Orthogroup	Euclidium_syriacum	Cardamine_hirsuta
OG0016966	ESY7_g17688_DN3_SP0_c0.t1	CARHR199570
OG0016967	ESY7_g17690_DN3_SP8_c0.t1	CARHR199590
OG0016968	ESY7_g17715_DN3_SP4_c0.t1	CARHR199750
OG0016969	ESY7_g17717_DN3_SP0_c0.t1	CARHR199760
OG0016970	ESY7_g17723_DN3_SP8_c0.t1	CARHR199810
OG0016973	ESY1_g8113_DN1_SP0_c71.t1	CARHR120630
OG0016974	ESY7_g18345_DN3_SP4_c0.t1	CARHR200730
OG0016975	ESY7_g18310_DN3_SP7_c0.t1, ESY7_g18309_DN2_SP0_c0.t1	CARHR200970
OG0016976	ESY7_g18287_DN3_SP0_c0.t1	CARHR201120
OG0016977	ESY7_g18258_DN3_SP8_c0.t1	CARHR201300
OG0016978	ESY7_g18210_DN3_SP2_c0.t1	CARHR201640
OG0016979	ESY7_g18201_DN3_SP3_c0.t1	CARHR201680
OG0016980	ESY7_g18185_DN3_SP0_c0.t1	CARHR201780
OG0016981	ESY7_g18141_DN3_SP8_c0.t1	CARHR202150
OG0016982	ESY7_g18113_DN3_SP0_c0.t1	CARHR202320
OG0016983	ESY7_g18102_DN3_SP0_c0.t1	CARHR202400
OG0016984	ESY7_g18095_DN3_SP3_c0.t1	CARHR202450
OG0016985	ESY7_g18073_DN3_SP0_c0.t1	CARHR202610
OG0016986	ESY7_g17985_DN3_SP5_c0.t1	CARHR203100
OG0016987	ESY7_g17984_DN3_SP8_c0.t1	CARHR203110
OG0016989	ESY7_g17943_DN3_SP0_c0.t1	CARHR203330
OG0016990	ESY7_g17940_DN3_SP2_c0.t1	CARHR203360
OG0016992	ESY7_g17895_DN3_SP0_c0.t1	CARHR203720
OG0016995	ESY7_g17865_DN3_SP0_c0.t1	CARHR203850
OG0016996	ESY7_g17839_DN3_SP0_c0.t1	CARHR203990
OG0016997	ESY7_g17819_DN3_SP0_c0.t1	CARHR204080
OG0016998	ESY7_g17816_DN3_SP0_c0.t1	CARHR204120
OG0016999	ESY7_g17808_DN3_SP8_c0.t1	CARHR204190
OG0017000	ESY7_g17797_DN2_SP0_c0.t1	CARHR204240
OG0017001	ESY7_g18699_DN3_SP3_c0.t1	CARHR204540
OG0017003	ESY7_g18656_DN3_SP0_c0.t1	CARHR204950
OG0017004	ESY7_g18637_DN2_SP0_c0.t1	CARHR205110
OG0017005	ESY7_g18631_DN3_SP0_c0.t1	CARHR205170
OG0017006	ESY7_g18628_DN3_SP8_c0.t1	CARHR205200
OG0017007	ESY7_g18576_DN3_SP5_c0.t1	CARHR205490
OG0017008	ESY6_g48706_DN3_SP0_c0.t1	CARHR232390
OG0017009	ESY8_g59186_DN3_SP0_c0.t1	CARHR118530
OG0017010	ESY8_g59176_DN3_SP6_c0.t1	CARHR118490
OG0017011	ESY8_g59174_DN2_SP6_c0.t1	CARHR118520
OG0017012	ESY8_g59173_DN3_SP7_c0.t1	CARHR118550
OG0017014	ESY8_g59111_DN3_SP4_c0.t1	CARHR119100
OG0017016	ESY5_g3451_DN2_SP0_c0.t1	CARHR119480
OG0017017	ESY8_g59023_DN3_SP0_c0.t1, ESY8_g59039_DN3_SP0_c0.t1	CARHR120130
OG0017019	ESY8_g58974_DN3_SP0_c0.t1	CARHR120870
OG0017020	ESY8_g58968_DN3_SP0_c0.t1	CARHR120990
OG0017021	ESY8_g58931_DN3_SP0_c0.t1	CARHR121350
OG0017023	ESY8_g58908_DN3_SP6_c0.t1	CARHR121570
OG0017024	ESY8_g58897_DN3_SP0_c0.t1	CARHR121750
OG0017025	ESY8_g58892_DN2_SP1_c0.t1	CARHR121800
OG0017026	ESY8_g58854_DN3_SP4_c15.t1	CARHR122110
OG0017028	ESY2_g33248_DN3_SP7_c0.t1	CARHR046230
OG0017029	ESY8_g58609_DN2_SP3_c0.t1	CARHR124020
OG0017030	ESY8_g58555_DN3_SP8_c0.t1	CARHR124350
OG0017033	ESY8_g58434_DN3_SP0_c8.t1	CARHR125270
OG0017034	ESY8_g58417_DN3_SP1_c0.t1	CARHR125430
OG0017035	ESY8_g58358_DN2_SP0_c0.t1	CARHR125820
OG0017036	ESY20_g12717_DN3_SP0_c0.t1	CARHR126630
OG0017037	ESY20_g12866_DN3_SP8_c0.t1	CARHR180230
OG0017038	ESY20_g12880_DN3_SP4_c0.t1	CARHR180100
OG0017039	ESY20_g12912_DN3_SP8_c0.t1	CARHR179910
OG0017041	ESY8_g58211_DN3_SP0_c0.t1	CARHR178980
OG0017043	ESY13_g56725_DN3_SP8_c0.t1	CARHR232880
OG0017044	ESY2_g35342_DN1_SP0_c63.t1	CARHR269010
OG0017045	ESY4_g24732_DN3_SP1_c0.t1	CARHR181800
OG0017046	ESY4_g22525_DN3_SP0_c0.t1	CARHR037020
OG0017052	ESY4_g22482_DN3_SP8_c0.t1	CARHR036240
OG0017053	ESY4_g22212_DN3_SP0_c0.t1	CARHR036370
OG0017055	ESY4_g22438_DN3_SP7_c0.t1	CARHR027180
OG0017056	ESY4_g22148_DN3_SP8_c12.t1	CARHR027290
OG0017057	ESY9_g43251_DN3_SP0_c0.t1	CARHR027350
OG0017058	ESY4_g22707_DN3_SP0_c0.t1	CARHR027810
OG0017059	ESY4_g22931_DN3_SP3_c0.t1	CARHR028170
OG0017060	ESY20_g13359_DN3_SP0_c0.t1	CARHR028180
OG0017062	ESY4_g23297_DN3_SP0_c0.t1	CARHR029050, CARHR029040
OG0017063	ESY4_g23312_DN3_SP0_c0.t1	CARHR029620
OG0017064	ESY4_g23388_DN3_SP0_c0.t1	CARHR029420
OG0017065	ESY7_g17758_DN3_SP0_c0.t1	CARHR029380
OG0017066	ESY4_g23546_DN3_SP0_c0.t1	CARHR029230
OG0017067	ESY4_g23659_DN3_SP8_c0.t1	CARHR029850
OG0017068	ESY17_g38948_DN3_SP0_c0.t1	CARHR217170
OG0017069	ESY4_g23666_DN3_SP8_c0.t1	CARHR029920
OG0017070	ESY4_g23682_DN3_SP0_c0.t1	CARHR030040
OG0017071	ESY16_g62023_DN3_SP0_c0.t1	CARHR030490
OG0017072	ESY16_g61924_DN3_SP0_c0.t1	CARHR030900
OG0017073	ESY16_g61908_DN3_SP0_c0.t1	CARHR287050
OG0017074	ESY16_g61824_DN2_SP0_c0.t1	CARHR031170
OG0017075	ESY16_g61736_DN3_SP6_c0.t1	CARHR031660, CARHR033090
OG0017077	ESY16_g61713_DN3_SP0_c0.t1	CARHR031740
OG0017078	ESY16_g61671_DN3_SP7_c0.t1	CARHR031950
OG0017079	ESY10_g14332_DN3_SP1_c0.t1	CARHR145320
OG0017080	ESY10_g14275_DN3_SP0_c0.t1	CARHR145610
OG0017081	ESY10_g14211_DN2_SP0_c0.t1	CARHR145750
OG0017082	ESY10_g14205_DN3_SP0_c0.t1	CARHR145820
OG0017083	ESY10_g14194_DN3_SP8_c0.t1	CARHR145870
OG0017084	ESY6_g50308_DN1_SP0_c0.t1	CARHR280910
OG0017085	ESY6_g50361_DN3_SP0_c0.t1	CARHR280720
OG0017087	ESY6_g50372_DN3_SP0_c0.t1	CARHR280450
OG0017088	ESY6_g50438_DN3_SP0_c0.t1	CARHR280060
OG0017089	ESY6_g50434_DN3_SP0_c0.t1	CARHR280020
OG0017090	ESY6_g50427_DN3_SP0_c0.t1	CARHR279950
OG0017091	ESY2_g33997_DN1_SP0_c0.t1	CARHR052380
OG0017093	ESY6_g50461_DN3_SP0_c0.t1	CARHR279700
OG0017095	ESY6_g50486_DN3_SP0_c0.t1	CARHR279490
OG0017097	ESY6_g50503_DN3_SP0_c0.t1	CARHR279370, CARHR279380
OG0017098	ESY6_g50517_DN3_SP6_c0.t1	CARHR279230
OG0017099	ESY6_g50525_DN3_SP6_c0.t1	CARHR279170
OG0017100	ESY6_g50541_DN3_SP3_c0.t1	CARHR279070
OG0017101	ESY6_g50542_DN3_SP0_c0.t1	CARHR279060
OG0017102	ESY6_g50562_DN3_SP0_c0.t1	CARHR293740
OG0017103	ESY6_g50585_DN3_SP8_c0.t1	CARHR293830
OG0017104	ESY6_g50610_DN3_SP0_c0.t1	CARHR278820
OG0017105	ESY6_g50669_DN3_SP1_c0.t1	CARHR278480
OG0017107	ESY6_g50727_DN3_SP0_c0.t1	CARHR278000
OG0017109	ESY6_g49602_DN3_SP8_c0.t1	CARHR277840
OG0017110	ESY6_g49604_DN3_SP2_c0.t1	CARHR277820
OG0017112	ESY6_g49704_DN2_SP0_c0.t1, ESY6_g49705_DN2_SP0_c0.t1	CARHR277140
OG0017113	ESY6_g49753_DN3_SP0_c0.t1	CARHR276880
OG0017114	ESY6_g49756_DN3_SP1_c0.t1	CARHR276840
OG0017115	ESY6_g49797_DN3_SP1_c0.t1	CARHR276710
OG0017116	ESY6_g49844_DN3_SP8_c0.t1	CARHR276440
OG0017117	ESY6_g49394_DN3_SP0_c0.t1	CARHR275960
OG0017118	ESY6_g49475_DN2_SP0_c0.t1	CARHR275410, CARHR275400
OG0017119	ESY6_g49484_DN3_SP8_c0.t1	CARHR275310
OG0017120	ESY6_g49498_DN3_SP1_c10.t1	CARHR275250
OG0017121	ESY6_g50208_DN3_SP7_c0.t1	CARHR190470
OG0017122	ESY7_g19419_DN3_SP8_c0.t1	CARHR190420
OG0017123	ESY6_g50196_DN3_SP0_c0.t1	CARHR190370
OG0017124	ESY6_g50176_DN3_SP8_c0.t1	CARHR190120
OG0017125	ESY6_g50145_DN3_SP0_c0.t1	CARHR189860
OG0017126	ESY6_g50132_DN3_SP4_c17.t1	CARHR189710
OG0017129	ESY6_g50067_DN3_SP8_c2.t1	CARHR189040
OG0017131	ESY6_g50031_DN3_SP0_c0.t1	CARHR188760
OG0017132	ESY6_g50021_DN3_SP0_c0.t1	CARHR188610
OG0017133	ESY12_g52296_DN3_SP0_c0.t1	CARHR143240
OG0017134	ESY6_g49956_DN3_SP2_c0.t1	CARHR187910
OG0017135	ESY6_g49949_DN3_SP0_c34.t1	CARHR187830
OG0017136	ESY6_g49904_DN3_SP0_c0.t1	CARHR187360
OG0017137	ESY6_g49902_DN1_SP0_c0.t1	CARHR187380
OG0017138	ESY6_g49875_DN3_SP0_c13.t1	CARHR193540
OG0017139	ESY6_g49866_DN3_SP0_c0.t1	CARHR193360
OG0017140	ESY6_g49859_DN3_SP3_c0.t1	CARHR193270
OG0017141	ESY6_g49292_DN3_SP0_c0.t1	CARHR193040
OG0017142	ESY6_g49276_DN3_SP0_c0.t1	CARHR192900
OG0017143	ESY6_g49234_DN3_SP4_c0.t1	CARHR192610
OG0017144	ESY6_g49222_DN3_SP1_c0.t1	CARHR192530
OG0017145	ESY6_g49216_DN1_SP0_c0.t1	CARHR192480
OG0017146	ESY6_g49151_DN3_SP0_c0.t1	CARHR191900
OG0017147	ESY6_g49144_DN3_SP8_c0.t1	CARHR191850
OG0017149	ESY6_g49034_DN3_SP0_c0.t1	CARHR191200
OG0017151	ESY6_g48991_DN3_SP8_c15.t1	CARHR190760
OG0017152	ESY6_g48974_DN3_SP1_c0.t1	CARHR190610
OG0017153	ESY6_g48871_DN3_SP0_c0.t1	CARHR273730
OG0017155	ESY6_g48819_DN3_SP5_c0.t1	CARHR273330
OG0017157	ESY1_g12118_DN2_SP0_c0.t1	CARHR104480
OG0017158	ESY6_g48607_DN3_SP8_c0.t1	CARHR272410
OG0017159	ESY6_g48599_DN3_SP1_c0.t1	CARHR272350
OG0017160	ESY6_g48596_DN3_SP8_c0.t1	CARHR272320
OG0017161	ESY6_g48595_DN3_SP3_c0.t1	CARHR272310
OG0017162	ESY6_g48560_DN3_SP0_c0.t1	CARHR272010
OG0017163	ESY6_g48534_DN3_SP8_c0.t1	CARHR271740
OG0017164	ESY6_g48518_DN3_SP0_c0.t1	CARHR271590
OG0017166	ESY6_g48440_DN3_SP4_c0.t1	CARHR271270
OG0017167	ESY6_g48412_DN3_SP8_c0.t1	CARHR271020
OG0017168	ESY6_g48374_DN3_SP1_c0.t1	CARHR233560
OG0017169	ESY6_g48380_DN3_SP8_c0.t1	CARHR270870
OG0017171	ESY6_g48331_DN3_SP0_c0.t1	CARHR270650
OG0017173	ESY6_g48277_DN3_SP2_c0.t1	CARHR270300
OG0017174	ESY6_g48243_DN3_SP0_c0.t1	CARHR269990
OG0017175	ESY6_g48012_DN3_SP1_c0.t1	CARHR268670
OG0017176	ESY6_g48002_DN3_SP1_c14.t1	CARHR268560
OG0017177	ESY6_g47970_DN3_SP0_c0.t1	CARHR268300
OG0017178	ESY6_g47960_DN3_SP1_c0.t1	CARHR268230
OG0017179	ESY6_g47959_DN1_SP0_c0.t1	CARHR268220
OG0017180	ESY6_g47953_DN2_SP0_c0.t1	CARHR268160
OG0017181	ESY1_g9447_DN3_SP2_c0.t1	CARHR157910
OG0017182	ESY1_g9437_DN3_SP0_c0.t1	CARHR157880, CARHR057370
OG0017183	ESY1_g9332_DN3_SP1_c0.t1	CARHR157740
OG0017184	ESY1_g9326_DN3_SP0_c0.t1	CARHR157720
OG0017185	ESY7_g18531_DN3_SP0_c0.t1	CARHR205770
OG0017186	ESY7_g18497_DN3_SP0_c0.t1	CARHR205990
OG0017187	ESY7_g18495_DN3_SP1_c8.t1	CARHR206010
OG0017188	ESY7_g18493_DN3_SP0_c0.t1	CARHR206040
OG0017189	ESY7_g18491_DN3_SP0_c0.t1	CARHR206030
OG0017190	ESY7_g18484_DN3_SP2_c0.t1	CARHR206090
OG0017191	ESY7_g18483_DN3_SP8_c0.t1	CARHR206100
OG0017192	ESY7_g18454_DN3_SP6_c7.t1	CARHR206340
OG0017193	ESY7_g18445_DN3_SP0_c0.t1	CARHR206400
OG0017194	ESY7_g18752_DN3_SP8_c0.t1	CARHR206730
OG0017195	ESY17_g40010_DN3_SP0_c0.t1	CARHR216510
OG0017198	ESY7_g18863_DN3_SP3_c0.t1	CARHR207520
OG0017200	ESY7_g18943_DN2_SP0_c0.t1	CARHR207970
OG0017201	ESY7_g18947_DN3_SP0_c0.t1	CARHR207980
OG0017202	ESY7_g18959_DN3_SP0_c0.t1	CARHR208110
OG0017203	ESY7_g18967_DN3_SP0_c0.t1	CARHR208140
OG0017204	ESY7_g19008_DN3_SP8_c0.t1	CARHR208360
OG0017207	ESY7_g19312_DN3_SP0_c0.t1	CARHR209900
OG0017208	ESY7_g19357_DN3_SP3_c0.t1	CARHR121210, CARHR210080
OG0017209	ESY7_g19413_DN3_SP0_c0.t1	CARHR210310
OG0017210	ESY7_g19418_DN3_SP0_c0.t1	CARHR210340
OG0017211	ESY7_g19426_DN3_SP0_c0.t1	CARHR210480
OG0017212	ESY10_g14772_DN3_SP0_c0.t1	CARHR173770
OG0017213	ESY7_g19447_DN3_SP0_c0.t1	CARHR210640
OG0017214	ESY7_g19462_DN3_SP5_c0.t1	CARHR210730
OG0017215	ESY7_g19465_DN3_SP0_c0.t1	CARHR210760
OG0017216	ESY7_g19523_DN3_SP0_c0.t1	CARHR211150
OG0017217	ESY7_g19552_DN3_SP0_c0.t1	CARHR211380
OG0017218	ESY7_g19571_DN3_SP8_c0.t1	CARHR211520
OG0017219	ESY7_g19608_DN3_SP4_c0.t1	CARHR211840
OG0017220	ESY7_g19637_DN3_SP5_c0.t1	CARHR212010
OG0017221	ESY7_g19633_DN3_SP2_c0.t1	CARHR212030
OG0017222	ESY7_g19629_DN3_SP0_c0.t1	CARHR212080
OG0017223	ESY7_g19628_DN3_SP0_c0.t1	CARHR212090
OG0017224	ESY7_g19656_DN3_SP6_c0.t1	CARHR212200
OG0017225	ESY7_g19660_DN3_SP0_c0.t1	CARHR212230
OG0017226	ESY8_g60244_DN3_SP6_c0.t1	CARHR261290
OG0017227	ESY8_g60146_DN3_SP2_c0.t1	CARHR213300
OG0017228	ESY8_g60070_DN3_SP6_c0.t1	CARHR287610
OG0017229	ESY8_g60016_DN3_SP0_c0.t1	CARHR212700
OG0017230	ESY2_g36481_DN3_SP7_c0.t1	CARHR074630
OG0017231	ESY2_g36479_DN3_SP8_c0.t1	CARHR074650
OG0017232	ESY2_g36475_DN3_SP7_c0.t1	CARHR074770
OG0017233	ESY2_g36520_DN1_SP0_c0.t1	CARHR074420
OG0017234	ESY2_g36532_DN3_SP0_c0.t1	CARHR074350
OG0017235	ESY2_g36558_DN3_SP0_c0.t1	CARHR074180
OG0017236	ESY2_g36571_DN3_SP0_c0.t1	CARHR074810
OG0017237	ESY2_g36632_DN3_SP0_c0.t1	CARHR073670
OG0017238	ESY2_g36644_DN3_SP0_c8.t1	CARHR073600
OG0017239	ESY2_g36646_DN3_SP0_c0.t1	CARHR073590
OG0017240	ESY2_g36658_DN3_SP2_c0.t1	CARHR073470
OG0017242	ESY2_g36684_DN2_SP0_c0.t1	CARHR036700
OG0017243	ESY2_g36689_DN3_SP0_c0.t1	CARHR073150
OG0017245	ESY2_g36153_DN3_SP8_c0.t1	CARHR072350
OG0017246	ESY2_g36114_DN3_SP0_c0.t1	CARHR072040
OG0017247	ESY2_g35039_DN2_SP6_c0.t1	CARHR071590
OG0017248	ESY2_g35059_DN3_SP5_c18.t1, ESY11_g53745_DN3_SP0_c0.t1	CARHR071440
OG0017249	ESY2_g35065_DN3_SP1_c0.t1	CARHR071400
OG0017250	ESY2_g35071_DN3_SP0_c0.t1	CARHR071340
OG0017251	ESY2_g34594_DN3_SP0_c0.t1	CARHR071140
OG0017252	ESY2_g34612_DN3_SP8_c0.t1	CARHR071010
OG0017253	ESY2_g34615_DN3_SP8_c0.t1	CARHR070980
OG0017254	ESY2_g34619_DN3_SP0_c6.t1	CARHR070900
OG0017255	ESY2_g34627_DN1_SP0_c0.t1	CARHR070840
OG0017257	ESY2_g34680_DN3_SP0_c0.t1	CARHR070420
OG0017258	ESY2_g34700_DN3_SP6_c0.t1	CARHR070270
OG0017259	ESY2_g34709_DN2_SP0_c0.t1	CARHR070170
OG0017260	ESY10_g13721_DN3_SP0_c0.t1	CARHR148570
OG0017261	ESY2_g34812_DN3_SP0_c0.t1	CARHR069490
OG0017262	ESY2_g34820_DN3_SP0_c0.t1	CARHR069410
OG0017264	ESY2_g34828_DN3_SP0_c0.t1	CARHR069210
OG0017265	ESY2_g36062_DN3_SP0_c0.t1	CARHR068950
OG0017266	ESY2_g34179_DN3_SP0_c0.t1	CARHR054840
OG0017267	ESY11_g54027_DN3_SP6_c0.t1	CARHR281790, CARHR107600
OG0017268	ESY11_g54132_DN3_SP8_c0.t1	CARHR108210
OG0017269	ESY1_g8453_DN3_SP1_c0.t1	CARHR156090
OG0017270	ESY1_g8392_DN3_SP4_c0.t1	CARHR156040
OG0017271	ESY2_g36433_DN3_SP8_c0.t1	CARHR045970
OG0017272	ESY2_g36404_DN3_SP8_c0.t1	CARHR045770
OG0017273	ESY2_g36400_DN3_SP0_c0.t1	CARHR045750
OG0017274	ESY2_g36374_DN3_SP0_c0.t1	CARHR045570
OG0017275	ESY11_g54967_DN3_SP2_c0.t1	CARHR111350
OG0017276	ESY2_g36348_DN3_SP6_c0.t1	CARHR045400
OG0017277	ESY2_g36316_DN3_SP0_c0.t1	CARHR045280
OG0017278	ESY2_g36288_DN3_SP6_c0.t1	CARHR045120, CARHR045090
OG0017279	ESY2_g36292_DN3_SP1_c26.t1	CARHR045150
OG0017280	ESY2_g36272_DN3_SP0_c0.t1	CARHR044920
OG0017281	ESY2_g36263_DN3_SP0_c0.t1	CARHR044810
OG0017282	ESY2_g36259_DN3_SP0_c0.t1	CARHR044790
OG0017283	ESY2_g36252_DN3_SP1_c0.t1	CARHR044740
OG0017285	ESY2_g36216_DN3_SP0_c0.t1	CARHR044430
OG0017286	ESY2_g36198_DN3_SP6_c0.t1	CARHR044230
OG0017289	ESY11_g54625_DN1_SP0_c18.t1	CARHR217390
OG0017290	ESY8_g59437_DN3_SP0_c0.t1	CARHR117660
OG0017291	ESY2_g36958_DN3_SP0_c0.t1	CARHR043330
OG0017292	ESY9_g44247_DN3_SP4_c0.t1	CARHR130380
OG0017294	ESY9_g44581_DN3_SP8_c0.t1	CARHR131190
OG0017295	ESY6_g47203_DN3_SP0_c0.t1	CARHR266100
OG0017296	ESY15_g65067_DN3_SP6_c0.t1	CARHR259210
OG0017297	ESY15_g65163_DN3_SP8_c0.t1	CARHR258960
OG0017298	ESY4_g25049_DN1_SP0_c0.t1	CARHR217230
OG0017300	ESY17_g39035_DN3_SP7_c0.t1	CARHR217300
OG0017301	ESY17_g39102_DN3_SP8_c0.t1	CARHR217310
OG0017302	ESY17_g39865_DN3_SP8_c0.t1	CARHR217680
OG0017303	ESY17_g39882_DN3_SP0_c0.t1	CARHR217620
OG0017304	ESY11_g54858_DN3_SP4_c0.t1	CARHR217590
OG0017305	ESY17_g39772_DN3_SP8_c0.t1	CARHR218170
OG0017307	ESY11_g54943_DN3_SP0_c0.t1	CARHR218720
OG0017308	ESY15_g65671_DN3_SP0_c0.t1	CARHR219180
OG0017309	ESY5_g3876_DN1_SP0_c26.t1	CARHR013220
OG0017310	ESY15_g65977_DN3_SP0_c0.t1	CARHR219560, CARHR219530
OG0017311	ESY15_g65509_DN2_SP0_c0.t1	CARHR220200
OG0017312	ESY15_g65510_DN3_SP0_c0.t1	CARHR220210
OG0017314	ESY22_g40904_DN3_SP0_c0.t1	CARHR221400
OG0017315	ESY22_g40907_DN3_SP0_c0.t1	CARHR221470
OG0017316	ESY22_g40909_DN3_SP0_c0.t1	CARHR221490
OG0017317	ESY22_g40974_DN3_SP7_c0.t1	CARHR221550
OG0017318	ESY2_g38752_DN3_SP0_c0.t1	CARHR289990
OG0017319	ESY2_g38690_DN3_SP0_c0.t1	CARHR290140
OG0017320	ESY2_g38616_DN3_SP0_c0.t1	CARHR290250
OG0017321	ESY6_g49618_DN3_SP3_c8.t1	CARHR258520
OG0017323	ESY2_g35876_DN2_SP0_c0.t1	CARHR065970
OG0017324	ESY2_g35880_DN3_SP2_c0.t1	CARHR066010
OG0017326	ESY2_g35887_DN3_SP8_c0.t1	CARHR066080
OG0017327	ESY8_g59408_DN3_SP0_c0.t1	CARHR117160
OG0017328	ESY2_g35927_DN3_SP0_c0.t1	CARHR066430
OG0017329	ESY2_g35930_DN1_SP0_c0.t1	CARHR066460
OG0017330	ESY2_g34851_DN3_SP8_c0.t1	CARHR066620
OG0017331	ESY2_g34861_DN3_SP0_c0.t1	CARHR066680
OG0017332	ESY2_g34866_DN3_SP6_c0.t1	CARHR066740
OG0017333	ESY2_g34876_DN3_SP0_c0.t1	CARHR066810
OG0017334	ESY2_g34922_DN3_SP1_c0.t1	CARHR067230
OG0017335	ESY2_g34992_DN3_SP4_c0.t1	CARHR067960
OG0017336	ESY2_g34404_DN3_SP8_c0.t1	CARHR061670
OG0017337	ESY2_g34403_DN3_SP0_c0.t1	CARHR061680
OG0017338	ESY2_g34394_DN3_SP1_c0.t1	CARHR061750
OG0017339	ESY2_g35356_DN3_SP7_c0.t1	CARHR061900
OG0017340	ESY2_g35375_DN3_SP0_c0.t1	CARHR062090
OG0017341	ESY4_g24006_DN3_SP0_c0.t1	CARHR236200
OG0017342	ESY4_g24074_DN3_SP0_c0.t1	CARHR236350
OG0017343	ESY8_g60017_DN3_SP2_c0.t1	CARHR212710
OG0017346	ESY8_g60435_DN3_SP2_c0.t1	CARHR262080
OG0017347	ESY1_g6748_DN2_SP3_c0.t1	CARHR153450
OG0017348	ESY1_g6747_DN3_SP4_c0.t1	CARHR153440
OG0017349	ESY21_g55409_DN3_SP7_c0.t1	CARHR292500
OG0017351	ESY6_g48992_DN3_SP2_c0.t1	CARHR149500
OG0017352	ESY21_g55764_DN3_SP0_c0.t1	CARHR149120
OG0017353	ESY10_g13869_DN3_SP2_c0.t1	CARHR147850
OG0017354	ESY10_g13839_DN3_SP5_c0.t1	CARHR147690
OG0017355	ESY10_g13916_DN3_SP0_c0.t1	CARHR147470
OG0017357	ESY2_g35447_DN3_SP0_c0.t1	CARHR062700
OG0017358	ESY2_g35435_DN3_SP0_c0.t1	CARHR062560
OG0017359	ESY2_g35429_DN3_SP0_c0.t1	CARHR062510
OG0017360	ESY2_g35418_DN3_SP0_c0.t1	CARHR062480
OG0017360	ESY2_g35421_DN3_SP0_c0.t1	CARHR062470
OG0017361	ESY2_g35415_DN3_SP8_c21.t1	CARHR062430
OG0017362	ESY2_g35386_DN3_SP0_c0.t1	CARHR062200
OG0017363	ESY7_g16827_DN3_SP6_c0.t1	CARHR176290
OG0017364	ESY7_g16814_DN3_SP0_c0.t1	CARHR176350
OG0017365	ESY7_g16806_DN3_SP0_c0.t1	CARHR176480
OG0017366	ESY7_g16721_DN3_SP7_c0.t1	CARHR177700
OG0017367	ESY2_g37443_DN3_SP8_c0.t1	CARHR040620
OG0017368	ESY2_g37430_DN3_SP8_c0.t1	CARHR040680, CARHR040600
OG0017369	ESY2_g37279_DN3_SP8_c0.t1	CARHR041520
OG0017370	ESY2_g37255_DN3_SP0_c0.t1	CARHR041680
OG0017371	ESY21_g55322_DN3_SP0_c0.t1	CARHR051420
OG0017372	ESY2_g37110_DN3_SP8_c43.t1	CARHR042330, CARHR091350
OG0017373	ESY2_g37054_DN3_SP0_c0.t1	CARHR042630
OG0017374	ESY2_g37053_DN3_SP0_c0.t1	CARHR042650
OG0017375	ESY2_g37048_DN3_SP0_c0.t1	CARHR042670
OG0017376	ESY2_g37034_DN3_SP7_c0.t1	CARHR042780
OG0017377	ESY2_g37017_DN3_SP0_c0.t1	CARHR042910
OG0017378	ESY1_g6330_DN3_SP0_c0.t1	CARHR181460
OG0017379	ESY1_g6333_DN3_SP0_c0.t1	CARHR181310
OG0017380	ESY17_g39140_DN3_SP0_c0.t1	CARHR216700
OG0017381	ESY2_g36838_DN3_SP0_c0.t1	CARHR180490
OG0017383	ESY1_g5996_DN3_SP2_c0.t1	CARHR127640
OG0017389	ESY2_g37250_DN3_SP0_c0.t1	CARHR129120
OG0017391	ESY9_g43890_DN3_SP5_c0.t1	CARHR129520
OG0017394	ESY9_g42964_DN3_SP2_c0.t1	CARHR226190
OG0017395	ESY9_g42900_DN3_SP0_c0.t1	CARHR123800, CARHR226070
OG0017396	ESY9_g42827_DN3_SP0_c0.t1	CARHR225920
OG0017397	ESY9_g42864_DN3_SP2_c0.t1, ESY9_g42866_DN3_SP0_c0.t1	CARHR225970
OG0017398	ESY9_g42744_DN2_SP8_c0.t1	CARHR225640
OG0017399	ESY9_g42697_DN2_SP0_c0.t1	CARHR225480
OG0017400	ESY9_g42632_DN3_SP0_c0.t1	CARHR225100
OG0017402	ESY8_g59632_DN3_SP0_c0.t1	CARHR292820
OG0017403	ESY8_g59203_DN3_SP0_c0.t1	CARHR115270
OG0017404	ESY1_g10079_DN3_SP0_c0.t1	CARHR160430
OG0017405	ESY1_g10046_DN3_SP0_c0.t1	CARHR160270
OG0017408	ESY6_g46513_DN3_SP0_c11.t1	CARHR264610
OG0017409	ESY11_g52712_DN3_SP1_c0.t1	CARHR104090
OG0017410	ESY11_g52785_DN3_SP0_c0.t1	CARHR104000
OG0017411	ESY11_g53263_DN2_SP0_c36.t1	CARHR104740
OG0017412	ESY11_g53718_DN3_SP8_c0.t1	CARHR106170
OG0017413	ESY11_g53744_DN3_SP7_c0.t1	CARHR106340
OG0017414	ESY11_g53852_DN3_SP0_c0.t1	CARHR106800
OG0017415	ESY11_g53865_DN3_SP8_c0.t1	CARHR106910
OG0017416	ESY11_g53955_DN3_SP0_c0.t1	CARHR293400
OG0017418	ESY9_g43792_DN2_SP0_c0.t1	CARHR229440
OG0017419	ESY6_g46771_DN3_SP0_c0.t1	CARHR027100
OG0017420	ESY9_g43759_DN3_SP8_c0.t1	CARHR229250
OG0017421	ESY15_g64512_DN3_SP0_c0.t1	CARHR183490
OG0017422	ESY9_g43258_DN3_SP0_c0.t1	CARHR226990
