Orthogroup	Euclidium_syriacum	Noccaea_praecox
OG0014157	ESY4_g25697_DN3_SP5_c0.t1, ESY4_g25774_DN3_SP0_c0.t1	Np005G2641400
OG0014158	ESY4_g25686_DN3_SP0_c0.t1	Np005G2642500
OG0014159	ESY10_g14352_DN2_SP0_c0.t1	Np001G0252000
OG0014160	ESY4_g24900_DN3_SP4_c0.t1	Np005G2717600
OG0014161	ESY4_g24895_DN3_SP0_c0.t1	Np005G2717700
OG0014162	ESY4_g24888_DN3_SP8_c0.t1	Np005G2718400
OG0014163	ESY4_g24856_DN3_SP0_c0.t1	Np005G2721800
OG0014164	ESY6_g45980_DN3_SP0_c0.t1	Np003G1844000
OG0014165	ESY4_g24784_DN3_SP0_c0.t1	Np005G2724800
OG0014166	ESY4_g24762_DN3_SP0_c29.t1, ESY4_g24759_DN3_SP0_c18.t1	Np005G2726200
OG0014167	ESY4_g24750_DN3_SP1_c0.t1	Np005G2727000
OG0014168	ESY4_g24734_DN3_SP6_c0.t1	Np005G2727300
OG0014169	ESY1_g8602_DN3_SP0_c0.t1	Np001G0475200
OG0014170	ESY1_g5640_DN3_SP4_c0.t1	Np006G3412000
OG0014171	ESY9_g42977_DN3_SP8_c0.t1	Np007G3859100
OG0014172	ESY3_g28091_DN3_SP0_c0.t1	Np007G3861700
OG0014173	ESY2_g35837_DN3_SP2_c0.t1	Np002G0821300, Np002G0821700
OG0014174	ESY2_g35823_DN3_SP8_c9.t1	Np002G0823700, Np002G0822700
OG0014175	ESY2_g35815_DN2_SP0_c0.t1	Np002G0824500
OG0014176	ESY2_g35809_DN3_SP2_c0.t1	Np002G0825400
OG0014177	ESY2_g35799_DN3_SP0_c0.t1	Np002G0826100
OG0014178	ESY2_g35790_DN3_SP8_c0.t1	Np002G0826900
OG0014179	ESY2_g35748_DN3_SP2_c0.t1	Np002G0831400
OG0014180	ESY2_g35747_DN3_SP1_c0.t1	Np002G0831500
OG0014181	ESY5_g2128_DN3_SP1_c0.t1	Np004G2307500
OG0014182	ESY5_g2060_DN3_SP2_c0.t1	Np004G2304000
OG0014183	ESY2_g34323_DN3_SP2_c0.t1	Np002G0967400
OG0014185	ESY5_g1876_DN3_SP0_c0.t1	Np004G2289800
OG0014186	ESY5_g1862_DN3_SP0_c0.t1, ESY5_g1841_DN3_SP6_c0.t1	Np004G2289000
OG0014187	ESY5_g1536_DN3_SP1_c0.t1	Np004G2268800
OG0014188	ESY5_g1417_DN3_SP8_c0.t1	Np004G2261400
OG0014189	ESY5_g1358_DN3_SP8_c0.t1	Np004G2258600
OG0014190	ESY1_g12406_DN3_SP1_c3.t1	Np004G2247800
OG0014191	ESY5_g1246_DN1_SP0_c0.t1	Np004G2247700
OG0014192	ESY5_g1237_DN3_SP8_c0.t1	Np004G2246600
OG0014193	ESY8_g59188_DN3_SP8_c0.t1	Np006G3623000
OG0014195	ESY20_g13191_DN3_SP0_c0.t1	Np003G1870300
OG0014196	ESY20_g13189_DN3_SP8_c0.t1	Np003G1870500
OG0014197	ESY20_g13177_DN2_SP0_c0.t1	Np003G1871100
OG0014198	ESY20_g13174_DN3_SP2_c0.t1	Np003G1871500
OG0014199	ESY20_g13165_DN3_SP7_c20.t1	Np003G1872200
OG0014200	ESY20_g12854_DN3_SP1_c0.t1	Np003G1872300
OG0014201	ESY20_g13162_DN3_SP6_c0.t1	Np003G1873300
OG0014202	ESY20_g13147_DN1_SP0_c0.t1	Np003G1874200
OG0014204	ESY20_g13134_DN3_SP0_c0.t1	Np003G1876000
OG0014205	ESY20_g13133_DN3_SP1_c0.t1	Np003G1876100
OG0014206	ESY20_g13130_DN3_SP1_c0.t1	Np003G1876800
OG0014207	ESY20_g13124_DN3_SP8_c15.t1	Np003G1877500
OG0014208	ESY20_g13119_DN2_SP0_c0.t1	Np003G1878100
OG0014210	ESY20_g13065_DN3_SP0_c0.t1	Np003G1882800
OG0014211	ESY13_g56092_DN3_SP0_c0.t1	Np005G2796600
OG0014212	ESY20_g13028_DN3_SP0_c7.t1	Np003G1885800
OG0014213	ESY20_g12990_DN3_SP0_c0.t1	Np003G1889600
OG0014214	ESY20_g12989_DN3_SP0_c0.t1	Np003G1890700
OG0014215	ESY20_g12960_DN3_SP0_c0.t1	Np003G1892000
OG0014216	ESY20_g12954_DN3_SP0_c0.t1	Np003G1892500
OG0014218	ESY20_g12933_DN2_SP0_c29.t1	Np006G3488500, Np003G1895100
OG0014219	ESY20_g12931_DN3_SP2_c18.t1	Np003G1895300
OG0014220	ESY20_g12930_DN3_SP0_c0.t1	Np003G1895400
OG0014221	ESY20_g13350_DN3_SP6_c0.t1	Np003G1897400
OG0014222	ESY20_g13354_DN3_SP0_c0.t1	Np003G1897600
OG0014223	ESY8_g59945_DN2_SP0_c0.t1	Np006G3714000
OG0014225	ESY5_g887_DN3_SP8_c0.t1	Np004G2099800
OG0014227	ESY3_g30251_DN3_SP8_c0.t1	Np004G2037800
OG0014228	ESY7_g19609_DN3_SP0_c0.t1	Np004G2037700
OG0014229	ESY4_g21701_DN3_SP2_c0.t1	Np004G2037500
OG0014230	ESY16_g62411_DN3_SP8_c0.t1	Np005G2788500
OG0014231	ESY16_g62204_DN3_SP0_c0.t1	Np005G2780100
OG0014232	ESY16_g62169_DN3_SP0_c0.t1	Np005G2776500
OG0014233	ESY16_g62168_DN3_SP6_c0.t1	Np005G2776400
OG0014234	ESY4_g23782_DN3_SP7_c0.t1	Np005G2773000
OG0014235	ESY4_g23783_DN3_SP8_c0.t1	Np005G2772900
OG0014236	ESY4_g23824_DN3_SP0_c0.t1, ESY4_g23846_DN3_SP0_c0.t1	Np005G2771600
OG0014238	ESY4_g23902_DN3_SP0_c0.t1	Np005G2768400
OG0014240	ESY13_g56401_DN2_SP0_c0.t1, ESY7_g19030_DN3_SP0_c0.t1	Np005G2767100
OG0014241	ESY10_g14117_DN2_SP0_c0.t1	Np001G0239100
OG0014242	ESY10_g14076_DN3_SP8_c16.t1	Np001G0237300
OG0014243	ESY5_g2635_DN3_SP1_c0.t1	Np004G2437000
OG0014244	ESY5_g2648_DN3_SP0_c0.t1	Np004G2434900
OG0014245	ESY5_g2691_DN2_SP0_c0.t1	Np004G2431900
OG0014246	ESY5_g4046_DN3_SP0_c0.t1	Np004G2359100
OG0014247	ESY5_g3884_DN3_SP3_c0.t1	Np004G2344300
OG0014248	ESY5_g1838_DN3_SP0_c0.t1	Np004G2288300, Np004G2288400
OG0014251	ESY5_g1075_DN3_SP0_c0.t1	Np004G2092400
OG0014252	ESY5_g1119_DN3_SP0_c0.t1	Np004G2093300
OG0014253	ESY5_g2707_DN3_SP0_c0.t1	Np004G2096500
OG0014254	ESY13_g58043_DN3_SP0_c0.t1	Np004G2103100
OG0014255	ESY23_g504_DN2_SP3_c0.t1	Np004G2057000
OG0014260	ESY2_g35864_DN2_SP0_c0.t1	Np002G0817800
OG0014261	ESY2_g34819_DN3_SP0_c0.t1	Np002G0772200
OG0014263	ESY2_g36687_DN3_SP4_c0.t1	Np002G0720900
OG0014264	ESY3_g32460_DN3_SP0_c0.t1	Np007G4124000, Np007G4231500
OG0014265	ESY3_g30140_DN3_SP0_c0.t1	Np007G4082900
OG0014266	ESY3_g30167_DN3_SP0_c0.t1	Np007G4079900
OG0014267	ESY3_g28889_DN2_SP0_c0.t1	Np007G3829900
OG0014268	ESY3_g28095_DN2_SP0_c0.t1	Np007G3861100
OG0014271	ESY11_g53227_DN3_SP0_c0.t1, ESY11_g53665_DN3_SP0_c0.t1	Np007G3781100
OG0014273	ESY11_g54558_DN3_SP0_c16.t1	Np007G3736000, Np006G3297700, Np003G1503200
OG0014274	ESY8_g59880_DN2_SP0_c0.t1	Np006G3707400
OG0014275	ESY8_g59603_DN3_SP8_c0.t1	Np006G3677500
OG0014278	ESY8_g59236_DN3_SP6_c0.t1	Np006G3627600
OG0014280	ESY8_g58511_DN2_SP0_c0.t1	Np006G3487000, Np006G3542800
OG0014281	ESY1_g6129_DN3_SP5_c0.t1	Np006G3433000
OG0014284	ESY9_g43915_DN3_SP2_c0.t1	Np006G3403900
OG0014286	ESY12_g50953_DN3_SP0_c0.t1	Np006G3312700
OG0014287	ESY10_g14655_DN3_SP0_c0.t1	Np001G0281800
OG0014288	ESY10_g14612_DN3_SP0_c0.t1	Np001G0273500
OG0014290	ESY10_g13863_DN3_SP7_c0.t1	Np001G0220400
OG0014291	ESY2_g35102_DN3_SP0_c0.t1	Np001G0187500
OG0014292	ESY2_g35103_DN3_SP1_c0.t1	Np001G0187400
OG0014295	ESY1_g8603_DN3_SP7_c0.t1	Np001G0475300
OG0014296	ESY1_g9826_DN3_SP0_c0.t1	Np001G0511700
OG0014297	ESY1_g9841_DN3_SP0_c0.t1	Np001G0512500
OG0014298	ESY1_g11041_DN2_SP0_c0.t1	Np001G0566900
OG0014299	ESY1_g11410_DN3_SP0_c0.t1	Np001G0635600
OG0014301	ESY7_g18972_DN3_SP0_c0.t1, ESY7_g18968_DN3_SP0_c0.t1	Np003G1299100
OG0014302	ESY7_g18762_DN3_SP0_c0.t1	Np003G1317900
OG0014303	ESY7_g18324_DN2_SP0_c0.t1	Np003G1390900
OG0014304	ESY7_g17466_DN3_SP5_c0.t1	Np003G1422200
OG0014306	ESY19_g41667_DN3_SP4_c0.t1	Np003G1754200
OG0014307	ESY9_g42830_DN3_SP0_c0.t1	Np003G1761100
OG0014308	ESY19_g41357_DN3_SP0_c0.t1	Np003G1763800
OG0014309	ESY12_g51670_DN3_SP2_c0.t1	Np003G1788000
OG0014310	ESY7_g16440_DN3_SP0_c0.t1	Np003G1843000
OG0014311	ESY20_g13160_DN3_SP4_c0.t1	Np003G1873400
OG0014315	ESY16_g62571_DN3_SP0_c0.t1	Np005G2793000
OG0014316	ESY13_g56244_DN3_SP0_c0.t1	Np005G2798400
OG0014317	ESY9_g42672_DN3_SP0_c0.t1	Np005G2916100
OG0014318	ESY16_g61524_DN3_SP0_c0.t1	Np004G2275100
OG0014320	ESY17_g39122_DN3_SP0_c0.t1	Np005G3099600
OG0014322	ESY8_g61145_DN3_SP0_c0.t1, ESY19_g41337_DN3_SP0_c0.t1, ESY8_g61144_DN3_SP0_c0.t1, ESY8_g61114_DN3_SP0_c0.t1	Np005G3134200
OG0014323	ESY7_g16836_DN3_SP3_c0.t1	Np001G0368000
OG0014326	ESY50_g41171_DN3_SP0_c0.t1	Np001G0420100
OG0014327	ESY15_g64379_DN2_SP0_c0.t1	Np001G0167600
OG0014330	ESY24_g32876_DN3_SP0_c0.t1	Np003G1722100
OG0014331	ESY5_g3739_DN3_SP8_c0.t1	Np003G1721200
OG0014332	ESY5_g4297_DN3_SP5_c0.t1	Np003G1720400
OG0014333	ESY6_g49413_DN3_SP2_c0.t1	Np003G1677100
OG0014334	ESY6_g47880_DN1_SP0_c0.t1	Np003G1631400
OG0014335	ESY6_g47935_DN2_SP0_c0.t1	Np003G1611900
OG0014336	ESY6_g49360_DN3_SP8_c0.t1	Np001G0073300
OG0014341	ESY20_g13003_DN3_SP0_c0.t1	Np003G1889000
OG0014342	ESY10_g14103_DN2_SP0_c0.t1	Np001G0237900
OG0014344	ESY5_g3682_DN3_SP0_c0.t1	Np004G2467900
OG0014346	ESY2_g36662_DN3_SP1_c0.t1	Np002G0716900
OG0014373	ESY1_g6778_DN3_SP7_c0.t1	Np001G0431700
OG0014374	ESY1_g8217_DN3_SP4_c0.t1	Np001G0465900
OG0014375	ESY1_g8281_DN3_SP0_c33.t1	Np001G0467000
OG0014376	ESY1_g8295_DN3_SP8_c0.t1	Np001G0467500
OG0014377	ESY1_g8296_DN3_SP6_c0.t1	Np001G0467600
OG0014378	ESY1_g8303_DN3_SP0_c0.t1	Np001G0467700
OG0014379	ESY4_g26058_DN3_SP0_c0.t1	Np001G0469600
OG0014380	ESY6_g47858_DN3_SP8_c0.t1	Np003G1627600, Np003G1589200
OG0014381	ESY1_g9200_DN3_SP8_c0.t1	Np001G0488200
OG0014382	ESY1_g9189_DN3_SP0_c0.t1	Np001G0485200
OG0014383	ESY1_g9180_DN3_SP2_c0.t1	Np001G0484900
OG0014384	ESY1_g9172_DN3_SP0_c0.t1	Np001G0484400
OG0014385	ESY1_g9121_DN3_SP2_c0.t1	Np001G0484100
OG0014386	ESY1_g9109_DN3_SP0_c0.t1	Np001G0482500
OG0014387	ESY1_g9090_DN3_SP1_c0.t1	Np001G0482000
OG0014388	ESY1_g8850_DN3_SP8_c0.t1	Np001G0478400
OG0014389	ESY1_g8925_DN3_SP8_c0.t1	Np001G0479600
OG0014390	ESY16_g62288_DN3_SP0_c0.t1	Np004G2098900
OG0014391	ESY1_g8757_DN3_SP0_c0.t1	Np001G0477100
OG0014392	ESY1_g8633_DN3_SP0_c0.t1	Np001G0476700
OG0014393	ESY1_g8625_DN3_SP0_c0.t1	Np001G0476400
OG0014394	ESY10_g14669_DN3_SP8_c0.t1	Np001G0328600
OG0014395	ESY10_g14659_DN3_SP8_c0.t1	Np001G0297800
OG0014396	ESY10_g14451_DN3_SP8_c0.t1	Np001G0261200
OG0014397	ESY8_g60293_DN3_SP0_c0.t1	Np005G3177300
OG0014399	ESY8_g60320_DN3_SP0_c0.t1, ESY8_g60335_DN3_SP0_c0.t1	Np005G3175800
OG0014400	ESY4_g24716_DN2_SP0_c0.t1	Np005G2729100
OG0014401	ESY16_g61683_DN3_SP0_c0.t1	Np005G3096100
OG0014402	ESY8_g59190_DN3_SP0_c0.t1	Np006G3386700
OG0014403	ESY7_g17101_DN3_SP0_c0.t1	Np003G1453200
OG0014404	ESY2_g35021_DN3_SP0_c10.t1	Np003G1452100, Np003G1260000
OG0014405	ESY7_g17140_DN3_SP0_c0.t1	Np003G1450200
OG0014406	ESY7_g17142_DN3_SP8_c0.t1	Np003G1450000
OG0014407	ESY7_g17150_DN3_SP3_c0.t1	Np003G1449300
OG0014408	ESY7_g17166_DN1_SP0_c0.t1	Np003G1447900
OG0014409	ESY7_g17174_DN3_SP8_c5.t1	Np003G1447400
OG0014410	ESY7_g17181_DN3_SP0_c0.t1	Np003G1446800
OG0014411	ESY7_g17203_DN3_SP0_c0.t1	Np003G1444200
OG0014412	ESY7_g17242_DN3_SP3_c0.t1	Np003G1440800
OG0014413	ESY7_g17244_DN3_SP0_c0.t1	Np003G1440400
OG0014414	ESY7_g17248_DN3_SP7_c0.t1	Np003G1439800
OG0014415	ESY7_g17258_DN3_SP2_c0.t1	Np003G1439100
OG0014416	ESY7_g17277_DN3_SP0_c0.t1	Np003G1437600
OG0014418	ESY7_g17352_DN3_SP5_c0.t1	Np003G1431700
OG0014419	ESY15_g64785_DN3_SP7_c0.t1	Np001G0176400
OG0014420	ESY7_g17413_DN3_SP0_c0.t1	Np003G1426500
OG0014421	ESY4_g23989_DN3_SP0_c0.t1	Np005G2765300
OG0014422	ESY7_g17439_DN3_SP0_c0.t1	Np003G1424500
OG0014423	ESY7_g17447_DN3_SP7_c0.t1	Np003G1423700
OG0014424	ESY7_g17460_DN3_SP4_c0.t1	Np003G1422900
OG0014425	ESY7_g17475_DN3_SP6_c0.t1	Np003G1421400
OG0014426	ESY7_g17525_DN2_SP0_c0.t1	Np003G1419000
OG0014427	ESY7_g17527_DN3_SP0_c0.t1	Np003G1418900
OG0014428	ESY7_g17528_DN3_SP0_c0.t1	Np003G1418800
OG0014429	ESY7_g17558_DN1_SP0_c18.t1	Np003G1417000
OG0014430	ESY7_g17571_DN3_SP8_c0.t1	Np003G1416100
OG0014431	ESY7_g17573_DN3_SP2_c0.t1	Np003G1415900
OG0014432	ESY7_g17591_DN3_SP0_c0.t1	Np003G1415000
OG0014433	ESY27_g13409_DN3_SP0_c0.t1	Np005G3063900
OG0014434	ESY7_g17592_DN3_SP8_c0.t1	Np003G1414900
OG0014435	ESY7_g17594_DN3_SP8_c0.t1	Np003G1414700
OG0014436	ESY7_g17598_DN3_SP4_c0.t1	Np003G1414500
OG0014437	ESY7_g17618_DN2_SP0_c0.t1	Np003G1413100
OG0014438	ESY7_g17633_DN1_SP0_c0.t1	Np003G1411800
OG0014439	ESY7_g17640_DN3_SP6_c0.t1	Np003G1411100
OG0014440	ESY7_g17653_DN3_SP0_c0.t1	Np003G1410400
OG0014441	ESY7_g17660_DN3_SP8_c0.t1	Np003G1409900
OG0014442	ESY7_g17663_DN3_SP0_c3.t1	Np003G1409600
OG0014443	ESY7_g17683_DN2_SP0_c0.t1	Np003G1407700
OG0014444	ESY7_g17684_DN3_SP0_c0.t1	Np003G1407500
OG0014445	ESY7_g17691_DN3_SP3_c0.t1	Np003G1407000
OG0014446	ESY7_g17702_DN3_SP0_c0.t1	Np003G1406300
OG0014447	ESY7_g17757_DN3_SP0_c0.t1	Np003G1402200
OG0014448	ESY7_g17764_DN3_SP8_c0.t1	Np003G1401500
OG0014449	ESY7_g18407_DN3_SP8_c25.t1	Np003G1398000
OG0014450	ESY7_g18379_DN3_SP0_c0.t1	Np003G1395900
OG0014452	ESY7_g18338_DN3_SP0_c0.t1	Np003G1392000
OG0014453	ESY7_g18334_DN3_SP0_c0.t1	Np003G1391500
OG0014454	ESY7_g18318_DN3_SP8_c0.t1	Np003G1390500
OG0014455	ESY7_g18311_DN3_SP2_c0.t1	Np003G1390200
OG0014457	ESY7_g18231_DN3_SP0_c0.t1	Np003G1384200
OG0014458	ESY4_g24119_DN3_SP0_c0.t1	Np005G2762100
OG0014459	ESY7_g18216_DN3_SP0_c0.t1	Np003G1382700
OG0014460	ESY21_g55254_DN3_SP0_c0.t1	Np001G0195800
OG0014461	ESY7_g18168_DN3_SP0_c0.t1	Np003G1379500
OG0014462	ESY7_g18159_DN3_SP0_c0.t1	Np003G1378600
OG0014463	ESY7_g18136_DN3_SP8_c0.t1	Np003G1376900
OG0014464	ESY7_g18127_DN3_SP8_c0.t1	Np003G1375300
OG0014465	ESY7_g18126_DN3_SP0_c0.t1	Np003G1375200
OG0014466	ESY7_g18123_DN3_SP2_c16.t1	Np003G1374700
OG0014467	ESY7_g18109_DN3_SP7_c0.t1	Np003G1373200
OG0014468	ESY7_g18106_DN3_SP2_c0.t1	Np003G1372800
OG0014470	ESY7_g18072_DN3_SP2_c0.t1	Np003G1370500
OG0014471	ESY7_g18070_DN3_SP1_c0.t1	Np003G1370300
OG0014472	ESY7_g18064_DN3_SP8_c0.t1	Np003G1369500
OG0014473	ESY7_g18059_DN3_SP0_c4.t1	Np003G1369000
OG0014474	ESY7_g18058_DN3_SP0_c0.t1	Np003G1368800
OG0014475	ESY7_g18045_DN3_SP0_c0.t1	Np003G1368400
OG0014476	ESY7_g18021_DN2_SP0_c0.t1	Np003G1367000
OG0014477	ESY7_g17988_DN3_SP8_c0.t1	Np003G1365000
OG0014478	ESY7_g17977_DN2_SP0_c28.t1	Np003G1364200
OG0014479	ESY7_g17975_DN3_SP0_c0.t1	Np003G1363700
OG0014480	ESY7_g17944_DN3_SP0_c0.t1	Np003G1362700
OG0014481	ESY17_g39859_DN3_SP0_c0.t1	Np005G3100200
OG0014482	ESY7_g17887_DN3_SP0_c0.t1	Np003G1358700
OG0014483	ESY7_g17851_DN3_SP3_c0.t1	Np003G1356900
OG0014484	ESY7_g17847_DN3_SP0_c0.t1	Np003G1356700
OG0014485	ESY7_g17796_DN3_SP5_c0.t1	Np003G1352700
OG0014486	ESY7_g17777_DN3_SP3_c0.t1	Np003G1351000
OG0014487	ESY7_g17767_DN3_SP0_c0.t1	Np003G1349900
OG0014488	ESY7_g18693_DN3_SP0_c0.t1	Np003G1348200
OG0014489	ESY3_g28045_DN3_SP0_c0.t1	Np007G3876900
OG0014490	ESY7_g18675_DN3_SP0_c0.t1	Np003G1346100
OG0014491	ESY7_g18672_DN3_SP1_c0.t1	Np003G1345800
OG0014493	ESY7_g18635_DN3_SP0_c0.t1	Np003G1342200
OG0014494	ESY7_g18614_DN3_SP0_c0.t1	Np003G1340700
OG0014495	ESY7_g18564_DN3_SP8_c0.t1	Np003G1335600
OG0014498	ESY7_g18204_DN3_SP5_c0.t1	Np005G2811900
OG0014499	ESY13_g56847_DN3_SP0_c0.t1	Np005G2812600
OG0014500	ESY3_g31635_DN3_SP0_c0.t1	Np005G2814300
OG0014501	ESY13_g56870_DN1_SP0_c0.t1	Np005G2814500
OG0014502	ESY13_g56956_DN3_SP3_c0.t1	Np005G2816300
OG0014503	ESY13_g57025_DN3_SP5_c0.t1	Np005G2817400
OG0014504	ESY13_g57030_DN3_SP8_c0.t1	Np005G2817900
OG0014505	ESY8_g59187_DN3_SP0_c0.t1	Np006G3622900
OG0014506	ESY2_g33515_DN3_SP0_c15.t1	Np001G0455900
OG0014507	ESY8_g59171_DN3_SP8_c16.t1	Np006G3622100
OG0014508	ESY8_g59158_DN3_SP2_c0.t1	Np006G3621000
OG0014509	ESY8_g59157_DN2_SP0_c0.t1	Np006G3620700
OG0014510	ESY8_g59153_DN3_SP8_c13.t1	Np006G3620300
OG0014511	ESY8_g59141_DN3_SP8_c0.t1	Np006G3619800
OG0014512	ESY8_g59139_DN3_SP8_c0.t1	Np006G3619600
OG0014513	ESY8_g59125_DN2_SP3_c0.t1	Np006G3617800, Np006G3618100
OG0014514	ESY8_g59124_DN3_SP8_c0.t1	Np006G3617700
OG0014515	ESY8_g59080_DN3_SP0_c0.t1	Np006G3612800
OG0014516	ESY8_g59073_DN3_SP1_c0.t1	Np006G3612200
OG0014517	ESY8_g59053_DN3_SP0_c0.t1	Np006G3610100
OG0014518	ESY8_g59048_DN3_SP0_c0.t1	Np006G3608900
OG0014519	ESY8_g59047_DN3_SP0_c0.t1	Np006G3608800
OG0014522	ESY8_g58991_DN3_SP0_c0.t1	Np006G3585600
OG0014523	ESY8_g58980_DN3_SP2_c0.t1	Np006G3587700
OG0014524	ESY8_g58975_DN3_SP0_c0.t1	Np006G3588300
OG0014525	ESY8_g58967_DN3_SP4_c0.t1	Np006G3589000
OG0014526	ESY8_g58959_DN3_SP8_c0.t1	Np006G3589500
OG0014527	ESY8_g58949_DN3_SP0_c16.t1	Np006G3590200
OG0014529	ESY8_g58941_DN3_SP8_c13.t1	Np006G3591500
OG0014530	ESY8_g58921_DN3_SP0_c0.t1	Np006G3593900
OG0014531	ESY8_g58906_DN2_SP0_c0.t1	Np006G3595600
OG0014532	ESY8_g58901_DN3_SP8_c0.t1	Np006G3596100
OG0014533	ESY8_g58896_DN2_SP0_c0.t1	Np006G3597300
OG0014534	ESY8_g58895_DN3_SP1_c0.t1	Np006G3597500
OG0014535	ESY8_g58866_DN3_SP0_c0.t1	Np006G3599200
OG0014536	ESY8_g58830_DN2_SP7_c0.t1	Np006G3601400
OG0014537	ESY8_g58827_DN3_SP0_c0.t1	Np006G3602400
OG0014538	ESY8_g58774_DN3_SP0_c0.t1	Np006G3392100
OG0014539	ESY8_g58754_DN3_SP8_c0.t1	Np006G3505700
OG0014540	ESY8_g58750_DN3_SP8_c0.t1	Np006G3506000
OG0014541	ESY8_g58721_DN3_SP0_c0.t1	Np006G3522100
OG0014542	ESY8_g58707_DN3_SP7_c10.t1	Np006G3515400
OG0014543	ESY8_g58694_DN3_SP0_c0.t1	Np006G3523800
OG0014544	ESY8_g58686_DN3_SP3_c0.t1	Np006G3524800
OG0014545	ESY8_g58670_DN3_SP0_c0.t1	Np006G3526100
OG0014546	ESY8_g58665_DN3_SP0_c0.t1	Np006G3479400, Np006G3527700
OG0014548	ESY8_g58536_DN3_SP3_c0.t1	Np006G3547400, Np006G3482000
OG0014549	ESY1_g11593_DN2_SP0_c42.t1	Np001G0625400
OG0014551	ESY8_g58490_DN3_SP1_c0.t1	Np006G3550300
OG0014552	ESY8_g58486_DN3_SP7_c0.t1	Np006G3550600
OG0014553	ESY8_g58462_DN3_SP7_c0.t1	Np006G3552000
OG0014554	ESY8_g58453_DN3_SP0_c0.t1	Np006G3552300
OG0014555	ESY8_g58431_DN2_SP0_c0.t1	Np005G2826600
OG0014556	ESY8_g58402_DN3_SP0_c0.t1	Np006G3556900
OG0014557	ESY8_g58394_DN2_SP0_c0.t1	Np006G3558200
OG0014558	ESY8_g58366_DN3_SP8_c0.t1	Np006G3559800
OG0014559	ESY8_g58356_DN3_SP8_c0.t1	Np006G3560400
OG0014560	ESY8_g58348_DN3_SP5_c0.t1	Np006G3560900
OG0014562	ESY20_g12682_DN3_SP0_c0.t1	Np006G3568600
OG0014563	ESY20_g13340_DN3_SP7_c0.t1	Np006G3565900
OG0014564	ESY20_g13332_DN3_SP0_c24.t1	Np006G3564800, Np006G3563400
OG0014565	ESY20_g12722_DN3_SP0_c0.t1	Np006G3573100
OG0014567	ESY20_g12745_DN3_SP7_c0.t1	Np006G3575300
OG0014568	ESY20_g12746_DN3_SP0_c0.t1	Np006G3575400
OG0014570	ESY20_g12870_DN3_SP0_c0.t1	Np001G0412800
OG0014571	ESY20_g12909_DN3_SP0_c0.t1	Np001G0410000
OG0014572	ESY20_g12663_DN3_SP8_c0.t1	Np001G0408100
OG0014573	ESY20_g12661_DN3_SP8_c0.t1	Np001G0407900
OG0014574	ESY6_g49202_DN3_SP0_c0.t1	Np001G0407700
OG0014575	ESY20_g12660_DN3_SP2_c0.t1	Np001G0407600
OG0014576	ESY8_g58127_DN3_SP1_c0.t1	Np001G0406000
OG0014577	ESY8_g58145_DN2_SP0_c0.t1	Np001G0405100
OG0014578	ESY8_g58183_DN3_SP0_c15.t1	Np001G0402200
OG0014579	ESY8_g58193_DN3_SP4_c0.t1	Np001G0401900
OG0014580	ESY8_g58197_DN3_SP0_c0.t1	Np001G0401700
OG0014581	ESY8_g58210_DN3_SP8_c0.t1	Np001G0401100
OG0014583	ESY2_g34242_DN3_SP0_c0.t1	Np005G2809000
OG0014584	ESY13_g56502_DN3_SP5_c0.t1	Np005G2808700
OG0014585	ESY11_g54402_DN1_SP0_c0.t1	Np005G2807700
OG0014586	ESY13_g56706_DN3_SP0_c0.t1	Np005G2807500
OG0014587	ESY13_g56603_DN3_SP0_c0.t1	Np005G2806400, Np005G2806000
OG0014589	ESY4_g21963_DN3_SP0_c0.t1	Np004G2003700
OG0014590	ESY2_g35326_DN3_SP0_c0.t1	Np004G2005800
OG0014592	ESY4_g22550_DN3_SP8_c0.t1	Np004G2008900
OG0014593	ESY7_g18256_DN3_SP1_c0.t1	Np004G2009300
OG0014595	ESY3_g32470_DN3_SP5_c0.t1	Np004G2020600
OG0014596	ESY2_g34707_DN3_SP2_c0.t1	Np002G0760900
OG0014597	ESY4_g22221_DN3_SP7_c0.t1	Np004G2019800
OG0014598	ESY4_g22466_DN3_SP0_c0.t1	Np004G2019300
OG0014599	ESY4_g22213_DN3_SP3_c0.t1	Np004G2017800
OG0014600	ESY4_g22220_DN3_SP5_c0.t1	Np004G2016200
OG0014601	ESY4_g22098_DN3_SP0_c0.t1	Np004G2105900
OG0014602	ESY4_g22096_DN3_SP0_c0.t1	Np004G2106000
OG0014603	ESY5_g3335_DN3_SP0_c0.t1	Np004G2106700
OG0014605	ESY4_g22614_DN3_SP2_c0.t1	Np004G2109400
OG0014606	ESY4_g22816_DN3_SP0_c0.t1	Np004G2110400
OG0014607	ESY3_g28719_DN3_SP3_c0.t1	Np004G2112400
OG0014608	ESY4_g22711_DN3_SP5_c0.t1	Np004G2112500
OG0014609	ESY5_g3685_DN3_SP0_c0.t1	Np004G2114100
OG0014610	ESY11_g53783_DN3_SP0_c0.t1	Np004G2118200
OG0014611	ESY4_g23080_DN3_SP0_c0.t1	Np004G2121100
OG0014612	ESY4_g23228_DN3_SP4_c0.t1	Np004G2124800
OG0014614	ESY4_g23295_DN3_SP1_c0.t1	Np004G2128600
OG0014615	ESY4_g23311_DN3_SP8_c0.t1	Np004G2130500
OG0014616	ESY4_g23321_DN3_SP8_c0.t1	Np004G2131100
