Orthogroup	Euclidium_syriacum	Cardamine_glauca
OG0015483	ESY1_g12109_DN3_SP0_c0.t1	Cg002G0423200
OG0015485	ESY1_g12044_DN3_SP6_c0.t1	Cg002G0424800
OG0015486	ESY5_g1069_DN3_SP1_c0.t1	Cg006G2009500
OG0015487	ESY1_g12032_DN3_SP0_c0.t1	Cg002G0425200
OG0015488	ESY1_g12017_DN3_SP0_c0.t1	Cg002G0425800
OG0015489	ESY1_g11989_DN3_SP4_c0.t1	Cg002G0426500
OG0015490	ESY1_g11927_DN3_SP0_c0.t1	Cg002G0428100
OG0015491	ESY1_g11923_DN3_SP0_c0.t1	Cg002G0428400
OG0015492	ESY1_g11891_DN3_SP0_c0.t1	Cg002G0429800
OG0015493	ESY1_g11199_DN3_SP0_c0.t1	Cg002G0431700
OG0015494	ESY1_g11216_DN3_SP5_c0.t1	Cg002G0432800
OG0015495	ESY1_g11217_DN3_SP1_c0.t1	Cg002G0432900
OG0015496	ESY11_g52493_DN3_SP0_c0.t1	Cg004G1346400
OG0015498	ESY1_g11370_DN3_SP3_c0.t1	Cg002G0437100
OG0015500	ESY1_g11400_DN3_SP0_c13.t1	Cg002G0439000
OG0015501	ESY1_g11418_DN3_SP8_c0.t1	Cg002G0439900
OG0015502	ESY1_g11422_DN3_SP6_c0.t1	Cg002G0440100
OG0015503	ESY1_g11426_DN3_SP5_c0.t1	Cg002G0440500
OG0015504	ESY1_g11430_DN3_SP0_c0.t1	Cg002G0440700
OG0015505	ESY1_g11432_DN3_SP7_c2.t1	Cg002G0440800
OG0015506	ESY1_g11542_DN3_SP2_c0.t1	Cg002G0444500
OG0015507	ESY1_g11564_DN3_SP0_c0.t1	Cg002G0446000
OG0015508	ESY1_g11565_DN3_SP0_c0.t1	Cg002G0446100
OG0015509	ESY1_g11589_DN2_SP0_c27.t1	Cg002G0446700
OG0015510	ESY1_g11634_DN3_SP6_c0.t1	Cg002G0448400
OG0015511	ESY1_g11640_DN3_SP0_c0.t1	Cg002G0448800
OG0015512	ESY1_g11643_DN3_SP3_c0.t1	Cg002G0449100
OG0015513	ESY1_g11679_DN3_SP8_c0.t1	Cg002G0450200
OG0015515	ESY8_g59279_DN3_SP8_c0.t1	Cg005G1720100
OG0015517	ESY1_g11802_DN3_SP0_c0.t1	Cg002G0457200
OG0015518	ESY1_g11823_DN3_SP8_c0.t1	Cg002G0457800
OG0015520	ESY1_g7570_DN3_SP1_c0.t1	Cg002G0579500
OG0015521	ESY1_g10522_DN3_SP5_c0.t1	Cg002G0460200
OG0015522	ESY1_g10525_DN3_SP0_c0.t1	Cg002G0460500
OG0015523	ESY1_g10553_DN3_SP0_c0.t1	Cg002G0462300
OG0015524	ESY1_g10564_DN3_SP0_c0.t1	Cg002G0463000
OG0015525	ESY1_g10568_DN3_SP0_c0.t1	Cg002G0463400
OG0015526	ESY1_g10612_DN3_SP0_c0.t1	Cg002G0464400
OG0015527	ESY1_g10616_DN3_SP3_c0.t1	Cg002G0464800
OG0015528	ESY1_g10645_DN3_SP8_c0.t1	Cg002G0465600
OG0015529	ESY1_g10654_DN3_SP0_c0.t1	Cg002G0466300
OG0015530	ESY1_g10655_DN3_SP8_c0.t1	Cg002G0466400
OG0015531	ESY1_g10695_DN3_SP8_c0.t1	Cg002G0469100
OG0015532	ESY2_g33492_DN3_SP6_c0.t1	Cg007G2269800
OG0015533	ESY1_g10759_DN3_SP8_c0.t1	Cg002G0472100
OG0015534	ESY1_g10762_DN3_SP8_c0.t1	Cg002G0472800
OG0015535	ESY1_g10765_DN3_SP5_c0.t1	Cg002G0473100
OG0015536	ESY1_g10770_DN3_SP8_c6.t1	Cg002G0473700
OG0015537	ESY1_g10773_DN3_SP0_c0.t1	Cg002G0474000
OG0015538	ESY21_g55190_DN3_SP0_c0.t1	Cg002G0474500
OG0015539	ESY1_g10780_DN3_SP8_c0.t1	Cg002G0474700
OG0015540	ESY1_g10797_DN3_SP0_c0.t1	Cg002G0475700
OG0015541	ESY1_g10811_DN3_SP0_c0.t1	Cg002G0476900
OG0015543	ESY1_g10824_DN3_SP7_c0.t1	Cg002G0477800
OG0015544	ESY1_g10825_DN3_SP8_c0.t1	Cg002G0477900
OG0015545	ESY1_g10848_DN3_SP4_c0.t1, ESY10_g14113_DN3_SP0_c0.t1	Cg002G0478500
OG0015546	ESY2_g34509_DN3_SP0_c0.t1	Cg007G2448000
OG0015547	ESY1_g10890_DN3_SP8_c0.t1	Cg002G0480600
OG0015548	ESY1_g10895_DN3_SP0_c0.t1	Cg002G0481000
OG0015549	ESY1_g10947_DN3_SP0_c0.t1	Cg002G0482100
OG0015550	ESY1_g10952_DN3_SP0_c0.t1	Cg002G0482500
OG0015551	ESY1_g10956_DN3_SP6_c0.t1	Cg002G0482900
OG0015552	ESY1_g10959_DN3_SP0_c0.t1	Cg002G0483100
OG0015553	ESY1_g10960_DN3_SP0_c0.t1	Cg002G0483200
OG0015556	ESY8_g59966_DN1_SP0_c0.t1	Cg004G1339500
OG0015557	ESY1_g11013_DN3_SP0_c0.t1	Cg002G0487200
OG0015558	ESY1_g11027_DN3_SP0_c0.t1	Cg002G0487500
OG0015559	ESY1_g11032_DN3_SP8_c0.t1	Cg002G0488100
OG0015560	ESY1_g11036_DN3_SP0_c0.t1, ESY1_g11035_DN3_SP0_c0.t1	Cg002G0488300
OG0015561	ESY1_g11095_DN3_SP0_c0.t1	Cg002G0490700
OG0015562	ESY11_g54970_DN3_SP0_c0.t1	Cg004G1444600
OG0015563	ESY1_g11170_DN3_SP7_c0.t1	Cg002G0496400
OG0015564	ESY1_g11182_DN3_SP8_c0.t1	Cg002G0497100
OG0015566	ESY1_g10472_DN3_SP4_c0.t1	Cg002G0499800
OG0015567	ESY1_g10450_DN3_SP0_c0.t1	Cg002G0501300
OG0015568	ESY1_g10439_DN3_SP1_c0.t1	Cg002G0501700
OG0015569	ESY1_g10420_DN3_SP0_c0.t1	Cg002G0501900
OG0015570	ESY1_g10402_DN3_SP0_c0.t1	Cg002G0503200
OG0015571	ESY6_g47520_DN3_SP8_c0.t1	Cg003G0922400
OG0015572	ESY6_g47504_DN3_SP8_c0.t1	Cg003G0921800
OG0015573	ESY6_g47412_DN3_SP3_c0.t1	Cg003G0918100
OG0015574	ESY6_g47411_DN3_SP7_c0.t1	Cg003G0917900
OG0015575	ESY6_g47355_DN3_SP0_c0.t1	Cg003G0916700
OG0015576	ESY6_g47354_DN3_SP7_c0.t1	Cg003G0916600
OG0015577	ESY2_g38444_DN3_SP7_c0.t1	Cg001G0245200
OG0015578	ESY3_g27946_DN3_SP0_c0.t1	Cg004G1315300
OG0015579	ESY3_g27945_DN3_SP5_c0.t1	Cg004G1315400
OG0015581	ESY3_g27916_DN3_SP0_c0.t1	Cg004G1316400
OG0015582	ESY3_g27911_DN3_SP0_c0.t1	Cg004G1317100
OG0015583	ESY3_g27801_DN3_SP0_c0.t1	Cg004G1318400
OG0015585	ESY3_g27595_DN3_SP0_c0.t1	Cg004G1319400
OG0015586	ESY12_g50996_DN3_SP0_c0.t1	Cg004G1321300
OG0015587	ESY3_g27519_DN3_SP0_c0.t1	Cg004G1321500
OG0015588	ESY1_g12376_DN3_SP0_c0.t1	Cg004G1322400
OG0015589	ESY3_g27532_DN3_SP1_c0.t1	Cg004G1322600
OG0015590	ESY3_g27435_DN3_SP0_c0.t1	Cg004G1324100
OG0015591	ESY3_g27433_DN3_SP3_c0.t1	Cg004G1324200
OG0015592	ESY3_g27271_DN3_SP0_c0.t1	Cg004G1327800
OG0015593	ESY3_g27270_DN3_SP0_c0.t1	Cg004G1327900
OG0015594	ESY3_g27150_DN3_SP8_c0.t1	Cg004G1331000
OG0015595	ESY3_g27026_DN3_SP0_c0.t1	Cg004G1331300
OG0015596	ESY6_g49424_DN3_SP7_c12.t1	Cg004G1331600
OG0015597	ESY3_g26998_DN3_SP0_c0.t1	Cg004G1334600
OG0015598	ESY3_g27006_DN3_SP8_c0.t1	Cg004G1335000
OG0015599	ESY3_g27020_DN3_SP2_c0.t1	Cg004G1338200
OG0015600	ESY16_g62341_DN3_SP0_c0.t1	Cg004G1338400
OG0015601	ESY6_g47848_DN3_SP0_c0.t1	Cg004G1340100
OG0015602	ESY18_g63339_DN1_SP0_c0.t1, ESY2_g36590_DN3_SP8_c0.t1	Cg004G1346000
OG0015603	ESY4_g25165_DN3_SP0_c0.t1	Cg002G0597900
OG0015604	ESY8_g58390_DN3_SP3_c0.t1	Cg004G1347900
OG0015605	ESY3_g28021_DN3_SP8_c0.t1	Cg004G1313300
OG0015606	ESY2_g35214_DN3_SP0_c0.t1	Cg007G2432900
OG0015607	ESY2_g35194_DN3_SP0_c0.t1	Cg007G2436900
OG0015608	ESY2_g35185_DN2_SP7_c0.t1	Cg007G2437700
OG0015609	ESY2_g35177_DN3_SP0_c0.t1	Cg007G2438800
OG0015610	ESY10_g14501_DN3_SP0_c0.t1	Cg007G2439800
OG0015612	ESY19_g41932_DN3_SP1_c0.t1	Cg007G2442000
OG0015613	ESY2_g34235_DN3_SP0_c0.t1	Cg007G2442100
OG0015614	ESY5_g2391_DN2_SP0_c0.t1	Cg007G2445400
OG0015615	ESY21_g55188_DN3_SP6_c0.t1	Cg007G2446200
OG0015616	ESY2_g34515_DN3_SP0_c0.t1	Cg007G2447500
OG0015617	ESY2_g34508_DN3_SP8_c0.t1	Cg007G2448200
OG0015618	ESY2_g34495_DN3_SP0_c0.t1	Cg007G2450200
OG0015619	ESY2_g34488_DN3_SP3_c0.t1	Cg007G2450500
OG0015620	ESY15_g64859_DN3_SP3_c0.t1	Cg003G0791300
OG0015621	ESY15_g64581_DN3_SP7_c0.t1	Cg008G2879300
OG0015622	ESY15_g64462_DN3_SP8_c0.t1	Cg008G2867100, Cg008G2851300
OG0015624	ESY15_g64478_DN3_SP0_c0.t1	Cg008G2870000
OG0015626	ESY11_g54202_DN3_SP6_c0.t1	Cg004G1417000
OG0015627	ESY17_g39195_DN3_SP8_c0.t1	Cg001G0307700
OG0015628	ESY11_g54252_DN3_SP0_c0.t1	Cg004G1418600
OG0015629	ESY11_g54264_DN3_SP8_c0.t1	Cg004G1419200
OG0015630	ESY11_g54283_DN2_SP0_c0.t1	Cg004G1420200
OG0015631	ESY11_g54291_DN3_SP1_c0.t1	Cg004G1420600
OG0015632	ESY11_g54299_DN3_SP0_c0.t1	Cg004G1421000
OG0015633	ESY11_g54321_DN3_SP0_c0.t1	Cg004G1421800
OG0015634	ESY11_g54408_DN3_SP7_c0.t1	Cg004G1425400
OG0015635	ESY11_g54423_DN3_SP1_c0.t1	Cg004G1426200
OG0015636	ESY11_g54430_DN3_SP0_c0.t1	Cg004G1426800
OG0015637	ESY11_g54593_DN3_SP8_c0.t1	Cg004G1430200
OG0015638	ESY11_g54603_DN3_SP0_c0.t1	Cg004G1430600
OG0015639	ESY11_g54609_DN3_SP2_c0.t1	Cg004G1431100
OG0015640	ESY12_g51061_DN2_SP0_c22.t1	Cg005G1518400
OG0015641	ESY12_g51048_DN3_SP0_c0.t1	Cg005G1519200
OG0015642	ESY12_g51036_DN3_SP0_c0.t1	Cg005G1519700
OG0015643	ESY12_g51025_DN3_SP0_c0.t1	Cg005G1520400
OG0015644	ESY12_g51021_DN3_SP7_c0.t1	Cg005G1520800
OG0015645	ESY2_g33533_DN3_SP0_c0.t1	Cg002G0600100
OG0015646	ESY12_g51002_DN3_SP8_c0.t1	Cg005G1521500
OG0015647	ESY12_g50963_DN3_SP7_c0.t1	Cg005G1523600
OG0015648	ESY12_g50956_DN3_SP1_c0.t1	Cg005G1523900
OG0015649	ESY12_g50867_DN3_SP5_c0.t1	Cg005G1527000
OG0015650	ESY8_g59987_DN3_SP0_c0.t1	Cg001G0393500
OG0015651	ESY12_g50852_DN3_SP8_c0.t1	Cg002G0634500, Cg005G1528400
OG0015652	ESY12_g50848_DN3_SP0_c0.t1	Cg005G1528600
OG0015653	ESY9_g45685_DN3_SP8_c0.t1	Cg005G1530600
OG0015654	ESY9_g45648_DN3_SP1_c0.t1	Cg005G1532500
OG0015655	ESY9_g45636_DN3_SP0_c0.t1	Cg005G1532800
OG0015656	ESY9_g45635_DN3_SP0_c0.t1	Cg005G1532900
OG0015657	ESY9_g45625_DN3_SP0_c0.t1	Cg005G1533200
OG0015658	ESY9_g45571_DN3_SP8_c0.t1	Cg005G1535800
OG0015659	ESY9_g45562_DN3_SP3_c0.t1	Cg005G1536000
OG0015660	ESY9_g45550_DN3_SP0_c0.t1	Cg005G1536600
OG0015661	ESY9_g45521_DN3_SP0_c0.t1	Cg005G1537900
OG0015662	ESY9_g45447_DN3_SP8_c0.t1	Cg005G1541100
OG0015663	ESY9_g45425_DN3_SP7_c0.t1	Cg005G1542300
OG0015664	ESY9_g45410_DN3_SP0_c0.t1	Cg005G1542900
OG0015665	ESY15_g64862_DN3_SP0_c0.t1	Cg003G0819400, Cg003G0791500
OG0015666	ESY9_g45403_DN3_SP2_c0.t1	Cg005G1543200
OG0015667	ESY9_g45401_DN3_SP0_c0.t1	Cg005G1543400
OG0015668	ESY2_g34362_DN3_SP0_c0.t1, ESY9_g45373_DN3_SP0_c0.t1	Cg005G1544900
OG0015669	ESY9_g45363_DN3_SP8_c0.t1	Cg005G1545600
OG0015670	ESY9_g45352_DN3_SP0_c0.t1	Cg005G1546400
OG0015671	ESY10_g14592_DN3_SP0_c0.t1	Cg002G0691200
OG0015672	ESY9_g45347_DN3_SP0_c0.t1	Cg005G1546700
OG0015673	ESY9_g45310_DN3_SP1_c0.t1	Cg005G1548400
OG0015674	ESY9_g45282_DN3_SP0_c0.t1	Cg005G1549200
OG0015675	ESY9_g45242_DN3_SP0_c0.t1	Cg005G1550900
OG0015676	ESY9_g45238_DN3_SP8_c0.t1	Cg005G1551200
OG0015677	ESY9_g45237_DN3_SP7_c0.t1	Cg005G1551300
OG0015678	ESY2_g38084_DN3_SP7_c0.t1	Cg003G0796700
OG0015679	ESY9_g45165_DN3_SP2_c0.t1	Cg005G1552300
OG0015680	ESY31_g32722_DN2_SP0_c0.t1	Cg005G1555000
OG0015681	ESY9_g45074_DN3_SP0_c0.t1	Cg005G1555900
OG0015682	ESY5_g5070_DN3_SP6_c0.t1	Cg002G0594800
OG0015683	ESY9_g44957_DN3_SP7_c0.t1	Cg005G1557000
OG0015684	ESY9_g44954_DN3_SP7_c0.t1	Cg005G1557200
OG0015685	ESY9_g44794_DN3_SP8_c0.t1	Cg005G1560200
OG0015686	ESY9_g44777_DN3_SP1_c0.t1	Cg005G1561200
OG0015687	ESY2_g34609_DN3_SP0_c11.t1	Cg005G1561300
OG0015688	ESY9_g44749_DN3_SP2_c0.t1	Cg005G1561700
OG0015689	ESY6_g49539_DN2_SP0_c0.t1	Cg005G1562700
OG0015690	ESY12_g51555_DN3_SP8_c0.t1	Cg005G1562800
OG0015691	ESY9_g44655_DN3_SP0_c0.t1	Cg005G1563600
OG0015692	ESY9_g44653_DN3_SP8_c0.t1	Cg005G1563800
OG0015693	ESY9_g44635_DN3_SP1_c0.t1	Cg005G1564400
OG0015694	ESY9_g44588_DN3_SP1_c0.t1	Cg005G1565100
OG0015695	ESY7_g16086_DN3_SP0_c0.t1	Cg003G0748000
OG0015696	ESY7_g16179_DN3_SP2_c0.t1	Cg003G0744500
OG0015697	ESY7_g16178_DN3_SP2_c0.t1	Cg003G0744200
OG0015698	ESY7_g16207_DN3_SP8_c0.t1	Cg003G0743700
OG0015699	ESY7_g16221_DN3_SP7_c0.t1	Cg003G0743200
OG0015700	ESY7_g16297_DN3_SP1_c0.t1	Cg003G0742000, Cg003G0855400
OG0015704	ESY2_g33476_DN3_SP0_c0.t1	Cg008G2925800
OG0015705	ESY18_g63091_DN3_SP3_c0.t1	Cg003G0754600
OG0015706	ESY2_g37721_DN2_SP0_c0.t1, ESY7_g16015_DN3_SP3_c0.t1	Cg003G0749000
OG0015707	ESY8_g59881_DN3_SP8_c0.t1	Cg005G1776200
OG0015708	ESY8_g59866_DN3_SP3_c0.t1	Cg005G1775200
OG0015709	ESY8_g59864_DN3_SP0_c0.t1	Cg005G1775000
OG0015710	ESY8_g59834_DN3_SP8_c0.t1	Cg005G1773700
OG0015711	ESY8_g59818_DN3_SP7_c0.t1	Cg005G1772500
OG0015712	ESY8_g59816_DN3_SP0_c0.t1	Cg005G1772300
OG0015713	ESY8_g59750_DN3_SP8_c0.t1	Cg005G1770100
OG0015714	ESY8_g59749_DN3_SP8_c0.t1	Cg005G1770000
OG0015715	ESY8_g59738_DN3_SP0_c0.t1	Cg005G1768000
OG0015716	ESY8_g59712_DN3_SP2_c0.t1	Cg005G1765800
OG0015717	ESY8_g59695_DN3_SP4_c0.t1	Cg005G1764600
OG0015718	ESY8_g59681_DN3_SP2_c23.t1	Cg005G1763000
OG0015719	ESY8_g59639_DN3_SP2_c2.t1	Cg005G1760300
OG0015720	ESY8_g59607_DN3_SP1_c0.t1	Cg005G1758200
OG0015721	ESY8_g59589_DN3_SP5_c0.t1	Cg005G1756300
OG0015722	ESY8_g59580_DN3_SP2_c0.t1	Cg005G1755500
OG0015723	ESY8_g59579_DN3_SP4_c0.t1	Cg005G1755400
OG0015724	ESY8_g59570_DN3_SP8_c0.t1	Cg005G1754700
OG0015725	ESY8_g59521_DN3_SP8_c0.t1	Cg005G1751600
OG0015726	ESY8_g59333_DN3_SP8_c0.t1	Cg005G1728800
OG0015727	ESY8_g59335_DN1_SP0_c0.t1	Cg013G3024200
OG0015728	ESY8_g59261_DN3_SP8_c0.t1	Cg005G1716100
OG0015729	ESY8_g59256_DN3_SP1_c0.t1	Cg005G1714600
OG0015730	ESY8_g59391_DN3_SP2_c0.t1	Cg005G1736100
OG0015731	ESY8_g59244_DN3_SP0_c0.t1	Cg005G1712700
OG0015732	ESY8_g59235_DN3_SP8_c0.t1	Cg005G1709200
OG0015733	ESY8_g59245_DN3_SP0_c0.t1	Cg005G1712900
OG0015734	ESY8_g59393_DN3_SP0_c0.t1	Cg005G1736500
OG0015736	ESY8_g59214_DN3_SP2_c0.t1	Cg005G1705900
OG0015737	ESY8_g59444_DN3_SP0_c0.t1	Cg005G1745700
OG0015738	ESY8_g59301_DN3_SP6_c0.t1	Cg005G1725600
OG0015739	ESY4_g25343_DN3_SP0_c0.t1	Cg006G1884200
OG0015740	ESY4_g21928_DN3_SP8_c0.t1	Cg006G1880900
OG0015741	ESY4_g21788_DN3_SP1_c0.t1	Cg006G1885200
OG0015742	ESY14_g21550_DN3_SP0_c0.t1	Cg006G1877900
OG0015743	ESY14_g20909_DN3_SP0_c0.t1	Cg006G1876500
OG0015744	ESY14_g20904_DN3_SP0_c0.t1	Cg006G1874600
OG0015745	ESY14_g21427_DN2_SP8_c0.t1	Cg006G1902300
OG0015746	ESY14_g21081_DN3_SP8_c38.t1	Cg006G1899700
OG0015747	ESY14_g21094_DN3_SP6_c0.t1	Cg006G1899600
OG0015748	ESY14_g20855_DN3_SP0_c0.t1	Cg006G1905300
OG0015749	ESY14_g20840_DN3_SP0_c0.t1	Cg006G1910700
OG0015750	ESY14_g20745_DN3_SP8_c0.t1	Cg006G1912300
OG0015751	ESY1_g12412_DN3_SP1_c0.t1	Cg006G1912600
OG0015752	ESY14_g20697_DN3_SP0_c0.t1	Cg006G1913600
OG0015753	ESY5_g5460_DN3_SP0_c0.t1	Cg006G1921700
OG0015754	ESY4_g26042_DN3_SP0_c0.t1	Cg006G1922100
OG0015755	ESY14_g20589_DN3_SP8_c0.t1	Cg006G1922800
OG0015756	ESY14_g20588_DN3_SP0_c0.t1	Cg006G1922900
OG0015757	ESY14_g20587_DN3_SP4_c0.t1	Cg006G1923000
OG0015758	ESY14_g20571_DN3_SP8_c0.t1	Cg006G1923800
OG0015760	ESY14_g20540_DN3_SP0_c0.t1	Cg006G1925300
OG0015761	ESY1_g11547_DN3_SP8_c0.t1	Cg006G1936500
OG0015762	ESY21_g55114_DN3_SP0_c0.t1	Cg003G0799000
OG0015763	ESY19_g41785_DN3_SP2_c0.t1	Cg003G0802300
OG0015764	ESY25_g62652_DN3_SP0_c20.t1	Cg003G0795900
OG0015765	ESY25_g62733_DN3_SP8_c0.t1	Cg003G0777000
OG0015766	ESY10_g13988_DN3_SP1_c0.t1	Cg003G0776800
OG0015767	ESY2_g38539_DN2_SP8_c11.t1	Cg003G0776200
OG0015768	ESY1_g10637_DN3_SP4_c0.t1	Cg003G0775900
OG0015770	ESY25_g62609_DN3_SP8_c0.t1	Cg003G0775000
OG0015771	ESY25_g62608_DN2_SP1_c0.t1	Cg003G0774900
OG0015772	ESY7_g17632_DN3_SP4_c0.t1	Cg003G0774200
OG0015773	ESY25_g62591_DN3_SP2_c0.t1	Cg003G0773800
OG0015774	ESY2_g33478_DN3_SP2_c0.t1	Cg003G0772600
OG0015775	ESY18_g64050_DN3_SP0_c0.t1	Cg003G0769800
OG0015776	ESY18_g63913_DN3_SP1_c0.t1	Cg003G0766300
OG0015777	ESY18_g63911_DN3_SP2_c0.t1	Cg003G0766100
OG0015778	ESY18_g63902_DN3_SP0_c0.t1	Cg003G0765800
OG0015779	ESY2_g33565_DN3_SP1_c0.t1	Cg003G0762200
OG0015780	ESY18_g63658_DN3_SP0_c0.t1	Cg003G0761700
OG0015781	ESY18_g63620_DN3_SP0_c0.t1	Cg003G0761100
OG0015782	ESY18_g63558_DN3_SP8_c0.t1	Cg003G0760700
OG0015783	ESY21_g55408_DN3_SP0_c0.t1	Cg003G0759100
OG0015784	ESY18_g63363_DN3_SP0_c0.t1	Cg003G0759000
OG0015785	ESY18_g63314_DN2_SP0_c0.t1	Cg003G0757500
OG0015786	ESY18_g63296_DN3_SP0_c0.t1	Cg003G0756600
OG0015787	ESY18_g63289_DN3_SP3_c0.t1	Cg003G0756400
OG0015788	ESY18_g63288_DN3_SP1_c0.t1	Cg003G0756300
OG0015789	ESY7_g16890_DN3_SP1_c0.t1	Cg008G2756600
OG0015790	ESY7_g16865_DN3_SP8_c0.t1	Cg008G2818900
OG0015791	ESY8_g59199_DN3_SP1_c0.t1	Cg005G1699900
OG0015792	ESY15_g64774_DN3_SP1_c0.t1	Cg008G2873800
OG0015793	ESY10_g15368_DN3_SP0_c0.t1	Cg008G2821900
OG0015794	ESY10_g15392_DN3_SP0_c0.t1	Cg008G2822800
OG0015795	ESY10_g15393_DN3_SP6_c0.t1	Cg008G2822900
OG0015796	ESY10_g15405_DN3_SP0_c0.t1	Cg008G2823700
OG0015797	ESY10_g15487_DN3_SP2_c0.t1	Cg008G2826500
OG0015798	ESY10_g15592_DN3_SP0_c0.t1	Cg008G2829400
OG0015799	ESY10_g15593_DN3_SP2_c0.t1	Cg008G2829500
OG0015801	ESY11_g54782_DN3_SP0_c0.t1	Cg004G1437100
OG0015802	ESY11_g54786_DN3_SP8_c4.t1	Cg004G1437300
OG0015803	ESY11_g54797_DN3_SP7_c0.t1	Cg004G1437600
OG0015804	ESY11_g54817_DN3_SP0_c0.t1	Cg004G1438400
OG0015805	ESY11_g54818_DN3_SP8_c19.t1	Cg004G1438500
OG0015806	ESY11_g54847_DN3_SP0_c0.t1	Cg004G1439800
OG0015807	ESY11_g54975_DN3_SP8_c0.t1	Cg004G1445100
OG0015808	ESY11_g54920_DN3_SP0_c0.t1	Cg004G1442200
OG0015809	ESY1_g9915_DN3_SP0_c0.t1	Cg002G0524700
OG0015810	ESY4_g24803_DN3_SP0_c0.t1	Cg001G0092600
OG0015811	ESY1_g7921_DN3_SP0_c0.t1	Cg002G0570100
OG0015812	ESY1_g7919_DN3_SP8_c0.t1	Cg002G0570500
OG0015813	ESY1_g7883_DN3_SP8_c0.t1	Cg002G0571100
OG0015814	ESY12_g52324_DN3_SP2_c0.t1	Cg005G1448800
OG0015815	ESY12_g52319_DN3_SP0_c0.t1	Cg005G1449300
OG0015816	ESY12_g52310_DN3_SP2_c0.t1	Cg005G1449700
OG0015817	ESY12_g52295_DN3_SP0_c0.t1	Cg005G1451100
OG0015818	ESY12_g52291_DN3_SP3_c0.t1	Cg005G1451500
OG0015819	ESY12_g52277_DN3_SP0_c0.t1	Cg005G1451700
OG0015820	ESY12_g52276_DN3_SP4_c0.t1	Cg005G1451800
OG0015821	ESY12_g52262_DN3_SP1_c6.t1	Cg005G1452500
OG0015822	ESY12_g52252_DN3_SP4_c0.t1	Cg005G1453200
OG0015823	ESY12_g52237_DN3_SP3_c0.t1	Cg005G1453800
OG0015824	ESY12_g51390_DN3_SP0_c0.t1	Cg005G1705300
OG0015825	ESY12_g51395_DN3_SP4_c0.t1	Cg005G1458400
OG0015827	ESY12_g51596_DN3_SP1_c0.t1	Cg005G1460000
OG0015828	ESY12_g51598_DN3_SP0_c0.t1	Cg005G1460200
OG0015829	ESY12_g51601_DN3_SP0_c0.t1	Cg005G1460400
OG0015830	ESY12_g51638_DN3_SP8_c0.t1	Cg005G1462100
OG0015831	ESY12_g51657_DN3_SP0_c0.t1	Cg005G1462700
OG0015832	ESY12_g51713_DN1_SP0_c0.t1	Cg005G1465800
OG0015833	ESY12_g51752_DN3_SP3_c0.t1	Cg005G1468400
OG0015834	ESY12_g51789_DN3_SP8_c0.t1	Cg005G1470300
OG0015835	ESY12_g51838_DN3_SP0_c0.t1	Cg005G1472400
OG0015836	ESY12_g51849_DN3_SP0_c0.t1	Cg005G1473400
OG0015837	ESY12_g51850_DN3_SP0_c0.t1	Cg005G1473500
OG0015839	ESY12_g51924_DN3_SP8_c0.t1	Cg005G1477200
OG0015840	ESY12_g51926_DN3_SP0_c0.t1	Cg005G1477400
OG0015841	ESY12_g51954_DN3_SP0_c0.t1	Cg005G1477700
OG0015842	ESY12_g51945_DN3_SP6_c0.t1	Cg005G1478000
OG0015843	ESY11_g54175_DN3_SP1_c0.t1	Cg004G1415400
OG0015844	ESY12_g51976_DN1_SP0_c0.t1	Cg005G1479200
OG0015845	ESY12_g51979_DN3_SP8_c0.t1	Cg005G1479400
OG0015847	ESY12_g52007_DN3_SP7_c0.t1	Cg005G1480400
OG0015848	ESY12_g52015_DN3_SP0_c0.t1	Cg005G1480900
OG0015849	ESY8_g58228_DN3_SP7_c0.t1	Cg003G0733300, Cg003G0865100
OG0015850	ESY12_g52027_DN3_SP1_c0.t1	Cg005G1482100
OG0015851	ESY12_g52036_DN3_SP0_c0.t1	Cg005G1482600
OG0015852	ESY12_g52093_DN3_SP6_c0.t1	Cg005G1486500
OG0015853	ESY12_g52141_DN3_SP0_c0.t1	Cg005G1489700
OG0015854	ESY12_g52162_DN3_SP6_c0.t1	Cg005G1490800
OG0015855	ESY12_g52180_DN3_SP1_c0.t1	Cg005G1492300
OG0015856	ESY12_g52206_DN3_SP6_c0.t1	Cg005G1494100
OG0015857	ESY12_g51469_DN3_SP0_c0.t1	Cg005G1495200
OG0015858	ESY12_g51475_DN3_SP8_c0.t1	Cg005G1495900
OG0015859	ESY12_g51489_DN3_SP0_c0.t1	Cg005G1496800
OG0015860	ESY4_g24845_DN3_SP0_c0.t1	Cg005G1497300
OG0015861	ESY12_g51530_DN3_SP7_c0.t1	Cg005G1499000
OG0015862	ESY12_g51546_DN3_SP8_c0.t1	Cg005G1500300
OG0015863	ESY12_g51556_DN2_SP0_c0.t1	Cg005G1500800
OG0015864	ESY12_g51564_DN3_SP0_c0.t1	Cg005G1501300
OG0015865	ESY12_g51565_DN3_SP5_c0.t1	Cg005G1501400
OG0015866	ESY12_g51576_DN3_SP0_c0.t1	Cg005G1502800
OG0015867	ESY12_g51587_DN3_SP4_c0.t1	Cg005G1503800
OG0015868	ESY12_g51588_DN3_SP0_c0.t1	Cg005G1504300
OG0015869	ESY12_g51359_DN3_SP8_c0.t1	Cg005G1504700
OG0015870	ESY12_g51297_DN2_SP3_c17.t1	Cg005G1508300
