Orthogroup	Euclidium_syriacum	Brassica_rapa
OG0014897	ESY7_g19112_DN3_SP0_c0.t1	XP_009122616.2
OG0014898	ESY7_g19113_DN3_SP3_c0.t1	XP_033145086.1
OG0014899	ESY7_g19144_DN3_SP0_c0.t1, ESY7_g19142_DN3_SP3_c0.t1	XP_009122625.1
OG0014900	ESY7_g19159_DN3_SP8_c0.t1	XP_009122634.1
OG0014901	ESY7_g19166_DN2_SP2_c0.t1	XP_018511141.1
OG0014902	ESY7_g19185_DN1_SP0_c0.t1	XP_018511246.2
OG0014903	ESY7_g19201_DN3_SP0_c0.t1	XP_009122659.1
OG0014904	ESY7_g19213_DN3_SP8_c0.t1	XP_009125524.1
OG0014905	ESY1_g10261_DN3_SP0_c0.t1	XP_009124258.1
OG0014906	ESY7_g19237_DN2_SP0_c0.t1	XP_009122680.1
OG0014907	ESY7_g19241_DN3_SP3_c0.t1	XP_033138478.1
OG0014908	ESY7_g19249_DN3_SP8_c0.t1	XP_033138511.1
OG0014909	ESY7_g19260_DN3_SP0_c9.t1	XP_009125514.1
OG0014910	ESY7_g19305_DN3_SP2_c0.t1	XP_009130759.1
OG0014911	ESY7_g19340_DN2_SP7_c0.t1	XP_009125498.1
OG0014912	ESY7_g19356_DN3_SP4_c4.t1	XP_009122719.1
OG0014913	ESY7_g19382_DN3_SP0_c12.t1	XP_009130728.1
OG0014914	ESY7_g19429_DN3_SP8_c0.t1	XP_009122751.1
OG0014915	ESY7_g19430_DN3_SP2_c0.t1	XP_009122750.1
OG0014916	ESY7_g19434_DN3_SP6_c0.t1	XP_009125463.2
OG0014917	ESY7_g19454_DN1_SP0_c0.t1	XP_009130749.1, XP_009122762.2
OG0014918	ESY7_g19493_DN3_SP1_c0.t1	XP_009122781.1
OG0014919	ESY7_g19516_DN3_SP6_c0.t1	XP_009122795.1
OG0014920	ESY7_g19524_DN3_SP0_c0.t1	XP_009125439.2
OG0014921	ESY7_g19525_DN3_SP4_c0.t1	XP_009122801.1
OG0014922	ESY7_g19535_DN3_SP0_c0.t1	XP_033143828.1
OG0014923	ESY7_g19538_DN3_SP8_c0.t1	XP_009130678.1
OG0014924	ESY7_g19545_DN3_SP0_c0.t1	XP_009130673.1
OG0014925	ESY7_g19554_DN2_SP0_c0.t1	XP_009125433.1
OG0014927	ESY7_g19568_DN3_SP0_c0.t1	XP_033137561.1
OG0014928	ESY7_g19583_DN3_SP0_c0.t1	XP_009125427.3
OG0014929	ESY7_g19594_DN3_SP1_c0.t1	XP_009130659.1, XP_033139523.1, XP_033139518.1
OG0014930	ESY7_g19597_DN3_SP0_c0.t1	XP_009125423.1
OG0014931	ESY7_g19599_DN3_SP0_c0.t1	XP_009125419.2
OG0014932	ESY7_g19601_DN3_SP0_c0.t1	XP_009125417.1
OG0014933	ESY7_g19606_DN3_SP4_c0.t1	XP_009130651.1
OG0014934	ESY7_g19611_DN3_SP6_c0.t1	XP_009130650.1
OG0014935	ESY7_g19613_DN3_SP7_c0.t1	XP_018513209.1
OG0014936	ESY7_g19621_DN2_SP0_c0.t1	XP_009130643.1
OG0014937	ESY7_g19624_DN3_SP7_c0.t1	XP_009130642.1
OG0014938	ESY7_g19634_DN3_SP0_c0.t1	XP_009122856.1
OG0014939	ESY7_g19664_DN3_SP0_c0.t1	XP_009125388.1
OG0014940	ESY7_g19667_DN3_SP0_c0.t1	XP_009130622.1
OG0014941	ESY7_g19669_DN3_SP8_c0.t1	XP_009130621.1
OG0014942	ESY7_g19672_DN3_SP0_c0.t1	XP_009130611.1
OG0014943	ESY7_g19674_DN3_SP8_c0.t1	XP_009115130.1
OG0014944	ESY7_g19677_DN3_SP0_c0.t1	XP_009107206.1
OG0014945	ESY8_g60201_DN3_SP0_c0.t1	XP_033145710.1
OG0014946	ESY10_g15448_DN3_SP0_c0.t1, ESY8_g60132_DN3_SP0_c0.t1	XP_009125177.1
OG0014947	ESY8_g60107_DN3_SP0_c0.t1	XP_033145583.1
OG0014949	ESY2_g36508_DN3_SP0_c0.t1	XP_033131445.1
OG0014950	ESY2_g36498_DN3_SP0_c0.t1	XP_009104434.1
OG0014951	ESY2_g36486_DN3_SP5_c0.t1	XP_009106777.1
OG0014952	ESY2_g36474_DN3_SP8_c9.t1	XP_009104426.1
OG0014953	ESY2_g36472_DN3_SP2_c0.t1	XP_033132013.1
OG0014954	ESY2_g36471_DN3_SP3_c0.t1	XP_018508583.1
OG0014955	ESY2_g36465_DN3_SP7_c0.t1	XP_033132011.1
OG0014956	ESY2_g36515_DN3_SP4_c0.t1	XP_009106773.1
OG0014957	ESY2_g36523_DN3_SP7_c0.t1	XP_009104446.1
OG0014958	ESY2_g36536_DN3_SP0_c0.t1	XP_009104448.1
OG0014959	ESY2_g36550_DN3_SP0_c0.t1	XP_009128437.1
OG0014960	ESY2_g36559_DN2_SP2_c0.t1	XP_009128433.1
OG0014961	ESY2_g36567_DN3_SP6_c0.t1	XP_009128425.1
OG0014962	ESY2_g36614_DN3_SP0_c0.t1	XP_018512117.1
OG0014963	ESY2_g36638_DN3_SP8_c0.t1	XP_009128387.1
OG0014964	ESY2_g36649_DN3_SP0_c0.t1	XP_009104497.1
OG0014965	ESY10_g15517_DN3_SP6_c0.t1	XP_009111751.1
OG0014966	ESY2_g36682_DN3_SP8_c0.t1	XP_009104519.1
OG0014967	ESY2_g36691_DN3_SP8_c16.t1	XP_009106669.1
OG0014968	ESY2_g36694_DN3_SP8_c0.t1	XP_009106666.1
OG0014969	ESY4_g25952_DN3_SP0_c0.t1	XP_009113796.1
OG0014970	ESY2_g36774_DN3_SP0_c0.t1	XP_009106634.1
OG0014971	ESY2_g36775_DN3_SP0_c0.t1	XP_009106633.2
OG0014972	ESY2_g36782_DN3_SP0_c0.t1	XP_009106628.1
OG0014973	ESY8_g59255_DN1_SP0_c0.t1	XP_009116162.1
OG0014974	ESY2_g36805_DN3_SP5_c0.t1	XP_009106613.2
OG0014975	ESY2_g36812_DN3_SP0_c0.t1	XP_009106609.1
OG0014976	ESY2_g36819_DN3_SP2_c0.t1	XP_009104561.1
OG0014977	ESY2_g36820_DN3_SP7_c0.t1	XP_009106606.1
OG0014978	ESY2_g36154_DN3_SP0_c0.t1	XP_009128311.1
OG0014979	ESY2_g36148_DN3_SP8_c0.t1	XP_009106591.1
OG0014980	ESY2_g36122_DN3_SP0_c0.t1	XP_009106573.1
OG0014981	ESY2_g35054_DN3_SP3_c0.t1	XP_009106448.3
OG0014982	ESY2_g35057_DN3_SP0_c0.t1	XP_009106442.1
OG0014983	ESY2_g35067_DN3_SP0_c0.t1	XP_009106433.1
OG0014984	ESY2_g35088_DN3_SP0_c0.t1	XP_009128248.1
OG0014985	ESY2_g35096_DN3_SP0_c0.t1	XP_009128242.1
OG0014986	ESY2_g34590_DN3_SP2_c0.t1	XP_009104610.1
OG0014987	ESY2_g34603_DN3_SP0_c0.t1	XP_018508797.1
OG0014988	ESY2_g34611_DN3_SP0_c0.t1	XP_009106404.1
OG0014989	ESY2_g34616_DN3_SP8_c0.t1	XP_009128229.1
OG0014990	ESY17_g39542_DN3_SP4_c0.t1	XP_009124256.1
OG0014991	ESY2_g34638_DN3_SP0_c0.t1	XP_009128215.1
OG0014992	ESY2_g34642_DN3_SP1_c0.t1	XP_009107680.1
OG0014994	ESY2_g34701_DN3_SP6_c0.t1	XP_009106340.1
OG0014995	ESY2_g34704_DN3_SP6_c0.t1	XP_009104662.1
OG0014996	ESY2_g34708_DN3_SP0_c0.t1	XP_009106327.1
OG0014997	ESY2_g34721_DN1_SP0_c0.t1	XP_009106324.1
OG0014998	ESY2_g34727_DN3_SP6_c0.t1	XP_009106319.1
OG0014999	ESY2_g34731_DN3_SP0_c0.t1	XP_009106316.1
OG0015000	ESY2_g34733_DN3_SP3_c0.t1	XP_009106313.1
OG0015001	ESY2_g34745_DN3_SP3_c0.t1	XP_009106299.1
OG0015002	ESY2_g34746_DN3_SP0_c0.t1	XP_009106300.1
OG0015003	ESY2_g34751_DN3_SP8_c0.t1	XP_009106294.1
OG0015004	ESY20_g13157_DN3_SP8_c0.t1	XP_009111340.2
OG0015005	ESY2_g34766_DN3_SP0_c0.t1	XP_009106279.2
OG0015006	ESY2_g34782_DN3_SP2_c0.t1	XP_009106270.1
OG0015007	ESY2_g34785_DN3_SP0_c0.t1	XP_009106263.1
OG0015008	ESY2_g34787_DN3_SP0_c0.t1	XP_009106262.1
OG0015009	ESY2_g34804_DN3_SP5_c8.t1	XP_009106253.2
OG0015010	ESY2_g34821_DN3_SP8_c0.t1	XP_009106241.2
OG0015011	ESY2_g36095_DN2_SP0_c0.t1	XP_009106232.1
OG0015012	ESY2_g36076_DN3_SP0_c0.t1	XP_009128118.1
OG0015013	ESY2_g33340_DN3_SP0_c0.t1	XP_009106214.1
OG0015014	ESY2_g36063_DN3_SP5_c0.t1	XP_009106207.1
OG0015015	ESY5_g5219_DN3_SP0_c0.t1	XP_033131085.1
OG0015016	ESY2_g36043_DN3_SP8_c0.t1	XP_009106198.1
OG0015017	ESY2_g36041_DN3_SP6_c0.t1	XP_033131088.1
OG0015018	ESY2_g36035_DN3_SP2_c0.t1	XP_009106192.1
OG0015019	ESY2_g36028_DN3_SP0_c5.t1	XP_009104709.1
OG0015020	ESY2_g36005_DN3_SP0_c0.t1	XP_009106183.1
OG0015021	ESY2_g35995_DN2_SP0_c0.t1	XP_009128078.1, XP_018508654.1
OG0015022	ESY2_g35990_DN3_SP0_c0.t1	XP_009106170.1
OG0015023	ESY2_g35976_DN3_SP3_c0.t1	XP_009106167.1
OG0015025	ESY11_g54066_DN3_SP0_c0.t1	XP_009121100.2
OG0015026	ESY11_g54085_DN3_SP0_c0.t1	XP_009112443.2
OG0015027	ESY11_g54144_DN3_SP8_c0.t1	XP_009121074.1
OG0015029	ESY1_g9795_DN2_SP0_c0.t1	XP_033132875.1
OG0015030	ESY2_g34274_DN3_SP0_c0.t1	XP_033145185.1
OG0015032	ESY1_g9755_DN3_SP0_c0.t1	XP_009149706.1
OG0015033	ESY1_g8467_DN3_SP7_c0.t1	XP_009149908.1
OG0015034	ESY1_g8452_DN3_SP8_c0.t1	XP_009149913.1
OG0015035	ESY1_g8451_DN3_SP6_c0.t1	XP_009149915.1
OG0015036	ESY1_g8520_DN3_SP0_c0.t1	XP_009149907.1
OG0015037	ESY1_g8598_DN3_SP7_c0.t1	XP_009149893.2
OG0015038	ESY2_g36434_DN3_SP8_c0.t1	XP_009145421.2
OG0015039	ESY2_g36399_DN3_SP0_c0.t1	XP_009106812.1
OG0015040	ESY2_g36379_DN3_SP3_c0.t1	XP_009106819.1
OG0015041	ESY2_g36376_DN3_SP8_c0.t1	XP_009147468.2
OG0015042	ESY2_g36361_DN3_SP0_c0.t1	XP_009147479.2
OG0015043	ESY2_g36352_DN3_SP8_c0.t1	XP_009106829.1
OG0015044	ESY2_g36319_DN3_SP1_c0.t1	XP_009147498.1
OG0015045	ESY2_g36286_DN3_SP0_c0.t1	XP_033132782.1, XP_009147505.1
OG0015046	ESY2_g36279_DN3_SP0_c0.t1	XP_009147512.1
OG0015047	ESY2_g36261_DN3_SP2_c0.t1	XP_009147523.2
OG0015049	ESY2_g36249_DN3_SP3_c0.t1	XP_009106906.1
OG0015050	ESY2_g36239_DN3_SP8_c0.t1	XP_009147531.1
OG0015051	ESY2_g36829_DN3_SP0_c0.t1	XP_009106961.1
OG0015052	ESY2_g36848_DN3_SP3_c0.t1	XP_009147587.1
OG0015053	ESY2_g36868_DN3_SP0_c0.t1	XP_009144766.1
OG0015055	ESY2_g36919_DN3_SP0_c0.t1	XP_009106985.1
OG0015056	ESY2_g36951_DN3_SP0_c0.t1	XP_009147621.2
OG0015059	ESY9_g44318_DN3_SP0_c0.t1	XP_009143602.1
OG0015060	ESY9_g44321_DN3_SP0_c0.t1	XP_009133071.1
OG0015061	ESY9_g44335_DN3_SP5_c0.t1	XP_009143595.1
OG0015063	ESY9_g44494_DN3_SP0_c0.t1	XP_009143566.1, XP_033143187.1
OG0015064	ESY9_g44549_DN3_SP0_c0.t1	XP_009143559.1
OG0015065	ESY9_g44584_DN3_SP0_c0.t1	XP_009141611.1
OG0015066	ESY1_g7836_DN3_SP2_c0.t1	XP_009150061.1
OG0015067	ESY1_g7755_DN3_SP7_c0.t1	XP_009150076.2
OG0015068	ESY1_g7697_DN3_SP8_c0.t1	XP_009150082.1
OG0015069	ESY6_g47187_DN3_SP0_c0.t1	XP_009119840.1
OG0015070	ESY6_g47217_DN3_SP3_c0.t1	XP_009132500.1
OG0015071	ESY11_g54194_DN2_SP0_c0.t1, ESY1_g11468_DN3_SP0_c0.t1	XP_009138967.1
OG0015072	ESY15_g65181_DN3_SP3_c0.t1	XP_009134028.1
OG0015073	ESY20_g13280_DN3_SP3_c0.t1	XP_033145759.1
OG0015074	ESY15_g64890_DN3_SP8_c0.t1	XP_009134081.1
OG0015075	ESY15_g65061_DN3_SP0_c0.t1	XP_009134079.1
OG0015076	ESY15_g65249_DN3_SP8_c0.t1	XP_009134036.1
OG0015077	ESY15_g64956_DN3_SP4_c0.t1	XP_009123552.1
OG0015078	ESY16_g61878_DN3_SP4_c0.t1	XP_009108063.1
OG0015079	ESY5_g4861_DN3_SP0_c0.t1	XP_009108050.1
OG0015080	ESY17_g39123_DN2_SP0_c0.t1	XP_009108026.1
OG0015081	ESY17_g39838_DN3_SP0_c0.t1	XP_033132277.1
OG0015082	ESY17_g39809_DN1_SP0_c0.t1	XP_009124132.1
OG0015083	ESY17_g39773_DN3_SP6_c0.t1	XP_009139658.1
OG0015085	ESY15_g64910_DN3_SP1_c0.t1	XP_033134165.1
OG0015086	ESY20_g13308_DN2_SP0_c0.t1	XP_033148739.1
OG0015087	ESY7_g18593_DN3_SP0_c0.t1	XP_009107688.1
OG0015088	ESY15_g65693_DN3_SP4_c0.t1	XP_009107704.1
OG0015089	ESY15_g65879_DN3_SP1_c46.t1	XP_009139605.2
OG0015090	ESY15_g65880_DN3_SP0_c0.t1	XP_009139604.1
OG0015091	ESY27_g13450_DN3_SP1_c0.t1	XP_009139571.1
OG0015092	ESY27_g13411_DN3_SP6_c0.t1	XP_009139570.1
OG0015093	ESY15_g65437_DN3_SP0_c0.t1	XP_033132238.1
OG0015094	ESY22_g40640_DN3_SP7_c0.t1	XP_009107773.1
OG0015095	ESY22_g40641_DN3_SP0_c0.t1	XP_009139507.1
OG0015096	ESY22_g40677_DN3_SP0_c0.t1	XP_009107774.1
OG0015097	ESY22_g40967_DN3_SP7_c0.t1	XP_009147899.1
OG0015098	ESY22_g41051_DN3_SP8_c0.t1	XP_009147838.1
OG0015099	ESY22_g41062_DN3_SP0_c0.t1	XP_009147539.1
OG0015100	ESY22_g41064_DN3_SP0_c0.t1	XP_009107831.1
OG0015101	ESY2_g38864_DN3_SP7_c0.t1	XP_009107839.1
OG0015102	ESY2_g38856_DN3_SP0_c36.t1	XP_009147318.2
OG0015103	ESY2_g38805_DN3_SP0_c0.t1	XP_009147284.1
OG0015104	ESY2_g38804_DN3_SP8_c0.t1	XP_009136700.1, XP_009147242.1
OG0015105	ESY10_g14507_DN3_SP0_c0.t1	XP_009114217.2
OG0015106	ESY10_g14478_DN1_SP0_c0.t1	XP_009105117.1
OG0015107	ESY2_g38631_DN3_SP0_c0.t1	XP_009136712.1
OG0015108	ESY2_g38608_DN3_SP8_c0.t1	XP_009146719.1
OG0015109	ESY2_g38599_DN3_SP7_c0.t1	XP_009107863.1
OG0015110	ESY2_g38587_DN1_SP0_c0.t1	XP_009146678.1
OG0015111	ESY2_g38585_DN3_SP1_c0.t1	XP_009107866.1
OG0015113	ESY2_g35853_DN3_SP3_c0.t1	XP_009105943.1
OG0015114	ESY2_g35873_DN2_SP0_c0.t1	XP_009127962.1
OG0015115	ESY2_g35874_DN3_SP0_c0.t1	XP_009104834.1
OG0015117	ESY2_g35885_DN3_SP2_c0.t1	XP_009127968.1
OG0015118	ESY2_g35889_DN3_SP0_c0.t1	XP_009127973.1
OG0015119	ESY2_g35890_DN3_SP4_c0.t1	XP_009127972.1
OG0015120	ESY2_g35896_DN3_SP5_c0.t1	XP_009104828.1
OG0015121	ESY2_g35920_DN3_SP1_c0.t1	XP_009104822.1
OG0015122	ESY4_g26597_DN3_SP0_c0.t1	XP_009151669.1
OG0015123	ESY2_g35923_DN3_SP6_c14.t1	XP_009105997.1
OG0015124	ESY2_g34860_DN3_SP8_c0.t1	XP_009106020.1
OG0015125	ESY2_g34864_DN3_SP0_c0.t1	XP_009104802.1
OG0015126	ESY2_g34872_DN3_SP8_c2.t1	XP_009106031.1
OG0015127	ESY16_g62102_DN3_SP0_c0.t1, ESY16_g62103_DN3_SP6_c0.t1	XP_009137685.1
OG0015128	ESY2_g34877_DN3_SP0_c0.t1	XP_009106034.1
OG0015129	ESY2_g34889_DN3_SP1_c0.t1	XP_009106043.1
OG0015130	ESY2_g34902_DN3_SP6_c0.t1	XP_009106051.1
OG0015131	ESY2_g34905_DN3_SP8_c0.t1	XP_033139001.1
OG0015132	ESY2_g34916_DN3_SP7_c0.t1	XP_009106060.1
OG0015133	ESY8_g59305_DN3_SP8_c0.t1	XP_009140687.1
OG0015134	ESY8_g59395_DN3_SP0_c0.t1	XP_009117098.1
OG0015135	ESY2_g34951_DN1_SP0_c0.t1	XP_009128038.2
OG0015136	ESY2_g34956_DN3_SP8_c0.t1	XP_009106090.1
OG0015137	ESY2_g34958_DN3_SP7_c0.t1	XP_009128040.1, XP_009106094.1
OG0015138	ESY2_g34965_DN3_SP7_c0.t1	XP_009106104.1
OG0015140	ESY10_g14539_DN3_SP0_c0.t1	XP_009101302.2
OG0015141	ESY2_g34988_DN2_SP0_c12.t1	XP_009128053.1
OG0015142	ESY2_g34989_DN3_SP2_c0.t1	XP_009128054.1
OG0015143	ESY2_g34993_DN3_SP0_c0.t1	XP_033132063.1
OG0015144	ESY2_g35004_DN3_SP8_c0.t1	XP_009106132.1
OG0015145	ESY2_g35006_DN2_SP0_c13.t1	XP_009104746.2
OG0015146	ESY2_g35013_DN3_SP5_c0.t1	XP_009104745.1
OG0015147	ESY2_g34434_DN3_SP1_c0.t1	XP_009105028.1
OG0015148	ESY2_g34433_DN3_SP8_c0.t1	XP_009105416.1
OG0015149	ESY2_g34422_DN3_SP1_c0.t1	XP_009127662.1
OG0015151	ESY2_g34411_DN3_SP0_c0.t1	XP_009105428.1
OG0015152	ESY2_g34406_DN3_SP8_c0.t1	XP_033130230.1
OG0015153	ESY2_g34396_DN2_SP0_c0.t1	XP_009127678.1
OG0015155	ESY2_g34388_DN3_SP1_c0.t1	XP_009105446.2
OG0015156	ESY2_g35365_DN3_SP0_c0.t1	XP_009105458.1
OG0015157	ESY2_g35370_DN3_SP8_c0.t1	XP_009105464.1
OG0015158	ESY2_g35374_DN3_SP1_c0.t1	XP_009105465.1
OG0015159	ESY4_g24008_DN3_SP5_c0.t1	XP_009137785.1
OG0015160	ESY4_g24124_DN3_SP5_c0.t1	XP_009109082.1
OG0015161	ESY4_g24126_DN3_SP0_c0.t1	XP_009129527.1
OG0015162	ESY4_g24132_DN3_SP6_c0.t1	XP_009129466.1
OG0015163	ESY4_g24135_DN3_SP0_c0.t1, ESY16_g61992_DN3_SP0_c0.t1	XP_033142653.1
OG0015164	ESY4_g24181_DN3_SP5_c0.t1	XP_009137806.1
OG0015165	ESY4_g24211_DN3_SP8_c0.t1	XP_009129108.1
OG0015166	ESY4_g24213_DN3_SP3_c0.t1	XP_009129100.1
OG0015167	ESY4_g24229_DN3_SP0_c0.t1	XP_009129008.1
OG0015168	ESY4_g24240_DN3_SP0_c0.t1	XP_009148011.1
OG0015169	ESY4_g24299_DN3_SP0_c0.t1	XP_009137830.1
OG0015170	ESY4_g24304_DN3_SP8_c0.t1	XP_009128951.1
OG0015171	ESY6_g47231_DN3_SP8_c0.t1	XP_009132497.1
OG0015172	ESY2_g33443_DN3_SP8_c0.t1	XP_009112928.1
OG0015173	ESY2_g33401_DN3_SP0_c0.t1	XP_033135369.1
OG0015174	ESY2_g33372_DN3_SP0_c0.t1	XP_009112911.1
OG0015175	ESY8_g60521_DN3_SP6_c0.t1	XP_009125120.2
OG0015176	ESY8_g60431_DN3_SP8_c0.t1	XP_009139950.1
OG0015177	ESY8_g60340_DN3_SP6_c0.t1	XP_009139987.1
OG0015178	ESY8_g60336_DN3_SP8_c0.t1	XP_009139990.1
OG0015179	ESY8_g60333_DN3_SP0_c0.t1	XP_009125134.1
OG0015180	ESY4_g25954_DN3_SP8_c0.t1	XP_009147277.1
OG0015181	ESY1_g6847_DN3_SP8_c0.t1	XP_009150289.1
OG0015182	ESY2_g35153_DN3_SP7_c0.t1	XP_009151756.1
OG0015183	ESY21_g55407_DN3_SP6_c0.t1	XP_009151869.1
OG0015184	ESY21_g55280_DN3_SP0_c0.t1	XP_009151854.1
OG0015185	ESY21_g55673_DN3_SP8_c0.t1	XP_009151903.1
OG0015186	ESY21_g55753_DN3_SP0_c0.t1	XP_009129392.1, XP_033129883.1
OG0015187	ESY21_g55834_DN3_SP5_c0.t1	XP_018515004.1
OG0015188	ESY21_g55874_DN3_SP7_c0.t1	XP_009111573.1
OG0015189	ESY21_g55896_DN3_SP0_c0.t1	XP_009129415.1
OG0015190	ESY10_g13680_DN2_SP0_c0.t1	XP_009152181.1
OG0015191	ESY10_g13723_DN3_SP0_c0.t1	XP_009129431.1
OG0015192	ESY10_g13761_DN3_SP8_c0.t1	XP_009151989.1
OG0015193	ESY10_g13768_DN3_SP4_c0.t1	XP_009129449.1
OG0015194	ESY10_g13769_DN3_SP8_c0.t1	XP_009151991.1
OG0015195	ESY10_g13770_DN3_SP8_c0.t1	XP_009111554.1
OG0015196	ESY10_g13777_DN3_SP7_c0.t1	XP_009111553.1
OG0015197	ESY10_g13810_DN3_SP7_c0.t1	XP_009152003.1
OG0015198	ESY10_g13818_DN3_SP0_c0.t1	XP_009152010.1
OG0015199	ESY10_g13862_DN3_SP0_c0.t1	XP_009152023.1
OG0015200	ESY10_g13859_DN3_SP0_c0.t1	XP_033141871.1
OG0015201	ESY10_g13844_DN3_SP8_c0.t1	XP_009152026.1
OG0015202	ESY10_g13900_DN3_SP3_c0.t1	XP_009152043.1
OG0015203	ESY10_g13915_DN3_SP0_c0.t1	XP_009129502.1
OG0015204	ESY10_g13968_DN3_SP0_c0.t1	XP_009114095.1
OG0015205	ESY10_g13979_DN3_SP0_c0.t1	XP_009152087.1
OG0015206	ESY10_g13981_DN3_SP0_c0.t1	XP_009129569.1
OG0015207	ESY10_g13982_DN3_SP0_c0.t1	XP_009114100.1
OG0015208	ESY5_g4206_DN3_SP1_c0.t1	XP_033128098.1
OG0015209	ESY10_g14028_DN3_SP8_c0.t1	XP_009114114.1
OG0015210	ESY10_g14031_DN3_SP2_c0.t1	XP_009152115.2
OG0015211	ESY10_g14046_DN3_SP0_c0.t1	XP_009114117.1
OG0015212	ESY2_g35481_DN3_SP4_c0.t1	XP_009105671.2
OG0015213	ESY2_g35470_DN3_SP1_c0.t1	XP_009105658.1
OG0015214	ESY2_g35417_DN3_SP0_c0.t1	XP_033130269.1
OG0015215	ESY2_g35416_DN3_SP2_c0.t1	XP_009105495.1
OG0015216	ESY2_g35412_DN3_SP0_c0.t1	XP_009105490.1
OG0015217	ESY22_g40930_DN3_SP6_c0.t1	XP_009144712.1
OG0015218	ESY2_g35398_DN3_SP5_c0.t1	XP_009105483.1
OG0015219	ESY10_g15254_DN3_SP0_c0.t1	XP_009128830.1
OG0015220	ESY10_g15258_DN3_SP0_c0.t1	XP_009128827.1
OG0015221	ESY7_g16848_DN2_SP4_c0.t1	XP_009101565.2
OG0015222	ESY7_g16838_DN3_SP3_c0.t1	XP_009114390.2
OG0015223	ESY7_g16812_DN3_SP0_c0.t1	XP_009101583.1
OG0015224	ESY7_g16775_DN3_SP7_c0.t1	XP_009128781.2
OG0015225	ESY7_g16774_DN3_SP0_c0.t1	XP_009101610.1
OG0015226	ESY7_g16773_DN3_SP6_c0.t1	XP_009128780.1
OG0015228	ESY7_g16740_DN3_SP4_c0.t1	XP_009101619.1
OG0015229	ESY2_g37598_DN3_SP0_c0.t1	XP_009107285.1
OG0015230	ESY2_g37593_DN3_SP8_c0.t1, ESY2_g37621_DN3_SP0_c0.t1	XP_009147893.1
OG0015231	ESY2_g37572_DN3_SP0_c0.t1	XP_009107256.1
OG0015232	ESY2_g37566_DN3_SP0_c0.t1	XP_009147867.1
OG0015233	ESY2_g37564_DN3_SP8_c0.t1	XP_033133260.1
OG0015234	ESY2_g37557_DN2_SP4_c0.t1	XP_009147866.1
OG0015235	ESY2_g37552_DN3_SP1_c0.t1	XP_009147862.1
OG0015236	ESY2_g37549_DN3_SP8_c0.t1	XP_009147861.1
OG0015237	ESY2_g37495_DN3_SP2_c0.t1	XP_009107236.1
OG0015238	ESY2_g37485_DN3_SP0_c0.t1	XP_009107229.1
OG0015239	ESY2_g37465_DN3_SP8_c0.t1	XP_009144956.1
OG0015240	ESY2_g37464_DN3_SP8_c0.t1	XP_009147839.1
OG0015241	ESY2_g37448_DN2_SP0_c0.t1	XP_009147832.1
OG0015242	ESY2_g37447_DN3_SP3_c0.t1	XP_009147824.1
OG0015243	ESY2_g37426_DN3_SP0_c0.t1	XP_033129067.1
OG0015244	ESY2_g37396_DN3_SP8_c0.t1	XP_009107213.1
OG0015245	ESY2_g37334_DN3_SP0_c0.t1, ESY4_g25638_DN2_SP0_c0.t1	XP_009147785.1
OG0015246	ESY2_g37333_DN3_SP6_c0.t1	XP_009147783.1
OG0015247	ESY2_g37298_DN2_SP0_c0.t1	XP_009144915.1
OG0015248	ESY2_g37266_DN3_SP0_c0.t1	XP_009147767.1
OG0015249	ESY2_g37265_DN3_SP2_c0.t1	XP_009147765.2
OG0015250	ESY2_g37264_DN3_SP1_c11.t1	XP_009147764.1
OG0015251	ESY18_g63337_DN1_SP0_c0.t1	XP_009106735.1
OG0015252	ESY20_g13056_DN3_SP4_c0.t1	XP_009140564.1
OG0015253	ESY2_g37218_DN3_SP7_c0.t1	XP_009147737.1, XP_033132385.1
OG0015254	ESY2_g37204_DN3_SP0_c0.t1	XP_009144877.1
OG0015255	ESY2_g37104_DN3_SP2_c0.t1	XP_009147703.1
OG0015256	ESY2_g37087_DN3_SP2_c0.t1	XP_009107137.1
OG0015257	ESY2_g37084_DN3_SP1_c0.t1	XP_009147692.2
OG0015259	ESY2_g37056_DN3_SP4_c0.t1	XP_009144837.1
OG0015260	ESY2_g37055_DN3_SP6_c0.t1	XP_009144839.1
OG0015261	ESY2_g37042_DN3_SP5_c0.t1	XP_009123822.1
OG0015262	ESY2_g37038_DN3_SP0_c15.t1	XP_009147675.2
OG0015263	ESY2_g37036_DN3_SP0_c0.t1	XP_009147672.2
OG0015264	ESY2_g37020_DN3_SP0_c0.t1	XP_009144819.1
OG0015265	ESY2_g37013_DN3_SP0_c0.t1	XP_009147664.1
OG0015266	ESY2_g37012_DN3_SP0_c0.t1	XP_009147663.1
OG0015267	ESY2_g37003_DN3_SP3_c0.t1	XP_009147658.1
OG0015268	ESY2_g36993_DN3_SP6_c0.t1	XP_009147654.1
OG0015269	ESY2_g36990_DN3_SP2_c0.t1	XP_009147649.1
OG0015270	ESY3_g32156_DN2_SP0_c0.t1	XP_009123697.1
OG0015271	ESY1_g6230_DN3_SP1_c0.t1	XP_009101838.2
OG0015272	ESY1_g6383_DN2_SP0_c0.t1	XP_009101831.1
OG0015273	ESY1_g5952_DN3_SP0_c0.t1	XP_009114017.1
OG0015274	ESY1_g5966_DN3_SP0_c0.t1	XP_009101808.1
OG0015276	ESY16_g61720_DN3_SP0_c0.t1	XP_009141331.1
OG0015277	ESY1_g6049_DN3_SP0_c0.t1	XP_009141336.1
