Orthogroup	Euclidium_syriacum	Arabidopsis_thaliana
OG0015606	ESY2_g35214_DN3_SP0_c0.t1	AT1G66830.1
OG0015607	ESY2_g35194_DN3_SP0_c0.t1	AT1G67050.1
OG0015608	ESY2_g35185_DN2_SP7_c0.t1	AT1G67110.1
OG0015609	ESY2_g35177_DN3_SP0_c0.t1	AT1G67210.1
OG0015610	ESY10_g14501_DN3_SP0_c0.t1	AT1G67300.2
OG0015612	ESY19_g41932_DN3_SP1_c0.t1	AT1G67490.1
OG0015613	ESY2_g34235_DN3_SP0_c0.t1	AT1G67500.2
OG0015614	ESY5_g2391_DN2_SP0_c0.t1	AT1G67830.1
OG0015615	ESY21_g55188_DN3_SP6_c0.t1	AT1G67900.1
OG0015616	ESY2_g34515_DN3_SP0_c0.t1	AT1G68030.1
OG0015617	ESY2_g34508_DN3_SP8_c0.t1	AT1G68090.1
OG0015618	ESY2_g34495_DN3_SP0_c0.t1	AT1G68185.2
OG0015619	ESY2_g34488_DN3_SP3_c0.t1	AT1G68220.1
OG0015620	ESY15_g64859_DN3_SP3_c0.t1	AT4G06676.1
OG0015621	ESY15_g64581_DN3_SP7_c0.t1	AT5G48220.1
OG0015622	ESY15_g64462_DN3_SP8_c0.t1	AT5G48800.1
OG0015624	ESY15_g64478_DN3_SP0_c0.t1	AT5G48650.1
OG0015626	ESY11_g54202_DN3_SP6_c0.t1	AT2G18100.1
OG0015627	ESY17_g39195_DN3_SP8_c0.t1	AT5G33370.1
OG0015628	ESY11_g54252_DN3_SP0_c0.t1	AT2G18240.1
OG0015629	ESY11_g54264_DN3_SP8_c0.t1	AT2G18290.1
OG0015630	ESY11_g54283_DN2_SP0_c0.t1	AT2G18370.1
OG0015631	ESY11_g54291_DN3_SP1_c0.t1	AT2G18410.1
OG0015632	ESY11_g54299_DN3_SP0_c0.t1	AT2G18465.1
OG0015633	ESY11_g54321_DN3_SP0_c0.t1	AT2G18540.2
OG0015634	ESY11_g54408_DN3_SP7_c0.t1	AT2G18876.1
OG0015635	ESY11_g54423_DN3_SP1_c0.t1	AT2G18900.1
OG0015636	ESY11_g54430_DN3_SP0_c0.t1	AT2G18969.1
OG0015637	ESY11_g54593_DN3_SP8_c0.t1	AT2G19330.1
OG0015638	ESY11_g54603_DN3_SP0_c0.t1	AT2G19385.1
OG0015639	ESY11_g54609_DN3_SP2_c0.t1	AT2G19430.1
OG0015640	ESY12_g51061_DN2_SP0_c22.t1	AT2G41200.1
OG0015641	ESY12_g51048_DN3_SP0_c0.t1	AT2G41120.1
OG0015642	ESY12_g51036_DN3_SP0_c0.t1	AT2G41050.1
OG0015643	ESY12_g51025_DN3_SP0_c0.t1	AT2G40970.1
OG0015644	ESY12_g51021_DN3_SP7_c0.t1	AT2G40930.1
OG0015645	ESY2_g33533_DN3_SP0_c0.t1	AT2G03140.12
OG0015646	ESY12_g51002_DN3_SP8_c0.t1	AT2G40840.1
OG0015647	ESY12_g50963_DN3_SP7_c0.t1	AT2G40700.1
OG0015648	ESY12_g50956_DN3_SP1_c0.t1	AT2G40660.1
OG0015649	ESY12_g50867_DN3_SP5_c0.t1	AT2G40390.1
OG0015650	ESY8_g59987_DN3_SP0_c0.t1	AT5G42010.1
OG0015651	ESY12_g50852_DN3_SP8_c0.t1	AT2G40280.1
OG0015652	ESY12_g50848_DN3_SP0_c0.t1	AT2G40270.1
OG0015653	ESY9_g45685_DN3_SP8_c0.t1	AT2G40110.1
OG0015654	ESY9_g45648_DN3_SP1_c0.t1	AT2G39950.1
OG0015655	ESY9_g45636_DN3_SP0_c0.t1	AT2G39920.1
OG0015656	ESY9_g45635_DN3_SP0_c0.t1	AT2G39910.1
OG0015657	ESY9_g45625_DN3_SP0_c0.t1	AT2G39880.1
OG0015658	ESY9_g45571_DN3_SP8_c0.t1	AT2G39670.2
OG0015659	ESY9_g45562_DN3_SP3_c0.t1	AT2G39650.1
OG0015660	ESY9_g45550_DN3_SP0_c0.t1	AT2G39550.1
OG0015661	ESY9_g45521_DN3_SP0_c0.t1	AT2G39435.1
OG0015662	ESY9_g45447_DN3_SP8_c0.t1	AT2G39090.1
OG0015663	ESY9_g45425_DN3_SP7_c0.t1	AT2G38960.3
OG0015664	ESY9_g45410_DN3_SP0_c0.t1	AT2G38890.3
OG0015665	ESY15_g64862_DN3_SP0_c0.t1	AT3G12350.1
OG0015666	ESY9_g45403_DN3_SP2_c0.t1	AT2G38860.2
OG0015667	ESY9_g45401_DN3_SP0_c0.t1	AT2G38830.1
OG0015668	ESY2_g34362_DN3_SP0_c0.t1, ESY9_g45373_DN3_SP0_c0.t1	AT2G38720.1
OG0015669	ESY9_g45363_DN3_SP8_c0.t1	AT2G38660.1
OG0015670	ESY9_g45352_DN3_SP0_c0.t1	AT2G38580.1
OG0015671	ESY10_g14592_DN3_SP0_c0.t1	AT2G01640.1
OG0015672	ESY9_g45347_DN3_SP0_c0.t1	AT2G38550.1
OG0015673	ESY9_g45310_DN3_SP1_c0.t1	AT2G38410.1
OG0015674	ESY9_g45282_DN3_SP0_c0.t1	AT2G38340.1
OG0015675	ESY9_g45242_DN3_SP0_c0.t1	AT2G38160.3
OG0015676	ESY9_g45238_DN3_SP8_c0.t1	AT2G38140.1
OG0015677	ESY9_g45237_DN3_SP7_c0.t1	AT2G38130.1
OG0015678	ESY2_g38084_DN3_SP7_c0.t1	AT4G08790.1
OG0015679	ESY9_g45165_DN3_SP2_c0.t1	AT2G38050.1
OG0015680	ESY31_g32722_DN2_SP0_c0.t1, ESY9_g45090_DN3_SP0_c0.t1	AT2G37820.1
OG0015681	ESY9_g45074_DN3_SP0_c0.t1	AT2G37760.1
OG0015682	ESY5_g5070_DN3_SP6_c0.t1	AT3G44020.1
OG0015683	ESY9_g44957_DN3_SP7_c0.t1	AT2G37660.1
OG0015684	ESY9_g44954_DN3_SP7_c0.t1	AT2G37640.1
OG0015685	ESY9_g44794_DN3_SP8_c0.t1	AT2G37340.1
OG0015686	ESY9_g44777_DN3_SP1_c0.t1	AT2G37240.1
OG0015687	ESY2_g34609_DN3_SP0_c11.t1	AT2G37230.1
OG0015688	ESY9_g44749_DN3_SP2_c0.t1	AT2G37195.2
OG0015689	ESY6_g49539_DN2_SP0_c0.t1	AT2G37100.1
OG0015690	ESY12_g51555_DN3_SP8_c0.t1	AT2G37090.1
OG0015691	ESY9_g44655_DN3_SP0_c0.t1	AT2G37025.1
OG0015692	ESY9_g44653_DN3_SP8_c0.t1	AT2G37010.1
OG0015693	ESY9_g44635_DN3_SP1_c0.t1	AT2G36960.3
OG0015694	ESY9_g44588_DN3_SP1_c0.t1	AT2G36885.1
OG0015695	ESY7_g16086_DN3_SP0_c0.t1	AT4G12570.1
OG0015696	ESY7_g16179_DN3_SP2_c0.t1	AT4G04320.1
OG0015697	ESY7_g16178_DN3_SP2_c0.t1	AT4G04330.1
OG0015698	ESY7_g16207_DN3_SP8_c0.t1	AT4G04350.1
OG0015699	ESY7_g16221_DN3_SP7_c0.t1	AT4G04470.1
OG0015700	ESY7_g16297_DN3_SP1_c0.t1	AT4G04614.1
OG0015704	ESY2_g33476_DN3_SP0_c0.t1	AT5G43180.1
OG0015705	ESY18_g63091_DN3_SP3_c0.t1	AT4G11880.1
OG0015706	ESY2_g37721_DN2_SP0_c0.t1, ESY7_g16015_DN3_SP3_c0.t1	AT4G12460.7
OG0015707	ESY8_g59881_DN3_SP8_c0.t1	AT2G21280.2
OG0015708	ESY8_g59866_DN3_SP3_c0.t1	AT2G21370.1
OG0015709	ESY8_g59864_DN3_SP0_c0.t1	AT2G21385.1
OG0015710	ESY8_g59834_DN3_SP8_c0.t1	AT2G21520.2
OG0015711	ESY8_g59818_DN3_SP7_c0.t1	AT2G21620.2
OG0015712	ESY8_g59816_DN3_SP0_c0.t1	AT2G21640.1
OG0015713	ESY8_g59750_DN3_SP8_c0.t1	AT2G21960.1
OG0015714	ESY8_g59749_DN3_SP8_c0.t1	AT2G21970.1
OG0015715	ESY8_g59738_DN3_SP0_c0.t1	AT2G22080.1
OG0015716	ESY8_g59712_DN3_SP2_c0.t1	AT2G22260.6
OG0015717	ESY8_g59695_DN3_SP4_c0.t1	AT2G22450.1
OG0015718	ESY8_g59681_DN3_SP2_c23.t1	AT2G22570.1
OG0015719	ESY8_g59639_DN3_SP2_c2.t1	AT2G22840.1
OG0015720	ESY8_g59607_DN3_SP1_c0.t1	AT2G23093.1
OG0015721	ESY8_g59589_DN3_SP5_c0.t1	AT2G23320.1
OG0015722	ESY8_g59580_DN3_SP2_c0.t1	AT2G23370.1
OG0015723	ESY8_g59579_DN3_SP4_c0.t1	AT2G23380.1
OG0015724	ESY8_g59570_DN3_SP8_c0.t1	AT2G23460.1
OG0015725	ESY8_g59521_DN3_SP8_c0.t1	AT2G23890.2
OG0015726	ESY8_g59333_DN3_SP8_c0.t1	AT2G25530.1
OG0015727	ESY8_g59335_DN1_SP0_c0.t1	AT2G25490.1
OG0015728	ESY8_g59261_DN3_SP8_c0.t1	AT2G25950.1
OG0015729	ESY8_g59256_DN3_SP1_c0.t1	AT2G26100.1
OG0015730	ESY8_g59391_DN3_SP2_c0.t1	AT2G24860.1
OG0015731	ESY8_g59244_DN3_SP0_c0.t1	AT2G26210.1
OG0015732	ESY8_g59235_DN3_SP8_c0.t1	AT2G26300.1
OG0015733	ESY8_g59245_DN3_SP0_c0.t1	AT2G26200.1
OG0015734	ESY8_g59393_DN3_SP0_c0.t1	AT2G24830.1
OG0015736	ESY8_g59214_DN3_SP2_c0.t1	AT2G26460.1
OG0015737	ESY8_g59444_DN3_SP0_c0.t1	AT2G24350.1
OG0015738	ESY8_g59301_DN3_SP6_c0.t1	AT2G25620.1
OG0015739	ESY4_g25343_DN3_SP0_c0.t1	AT1G43580.1
OG0015740	ESY4_g21928_DN3_SP8_c0.t1	AT1G43190.1
OG0015741	ESY4_g21788_DN3_SP1_c0.t1	AT1G43690.1
OG0015742	ESY14_g21550_DN3_SP0_c0.t1	AT1G44000.1
OG0015743	ESY14_g20909_DN3_SP0_c0.t1	AT1G44120.2
OG0015744	ESY14_g20904_DN3_SP0_c0.t1	AT1G44350.1
OG0015745	ESY14_g21427_DN2_SP8_c0.t1	AT1G36980.1
OG0015746	ESY14_g21081_DN3_SP8_c38.t1	AT1G36370.1
OG0015747	ESY14_g21094_DN3_SP6_c0.t1	AT1G36320.1
OG0015748	ESY14_g20855_DN3_SP0_c0.t1	AT1G36060.1
OG0015749	ESY14_g20840_DN3_SP0_c0.t1	AT1G35680.1
OG0015750	ESY14_g20745_DN3_SP8_c0.t1	AT1G35510.1
OG0015751	ESY1_g12412_DN3_SP1_c0.t1	AT1G35490.1
OG0015752	ESY14_g20697_DN3_SP0_c0.t1	AT1G35420.2
OG0015753	ESY5_g5460_DN3_SP0_c0.t1	AT1G34640.1
OG0015754	ESY4_g26042_DN3_SP0_c0.t1	AT1G34580.1
OG0015755	ESY14_g20589_DN3_SP8_c0.t1	AT1G34430.1
OG0015756	ESY14_g20588_DN3_SP0_c0.t1	AT1G34420.1
OG0015757	ESY14_g20587_DN3_SP4_c0.t1	AT1G34380.2
OG0015758	ESY14_g20571_DN3_SP8_c0.t1	AT1G34320.1
OG0015759	ESY14_g20549_DN1_SP1_c0.t1	AT1G34245.1
OG0015760	ESY14_g20540_DN3_SP0_c0.t1	AT1G34200.1
OG0015761	ESY1_g11547_DN3_SP8_c0.t1	AT1G33430.2
OG0015762	ESY21_g55114_DN3_SP0_c0.t1	AT4G08690.1
OG0015763	ESY19_g41785_DN3_SP2_c0.t1	AT4G08550.2
OG0015764	ESY25_g62652_DN3_SP0_c20.t1	AT4G08810.1
OG0015765	ESY25_g62733_DN3_SP8_c0.t1	AT4G10050.1
OG0015766	ESY10_g13988_DN3_SP1_c0.t1	AT4G10090.1
OG0015767	ESY2_g38539_DN2_SP8_c11.t1	AT4G10120.1
OG0015768	ESY1_g10637_DN3_SP4_c0.t1	AT4G10140.1
OG0015770	ESY25_g62609_DN3_SP8_c0.t1	AT4G10180.1
OG0015771	ESY25_g62608_DN2_SP1_c0.t1	AT4G10240.1
OG0015772	ESY7_g17632_DN3_SP4_c0.t1	AT4G10300.1
OG0015773	ESY25_g62591_DN3_SP2_c0.t1	AT4G10330.1
OG0015774	ESY2_g33478_DN3_SP2_c0.t1	AT4G10465.1
OG0015775	ESY18_g64050_DN3_SP0_c0.t1	AT4G10630.1
OG0015776	ESY18_g63913_DN3_SP1_c0.t1	AT4G10920.1
OG0015777	ESY18_g63911_DN3_SP2_c0.t1	AT4G10930.1
OG0015778	ESY18_g63902_DN3_SP0_c0.t1	AT4G10970.6
OG0015779	ESY2_g33565_DN3_SP1_c0.t1	AT4G11120.1
OG0015780	ESY18_g63658_DN3_SP0_c0.t1	AT4G11175.1
OG0015781	ESY18_g63620_DN3_SP0_c0.t1	AT4G11230.1
OG0015782	ESY18_g63558_DN3_SP8_c0.t1	AT4G11280.1
OG0015783	ESY21_g55408_DN3_SP0_c0.t1	AT4G11440.1
OG0015784	ESY18_g63363_DN3_SP0_c0.t1	AT4G11450.1
OG0015785	ESY18_g63314_DN2_SP0_c0.t1	AT4G11570.1
OG0015786	ESY18_g63296_DN3_SP0_c0.t1	AT4G11655.1
OG0015787	ESY18_g63289_DN3_SP3_c0.t1	AT4G11670.2
OG0015788	ESY18_g63288_DN3_SP1_c0.t1	AT4G11680.2
OG0015789	ESY7_g16890_DN3_SP1_c0.t1	AT5G19160.1
OG0015790	ESY7_g16865_DN3_SP8_c0.t1	AT5G26240.1
OG0015791	ESY8_g59199_DN3_SP1_c0.t1	AT2G26570.1
OG0015792	ESY15_g64774_DN3_SP1_c0.t1	AT5G48440.1
OG0015793	ESY10_g15368_DN3_SP0_c0.t1	AT5G26600.1
OG0015794	ESY10_g15392_DN3_SP0_c0.t1	AT5G26810.1
OG0015795	ESY10_g15393_DN3_SP6_c0.t1	AT5G26820.1
OG0015796	ESY10_g15405_DN3_SP0_c0.t1	AT5G26930.1
OG0015797	ESY10_g15487_DN3_SP2_c0.t1	AT5G27710.1
OG0015798	ESY10_g15592_DN3_SP0_c0.t1	AT5G27390.2
OG0015799	ESY10_g15593_DN3_SP2_c0.t1	AT5G27395.1
OG0015801	ESY11_g54782_DN3_SP0_c0.t1	AT2G19980.1
OG0015802	ESY11_g54786_DN3_SP8_c4.t1	AT2G20000.1
OG0015803	ESY11_g54797_DN3_SP7_c0.t1	AT2G20010.2
OG0015804	ESY11_g54817_DN3_SP0_c0.t1	AT2G20110.2
OG0015805	ESY11_g54818_DN3_SP8_c19.t1	AT2G20120.1, AT2G20130.1
OG0015806	ESY11_g54847_DN3_SP0_c0.t1	AT2G20270.2
OG0015807	ESY11_g54975_DN3_SP8_c0.t1	AT2G20780.1
OG0015808	ESY11_g54920_DN3_SP0_c0.t1	AT2G20495.3
OG0015809	ESY1_g9915_DN3_SP0_c0.t1	AT3G50370.2
OG0015810	ESY4_g24803_DN3_SP0_c0.t1	AT4G31000.1
OG0015811	ESY1_g7921_DN3_SP0_c0.t1	AT3G45900.1
OG0015812	ESY1_g7919_DN3_SP8_c0.t1	AT3G45850.1
OG0015813	ESY1_g7883_DN3_SP8_c0.t1	AT3G45780.1
OG0015814	ESY12_g52324_DN3_SP2_c0.t1	AT2G48070.3
OG0015815	ESY12_g52319_DN3_SP0_c0.t1	AT2G48010.1
OG0015816	ESY12_g52310_DN3_SP2_c0.t1	AT2G47960.1
OG0015817	ESY12_g52295_DN3_SP0_c0.t1	AT2G47830.1
OG0015818	ESY12_g52291_DN3_SP3_c0.t1	AT2G47790.1
OG0015819	ESY12_g52277_DN3_SP0_c0.t1	AT2G47770.1
OG0015820	ESY12_g52276_DN3_SP4_c0.t1	AT2G47760.5
OG0015821	ESY12_g52262_DN3_SP1_c6.t1	AT2G47680.1
OG0015822	ESY12_g52252_DN3_SP4_c0.t1	AT2G47600.1
OG0015823	ESY12_g52237_DN3_SP3_c0.t1	AT2G47540.1
OG0015824	ESY12_g51390_DN3_SP0_c0.t1	AT2G47090.1
OG0015825	ESY12_g51395_DN3_SP4_c0.t1	AT2G47070.1
OG0015827	ESY12_g51596_DN3_SP1_c0.t1	AT2G46915.1
OG0015828	ESY12_g51598_DN3_SP0_c0.t1	AT2G46900.1
OG0015829	ESY12_g51601_DN3_SP0_c0.t1	AT2G46880.1
OG0015830	ESY12_g51638_DN3_SP8_c0.t1	AT2G46700.1
OG0015831	ESY12_g51657_DN3_SP0_c0.t1	AT2G46640.4
OG0015832	ESY12_g51713_DN1_SP0_c0.t1	AT2G46360.1
OG0015833	ESY12_g51752_DN3_SP3_c0.t1	AT2G46100.1
OG0015834	ESY12_g51789_DN3_SP8_c0.t1	AT2G45880.1
OG0015835	ESY12_g51838_DN3_SP0_c0.t1	AT2G45700.1
OG0015836	ESY12_g51849_DN3_SP0_c0.t1	AT2G45620.1
OG0015837	ESY12_g51850_DN3_SP0_c0.t1	AT2G45610.1
OG0015839	ESY12_g51924_DN3_SP8_c0.t1	AT2G45240.1
OG0015840	ESY12_g51926_DN3_SP0_c0.t1	AT2G45210.1
OG0015841	ESY12_g51954_DN3_SP0_c0.t1	AT2G45180.1
OG0015842	ESY12_g51945_DN3_SP6_c0.t1	AT2G45150.1
OG0015843	ESY11_g54175_DN3_SP1_c0.t1	AT2G17970.1
OG0015844	ESY12_g51976_DN1_SP0_c0.t1	AT2G45040.1
OG0015845	ESY12_g51979_DN3_SP8_c0.t1	AT2G45010.1
OG0015847	ESY12_g52007_DN3_SP7_c0.t1	AT2G44920.2
OG0015848	ESY12_g52015_DN3_SP0_c0.t1	AT2G44850.1
OG0015849	ESY8_g58228_DN3_SP7_c0.t1	AT4G03550.1
OG0015850	ESY12_g52027_DN3_SP1_c0.t1	AT2G44760.1
OG0015851	ESY12_g52036_DN3_SP0_c0.t1	AT2G44710.1
OG0015852	ESY12_g52093_DN3_SP6_c0.t1	AT2G44360.1
OG0015853	ESY12_g52141_DN3_SP0_c0.t1	AT2G43990.1
OG0015854	ESY12_g52162_DN3_SP6_c0.t1	AT2G43870.1
OG0015855	ESY12_g52180_DN3_SP1_c0.t1	AT2G43720.1
OG0015856	ESY12_g52206_DN3_SP6_c0.t1	AT2G43560.1
OG0015857	ESY12_g51469_DN3_SP0_c0.t1	AT2G43465.1
OG0015858	ESY12_g51475_DN3_SP8_c0.t1	AT2G43400.1
OG0015859	ESY12_g51489_DN3_SP0_c0.t1	AT2G43310.1
OG0015860	ESY4_g24845_DN3_SP0_c0.t1	AT2G43235.1
OG0015861	ESY12_g51530_DN3_SP7_c0.t1	AT2G43070.4
OG0015862	ESY12_g51546_DN3_SP8_c0.t1	AT2G42960.1
OG0015863	ESY12_g51556_DN2_SP0_c0.t1	AT2G42900.1
OG0015864	ESY12_g51564_DN3_SP0_c0.t1	AT2G42860.1
OG0015865	ESY12_g51565_DN3_SP5_c0.t1	AT2G42850.1
OG0015866	ESY12_g51576_DN3_SP0_c0.t1	AT2G42760.1
OG0015867	ESY12_g51587_DN3_SP4_c0.t1	AT2G42670.2
OG0015868	ESY12_g51588_DN3_SP0_c0.t1	AT2G42660.1
OG0015869	ESY12_g51359_DN3_SP8_c0.t1	AT2G42590.3
OG0015870	ESY12_g51297_DN2_SP3_c17.t1	AT2G42250.1
OG0015871	ESY12_g51267_DN3_SP5_c0.t1	AT2G41950.1
OG0015872	ESY12_g51219_DN3_SP2_c0.t1	AT2G41740.1
OG0015873	ESY12_g51250_DN1_SP5_c0.t1	AT2G41870.1
OG0015874	ESY12_g51252_DN3_SP0_c0.t1	AT2G41890.1
OG0015875	ESY12_g51254_DN2_SP0_c24.t1	AT2G41900.1
OG0015876	ESY12_g51160_DN3_SP0_c0.t1	AT2G41550.1
OG0015877	ESY12_g51159_DN3_SP0_c0.t1	AT2G41520.1
OG0015878	ESY12_g51144_DN3_SP0_c0.t1	AT2G41450.1
OG0015879	ESY10_g14824_DN3_SP1_c0.t1	AT5G47400.1
OG0015880	ESY10_g14909_DN3_SP8_c0.t1	AT5G47040.1
OG0015881	ESY3_g32587_DN3_SP6_c0.t1	AT3G01220.1
OG0015882	ESY3_g32586_DN3_SP0_c0.t1	AT3G01210.1
OG0015883	ESY3_g32580_DN3_SP6_c15.t1	AT3G01180.1
OG0015884	ESY3_g32578_DN3_SP0_c0.t1	AT3G01170.1
OG0015885	ESY3_g32559_DN3_SP2_c0.t1	AT3G01080.2
OG0015886	ESY3_g32556_DN3_SP8_c0.t1	AT3G01060.1
OG0015887	ESY3_g32541_DN3_SP8_c0.t1	AT3G02110.1
OG0015888	ESY3_g32540_DN3_SP0_c0.t1	AT3G02120.1
OG0015889	ESY3_g32539_DN2_SP0_c0.t1	AT3G02125.1
OG0015890	ESY3_g32532_DN3_SP4_c0.t1	AT3G02180.1
OG0015891	ESY3_g32508_DN3_SP7_c0.t1	AT3G02290.5
OG0015892	ESY3_g32503_DN3_SP8_c0.t1	AT3G02300.2
OG0015893	ESY3_g32489_DN3_SP3_c0.t1	AT3G02450.1
OG0015894	ESY3_g32476_DN3_SP8_c0.t1	AT3G02540.1
OG0015895	ESY3_g32458_DN3_SP6_c0.t1	AT3G02690.1
OG0015896	ESY3_g32457_DN3_SP6_c0.t1	AT3G02700.1
OG0015897	ESY6_g46512_DN3_SP0_c0.t1, ESY3_g32456_DN3_SP8_c0.t1	AT3G02710.1
OG0015898	ESY3_g32455_DN3_SP8_c0.t1	AT3G02720.1
OG0015900	ESY3_g32435_DN3_SP0_c0.t1	AT3G02820.2
OG0015901	ESY3_g32403_DN3_SP0_c0.t1	AT3G02920.1
OG0015902	ESY3_g32392_DN3_SP0_c0.t1	AT3G03000.1
OG0015903	ESY3_g32391_DN3_SP1_c0.t1	AT3G03010.1
OG0015904	ESY3_g32356_DN3_SP0_c0.t1	AT3G03190.1
OG0015905	ESY3_g32344_DN3_SP7_c0.t1	AT3G03270.1
OG0015906	ESY3_g32282_DN3_SP8_c0.t1	AT3G03520.1
OG0015907	ESY3_g32252_DN3_SP0_c0.t1	AT3G03670.1
OG0015908	ESY3_g32228_DN3_SP0_c0.t1	AT3G03750.2
OG0015909	ESY3_g32220_DN3_SP5_c0.t1	AT3G03773.2
OG0015910	ESY3_g32172_DN3_SP6_c0.t1	AT3G03880.1
OG0015911	ESY3_g32169_DN3_SP8_c0.t1	AT3G03900.1
OG0015912	ESY3_g32151_DN3_SP0_c0.t1	AT3G03970.1
OG0015913	ESY3_g32129_DN3_SP8_c0.t1	AT3G04010.1
OG0015914	ESY3_g32090_DN3_SP0_c0.t1	AT3G04130.1
OG0015915	ESY3_g32089_DN3_SP0_c0.t1	AT3G04140.1
OG0015916	ESY3_g32051_DN3_SP8_c0.t1	AT3G04260.1
OG0015918	ESY3_g32012_DN3_SP8_c0.t1	AT3G04500.1
OG0015919	ESY3_g31929_DN3_SP8_c0.t1	AT3G04810.1
OG0015920	ESY3_g31923_DN3_SP0_c0.t1	AT3G04850.1
OG0015922	ESY3_g31794_DN3_SP6_c9.t1	AT3G05210.1
OG0015923	ESY3_g31787_DN3_SP0_c0.t1	AT3G05270.1
OG0015924	ESY3_g31763_DN3_SP1_c0.t1	AT3G05410.2
OG0015926	ESY3_g31700_DN3_SP3_c0.t1	AT3G05510.1
OG0015927	ESY3_g31673_DN3_SP7_c0.t1	AT3G05630.1
OG0015928	ESY3_g31660_DN3_SP1_c24.t1	AT3G05720.1
OG0015929	ESY3_g31658_DN3_SP6_c0.t1	AT3G05740.1
OG0015930	ESY3_g31652_DN3_SP7_c0.t1	AT3G05760.1
OG0015931	ESY3_g31634_DN3_SP7_c0.t1	AT3G05820.2
OG0015932	ESY3_g31632_DN3_SP0_c0.t1	AT3G05830.2
OG0015933	ESY17_g40276_DN3_SP0_c0.t1	AT5G37480.1
OG0015934	ESY3_g31582_DN3_SP1_c0.t1	AT3G06140.1
OG0015936	ESY3_g31539_DN3_SP4_c0.t1	AT3G06380.1
OG0015937	ESY3_g31531_DN3_SP7_c0.t1	AT3G06430.1
OG0015938	ESY3_g31486_DN3_SP0_c7.t1	AT3G06440.1
OG0015939	ESY3_g32680_DN3_SP0_c0.t1	AT2G05210.1, AT2G04395.1
OG0015940	ESY3_g31447_DN3_SP0_c0.t1	AT3G06840.1
OG0015941	ESY3_g31457_DN3_SP0_c0.t1	AT3G06960.1
OG0015942	ESY3_g31470_DN3_SP2_c0.t1	AT3G07030.5
OG0015943	ESY3_g31473_DN3_SP0_c0.t1	AT3G07060.1
OG0015944	ESY3_g31369_DN3_SP0_c0.t1	AT3G07480.1
OG0015945	ESY3_g30663_DN3_SP0_c0.t1	AT3G07550.1
OG0015946	ESY3_g30666_DN3_SP3_c0.t1	AT3G07568.1
OG0015947	ESY3_g30686_DN3_SP1_c0.t1	AT3G07620.1
OG0015948	ESY3_g30689_DN3_SP0_c0.t1	AT3G07640.1
OG0015949	ESY3_g30694_DN3_SP8_c0.t1	AT3G07670.1
OG0015950	ESY3_g30699_DN3_SP8_c0.t1	AT3G07700.3
OG0015951	ESY3_g30708_DN3_SP1_c4.t1, ESY3_g30710_DN3_SP0_c4.t1	AT3G07780.2
OG0015952	ESY3_g30724_DN3_SP5_c0.t1	AT3G07860.1
OG0015953	ESY3_g30725_DN3_SP0_c0.t1	AT3G07870.1
OG0015954	ESY3_g30739_DN3_SP8_c0.t1	AT3G08010.1
OG0015955	ESY3_g30778_DN3_SP0_c11.t1	AT3G08660.1
OG0015956	ESY3_g30820_DN3_SP2_c0.t1	AT3G08970.1
OG0015957	ESY3_g30830_DN3_SP3_c0.t1	AT3G08990.1
OG0015959	ESY3_g30847_DN3_SP0_c0.t1	AT3G09060.1
OG0015960	ESY3_g30849_DN3_SP0_c0.t1	AT3G09080.3
OG0015961	ESY3_g30876_DN3_SP2_c0.t1	AT3G09210.1
OG0015962	ESY3_g30877_DN3_SP1_c0.t1	AT3G09220.1
OG0015963	ESY3_g30882_DN2_SP2_c0.t1	AT3G09250.2
OG0015964	ESY3_g30910_DN3_SP3_c0.t1	AT3G09310.1
OG0015965	ESY3_g30935_DN3_SP0_c0.t1	AT3G09450.1
OG0015966	ESY3_g30953_DN3_SP0_c0.t1	AT3G09530.1
OG0015967	ESY3_g30959_DN3_SP0_c0.t1	AT3G09580.1
OG0015968	ESY3_g30967_DN3_SP8_c0.t1	AT3G09640.1
OG0015969	ESY3_g30975_DN3_SP0_c0.t1	AT3G09690.1
OG0015970	ESY3_g30979_DN3_SP7_c0.t1	AT3G09720.1
OG0015971	ESY3_g30980_DN3_SP0_c0.t1	AT3G09730.2
OG0015972	ESY3_g31000_DN3_SP0_c0.t1	AT3G09850.1
OG0015973	ESY3_g31001_DN3_SP7_c0.t1	AT3G09860.1
OG0015974	ESY3_g31025_DN3_SP3_c0.t1	AT3G09910.1
OG0015975	ESY6_g49313_DN3_SP8_c0.t1	AT3G10060.1
OG0015976	ESY6_g49312_DN3_SP0_c0.t1	AT3G10070.1
OG0015977	ESY2_g34452_DN2_SP0_c0.t1	AT1G68510.1
OG0015978	ESY3_g31056_DN3_SP8_c0.t1	AT3G10220.1
OG0015979	ESY3_g31071_DN3_SP0_c0.t1	AT3G10320.1
OG0015980	ESY3_g31076_DN3_SP5_c0.t1	AT3G10360.1
OG0015981	ESY3_g31080_DN3_SP0_c0.t1	AT3G10400.1
OG0015982	ESY3_g31081_DN3_SP0_c0.t1	AT3G10405.1
OG0015983	ESY3_g31103_DN3_SP0_c0.t1	AT3G10500.1
OG0015985	ESY3_g31141_DN3_SP6_c0.t1	AT3G10690.1
OG0015986	ESY3_g31142_DN3_SP8_c0.t1	AT3G10700.1
OG0015987	ESY3_g31167_DN3_SP0_c0.t1	AT3G10840.1
OG0015988	ESY3_g31181_DN3_SP6_c0.t1	AT3G10940.1
