Orthogroup	Euclidium_syriacum	Rorippa_islandica
OG0018873	ESY4_g25944_DN2_SP0_c0.t1	Roisl.0189s0219.1.p
OG0018875	ESY6_g49414_DN3_SP0_c17.t1	Roisl.0189s0193.1.p
OG0018876	ESY6_g46641_DN3_SP0_c0.t1	Roisl.0189s0176.1.p
OG0018877	ESY6_g46742_DN2_SP0_c0.t1	Roisl.0189s0133.1.p
OG0018878	ESY6_g47058_DN2_SP0_c16.t1	Roisl.0031s0046.1.p
OG0018880	ESY6_g47558_DN2_SP0_c0.t1	Roisl.0052s0044.1.p
OG0018881	ESY6_g50725_DN3_SP0_c0.t1	Roisl.0024s0291.1.p
OG0018883	ESY6_g50746_DN3_SP0_c0.t1	Roisl.0024s0669.1.p
OG0018885	ESY6_g50328_DN2_SP0_c0.t1	Roisl.0024s0590.1.p
OG0018886	ESY4_g26018_DN1_SP0_c0.t1	Roisl.0001s0200.1.p
OG0018888	ESY20_g13022_DN2_SP0_c0.t1	Roisl.0191s0534.1.p
OG0018889	ESY7_g17107_DN3_SP0_c10.t1	Roisl.0210s1492.1.p, Roisl.0210s1490.1.p
OG0018890	ESY6_g48383_DN1_SP0_c0.t1	Roisl.0080s0592.1.p
OG0018892	ESY20_g13243_DN2_SP4_c0.t1	Roisl.0017s0260.1.p
OG0018894	ESY2_g34880_DN1_SP0_c0.t1	Roisl.0019s0098.1.p
OG0018913	ESY1_g9136_DN3_SP1_c0.t1	Roisl.0046s0757.1.p
OG0018917	ESY9_g42704_DN3_SP0_c0.t1, ESY9_g42703_DN3_SP0_c0.t1	Roisl.0044s0071.1.p
OG0018918	ESY7_g17236_DN3_SP0_c0.t1	Roisl.0210s1397.1.p
OG0018919	ESY7_g17391_DN3_SP2_c0.t1	Roisl.0210s1285.1.p
OG0018923	ESY7_g18215_DN3_SP0_c0.t1	Roisl.0210s0878.1.p
OG0018924	ESY7_g18209_DN3_SP0_c8.t1	Roisl.0210s0874.1.p
OG0018929	ESY8_g58298_DN3_SP0_c14.t1	Roisl.0082s0344.1.p
OG0018930	ESY13_g56955_DN3_SP0_c0.t1	Roisl.0022s0125.1.p
OG0018932	ESY8_g59112_DN3_SP0_c0.t1	Roisl.0029s0011.1.p
OG0018933	ESY7_g18527_DN3_SP6_c0.t1	Roisl.0210s0475.1.p
OG0018934	ESY8_g59850_DN2_SP0_c63.t1	Roisl.0082s0137.1.p
OG0018936	ESY7_g17008_DN3_SP0_c0.t1	Roisl.0022s0184.1.p
OG0018939	ESY4_g23556_DN3_SP6_c23.t1	Roisl.0213s0283.1.p
OG0018941	ESY16_g61670_DN3_SP0_c0.t1	Roisl.0209s0171.1.p
OG0018942	ESY10_g14321_DN3_SP7_c0.t1	Roisl.0011s0187.1.p
OG0018943	ESY10_g14292_DN3_SP1_c0.t1	Roisl.0011s0207.1.p
OG0018944	ESY10_g14188_DN2_SP0_c0.t1	Roisl.0011s0266.1.p
OG0018945	ESY6_g50386_DN1_SP0_c0.t1	Roisl.0024s0537.1.p
OG0018946	ESY6_g50511_DN3_SP0_c0.t1	Roisl.0024s0425.1.p
OG0018947	ESY6_g50627_DN3_SP0_c17.t1	Roisl.0024s0358.1.p
OG0018948	ESY6_g49663_DN3_SP6_c0.t1	Roisl.0024s0235.1.p
OG0018949	ESY6_g49386_DN3_SP0_c0.t1	Roisl.0080s0026.1.p
OG0018950	ESY6_g49287_DN2_SP0_c0.t1	Roisl.0210s1709.1.p
OG0018952	ESY6_g48931_DN3_SP6_c0.t1	Roisl.0080s0221.1.p
OG0018954	ESY6_g48619_DN3_SP0_c0.t1	Roisl.0080s0428.1.p
OG0018955	ESY6_g48610_DN3_SP6_c0.t1	Roisl.0080s0432.1.p
OG0018960	ESY7_g18776_DN2_SP0_c0.t1	Roisl.0042s0033.1.p
OG0018964	ESY7_g19035_DN2_SP0_c0.t1	Roisl.0030s0198.1.p
OG0018965	ESY7_g19109_DN2_SP0_c0.t1	Roisl.0030s0161.1.p
OG0018970	ESY7_g19627_DN3_SP0_c0.t1	Roisl.0034s0031.1.p
OG0018971	ESY8_g60200_DN2_SP0_c0.t1	Roisl.0009s0151.1.p
OG0018981	ESY1_g7648_DN3_SP0_c0.t1	Roisl.0027s0118.1.p
OG0018983	ESY15_g65047_DN3_SP0_c0.t1	Roisl.0214s0089.1.p
OG0018985	ESY22_g40972_DN3_SP0_c0.t1	Roisl.0002s0238.1.p
OG0018986	ESY2_g38888_DN3_SP0_c0.t1	Roisl.0002s0192.1.p
OG0018988	ESY7_g17378_DN3_SP0_c0.t1	Roisl.0214s0104.1.p
OG0018989	ESY11_g53374_DN3_SP0_c0.t1	Roisl.0012s0052.1.p
OG0018990	ESY2_g35860_DN2_SP0_c7.t1	Roisl.0019s0203.1.p
OG0018993	ESY2_g35943_DN1_SP0_c0.t1	Roisl.0004s0418.1.p
OG0019002	ESY2_g36999_DN3_SP0_c0.t1	Roisl.0006s0349.1.p
OG0019003	ESY1_g6297_DN2_SP0_c0.t1	Roisl.0214s0316.1.p
OG0019004	ESY12_g50999_DN2_SP0_c0.t1	Roisl.0028s0751.1.p
OG0019005	ESY4_g25530_DN3_SP0_c0.t1	Roisl.0028s0843.1.p
OG0019010	ESY9_g42621_DN3_SP5_c0.t1	Roisl.0091s0494.1.p
OG0019011	ESY8_g60005_DN2_SP4_c0.t1	Roisl.0009s0020.1.p
OG0019014	ESY16_g61507_DN3_SP0_c0.t1	Roisl.0091s0653.1.p
OG0019016	ESY16_g61593_DN1_SP0_c0.t1	Roisl.0091s0645.1.p
OG0019017	ESY16_g61641_DN2_SP0_c0.t1	Roisl.0209s0152.1.p
OG0019018	ESY16_g61644_DN3_SP0_c0.t1	Roisl.0209s0154.1.p
OG0019019	ESY3_g32694_DN3_SP0_c0.t1	Roisl.0016s0002.1.p
OG0019021	ESY6_g50269_DN2_SP0_c0.t1	Roisl.0024s0631.1.p
OG0019022	ESY1_g11715_DN3_SP0_c0.t1, ESY1_g11714_DN3_SP0_c0.t1	Roisl.0026s0168.1.p
OG0019023	ESY1_g11776_DN3_SP0_c0.t1	Roisl.0026s0207.1.p
OG0019024	ESY1_g10724_DN2_SP0_c0.t1, ESY1_g10715_DN2_SP0_c0.t1	Roisl.0046s1545.1.p
OG0019027	ESY7_g17744_DN3_SP0_c0.t1	Roisl.0184s0087.1.p
OG0019028	ESY3_g27910_DN3_SP0_c0.t1	Roisl.0053s0209.1.p
OG0019032	ESY11_g54405_DN3_SP0_c0.t1	Roisl.0066s0016.1.p
OG0019033	ESY12_g50980_DN2_SP0_c0.t1	Roisl.0028s0548.1.p
OG0019035	ESY3_g30248_DN3_SP0_c0.t1	Roisl.0074s0621.1.p
OG0019037	ESY18_g63907_DN3_SP3_c0.t1	Roisl.0213s0648.1.p
OG0019041	ESY9_g44585_DN1_SP0_c0.t1	Roisl.0209s0296.1.p
OG0019043	ESY12_g51609_DN3_SP0_c0.t1	Roisl.0035s0055.1.p
OG0019044	ESY12_g51885_DN3_SP0_c10.t1	Roisl.0028s0031.1.p
OG0019046	ESY12_g52020_DN1_SP0_c0.t1	Roisl.0028s0104.1.p
OG0019047	ESY12_g52030_DN3_SP0_c0.t1	Roisl.0028s0112.1.p
OG0019048	ESY12_g52039_DN3_SP7_c0.t1	Roisl.0028s0119.1.p
OG0019054	ESY15_g64226_DN3_SP0_c0.t1	Roisl.0036s0091.1.p
OG0019058	ESY3_g31581_DN3_SP0_c0.t1	Roisl.0039s0162.1.p
OG0019059	ESY3_g31547_DN2_SP0_c15.t1	Roisl.0079s0011.1.p
OG0019062	ESY3_g31340_DN2_SP0_c0.t1	Roisl.0074s0789.1.p
OG0019064	ESY3_g29878_DN2_SP6_c0.t1	Roisl.0074s0251.1.p
OG0019070	ESY3_g28596_DN2_SP0_c0.t1	Roisl.0053s0383.1.p
OG0019071	ESY3_g28820_DN3_SP5_c0.t1	Roisl.0115s0622.1.p
OG0019075	ESY7_g16948_DN3_SP1_c0.t1	Roisl.0210s1598.1.p
OG0019076	ESY7_g16954_DN3_SP0_c0.t1	Roisl.0210s1593.1.p
OG0019077	ESY5_g5559_DN3_SP6_c0.t1	Roisl.0210s0022.1.p
OG0019078	ESY5_g5458_DN3_SP4_c0.t1	Roisl.0210s0117.1.p
OG0019079	ESY5_g5169_DN3_SP0_c0.t1	Roisl.0210s0281.1.p
OG0019081	ESY5_g5152_DN3_SP0_c0.t1	Roisl.0210s0322.1.p
OG0019082	ESY5_g5078_DN3_SP0_c0.t1	Roisl.0210s0341.1.p
OG0019083	ESY5_g4994_DN3_SP0_c0.t1	Roisl.0210s0386.1.p
OG0019086	ESY5_g3111_DN3_SP0_c0.t1	Roisl.0091s1111.1.p
OG0019091	ESY5_g2339_DN3_SP0_c0.t1	Roisl.0191s0054.1.p
OG0019094	ESY2_g35619_DN1_SP0_c0.t1	Roisl.0019s0439.1.p
OG0019096	ESY2_g33681_DN3_SP0_c0.t1	Roisl.0209s0562.1.p
OG0019101	ESY5_g3738_DN3_SP0_c0.t1	Roisl.0006s0378.1.p
OG0019102	ESY10_g15019_DN3_SP0_c0.t1	Roisl.0005s0133.1.p
OG0019104	ESY10_g14775_DN3_SP0_c0.t1	Roisl.0005s0030.1.p
OG0019105	ESY10_g14779_DN3_SP0_c0.t1	Roisl.0005s0028.1.p
OG0019108	ESY2_g37998_DN3_SP8_c0.t1	Roisl.0013s0102.1.p
OG0019109	ESY2_g37914_DN3_SP7_c0.t1	Roisl.0013s0071.1.p
OG0019110	ESY2_g35647_DN3_SP0_c0.t1	Roisl.0019s0242.1.p
OG0019112	ESY4_g25499_DN3_SP0_c0.t1	Roisl.0001s0112.1.p
OG0019113	ESY4_g25096_DN1_SP0_c0.t1	Roisl.0003s0237.1.p
OG0019115	ESY4_g25831_DN2_SP0_c0.t1	Roisl.0008s0311.1.p
OG0019116	ESY4_g25828_DN3_SP3_c94.t1	Roisl.0008s0314.1.p
OG0019118	ESY20_g13205_DN3_SP0_c0.t1	Roisl.0191s0671.1.p
OG0019120	ESY20_g13352_DN3_SP0_c0.t1	Roisl.0015s0028.1.p
OG0019123	ESY10_g14129_DN1_SP0_c0.t1	Roisl.0011s0280.1.p
OG0019124	ESY5_g5562_DN3_SP0_c0.t1	Roisl.0210s0019.1.p
OG0019125	ESY5_g5278_DN3_SP0_c0.t1, ESY3_g28778_DN2_SP0_c0.t1	Roisl.0210s0225.1.p
OG0019126	ESY5_g4574_DN1_SP0_c0.t1	Roisl.0091s0983.1.p
OG0019127	ESY5_g4546_DN3_SP0_c0.t1	Roisl.0091s1004.1.p
OG0019129	ESY5_g2802_DN2_SP0_c0.t1	Roisl.0007s0698.1.p
OG0019132	ESY5_g1617_DN3_SP0_c21.t1	Roisl.0191s0316.1.p
OG0019138	ESY16_g61820_DN3_SP0_c15.t1	Roisl.0213s0463.1.p
OG0019139	ESY2_g36250_DN3_SP0_c8.t1	Roisl.0006s0518.1.p
OG0019142	ESY1_g11837_DN3_SP0_c0.t1	Roisl.0210s2168.1.p
OG0019143	ESY9_g42919_DN3_SP1_c0.t1	Roisl.0185s0020.1.p
OG0019146	ESY2_g36338_DN1_SP0_c0.t1	Roisl.0021s0529.1.p
OG0019149	ESY2_g34170_DN3_SP0_c0.t1	Roisl.0214s0861.1.p
OG0019151	ESY2_g34229_DN3_SP0_c0.t1	Roisl.0184s0078.1.p
OG0019152	ESY2_g34250_DN3_SP0_c0.t1	Roisl.0189s0056.1.p
OG0019155	ESY2_g34322_DN3_SP0_c0.t1, ESY11_g54662_DN1_SP0_c0.t1	Roisl.0204s0198.1.p
OG0019158	ESY2_g35256_DN3_SP4_c5.t1	Roisl.0055s0011.1.p
OG0019159	ESY2_g34460_DN3_SP0_c0.t1	Roisl.0019s0711.1.p
OG0019160	ESY2_g34395_DN3_SP0_c0.t1	Roisl.0019s0660.1.p
OG0019161	ESY2_g35829_DN3_SP0_c0.t1	Roisl.0019s0237.1.p
OG0019162	ESY2_g35830_DN3_SP0_c0.t1	Roisl.0019s0236.1.p
OG0019163	ESY2_g35855_DN3_SP0_c0.t1	Roisl.0019s0215.1.p
OG0019166	ESY3_g32399_DN3_SP1_c0.t1	Roisl.0016s0230.1.p
OG0019170	ESY3_g29088_DN3_SP0_c0.t1	Roisl.0115s0474.1.p
OG0019174	ESY5_g5564_DN3_SP2_c0.t1	Roisl.0038s0053.1.p
OG0019175	ESY11_g52793_DN3_SP0_c12.t1	Roisl.0038s0012.1.p
OG0019176	ESY11_g54225_DN1_SP0_c0.t1, ESY11_g54237_DN1_SP0_c0.t1	Roisl.0018s0178.1.p, Roisl.0018s0179.1.p
OG0019177	ESY11_g52691_DN3_SP5_c0.t1	Roisl.0188s0005.1.p
OG0019178	ESY11_g53219_DN3_SP8_c0.t1	Roisl.0066s0410.1.p
OG0019180	ESY11_g54592_DN3_SP0_c0.t1	Roisl.0206s0016.1.p
OG0019181	ESY11_g55001_DN1_SP0_c0.t1	Roisl.0209s0780.1.p
OG0019183	ESY8_g59501_DN3_SP0_c0.t1	Roisl.0021s0589.1.p
OG0019185	ESY8_g59366_DN3_SP0_c0.t1	Roisl.0023s0032.1.p
OG0019187	ESY8_g59274_DN3_SP3_c0.t1	Roisl.0118s0002.1.p
OG0019188	ESY16_g61653_DN2_SP0_c0.t1, ESY8_g59265_DN3_SP0_c0.t1	Roisl.0118s0009.1.p
OG0019192	ESY10_g14557_DN3_SP0_c0.t1	Roisl.0011s0078.1.p
OG0019195	ESY10_g14179_DN3_SP0_c0.t1	Roisl.0011s0267.1.p
OG0019196	ESY10_g13891_DN3_SP0_c0.t1	Roisl.0011s0436.1.p
OG0019200	ESY1_g7830_DN3_SP1_c0.t1	Roisl.0209s0269.1.p
OG0019202	ESY4_g26569_DN2_SP0_c0.t1	Roisl.0018s0336.1.p
OG0019202	ESY4_g26712_DN3_SP0_c0.t1, ESY4_g26714_DN3_SP0_c0.t1	Roisl.0018s0126.1.p
OG0019203	ESY1_g10407_DN2_SP0_c0.t1	Roisl.0046s1226.1.p
OG0019205	ESY12_g52299_DN3_SP0_c0.t1	Roisl.0210s0530.1.p
OG0019206	ESY7_g18374_DN1_SP0_c0.t1	Roisl.0210s0979.1.p
OG0019207	ESY16_g61784_DN2_SP0_c0.t1, ESY3_g30045_DN3_SP0_c0.t1	Roisl.0210s1363.1.p
OG0019209	ESY6_g50123_DN2_SP0_c0.t1	Roisl.0210s2060.1.p
OG0019211	ESY6_g50075_DN1_SP0_c0.t1	Roisl.0046s0103.1.p, Roisl.0091s0557.1.p, Roisl.0046s0106.1.p
OG0019215	ESY18_g63759_DN3_SP5_c0.t1	Roisl.0213s0634.1.p
OG0019216	ESY20_g12929_DN3_SP0_c0.t1, ESY20_g12928_DN3_SP0_c0.t1	Roisl.0015s0044.1.p
OG0019220	ESY16_g62373_DN2_SP0_c0.t1	Roisl.0022s0354.1.p
OG0019221	ESY16_g62394_DN1_SP0_c0.t1	Roisl.0022s0348.1.p
OG0019223	ESY16_g62568_DN3_SP0_c0.t1	Roisl.0022s0298.1.p
OG0019231	ESY17_g39812_DN3_SP0_c0.t1	Roisl.0202s0010.1.p
OG0019233	ESY8_g60267_DN3_SP0_c0.t1	Roisl.0009s0171.1.p
OG0019234	ESY8_g60069_DN3_SP4_c0.t1	Roisl.0009s0069.1.p
OG0019235	ESY8_g60018_DN3_SP0_c0.t1	Roisl.0009s0029.1.p
OG0019236	ESY8_g60015_DN3_SP0_c0.t1	Roisl.0009s0022.1.p
OG0019237	ESY18_g63001_DN1_SP0_c0.t1	Roisl.0028s0894.1.p, Roisl.0028s0895.1.p, Roisl.0028s0892.1.p, Roisl.0019s0764.1.p
OG0019240	ESY1_g6360_DN3_SP0_c0.t1	Roisl.0214s0296.1.p
OG0019242	ESY12_g51053_DN3_SP0_c0.t1	Roisl.0014s0128.1.p
OG0019243	ESY15_g64349_DN3_SP6_c0.t1	Roisl.0198s0020.1.p
OG0019244	ESY15_g64919_DN3_SP7_c0.t1	Roisl.0191s0713.1.p
OG0019245	ESY15_g64958_DN3_SP0_c0.t1	Roisl.0191s0703.1.p
OG0019246	ESY11_g54798_DN3_SP0_c0.t1	Roisl.0214s0097.1.p
OG0019252	ESY3_g29090_DN1_SP0_c0.t1	Roisl.0101s0010.1.p, Roisl.0059s0033.1.p
OG0019264	ESY2_g37851_DN2_SP0_c0.t1	Roisl.0013s0049.1.p
OG0019267	ESY8_g58900_DN2_SP0_c0.t1, ESY11_g54842_DN1_SP0_c0.t1	Roisl.0082s0632.1.p
OG0019270	ESY9_g43711_DN1_SP0_c0.t1	Roisl.0025s0049.1.p, Roisl.0001s0311.1.p
OG0019271	ESY5_g5115_DN1_SP0_c0.t1	Roisl.0210s0301.1.p
OG0019274	ESY4_g26391_DN3_SP0_c0.t1	Roisl.0213s0110.1.p
OG0019293	ESY7_g16669_DN2_SP0_c0.t1	Roisl.0016s0367.1.p
OG0019293	ESY4_g21899_DN2_SP0_c0.t1, ESY21_g55197_DN3_SP0_c0.t1, ESY15_g65480_DN1_SP0_c0.t1, ESY3_g28556_DN1_SP0_c0.t1, ESY1_g6566_DN3_SP0_c0.t1, ESY13_g56693_DN2_SP0_c0.t1, ESY2_g37948_DN2_SP0_c0.t1, ESY3_g28403_DN2_SP0_c0.t1, ESY6_g47035_DN1_SP0_c0.t1, ESY1_g6071_DN3_SP0_c0.t1, ESY16_g62060_DN3_SP0_c0.t1, ESY3_g28555_DN2_SP0_c0.t1, ESY4_g23250_DN3_SP0_c0.t1, ESY2_g37533_DN3_SP0_c0.t1, ESY3_g28878_DN2_SP0_c0.t1	Roisl.0184s0049.1.p
OG0019300	ESY7_g17474_DN3_SP2_c0.t1	Roisl.0210s1228.1.p
OG0019302	ESY7_g17651_DN3_SP6_c0.t1	Roisl.0210s1116.1.p
OG0019304	ESY7_g18687_DN2_SP0_c0.t1	Roisl.0210s0588.1.p
OG0019307	ESY8_g58773_DN3_SP7_c0.t1	Roisl.0082s0745.1.p
OG0019313	ESY6_g49451_DN3_SP0_c0.t1	Roisl.0080s0077.1.p
OG0019314	ESY7_g18236_DN3_SP0_c0.t1, ESY7_g18237_DN3_SP0_c0.t1, ESY7_g18235_DN3_SP0_c0.t1	Roisl.0046s0279.1.p, Roisl.0210s0896.1.p
OG0019317	ESY6_g48737_DN3_SP2_c0.t1	Roisl.0080s0329.1.p
OG0019318	ESY6_g48725_DN3_SP5_c0.t1	Roisl.0080s0341.1.p
OG0019320	ESY6_g47974_DN3_SP0_c0.t1	Roisl.0080s0835.1.p
OG0019321	ESY7_g18550_DN3_SP0_c0.t1	Roisl.0210s0489.1.p
OG0019324	ESY7_g19632_DN3_SP0_c0.t1	Roisl.0034s0038.1.p
OG0019326	ESY7_g19676_DN3_SP2_c0.t1	Roisl.0034s0008.1.p
OG0019327	ESY8_g60231_DN2_SP0_c0.t1	Roisl.0009s0156.1.p
OG0019329	ESY2_g36529_DN3_SP0_c0.t1	Roisl.0115s0050.1.p
OG0019333	ESY2_g34775_DN1_SP0_c0.t1	Roisl.0004s0273.1.p
OG0019335	ESY2_g36443_DN3_SP7_c0.t1	Roisl.0007s0811.1.p
OG0019336	ESY2_g36241_DN3_SP0_c0.t1	Roisl.0006s0505.1.p
OG0019340	ESY4_g25743_DN3_SP0_c0.t1, ESY4_g25754_DN3_SP0_c0.t1, ESY4_g25749_DN3_SP0_c0.t1, ESY4_g25762_DN3_SP0_c0.t1	Roisl.0002s0110.1.p
OG0019341	ESY10_g14537_DN3_SP0_c0.t1	Roisl.0011s0089.1.p
OG0019342	ESY2_g33439_DN2_SP0_c0.t1	Roisl.0010s0195.1.p
OG0019343	ESY12_g51417_DN2_SP0_c0.t1	Roisl.0035s0018.1.p
OG0019348	ESY2_g37610_DN3_SP7_c0.t1	Roisl.0006s0040.1.p
OG0019349	ESY2_g37493_DN3_SP0_c0.t1	Roisl.0006s0078.1.p
OG0019350	ESY16_g62002_DN3_SP0_c0.t1, ESY8_g60067_DN3_SP0_c0.t1	Roisl.0027s0110.1.p
OG0019351	ESY2_g37479_DN2_SP0_c0.t1	Roisl.0006s0090.1.p
OG0019353	ESY2_g37240_DN3_SP0_c0.t1, ESY2_g37242_DN3_SP0_c27.t1, ESY2_g37244_DN3_SP0_c0.t1	Roisl.0006s0217.1.p
OG0019356	ESY1_g8270_DN3_SP0_c0.t1	Roisl.0043s0045.1.p, Roisl.0004s0115.1.p, Roisl.0075s0068.1.p, Roisl.0004s0461.1.p
OG0019358	ESY9_g43767_DN2_SP0_c0.t1	Roisl.0091s0078.1.p
OG0019360	ESY3_g32662_DN3_SP0_c0.t1	Roisl.0016s0036.1.p
OG0019361	ESY3_g32639_DN3_SP0_c0.t1, ESY1_g10396_DN2_SP0_c0.t1	Roisl.0016s0056.1.p
OG0019362	ESY3_g32633_DN3_SP0_c0.t1	Roisl.0016s0063.1.p
OG0019363	ESY6_g50307_DN3_SP0_c0.t1	Roisl.0024s0618.1.p
OG0019365	ESY6_g50226_DN2_SP0_c0.t1	Roisl.0001s0225.1.p
OG0019368	ESY1_g12394_DN2_SP0_c0.t1	Roisl.0018s0324.1.p
OG0019369	ESY1_g12152_DN3_SP0_c12.t1	Roisl.0018s0195.1.p
OG0019370	ESY1_g12016_DN2_SP0_c0.t1	Roisl.0018s0134.1.p
OG0019371	ESY1_g11911_DN3_SP6_c0.t1	Roisl.0018s0098.1.p, Roisl.0018s0100.1.p
OG0019372	ESY1_g11240_DN3_SP0_c0.t1	Roisl.0018s0044.1.p
OG0019376	ESY1_g11114_DN3_SP0_c0.t1	Roisl.0046s1318.1.p
OG0019380	ESY2_g34467_DN3_SP0_c0.t1	Roisl.0019s0718.1.p
OG0019381	ESY11_g54205_DN1_SP0_c0.t1	Roisl.0066s0103.1.p
OG0019382	ESY9_g45613_DN3_SP0_c0.t1	Roisl.0017s0362.1.p
OG0019390	ESY11_g54921_DN3_SP0_c0.t1	Roisl.0214s0464.1.p, Roisl.0214s0457.1.p
OG0019393	ESY12_g51671_DN3_SP6_c0.t1	Roisl.0035s0085.1.p
OG0019395	ESY12_g52031_DN3_SP0_c0.t1	Roisl.0028s0113.1.p
OG0019398	ESY12_g51584_DN3_SP6_c7.t1	Roisl.0028s0346.1.p
OG0019401	ESY3_g31918_DN3_SP0_c0.t1	Roisl.0039s0004.1.p
OG0019402	ESY3_g31363_DN3_SP0_c0.t1	Roisl.0079s0145.1.p, Roisl.0079s0146.1.p
OG0019404	ESY3_g30226_DN2_SP0_c0.t1	Roisl.0074s0639.1.p
OG0019405	ESY3_g30349_DN1_SP0_c0.t1	Roisl.0074s0553.1.p
OG0019411	ESY3_g29074_DN3_SP0_c0.t1	Roisl.0115s0486.1.p
OG0019412	ESY4_g24608_DN3_SP0_c0.t1	Roisl.0003s0045.1.p
OG0019413	ESY5_g5558_DN3_SP0_c0.t1	Roisl.0210s0023.1.p
OG0019414	ESY5_g5315_DN3_SP6_c0.t1	Roisl.0210s0206.1.p
OG0019416	ESY5_g4783_DN3_SP0_c0.t1	Roisl.0091s0824.1.p
OG0019419	ESY5_g3502_DN3_SP0_c0.t1	Roisl.0021s0122.1.p
OG0019420	ESY5_g3678_DN2_SP1_c0.t1	Roisl.0021s0232.1.p
OG0019421	ESY5_g3681_DN1_SP4_c0.t1	Roisl.0021s0235.1.p
OG0019422	ESY5_g3716_DN3_SP0_c13.t1	Roisl.0021s0259.1.p
OG0019424	ESY5_g2813_DN2_SP0_c0.t1	Roisl.0007s0691.1.p, Roisl.0007s0693.1.p
OG0019425	ESY5_g2940_DN2_SP0_c0.t1	Roisl.0007s0572.1.p
OG0019426	ESY5_g4421_DN3_SP0_c0.t1	Roisl.0007s0470.1.p
OG0019427	ESY5_g4417_DN3_SP2_c0.t1	Roisl.0007s0466.1.p
OG0019429	ESY5_g4138_DN3_SP0_c0.t1	Roisl.0007s0239.1.p
OG0019431	ESY5_g3992_DN3_SP1_c0.t1	Roisl.0007s0130.1.p
OG0019433	ESY2_g35731_DN2_SP0_c0.t1	Roisl.0019s0333.1.p
OG0019434	ESY2_g35582_DN3_SP0_c0.t1	Roisl.0019s0474.1.p
OG0019435	ESY2_g35542_DN3_SP0_c0.t1	Roisl.0019s0500.1.p
OG0019437	ESY14_g19809_DN3_SP2_c0.t1	Roisl.0040s0099.1.p
OG0019439	ESY10_g14584_DN2_SP0_c0.t1	Roisl.0066s0430.1.p, Roisl.0209s0101.1.p, Roisl.0213s0438.1.p
OG0019441	ESY2_g33322_DN2_SP0_c0.t1	Roisl.0050s0071.1.p
OG0019441	ESY2_g33321_DN2_SP0_c0.t1	Roisl.0050s0072.1.p
OG0019442	ESY10_g14842_DN3_SP0_c0.t1, ESY10_g14841_DN3_SP0_c0.t1	Roisl.0005s0049.1.p
OG0019444	ESY7_g16563_DN2_SP0_c0.t1	Roisl.0012s0267.1.p
OG0019445	ESY5_g3858_DN3_SP0_c0.t1, ESY5_g3859_DN3_SP0_c0.t1, ESY2_g37363_DN3_SP0_c0.t1	Roisl.0006s0129.1.p
OG0019447	ESY4_g25585_DN3_SP0_c0.t1, ESY4_g25584_DN3_SP0_c0.t1	Roisl.0001s0058.1.p
OG0019449	ESY4_g25173_DN3_SP6_c0.t1	Roisl.0003s0290.1.p
OG0019454	ESY20_g12923_DN3_SP0_c0.t1	Roisl.0015s0037.1.p
OG0019457	ESY8_g59933_DN3_SP0_c0.t1	Roisl.0063s0015.1.p
OG0019459	ESY5_g3469_DN3_SP0_c0.t1	Roisl.0021s0096.1.p
OG0019463	ESY5_g2679_DN1_SP0_c0.t1	Roisl.0021s0458.1.p
OG0019465	ESY5_g1647_DN3_SP1_c0.t1	Roisl.0191s0308.1.p
OG0019468	ESY16_g62289_DN3_SP0_c0.t1	Roisl.0015s0076.1.p
OG0019472	ESY14_g21321_DN3_SP7_c0.t1	Roisl.0210s2167.1.p
OG0019474	ESY2_g36396_DN3_SP0_c0.t1	Roisl.0021s0492.1.p
OG0019475	ESY2_g36440_DN3_SP7_c0.t1	Roisl.0007s0808.1.p
OG0019478	ESY2_g34249_DN3_SP0_c18.t1	Roisl.0189s0060.1.p
OG0019483	ESY2_g35411_DN2_SP0_c0.t1	Roisl.0019s0592.1.p
OG0019488	ESY3_g31365_DN2_SP0_c0.t1	Roisl.0079s0143.1.p
OG0019493	ESY3_g29962_DN3_SP0_c0.t1	Roisl.0046s0842.1.p, Roisl.0074s0302.1.p, Roisl.0046s0841.1.p
OG0019498	ESY11_g52925_DN2_SP0_c0.t1	Roisl.0038s0033.1.p
OG0019499	ESY29_g13624_DN3_SP0_c0.t1	Roisl.0045s0003.1.p
OG0019501	ESY11_g54412_DN2_SP0_c0.t1	Roisl.0066s0015.1.p
OG0019509	ESY22_g41125_DN1_SP0_c0.t1	Roisl.0028s0914.1.p
OG0019512	ESY12_g51985_DN3_SP7_c0.t1	Roisl.0028s0086.1.p
OG0019513	ESY9_g42503_DN3_SP0_c0.t1	Roisl.0011s0152.1.p, Roisl.0011s0153.1.p
OG0019515	ESY10_g13815_DN3_SP0_c0.t1	Roisl.0011s0481.1.p
OG0019516	ESY6_g50559_DN1_SP0_c0.t1, ESY7_g17979_DN3_SP0_c0.t1	Roisl.0024s0397.1.p
OG0019525	ESY3_g32486_DN3_SP1_c0.t1	Roisl.0016s0176.1.p, Roisl.0011s0314.1.p
OG0019525	ESY7_g17381_DN2_SP3_c0.t1	Roisl.0210s1293.1.p
OG0019528	ESY6_g49847_DN3_SP0_c0.t1	Roisl.0210s1692.1.p
OG0019529	ESY10_g15595_DN3_SP0_c0.t1	Roisl.0046s0416.1.p
OG0019531	ESY19_g41439_DN3_SP6_c0.t1	Roisl.0214s0059.1.p
OG0019533	ESY20_g13074_DN3_SP0_c0.t1	Roisl.0191s0578.1.p
