Orthogroup	Euclidium_syriacum	Capsella_rubella
OG0019139	ESY2_g36250_DN3_SP0_c8.t1	XP_023645206.1
OG0019143	ESY9_g42919_DN3_SP1_c0.t1	XP_006305716.1
OG0019145	ESY2_g37520_DN3_SP0_c0.t1	XP_006307458.1
OG0019146	ESY2_g36338_DN1_SP0_c0.t1	XP_023633221.1
OG0019148	ESY4_g22520_DN1_SP0_c0.t1	XP_006281200.2
OG0019149	ESY2_g34170_DN3_SP0_c0.t1	XP_023643304.1
OG0019150	ESY20_g13141_DN3_SP0_c16.t1	XP_006300416.1
OG0019151	ESY2_g34229_DN3_SP0_c0.t1	XP_006302439.2
OG0019152	ESY2_g34250_DN3_SP0_c0.t1	XP_023643351.1
OG0019155	ESY2_g34322_DN3_SP0_c0.t1, ESY11_g54662_DN1_SP0_c0.t1	XP_006302147.1
OG0019158	ESY2_g35256_DN3_SP4_c5.t1	XP_006302662.1
OG0019159	ESY2_g34460_DN3_SP0_c0.t1	XP_006301122.1
OG0019160	ESY2_g34395_DN3_SP0_c0.t1	XP_006301639.1
OG0019161	ESY2_g35829_DN3_SP0_c0.t1	XP_023643784.1
OG0019162	ESY2_g35830_DN3_SP0_c0.t1	XP_006302976.1
OG0019163	ESY2_g35855_DN3_SP0_c0.t1	XP_006301211.1
OG0019166	ESY3_g32399_DN3_SP1_c0.t1	XP_023641230.1
OG0019170	ESY3_g29088_DN3_SP0_c0.t1	XP_023641794.1
OG0019174	ESY5_g5564_DN3_SP2_c0.t1	XP_006298634.1
OG0019175	ESY11_g52793_DN3_SP0_c12.t1	XP_006299724.2
OG0019177	ESY11_g52691_DN3_SP5_c0.t1	XP_006297616.1
OG0019178	ESY11_g53219_DN3_SP8_c0.t1	XP_006297047.2
OG0019180	ESY11_g54592_DN3_SP0_c0.t1	XP_006300153.1
OG0019181	ESY11_g55001_DN1_SP0_c0.t1	XP_006298084.1
OG0019183	ESY8_g59501_DN3_SP0_c0.t1	XP_023640018.1
OG0019185	ESY8_g59366_DN3_SP0_c0.t1	XP_006294490.1
OG0019187	ESY8_g59274_DN3_SP3_c0.t1	XP_006296017.1
OG0019188	ESY16_g61653_DN2_SP0_c0.t1, ESY8_g59265_DN3_SP0_c0.t1	XP_006294702.1
OG0019192	ESY10_g14557_DN3_SP0_c0.t1	XP_023638473.1
OG0019194	ESY10_g14283_DN3_SP0_c0.t1	XP_023638797.1
OG0019195	ESY10_g14179_DN3_SP0_c0.t1	XP_023638835.1
OG0019196	ESY10_g13891_DN3_SP0_c0.t1	XP_006293340.2
OG0019200	ESY1_g7830_DN3_SP1_c0.t1	XP_023637753.1
OG0019203	ESY1_g10407_DN2_SP0_c0.t1	XP_006293182.1
OG0019205	ESY12_g52299_DN3_SP0_c0.t1	XP_006289922.1
OG0019209	ESY6_g50123_DN2_SP0_c0.t1	XP_006287701.1
OG0019210	ESY6_g50120_DN3_SP0_c0.t1	XP_023637482.1
OG0019211	ESY6_g50075_DN1_SP0_c0.t1	XP_006289220.2
OG0019215	ESY18_g63759_DN3_SP5_c0.t1	XP_006286846.1
OG0019216	ESY20_g12929_DN3_SP0_c0.t1, ESY20_g12928_DN3_SP0_c0.t1	XP_023636149.1
OG0019217	ESY4_g25131_DN2_SP0_c0.t1	XP_023633008.1
OG0019219	ESY5_g3231_DN3_SP0_c0.t1	XP_006285446.1
OG0019220	ESY16_g62373_DN2_SP0_c0.t1	XP_023633782.1
OG0019221	ESY16_g62394_DN1_SP0_c0.t1	XP_006285082.1
OG0019223	ESY16_g62568_DN3_SP0_c0.t1	XP_006283918.1
OG0019231	ESY17_g39812_DN3_SP0_c0.t1	XP_006283306.1
OG0019233	ESY8_g60267_DN3_SP0_c0.t1	XP_006285144.1
OG0019234	ESY8_g60069_DN3_SP4_c0.t1	XP_006284960.1
OG0019235	ESY8_g60018_DN3_SP0_c0.t1	XP_006284216.1
OG0019236	ESY8_g60015_DN3_SP0_c0.t1	XP_006283728.1
OG0019240	ESY1_g6360_DN3_SP0_c0.t1	XP_006280823.1
OG0019242	ESY12_g51053_DN3_SP0_c0.t1	XP_006284917.1
OG0019243	ESY15_g64349_DN3_SP6_c0.t1	XP_006279996.1
OG0019244	ESY15_g64919_DN3_SP7_c0.t1	XP_006280391.1
OG0019245	ESY15_g64958_DN3_SP0_c0.t1	XP_023633531.1
OG0019246	ESY11_g54798_DN3_SP0_c0.t1	XP_006282350.1
OG0019258	ESY7_g19080_DN1_SP0_c0.t1	XP_023637660.1
OG0019264	ESY2_g37851_DN2_SP0_c0.t1	XP_006303521.2
OG0019267	ESY8_g58900_DN2_SP0_c0.t1, ESY11_g54842_DN1_SP0_c0.t1	XP_006295935.1
OG0019271	ESY5_g5115_DN1_SP0_c0.t1	XP_023645737.1
OG0019300	ESY7_g17474_DN3_SP2_c0.t1	XP_006287200.2
OG0019302	ESY7_g17651_DN3_SP6_c0.t1	XP_006288387.1
OG0019306	ESY8_g59178_DN3_SP0_c0.t1	XP_006296211.1
OG0019307	ESY8_g58773_DN3_SP7_c0.t1	XP_006294726.1
OG0019313	ESY6_g49451_DN3_SP0_c0.t1	XP_006281097.1
OG0019317	ESY6_g48737_DN3_SP2_c0.t1	XP_006282282.1
OG0019318	ESY6_g48725_DN3_SP5_c0.t1	XP_006281309.1
OG0019320	ESY6_g47974_DN3_SP0_c0.t1	XP_023636132.1
OG0019321	ESY7_g18550_DN3_SP0_c0.t1	XP_023637126.1
OG0019326	ESY7_g19676_DN3_SP2_c0.t1	XP_006279342.1
OG0019327	ESY8_g60231_DN2_SP0_c0.t1	XP_006285744.1
OG0019328	ESY8_g59992_DN3_SP0_c20.t1	XP_023633894.1
OG0019329	ESY2_g36529_DN3_SP0_c0.t1	XP_006301075.1
OG0019333	ESY2_g34775_DN1_SP0_c0.t1	XP_006302992.1
OG0019335	ESY2_g36443_DN3_SP7_c0.t1	XP_023644728.1
OG0019336	ESY2_g36241_DN3_SP0_c0.t1	XP_023633090.1
OG0019341	ESY10_g14537_DN3_SP0_c0.t1	XP_006292678.1
OG0019342	ESY2_g33439_DN2_SP0_c0.t1	XP_006300436.1
OG0019346	ESY7_g16728_DN3_SP5_c0.t1	XP_023646052.1
OG0019349	ESY2_g37493_DN3_SP0_c0.t1	XP_023645450.1
OG0019351	ESY2_g37479_DN2_SP0_c0.t1	XP_006306505.1
OG0019353	ESY2_g37240_DN3_SP0_c0.t1, ESY2_g37242_DN3_SP0_c27.t1, ESY2_g37244_DN3_SP0_c0.t1	XP_023644811.1
OG0019356	ESY1_g8270_DN3_SP0_c0.t1	XP_023643348.1, XP_023633243.1, XP_023634707.1, XP_023644612.1
OG0019360	ESY3_g32662_DN3_SP0_c0.t1	XP_023642095.1
OG0019361	ESY3_g32639_DN3_SP0_c0.t1, ESY1_g10396_DN2_SP0_c0.t1	XP_006297454.2
OG0019362	ESY3_g32633_DN3_SP0_c0.t1	XP_006299204.2
OG0019363	ESY6_g50307_DN3_SP0_c0.t1	XP_006281378.1
OG0019368	ESY1_g12394_DN2_SP0_c0.t1	XP_023638802.1
OG0019369	ESY1_g12152_DN3_SP0_c12.t1	XP_006292970.1
OG0019370	ESY1_g12016_DN2_SP0_c0.t1	XP_006292117.1
OG0019371	ESY1_g11911_DN3_SP6_c0.t1	XP_006291417.1
OG0019372	ESY1_g11240_DN3_SP0_c0.t1	XP_006290532.1
OG0019375	ESY1_g10995_DN3_SP0_c0.t1	XP_006290736.1
OG0019376	ESY1_g11114_DN3_SP0_c0.t1	XP_006292739.1
OG0019381	ESY11_g54205_DN1_SP0_c0.t1	XP_023641950.1
OG0019382	ESY9_g45613_DN3_SP0_c0.t1	XP_006293726.1
OG0019383	ESY5_g4571_DN3_SP0_c0.t1	XP_023640393.1
OG0019385	ESY18_g63006_DN3_SP0_c0.t1	XP_006288513.1
OG0019390	ESY11_g54921_DN3_SP0_c0.t1	XP_023641644.1
OG0019393	ESY12_g51671_DN3_SP6_c0.t1	XP_023639742.1
OG0019395	ESY12_g52031_DN3_SP0_c0.t1	XP_006296495.2
OG0019399	ESY3_g32285_DN3_SP3_c45.t1	XP_006300035.1
OG0019400	ESY3_g32087_DN3_SP0_c0.t1	XP_023641232.1
OG0019401	ESY3_g31918_DN3_SP0_c0.t1	XP_023641218.1
OG0019402	ESY3_g31363_DN3_SP0_c0.t1	XP_023636968.1, XP_023636123.1, XP_006299719.1
OG0019404	ESY3_g30226_DN2_SP0_c0.t1	XP_023641154.1
OG0019405	ESY3_g30349_DN1_SP0_c0.t1	XP_023642679.1
OG0019412	ESY4_g24608_DN3_SP0_c0.t1	XP_006284971.2
OG0019413	ESY5_g5558_DN3_SP0_c0.t1	XP_023645586.1
OG0019414	ESY5_g5315_DN3_SP6_c0.t1	XP_006304674.1
OG0019415	ESY5_g4902_DN3_SP4_c0.t1	XP_023644766.1
OG0019416	ESY5_g4783_DN3_SP0_c0.t1	XP_006307001.1
OG0019419	ESY5_g3502_DN3_SP0_c0.t1	XP_006306849.1
OG0019420	ESY5_g3678_DN2_SP1_c0.t1	XP_023645430.1
OG0019421	ESY5_g3681_DN1_SP4_c0.t1	XP_006304291.2
OG0019422	ESY5_g3716_DN3_SP0_c13.t1	XP_023645867.1
OG0019424	ESY5_g2813_DN2_SP0_c0.t1	XP_006305891.1
OG0019425	ESY5_g2940_DN2_SP0_c0.t1	XP_006305735.1
OG0019426	ESY5_g4421_DN3_SP0_c0.t1	XP_023632724.1
OG0019427	ESY5_g4417_DN3_SP2_c0.t1	XP_023645781.1
OG0019429	ESY5_g4138_DN3_SP0_c0.t1	XP_006307112.2
OG0019431	ESY5_g3992_DN3_SP1_c0.t1	XP_023644936.1
OG0019433	ESY2_g35731_DN2_SP0_c0.t1	XP_023643671.1
OG0019434	ESY2_g35582_DN3_SP0_c0.t1	XP_006303026.1
OG0019435	ESY2_g35542_DN3_SP0_c0.t1	XP_006300914.1
OG0019437	ESY14_g19809_DN3_SP2_c0.t1	XP_006303519.1
OG0019441	ESY2_g33322_DN2_SP0_c0.t1	XP_006300345.1
OG0019442	ESY10_g14842_DN3_SP0_c0.t1, ESY10_g14841_DN3_SP0_c0.t1	XP_006280003.1
OG0019444	ESY7_g16563_DN2_SP0_c0.t1	XP_006281453.2
OG0019446	ESY4_g26343_DN2_SP2_c0.t1	XP_006284688.1
OG0019447	ESY4_g25585_DN3_SP0_c0.t1, ESY4_g25584_DN3_SP0_c0.t1	XP_006282857.1
OG0019449	ESY4_g25173_DN3_SP6_c0.t1	XP_006282735.1
OG0019457	ESY8_g59933_DN3_SP0_c0.t1	XP_023639527.1
OG0019459	ESY5_g3469_DN3_SP0_c0.t1	XP_023632961.1
OG0019463	ESY5_g2679_DN1_SP0_c0.t1	XP_006303508.1
OG0019470	ESY16_g61983_DN3_SP0_c0.t1	XP_006304342.2
OG0019472	ESY14_g21321_DN3_SP7_c0.t1	XP_006306723.1
OG0019474	ESY2_g36396_DN3_SP0_c0.t1	XP_023632858.1
OG0019475	ESY2_g36440_DN3_SP7_c0.t1	XP_023644733.1
OG0019478	ESY2_g34249_DN3_SP0_c18.t1	XP_006302232.1
OG0019483	ESY2_g35411_DN2_SP0_c0.t1	XP_006301824.2
OG0019488	ESY3_g31365_DN2_SP0_c0.t1	XP_023642497.1
OG0019498	ESY11_g52925_DN2_SP0_c0.t1	XP_006300295.1
OG0019501	ESY11_g54412_DN2_SP0_c0.t1	XP_023641385.1, XP_006296754.2
OG0019509	ESY22_g41125_DN1_SP0_c0.t1	XP_006296103.2
OG0019512	ESY12_g51985_DN3_SP7_c0.t1	XP_023640430.1
OG0019524	ESY6_g48112_DN1_SP0_c0.t1	XP_023637019.1
OG0019528	ESY6_g49847_DN3_SP0_c0.t1	XP_023637367.1
OG0019529	ESY10_g15595_DN3_SP0_c0.t1	XP_006290107.1
OG0019531	ESY19_g41439_DN3_SP6_c0.t1	XP_006288460.1
OG0019533	ESY20_g13074_DN3_SP0_c0.t1	XP_006286750.1
OG0019535	ESY4_g24192_DN2_SP0_c0.t1	XP_006286218.1
OG0019536	ESY16_g62239_DN1_SP1_c0.t1	XP_006285732.1
OG0019538	ESY39_g61440_DN2_SP0_c0.t1	XP_006285451.1
OG0019540	ESY16_g62296_DN3_SP0_c0.t1	XP_006283855.1
OG0019543	ESY9_g43777_DN2_SP0_c0.t1	XP_023633813.1
OG0019544	ESY9_g43149_DN3_SP0_c0.t1	XP_023634955.1
OG0019547	ESY9_g42586_DN3_SP0_c0.t1	XP_023633626.1
OG0019548	ESY8_g60162_DN2_SP0_c0.t1	XP_006284885.1
OG0019550	ESY7_g16727_DN3_SP1_c0.t1, ESY7_g16726_DN3_SP7_c0.t1	XP_006282128.1
OG0019553	ESY15_g64738_DN2_SP0_c0.t1	XP_006279504.1
OG0019554	ESY15_g65224_DN3_SP4_c0.t1	XP_006280005.1
OG0019555	ESY24_g32956_DN2_SP0_c0.t1	XP_006282381.1
OG0019563	ESY10_g15886_DN1_SP0_c0.t1	XP_006281402.1
OG0019565	ESY7_g18071_DN2_SP0_c0.t1	XP_023636487.1
OG0019566	ESY7_g16979_DN2_SP0_c0.t1	XP_023635991.1
OG0019568	ESY11_g54150_DN3_SP0_c0.t1	XP_006300239.1
OG0019573	ESY6_g46755_DN2_SP0_c0.t1	XP_023633321.1
OG0019574	ESY6_g48703_DN2_SP0_c0.t1	XP_006281751.1
OG0019576	ESY3_g32032_DN3_SP0_c0.t1	XP_023641987.1
OG0019578	ESY2_g35981_DN3_SP0_c0.t1	XP_006301362.2
OG0019578	ESY2_g35982_DN3_SP0_c0.t1	XP_006304827.1
OG0019604	ESY7_g18129_DN3_SP1_c0.t1	XP_006290059.1
OG0019608	ESY4_g23704_DN1_SP0_c0.t1	XP_006305895.2
OG0019610	ESY16_g61990_DN3_SP0_c0.t1	XP_006306362.2
OG0019612	ESY16_g61825_DN2_SP0_c0.t1	XP_006307381.1
OG0019613	ESY16_g61734_DN3_SP0_c0.t1	XP_006306106.1
OG0019614	ESY5_g4875_DN2_SP0_c0.t1	XP_006282094.2
OG0019615	ESY6_g49431_DN3_SP0_c0.t1	XP_023635877.1
OG0019618	ESY6_g48740_DN3_SP0_c0.t1	XP_006280902.1
OG0019619	ESY6_g48120_DN3_SP0_c0.t1	XP_006281968.1
OG0019620	ESY6_g48054_DN3_SP1_c0.t1	XP_023633680.1
OG0019621	ESY1_g9285_DN3_SP0_c0.t1	XP_006291175.1
OG0019622	ESY7_g18513_DN3_SP0_c24.t1	XP_023636259.1
OG0019624	ESY7_g19041_DN2_SP0_c0.t1	XP_023638190.1
OG0019626	ESY7_g19448_DN3_SP0_c14.t1	XP_006286763.1
OG0019627	ESY7_g19476_DN3_SP6_c0.t1	XP_006288838.1
OG0019628	ESY7_g19679_DN2_SP0_c0.t1	XP_006279339.1
OG0019630	ESY2_g36640_DN3_SP0_c0.t1	XP_006301652.1
OG0019636	ESY2_g36430_DN3_SP0_c0.t1	XP_006306507.1
OG0019637	ESY2_g36407_DN3_SP1_c0.t1, ESY2_g36405_DN3_SP0_c0.t1	XP_023632956.1
OG0019638	ESY2_g36359_DN3_SP8_c0.t1	XP_023645354.1
OG0019639	ESY2_g36194_DN3_SP2_c0.t1	XP_023632844.1
OG0019641	ESY17_g39180_DN3_SP0_c0.t1	XP_006282547.1
OG0019642	ESY17_g39817_DN2_SP0_c0.t1	XP_006284280.1
OG0019647	ESY7_g16707_DN3_SP1_c0.t1	XP_006280402.1
OG0019649	ESY9_g43002_DN1_SP0_c0.t1	XP_006280484.1
OG0019650	ESY2_g37369_DN3_SP0_c0.t1	XP_006304485.1
OG0019653	ESY9_g42799_DN3_SP0_c0.t1	XP_006285993.1
OG0019654	ESY9_g43694_DN3_SP0_c0.t1	XP_023643299.1
OG0019656	ESY12_g51478_DN2_SP0_c0.t1, ESY12_g51477_DN2_SP0_c0.t1	XP_006296051.1, XP_006294852.2
OG0019657	ESY6_g50759_DN2_SP0_c0.t1	XP_006282200.1
OG0019661	ESY1_g10528_DN3_SP0_c0.t1	XP_006291695.1
OG0019662	ESY1_g10716_DN3_SP0_c0.t1	XP_006292923.2
OG0019663	ESY1_g11034_DN2_SP0_c0.t1	XP_006290735.1
OG0019668	ESY9_g45664_DN3_SP6_c0.t1	XP_006294205.2
OG0019669	ESY7_g16371_DN3_SP6_c0.t1	XP_006289529.2
OG0019670	ESY14_g21233_DN3_SP6_c0.t1	XP_006293708.1
OG0019671	ESY33_g12632_DN3_SP2_c0.t1, ESY14_g19956_DN3_SP0_c0.t1	XP_006303599.2
OG0019673	ESY12_g51828_DN3_SP0_c0.t1	XP_023640300.1
OG0019675	ESY12_g51279_DN2_SP0_c0.t1	XP_006296233.1
OG0019677	ESY3_g32043_DN3_SP2_c0.t1	XP_006297372.1
OG0019678	ESY3_g31761_DN3_SP0_c0.t1	XP_023642628.1
OG0019680	ESY3_g30701_DN3_SP0_c0.t1, ESY3_g30700_DN3_SP0_c0.t1	XP_023641576.1
OG0019682	ESY3_g30447_DN2_SP0_c0.t1	XP_023642720.1
OG0019687	ESY1_g6220_DN3_SP0_c0.t1	XP_023644176.1
OG0019688	ESY8_g60954_DN3_SP0_c0.t1	XP_006285112.2
OG0019689	ESY8_g61323_DN3_SP0_c0.t1	XP_006285693.1
OG0019691	ESY5_g5224_DN3_SP0_c0.t1	XP_006305695.1
OG0019692	ESY5_g3726_DN3_SP0_c0.t1	XP_023632674.1
OG0019694	ESY5_g2629_DN3_SP0_c0.t1	XP_006290661.1
OG0019695	ESY12_g51518_DN3_SP0_c0.t1	XP_006306769.2
OG0019696	ESY5_g2988_DN2_SP0_c0.t1	XP_023644764.1
OG0019701	ESY5_g2329_DN2_SP0_c0.t1	XP_006306492.2
OG0019702	ESY2_g33911_DN3_SP0_c8.t1	XP_023644016.1
OG0019703	ESY2_g34190_DN2_SP0_c0.t1	XP_023644185.1
OG0019704	ESY2_g34218_DN3_SP3_c0.t1	XP_006302933.1
OG0019709	ESY4_g26719_DN2_SP0_c0.t1	XP_023633653.1
OG0019711	ESY4_g26189_DN2_SP0_c0.t1	XP_023635357.1
OG0019713	ESY4_g24997_DN3_SP2_c0.t1	XP_006285183.2
OG0019714	ESY4_g23901_DN2_SP6_c0.t1	XP_006285248.1
OG0019717	ESY5_g4512_DN3_SP0_c0.t1	XP_006306120.1
OG0019718	ESY5_g3974_DN3_SP0_c10.t1	XP_023633146.1
OG0019720	ESY5_g2226_DN3_SP2_c0.t1	XP_023645532.1
OG0019722	ESY4_g25999_DN3_SP0_c0.t1	XP_006304439.1
OG0019723	ESY7_g19205_DN3_SP0_c0.t1, ESY7_g19206_DN3_SP0_c0.t1	XP_006307514.1, XP_006307685.1
OG0019724	ESY2_g36854_DN1_SP0_c0.t1	XP_006303700.2
OG0019724	ESY2_g36855_DN2_SP0_c0.t1	XP_023645950.1
OG0019726	ESY2_g33820_DN3_SP0_c0.t1	XP_006301761.1
OG0019729	ESY2_g35617_DN3_SP4_c0.t1	XP_006301749.1
OG0019733	ESY11_g52949_DN3_SP0_c0.t1	XP_006297797.2
OG0019739	ESY8_g59638_DN2_SP0_c0.t1	XP_006295633.1
OG0019740	ESY8_g59489_DN3_SP8_c0.t1	XP_006293373.2
OG0019742	ESY8_g59043_DN3_SP0_c0.t1	XP_006295638.2
OG0019744	ESY8_g58420_DN3_SP0_c0.t1	XP_006295698.1
OG0019747	ESY1_g8613_DN2_SP1_c0.t1	XP_006292883.1
OG0019751	ESY1_g7831_DN3_SP0_c0.t1	XP_023637750.1
OG0019752	ESY1_g9309_DN3_SP0_c0.t1	XP_006290905.1
OG0019753	ESY3_g31790_DN3_SP0_c0.t1	XP_023638751.1, XP_023638748.1, XP_023638930.1, XP_023638927.1
OG0019754	ESY1_g9665_DN3_SP4_c0.t1	XP_006291811.1
OG0019755	ESY1_g10097_DN3_SP0_c0.t1	XP_006292998.2
OG0019758	ESY7_g17600_DN3_SP0_c0.t1	XP_006289216.2
OG0019762	ESY4_g26705_DN3_SP1_c0.t1	XP_006283412.1
OG0019765	ESY16_g62466_DN3_SP0_c0.t1	XP_006283133.2
OG0019772	ESY2_g38889_DN1_SP0_c0.t1	XP_006284785.1
OG0019774	ESY8_g60150_DN3_SP0_c0.t1	XP_023634344.1
OG0019775	ESY8_g60061_DN3_SP0_c0.t1	XP_006284372.1
OG0019782	ESY6_g47527_DN3_SP0_c0.t1	XP_006281842.2
OG0019783	ESY6_g48248_DN3_SP0_c0.t1	XP_006279852.1
OG0019784	ESY6_g48606_DN2_SP0_c0.t1	XP_006281992.1
OG0019785	ESY6_g50348_DN3_SP0_c0.t1	XP_023633595.1
OG0019790	ESY2_g35142_DN3_SP1_c0.t1	XP_023639252.1
OG0019792	ESY1_g10075_DN3_SP2_c0.t1	XP_023638981.1
OG0019793	ESY2_g35062_DN3_SP0_c0.t1	XP_023644002.1
OG0019794	ESY3_g32451_DN3_SP0_c0.t1	XP_006279722.1
OG0019795	ESY3_g32517_DN3_SP0_c0.t1	XP_023642692.1
OG0019796	ESY15_g64395_DN3_SP0_c20.t1	XP_006280054.1
OG0019801	ESY11_g54113_DN3_SP0_c0.t1, ESY11_g54117_DN3_SP0_c17.t1	XP_023642563.1
OG0019831	ESY4_g24648_DN3_SP0_c0.t1	XP_006284404.1
OG0019833	ESY7_g17124_DN1_SP0_c0.t1	XP_006299132.1
OG0019834	ESY7_g18660_DN3_SP0_c0.t1	XP_006290052.1
OG0019838	ESY3_g32429_DN3_SP0_c0.t1	XP_023632933.1
OG0019840	ESY6_g50568_DN3_SP1_c0.t1	XP_006282300.2, XP_006281115.1
OG0019841	ESY11_g52460_DN3_SP0_c0.t1	XP_006297303.1
OG0019843	ESY6_g49528_DN3_SP0_c0.t1	XP_023643745.1
OG0019844	ESY6_g49972_DN2_SP0_c0.t1	XP_006289534.1
OG0019846	ESY1_g11074_DN2_SP0_c0.t1, ESY1_g11073_DN2_SP0_c0.t1	XP_006292511.2, XP_023639242.1
OG0019849	ESY7_g19647_DN3_SP0_c0.t1	XP_023636901.1
OG0019851	ESY2_g36518_DN3_SP0_c0.t1	XP_023643511.1
OG0019853	ESY1_g9796_DN3_SP0_c0.t1	XP_006293014.1
OG0019854	ESY2_g36442_DN3_SP0_c0.t1	XP_023644731.1
OG0019855	ESY2_g36424_DN3_SP0_c0.t1	XP_006305991.1
OG0019857	ESY2_g36853_DN3_SP0_c0.t1, ESY6_g48077_DN3_SP0_c0.t1	XP_023644560.1
OG0019858	ESY17_g39241_DN3_SP0_c0.t1	XP_006282625.2
OG0019859	ESY1_g11469_DN3_SP0_c0.t1	XP_006292234.1
OG0019863	ESY2_g37125_DN3_SP3_c0.t1	XP_006304972.1
OG0019870	ESY1_g11931_DN3_SP0_c0.t1	XP_006293265.1
OG0019872	ESY1_g11454_DN2_SP0_c0.t1	XP_006292476.1
OG0019873	ESY1_g11330_DN2_SP0_c0.t1	XP_006301617.1, XP_006292991.1
OG0019875	ESY2_g34513_DN2_SP6_c0.t1	XP_006301597.1
OG0019876	ESY11_g54616_DN3_SP0_c0.t1	XP_006282771.1
OG0019877	ESY1_g10661_DN2_SP0_c99.t1, ESY21_g55859_DN3_SP0_c0.t1, ESY14_g20666_DN2_SP0_c96.t1	XP_023642430.1
OG0019879	ESY11_g54794_DN3_SP0_c0.t1, ESY11_g54796_DN2_SP0_c0.t1	XP_006305072.1
OG0019882	ESY2_g36258_DN3_SP0_c0.t1	XP_006285740.1
OG0019884	ESY12_g51120_DN3_SP0_c0.t1	XP_023640513.1
OG0019887	ESY3_g32158_DN3_SP0_c0.t1	XP_006299519.2
OG0019889	ESY3_g31180_DN2_SP0_c0.t1	XP_006298864.1
OG0019892	ESY3_g30370_DN3_SP2_c0.t1	XP_006289540.1
OG0019893	ESY3_g30448_DN3_SP0_c0.t1	XP_023642719.1
OG0019899	ESY5_g5533_DN3_SP0_c0.t1	XP_006303236.1
OG0019900	ESY5_g5333_DN1_SP0_c0.t1	XP_023645606.1
OG0019905	ESY7_g16541_DN3_SP0_c0.t1	XP_023635653.1
OG0019906	ESY2_g37810_DN3_SP3_c0.t1	XP_023645699.1
OG0019908	ESY7_g17494_DN3_SP0_c0.t1	XP_006291504.2
OG0019909	ESY2_g34907_DN3_SP0_c0.t1	XP_023643208.1
OG0019912	ESY20_g13135_DN3_SP0_c0.t1, ESY20_g13144_DN3_SP0_c0.t1	XP_006290172.1
OG0019913	ESY5_g5063_DN3_SP0_c0.t1	XP_006306506.2
OG0019915	ESY5_g2944_DN3_SP0_c0.t1	XP_006304767.2
OG0019923	ESY2_g33661_DN3_SP0_c0.t1	XP_006302414.1
OG0019924	ESY11_g53224_DN3_SP0_c3.t1, ESY11_g54273_DN3_SP0_c0.t1	XP_023643245.1
OG0019926	ESY2_g34169_DN3_SP0_c0.t1	XP_006302609.1
OG0019927	ESY2_g34178_DN3_SP0_c0.t1	XP_006302361.2
OG0019929	ESY2_g34258_DN3_SP5_c6.t1	XP_006301882.1
OG0019931	ESY7_g19273_DN1_SP0_c0.t1, ESY7_g19272_DN3_SP1_c0.t1	XP_006301313.1
OG0019932	ESY9_g43750_DN2_SP0_c0.t1	XP_006305535.1, XP_023641225.1
OG0019942	ESY11_g53963_DN3_SP0_c0.t1	XP_006299883.1
OG0019945	ESY8_g59606_DN2_SP0_c0.t1	XP_006295644.1
OG0019951	ESY10_g14517_DN2_SP0_c0.t1	XP_006293044.2
OG0019962	ESY1_g10403_DN2_SP0_c0.t1	XP_006292926.2
OG0019964	ESY1_g11464_DN3_SP0_c0.t1	XP_023638588.1
OG0019965	ESY7_g18526_DN3_SP0_c0.t1	XP_023639225.1
OG0019969	ESY7_g18895_DN2_SP0_c0.t1	XP_006288707.1
OG0019970	ESY7_g18140_DN2_SP0_c0.t1	XP_023637703.1
OG0019971	ESY6_g49047_DN3_SP0_c0.t1	XP_006288794.2
OG0019977	ESY20_g13294_DN3_SP6_c0.t1	XP_006287241.1
OG0019978	ESY20_g13072_DN3_SP0_c0.t1	XP_006287856.1
OG0019979	ESY4_g26516_DN2_SP0_c0.t1	XP_023635573.1
OG0019980	ESY39_g61431_DN3_SP0_c0.t1	XP_006284923.1
OG0019982	ESY12_g52329_DN3_SP0_c0.t1	XP_023633805.1
OG0019983	ESY9_g42508_DN3_SP0_c0.t1	XP_006284986.2
OG0019986	ESY7_g16839_DN3_SP0_c0.t1	XP_006280539.1
OG0019988	ESY7_g16658_DN3_SP0_c0.t1	XP_023637637.1
OG0019993	ESY6_g46295_DN3_SP0_c0.t1	XP_006281400.1
OG0019994	ESY6_g49412_DN3_SP0_c0.t1	XP_006281128.1
OG0019995	ESY4_g25582_DN3_SP0_c0.t1	XP_006282343.1
OG0019996	ESY6_g48524_DN2_SP0_c0.t1	XP_006282153.1
OG0020004	ESY9_g43219_DN3_SP0_c0.t1	XP_023633831.1
OG0020007	ESY12_g51274_DN3_SP0_c0.t1	XP_023640422.1
OG0020015	ESY1_g8858_DN2_SP0_c0.t1	XP_023643689.1, XP_023636937.1, XP_023643688.1
OG0020018	ESY4_g22929_DN3_SP0_c0.t1	XP_023645656.1
OG0020052	ESY6_g47920_DN3_SP0_c0.t1	XP_023633404.1
OG0020054	ESY11_g54925_DN1_SP0_c0.t1	XP_006299820.1
OG0020055	ESY2_g36463_DN3_SP0_c0.t1, ESY2_g36464_DN3_SP0_c0.t1	XP_006300772.2
OG0020060	ESY9_g44495_DN3_SP0_c0.t1	XP_006293854.1
OG0020064	ESY10_g15150_DN3_SP0_c0.t1	XP_023633307.1
OG0020072	ESY4_g25450_DN1_SP0_c0.t1	XP_023641359.1
OG0020075	ESY1_g12378_DN3_SP0_c0.t1	XP_006290274.1
OG0020082	ESY12_g52325_DN2_SP0_c0.t1	XP_006295123.1
