Orthogroup	Noccaea_praecox	Brassica_oleracea
OG0014438	Np004G198080	XP_013603753.1
OG0014439	Np007G395660	XP_013638403.1
OG0014440	Np004G198250	XP_013599853.1
OG0014441	Np004G198290	XP_013605825.1
OG0014442	Np004G198570	XP_013638531.1
OG0014443	Np004G198590	XP_013591806.1
OG0014444	Np004G198730	XP_013591176.1
OG0014445	Np004G198510	XP_013587183.1
OG0014446	Np004G199310	XP_013592030.1
OG0014447	Np004G199620	XP_013600868.1
OG0014448	Np004G199710	XP_013589833.1
OG0014449	Np005G300710	XP_013637124.1
OG0014450	Np005G301210	XP_013598191.1, XP_013616059.1
OG0014451	Np001G057320	XP_013604838.1
OG0014452	Np005G301250	XP_013601556.1
OG0014453	Np005G301490	XP_013601308.1
OG0014454	Np005G301690	XP_013589032.1
OG0014455	Np005G302010	XP_013601602.1
OG0014456	Np006G341740	XP_013628675.1
OG0014457	Np006G341750	XP_013630816.1
OG0014458	Np001G061210, Np006G341870	XP_013634001.1
OG0014459	Np001G053830	XP_013599894.1
OG0014460	Np001G053880	XP_013600326.1
OG0014461	Np001G018870	XP_013598411.1
OG0014462	Np001G054220	XP_013604428.1
OG0014463	Np001G054230	XP_013604429.1
OG0014464	Np003G170570, Np001G054240	XP_013604430.1
OG0014465	Np001G054330	XP_013634014.1
OG0014466	Np001G054540	XP_013603941.1, XP_013597296.1
OG0014467	Np001G054700	XP_013603600.1
OG0014468	Np001G054850	XP_013605708.1
OG0014469	Np001G054920	XP_013600754.1
OG0014470	Np002G090070	XP_013592124.1
OG0014471	Np001G056200, Np004G197600	XP_013600216.1
OG0014472	Np001G056240	XP_013614760.1
OG0014473	Np001G056780	XP_013600257.1
OG0014474	Np001G057170	XP_013604214.1
OG0014475	Np001G053740	XP_013631806.1
OG0014476	Np003G141750	XP_013609735.1
OG0014477	Np001G053630	XP_013602019.1
OG0014478	Np001G053610	XP_013603052.1
OG0014479	Np001G053370	XP_013593156.1
OG0014480	Np001G057540	XP_013636238.1
OG0014481	Np001G057590	XP_013603679.1
OG0014482	Np001G058310	XP_013604382.1
OG0014483	Np001G058760	XP_013630980.1
OG0014484	Np001G058840	XP_013631182.1
OG0014485	Np001G058850	XP_013636425.1
OG0014486	Np001G059000	XP_013604841.1
OG0014487	Np001G059330	XP_013602238.1
OG0014488	Np001G060200	XP_013600079.1
OG0014489	Np001G060300	XP_013599678.1
OG0014490	Np006G331430	XP_013632016.1
OG0014491	Np001G060680	XP_013635478.1
OG0014492	Np001G061200	XP_013599806.1
OG0014493	Np001G061250	XP_013637526.1
OG0014494	Np001G061290	XP_013602220.1
OG0014495	Np001G061730	XP_013605639.1
OG0014496	Np001G062700	XP_013591804.1
OG0014498	Np001G062990	XP_013634643.1
OG0014499	Np001G063330	XP_013635215.1
OG0014500	Np001G063560	XP_013605202.1
OG0014501	Np001G064370	XP_013591844.1
OG0014502	Np001G064410	XP_013604333.1
OG0014503	Np001G064440	XP_013633521.1
OG0014504	Np001G064650	XP_013592739.1
OG0014505	Np001G064670	XP_013605468.1
OG0014506	Np001G065120	XP_013602763.1
OG0014507	Np001G065300	XP_013604952.1
OG0014508	Np001G065360	XP_013599766.1
OG0014509	Np001G065790	XP_013633581.1
OG0014510	Np001G066140	XP_013600065.1
OG0014511	Np001G060950	XP_013604365.1
OG0014512	Np001G066430	XP_013604899.1
OG0014513	Np001G066500	XP_013599472.1
OG0014514	Np001G066710	XP_013635617.1
OG0014515	Np001G066850	XP_013589917.1
OG0014516	Np001G067410	XP_013588008.1
OG0014517	Np001G067630	XP_013634158.1
OG0014518	Np001G067880	XP_013587784.1
OG0014520	Np001G041580, Np001G068140	XP_013602356.1
OG0014521	Np001G068150	XP_013600637.1
OG0014522	Np001G068160	XP_013604289.1
OG0014523	Np001G068390	XP_013591526.1
OG0014524	Np001G068770, Np001G068730	XP_013605882.1
OG0014525	Np001G069270	XP_013634240.1
OG0014526	Np001G069590	XP_013635709.1
OG0014527	Np001G069600	XP_013635706.1
OG0014528	Np001G069760	XP_013636902.1
OG0014529	Np001G069850	XP_013600173.1
OG0014530	Np001G069880	XP_013600174.1
OG0014531	Np007G389440	XP_013591532.1
OG0014532	Np007G389450	XP_013591507.1
OG0014533	Np006G324710	XP_013599969.1, XP_013600568.1
OG0014537	Np001G057860	XP_013633027.1, XP_013631951.1
OG0014538	Np002G105700, Np001G060070	XP_013600122.1
OG0014539	Np001G038660	XP_013610046.1
OG0014541	Np002G077860	XP_013589688.1
OG0014542	Np001G042720	XP_013606330.1
OG0014543	Np006G331490, Np006G340320	XP_013634751.1
OG0014544	Np006G339870	XP_013635483.1
OG0014545	Np006G335070	XP_013630091.1
OG0014546	Np006G320450	XP_013620269.1
OG0014547	Np002G070750	XP_013619261.1
OG0014548	Np002G073120	XP_013590920.1
OG0014549	Np002G073760	XP_013620159.1
OG0014550	Np002G079620	XP_013590645.1
OG0014551	Np005G272920	XP_013596532.1
OG0014552	Np007G411530	XP_013634689.1
OG0014553	Np005G271100	XP_013599414.1, XP_013621510.1
OG0014555	Np005G263370	XP_013595590.1
OG0014556	Np007G418900	XP_013587743.1
OG0014557	Np004G259900	XP_013585434.1
OG0014558	Np004G251700	XP_013602887.1
OG0014559	Np004G244620	XP_013604461.1, XP_013583788.1
OG0014560	Np004G242140	XP_013604110.1
OG0014561	Np004G240150	XP_013605596.1, XP_013583592.1
OG0014562	Np002G086370	XP_013618887.1, XP_013590109.1
OG0014563	Np002G086850	XP_013590419.1
OG0014564	Np002G089450, Np002G089310	XP_013621692.1
OG0014565	Np006G361700	XP_013607879.1
OG0014566	Np002G119870	XP_013634094.1
OG0014568	Np007G372280	XP_013606992.1
OG0014569	Np007G375010	XP_013607037.1
OG0014570	Np007G387760	XP_013598668.1
OG0014571	Np007G386160	XP_013593900.1
OG0014572	Np007G396910	XP_013624252.1
OG0014573	Np007G406290	XP_013618975.1
OG0014574	Np007G412210	XP_013630373.1
OG0014575	Np003G131710	XP_013608787.1
OG0014576	Np003G132690	XP_013611375.1
OG0014579	Np005G286740	XP_013627846.1
OG0014580	Np005G290070	XP_013595075.1
OG0014581	Np005G293700	XP_013602839.1
OG0014582	Np005G295770	XP_013609615.1
OG0014583	Np004G219490	XP_013637770.1
OG0014584	Np004G211750	XP_013596600.1, XP_013585205.1
OG0014585	Np005G280570	XP_013597083.1
OG0014586	Np005G280870	XP_013607665.1
OG0014587	Np006G360620	XP_013631733.1
OG0014589	Np003G140530	XP_013630347.1
OG0014590	Np003G141290	XP_013610412.1, XP_013619697.1
OG0014591	Np003G144820	XP_013605972.1
OG0014592	Np001G017350	XP_013613280.1
OG0014593	Np005G320010	XP_013590780.1
OG0014594	Np003G154790	XP_013626205.1
OG0014595	Np003G153060	XP_013611823.1
OG0014596	Np003G150450	XP_013621283.1
OG0014596	Np003G150440	XP_013610148.1
OG0014597	Np003G150240	XP_013609111.1
OG0014599	Np003G148240	XP_013630281.1, XP_013620665.1
OG0014600	Np001G002760, Np001G002680, Np001G002650	XP_013626030.1
OG0014601	Np001G002160	XP_013596570.1, XP_013606646.1
OG0014603	Np004G235910	XP_013603785.1
OG0014607	Np002G096190	XP_013591004.1
OG0014611	Np007G375170	XP_013596988.1
OG0014613	Np006G363980	XP_013601751.1, XP_013601753.1, XP_013636518.1
OG0014614	Np006G334840, Np006G334820	XP_013635401.1, XP_013627560.1
OG0014615	Np005G291420	XP_013634936.1
OG0014616	Np001G056690	XP_013603924.1, XP_013635637.1
OG0014620	Np005G265420	XP_013587787.1
OG0014637	Np005G276520	XP_013587956.1
OG0014638	Np005G276280	XP_013597622.1
OG0014639	Np005G276240	XP_013623975.1
OG0014640	Np005G276170	XP_013599504.1
OG0014641	Np005G276120	XP_013601752.1
OG0014643	Np005G275960	XP_013599170.1
OG0014644	Np002G075290	XP_013591578.1
OG0014645	Np005G275720	XP_013596706.1
OG0014646	Np005G275710	XP_013596683.1
OG0014647	Np005G275540	XP_013599813.1
OG0014648	Np005G275450	XP_013596385.1
OG0014649	Np005G275430	XP_013595416.1
OG0014650	Np005G275260	XP_013618374.1
OG0014651	Np005G275250	XP_013597931.1
OG0014652	Np005G275100	XP_013604349.1
OG0014653	Np005G275030	XP_013600230.1
OG0014654	Np005G274990	XP_013623196.1
OG0014655	Np005G274930	XP_013598344.1
OG0014656	Np005G310100	XP_013637542.1
OG0014657	Np005G274760	XP_013594318.1
OG0014658	Np005G274730	XP_013627607.1
OG0014658	Np003G177160, Np003G177200	XP_013596097.1
OG0014659	Np005G274650	XP_013615030.1
OG0014660	Np005G274640	XP_013639146.1
OG0014661	Np005G273430	XP_013598573.1
OG0014662	Np005G272750	XP_013603378.1
OG0014663	Np005G272710	XP_013593731.1
OG0014664	Np006G366310	XP_013599675.1
OG0014665	Np005G272640	XP_013601101.1
OG0014666	Np005G260010	XP_013630078.1
OG0014667	Np005G272340	XP_013593139.1
OG0014668	Np005G272250	XP_013596895.1
OG0014669	Np005G272190	XP_013598615.1
OG0014670	Np005G271830	XP_013604787.1
OG0014671	Np005G271790	XP_013613363.1
OG0014672	Np004G250530	XP_013604936.1
OG0014673	Np005G271600	XP_013625578.1
OG0014674	Np005G271340	XP_013618273.1
OG0014675	Np005G271320	XP_013593196.1
OG0014676	Np005G271310	XP_013622946.1
OG0014677	Np005G271170	XP_013616048.1
OG0014678	Np005G271110	XP_013595624.1
OG0014680	Np005G270460	XP_013604726.1
OG0014681	Np005G270420	XP_013605944.1
OG0014682	Np005G270300	XP_013595790.1
OG0014683	Np006G363660	XP_013600039.1
OG0014684	Np005G269990	XP_013590553.1
OG0014685	Np005G263020	XP_013639589.1
OG0014686	Np005G262890	XP_013589279.1
OG0014687	Np005G262850	XP_013622756.1
OG0014689	Np005G264510	XP_013608668.1
OG0014690	Np005G263610	XP_013604400.1
OG0014691	Np005G263650	XP_013606488.1
OG0014692	Np005G263670	XP_013596143.1
OG0014693	Np005G263690	XP_013617769.1
OG0014695	Np005G263950	XP_013591762.1
OG0014696	Np005G264570	XP_013607770.1, XP_013608765.1
OG0014697	Np005G264380	XP_013598518.1
OG0014698	Np005G264210	XP_013621376.1
OG0014699	Np005G264150	XP_013615921.1
OG0014700	Np005G264650	XP_013639464.1
OG0014701	Np005G264630	XP_013636537.1
OG0014702	Np005G264890	XP_013637112.1
OG0014703	Np005G265170	XP_013621225.1
OG0014704	Np007G376580	XP_013598644.1
OG0014705	Np005G270450	XP_013636242.1
OG0014706	Np005G266070	XP_013621791.1
OG0014707	Np005G266170	XP_013601175.1
OG0014708	Np005G266310	XP_013596514.1
OG0014709	Np004G215370	XP_013595553.1
OG0014710	Np004G215890	XP_013604029.1
OG0014711	Np004G215960	XP_013587412.1
OG0014712	Np004G216880	XP_013587089.1
OG0014713	Np004G216960	XP_013604776.1
OG0014714	Np004G217470	XP_013599782.1
OG0014715	Np004G217480	XP_013587367.1
OG0014716	Np004G219710	XP_013585476.1
OG0014717	Np004G205040	XP_013584254.1
OG0014718	Np004G205070	XP_013584468.1
OG0014719	Np004G205080	XP_013586097.1
OG0014720	Np004G205140	XP_013639430.1
OG0014721	Np004G205310	XP_013585465.1
OG0014722	Np004G205490	XP_013586302.1
OG0014723	Np005G312570	XP_013619111.1
OG0014724	Np005G312560	XP_013638205.1
OG0014725	Np005G297390	XP_013602762.1
OG0014726	Np005G298050	XP_013603093.1
OG0014727	Np005G298060	XP_013600330.1
OG0014728	Np005G298090	XP_013610091.1
OG0014729	Np005G298800	XP_013601369.1
OG0014730	Np005G299410	XP_013617647.1
OG0014731	Np005G300160	XP_013598673.1
OG0014732	Np005G300280	XP_013601498.1
OG0014733	Np002G103160	XP_013610182.1
OG0014734	Np002G103580	XP_013588770.1
OG0014735	Np002G106040	XP_013624374.1
OG0014736	Np002G091750	XP_013591840.1
OG0014737	Np002G107060	XP_013606392.1
OG0014738	Np002G106770	XP_013613591.1
OG0014739	Np002G111030	XP_013585746.1
OG0014740	Np002G111310	XP_013608716.1
OG0014741	Np002G111510	XP_013612205.1
OG0014742	Np002G113050	XP_013605983.1
OG0014744	Np006G336660	XP_013632503.1
OG0014745	Np005G274710	XP_013598901.1
OG0014746	Np002G115770	XP_013612592.1
OG0014747	Np002G116070	XP_013609628.1
OG0014748	Np002G116860	XP_013607057.1
OG0014749	Np002G117240	XP_013616881.1
OG0014750	Np002G117660	XP_013606198.1
OG0014751	Np002G118910	XP_013610266.1
OG0014752	Np002G119590	XP_013636863.1
OG0014753	Np001G032860	XP_013598483.1
OG0014754	Np001G027860	XP_013621399.1
OG0014755	Np001G027830	XP_013618457.1
OG0014756	Np001G027500	XP_013620885.1
OG0014757	Np001G027130	XP_013596927.1
OG0014758	Np001G026950	XP_013614256.1
OG0014759	Np001G026910	XP_013594124.1
OG0014760	Np001G026780	XP_013598921.1
OG0014761	Np001G026680	XP_013616682.1
OG0014762	Np001G026590	XP_013596561.1, XP_013619209.1
OG0014763	Np001G026460	XP_013597696.1
OG0014764	Np001G026120	XP_013612745.1
OG0014765	Np001G025180	XP_013598174.1
OG0014766	Np001G025070	XP_013616577.1
OG0014767	Np001G025060	XP_013618126.1
OG0014768	Np001G024940	XP_013611999.1
OG0014769	Np001G024630	XP_013606037.1
OG0014770	Np001G024610	XP_013614485.1
OG0014771	Np001G024270	XP_013593604.1
OG0014772	Np001G024240	XP_013593842.1
OG0014773	Np001G023940	XP_013618573.1
OG0014774	Np001G023460	XP_013607198.1
OG0014775	Np001G023120	XP_013595939.1
OG0014776	Np001G023100	XP_013609696.1
OG0014777	Np001G023040	XP_013620876.1
OG0014778	Np001G023020	XP_013598115.1
OG0014779	Np001G022940	XP_013607337.1
OG0014780	Np001G022400	XP_013597633.1
OG0014781	Np001G022220	XP_013597303.1
OG0014782	Np001G022050	XP_013597307.1
OG0014783	Np001G021880	XP_013598825.1
OG0014784	Np001G021730	XP_013593294.1
OG0014785	Np001G021470, Np001G021590	XP_013609402.1
OG0014786	Np001G021380	XP_013598164.1
OG0014787	Np001G021070	XP_013618387.1
OG0014788	Np001G020810	XP_013610215.1
OG0014789	Np001G020610	XP_013593859.1
OG0014790	Np001G020460	XP_013615929.1
OG0014791	Np001G020220	XP_013616402.1
OG0014792	Np001G020210	XP_013597909.1
OG0014793	Np001G019840	XP_013596923.1
OG0014794	Np001G019620	XP_013598531.1
OG0014795	Np001G019580	XP_013595472.1
OG0014796	Np005G315390	XP_013631479.1
OG0014797	Np001G018740	XP_013620371.1, XP_013613315.1
OG0014798	Np001G018540	XP_013597799.1
OG0014799	Np005G314140	XP_013635378.1
OG0014800	Np002G118250	XP_013631071.1, XP_013632001.1
OG0014801	Np002G092630	XP_013616441.1
OG0014802	Np002G093200	XP_013618701.1
OG0014803	Np002G093250	XP_013618475.1
OG0014804	Np002G093960	XP_013590418.1
OG0014805	Np002G094780, Np002G094970	XP_013591849.1
OG0014806	Np002G095310	XP_013616443.1
OG0014807	Np002G095930	XP_013618396.1
OG0014808	Np002G096160	XP_013591287.1
OG0014809	Np002G096990	XP_013588810.1
OG0014810	Np002G097170	XP_013612279.1
OG0014811	Np002G097290	XP_013591332.1
OG0014812	Np002G097620	XP_013588317.1
OG0014813	Np002G097870	XP_013592440.1
OG0014814	Np002G099320	XP_013616057.1
OG0014815	Np002G099770	XP_013614591.1
OG0014816	Np002G099810	XP_013621226.1
OG0014817	Np002G101180	XP_013587764.1
OG0014818	Np007G410490, Np002G101290	XP_013588172.1
OG0014819	Np002G113700	XP_013621483.1
OG0014820	Np002G098320	XP_013618363.1
OG0014821	Np002G102450	XP_013614682.1
OG0014822	Np002G102320	XP_013620180.1
OG0014823	Np004G212000	XP_013608771.1
OG0014824	Np003G186690	XP_013606538.1
OG0014826	Np002G124820	XP_013612546.1
OG0014827	Np001G052400	XP_013600197.1
OG0014828	Np001G023920	XP_013593394.1
OG0014829	Np002G124420	XP_013612987.1
OG0014830	Np002G124350	XP_013609480.1
OG0014831	Np002G124330	XP_013607108.1
OG0014832	Np002G124250	XP_013606470.1
OG0014833	Np002G123390	XP_013608997.1
OG0014834	Np002G123220	XP_013610390.1
OG0014835	Np002G122860	XP_013612171.1
OG0014836	Np002G122590	XP_013611377.1
OG0014837	Np002G122570	XP_013609537.1
OG0014838	Np002G122530	XP_013607676.1
OG0014839	Np002G122440	XP_013612619.1
OG0014840	Np002G122420	XP_013610429.1
OG0014841	Np002G121700	XP_013612344.1
OG0014842	Np002G121230	XP_013612382.1
OG0014843	Np002G121000	XP_013611986.1
OG0014844	Np002G120830	XP_013608722.1
OG0014845	Np002G120800	XP_013609303.1
OG0014846	Np002G120770	XP_013610952.1
OG0014847	Np002G120240	XP_013609892.1
OG0014848	Np007G408880	XP_013586307.1
OG0014849	Np005G276950	XP_013602500.1
OG0014850	Np005G279950	XP_013608104.1
OG0014852	Np005G279640	XP_013607219.1
OG0014853	Np005G279510	XP_013593997.1
OG0014854	Np006G330550	XP_013626862.1
OG0014856	Np006G330640	XP_013636119.1
OG0014857	Np006G330820	XP_013636182.1
OG0014858	Np006G330690	XP_013632153.1
OG0014859	Np006G330950	XP_013636997.1
OG0014860	Np006G331160	XP_013637212.1
OG0014861	Np006G331210	XP_013631509.1
OG0014862	Np007G413790	XP_013623579.1
OG0014863	Np007G413750	XP_013586721.1
OG0014864	Np007G413660	XP_013611097.1
OG0014865	Np007G413620	XP_013616597.1
OG0014866	Np007G413520	XP_013587630.1
OG0014867	Np007G413410	XP_013637997.1
OG0014868	Np007G413270	XP_013585719.1
OG0014869	Np007G413110	XP_013610403.1
OG0014870	Np007G413080	XP_013635936.1
OG0014871	Np007G413070	XP_013617794.1
OG0014872	Np007G412800	XP_013585359.1
OG0014873	Np007G412790	XP_013585360.1
OG0014874	Np007G412730	XP_013586029.1
OG0014875	Np003G128040	XP_013621422.1
OG0014876	Np007G412530	XP_013583556.1
OG0014877	Np007G412520	XP_013583547.1
OG0014878	Np007G412080	XP_013586400.1
OG0014879	Np007G411990	XP_013637796.1
OG0014880	Np007G411950	XP_013628651.1
OG0014881	Np007G411910	XP_013587248.1
OG0014882	Np007G411410	XP_013585443.1
OG0014883	Np003G157710	XP_013618196.1
OG0014884	Np007G410910	XP_013584441.1
OG0014885	Np007G411070	XP_013583692.1
OG0014886	Np007G410880	XP_013587709.1
OG0014887	Np007G410810	XP_013620657.1
OG0014888	Np007G410510	XP_013583814.1
OG0014889	Np007G409410	XP_013584197.1
OG0014890	Np007G409290	XP_013617122.1
OG0014891	Np007G409350	XP_013638869.1
OG0014892	Np007G409060	XP_013583726.1
OG0014893	Np003G175310	XP_013623271.1
OG0014894	Np003G175000	XP_013611745.1
OG0014895	Np003G175270	XP_013625390.1
OG0014896	Np003G188340	XP_013620487.1
OG0014897	Np007G381710	XP_013625368.1
OG0014898	Np003G173110	XP_013610443.1
OG0014899	Np004G251140	XP_013586479.1
OG0014900	Np003G172620	XP_013613365.1
OG0014901	Np003G172600	XP_013616522.1
OG0014902	Np003G172200	XP_013622542.1
OG0014903	Np003G171840	XP_013610161.1
OG0014904	Np003G170960	XP_013630417.1
OG0014905	Np003G184480	XP_013630821.1
OG0014906	Np003G168370	XP_013611554.1
OG0014907	Np003G168360	XP_013629992.1
OG0014908	Np003G168020	XP_013616368.1
OG0014909	Np003G167830	XP_013621567.1
OG0014910	Np002G119830	XP_013631157.1
OG0014911	Np003G167090	XP_013612062.1
OG0014912	Np003G166810	XP_013625774.1
OG0014913	Np003G166800	XP_013629730.1
OG0014914	Np003G166520	XP_013622166.1
OG0014915	Np003G166480	XP_013613236.1
OG0014916	Np003G166470	XP_013622162.1
OG0014917	Np003G165990	XP_013616692.1
OG0014918	Np003G165680	XP_013621560.1
OG0014919	Np003G165470	XP_013618823.1
OG0014920	Np003G165070	XP_013618367.1
OG0014921	Np003G164150	XP_013627782.1
OG0014922	Np003G164450	XP_013629290.1
OG0014923	Np003G164820	XP_013612980.1
OG0014924	Np003G163860	XP_013608643.1
OG0014925	Np003G163830	XP_013620900.1, XP_013620898.1
OG0014926	Np003G163640	XP_013606651.1
OG0014927	Np003G161690	XP_013614882.1
OG0014928	Np003G162750, Np003G158910	XP_013618703.1
OG0014929	Np003G161070	XP_013609290.1
OG0014930	Np004G236900	XP_013601512.1
OG0014931	Np003G160290	XP_013611557.1
OG0014932	Np003G159690	XP_013609990.1
OG0014933	Np003G159550	XP_013608201.1, XP_013614107.1
OG0014934	Np003G159410	XP_013628603.1
OG0014935	Np003G158310	XP_013606875.1
OG0014936	Np003G158220	XP_013609144.1
OG0014937	Np003G158060	XP_013626383.1, XP_013601831.1
OG0014939	Np003G157380	XP_013612140.1
OG0014940	Np003G157210	XP_013612305.1
OG0014941	Np003G157200	XP_013612304.1
OG0014942	Np003G156540	XP_013629141.1
OG0014943	Np003G156520	XP_013606283.1
OG0014944	Np003G156500	XP_013609388.1
OG0014945	Np003G156010	XP_013616066.1
OG0014946	Np003G155670	XP_013611797.1
OG0014947	Np003G155570	XP_013609784.1
OG0014948	Np003G155330	XP_013609940.1, XP_013626831.1
OG0014949	Np003G155220	XP_013622456.1
OG0014950	Np003G155140	XP_013621612.1
OG0014951	Np003G154900	XP_013608706.1
OG0014952	Np003G154880	XP_013628479.1
OG0014953	Np003G175010	XP_013613966.1
OG0014954	Np003G175120	XP_013606043.1
OG0014955	Np003G140140	XP_013620239.1
OG0014956	Np003G140210	XP_013620241.1
OG0014957	Np003G139790	XP_013628828.1
OG0014958	Np003G139580	XP_013626765.1
OG0014959	Np003G139010	XP_013621526.1
OG0014960	Np003G138560	XP_013613142.1
OG0014961	Np003G138210	XP_013610326.1
OG0014962	Np003G138170	XP_013615743.1, XP_013616488.1
OG0014963	Np003G138040	XP_013611918.1
OG0014964	Np003G137940	XP_013611735.1
OG0014965	Np003G137900	XP_013606863.1
OG0014966	Np003G137680	XP_013620100.1
OG0014967	Np003G137510	XP_013608839.1
OG0014968	Np003G137460	XP_013606681.1
OG0014969	Np006G335940	XP_013633877.1
OG0014970	Np003G137310	XP_013610996.1
OG0014971	Np003G137270	XP_013610998.1
OG0014972	Np003G137240	XP_013618996.1
OG0014973	Np003G137040	XP_013630801.1
OG0014974	Np003G137020	XP_013620806.1
OG0014975	Np003G136830	XP_013610221.1
OG0014976	Np003G136800	XP_013628865.1
OG0014977	Np003G136770	XP_013606715.1
OG0014978	Np003G136690	XP_013609191.1
OG0014979	Np002G075830, Np003G136500	XP_013609934.1
OG0014980	Np003G136490	XP_013612374.1
OG0014981	Np003G136260	XP_013606702.1
OG0014982	Np003G135910	XP_013620268.1
OG0014983	Np003G135860	XP_013611530.1
OG0014984	Np003G135680	XP_013611503.1
OG0014985	Np003G135660	XP_013613255.1
