Orthogroup	Noccaea_praecox	Euclidium_syriacum
OG0017793	Np002G097770	ESY2_g35327_DN3_SP1_c0.t1
OG0017795	Np002G124130	ESY2_g33299_DN2_SP1_c0.t1
OG0017796	Np002G122330	ESY2_g33521_DN3_SP0_c0.t1
OG0017797	Np007G413060	ESY3_g30981_DN3_SP1_c0.t1
OG0017798	Np005G277270	ESY4_g23791_DN3_SP7_c0.t1
OG0017799	Np007G409930	ESY3_g31315_DN3_SP7_c0.t1
OG0017800	Np003G175280	ESY15_g64880_DN3_SP1_c0.t1
OG0017801	Np003G173460	ESY15_g65339_DN3_SP0_c0.t1
OG0017804	Np003G165090	ESY6_g46901_DN3_SP0_c0.t1
OG0017805	Np003G165020	ESY6_g47059_DN3_SP0_c0.t1
OG0017807	Np003G162360	ESY6_g47558_DN2_SP0_c0.t1
OG0017808	Np003G161760	ESY6_g47525_DN2_SP0_c0.t1
OG0017809	Np003G156360	ESY6_g48398_DN3_SP3_c0.t1
OG0017810	Np003G155520	ESY6_g48483_DN3_SP8_c0.t1
OG0017812	Np003G139710	ESY7_g18394_DN3_SP0_c0.t1
OG0017813	Np003G138250	ESY7_g18215_DN3_SP0_c0.t1
OG0017816	Np003G135460	ESY7_g17827_DN3_SP0_c0.t1
OG0017818	Np003G134840	ESY7_g18699_DN3_SP3_c0.t1
OG0017819	Np003G134820	ESY7_g18695_DN3_SP0_c0.t1
OG0017820	Np003G134190	ESY7_g18633_DN3_SP4_c16.t1
OG0017822	Np003G133430	ESY7_g18550_DN3_SP0_c0.t1
OG0017827	Np005G289900	ESY9_g42970_DN1_SP0_c13.t1
OG0017828	Np005G287680	ESY9_g43465_DN3_SP7_c0.t1
OG0017831	Np005G283450	ESY23_g159_DN3_SP0_c0.t1
OG0017834	Np004G212530	ESY14_g20665_DN3_SP8_c0.t1
OG0017835	Np004G204900	ESY14_g21024_DN3_SP0_c0.t1
OG0017836	Np004G204970	ESY1_g11837_DN3_SP0_c0.t1
OG0017837	Np004G202580	ESY14_g20899_DN3_SP0_c0.t1
OG0017840	Np004G211650	ESY2_g33411_DN3_SP0_c0.t1
OG0017841	Np004G213200	ESY4_g23388_DN3_SP0_c0.t1
OG0017843	Np004G213940	ESY4_g23667_DN2_SP0_c0.t1
OG0017845	Np005G266630	ESY4_g25360_DN3_SP0_c0.t1
OG0017849	Np005G269290	ESY4_g26501_DN3_SP0_c0.t1
OG0017850	Np005G269430	ESY4_g26527_DN3_SP0_c0.t1
OG0017855	Np005G312150	ESY17_g40312_DN2_SP0_c0.t1
OG0017856	Np005G312400	ESY8_g61348_DN3_SP1_c0.t1
OG0017857	Np005G313470	ESY8_g61066_DN3_SP8_c0.t1
OG0017858	Np005G315710	ESY8_g60802_DN3_SP0_c0.t1
OG0017859	Np006G341060	ESY2_g37250_DN3_SP0_c0.t1
OG0017863	Np006G342380	ESY4_g25530_DN3_SP0_c0.t1
OG0017865	Np001G042460	ESY9_g43172_DN3_SP0_c0.t1
OG0017866	Np001G011440	ESY6_g48721_DN3_SP0_c0.t1
OG0017869	Np003G178110	ESY25_g62607_DN3_SP0_c45.t1
OG0017871	Np003G178790	ESY12_g51670_DN3_SP2_c0.t1
OG0017872	Np003G179650	ESY18_g63914_DN3_SP0_c0.t1
OG0017873	Np003G179690	ESY18_g63907_DN3_SP3_c0.t1
OG0017874	Np003G180400	ESY18_g63455_DN3_SP1_c25.t1
OG0017875	Np003G181590	ESY18_g63074_DN2_SP0_c0.t1
OG0017876	Np003G182680	ESY7_g16083_DN1_SP3_c0.t1
OG0017877	Np001G038240	ESY7_g16732_DN3_SP0_c0.t1
OG0017878	Np001G037100	ESY7_g16806_DN3_SP0_c0.t1
OG0017879	Np001G036190	ESY7_g16849_DN3_SP0_c21.t1
OG0017880	Np001G035560	ESY10_g15091_DN3_SP8_c0.t1
OG0017881	Np001G034560	ESY10_g15030_DN3_SP0_c0.t1
OG0017882	Np001G034400	ESY10_g14983_DN3_SP0_c0.t1
OG0017883	Np001G033740	ESY10_g14930_DN3_SP0_c0.t1
OG0017884	Np005G310110	ESY9_g44510_DN3_SP1_c0.t1
OG0017886	Np004G209870	ESY16_g62289_DN3_SP0_c0.t1
OG0017888	Np005G310590	ESY17_g39350_DN3_SP0_c0.t1
OG0017889	Np005G307350	ESY17_g39810_DN3_SP0_c0.t1
OG0017890	Np005G307750	ESY17_g39615_DN2_SP1_c0.t1
OG0017891	Np005G307850	ESY17_g39410_DN3_SP6_c0.t1
OG0017893	Np005G308470	ESY11_g54943_DN3_SP0_c0.t1
OG0017894	Np005G307230	ESY15_g65715_DN2_SP0_c0.t1
OG0017898	Np005G305840	ESY15_g65462_DN2_SP0_c0.t1
OG0017899	Np005G305720	ESY15_g65446_DN3_SP0_c0.t1
OG0017901	Np005G302500	ESY2_g38752_DN3_SP0_c0.t1
OG0017903	Np005G317800	ESY8_g60285_DN2_SP7_c0.t1
OG0017904	Np005G318790	ESY8_g60146_DN3_SP2_c0.t1
OG0017905	Np006G321860	ESY12_g51387_DN3_SP0_c0.t1
OG0017907	Np006G322720	ESY12_g51671_DN3_SP6_c0.t1
OG0017910	Np006G325330	ESY12_g52030_DN3_SP0_c0.t1
OG0017913	Np006G327650	ESY12_g51544_DN3_SP0_c0.t1
OG0017916	Np006G329040	ESY12_g51272_DN3_SP0_c0.t1
OG0017917	Np006G328830	ESY12_g51296_DN3_SP2_c0.t1
OG0017919	Np003G125230	ESY7_g19633_DN3_SP2_c0.t1
OG0017920	Np003G125240	ESY7_g19634_DN3_SP0_c0.t1
OG0017921	Np003G125370	ESY7_g19614_DN3_SP5_c0.t1
OG0017922	Np003G125790	ESY7_g19571_DN3_SP8_c0.t1
OG0017925	Np003G147750	ESY6_g49850_DN3_SP6_c0.t1
OG0017926	Np003G149020	ESY6_g49173_DN3_SP2_c0.t1
OG0017928	Np003G152800	ESY6_g48747_DN3_SP0_c16.t1
OG0017929	Np003G153830	ESY6_g48657_DN3_SP4_c0.t1
OG0017931	Np001G004110	ESY6_g50627_DN3_SP0_c17.t1
OG0017933	Np001G000520	ESY6_g50238_DN3_SP1_c0.t1
OG0017935	Np001G000230	ESY6_g50746_DN3_SP0_c0.t1
OG0017936	Np003G189850	ESY20_g13366_DN3_SP0_c0.t1
OG0017937	Np003G189840	ESY20_g13365_DN2_SP1_c0.t1
OG0017940	Np003G188730	ESY20_g13022_DN2_SP0_c0.t1
OG0017941	Np003G188580	ESY20_g13027_DN3_SP0_c0.t1
OG0017943	Np003G186710	ESY20_g13233_DN3_SP0_c0.t1
OG0017944	Np006G357900	ESY20_g12814_DN2_SP0_c0.t1
OG0017945	Np006G355600	ESY8_g58406_DN3_SP0_c2.t1
OG0017946	Np006G352260	ESY8_g58722_DN3_SP8_c0.t1
OG0017947	Np006G350710	ESY8_g58737_DN3_SP7_c0.t1
OG0017948	Np004G251520	ESY5_g4460_DN3_SP1_c0.t1
OG0017949	Np006G361350	ESY5_g3451_DN2_SP0_c0.t1
OG0017950	Np004G194490	ESY2_g37082_DN2_SP1_c0.t1
OG0017951	Np006G362570	ESY8_g59219_DN3_SP7_c0.t1
OG0017952	Np006G363270	ESY8_g59282_DN2_SP0_c10.t1
OG0017953	Np007G424780	ESY3_g32611_DN3_SP8_c0.t1
OG0017954	Np007G424870	ESY3_g32638_DN3_SP0_c0.t1
OG0017955	Np007G417260	ESY3_g31547_DN2_SP0_c15.t1
OG0017956	Np007G425070	ESY3_g32655_DN3_SP8_c0.t1
OG0017957	Np007G425410	ESY3_g32685_DN3_SP8_c0.t1
OG0017958	Np007G425440	ESY3_g32689_DN3_SP0_c0.t1, ESY4_g24866_DN2_SP0_c0.t1
OG0017960	Np003G124920	ESY7_g19673_DN3_SP2_c12.t1
OG0017962	Np003G125050	ESY7_g19656_DN3_SP6_c0.t1
OG0017963	Np005G278630	ESY16_g62361_DN2_SP0_c0.t1
OG0017965	Np005G278780	ESY16_g62408_DN3_SP6_c0.t1
OG0017967	Np007G422320	ESY3_g32333_DN3_SP7_c0.t1
OG0017969	Np007G422060	ESY3_g32283_DN3_SP0_c0.t1
OG0017972	Np007G420480	ESY3_g31997_DN2_SP3_c0.t1
OG0017977	Np007G418990	ESY3_g31776_DN3_SP3_c0.t1
OG0017978	Np007G418530	ESY3_g31675_DN3_SP8_c0.t1
OG0017980	Np007G417240	ESY3_g31543_DN3_SP0_c0.t1
OG0017981	Np007G415360	ESY3_g31362_DN2_SP0_c0.t1
OG0017982	Np007G415200	ESY3_g30686_DN3_SP1_c0.t1
OG0017983	Np007G414790	ESY3_g30729_DN3_SP1_c0.t1
OG0017984	Np007G414210	ESY3_g30798_DN3_SP0_c0.t1
OG0017986	Np006G333890	ESY9_g45500_DN3_SP0_c31.t1
OG0017987	Np006G339350	ESY9_g44319_DN2_SP0_c0.t1
OG0017990	Np006G337550	ESY9_g44791_DN2_SP0_c0.t1
OG0017993	Np004G241040	ESY5_g2905_DN3_SP0_c0.t1
OG0017995	Np004G240740	ESY5_g2935_DN3_SP0_c0.t1
OG0017996	Np004G239290	ESY5_g4392_DN2_SP1_c0.t1
OG0017997	Np004G238340	ESY5_g4290_DN3_SP8_c0.t1
OG0017998	Np004G237550	ESY5_g4216_DN3_SP0_c0.t1
OG0017999	Np004G237220	ESY5_g4188_DN3_SP6_c0.t1
OG0018000	Np004G236640	ESY5_g4122_DN3_SP2_c0.t1
OG0018001	Np004G235310	ESY5_g3971_DN3_SP0_c7.t1
OG0018002	Np004G235250	ESY5_g3965_DN3_SP0_c0.t1
OG0018006	Np004G232190	ESY5_g2297_DN2_SP0_c0.t1
OG0018012	Np004G225840	ESY5_g1357_DN3_SP0_c0.t1
OG0018015	Np005G282250	ESY2_g35500_DN3_SP5_c0.t1
OG0018016	Np005G281390	ESY13_g56871_DN2_SP0_c0.t1
OG0018017	Np005G280840	ESY7_g17007_DN2_SP0_c15.t1
OG0018018	Np006G364580	ESY8_g59384_DN2_SP0_c0.t1
OG0018020	Np006G364880	ESY8_g59397_DN2_SP0_c0.t1
OG0018021	Np006G365930	ESY8_g59451_DN3_SP0_c0.t1
OG0018022	Np006G366330	ESY8_g59486_DN2_SP0_c0.t1
OG0018023	Np006G366570	ESY8_g59514_DN3_SP8_c16.t1
OG0018025	Np006G367050	ESY2_g34377_DN3_SP1_c0.t1
OG0018026	Np006G367510	ESY8_g59592_DN3_SP0_c0.t1
OG0018027	Np006G368490	ESY8_g59660_DN3_SP0_c0.t1
OG0018028	Np006G368980	ESY8_g59701_DN3_SP8_c0.t1
OG0018030	Np004G244080	ESY5_g2614_DN3_SP0_c0.t1
OG0018033	Np004G249480	ESY5_g3333_DN3_SP8_c0.t1
OG0018038	Np004G253700	ESY5_g4723_DN2_SP0_c0.t1
OG0018039	Np004G254320	ESY5_g4795_DN3_SP0_c0.t1
OG0018040	Np004G254470	ESY5_g4818_DN3_SP0_c0.t1
OG0018042	Np004G255340	ESY5_g4933_DN3_SP0_c13.t1
OG0018043	Np004G256190	ESY5_g5065_DN3_SP0_c0.t1
OG0018046	Np004G257650	ESY5_g5315_DN3_SP6_c0.t1
OG0018047	Np004G258620	ESY5_g5458_DN3_SP4_c0.t1
OG0018049	Np004G259630	ESY5_g5547_DN3_SP8_c0.t1
OG0018050	Np004G259640	ESY5_g5548_DN3_SP8_c0.t1
OG0018051	Np004G259710	ESY5_g5555_DN3_SP8_c0.t1
OG0018052	Np003G140070	ESY4_g26195_DN2_SP0_c0.t1, ESY4_g26194_DN2_SP0_c0.t1, ESY3_g32656_DN2_SP0_c0.t1
OG0018054	Np003G141570	ESY7_g17574_DN2_SP5_c0.t1
OG0018055	Np003G141860	ESY7_g17529_DN3_SP6_c0.t1
OG0018057	Np003G145080	ESY7_g17130_DN2_SP0_c0.t1, ESY7_g17131_DN3_SP0_c0.t1
OG0018058	Np003G145570	ESY7_g17079_DN3_SP7_c0.t1
OG0018062	Np007G419470	ESY3_g31845_DN3_SP0_c0.t1, ESY3_g31815_DN1_SP0_c0.t1, ESY3_g31811_DN2_SP0_c0.t1, ESY3_g31886_DN3_SP0_c0.t1
OG0018063	Np001G015650	ESY6_g48340_DN1_SP0_c0.t1, ESY6_g48341_DN1_SP0_c0.t1, ESY6_g48343_DN3_SP0_c0.t1
OG0018065	Np001G016800	ESY15_g64393_DN3_SP0_c0.t1
OG0018066	Np003G140490	ESY7_g17719_DN3_SP1_c0.t1
OG0018067	Np001G018070	ESY15_g64823_DN3_SP0_c0.t1
OG0018070	Np003G129890	ESY7_g18973_DN3_SP2_c0.t1
OG0018072	Np001G011670	ESY6_g50071_DN3_SP1_c0.t1
OG0018073	Np001G011540	ESY6_g50078_DN2_SP0_c0.t1
OG0018075	Np001G009270	ESY6_g49513_DN2_SP0_c0.t1
OG0018076	Np001G009080	ESY6_g49494_DN3_SP1_c0.t1
OG0018077	Np001G009010	ESY6_g49484_DN3_SP8_c0.t1
OG0018078	Np001G008650	ESY6_g49437_DN3_SP2_c42.t1
OG0018081	Np001G049910	ESY1_g9437_DN3_SP0_c0.t1
OG0018082	Np001G049640	ESY1_g9332_DN3_SP1_c0.t1
OG0018083	Np001G046670	ESY1_g8251_DN3_SP0_c0.t1
OG0018085	Np001G043270	ESY1_g6747_DN3_SP4_c0.t1
OG0018086	Np001G048480	ESY20_g12914_DN3_SP4_c0.t1
OG0018087	Np003G158360	ESY1_g11006_DN1_SP0_c0.t1
OG0018088	Np002G108360	ESY4_g26631_DN3_SP0_c0.t1
OG0018090	Np002G088350	ESY2_g34410_DN3_SP0_c0.t1
OG0018091	Np002G088060	ESY2_g34394_DN3_SP1_c0.t1
OG0018094	Np002G083900	ESY2_g35656_DN3_SP8_c0.t1
OG0018097	Np002G075260	ESY2_g34644_DN3_SP8_c52.t1
OG0018101	Np002G078180	ESY2_g36006_DN3_SP0_c0.t1
OG0018103	Np002G078390	ESY2_g35987_DN3_SP0_c0.t1
OG0018104	Np002G078950	ESY2_g35002_DN3_SP0_c0.t1
OG0018107	Np002G079820	ESY2_g34920_DN3_SP0_c0.t1
OG0018108	Np002G081600	ESY2_g35880_DN3_SP2_c0.t1
OG0018109	Np006G320410	ESY12_g52332_DN3_SP6_c0.t1
OG0018111	Np002G072490	ESY2_g36766_DN3_SP0_c0.t1
OG0018112	Np002G072350	ESY1_g11289_DN3_SP0_c0.t1
OG0018113	Np002G072190	ESY2_g36697_DN3_SP8_c0.t1
OG0018114	Np002G070300	ESY2_g36483_DN3_SP0_c0.t1
OG0018116	Np007G408360	ESY3_g30137_DN3_SP0_c0.t1
OG0018117	Np007G407940	ESY3_g30171_DN3_SP8_c0.t1
OG0018119	Np007G407850	ESY3_g30181_DN3_SP0_c0.t1
OG0018120	Np001G044410	ESY3_g31562_DN3_SP2_c0.t1
OG0018122	Np007G404640	ESY3_g30528_DN3_SP0_c0.t1
OG0018124	Np007G393630	ESY3_g29724_DN3_SP0_c0.t1
OG0018128	Np007G383940	ESY3_g28665_DN2_SP0_c0.t1
OG0018129	Np007G385630	ESY3_g28174_DN2_SP0_c0.t1
OG0018130	Np007G385750	ESY3_g28167_DN3_SP8_c0.t1
OG0018131	Np006G331200	ESY17_g39124_DN3_SP0_c0.t1
OG0018132	Np007G388500	ESY3_g27300_DN3_SP0_c0.t1
OG0018134	Np007G379960	ESY11_g53020_DN3_SP7_c0.t1
OG0018135	Np007G380140	ESY11_g52691_DN3_SP5_c0.t1
OG0018136	Np007G389630	ESY5_g5564_DN3_SP2_c0.t1
OG0018138	Np007G380090	ESY10_g14097_DN3_SP0_c0.t1
OG0018139	Np007G379800	ESY11_g53262_DN3_SP7_c0.t1
OG0018143	Np007G377110	ESY11_g53852_DN3_SP0_c0.t1
OG0018145	Np007G374400	ESY11_g54320_DN2_SP0_c0.t1
OG0018146	Np007G373580	ESY11_g54590_DN3_SP0_c0.t1
OG0018147	Np007G371830	ESY11_g54958_DN3_SP0_c0.t1
OG0018148	Np007G371740	ESY11_g54967_DN3_SP2_c0.t1
OG0018150	Np004G194040	ESY2_g37011_DN3_SP0_c0.t1
OG0018151	Np004G194730	ESY2_g37105_DN3_SP2_c0.t1
OG0018153	Np004G198650	ESY2_g37854_DN3_SP0_c0.t1
OG0018154	Np004G198500	ESY2_g37802_DN3_SP0_c0.t1
OG0018155	Np004G199400	ESY2_g37997_DN3_SP0_c0.t1
OG0018156	Np004G190040	ESY2_g36444_DN2_SP0_c0.t1
OG0018157	Np004G255630	ESY5_g4966_DN1_SP0_c0.t1
OG0018158	Np001G055010	ESY1_g10464_DN3_SP0_c0.t1
OG0018159	Np001G055460	ESY1_g11169_DN3_SP0_c0.t1
OG0018160	Np004G197380, Np001G056020	ESY1_g11140_DN3_SP0_c0.t1
OG0018161	Np001G058460	ESY1_g10812_DN3_SP7_c0.t1
OG0018167	Np001G061100, Np001G061110	ESY1_g11792_DN3_SP0_c0.t1
OG0018168	Np001G063410	ESY1_g11423_DN3_SP7_c0.t1
OG0018169	Np001G064350	ESY1_g11295_DN3_SP0_c0.t1
OG0018170	Np001G066120	ESY1_g12048_DN3_SP8_c0.t1
OG0018171	Np001G067380	ESY1_g12311_DN3_SP0_c0.t1
OG0018172	Np001G068900	ESY1_g12479_DN3_SP0_c12.t1
OG0018173	Np004G192000	ESY2_g36216_DN3_SP0_c0.t1
OG0018174	Np004G258820, Np004G258830, Np006G331870, Np006G331880	ESY6_g50673_DN3_SP0_c0.t1
OG0018176	Np001G052020	ESY1_g9959_DN3_SP0_c0.t1
OG0018177	Np001G052960	ESY1_g10129_DN3_SP0_c0.t1
OG0018180	Np001G056420	ESY1_g11088_DN3_SP0_c0.t1
OG0018181	Np001G059810	ESY1_g10654_DN3_SP0_c0.t1
OG0018183	Np001G062470	ESY1_g11621_DN3_SP5_c0.t1
OG0018184	Np001G066740	ESY1_g12189_DN2_SP0_c0.t1
OG0018185	Np001G068210	ESY1_g12408_DN3_SP2_c0.t1
OG0018188	Np001G000530	ESY6_g50248_DN3_SP1_c0.t1
OG0018190	Np001G034590	ESY10_g15033_DN3_SP0_c0.t1
OG0018191	Np007G372010	ESY11_g54977_DN3_SP2_c0.t1
OG0018192	Np001G042180	ESY1_g6333_DN3_SP0_c0.t1
OG0018193	Np001G041940	ESY2_g33599_DN2_SP0_c0.t1
OG0018195	Np006G335420	ESY9_g45325_DN3_SP3_c0.t1
OG0018199	Np006G322240	ESY12_g51601_DN3_SP0_c0.t1
OG0018203	Np002G077150	ESY2_g34812_DN3_SP0_c0.t1
OG0018204	Np002G080850	ESY2_g34861_DN3_SP0_c0.t1
OG0018206	Np005G277110	ESY4_g23853_DN3_SP1_c0.t1
OG0018208	Np005G276760	ESY4_g23925_DN3_SP0_c0.t1
OG0018209	Np005G267670, Np005G266610	ESY4_g26141_DN3_SP4_c0.t1
OG0018212	Np004G254570	ESY5_g4828_DN3_SP8_c0.t1
OG0018213	Np004G253380	ESY5_g4689_DN3_SP4_c0.t1
OG0018214	Np004G252730	ESY5_g4607_DN1_SP0_c0.t1
OG0018215	Np004G251760	ESY5_g4470_DN3_SP7_c0.t1
OG0018216	Np004G251500	ESY5_g4456_DN3_SP7_c0.t1
OG0018220	Np004G241060	ESY5_g2902_DN3_SP0_c0.t1
OG0018222	Np004G232000	ESY5_g2254_DN2_SP0_c0.t1
OG0018224	Np002G085300	ESY2_g35560_DN3_SP0_c0.t1, ESY2_g35564_DN2_SP0_c0.t1
OG0018225	Np002G086080	ESY2_g35482_DN2_SP0_c0.t1
OG0018226	Np002G090090	ESY2_g34516_DN3_SP6_c0.t1
OG0018228	Np002G113110	ESY2_g34114_DN2_SP0_c0.t1
OG0018230	Np002G119630	ESY2_g33729_DN3_SP3_c0.t1
OG0018231	Np005G316150	ESY8_g60530_DN2_SP0_c0.t1
OG0018232	Np002G123920	ESY2_g33322_DN2_SP0_c0.t1
OG0018233	Np003G126360, Np003G125600, Np003G125610	ESY4_g25881_DN2_SP0_c0.t1
OG0018234	Np007G388130	ESY3_g27417_DN3_SP2_c0.t1
OG0018235	Np007G392020	ESY3_g29843_DN2_SP0_c0.t1
OG0018238	Np007G408860	ESY3_g30085_DN3_SP0_c0.t1
OG0018239	Np002G089020	ESY2_g34452_DN2_SP0_c0.t1
OG0018240	Np007G414220	ESY3_g30797_DN3_SP0_c0.t1
OG0018241	Np007G416710	ESY3_g31495_DN3_SP0_c0.t1
OG0018242	Np007G375360, Np007G375350	ESY3_g32087_DN3_SP0_c0.t1
OG0018243	Np003G127140	ESY7_g19413_DN3_SP0_c0.t1
OG0018244	Np003G129910	ESY7_g18967_DN3_SP0_c0.t1
OG0018246	Np003G132460	ESY7_g18445_DN3_SP0_c0.t1
OG0018247	Np007G412150, Np003G132850	ESY7_g18491_DN3_SP0_c0.t1
OG0018248	Np003G132880	ESY7_g18495_DN3_SP1_c8.t1
OG0018249	Np003G132900	ESY7_g18497_DN3_SP0_c0.t1
OG0018251	Np006G371410	ESY8_g59949_DN2_SP0_c0.t1
OG0018252	Np005G287690	ESY9_g43466_DN3_SP0_c39.t1, ESY9_g43467_DN3_SP0_c37.t1
OG0018255	Np005G280760	ESY11_g54402_DN1_SP0_c0.t1
OG0018258	Np006G359540	ESY8_g58908_DN3_SP6_c0.t1
OG0018259	Np006G360700	ESY8_g59023_DN3_SP0_c0.t1, ESY8_g59039_DN3_SP0_c0.t1
OG0018260	Np006G361150	ESY8_g59066_DN3_SP0_c0.t1
OG0018261	Np003G129570	ESY8_g59186_DN3_SP0_c0.t1
OG0018262	Np005G281330	ESY6_g48706_DN3_SP0_c0.t1
OG0018263	Np003G134390	ESY7_g18656_DN3_SP0_c0.t1
OG0018264	Np003G138260	ESY7_g18216_DN3_SP0_c0.t1
OG0018265	Np003G139240	ESY7_g18345_DN3_SP4_c0.t1
OG0018266	Np003G140520	ESY7_g17715_DN3_SP4_c0.t1
OG0018268	Np005G311140	ESY17_g40148_DN3_SP0_c0.t1
OG0018269	Np003G145800	ESY7_g17062_DN2_SP0_c0.t1
OG0018270	Np003G145780	ESY7_g17065_DN3_SP8_c0.t1
OG0018271	Np001G020900	ESY10_g13680_DN2_SP0_c0.t1
OG0018273	Np003G155130	ESY6_g48529_DN3_SP8_c11.t1
OG0018274	Np003G152600	ESY6_g48819_DN3_SP5_c0.t1
OG0018275	Np003G151140	ESY6_g48974_DN3_SP1_c0.t1
OG0018276	Np007G379390, Np007G379400, Np003G150210	ESY6_g49054_DN1_SP0_c0.t1
OG0018277	Np003G148890	ESY6_g49180_DN3_SP0_c0.t1
OG0018278	Np003G148660	ESY6_g49207_DN3_SP8_c0.t1
OG0018279	Np001G013310	ESY6_g49938_DN3_SP7_c0.t1
OG0018280	Np001G010560	ESY6_g50168_DN3_SP0_c0.t1
OG0018281	Np001G009410	ESY6_g49532_DN3_SP6_c0.t1
OG0018282	Np001G008900	ESY6_g49475_DN2_SP0_c0.t1
OG0018286	Np001G001190	ESY6_g50308_DN1_SP0_c0.t1
OG0018288	Np004G248360	ESY5_g3473_DN3_SP0_c0.t1
OG0018289	Np004G241250	ESY5_g2882_DN3_SP0_c0.t1
OG0018298	Np002G089920	ESY2_g34505_DN1_SP0_c0.t1
OG0018299	Np002G089690	ESY2_g34486_DN2_SP0_c0.t1
OG0018301	Np007G384610	ESY3_g28450_DN3_SP0_c0.t1
OG0018302	Np007G387910	ESY3_g27521_DN3_SP0_c0.t1
OG0018307	Np001G064100	ESY3_g28772_DN3_SP0_c0.t1, ESY1_g12475_DN3_SP0_c0.t1, ESY1_g11354_DN2_SP0_c0.t1
OG0018308	Np003G147880	ESY6_g49295_DN3_SP0_c0.t1
OG0018310	Np003G176900, Np003G176820	ESY19_g41485_DN3_SP0_c0.t1
OG0018311	Np005G276790	ESY4_g23922_DN3_SP1_c0.t1
OG0018312	Np005G277550	ESY16_g62158_DN3_SP1_c0.t1
OG0018313	Np005G280210	ESY13_g56415_DN3_SP0_c0.t1
OG0018315	Np001G019660	ESY9_g43777_DN2_SP0_c0.t1
OG0018317	Np005G311070	ESY8_g58423_DN3_SP3_c0.t1
OG0018318	Np005G313350	ESY8_g61129_DN3_SP5_c0.t1
OG0018319	Np005G318830	ESY8_g60141_DN3_SP0_c0.t1
OG0018320	Np001G039940	ESY7_g16558_DN3_SP1_c0.t1
OG0018322	Np003G167820	ESY8_g58215_DN3_SP6_c0.t1
OG0018323	Np003G155360	ESY6_g48504_DN1_SP0_c0.t1
OG0018341	Np002G111540	ESY2_g34174_DN3_SP8_c0.t1
OG0018344	Np001G024260	ESY10_g14188_DN2_SP0_c0.t1
OG0018347	Np002G094320	ESY2_g35224_DN3_SP0_c0.t1
OG0018348	Np002G095820	ESY2_g35256_DN3_SP4_c5.t1
OG0018349	Np002G097650	ESY2_g35324_DN3_SP0_c0.t1
OG0018351	Np002G121130, Np002G121160	ESY2_g33570_DN1_SP0_c0.t1
OG0018354	Np004G190140	ESY2_g36431_DN3_SP7_c0.t1
OG0018355	Np003G130580	ESY7_g18890_DN3_SP6_c0.t1
OG0018356	Np003G174180	ESY15_g65268_DN3_SP8_c0.t1
OG0018357	Np003G173890	ESY7_g17378_DN3_SP0_c0.t1
OG0018360	Np003G172520	ESY3_g32451_DN3_SP0_c0.t1
OG0018364	Np003G167250	ESY6_g46641_DN3_SP0_c0.t1
OG0018367	Np003G156850	ESY6_g48331_DN3_SP0_c0.t1
OG0018373	Np005G292130	ESY9_g42621_DN3_SP5_c0.t1
OG0018375	Np005G288970, Np005G289030	ESY9_g43161_DN2_SP0_c14.t1
OG0018379	Np004G203560, Np002G119920	ESY4_g22073_DN3_SP5_c0.t1
OG0018381	Np005G268610	ESY4_g26343_DN2_SP2_c0.t1
OG0018387	Np006G343000	ESY1_g5870_DN3_SP0_c0.t1
OG0018389	Np001G042270	ESY1_g6297_DN2_SP0_c0.t1
OG0018390	Np001G024650	ESY10_g14211_DN2_SP0_c0.t1
OG0018391	Np004G206360	ESY14_g19936_DN3_SP0_c0.t1
OG0018395	Np003G183930	ESY7_g16371_DN3_SP6_c0.t1
OG0018397	Np001G038440	ESY7_g16721_DN3_SP7_c0.t1
OG0018399	Np001G031800	ESY10_g14779_DN3_SP0_c0.t1
OG0018401	Np005G310580	ESY17_g39526_DN3_SP8_c0.t1
OG0018404	Np005G303970	ESY22_g40972_DN3_SP0_c0.t1
OG0018405	Np005G316530	ESY8_g60435_DN3_SP2_c0.t1
OG0018408	Np005G318210	ESY8_g60231_DN2_SP0_c0.t1
OG0018409	Np005G318270	ESY8_g60200_DN2_SP0_c0.t1
OG0018410	Np005G319240	ESY8_g60110_DN3_SP0_c0.t1
OG0018411	Np005G319660	ESY8_g60062_DN3_SP0_c0.t1
OG0018412	Np005G320190	ESY8_g59992_DN3_SP0_c20.t1
OG0018413	Np006G320790	ESY12_g52299_DN3_SP0_c0.t1
OG0018415	Np006G322290	ESY12_g51609_DN3_SP0_c0.t1
OG0018417	Np006G325370	ESY12_g52039_DN3_SP7_c0.t1
OG0018419	Np006G329560	ESY12_g51239_DN2_SP8_c0.t1
OG0018420	Np003G125660	ESY7_g19587_DN3_SP0_c0.t1
OG0018421	Np003G126910	ESY7_g19448_DN3_SP0_c14.t1
OG0018425	Np001G005780	ESY6_g49663_DN3_SP6_c0.t1
OG0018427	Np001G000290	ESY6_g50231_DN3_SP0_c0.t1
OG0018428	Np003G189740	ESY20_g13352_DN3_SP0_c0.t1
OG0018429	Np003G186330	ESY20_g13286_DN3_SP0_c0.t1
OG0018430	Np001G040740	ESY60_g55063_DN3_SP0_c0.t1, ESY60_g55069_DN3_SP0_c0.t1, ESY20_g12657_DN3_SP0_c0.t1, ESY61_g58096_DN3_SP0_p0.t1, ESY61_g58090_DN3_SP0_c0.t1
OG0018432	Np006G360350	ESY8_g58819_DN3_SP6_c0.t1
