Orthogroup	Noccaea_praecox	Arabidopsis_lyrata_NCBI
OG0017471	Np007G372440	XP_002886001.1
OG0017472	Np007G372190	XP_002886274.1
OG0017473	Np007G372120	XP_020887253.1
OG0017474	Np005G276510	XP_020872562.1
OG0017475	Np007G371640	XP_002884222.1
OG0017476	Np003G144060	XP_002886304.1
OG0017477	Np007G371690	XP_020887701.1
OG0017478	Np007G371540	XP_002886313.1
OG0017479	Np007G371520	XP_002884230.1
OG0017480	Np004G190130	XP_020870487.1
OG0017481	Np004G190560	XP_002891857.1
OG0017482	Np004G190730	XP_002894523.1
OG0017483	Np004G190880	XP_002891845.1
OG0017484	Np004G191300	XP_020868739.1
OG0017485	Np004G191440	XP_002891818.1
OG0017486	Np004G191490	XP_020870242.1
OG0017487	Np004G191500	XP_020870244.1
OG0017488	Np004G191720	XP_002891797.1
OG0017489	Np004G192260	XP_002891781.1
OG0017490	Np004G192580	XP_002891766.1
OG0017491	Np004G193500	XP_020867151.1
OG0017492	Np004G193530	XP_002891728.1
OG0017493	Np004G194230	XP_002891705.1
OG0017494	Np004G194290	XP_002894385.1
OG0017496	Np004G196540	XP_002894260.1
OG0017497	Np004G196840	XP_002894245.1
OG0017498	Np004G197160	XP_002891545.1
OG0017499	Np004G198670	XP_020868357.1
OG0017500	Np004G198760	XP_020867901.1
OG0017501	Np004G198790	XP_020866339.1
OG0017502	Np004G199160	XP_002894123.1
OG0017503	Np004G199220	XP_002872815.1
OG0017504	Np004G199630	XP_020868394.1
OG0017506	Np005G300750	XP_002868147.1
OG0017507	Np005G302050	XP_002870209.1
OG0017508	Np005G302320	XP_020874637.1
OG0017509	Np005G302330	XP_002870213.1
OG0017510	Np004G213850	XP_002893618.1
OG0017511	Np006G341970	XP_002881340.1
OG0017512	Np006G342050	XP_020882747.1
OG0017513	Np001G054110	XP_020880642.1
OG0017514	Np001G054130	XP_020880637.1
OG0017515	Np001G054930	XP_020881946.1
OG0017516	Np001G055020	XP_002877887.1
OG0017517	Np001G061810, Np001G055270	XP_002877896.1
OG0017518	Np001G055340	XP_002876179.1
OG0017519	Np001G056540	XP_002876221.1
OG0017520	Np001G056590	XP_020880452.1
OG0017521	Np001G056600	XP_002876224.1
OG0017522	Np001G056720	XP_020881323.1
OG0017523	Np001G057070	XP_020881320.1
OG0017524	Np001G057520	XP_002877978.1
OG0017525	Np001G057330	XP_002876249.1
OG0017526	Np001G057370	XP_020882447.1
OG0017527	Np001G058410	XP_020879704.1
OG0017528	Np001G058570	XP_002878012.1
OG0017530	Np001G059010	XP_020880457.1
OG0017531	Np001G059200	XP_020880022.1
OG0017532	Np001G059230	XP_002878034.1
OG0017533	Np001G059470	XP_002876317.1
OG0017534	Np001G059870	XP_002878051.1
OG0017535	Np001G059760	XP_002876337.1
OG0017536	Np001G060090	XP_002878065.1
OG0017537	Np001G060530	XP_002878080.1
OG0017538	Np001G059740, Np002G088800, Np001G060820	XP_020880242.1
OG0017540	Np001G062260	XP_002878159.1
OG0017541	Np001G063590	XP_002878232.1
OG0017542	Np001G063760	XP_020880573.1
OG0017543	Np001G064270	XP_002876486.1
OG0017544	Np005G290770	XP_020880945.1
OG0017545	Np001G065110	XP_020879728.1
OG0017546	Np001G066160	XP_020880129.1
OG0017547	Np001G053910	XP_020882541.1
OG0017548	Np001G066600	XP_002876581.1
OG0017549	Np001G066640	XP_002876583.1
OG0017550	Np001G067890	XP_002876639.1
OG0017551	Np001G068440	XP_002876666.1
OG0017552	Np001G068950	XP_002878468.1
OG0017553	Np001G069140	XP_002878474.1
OG0017554	Np001G069810	XP_020882121.1
OG0017555	Np001G069900	XP_002876723.1
OG0017556	Np001G066770	XP_020880421.1
OG0017557	Np004G190380	XP_002894549.1
OG0017558	Np004G193880	XP_002894409.1
OG0017559	Np004G194200	XP_002891706.1
OG0017560	Np004G195620	XP_020870338.1
OG0017562	Np005G301910	XP_020873152.1
OG0017563	Np001G045650	XP_020879601.1
OG0017564	Np001G047680	XP_002875868.1
OG0017565	Np001G050940	XP_020882613.1
OG0017566	Np001G054360	XP_020880987.1
OG0017567	Np001G054120	XP_002877845.1
OG0017568	Np001G053330	XP_002876093.1
OG0017569	Np001G055370	XP_020881378.1
OG0017571	Np005G319200	XP_002868728.1, XP_002868722.1, XP_002870747.1
OG0017572	Np001G057480	XP_020881773.1
OG0017573	Np001G057500	XP_020879620.1
OG0017574	Np001G057570	XP_020879948.1
OG0017575	Np001G058810	XP_002876289.1
OG0017576	Np001G059480	XP_002876318.1
OG0017577	Np001G059990	XP_002878056.1
OG0017578	Np001G060410	XP_002876357.1
OG0017579	Np001G063440	XP_002878227.1
OG0017580	Np001G069470	XP_002878491.1
OG0017581	Np001G000190	XP_002866777.2
OG0017584	Np001G032700	XP_020868374.1
OG0017586	Np003G182570	XP_020877647.1
OG0017587	Np003G181130	XP_020876523.1
OG0017588	Np003G184170	XP_020882980.1
OG0017589	Np006G339970	XP_020883735.1
OG0017590	Np006G335570	XP_020882755.1
OG0017591	Np006G334720, Np006G334800, Np006G334830	XP_002879768.1
OG0017592	Np006G332900	XP_002881682.1
OG0017593	Np006G330600	XP_020883488.1
OG0017595	Np006G329460	XP_020885343.1
OG0017596	Np006G329080	XP_020885050.1
OG0017597	Np006G328220	XP_002881865.1
OG0017598	Np006G321820, Np004G241450	XP_020885331.1
OG0017599	Np002G072540	XP_020865900.1
OG0017600	Np002G074330	XP_002889164.1
OG0017601	Np002G076780	XP_020891707.1
OG0017602	Np002G078600	XP_002889004.1
OG0017603	Np005G277240	XP_002869540.1
OG0017604	Np002G081670	XP_002888900.1
OG0017605	Np005G276870	XP_002869521.1
OG0017606	Np005G276820	XP_002867465.1
OG0017607	Np005G274170	XP_020875181.1
OG0017608	Np005G272900	XP_020874482.1
OG0017609	Np005G271560	XP_002867287.1
OG0017610	Np005G263490	XP_002869216.1
OG0017611	Np005G263410	XP_020872332.1
OG0017612	Np005G265160	XP_002867111.1
OG0017613	Np004G204330	XP_002893877.1
OG0017615	Np001G019760	XP_020879696.1
OG0017616	Np004G256350	XP_020869465.1
OG0017617	Np004G254180	XP_002889559.1
OG0017618	Np004G252910	XP_020868600.1
OG0017619	Np004G252740	XP_002892365.1
OG0017620	Np004G251160	XP_002892444.1
OG0017621	Np004G251070	XP_020869183.1
OG0017622	Np004G246550	XP_002889888.1
OG0017623	Np004G242680	XP_002892790.1
OG0017624	Np004G242350	XP_020870391.1
OG0017625	Np004G240900	XP_020866838.1
OG0017627	Np004G235700	XP_002890355.1
OG0017628	Np004G232220	XP_020868432.1
OG0017629	Np004G231020, Np004G231030	XP_020869404.1
OG0017630	Np002G084050	XP_020889708.1
OG0017631	Np002G085180	XP_020889886.1
OG0017632	Np002G086090	XP_002888745.1
OG0017633	Np002G086880	XP_020889785.1
OG0017635	Np002G089550	XP_002887178.1
OG0017636	Np001G037790, Np002G106810	XP_020868274.1
OG0017637	Np002G111520	XP_020868946.1
OG0017638	Np002G116550	XP_002888125.1
OG0017639	Np002G120070	XP_020891305.1
OG0017641	Np002G123840	XP_002887917.1
OG0017643	Np007G377410	XP_020889359.1
OG0017644	Np005G286940	XP_020873714.1
OG0017645	Np007G384560	XP_020888480.1
OG0017646	Np005G277510	XP_020874018.1, XP_020874017.1
OG0017648	Np007G402970	XP_020887647.1
OG0017649	Np006G325570, Np002G085670, Np002G085680	XP_002872473.1, XP_002872474.1
OG0017650	Np007G408620	XP_002884924.1
OG0017651	Np007G410590	XP_020888319.1
OG0017652	Np007G412690	XP_020885987.1
OG0017653	Np007G414350	XP_020887358.1
OG0017654	Np007G417490	XP_020889250.1
OG0017655	Np005G309590	XP_020874229.1
OG0017656	Np005G318720, Np007G420430	XP_020886592.1
OG0017657	Np007G424560	XP_020886518.1
OG0017658	Np003G127130	XP_020876634.1
OG0017659	Np003G131360	XP_002873236.1
OG0017660	Np005G279900	XP_002869637.1
OG0017661	Np003G132290, Np004G226790	XP_002871224.1
OG0017662	Np003G132750	XP_020878708.1
OG0017663	Np003G153520	XP_002866313.2
OG0017664	Np005G299720, Np002G108430, Np003G132920	XP_020877918.1
OG0017665	Np006G371390	XP_002879963.1
OG0017666	Np006G348780, Np003G189670	XP_020879137.1
OG0017667	Np006G365830	XP_002878748.1
OG0017668	Np005G285100	XP_002869819.2
OG0017669	Np005G285800	XP_020873777.1
OG0017670	Np005G287530	XP_020875589.1
OG0017671	Np005G287750	XP_020872906.1
OG0017672	Np004G213920	XP_020867054.1
OG0017673	Np004G211400	XP_020866526.1
OG0017674	Np004G210610	XP_020870634.1
OG0017675	Np004G201240	XP_002894031.1
OG0017676	Np004G202030	XP_002894003.1
OG0017677	Np004G200890	XP_020869926.1
OG0017679	Np006G355730	XP_002881205.1
OG0017680	Np001G062540	XP_002876435.1
OG0017681	Np006G346990, Np006G353780	XP_020883428.1
OG0017682	Np006G359720	XP_002862704.1, XP_002881002.1
OG0017683	Np006G359380	XP_020882741.1
OG0017684	Np006G360870	XP_020885829.1
OG0017685	Np003G135090	XP_020877930.1
OG0017687	Np003G138380	XP_002871488.1
OG0017688	Np001G016730	XP_020871316.1
OG0017689	Np005G316830	XP_002870232.1
OG0017690	Np005G317310	XP_020872393.1
OG0017692	Np001G023570	XP_002875269.1
OG0017693	Np003G158680	XP_002864416.1
OG0017694	Np003G153620	XP_020890342.1
OG0017695	Np003G153130	XP_020867792.1
OG0017696	Np003G151050	XP_020879585.1
OG0017699	Np001G013770	XP_020878525.1
OG0017700	Np001G006100	XP_020871757.1
OG0017701	Np001G003320	XP_020871777.1
OG0017703	Np004G250940	XP_020870329.1
OG0017709	Np002G097430	XP_020889772.1
OG0017710	Np002G073690	XP_020890854.1
OG0017711	Np007G412250	XP_020866665.1, XP_020888604.1
OG0017712	Np004G217170	XP_020886576.1
OG0017716	Np006G339900	XP_002879580.2
OG0017717	Np001G044020	XP_020881508.1
OG0017718	Np001G056640	XP_002876225.1
OG0017719	Np001G054720	XP_002877874.1
OG0017720	Np003G136900	XP_020876742.1
OG0017721	Np001G012070	XP_002872126.1
OG0017723	Np005G282240	XP_020873632.1
OG0017724	Np004G204270, Np004G203920	XP_020872306.1
OG0017726	Np006G321870	XP_002869833.1
OG0017727	Np004G227500	XP_020872154.1
OG0017728	Np005G312910, Np005G312930	XP_020874803.1
OG0017728	Np005G312890	XP_020872129.1
OG0017729	Np003G172450	XP_002864070.2
OG0017751	Np005G276100	XP_020872535.1
OG0017752	Np005G276040	XP_020874604.1
OG0017753	Np005G274910	XP_020872537.1
OG0017754	Np005G272290	XP_020875706.1
OG0017755	Np005G271250	XP_002869309.1
OG0017756	Np005G270570	XP_020872423.1
OG0017758	Np001G067670	XP_002891605.1
OG0017759	Np005G265460	XP_020872044.1
OG0017760	Np005G265900	XP_020874359.1
OG0017761	Np005G263140	XP_002867211.2
OG0017762	Np004G205060	XP_020870216.1
OG0017763	Np004G205230	XP_020869844.1
OG0017764	Np004G205320	XP_002890994.1
OG0017765	Np005G296120	XP_020873934.1
OG0017767	Np002G108400	XP_002891959.1
OG0017768	Np002G115490	XP_020890169.1
OG0017769	Np002G115610	XP_020890491.1
OG0017770	Np002G116360	XP_020891400.1
OG0017771	Np002G118860	XP_020891312.1
OG0017772	Np001G028170	XP_020880178.1
OG0017773	Np001G027950	XP_002875066.1
OG0017774	Np001G027880	XP_020881290.1
OG0017775	Np001G027770	XP_020881112.1
OG0017776	Np001G027340	XP_020882228.1
OG0017777	Np001G026660	XP_002876773.1
OG0017778	Np001G024980	XP_020880948.1
OG0017779	Np001G024910	XP_002875187.1
OG0017781	Np001G024670	XP_020881394.1, XP_020881399.1
OG0017782	Np001G022370	XP_020879982.1
OG0017783	Np001G022020	XP_002875340.1
OG0017784	Np001G021020	XP_020882607.1
OG0017785	Np001G020980	XP_020881453.1
OG0017786	Np001G020320	XP_020880856.1
OG0017787	Np001G019720	XP_020881937.1
OG0017788	Np001G018950	XP_020880646.1
OG0017789	Np002G095280	XP_020891051.1
OG0017790	Np002G095760	XP_002876785.1
OG0017791	Np002G096950	XP_002888465.1
OG0017792	Np002G097710	XP_002888427.1
OG0017793	Np002G097770	XP_002886950.1
OG0017794	Np003G160730	XP_002864369.1
OG0017795	Np002G124130	XP_020891375.1
OG0017796	Np002G122330	XP_002886403.1
OG0017797	Np007G413060	XP_002884751.2
OG0017798	Np005G277270	XP_002869542.1
OG0017799	Np007G409930	XP_020888220.1
OG0017800	Np003G175280	XP_002872369.1
OG0017801	Np003G173460	XP_002864049.1
OG0017802	Np003G170970	XP_002864090.1
OG0017804	Np003G165090	XP_002864195.1
OG0017805	Np003G165020	XP_020871947.1
OG0017806	Np005G291040	XP_002870024.1
OG0017807	Np003G162360	XP_002864310.1
OG0017808	Np003G161760	XP_002866001.1
OG0017809	Np003G156360	XP_020879931.1
OG0017810	Np003G155520	XP_020881654.1
OG0017811	Np003G140000	XP_002873605.1
OG0017812	Np003G139710	XP_020877360.1
OG0017815	Np003G136250	XP_002871397.1
OG0017816	Np003G135460	XP_020878495.1
OG0017817	Np003G134890	XP_002871343.1
OG0017818	Np003G134840	XP_020878164.1, XP_020878145.1
OG0017820	Np003G134190	XP_002873336.1
OG0017821	Np003G133450	XP_002871275.1
OG0017823	Np005G293870	XP_002870091.1
OG0017825	Np007G384550	XP_020886952.1
OG0017826	Np005G290780	XP_002867972.2
OG0017827	Np005G289900	XP_020874816.1
OG0017828	Np005G287680	XP_020872908.1
OG0017829	Np005G285070	XP_020873491.1
OG0017831	Np005G283450	XP_020873697.1
OG0017833	Np004G204090	XP_002891160.1
OG0017834	Np004G212530	XP_020868791.1
OG0017835	Np004G204900	XP_002893919.1
OG0017836	Np004G204970	XP_020866534.1
OG0017837	Np004G202580	XP_002891289.1
OG0017838	Np004G202940	XP_002893972.2
OG0017839	Np004G203240	XP_002893959.1
OG0017840	Np004G211650	XP_002893541.1
OG0017841	Np004G213200	XP_020867375.1
OG0017842	Np004G213260	XP_020867373.1
OG0017843	Np004G213940	XP_020869351.1
OG0017844	Np004G214040	XP_020866069.1
OG0017845	Np005G266630	XP_020875519.1
OG0017847	Np005G268880	XP_020874495.1
OG0017849	Np005G269290	XP_020873166.1
OG0017850	Np005G269430	XP_020874623.1
OG0017852	Np005G262620	XP_002866920.1
OG0017853	Np005G262210	XP_020872880.1
OG0017854	Np005G261680	XP_020872065.1
OG0017855	Np005G312150	XP_002870539.2
OG0017856	Np005G312400	XP_002868533.2
OG0017857	Np005G313470	XP_020872361.1
OG0017858	Np005G315710	XP_020872937.1
OG0017859	Np006G341060	XP_002881367.2
OG0017860	Np006G340810	XP_020883105.1
OG0017861	Np003G176320	XP_002872426.1
OG0017864	Np006G343130	XP_020883190.1
OG0017865	Np001G042460	XP_020871545.1
OG0017866	Np001G011440	XP_020888527.1
OG0017867	Np001G042680	XP_002863791.1
OG0017868	Np003G177840	XP_002874600.1
OG0017869	Np003G178110	XP_020878460.1
OG0017870	Np003G178120	XP_002874614.1
OG0017871	Np003G178790	XP_002874640.1
OG0017872	Np003G179650	XP_020879099.1
OG0017873	Np003G179690	XP_020876558.1
OG0017874	Np003G180400	XP_002872578.1
OG0017875	Np003G181590	XP_002874735.2
OG0017876	Np003G182680	XP_020877692.1
OG0017877	Np001G038240	XP_002865279.2
OG0017878	Np001G037100	XP_020866142.1
OG0017879	Np001G036190	XP_002865222.1
OG0017880	Np001G035560	XP_020885397.1
OG0017881	Np001G034560	XP_020881207.1
OG0017882	Np001G034400	XP_002865167.1
OG0017883	Np001G033740	XP_020865684.1
OG0017884	Np005G310110	XP_002868426.1
OG0017885	Np001G032690	XP_020871862.1
OG0017886	Np004G209870	XP_002890709.2
OG0017887	Np005G309800	XP_020873187.1
OG0017888	Np005G310590	XP_020873935.1
OG0017889	Np005G307350	XP_002863230.2
OG0017890	Np005G307750	XP_002863200.1
OG0017891	Np005G307850	XP_020875764.1
OG0017892	Np005G307920	XP_002863277.1
OG0017893	Np005G308470	XP_020876554.1
OG0017894	Np005G307230	XP_020874767.1
OG0017895	Np005G306950	XP_002868337.1
OG0017896	Np005G306350	XP_020872046.1
OG0017897	Np005G306340	XP_002868316.1
OG0017898	Np005G305840	XP_020875477.1
OG0017899	Np005G305720	XP_002868294.1
OG0017900	Np005G305080	XP_020872162.1
OG0017901	Np005G302500	XP_002870229.2
OG0017902	Np001G063170	XP_002878210.1
OG0017903	Np005G317800	XP_002870698.1
OG0017904	Np005G318790	XP_020875463.1
OG0017905	Np006G321860	XP_020883419.1
OG0017906	Np006G322230	XP_002882091.1
OG0017907	Np006G322720	XP_002882074.1
OG0017908	Np006G324320	XP_002882013.2
OG0017909	Np006G324460	XP_002882007.1
OG0017910	Np006G325330	XP_020884775.1
OG0017911	Np006G325870	XP_002880097.1
OG0017913	Np006G327650	XP_002881883.1
OG0017914	Np006G327780	XP_002880012.1
OG0017915	Np006G327960	XP_002881874.1
OG0017916	Np006G329040	XP_020884631.1
OG0017917	Np006G328830	XP_020884224.1
OG0017918	Np003G125210	XP_020876309.1
OG0017919	Np003G125230	XP_020879337.1
OG0017920	Np003G125240	XP_020879361.1
OG0017921	Np003G125370	XP_020877922.1
OG0017922	Np003G125790	XP_002873023.1
OG0017924	Np003G128000	XP_002873105.1
OG0017925	Np003G147750	XP_020877023.1
OG0017926	Np003G149020	XP_002871955.1
OG0017928	Np003G152800	XP_020886190.1
OG0017929	Np003G153830	XP_020881014.1
OG0017930	Np001G004410	XP_002864904.1
OG0017931	Np001G004110	XP_002864917.1
OG0017932	Np001G000740	XP_002865063.1
OG0017933	Np001G000520	XP_002866759.1
OG0017934	Np001G000380	XP_020871938.1
OG0017935	Np001G000230	XP_020871820.1
OG0017936	Np003G189850	XP_002875050.1
OG0017937	Np003G189840	XP_020878530.1
OG0017938	Np003G189700	XP_020879346.1
OG0017940	Np003G188730	XP_002872904.1
OG0017941	Np003G188580	XP_002874995.1
OG0017942	Np003G188070	XP_020877582.1
OG0017943	Np003G186710	XP_002872842.1
OG0017944	Np006G357900	XP_002879445.1
OG0017945	Np006G355600	XP_020882665.1
OG0017946	Np006G352260	XP_020885477.1
OG0017947	Np006G350710	XP_020885083.1
OG0017948	Np004G251520	XP_020868709.1
OG0017949	Np006G361350	XP_002879063.1
OG0017950	Np004G194490	XP_020870234.1
OG0017951	Np006G362570	XP_020884535.1
OG0017952	Np006G363270	XP_002878887.1
OG0017953	Np007G424780	XP_002882179.1
OG0017954	Np007G424870	XP_002882174.1
OG0017955	Np007G417260	XP_020887543.1
OG0017956	Np007G425070	XP_020885945.1
OG0017957	Np007G425410	XP_020886562.1
OG0017958	Np007G425440	XP_020886382.1
OG0017959	Np003G125300	XP_002872982.1
OG0017960	Np003G124920	XP_002884684.2
OG0017962	Np003G125050	XP_002872990.1
OG0017963	Np005G278630	XP_020873799.1
OG0017965	Np005G278780	XP_020873456.1
OG0017966	Np007G422940	XP_020889335.1
OG0017967	Np007G422320	XP_002884370.1
OG0017968	Np007G422100	XP_002884382.1
OG0017969	Np007G422060	XP_002882296.2
OG0017970	Np007G421920	XP_020887851.1
OG0017972	Np007G420480	XP_020885937.1
OG0017973	Np007G420380	XP_020887954.1
OG0017974	Np007G420140	XP_002884467.1
OG0017975	Np007G411460	XP_020871578.1
OG0017976	Np007G418980	XP_002884507.2
OG0017977	Np007G418990	XP_020888112.1
OG0017978	Np007G418530	XP_002884521.2
OG0017979	Np007G418240	XP_020886800.1
OG0017980	Np007G417240	XP_002882465.1
OG0017981	Np007G415360	XP_020887989.1
OG0017982	Np007G415200	XP_020885964.1
OG0017983	Np007G414790	XP_020889463.1
OG0017984	Np007G414210	XP_020887214.1
OG0017985	Np007G414190	XP_002884698.1
OG0017986	Np006G333890	XP_002881650.1
OG0017987	Np006G339350	XP_020883184.1
OG0017988	Np006G339280	XP_002879603.1
OG0017989	Np006G339240	XP_020884562.1
OG0017990	Np006G337550	XP_002881503.1
OG0017991	Np006G336050	XP_002881563.2
OG0017993	Np004G241040	XP_002892860.2
OG0017994	Np004G240770	XP_002890108.1
OG0017995	Np004G240740	XP_002890109.1
OG0017996	Np004G239290	XP_002892929.1
OG0017997	Np004G238340	XP_002892961.1
OG0017998	Np004G237550	XP_020869445.1
OG0017999	Np004G237220	XP_020869728.1
OG0018000	Np004G236640	XP_020869850.1
OG0018001	Np004G235310	XP_020868233.1
OG0018002	Np004G235250	XP_020869060.1
OG0018003	Np004G235240	XP_002890375.1
OG0018004	Np004G235210	XP_020869054.1
OG0018005	Np004G233850, Np004G233860	XP_020870306.1
OG0018006	Np004G232190	XP_020870940.1
OG0018007	Np001G018040	XP_002865604.1
OG0018008	Np004G231340	XP_020867328.1
OG0018009	Np004G230660	XP_002890570.1
OG0018010	Np004G229880	XP_002890590.1
OG0018011	Np004G227810, Np004G227860	XP_020869227.1
OG0018012	Np004G225840	XP_002893401.1
OG0018013	Np004G209280	XP_002893429.1
OG0018015	Np005G282250	XP_020873504.1
OG0018016	Np005G281390	XP_020873718.1
OG0018017	Np005G280840	XP_002869674.1
OG0018018	Np006G364580	XP_020884513.1
OG0018019	Np006G364660	XP_020884417.1
OG0018020	Np006G364880	XP_020883032.1
OG0018021	Np006G365930	XP_002880573.1
OG0018022	Np006G366330	XP_020882945.1
OG0018023	Np006G366570	XP_002880534.1
OG0018025	Np006G367050	XP_020885820.1
OG0018026	Np006G367510	XP_002878675.1
OG0018027	Np006G368490	XP_020885165.1
OG0018028	Np006G368980	XP_002880440.1
OG0018030	Np004G244080	XP_020870350.1
OG0018031	Np004G247290	XP_002892635.1
OG0018032	Np004G248110	XP_002889820.1
OG0018033	Np004G249480	XP_002892514.1
OG0018034	Np004G250290	XP_002889724.1
OG0018035	Np004G251710	XP_020870228.1
OG0018037	Np004G253620	XP_002889587.1
OG0018038	Np004G253700	XP_002892317.1
OG0018039	Np004G254320	XP_020867978.1
OG0018040	Np004G254470	XP_020868613.1
OG0018041	Np004G255270	XP_020870541.1
OG0018042	Np004G255340	XP_002892245.1
OG0018043	Np004G256190	XP_020870597.1
OG0018044	Np004G256210	XP_002892197.1
OG0018045	Np004G256850	XP_002889462.1
OG0018046	Np004G257650	XP_002892125.1
OG0018047	Np004G258620	XP_020866678.1
OG0018049	Np004G259630	XP_020869420.1
OG0018050	Np004G259640	XP_002889344.1
OG0018051	Np004G259710	XP_020868111.1
OG0018052	Np003G141210, Np003G140070	XP_020879514.1
OG0018054	Np003G141570	XP_020879025.1
OG0018055	Np003G141860	XP_002871640.1
OG0018056	Np003G142220	XP_002873718.1
OG0018057	Np003G145080	XP_020877816.1
OG0018058	Np003G145570	XP_002871801.1
OG0018060	Np003G146790	XP_002873920.1
OG0018061	Np001G014420	XP_020878873.1
OG0018062	Np007G419470	XP_002862603.1, XP_020886444.1, XP_020886527.1
