Orthogroup	Noccaea_praecox	Alyssum_gmelinii
OG0017641	Np002G123840	Ag004G397170
OG0017643	Np007G377410	Ag005G418030
OG0017644	Np005G286940	Ag006G565730, Ag005G432090, Ag005G432100
OG0017645	Np007G384560	Ag005G435120
OG0017646	Np005G277510	Ag005G458090, Ag005G439790
OG0017648	Np007G402970	Ag005G463030
OG0017649	Np006G325570, Np002G085670, Np002G085680	Ag005G467360, Ag005G467410, Ag005G466500
OG0017650	Np007G408620	Ag005G470650
OG0017651	Np007G410590	Ag005G473540
OG0017652	Np007G412690	Ag005G476220
OG0017653	Np007G414350	Ag005G478680
OG0017654	Np007G417490	Ag005G482140
OG0017655	Np005G309590	Ag005G483880
OG0017656	Np005G318720, Np007G420430	Ag005G485400
OG0017657	Np007G424560	Ag005G490540
OG0017658	Np003G127130	Ag006G494270
OG0017659	Np003G131360	Ag006G502810
OG0017660	Np005G279900	Ag006G503990
OG0017661	Np003G132290, Np004G226790	Ag006G505010
OG0017662	Np003G132750	Ag006G506100
OG0017663	Np003G153520	Ag006G506170, Ag006G506160, Ag008G707720
OG0017664	Np005G299720, Np002G108430, Np003G132920	Ag006G506700
OG0017665	Np006G371390	Ag006G518400
OG0017666	Np006G348780, Np003G189670	Ag006G519530
OG0017667	Np006G365830	Ag006G528010
OG0017668	Np005G285100	Ag006G552180
OG0017669	Np005G285800	Ag006G554250
OG0017670	Np005G287530	Ag006G564050
OG0017671	Np005G287750	Ag006G564530
OG0017672	Np004G213920	Ag007G580520
OG0017673	Np004G211400	Ag007G583130
OG0017674	Np004G210610	Ag007G584010
OG0017675	Np004G201240	Ag007G584260
OG0017676	Np004G202030	Ag007G584690
OG0017677	Np004G200890	Ag007G584870
OG0017679	Np006G355730	Ag007G590370
OG0017680	Np001G062540	Ag007G591340
OG0017681	Np006G346990, Np006G353780	Ag007G592070
OG0017682	Np006G359720	Ag007G595300
OG0017683	Np006G359380	Ag007G595670
OG0017684	Np006G360870	Ag007G597040
OG0017685	Np003G135090	Ag007G601730
OG0017687	Np003G138380	Ag007G607880
OG0017688	Np001G016730	Ag007G642400
OG0017689	Np005G316830	Ag007G651080
OG0017690	Np005G317310	Ag007G651580
OG0017692	Np001G023570	Ag008G663910
OG0017693	Np003G158680	Ag008G696640
OG0017694	Np003G153620	Ag008G707600
OG0017695	Np003G153130	Ag008G708580
OG0017696	Np003G151050	Ag008G713680
OG0017699	Np001G013770	Ag008G719780
OG0017700	Np001G006100	Ag008G729250
OG0017701	Np001G003320	Ag008G732640
OG0017751	Np005G276100	Ag002G199460
OG0017752	Np005G276040	Ag003G255100
OG0017753	Np005G274910	Ag003G258490
OG0017754	Np005G272290	Ag003G268100
OG0017755	Np005G271250	Ag003G271440
OG0017756	Np005G270570	Ag003G279810
OG0017758	Np001G067670	Ag006G540700
OG0017759	Np005G265460	Ag003G282820
OG0017760	Np005G265900	Ag003G284030
OG0017761	Np005G263140	Ag003G277370
OG0017762	Np004G205060	Ag007G578280, Ag001G058540
OG0017763	Np004G205230	Ag007G578140
OG0017764	Np004G205320	Ag007G578060
OG0017765	Np005G296120	Ag001G101160
OG0017767	Np002G108400	Ag004G366550
OG0017768	Np002G115490	Ag004G370460
OG0017769	Np002G115610	Ag004G370700
OG0017771	Np002G118860	Ag004G377860
OG0017774	Np001G027880	Ag012G741070, Ag008G658350
OG0017777	Np001G026660	Ag007G584250
OG0017779	Np001G024910	Ag008G661940
OG0017781	Np001G024670	Ag008G662280
OG0017782	Np001G022370	Ag008G667020
OG0017783	Np001G022020	Ag008G667430
OG0017784	Np001G021020	Ag008G669030
OG0017786	Np001G020320	Ag008G671260
OG0017787	Np001G019720	Ag001G017000
OG0017788	Np001G018950	Ag004G400220
OG0017790	Np002G095760	Ag004G359530
OG0017791	Np002G096950	Ag004G361080
OG0017792	Np002G097710	Ag004G363040
OG0017793	Np002G097770	Ag004G362260
OG0017794	Np003G160730	Ag004G364470
OG0017795	Np002G124130	Ag004G400150
OG0017796	Np002G122330	Ag004G386050
OG0017797	Np007G413060	Ag005G476630
OG0017799	Np007G409930	Ag005G472210
OG0017804	Np003G165090	Ag008G683770
OG0017806	Np005G291040	Ag006G573940
OG0017808	Np003G161760	Ag008G687750
OG0017809	Np003G156360	Ag008G701210
OG0017810	Np003G155520	Ag008G704110
OG0017811	Np003G140000	Ag007G611390
OG0017812	Np003G139710	Ag007G610260
OG0017813	Np003G138250	Ag007G607670
OG0017815	Np003G136250	Ag007G603780
OG0017816	Np003G135460	Ag007G602180
OG0017817	Np003G134890	Ag007G601510
OG0017818	Np003G134840	Ag007G601460
OG0017819	Np003G134820	Ag007G601410
OG0017821	Np003G133450	Ag007G599580
OG0017822	Np003G133430	Ag006G508490
OG0017823	Np005G293870	Ag006G577220
OG0017825	Np007G384550	Ag005G435150
OG0017827	Np005G289900	Ag006G571150
OG0017828	Np005G287680	Ag006G564480
OG0017829	Np005G285070	Ag006G552130
OG0017831	Np005G283450	Ag006G542000
OG0017833	Np004G204090	Ag006G535510
OG0017834	Np004G212530	Ag006G535410
OG0017835	Np004G204900	Ag006G534030
OG0017836	Np004G204970	Ag006G533680
OG0017838	Np004G202940	Ag006G532000
OG0017841	Np004G213200	Ag007G581320
OG0017842	Np004G213260	Ag007G581090
OG0017843	Np004G213940	Ag007G580500
OG0017844	Np004G214040	Ag007G580430
OG0017845	Np005G266630	Ag003G285800
OG0017847	Np005G268880	Ag003G290370
OG0017849	Np005G269290	Ag003G291070
OG0017850	Np005G269430	Ag003G291270
OG0017854	Np005G261680	Ag003G294510
OG0017855	Np005G312150	Ag007G645720
OG0017856	Np005G312400	Ag007G645860
OG0017857	Np005G313470	Ag007G647040
OG0017858	Np005G315710	Ag007G648700
OG0017859	Np006G341060	Ag002G162050
OG0017860	Np006G340810	Ag002G162740
OG0017861	Np003G176320	Ag006G561870
OG0017863	Np006G342380	Ag002G160560
OG0017864	Np006G343130	Ag004G368600
OG0017865	Np001G042460	Ag002G199880
OG0017867	Np001G042680	Ag004G334780
OG0017869	Np003G178110	Ag002G148270
OG0017873	Np003G179690	Ag002G146870
OG0017874	Np003G180400	Ag002G145880
OG0017875	Np003G181590	Ag002G143560
OG0017876	Np003G182680	Ag002G141650
OG0017877	Np001G038240	Ag002G102990, Ag002G102750
OG0017878	Np001G037100	Ag002G104520
OG0017879	Np001G036190	Ag002G106230
OG0017880	Np001G035560	Ag002G113500
OG0017881	Np001G034560	Ag002G117680
OG0017882	Np001G034400	Ag002G119310
OG0017883	Np001G033740	Ag002G120520
OG0017885	Np001G032690	Ag002G123710
OG0017887	Np005G309800	Ag001G042210
OG0017889	Np005G307350	Ag001G043030
OG0017890	Np005G307750	Ag001G043480
OG0017893	Np005G308470	Ag001G044140, Ag001G039300
OG0017894	Np005G307230	Ag001G038530
OG0017896	Np005G306350	Ag007G614500
OG0017897	Np005G306340	Ag007G614520
OG0017899	Np005G305720	Ag001G036980
OG0017900	Np005G305080	Ag001G036560
OG0017901	Np005G302500	Ag001G033290
OG0017902	Np001G063170	Ag020G743080, Ag001G087370, Ag001G087380
OG0017903	Np005G317800	Ag007G652200
OG0017904	Np005G318790	Ag007G655580
OG0017906	Np006G322230	Ag002G204360
OG0017907	Np006G322720	Ag002G203680
OG0017908	Np006G324320	Ag002G201710
OG0017909	Np006G324460	Ag002G201510
OG0017910	Np006G325330	Ag002G200160
OG0017911	Np006G325870	Ag002G198880
OG0017913	Np006G327650	Ag002G196040
OG0017914	Np006G327780	Ag002G195850
OG0017915	Np006G327960	Ag002G195540
OG0017916	Np006G329040	Ag002G192950
OG0017917	Np006G328830	Ag002G193370
OG0017918	Np003G125210	Ag006G491270
OG0017919	Np003G125230	Ag006G491300
OG0017920	Np003G125240	Ag006G491320
OG0017921	Np003G125370	Ag006G491510
OG0017922	Np003G125790	Ag006G492040
OG0017924	Np003G128000	Ag006G495940
OG0017925	Np003G147750	Ag008G719260
OG0017926	Np003G149020	Ag008G717500
OG0017928	Np003G152800	Ag008G709210
OG0017929	Np003G153830	Ag008G707020
OG0017930	Np001G004410	Ag008G731280
OG0017931	Np001G004110	Ag008G731690
OG0017933	Np001G000520	Ag001G099640
OG0017934	Np001G000380	Ag001G099440
OG0017936	Np003G189850	Ag006G518910
OG0017937	Np003G189840	Ag001G094950
OG0017938	Np003G189700	Ag006G519460
OG0017941	Np003G188580	Ag006G515780
OG0017942	Np003G188070	Ag006G514910
OG0017943	Np003G186710	Ag006G510860
OG0017944	Np006G357900	Ag003G282010, Ag007G588320
OG0017945	Np006G355600	Ag007G590550
OG0017946	Np006G352260	Ag007G593540
OG0017947	Np006G350710	Ag007G593690
OG0017948	Np004G251520	Ag004G307610
OG0017949	Np006G361350	Ag007G597600
OG0017950	Np004G194490	Ag001G008700
OG0017951	Np006G362570	Ag003G246440
OG0017953	Np007G424780	Ag001G100350
OG0017954	Np007G424870	Ag001G100450
OG0017955	Np007G417260	Ag005G481760
OG0017956	Np007G425070	Ag001G100700
OG0017957	Np007G425410	Ag001G100980
OG0017958	Np007G425440	Ag001G101020
OG0017959	Np003G125300	Ag006G493220
OG0017960	Np003G124920	Ag006G490760
OG0017962	Np003G125050	Ag006G491140
OG0017966	Np007G422940	Ag005G488480
OG0017967	Np007G422320	Ag005G487830
OG0017968	Np007G422100	Ag005G487420
OG0017969	Np007G422060	Ag005G487330
OG0017970	Np007G421920	Ag005G487210
OG0017972	Np007G420480	Ag005G485480
OG0017973	Np007G420380	Ag005G485340
OG0017975	Np007G411460	Ag005G404280, Ag005G474770
OG0017976	Np007G418980	Ag005G484000
OG0017977	Np007G418990	Ag005G484010
OG0017978	Np007G418530	Ag005G483280
OG0017979	Np007G418240	Ag005G482940
OG0017980	Np007G417240	Ag005G481640
OG0017981	Np007G415360	Ag005G479560
OG0017982	Np007G415200	Ag005G479420
OG0017984	Np007G414210	Ag005G478540
OG0017985	Np007G414190	Ag005G478460
OG0017986	Np006G333890	Ag002G180990
OG0017987	Np006G339350	Ag002G166620
OG0017988	Np006G339280	Ag002G166780
OG0017989	Np006G339240	Ag002G166910
OG0017991	Np006G336050	Ag002G175210
OG0017993	Np004G241040	Ag004G322850
OG0017994	Np004G240770	Ag004G323090
OG0017995	Np004G240740	Ag004G323120
OG0017996	Np004G239290	Ag004G325740
OG0017997	Np004G238340	Ag004G327980
OG0017998	Np004G237550	Ag004G329720
OG0017999	Np004G237220	Ag004G330400
OG0018000	Np004G236640	Ag004G331590
OG0018001	Np004G235310	Ag004G333780
OG0018002	Np004G235250	Ag004G333870
OG0018003	Np004G235240	Ag004G333890
OG0018004	Np004G235210	Ag004G333960
OG0018005	Np004G233850, Np004G233860	Ag004G337280
OG0018006	Np004G232190	Ag004G339590
OG0018008	Np004G231340	Ag004G340700
OG0018009	Np004G230660	Ag003G241440
OG0018015	Np005G282250	Ag007G586310
OG0018016	Np005G281390	Ag007G598650
OG0018017	Np005G280840	Ag007G586050
OG0018019	Np006G364660	Ag006G526290
OG0018028	Np006G368980	Ag006G522770
OG0018030	Np004G244080	Ag004G317760
OG0018031	Np004G247290	Ag004G313550
OG0018032	Np004G248110	Ag004G312270
OG0018033	Np004G249480	Ag004G310450
OG0018034	Np004G250290	Ag004G309140
OG0018035	Np004G251710	Ag004G307480
OG0018037	Np004G253620	Ag004G305220
OG0018038	Np004G253700	Ag004G305110
OG0018039	Np004G254320	Ag004G304360
OG0018040	Np004G254470	Ag004G304100
OG0018041	Np004G255270	Ag004G303160
OG0018042	Np004G255340	Ag004G303030
OG0018043	Np004G256190	Ag004G302080
OG0018044	Np004G256210	Ag004G302060
OG0018045	Np004G256850	Ag004G301140
OG0018046	Np004G257650	Ag004G299800
OG0018047	Np004G258620	Ag004G298650
OG0018049	Np004G259630	Ag004G297540
OG0018050	Np004G259640	Ag004G297530
OG0018051	Np004G259710	Ag004G297480
OG0018054	Np003G141570	Ag007G614690, Ag002G170770
OG0018055	Np003G141860	Ag007G616910
OG0018056	Np003G142220	Ag007G617990
OG0018057	Np003G145080	Ag007G627170
OG0018058	Np003G145570	Ag007G628530
OG0018060	Np003G146790	Ag007G629080
OG0018061	Np001G014420	Ag007G635240
OG0018062	Np007G419470	Ag005G484580
OG0018063	Np001G015650	Ag007G638220
OG0018066	Np003G140490	Ag007G612170
OG0018067	Np001G018070	Ag004G338990
OG0018069	Np003G131010	Ag006G501640
OG0018070	Np003G129890	Ag006G499790
OG0018071	Np003G129420	Ag006G499030
OG0018072	Np001G011670	Ag008G722510
OG0018074	Np001G009320	Ag008G725760
OG0018075	Np001G009270	Ag008G725800
OG0018077	Np001G009010	Ag008G726090
OG0018078	Np001G008650	Ag008G726600
OG0018079	Np003G154210	Ag008G706270
OG0018081	Np001G049910	Ag008G691680
OG0018082	Np001G049640	Ag008G691460
OG0018083	Np001G046670	Ag001G052740
OG0018084	Np001G043620	Ag008G668510
OG0018085	Np001G043270	Ag008G674570
OG0018086	Np001G048480	Ag003G218240
OG0018087	Np003G158360	Ag006G523700
OG0018089	Np002G090700, Np002G090720, Np002G088420	Ag004G354890
OG0018090	Np002G088350	Ag004G351200
OG0018091	Np002G088060	Ag004G350580
OG0018092	Np002G087570	Ag004G350270
OG0018094	Np002G083900	Ag004G343260
OG0018097	Np002G075260	Ag003G218700
OG0018098	Np002G075370	Ag003G218810
OG0018100	Np002G077390	Ag003G224100
OG0018101	Np002G078180	Ag003G226990
OG0018102	Np002G078280	Ag003G227240
OG0018103	Np002G078390	Ag003G227490
OG0018104	Np002G078950	Ag003G229510
OG0018105	Np002G078970	Ag003G229560
OG0018108	Np002G081600	Ag003G237840
OG0018109	Np006G320410	Ag002G206750
OG0018110	Np002G082200	Ag003G239090
OG0018112	Np002G072350	Ag003G211760
OG0018113	Np002G072190	Ag003G211610
OG0018114	Np002G070300	Ag003G207650
OG0018115	Np007G408570	Ag005G470610
OG0018117	Np007G407940	Ag005G469840
OG0018118	Np007G407860	Ag005G469710
OG0018119	Np007G407850	Ag005G469700
OG0018121	Np007G406730	Ag005G468340
OG0018122	Np007G404640	Ag005G464430
OG0018126	Np007G382700	Ag005G439360
OG0018128	Np007G383940	Ag005G436490
OG0018129	Np007G385630	Ag005G431950
OG0018130	Np007G385750	Ag005G431820
OG0018131	Np006G331200	Ag002G187890
OG0018132	Np007G388500	Ag005G426530
OG0018133	Np007G388940	Ag005G425780
OG0018134	Np007G379960	Ag005G420810
OG0018136	Np007G389630	Ag005G424800
OG0018137	Np007G389610	Ag005G424810
OG0018138	Np007G380090	Ag006G561990
OG0018139	Np007G379800	Ag005G420560
OG0018141	Np007G378080	Ag003G219930
OG0018142	Np007G377700	Ag003G219880
OG0018143	Np007G377110	Ag005G417820
OG0018144	Np007G375780	Ag005G415590
OG0018146	Np007G373580	Ag005G407190
OG0018147	Np007G371830	Ag005G404040
OG0018148	Np007G371740	Ag001G001000
OG0018149	Np004G192770	Ag001G005700
OG0018150	Np004G194040	Ag001G007620
OG0018152	Np004G194950	Ag001G009920
OG0018153	Np004G198650	Ag001G023160
OG0018154	Np004G198500	Ag001G021720
OG0018155	Np004G199400	Ag001G024960
OG0018156	Np004G190040	Ag001G000030
OG0018158	Np001G055010	Ag001G069950
OG0018159	Np001G055460	Ag001G071580
OG0018160	Np004G197380, Np001G056020	Ag001G072000
OG0018161	Np001G058460	Ag001G076650
OG0018162	Np001G060550	Ag001G081390
OG0018164	Np001G060620	Ag001G081590
OG0018166	Np001G062090	Ag001G084800
OG0018167	Np001G061110	Ag001G085390
OG0018168	Np001G063410	Ag001G088030
OG0018169	Np001G064350	Ag001G089630
OG0018170	Np001G066120	Ag001G092740
OG0018171	Np001G067380	Ag001G094870
OG0018172	Np001G068900	Ag001G097680
OG0018173	Np004G192000	Ag001G003810
OG0018174	Np004G258820, Np004G258830	Ag008G731360, Ag001G017610
OG0018175	Np005G309700	Ag001G042070
OG0018176	Np001G052020	Ag001G061370
OG0018177	Np001G052960	Ag001G067520
OG0018178	Np001G055950	Ag001G071770
OG0018180	Np001G056420	Ag001G072920
OG0018181	Np001G059810	Ag001G079980
OG0018182	Np001G059920	Ag001G080250, Ag001G080240
OG0018183	Np001G062470	Ag001G085260
OG0018184	Np001G066740	Ag001G093730
OG0018185	Np001G068210	Ag001G096430
OG0018188	Np001G000530	Ag001G099630
OG0018189	Np002G082650	Ag002G121480, Ag002G113740, Ag002G121750, Ag002G113690, Ag002G121370, Ag002G113920, Ag002G113830, Ag002G121610, Ag002G114090, Ag002G107150, Ag002G110640, Ag002G113660, Ag002G113790, Ag002G121570, Ag002G114930, Ag002G121360, Ag002G113910, Ag002G113900, Ag002G114020, Ag002G121640
OG0018190	Np001G034590	Ag002G117670
OG0018191	Np007G372010	Ag002G123820
OG0018192	Np001G042180	Ag002G157570
OG0018193	Np001G041940	Ag002G158010
OG0018194	Np006G340580	Ag002G163560
OG0018195	Np006G335420	Ag002G176680
OG0018199	Np006G322240	Ag002G204350
OG0018203	Np002G077150	Ag003G223220
OG0018204	Np002G080850	Ag003G235140
OG0018205	Np002G081970	Ag003G238690
OG0018206	Np005G277110	Ag003G252930
OG0018207	Np005G274440	Ag003G259880
OG0018208	Np005G276760	Ag003G269010
OG0018209	Np005G267670, Np005G266610	Ag003G287850
OG0018211	Np001G017990	Ag004G303530, Ag004G303540
OG0018212	Np004G254570	Ag004G303960
OG0018213	Np004G253380	Ag004G305440
OG0018214	Np004G252730	Ag004G306050
OG0018215	Np004G251760	Ag004G307420
OG0018216	Np004G251500	Ag004G307630
OG0018219	Np004G241700	Ag008G700600, Ag008G700700, Ag008G700640, Ag008G700620, Ag008G700690, Ag004G321530
OG0018220	Np004G241060	Ag004G322810
OG0018222	Np004G232000	Ag004G339840
OG0018223	Np005G282580	Ag004G344660
OG0018224	Np002G085300	Ag004G345110
OG0018225	Np002G086080	Ag004G347090, Ag004G346900
OG0018226	Np002G090090	Ag004G354460
OG0018227	Np002G091940	Ag004G355980
OG0018228	Np002G113110	Ag004G367980
OG0018229	Np002G119280, Np008G428340	Ag004G368080
OG0018230	Np002G119630	Ag004G378690
OG0018231	Np005G316150	Ag004G397040, Ag004G380340
OG0018232	Np002G123920	Ag004G398070
OG0018233	Np003G126360, Np003G125600, Np003G125610	Ag007G615750, Ag007G615790, Ag005G418320
OG0018234	Np007G388130	Ag005G426840
OG0018235	Np007G392020	Ag005G459120
OG0018238	Np007G408860	Ag005G471100
OG0018239	Np002G089020	Ag005G475940
OG0018240	Np007G414220	Ag005G478550
OG0018241	Np007G416710	Ag005G481190
OG0018242	Np007G375360, Np007G375350	Ag005G486000
OG0018243	Np003G127140	Ag006G494290
OG0018244	Np003G129910	Ag006G499820
OG0018246	Np003G132460	Ag006G505360
OG0018247	Np007G412150, Np003G132850	Ag006G506270
OG0018248	Np003G132880	Ag006G506310
OG0018249	Np003G132900	Ag006G506410
OG0018251	Np006G371410	Ag006G518420
OG0018252	Np005G287690	Ag006G564490
OG0018253	Np004G202920	Ag006G567510, Ag006G567500
OG0018254	Np004G211300	Ag007G583210
OG0018255	Np005G280760	Ag007G585950
OG0018258	Np006G359540	Ag007G595490
OG0018259	Np006G360700	Ag007G596950
OG0018260	Np006G361150	Ag007G618490, Ag007G597300
OG0018261	Np003G129570	Ag007G598300
OG0018262	Np005G281330	Ag007G598670
OG0018263	Np003G134390	Ag007G600870
OG0018264	Np003G138260	Ag007G607680
OG0018265	Np003G139240	Ag007G609460
OG0018266	Np003G140520	Ag007G612230
OG0018267	Np003G145030	Ag007G626550
OG0018268	Np005G311140	Ag007G628600
OG0018269	Np003G145800	Ag007G631390
OG0018270	Np003G145780	Ag007G631430
OG0018271	Np001G020900	Ag008G669170
OG0018273	Np003G155130	Ag008G704620
OG0018274	Np003G152600	Ag008G709850
OG0018275	Np003G151140	Ag008G713540
OG0018276	Np007G379390, Np007G379400, Np003G150210	Ag008G715700
OG0018277	Np003G148890	Ag008G717640
OG0018278	Np003G148660	Ag008G717910
OG0018279	Np001G013310	Ag008G720360
OG0018280	Np001G010560	Ag008G723910
OG0018281	Np001G009410	Ag008G725650
OG0018282	Np001G008900	Ag008G726170
OG0018286	Np001G001190	Ag008G734990
OG0018338	Np005G264350	Ag003G273450
OG0018340	Np002G106330	Ag004G365160, Ag004G365700
OG0018344	Np001G024260	Ag008G662650
OG0018347	Np002G094320	Ag004G358280
OG0018351	Np002G121130, Np002G121160	Ag004G381530
OG0018352	Np003G125720	Ag006G491950
OG0018354	Np004G190140	Ag001G000130
OG0018355	Np003G130580	Ag006G501040
OG0018357	Np003G173890	Ag001G032010
OG0018358	Np003G173790	Ag001G032080
OG0018361	Np003G170460	Ag008G675480
OG0018365	Np003G165260	Ag008G683540
OG0018367	Np003G156850	Ag008G700540
OG0018368	Np001G018190	Ag007G644430
OG0018369	Np003G139960	Ag007G611300
OG0018372	Np005G292630	Ag006G576100
OG0018373	Np005G292130	Ag006G575340
OG0018376	Np005G287370	Ag006G563580
OG0018378	Np004G206300	Ag006G540180
OG0018380	Np004G212240	Ag007G582270
OG0018381	Np005G268610	Ag003G289560
OG0018382	Np005G269690	Ag003G291950, Ag003G291930
OG0018383	Np005G260980	Ag003G295690
OG0018384	Np005G286390	Ag006G567490
OG0018385	Np005G313400	Ag007G646770
OG0018389	Np001G042270	Ag002G157390
OG0018390	Np001G024650	Ag008G662300
OG0018391	Np004G206360	Ag006G538120, Ag006G540120
OG0018393	Np003G179910	Ag002G146620
OG0018395	Np003G183930	Ag002G133420, Ag002G134960, Ag002G133460
OG0018397	Np001G038440	Ag002G102580
OG0018398	Np001G037290	Ag002G104080
OG0018399	Np001G031800	Ag002G123440
OG0018400	Np007G388610	Ag005G426240
OG0018404	Np005G303970	Ag001G034850
OG0018405	Np005G316530	Ag007G650410
OG0018408	Np005G318210	Ag007G654330
OG0018409	Np005G318270	Ag007G654730
OG0018410	Np005G319240	Ag007G655970
OG0018412	Np005G320190	Ag007G657570
OG0018414	Np006G320910	Ag002G206270
OG0018415	Np006G322290	Ag002G204300
OG0018417	Np006G325370	Ag002G199900
OG0018418	Np005G307120	Ag002G197870
OG0018419	Np006G329560	Ag002G191980
OG0018420	Np003G125660	Ag006G491780, Ag006G491790
OG0018421	Np003G126910	Ag006G493780
OG0018423	Np005G318470	Ag007G654990
OG0018425	Np001G005780	Ag008G729650
OG0018426	Np001G000420	Ag001G099480
OG0018427	Np001G000290	Ag001G099330
OG0018428	Np003G189740	Ag006G519300
OG0018429	Np003G186330	Ag006G509960
OG0018430	Np001G040740	Ag007G587270
OG0018431	Np006G353670, Np006G347130, Np006G353620	Ag007G592180
OG0018432	Np006G360350	Ag007G594620
OG0018433	Np006G360220	Ag007G594690
OG0018434	Np006G358680	Ag007G596280
OG0018435	Np006G361820	Ag007G597880
OG0018438	Np007G425350	Ag001G100920
OG0018440	Np004G195030	Ag001G101080
OG0018441	Np003G124930	Ag006G490770
OG0018442	Np007G424550	Ag005G490510
OG0018443	Np006G357940	Ag005G490000
OG0018444	Np007G423560	Ag005G489570
