Orthogroup	Noccaea_praecox	Raphanus_sativus
OG0017476	Np003G144060	XP_018472548.1
OG0017477	Np007G371690	XP_018440639.1, XP_018434256.1
OG0017478	Np007G371540	XP_018437956.1
OG0017479	Np007G371520	XP_018439195.1
OG0017480	Np004G190130	XP_018435215.1
OG0017481	Np004G190560	XP_018432912.1
OG0017482	Np004G190730	XP_018450671.1
OG0017483	Np004G190880	XP_018483336.1
OG0017484	Np004G191300	XP_018441346.1
OG0017485	Np004G191440	XP_018433146.1
OG0017486	Np004G191490	XP_018447291.1
OG0017487	Np004G191500	XP_018448162.1
OG0017488	Np004G191720	XP_018451213.1
OG0017489	Np004G192260	XP_018447791.1
OG0017490	Np004G192580	XP_018489936.1
OG0017491	Np004G193500	XP_018467161.1
OG0017492	Np004G193530	XP_018491608.1
OG0017493	Np004G194230	XP_018441959.1
OG0017494	Np004G194290	XP_018462990.1
OG0017496	Np004G196540	XP_018468767.1
OG0017497	Np004G196840	XP_018447549.1
OG0017498	Np004G197160	XP_018468404.1
OG0017499	Np004G198670	XP_018463800.1
OG0017500	Np004G198760	XP_018447785.1
OG0017501	Np004G198790	XP_018483297.1
OG0017502	Np004G199160	XP_018436222.1
OG0017503	Np004G199220	XP_018489378.1, XP_018439727.1
OG0017504	Np004G199630	XP_018448136.1
OG0017506	Np005G300750	XP_018448067.1
OG0017507	Np005G302050	XP_018462777.1, XP_018449223.1
OG0017508	Np005G302320	XP_018455419.1
OG0017509	Np005G302330	XP_018477476.1
OG0017510	Np004G213850	XP_018447077.1, XP_018447088.1
OG0017511	Np006G341970	XP_018441221.1
OG0017512	Np006G342050	XP_018479885.1
OG0017513	Np001G054110	XP_018482799.1
OG0017514	Np001G054130	XP_018458895.1
OG0017515	Np001G054930	XP_018487278.1
OG0017516	Np001G055020	XP_018482034.1
OG0017517	Np001G061810, Np001G055270	XP_018464535.1, XP_018480086.1
OG0017518	Np001G055340	XP_018485865.1
OG0017519	Np001G056540	XP_018483825.1
OG0017520	Np001G056590	XP_018485703.1
OG0017521	Np001G056600	XP_018464118.1
OG0017522	Np001G056720	XP_018464825.1
OG0017523	Np001G057070	XP_018458892.1
OG0017524	Np001G057520	XP_018483245.1
OG0017525	Np001G057330	XP_018480120.1
OG0017526	Np001G057370	XP_018490976.1
OG0017527	Np001G058410	XP_018489768.1
OG0017528	Np001G058570	XP_018432671.1
OG0017530	Np001G059010	XP_018485923.1
OG0017531	Np001G059200	XP_018483403.1, XP_018477188.1
OG0017532	Np001G059230	XP_018492794.1
OG0017533	Np001G059470	XP_018492303.1
OG0017534	Np001G059870	XP_018490674.1
OG0017535	Np001G059760	XP_018463161.1, XP_018490748.1
OG0017536	Np001G060090	XP_018484819.1
OG0017537	Np001G060530	XP_018489893.1
OG0017540	Np001G062260	XP_018492209.1
OG0017541	Np001G063590	XP_018442264.1
OG0017542	Np001G063760	XP_018486266.1
OG0017543	Np001G064270	XP_018460414.1
OG0017544	Np005G290770	XP_018444873.1
OG0017545	Np001G065110	XP_018488671.1
OG0017546	Np001G066160	XP_018492662.1
OG0017547	Np001G053910	XP_018482792.1
OG0017548	Np001G066600	XP_018488049.1
OG0017549	Np001G066640	XP_018486064.1
OG0017550	Np001G067890	XP_018444918.1
OG0017551	Np001G068440	XP_018488815.1
OG0017552	Np001G068950	XP_018490225.1
OG0017553	Np001G069140	XP_018460341.1
OG0017554	Np001G069810	XP_018488890.1
OG0017556	Np001G066770	XP_018442229.1
OG0017557	Np004G190380	XP_018450146.1
OG0017558	Np004G193880	XP_018458100.1
OG0017559	Np004G194200	XP_018489372.1
OG0017560	Np004G195620	XP_018436999.1
OG0017562	Np005G301910	XP_018462775.1, XP_018449268.1
OG0017563	Np001G045650	XP_018468417.1
OG0017564	Np001G047680	XP_018459324.1, XP_018436857.1
OG0017565	Np001G050940	XP_018469511.1
OG0017566	Np001G054360	XP_018478620.1
OG0017567	Np001G054120	XP_018482791.1
OG0017568	Np001G053330	XP_018434899.1
OG0017569	Np001G055370	XP_018485730.1, XP_018461243.1
OG0017572	Np001G057480	XP_018491556.1
OG0017573	Np001G057500	XP_018486810.1
OG0017574	Np001G057570	XP_018481295.1, XP_018462959.1
OG0017575	Np001G058810	XP_018481292.1
OG0017576	Np001G059480	XP_018492308.1
OG0017577	Np001G059990	XP_018487138.1
OG0017578	Np001G060410	XP_018489386.1, XP_018467350.1, XP_018461221.1
OG0017579	Np001G063440	XP_018444999.1
OG0017580	Np001G069470	XP_018481164.1
OG0017581	Np001G000190	XP_018456590.1
OG0017583	Np001G001720	XP_018435250.1, XP_018436237.1
OG0017584	Np001G032700	XP_018439859.1
OG0017586	Np003G182570	XP_018476566.1
OG0017587	Np003G181130	XP_018454849.1, XP_018462873.1
OG0017588	Np003G184170	XP_018435028.1
OG0017589	Np006G339970	XP_018474081.1
OG0017590	Np006G335570	XP_018436379.1
OG0017591	Np006G334720, Np006G334800, Np006G334830	XP_018484980.1, XP_018479941.1
OG0017592	Np006G332900	XP_018437041.1
OG0017593	Np006G330600	XP_018439608.1
OG0017595	Np006G329460	XP_018441158.1
OG0017596	Np006G329080	XP_018434085.1
OG0017597	Np006G328220	XP_018475937.1
OG0017598	Np006G321820	XP_018437560.1
OG0017599	Np002G072540	XP_018455154.1
OG0017600	Np002G074330	XP_018454578.1
OG0017602	Np002G078600	XP_018444794.1
OG0017603	Np005G277240	XP_018484631.1, XP_018468754.1
OG0017604	Np002G081670	XP_018469529.1
OG0017605	Np005G276870	XP_018453307.1
OG0017606	Np005G276820	XP_018481670.1, XP_018469222.1
OG0017607	Np005G274170	XP_018467986.1
OG0017608	Np005G272900	XP_018484656.1, XP_018484655.1
OG0017609	Np005G271560	XP_018444151.1
OG0017610	Np005G263490	XP_018479043.1, XP_018469205.1
OG0017611	Np005G263410	XP_018484959.1
OG0017612	Np005G265160	XP_018484955.1
OG0017613	Np004G204330	XP_018487873.1, XP_018474235.1
OG0017614	Np004G259290	XP_018487879.1
OG0017615	Np001G019760	XP_018479377.1, XP_018479374.1, XP_018484711.1
OG0017616	Np004G256350	XP_018486660.1, XP_018488565.1
OG0017617	Np004G254180	XP_018447262.1, XP_018447250.1
OG0017618	Np004G252910	XP_018472600.1
OG0017619	Np004G252740	XP_018490250.1
OG0017620	Np004G251160	XP_018484528.1
OG0017621	Np004G251070	XP_018438230.1
OG0017622	Np004G246550	XP_018448223.1, XP_018489233.1
OG0017623	Np004G242680	XP_018434863.1
OG0017624	Np004G242350	XP_018436603.1
OG0017625	Np004G240900	XP_018440535.1
OG0017627	Np004G235700	XP_018486910.1
OG0017628	Np004G232220	XP_018469506.1
OG0017629	Np004G231030	XP_018437351.1
OG0017630	Np002G084050	XP_018457603.1
OG0017631	Np002G085180	XP_018469712.1
OG0017632	Np002G086090	XP_018454749.1
OG0017633	Np002G086880	XP_018445317.1
OG0017635	Np002G089550	XP_018461396.1, XP_018444812.1
OG0017636	Np001G037790, Np002G106810	XP_018455840.1, XP_018453002.1
OG0017637	Np002G111520	XP_018457323.1
OG0017638	Np002G116550	XP_018455624.1
OG0017639	Np002G120070	XP_018456966.1
OG0017641	Np002G123840	XP_018456462.1
OG0017643	Np007G377410	XP_018486297.1
OG0017644	Np005G286940	XP_018468329.1
OG0017645	Np007G384560	XP_018433916.1, XP_018462709.1
OG0017648	Np007G402970	XP_018487539.1
OG0017649	Np006G325570, Np002G085670, Np002G085680	XP_018448439.1, XP_018470303.1, XP_018470372.1
OG0017650	Np007G408620	XP_018492548.1
OG0017651	Np007G410590	XP_018489741.1
OG0017652	Np007G412690	XP_018490005.1
OG0017653	Np007G414350	XP_018486199.1, XP_018486217.1
OG0017654	Np007G417490	XP_018491101.1
OG0017655	Np005G309590	XP_018476718.1
OG0017656	Np005G318720, Np007G420430	XP_018434596.1
OG0017657	Np007G424560	XP_018439114.1
OG0017658	Np003G127130	XP_018471929.1
OG0017659	Np003G131360	XP_018444637.1
OG0017660	Np005G279900	XP_018470529.1
OG0017661	Np003G132290, Np004G226790	XP_018469744.1
OG0017662	Np003G132750	XP_018444664.1
OG0017663	Np003G153520	XP_018451989.1
OG0017664	Np005G299720, Np002G108430, Np003G132920	XP_018474333.1, XP_018475493.1
OG0017665	Np006G371390	XP_018475368.1, XP_018462165.1
OG0017666	Np006G348780, Np003G189670	XP_018465750.1
OG0017667	Np006G365830	XP_018483067.1
OG0017668	Np005G285100	XP_018449891.1, XP_018460971.1
OG0017669	Np005G285800	XP_018468436.1, XP_018468438.1
OG0017670	Np005G287530	XP_018469995.1
OG0017671	Np005G287750	XP_018471644.1
OG0017672	Np004G213920	XP_018470276.1
OG0017673	Np004G211400	XP_018479905.1
OG0017674	Np004G210610	XP_018450748.1
OG0017676	Np004G202030	XP_018450052.1
OG0017677	Np004G200890	XP_018485647.1
OG0017679	Np006G355730	XP_018436318.1
OG0017680	Np001G062540	XP_018489657.1
OG0017681	Np006G346990, Np006G353780	XP_018476846.1, XP_018481521.1
OG0017682	Np006G359720	XP_018434675.1
OG0017683	Np006G359380	XP_018436279.1
OG0017684	Np006G360870	XP_018464186.1
OG0017685	Np003G135090	XP_018446585.1
OG0017687	Np003G138380	XP_018475977.1
OG0017688	Np001G016730	XP_018433745.1
OG0017689	Np005G316830	XP_018478966.1
OG0017690	Np005G317310	XP_018482001.1
OG0017692	Np001G023570	XP_018457119.1
OG0017693	Np003G158680	XP_018456292.1, XP_018456125.1
OG0017694	Np003G153620	XP_018456069.1
OG0017695	Np003G153130	XP_018455080.1
OG0017696	Np003G151050	XP_018442306.1, XP_018464381.1
OG0017699	Np001G013770	XP_018483372.1
OG0017701	Np001G003320	XP_018492161.1
OG0017703	Np004G250940	XP_018438878.1
OG0017704	Np004G228390	XP_018464664.1, XP_018474029.1
OG0017709	Np002G097430	XP_018450630.1
OG0017710	Np002G073690	XP_018455455.1
OG0017711	Np007G412250	XP_018465568.1
OG0017712	Np004G217170	XP_018453132.1
OG0017716	Np006G339900	XP_018475209.1, XP_018480661.1
OG0017717	Np001G044020	XP_018491634.1, XP_018437066.1
OG0017718	Np001G056640	XP_018456552.1, XP_018452918.1, XP_018462849.1
OG0017719	Np001G054720	XP_018459778.1, XP_018480077.1
OG0017720	Np003G136900	XP_018444342.1
OG0017721	Np001G012070	XP_018481281.1
OG0017723	Np005G282240	XP_018469923.1
OG0017725	Np005G273930	XP_018459853.1, XP_018482294.1
OG0017727	Np004G227500	XP_018463692.1, XP_018464275.1
OG0017728	Np005G312910, Np005G312930	XP_018482400.1
OG0017729	Np003G172450	XP_018464911.1, XP_018461975.1, XP_018479524.1
OG0017751	Np005G276100	XP_018467779.1
OG0017752	Np005G276040	XP_018468992.1, XP_018468997.1
OG0017753	Np005G274910	XP_018471913.1
OG0017754	Np005G272290	XP_018450422.1
OG0017755	Np005G271250	XP_018483921.1
OG0017756	Np005G270570	XP_018471545.1
OG0017758	Np001G067670	XP_018445270.1
OG0017759	Np005G265460	XP_018451780.1
OG0017760	Np005G265900	XP_018471340.1
OG0017761	Np005G263140	XP_018469007.1
OG0017762	Np004G205060	XP_018475063.1
OG0017763	Np004G205230	XP_018441345.1
OG0017764	Np004G205320	XP_018449878.1
OG0017765	Np005G296120	XP_018449412.1
OG0017768	Np002G115490	XP_018457572.1
OG0017769	Np002G115610	XP_018435538.1
OG0017770	Np002G116360	XP_018433467.1
OG0017771	Np002G118860	XP_018441895.1, XP_018433112.1
OG0017772	Np001G028170	XP_018464029.1, XP_018434358.1
OG0017773	Np001G027950	XP_018441692.1
OG0017774	Np001G027880	XP_018455235.1
OG0017775	Np001G027770	XP_018441225.1, XP_018481402.1
OG0017776	Np001G027340	XP_018461687.1, XP_018481360.1
OG0017777	Np001G026660	XP_018452936.1
OG0017778	Np001G024980	XP_018434448.1
OG0017779	Np001G024910	XP_018481133.1
OG0017781	Np001G024670	XP_018478996.1
OG0017782	Np001G022370	XP_018481086.1
OG0017783	Np001G022020	XP_018441583.1
OG0017785	Np001G020980	XP_018439071.1
OG0017786	Np001G020320	XP_018484373.1
OG0017787	Np001G019720	XP_018454111.1, XP_018454109.1
OG0017788	Np001G018950	XP_018480402.1, XP_018458466.1
OG0017789	Np002G095280	XP_018447161.1
OG0017790	Np002G095760	XP_018471619.1
OG0017791	Np002G096950	XP_018468102.1
OG0017792	Np002G097710	XP_018457563.1
OG0017793	Np002G097770	XP_018442381.1
OG0017794	Np003G160730	XP_018473420.1
OG0017795	Np002G124130	XP_018452264.1
OG0017796	Np002G122330	XP_018454891.1
OG0017797	Np007G413060	XP_018437653.1
OG0017798	Np005G277270	XP_018471282.1
OG0017799	Np007G409930	XP_018441555.1
OG0017800	Np003G175280	XP_018473528.1
OG0017801	Np003G173460	XP_018449481.1, XP_018475848.1
OG0017802	Np003G170970	XP_018452878.1
OG0017804	Np003G165090	XP_018467026.1
OG0017805	Np003G165020	XP_018450809.1
OG0017806	Np005G291040	XP_018470774.1
OG0017807	Np003G162360	XP_018473491.1
OG0017808	Np003G161760	XP_018458639.1
OG0017809	Np003G156360	XP_018456999.1
OG0017810	Np003G155520	XP_018475398.1
OG0017811	Np003G140000	XP_018445364.1
OG0017812	Np003G139710	XP_018445598.1
OG0017813	Np003G138250	XP_018454066.1
OG0017815	Np003G136250	XP_018444241.1, XP_018475555.1
OG0017816	Np003G135460	XP_018444349.1
OG0017817	Np003G134890	XP_018446592.1
OG0017818	Np003G134840	XP_018443365.1
OG0017819	Np003G134820	XP_018446181.1
OG0017820	Np003G134190	XP_018444395.1
OG0017821	Np003G133450	XP_018444955.1
OG0017822	Np003G133430	XP_018467314.1
OG0017823	Np005G293870	XP_018449421.1, XP_018449422.1
OG0017825	Np007G384550	XP_018486992.1
OG0017826	Np005G290780	XP_018450721.1
OG0017827	Np005G289900	XP_018447196.1
OG0017828	Np005G287680	XP_018482836.1
OG0017829	Np005G285070	XP_018444908.1
OG0017831	Np005G283450	XP_018467741.1
OG0017834	Np004G212530	XP_018490466.1
OG0017836	Np004G204970	XP_018448644.1
OG0017837	Np004G202580	XP_018480955.1
OG0017838	Np004G202940	XP_018476743.1
OG0017839	Np004G203240	XP_018448959.1, XP_018448730.1
OG0017840	Np004G211650	XP_018447754.1
OG0017841	Np004G213200	XP_018469342.1, XP_018469171.1
OG0017842	Np004G213260	XP_018449881.1
OG0017843	Np004G213940	XP_018481713.1
OG0017844	Np004G214040	XP_018493395.1
OG0017845	Np005G266630	XP_018484068.1, XP_018484064.1
OG0017847	Np005G268880	XP_018471772.1
OG0017849	Np005G269290	XP_018484880.1
OG0017850	Np005G269430	XP_018447251.1
OG0017852	Np005G262620	XP_018450211.1
OG0017853	Np005G262210	XP_018455672.1
OG0017854	Np005G261680	XP_018459478.1, XP_018477316.1
OG0017855	Np005G312150	XP_018481181.1
OG0017856	Np005G312400	XP_018481959.1, XP_018480892.1
OG0017857	Np005G313470	XP_018481249.1, XP_018481239.1
OG0017859	Np006G341060	XP_018484194.1
OG0017860	Np006G340810	XP_018437907.1
OG0017861	Np003G176320	XP_018455846.1, XP_018455669.1
OG0017863	Np006G342380	XP_018479884.1
OG0017864	Np006G343130	XP_018433246.1
OG0017865	Np001G042460	XP_018450041.1
OG0017866	Np001G011440	XP_018449484.1
OG0017867	Np001G042680	XP_018477919.1
OG0017868	Np003G177840	XP_018469954.1
OG0017869	Np003G178110	XP_018475821.1
OG0017870	Np003G178120	XP_018475099.1
OG0017871	Np003G178790	XP_018454745.1
OG0017872	Np003G179650	XP_018459673.1
OG0017873	Np003G179690	XP_018457706.1
OG0017874	Np003G180400	XP_018452337.1
OG0017875	Np003G181590	XP_018454923.1
OG0017876	Np003G182680	XP_018472440.1
OG0017877	Np001G038240	XP_018455731.1
OG0017878	Np001G037100	XP_018477465.1
OG0017879	Np001G036190	XP_018466609.1
OG0017881	Np001G034560	XP_018481035.1
OG0017882	Np001G034400	XP_018453078.1
OG0017883	Np001G033740	XP_018485322.1
OG0017884	Np005G310110	XP_018458106.1
OG0017885	Np001G032690	XP_018439857.1
OG0017887	Np005G309800	XP_018451554.1
OG0017888	Np005G310590	XP_018445487.1
OG0017889	Np005G307350	XP_018436125.1
OG0017890	Np005G307750	XP_018449445.1
OG0017891	Np005G307850	XP_018442043.1
OG0017892	Np005G307920	XP_018477800.1
OG0017893	Np005G308470	XP_018444634.1
OG0017894	Np005G307230	XP_018480956.1
OG0017895	Np005G306950	XP_018482453.1, XP_018482476.1
OG0017896	Np005G306350	XP_018447982.1
OG0017897	Np005G306340	XP_018484960.1
OG0017898	Np005G305840	XP_018477813.1
OG0017899	Np005G305720	XP_018484124.1
OG0017900	Np005G305080	XP_018470899.1
OG0017901	Np005G302500	XP_018472019.1
OG0017902	Np001G063170	XP_018489544.1, XP_018493337.1
OG0017903	Np005G317800	XP_018484838.1
OG0017904	Np005G318790	XP_018484742.1
OG0017905	Np006G321860	XP_018464506.1, XP_018473210.1
OG0017906	Np006G322230	XP_018434441.1
OG0017907	Np006G322720	XP_018437894.1
OG0017908	Np006G324320	XP_018440277.1
OG0017909	Np006G324460	XP_018440255.1
OG0017910	Np006G325330	XP_018436405.1
OG0017911	Np006G325870	XP_018433678.1
OG0017913	Np006G327650	XP_018440469.1
OG0017914	Np006G327780	XP_018440465.1
OG0017915	Np006G327960	XP_018439153.1
OG0017916	Np006G329040	XP_018474828.1
OG0017917	Np006G328830	XP_018474822.1, XP_018474720.1
OG0017919	Np003G125230	XP_018474422.1
OG0017920	Np003G125240	XP_018442101.1
OG0017921	Np003G125370	XP_018466559.1
OG0017922	Np003G125790	XP_018467983.1
OG0017924	Np003G128000	XP_018474346.1, XP_018474349.1, XP_018469833.1
OG0017925	Np003G147750	XP_018442175.1
OG0017926	Np003G149020	XP_018444621.1
OG0017928	Np003G152800	XP_018452465.1
OG0017929	Np003G153830	XP_018455594.1
OG0017930	Np001G004410	XP_018490685.1
OG0017931	Np001G004110	XP_018434353.1
OG0017932	Np001G000740	XP_018433021.1
OG0017933	Np001G000520	XP_018433601.1
OG0017934	Np001G000380	XP_018456209.1
OG0017935	Np001G000230	XP_018454219.1
OG0017936	Np003G189850	XP_018453218.1
OG0017937	Np003G189840	XP_018458933.1
OG0017940	Np003G188730	XP_018457543.1
OG0017941	Np003G188580	XP_018473436.1
OG0017942	Np003G188070	XP_018461991.1, XP_018461993.1
OG0017943	Np003G186710	XP_018476367.1, XP_018474540.1
OG0017944	Np006G357900	XP_018485368.1
OG0017945	Np006G355600	XP_018439590.1
OG0017946	Np006G352260	XP_018439091.1
OG0017947	Np006G350710	XP_018473911.1
OG0017948	Np004G251520	XP_018450798.1, XP_018447179.1
OG0017949	Np006G361350	XP_018436688.1
OG0017950	Np004G194490	XP_018490222.1
OG0017951	Np006G362570	XP_018490696.1
OG0017952	Np006G363270	XP_018487965.1
OG0017953	Np007G424780	XP_018485947.1
OG0017954	Np007G424870	XP_018490990.1
OG0017955	Np007G417260	XP_018493066.1
OG0017956	Np007G425070	XP_018492776.1
OG0017957	Np007G425410	XP_018486788.1
OG0017958	Np007G425440	XP_018438889.1
OG0017959	Np003G125300	XP_018475900.1
OG0017960	Np003G124920	XP_018459323.1
OG0017962	Np003G125050	XP_018465347.1, XP_018471372.1, XP_018471369.1
OG0017963	Np005G278630	XP_018482648.1, XP_018483187.1
OG0017965	Np005G278780	XP_018448479.1
OG0017966	Np007G422940	XP_018493542.1
OG0017967	Np007G422320	XP_018491393.1
OG0017968	Np007G422100	XP_018486533.1
OG0017969	Np007G422060	XP_018493273.1, XP_018490128.1
OG0017970	Np007G421920	XP_018487330.1
OG0017972	Np007G420480	XP_018491431.1
OG0017973	Np007G420380	XP_018441458.1, XP_018485766.1
OG0017974	Np007G420140	XP_018491276.1
OG0017975	Np007G411460	XP_018488915.1
OG0017976	Np007G418980	XP_018493434.1
OG0017977	Np007G418990	XP_018434976.1
OG0017978	Np007G418530	XP_018486773.1
OG0017979	Np007G418240	XP_018486045.1
OG0017980	Np007G417240	XP_018436741.1
OG0017981	Np007G415360	XP_018466582.1
OG0017982	Np007G415200	XP_018438495.1
OG0017983	Np007G414790	XP_018489789.1
OG0017984	Np007G414210	XP_018493173.1
OG0017985	Np007G414190	XP_018493174.1
OG0017986	Np006G333890	XP_018476393.1
OG0017987	Np006G339350	XP_018481359.1, XP_018479910.1
OG0017988	Np006G339280	XP_018476778.1, XP_018474073.1
OG0017989	Np006G339240	XP_018440189.1
OG0017990	Np006G337550	XP_018478191.1, XP_018478172.1
OG0017991	Np006G336050	XP_018436375.1
OG0017993	Np004G241040	XP_018466222.1
OG0017994	Np004G240770	XP_018435989.1
OG0017995	Np004G240740	XP_018486463.1
OG0017996	Np004G239290	XP_018454626.1
OG0017997	Np004G238340	XP_018464010.1
OG0017998	Np004G237550	XP_018449339.1
OG0017999	Np004G237220	XP_018433100.1
OG0018000	Np004G236640	XP_018434180.1
OG0018001	Np004G235310	XP_018435338.1
OG0018002	Np004G235250	XP_018480019.1
OG0018003	Np004G235240	XP_018468929.1
OG0018004	Np004G235210	XP_018487618.1
OG0018005	Np004G233850, Np004G233860	XP_018439980.1
OG0018006	Np004G232190	XP_018485720.1
OG0018007	Np001G018040	XP_018435646.1
OG0018008	Np004G231340	XP_018473695.1, XP_018467067.1
OG0018009	Np004G230660	XP_018480598.1
OG0018010	Np004G229880	XP_018443909.1
OG0018011	Np004G227810, Np004G227860	XP_018485209.1
OG0018012	Np004G225840	XP_018484184.1
OG0018013	Np004G209280	XP_018448108.1, XP_018448109.1
OG0018015	Np005G282250	XP_018469922.1
OG0018016	Np005G281390	XP_018472243.1
OG0018017	Np005G280840	XP_018478131.1
OG0018018	Np006G364580	XP_018441467.1
OG0018019	Np006G364660	XP_018477630.1
OG0018020	Np006G364880	XP_018483777.1
OG0018021	Np006G365930	XP_018485335.1
OG0018022	Np006G366330	XP_018437280.1, XP_018437277.1
OG0018023	Np006G366570	XP_018484932.1
OG0018025	Np006G367050	XP_018483178.1, XP_018480299.1
OG0018026	Np006G367510	XP_018484835.1
OG0018027	Np006G368490	XP_018485107.1
OG0018028	Np006G368980	XP_018478784.1
OG0018030	Np004G244080	XP_018474969.1
OG0018031	Np004G247290	XP_018439963.1
OG0018032	Np004G248110	XP_018432898.1, XP_018441760.1
OG0018033	Np004G249480	XP_018483247.1
OG0018034	Np004G250290	XP_018462336.1
OG0018035	Np004G251710	XP_018465871.1, XP_018447831.1
OG0018037	Np004G253620	XP_018461224.1
OG0018038	Np004G253700	XP_018434199.1
OG0018039	Np004G254320	XP_018491815.1
OG0018040	Np004G254470	XP_018435785.1
OG0018041	Np004G255270	XP_018471147.1, XP_018471061.1
OG0018042	Np004G255340	XP_018441659.1
OG0018043	Np004G256190	XP_018492504.1
