Orthogroup	Noccaea_praecox	Odontarrhena_muralis
OG0017558	Np004G193880	Om003G093840
OG0017559	Np004G194200	Om003G094250, Om003G094230
OG0017560	Np004G195620	Om003G095900
OG0017562	Np005G301910	Om003G100840
OG0017563	Np001G045650	Om006G267300
OG0017564	Np001G047680	Om006G263850
OG0017565	Np001G050940	Om006G259680
OG0017566	Np001G054360	Om006G256130
OG0017567	Np001G054120	Om006G256350
OG0017568	Np001G053330	Om006G257150
OG0017569	Np001G055370	Om006G255220
OG0017571	Np005G319200, Np001G057120	Om004G151000
OG0017572	Np001G057480	Om006G253340
OG0017573	Np001G057500	Om006G253300
OG0017574	Np001G057570	Om006G253230
OG0017575	Np001G058810	Om006G252200
OG0017576	Np001G059480	Om006G251630
OG0017577	Np001G059990	Om006G251020
OG0017578	Np001G060410	Om006G250620
OG0017579	Np001G063440	Om003G122300
OG0017580	Np001G069470	Om008G343250, Om003G128820
OG0017581	Np001G000190	Om006G229090
OG0017584	Np001G032700	Om005G206450
OG0017586	Np003G182570	Om008G353330
OG0017587	Np003G181130	Om008G351790
OG0017588	Np003G184170	Om008G339500, Om008G339490
OG0017589	Np006G339970	Om008G338080
OG0017590	Np006G335570	Om008G333960
OG0017591	Np006G334720, Np006G334800, Np006G334830	Om008G333030
OG0017592	Np006G332900	Om008G331160
OG0017593	Np006G330600	Om008G328600
OG0017595	Np006G329460	Om008G327640
OG0017596	Np006G329080	Om008G327160
OG0017597	Np006G328220	Om008G326330
OG0017598	Np004G241450	Om008G319910
OG0017599	Np002G072540	Om004G132120
OG0017600	Np002G074330	Om004G134160, Om001G019790
OG0017602	Np002G078600	Om004G138770
OG0017604	Np002G081670	Om004G142020
OG0017605	Np005G276870	Om001G021970
OG0017606	Np005G276820	Om001G022070
OG0017607	Np005G274170	Om001G025520
OG0017608	Np005G272900	Om001G026650
OG0017609	Np005G271560	Om001G028160
OG0017610	Np005G263490	Om001G030730
OG0017611	Np005G263410	Om001G030630
OG0017612	Np005G265160	Om001G032970
OG0017613	Np004G204330	Om006G244700
OG0017614	Np004G259290	Om005G178050
OG0017616	Np004G256350	Om005G181020
OG0017617	Np004G254180	Om005G183080
OG0017618	Np004G252910	Om005G184300, Om003G100730
OG0017619	Np004G252740	Om005G184390
OG0017620	Np004G251160	Om005G186110
OG0017621	Np004G251070	Om005G186220
OG0017622	Np004G246550	Om005G190850
OG0017623	Np004G242680	Om005G194170
OG0017624	Np004G242350	Om005G194470
OG0017625	Np004G240900	Om005G196140
OG0017627	Np004G235700	Om005G201830
OG0017628	Np004G232220	Om005G204950
OG0017629	Np004G231020, Np004G231030	Om005G205680
OG0017630	Np002G084050	Om005G206710
OG0017631	Np002G085180	Om005G207540
OG0017632	Np002G086090	Om005G208430
OG0017633	Np002G086880	Om005G200190, Om005G209290
OG0017635	Np002G089550	Om005G211040
OG0017637	Np002G111520	Om005G218070, Om011G365330
OG0017638	Np002G116550	Om005G221530
OG0017639	Np002G120070	Om005G224820
OG0017641	Np002G123840	Om005G227810
OG0017643	Np007G377410	Om002G082450
OG0017644	Np005G286940	Om001G007420
OG0017645	Np007G384560	Om002G072130
OG0017648	Np007G402970	Om002G061200
OG0017649	Np006G325570, Np002G085670, Np002G085680	Om001G022060
OG0017650	Np007G408620	Om002G056590
OG0017651	Np007G410590	Om002G054580
OG0017652	Np007G412690	Om002G052710
OG0017653	Np007G414350	Om002G051080
OG0017654	Np007G417490	Om002G048620
OG0017655	Np005G309590	Om003G105800
OG0017656	Np005G318720, Np007G420430	Om002G046330
OG0017657	Np007G424560	Om002G042880
OG0017658	Np003G127130	Om004G174950
OG0017659	Np003G131360	Om004G170730
OG0017660	Np005G279900	Om001G018000
OG0017661	Np003G132290, Np004G226790	Om004G170080
OG0017662	Np003G132750	Om004G169510, Om004G169530
OG0017663	Np003G153520	Om004G169440, Om006G246710
OG0017664	Np005G299720, Np002G108430, Np003G132920	Om004G169300
OG0017665	Np006G371390	Om004G156890
OG0017666	Np006G348780, Np003G189670	Om004G157250
OG0017667	Np006G365830	Om018G373900, Om004G153190
OG0017668	Np005G285100	Om001G009190
OG0017669	Np005G285800	Om001G008660
OG0017670	Np005G287530	Om001G006890
OG0017671	Np005G287750	Om001G007070
OG0017672	Np004G213920	Om007G291090
OG0017673	Np004G211400	Om007G288820
OG0017674	Np004G210610	Om007G288110
OG0017675	Np004G201240	Om007G287810
OG0017676	Np004G202030	Om007G287470
OG0017677	Np004G200890	Om007G287290
OG0017680	Np001G062540	Om007G280660
OG0017682	Np006G359720	Om007G283390
OG0017683	Np006G359380	Om007G283560
OG0017684	Np006G360870	Om007G284760
OG0017685	Np003G135090	Om004G167270
OG0017687	Np003G138380	Om004G163370
OG0017688	Np001G016730	Om007G304220
OG0017689	Np005G316830	Om007G316640
OG0017690	Np005G317310	Om007G316810
OG0017692	Np001G023570	Om006G273120
OG0017693	Np003G158680	Om003G118040
OG0017694	Np003G153620	Om006G246760
OG0017695	Np003G153130	Om006G246330
OG0017696	Np003G151050	Om006G244350
OG0017700	Np001G006100	Om006G234330
OG0017701	Np001G003320	Om006G232020
OG0017703	Np004G250940	Om005G186380
OG0017704	Np004G228390	Om004G144910, Om004G144930
OG0017718	Np001G056640	Om006G254220
OG0017719	Np001G054720	Om006G255800, Om005G209030
OG0017721	Np001G012070	Om006G239430
OG0017724	Np004G204270, Np004G203920	Om001G028050
OG0017725	Np005G273930	Om001G025700
OG0017730	Np023G439390, Np023G439460, Np019G438780	Om007G308940
OG0017752	Np005G276040	Om001G023280
OG0017753	Np005G274910	Om001G024700
OG0017754	Np005G272290	Om001G027450
OG0017755	Np005G271250	Om001G028500
OG0017756	Np005G270570	Om006G261370, Om001G029030
OG0017758	Np001G067670	Om001G011930
OG0017759	Np005G265460	Om001G033370
OG0017760	Np005G265900	Om001G033900
OG0017762	Np004G205060	Om007G276990
OG0017763	Np004G205230	Om007G276840
OG0017764	Np004G205320	Om007G276770
OG0017765	Np005G296120	Om007G276510
OG0017768	Np002G115490	Om005G220160
OG0017769	Np002G115610	Om005G220390
OG0017770	Np002G116360	Om005G221170
OG0017771	Np002G118860	Om005G223920
OG0017773	Np001G027950	Om006G275430
OG0017778	Np001G024980	Om006G274280
OG0017779	Np001G024910	Om006G274190
OG0017781	Np001G024670	Om006G274010
OG0017782	Np001G022370	Om006G272250
OG0017784	Np001G021020	Om006G271350
OG0017786	Np001G020320	Om006G270900
OG0017787	Np001G019720	Om006G270530
OG0017788	Np001G018950	Om006G269390
OG0017790	Np002G095760	Om005G213780
OG0017791	Np002G096950	Om005G214430
OG0017792	Np002G097710	Om005G214800
OG0017793	Np002G097770	Om005G214810
OG0017795	Np002G124130	Om005G228360
OG0017796	Np002G122330	Om005G226190, Om005G226160
OG0017797	Np007G413060	Om002G052380
OG0017798	Np005G277270	Om001G021430
OG0017799	Np007G409930	Om002G055340
OG0017802	Np003G170970	Om003G111930
OG0017804	Np003G165090	Om001G030180
OG0017806	Np005G291040	Om001G002810
OG0017807	Np003G162360	Om003G115840
OG0017808	Np003G161760	Om003G115490
OG0017809	Np003G156360	Om006G249650
OG0017810	Np003G155520	Om006G248680
OG0017811	Np003G140000	Om004G161580
OG0017812	Np003G139710	Om004G161950
OG0017813	Np003G138250	Om004G163500
OG0017815	Np003G136250	Om004G166150
OG0017816	Np003G135460	Om004G166920
OG0017817	Np003G134890	Om004G167370
OG0017818	Np003G134840	Om004G167450
OG0017819	Np003G134820	Om004G167470
OG0017821	Np003G133450	Om004G168730
OG0017822	Np003G133430	Om004G168750
OG0017823	Np005G293870	Om001G000630
OG0017825	Np007G384550	Om002G072110
OG0017827	Np005G289900	Om001G004140
OG0017828	Np005G287680	Om001G007050
OG0017829	Np005G285070	Om001G009220
OG0017831	Np005G283450	Om001G010810
OG0017833	Np004G204090	Om001G013600
OG0017834	Np004G212530	Om001G013630
OG0017835	Np004G204900	Om001G014690
OG0017836	Np004G204970	Om001G014820
OG0017837	Np004G202580	Om001G015370
OG0017838	Np004G202940	Om001G015600
OG0017840	Np004G211650	Om007G289110
OG0017841	Np004G213200	Om007G290450
OG0017842	Np004G213260	Om007G290500
OG0017843	Np004G213940	Om007G291130
OG0017844	Np004G214040	Om007G291230
OG0017845	Np005G266630	Om001G034780
OG0017847	Np005G268880	Om001G037400
OG0017849	Np005G269290	Om001G038120
OG0017850	Np005G269430	Om001G038240
OG0017852	Np005G262620	Om001G039120
OG0017853	Np005G262210	Om002G044650
OG0017854	Np005G261680	Om001G040220
OG0017857	Np005G313470	Om007G314670
OG0017858	Np005G315710	Om007G315640
OG0017859	Np006G341060	Om008G339370
OG0017861	Np003G176320	Om008G343770
OG0017863	Np006G342380	Om008G340190
OG0017864	Np006G343130	Om005G218900, Om005G228170
OG0017865	Np001G042460	Om008G342350
OG0017866	Np001G011440	Om008G342660
OG0017867	Np001G042680	Om004G171360
OG0017868	Np003G177840	Om008G346420
OG0017869	Np003G178110	Om008G347120
OG0017870	Np003G178120	Om008G347430
OG0017873	Np003G179690	Om008G350570
OG0017874	Np003G180400	Om008G351430
OG0017875	Np003G181590	Om008G352710
OG0017876	Np003G182680	Om008G353470
OG0017877	Np001G038240	Om008G357570
OG0017878	Np001G037100	Om008G358470
OG0017879	Np001G036190	Om008G358850
OG0017880	Np001G035560	Om008G359920
OG0017881	Np001G034560	Om008G360960
OG0017883	Np001G033740	Om008G361690
OG0017885	Np001G032690	Om005G212750
OG0017887	Np005G309800	Om003G106010
OG0017889	Np005G307350	Om003G105240
OG0017890	Np005G307750	Om003G104800
OG0017892	Np005G307920	Om003G104590
OG0017893	Np005G308470	Om003G104300
OG0017894	Np005G307230	Om003G103890
OG0017896	Np005G306350	Om003G103510
OG0017897	Np005G306340	Om003G103500
OG0017899	Np005G305720	Om003G103190
OG0017901	Np005G302500	Om003G101360
OG0017902	Np001G063170	Om003G121970
OG0017903	Np005G317800	Om007G317060
OG0017905	Np006G321860	Om008G319950
OG0017906	Np006G322230	Om008G320230
OG0017907	Np006G322720	Om008G320680
OG0017908	Np006G324320	Om008G322150
OG0017909	Np006G324460	Om008G322260
OG0017910	Np006G325330	Om008G323030
OG0017911	Np006G325870	Om008G323840
OG0017913	Np006G327650	Om008G325840
OG0017914	Np006G327780	Om008G325990
OG0017915	Np006G327960	Om008G326150
OG0017917	Np006G328830	Om008G326920
OG0017918	Np003G125210	Om004G177000
OG0017919	Np003G125230	Om004G176980
OG0017920	Np003G125240	Om004G176970
OG0017921	Np003G125370	Om004G176830
OG0017922	Np003G125790	Om004G176400
OG0017925	Np003G147750	Om006G241290
OG0017926	Np003G149020	Om006G242470
OG0017928	Np003G152800	Om006G245920
OG0017929	Np003G153830	Om006G247120
OG0017930	Np001G004410	Om006G232960
OG0017931	Np001G004110	Om006G232670
OG0017932	Np001G000740	Om006G229600
OG0017933	Np001G000520	Om006G229430
OG0017934	Np001G000380	Om006G229250
OG0017936	Np003G189850	Om004G157070
OG0017937	Np003G189840	Om004G157080
OG0017938	Np003G189700	Om004G157240
OG0017940	Np003G188730	Om004G158150
OG0017941	Np003G188580	Om004G158220
OG0017942	Np003G188070	Om004G158600
OG0017943	Np003G186710	Om004G159830
OG0017944	Np006G357900	Om007G278420
OG0017945	Np006G355600	Om007G280050
OG0017946	Np006G352260	Om007G282130
OG0017947	Np006G350710	Om007G282260
OG0017948	Np004G251520	Om005G185710
OG0017949	Np006G361350	Om007G285050
OG0017950	Np004G194490	Om003G094630
OG0017951	Np006G362570	Om004G149300
OG0017953	Np007G424780	Om002G042680
OG0017954	Np007G424870	Om002G042590
OG0017955	Np007G417260	Om002G048870
OG0017956	Np007G425070	Om002G042420
OG0017957	Np007G425410	Om002G042100
OG0017958	Np007G425440	Om002G042050
OG0017959	Np003G125300	Om004G175720
OG0017960	Np003G124920	Om004G177410
OG0017962	Np003G125050	Om004G177260
OG0017965	Np005G278780	Om001G018870
OG0017966	Np007G422940	Om002G044240
OG0017967	Np007G422320	Om002G044790
OG0017968	Np007G422100	Om002G045000
OG0017969	Np007G422060	Om002G045040
OG0017970	Np007G421920	Om002G045110
OG0017972	Np007G420480	Om002G046270
OG0017973	Np007G420380	Om002G046360
OG0017974	Np007G420140	Om002G046570
OG0017975	Np007G411460	Om002G053750
OG0017976	Np007G418980	Om002G047450
OG0017977	Np007G418990	Om002G047440
OG0017978	Np007G418530	Om002G047810
OG0017979	Np007G418240	Om002G048070
OG0017981	Np007G415360	Om002G050260
OG0017982	Np007G415200	Om002G050400
OG0017983	Np007G414790	Om002G050700
OG0017984	Np007G414210	Om002G051210
OG0017986	Np006G333890	Om008G332090
OG0017987	Np006G339350	Om008G337400
OG0017989	Np006G339240	Om008G337240
OG0017991	Np006G336050	Om008G334390
OG0017993	Np004G241040	Om005G196020
OG0017994	Np004G240770	Om005G196240
OG0017995	Np004G240740	Om005G196270
OG0017996	Np004G239290	Om005G197910
OG0017997	Np004G238340	Om005G199000
OG0017998	Np004G237550	Om005G199890
OG0017999	Np004G237220	Om005G200280
OG0018000	Np004G236640	Om005G200900
OG0018001	Np004G235310	Om005G202310
OG0018002	Np004G235250	Om005G202360
OG0018003	Np004G235240	Om005G202370
OG0018004	Np004G235210	Om005G202420
OG0018005	Np004G233850, Np004G233860	Om005G203830
OG0018008	Np004G231340	Om005G205350
OG0018009	Np004G230660	Om004G143440
OG0018010	Np004G229880	Om004G144370
OG0018011	Np004G227810, Np004G227860	Om004G145140
OG0018013	Np004G209280	Om004G147370
OG0018015	Np005G282250	Om007G286050
OG0018016	Np005G281390	Om007G285860
OG0018017	Np005G280840	Om007G286330
OG0018019	Np006G364660	Om004G151390
OG0018028	Np006G368980	Om004G153750
OG0018030	Np004G244080	Om005G192970
OG0018031	Np004G247290	Om005G190150
OG0018032	Np004G248110	Om005G189250
OG0018033	Np004G249480	Om005G187880
OG0018034	Np004G250290	Om005G186960
OG0018035	Np004G251710	Om005G185580
OG0018037	Np004G253620	Om005G183580
OG0018038	Np004G253700	Om005G183470
OG0018039	Np004G254320	Om005G182960
OG0018040	Np004G254470	Om005G182820
OG0018041	Np004G255270	Om005G182100
OG0018042	Np004G255340	Om005G181980
OG0018043	Np004G256190	Om005G181170
OG0018044	Np004G256210	Om005G181150
OG0018045	Np004G256850	Om005G180470
OG0018046	Np004G257650	Om005G179560
OG0018047	Np004G258620	Om005G178700
OG0018049	Np004G259630	Om005G177830
OG0018050	Np004G259640	Om005G177820
OG0018051	Np004G259710	Om005G177760
OG0018052	Np003G141210	Om007G301480
OG0018054	Np003G141570	Om007G301040
OG0018055	Np003G141860	Om007G300490
OG0018056	Np003G142220	Om007G300040
OG0018057	Np003G145080	Om007G296640
OG0018058	Np003G145570	Om007G296170
OG0018060	Np003G146790	Om007G295040
OG0018061	Np001G014420	Om007G294230
OG0018062	Np007G419470	Om002G046900
OG0018063	Np001G015650	Om007G293190
OG0018064	Np001G015760	Om007G302610
OG0018065	Np001G016800	Om007G304540
OG0018066	Np003G140490	Om004G161120
OG0018067	Np001G018070	Om001G041460
OG0018068	Np003G131510	Om004G170580
OG0018069	Np003G131010	Om004G171100
OG0018070	Np003G129890	Om004G172040
OG0018071	Np003G129420	Om004G172510
OG0018072	Np001G011670	Om006G238990
OG0018073	Np001G011540	Om006G238930
OG0018074	Np001G009320	Om006G236760
OG0018075	Np001G009270	Om006G236720
OG0018078	Np001G008650	Om006G236230
OG0018079	Np003G154210	Om006G247500
OG0018080	Np001G050840	Om006G259950
OG0018082	Np001G049640	Om006G261120
OG0018083	Np001G046670	Om006G266650
OG0018084	Np001G043620	Om005G192730
OG0018085	Np001G043270	Om006G268390
OG0018086	Np001G048480	Om004G134910
OG0018087	Np003G158360	Om004G154410
OG0018089	Np002G090700, Np002G090720, Np002G088420	Om005G211880
OG0018090	Np002G088350	Om005G210350
OG0018091	Np002G088060	Om005G210000
OG0018092	Np002G087570	Om005G209800
OG0018094	Np002G083900	Om005G206580
OG0018097	Np002G075260	Om004G135070
OG0018098	Np002G075370	Om004G135150
OG0018100	Np002G077390	Om004G137320
OG0018101	Np002G078180	Om004G137850
OG0018102	Np002G078280	Om004G137720
OG0018103	Np002G078390	Om004G138450
OG0018104	Np002G078950	Om004G139010
OG0018105	Np002G078970	Om004G139070
OG0018107	Np002G079820	Om004G140090
OG0018109	Np006G320410	Om008G318640
OG0018110	Np002G082200	Om004G142410
OG0018111	Np002G072490	Om004G132050
OG0018112	Np002G072350	Om004G131930
OG0018113	Np002G072190	Om004G131760
OG0018114	Np002G070300	Om004G129670
OG0018115	Np007G408570	Om002G056610
OG0018116	Np007G408360	Om002G056850
OG0018117	Np007G407940	Om002G057190
OG0018118	Np007G407860	Om002G057340
OG0018119	Np007G407850	Om002G057350
OG0018121	Np007G406730	Om002G058140
OG0018122	Np007G404640	Om002G060300
OG0018126	Np007G382700	Om002G070420
OG0018128	Np007G383940	Om002G071510
OG0018129	Np007G385630	Om002G073020
OG0018131	Np006G331200	Om008G329310
OG0018132	Np007G388500	Om002G075890
OG0018133	Np007G388940	Om002G076820
OG0018134	Np007G379960	Om002G079340
OG0018135	Np007G380140	Om002G078860
OG0018136	Np007G389630	Om002G077730
OG0018137	Np007G389610	Om002G077720
OG0018138	Np007G380090	Om001G006280
OG0018139	Np007G379800	Om002G079550
OG0018141	Np007G378080	Om002G081880
OG0018142	Np007G377700	Om002G082100, Om003G111560, Om008G360710
OG0018144	Np007G375780	Om002G084170
OG0018145	Np007G374400	Om002G085870
OG0018146	Np007G373580	Om002G086850
OG0018147	Np007G371830	Om002G088460
OG0018149	Np004G192770	Om003G092660
OG0018150	Np004G194040	Om003G094010
OG0018151	Np004G194730	Om003G094790
OG0018152	Np004G194950	Om003G095210
OG0018153	Np004G198650	Om003G098890
OG0018154	Np004G198500	Om003G098600
OG0018155	Np004G199400	Om003G099510
OG0018156	Np004G190040	Om003G089360
OG0018157	Np004G255630	Om005G181480
OG0018158	Np001G055010	Om006G255560
OG0018159	Np001G055460	Om006G255120
OG0018160	Np004G197380, Np001G056020	Om006G254940
OG0018161	Np001G058460	Om006G252580
OG0018162	Np001G060550	Om006G250470
OG0018164	Np001G060620	Om003G119310
OG0018165	Np001G060740	Om003G119460
OG0018166	Np001G062090	Om003G120560
OG0018168	Np001G063410	Om003G122270
OG0018169	Np001G064350	Om003G123160
OG0018170	Np001G066120	Om003G125000
OG0018171	Np001G067380	Om003G126690
OG0018172	Np001G068900	Om003G128140
OG0018173	Np004G192000	Om003G091530
OG0018174	Np004G258820, Np004G258830	Om006G257170, Om006G257160
OG0018174	Np006G331870, Np006G331880	Om006G234610
OG0018175	Np005G309700	Om003G105880
OG0018176	Np001G052020	Om006G258610
OG0018177	Np001G052960	Om006G257530
OG0018178	Np001G055950	Om006G255010
OG0018180	Np001G056420	Om006G254420
OG0018181	Np001G059810	Om006G251290
OG0018182	Np001G059920	Om006G251090
OG0018183	Np001G062470	Om003G120880
OG0018184	Np001G066740	Om003G125960
OG0018185	Np001G068210	Om003G127620
OG0018188	Np001G000530	Om006G229420
OG0018190	Np001G034590	Om008G360950
OG0018191	Np007G372010	Om008G362910
OG0018192	Np001G042180	Om008G341880
OG0018193	Np001G041940	Om008G341520
OG0018194	Np006G340580	Om008G338780
OG0018195	Np006G335420	Om008G333750
OG0018203	Np002G077150	Om004G136800
OG0018204	Np002G080850	Om004G140850
OG0018206	Np005G277110	Om001G021670
OG0018207	Np005G274440	Om001G025300
OG0018208	Np005G276760	Om001G022150
OG0018209	Np005G267670, Np005G266610	Om001G035700
OG0018211	Np001G017990	Om005G182360
OG0018212	Np004G254570	Om005G182730
OG0018213	Np004G253380	Om005G183790
OG0018214	Np004G252730	Om005G184400
OG0018215	Np004G251760	Om005G185520
OG0018216	Np004G251500	Om005G185750
OG0018219	Np004G241700	Om005G195250
OG0018220	Np004G241060	Om005G195970
OG0018222	Np004G232000	Om005G205110
OG0018223	Np005G282580	Om005G207390
OG0018224	Np002G085300	Om005G207710
OG0018225	Np002G086080	Om005G208420
OG0018226	Np002G090090	Om005G211630
OG0018230	Np002G119630	Om005G224410
OG0018231	Np005G316150	Om007G316200
OG0018232	Np002G123920	Om005G227940, Om005G227950, Om005G227920
OG0018233	Np003G126360, Np003G125600, Np003G125610	Om005G204340, Om005G208480, Om005G208600
OG0018234	Np007G388130	Om002G075350
OG0018235	Np007G392020	Om002G063630
OG0018238	Np007G408860	Om002G056320
OG0018239	Np002G089020	Om005G210790
OG0018240	Np007G414220	Om002G051200
OG0018241	Np007G416710	Om002G049300
OG0018242	Np007G375360, Np007G375350	Om002G045870
