Orthogroup	Noccaea_praecox	Camelina_sativa
OG0016977	Np006G322280	XP_010506699.1, XP_010518371.1, XP_010512817.1
OG0016978	Np006G322660	XP_010506668.1, XP_010518332.1
OG0016979	Np006G323090	XP_010518292.1, XP_019100651.1, XP_010508049.1
OG0016981	Np006G324900	XP_010518109.1, XP_019099893.1
OG0016983	Np006G326010	XP_010508342.1, XP_010517993.1
OG0016984	Np006G326200	XP_019100616.1, XP_010508352.1
OG0016985	Np006G326290	XP_010517968.1, XP_019100615.1
OG0016986	Np001G064680	XP_010413696.1, XP_010512201.1
OG0016987	Np006G327080	XP_010506203.1, XP_010517894.1, XP_010508443.1
OG0016988	Np006G327360	XP_010508460.1, XP_010515446.1
OG0016989	Np005G292200, Np006G327880	XP_010508515.1, XP_010506130.1, XP_010517831.1
OG0016990	Np006G329340	XP_010508652.1, XP_010505987.1, XP_010517686.1
OG0016991	Np006G330030, Np006G329990	XP_010505939.1
OG0016992	Np006G330140	XP_010508718.1, XP_019100564.1
OG0016995	Np003G125250	XP_010423976.1, XP_010490526.1, XP_019090442.1
OG0016996	Np003G125410	XP_010424828.1, XP_010451980.1, XP_010490560.1
OG0016997	Np003G125450	XP_010451987.1, XP_010423953.1, XP_010490568.1
OG0016998	Np003G125500	XP_010451991.1, XP_019097979.1, XP_010423951.1
OG0016999	Np003G125530	XP_010423948.1, XP_010451995.1, XP_010490573.1
OG0017000	Np003G125780	XP_010490597.1, XP_010452013.1, XP_010423921.1
OG0017001	Np003G125810	XP_010423916.1, XP_010452019.1, XP_010490601.1
OG0017002	Np003G126180	XP_010490624.1, XP_010423904.1, XP_010452041.1
OG0017003	Np003G126390	XP_010452054.1, XP_010423886.1, XP_010490636.1
OG0017004	Np003G126400	XP_010423887.1, XP_010452052.1, XP_010490637.1
OG0017005	Np003G126580	XP_010423869.1, XP_010490691.1
OG0017006	Np003G126980	XP_010423826.1, XP_010452125.1, XP_010490740.1
OG0017007	Np003G127660	XP_019090506.1, XP_019097621.1, XP_019084547.1
OG0017008	Np003G128530	XP_010490900.1, XP_019090510.1, XP_010423639.1
OG0017009	Np003G147720	XP_019084654.1, XP_019097381.1
OG0017011	Np003G148620	XP_010493141.1, XP_010454340.1
OG0017012	Np003G148570	XP_010420871.1, XP_010454336.1
OG0017013	Np003G149290	XP_019084756.1
OG0017014	Np003G149490	XP_010454428.1, XP_010420957.1, XP_010493228.1
OG0017015	Np003G150380	XP_010421021.1, XP_010493310.1
OG0017016	Np003G150750	XP_010493356.1, XP_010454529.1
OG0017017	Np003G150940	XP_010493512.1, XP_010493379.1
OG0017018	Np003G152350	XP_010443775.1, XP_010483638.1, XP_010455727.1
OG0017019	Np003G152900	XP_010483591.1, XP_010483592.1, XP_010443712.1, XP_010455125.1
OG0017020	Np001G006570	XP_019088374.1, XP_010459839.1, XP_010484033.1, XP_019087686.1
OG0017021	Np001G005660	XP_010484111.1
OG0017022	Np001G005450	XP_010484125.1, XP_010444289.1, XP_019093973.1
OG0017023	Np001G005120	XP_010461275.1, XP_010444322.1, XP_010484169.1
OG0017024	Np001G004950	XP_010484180.1, XP_010444338.1
OG0017025	Np001G003970	XP_010462676.1, XP_010484278.1
OG0017026	Np001G003740	XP_010462545.1, XP_010444454.1
OG0017027	Np001G003670	XP_010484306.1, XP_010462454.1, XP_010444469.1
OG0017028	Np001G003520	XP_010444491.1, XP_010478494.1
OG0017029	Np001G003510	XP_010444493.1, XP_010462219.1, XP_010484321.1
OG0017030	Np001G002970	XP_019095959.1, XP_019094296.1, XP_019088584.1
OG0017031	Np001G002880	XP_019094173.1, XP_010444509.1, XP_010484342.1
OG0017033	Np001G002560	XP_010484427.1, XP_010463636.1, XP_010444601.1
OG0017035	Np001G002370	XP_010463887.1, XP_010444627.1
OG0017036	Np001G002340	XP_010463931.1, XP_010444632.1
OG0017037	Np001G001810	XP_010464404.1, XP_010484535.1, XP_010444685.1
OG0017038	Np001G001530	XP_019094569.1, XP_010484565.1
OG0017039	Np001G001130	XP_010464966.1, XP_010484594.1, XP_010444743.1
OG0017040	Np001G000860	XP_010484620.1, XP_010465229.1, XP_010444772.1
OG0017041	Np001G000550	XP_010416678.1, XP_010471929.1, XP_010428817.1
OG0017042	Np001G000240	XP_010444836.1, XP_010465932.1
OG0017043	Np001G000150	XP_010484693.1
OG0017044	Np003G189890	XP_010419522.1, XP_010456334.1
OG0017045	Np003G189440	XP_010419571.1, XP_010426921.1
OG0017046	Np003G188690	XP_010456217.1, XP_010422776.1
OG0017047	Np003G188260	XP_010428048.1, XP_010422743.1, XP_010456182.1
OG0017048	Np003G188240	XP_010456180.1, XP_010422740.1, XP_010428069.1
OG0017049	Np003G188160	XP_010428170.1, XP_010456163.1
OG0017050	Np003G188030	XP_010456158.1, XP_010422721.1, XP_010428305.1
OG0017051	Np004G210470	XP_010460525.1, XP_010478112.1, XP_010499251.1
OG0017052	Np003G187100	XP_010456082.1, XP_010422639.1, XP_010429170.1
OG0017053	Np003G186490	XP_010456017.1, XP_010422577.1, XP_010429816.1
OG0017054	Np001G040100	XP_010441911.1, XP_010494428.1
OG0017055	Np001G040800	XP_010441987.1, XP_010494359.1, XP_010481826.1
OG0017056	Np001G040970	XP_010481835.1, XP_010441994.1
OG0017057	Np001G040980	XP_010441996.1, XP_010481836.1
OG0017058	Np001G041210	XP_019087248.1, XP_019087575.1, XP_010494334.1
OG0017059	Np006G357300	XP_010469546.1, XP_010413947.1, XP_010509968.2
OG0017060	Np006G355680	XP_010469662.1, XP_010414073.1, XP_010510144.1
OG0017061	Np006G355610	XP_010469670.1, XP_010414077.1, XP_010510149.1
OG0017062	Np006G355220	XP_010469714.1
OG0017063	Np006G348300, Np006G354620	XP_019083020.1, XP_019093059.1, XP_019101397.1
OG0017065	Np006G347260	XP_019083033.1, XP_010469840.1, XP_010510341.1
OG0017066	Np006G351440	XP_010469897.1, XP_010414315.1
OG0017067	Np006G360560	XP_010414391.1, XP_010510497.1, XP_010469960.1
OG0017068	Np006G360040	XP_010470024.1, XP_010414462.1, XP_010510559.1
OG0017069	Np006G359780	XP_010510590.1, XP_010470053.1
OG0017070	Np006G359690	XP_010510597.1, XP_019082861.1
OG0017071	Np006G359210	XP_010414527.1, XP_010510626.1, XP_010470084.1
OG0017072	Np006G358880	XP_010510681.1, XP_010470137.1, XP_010414586.1
OG0017073	Np006G358830	XP_010473198.1, XP_010510692.1
OG0017074	Np006G358250	XP_010473170.1, XP_010510730.1, XP_010417926.1
OG0017075	Np006G361370	XP_010513318.1, XP_019093768.1, XP_010417857.1
OG0017076	Np006G361650	XP_010473080.1, XP_019083585.1
OG0017077	Np006G362210	XP_010417813.1, XP_010473051.1, XP_010510879.1
OG0017078	Np006G362230	XP_019101502.1, XP_010417812.1, XP_010473050.1
OG0017079	Np006G362250	XP_010473042.1, XP_010510888.1, XP_010417805.1
OG0017080	Np006G362440	XP_010429673.1
OG0017081	Np006G362510	XP_010429670.2, XP_010417441.1, XP_010472676.1
OG0017083	Np006G362850	XP_010429641.1, XP_010472649.1, XP_010417403.1
OG0017084	Np006G362900	XP_010417398.1, XP_010472643.1, XP_010429636.1
OG0017085	Np006G363020	XP_010429627.1, XP_010472639.1, XP_010417390.1
OG0017086	Np006G363210	XP_010441180.1, XP_010450670.1, XP_010436814.1
OG0017087	Np006G363200	XP_010429590.1, XP_010472604.1, XP_010417361.1
OG0017088	Np005G277670	XP_010448124.1, XP_010433355.1
OG0017089	Np005G277830	XP_010448125.1, XP_010433359.1
OG0017090	Np005G277960	XP_010438612.1, XP_010448132.2, XP_010433365.1
OG0017091	Np005G278040	XP_010438623.1, XP_019089728.1, XP_010433376.2
OG0017092	Np005G278050	XP_010448145.1, XP_010438624.1, XP_010433377.1
OG0017093	Np005G278120	XP_010438627.1, XP_010448149.1
OG0017094	Np007G424980	XP_010485385.1, XP_019086322.1, XP_010496281.1
OG0017095	Np007G424960	XP_010485388.1, XP_010496286.1, XP_010435647.1
OG0017096	Np007G425130	XP_010435665.1
OG0017097	Np007G425190	XP_010436731.2, XP_010496437.1
OG0017098	Np007G425390	XP_010482176.1, XP_010442348.1, XP_010439895.1
OG0017099	Np007G425480	XP_010496893.1, XP_010496405.1
OG0017100	Np005G279260	XP_010436373.2, XP_010448278.1, XP_019087041.1
OG0017101	Np005G279150	XP_010433495.1, XP_010438745.1, XP_010448262.1
OG0017102	Np005G278980	XP_010438724.1, XP_010433467.1, XP_010448239.1
OG0017103	Np005G278690	XP_010433430.1, XP_010448202.1, XP_010438687.1
OG0017104	Np005G278910	XP_010448226.1, XP_010433457.1, XP_010438712.1
OG0017105	Np007G423860	XP_010446376.1, XP_010489635.1, XP_010467969.1
OG0017106	Np007G423730	XP_010459308.1, XP_010463618.1
OG0017107	Np007G423030	XP_010501491.1, XP_010485607.1, XP_010463704.1
OG0017108	Np007G422920	XP_010485617.1, XP_010502342.1, XP_010463717.1
OG0017109	Np007G422900	XP_010502637.1, XP_010463720.1, XP_010485621.1
OG0017110	Np007G422510	XP_010507366.1
OG0017111	Np007G422330	XP_010463780.1, XP_010485671.1, XP_010509109.1
OG0017112	Np007G422120	XP_010510882.1, XP_010463795.1
OG0017113	Np007G421750	XP_010463821.1, XP_010512872.1
OG0017114	Np007G421240	XP_010485770.1, XP_010463871.1, XP_010517383.1
OG0017115	Np005G318400, Np007G420330	XP_010417299.1, XP_010485845.1, XP_010463948.1
OG0017116	Np007G420090, Np007G420100	XP_010463963.1, XP_010485860.1, XP_010418757.1
OG0017118	Np007G419180	XP_010485955.1, XP_010468019.1, XP_010417739.1
OG0017119	Np007G418790	XP_010427818.1, XP_010464072.1
OG0017120	Np007G418020	XP_010486057.1, XP_010464135.1, XP_010432487.1
OG0017121	Np007G418010	XP_019093446.1, XP_010489688.1, XP_010464136.1
OG0017123	Np007G417680	XP_010464167.1, XP_010486085.1, XP_010435160.1
OG0017124	Np007G417660	XP_010486089.1, XP_010435363.1, XP_010464169.1
OG0017125	Np007G417010	XP_010440377.1, XP_010486154.1
OG0017126	Np007G416930	XP_010441142.1, XP_010486161.1
OG0017129	Np007G416250	XP_010446592.1, XP_010464315.1, XP_010486227.1
OG0017130	Np007G415760	XP_010486276.1, XP_010450727.1, XP_010464347.1
OG0017131	Np007G415490	XP_010451591.1, XP_010486288.1
OG0017132	Np007G415280	XP_019100530.1, XP_019096967.1
OG0017133	Np007G415130	XP_010456796.1, XP_010464410.1
OG0017134	Np007G414620	XP_010486379.1, XP_010464446.1, XP_010460785.1
OG0017135	Np007G414590	XP_010486380.1, XP_010464449.1
OG0017136	Np007G414090	XP_010486433.1, XP_010466031.1
OG0017137	Np006G331810	XP_010505757.1, XP_010517449.1, XP_010508881.1
OG0017138	Np006G332790	XP_010508945.1, XP_010505687.1, XP_010517369.1
OG0017139	Np006G333530, Np006G333490	XP_019102542.1, XP_010507634.1
OG0017140	Np006G333560	XP_010508999.1, XP_010517312.1
OG0017141	Np006G333670	XP_010505630.1
OG0017142	Np006G334160	XP_010509064.1, XP_010505585.1, XP_010517255.1
OG0017143	Np006G334330	XP_010517252.1, XP_010505582.1, XP_010509068.1
OG0017144	Np006G334620	XP_010517214.1, XP_010505545.1, XP_010509101.1
OG0017145	Np006G334640	XP_019101251.1, XP_019099772.1
OG0017146	Np006G339540	XP_010509508.1, XP_010505147.1, XP_010516823.1
OG0017147	Np006G338480	XP_010516898.1, XP_010505220.1, XP_010509441.1
OG0017148	Np006G337980	XP_010516937.2, XP_010505252.1, XP_010509403.1
OG0017149	Np006G337100	XP_010517020.1, XP_010509328.1, XP_010505339.1
OG0017150	Np006G336840	XP_010509289.1, XP_010517044.1, XP_010505367.1
OG0017151	Np006G336780	XP_010505370.1, XP_010509283.1, XP_010517049.1
OG0017152	Np006G335430	XP_010509117.1, XP_010517137.1, XP_010505466.1
OG0017153	Np004G241030	XP_010459054.1, XP_010476617.1
OG0017154	Np004G240760	XP_010476642.1, XP_010459091.1, XP_010497221.1
OG0017155	Np004G240250	XP_010497568.1
OG0017156	Np004G239660	XP_019095104.1, XP_019097071.1, XP_019091296.1
OG0017157	Np004G239600	XP_010497977.1, XP_010476772.1
OG0017158	Np004G239170	XP_019091474.1, XP_010476837.1, XP_010498041.1
OG0017159	Np004G239050	XP_010498053.1, XP_010459277.2
OG0017160	Np004G238930	XP_010459295.1, XP_010498068.1, XP_010476866.1
OG0017161	Np004G238380	XP_010476921.1, XP_010459365.1, XP_010498134.1
OG0017162	Np004G237530	XP_010477013.1, XP_010459449.1
OG0017163	Np004G237770	XP_010498192.1, XP_010459417.1, XP_010476983.1
OG0017164	Np004G237290	XP_010459468.1, XP_010498242.1
OG0017165	Np004G237230	XP_019098708.1, XP_010498251.1
OG0017166	Np004G237190	XP_010477038.1, XP_010459484.1, XP_019099074.1
OG0017167	Np004G237020	XP_010477065.1, XP_010498278.1
OG0017168	Np004G236570	XP_010459568.1, XP_010498322.1
OG0017169	Np004G236060	XP_010498367.1, XP_010477168.1, XP_010459621.1
OG0017170	Np004G235930	XP_010477179.1, XP_010498381.1, XP_010459631.1
OG0017171	Np004G196350	XP_010479543.1, XP_010500654.1, XP_010461928.1
OG0017172	Np004G234500	XP_019099123.1, XP_019091651.1, XP_019094427.1
OG0017173	Np004G233900	XP_010501544.1, XP_010459861.1, XP_010496340.1
OG0017174	Np004G233680	XP_010496318.1, XP_010498619.1, XP_010459881.1
OG0017175	Np004G233600	XP_010498624.1, XP_010477409.1
OG0017176	Np004G233510	XP_010459892.1, XP_019099135.1
OG0017177	Np004G233350	XP_010459901.1, XP_010498638.1
OG0017178	Np004G232470	XP_010498702.1, XP_010477492.1, XP_010459980.1
OG0017179	Np004G232040	XP_010477514.1, XP_010460012.1, XP_010498728.1
OG0017180	Np004G231950	XP_010460018.1, XP_010498741.1, XP_010477521.1
OG0017181	Np004G231750	XP_010461083.1, XP_010478708.1, XP_019098616.1
OG0017182	Np004G231730	XP_010498756.1, XP_010460034.1
OG0017183	Np004G231290	XP_010498774.1, XP_010460053.1, XP_010477558.1
OG0017184	Np004G231080	XP_010460077.1, XP_010498793.1, XP_010477583.1
OG0017185	Np004G230950	XP_010460087.1, XP_010498814.1, XP_010477595.1
OG0017186	Np004G229210	XP_010477724.1, XP_010460175.1, XP_010498924.1
OG0017187	Np004G229100	XP_010498930.1, XP_010496925.1, XP_010460179.1
OG0017188	Np004G227840, Np004G227880, Np004G226640	XP_010498974.1, XP_010477776.1, XP_010460228.1
OG0017189	Np004G226840	XP_010460267.1, XP_010498999.1, XP_019095348.1
OG0017191	Np004G209250	XP_010460391.1, XP_019095162.1
OG0017192	Np004G209530	XP_010501607.1, XP_010462912.1
OG0017193	Np004G210340	XP_010499237.1, XP_010478095.1, XP_010460515.1
OG0017194	Np004G210330	XP_019098422.1, XP_010499231.1, XP_010478089.1, XP_010460507.1
OG0017195	Np004G210320	XP_010478088.1, XP_010499228.1
OG0017196	Np005G282260	XP_010439039.1, XP_010448565.1, XP_010433767.1
OG0017197	Np006G330660	XP_010517593.1, XP_010508768.1, XP_010505872.1
OG0017198	Np005G281010	XP_019089685.1, XP_010433660.2, XP_019088421.1
OG0017199	Np005G280550	XP_010438860.1, XP_010433614.1, XP_010448411.1
OG0017200	Np005G277260	XP_010433314.1, XP_010438551.1, XP_010448079.1
OG0017202	Np006G364740	XP_010417248.1, XP_010472503.1
OG0017203	Np006G364410	XP_010429506.1, XP_010417275.1, XP_010472515.1
OG0017204	Np006G365740	XP_010472446.1, XP_010417193.1
OG0017205	Np006G366130	XP_010429388.1, XP_010417171.1, XP_010472426.1
OG0017206	Np006G367410	XP_010429287.1, XP_010417089.1
OG0017207	Np006G367960	XP_010472303.1, XP_010417060.1, XP_010429248.1
OG0017208	Np006G368530	XP_010429193.1
OG0017209	Np006G368750	XP_010472242.1, XP_010429174.1
OG0017210	Np006G369380	XP_019085078.1, XP_019083469.1
OG0017211	Np006G369520	XP_010429114.1, XP_010416951.1
OG0017212	Np006G369900	XP_010429074.1, XP_010416905.1, XP_010472149.1
OG0017213	Np006G370540	XP_010472142.1, XP_010416896.1, XP_010429060.1
OG0017214	Np006G370650	XP_010416882.1, XP_010472122.1, XP_010431555.1
OG0017215	Np006G356730	XP_019085067.1, XP_010416862.1, XP_019094040.1
OG0017216	Np006G371020	XP_010429016.1, XP_010472098.1
OG0017217	Np004G241800	XP_010476534.1, XP_010496407.1
OG0017218	Np004G242650	XP_010476448.1, XP_010495793.1, XP_010458896.1
OG0017219	Np004G243340	XP_010458813.1, XP_010495433.1, XP_010476367.1
OG0017220	Np004G243680	XP_019094397.1, XP_019095251.1
OG0017221	Np004G244590	XP_010476267.1, XP_019095241.1, XP_010458728.1
OG0017223	Np004G245140	XP_010476229.1, XP_010458686.1, XP_010494372.1
OG0017224	Np007G414680, Np004G246870	XP_010412646.1, XP_010492899.1, XP_010476074.1, XP_010458547.1
OG0017225	Np004G247070	XP_010458527.1, XP_010476057.1, XP_010492698.1
OG0017226	Np004G247760	XP_010492025.1, XP_010475957.1, XP_010458450.1
OG0017227	Np004G247820	XP_019095178.1, XP_010480421.1, XP_010458441.1
OG0017228	Np004G247880	XP_010491860.1, XP_010475971.1
OG0017229	Np004G248540	XP_010475892.1, XP_010458373.1, XP_010490908.1
OG0017230	Np004G249210	XP_010458290.1, XP_010475835.1
OG0017231	Np004G249120	XP_010458304.1, XP_010490435.1
OG0017233	Np004G249920	XP_010475751.1, XP_010489849.1, XP_010458201.1
OG0017234	Np002G108240	XP_010414984.1, XP_010480249.1, XP_010511280.1
OG0017235	Np004G250020	XP_019091586.1, XP_010475746.1, XP_010489791.1
OG0017238	Np003G132860	XP_010491315.1, XP_010452663.1, XP_010423251.1
OG0017239	Np004G250760	XP_010475653.1, XP_010488969.1, XP_010458092.1
OG0017240	Np004G252320	XP_019091692.1
OG0017241	Np004G253340	XP_010475367.1, XP_010486062.1, XP_010457766.1
OG0017242	Np004G253510	XP_010457750.1, XP_010485891.1
OG0017243	Np004G253820	XP_010485499.1, XP_019091686.1, XP_010475311.1
OG0017244	Np004G254300	XP_010485103.1, XP_010475260.1, XP_019090858.1
OG0017245	Np004G254530	XP_010484941.1, XP_010457624.1, XP_010475232.1
OG0017246	Np004G255080	XP_010457570.1, XP_010475176.1, XP_010484553.1
OG0017247	Np004G255150	XP_010457568.1, XP_010484516.1, XP_010475172.1
OG0017248	Np004G255650	XP_010457517.1, XP_010475124.1, XP_019094995.1
OG0017249	Np004G255910	XP_010475090.1
OG0017250	Np004G256230	XP_019098781.1, XP_010457442.1, XP_010475052.1
OG0017251	Np004G256290	XP_010482990.1, XP_010457430.1, XP_010475043.1
OG0017252	Np004G256770	XP_010474995.1, XP_010457377.1
OG0017253	Np004G256730	XP_019094309.1, XP_010474997.1, XP_010457380.1
OG0017254	Np004G256720	XP_010457381.1, XP_010482422.1, XP_010474998.1
OG0017255	Np004G256650	XP_010457390.1, XP_010475003.1, XP_010482486.1
OG0017256	Np004G256560	XP_010475010.1, XP_010482539.1, XP_010457397.1
OG0017257	Np004G257090	XP_010480330.1, XP_010462547.1
OG0017258	Np004G257190	XP_010481683.1, XP_010457324.1, XP_010474937.1
OG0017259	Np004G258120	XP_010474650.1, XP_010480914.1
OG0017260	Np004G258230	XP_010474647.1, XP_010457206.1, XP_010480887.1
OG0017261	Np004G259390	XP_010479851.1, XP_010457086.1, XP_010474794.1
OG0017262	Np004G259520	XP_010479691.1, XP_010457071.1, XP_010474814.1
OG0017263	Np004G259820	XP_010474841.1, XP_010479373.1
OG0017264	Np004G259890	XP_010479321.1, XP_019098226.1
OG0017265	Np003G141490	XP_010420098.1, XP_010453583.1, XP_010492265.1
OG0017266	Np003G141460	XP_010420093.1, XP_010492260.1, XP_010453576.1
OG0017267	Np003G141440	XP_010453574.1, XP_010420091.1, XP_010492258.1
OG0017268	Np003G141380	XP_010420084.1, XP_010492254.1
OG0017269	Np003G141870	XP_010420143.1, XP_010492319.1, XP_019090050.1
OG0017270	Np003G141880	XP_010420144.1, XP_010453628.1, XP_010492321.1
OG0017271	Np003G141890	XP_010420146.1, XP_010453630.1, XP_010492325.1
OG0017272	Np003G142290	XP_010420190.1, XP_010492367.1, XP_010453670.1
OG0017273	Np003G142130	XP_010492352.1, XP_010453654.1, XP_010420182.1
OG0017274	Np003G143240	XP_010420305.1, XP_010453776.1, XP_019099684.1, XP_010492501.1
OG0017275	Np003G143480	XP_010420333.1, XP_010492540.1, XP_010453800.1
OG0017276	Np003G143900	XP_010424130.1, XP_010492597.1
OG0017277	Np003G144980	XP_010453962.1, XP_010420492.1, XP_010492724.1
OG0017278	Np003G145020	XP_010420498.1, XP_010492728.1, XP_010453968.1
OG0017279	Np003G145150	XP_010492744.1, XP_010420506.1
OG0017280	Np002G089630	XP_010511817.1
OG0017281	Np003G146750	XP_010492931.1, XP_010454142.1
OG0017282	Np003G146870	XP_010420686.1, XP_019097197.1, XP_010454163.1
OG0017283	Np003G146890	XP_010492940.1, XP_010454165.2, XP_010420688.1
OG0017284	Np003G147240	XP_010454202.1, XP_010420729.1, XP_010492986.1
OG0017285	Np001G015090	XP_010494013.1
OG0017286	Np001G015430	XP_010494052.1, XP_010455157.1
OG0017287	Np001G015790	XP_010494108.1, XP_010455192.1
OG0017288	Np001G016190	XP_010482239.1, XP_010440804.1, XP_010442425.1
OG0017289	Np001G016350	XP_010440633.1, XP_010442416.1, XP_010482224.1
OG0017290	Np001G016680	XP_019088481.1, XP_010484973.2, XP_010440290.1
OG0017291	Np001G017790	XP_010493651.1
OG0017292	Np001G017580	XP_010482102.1, XP_010442278.1
OG0017293	Np003G140510	XP_010492139.1, XP_010424086.1
OG0017294	Np003G140450	XP_010492130.1, XP_010453451.1
OG0017295	Np003G132540	XP_010423293.1, XP_010452623.1
OG0017296	Np001G024800	XP_010502333.1, XP_010425113.1
OG0017297	Np004G190290	XP_010462472.1
OG0017298	Np001G018110	XP_010442212.1, XP_010439146.1, XP_010482045.1
OG0017299	Np003G130290	XP_010491066.1, XP_010423482.1, XP_010452433.1
OG0017300	Np003G130260	XP_010452430.1, XP_010491062.1, XP_010423485.1
OG0017301	Np003G130090	XP_010452428.1, XP_010423487.1, XP_010491058.1
OG0017302	Np003G129940	XP_010456403.1, XP_010424771.1
OG0017303	Np003G129560	XP_010452392.1, XP_010491019.1, XP_010423519.1
OG0017304	Np001G013090	XP_010454880.1, XP_010421399.1, XP_010493804.1
OG0017305	Np001G013160	XP_010454895.1, XP_010493816.1, XP_010424321.1
OG0017306	Np001G013030	XP_010495500.1, XP_010421393.1, XP_010454873.1
OG0017307	Np004G238030	XP_019095071.1, XP_010498169.1
OG0017308	Np001G012130	XP_010454812.1, XP_010421331.1, XP_010493727.1
