Orthogroup	Noccaea_praecox	Cardamine_glauca
OG0015066	Np005G300300	Cg001G024940
OG0015067	Np004G200360	Cg006G202360
OG0015068	Np004G200570	Cg006G202410
OG0015069	Np004G200780	Cg006G202770
OG0015070	Np004G200920	Cg006G203030, Cg006G203070, Cg006G203020
OG0015071	Np004G203730	Cg006G206710
OG0015072	Np004G201860	Cg006G203630, Cg006G203620
OG0015074	Np004G201770	Cg006G203540
OG0015075	Np001G042550	Cg008G315810
OG0015076	Np004G200230	Cg006G201990
OG0015077	Np004G210660	Cg006G218810
OG0015078	Np007G383520	Cg004G139870
OG0015079	Np004G210580	Cg006G218890
OG0015080	Np004G210590	Cg006G218880
OG0015081	Np001G009120	Cg003G109210
OG0015082	Np004G211030	Cg006G218440
OG0015083	Np004G211240	Cg006G218260
OG0015084	Np004G212100	Cg006G217540
OG0015085	Np004G212850	Cg006G216890
OG0015086	Np004G213040	Cg006G216610
OG0015087	Np004G213210	Cg006G216420
OG0015088	Np004G213250	Cg006G216380
OG0015089	Np004G213300	Cg006G216340
OG0015090	Np004G213320	Cg006G216320
OG0015091	Np004G213950	Cg006G215900
OG0015092	Np004G214140	Cg006G215780
OG0015093	Np004G214210	Cg006G215750
OG0015094	Np005G266360	Cg001G004830
OG0015095	Np005G266990	Cg001G004610
OG0015096	Np005G267440	Cg001G004240
OG0015097	Np005G267500	Cg001G004150
OG0015098	Np005G267540	Cg001G004090
OG0015099	Np005G267620	Cg001G004020
OG0015100	Np005G267650	Cg001G004000
OG0015101	Np005G267840	Cg001G003910
OG0015102	Np005G268050	Cg001G003740
OG0015103	Np005G268480	Cg001G003380
OG0015104	Np005G268520	Cg001G003340
OG0015105	Np005G268550	Cg001G003320
OG0015106	Np005G268560	Cg001G003310
OG0015107	Np005G268590	Cg001G004170
OG0015108	Np005G268900	Cg001G003020
OG0015109	Np005G268960	Cg001G002960
OG0015110	Np005G269080	Cg001G002920
OG0015111	Np005G269110	Cg001G002890
OG0015114	Np005G269570	Cg001G002600
OG0015115	Np005G269770	Cg001G002390
OG0015116	Np005G262710	Cg001G002210
OG0015117	Np005G262650	Cg001G002160
OG0015118	Np005G262580	Cg001G002070
OG0015119	Np006G335690, Np006G335710, Np005G262540	Cg001G002040
OG0015120	Np005G262520	Cg001G002020
OG0015121	Np005G262280	Cg001G001840
OG0015122	Np005G261880	Cg001G001530
OG0015123	Np005G261850	Cg001G001510
OG0015124	Np005G261760	Cg001G001410
OG0015126	Np005G261420	Cg001G001170
OG0015127	Np005G261160	Cg001G000950
OG0015128	Np005G261060	Cg001G000850
OG0015129	Np005G260800	Cg001G000700
OG0015130	Np005G260690	Cg001G000660
OG0015131	Np005G260580	Cg001G000590
OG0015132	Np005G260550	Cg001G000560
OG0015133	Np005G260530	Cg001G000530
OG0015134	Np005G260110	Cg001G000180
OG0015135	Np005G260130	Cg001G000200
OG0015136	Np005G260170	Cg001G000240
OG0015137	Np005G260190	Cg001G000250
OG0015138	Np005G260270	Cg001G000310
OG0015139	Np005G260290	Cg001G000330
OG0015140	Np005G259970	Cg001G000020
OG0015141	Np007G375000	Cg001G032220
OG0015142	Np005G311530	Cg001G035850
OG0015143	Np005G310810	Cg001G034390
OG0015144	Np005G310700	Cg001G034310
OG0015145	Np005G310890	Cg001G034510
OG0015146	Np002G098560	Cg007G262720
OG0015147	Np005G311920	Cg001G036050
OG0015148	Np005G312110	Cg001G036300
OG0015149	Np005G312590	Cg001G037000
OG0015150	Np005G312610	Cg001G037020
OG0015151	Np005G312800	Cg001G037210
OG0015152	Np005G313550	Cg001G038200
OG0015153	Np006G341710, Np005G313820	Cg001G038330
OG0015154	Np005G314020	Cg001G038430
OG0015155	Np005G314950	Cg001G039220
OG0015156	Np005G315720	Cg001G039710
OG0015157	Np005G315960	Cg001G040040
OG0015158	Np005G315970	Cg001G040050
OG0015159	Np001G036930	Cg008G323720
OG0015160	Np004G214910	Cg006G215330
OG0015161	Np006G340920	Cg005G171510
OG0015162	Np006G340900	Cg005G171490
OG0015163	Np006G340880	Cg005G171470
OG0015164	Np001G045580	Cg002G061360
OG0015165	Np001G045610	Cg002G061330
OG0015166	Np004G217340	Cg006G214310
OG0015167	Np006G340370	Cg005G171050
OG0015168	Np006G340460	Cg005G171090
OG0015169	Np006G340480, Np006G340510	Cg005G171110
OG0015170	Np006G340630	Cg005G171190
OG0015171	Np006G340670	Cg005G171230
OG0015172	Np002G092620	Cg006G210450
OG0015173	Np003G176840, Np003G176920	Cg003G085430
OG0015174	Np003G175960	Cg003G086390
OG0015175	Np003G175920	Cg003G086480
OG0015176	Np003G175860	Cg003G086720
OG0015177	Np003G175800	Cg003G087080
OG0015178	Np003G175790	Cg003G087070
OG0015179	Np004G204850	Cg006G207830
OG0015180	Np003G175400	Cg003G087800
OG0015181	Np006G342550	Cg005G172290
OG0015182	Np006G342720	Cg005G172400
OG0015183	Np006G342750	Cg005G172430
OG0015184	Np006G343280	Cg005G172720
OG0015185	Np006G343330, Np004G229540	Cg005G172770
OG0015186	Np006G343610	Cg005G172900
OG0015187	Np006G343620	Cg005G172910
OG0015188	Np006G343990	Cg005G173030
OG0015189	Np006G345150, Np009G432040	Cg005G173150
OG0015190	Np001G041700	Cg008G318670
OG0015191	Np001G041750	Cg008G318590
OG0015192	Np001G041780	Cg008G318580
OG0015193	Np001G042010	Cg008G318230
OG0015194	Np001G042000	Cg008G318250
OG0015195	Np001G042150	Cg008G317990
OG0015196	Np001G042310	Cg008G314600
OG0015197	Np001G042320	Cg008G315030
OG0015198	Np001G042600	Cg008G315980
OG0015199	Np001G042760	Cg008G316730
OG0015200	Np003G147930	Cg008G300330
OG0015201	Np001G040770	Cg008G319710
OG0015202	Np003G147260	Cg008G317430
OG0015203	Np001G042850	Cg008G317400
OG0015204	Np003G177900	Cg003G084280
OG0015205	Np003G177990	Cg003G084170
OG0015206	Np003G178070	Cg003G084040
OG0015207	Np003G178090	Cg003G084030
OG0015208	Np003G178100	Cg003G084020
OG0015209	Np003G178330	Cg003G083900
OG0015210	Np003G178420	Cg003G083780
OG0015211	Np003G178730	Cg003G083480
OG0015212	Np003G178830	Cg003G083340
OG0015213	Np003G179440	Cg003G083210
OG0015214	Np003G179660	Cg003G083130
OG0015215	Np003G179680	Cg003G083110
OG0015216	Np003G179700	Cg003G083090, Cg004G140520
OG0015217	Np003G179930	Cg003G082790
OG0015218	Np003G180180	Cg003G082650
OG0015219	Np003G180280	Cg003G082580
OG0015221	Np003G180920	Cg003G082160
OG0015222	Np003G180900	Cg003G082150
OG0015223	Np003G181510	Cg003G081840
OG0015224	Np003G181630, Np003G181650	Cg003G081730
OG0015225	Np003G181810	Cg003G081630
OG0015226	Np001G018030	Cg008G313320
OG0015227	Np005G285170	Cg001G018420
OG0015228	Np003G183000	Cg003G080930
OG0015229	Np003G183040	Cg003G080910
OG0015230	Np003G183230	Cg003G080710
OG0015231	Np003G183270	Cg003G080660
OG0015232	Np003G183340	Cg003G080610
OG0015233	Np003G183550	Cg003G080500, Cg003G093450
OG0015234	Np003G183730	Cg003G093650, Cg003G080330
OG0015235	Np003G184030	Cg003G093860, Cg003G080140
OG0015236	Np003G184770	Cg003G094070, Cg003G079940
OG0015237	Np001G039770	Cg008G320790
OG0015238	Np001G039300	Cg008G321140
OG0015239	Np001G039290	Cg008G321160
OG0015240	Np001G039090	Cg008G321250, Cg008G321340
OG0015241	Np001G037570	Cg008G322350
OG0015242	Np001G037010	Cg008G322730
OG0015243	Np001G036780	Cg008G322930
OG0015244	Np001G036700	Cg008G322980
OG0015245	Np001G036250	Cg008G323040
OG0015247	Np001G036360	Cg008G323150
OG0015248	Np001G036370	Cg008G323160
OG0015249	Np004G191130	Cg006G194840
OG0015251	Np001G035630	Cg008G323680
OG0015252	Np001G035340	Cg008G323790
OG0015253	Np001G032800	Cg006G243020
OG0015255	Np001G033480	Cg008G324570
OG0015260	Np005G310240	Cg001G033580
OG0015261	Np007G388660	Cg004G143980
OG0015262	Np005G310500	Cg001G033820
OG0015263	Np007G388970	Cg004G144770
OG0015264	Np005G310570	Cg001G033910
OG0015266	Np007G388030	Cg004G143220
OG0015267	Np005G282720	Cg001G016730
OG0015268	Np005G307890	Cg001G030940
OG0015269	Np007G387570	Cg004G142760
OG0015270	Np007G387560	Cg004G142750
OG0015271	Np005G308650	Cg001G029790
OG0015272	Np005G307240	Cg001G029280
OG0015273	Np005G307080	Cg001G028980
OG0015274	Np005G306600	Cg001G028490
OG0015275	Np005G306380	Cg001G028420
OG0015276	Np005G305710	Cg001G027920
OG0015277	Np005G305260	Cg001G027550
OG0015278	Np005G305250	Cg001G027540
OG0015279	Np007G384220	Cg004G140510
OG0015281	Np005G303020	Cg001G026070
OG0015282	Np005G302810	Cg004G138580
OG0015283	Np005G316170	Cg001G040370
OG0015284	Np005G316520	Cg001G040550
OG0015285	Np005G317260	Cg001G040860
OG0015286	Np005G317270	Cg001G040870
OG0015288	Np005G318290	Cg001G041560
OG0015289	Np005G319270	Cg001G042230
OG0015290	Np003G187090	Cg004G145020
OG0015291	Np006G320530	Cg005G157560
OG0015292	Np001G065140	Cg005G157630
OG0015293	Np006G320640	Cg005G157650
OG0015295	Np006G320850	Cg005G157840
OG0015296	Np006G320870	Cg005G157860
OG0015297	Np006G320880	Cg005G157870
OG0015298	Np006G321070	Cg005G158020
OG0015299	Np006G321080	Cg005G158030
OG0015300	Np006G321120	Cg005G158070
OG0015301	Np006G321140	Cg005G158100
OG0015302	Np006G321210	Cg005G158130
OG0015303	Np007G403090	Cg004G131980
OG0015304	Np006G321910	Cg005G158590
OG0015305	Np006G322190	Cg005G158780
OG0015306	Np006G322220	Cg005G158800
OG0015307	Np006G322450	Cg005G159000
OG0015308	Np006G322580	Cg005G159070
OG0015309	Np006G322740	Cg005G159180
OG0015310	Np006G322850	Cg005G159270
OG0015311	Np006G323000	Cg005G159370
OG0015312	Np006G323320	Cg005G159680
OG0015313	Np006G323560	Cg005G159840
OG0015314	Np006G324030	Cg005G160150
OG0015315	Np006G324040	Cg005G160160
OG0015316	Np006G324060	Cg005G160180
OG0015317	Np006G324440	Cg005G160430
OG0015318	Np006G324640	Cg005G160560
OG0015319	Np006G324660	Cg005G160580
OG0015320	Np006G324690	Cg005G160610
OG0015321	Np006G324730	Cg005G160640
OG0015322	Np006G324860	Cg005G160760
OG0015323	Np006G324880	Cg005G160780
OG0015324	Np006G325010	Cg005G160880
OG0015325	Np006G325090, Np009G432130	Cg005G160940
OG0015326	Np006G325360	Cg005G161110
OG0015327	Np006G325760	Cg005G161480
OG0015328	Np006G325990	Cg005G161690
OG0015329	Np006G326190	Cg005G161800
OG0015330	Np006G326620	Cg005G162150
OG0015332	Np006G326960	Cg005G162400
OG0015333	Np006G326990	Cg005G162440
OG0015334	Np006G327260	Cg005G162640
OG0015335	Np006G327540	Cg005G162810
OG0015336	Np006G327670	Cg005G162930
OG0015337	Np006G327800	Cg005G162980
OG0015338	Np006G327890	Cg005G163040
OG0015339	Np006G328010	Cg005G163190
OG0015340	Np006G328020	Cg005G163200
OG0015341	Np006G328210	Cg005G163290
OG0015342	Np006G328270	Cg005G163380
OG0015343	Np006G328600	Cg005G163570
OG0015344	Np006G329130	Cg005G163990
OG0015345	Np006G328820	Cg005G163760
OG0015346	Np006G330050	Cg005G164420
OG0015347	Np003G125380	Cg008G282370
OG0015348	Np003G125390	Cg008G282380
OG0015349	Np003G125730	Cg008G282640
OG0015350	Np003G125770	Cg008G282680
OG0015352	Np003G126100	Cg008G282830
OG0015353	Np003G126160	Cg008G282870
OG0015354	Np003G126370	Cg008G283000
OG0015355	Np003G126440	Cg008G283050
OG0015356	Np003G126860	Cg008G283430
OG0015357	Np003G126930	Cg008G283490
OG0015358	Np003G127200	Cg008G283790
OG0015359	Np003G127230	Cg008G283810
OG0015360	Np003G127260	Cg008G283830
OG0015361	Np003G127460	Cg008G284000
OG0015362	Np003G127570	Cg003G099740
OG0015364	Np003G127680	Cg008G284200
OG0015365	Np003G128090	Cg008G284410
OG0015366	Np003G136110	Cg008G290250
OG0015367	Np003G128140	Cg008G284450
OG0015368	Np003G128260	Cg008G284580
OG0015369	Np003G128350	Cg008G284630
OG0015370	Np003G128420	Cg008G284710
OG0015372	Np003G128800	Cg008G285070
OG0015373	Np003G128810	Cg008G285080
OG0015374	Np003G147330	Cg008G299820
OG0015375	Np003G148460	Cg008G300720
OG0015376	Np003G148350	Cg008G300610
OG0015377	Np003G149160	Cg008G301280
OG0015378	Np003G149230	Cg008G301340
OG0015379	Np005G277360	Cg001G012970
OG0015380	Np003G149370	Cg008G301430
OG0015381	Np003G149440	Cg008G301480
OG0015382	Np003G149790	Cg008G301630
OG0015383	Np003G150000	Cg008G301810
OG0015384	Np003G150140	Cg008G301890
OG0015385	Np003G150330	Cg008G302050
OG0015386	Np003G150470	Cg008G302200
OG0015387	Np003G150550	Cg008G302260
OG0015388	Np003G150830	Cg008G302470
OG0015389	Np003G151430	Cg003G108430
OG0015390	Np003G151640	Cg003G108280
OG0015391	Np003G151700	Cg003G108250
OG0015393	Np002G092140	Cg007G267200
OG0015394	Np003G152220	Cg003G107750
OG0015395	Np003G152510	Cg003G107500
OG0015396	Np003G152580	Cg003G107440
OG0015397	Np003G153090	Cg003G107050
OG0015398	Np003G153630	Cg003G106680
OG0015399	Np003G153040	Cg003G107100
OG0015400	Np003G153310	Cg003G106850
OG0015401	Np001G006550	Cg003G110940
OG0015402	Np001G006150	Cg003G111090
OG0015403	Np001G006110	Cg003G111130
OG0015404	Np001G006070	Cg003G111180
OG0015405	Np001G006060	Cg003G111190
OG0015406	Np001G006040	Cg003G111210
OG0015407	Np001G005990	Cg003G111220
OG0015408	Np001G005980	Cg003G111230
OG0015409	Np001G005640	Cg003G111440
OG0015410	Np001G005220	Cg003G111750
OG0015411	Np001G005180	Cg003G111780
OG0015412	Np006G335480	Cg005G167930
OG0015413	Np001G004800	Cg003G112070
OG0015414	Np001G004660	Cg003G112210
OG0015415	Np001G004630	Cg003G112230
OG0015416	Np001G004570	Cg003G112250
OG0015417	Np001G004510	Cg003G112340
OG0015418	Np001G004460	Cg003G112370
OG0015419	Np001G004360	Cg003G112420
OG0015420	Np001G004270	Cg003G112510
OG0015421	Np001G004220	Cg003G112580
OG0015422	Np001G003950	Cg003G112810
OG0015423	Np001G003840	Cg003G112860
OG0015424	Np001G003500	Cg003G113000
OG0015426	Np001G003100	Cg003G113400
OG0015427	Np001G002930	Cg003G113540
OG0015428	Np001G002870	Cg003G113610
OG0015430	Np001G002490	Cg003G113970
OG0015431	Np001G002460	Cg003G113990
OG0015432	Np001G002410	Cg003G114050
OG0015433	Np001G002330	Cg003G114140
OG0015434	Np001G002280	Cg003G114190
OG0015435	Np001G002220	Cg003G114250
OG0015436	Np001G002030	Cg003G114390
OG0015437	Np001G002020	Cg003G114400
OG0015438	Np001G001960	Cg003G114440
OG0015439	Np001G001610	Cg003G114700
OG0015440	Np006G363890	Cg013G330200
OG0015441	Np001G001430	Cg003G114900
OG0015442	Np001G001380	Cg003G114930
OG0015443	Np001G000960	Cg003G115140
OG0015444	Np003G175650	Cg003G115280
OG0015445	Np001G000760	Cg003G115300
OG0015446	Np001G000640	Cg006G208190
OG0015447	Np001G000600	Cg003G115520
OG0015448	Np001G000400	Cg003G115580
OG0015449	Np001G000340	Cg003G115630
OG0015450	Np001G000300	Cg003G115680
OG0015451	Np001G000170	Cg003G115830
OG0015452	Np001G000040	Cg003G096980, Cg003G115900
OG0015453	Np003G189810	Cg003G075970
OG0015454	Np003G189060	Cg003G076660, Cg014G332910
OG0015455	Np003G189270	Cg003G076430, Cg014G333150
OG0015456	Np003G189510	Cg014G333340, Cg003G076240
OG0015457	Np003G188790	Cg014G332750, Cg003G076850
OG0015458	Np003G188780	Cg014G332740, Cg003G076860
OG0015459	Np003G188450	Cg003G077000, Cg014G332610
OG0015460	Np003G188390	Cg003G077080, Cg014G332550
OG0015461	Np003G188290	Cg014G332440, Cg003G077170
OG0015462	Np003G187650	Cg003G077760, Cg014G331880
OG0015463	Np003G187500	Cg014G332040, Cg003G077570
OG0015464	Np003G187230	Cg003G077470, Cg014G332150
OG0015465	Np003G187120	Cg003G077380, Cg014G332240
OG0015466	Np003G186580	Cg014G330990, Cg003G078560
OG0015467	Np003G186390	Cg003G078670, Cg014G330880
OG0015468	Np003G186370	Cg014G330860, Cg003G078690
OG0015469	Np003G186340	Cg014G330850, Cg003G078700
OG0015470	Np003G185930	Cg003G113180
OG0015472	Np001G040110	Cg008G320450
OG0015473	Np001G040170	Cg008G320350
OG0015474	Np001G040190	Cg008G320330
OG0015475	Np001G040220	Cg008G320320
OG0015476	Np001G040420	Cg008G320020
OG0015477	Np001G040550	Cg008G319890
OG0015478	Np001G040600	Cg008G319830
OG0015479	Np001G040760	Cg008G319730
OG0015480	Np001G040790	Cg008G319690
OG0015481	Np001G040810	Cg008G319660
OG0015482	Np001G041280	Cg008G319050
OG0015483	Np006G356470, Np006G356330	Cg005G174430
OG0015484	Np006G357530	Cg005G173730
OG0015485	Np006G357050	Cg005G174050
OG0015486	Np006G356080	Cg005G174570
OG0015487	Np006G356030	Cg005G174610
OG0015488	Np006G356020	Cg005G174620
OG0015489	Np006G355810	Cg005G174750
OG0015490	Np006G355190	Cg005G175190
OG0015491	Np006G355050	Cg005G175310
OG0015492	Np006G355020	Cg005G175330
OG0015493	Np006G346720, Np006G354030	Cg005G175860
OG0015494	Np006G347930, Np006G352760	Cg005G176500
OG0015495	Np006G352470	Cg005G176690
OG0015496	Np006G352200	Cg005G176980
OG0015497	Np006G360230	Cg005G177860
OG0015498	Np006G359910	Cg005G178270
OG0015499	Np006G359740	Cg005G178470
OG0015500	Np006G359600	Cg005G178580
OG0015501	Np006G359550	Cg005G178630
OG0015502	Np006G359090	Cg005G179000
OG0015503	Np006G358940	Cg005G179180
OG0015504	Np006G358890	Cg005G179210
OG0015505	Np006G358870	Cg005G179240
OG0015506	Np006G358820	Cg005G179290
OG0015507	Np006G358760	Cg005G179330
OG0015509	Np006G361490	Cg005G182150
OG0015510	Np006G361430	Cg005G182110
OG0015511	Np006G361270	Cg005G181860
OG0015512	Np006G361210	Cg005G181590
OG0015514	Np006G360880	Cg005G181090
OG0015515	Np006G361760	Cg005G182570
OG0015516	Np006G361770, Np006G361800	Cg005G182620
OG0015517	Np006G362020	Cg005G183020
OG0015518	Np006G362060	Cg005G183200
OG0015519	Np006G362090	Cg005G182690
OG0015520	Np004G191080	Cg005G184470
OG0015521	Np001G006440	Cg004G153380
OG0015522	Np006G362330	Cg006G238370
OG0015523	Np002G074540	Cg003G075990
OG0015524	Np006G362410	Cg005G184710
OG0015525	Np006G362520	Cg005G185220
OG0015526	Np006G362710	Cg005G185600
OG0015527	Np006G362750	Cg005G185680
OG0015528	Np006G362780	Cg005G185780
OG0015529	Np006G362860	Cg005G186060
OG0015530	Np006G362910	Cg005G186160
OG0015531	Np006G363030	Cg005G186250
OG0015532	Np006G363150	Cg005G186720
OG0015533	Np006G363230	Cg005G186990
OG0015534	Np005G278000	Cg001G013290
OG0015535	Np007G424820	Cg004G116550
OG0015536	Np007G424890	Cg004G116460
OG0015537	Np007G425200	Cg004G116210
OG0015538	Np007G425250	Cg004G116170
OG0015539	Np004G210930	Cg006G218570
OG0015540	Np007G425360	Cg004G116080
OG0015541	Np007G425420	Cg004G116040
OG0015542	Np007G425450	Cg004G115990
OG0015543	Np007G425460	Cg004G115980
OG0015544	Np007G425490	Cg004G115950
OG0015545	Np003G124880	Cg008G281900
OG0015546	Np001G060480	Cg004G124210
OG0015547	Np003G124940	Cg008G281930
OG0015548	Np003G124960	Cg008G281960
OG0015549	Np003G124970	Cg008G281970
OG0015550	Np003G125000	Cg005G176540
OG0015551	Np003G125010	Cg008G281990
OG0015552	Np003G125070	Cg008G282040
OG0015553	Np003G125080	Cg008G282060
OG0015554	Np003G125090	Cg008G282070
OG0015555	Np005G279070	Cg001G014140
OG0015556	Np005G278760	Cg001G013880
OG0015557	Np007G424440	Cg004G116930
OG0015558	Np007G424370	Cg004G116980
OG0015559	Np007G423900	Cg004G117230
OG0015560	Np007G423870	Cg004G117240
OG0015561	Np007G423850	Cg004G117260
OG0015562	Np007G423780	Cg004G117340
OG0015563	Np007G423660	Cg004G117430
OG0015564	Np007G423590	Cg004G117440
OG0015565	Np007G423430	Cg004G117570
OG0015566	Np007G423180	Cg004G117780
OG0015567	Np007G423140	Cg004G117820
OG0015568	Np007G423120	Cg004G117840
OG0015569	Np007G422990	Cg004G117970
OG0015570	Np007G422850	Cg004G118110
OG0015571	Np007G422760	Cg004G118180
OG0015572	Np007G422710	Cg004G118190
OG0015573	Np007G422400	Cg004G118440
OG0015575	Np007G421700	Cg004G119390
OG0015576	Np007G421610	Cg004G119460
OG0015577	Np007G421420	Cg004G119580
OG0015578	Np007G420910	Cg004G119820
OG0015579	Np007G420830	Cg004G119900
OG0015580	Np007G420730	Cg004G119990
OG0015581	Np007G420150	Cg004G120400
OG0015582	Np007G420010	Cg004G120500
OG0015583	Np007G419280	Cg004G120900
OG0015584	Np007G419090	Cg004G121060
OG0015585	Np007G418750	Cg004G121280
OG0015586	Np007G418890	Cg004G121190
OG0015587	Np007G418520	Cg004G121430
OG0015588	Np007G418510	Cg004G121440
OG0015589	Np007G418370	Cg004G121550
OG0015590	Np007G418230	Cg004G121600
OG0015591	Np001G065630	Cg002G046430
OG0015592	Np007G417220	Cg004G122330
OG0015593	Np007G417130	Cg004G122390
OG0015594	Np007G416370	Cg004G122890
OG0015595	Np007G416240	Cg004G123010
OG0015596	Np007G408700	Cg004G128410
OG0015597	Np007G416150	Cg004G123100
OG0015598	Np007G416040	Cg004G123130
OG0015599	Np007G415960	Cg004G123200
OG0015600	Np007G415910	Cg004G123220
OG0015601	Np007G415740	Cg004G123380
OG0015603	Np007G415410	Cg004G123570
OG0015604	Np007G415310	Cg004G123640
OG0015605	Np007G415180	Cg004G123750
OG0015606	Np007G415150	Cg004G123790
OG0015607	Np007G415120	Cg004G123820
OG0015608	Np007G415000	Cg004G123900
OG0015609	Np007G414850	Cg004G123960
OG0015610	Np007G414820	Cg004G123970
OG0015611	Np007G414600	Cg004G124100
OG0015612	Np007G413950	Cg004G124620
OG0015613	Np007G413910	Cg004G124640
OG0015614	Np006G331860	Cg005G165850
OG0015615	Np006G331950	Cg005G165870
OG0015616	Np006G332370	Cg005G166070
OG0015617	Np006G332760	Cg005G166260
OG0015618	Np006G332830	Cg005G166300
OG0015619	Np006G333400	Cg005G166620
OG0015620	Np006G333420	Cg005G166640
OG0015621	Np006G334150	Cg005G167080
OG0015622	Np006G333780	Cg005G166830
OG0015623	Np006G334360	Cg005G167170
OG0015625	Np006G334500	Cg005G167270
OG0015626	Np006G339810	Cg005G170640
OG0015627	Np006G339330	Cg005G170260
OG0015628	Np001G014860	Cg003G085870, Cg003G089100
OG0015629	Np006G339210	Cg005G170160
