Orthogroup	Noccaea_praecox	Brassica_napus
OG0017612	Np005G265160	XP_013724992.1, XP_048619320.1
OG0017613	Np004G204330	XP_048628394.1, XP_013681891.2
OG0017614	Np004G259290	XP_022567939.2, XP_048623003.1
OG0017615	Np001G019760	XP_013690838.1, XP_013647454.2, XP_013690118.2, XP_013647455.2
OG0017616	Np004G256350	XP_013660298.2
OG0017617	Np004G254180	XP_013660591.2, XP_013660588.2, XP_013660596.2
OG0017618	Np004G252910	XP_013664551.2, NP_001302858.1
OG0017619	Np004G252740	XP_048621418.1, XP_013716327.2
OG0017620	Np004G251160	XP_013641107.2, XP_013710526.2
OG0017621	Np004G251070	XP_013712332.2, XP_013641100.2
OG0017622	Np004G246550	XP_013654538.2, XP_013709305.3
OG0017623	Np004G242680	XP_013664685.1, XP_013709974.1
OG0017624	Np004G242350	XP_048638231.1, XP_048614019.1
OG0017625	Np004G240900	XP_013749810.1, XP_013641501.2
OG0017627	Np004G235700	XP_013710634.2, XP_013646705.1, XP_013705678.2
OG0017628	Np004G232220	XP_048596942.1, XP_022558475.2
OG0017629	Np004G231030	XP_013707450.2, XP_048618659.1
OG0017630	Np002G084050	XP_013702765.1, XP_013649445.1
OG0017631	Np002G085180	XP_013717532.1, XP_048602301.1
OG0017632	Np002G086090	XP_013671148.2, XP_048592052.1
OG0017633	Np002G086880	XP_048591850.1
OG0017635	Np002G089550	XP_048611425.1
OG0017636	Np001G037790, Np002G106810	XP_013730266.1, XP_048595897.1, XP_013681961.2
OG0017637	Np002G111520	XP_022565675.1
OG0017638	Np002G116550	XP_013658138.2, XP_013725324.1
OG0017639	Np002G120070	XP_013644433.1, XP_013660710.1
OG0017641	Np002G123840	XP_013681177.2, XP_013673876.1
OG0017643	Np007G377410	XP_013725833.2, XP_013736836.2
OG0017644	Np005G286940	XP_022571717.1, XP_013671172.2
OG0017645	Np007G384560	XP_048602238.1, XP_013703136.2
OG0017648	Np007G402970	XP_022558787.1, XP_013701532.1
OG0017650	Np007G408620	XP_013685649.1, XP_013749919.2
OG0017651	Np007G410590	XP_013640167.2, XP_022558459.1
OG0017652	Np007G412690	XP_048635972.1, XP_022571472.1
OG0017653	Np007G414350	XP_013648124.2, XP_013736099.2
OG0017654	Np007G417490	XP_013693009.2, XP_013732683.2
OG0017655	Np005G309590	XP_048608641.1, XP_013734753.2
OG0017656	Np005G318720, Np007G420430	XP_048599105.1, XP_013660576.2
OG0017657	Np007G424560	XP_022570289.2
OG0017658	Np003G127130	XP_022553474.2, XP_048602619.1
OG0017659	Np003G131360	XP_013715523.2, XP_013728509.2
OG0017660	Np005G279900	XP_013671574.2, XP_013741537.1
OG0017661	Np003G132290, Np004G226790	XP_048603011.1, XP_013718922.1
OG0017662	Np003G132750	XP_013715435.3, XP_013746787.2
OG0017663	Np003G153520	XP_048624040.1, XP_022549050.2
OG0017664	Np005G299720, Np002G108430, Np003G132920	XP_013722516.1, XP_013738650.2
OG0017665	Np006G371390	XP_048631917.1, XP_013684049.1
OG0017666	Np006G348780, Np003G189670	XP_013731248.2, XP_048595099.1
OG0017667	Np006G365830	XP_048633654.1
OG0017668	Np005G285100	XP_013640042.1, XP_022571130.2
OG0017669	Np005G285800	XP_013734015.1, XP_013669921.2
OG0017670	Np005G287530	XP_013671125.2, XP_013737412.1
OG0017671	Np005G287750	XP_013647281.2, XP_013653898.2
OG0017672	Np004G213920	XP_013662456.1, XP_013703999.1
OG0017673	Np004G211400	XP_048596070.1, XP_013731410.1
OG0017674	Np004G210610	XP_013685321.2, XP_022545894.1
OG0017675	Np004G201240	XP_048627983.1, XP_048628948.1, XP_013751461.2, XP_048612942.1
OG0017676	Np004G202030	XP_013667439.1, XP_048627702.1, XP_013724241.2
OG0017677	Np004G200890	XP_013666816.2, XP_013698280.2
OG0017679	Np006G355730	XP_013728545.2, XP_048636752.1
OG0017680	Np001G062540	XP_013667120.2, XP_048597192.1
OG0017681	Np006G346990, Np006G353780	XP_013699065.1, XP_013733934.1, XP_048609939.1, XP_013722577.2
OG0017682	Np006G359720	XP_013647686.2, XP_048610459.1
OG0017683	Np006G359380	XP_013647664.1, XP_022555753.1
OG0017684	Np006G360870	XP_013692915.2, XP_013653689.1
OG0017685	Np003G135090	XP_013715531.2, XP_048598428.1
OG0017687	Np003G138380	XP_013651751.1
OG0017688	Np001G016730	XP_013699439.1, XP_013642678.1
OG0017689	Np005G316830	XP_013747687.2, XP_013664488.1
OG0017690	Np005G317310	XP_013746800.2, XP_013720371.1
OG0017692	Np001G023570	XP_013734432.1, XP_013712846.1
OG0017693	Np003G158680	XP_013696745.1, XP_013745077.1
OG0017694	Np003G153620	XP_013729603.2, XP_013716677.2
OG0017695	Np003G153130	XP_013716694.2, XP_013714017.2
OG0017696	Np003G151050	XP_013724040.1, XP_048599002.1
OG0017699	Np001G013770	XP_013643993.2, XP_048591103.1
OG0017700	Np001G006100	XP_013661215.2, XP_013705288.2, XP_013727492.1
OG0017701	Np001G003320	XP_013723099.2, XP_048626570.1, XP_013645763.2
OG0017703	Np004G250940	XP_013641085.2, XP_013712227.3
OG0017709	Np002G097430	XP_013747353.2, XP_013731065.2, XP_048607421.1, XP_048627393.1, XP_048607418.1
OG0017710	Np002G073690	XP_048592333.1, XP_048615943.1, XP_048627437.1, XP_048590910.1
OG0017711	Np007G412250	XP_022563409.1, XP_048602504.1, XP_048605692.1
OG0017712	Np004G217170	XP_048612624.1
OG0017716	Np006G339900	XP_013681899.1, XP_013734322.1, XP_013679999.1
OG0017717	Np001G044020	XP_048607658.1, XP_013656720.1, XP_013642722.2, XP_013665847.2
OG0017718	Np001G056640	XP_048611792.1
OG0017719	Np001G054720	XP_048597049.1, XP_048620541.1, XP_048634030.1
OG0017720	Np003G136900	XP_013731647.1, XP_013666124.2
OG0017721	Np001G012070	XP_013747354.1, XP_013647219.2
OG0017723	Np005G282240	XP_013686480.1, XP_048597557.1
OG0017724	Np004G204270, Np004G203920	XP_048630270.1, XP_048628248.1, XP_013696063.2, XP_048616720.1, XP_048628247.1, XP_048630269.1
OG0017725	Np005G273930	XP_013738592.1
OG0017727	Np004G227500	XP_013733790.1
OG0017729	Np003G172450	XP_048624569.1, XP_048598657.1
OG0017735	Np006G326750, Np003G153800, Np006G326760, Np006G336460	XP_013732367.2, XP_048631184.1, XP_048631185.1, XP_013749476.2, XP_022563136.2
OG0017751	Np005G276100	XP_048637804.1, XP_048601383.1
OG0017752	Np005G276040	XP_013669818.1, XP_013698304.2
OG0017753	Np005G274910	XP_013682512.2, XP_013696311.1
OG0017754	Np005G272290	XP_048594873.1, XP_013685867.1
OG0017755	Np005G271250	XP_013716759.1, XP_013719591.2
OG0017756	Np005G270570	XP_013665689.2, XP_013695142.1
OG0017758	Np001G067670	XP_013649253.2, XP_022544834.1
OG0017759	Np005G265460	XP_013718046.1, XP_013656163.2
OG0017760	Np005G265900	XP_022571306.2, XP_013670593.1
OG0017761	Np005G263140	XP_013660114.2, XP_048635851.1
OG0017762	Np004G205060	XP_013733844.1, XP_013662299.2
OG0017763	Np004G205230	XP_013662292.2, XP_013656876.1
OG0017764	Np004G205320	XP_013715081.2, XP_048622032.1
OG0017765	Np005G296120	XP_022569080.1, XP_048594639.1
OG0017767	Np002G108400	XP_022571551.1, XP_013712419.1
OG0017768	Np002G115490	XP_013714914.1, XP_013672146.2
OG0017770	Np002G116360	XP_013747047.2, XP_013731331.1
OG0017771	Np002G118860	XP_013671800.2, XP_048600870.1
OG0017772	Np001G028170	XP_022562108.2, XP_048619765.1
OG0017773	Np001G027950	XP_022552700.2, XP_013684287.2
OG0017774	Np001G027880	XP_022565612.1, XP_022548469.1
OG0017775	Np001G027770	XP_013684377.1, XP_048604244.1
OG0017776	Np001G027340	XP_048637291.1, XP_048619669.1
OG0017777	Np001G026660	XP_013684501.1, XP_013698965.1
OG0017778	Np001G024980	XP_013644033.1, XP_022552736.1, XP_048627384.1
OG0017779	Np001G024910	XP_048619652.1, XP_048637218.1
OG0017781	Np001G024670	XP_013641252.1, XP_013706353.1
OG0017782	Np001G022370	XP_022561760.2, XP_022571017.2
OG0017783	Np001G022020	XP_048602893.1, XP_013698408.1
OG0017785	Np001G020980	XP_048600739.1, XP_013698003.1, XP_013670870.1
OG0017786	Np001G020320	XP_013644614.2, XP_022562229.1
OG0017787	Np001G019720	XP_022564868.1, XP_048595271.1
OG0017788	Np001G018950	XP_013707222.2, XP_013644494.2
OG0017789	Np002G095280	XP_013722503.1, XP_048610900.1
OG0017790	Np002G095760	XP_013674856.2, XP_048610889.1
OG0017792	Np002G097710	XP_048610733.1, XP_048604175.1
OG0017793	Np002G097770	XP_013722455.2, XP_048616152.1
OG0017794	Np003G160730	XP_013642290.2, XP_048608294.1
OG0017795	Np002G124130	XP_048625933.1, XP_022571326.1
OG0017796	Np002G122330	XP_048595666.1
OG0017797	Np007G413060	XP_022575570.1
OG0017798	Np005G277270	XP_013738043.1, XP_013671646.1
OG0017799	Np007G409930	XP_013747500.1, XP_013646513.2
OG0017800	Np003G175280	XP_013680899.2, XP_048606866.1, XP_013680911.2
OG0017801	Np003G173460	XP_013683944.2, XP_013684008.1
OG0017802	Np003G170970	XP_013656340.1, XP_013702443.2
OG0017804	Np003G165090	XP_048603477.1, XP_013687721.2
OG0017805	Np003G165020	XP_013687789.2, XP_013680642.2
OG0017806	Np005G291040	XP_013700306.2, XP_013728077.1
OG0017807	Np003G162360	XP_013733538.1, XP_013733893.1
OG0017808	Np003G161760	XP_013674744.1, XP_013715145.1
OG0017809	Np003G156360	XP_013667043.2, XP_013714703.1
OG0017810	Np003G155520	XP_013682462.1, XP_013733122.2
OG0017811	Np003G140000	XP_022549291.1, XP_013667938.2
OG0017812	Np003G139710	XP_022549303.1, XP_013667976.1
OG0017813	Np003G138250	XP_013679129.1, XP_013678584.1
OG0017815	Np003G136250	XP_048625259.1, XP_048627787.1, XP_013681789.1
OG0017816	Np003G135460	XP_013715438.2, XP_048625374.1
OG0017817	Np003G134890	XP_013715655.2, XP_022549472.2
OG0017818	Np003G134840	XP_013715449.3, XP_048623113.1
OG0017819	Np003G134820	XP_013715551.2, XP_013702324.1
OG0017820	Np003G134190	XP_048598466.1, XP_048623136.1
OG0017821	Np003G133450	XP_013734961.1, XP_013715343.2
OG0017822	Np003G133430	XP_022565558.2, XP_013715604.2, XP_048602670.1, XP_013718976.2
OG0017823	Np005G293870	XP_022552957.1, XP_013655961.1
OG0017825	Np007G384550	XP_022544382.2, XP_048618735.1
OG0017826	Np005G290780	XP_013719427.1, XP_013652988.2
OG0017828	Np005G287680	XP_013717263.1, XP_013717225.1
OG0017829	Np005G285070	XP_013672077.2, XP_022550396.2
OG0017831	Np005G283450	XP_013645228.3, XP_013654218.2
OG0017834	Np004G212530	XP_013653147.2, XP_013672373.1
OG0017835	Np004G204900	XP_013701673.2, XP_048616943.1
OG0017836	Np004G204970	XP_013715001.1, XP_013674118.1
OG0017837	Np004G202580	XP_013676445.1, XP_048638316.1
OG0017838	Np004G202940	XP_013705406.2, XP_013710311.2
OG0017839	Np004G203240	XP_048593618.1, XP_048622149.1
OG0017840	Np004G211650	XP_013656915.2, XP_048593901.1
OG0017841	Np004G213200	XP_022569560.1, XP_013662589.1
OG0017842	Np004G213260	XP_013655075.2
OG0017843	Np004G213940	XP_013659628.1, XP_013705627.1
OG0017844	Np004G214040	XP_013706934.1, XP_013662447.1
OG0017845	Np005G266630	XP_022572819.1, XP_013643260.2
OG0017847	Np005G268880	XP_048600984.1, XP_048634051.1
OG0017849	Np005G269290	XP_022557042.1, XP_013706378.2
OG0017850	Np005G269430	XP_013656595.1, XP_022555735.1
OG0017852	Np005G262620	XP_048627738.1, XP_013684524.2, XP_013689397.2
OG0017853	Np005G262210	XP_048633741.1, XP_013736230.2
OG0017854	Np005G261680	XP_013707231.1, XP_013644959.2
OG0017855	Np005G312150	XP_013705510.2, XP_048633338.1
OG0017856	Np005G312400	XP_013674617.2, XP_048633345.1
OG0017857	Np005G313470	XP_013725643.2
OG0017858	Np005G315710	XP_013743162.1, XP_013728615.3
OG0017859	Np006G341060	XP_013744535.2
OG0017860	Np006G340810	XP_048609472.1, XP_048629160.1, XP_013741679.2
OG0017861	Np003G176320	XP_013654822.1, XP_013670474.2
OG0017863	Np006G342380	XP_013719225.3, XP_022557777.1
OG0017864	Np006G343130	XP_013748497.1, XP_013642143.2
OG0017865	Np001G042460	XP_013659683.1, XP_013746910.1
OG0017866	Np001G011440	XP_013713974.2, XP_022576367.1
OG0017867	Np001G042680	XP_013727393.3, XP_013687769.2
OG0017868	Np003G177840	XP_048614549.1
OG0017869	Np003G178110	XP_013732867.1, XP_013719755.1
OG0017870	Np003G178120	XP_013732864.1, XP_048606898.1
OG0017871	Np003G178790	XP_013687932.1, XP_013749247.1
OG0017872	Np003G179650	XP_013691613.1, XP_048614397.1
OG0017873	Np003G179690	XP_013718607.2, XP_013669552.1
OG0017874	Np003G180400	XP_013742151.2, XP_048596792.1
OG0017875	Np003G181590	XP_013659539.2, XP_022556178.1
OG0017876	Np003G182680	XP_013676962.1, XP_013657300.2
OG0017877	Np001G038240	XP_013688888.2, XP_013713260.2
OG0017878	Np001G037100	XP_013681731.2, XP_022561329.1
OG0017879	Np001G036190	XP_013677921.1, XP_013677920.2
OG0017880	Np001G035560	XP_048618336.1, XP_013698156.2
OG0017881	Np001G034560	XP_048620135.1
OG0017882	Np001G034400	XP_013743294.1, XP_013659461.1
OG0017883	Np001G033740	XP_022543729.2, XP_022561888.1
OG0017884	Np005G310110	XP_013688352.1, XP_013679207.2
OG0017885	Np001G032690	XP_022561893.2, XP_022543714.2
OG0017887	Np005G309800	XP_013746786.2, XP_022545597.2
OG0017888	Np005G310590	XP_022569932.2, XP_013680236.2
OG0017889	Np005G307350	XP_013743603.2, XP_013641648.1
OG0017890	Np005G307750	XP_013647008.1, XP_013708178.2
OG0017891	Np005G307850	XP_013652848.1, XP_048620408.1
OG0017892	Np005G307920	XP_013732603.1, NP_001302598.1
OG0017893	Np005G308470	XP_022564746.1, XP_022548723.1
OG0017894	Np005G307230	XP_048634303.1, XP_013723163.2
OG0017895	Np005G306950	XP_048610660.1, XP_013726333.2
OG0017896	Np005G306350	XP_013708716.1, XP_013695457.2
OG0017897	Np005G306340	XP_013742873.2, NP_001303215.1
OG0017898	Np005G305840	XP_013686748.1, XP_048634013.1
OG0017899	Np005G305720	XP_013746624.2, XP_013690911.1
OG0017900	Np005G305080	XP_013644414.1, XP_013734378.1
OG0017901	Np005G302500	XP_013674641.1, XP_013651791.1
OG0017902	Np001G063170	XP_013647164.2, XP_013675509.2
OG0017903	Np005G317800	XP_013743311.3, XP_013687040.1
OG0017904	Np005G318790	XP_013743372.2, XP_013687072.1
OG0017905	Np006G321860	XP_013734881.1, XP_013734856.2
OG0017906	Np006G322230	XP_013751991.2, XP_013687368.2
OG0017907	Np006G322720	XP_013710495.1, XP_013747627.1, XP_013750948.1
OG0017908	Np006G324320	XP_022575365.1, XP_022557321.1, XP_013690578.1
OG0017909	Np006G324460	XP_013691952.1, XP_013748160.1
OG0017910	Np006G325330	XP_013751067.3, XP_013691634.1
OG0017911	Np006G325870	XP_013692512.1, XP_013692695.1
OG0017913	Np006G327650	XP_013673113.2, XP_013730817.2
OG0017914	Np006G327780	XP_013673103.1, XP_048609303.1
OG0017915	Np006G327960	XP_013657033.1, XP_013673089.2
OG0017916	Np006G329040	XP_013724352.1, XP_013681513.2
OG0017917	Np006G328830	XP_048608605.1
OG0017918	Np003G125210	XP_022554134.2, XP_048623751.1
OG0017919	Np003G125230	XP_013730092.2, XP_013723361.2
OG0017920	Np003G125240	XP_013732730.2
OG0017921	Np003G125370	XP_013723479.2, XP_013730120.1
OG0017922	Np003G125790	XP_013720200.2
OG0017924	Np003G128000	XP_048607739.1, XP_022563147.1
OG0017925	Np003G147750	XP_013667352.2, XP_013727586.2
OG0017926	Np003G149020	XP_013665896.2, XP_022568030.2
OG0017928	Np003G152800	XP_022549062.1, XP_048624928.1
OG0017929	Np003G153830	XP_013701006.2, XP_048598942.1
OG0017930	Np001G004410	XP_048606641.1, XP_048637924.1
OG0017931	Np001G004110	XP_013700900.1, XP_048616661.1, XP_013678370.1
OG0017932	Np001G000740	XP_013710089.1, XP_013653748.1
OG0017933	Np001G000520	XP_013653643.1, XP_013651737.1
OG0017934	Np001G000380	XP_013661392.2, XP_013688514.2
OG0017935	Np001G000230	XP_013688596.1, XP_013661386.1
OG0017936	Np003G189850	XP_048595095.1, XP_013697605.2
OG0017937	Np003G189840	XP_022571810.2, XP_013697889.2
OG0017938	Np003G189700	XP_048595096.1, XP_048623035.1
OG0017940	Np003G188730	XP_022571040.2, XP_013660554.2
OG0017941	Np003G188580	XP_013684341.2, XP_013735314.1
OG0017942	Np003G188070	XP_013745264.1, XP_022550752.1
OG0017944	Np006G357900	XP_013744463.2, XP_013671324.2
OG0017945	Np006G355600	XP_048610629.1, XP_048636755.1
OG0017946	Np006G352260	XP_013672904.1, XP_013730402.2
OG0017947	Np006G350710	XP_013707479.1, XP_048631842.1
OG0017948	Np004G251520	XP_022546181.1, XP_013729527.2
OG0017949	Np006G361350	XP_013653700.1
OG0017950	Np004G194490	XP_013640359.2, XP_013686511.1
OG0017951	Np006G362570	XP_048597376.1, XP_013712632.2
OG0017952	Np006G363270	XP_013734976.2, XP_013693630.2
OG0017953	Np007G424780	XP_048636266.1, XP_048614351.1
OG0017954	Np007G424870	XP_013684247.1, XP_013735635.2
OG0017955	Np007G417260	XP_013735905.2, XP_013684451.1
OG0017956	Np007G425070	XP_013735612.2, XP_013684266.1
OG0017957	Np007G425410	XP_048632125.1, XP_013679602.3
OG0017958	Np007G425440	XP_048629961.1, XP_013689835.1
OG0017959	Np003G125300	XP_048631766.1, XP_022554870.1
OG0017960	Np003G124920	XP_048613011.1, XP_013662449.1
OG0017962	Np003G125050	XP_022553323.1
OG0017963	Np005G278630	XP_013738128.2, XP_022562218.1
OG0017965	Np005G278780	XP_013724496.1, XP_022573176.1
OG0017966	Np007G422940	XP_048614239.1, XP_022575666.2
OG0017967	Np007G422320	XP_013747666.2
OG0017968	Np007G422100	XP_013745023.2, XP_013735738.2
OG0017969	Np007G422060	XP_048614866.1, XP_013752013.2
OG0017970	Np007G421920	XP_048612834.1, XP_013713053.2
OG0017972	Np007G420480	XP_013640663.2, XP_048636155.1
OG0017973	Np007G420380	XP_048631872.1, XP_022571975.2
OG0017974	Np007G420140	XP_013750774.2, XP_013723577.1
OG0017975	Np007G411460	XP_048635942.1, XP_048615238.1
OG0017976	Np007G418980	XP_013750715.2, XP_048615405.1
OG0017977	Np007G418990	XP_013732399.2, XP_048601682.1
OG0017978	Np007G418530	XP_013693166.3, XP_048615395.1
OG0017979	Np007G418240	XP_048636081.1, XP_048615391.1
OG0017980	Np007G417240	XP_013646364.2, XP_048602218.1
OG0017981	Np007G415360	XP_048615322.1, XP_048636018.1
OG0017982	Np007G415200	XP_022575996.1
OG0017983	Np007G414790	XP_013695690.1, XP_013750500.2
OG0017984	Np007G414210	XP_013697666.2, XP_013750459.2
OG0017985	Np007G414190	XP_013697667.1, XP_013750460.1
OG0017986	Np006G333890	XP_013734598.2
OG0017987	Np006G339350	XP_048634466.1, XP_048611014.1
OG0017988	Np006G339280	XP_013683576.2, XP_013740541.2
OG0017989	Np006G339240	XP_048631432.1, XP_013748436.1, XP_013691981.2
OG0017990	Np006G337550	XP_013682659.1, XP_013744753.1
OG0017991	Np006G336050	XP_048611369.1, XP_048636491.1
OG0017993	Np004G241040	XP_048638291.1, XP_013658844.3
OG0017994	Np004G240770	XP_048614080.1, XP_013641492.1
OG0017995	Np004G240740	XP_022558706.1, XP_022543892.2
OG0017996	Np004G239290	XP_013712441.1, XP_013731192.1
OG0017997	Np004G238340	XP_013641761.2, XP_013744615.2
OG0017998	Np004G237550	XP_022546038.1, XP_022566525.2
OG0017999	Np004G237220	XP_013664614.1
OG0018000	Np004G236640	XP_013664641.3, XP_013664423.1
OG0018001	Np004G235310	XP_048612673.1, XP_013730008.2
OG0018002	Np004G235250	XP_013642029.1, XP_013729967.1
OG0018003	Np004G235240	XP_013642030.1, XP_013729968.2
OG0018004	Np004G235210	XP_013642034.2, XP_013729996.1
OG0018005	Np004G233850, Np004G233860	XP_022561285.1, XP_022561361.1, XP_022548688.1, XP_048612747.1, XP_022543930.1
OG0018006	Np004G232190	XP_048612791.1, XP_013752348.1
OG0018007	Np001G018040	XP_022543508.2, XP_048602967.1, NP_001302959.1
OG0018008	Np004G231340	XP_013725977.2, XP_013693810.1
OG0018009	Np004G230660	XP_013738221.2, XP_013698277.2
OG0018010	Np004G229880	XP_048596908.1, XP_013698085.2
OG0018011	Np004G227810, Np004G227860	XP_048614509.1, XP_013695454.2
OG0018012	Np004G225840	XP_013698190.1, XP_013642075.1
OG0018013	Np004G209280	XP_048606777.1, XP_048626647.1, XP_013657131.2
OG0018015	Np005G282250	XP_013739205.1, XP_048600099.1
OG0018016	Np005G281390	XP_048597823.1, XP_013671259.1
OG0018017	Np005G280840	XP_013738052.1, XP_022555347.1
OG0018018	Np006G364580	XP_048597401.1, XP_013681429.2
OG0018019	Np006G364660	XP_013743941.2, XP_013687259.1
OG0018020	Np006G364880	XP_022573894.2, XP_048612367.1
OG0018021	Np006G365930	XP_022568292.2, XP_013743872.1
OG0018022	Np006G366330	XP_013660055.2, XP_013711816.1
OG0018023	Np006G366570	XP_022571066.2, XP_048612335.1
OG0018025	Np006G367050	XP_048633625.1, XP_013688623.2
OG0018026	Np006G367510	XP_013743651.2, XP_013692842.2
OG0018027	Np006G368490	XP_013688338.2, XP_048633593.1
OG0018028	Np006G368980	XP_048612267.1, XP_013743575.2
OG0018030	Np004G244080	XP_013708298.1, XP_013641219.2
OG0018031	Np004G247290	XP_022547046.1, XP_022564521.2
OG0018032	Np004G248110	XP_048638084.1, XP_013653101.2
OG0018033	Np004G249480	XP_013693022.1, XP_013640985.1
OG0018034	Np004G250290	XP_013641037.1, XP_013711367.2
OG0018035	Np004G251710	XP_013657571.1, XP_013729494.1
OG0018037	Np004G253620	XP_048618827.1
OG0018038	Np004G253700	XP_048599433.1, XP_013697324.1
OG0018039	Np004G254320	XP_013716445.1
OG0018040	Np004G254470	XP_022548870.2, XP_022558628.1
OG0018041	Np004G255270	XP_013693316.1, XP_013666433.2
OG0018042	Np004G255340	XP_013697923.2, XP_013666438.3
OG0018043	Np004G256190	XP_013701836.2
OG0018044	Np004G256210	XP_013698375.2, XP_013666397.2
OG0018045	Np004G256850	XP_048621937.1, XP_013693892.2
OG0018046	Np004G257650	XP_013664883.1, XP_048597968.1, XP_013664885.2
