Orthogroup	Noccaea_praecox	Arabidopsis_thaliana
OG0016043	Np001G051750	AT3G50370.2
OG0016044	Np001G051530	AT3G50240.1
OG0016045	Np001G051310	AT3G50110.1
OG0016046	Np001G051180	AT3G49990.1
OG0016047	Np001G050800	AT3G49710.1
OG0016048	Np001G050660	AT3G49640.1
OG0016049	Np001G050610	AT3G49590.3
OG0016050	Np001G011850	AT5G24520.1
OG0016051	Np001G050280	AT3G49320.1
OG0016052	Np001G049930	AT3G49070.1
OG0016053	Np001G049820	AT3G48990.1
OG0016054	Np001G049780	AT3G48980.2
OG0016055	Np004G213100	AT1G29900.1
OG0016056	Np001G048520	AT3G48440.1
OG0016057	Np001G048490	AT3G48425.1
OG0016058	Np001G048440	AT3G48380.3
OG0016059	Np001G048390	AT3G48330.4
OG0016060	Np001G048250	AT3G48240.1
OG0016061	Np001G048210	AT3G48200.1
OG0016062	Np001G006670	AT5G63000.1
OG0016063	Np001G048110	AT3G48170.1
OG0016064	Np001G048070	AT3G48120.1
OG0016065	Np001G047960	AT3G48010.1
OG0016066	Np001G047840	AT3G47930.1
OG0016067	Np001G047710	AT3G47850.1
OG0016068	Np001G047640	AT3G47800.1
OG0016069	Np001G047540	AT3G47700.1
OG0016070	Np001G047470	AT3G47620.1
OG0016071	Np001G047460	AT3G47610.1
OG0016072	Np001G047210	AT3G47490.4
OG0016073	Np001G047160	AT3G47450.1
OG0016074	Np001G047150	AT3G47440.1
OG0016075	Np001G047140	AT3G47430.1
OG0016076	Np001G047090	AT3G47400.1
OG0016077	Np001G046750	AT3G46970.1
OG0016078	Np001G046640	AT3G46870.2
OG0016079	Np001G046590	AT3G46780.1
OG0016080	Np001G046290	AT3G46580.1
OG0016081	Np001G045460	AT3G45740.1
OG0016082	Np001G045060	AT3G45400.1
OG0016083	Np005G307270	AT3G45280.1
OG0016084	Np001G044060	AT3G44380.1
OG0016085	Np001G043490	AT3G43520.1
OG0016086	Np001G043470	AT3G43300.1
OG0016087	Np001G043170	AT3G43210.1
OG0016088	Np003G143890	AT2G03140.12
OG0016089	Np001G043150	AT3G26060.2
OG0016090	Np001G043120	AT3G42950.1
OG0016091	Np004G257800	AT1G02630.1
OG0016092	Np002G089770	AT1G68185.2
OG0016093	Np002G091760	AT1G67490.1
OG0016094	Np002G089960	AT1G68090.1
OG0016095	Np002G089710	AT1G68220.1
OG0016096	Np002G090620	AT1G67900.1
OG0016097	Np002G088820	AT1G68640.1
OG0016098	Np002G088300	AT1G68820.4
OG0016099	Np007G408910	AT3G12530.1
OG0016100	Np002G088700	AT1G68720.1
OG0016101	Np002G088140	AT1G68875.1
OG0016102	Np002G087780	AT1G68930.1
OG0016103	Np002G087770	AT1G68940.2
OG0016104	Np002G087650	AT1G69020.2
OG0016105	Np002G087630	AT1G69030.1
OG0016106	Np002G087420	AT1G69200.1
OG0016107	Np002G087200	AT1G69350.1
OG0016108	Np001G007410, Np002G087210	AT1G69360.1
OG0016109	Np002G086950	AT1G69510.1
OG0016110	Np002G086940	AT1G69520.2
OG0016111	Np002G086740	AT1G69610.2
OG0016112	Np002G086200	AT1G69860.1
OG0016113	Np002G086040	AT1G69980.1
OG0016114	Np002G085860	AT1G70070.1
OG0016115	Np002G085740	AT1G70150.1
OG0016116	Np002G085660	AT1G70200.1
OG0016118	Np002G085040	AT1G70630.3
OG0016119	Np002G084840	AT1G70650.2
OG0016120	Np002G084550	AT1G70820.1
OG0016121	Np002G084410	AT1G70900.1
OG0016122	Np002G084040	AT1G71100.1
OG0016123	Np002G084020	AT1G71120.1
OG0016124	Np002G083880	AT1G71240.1
OG0016125	Np002G083850	AT1G71260.1
OG0016126	Np002G083800	AT1G71340.1
OG0016127	Np002G083670	AT1G71440.1
OG0016128	Np002G083620	AT1G71500.1
OG0016129	Np002G083580	AT1G71690.1
OG0016130	Np002G083540	AT1G71696.2
OG0016131	Np002G083530	AT1G71697.1
OG0016132	Np002G083500	AT1G71730.1
OG0016133	Np002G083480	AT1G71750.2
OG0016134	Np002G083440	AT1G71790.1
OG0016135	Np002G083410	AT1G71810.1
OG0016136	Np002G083020	AT1G72100.1
OG0016137	Np002G073780	AT1G78130.1
OG0016138	Np002G073970	AT1G78010.1
OG0016139	Np002G074210	AT1G77990.1
OG0016140	Np002G074260	AT1G77890.1
OG0016141	Np002G074600	AT1G77670.1
OG0016142	Np002G074700	AT1G77630.1
OG0016143	Np002G074960	AT1G77450.1
OG0016144	Np002G075040	AT1G77380.1
OG0016145	Np002G075220	AT1G77230.1
OG0016146	Np002G075660	AT1G76920.1
OG0016148	Np002G075970	AT1G76710.3
OG0016149	Np002G076100	AT1G76620.1
OG0016150	Np002G076270, Np002G076210	AT1G76560.1
OG0016151	Np007G389030	AT2G05120.2
OG0016152	Np002G076400	AT1G76470.1
OG0016153	Np002G076420	AT1G76450.1
OG0016154	Np002G076490	AT1G76400.1
OG0016155	Np002G076500	AT1G76390.1
OG0016156	Np002G076770	AT1G76240.1
OG0016157	Np002G076790	AT1G76220.1
OG0016158	Np002G076890	AT1G76150.1
OG0016159	Np002G076960	AT1G76110.1
OG0016160	Np002G077270	AT1G75850.1
OG0016161	Np002G077680	AT1G75670.1
OG0016162	Np002G077700	AT1G75640.1
OG0016163	Np002G077820	AT1G75560.1
OG0016164	Np004G201610	AT1G45474.1
OG0016165	Np002G077960	AT1G75450.1
OG0016166	Np002G077980	AT1G75430.1
OG0016167	Np002G078020	AT1G75400.1
OG0016168	Np002G078190	AT1G75260.1
OG0016169	Np002G078470	AT1G75090.1
OG0016170	Np002G078580	AT1G75010.1
OG0016171	Np002G078670	AT1G74920.1
OG0016172	Np002G078740	AT1G74880.1
OG0016173	Np002G078870	AT1G74780.1
OG0016174	Np002G078990	AT1G74680.1
OG0016175	Np002G079050, Np002G080590	AT1G74640.1
OG0016176	Np002G079060, Np002G080580	AT1G74630.2
OG0016177	Np002G079080, Np002G080560, Np002G079100	AT1G74580.1
OG0016178	Np002G079130	AT1G74530.3
OG0016179	Np002G079370	AT1G74330.1
OG0016180	Np002G079380	AT1G74320.1
OG0016181	Np002G079480	AT1G74250.1
OG0016182	Np002G079840	AT1G74030.1
OG0016183	Np002G080040	AT1G73965.1
OG0016184	Np002G080270	AT1G73780.1
OG0016185	Np002G080820	AT1G73655.1
OG0016186	Np002G081150	AT1G73380.1
OG0016187	Np002G081240	AT1G73340.1
OG0016188	Np002G081280	AT1G73320.1
OG0016189	Np002G081420	AT1G73170.3
OG0016190	Np002G081460	AT1G73140.1
OG0016191	Np002G081490	AT1G73110.1
OG0016192	Np002G081560	AT1G73090.2
OG0016193	Np002G081580	AT1G73060.1
OG0016194	Np002G081660	AT1G72990.1
OG0016195	Np002G082090	AT1G72680.1
OG0016196	Np002G082370, Np002G082270	AT1G72520.1
OG0016197	Np002G082410	AT1G72500.1
OG0016198	Np002G082430	AT1G72480.1
OG0016199	Np002G072980	AT1G78810.1
OG0016200	Np002G072850	AT1G78910.1
OG0016201	Np002G072840	AT1G78915.3
OG0016202	Np002G072810	AT1G78930.1
OG0016203	Np002G072770	AT1G78980.1
OG0016204	Np002G072380	AT1G79260.2
OG0016205	Np002G072040	AT1G79560.1
OG0016206	Np002G071640	AT1G79710.1
OG0016207	Np002G071530	AT1G80870.1
OG0016208	Np002G070610	AT1G80180.1
OG0016209	Np002G070600	AT1G80170.1
OG0016210	Np002G070510	AT1G80100.3
OG0016211	Np002G070490	AT1G80080.1
OG0016212	Np002G070450	AT1G80030.1
OG0016213	Np002G070280	AT1G79900.1
OG0016214	Np002G070090	AT1G79750.1
OG0016215	Np002G070140	AT1G79800.1
OG0016216	Np002G070150	AT3G27750.1
OG0016217	Np002G070160	AT1G79810.1
OG0016218	Np007G408530	AT3G12810.1
OG0016219	Np007G408370	AT3G12950.1
OG0016220	Np007G408070	AT3G13110.1
OG0016221	Np007G408000	AT3G13150.1
OG0016222	Np007G407370	AT3G13550.1
OG0016223	Np007G407030	AT3G13677.1
OG0016224	Np007G406960	AT3G13682.1
OG0016225	Np007G406710	AT3G13780.1
OG0016226	Np007G406300	AT3G14010.5
OG0016228	Np007G405110	AT3G14760.1
OG0016229	Np007G404980	AT3G14860.2
OG0016230	Np007G404690	AT3G15080.1
OG0016231	Np007G403900	AT3G15410.2
OG0016232	Np007G403540	AT3G15520.1
OG0016233	Np007G402780	AT3G15700.1
OG0016234	Np007G390110	AT3G15900.1
OG0016235	Np007G390140	AT3G15940.1
OG0016236	Np007G390440	AT3G16190.1
OG0016237	Np007G390530	AT3G16260.1
OG0016238	Np007G390540	AT3G16270.1
OG0016239	Np007G390550	AT3G16280.2
OG0016240	Np007G390580	AT3G16310.1
OG0016241	Np001G058050	AT1G32600.1, AT1G54640.1
OG0016242	Np007G391290	AT3G16565.3
OG0016243	Np007G391470	AT3G16760.1
OG0016244	Np007G391680	AT3G16900.1
OG0016245	Np007G391690	AT3G16910.1
OG0016246	Np007G391730	AT3G16940.1
OG0016247	Np007G391830	AT3G17000.1
OG0016248	Np007G391860	AT3G17030.1
OG0016249	Np007G392170	AT3G17180.1
OG0016250	Np007G392530	AT3G17380.1
OG0016251	Np007G392610	AT3G17450.1
OG0016253	Np007G392770	AT3G17590.2
OG0016254	Np007G393260	AT3G17880.1
OG0016255	Np007G393320	AT3G17930.1
OG0016256	Np007G393570	AT3G18020.1
OG0016257	Np007G393690	AT3G18060.1
OG0016258	Np007G393750	AT3G18110.1
OG0016259	Np007G394280	AT3G18370.1
OG0016260	Np007G394530	AT3G18524.1
OG0016262	Np007G395130	AT3G18840.2
OG0016263	Np007G395230	AT3G18900.4
OG0016264	Np007G395760	AT3G19120.1
OG0016265	Np007G395900	AT3G19190.2
OG0016266	Np007G396920	AT3G19615.1
OG0016267	Np007G396940	AT3G19630.1
OG0016268	Np007G397090	AT3G19700.1
OG0016269	Np007G397520	AT3G19800.1
OG0016270	Np007G397530	AT3G19810.1
OG0016271	Np007G397660	AT3G19900.1
OG0016272	Np011G436130	AT3G20480.1
OG0016273	Np002G119640	AT1G62260.1
OG0016274	Np007G380360	AT3G20680.1
OG0016275	Np007G380380	AT3G20720.2
OG0016276	Np007G380490	AT3G20790.1
OG0016277	Np007G387420	AT3G24730.1
OG0016278	Np007G381700	AT3G21570.1
OG0016279	Np007G381470	AT3G21430.2
OG0016280	Np007G381430	AT3G21380.1
OG0016281	Np007G382460	AT3G22060.1
OG0016282	Np007G382750	AT3G22210.1
OG0016283	Np007G383210	AT3G22440.1
OG0016284	Np007G384230	AT3G23160.1
OG0016285	Np007G384360	AT3G23240.1
OG0016286	Np007G384690	AT3G23440.1
OG0016287	Np007G385810	AT3G24220.1
OG0016288	Np007G386100	AT3G24060.1
OG0016289	Np007G386150	AT3G24040.1
OG0016290	Np007G386180	AT3G24010.1
OG0016291	Np007G387030	AT3G24495.1
OG0016292	Np007G387260	AT3G24560.2
OG0016293	Np007G387290	AT3G24590.2
OG0016294	Np006G363680	AT2G25605.1
OG0016295	Np007G387680	AT3G25060.1
OG0016296	Np007G387600	AT3G24860.1
OG0016297	Np007G387820	AT3G25150.2
OG0016298	Np007G388190	AT2G04039.3
OG0016299	Np007G388070	AT3G25430.1
OG0016300	Np007G388870	AT2G04842.1
OG0016301	Np007G388720	AT2G04560.1
OG0016302	Np005G292530	AT2G22650.1
OG0016303	Np003G165290	AT5G52580.2
OG0016304	Np007G379840	AT2G13610.1
OG0016305	Np007G389840	AT2G06850.1
OG0016306	Np007G389320	AT2G05755.1
OG0016307	Np007G379870	AT2G13560.1
OG0016308	Np007G380180, Np007G380210	AT2G10970.1
OG0016309	Np007G379720	AT2G13810.1
OG0016310	Np007G379680	AT2G13840.1
OG0016311	Np007G379700, Np007G379650	AT2G14045.1
OG0016312	Np007G379640	AT2G14050.1
OG0016313	Np007G379600	AT2G14095.1
OG0016314	Np007G379590	AT2G14110.1
OG0016315	Np007G379490	AT2G14247.1
OG0016316	Np007G379450	AT2G14260.1
OG0016317	Np007G379270	AT2G14530.1
OG0016318	Np007G379210	AT2G14620.1
OG0016319	Np005G309570	AT5G34850.1
OG0016320	Np007G378450	AT2G15090.1
OG0016321	Np007G378420	AT2G15230.1
OG0016322	Np007G378330	AT2G15280.1
OG0016323	Np007G378270	AT2G15310.1
OG0016324	Np007G378260	AT2G15320.1
OG0016325	Np007G378070	AT2G15680.1
OG0016326	Np007G377300	AT2G16440.1
OG0016327	Np007G377010	AT2G16700.1
OG0016328	Np007G376760	AT2G16800.1
OG0016329	Np007G376660	AT2G16860.1
OG0016330	Np007G376290	AT2G17110.1
OG0016331	Np007G376150	AT2G17230.1
OG0016332	Np007G375600	AT2G17670.1
OG0016333	Np007G375130, Np001G021540	AT2G17970.1
OG0016334	Np007G375110, Np001G021520	AT2G17975.1
OG0016335	Np007G374950	AT2G18100.1
OG0016336	Np007G374380	AT2G18540.2
OG0016337	Np007G374600	AT2G18370.1
OG0016338	Np007G374650	AT2G18328.1
OG0016339	Np007G374680	AT2G18290.1
OG0016340	Np007G374750	AT2G18220.1
OG0016341	Np007G374030	AT2G18876.1
OG0016343	Np007G373560	AT2G19330.1
OG0016344	Np007G373440	AT2G19385.1
OG0016345	Np007G372980	AT2G19710.1
OG0016346	Np007G372720	AT2G19870.1
OG0016347	Np007G372680	AT2G19900.1
OG0016348	Np007G372540	AT2G20010.2
OG0016349	Np007G372430	AT2G20110.2
OG0016350	Np007G372410	AT2G20120.1, AT2G20130.1
OG0016351	Np007G372260	AT2G20270.2
OG0016352	Np006G323240	AT2G20835.1
OG0016353	Np007G371700	AT2G20725.1
OG0016354	Np007G371550	AT2G20870.1
OG0016355	Np004G190510	AT1G55910.1
OG0016356	Np004G190540	AT1G55880.1
OG0016357	Np004G190630	AT1G55830.2
OG0016358	Np004G190700	AT1G55760.1
OG0016359	Np004G190860	AT1G55590.1
OG0016360	Np004G190940	AT1G55540.2
OG0016361	Np004G191230	AT1G55320.1
OG0016362	Np004G191430	AT1G55180.1
OG0016363	Np004G191550	AT1G55120.1
OG0016364	Np007G406580	AT3G13845.1
OG0016365	Np004G192010	AT1G54090.1
OG0016366	Np007G405990	AT3G14170.2
OG0016367	Np004G192380	AT1G53820.1
OG0016368	Np004G192590	AT1G53670.1
OG0016369	Np004G193250	AT1G53270.1
OG0016370	Np004G193440	AT1G53163.1
OG0016371	Np004G193690	AT1G53010.1
OG0016372	Np004G194050	AT1G52780.1
OG0016373	Np004G194060	AT1G52770.1
OG0016374	Np004G194080	AT1G52750.1
OG0016375	Np004G194210	AT1G52640.1
OG0016376	Np004G194250	AT1G52590.1
OG0016377	Np004G194340	AT1G52530.1
OG0016378	Np004G194510	AT1G52320.2
OG0016379	Np004G194600	AT1G52310.1
OG0016380	Np004G194700	AT1G52220.1
OG0016381	Np004G194740	AT1G52190.1
OG0016382	Np004G194780	AT1G52160.1
OG0016383	Np004G196210	AT1G50940.1
OG0016384	Np004G195980	AT1G51100.1
OG0016385	Np004G195970	AT1G51110.1
OG0016386	Np004G195770	AT2G22410.1
OG0016387	Np004G195690	AT1G51380.1
OG0016388	Np004G195610	AT1G51450.1
OG0016389	Np004G195600	AT1G51460.1
OG0016390	Np004G196430	AT1G50650.1
OG0016391	Np004G196510	AT1G50620.1
OG0016392	Np004G196580	AT1G50575.1
OG0016393	Np004G196950	AT1G50140.1
OG0016395	Np004G197140	AT1G49980.1
OG0016396	Np004G197190	AT1G49960.1
OG0016397	Np004G197290	AT1G49870.1
OG0016398	Np004G198160	AT1G49490.2
OG0016399	Np004G198180	AT1G49475.1
OG0016400	Np004G198190	AT1G49470.1
OG0016401	Np004G198210	AT1G49450.1
OG0016402	Np004G198240	AT1G49410.1
OG0016403	Np004G198400	AT1G49270.1
OG0016404	Np004G199290	AT1G48570.1
OG0016405	Np004G199450	AT1G48450.1
OG0016406	Np004G199600	AT1G48380.2
OG0016407	Np004G199680	AT1G48310.2
OG0016408	Np002G088600	AT1G48170.1
OG0016409	Np004G199890	AT1G48120.1
OG0016410	Np004G200030	AT1G48100.1
OG0016411	Np004G199920	AT1G48050.1
OG0016412	Np004G200110	AT1G47990.1
OG0016413	Np005G300350	AT4G16270.1
OG0016414	Np005G301070	AT4G16150.1
OG0016415	Np005G301370	AT4G16070.3
OG0016416	Np005G302090	AT4G15780.1
OG0016418	Np005G302120	AT4G15760.2
OG0016419	Np006G341620	AT2G34740.1
OG0016420	Np004G213970	AT1G30540.1
OG0016421	Np006G342030	AT2G34460.1
OG0016422	Np001G053810	AT3G51920.1
OG0016423	Np001G053930	AT3G52050.3
OG0016424	Np001G054160	AT3G52200.2
OG0016425	Np001G054310	AT3G52280.2
OG0016426	Np001G054650	AT3G52520.1
OG0016427	Np001G054780	AT3G52610.1
OG0016428	Np001G054790	AT3G52620.1
OG0016429	Np001G054810	AT3G52640.2
OG0016430	Np001G055450	AT3G53090.1
OG0016431	Np007G415350	AT3G07530.4
OG0016432	Np004G238240	AT1G17760.1
OG0016433	Np001G056220	AT3G53380.1
OG0016434	Np001G056840	AT3G53940.1
OG0016435	Np001G056850	AT3G53950.1
OG0016436	Np001G053680	AT3G51830.1
OG0016437	Np001G053760	AT3G51890.1
OG0016438	Np001G053640	AT3G51790.1
OG0016439	Np001G053570	AT3G51740.1
OG0016440	Np001G053420	AT3G51630.1
OG0016441	Np004G230160	AT1G23480.1
OG0016442	Np001G053400	AT3G51610.1
OG0016443	Np001G053410	AT3G51620.2
OG0016444	Np001G057580	AT3G54500.3
OG0016445	Np001G057760	AT3G54640.1
OG0016446	Np001G058090	AT3G54830.1
OG0016447	Np001G058320	AT3G54860.2
OG0016448	Np001G058340	AT3G54880.1
OG0016449	Np001G058900	AT3G55330.1
OG0016450	Np001G059020	AT3G55360.1
OG0016451	Np001G059060	AT3G55390.1
OG0016452	Np001G060030	AT3G56040.1
OG0016453	Np001G060140	AT3G56130.1
OG0016454	Np001G060360	AT3G56230.1
OG0016455	Np001G060390	AT3G56260.2
OG0016456	Np001G060580	AT3G56410.2
OG0016457	Np001G060910	AT3G56650.1
OG0016458	Np001G061220	AT3G56740.1
OG0016459	Np001G061370	AT3G56900.1
OG0016460	Np001G061530	AT3G57030.1
OG0016461	Np001G061680	AT3G57140.1
OG0016462	Np001G062290	AT3G57540.1
OG0016463	Np001G062360	AT3G57570.1
OG0016464	Np001G062390	AT3G57630.1
OG0016465	Np001G062560	AT3G57760.1
OG0016466	Np001G062630	AT3G57810.2
OG0016467	Np001G062640	AT3G57830.1
OG0016468	Np001G062810	AT3G58010.1
OG0016469	Np001G057710	AT3G54600.1
OG0016470	Np001G063310	AT3G58460.2
OG0016471	Np001G063320	AT3G58470.1
OG0016472	Np001G063420	AT3G58530.1
OG0016473	Np001G064060	AT3G58830.2
OG0016474	Np005G302770	AT3G59380.1
OG0016475	Np001G064770	AT3G59520.1
OG0016476	Np001G065020	AT3G59760.1
OG0016477	Np007G388990	AT2G04940.1
OG0016478	Np001G065270	AT3G59940.1
OG0016479	Np001G065220	AT3G59980.1
OG0016480	Np001G065610	AT3G60160.1, AT3G60970.1
OG0016481	Np001G065980	AT3G60340.1
OG0016482	Np001G066270	AT3G60510.3
OG0016483	Np001G066680	AT3G60850.1
OG0016484	Np001G066930	AT3G61170.1
OG0016485	Np001G067250	AT3G61410.3
OG0016486	Np001G067370	AT3G61490.4
OG0016487	Np001G067420	AT3G61550.1
OG0016488	Np001G067560, Np003G157270	AT3G61660.2
OG0016489	Np001G067860	AT3G61780.1
OG0016490	Np001G067950	AT3G61870.1
OG0016491	Np001G068170	AT3G62020.1
OG0016492	Np001G068450	AT3G62200.1
OG0016493	Np001G068640	AT3G62360.1
OG0016494	Np001G068650	AT3G62370.1
OG0016495	Np001G069220	AT3G62820.1
OG0016496	Np001G069170	AT3G62780.1
OG0016498	Np001G069530	AT3G63090.1
OG0016499	Np001G069570	AT3G63120.1
OG0016500	Np001G069750	AT3G63270.1
OG0016501	Np001G069770	AT3G63290.1
OG0016502	Np001G069790	AT3G63300.1
OG0016503	Np001G069800	AT3G63310.1
OG0016504	Np001G069860	AT3G63400.1
OG0016505	Np001G069890	AT3G63430.1
OG0016506	Np001G069950	AT3G63470.1
OG0016507	Np001G069970	AT3G63490.1
OG0016508	Np001G070000	AT3G63530.1
OG0016509	Np001G068270	AT3G63540.1
OG0016510	Np004G190270	AT1G56080.1
OG0016511	Np004G194400	AT1G52420.1
OG0016512	Np005G312300	AT1G52120.1
OG0016513	Np005G301900	AT4G15840.1
OG0016515	Np005G308510	AT3G24535.1
OG0016516	Np001G052620, Np001G052600	AT3G50940.1
OG0016517	Np001G055380	AT3G53040.1
OG0016518	Np001G056650	AT3G53800.1
OG0016519	Np001G062580	AT3G57780.1
OG0016520	Np001G062770	AT3G57970.1
OG0016522	Np001G064950	AT3G59690.1
OG0016523	Np006G367770	AT2G23120.1
OG0016524	Np001G065800	AT3G60310.1
OG0016525	Np001G066910	AT3G61150.1
OG0016526	Np001G067920	AT3G61840.1
OG0016527	Np005G300270	AT4G16350.1
OG0016529	Np001G034120	AT5G46830.1
OG0016530	Np001G032650	AT5G47750.1
OG0016531	Np001G039040, Np001G038990	AT5G44780.1
OG0016532	Np001G024810	AT2G03260.1
OG0016533	Np006G341010	AT2G35010.1
OG0016535	Np006G335720	AT2G38300.1
OG0016537	Np006G321890	AT2G47090.1
OG0016539	Np002G074980	AT1G77420.1
OG0016540	Np005G310530	AT5G35740.1
OG0016541	Np005G277650	AT4G27520.1
OG0016542	Np005G262920	AT4G32840.1
OG0016543	Np003G173170	AT5G50290.1
OG0016545	Np005G260070	AT4G38230.2
OG0016546	Np004G258510	AT1G01110.2
OG0016547	Np004G255730	AT1G04550.2
OG0016548	Np004G253850	AT1G05880.2
OG0016549	Np004G252290	AT1G07280.1
OG0016550	Np004G250360	AT1G08860.1
OG0016551	Np004G250110	AT1G09090.2
OG0016552	Np004G248300	AT1G10450.3
OG0016553	Np004G247360	AT1G11220.2, AT1G11230.2
OG0016555	Np004G245970	AT1G11990.2
OG0016556	Np004G243240	AT1G13650.1
OG0016557	Np004G242170	AT1G14688.1
OG0016558	Np004G240940	AT1G15385.1
OG0016559	Np004G238510	AT1G17510.1
OG0016560	Np004G238160	AT1G17830.1
OG0016561	Np004G235720	AT1G19790.1
OG0016562	Np004G234900	AT1G20610.1, AT1G20590.1
OG0016563	Np002G085810	AT1G70100.3
OG0016565	Np002G090900	AT1G67790.1
OG0016566	Np002G118400	AT1G61640.1
OG0016568	Np004G242370	AT5G42540.2
OG0016569	Np007G385420	AT3G23760.1
OG0016570	Np007G404480	AT3G15250.1
OG0016571	Np007G410120	AT3G11640.1
OG0016572	Np007G411220	AT3G10820.2
OG0016573	Np007G412780	AT3G09870.1
OG0016574	Np007G415450	AT3G07450.1
OG0016575	Np007G417380	AT3G06230.1
OG0016576	Np007G424400, Np007G424380	AT3G01175.1
OG0016577	Np003G125850	AT5G01110.2
OG0016578	Np003G128630	AT5G04150.1
OG0016579	Np003G131200	AT5G05965.1
OG0016580	Np003G132080	AT5G06510.1
OG0016581	Np003G132330	AT5G06670.1
OG0016582	Np003G132970	AT5G07190.1
OG0016585	Np004G206410	AT1G33475.1
OG0016586	Np004G205960	AT1G33030.1
OG0016587	Np006G362950	AT4G23520.1
OG0016588	Np005G286260	AT4G21930.1
OG0016589	Np004G202260	AT1G44890.1
OG0016591	Np005G296110	AT4G17150.1
OG0016592	Np004G210730	AT1G27960.1
OG0016593	Np003G185180	AT4G03490.3
OG0016594	Np006G355710	AT2G31900.2
OG0016595	Np006G354100, Np006G348890	AT2G30940.2
OG0016596	Np006G353570, Np006G347210	AT2G30575.1
OG0016597	Np006G358000	AT2G27580.1
OG0016598	Np003G134060	AT5G07930.3
OG0016599	Np003G135750	AT5G09540.1
OG0016600	Np003G136360	AT5G10110.1
OG0016602	Np003G139560	AT5G12890.1
OG0016603	Np003G140420	AT5G13600.1
OG0016604	Np003G140740	AT5G13880.2
OG0016605	Np001G014540	AT5G27030.2
OG0016606	Np001G017330	AT5G48650.1
OG0016607	Np001G017430	AT5G48590.1
OG0016608	Np005G313410	AT5G38320.1
OG0016609	Np001G049650	AT3G48950.1
OG0016610	Np004G227920	AT1G27080.1
OG0016611	Np003G154810	AT5G58200.2
OG0016612	Np003G152830, Np003G153020	AT5G59470.1
OG0016613	Np001G012030	AT5G24750.1
OG0016616	Np004G209300	AT1G25340.3
OG0016617	Np004G210350	AT1G27520.1
OG0016618	Np005G308250	AT1G28430.1
OG0016619	Np004G197220	AT1G49900.1
OG0016621	Np007G382580	AT1G71470.1, AT3G22090.1
OG0016625	Np007G375390	AT2G17787.1
OG0016626	Np001G036620	AT2G22750.3
OG0016627	Np006G365580	AT2G24540.1
OG0016630	Np001G047530	AT3G47690.1
OG0016631	Np001G051170	AT3G49970.1
OG0016632	Np001G051260	AT3G50060.1
OG0016635	Np003G184290	AT4G05060.1
OG0016638	Np005G284310, Np005G284320	AT4G10220.1, AT4G10210.1, AT4G23080.1
OG0016640	Np005G307720	AT5G62110.1
OG0016641	Np004G254730	AT1G05291.1
OG0016647	Np025G439690	AT3G41762.1
OG0016657	Np005G276710	AT4G28220.1
OG0016658	Np005G276470	AT4G28405.1, AT1G52415.1
OG0016659	Np005G276420	AT4G28430.1
OG0016660	Np005G276400	AT4G28450.1
OG0016661	Np004G202020	AT4G28490.1
OG0016662	Np005G275910	AT4G28780.1
OG0016663	Np005G275480	AT4G29110.1
OG0016664	Np005G275350	AT4G29220.1
OG0016665	Np005G274660	AT4G29800.2
OG0016666	Np005G274400	AT4G30030.1
OG0016667	Np005G274230	AT4G30090.1
OG0016668	Np005G274220	AT4G30100.1
OG0016669	Np005G272140	AT4G31310.2
OG0016670	Np005G272080	AT4G31350.1
OG0016671	Np005G271240	AT4G31860.1
OG0016672	Np005G270250	AT4G32460.1
OG0016673	Np005G262840	AT4G32780.2
OG0016675	Np005G263600	AT4G33480.1
OG0016676	Np005G263680	AT4G33530.1
OG0016677	Np005G263730	AT4G33565.1
OG0016679	Np003G153860, Np005G264470	AT4G34215.1
OG0016680	Np007G405030	AT3G14820.1
OG0016681	Np005G265380	AT4G34750.1
OG0016682	Np004G215380	AT1G31170.4
OG0016683	Np004G215900	AT1G31410.1
OG0016684	Np004G216000	AT1G31470.1
OG0016685	Np004G216130, Np004G216080	AT1G31490.1
OG0016686	Np004G205030	AT1G32250.1
OG0016687	Np004G205100	AT1G32350.1
OG0016688	Np005G309650	AT5G35100.1
OG0016689	Np005G317560	AT1G54540.1
OG0016690	Np002G106050	AT1G54790.2
OG0016691	Np002G107520	AT1G56280.2
OG0016692	Np002G107960	AT1G56345.1
OG0016693	Np002G111290	AT1G56570.1
OG0016694	Np002G113120	AT1G58180.2
OG0016695	Np002G113380	AT1G58320.1
OG0016696	Np002G113810	AT1G58440.1
OG0016697	Np002G114160	AT1G59530.1
