Orthogroup	Noccaea_praecox	Capsella_rubella
OG0014824	Np003G186690	XP_006302081.2
OG0014825	Np002G079590	XP_006302352.2
OG0014826	Np002G124820	XP_006302371.1
OG0014827	Np001G052400	XP_006290354.2
OG0014828	Np001G023920	XP_006290740.2
OG0014829	Np002G124420	XP_006300704.2
OG0014830	Np002G124350	XP_006301585.1
OG0014831	Np002G124330	XP_006302383.2
OG0014832	Np002G124250	XP_023643654.1
OG0014833	Np002G123390	XP_006302317.1
OG0014834	Np002G123220	XP_006301601.1
OG0014835	Np002G122860	XP_006301489.2
OG0014836	Np002G122590	XP_023642984.1
OG0014837	Np002G122570	XP_023642995.1
OG0014838	Np002G122530	XP_006301395.2
OG0014839	Np002G122440	XP_006302095.1
OG0014840	Np002G122420	XP_006300990.1
OG0014841	Np002G121700	XP_006302449.2
OG0014842	Np002G121230	XP_006301101.1
OG0014843	Np002G121000	XP_006302757.1
OG0014844	Np002G120830	XP_006302963.1
OG0014845	Np002G120800	XP_006302816.2
OG0014846	Np002G120770	XP_006300763.1
OG0014847	Np002G120240	XP_006302657.1
OG0014848	Np007G408880	XP_023641146.1
OG0014849	Np005G276950	XP_023634583.1
OG0014850	Np005G279950	XP_023634708.1
OG0014851	Np005G279780	XP_006284876.2
OG0014852	Np005G279640	XP_006284081.1
OG0014853	Np005G279510	XP_006284557.1
OG0014854	Np006G330550	XP_023640303.1
OG0014855	Np005G310690	XP_006283658.1
OG0014856	Np006G330640	XP_006295651.1
OG0014857	Np006G330820	XP_006296310.1
OG0014858	Np006G330690	XP_023640168.1
OG0014859	Np006G330950	XP_006293633.1
OG0014860	Np006G331160	XP_006295405.2
OG0014861	Np006G331210	XP_023640052.1
OG0014862	Np007G413790	XP_006299210.1
OG0014863	Np007G413750	XP_023641865.1
OG0014864	Np007G413660	XP_006299690.1
OG0014865	Np007G413620	XP_006298427.1
OG0014866	Np007G413520	XP_023641129.1
OG0014867	Np007G413410	XP_006299591.1
OG0014868	Np007G413270	XP_006299185.1
OG0014869	Np007G413110	XP_006297424.1
OG0014870	Np007G413080	XP_006297379.1
OG0014871	Np007G413070	XP_006297822.1
OG0014872	Np007G412800	XP_006299668.1
OG0014873	Np007G412790	XP_006298868.1
OG0014874	Np007G412730	XP_006298571.1
OG0014875	Np003G128040	XP_006289761.1
OG0014876	Np007G412530	XP_006298469.1
OG0014877	Np007G412520	XP_006297380.1
OG0014878	Np007G412080	XP_023642504.1
OG0014879	Np007G411990	XP_006296660.1
OG0014880	Np007G411950	XP_006299607.1
OG0014881	Np007G411910	XP_006300227.1
OG0014882	Np007G411410	XP_006297747.1
OG0014883	Np003G157710	XP_006280528.1
OG0014885	Np007G411070	XP_006299773.1
OG0014886	Np007G410880	XP_023641520.1
OG0014887	Np007G410810	XP_006299660.1
OG0014888	Np007G410510	XP_023642509.1
OG0014889	Np007G409410	XP_006298394.1
OG0014890	Np007G409290	XP_006298126.1
OG0014891	Np007G409350	XP_023641676.1
OG0014892	Np007G409060	XP_006299728.1
OG0014893	Np003G175310	XP_023637626.1
OG0014894	Np003G175000	XP_006279955.1
OG0014895	Np003G175270	XP_006288600.1
OG0014896	Np003G188340	XP_006281941.1
OG0014897	Np007G381710	XP_006297865.1
OG0014898	Np003G173110	XP_006279783.1
OG0014899	Np004G251140	XP_006303705.1
OG0014900	Np003G172620	XP_006279610.1
OG0014901	Np003G172600	XP_006282310.1
OG0014902	Np003G172200	XP_006280892.1
OG0014903	Np003G171840	XP_006281147.1
OG0014904	Np003G170960	XP_006281246.1
OG0014905	Np003G184480	XP_006280159.2
OG0014906	Np003G168370	XP_006279482.1
OG0014907	Np003G168360	XP_006279659.2
OG0014908	Np003G168020	XP_023640629.1
OG0014909	Np003G167830	XP_023636072.1
OG0014910	Np002G119830	XP_023636535.1
OG0014911	Np003G167090	XP_006280679.1
OG0014912	Np003G166810	XP_006280887.1
OG0014913	Np003G166800	XP_023642446.1
OG0014914	Np003G166520	XP_006281994.1
OG0014915	Np003G166480	XP_006282201.2
OG0014916	Np003G166470	XP_006279523.1
OG0014917	Np003G165990	XP_006281102.1
OG0014918	Np003G165680	XP_006280270.1
OG0014919	Np003G165470	XP_023644022.1
OG0014920	Np003G165070	XP_006280638.1
OG0014921	Np003G164150	XP_006280204.1
OG0014922	Np003G164450	XP_006279628.1
OG0014923	Np003G164820	XP_006280056.1
OG0014924	Np003G163860	XP_006279586.1
OG0014925	Np003G163830	XP_006280752.1
OG0014926	Np003G163640	XP_006282256.1
OG0014927	Np003G161690	XP_006280533.1
OG0014928	Np003G162750, Np003G158910	XP_006280899.1
OG0014929	Np003G161070	XP_006280915.1
OG0014930	Np004G236900	XP_006305917.2
OG0014931	Np003G160290	XP_006279978.1
OG0014932	Np003G159690	XP_006280297.1
OG0014933	Np003G159550	XP_006279574.1
OG0014934	Np003G159410	XP_006280334.1
OG0014935	Np003G158310	XP_006281484.1
OG0014936	Np003G158220	XP_023645716.1
OG0014937	Np003G158060	XP_006280605.1
OG0014939	Np003G157380	XP_006280336.1
OG0014940	Np003G157210	XP_006281887.2
OG0014941	Np003G157200	XP_006279942.1
OG0014942	Np003G156540	XP_006280021.2
OG0014943	Np003G156520	XP_006280494.1
OG0014944	Np003G156500	XP_006281293.1
OG0014945	Np003G156010	XP_006280263.1
OG0014946	Np003G155670	XP_006280396.1
OG0014947	Np003G155570	XP_006281473.1
OG0014948	Np003G155330	XP_006281410.1
OG0014949	Np003G155220	XP_006280624.1
OG0014950	Np003G155140	XP_006280470.1
OG0014951	Np003G154900	XP_006281609.1
OG0014952	Np003G154880	XP_006282199.2
OG0014953	Np003G175010	XP_006287922.1
OG0014954	Np003G175120	XP_006289621.1
OG0014955	Np003G140140	XP_023637730.1
OG0014956	Np003G140210	XP_006286545.1
OG0014957	Np003G139790	XP_006288490.1
OG0014958	Np003G139580	XP_006287614.2
OG0014959	Np003G139010	XP_006287749.1
OG0014960	Np003G138560	XP_006286801.1
OG0014961	Np003G138210	XP_023637415.1
OG0014962	Np003G138170	XP_006287247.2
OG0014963	Np003G138040	XP_006287047.1
OG0014964	Np003G137940	XP_023636373.1
OG0014965	Np003G137900	XP_006287865.1
OG0014966	Np003G137680	XP_023636936.1
OG0014967	Np003G137510	XP_006290228.1
OG0014968	Np003G137460	XP_006287772.1
OG0014969	Np006G335940	XP_023639935.1
OG0014970	Np003G137310	XP_006289673.1
OG0014971	Np003G137270	XP_006287787.1
OG0014972	Np003G137240	XP_006289852.2
OG0014973	Np003G137040	XP_006288669.1
OG0014974	Np003G137020	XP_006287363.1
OG0014975	Np003G136830	XP_006289357.1
OG0014976	Np003G136800	XP_006286687.1
OG0014977	Np003G136770	XP_006288266.1
OG0014978	Np003G136690	XP_006289460.1
OG0014979	Np002G075830, Np003G136500	XP_006286662.1
OG0014980	Np003G136490	XP_006287266.1
OG0014981	Np003G136260	XP_023636536.1
OG0014983	Np003G135860	XP_006297419.1
OG0014984	Np003G135680	XP_006290147.1
OG0014985	Np003G135660	XP_006287851.1
OG0014986	Np003G135260	XP_006288006.1
OG0014987	Np003G134600	XP_006287988.1
OG0014988	Np003G134570	XP_006286596.1
OG0014989	Np003G134210	XP_006286594.1
OG0014990	Np003G133550	XP_006287715.1
OG0014991	Np003G133440	XP_006289369.1
OG0014992	Np003G133340	XP_023637563.1
OG0014993	Np003G133270	XP_006288809.1
OG0014994	Np005G296100	XP_006284895.1
OG0014995	Np005G295430	XP_006282563.1
OG0014996	Np005G295410	XP_006282559.1
OG0014997	Np005G293610	XP_006284206.1
OG0014998	Np005G293480	XP_006283097.1
OG0014999	Np005G291740	XP_006286121.1
OG0015000	Np005G291570	XP_006284910.1
OG0015001	Np005G291370	XP_006284712.1
OG0015002	Np005G291350	XP_023635293.1
OG0015003	Np005G291200	XP_006285198.1
OG0015004	Np005G291000	XP_006283518.1
OG0015005	Np005G290850	XP_023635355.1
OG0015006	Np005G290370	XP_023634804.1
OG0015007	Np005G290220	XP_006284368.1
OG0015008	Np005G290030	XP_006284344.1
OG0015009	Np005G289410	XP_023635187.1
OG0015010	Np005G289400	XP_006282583.2
OG0015011	Np005G289330	XP_006282552.1
OG0015012	Np005G288670	XP_006283032.1
OG0015013	Np005G288120, Np001G032330	XP_006285896.1
OG0015014	Np005G286970	XP_006283525.1
OG0015015	Np005G287090	XP_006284450.1
OG0015016	Np004G237850	XP_006304424.1
OG0015017	Np005G287520	XP_006285106.1
OG0015018	Np005G287620	XP_006286061.1
OG0015019	Np003G141170	XP_006288510.1
OG0015020	Np005G287760	XP_006282651.1
OG0015021	Np005G288070	XP_006282648.1
OG0015022	Np005G286930	XP_006283773.1
OG0015023	Np005G286880	XP_006283162.2
OG0015024	Np005G286760	XP_006283078.1
OG0015025	Np005G286470	XP_006285845.1
OG0015026	Np005G286410	XP_023634956.1
OG0015027	Np005G286230	XP_006282667.1
OG0015028	Np005G285250	XP_006285991.1
OG0015029	Np005G284860	XP_006285866.1
OG0015030	Np005G284680	XP_006284209.1
OG0015031	Np005G284640	XP_006284067.1
OG0015033	Np005G283020	XP_023634151.1
OG0015034	Np005G282770	XP_006283594.1
OG0015035	Np004G205750	XP_023644942.1
OG0015036	Np004G205780	XP_006307033.1
OG0015037	Np004G205810	XP_006304992.1
OG0015038	Np004G205980	XP_023645152.1
OG0015039	Np004G206010	XP_006306959.1
OG0015040	Np004G206130	XP_006307183.1
OG0015041	Np004G206160	XP_006305699.1
OG0015042	Np004G206230	XP_006305086.1
OG0015043	Np004G206290	XP_006306508.1
OG0015044	Np004G208590	XP_006305229.1
OG0015045	Np004G208640	XP_006305864.1, XP_023646050.1
OG0015046	Np004G208690	XP_006306964.1
OG0015047	Np005G308830	XP_006307287.1
OG0015048	Np004G204300	XP_023645875.1
OG0015049	Np004G204390	XP_006305878.1
OG0015050	Np004G204400	XP_006304663.1
OG0015051	Np004G204610	XP_006305607.1
OG0015052	Np004G204780	XP_006303237.1
OG0015053	Np004G204870	XP_006307065.1
OG0015054	Np004G204880	XP_006304350.1
OG0015055	Np004G204890	XP_006305497.2
OG0015056	Np004G204930	XP_023633187.1
OG0015057	Np004G202590	XP_006307296.2
OG0015058	Np004G202840	XP_006304821.2
OG0015059	Np004G202930	XP_006304121.1
OG0015060	Np004G203170	XP_006307053.1
OG0015061	Np004G203280	XP_023632982.1
OG0015062	Np004G203430	XP_006307532.2
OG0015063	Np004G203310	XP_023633264.1
OG0015064	Np004G203610	XP_023633100.1
OG0015065	Np004G202050	XP_006304450.1
OG0015066	Np005G300300	XP_023633638.1
OG0015067	Np004G200360	XP_006307471.2
OG0015068	Np004G200570	XP_006306257.2
OG0015069	Np004G200780	XP_006305409.1
OG0015070	Np004G200920	XP_006305657.1
OG0015071	Np004G203730	XP_006307502.1
OG0015072	Np004G201860	XP_023645266.1
OG0015073	Np004G201830	XP_006307420.2
OG0015074	Np004G201770	XP_023632911.1
OG0015075	Np001G042550	XP_006281077.1
OG0015076	Np004G200230	XP_023645560.1
OG0015077	Np004G210660	XP_006306906.1
OG0015078	Np007G383520	XP_006297324.1
OG0015079	Np004G210580	XP_006306638.1
OG0015080	Np004G210590	XP_006303151.1
OG0015081	Np001G009120	XP_006279936.1
OG0015082	Np004G211030	XP_006307594.1
OG0015083	Np004G211240	XP_006307000.1
OG0015084	Np004G212100	XP_006305984.1
OG0015085	Np004G212850	XP_006305826.1
OG0015086	Np004G213040	XP_023645475.1
OG0015087	Np004G213210	XP_006307659.1
OG0015088	Np004G213250	XP_023633048.1
OG0015089	Np004G213300	XP_006305599.1
OG0015090	Np004G213320	XP_006307712.1
OG0015091	Np004G213950	XP_023645524.1
OG0015092	Np004G214140	XP_023632703.1
OG0015093	Np004G214210	XP_006306427.1
OG0015094	Np005G266360	XP_006282994.1
OG0015095	Np005G266990	XP_006284026.2
OG0015096	Np005G267440	XP_006286145.1
OG0015097	Np005G267500	XP_006284178.1
OG0015098	Np005G267540	XP_006285447.2
OG0015099	Np005G267620	XP_006283275.1
OG0015100	Np005G267650	XP_006285081.1
OG0015101	Np005G267840	XP_006283031.1
OG0015102	Np005G268050	XP_006284619.1
OG0015103	Np005G268480	XP_006285423.1
OG0015104	Np005G268520	XP_006284240.1
OG0015105	Np005G268550	XP_006283881.1
OG0015106	Np005G268560	XP_023634871.1
OG0015107	Np005G268590	XP_006283712.1
OG0015108	Np005G268900	XP_006286082.1
OG0015109	Np005G268960	XP_006284273.2
OG0015110	Np005G269080	XP_006283164.1
OG0015111	Np005G269110	XP_006283983.2
OG0015112	Np005G269330	XP_006285804.2, XP_006285213.1
OG0015113	Np005G310010	XP_006284436.1
OG0015114	Np005G269570	XP_023634895.1
OG0015115	Np005G269770	XP_006284228.1
OG0015116	Np005G262710	XP_006282520.2
OG0015117	Np005G262650	XP_006283970.1
OG0015118	Np005G262580	XP_006283225.1
OG0015119	Np006G335690, Np006G335710, Np005G262540	XP_023633709.1
OG0015120	Np005G262520	XP_023634604.1
OG0015121	Np005G262280	XP_006283165.1
OG0015122	Np005G261880	XP_023634645.1
OG0015123	Np005G261850	XP_023634942.1
OG0015124	Np005G261760	XP_006285428.1
OG0015125	Np005G261560	XP_006283504.1
OG0015126	Np005G261420	XP_006283984.1
OG0015127	Np005G261160	XP_006285949.1
OG0015128	Np005G261060	XP_006283496.1
OG0015129	Np005G260800	XP_006283248.1
OG0015130	Np005G260690	XP_006285639.1
OG0015131	Np005G260580	XP_006284098.1
OG0015132	Np005G260550	XP_006284951.1
OG0015133	Np005G260530	XP_006284278.1
OG0015134	Np005G260110	XP_023633793.1
OG0015135	Np005G260130	XP_006285049.1
OG0015136	Np005G260170	XP_023635535.1
OG0015137	Np005G260190	XP_023634788.1
OG0015138	Np005G260270	XP_023635209.1
OG0015139	Np005G260290	XP_006283705.1
OG0015140	Np005G259970	XP_023635504.1
OG0015141	Np007G375000	XP_006284322.1
OG0015142	Np005G311530	XP_006284184.1
OG0015143	Np005G310810	XP_006283579.1
OG0015144	Np005G310700	XP_006282723.2
OG0015145	Np005G310890	XP_006283016.1
OG0015146	Np002G098560	XP_006302080.1
OG0015147	Np005G311920	XP_006284638.1
OG0015148	Np005G312110	XP_023634911.1
OG0015149	Np005G312590	XP_023633925.1
OG0015150	Np005G312610	XP_006285023.1
OG0015151	Np005G312800	XP_006293303.1
OG0015152	Np005G313550	XP_006283980.1
OG0015153	Np006G341710, Np005G313820	XP_006285672.1
OG0015154	Np005G314020	XP_006283665.1
OG0015155	Np005G314950	XP_006284405.1
OG0015156	Np005G315720	XP_006284726.2
OG0015157	Np005G315960	XP_023634809.1
OG0015158	Np005G315970	XP_006284269.1
OG0015159	Np001G036930	XP_006281103.1
OG0015160	Np004G214910	XP_006304686.1
OG0015161	Np006G340920	XP_023639328.1
OG0015162	Np006G340900	XP_023639382.1
OG0015163	Np006G340880	XP_006295668.1
OG0015164	Np001G045580	XP_023637812.1
OG0015165	Np001G045610	XP_006291264.1
OG0015166	Np004G217340	XP_006307062.1
OG0015167	Np006G340370	XP_006293882.1
OG0015168	Np006G340460	XP_006294384.1
OG0015169	Np006G340480, Np006G340510	XP_006295041.1
OG0015170	Np006G340630	XP_006294626.1
OG0015171	Np006G340670	XP_006294954.1
OG0015172	Np002G092620	XP_006307286.2
OG0015173	Np003G176840, Np003G176920	XP_006288570.1
OG0015175	Np003G175920	XP_006288289.1
OG0015176	Np003G175860	XP_006288267.1
OG0015177	Np003G175800	XP_006289007.1
OG0015178	Np003G175790	XP_023636417.1
OG0015179	Np004G204850	XP_006307651.1
OG0015180	Np003G175400	XP_006289117.1
OG0015181	Np006G342550	XP_006295532.1
OG0015182	Np006G342720	XP_006296401.1
OG0015183	Np006G342750	XP_023640765.1
OG0015184	Np006G343280	XP_006295320.1
OG0015185	Np006G343330, Np004G229540	XP_023640873.1
OG0015186	Np006G343610	XP_023640279.1
OG0015187	Np006G343620	XP_023640280.1
OG0015188	Np006G343990	XP_023640566.1
OG0015189	Np006G345150, Np009G432040	XP_006294782.1
OG0015190	Np001G041700	XP_006282415.2
OG0015191	Np001G041750	XP_006281363.2
OG0015192	Np001G041780	XP_006280987.1
OG0015193	Np001G042010	XP_006280121.1
OG0015194	Np001G042000	XP_006279557.1
OG0015195	Np001G042150	XP_006281462.1
OG0015196	Np001G042310	XP_006281749.1
OG0015197	Np001G042320	XP_006280774.1
OG0015198	Np001G042600	XP_023636044.1
OG0015199	Np001G042760	XP_023635497.1
OG0015200	Np003G147930	XP_006288021.1
OG0015201	Np001G040770	XP_023633319.1
OG0015202	Np003G147260	XP_006281114.1
OG0015203	Np001G042850	XP_006279580.1
OG0015204	Np003G177900	XP_006288071.1
OG0015205	Np003G177990	XP_023636497.1
OG0015206	Np003G178070	XP_006288500.1
OG0015207	Np003G178090	XP_006289806.2
OG0015208	Np003G178100	XP_006289760.2
OG0015209	Np003G178330	XP_006286605.1
OG0015210	Np003G178420	XP_006289340.1
OG0015211	Np003G178730	XP_006286786.1
OG0015212	Np003G178830	XP_006287163.1
OG0015213	Np003G179440	XP_006288392.1
OG0015214	Np003G179660	XP_006288802.1
OG0015215	Np003G179680	XP_023636336.1
OG0015216	Np003G179700	XP_006288062.1
OG0015217	Np003G179930	XP_023637153.1
OG0015218	Np003G180180	XP_006288860.1
OG0015219	Np003G180280	XP_006289909.1
OG0015221	Np003G180920	XP_006289911.1
OG0015222	Np003G180900	XP_023636715.1
OG0015223	Np003G181510	XP_006288611.1
OG0015224	Np003G181630, Np003G181650	XP_006287616.1
OG0015225	Np003G181810	XP_006289425.1
OG0015226	Np001G018030	XP_023638972.1
OG0015227	Np005G285170	XP_006284873.2
OG0015228	Np003G183000	XP_006288670.1
OG0015229	Np003G183040	XP_006287381.1
OG0015230	Np003G183230	XP_006288771.1
OG0015231	Np003G183270	XP_006287002.1
OG0015232	Np003G183340	XP_006288732.1
OG0015233	Np003G183550	XP_023635766.1
OG0015234	Np003G183730	XP_006286359.2
OG0015235	Np003G184030	XP_006287894.2
OG0015236	Np003G184770	XP_006288591.1
OG0015237	Np001G039770	XP_006280280.1
OG0015238	Np001G039300	XP_006280014.1
OG0015239	Np001G039290	XP_006282040.1
OG0015240	Np001G039090	XP_023640267.1
OG0015241	Np001G037570	XP_006279583.2
OG0015242	Np001G037010	XP_006281593.1
OG0015243	Np001G036780	XP_006280695.1
OG0015244	Np001G036700	XP_006279484.1
OG0015245	Np001G036250	XP_006280522.2
OG0015247	Np001G036360	XP_006281679.1
OG0015248	Np001G036370	XP_006280702.1
OG0015251	Np001G035630	XP_006279907.1
OG0015252	Np001G035340	XP_006279931.2
OG0015253	Np001G032800	XP_006306660.1
OG0015254	Np001G060170	XP_006279972.1
OG0015255	Np001G033480	XP_006279987.1
OG0015256	Np005G309890	XP_023634238.1
OG0015257	Np005G310080	XP_023634304.1
OG0015260	Np005G310240	XP_023634837.1
OG0015261	Np007G388660	XP_006299164.1
OG0015262	Np005G310500	XP_006283776.2
OG0015263	Np007G388970	XP_006298815.1
OG0015264	Np005G310570	XP_006285619.2
OG0015265	Np005G307560	XP_023634966.1
OG0015266	Np007G388030	XP_023641816.1
OG0015267	Np005G282720	XP_023634401.1
OG0015268	Np005G307890	XP_023634963.1
OG0015269	Np007G387570	XP_023642031.1
OG0015270	Np007G387560	XP_006298645.2
OG0015271	Np005G308650	XP_006284513.1
OG0015272	Np005G307240	XP_023634602.1
OG0015273	Np005G307080	XP_023634471.1
OG0015274	Np005G306600	XP_006283672.1
OG0015275	Np005G306380	XP_006284799.1
OG0015276	Np005G305710	XP_006282555.1
OG0015277	Np005G305260	XP_006284732.1
OG0015278	Np005G305250	XP_006285829.1
OG0015279	Np007G384220	XP_006297036.1
OG0015280	Np005G303960	XP_006285496.1
OG0015281	Np005G303020	XP_023633989.1
OG0015282	Np005G302810	XP_006296915.1
OG0015283	Np005G316170	XP_006283279.1
OG0015284	Np005G316520	XP_023634594.1
OG0015285	Np005G317260	XP_006286137.2
OG0015286	Np005G317270	XP_006284285.1
OG0015288	Np005G318290	XP_006284303.1
OG0015289	Np005G319270	XP_023634015.1
OG0015290	Np003G187090	XP_006297981.1
OG0015291	Np006G320530	XP_023639676.1
OG0015292	Np001G065140	XP_006295830.1
OG0015293	Np006G320640	XP_006293426.1
OG0015295	Np006G320850	XP_006295658.1
OG0015296	Np006G320870	XP_006295036.1
OG0015297	Np006G320880	XP_006294178.2
OG0015298	Np006G321070	XP_006293968.1
OG0015299	Np006G321080	XP_023639395.1
OG0015300	Np006G321120	XP_006295080.1
OG0015301	Np006G321140	XP_006296055.1
OG0015302	Np006G321210	XP_006294636.1
OG0015303	Np007G403090	XP_006298789.2
OG0015304	Np006G321910	XP_023639628.1
OG0015305	Np006G322190	XP_023640759.1
OG0015306	Np006G322220	XP_023640195.1
OG0015307	Np006G322450	XP_006293857.1
OG0015308	Np006G322580	XP_006293507.2
OG0015309	Np006G322740	XP_006293856.1
OG0015310	Np006G322850	XP_006294256.1
OG0015311	Np006G323000	XP_023640813.1
OG0015312	Np006G323320	XP_006295485.2
OG0015313	Np006G323560	XP_006293786.1
OG0015314	Np006G324030	XP_006295859.1
OG0015315	Np006G324040	XP_006296220.1
OG0015316	Np006G324060	XP_023640491.1
OG0015317	Np006G324440	XP_006294765.1
OG0015318	Np006G324640	XP_006296333.1
OG0015319	Np006G324660	XP_006295154.1
OG0015320	Np006G324690	XP_006295216.1
OG0015321	Np006G324730	XP_023639648.1
OG0015322	Np006G324860	XP_006293383.1
OG0015323	Np006G324880	XP_006294886.1
OG0015324	Np006G325010	XP_006294952.1
OG0015325	Np006G325090, Np009G432130	XP_023640805.1
OG0015326	Np006G325360	XP_006293703.1
OG0015327	Np006G325760	XP_006295211.1
OG0015328	Np006G325990	XP_023640468.1
OG0015329	Np006G326190	XP_006296075.1
OG0015330	Np006G326620	XP_006293816.1
OG0015332	Np006G326960	XP_006294367.1
OG0015333	Np006G326990	XP_023639776.1
OG0015334	Np006G327260	XP_006294241.1
OG0015335	Np006G327540	XP_006293936.2
OG0015336	Np006G327670	XP_023640075.1
OG0015337	Np006G327800	XP_023640512.1
OG0015338	Np006G327890	XP_006295434.1
OG0015339	Np006G328010	XP_006294801.1
OG0015340	Np006G328020	XP_006294528.1
OG0015341	Np006G328210	XP_023640943.1
OG0015342	Np006G328270	XP_006294817.1
OG0015343	Np006G328600	XP_023640935.1
OG0015344	Np006G329130	XP_006294802.1
OG0015345	Np006G328820	XP_006296500.2
OG0015346	Np006G330050	XP_006296537.2
OG0015347	Np003G125380	XP_006287540.1
OG0015348	Np003G125390	XP_006287846.1
OG0015349	Np003G125730	XP_006287618.1
OG0015350	Np003G125770	XP_006287651.1
