Orthogroup	Noccaea_praecox	Arabis_alpina
OG0016703	Np002G117310	Aa_G8610.h1.t1
OG0016704	Np002G119380	Aa_G548730.h1.t1
OG0016705	Np001G026670	Aa_G244040.h1.t1
OG0016707	Np001G026260	Aa_G448980.h1.t1
OG0016708	Np001G025340	Aa_G484290.h1.t1
OG0016710	Np001G024850	Aa_G172000.h1.t1
OG0016712	Np001G023740	Aa_G309830.h1.t1
OG0016713	Np001G023410	Aa_G207070.h1.t1
OG0016714	Np001G023050	Aa_G83360.h1.t1
OG0016715	Np001G022530	Aa_G276870.h1.t1
OG0016716	Np001G022260	Aa_G25610.h1.t1
OG0016717	Np001G020510	Aa_G264290.h1.t1
OG0016718	Np001G020230	Aa_G34240.h1.t1
OG0016719	Np001G020130	Aa_G34320.h1.t1
OG0016720	Np001G019850	Aa_G185330.h1.t1
OG0016723	Np001G018750	Aa_G708570.h1.t1
OG0016725	Np002G093230	Aa_G330720.h1.t1
OG0016727	Np002G093990	Aa_G3640.h1.t1
OG0016729	Np002G095380	Aa_G149690.h1.t1
OG0016730	Np002G096940	Aa_G85050.h1.t1
OG0016731	Np002G097850	Aa_G350340.h1.t1
OG0016732	Np002G097910	Aa_G350310.h1.t1
OG0016733	Np002G099540	Aa_G714820.h1.t1
OG0016734	Np002G099860	Aa_G628010.h1.t1
OG0016735	Np002G100530	Aa_G704110.h1.t1, Aa_G182420.h1.t1
OG0016736	Np002G102630	Aa_G272000.h1.t1
OG0016737	Np002G111490	Aa_G573000.h1.t1
OG0016739	Np002G124790	Aa_G615240.h1.t1
OG0016740	Np002G124770	Aa_G277490.h1.t1
OG0016741	Np002G124310	Aa_G270080.h1.t1
OG0016742	Np002G121010	Aa_G357210.h1.t1
OG0016743	Np002G120810	Aa_G357350.h1.t1
OG0016744	Np002G119900	Aa_G580700.h1.t1
OG0016745	Np002G119770	Aa_G489090.h1.t1
OG0016748	Np005G280200	Aa_G160620.h1.t1
OG0016750	Np005G279700	Aa_G43050.h1.t1
OG0016751	Np005G279660	Aa_G42980.h1.t1
OG0016752	Np006G331150	Aa_G401790.h1.t1
OG0016753	Np007G413720	Aa_G101390.h1.t1
OG0016754	Np007G413300	Aa_G34820.h1.t1
OG0016755	Np007G413210	Aa_G34750.h1.t1
OG0016756	Np007G412890	Aa_G34590.h1.t1
OG0016758	Np003G127550	Aa_G259930.h1.t1
OG0016759	Np007G412570	Aa_G616450.h1.t1
OG0016760	Np007G411920	Aa_G338730.h1.t1
OG0016761	Np007G411500	Aa_G137120.h1.t1
OG0016762	Np007G411010	Aa_G743020.h1.t1
OG0016763	Np006G327010	Aa_G125340.h1.t1
OG0016764	Np007G410340	Aa_G216140.h1.t1
OG0016765	Np007G379950	Aa_G105370.h1.t1
OG0016766	Np001G005230	Aa_G76180.h1.t1
OG0016768	Np003G173920	Aa_G161720.h1.t1
OG0016769	Np003G173900	Aa_G161690.h1.t1
OG0016770	Np003G172860	Aa_G125960.h1.t1
OG0016771	Np003G172670	Aa_G550620.h1.t1
OG0016772	Np003G170980	Aa_G577650.h1.t1
OG0016773	Np003G170320	Aa_G153060.h1.t1
OG0016774	Np003G167750	Aa_G687760.h1.t1
OG0016775	Np003G167710	Aa_G265390.h1.t1
OG0016776	Np003G167490	Aa_G348270.h1.t1
OG0016777	Np003G167440	Aa_G261180.h1.t1
OG0016778	Np003G166490	Aa_G247160.h1.t1
OG0016779	Np003G166430	Aa_G247220.h1.t1
OG0016781	Np003G165100	Aa_G116610.h1.t1
OG0016782	Np003G164510	Aa_G656260.h1.t1
OG0016783	Np003G163800	Aa_G349220.h1.t1
OG0016784	Np003G160390	Aa_G442050.h1.t1
OG0016785	Np003G158720	Aa_G571550.h1.t1
OG0016786	Np003G158050	Aa_G216520.h1.t1
OG0016787	Np003G157360	Aa_G22170.h1.t1
OG0016788	Np003G156940	Aa_G690980.h1.t1
OG0016789	Np003G156450	Aa_G331620.h1.t1
OG0016790	Np003G155990	Aa_G607640.h1.t1
OG0016791	Np003G155930	Aa_G307720.h1.t1
OG0016792	Np003G155120	Aa_G31690.h1.t1
OG0016794	Np003G138220	Aa_G636340.h1.t1
OG0016795	Np003G138070	Aa_G116790.h1.t1
OG0016796	Np003G137880	Aa_G158500.h1.t1
OG0016798	Np003G137380	Aa_G486080.h1.t1
OG0016799	Np003G137260	Aa_G168820.h1.t1
OG0016800	Np003G137200	Aa_G168720.h1.t1
OG0016802	Np003G136790	Aa_G98210.h1.t1
OG0016803	Np003G136590	Aa_G159090.h1.t1
OG0016804	Np003G136580	Aa_G159080.h1.t1
OG0016805	Np003G136320	Aa_G458450.h1.t1
OG0016806	Np003G136220	Aa_G195940.h1.t1
OG0016807	Np003G135510	Aa_G365590.h1.t1
OG0016808	Np003G135420	Aa_G130510.h1.t1
OG0016809	Np003G135340	Aa_G130430.h1.t1
OG0016810	Np003G135280	Aa_G130390.h1.t1
OG0016811	Np003G135270	Aa_G130380.h1.t1
OG0016812	Np003G134510, Np003G134540, Np003G134490	Aa_G319170.h1.t1
OG0016813	Np003G134230	Aa_G392830.h1.t1
OG0016814	Np003G134170	Aa_G541400.h1.t1
OG0016815	Np003G134130	Aa_G541370.h1.t1
OG0016816	Np003G133320	Aa_G275550.h1.t1
OG0016817	Np005G292490	Aa_G176300.h1.t1
OG0016818	Np005G292350	Aa_G176350.h1.t1
OG0016820	Np005G291260	Aa_G345100.h1.t1
OG0016821	Np005G290430	Aa_G244670.h1.t1
OG0016822	Np005G290170	Aa_G78230.h1.t1
OG0016823	Np005G289960	Aa_G455320.h1.t1
OG0016824	Np005G289460	Aa_G148340.h1.t1
OG0016825	Np005G288620	Aa_G203910.h1.t1
OG0016826	Np005G288600	Aa_G588580.h1.t1
OG0016827	Np005G288400	Aa_G245320.h1.t1, Aa_G322440.h1.t1, Aa_G245330.h1.t1
OG0016828	Np005G288260	Aa_G245250.h1.t1
OG0016829	Np005G287350	Aa_G297790.h1.t1
OG0016830	Np005G287580	Aa_G37660.h1.t1
OG0016832	Np005G286720	Aa_G504650.h1.t1
OG0016833	Np005G286360	Aa_G213410.h1.t1
OG0016834	Np005G285490	Aa_G419790.h1.t1
OG0016835	Np004G206430	Aa_G300870.h1.t1
OG0016836	Np004G208400	Aa_G27140.h1.t1
OG0016837	Np004G208540	Aa_G377060.h1.t1
OG0016839	Np004G204030	Aa_G507060.h1.t1
OG0016840	Np004G204670	Aa_G529500.h1.t1
OG0016841	Np001G042870	Aa_G101040.h1.t1
OG0016842	Np004G202410	Aa_G82560.h1.t1
OG0016843	Np004G203450	Aa_G169590.h1.t1
OG0016844	Np004G203640	Aa_G149150.h1.t1
OG0016845	Np003G155110	Aa_G31680.h1.t1
OG0016846	Np004G200640	Aa_G332840.h1.t1
OG0016847	Np004G200800	Aa_G513970.h1.t1
OG0016848	Np004G200880	Aa_G514050.h1.t1
OG0016849	Np004G200900	Aa_G438490.h1.t1
OG0016850	Np004G210460	Aa_G438580.h1.t1
OG0016851	Np004G210450	Aa_G326510.h1.t1
OG0016852	Np004G201940	Aa_G533100.h1.t1
OG0016855	Np004G211220	Aa_G61920.h1.t1
OG0016856	Np004G211230	Aa_G430660.h1.t1
OG0016858	Np004G211740	Aa_G408500.h1.t1
OG0016859	Np004G212640	Aa_G784090.h1.t1
OG0016861	Np006G363760	Aa_G35920.h1.t1
OG0016862	Np006G363750	Aa_G35910.h1.t1, Aa_G35880.h1.t1
OG0016864	Np004G213050	Aa_G108280.h1.t1
OG0016865	Np004G213520	Aa_G417010.h1.t1
OG0016866	Np004G213930	Aa_G138760.h1.t1
OG0016869	Np005G266720	Aa_G564350.h1.t1
OG0016870	Np005G267240	Aa_G376370.h1.t1
OG0016871	Np005G267390	Aa_G514760.h1.t1
OG0016872	Np005G267900	Aa_G179380.h1.t1
OG0016874	Np003G141340	Aa_G604710.h1.t1
OG0016875	Np005G268920	Aa_G590100.h1.t1
OG0016876	Np006G368510	Aa_G224770.h1.t1
OG0016877	Np005G262630	Aa_G294420.h1.t1
OG0016878	Np005G262300	Aa_G503410.h1.t1
OG0016879	Np005G262000	Aa_G381710.h1.t1
OG0016880	Np005G261860	Aa_G693500.h1.t1
OG0016881	Np005G261770	Aa_G450580.h1.t1
OG0016882	Np005G261700	Aa_G374880.h1.t1
OG0016883	Np005G261210	Aa_G351940.h1.t1
OG0016884	Np005G260950	Aa_G137750.h1.t1
OG0016885	Np005G260650	Aa_G137930.h1.t1
OG0016887	Np005G260370	Aa_G676590.h1.t1
OG0016888	Np005G260320	Aa_G219230.h1.t1
OG0016889	Np005G260140	Aa_G219380.h1.t1
OG0016890	Np005G260060, Np005G318760	Aa_G541030.h1.t1
OG0016891	Np005G260030	Aa_G487090.h1.t1
OG0016892	Np005G309450	Aa_G611580.h1.t1
OG0016893	Np005G310620	Aa_G325410.h1.t1
OG0016894	Np005G311010	Aa_G194950.h1.t1
OG0016896	Np005G312420	Aa_G505950.h1.t1
OG0016897	Np005G315120	Aa_G245590.h1.t1
OG0016898	Np005G315130	Aa_G245580.h1.t1
OG0016901	Np005G316140	Aa_G779750.h1.t1
OG0016903	Np004G248690	Aa_G165510.h1.t1
OG0016904	Np007G424950	Aa_G451690.h1.t1
OG0016905	Np001G045590	Aa_G424470.h1.t1
OG0016906	Np004G217100	Aa_G194290.h1.t1
OG0016907	Np003G184620	Aa_G151080.h1.t1
OG0016908	Np003G175440	Aa_G151200.h1.t1
OG0016911	Np006G343590	Aa_G465710.h1.t1
OG0016912	Np006G343900	Aa_G113390.h1.t1
OG0016913	Np001G041560	Aa_G332210.h1.t1
OG0016914	Np001G041690	Aa_G32600.h1.t1
OG0016915	Np001G042220	Aa_G150380.h1.t1
OG0016916	Np001G042930	Aa_G652000.h1.t1
OG0016917	Np001G043020	Aa_G243300.h1.t1
OG0016918	Np003G177680, Np003G177770	Aa_G294880.h1.t1
OG0016919	Np003G177860	Aa_G294840.h1.t1
OG0016920	Np003G179670	Aa_G36160.h1.t1
OG0016921	Np003G180550	Aa_G39300.h1.t1
OG0016922	Np007G400100	Aa_G94100.h1.t1
OG0016923	Np003G182930	Aa_G337950.h1.t1
OG0016926	Np003G184700	Aa_G41820.h1.t1
OG0016927	Np003G184870	Aa_G41960.h1.t1
OG0016928	Np004G251000	Aa_G368390.h1.t1
OG0016929	Np001G039600	Aa_G480000.h1.t1
OG0016930	Np001G036980	Aa_G176760.h1.t1
OG0016931	Np007G405700	Aa_G56300.h1.t1
OG0016932	Np005G309830	Aa_G70910.h1.t1
OG0016933	Np003G126990	Aa_G522850.h1.t1
OG0016934	Np001G032100	Aa_G63360.h1.t1
OG0016935	Np002G079430	Aa_G670360.h1.t1
OG0016936	Np001G032680	Aa_G63510.h1.t1
OG0016937	Np005G310090	Aa_G363040.h1.t1
OG0016938	Np001G031540	Aa_G162850.h1.t1
OG0016939	Np005G310050	Aa_G363010.h1.t1
OG0016940	Np005G309920	Aa_G70880.h1.t1
OG0016941	Np007G388530	Aa_G100.h1.t1
OG0016942	Np007G388550	Aa_G120.h1.t1
OG0016943	Np005G310000	Aa_G611610.h1.t1
OG0016944	Np007G389190	Aa_G196640.h1.t1
OG0016945	Np005G310390	Aa_G246600.h1.t1
OG0016946	Np005G309770	Aa_G70940.h1.t1
OG0016947	Np005G307860	Aa_G531590.h1.t1, Aa_G573130.h1.t1
OG0016948	Np005G308260	Aa_G413400.h1.t1
OG0016949	Np005G309340	Aa_G198060.h1.t1
OG0016950	Np005G307070	Aa_G79840.h1.t1
OG0016951	Np005G306290	Aa_G115750.h1.t1
OG0016952	Np005G306040	Aa_G250900.h1.t1
OG0016953	Np005G304030	Aa_G31150.h1.t1
OG0016955	Np005G303990	Aa_G31180.h1.t1
OG0016956	Np005G303850	Aa_G31290.h1.t1
OG0016957	Np005G303530	Aa_G795570.h1.t1
OG0016958	Np005G302920	Aa_G496660.h1.t1
OG0016959	Np005G316160	Aa_G460000.h1.t1
OG0016961	Np001G000180	Aa_G113790.h1.t1
OG0016962	Np005G317720	Aa_G245120.h1.t1
OG0016963	Np005G318100	Aa_G553500.h1.t1
OG0016965	Np005G319630	Aa_G201140.h1.t1
OG0016966	Np005G319680, Np005G319700	Aa_G201100.h1.t1
OG0016967	Np005G319990	Aa_G185140.h1.t1
OG0016969	Np005G319430	Aa_G185050.h1.t1
OG0016970	Np003G188050	Aa_G15660.h1.t1
OG0016971	Np006G320440	Aa_G13190.h1.t1
OG0016972	Np006G320510	Aa_G13140.h1.t1
OG0016973	Np001G012660	Aa_G12900.h1.t1
OG0016974	Np006G321130	Aa_G241250.h1.t1
OG0016975	Np006G321370	Aa_G226170.h1.t1
OG0016976	Np006G322180	Aa_G177920.h1.t1
OG0016978	Np006G322660	Aa_G332600.h1.t1
OG0016979	Np006G323090	Aa_G381050.h1.t1
OG0016981	Np006G324900	Aa_G175240.h1.t1
OG0016983	Np006G326010	Aa_G100490.h1.t1
OG0016984	Np006G326200	Aa_G360550.h1.t1
OG0016985	Np006G326290	Aa_G360640.h1.t1
OG0016986	Np001G064680	Aa_G340570.h1.t1
OG0016987	Np006G327080	Aa_G125410.h1.t1
OG0016988	Np006G327360	Aa_G401480.h1.t1
OG0016991	Np006G330030, Np006G329990	Aa_G188370.h1.t1
OG0016992	Np006G330140	Aa_G188470.h1.t1
OG0016995	Np003G125250	Aa_G626110.h1.t1
OG0016996	Np003G125410	Aa_G54030.h1.t1
OG0016997	Np003G125450	Aa_G54060.h1.t1
OG0016998	Np003G125500	Aa_G54080.h1.t1
OG0016999	Np003G125530	Aa_G54110.h1.t1
OG0017000	Np003G125780	Aa_G419130.h1.t1
OG0017001	Np003G125810	Aa_G443030.h1.t1
OG0017002	Np003G126180	Aa_G18790.h1.t1
OG0017003	Np003G126390	Aa_G274540.h1.t1
OG0017004	Np003G126400	Aa_G274550.h1.t1
OG0017005	Np003G126580	Aa_G85280.h1.t1
OG0017006	Np003G126980	Aa_G260720.h1.t1
OG0017007	Np003G127660	Aa_G170150.h1.t1
OG0017009	Np003G147720	Aa_G181260.h1.t1
OG0017011	Np003G148620	Aa_G15710.h1.t1
OG0017012	Np003G148570	Aa_G642590.h1.t1
OG0017013	Np003G149290	Aa_G633690.h2.t1, Aa_G633690.h1.t1
OG0017014	Np003G149490	Aa_G404700.h1.t1
OG0017015	Np003G150380	Aa_G459160.h1.t1
OG0017016	Np003G150750	Aa_G173870.h1.t1
OG0017017	Np003G150940	Aa_G470830.h1.t1
OG0017018	Np003G152350	Aa_G33870.h1.t1
OG0017020	Np001G006570	Aa_G320930.h1.t1
OG0017021	Np001G005660	Aa_G75920.h1.t1
OG0017022	Np001G005450	Aa_G76010.h1.t1
OG0017023	Np001G005120	Aa_G268250.h1.t1
OG0017024	Np001G004950	Aa_G268330.h1.t1
OG0017025	Np001G003970	Aa_G20850.h1.t1
OG0017026	Np001G003740	Aa_G20730.h1.t1
OG0017028	Np001G003520	Aa_G37140.h1.t1
OG0017030	Np001G002970	Aa_G527030.h1.t1
OG0017031	Np001G002880	Aa_G81440.h1.t1
OG0017033	Np001G002560	Aa_G23360.h1.t1
OG0017034	Np001G002470	Aa_G23440.h1.t1
OG0017035	Np001G002370	Aa_G23550.h1.t1
OG0017036	Np001G002340	Aa_G23580.h1.t1
OG0017037	Np001G001810	Aa_G165870.h1.t1
OG0017038	Np001G001530	Aa_G180850.h1.t1
OG0017039	Np001G001130	Aa_G147070.h1.t1
OG0017040	Np001G000860	Aa_G43640.h1.t1, Aa_G43650.h1.t1
OG0017041	Np001G000550	Aa_G43980.h1.t1
OG0017042	Np001G000240	Aa_G113840.h1.t1
OG0017043	Np001G000150	Aa_G113770.h1.t1
OG0017044	Np003G189890	Aa_G136070.h1.t1
OG0017045	Np003G189440	Aa_G299940.h1.t1
OG0017047	Np003G188260	Aa_G67760.h1.t1
OG0017049	Np003G188160	Aa_G78400.h1.t1
OG0017050	Np003G188030	Aa_G53140.h1.t1
OG0017051	Np004G210470	Aa_G438560.h1.t1
OG0017053	Np003G186490	Aa_G179930.h1.t1
OG0017054	Np001G040100	Aa_G215370.h1.t1
OG0017055	Np001G040800	Aa_G316870.h1.t1
OG0017056	Np001G040970	Aa_G203740.h1.t1
OG0017057	Np001G040980	Aa_G203750.h1.t1
OG0017058	Np001G041210	Aa_G519850.h1.t1
OG0017059	Np006G357300	Aa_G257880.h1.t1
OG0017060	Np006G355680	Aa_G154750.h1.t1
OG0017061	Np006G355610	Aa_G154780.h1.t1
OG0017063	Np006G348300, Np006G354620	Aa_G589120.h1.t1
OG0017066	Np006G351440	Aa_G597540.h1.t1
OG0017067	Np006G360560	Aa_G541540.h1.t1
OG0017068	Np006G360040	Aa_G412160.h1.t1
OG0017069	Np006G359780	Aa_G578980.h1.t1
OG0017070	Np006G359690	Aa_G60280.h1.t1
OG0017073	Np006G358830	Aa_G561370.h1.t1
OG0017075	Np006G361370	Aa_G624460.h1.t1
OG0017076	Np006G361650	Aa_G236330.h1.t1
OG0017077	Np006G362210	Aa_G205320.h1.t1
OG0017078	Np006G362230	Aa_G205290.h1.t1
OG0017080	Np006G362440	Aa_G363360.h2.t1, Aa_G363360.h1.t1
OG0017083	Np006G362850	Aa_G709550.h1.t1
OG0017084	Np006G362900	Aa_G290460.h1.t1
OG0017085	Np006G363020	Aa_G495960.h1.t1
OG0017086	Np006G363210	Aa_G515740.h1.t1
OG0017087	Np006G363200	Aa_G515720.h1.t1
OG0017088	Np005G277670	Aa_G217480.h1.t1
OG0017089	Np005G277830	Aa_G217460.h1.t1
OG0017090	Np005G277960	Aa_G774590.h1.t1
OG0017091	Np005G278040	Aa_G107230.h1.t1
OG0017092	Np005G278050	Aa_G107240.h1.t1
OG0017093	Np005G278120	Aa_G107280.h1.t1
OG0017094	Np007G424980	Aa_G451670.h1.t1
OG0017096	Np007G425130	Aa_G52640.h1.t1
OG0017097	Np007G425190	Aa_G52570.h1.t1
OG0017098	Np007G425390	Aa_G52430.h1.t1
OG0017099	Np007G425480	Aa_G52320.h1.t1
OG0017100	Np005G279260	Aa_G514880.h1.t1
OG0017101	Np005G279150	Aa_G228010.h1.t1
OG0017102	Np005G278980	Aa_G69800.h1.t1
OG0017103	Np005G278690	Aa_G86560.h1.t1
OG0017104	Np005G278910	Aa_G618310.h1.t1
OG0017106	Np007G423730	Aa_G71600.h1.t1
OG0017108	Np007G422920	Aa_G250270.h1.t1
OG0017109	Np007G422900	Aa_G111970.h1.t1
OG0017110	Np007G422510	Aa_G111630.h1.t1, Aa_G111610.h1.t1, Aa_G111620.h1.t1
OG0017111	Np007G422330	Aa_G267860.h1.t1
OG0017112	Np007G422120	Aa_G47610.h1.t1
OG0017113	Np007G421750	Aa_G44970.h1.t1
OG0017114	Np007G421240	Aa_G618730.h1.t1
OG0017115	Np005G318400, Np007G420330	Aa_G4310.h1.t1
OG0017116	Np007G420090, Np007G420100	Aa_G4460.h1.t1
OG0017118	Np007G419180	Aa_G5050.h1.t1
OG0017119	Np007G418790	Aa_G75730.h1.t1
OG0017120	Np007G418020	Aa_G269300.h1.t1
OG0017121	Np007G418010	Aa_G269310.h1.t1
OG0017123	Np007G417680	Aa_G163210.h1.t1
OG0017124	Np007G417660	Aa_G163190.h1.t1
OG0017125	Np007G417010	Aa_G49840.h1.t1
OG0017126	Np007G416930	Aa_G49940.h1.t1
OG0017129	Np007G416250	Aa_G47860.h1.t1
OG0017130	Np007G415760	Aa_G174760.h1.t1
OG0017131	Np007G415490	Aa_G174610.h1.t1
OG0017132	Np007G415280	Aa_G174400.h1.t1
OG0017133	Np007G415130	Aa_G174260.h1.t1
OG0017134	Np007G414620	Aa_G258680.h1.t1
OG0017135	Np007G414590	Aa_G302000.h1.t1
OG0017136	Np007G414090	Aa_G24250.h1.t1
OG0017137	Np006G331810	Aa_G431230.h1.t1
OG0017138	Np006G332790	Aa_G38300.h1.t1
OG0017139	Np006G333530, Np006G333490	Aa_G461840.h1.t1
OG0017140	Np006G333560	Aa_G461870.h1.t1
OG0017141	Np006G333670	Aa_G651890.h1.t1
OG0017142	Np006G334160	Aa_G202470.h1.t1
OG0017144	Np006G334620	Aa_G486510.h1.t1
OG0017145	Np006G334640	Aa_G486490.h1.t1
OG0017146	Np006G339540	Aa_G313380.h1.t1
OG0017147	Np006G338480	Aa_G25220.h1.t1
OG0017148	Np006G337980	Aa_G570370.h1.t1
OG0017149	Np006G337100	Aa_G786600.h1.t1
OG0017150	Np006G336840	Aa_G272390.h1.t1
OG0017151	Np006G336780	Aa_G272440.h1.t1
OG0017153	Np004G241030	Aa_G121300.h1.t1
OG0017154	Np004G240760	Aa_G112430.h1.t1
OG0017155	Np004G240250	Aa_G179710.h1.t1
OG0017157	Np004G239600	Aa_G103870.h1.t1
OG0017158	Np004G239170	Aa_G274930.h1.t1
OG0017159	Np004G239050	Aa_G275010.h1.t1
OG0017160	Np004G238930	Aa_G349050.h1.t1
OG0017161	Np004G238380	Aa_G278370.h1.t1
OG0017162	Np004G237530	Aa_G718700.h1.t1
OG0017163	Np004G237770	Aa_G190840.h1.t1
OG0017164	Np004G237290	Aa_G132420.h1.t1
OG0017165	Np004G237230	Aa_G271530.h1.t1
OG0017166	Np004G237190	Aa_G119000.h1.t1
OG0017167	Np004G237020	Aa_G119170.h1.t1
OG0017168	Np004G236570	Aa_G192220.h1.t1
OG0017169	Np004G236060	Aa_G323750.h1.t1
OG0017170	Np004G235930	Aa_G93290.h1.t1
OG0017171	Np004G196350	Aa_G36980.h1.t1
OG0017172	Np004G234500	Aa_G33360.h1.t1
OG0017173	Np004G233900	Aa_G374370.h1.t1
OG0017174	Np004G233680	Aa_G86850.h1.t1
OG0017175	Np004G233600	Aa_G454220.h1.t1
OG0017176	Np004G233510	Aa_G454170.h1.t1
OG0017177	Np004G233350	Aa_G444760.h1.t1
OG0017178	Np004G232470	Aa_G292670.h1.t1
OG0017179	Np004G232040	Aa_G528430.h1.t1
OG0017180	Np004G231950	Aa_G372740.h1.t1
OG0017182	Np004G231730	Aa_G372760.h1.t1
OG0017183	Np004G231290	Aa_G121850.h1.t1
OG0017184	Np004G231080	Aa_G785690.h1.t1
OG0017185	Np004G230950	Aa_G367280.h1.t1
OG0017186	Np004G229210	Aa_G273990.h1.t1
OG0017187	Np004G229100	Aa_G274040.h1.t1
OG0017188	Np004G227840, Np004G227880, Np004G226640	Aa_G126660.h1.t1
OG0017189	Np004G226840	Aa_G579820.h1.t1
OG0017191	Np004G209250	Aa_G637000.h1.t1
OG0017192	Np004G209530	Aa_G431830.h1.t1
OG0017193	Np004G210340	Aa_G59010.h1.t1
OG0017195	Np004G210320	Aa_G419780.h1.t1
OG0017196	Np005G282260	Aa_G255790.h1.t1
OG0017197	Np006G330660	Aa_G88540.h1.t1
OG0017198	Np005G281010	Aa_G90880.h1.t1
OG0017199	Np005G280550	Aa_G29720.h1.t1
OG0017202	Np006G364740	Aa_G393150.h1.t1
OG0017203	Np006G364410	Aa_G321370.h1.t1
OG0017204	Np006G365740	Aa_G310050.h1.t1
OG0017205	Np006G366130	Aa_G436800.h1.t1, Aa_G436840.h1.t1
OG0017206	Np006G367410	Aa_G253070.h1.t1
OG0017207	Np006G367960	Aa_G157400.h1.t1
OG0017209	Np006G368750	Aa_G311480.h1.t1
OG0017210	Np006G369380	Aa_G100270.h1.t1
OG0017211	Np006G369520	Aa_G145590.h1.t1
OG0017212	Np006G369900	Aa_G287850.h1.t1
OG0017213	Np006G370540	Aa_G50370.h1.t1
OG0017214	Np006G370650	Aa_G157640.h1.t1
OG0017215	Np006G356730	Aa_G10090.h1.t1
OG0017216	Np006G371020	Aa_G10110.h1.t1
OG0017217	Np004G241800	Aa_G115600.h1.t1
OG0017219	Np004G243340	Aa_G666630.h1.t1
OG0017220	Np004G243670, Np004G243680	Aa_G563210.h1.t1
OG0017221	Np004G244590	Aa_G26530.h1.t1
OG0017222	Np004G244630	Aa_G292140.h1.t1
OG0017223	Np004G245140	Aa_G319720.h1.t1
OG0017225	Np004G247070	Aa_G89320.h1.t1
OG0017226	Np004G247760	Aa_G43350.h1.t1
OG0017227	Np004G247820	Aa_G43260.h1.t1
OG0017228	Np004G247880	Aa_G43210.h1.t1
OG0017229	Np004G248540	Aa_G446460.h1.t1
OG0017230	Np004G249210	Aa_G635790.h1.t1
OG0017231	Np004G249120	Aa_G550180.h1.t1
OG0017233	Np004G249920	Aa_G19050.h1.t1
OG0017234	Np002G108240	Aa_G123240.h1.t1
OG0017235	Np004G250020	Aa_G19100.h1.t1
OG0017238	Np003G132860	Aa_G244330.h1.t1
OG0017239	Np004G250760	Aa_G442660.h1.t1
OG0017240	Np004G252320	Aa_G275940.h1.t1
OG0017242	Np004G253510	Aa_G23000.h1.t1
OG0017243	Np004G253820	Aa_G220580.h1.t1
OG0017244	Np004G254300	Aa_G79450.h1.t1
OG0017245	Np004G254530	Aa_G219110.h1.t1
OG0017246	Np004G255080	Aa_G493500.h1.t1
OG0017247	Np004G255150	Aa_G286330.h1.t1
OG0017248	Np004G255650	Aa_G38950.h1.t1
OG0017249	Np004G255910	Aa_G341330.h1.t1
OG0017250	Np004G256230	Aa_G400400.h1.t1
OG0017251	Np004G256290	Aa_G400330.h1.t1
OG0017252	Np004G256770	Aa_G134790.h1.t1
OG0017253	Np004G256730	Aa_G134760.h1.t1
OG0017254	Np004G256720	Aa_G134750.h1.t1
OG0017255	Np004G256650	Aa_G134680.h1.t1
OG0017256	Np004G256560	Aa_G134620.h1.t1
OG0017257	Np004G257090	Aa_G135090.h1.t1
OG0017258	Np004G257190	Aa_G358020.h1.t1
OG0017259	Np004G258120	Aa_G452080.h1.t1
OG0017260	Np004G258230	Aa_G687260.h1.t1
OG0017261	Np004G259390	Aa_G94400.h1.t1
OG0017262	Np004G259520	Aa_G94480.h1.t1
OG0017263	Np004G259820	Aa_G106210.h1.t1
OG0017264	Np004G259890	Aa_G106300.h1.t1
OG0017265	Np003G141490	Aa_G524170.h1.t1
OG0017266	Np003G141460	Aa_G524210.h1.t1
OG0017267	Np003G141440	Aa_G258020.h1.t1
OG0017268	Np003G141380	Aa_G258100.h1.t1
OG0017269	Np003G141870	Aa_G450450.h1.t1
OG0017270	Np003G141880	Aa_G450460.h1.t1
OG0017271	Np003G141890	Aa_G499750.h1.t1
OG0017273	Np003G142130	Aa_G321020.h1.t1
OG0017274	Np003G143240	Aa_G412310.h1.t1
OG0017275	Np003G143480	Aa_G539760.h1.t1
OG0017276	Np003G143900	Aa_G79090.h1.t1
OG0017277	Np003G144980	Aa_G387530.h1.t1
OG0017278	Np003G145020	Aa_G325630.h1.t1
OG0017279	Np003G145150	Aa_G106540.h1.t1
OG0017280	Np002G089630	Aa_G286650.h1.t1
OG0017281	Np003G146750	Aa_G726460.h1.t1
OG0017282	Np003G146870	Aa_G83660.h1.t1
OG0017283	Np003G146890	Aa_G83640.h1.t1
OG0017284	Np003G147240	Aa_G362830.h1.t1
OG0017285	Np001G015090	Aa_G430230.h1.t1
OG0017286	Np001G015430	Aa_G251190.h1.t1
OG0017287	Np001G015790	Aa_G414160.h1.t1
OG0017288	Np001G016190	Aa_G325420.h1.t1
OG0017289	Np001G016350	Aa_G196480.h1.t1
OG0017291	Np001G017790	Aa_G102140.h1.t1
OG0017292	Np001G017580	Aa_G28500.h1.t1
OG0017293	Np003G140510	Aa_G209460.h1.t1
OG0017294	Np003G140450	Aa_G526430.h1.t1
OG0017295	Np003G132540	Aa_G386460.h1.t1
OG0017296	Np001G024800	Aa_G536740.h1.t1
OG0017297	Np004G190290	Aa_G205670.h1.t1
OG0017298	Np001G018110	Aa_G286990.h1.t1
OG0017299	Np003G130290	Aa_G170550.h1.t1
OG0017300	Np003G130260	Aa_G170580.h1.t1
OG0017301	Np003G130090	Aa_G353240.h1.t1
