Orthogroup	Noccaea_praecox	Eutrema_salsugineum
OG0016668	Np005G274220	XP_006412758.1
OG0016669	Np005G272140	XP_006412607.1
OG0016670	Np005G272080	XP_006412602.1
OG0016671	Np005G271240	XP_006412546.1
OG0016672	Np005G270250	XP_006412472.2
OG0016673	Np005G262840	XP_006412432.1
OG0016675	Np005G263600	XP_006412354.1
OG0016676	Np005G263680	XP_006412346.1
OG0016677	Np005G263730	XP_024004674.1
OG0016680	Np007G405030	XP_006407041.1
OG0016681	Np005G265380	XP_006412188.1
OG0016682	Np004G215380	XP_024008385.1
OG0016683	Np004G215900	XP_006415333.1
OG0016684	Np004G216000	XP_006415324.1
OG0016685	Np004G216130, Np004G216080	XP_006415323.1
OG0016686	Np004G205030	XP_006415222.1
OG0016687	Np004G205100	XP_006415211.1
OG0016688	Np005G309650	XP_006395974.1
OG0016689	Np005G317560	XP_024015749.1
OG0016690	Np002G106050	XP_006392486.1
OG0016691	Np002G107520	XP_024005308.1
OG0016692	Np002G107960	XP_006392435.1
OG0016693	Np002G111290	XP_006392413.1
OG0016694	Np002G113120	XP_024005126.1
OG0016695	Np002G113380	XP_006392206.1
OG0016696	Np002G113810	XP_006392293.1
OG0016697	Np002G114160	XP_006392278.1
OG0016698	Np002G115560	XP_006392190.1
OG0016699	Np002G115970	XP_024004010.1
OG0016700	Np002G115990	XP_024004005.1
OG0016701	Np002G116060	XP_024004274.1
OG0016702	Np002G116660	XP_006392114.1
OG0016703	Np002G117310	XP_006392064.1
OG0016704	Np002G119380	XP_006391929.1
OG0016705	Np001G026670	XP_006395857.1
OG0016706	Np001G026420	XP_006395840.2
OG0016707	Np001G026260	XP_006395823.2
OG0016708	Np001G025340	XP_006395776.1
OG0016710	Np001G024850	XP_006395732.1
OG0016712	Np001G023740	XP_006395649.1
OG0016713	Np001G023410	XP_006395623.1
OG0016714	Np001G023050	XP_006395599.1
OG0016715	Np001G022530	XP_006395551.1
OG0016716	Np001G022260	XP_006395534.1
OG0016717	Np001G020510	XP_024006794.1
OG0016718	Np001G020230	XP_006395389.1
OG0016719	Np001G020130, Np001G020140, Np001G020120	XP_024007625.1
OG0016720	Np001G019850	XP_006395362.1
OG0016721	Np001G018860	XP_006395287.1
OG0016722	Np007G385870	XP_006418816.1
OG0016723	Np001G018750	XP_024007554.1
OG0016724	Np001G018430	XP_006395247.1
OG0016725	Np002G093230	XP_006391473.1
OG0016726	Np002G093490	XP_006391461.1
OG0016727	Np002G093990	XP_006391435.1
OG0016728	Np002G094720	XP_006391401.2
OG0016729	Np002G095380	XP_006391377.1
OG0016730	Np002G096940	XP_006391327.1
OG0016731	Np002G097850	XP_024007650.1
OG0016733	Np002G099540	XP_006391574.2
OG0016734	Np002G099860	XP_006397402.1
OG0016736	Np002G102630	XP_006397384.1
OG0016737	Np002G111490	XP_024005471.1
OG0016739	Np002G124790	XP_006391592.1
OG0016741	Np002G124310	XP_006391618.1
OG0016742	Np002G121010	XP_006391812.1
OG0016743	Np002G120810	XP_006391824.1
OG0016744	Np002G119900	XP_006391898.1
OG0016745	Np002G119770	XP_024016105.1
OG0016746	Np002G119850	XP_006391902.1
OG0016747	Np007G408900	XP_006407324.2
OG0016748	Np005G280200	XP_006413272.1
OG0016750	Np005G279700	XP_006413223.1
OG0016752	Np006G331150	XP_006411338.1
OG0016753	Np007G413720	XP_006407709.1
OG0016754	Np007G413300	XP_006407666.1
OG0016755	Np007G413210	XP_006407656.1
OG0016756	Np007G412890	XP_006407639.2
OG0016758	Np003G127550	XP_006398780.1
OG0016759	Np007G412570	XP_006407614.1
OG0016760	Np007G411920	XP_006407575.1
OG0016761	Np007G411500	XP_006407527.1
OG0016762	Np007G411010	XP_024015056.1
OG0016763	Np006G327010	XP_006397508.2
OG0016764	Np007G410340	XP_006407445.1
OG0016765	Np007G379950	XP_006409688.1
OG0016766	Np001G005230	XP_006394229.2
OG0016767	Np003G175260	XP_006397349.1
OG0016768	Np003G173920	XP_006402189.2
OG0016769	Np003G173900	XP_006402186.2
OG0016770	Np003G172860	XP_024011841.1
OG0016771	Np003G172670	XP_024011551.1
OG0016772	Np003G170980	XP_006402038.1
OG0016773	Np003G170320	XP_024012397.1
OG0016774	Np003G167750	XP_006401917.1
OG0016775	Np003G167710	XP_006401916.1
OG0016776	Np003G167490	XP_006401906.1
OG0016777	Np003G167440	XP_024011956.1
OG0016778	Np003G166490	XP_006401857.1
OG0016779	Np003G166430	XP_006401848.1
OG0016780	Np003G165140	XP_024012703.1
OG0016781	Np003G165100	XP_006401781.2
OG0016782	Np003G164510	XP_006401747.1
OG0016783	Np003G163800	XP_006401698.1
OG0016784	Np003G160390	XP_006401480.1
OG0016785	Np003G158720	XP_006401410.2
OG0016786	Np003G158050	XP_006401350.1
OG0016787	Np003G157360	XP_006401303.1
OG0016788	Np003G156940	XP_006401278.1
OG0016789	Np003G156450	XP_006401245.1
OG0016790	Np003G155990	XP_006401207.2
OG0016791	Np003G155930	XP_024012662.1
OG0016792	Np003G155120	XP_006401147.2
OG0016794	Np003G138220	XP_006399664.1
OG0016795	Np003G138070	XP_006399651.1
OG0016796	Np003G137880	XP_006399632.1
OG0016797	Np003G137710	XP_006399615.1
OG0016798	Np003G137380	XP_006399595.1
OG0016799	Np003G137260	XP_024011287.1
OG0016800	Np003G137200	XP_024011825.1
OG0016802	Np003G136790	XP_006399544.1
OG0016803	Np003G136590	XP_006399524.1
OG0016804	Np003G136580	XP_006399523.1
OG0016805	Np003G136320	XP_006399497.1
OG0016806	Np003G136220	XP_006399481.1
OG0016807	Np003G135510	XP_006399418.1
OG0016808	Np003G135420	XP_024012209.1
OG0016809	Np003G135340	XP_006399395.1
OG0016810	Np003G135280	XP_006399390.2
OG0016811	Np003G135270	XP_006399389.1
OG0016812	Np003G134490	XP_006399320.1
OG0016813	Np003G134230	XP_006399294.1
OG0016814	Np003G134170	XP_006399288.1
OG0016815	Np003G134130	XP_006399285.1
OG0016816	Np003G133320	XP_006399222.1
OG0016817	Np005G292490	XP_006414145.2
OG0016818	Np005G292350	XP_024004759.1
OG0016819	Np005G291960	XP_006414123.1
OG0016820	Np005G291260	XP_024004753.1
OG0016821	Np005G290430	XP_006414022.1
OG0016823	Np005G289960	XP_024004700.1
OG0016824	Np005G289460	XP_006413945.1
OG0016825	Np005G288620	XP_006413897.2
OG0016826	Np005G288600	XP_024005664.1
OG0016827	Np005G288400	XP_024005563.1
OG0016828	Np005G288260	XP_006413867.1
OG0016829	Np005G287350	XP_006413828.1
OG0016830	Np005G287580	XP_006413803.1
OG0016831	Np005G286960	XP_006413773.2
OG0016832	Np005G286720	XP_006413744.1
OG0016833	Np005G286360	XP_006413723.2
OG0016834	Np005G285490	XP_006413665.1
OG0016835	Np004G206430	XP_006415081.1
OG0016836	Np004G208400	XP_024007707.1
OG0016837	Np004G208540	XP_006415018.1
OG0016838	Np004G224140	XP_006397419.1
OG0016839	Np004G204030	XP_006397423.1
OG0016840	Np004G204670	XP_024010610.1
OG0016841	Np001G042870	XP_006405263.1
OG0016842	Np004G202410	XP_006393702.1
OG0016843	Np004G203450	XP_006395995.1
OG0016844	Np004G203640	XP_006395999.1
OG0016845	Np003G155110	XP_006401145.1
OG0016846	Np004G200640	XP_006393565.2
OG0016847	Np004G200800	XP_006393581.1
OG0016848	Np004G200880	XP_024006240.1
OG0016849	Np004G200900	XP_006393594.1
OG0016850	Np004G210460	XP_006415742.1
OG0016851	Np004G210450	XP_006415743.1
OG0016852	Np004G201940	XP_006393672.1
OG0016853	Np004G210680	XP_006415717.1
OG0016854	Np004G210500	XP_006415739.1
OG0016855	Np004G211220	XP_024008696.1
OG0016856	Np004G211230	XP_006415670.1
OG0016858	Np004G211740	XP_006415623.1
OG0016859	Np004G212640	XP_006415564.1
OG0016860	Np004G212870	XP_024008343.1
OG0016861	Np006G363760	XP_006392329.1
OG0016862	Np006G363750	XP_006405155.1
OG0016863	Np004G213010	XP_006415547.1
OG0016864	Np004G213050	XP_006415543.2
OG0016865	Np004G213520	XP_006415497.1
OG0016866	Np004G213930	XP_006415462.1
OG0016867	Np004G214100	XP_006415447.1
OG0016869	Np005G266720	XP_006412089.1
OG0016870	Np005G267240	XP_006412061.1
OG0016871	Np005G267390	XP_006412052.1
OG0016872	Np005G267900	XP_006412016.1
OG0016874	Np003G141340	XP_006411944.1
OG0016875	Np005G268920	XP_006411920.2
OG0016876	Np006G368510	XP_006404728.1
OG0016877	Np005G262630	XP_006411827.1
OG0016878	Np005G262300	XP_006411804.1
OG0016879	Np005G262000	XP_006411775.1
OG0016880	Np005G261860	XP_006411764.1
OG0016881	Np005G261770	XP_006411755.1
OG0016883	Np005G261210	XP_006411719.1
OG0016884	Np005G260950	XP_006411696.1
OG0016885	Np005G260650	XP_006411672.1
OG0016886	Np005G260560	XP_006410704.2, XP_006411660.1
OG0016887	Np005G260370	XP_024004701.1
OG0016888	Np005G260320	XP_006411641.1
OG0016889	Np005G260140	XP_024004493.1
OG0016890	Np005G260060, Np005G318760	XP_024005357.1
OG0016891	Np005G260030	XP_024005294.1
OG0016892	Np005G309450	XP_006403052.1
OG0016893	Np005G310620	XP_024007167.1
OG0016895	Np005G312390	XP_006405848.2
OG0016896	Np005G312420	XP_006405842.1
OG0016897	Np005G315120	XP_006405638.1
OG0016898	Np005G315130	XP_006405637.1
OG0016900	Np005G315980	XP_024014694.1
OG0016901	Np005G316140	XP_006405586.1
OG0016903	Np004G248690	XP_006417488.1
OG0016904	Np007G424950	XP_006408530.2
OG0016905	Np001G045590	XP_024009647.1
OG0016906	Np004G217100	XP_006415290.1
OG0016907	Np003G184620	XP_006397331.1
OG0016908	Np003G175440	XP_006397309.1
OG0016909	Np001G046960	XP_006404408.1
OG0016910	Np006G342530	XP_006410577.1
OG0016911	Np006G343590	XP_006410519.1
OG0016912	Np006G343900	XP_006410507.1
OG0016913	Np001G041560	XP_006403267.1
OG0016914	Np001G041690	XP_006403277.1
OG0016915	Np001G042220	XP_006403344.1
OG0016916	Np001G042930	XP_006405268.1
OG0016917	Np001G043020	XP_006401863.2
OG0016918	Np003G177680, Np003G177770	XP_006397126.1
OG0016919	Np003G177860	XP_006397111.1
OG0016920	Np003G179670	XP_006396989.1
OG0016921	Np003G180550	XP_006396904.2
OG0016922	Np003G182350, Np007G400100	XP_006396767.1
OG0016923	Np003G182930	XP_024010161.1
OG0016924	Np003G183030	XP_006396721.1
OG0016925	Np003G184010	XP_006396645.1
OG0016926	Np003G184700	XP_006396624.2
OG0016927	Np003G184870	XP_006396605.1
OG0016928	Np004G251000	XP_006417702.1
OG0016929	Np001G039600	XP_006398065.1
OG0016930	Np001G036980	XP_006398243.1
OG0016931	Np007G405700	XP_006407092.2
OG0016932	Np005G309830	XP_006403062.1
OG0016934	Np001G032100	XP_024011039.1
OG0016935	Np002G079430	XP_006398421.1
OG0016936	Np001G032680	XP_006398481.1
OG0016937	Np005G310090	XP_006395968.1
OG0016938	Np001G031540	XP_024011027.1
OG0016939	Np005G310050	XP_006403096.1
OG0016940	Np005G309920	XP_006403072.1
OG0016941	Np007G388530	XP_024009676.1
OG0016942	Np007G388550	XP_006418585.1
OG0016943	Np005G310000	XP_006403089.1
OG0016945	Np005G310390	XP_006395947.1
OG0016946	Np005G309770	XP_006403056.1
OG0016948	Np005G308260	XP_006414966.1
OG0016949	Np005G309340	XP_024004673.1
OG0016950	Np005G307070	XP_006414864.1
OG0016951	Np005G306290	XP_006414813.1
OG0016952	Np005G306040	XP_024005242.1
OG0016953	Np005G304030	XP_006414633.1
OG0016954	Np005G304010	XP_006414631.1
OG0016955	Np005G303990	XP_006414626.1
OG0016956	Np005G303850	XP_006414619.1
OG0016957	Np005G303530	XP_006414563.1
OG0016958	Np005G302920	XP_006414508.1
OG0016959	Np005G316160	XP_006405584.1
OG0016960	Np005G316180	XP_024014783.1
OG0016961	Np001G000180	XP_006393793.1
OG0016962	Np005G317720	XP_006405490.1
OG0016963	Np005G318100	XP_006405449.1
OG0016965	Np005G319630	XP_006405332.1
OG0016966	Np005G319680, Np005G319700	XP_006405324.1
OG0016967	Np005G319990	XP_006405311.1
OG0016969	Np005G319430	XP_006405302.1
OG0016971	Np006G320440	XP_024010813.1
OG0016972	Np006G320510	XP_006398000.1
OG0016973	Np001G012660	XP_006394774.1
OG0016974	Np006G321130	XP_006397948.2
OG0016975	Np006G321370	XP_006397936.1
OG0016976	Np006G322180	XP_006397883.1
OG0016977	Np006G322280	XP_006397876.1
OG0016978	Np006G322660	XP_024010866.1
OG0016979	Np006G323090	XP_006397810.1
OG0016981	Np006G324900	XP_006397680.2
OG0016982	Np006G325340	XP_024010851.1
OG0016983	Np006G326010	XP_006397583.1
OG0016984	Np006G326200	XP_006397572.1
OG0016985	Np006G326290	XP_006397563.1
OG0016986	Np001G064680	XP_006402689.1
OG0016987	Np006G327080	XP_006397497.1
OG0016988	Np006G327360	XP_006397481.1
OG0016989	Np005G292200, Np006G327880	XP_006411558.1
OG0016990	Np006G329340	XP_006411460.1
OG0016991	Np006G330030, Np006G329990	XP_006411422.1
OG0016992	Np006G330140	XP_024003816.1
OG0016995	Np003G125250	XP_006398596.1
OG0016996	Np003G125410	XP_006398613.1
OG0016997	Np003G125450	XP_006398616.1
OG0016998	Np003G125500	XP_024011513.1
OG0016999	Np003G125530	XP_006398621.1
OG0017000	Np003G125780	XP_006398645.1
OG0017001	Np003G125810	XP_006398648.1
OG0017002	Np003G126180	XP_024011161.1
OG0017003	Np003G126390	XP_006398683.1
OG0017004	Np003G126400	XP_024012202.1
OG0017005	Np003G126580	XP_006398700.1
OG0017006	Np003G126980	XP_006392262.1
OG0017007	Np003G127660	XP_006398795.1
OG0017008	Np003G128530	XP_024011696.1
OG0017009	Np003G147720	XP_006400525.2
OG0017011	Np003G148620	XP_006400603.1
OG0017012	Np003G148570	XP_006400598.1
OG0017014	Np003G149490	XP_006400678.1
OG0017015	Np003G150380	XP_006400739.1
OG0017016	Np003G150750	XP_006400769.1
OG0017017	Np003G150940	XP_006400789.2
OG0017018	Np003G152350	XP_006410780.1
OG0017019	Np003G152900	XP_006400951.1
OG0017020	Np001G006570	XP_006394314.1
OG0017021	Np001G005660	XP_006394257.1
OG0017022	Np001G005450	XP_006394245.2
OG0017023	Np001G005120	XP_006394216.1
OG0017024	Np001G004950	XP_024007519.1
OG0017025	Np001G003970	XP_006394107.1
OG0017026	Np001G003740	XP_006394093.1
OG0017027	Np001G003670	XP_006394084.1
OG0017028	Np001G003520	XP_024007528.1
OG0017029	Np001G003510	XP_006394072.1
OG0017030	Np001G002970	XP_006394023.1
OG0017031	Np001G002880	XP_006394013.1
OG0017033	Np001G002560	XP_006393982.2
OG0017034	Np001G002470	XP_024006924.1
OG0017035	Np001G002370	XP_006393964.1
OG0017036	Np001G002340	XP_024006964.1
OG0017037	Np001G001810	XP_006393916.2
OG0017038	Np001G001530	XP_006393896.2
OG0017039	Np001G001130	XP_006393868.1
OG0017040	Np001G000860	XP_024007377.1
OG0017041	Np001G000550	XP_024007178.1
OG0017043	Np001G000150	XP_006393791.1
OG0017044	Np003G189890	XP_006396197.1
OG0017045	Np003G189440	XP_024010133.1
OG0017046	Np003G188690	XP_006396296.1
OG0017047	Np003G188260	XP_006396324.1
OG0017048	Np003G188240	XP_006396325.2
OG0017049	Np003G188160	XP_006396335.1
OG0017050	Np003G188030	XP_024010079.1
OG0017051	Np004G210470	XP_006415741.1
OG0017052	Np003G187100	XP_006396408.1
OG0017053	Np003G186490	XP_006396464.1
OG0017054	Np001G040100	XP_006403123.1
OG0017055	Np001G040800	XP_006403187.1
OG0017056	Np001G040970	XP_006403205.2
OG0017057	Np001G040980	XP_006403206.1
OG0017059	Np006G357300	XP_006410407.1
OG0017060	Np006G355680	XP_024003761.1
OG0017061	Np006G355610	XP_006410313.1
OG0017062	Np006G355220	XP_006410283.2
OG0017063	Np006G348300, Np006G354620	XP_024003924.1
OG0017065	Np006G347260	XP_006410159.2
OG0017066	Np006G351440	XP_006410063.1
OG0017067	Np006G360560	XP_006409984.1
OG0017068	Np006G360040	XP_006409927.1
OG0017069	Np006G359780	XP_024004055.1
OG0017070	Np006G359690	XP_006409897.1
OG0017071	Np006G359210	XP_006409865.1
OG0017072	Np006G358880	XP_006409835.1
OG0017073	Np006G358830	XP_006409831.1
OG0017074	Np006G358250	XP_006409784.1
OG0017075	Np006G361370	XP_006408658.1
OG0017076	Np006G361650	XP_024015984.1
OG0017077	Np006G362210	XP_006408722.1, XP_006392437.1
OG0017078	Np006G362230	XP_006409728.1
OG0017079	Np006G362250	XP_006409726.1
OG0017080	Np006G362440	XP_006398034.1
OG0017083	Np006G362850	XP_024016089.1
OG0017084	Np006G362900	XP_006408862.1
OG0017085	Np006G363020	XP_006408849.2
OG0017086	Np006G363210	XP_006408800.1
OG0017087	Np006G363200	XP_006408813.1
OG0017088	Np005G277670	XP_006413067.1
OG0017089	Np005G277830	XP_006413069.1
OG0017090	Np005G277960	XP_006413072.1
OG0017091	Np005G278040	XP_006413082.1
OG0017092	Np005G278050	XP_006413083.1
OG0017093	Np005G278120	XP_006413088.1
OG0017094	Np007G424980	XP_006408535.1
OG0017095	Np007G424960	XP_006408531.1
OG0017096	Np007G425130	XP_024015074.1
OG0017097	Np007G425190	XP_006408550.1
OG0017098	Np007G425390	XP_006408559.1
OG0017099	Np007G425480	XP_006408574.1
OG0017100	Np005G279260	XP_006413186.2
OG0017101	Np005G279150	XP_006413174.1
OG0017102	Np005G278980	XP_006413160.1
OG0017103	Np005G278690	XP_024005122.1
OG0017104	Np005G278910	XP_006413152.2
OG0017105	Np007G423860	XP_006408446.1
OG0017106	Np007G423730	XP_006408435.1
OG0017107	Np007G423030	XP_024014834.1
OG0017108	Np007G422920	XP_024015432.1
OG0017109	Np007G422900	XP_024015602.1
OG0017110	Np007G422510	XP_006408331.1
OG0017111	Np007G422330	XP_006408317.1
OG0017112	Np007G422120	XP_006408301.1
OG0017113	Np007G421750	XP_006408282.1
OG0017114	Np007G421240	XP_006408232.1
OG0017115	Np005G318400, Np007G420330	XP_024015740.1
OG0017116	Np007G420090, Np007G420100	XP_024015501.1
OG0017118	Np007G419180	XP_006408098.1
OG0017119	Np007G418790	XP_024015575.1
OG0017120	Np007G418020	XP_006408025.1
OG0017121	Np007G418010	XP_006408024.1
OG0017123	Np007G417680	XP_006407993.1
OG0017124	Np007G417660	XP_006407989.1
OG0017125	Np007G417010	XP_006407945.1
OG0017126	Np007G416930	XP_006407938.1
OG0017129	Np007G416250	XP_006407887.1
OG0017131	Np007G415490	XP_006407840.1
OG0017132	Np007G415280	XP_006407823.1
OG0017133	Np007G415130	XP_006407807.1
OG0017134	Np007G414620	XP_006407773.1
OG0017135	Np007G414590	XP_006407771.1
OG0017136	Np007G414090	XP_006407738.1
OG0017137	Np006G331810	XP_006411289.1
OG0017138	Np006G332790	XP_006411236.1
OG0017139	Np006G333530, Np006G333490	XP_006411188.2
OG0017140	Np006G333560	XP_006411185.1
OG0017141	Np006G333670	XP_024004002.1
OG0017142	Np006G334160	XP_006411143.1
OG0017143	Np006G334330	XP_006411136.1
OG0017144	Np006G334620	XP_006411116.1
OG0017145	Np006G334640	XP_024004243.1
OG0017146	Np006G339540	XP_006410786.1
OG0017147	Np006G338480	XP_006410847.1
OG0017148	Np006G337980	XP_024003969.1
OG0017149	Np006G337100	XP_024003988.1
OG0017150	Np006G336840	XP_006410960.1
OG0017151	Np006G336780	XP_006410964.1
OG0017152	Np006G335430	XP_024016706.1
OG0017153	Np004G241030	XP_006416921.1
OG0017154	Np004G240760	XP_006416897.1
OG0017155	Np004G240250	XP_006416857.1
OG0017156	Np004G239660	XP_006416809.1
OG0017157	Np004G239600	XP_006416802.1
OG0017158	Np004G239170	XP_006416750.1
OG0017159	Np004G239050	XP_006416741.1
OG0017160	Np004G238930	XP_024008918.1
OG0017161	Np004G238380	XP_006416685.1
OG0017162	Np004G237530	XP_024008762.1
OG0017163	Np004G237770	XP_006416639.1
OG0017164	Np004G237290	XP_024008710.1
OG0017165	Np004G237230	XP_006416594.1
OG0017166	Np004G237190	XP_006416590.1
OG0017167	Np004G237020	XP_006416576.1
OG0017168	Np004G236570	XP_006416535.1
OG0017169	Np004G236060	XP_006416500.2
OG0017170	Np004G235930	XP_006416491.2
OG0017171	Np004G196350	XP_006393110.1
OG0017172	Np004G234500	XP_006416347.2
OG0017173	Np004G233900	XP_006416294.1
OG0017174	Np004G233680	XP_024008118.1
OG0017175	Np004G233600	XP_006416277.1
OG0017176	Np004G233510	XP_006416272.1
OG0017177	Np004G233350	XP_006416263.1
OG0017178	Np004G232470	XP_006416210.2
OG0017179	Np004G232040	XP_006416188.1
OG0017180	Np004G231950	XP_006416179.1
OG0017181	Np004G231750	XP_006416168.1
OG0017182	Np004G231730	XP_006416166.1
OG0017183	Np004G231290	XP_006416149.1
OG0017184	Np004G231080	XP_006416131.1
OG0017185	Np004G230950	XP_006416124.1
OG0017186	Np004G229210	XP_024008721.1
OG0017187	Np004G229100	XP_006416030.1
OG0017188	Np004G227840, Np004G227880, Np004G226640	XP_006415993.1
OG0017189	Np004G226840	XP_006415955.1
OG0017191	Np004G209250	XP_006415865.1
OG0017192	Np004G209530	XP_024008793.1
OG0017193	Np004G210340	XP_006415752.1
OG0017194	Np004G210330	XP_006415753.1
OG0017195	Np004G210320	XP_006415754.1
OG0017196	Np005G282260	XP_024005079.1
OG0017197	Np006G330660	XP_006411375.1
OG0017198	Np005G281010	XP_006413323.1
OG0017199	Np005G280550	XP_006413293.1
OG0017200	Np005G277260	XP_006413029.1
OG0017202	Np006G364740	XP_006405056.1
OG0017203	Np006G364410	XP_006405109.1
OG0017204	Np006G365740	XP_006404973.1
OG0017205	Np006G366130	XP_006404924.1
OG0017206	Np006G367410	XP_024014120.1
OG0017207	Np006G367960	XP_006404771.1
OG0017209	Np006G368750	XP_006404716.1
OG0017210	Np006G369380	XP_006404655.1
OG0017211	Np006G369520	XP_024014253.1
OG0017212	Np006G369900	XP_006404604.1
OG0017213	Np006G370540	XP_006404597.1
OG0017214	Np006G370650	XP_006404580.1
OG0017215	Np006G356730	XP_006404560.1
OG0017216	Np006G371020	XP_006404557.1
OG0017217	Np004G241800	XP_006416986.1
OG0017218	Np004G242650	XP_006417050.1
OG0017219	Np004G243340	XP_006417108.1
OG0017220	Np004G243680	XP_024008699.1
OG0017221	Np004G244590	XP_006417179.1
OG0017222	Np004G244630	XP_006417186.2
OG0017223	Np004G245140	XP_006417218.1
OG0017224	Np007G414680, Np004G246870	XP_006417351.1
OG0017225	Np004G247070	XP_024007721.1
OG0017226	Np004G247760	XP_006417409.2
OG0017227	Np004G247820	XP_006417416.1
