Orthogroup	Noccaea_praecox	Arabidopsis_arenosa
OG0017146	Np006G339540	jg18746
OG0017147	Np006G338480	jg18814
OG0017148	Np006G337980	jg18847
OG0017149	Np006G337100	jg18908
OG0017150	Np006G336840	jg18930
OG0017151	Np006G336780	jg18936
OG0017152	Np006G335430	jg19026
OG0017153	Np004G241030	jg30019
OG0017154	Np004G240760	jg30039
OG0017155	Np004G240250	jg30089
OG0017157	Np004G239600	jg30142
OG0017158	Np004G239170	jg30224
OG0017159	Np004G239050	jg30234
OG0017160	Np004G238930	jg30247
OG0017161	Np004G238380	jg30289
OG0017162	Np004G237530	jg30358
OG0017163	Np004G237770	jg30336
OG0017164	Np004G237290	jg30372
OG0017165	Np004G237230	jg30378
OG0017166	Np004G237190	jg30382
OG0017167	Np004G237020	jg30393
OG0017168	Np004G236570	jg30438
OG0017169	Np004G236060	jg30477
OG0017170	Np004G235930	jg30484
OG0017172	Np004G234500	jg30638
OG0017173	Np004G233900	jg30698
OG0017174	Np004G233680	jg30714
OG0017175	Np004G233600	jg30718
OG0017176	Np004G233510	jg30723
OG0017177	Np004G233350	jg30733
OG0017178	Np004G232470	jg30794
OG0017179	Np004G232040	jg30816
OG0017180	Np004G231950	jg30823
OG0017181	Np004G231750	jg31940
OG0017182	Np004G231730	jg30835
OG0017184	Np004G231080	jg30862
OG0017185	Np004G230950	jg30872
OG0017186	Np004G229210	jg30968
OG0017187	Np004G229100	jg30979
OG0017188	Np004G227840, Np004G227880, Np004G226640	jg31030
OG0017189	Np004G226840	jg31078
OG0017191	Np004G209250	jg31178
OG0017192	Np004G209530	jg31211
OG0017193	Np004G210340	jg31280
OG0017194	Np004G210330	jg31279
OG0017195	Np004G210320	jg31277
OG0017196	Np005G282260	jg10032
OG0017197	Np006G330660	jg19386
OG0017198	Np005G281010	jg9942
OG0017199	Np005G280550	jg9908
OG0017200	Np005G277260	jg9665
OG0017202	Np006G364740	jg17025, jg17026
OG0017203	Np006G364410	jg17055
OG0017204	Np006G365740	jg16922
OG0017205	Np006G366130	jg16895
OG0017206	Np006G367410	jg16797
OG0017207	Np006G367960	jg16749
OG0017208	Np006G368530	jg16691
OG0017209	Np006G368750	jg16680
OG0017210	Np006G369380	jg16633
OG0017211	Np006G369520	jg16621
OG0017212	Np006G369900	jg16571
OG0017213	Np006G370540	jg16566
OG0017214	Np006G370650	jg16553
OG0017215	Np006G356730	jg16524
OG0017216	Np006G371020	jg16521
OG0017217	Np004G241800	jg29950
OG0017218	Np004G242650	jg29888
OG0017219	Np004G243340	jg29826
OG0017221	Np004G244590	jg29748
OG0017222	Np004G244630	jg29745
OG0017223	Np004G245140	jg29702
OG0017224	Np007G414680, Np004G246870	jg29585
OG0017225	Np004G247070	jg29561
OG0017226	Np004G247760	jg29491
OG0017227	Np004G247820	jg29483
OG0017228	Np004G247880	jg29479
OG0017229	Np004G248540	jg29415
OG0017230	Np004G249210	jg29356
OG0017231	Np004G249120	jg29363
OG0017233	Np004G249920	jg29283
OG0017234	Np002G108240	jg1413
OG0017235	Np004G250020	jg29277
OG0017238	Np003G132860	jg4538
OG0017239	Np004G250760	jg29216
OG0017240	Np004G252320	jg2037, jg29077
OG0017241	Np004G253340	jg28990
OG0017242	Np004G253510	jg28975
OG0017243	Np004G253820	jg28939
OG0017244	Np004G254300	jg28901
OG0017245	Np004G254530	jg28877
OG0017246	Np004G255080	jg28832
OG0017247	Np004G255150	jg28827
OG0017248	Np004G255650	jg28783
OG0017249	Np004G255910	jg28757
OG0017250	Np004G256230	jg28728
OG0017251	Np004G256290	jg28723
OG0017252	Np004G256770	jg28677
OG0017253	Np004G256730	jg28682
OG0017254	Np004G256720	jg28683
OG0017255	Np004G256650	jg28690
OG0017256	Np004G256560	jg28697
OG0017257	Np004G257090	jg28647
OG0017259	Np004G258120	jg28545
OG0017260	Np004G258230	jg28540
OG0017261	Np004G259390	jg28444
OG0017262	Np004G259520	jg28436
OG0017263	Np004G259820	jg28407
OG0017264	Np004G259890	jg28400
OG0017265	Np003G141490	jg5278
OG0017266	Np003G141460	jg5275
OG0017267	Np003G141440	jg5273
OG0017268	Np003G141380	jg5266
OG0017269	Np003G141870	jg5320
OG0017270	Np003G141880	jg5321
OG0017271	Np003G141890	jg5325
OG0017272	Np003G142290	jg5361
OG0017273	Np003G142130	jg5350
OG0017274	Np003G143240	jg5443
OG0017275	Np003G143480	jg5467
OG0017276	Np003G143900	jg5504
OG0017277	Np003G144980	jg5597
OG0017278	Np003G145020	jg5601
OG0017279	Np003G145150	jg5615
OG0017280	Np002G089630	jg2390
OG0017281	Np003G146750	jg5743
OG0017282	Np003G146870	jg5753
OG0017285	Np001G015090	jg6661
OG0017286	Np001G015430	jg6714
OG0017287	Np001G015790	jg6808
OG0017288	Np001G016190	jg21604
OG0017289	Np001G016350	jg21582
OG0017290	Np001G016680	jg21540
OG0017291	Np001G017790	jg21370
OG0017292	Np001G017580	jg21396
OG0017293	Np003G140510	jg5178
OG0017294	Np003G140450	jg5174
OG0017295	Np003G132540	jg4505
OG0017296	Np001G024800	jg13125
OG0017297	Np004G190290	jg33795, jg33792
OG0017298	Np001G018110	jg21293
OG0017299	Np003G130290	jg4286
OG0017300	Np003G130260	jg4283
OG0017301	Np003G130090	jg4280
OG0017302	Np003G129940	jg4270
OG0017304	Np001G013090	jg6433
OG0017305	Np001G013160	jg6440
OG0017306	Np001G013030	jg6427
OG0017307	Np004G238030	jg30316
OG0017309	Np001G012020	jg6340
OG0017310	Np001G011590	jg6291
OG0017311	Np001G011730	jg6302
OG0017312	Np001G011480	jg6282
OG0017313	Np001G011210	jg6260
OG0017314	Np001G011170	jg6250
OG0017315	Np001G011140	jg6249
OG0017316	Np001G010210	jg6161
OG0017317	Np001G010120	jg6156
OG0017319	Np003G161080	jg22308
OG0017320	Np001G009090	jg23098
OG0017321	Np001G008610	jg23133
OG0017322	Np001G008510	jg23139
OG0017323	Np001G008470	jg23147
OG0017324	Np001G007900	jg23156
OG0017326	Np001G006630	jg23267
OG0017327	Np003G154320	jg22770
OG0017328	Np003G154380	jg22764
OG0017330	Np001G053080	jg15016
OG0017331	Np001G052650	jg14979, jg14981
OG0017332	Np001G052510	jg14964
OG0017333	Np001G052350	jg14950
OG0017334	Np001G052150	jg14933
OG0017336	Np001G051230	jg14869, jg14867
OG0017337	Np003G147570	jg5816
OG0017338	Np001G049620	jg14717
OG0017339	Np001G049510	jg14709
OG0017340	Np001G048820	jg14667
OG0017342	Np001G048200	jg14630
OG0017343	Np001G047810	jg14591
OG0017345	Np001G047220	jg14538
OG0017346	Np001G046740	jg14492
OG0017347	Np001G046600	jg14466
OG0017348	Np001G046220	jg14435
OG0017349	Np005G306050	jg11369
OG0017350	Np001G044920	jg14290
OG0017351	Np001G044080	jg14157
OG0017352	Np001G044130	jg14159
OG0017353	Np001G043950	jg14143
OG0017354	Np001G043260	jg14008
OG0017355	Np001G018320	jg5878
OG0017356	Np002G090930	jg2320
OG0017357	Np002G091160	jg2314
OG0017358	Np003G140620	jg5187
OG0017359	Np002G090670	jg2346
OG0017360	Np002G090770	jg2329
OG0017361	Np002G088250	jg2461
OG0017362	Np002G087520	jg2496
OG0017363	Np002G087410	jg2500
OG0017364	Np006G368790	jg21614
OG0017365	Np002G087010	jg2531
OG0017366	Np002G086960	jg2534
OG0017368	Np002G085060	jg2677
OG0017370	Np002G084650	jg2689
OG0017371	Np002G084340	jg2715
OG0017372	Np002G084080	jg2727
OG0017373	Np002G084060	jg2729
OG0017374	Np002G083630	jg2781
OG0017375	Np002G074220	jg3471
OG0017376	Np002G074240	jg3465
OG0017377	Np002G074920	jg3417
OG0017378	Np002G074950	jg3414
OG0017379	Np002G075050	jg3404
OG0017380	Np002G075520	jg3368
OG0017382	Np002G076090	jg3325
OG0017383	Np002G076110	jg3322
OG0017384	Np002G076810	jg3281
OG0017385	Np002G077260	jg3244
OG0017386	Np002G077430	jg3236
OG0017387	Np004G235760	jg30499
OG0017388	Np002G078590	jg3151
OG0017389	Np002G079000	jg3116
OG0017390	Np002G079360	jg3087
OG0017391	Np003G147360	jg5800
OG0017392	Np002G079800	jg3058
OG0017393	Np005G309760	jg11909
OG0017394	Np002G080320	jg3016
OG0017395	Np002G080800	jg3009
OG0017396	Np002G081130	jg2981
OG0017397	Np002G081270	jg2973
OG0017399	Np002G081650	jg2940
OG0017400	Np002G082240	jg2890
OG0017401	Np002G073290	jg3534
OG0017402	Np002G072990	jg3560
OG0017403	Np002G072550	jg3599
OG0017404	Np002G072110	jg3637
OG0017405	Np002G072060	jg3642
OG0017406	Np002G071670	jg3661
OG0017407	Np002G071540	jg3671
OG0017408	Np002G071390	jg3679
OG0017409	Np002G070560	jg3756
OG0017411	Np002G070220	jg3784
OG0017412	Np002G070200	jg3786
OG0017413	Np002G070170	jg3788
OG0017414	Np007G408320	jg25256
OG0017415	Np007G407980	jg25287
OG0017416	Np007G407770	jg25809, jg25310
OG0017417	Np007G407360	jg25339
OG0017418	Np007G406940	jg25363
OG0017419	Np007G406700	jg25373
OG0017422	Np007G404740	jg25525
OG0017424	Np007G404570	jg25539
OG0017425	Np007G404030	jg14287, jg25571
OG0017427	Np007G390560	jg25680
OG0017428	Np004G237730	jg25702
OG0017429	Np007G391510	jg25750
OG0017430	Np007G393270	jg25909, jg25907
OG0017431	Np007G394350	jg25975
OG0017432	Np003G163140	jg25977
OG0017433	Np007G395380	jg26035
OG0017434	Np007G395940	jg26060
OG0017435	Np007G396930	jg26108
OG0017437	Np007G397080	jg26117
OG0017438	Np007G397470	jg26120
OG0017439	Np007G397480	jg26121
OG0017440	Np007G381650	jg26349
OG0017441	Np007G381270	jg26319
OG0017442	Np007G381260	jg26318
OG0017443	Np007G381870	jg26359
OG0017445	Np007G383220	jg26476
OG0017446	Np003G168100	jg21829
OG0017447	Np007G383560	jg26510
OG0017448	Np007G384320	jg26571
OG0017449	Np007G385260	jg26634
OG0017450	Np007G387040	jg26760
OG0017451	Np007G387050	jg26761
OG0017452	Np007G387410	jg26807
OG0017453	Np007G387590	jg26829
OG0017454	Np006G363620	jg17157
OG0017455	Np007G389050	jg27034
OG0017456	Np005G294480	jg27270
OG0017457	Np007G380030	jg27389
OG0017458	Np007G379850	jg27403
OG0017459	Np007G389600	jg27139
OG0017460	Np007G379790	jg27409
OG0017461	Np007G379500	jg27446
OG0017462	Np007G377690	jg27646
OG0017463	Np007G377380	jg27696
OG0017464	Np007G376180	jg27844
OG0017465	Np007G375920	jg27868
OG0017467	Np007G375380	jg27916
OG0017468	Np007G374530	jg28007
OG0017469	Np007G373730	jg28062
OG0017470	Np007G373410	jg28127
OG0017471	Np007G372440	jg28220
OG0017472	Np007G372190	jg28248
OG0017473	Np007G372120	jg28255
OG0017474	Np005G276510	jg9598
OG0017475	Np007G371640	jg28306
OG0017476	Np003G144060	jg28302
OG0017477	Np007G371690	jg28297
OG0017478	Np007G371540	jg28321
OG0017479	Np007G371520	jg28323
OG0017480	Np004G190130	jg33816
OG0017481	Np004G190560	jg33767
OG0017482	Np004G190730	jg33747
OG0017483	Np004G190880	jg33720
OG0017485	Np004G191440	jg33675
OG0017486	Np004G191490	jg33672
OG0017487	Np004G191500	jg33671
OG0017488	Np004G191720	jg33655
OG0017489	Np004G192260	jg33621
OG0017490	Np004G192580	jg33595
OG0017491	Np004G193500	jg33514
OG0017492	Np004G193530	jg33512
OG0017493	Np004G194230	jg33453
OG0017494	Np004G194290	jg33445
OG0017496	Np004G196540	jg33195
OG0017497	Np004G196840	jg33164
OG0017498	Np004G197160	jg33125
OG0017499	Np004G198670	jg32981
OG0017500	Np004G198760	jg32973
OG0017501	Np004G198790	jg32971
OG0017502	Np004G199160	jg32946
OG0017503	Np004G199220	jg7855
OG0017504	Np004G199630	jg32910
OG0017506	Np005G300750	jg11027
OG0017507	Np005G302050	jg11108
OG0017508	Np005G302320	jg11128
OG0017509	Np005G302330	jg11129
OG0017510	Np004G213850	jg31590
OG0017511	Np006G341970	jg18552
OG0017512	Np006G342050	jg18546
OG0017513	Np001G054110	jg15125
OG0017515	Np001G054930	jg15194
OG0017516	Np001G055020	jg15202
OG0017517	Np001G061810, Np001G055270	jg15223
OG0017518	Np001G055340	jg15226
OG0017519	Np001G056540	jg15305
OG0017520	Np001G056590	jg15312
OG0017521	Np001G056600	jg15313
OG0017522	Np001G056720	jg15320
OG0017524	Np001G057520	jg15377
OG0017526	Np001G057370	jg15367
OG0017527	Np001G058410	jg15431
OG0017528	Np001G058570	jg15442
OG0017530	Np001G059010	jg15473
OG0017532	Np001G059230	jg15486
OG0017533	Np001G059470	jg15514
OG0017534	Np001G059870	jg15554
OG0017535	Np001G059760	jg15537
OG0017536	Np001G060090	jg15577
OG0017537	Np001G060530	jg15606
OG0017538	Np001G059740, Np002G088800, Np001G060820	jg15629
OG0017540	Np001G062260	jg15763
OG0017541	Np001G063590	jg15892
OG0017542	Np001G063760	jg15909
OG0017543	Np001G064270	jg15942
OG0017544	Np005G290770	jg16032
OG0017545	Np001G065110	jg16035
OG0017547	Np001G053910	jg15111
OG0017548	Np001G066600	jg16135
OG0017549	Np001G066640	jg16138
OG0017550	Np001G067890	jg16245
OG0017551	Np001G068440	jg16290
OG0017552	Np001G068950	jg16330
OG0017553	Np001G069140	jg16340
OG0017554	Np001G069810	jg16430
OG0017555	Np001G069900	jg16439
OG0017556	Np001G066770	jg16149
OG0017557	Np004G190380	jg33783
OG0017558	Np004G193880	jg33484
OG0017559	Np004G194200	jg33456
OG0017560	Np004G195620	jg33289
OG0017562	Np005G301910	jg11103
OG0017563	Np001G045650	jg14372
OG0017564	Np001G047680	jg14586
OG0017565	Np001G050940	jg14841
OG0017566	Np001G054360	jg15144
OG0017568	Np001G053330	jg15040
OG0017569	Np001G055370	jg15229
OG0017572	Np001G057480	jg15374
OG0017573	Np001G057500	jg15376
OG0017574	Np001G057570	jg15382
OG0017575	Np001G058810	jg15461
OG0017576	Np001G059480	jg15515
OG0017577	Np001G059990	jg15568
OG0017578	Np001G060410	jg15597
OG0017579	Np001G063440	jg15882
OG0017580	Np001G069470	jg16374
OG0017581	Np001G000190	jg23788
OG0017584	Np001G032700	jg32918
OG0017587	Np003G181130	jg7557
OG0017588	Np003G184170	jg18604
OG0017589	Np006G339970	jg18713
OG0017590	Np006G335570	jg19011
OG0017592	Np006G332900	jg19219
OG0017593	Np006G330600	jg19392
OG0017595	Np006G329460	jg19481, jg16994
OG0017596	Np006G329080	jg19501
OG0017597	Np006G328220	jg19581
OG0017599	Np002G072540	jg3601
OG0017600	Np002G074330	jg3456
OG0017601	Np002G076780	jg3283
OG0017602	Np002G078600	jg3150
OG0017603	Np005G277240	jg9663
OG0017604	Np002G081670	jg2938
OG0017605	Np005G276870	jg9630
OG0017606	Np005G276820	jg9624
OG0017607	Np005G274170	jg9398
OG0017608	Np005G272900	jg9342
OG0017609	Np005G271560	jg9233
OG0017610	Np005G263490	jg9045
OG0017611	Np005G263410	jg9055
OG0017612	Np005G265160	jg8889
OG0017613	Np004G204330	jg32214
OG0017615	Np001G019760	jg13631
OG0017616	Np004G256350	jg28717
OG0017617	Np004G254180	jg28914
OG0017618	Np004G252910	jg29028
OG0017619	Np004G252740	jg29041
OG0017620	Np004G251160	jg29180
OG0017621	Np004G251070	jg29190
OG0017622	Np004G246550	jg29609
OG0017623	Np004G242680	jg29886
OG0017624	Np004G242350	jg29910
OG0017625	Np004G240900	jg30029
OG0017627	Np004G235700	jg30505
OG0017628	Np004G232220	jg30807
OG0017629	Np004G231020, Np004G231030	jg30867
OG0017630	Np002G084050	jg2730
OG0017631	Np002G085180	jg2666
OG0017632	Np002G086090	jg2595
OG0017633	Np002G086880	jg2538
OG0017635	Np002G089550	jg2398
OG0017636	Np001G037790, Np002G106810	jg1453
OG0017637	Np002G111520	jg1348
OG0017638	Np002G116550	jg910
OG0017639	Np002G120070	jg676
OG0017641	Np002G123840	jg428
OG0017643	Np007G377410	jg27694
OG0017644	Np005G286940	jg10413
OG0017645	Np007G384560	jg26587
OG0017646	Np005G277510	jg9694, jg9692
OG0017648	Np007G402970	jg25604
OG0017649	Np006G325570, Np002G085670, Np002G085680	jg7312, jg7314
OG0017650	Np007G408620	jg25231
OG0017651	Np007G410590	jg25073
OG0017652	Np007G412690	jg24922
OG0017653	Np007G414350	jg24779
OG0017654	Np007G417490	jg24545
OG0017655	Np005G309590	jg11879
OG0017656	Np005G318720, Np007G420430	jg24338
OG0017657	Np007G424560	jg23969
OG0017658	Np003G127130	jg4028
OG0017659	Np003G131360	jg4368
OG0017660	Np005G279900	jg9861
OG0017661	Np003G132290, Np004G226790	jg4449
OG0017662	Np003G132750	jg4531
OG0017663	Np003G153520	jg22839
OG0017664	Np005G299720, Np002G108430, Np003G132920	jg4544
OG0017665	Np006G371390	jg19497
OG0017666	Np006G348780, Np003G189670	jg8225
OG0017667	Np006G365830	jg16916
OG0017668	Np005G285100	jg10276
OG0017669	Np005G285800	jg10324
OG0017670	Np005G287530	jg10450
OG0017671	Np005G287750	jg10432
OG0017672	Np004G213920	jg31605
OG0017673	Np004G211400	jg31370
OG0017674	Np004G210610	jg31301
OG0017675	Np004G201240	jg32738
OG0017676	Np004G202030	jg32664
OG0017677	Np004G200890	jg32761
OG0017679	Np006G355730	jg18257
OG0017680	Np001G062540	jg15796
OG0017682	Np006G359720	jg17841
OG0017683	Np006G359380	jg17814
OG0017684	Np006G360870	jg17646
OG0017685	Np003G135090	jg4718
OG0017687	Np003G138380	jg5001
OG0017688	Np001G016730	jg22019, jg21528
OG0017689	Np005G316830	jg11154
OG0017690	Np005G317310	jg12640
OG0017692	Np001G023570	jg13230
OG0017693	Np003G158680	jg22430
OG0017694	Np003G153620	jg22835
OG0017695	Np003G153130	jg22869
OG0017696	Np003G151050	jg6122
OG0017699	Np001G013770	jg6515
OG0017700	Np001G006100	jg23306
OG0017701	Np001G003320	jg23534
OG0017703	Np004G250940	jg29202
OG0017704	Np004G228390	jg31017, jg31015
OG0017707	Np004G206720	jg32011
OG0017709	Np002G097430	jg1982
OG0017710	Np002G073690	jg3497
OG0017711	Np007G412250	jg24946
OG0017716	Np006G339900	jg18718
OG0017717	Np001G044020	jg14150
OG0017718	Np001G056640	jg14442, jg15315
OG0017719	Np001G054720	jg15178
OG0017720	Np003G136900	jg4886
OG0017721	Np001G012070	jg6348
OG0017723	Np005G282240	jg10030, jg7824
OG0017724	Np004G204270, Np004G203920	jg9240
OG0017725	Np005G273930	jg11649
OG0017727	Np004G227500	jg10948
OG0017728	Np005G312890	jg12310
OG0017729	Np003G172450	jg21729
OG0017751	Np005G276100	jg9565
OG0017752	Np005G276040	jg9561
OG0017753	Np005G274910	jg9463
OG0017754	Np005G272290	jg9284
OG0017755	Np005G271250	jg9215
OG0017758	Np001G067670	jg33236
OG0017759	Np005G265460	jg8869
OG0017760	Np005G265900	jg8840
OG0017761	Np005G263140	jg9085
OG0017762	Np004G205060	jg31874, jg31877
OG0017763	Np004G205230	jg31892
OG0017764	Np004G205320	jg31903
OG0017765	Np005G296120	jg10907
OG0017767	Np002G108400	jg1410
OG0017769	Np002G115610	jg994
OG0017770	Np002G116360	jg928
OG0017771	Np002G118860	jg757
OG0017772	Np001G028170	jg12911
OG0017773	Np001G027950	jg12917
OG0017774	Np001G027880	jg12923
OG0017775	Np001G027770	jg12930
OG0017776	Np001G027340	jg12941
OG0017777	Np001G026660	jg12976
OG0017778	Np001G024980	jg13100
OG0017779	Np001G024910	jg13106
OG0017781	Np001G024670	jg13138
OG0017782	Np001G022370	jg13349
OG0017783	Np001G022020	jg13374
OG0017784	Np001G021020	jg13458
OG0017785	Np001G020980	jg13461
OG0017786	Np001G020320	jg13545
OG0017787	Np001G019720	jg13636
OG0017788	Np001G018950	jg13743
OG0017789	Np002G095280	jg2088
OG0017790	Np002G095760	jg13000
OG0017791	Np002G096950	jg2020
OG0017792	Np002G097710	jg1948
OG0017793	Np002G097770	jg1947
OG0017794	Np003G160730	jg22324
OG0017795	Np002G124130	jg398
OG0017797	Np007G413060	jg24900
OG0017798	Np005G277270	jg9666
OG0017799	Np007G409930	jg25130
OG0017800	Np003G175280	jg7022
OG0017801	Np003G173460	jg21683
OG0017802	Np003G170970	jg21756
OG0017804	Np003G165090	jg21984
OG0017805	Np003G165020	jg21993
OG0017806	Np005G291040	jg10713
OG0017807	Np003G162360	jg22199, jg22201
OG0017808	Np003G161760	jg22150
OG0017809	Np003G156360	jg22612
OG0017810	Np003G155520	jg22672
OG0017811	Np003G140000	jg5141
OG0017812	Np003G139710	jg5115
OG0017815	Np003G136250	jg4821
OG0017816	Np003G135460	jg4750
OG0017817	Np003G134890	jg4704
OG0017818	Np003G134840	jg4699
OG0017820	Np003G134190	jg4643
OG0017821	Np003G133450	jg4593
OG0017822	Np003G133430	jg4591
OG0017823	Np005G293870	jg10850
OG0017825	Np007G384550	jg26586
OG0017826	Np005G290780	jg10704
OG0017827	Np005G289900	jg10639
OG0017828	Np005G287680	jg10436
OG0017829	Np005G285070	jg10274
OG0017831	Np005G283450	jg10134
OG0017833	Np004G204090	jg32167
OG0017834	Np004G212530	jg32178
OG0017835	Np004G204900	jg32314
OG0017836	Np004G204970	jg32375
OG0017837	Np004G202580	jg32619
OG0017838	Np004G202940	jg32592
OG0017839	Np004G203240	jg32530
OG0017840	Np004G211650	jg31397
OG0017842	Np004G213260	jg31546
OG0017843	Np004G213940	jg31607
OG0017844	Np004G214040	jg31615
OG0017845	Np005G266630	jg8795
OG0017847	Np005G268880	jg8623
OG0017850	Np005G269430	jg8585
OG0017852	Np005G262620	jg8531
OG0017853	Np005G262210	jg8498
OG0017854	Np005G261680	jg8420
OG0017855	Np005G312150	jg12208
OG0017856	Np005G312400	jg12233
OG0017857	Np005G313470	jg12378
OG0017858	Np005G315710	jg12533
OG0017859	Np006G341060	jg18613
OG0017860	Np006G340810	jg18639
OG0017861	Np003G176320	jg7226
OG0017864	Np006G343130	jg18466
OG0017865	Np001G042460	jg21047
OG0017866	Np001G011440	jg21093
OG0017867	Np001G042680	jg21104
OG0017868	Np003G177840	jg7334
OG0017869	Np003G178110	jg7367
OG0017870	Np003G178120	jg7368
OG0017871	Np003G178790	jg7417
OG0017872	Np003G179650	jg7446
OG0017874	Np003G180400	jg7502
OG0017875	Np003G181590	jg7596
OG0017876	Np003G182680	jg7659
OG0017877	Np001G038240	jg20602
OG0017878	Np001G037100	jg20531
OG0017879	Np001G036190	jg20499
OG0017880	Np001G035560	jg20434
OG0017881	Np001G034560	jg20399
OG0017882	Np001G034400	jg20390
OG0017883	Np001G033740	jg20369
OG0017884	Np005G310110	jg11945
OG0017885	Np001G032690	jg20343
OG0017886	Np004G209870	jg31235
OG0017887	Np005G309800	jg11912
OG0017888	Np005G310590	jg11988
OG0017889	Np005G307350	jg11706
OG0017890	Np005G307750	jg11816
OG0017891	Np005G307850	jg11627
