Orthogroup	Noccaea_praecox	Brassica_rapa
OG0017817	Np003G134890	XP_009122463.1
OG0017818	Np003G134840	XP_033137484.1
OG0017819	Np003G134820	XP_033138836.1, XP_033138835.1, XP_033137469.1
OG0017820	Np003G134190	XP_033138665.1
OG0017821	Np003G133450	XP_009122332.1
OG0017822	Np003G133430	XP_009122334.1, XP_009125691.1
OG0017823	Np005G293870	XP_033134052.1
OG0017825	Np007G384550	XP_009102629.1
OG0017826	Np005G290780	XP_009132265.1
OG0017827	Np005G289900	XP_033142635.1
OG0017828	Np005G287680	XP_009137184.1
OG0017829	Np005G285070	XP_009136004.2
OG0017831	Np005G283450	XP_009137249.1
OG0017834	Np004G212530	XP_009102854.1
OG0017835	Np004G204900	XP_009123807.1
OG0017836	Np004G204970	XP_009107992.1
OG0017837	Np004G202580	XP_033129238.1
OG0017838	Np004G202940	XP_009123046.1
OG0017839	Np004G203240	XP_009107491.1
OG0017840	Np004G211650	XP_033133510.1
OG0017841	Np004G213200	XP_033137282.1
OG0017842	Np004G213260	XP_009109628.1
OG0017843	Np004G213940	XP_009115134.1
OG0017844	Np004G214040	XP_009115126.1
OG0017845	Np005G266630	XP_009138371.1
OG0017847	Np005G268880	XP_009138665.1
OG0017849	Np005G269290	XP_033128250.1
OG0017850	Np005G269430	XP_009109375.1
OG0017852	Np005G262620	XP_009109412.1
OG0017853	Np005G262210	XP_009129160.1
OG0017854	Np005G261680	XP_009101863.1
OG0017855	Np005G312150	XP_033145887.1
OG0017856	Np005G312400	XP_009139740.1
OG0017857	Np005G313470	XP_009139787.1
OG0017858	Np005G315710	XP_009139906.1
OG0017859	Np006G341060	XP_009141413.1
OG0017860	Np006G340810	XP_009143692.1
OG0017863	Np006G342380	XP_009141378.2
OG0017864	Np006G343130	XP_009143839.1
OG0017865	Np001G042460	XP_033140627.1
OG0017866	Np001G011440	XP_033141272.1
OG0017867	Np001G042680	XP_009141950.2
OG0017868	Np003G177840	XP_018512453.1
OG0017869	Np003G178110	XP_009134184.1
OG0017870	Np003G178120	XP_009134185.1
OG0017871	Np003G178790	XP_009108232.1
OG0017872	Np003G179650	XP_033140713.1
OG0017873	Np003G179690	XP_009108210.2
OG0017874	Np003G180400	XP_009108177.1
OG0017875	Np003G181590	XP_009114651.1
OG0017876	Np003G182680	XP_009144498.1
OG0017877	Np001G038240	XP_033136833.1
OG0017878	Np001G037100	XP_009101588.1
OG0017879	Np001G036190	XP_009101564.1
OG0017880	Np001G035560	XP_009101521.1
OG0017881	Np001G034560	XP_009101505.1
OG0017882	Np001G034400	XP_033136885.1
OG0017883	Np001G033740	XP_033128244.1
OG0017884	Np005G310110	XP_009124269.1
OG0017885	Np001G032690	XP_018515349.1
OG0017887	Np005G309800	XP_009108057.1
OG0017888	Np005G310590	XP_009144644.1
OG0017889	Np005G307350	XP_009149084.1
OG0017890	Np005G307750	XP_009107669.1
OG0017891	Np005G307850	XP_033131297.1
OG0017892	Np005G307920	XP_009139651.1
OG0017893	Np005G308470	XP_018511008.1
OG0017894	Np005G307230	XP_009139612.2
OG0017895	Np005G306950	XP_033146655.1
OG0017896	Np005G306350	XP_009108089.1
OG0017897	Np005G306340	XP_009139565.1
OG0017898	Np005G305840	XP_009139536.1
OG0017899	Np005G305720	XP_009139527.1
OG0017900	Np005G305080	XP_009148642.1
OG0017901	Np005G302500	XP_009146901.1
OG0017902	Np001G063170	XP_009150860.1
OG0017903	Np005G317800	XP_009140011.1
OG0017904	Np005G318790	XP_009140065.1
OG0017905	Np006G321860	XP_033142597.1
OG0017906	Np006G322230	XP_009142589.2
OG0017907	Np006G322720	XP_009142632.1
OG0017908	Np006G324320	XP_009143143.1
OG0017909	Np006G324460	XP_009143130.1
OG0017910	Np006G325330	XP_009143063.1
OG0017911	Np006G325870	XP_009143004.1
OG0017913	Np006G327650	XP_033148322.1
OG0017914	Np006G327780	XP_009142893.1
OG0017915	Np006G327960	XP_009142875.1
OG0017916	Np006G329040	XP_033143836.1
OG0017918	Np003G125210	XP_018513126.1
OG0017919	Np003G125230	XP_018513127.1
OG0017920	Np003G125240	XP_009122856.1
OG0017921	Np003G125370	XP_009130648.1
OG0017922	Np003G125790	XP_009125430.1
OG0017924	Np003G128000	XP_009130769.1, XP_009125511.1
OG0017925	Np003G147750	XP_009120864.1
OG0017926	Np003G149020	XP_009120777.1
OG0017928	Np003G152800	XP_009120470.1
OG0017929	Np003G153830	XP_009120399.1
OG0017930	Np001G004410	XP_009150531.1
OG0017931	Np001G004110	XP_009130466.1
OG0017932	Np001G000740	XP_009103524.1
OG0017933	Np001G000520	XP_009103542.1
OG0017934	Np001G000380	XP_009112285.1
OG0017935	Np001G000230	XP_009112277.1
OG0017936	Np003G189850	XP_009111527.1
OG0017937	Np003G189840	XP_009133969.1
OG0017938	Np003G189700	XP_009111507.1
OG0017940	Np003G188730	XP_009111426.1
OG0017941	Np003G188580	XP_009134515.1
OG0017942	Np003G188070	XP_009151645.1
OG0017943	Np003G186710	XP_009134434.1
OG0017944	Np006G357900	XP_033146279.1
OG0017945	Np006G355600	XP_033147613.1
OG0017946	Np006G352260	XP_009144343.1
OG0017947	Np006G350710	XP_009133842.1
OG0017948	Np004G251520	XP_033132510.1
OG0017949	Np006G361350	XP_009103579.1
OG0017950	Np004G194490	XP_033128685.1
OG0017951	Np006G362570	XP_009117011.1
OG0017952	Np006G363270	XP_009133964.1
OG0017953	Np007G424780	XP_009147438.1
OG0017954	Np007G424870	XP_009134606.1
OG0017955	Np007G417260	XP_009134889.1
OG0017956	Np007G425070	XP_009134590.1
OG0017957	Np007G425410	XP_009134569.1
OG0017958	Np007G425440	XP_009124823.1
OG0017959	Np003G125300	XP_009133583.1
OG0017960	Np003G124920	XP_009115127.1
OG0017962	Np003G125050	XP_009125392.1
OG0017963	Np005G278630	XP_009137626.1
OG0017965	Np005G278780	XP_009142784.1
OG0017966	Np007G422940	XP_009147312.1
OG0017967	Np007G422320	XP_009130355.1
OG0017968	Np007G422100	XP_009134728.1
OG0017969	Np007G422060	XP_009130370.1
OG0017970	Np007G421920	XP_009130372.1
OG0017972	Np007G420480	XP_009123980.1
OG0017973	Np007G420380	XP_009124987.1, XP_009134771.1
OG0017974	Np007G420140	XP_009124193.1
OG0017975	Np007G411460	XP_009146817.1
OG0017976	Np007G418980	XP_009147249.1
OG0017977	Np007G418990	XP_009124081.1
OG0017978	Np007G418530	XP_009147217.1
OG0017979	Np007G418240	XP_033148210.1
OG0017980	Np007G417240	XP_009124924.2
OG0017981	Np007G415360	XP_009147065.1
OG0017982	Np007G415200	XP_009124266.1
OG0017983	Np007G414790	XP_009147015.1
OG0017984	Np007G414210	XP_009146977.1
OG0017985	Np007G414190	XP_009146978.1
OG0017986	Np006G333890	XP_009133359.1
OG0017987	Np006G339350	XP_033145131.1
OG0017988	Np006G339280	XP_009133076.1
OG0017989	Np006G339240	XP_009143589.1
OG0017990	Np006G337550	XP_009141646.1
OG0017991	Np006G336050	XP_033147540.1
OG0017993	Np004G241040	XP_009148920.1
OG0017994	Np004G240770	XP_009148949.1
OG0017995	Np004G240740	XP_033129102.1
OG0017996	Np004G239290	XP_009117737.1
OG0017997	Np004G238340	XP_009149217.1
OG0017998	Np004G237550	XP_033132673.1
OG0017999	Np004G237220	XP_009117609.1
OG0018000	Np004G236640	XP_009117569.2
OG0018001	Np004G235310	XP_009149504.2
OG0018002	Np004G235250	XP_009149509.1
OG0018003	Np004G235240	XP_009149510.2
OG0018004	Np004G235210	XP_033128064.1
OG0018005	Np004G233850, Np004G233860	XP_018508548.1, XP_018515295.1
OG0018006	Np004G232190	XP_009123121.1
OG0018007	Np001G018040	XP_009151610.1, XP_009129702.1
OG0018008	Np004G231340	XP_009115595.1
OG0018009	Np004G230660	XP_009115554.1
OG0018010	Np004G229880	XP_009115509.1
OG0018011	Np004G227810, Np004G227860	XP_009115435.1
OG0018012	Np004G225840	XP_033136776.1
OG0018013	Np004G209280	XP_018509340.2
OG0018015	Np005G282250	XP_033144075.1
OG0018016	Np005G281390	XP_009138729.1
OG0018017	Np005G280840	XP_009137521.2
OG0018018	Np006G364580	XP_009117087.1
OG0018019	Np006G364660	XP_009140610.1
OG0018020	Np006G364880	XP_009140597.1
OG0018021	Np006G365930	XP_009140537.1
OG0018022	Np006G366330	XP_009117244.1
OG0018023	Np006G366570	XP_009140509.1
OG0018025	Np006G367050	XP_009140468.1
OG0018026	Np006G367510	XP_009140454.1
OG0018027	Np006G368490	XP_009140377.1
OG0018028	Np006G368980	XP_009140349.1
OG0018030	Np004G244080	XP_033128737.1
OG0018031	Np004G247290	XP_018509990.1
OG0018032	Np004G248110	XP_009148402.1
OG0018033	Np004G249480	XP_009148263.1
OG0018034	Np004G250290	XP_009148152.2
OG0018035	Np004G251710	XP_009110924.1
OG0018037	Np004G253620	XP_033138423.1
OG0018038	Np004G253700	XP_009119094.1
OG0018039	Np004G254320	XP_009118582.1
OG0018040	Np004G254470	XP_009119154.1
OG0018041	Np004G255270	XP_033138189.1
OG0018042	Np004G255340	XP_009119238.2
OG0018043	Np004G256190	XP_009118671.1
OG0018044	Np004G256210	XP_009119332.1
OG0018045	Np004G256850	XP_009111152.1
OG0018046	Np004G257650	XP_009118744.1
OG0018047	Np004G258620	XP_009118798.1
OG0018049	Np004G259630	XP_009118847.1
OG0018050	Np004G259640	XP_009118848.1
OG0018051	Np004G259710	XP_033134752.1
OG0018052	Np003G141210, Np003G140070	XP_009132239.2
OG0018054	Np003G141570	XP_009121649.1
OG0018055	Np003G141860	XP_009126021.1
OG0018056	Np003G142220	XP_009121586.2
OG0018057	Np003G145080, Np003G145090	XP_009121366.1
OG0018060	Np003G146790	XP_033138736.1
OG0018061	Np001G014420	XP_009111722.2
OG0018063	Np001G015650	XP_009129839.1
OG0018064	Np001G015760	XP_009151255.1
OG0018065	Np001G016800	XP_033129762.1
OG0018066	Np003G140490	XP_033139765.1
OG0018067	Np001G018070	XP_009151609.2
OG0018068	Np003G131510	XP_009122221.1
OG0018069	Np003G131010	XP_009122185.1
OG0018070	Np003G129890	XP_009130862.1
OG0018071	Np003G129420	XP_009130840.1
OG0018072	Np001G011670	XP_009130068.2
OG0018073	Np001G011540	XP_009150954.2
OG0018074	Np001G009320	XP_009111987.1
OG0018075	Np001G009270	XP_009111990.1
OG0018076	Np001G009080	XP_009136482.1
OG0018077	Np001G009010	XP_009136487.1
OG0018078	Np001G008650	XP_009150117.1
OG0018079	Np003G154210	XP_009120378.1
OG0018080	Np001G050840	XP_009136519.1
OG0018081	Np001G049910	XP_009149773.1
OG0018082	Np001G049640	XP_009149781.1
OG0018083	Np001G046670	XP_009150242.1
OG0018084	Np001G043620	XP_009123274.1
OG0018085	Np001G043270	XP_009123264.2
OG0018086	Np001G048480	XP_009149824.1
OG0018087	Np003G158360	XP_009120119.1
OG0018088	Np002G108360	XP_018510179.2
OG0018089	Np002G090700, Np002G090720, Np002G088420	XP_009127582.1
OG0018090	Np002G088350	XP_009127668.1
OG0018091	Np002G088060	XP_009127684.1
OG0018092	Np002G087570	XP_033132160.1, XP_018508361.1
OG0018094	Np002G083900	XP_033130195.1
OG0018097	Np002G075260	XP_009106384.1
OG0018098	Np002G075370	XP_018508833.1
OG0018100	Np002G077390	XP_009106236.1
OG0018101	Np002G078180	XP_009128091.1, XP_009106184.1
OG0018102	Np002G078280	XP_009106173.1
OG0018103	Np002G078390	XP_009104722.1
OG0018104	Np002G078950	XP_009104747.1
OG0018105	Np002G078970	XP_009128060.1
OG0018106	Np002G080570, Np002G079070	XP_033130646.1
OG0018107	Np002G079820	XP_009106062.1
OG0018108	Np002G081600	XP_033139300.1
OG0018109	Np006G320410	XP_009142480.2
OG0018110	Np002G082200	XP_009104849.1
OG0018111	Np002G072490	XP_009106643.1
OG0018112	Np002G072350	XP_009104536.1
OG0018113	Np002G072190	XP_009106663.2
OG0018114	Np002G070300	XP_009104432.1
OG0018115	Np007G408570	XP_009146589.1
OG0018116	Np007G408360	XP_009124691.1
OG0018117	Np007G407940	XP_009124726.1
OG0018118	Np007G407860	XP_009124733.1
OG0018119	Np007G407850	XP_009135291.1
OG0018120	Np001G044410	XP_033147815.1
OG0018121	Np007G406730	XP_009146454.2
OG0018122	Np007G404640	XP_009135426.1
OG0018124	Np007G393630	XP_009113565.1
OG0018126	Np007G382700	XP_009124772.1
OG0018128	Np007G383940	XP_009145247.2
OG0018129	Np007G385630	XP_009102570.1
OG0018130	Np007G385750	XP_009102561.1
OG0018131	Np006G331200	XP_009108024.1
OG0018132	Np007G388500	XP_009102399.1
OG0018133	Np007G388940	XP_009136156.1
OG0018134	Np007G379960	XP_009112241.1
OG0018135	Np007G380140	XP_009112255.1
OG0018136	Np007G389630	XP_009102347.1
OG0018137	Np007G389610	XP_009102351.1
OG0018138	Np007G380090	XP_009136204.1
OG0018139	Np007G379800	XP_009112237.1
OG0018140	Np007G378500	XP_009123229.1
OG0018141	Np007G378080	XP_018510988.1
OG0018142	Np007G377700	XP_009121238.1
OG0018143	Np007G377110	XP_009121210.1
OG0018144	Np007G375780	XP_009121106.1
OG0018145	Np007G374400	XP_009112497.1
OG0018146	Np007G373580	XP_009102181.1
OG0018147	Np007G371830	XP_009117473.1
OG0018148	Np007G371740	XP_009112678.1
OG0018149	Np004G192770	XP_009147588.2
OG0018150	Np004G194040	XP_009147661.1
OG0018151	Np004G194730	XP_009147704.1
OG0018152	Np004G194950	XP_009144868.1
OG0018153	Np004G198650	XP_009147926.1
OG0018154	Np004G198500	XP_009107318.1
OG0018155	Np004G199400	XP_009107354.2
OG0018156	Np004G190040	XP_009102017.1
OG0018157	Np004G255630	XP_009119269.1
OG0018158	Np001G055010	XP_009115979.1
OG0018159	Np001G055460	XP_009139435.1
OG0018160	Np004G197380, Np001G056020	XP_009116018.1
OG0018161	Np001G058460	XP_009116193.1
OG0018162	Np001G060550	XP_009116341.1
OG0018164	Np001G060620	XP_009104003.1
OG0018165	Np001G060740	XP_009116352.1
OG0018166	Np001G062090	XP_009116446.2
OG0018168	Np001G063410	XP_009116531.1
OG0018169	Np001G064350	XP_009104182.1
OG0018170	Np001G066120	XP_018514200.1
OG0018171	Np001G067380	XP_009116817.2
OG0018172	Np001G068900	XP_009116919.1
OG0018173	Np004G192000	XP_009147549.1
OG0018175	Np005G309700	XP_009108059.1
OG0018176	Np001G052020	XP_033133168.1
OG0018177	Np001G052960	XP_009149224.1
OG0018178	Np001G055950	XP_009116010.1
OG0018180	Np001G056420	XP_018509763.1
OG0018181	Np001G059810	XP_009116280.1
OG0018182	Np001G059920	XP_009140608.1, XP_009116290.1
OG0018183	Np001G062470	XP_009116472.2
OG0018184	Np001G066740	XP_009104280.1
OG0018185	Np001G068210	XP_009116877.1
OG0018188	Np001G000530	XP_009103541.1
OG0018190	Np001G034590	XP_009128885.1
OG0018191	Np007G372010	XP_009102025.1
OG0018192	Np001G042180	XP_009101833.1
OG0018193	Np001G041940	XP_033140626.1
OG0018194	Np006G340580	XP_033146954.1
OG0018195	Np006G335420	XP_009133257.1
OG0018199	Np006G322240	XP_009142590.2
OG0018203	Np002G077150	XP_009128145.1
OG0018204	Np002G080850	XP_009106021.1
OG0018205	Np002G081970	XP_018508472.1
OG0018206	Np005G277110	XP_009109121.1
OG0018207	Np005G274440	XP_009137879.1
OG0018208	Np005G276760	XP_009144218.2
OG0018209	Np005G267670, Np005G266610	XP_009138407.1
OG0018211	Np001G017990	XP_033136578.1
OG0018212	Np004G254570	XP_009118590.1
OG0018213	Np004G253380	XP_009118544.1
OG0018214	Np004G252730	XP_009118469.1
OG0018215	Np004G251760	XP_009148024.2
OG0018216	Np004G251500	XP_009118413.1
OG0018219	Np004G241700	XP_018511525.1
OG0018220	Np004G241060	XP_009148915.1
OG0018222	Np004G232000	XP_009103229.1
OG0018223	Np005G282580	XP_009137876.1
OG0018224	Np002G085300	XP_009105713.2
OG0018225	Np002G086080	XP_009105674.1
OG0018226	Np002G090090	XP_009105068.1
OG0018227	Np002G091940	XP_009127552.1
OG0018228	Np002G113110	XP_009124462.1
OG0018229	Np002G119280, Np008G428340	XP_033130765.1, XP_033136856.1, XP_033143863.1
OG0018230	Np002G119630	XP_009123360.1
OG0018231	Np005G316150	XP_009140046.1
OG0018234	Np007G388130	XP_009136118.1
OG0018235	Np007G392020	XP_033147813.1
OG0018238	Np007G408860	XP_009120562.1
OG0018239	Np002G089020	XP_009105395.1
OG0018240	Np007G414220	XP_033146702.1
OG0018241	Np007G416710	XP_009134910.1
OG0018242	Np007G375360, Np007G375350	XP_009150839.1
OG0018243	Np003G127140	XP_009122740.1
OG0018244	Np003G129910	XP_009122123.1
OG0018246	Np003G132460	XP_009122292.1
OG0018247	Np007G412150, Np003G132850	XP_009125676.2
OG0018248	Np003G132880	XP_009122370.1
OG0018251	Np006G371410	XP_009134022.2
OG0018252	Np005G287690	XP_009137185.1
OG0018253	Np004G202920	XP_009107482.1
OG0018254	Np004G211300	XP_033130194.1, XP_033132664.1
OG0018255	Np005G280760	XP_033141303.1
OG0018258	Np006G359540	XP_033145160.1
OG0018259	Np006G360700	XP_009133894.1
OG0018260	Np006G361150	XP_009140780.1
OG0018261	Np003G129570	XP_009122553.1
OG0018262	Np005G281330	XP_009148429.1
OG0018263	Np003G134390	XP_009122432.1
OG0018264	Np003G138260	XP_009121932.1
OG0018265	Np003G139240	XP_033137898.1
OG0018266	Np003G140520	XP_009125936.1
OG0018267	Np003G145030	XP_033138562.1, XP_033140157.1
OG0018268	Np005G311140	XP_009139702.1
OG0018269	Np003G145800	XP_018511280.2
OG0018270	Np003G145780	XP_009120994.1
OG0018271	Np001G020900	XP_009152181.1
OG0018273	Np003G155130	XP_033140246.1
OG0018274	Np003G152600	XP_009126669.1
OG0018275	Np003G151140	XP_009131897.1
OG0018276	Np007G379390, Np007G379400, Np003G150210	XP_033137863.1
OG0018277	Np003G148890	XP_009126462.1
OG0018278	Np003G148660	XP_009126444.1
OG0018279	Np001G013310	XP_009111672.1
OG0018280	Np001G010560	XP_009130113.1
OG0018281	Np001G009410	XP_009136449.1
OG0018282	Np001G008900	XP_018512882.2
OG0018286	Np001G001190	XP_009103485.1
OG0018288	Np004G248360	XP_018515011.1
OG0018289	Np004G241250	XP_009148899.2
OG0018291	Np004G232680	XP_033130838.1, XP_009145550.3
OG0018295	Np007G376990, Np007G376970, Np007G376950, Np007G376960, Np007G376980, Np007G376940	XP_009112398.1, XP_033134158.1, XP_033131400.1
OG0018298	Np002G089920	XP_009127598.1
OG0018299	Np002G089690	XP_009127617.1
OG0018300	Np007G415470	XP_009134966.1, XP_009147074.1
OG0018301	Np007G384610	XP_009102625.1
OG0018302	Np007G387910	XP_009136110.1
OG0018303	Np006G366380	XP_033136680.1
OG0018306	Np001G056440	XP_009103876.1, XP_009139386.1
OG0018308	Np003G147880	XP_009126859.1
OG0018310	Np003G176900, Np003G176820	XP_009134141.1
OG0018311	Np005G276790	XP_033143513.1
OG0018312	Np005G277550	XP_009143585.1
OG0018313	Np005G280210	XP_009139498.1
OG0018315	Np001G019660	XP_033131069.1
OG0018317	Np005G311070	XP_009124915.1
OG0018318	Np005G313350	XP_009125071.1
OG0018319	Np005G318830	XP_009140069.1
OG0018320	Np001G039940	XP_009101720.1
OG0018321	Np003G171280	XP_009132684.2
OG0018322	Np003G167820	XP_009107238.1
OG0018323	Np003G155360	XP_009120292.2, XP_018512816.1
OG0018324	Np001G003140	XP_009130600.3
OG0018328	Np005G291170	XP_009122330.2
OG0018328	Np003G133460, Np003G133470	XP_009110375.3
OG0018336	Np003G161850	XP_009148746.1
OG0018338	Np005G264350	XP_009108749.1
OG0018340	Np002G106330	XP_009113409.1
OG0018341	Np002G111540	XP_009113371.1
OG0018345	Np001G023600	XP_033139885.1, XP_033128424.1
OG0018347	Np002G094320	XP_009105224.1
OG0018348	Np002G095820	XP_009105194.1
OG0018351	Np002G121130, Np002G121160	XP_009113034.2
OG0018352	Np003G125720	XP_009122847.1
OG0018354	Np004G190140	XP_033132431.1
OG0018355	Np003G130580	XP_009125608.1
OG0018356	Np003G174180	XP_009134038.1
OG0018357	Np003G173890	XP_009134044.2
OG0018358	Np003G173790	XP_009118898.1
OG0018359	Np003G173010	XP_009118891.2
OG0018360	Np003G172520	XP_033138115.1
OG0018361	Np003G170460	XP_009132676.1
OG0018362	Np003G184430	XP_009140871.1
OG0018364	Np003G167250	XP_009127268.1
OG0018365	Np003G165260	XP_009119804.1
OG0018367	Np003G156850	XP_009120199.2
OG0018368	Np001G018190	XP_033129673.1
OG0018369	Np003G139960	XP_009121782.1
OG0018372	Np005G292630	XP_009136900.1
OG0018373	Np005G292130	XP_018513623.1
OG0018374	Np005G290160	XP_009108419.1
OG0018375	Np005G288970, Np005G289030	XP_009133290.1
OG0018376	Np005G287370	XP_009134331.2
OG0018378	Np004G206300	XP_009114798.1
OG0018379	Np004G203560, Np002G119920	XP_009107487.1
OG0018380	Np004G212240	XP_009102865.1
OG0018381	Np005G268610	XP_009140967.1
OG0018382	Np005G269690	XP_018509247.1
OG0018383	Np005G260980	XP_009101907.1
OG0018384	Np005G286390	XP_009108533.1
OG0018385	Np005G313400	XP_009139774.1
OG0018387	Np006G343000	XP_018512948.1
OG0018388	Np006G343010	XP_033141974.1
OG0018389	Np001G042270	XP_009114037.1
OG0018390	Np001G024650	XP_009114156.1
OG0018393	Np003G179910	XP_009128690.1
OG0018395	Np003G183930	XP_009114530.1
OG0018398	Np001G037290	XP_009101599.1
OG0018399	Np001G031800	XP_009128978.1
OG0018401	Np005G310580	XP_009108011.1
OG0018402	Np005G309250	XP_009113943.1
OG0018403	Np005G307030	XP_009139599.2
OG0018404	Np005G303970	XP_009148018.1
OG0018405	Np005G316530	XP_009139951.1
OG0018406	Np005G317610	XP_009125137.1
OG0018408	Np005G318210	XP_009140036.1
OG0018409	Np005G318270	XP_033145704.1
OG0018410	Np005G319240	XP_009140081.1
OG0018411	Np005G319660	XP_009140102.1
OG0018412	Np005G320190	XP_018514067.1
OG0018413	Np006G320790	XP_009133832.1
OG0018414	Np006G320910	XP_009142505.1
OG0018415	Np006G322290	NP_001288869.1
OG0018417	Np006G325370	XP_009143058.1
OG0018418	Np005G307120	XP_009139606.1
OG0018419	Np006G329560	XP_009142015.1
OG0018420	Np003G125660	XP_018512145.1
OG0018421	Np003G126910	XP_033137583.1
OG0018423	Np005G318470	XP_009125165.1
OG0018425	Np001G005780	XP_009150410.1
OG0018426	Np001G000420	XP_033134149.1
OG0018427	Np001G000290	XP_009112282.1
OG0018428	Np003G189740	XP_009144555.1
OG0018429	Np003G186330	XP_009111265.1
OG0018430	Np001G040740	XP_009123909.1
