Orthogroup	Noccaea_praecox	Arabidopsis_lyrata_Rawat
OG0014946	Np003G155670	AL8G33680
OG0014947	Np003G155570	AL8G33700
OG0014948	Np003G155330	AL8G33820
OG0014949	Np003G155220	AL8G33900
OG0014950	Np003G155140	nbis-gene-2167
OG0014951	Np003G154900	AL8G34230
OG0014952	Np003G154880	AL8G34250
OG0014953	Np003G175010	AL6G41240
OG0014954	Np003G175120	AL6G41260
OG0014955	Np003G140140	AL6G24020
OG0014956	Np003G140210	AL6G24030
OG0014957	Np003G139790	AL6G23720
OG0014958	Np003G139580	AL6G23480
OG0014959	Np003G139010	AL6G22940
OG0014960	Np003G138560	AL6G22630
OG0014961	Np003G138210	AL6G22260
OG0014962	Np003G138170	AL6G22210
OG0014963	Np003G138040	AL6G22090
OG0014964	Np003G137940	AL6G22000
OG0014965	Np003G137900	AL6G21980
OG0014966	Np003G137680	AL6G21730
OG0014967	Np003G137510	AL6G21650
OG0014968	Np003G137460	AL6G21630
OG0014969	Np006G335940	AL4G35130
OG0014970	Np003G137310	AL6G21500
OG0014971	Np003G137270	AL6G21470
OG0014972	Np003G137240	AL6G21440
OG0014973	Np003G137040	AL6G21240
OG0014974	Np003G137020	AL6G21210
OG0014975	Np003G136830	AL6G21020
OG0014976	Np003G136800	AL6G20990
OG0014977	Np003G136770	AL6G20940
OG0014978	Np003G136690	AL6G20880
OG0014979	Np002G075830, Np003G136500	AL6G20700
OG0014980	Np003G136490	AL6G20690
OG0014981	Np003G136260	AL6G20440
OG0014982	Np003G135910	AL6G20100
OG0014983	Np003G135860	AL6G20040
OG0014984	Np003G135680	AL6G19860
OG0014985	Np003G135660	AL6G19850
OG0014986	Np003G135260	AL6G19500
OG0014987	Np003G134600	AL6G18780
OG0014988	Np003G134570	AL6G18750
OG0014989	Np003G134210	AL6G18400
OG0014990	Np003G133550	AL6G17900
OG0014991	Np003G133440	AL6G17790
OG0014992	Np003G133340	AL6G17700
OG0014993	Np003G133270	AL6G17600
OG0014994	Np005G296100	AL7G37550
OG0014995	Np005G295430	AL7G37330
OG0014996	Np005G295410	AL7G37310
OG0014997	Np005G293610	AL7G36810
OG0014998	Np005G293480	AL7G36790
OG0014999	Np005G291740	AL7G35960
OG0015000	Np005G291570	AL7G35810
OG0015001	Np005G291370	AL7G35680
OG0015002	Np005G291350	AL7G35660
OG0015003	Np005G291200	AL7G35610
OG0015004	Np005G291000	AL7G35460
OG0015005	Np005G290850	AL7G35440
OG0015006	Np005G290370	AL7G35030
OG0015007	Np005G290220	AL7G34940
OG0015008	Np005G290030	AL7G34770
OG0015009	Np005G289410	AL7G34380
OG0015010	Np005G289400	AL7G34370
OG0015011	Np005G289330	AL7G34320
OG0015012	Np005G288670	AL7G33790
OG0015013	Np005G288120, Np001G032330	AL7G33380
OG0015014	Np005G286970	AL7G33330
OG0015015	Np005G287090	AL7G33280
OG0015016	Np004G237850	nbis-gene-100
OG0015017	Np005G287520	AL7G32950
OG0015018	Np005G287620	AL7G32850
OG0015019	Np003G141170	AL6G24970
OG0015020	Np005G287760	AL7G32750
OG0015021	Np005G288070	AL7G32600
OG0015022	Np005G286930	AL7G32530
OG0015023	Np005G286880	AL7G32470
OG0015024	Np005G286760	AL7G32300
OG0015025	Np005G286470	AL7G32150
OG0015026	Np005G286410	AL7G32110
OG0015027	Np005G286230	AL7G31740
OG0015028	Np005G285250	AL7G31080
OG0015029	Np005G284860	AL7G30870
OG0015030	Np005G284680	AL7G30660
OG0015031	Np005G284640	AL7G30620
OG0015033	Np005G283020	AL7G29360
OG0015034	Np005G282770	AL7G29150
OG0015035	Np004G205750	AL1G47110
OG0015036	Np004G205780	AL1G47180
OG0015037	Np004G205810	AL1G47220
OG0015038	Np004G205980	AL1G47360
OG0015039	Np004G206010	AL1G47380
OG0015040	Np004G206130	AL1G47630
OG0015041	Np004G206160	AL1G47660
OG0015042	Np004G206230	AL1G47690
OG0015043	Np004G206290	AL1G47720
OG0015044	Np004G208590	AL1G48700
OG0015045	Np004G208640	AL1G48770
OG0015046	Np004G208690	AL1G48870
OG0015047	Np005G308830	nbis-gene-211
OG0015048	Np004G204300	AL1G50230
OG0015049	Np004G204390	AL1G50350
OG0015050	Np004G204400	AL1G50360
OG0015051	Np004G204610	AL1G50570
OG0015052	Np004G204780	AL1G50830
OG0015053	Np004G204870	AL1G51010
OG0015054	Np004G204880	AL1G51020
OG0015055	Np004G204890	AL1G51030
OG0015056	Np004G204930	AL1G51120
OG0015057	Np004G202590	AL1G52280
OG0015058	Np004G202840	AL1G52180
OG0015059	Np004G202930	AL1G52110
OG0015060	Np004G203170	AL1G51810
OG0015061	Np004G203280	AL1G51670
OG0015062	Np004G203430	AL1G51640
OG0015063	Np004G203310	AL1G51600
OG0015064	Np004G203610	AL1G51520
OG0015065	Np004G202050	AL1G52620
OG0015066	Np005G300300	AL7G38730
OG0015067	Np004G200360	AL1G54070
OG0015068	Np004G200570	AL1G53970
OG0015069	Np004G200780	AL1G53720
OG0015070	Np004G200920	AL1G53420
OG0015071	Np004G203730	AL1G51430
OG0015072	Np004G201860	AL1G52900
OG0015073	Np004G201830	AL1G52910
OG0015074	Np004G201770	AL1G53020
OG0015075	Np001G042550	AL8G18690
OG0015076	Np004G200230	AL1G54310
OG0015077	Np004G210660	AL1G41380
OG0015078	Np007G383520	AL3G36970
OG0015079	Np004G210580	AL1G41280
OG0015080	Np004G210590	AL1G41290
OG0015081	Np001G009120	AL8G38170
OG0015082	Np004G211030	AL1G41760
OG0015083	Np004G211240	AL1G41940
OG0015084	Np004G212100	AL1G42970
OG0015085	Np004G212850	AL1G43500
OG0015086	Np004G213040	AL1G43640
OG0015087	Np004G213210	AL1G43870
OG0015088	Np004G213250	AL1G43900
OG0015089	Np004G213300	AL1G43960
OG0015090	Np004G213320	AL1G43990
OG0015091	Np004G213950	AL1G44560
OG0015092	Np004G214140	AL1G44700
OG0015093	Np004G214210	AL1G44740
OG0015094	Np005G266360	AL7G15780
OG0015095	Np005G266990	AL7G15560
OG0015096	Np005G267440	AL7G15180
OG0015097	Np005G267500	AL7G15110
OG0015098	Np005G267540	AL7G15070
OG0015099	Np005G267620	AL7G15020
OG0015100	Np005G267650	AL7G15000
OG0015101	Np005G267840	AL7G14870
OG0015102	Np005G268050	AL7G14670
OG0015103	Np005G268480	AL7G14210
OG0015104	Np005G268520	AL7G14160
OG0015105	Np005G268550	AL7G14130
OG0015106	Np005G268560	AL7G14120
OG0015107	Np005G268590	AL7G15130
OG0015108	Np005G268900	AL7G13730
OG0015109	Np005G268960	AL7G13670
OG0015110	Np005G269080	AL7G13590
OG0015111	Np005G269110	AL7G13560
OG0015112	Np005G269330	AL7G13390
OG0015113	Np005G310010	AL7G44320
OG0015114	Np005G269570	AL7G13140
OG0015115	Np005G269770	AL7G12870
OG0015116	Np005G262710	AL7G12730
OG0015117	Np005G262650	AL7G12680
OG0015118	Np005G262580	AL7G12590
OG0015119	Np006G335690, Np006G335710, Np005G262540	AL7G12550
OG0015120	Np005G262520	AL7G12530
OG0015121	Np005G262280	AL7G12310
OG0015122	Np005G261880	AL7G11910
OG0015123	Np005G261850	AL7G11890
OG0015124	Np005G261760	AL7G11750
OG0015125	Np005G261560	AL7G11400
OG0015126	Np005G261420	AL7G11310
OG0015127	Np005G261160	AL7G11070
OG0015128	Np005G261060	AL7G10970
OG0015129	Np005G260800	AL7G10770
OG0015130	Np005G260690	AL7G10710
OG0015131	Np005G260580	AL7G10610
OG0015132	Np005G260550	AL7G10580
OG0015133	Np005G260530	AL7G10560
OG0015134	Np005G260110	AL7G10190
OG0015135	Np005G260130	AL7G10210
OG0015136	Np005G260170	AL7G10250
OG0015137	Np005G260190	AL7G10260
OG0015138	Np005G260270	AL7G10320
OG0015139	Np005G260290	AL7G10340
OG0015140	Np005G259970	AL7G10020
OG0015141	Np007G375000	AL7G43610
OG0015142	Np005G311530	AL7G45990
OG0015143	Np005G310810	AL7G45150
OG0015144	Np005G310700	AL7G45100
OG0015145	Np005G310890	AL7G45330
OG0015146	Np002G098560	AL2G22120
OG0015148	Np005G312110	AL7G46290
OG0015149	Np005G312590	AL7G46730
OG0015150	Np005G312610	AL7G46760
OG0015151	Np005G312800	AL7G52880
OG0015152	Np005G313550	AL7G52050
OG0015153	Np006G341710, Np005G313820	AL7G51920
OG0015154	Np005G314020	AL7G51740
OG0015155	Np005G314950	AL7G51210
OG0015156	Np005G315720	AL7G50710
OG0015157	Np005G315960	AL7G50510
OG0015158	Np005G315970	AL7G50500
OG0015159	Np001G036930	AL8G12970
OG0015160	Np004G214910	AL1G45360
OG0015161	Np006G340920	AL4G31120
OG0015162	Np006G340900	AL4G31140
OG0015163	Np006G340880	AL4G31160
OG0015164	Np001G045580	AL5G24550
OG0015165	Np001G045610	AL5G24580
OG0015166	Np004G217340	AL1G45970
OG0015167	Np006G340370	AL4G31590
OG0015168	Np006G340460	AL4G31550
OG0015169	Np006G340480, Np006G340510	AL4G31530
OG0015170	Np006G340630	AL4G31450
OG0015171	Np006G340670	AL4G31410
OG0015172	Np002G092620	AL1G48990
OG0015173	Np003G176840, Np003G176920	AL6G43010
OG0015174	Np003G175960	AL6G42630
OG0015175	Np003G175920	AL6G42610
OG0015176	Np003G175860	AL6G42470
OG0015177	Np003G175800	AL6G42370
OG0015178	Np003G175790	AL6G42360
OG0015179	Np004G204850	AL1G50950
OG0015180	Np003G175400	AL6G42030
OG0015181	Np006G342550	AL4G30260
OG0015182	Np006G342720	AL4G30070
OG0015183	Np006G342750	AL4G30050
OG0015184	Np006G343280	AL4G29640
OG0015185	Np006G343330, Np004G229540	AL4G29590
OG0015186	Np006G343610	AL4G29430
OG0015187	Np006G343620	AL4G29420
OG0015188	Np006G343990	AL4G29270
OG0015189	Np006G345150, Np009G432040	AL4G29150
OG0015190	Np001G041700	AL8G17460
OG0015192	Np001G041780	AL8G17520
OG0015193	Np001G042010	AL8G17910
OG0015194	Np001G042000	AL8G17880
OG0015195	Np001G042150	AL8G18070
OG0015196	Np001G042310	AL8G18360
OG0015197	Np001G042320	AL8G18380
OG0015198	Np001G042600	AL8G18850
OG0015199	Np001G042760	AL8G19100
OG0015200	Np003G147930	AL6G31370
OG0015201	Np001G040770	AL8G16350
OG0015202	Np003G147260	AL8G19260
OG0015203	Np001G042850	AL8G19290
OG0015204	Np003G177900	AL6G43830
OG0015205	Np003G177990	AL6G43930
OG0015206	Np003G178070	AL6G44020
OG0015207	Np003G178090	AL6G44030
OG0015208	Np003G178100	AL6G44070
OG0015209	Np003G178330	AL6G44200
OG0015210	Np003G178420	AL6G44500
OG0015211	Np003G178730	AL6G44700
OG0015212	Np003G178830	AL6G44780
OG0015213	Np003G179440	AL6G44850
OG0015214	Np003G179660	AL6G45010
OG0015215	Np003G179680	AL6G45030
OG0015216	Np003G179700	AL6G45050
OG0015217	Np003G179930	AL6G45240
OG0015218	Np003G180180	AL6G45360
OG0015219	Np003G180280	AL6G45450
OG0015221	Np003G180920	AL6G46190
OG0015222	Np003G180900	AL6G46210
OG0015223	Np003G181510	AL6G46600
OG0015224	Np003G181630, Np003G181650	AL6G46770
OG0015225	Np003G181810	AL6G46930
OG0015226	Np001G018030	AL8G20730
OG0015227	Np005G285170	AL7G31050
OG0015228	Np003G183000	AL6G47750
OG0015229	Np003G183040	AL6G47780
OG0015230	Np003G183230	AL6G47870
OG0015231	Np003G183270	AL6G47890
OG0015232	Np003G183340	AL6G47940
OG0015233	Np003G183550	AL6G48080
OG0015234	Np003G183730	AL6G48280
OG0015235	Np003G184030	AL6G48570
OG0015236	Np003G184770	AL6G48820
OG0015237	Np001G039770	AL8G15460
OG0015238	Np001G039300	AL8G14990
OG0015239	Np001G039290	AL8G14900
OG0015240	Np001G039090	AL8G14790
OG0015241	Np001G037570	AL8G13510
OG0015242	Np001G037010	AL8G13070
OG0015243	Np001G036780	AL8G12850
OG0015244	Np001G036700	AL8G12780
OG0015245	Np001G036250	AL8G12720
OG0015247	Np001G036360	AL8G12590
OG0015248	Np001G036370	AL8G12570
OG0015249	Np004G191130	AL1G63450
OG0015251	Np001G035630	AL8G12090
OG0015252	Np001G035340	AL8G12010
OG0015253	Np001G032800	AL1G12900
OG0015254	Np001G060170	AL8G25620
OG0015255	Np001G033480	AL8G11230
OG0015256	Np005G309890	AL7G44120
OG0015257	Np005G310080	AL7G44380
OG0015260	Np005G310240	AL7G44510
OG0015261	Np007G388660	AL3G42170
OG0015262	Np005G310500	AL7G44590
OG0015263	Np007G388970	AL3G42530
OG0015264	Np005G310570	AL7G44670
OG0015265	Np005G307560	AL9U11670
OG0015266	Np007G388030	AL3G41280
OG0015267	Np005G282720	AL7G29110
OG0015268	Np005G307890	AL9U11310
OG0015269	Np007G387570	AL3G40590
OG0015270	Np007G387560	AL3G40580
OG0015271	Np005G308650	AL9U10480
OG0015272	Np005G307240	AL7G43000
OG0015273	Np005G307080	AL7G42860
OG0015274	Np005G306600	AL7G42480
OG0015275	Np005G306380	AL7G42410
OG0015276	Np005G305710	AL7G41950
OG0015277	Np005G305260	AL7G41680
OG0015278	Np005G305250	AL7G41670
OG0015279	Np007G384220	AL3G37750
OG0015281	Np005G303020	AL7G40130
OG0015282	Np005G302810	AL3G35650
OG0015283	Np005G316170	nbis-gene-1935
OG0015284	Np005G316520	AL7G49970
OG0015285	Np005G317260	AL7G49690
OG0015286	Np005G317270	AL7G49670
OG0015288	Np005G318290	AL7G48920
OG0015289	Np005G319270	AL7G48110
OG0015290	Np003G187090	AL3G42810
OG0015291	Np006G320530	AL4G47660
OG0015292	Np001G065140	AL4G47580
OG0015293	Np006G320640	AL4G47550
OG0015295	Np006G320850	AL4G47370
OG0015296	Np006G320870	AL4G47340
OG0015297	Np006G320880	AL4G47330
OG0015298	Np006G321070	AL4G47180
OG0015299	Np006G321080	AL4G47170
OG0015300	Np006G321120	AL4G47120
OG0015301	Np006G321140	AL4G38910
OG0015302	Np006G321210	AL4G47060
OG0015303	Np007G403090	AL3G28200
OG0015304	Np006G321910	AL4G46570
OG0015305	Np006G322190	AL4G46380
OG0015306	Np006G322220	AL4G46360
OG0015307	Np006G322450	AL4G46170
OG0015308	Np006G322580	nbis-gene-1168
OG0015309	Np006G322740	AL4G45950
OG0015310	Np006G322850	AL4G45780
OG0015311	Np006G323000	AL4G45650
OG0015312	Np006G323320	AL4G45270
OG0015313	Np006G323560	AL4G45090
OG0015314	Np006G324030	AL4G44790
OG0015315	Np006G324040	AL4G44780
OG0015316	Np006G324060	AL4G44760
OG0015317	Np006G324440	AL4G44510
OG0015318	Np006G324640	AL4G44350
OG0015319	Np006G324660	AL4G44330
OG0015320	Np006G324690	AL4G44300
OG0015321	Np006G324730	AL4G44260
OG0015322	Np006G324860	AL4G44130
OG0015323	Np006G324880	AL4G44110
OG0015324	Np006G325010	AL4G44020
OG0015325	Np006G325090, Np009G432130	AL4G43950
OG0015326	Np006G325360	AL4G43770
OG0015327	Np006G325760	AL4G43340
OG0015328	Np006G325990	AL4G42990
OG0015329	Np006G326190	AL4G42870
OG0015330	Np006G326620	AL4G42470
OG0015332	Np006G326960	AL4G42200
OG0015333	Np006G326990	AL4G42160
OG0015334	Np006G327260	AL4G41890
OG0015335	Np006G327540	AL4G41720
OG0015336	Np006G327670	AL4G41590
OG0015337	Np006G327800	AL4G41540
OG0015338	Np006G327890	AL4G41460
OG0015339	Np006G328010	AL4G41360
OG0015340	Np006G328020	AL4G41330
OG0015341	Np006G328210	AL4G41220
OG0015342	Np006G328270	AL4G41140
OG0015343	Np006G328600	AL4G40900
OG0015344	Np006G329130	AL4G40310
OG0015345	Np006G328820	AL4G40610
OG0015346	Np006G330050	AL4G39620
OG0015347	Np003G125380	AL6G10540
OG0015348	Np003G125390	nbis-gene-1428
OG0015349	Np003G125730	AL6G10930
OG0015350	Np003G125770	AL6G10980
OG0015352	Np003G126100	AL6G11200
OG0015353	Np003G126160	AL6G11260
OG0015354	Np003G126370	AL6G11410
OG0015355	Np003G126440	AL6G11510
OG0015356	Np003G126860	AL6G11910
OG0015357	Np003G126930	AL6G11990
OG0015358	Np003G127200	AL6G12360
OG0015359	Np003G127230	AL6G12390
OG0015360	Np003G127260	AL6G12420
OG0015361	Np003G127460	AL6G12590
OG0015362	Np003G127570	nbis-gene-2115
OG0015363	Np003G127640	AL6G12750
OG0015364	Np003G127680	AL6G12830
OG0015365	Np003G128090	AL6G13170
OG0015366	Np003G136110	AL6G20270
OG0015367	Np003G128140	AL6G13210
OG0015368	Np003G128260	AL6G13380
OG0015369	Np003G128350	AL6G13430
OG0015370	Np003G128420	AL6G13500
OG0015372	Np003G128800	AL6G13910
OG0015373	Np003G128810	AL6G13920
OG0015374	Np003G147330	AL6G30870
OG0015375	Np003G148460	AL6G31780
OG0015376	Np003G148350	AL6G31670
OG0015377	Np003G149160	AL6G32400
OG0015378	Np003G149230	AL6G32470
OG0015379	Np005G277360	AL7G24990
OG0015380	Np003G149370	AL6G32560
OG0015381	Np003G149440	AL6G32610
OG0015382	Np003G149790	AL6G32850
OG0015383	Np003G150000	AL6G33020
OG0015384	Np003G150140	AL6G33100
OG0015385	Np003G150330	AL6G33310
OG0015386	Np003G150470	AL6G33430
OG0015387	Np003G150550	AL6G33490
OG0015388	Np003G150830	AL6G33750
OG0015389	Np003G151430	AL8G37330
OG0015390	Np003G151640	AL8G37190
OG0015391	Np003G151700	AL8G37160
OG0015392	Np005G305160	AL4G20490
OG0015393	Np002G092140	AL2G25820
OG0015394	Np003G152220	AL8G36640
OG0015395	Np003G152510	AL8G36380
OG0015396	Np003G152580	AL8G36290
OG0015397	Np003G153090	AL8G35870
OG0015398	Np003G153630	AL8G35440
OG0015399	Np003G153040	AL8G35920
OG0015400	Np003G153310	AL8G35640
OG0015401	Np001G006550	AL8G40180
OG0015402	Np001G006150	AL8G40340
OG0015403	Np001G006110	AL8G40380
OG0015404	Np001G006070	AL8G40440
OG0015405	Np001G006060	AL8G40450
OG0015406	Np001G006040	AL8G40470
OG0015407	Np001G005990	AL8G40490
OG0015408	Np001G005980	AL8G40500
OG0015409	Np001G005640	AL8G40750
OG0015410	Np001G005220	AL8G41150
OG0015411	Np001G005180	AL8G41210
OG0015412	Np006G335480	AL4G35630
OG0015413	Np001G004800	AL8G41510
OG0015414	Np001G004660	AL8G41680
OG0015415	Np001G004630	AL8G41700
OG0015416	Np001G004570	AL8G41720
OG0015417	Np001G004510	AL8G41790
OG0015418	Np001G004460	AL8G41830
OG0015419	Np001G004360	AL8G41900
OG0015420	Np001G004270	AL8G42010
OG0015421	Np001G004220	AL8G42070
OG0015422	Np001G003950	AL8G42310
OG0015423	Np001G003840	AL8G42370
OG0015424	Np001G003500	AL455U10030, AL8G42670
OG0015426	Np001G003100	AL8G42970
OG0015427	Np001G002930	AL8G43110
OG0015428	Np001G002870	nbis-gene-2212, nbis-gene-6
OG0015430	Np001G002490	AL8G43600
OG0015431	Np001G002460	AL8G43620
OG0015432	Np001G002410	AL8G43690
OG0015433	Np001G002330	AL8G43770
OG0015434	Np001G002280	AL8G43820
OG0015435	Np001G002220	AL8G43880
OG0015436	Np001G002030	AL8G44000
OG0015437	Np001G002020	AL8G44010
OG0015438	Np001G001960	AL8G44050
OG0015439	Np001G001610	AL8G44320
OG0015440	Np006G363890	AL4G16910
OG0015441	Np001G001430	AL8G44540
OG0015442	Np001G001380	AL8G44580
OG0015443	Np001G000960	AL8G44810
OG0015444	Np003G175650	AL954U10020, AL8G23350
OG0015445	Np001G000760	AL8G45000
OG0015446	Np001G000640	AL8G45110
OG0015447	Np001G000600	AL8G45220
OG0015448	Np001G000400	AL8G45280
OG0015449	Np001G000340	AL8G45330
OG0015450	Np001G000300	AL8G45430
OG0015451	Np001G000170	AL8G45560
OG0015452	Np001G000040	AL8G45690
OG0015453	Np003G189810	AL6G53450
OG0015454	Np003G189060	AL6G52720
OG0015455	Np003G189270	AL6G52980
OG0015456	Np003G189510	AL6G53150
OG0015457	Np003G188790	AL6G52140
OG0015458	Np003G188780	AL7G39210, AL6G52150
OG0015459	Np003G188450	AL6G52280
OG0015460	Np003G188390	AL6G52360
OG0015461	Np003G188290	AL6G52450
OG0015462	Np003G187650	AL6G51630
OG0015463	Np003G187500	AL6G51490
OG0015464	Np003G187230	AL6G51260
OG0015466	Np003G186580	AL6G50560
OG0015467	Np003G186390	AL6G50440
OG0015468	Np003G186370	AL6G50420
OG0015469	Np003G186340	AL6G50410
OG0015470	Np003G185930	AL8G42480
OG0015472	Np001G040110	AL8G15780
OG0015473	Np001G040170	AL8G15840
OG0015474	Np001G040190	AL8G15860
OG0015475	Np001G040220	AL8G15870
OG0015476	Np001G040420	AL8G16050
OG0015477	Np001G040550	AL8G16160
OG0015478	Np001G040600	AL8G16210
OG0015479	Np001G040760	AL8G16320
OG0015480	Np001G040790	AL8G16370
OG0015481	Np001G040810	AL8G16390
OG0015482	Np001G041280	AL8G16880
OG0015483	Np006G356470, Np006G356330	AL4G27620
OG0015484	Np006G357530	AL4G28450
OG0015485	Np006G357050	AL4G28040
OG0015486	Np006G356080	AL103U10040
OG0015487	Np006G356030	AL4G27420
OG0015488	Np006G356020	AL4G27410
OG0015489	Np006G355810	AL4G27240, AL80U10020
OG0015490	Np006G355190	AL4G26710
OG0015491	Np006G355050	AL4G26570
OG0015492	Np006G355020	AL4G26550
OG0015493	Np006G346720, Np006G354030	nbis-gene-364
OG0015494	Np006G347930, Np006G352760	AL4G25180
OG0015495	Np006G352470	AL4G25000
OG0015496	Np006G352200	AL4G24720
OG0015497	Np006G360230	AL4G23640
OG0015498	Np006G359910	AL4G23340
OG0015499	Np006G359740	nbis-gene-1030
OG0015500	Np006G359600	AL4G23120
OG0015501	Np006G359550	AL4G23060
OG0015502	Np006G359090	AL4G21760
OG0015503	Np006G358940	AL4G21940
OG0015504	Np006G358890	AL4G22000
OG0015505	Np006G358870	AL4G22020
OG0015506	Np006G358820	AL4G22060
OG0015507	Np006G358760	AL4G22090
OG0015509	Np006G361490	AL4G20620
OG0015510	Np006G361430	AL4G20760
OG0015511	Np006G361270	AL4G20900
OG0015512	Np006G361210	AL4G21100
OG0015514	Np006G360880	AL4G21330
OG0015515	Np006G361760	AL4G20110
OG0015516	Np006G361770, Np006G361800	AL4G20090
OG0015517	Np006G362020	AL4G19800
OG0015518	Np006G362060	AL4G19730
OG0015519	Np006G362090	AL4G20030
OG0015520	Np004G191080	AL4G19530
OG0015521	Np001G006440	AL4G40530
OG0015522	Np006G362330	AL1G17900
OG0015523	Np002G074540	AL6G53420
OG0015524	Np006G362410	AL4G19390
OG0015525	Np006G362520	AL4G19270
OG0015526	Np006G362710	AL4G18920
OG0015527	Np006G362750	AL4G18890
OG0015528	Np006G362780	nbis-gene-1006
OG0015529	Np006G362860	nbis-gene-1005
OG0015530	Np006G362910	AL4G18610
OG0015531	Np006G363030	AL4G18250
OG0015532	Np006G363150	AL4G17840
OG0015533	Np006G363230	AL4G17520
OG0015534	Np005G278000	AL7G25350
OG0015535	Np007G424820	AL3G10660
OG0015536	Np007G424890	AL3G10580
OG0015537	Np007G425200	AL3G10310
OG0015538	Np007G425250	AL3G10270
OG0015539	Np004G210930	AL1G41640
OG0015540	Np007G425360	AL3G10140
OG0015541	Np007G425420	AL3G10090
OG0015542	Np007G425450	AL3G10050
OG0015543	Np007G425460	AL3G32740
OG0015544	Np007G425490, Np004G189960	AL3G10030
OG0015545	Np003G124880	AL6G10050
OG0015546	Np001G060480	AL3G19520
OG0015547	Np003G124940	AL6G10080
OG0015548	Np003G124960	AL6G10110
OG0015549	Np003G124970	AL6G10120
OG0015550	Np003G125000	AL4G25140
OG0015551	Np003G125010	AL6G10140
OG0015552	Np003G125070	AL6G10190
OG0015553	Np003G125080	AL6G10210
OG0015554	Np003G125090	AL6G10220
OG0015555	Np005G279070	AL7G26340
OG0015556	Np005G278760	AL7G26040
OG0015557	Np007G424440	AL3G11030
OG0015558	Np007G424370	AL3G11090
OG0015559	Np007G423900	AL3G11340
OG0015560	Np007G423870	AL3G11350
OG0015561	Np007G423850	AL3G11370
OG0015562	Np007G423780	AL3G11430
OG0015563	Np007G423660	AL3G11570
OG0015564	Np007G423590	AL3G11580
OG0015565	Np007G423430	AL3G11750
OG0015566	Np007G423180	AL3G12020
OG0015567	Np007G423140	AL3G12080
OG0015568	Np007G423120	AL3G12100
OG0015569	Np007G422990	AL3G12230
OG0015570	Np007G422850	AL3G12370
OG0015571	Np007G422760	AL3G12460
OG0015572	Np007G422710	AL3G12520
OG0015573	Np007G422400	AL3G12870
OG0015574	Np007G422020	AL3G13230
OG0015575	Np007G421700	AL3G13470
OG0015576	Np007G421610	AL3G13560
OG0015577	Np007G421420	AL3G13770
OG0015578	Np007G420910	AL3G14050
OG0015579	Np007G420830	AL3G14240
