Orthogroup	Noccaea_praecox	Cardamine_hirsuta
OG0013236	Np004G204520	CARHR034280
OG0013237	Np004G204570	CARHR034420
OG0013238	Np004G204910	CARHR034810
OG0013239	Np004G202490	CARHR036050
OG0013240	Np007G412380, Np007G413810	CARHR083400
OG0013241	Np004G214700	CARHR030330
OG0013242	Np004G203290	CARHR035650
OG0013243	Np004G201970	CARHR036220
OG0013245	Np004G200470	CARHR037290
OG0013246	Np004G200710	CARHR037100
OG0013247	Np004G203740	CARHR035220
OG0013248	Np004G203760	CARHR035190
OG0013249	Np004G203770	CARHR035140
OG0013250	Np004G201920	CARHR036250
OG0013251	Np004G201360	CARHR036610
OG0013252	Np004G210640	CARHR027560
OG0013253	Np004G210620	CARHR027300
OG0013254	Np004G210960	CARHR027610
OG0013255	Np004G211020	CARHR027690
OG0013256	Np004G211040	CARHR027710
OG0013257	Np004G211510	CARHR028010
OG0013258	Np004G211640	CARHR028130
OG0013259	Np004G211810	CARHR028260
OG0013260	Np004G211910	CARHR028410
OG0013261	Np007G387300	CARHR100880
OG0013262	Np004G212110	CARHR028550
OG0013263	Np004G212470	CARHR028730
OG0013264	Np004G213060	CARHR029610
OG0013265	Np004G213590	CARHR029680
OG0013266	Np005G266390	CARHR243720
OG0013267	Np005G266460	CARHR243750
OG0013268	Np005G267060	CARHR243990
OG0013269	Np005G267450	CARHR244270
OG0013270	Np005G267480	CARHR244300
OG0013271	Np005G267530	CARHR244360
OG0013272	Np007G375340	CARHR108230
OG0013273	Np005G267860	CARHR244610, CARHR292040, CARHR292030
OG0013274	Np005G268030	CARHR244730
OG0013275	Np005G268040	CARHR244740
OG0013276	Np005G268070	CARHR244770
OG0013277	Np002G090740	CARHR244800
OG0013278	Np005G268180	CARHR244840
OG0013279	Np005G268290	CARHR244970
OG0013280	Np005G268330	CARHR244990
OG0013281	Np003G141320, Np007G390780	CARHR245320
OG0013282	Np005G268790	CARHR245490
OG0013284	Np005G268910	CARHR258580
OG0013285	Np005G269350	CARHR245840
OG0013286	Np005G262740	CARHR246280
OG0013287	Np001G056270	CARHR163340
OG0013288	Np005G262360	CARHR246600
OG0013289	Np005G262350	CARHR246610
OG0013290	Np005G262310	CARHR246650
OG0013291	Np005G262080	CARHR246830
OG0013292	Np005G262070	CARHR246840
OG0013293	Np005G262060	CARHR246850
OG0013294	Np004G210510	CARHR027190
OG0013295	Np005G262040	CARHR246880
OG0013296	Np005G261630	CARHR247260
OG0013297	Np005G261620	CARHR247280
OG0013298	Np005G261600	CARHR247290
OG0013299	Np005G261360	CARHR247420
OG0013300	Np005G261290	CARHR247470
OG0013301	Np005G261150	CARHR247630
OG0013302	Np005G260640	CARHR247930
OG0013303	Np005G260570	CARHR294420
OG0013304	Np005G260520	CARHR294380
OG0013305	Np005G260310	CARHR294230
OG0013306	Np005G260080	CARHR294030
OG0013307	Np005G260160	CARHR294110
OG0013308	Np005G260210	CARHR294140
OG0013309	Np005G260040	CARHR293980
OG0013310	Np006G370140	CARHR112770
OG0013311	Np005G310650	CARHR216680
OG0013312	Np005G310880	CARHR216450
OG0013313	Np005G310940	CARHR216380
OG0013314	Np005G311110	CARHR216140
OG0013315	Np005G311330	CARHR215820
OG0013316	Np005G312040	CARHR215430
OG0013318	Np005G312330	CARHR215230
OG0013319	Np005G312410	CARHR215150
OG0013320	Np005G312430	CARHR215130
OG0013321	Np005G312600	CARHR214890
OG0013322	Np005G313210	CARHR214440
OG0013323	Np005G313430	CARHR214220
OG0013324	Np005G313480	CARHR291850
OG0013325	Np005G313750	CARHR214050
OG0013326	Np005G313840	CARHR214070
OG0013327	Np005G313850	CARHR214080
OG0013328	Np005G314420	CARHR263630
OG0013329	Np005G314890	CARHR263200
OG0013330	Np005G315880	CARHR262550
OG0013331	Np005G316000	CARHR262400
OG0013332	Np005G316010	CARHR262390
OG0013333	Np003G146670	CARHR194180
OG0013334	Np004G216890	CARHR031090
OG0013335	Np001G045600	CARHR154220, CARHR154550
OG0013336	Np003G180330	CARHR255290
OG0013337	Np001G017150	CARHR182950
OG0013338	Np006G340610	CARHR129570
OG0013339	Np006G340660	CARHR129540
OG0013340	Np006G340800	CARHR129370
OG0013341	Np003G177380	CARHR260650
OG0013342	Np003G177060	CARHR260450
OG0013343	Np003G176390	CARHR260220
OG0013344	Np003G176370	CARHR260210
OG0013345	Np003G176360	CARHR260140
OG0013346	Np003G176300	CARHR260100
OG0013347	Np003G176270	CARHR260080
OG0013348	Np003G147910	CARHR193040
OG0013349	Np003G175830	CARHR259640
OG0013350	Np007G375190	CARHR108400
OG0013351	Np004G205000	CARHR034690
OG0013352	Np003G175370	CARHR259350
OG0013353	Np003G175380	CARHR259360
OG0013354	Np003G175410	CARHR259380
OG0013355	Np006G342700	CARHR128280
OG0013357	Np006G343980	CARHR127630
OG0013358	Np006G344020	CARHR127600
OG0013359	Np006G340590	CARHR129600
OG0013360	Np001G041610	CARHR180640
OG0013361	Np001G041680	CARHR180670
OG0013362	Np001G041740	CARHR180750
OG0013363	Np001G041820	CARHR180880
OG0013364	Np001G041900	CARHR180950
OG0013365	Np001G042050	CARHR181170
OG0013366	Np004G201760	CARHR036450
OG0013367	Np001G042300	CARHR181710
OG0013368	Np001G042390	CARHR181590
OG0013369	Np004G199440	CARHR038090
OG0013370	Np001G042510	CARHR181540
OG0013371	Np001G042610	CARHR181880, CARHR181890
OG0013372	Np006G334060	CARHR285120
OG0013373	Np001G042750	CARHR285110
OG0013374	Np001G042800	CARHR285020
OG0013375	Np001G040780	CARHR179660
OG0013376	Np001G042830	CARHR284970
OG0013377	Np006G336150	CARHR132600
OG0013378	Np001G042840	CARHR284930
OG0013379	Np001G042860	CARHR047740
OG0013380	Np001G044450	CARHR184490
OG0013381	Np001G010070	CARHR190460
OG0013382	Np006G340070	CARHR129960
OG0013383	Np003G177540	CARHR260880
OG0013384	Np003G177790	CARHR260960
OG0013385	Np003G177850	CARHR260970
OG0013386	Np003G177940	CARHR261110
OG0013387	Np003G178000	CARHR261220
OG0013388	Np004G206370	CARHR032880
OG0013389	Np003G178260	CARHR256370
OG0013390	Np003G179740	CARHR255630
OG0013391	Np003G179970	CARHR255480
OG0013392	Np003G180340	CARHR255280
OG0013393	Np003G180370	CARHR255250
OG0013394	Np003G180530	CARHR255160
OG0013395	Np003G180560	CARHR255100
OG0013396	Np003G180890	CARHR254840
OG0013397	Np003G181180	CARHR254690
OG0013398	Np003G181280	CARHR254610
OG0013399	Np003G181500	CARHR254440
OG0013400	Np003G181670	CARHR254280
OG0013401	Np003G182080	CARHR254020
OG0013402	Np003G183120	CARHR253340
OG0013403	Np003G183220	CARHR253140
OG0013404	Np003G183920	CARHR252600
OG0013405	Np003G183980	CARHR252560
OG0013406	Np003G184640	CARHR252460
OG0013407	Np003G184000	CARHR252300
OG0013408	Np001G040010	CARHR178890
OG0013409	Np001G039880	CARHR178760
OG0013410	Np001G039200	CARHR178210
OG0013411	Np001G039080	CARHR178150
OG0013412	Np001G038820	CARHR178070
OG0013414	Np001G037700	CARHR176860
OG0013415	Np001G037690	CARHR176850
OG0013416	Np001G037510	CARHR176830
OG0013417	Np001G037120	CARHR176500
OG0013418	Np001G037050	CARHR176450
OG0013419	Np001G036950	CARHR176320
OG0013420	Np001G036910	CARHR176270
OG0013421	Np001G036800	CARHR176240
OG0013422	Np001G036750	CARHR176190
OG0013423	Np001G036580	CARHR175870
OG0013424	Np001G035370	CARHR175380
OG0013425	Np003G148160	CARHR192920
OG0013428	Np005G309640	CARHR217160
OG0013429	Np007G388950	CARHR102900
OG0013430	Np005G307410	CARHR217970
OG0013431	Np005G307440	CARHR218100
OG0013432	Np007G388140	CARHR101810
OG0013433	Np005G307550	CARHR218160
OG0013434	Np007G387800	CARHR101450
OG0013435	Np005G308460	CARHR218710
OG0013436	Np007G387010	CARHR100590
OG0013437	Np005G307180	CARHR219340
OG0013438	Np005G307010	CARHR219530, CARHR219560
OG0013439	Np005G306410	CARHR219960
OG0013440	Np005G306230	CARHR220120
OG0013441	Np005G306030	CARHR220230
OG0013442	Np003G179890	CARHR255550
OG0013443	Np005G305390	CARHR220610
OG0013445	Np005G304040	CARHR221400
OG0013446	Np005G303820	CARHR221600
OG0013447	Np005G303700	CARHR221730
OG0013448	Np005G303580	CARHR221820
OG0013449	Np005G303550	CARHR221850
OG0013450	Np005G302790	CARHR222310
OG0013451	Np005G302760	CARHR222350
OG0013452	Np005G316440	CARHR262150
OG0013453	Np005G316720	CARHR261930
OG0013454	Np005G317330	CARHR261750
OG0013455	Np005G318060	CARHR261330
OG0013456	Np005G318940	CARHR213230
OG0013457	Np005G319460	CARHR291900
OG0013458	Np005G320140	CARHR212630
OG0013459	Np005G320220	CARHR212550
OG0013460	Np005G320290	CARHR212430
OG0013461	Np006G320580	CARHR143400
OG0013462	Np006G320800	CARHR143220
OG0013463	Np006G320860	CARHR143170
OG0013464	Np006G320960	CARHR143090
OG0013465	Np006G321730, Np006G320980	CARHR143070
OG0013466	Np006G321090	CARHR142980
OG0013467	Np006G321190	CARHR142900
OG0013468	Np006G321470	CARHR142710
OG0013469	Np006G321950	CARHR142390
OG0013470	Np006G322010	CARHR142380
OG0013471	Np006G322100	CARHR142300
OG0013472	Np006G322160, Np006G322130	CARHR142280
OG0013473	Np006G322650	CARHR141920
OG0013474	Np006G322900	CARHR141710
OG0013475	Np006G322970	CARHR141660
OG0013476	Np006G323010	CARHR141620
OG0013477	Np006G323030	CARHR141600
OG0013478	Np006G323060	CARHR141540
OG0013479	Np006G323270	CARHR141360
OG0013480	Np006G323390	CARHR141260
OG0013481	Np006G323410	CARHR141240
OG0013482	Np006G323570	CARHR141140
OG0013483	Np006G323600	CARHR141120
OG0013484	Np004G218750, Np006G324050	CARHR140820
OG0013485	Np006G324500	CARHR140520
OG0013486	Np006G325350	CARHR139940
OG0013487	Np001G065720	CARHR170550
OG0013488	Np006G325410, Np006G325400	CARHR139870
OG0013489	Np006G325460	CARHR139820
OG0013490	Np006G325610	CARHR139680
OG0013491	Np006G325720	CARHR139590
OG0013492	Np006G325740	CARHR139570
OG0013493	Np006G329930, Np006G325790	CARHR139480
OG0013494	Np006G326080	CARHR139180
OG0013495	Np006G326360	CARHR139050
OG0013496	Np006G326550	CARHR138910
OG0013497	Np006G326800	CARHR138660
OG0013498	Np006G327020	CARHR138470
OG0013499	Np006G327140	CARHR138400
OG0013500	Np006G327240	CARHR138340
OG0013501	Np006G327590	CARHR283820, CARHR138100
OG0013502	Np006G327660	CARHR138030
OG0013503	Np006G327740	CARHR138010
OG0013504	Np006G328110	CARHR137800
OG0013505	Np001G063380	CARHR168890
OG0013506	Np006G328970	CARHR137170
OG0013507	Np006G328850	CARHR137260
OG0013508	Np006G329790	CARHR136800
OG0013509	Np006G329800	CARHR136790
OG0013510	Np003G125550	CARHR211730
OG0013511	Np003G125670	CARHR211660
OG0013512	Np003G125820	CARHR211480
OG0013513	Np003G126070	CARHR211390
OG0013514	Np003G126110	CARHR211350
OG0013516	Np003G126290, Np003G126270	CARHR211200
OG0013517	Np003G126420	CARHR211140
OG0013518	Np003G126470	CARHR211100
OG0013519	Np003G126830	CARHR210760
OG0013520	Np003G127030	CARHR210500
OG0013521	Np003G127020	CARHR210510
OG0013522	Np003G127670	CARHR209890
OG0013523	Np003G127690, Np007G395640	CARHR209880
OG0013524	Np003G127970	CARHR209770
OG0013525	Np003G128070	CARHR209660
OG0013526	Np003G128080	CARHR209650
OG0013527	Np003G128160	CARHR209580
OG0013528	Np003G128270	CARHR209450
OG0013529	Np003G128460	CARHR209290
OG0013530	Np003G128480	CARHR209280
OG0013531	Np003G128620	CARHR209130
OG0013532	Np003G128680	CARHR209070
OG0013533	Np003G128720	CARHR209050
OG0013534	Np003G128750	CARHR209040
OG0013535	Np003G128770	CARHR209020
OG0013536	Np003G128780	CARHR209010
OG0013537	Np003G148200	CARHR192880
OG0013539	Np003G147700	CARHR193290
OG0013540	Np003G148840	CARHR192220
OG0013541	Np003G148850	CARHR192200
OG0013542	Np003G149420	CARHR191830
OG0013543	Np003G149870	CARHR191580
OG0013544	Np003G149960	CARHR191510
OG0013545	Np003G149990	CARHR191490
OG0013546	Np003G150150	CARHR191400
OG0013547	Np003G150950	CARHR190750
OG0013548	Np003G150960	CARHR190740
OG0013549	Np003G151040	CARHR190690
OG0013550	Np003G151420	CARHR274430
OG0013551	Np003G151440	CARHR274410
OG0013552	Np003G151450	CARHR274400
OG0013553	Np003G151620	CARHR274310
OG0013554	Np003G151730	CARHR274200
OG0013555	Np003G152200	CARHR273690
OG0013556	Np003G152940	CARHR285870
OG0013557	Np003G153050	CARHR285810
OG0013558	Np003G153070	CARHR285790
OG0013559	Np004G210770	CARHR027420
OG0013560	Np001G046880	CARHR155680
OG0013561	Np001G006230	CARHR277060, CARHR043650
OG0013562	Np001G006120	CARHR277150, CARHR277160
OG0013563	Np001G005800	CARHR277400
OG0013564	Np001G005630	CARHR277520
OG0013565	Np001G005400	CARHR277680
OG0013566	Np001G005140	CARHR277910
OG0013567	Np001G005080	CARHR277960
OG0013568	Np001G004930	CARHR278020
OG0013570	Np001G004750	CARHR278160
OG0013571	Np001G004710	CARHR278190
OG0013572	Np001G004550	CARHR278320
OG0013573	Np001G004520	CARHR278380
OG0013574	Np001G004420	CARHR278430
OG0013575	Np001G004350	CARHR278490
OG0013576	Np001G004280	CARHR278550
OG0013577	Np007G374480	CARHR109060
OG0013578	Np001G004090	CARHR278720
OG0013579	Np001G004020	CARHR278770
OG0013580	Np001G003660	CARHR293730
OG0013581	Np001G003400	CARHR279110
OG0013583	Np001G002700	CARHR279720
OG0013584	Np001G002690	CARHR279730
OG0013585	Np001G002630	CARHR279760
OG0013586	Np001G002520	CARHR279850
OG0013587	Np001G002440	CARHR279950
OG0013588	Np001G002320	CARHR280070
OG0013589	Np001G002290	CARHR280100
OG0013590	Np001G002250	CARHR280130
OG0013591	Np001G002040	CARHR280270
OG0013592	Np001G001970	CARHR280330
OG0013593	Np001G001890	CARHR280400
OG0013594	Np001G001800	CARHR280460
OG0013595	Np001G001770	CARHR280500
OG0013596	Np001G001750	CARHR280520
OG0013597	Np001G001550	CARHR280700
OG0013598	Np001G001300	CARHR280880
OG0013599	Np001G001290	CARHR280890
OG0013600	Np001G001080	CARHR281000
OG0013601	Np001G000910	CARHR281110
OG0013602	Np001G000540	CARHR281360
OG0013603	Np001G000430	CARHR281450
OG0013604	Np001G000330	CARHR281540
OG0013605	Np001G000270	CARHR281620
OG0013606	Np001G000220	CARHR281660
OG0013607	Np001G000140	CARHR281730
OG0013608	Np001G000120, Np001G000110	CARHR281750
OG0013609	Np003G189780	CARHR248170
OG0013610	Np003G189750	CARHR248190
OG0013611	Np003G189730	CARHR248200
OG0013612	Np003G188950	CARHR248930
OG0013613	Np003G189230	CARHR248680
OG0013614	Np003G189500, Np006G348840	CARHR248430
OG0013615	Np003G189520	CARHR248410
OG0013616	Np003G189530	CARHR248400
OG0013617	Np003G188570	CARHR249170
OG0013618	Np003G188410	CARHR249250
OG0013619	Np003G188400	CARHR249270
OG0013620	Np003G188300, Np003G189040	CARHR249390
OG0013621	Np003G188270	CARHR249420
OG0013622	Np003G188080	CARHR250280
OG0013623	Np003G187670	CARHR249990
OG0013624	Np003G187600	CARHR249960
OG0013625	Np003G187390	CARHR249910
OG0013626	Np003G187410	CARHR249880
OG0013627	Np003G187320	CARHR249740
OG0013628	Np003G187220	CARHR249680
OG0013629	Np003G187210	CARHR249670
OG0013630	Np003G187140	CARHR249610
OG0013631	Np004G257700	CARHR002030
OG0013632	Np003G186770	CARHR250550
OG0013633	Np003G186240	CARHR250970
OG0013634	Np003G185990	CARHR251190
OG0013635	Np003G186000	CARHR251180
OG0013636	Np003G186010	CARHR251170
OG0013637	Np003G185890	CARHR251290
OG0013638	Np003G185840	CARHR251310
OG0013639	Np003G185680	CARHR251420
OG0013640	Np003G185540	CARHR251610
OG0013641	Np003G185480	CARHR251630
OG0013642	Np003G185350	CARHR251760
OG0013643	Np003G185240	CARHR251800
OG0013644	Np003G185230	CARHR251810
OG0013645	Np001G040150	CARHR179060
OG0013646	Np001G040360	CARHR179200
OG0013647	Np001G040380	CARHR179230
OG0013648	Np001G040510	CARHR179380
OG0013649	Np001G040820	CARHR179710
OG0013650	Np001G041060	CARHR006260
OG0013651	Np001G041270	CARHR180150
OG0013652	Np001G041350	CARHR180230
OG0013653	Np006G357720	CARHR127150
OG0013654	Np006G357830	CARHR127200
OG0013655	Np006G357870	CARHR127250
OG0013656	Np006G357890	CARHR127270
OG0013657	Np006G356580	CARHR126140
OG0013658	Np006G357520	CARHR126850
OG0013659	Np006G356890	CARHR126330
OG0013660	Np006G356720	CARHR126240
OG0013661	Np006G356120	CARHR125920
OG0013662	Np006G356100	CARHR125910
OG0013663	Np006G355960	CARHR125770
OG0013664	Np006G355900	CARHR125720
OG0013665	Np006G355740	CARHR125640
OG0013666	Np006G355700	CARHR125600
OG0013667	Np006G355530	CARHR125430
OG0013668	Np006G354760, Np006G348160	CARHR124800
OG0013669	Np006G354720, Np006G348200	CARHR124770
OG0013670	Np006G354510, Np006G348550	CARHR124600
OG0013671	Np006G354090, Np006G348900	CARHR124440
OG0013672	Np006G354020, Np006G346730	CARHR124360
OG0013673	Np006G346970, Np006G353860	CARHR124250
OG0013674	Np006G347020, Np006G353760	CARHR124220
OG0013675	Np006G353600, Np006G347170	CARHR124070
OG0013676	Np006G347890, Np006G352870	CARHR123650
OG0013677	Np006G352600	CARHR123590
OG0013678	Np003G167040	CARHR264940
OG0013679	Np006G352270	CARHR123190
OG0013680	Np006G350590	CARHR122970
OG0013681	Np006G350480, Np008G425860	CARHR122940
OG0013682	Np006G360130	CARHR122280
OG0013683	Np006G359930	CARHR121980
OG0013684	Np003G152110	CARHR294210
OG0013685	Np006G359140	CARHR121280
OG0013686	Np006G359010	CARHR121170
OG0013687	Np006G358750	CARHR120780
OG0013688	Np006G358730	CARHR120760
OG0013689	Np006G358550	CARHR120660
OG0013690	Np006G358490	CARHR120600
OG0013691	Np006G358060	CARHR120320
OG0013692	Np006G361570	CARHR119230
OG0013693	Np006G361520	CARHR119330
OG0013695	Np006G361000	CARHR119920
OG0013696	Np006G361950	CARHR118960
OG0013697	Np006G361970	CARHR118930
OG0013698	Np006G362040	CARHR118780
OG0013699	Np006G362200	CARHR118630
OG0013700	Np006G362260	CARHR118510
OG0013701	Np006G362280	CARHR118540
OG0013702	Np006G362290	CARHR123740
OG0013703	Np006G338660	CARHR037200
OG0013704	Np006G362340	CARHR115260
OG0013705	Np006G362460	CARHR118500
OG0013706	Np006G362560	CARHR118350
OG0013707	Np006G362690	CARHR115240
OG0013708	Np006G362800	CARHR115050
OG0013709	Np007G421280	CARHR078110
OG0013710	Np006G362920	CARHR114930
OG0013711	Np006G363050	CARHR114790
OG0013712	Np006G363100	CARHR287330
OG0013713	Np006G363130	CARHR115280
OG0013714	Np006G363410, Np006G363470	CARHR115530
OG0013715	Np005G277630	CARHR235220
OG0013716	Np005G278600	CARHR234590
OG0013717	Np007G424650	CARHR075610
OG0013719	Np007G425180	CARHR075130
OG0013720	Np007G425210	CARHR075100
OG0013721	Np007G425220	CARHR075090
OG0013722	Np007G425330	CARHR075020
OG0013723	Np003G124950	CARHR212280
OG0013724	Np003G125030	CARHR212230
OG0013725	Np007G376810	CARHR212180
OG0013726	Np003G125110	CARHR229670
OG0013727	Np003G158190	CARHR269630
OG0013728	Np003G160590	CARHR268440
OG0013729	Np007G424160	CARHR075990
OG0013730	Np007G424130	CARHR076010
OG0013731	Np007G423720	CARHR076190
OG0013732	Np007G423680	CARHR076230
OG0013734	Np001G017940	CARHR184070
OG0013735	Np007G423130	CARHR076700
OG0013736	Np007G422800	CARHR076990
OG0013737	Np007G422490	CARHR077230
OG0013738	Np007G422380, Np007G422290	CARHR077310
OG0013739	Np007G422310	CARHR077360
OG0013740	Np005G278330	CARHR234890
OG0013741	Np007G421970	CARHR077570
OG0013742	Np007G421670	CARHR077760
OG0013743	Np007G421570	CARHR077840
OG0013744	Np007G421550	CARHR077860
OG0013745	Np007G421410	CARHR078010
OG0013746	Np007G421400	CARHR078020
OG0013747	Np007G420950	CARHR078260
OG0013748	Np007G420720	CARHR078540
OG0013749	Np007G420760	CARHR078490
OG0013750	Np007G420470	CARHR078740
OG0013751	Np007G420460	CARHR078730
OG0013752	Np007G420360	CARHR078820
OG0013753	Np007G420290	CARHR078850
OG0013754	Np007G420020	CARHR079060
OG0013755	Np007G419950	CARHR079140
OG0013756	Np007G419550	CARHR079260
OG0013757	Np007G419450	CARHR079320
OG0013758	Np007G419210	CARHR079550
OG0013759	Np007G418970	CARHR079710
OG0013760	Np007G419170, Np007G419140	CARHR079590
OG0013761	Np007G418470	CARHR080120
OG0013762	Np007G418290	CARHR080210
OG0013763	Np007G417870	CARHR080410
OG0013764	Np007G417850	CARHR080430
OG0013765	Np007G417420	CARHR080690
OG0013766	Np007G417200	CARHR080920
OG0013768	Np007G416680	CARHR081220
OG0013769	Np003G175930	CARHR103050
OG0013770	Np007G416510	CARHR081390
OG0013771	Np007G415920	CARHR081740
OG0013772	Np007G415500	CARHR082040
OG0013773	Np003G179990	CARHR255460
OG0013775	Np007G415070	CARHR082450
OG0013776	Np007G414610	CARHR082740
OG0013777	Np007G414520	CARHR082790
OG0013778	Np007G414330	CARHR082980
OG0013779	Np007G414040	CARHR083250
OG0013780	Np006G331710	CARHR135470
OG0013781	Np006G332100	CARHR135190, CARHR135160
OG0013782	Np006G332380	CARHR135070
OG0013783	Np001G059800	CARHR165940
OG0013784	Np006G332800	CARHR134850
OG0013785	Np006G333190	CARHR134590
OG0013786	Np006G333340	CARHR134520
OG0013787	Np003G176070, Np006G333540	CARHR134450
OG0013788	Np006G333580	CARHR134420
OG0013789	Np006G334070	CARHR134020
OG0013790	Np006G334200	CARHR133920
