Orthogroup	Alyssum_gmelinii	Cochlearia_excelsa
OG0015030	Ag006G550920	g17277
OG0015031	Ag006G550780	g47446
OG0015032	Ag006G549790, Ag006G547580, Ag006G549850, Ag006G547640	g23916
OG0015034	Ag006G541430	g17227
OG0015035	Ag006G541140	g32637
OG0015036	Ag006G540990	g27793
OG0015037	Ag006G540930	g50670
OG0015038	Ag006G540750	g32649
OG0015039	Ag006G540730	g27796
OG0015040	Ag006G540470	g27800
OG0015041	Ag006G540350	g50689
OG0015042	Ag006G540280	g50692
OG0015043	Ag006G540190, Ag006G537970	g32664
OG0015044	Ag006G538860, Ag006G536330	g32747
OG0015045	Ag006G536300, Ag006G538810	g27812
OG0015046	Ag006G536140	g50751
OG0015047	Ag006G535830	g27864
OG0015048	Ag006G535260	g27884
OG0015049	Ag006G535090	g33009
OG0015050	Ag006G535080	g33023
OG0015051	Ag006G534940	g27910
OG0015052	Ag006G534440	g27913
OG0015053	Ag006G534140	g35929, g27923
OG0015055	Ag006G534110	g35928
OG0015056	Ag006G533590	g27955
OG0015057	Ag006G532350	g53844
OG0015059	Ag006G532080	g28173
OG0015060	Ag006G531590	g28204
OG0015061	Ag006G531700	g35934
OG0015062	Ag006G530880	g32290
OG0015064	Ag006G546440	g28237
OG0015065	Ag007G584710	g36175
OG0015066	Ag007G585390	g47154
OG0015067	Ag007G585250	g54011
OG0015068	Ag007G585200	g36259
OG0015069	Ag007G585010	g28118
OG0015070	Ag007G584840	g53986
OG0015071	Ag003G249780	g28240, g28241
OG0015073	Ag007G584480	g36196
OG0015074	Ag007G584450	g28136
OG0015075	Ag002G148430, Ag007G585320	g37009
OG0015076	Ag007G585360	g54023
OG0015077	Ag007G583960	g27642
OG0015078	Ag005G437590	g6572
OG0015079	Ag007G584040	g50436
OG0015080	Ag007G584030	g32295
OG0015081	Ag008G726040	g420
OG0015082	Ag007G583550	g27650
OG0015083	Ag007G583250	g32339
OG0015084	Ag007G582330	g50502
OG0015085	Ag007G581760	g32409
OG0015086	Ag007G581570	g50517
OG0015087	Ag007G581130	g32428
OG0015088	Ag007G581100	g32431
OG0015089	Ag007G581040	g32436
OG0015090	Ag007G581020	g27694
OG0015091	Ag007G580490	g32472
OG0015092	Ag007G580310	g50551
OG0015093	Ag007G580260	g32479
OG0015094	Ag003G285380	g23006, g18227
OG0015095	Ag003G285950	g22986
OG0015096	Ag003G286870	g18236
OG0015097	Ag003G286980	g47943
OG0015098	Ag003G287040	g47949
OG0015099	Ag003G287790	g22957
OG0015100	Ag003G287830	g47951
OG0015101	Ag003G288310	g47954
OG0015102	Ag003G288620	g22929
OG0015103	Ag003G289350	g22899
OG0015105	Ag003G289480	g47977
OG0015106	Ag003G289490	g22893
OG0015107	Ag003G289530	g18259
OG0015108	Ag003G290400	g22868
OG0015109	Ag003G290740	g22854
OG0015110	Ag003G290860	g22850
OG0015111	Ag003G290890	g22847
OG0015113	Ag007G603300, Ag001G042490	g13016
OG0015114	Ag003G291610	g22823
OG0015115	Ag003G292110	g18285
OG0015116	Ag003G292420	g48002
OG0015117	Ag003G292490	g22796
OG0015118	Ag003G292680	g22788
OG0015119	Ag007G591380	g18296
OG0015120	Ag003G292750	g22783
OG0015121	Ag003G293230	g22766
OG0015122	Ag003G293990	g22729
OG0015123	Ag003G294020	g22725
OG0015124	Ag003G294280	g18303
OG0015125	Ag003G294960	g18125
OG0015126	Ag003G295080, Ag003G286400	g22702
OG0015128	Ag003G295610	g18313
OG0015129	Ag003G296230	g18326
OG0015130	Ag003G296350	g41010
OG0015131	Ag003G296540	g18334
OG0015132	Ag003G296570	g18337
OG0015133	Ag003G296600	g18339
OG0015134	Ag003G297010	g18375
OG0015135	Ag003G296990	g18373
OG0015136	Ag003G296950	g18369
OG0015137	Ag003G296940	g18368
OG0015138	Ag003G296880	g18363
OG0015139	Ag003G296860	g18358
OG0015140	Ag003G297170	g18383
OG0015141	Ag003G225830	g13984
OG0015142	Ag007G645510	g16742
OG0015143	Ag006G504310	g46922
OG0015144	Ag007G611920	g46851
OG0015145	Ag007G644860	g25094
OG0015146	Ag004G364220	g45085
OG0015147	Ag005G482760, Ag005G482740	g46807
OG0015148	Ag007G645690	g46802
OG0015149	Ag007G646200	g46772
OG0015150	Ag007G646230	g18115
OG0015151	Ag007G646420	g46762
OG0015152	Ag008G708910	g46740
OG0015154	Ag007G647320	g18087
OG0015155	Ag007G648140	g16901
OG0015157	Ag007G649290	g16884
OG0015158	Ag007G649300	g16883
OG0015159	Ag002G104990	g40573
OG0015160	Ag007G579740	g32508
OG0015161	Ag002G162390	g51499
OG0015162	Ag002G162440	g37991
OG0015163	Ag002G162460	g51502
OG0015164	Ag008G722800	g2915
OG0015165	Ag001G050830	g2917
OG0015166	Ag007G578720	g50615
OG0015167	Ag002G163970	g51528
OG0015168	Ag002G163780	g51525
OG0015169	Ag002G163720	g38003
OG0015170	Ag002G163290	g51518
OG0015171	Ag002G163220	g25858
OG0015172	Ag006G535960	g27862
OG0015174	Ag002G149510, Ag002G155240	g40231
OG0015175	Ag002G175220	g40230
OG0015176	Ag009G736380, Ag002G151450	g40229
OG0015178	Ag002G151200, Ag009G736120	g40225
OG0015179	Ag006G534160	g27922
OG0015180	Ag004G378190	g40208
OG0015181	Ag002G160430	g37086
OG0015182	Ag002G160190	g51429
OG0015183	Ag002G160160	g51424
OG0015184	Ag002G159530	g51403
OG0015185	Ag002G159340	g51398
OG0015186	Ag002G159020, Ag002G159000	g51389
OG0015187	Ag002G158960	g51388
OG0015188	Ag002G158740	g51371
OG0015190	Ag002G143710	g11129
OG0015191	Ag002G158350	g37058, g11131
OG0015192	Ag002G158290	g11133
OG0015194	Ag002G157800	g18431
OG0015195	Ag002G157670	g37056
OG0015196	Ag002G157270	g37028
OG0015197	Ag002G157260	g37027
OG0015198	Ag002G156820, Ag002G154410	g18443
OG0015199	Ag002G154140, Ag002G156580	g36971
OG0015200	Ag008G719050	g28968
OG0015201	Ag007G587300	g39707
OG0015202	Ag002G164580	g18453
OG0015203	Ag002G153950	g18454
OG0015204	Ag002G148800	g40284
OG0015205	Ag002G148520	g40292
OG0015206	Ag002G148380	g40296
OG0015207	Ag002G148290	g40297
OG0015208	Ag002G148280	g40298
OG0015209	Ag002G147980	g40303
OG0015210	Ag002G147860	g40313
OG0015211	Ag002G147500	g40326
OG0015213	Ag002G147170	g40335
OG0015214	Ag002G146960	g40338
OG0015215	Ag002G146910	g40339
OG0015216	Ag002G146860	g25763
OG0015217	Ag002G146600	g40348
OG0015218	Ag002G146340	g40355
OG0015219	Ag002G146230	g25729
OG0015220	Ag002G146170	g25724
OG0015221	Ag002G145230	g25695
OG0015222	Ag002G145250	g25698
OG0015223	Ag002G143420	g40385
OG0015224	Ag002G143700	g40391
OG0015225	Ag002G144660, Ag002G144130	g45145
OG0015226	Ag007G644790	g10291
OG0015227	Ag006G552230	g17290
OG0015228	Ag002G140790	g40423
OG0015229	Ag002G140690	g40426
OG0015231	Ag002G140320	g40434
OG0015232	Ag002G140230	g45155
OG0015233	Ag002G139800	g40443
OG0015234	Ag002G137620	g40454
OG0015235	Ag002G132370	g25550
OG0015236	Ag002G129650	g18512
OG0015237	Ag002G127390	g40491
OG0015238	Ag002G125430	g11040
OG0015239	Ag002G125420	g11039
OG0015240	Ag002G124930	g11031
OG0015241	Ag002G103620	g40553
OG0015242	Ag002G104770	g10976
OG0015243	Ag002G106030	g40575
OG0015244	Ag002G106200	g10968
OG0015245	Ag002G110190, Ag002G106590	g40585
OG0015246	Ag003G235200	g17994
OG0015247	Ag002G107430, Ag002G110990	g43974
OG0015248	Ag002G111210, Ag002G107600	g10961
OG0015249	Ag001G002040, Ag001G002160	g27982
OG0015251	Ag002G113460	g41838
OG0015252	Ag002G116420	g10945
OG0015253	Ag004G312890	g10834
OG0015254	Ag005G409130	g19043
OG0015255	Ag002G120990, Ag002G115390	g10904
OG0015256	Ag001G042290	g17928
OG0015257	Ag001G042790	g46877
OG0015258	Ag002G114800, Ag002G123010	g10869
OG0015259	Ag002G122990, Ag002G114780	g10870
OG0015260	Ag001G042890	g25187
OG0015261	Ag005G426160	g11655
OG0015262	Ag006G496690	g46862
OG0015263	Ag005G425750	g11645
OG0015264	Ag001G045010	g25132
OG0015265	Ag001G043320	g46947
OG0015266	Ag005G426960	g6397
OG0015267	Ag006G502240	g17223
OG0015268	Ag004G313330	g24822
OG0015269	Ag005G427900	g6436
OG0015270	Ag001G043790, Ag001G045820	g11693
OG0015271	Ag001G039050	g46986
OG0015272	Ag001G038630	g24651
OG0015273	Ag001G038300	g47007
OG0015274	Ag001G037920	g17808
OG0015275	Ag007G614460	g47034
OG0015276	Ag001G036960	g24537
OG0015277	Ag001G036660	g24528
OG0015278	Ag001G036620	g47049
OG0015279	Ag005G435830	g11764
OG0015280	Ag001G035000	g17709
OG0015281	Ag001G033820	g24461
OG0015282	Ag001G033570	g24451
OG0015283	Ag007G649740	g16874
OG0015284	Ag007G650340	g16862
OG0015285	Ag007G651350	g16847
OG0015286	Ag007G651360	g46679
OG0015287	Ag007G652630	g46672
OG0015288	Ag007G654790	g16817
OG0015289	Ag007G656000	g46649
OG0015290	Ag001G073940	g46790
OG0015291	Ag002G206650	g37775
OG0015292	Ag002G206590	g22970
OG0015293	Ag002G206560	g37768
OG0015294	Ag002G206520	g37765
OG0015295	Ag002G206320	g37756
OG0015296	Ag002G206300	g37755
OG0015297	Ag002G206290	g37754
OG0015298	Ag002G206100	g37742
OG0015299	Ag002G206090	g37741
OG0015300	Ag002G206040	g50832
OG0015301	Ag002G206010	g12729
OG0015302	Ag002G205980	g50829
OG0015303	Ag005G463140	g13239
OG0015304	Ag002G204640	g37711
OG0015305	Ag002G204400	g50805
OG0015306	Ag002G204380	g50804
OG0015307	Ag002G204000	g38252
OG0015308	Ag002G203820	g37677
OG0015310	Ag002G203520	g37667
OG0015311	Ag002G203350	g52300
OG0015313	Ag002G202690	g52286
OG0015314	Ag002G202020	g37617
OG0015315	Ag002G202010	g52263
OG0015316	Ag002G201990	g37616
OG0015318	Ag002G201430	g52226
OG0015319	Ag002G201370	g37593
OG0015320	Ag002G201240	g52230
OG0015321	Ag002G201210	g52231
OG0015322	Ag002G200970	g38240
OG0015323	Ag002G200950	g37577
OG0015324	Ag002G200640	g52203
OG0015325	Ag002G200540	g52197
OG0015326	Ag002G200060	g38237
OG0015327	Ag002G199160	g38230
OG0015329	Ag002G198560	g52147
OG0015330	Ag002G197760	g38219
OG0015331	Ag002G197330	g37508
OG0015332	Ag002G197130	g52118
OG0015333	Ag002G197100	g37501
OG0015334	Ag002G196680	g38207
OG0015335	Ag002G196300	g37484
OG0015336	Ag002G195990	g38199
OG0015337	Ag002G195940, Ag002G195930, Ag002G195800	g37470
OG0015338	Ag002G195590	g37466
OG0015339	Ag002G195390	g38195
OG0015340	Ag002G195250	g37461
OG0015342	Ag002G194760	g52071
OG0015343	Ag002G194020	g37448
OG0015344	Ag002G192870	g52021
OG0015345	Ag002G193380	g52044
OG0015346	Ag002G191050	g37393
OG0015347	Ag006G491520	g18090
OG0015348	Ag006G491530	g45286
OG0015349	Ag006G491960	g5817
OG0015350	Ag006G492010	g5813
OG0015351	Ag006G492310	g5805
OG0015352	Ag006G492420	g45301
OG0015353	Ag006G492670	g45306
OG0015354	Ag006G492880	g5796
OG0015355	Ag006G492940	g29860
OG0015356	Ag006G493550	g45333
OG0015357	Ag006G493800	g45338
OG0015358	Ag006G494590	g29843
OG0015359	Ag006G494690	g29841
OG0015360	Ag006G494730	g5755
OG0015361	Ag006G495150	g5745
OG0015362	Ag004G327290	g5739
OG0015363	Ag006G495510	g5733
OG0015364	Ag006G495610	g5730
OG0015365	Ag006G496140	g29832
OG0015366	Ag007G603410	g5443
OG0015367	Ag006G496230	g45367
OG0015368	Ag006G496640	g29818
OG0015370	Ag006G496860	g5710
OG0015372	Ag006G497820	g29798
OG0015373	Ag006G497830	g5695
OG0015374	Ag008G719490	g29111
OG0015375	Ag008G718200	g708
OG0015376	Ag008G718410	g41408
OG0015377	Ag008G717040	g28914
OG0015378	Ag008G716820	g28911
OG0015379	Ag004G369130	g47640
OG0015380	Ag008G716630	g744
OG0015381	Ag008G716570	g747
OG0015382	Ag008G716370	g41370
OG0015383	Ag008G716130	g771
OG0015384	Ag008G716000	g41361
OG0015385	Ag008G715310	g788
OG0015386	Ag008G715010	g795
OG0015387	Ag008G714820	g41359
OG0015388	Ag008G714150	g809
OG0015389	Ag008G712780	g41332
OG0015390	Ag008G712400	g41330
OG0015391	Ag008G712340	g28826
OG0015393	Ag004G356340	g44916
OG0015394	Ag008G710620	g863
OG0015395	Ag008G710110	g28766
OG0015396	Ag008G709870	g1631
OG0015397	Ag008G708880	g28731
OG0015398	Ag008G707590	g1243
OG0015399	Ag008G708940	g28739
OG0015400	Ag008G708100	g39242
OG0015401	Ag008G729030	g9826
OG0015402	Ag008G729200	g309
OG0015404	Ag008G729330	g9817, g304
OG0015405	Ag008G729340	g303
OG0015406	Ag008G729360	g9816
OG0015407	Ag008G729480	g300
OG0015408	Ag008G729490	g299
OG0015409	Ag008G729760	g282
OG0015410	Ag008G730460	g263
OG0015411	Ag008G730530	g261
OG0015412	Ag002G176410	g37273
OG0015413	Ag008G730880	g245
OG0015414	Ag008G731050	g9771
OG0015415	Ag008G731070	g239, g9769
OG0015416	Ag008G731100	g9766, g237
OG0015417	Ag008G731230	g233
OG0015418	Ag008G731260	g9762
OG0015419	Ag008G731320	g228
OG0015420	Ag008G731500	g217
OG0015421	Ag008G731600	g213
OG0015422	Ag008G731880	g9742
OG0015423	Ag008G731940	g9734
OG0015424	Ag008G732530	g9723
OG0015425	Ag008G732690	g161
OG0015426	Ag008G732950	g155
OG0015427	Ag008G733130	g9707
OG0015429	Ag008G733410	g138
OG0015430	Ag008G733720	g9689
OG0015431	Ag008G733740	g9688
OG0015432	Ag008G733860	g112
OG0015433	Ag008G734010	g9682
OG0015434	Ag008G734060	g102
OG0015435	Ag008G734110	g97
OG0015436	Ag008G734290	g83
OG0015437	Ag008G734300	g82
OG0015438	Ag008G734380	g78
OG0015439	Ag008G734670	g62
OG0015440	Ag006G525200	g36850
OG0015441	Ag008G734850	g9653
OG0015442	Ag008G734880	g50
OG0015444	Ag001G099950	g32
OG0015445	Ag001G099920	g30
OG0015446	Ag001G099780	g19
OG0015448	Ag001G099460	g9627
OG0015449	Ag001G099390	g19628
OG0015450	Ag001G099340	g9625
OG0015451	Ag001G099220	g19623
OG0015452	Ag001G099120	g9
OG0015454	Ag006G516860	g39458
OG0015455	Ag006G517260	g39456
OG0015456	Ag006G520040	g25354
OG0015457	Ag006G516160	g39481
OG0015459	Ag006G515620	g25398
OG0015460	Ag006G515510	g45259
OG0015462	Ag006G513710	g45226
OG0015463	Ag003G221100	g39519
OG0015465	Ag006G512560	g25451
OG0015466	Ag006G510170	g45236
OG0015467	Ag006G510000	g39595
OG0015468	Ag006G509980	g39597
OG0015469	Ag006G509970	g39598
OG0015470	Ag008G732400	g45210
OG0015471	Ag007G599480	g45207
OG0015472	Ag007G586650	g11061
OG0015473	Ag007G586740	g11065
OG0015474	Ag007G586760	g39679
OG0015475	Ag007G586770	g39680
OG0015476	Ag007G586990	g11081
OG0015477	Ag007G587080	g39697
OG0015478	Ag007G587120	g11088
OG0015479	Ag007G587280	g11090
OG0015480	Ag007G587320	g39708
OG0015481	Ag007G587330	g39710
OG0015482	Ag007G587850	g39728
OG0015483	Ag007G589280	g39787
OG0015484	Ag007G588700	g51322
OG0015485	Ag007G589780	g51306
OG0015486	Ag007G589900	g51290
OG0015487	Ag007G589960	g51288
OG0015490	Ag007G591100	g51252
OG0015491	Ag007G591280	g39848
OG0015492	Ag007G591300	g51241
OG0015493	Ag007G591940	g51228
OG0015494	Ag007G592630	g51198
OG0015495	Ag007G592810	g39936
OG0015496	Ag007G593520	g51181
OG0015497	Ag007G594680	g51122
OG0015498	Ag007G595070	g40002
OG0015499	Ag007G595280	g39985
OG0015500	Ag007G595370	g39977
OG0015501	Ag007G595480	g37843
OG0015502	Ag007G595890	g40045
OG0015503	Ag007G596070	g40062
OG0015504	Ag007G596100	g37821
OG0015505	Ag007G596120	g40066
OG0015506	Ag007G596160	g40068
OG0015507	Ag007G596220	g40071
OG0015508	Ag007G596490	g37812, g53449
OG0015509	Ag007G597670	g40139
OG0015510	Ag007G597650	g40137
OG0015511	Ag007G597480	g40128
OG0015512	Ag007G597350	g43660
OG0015513	Ag007G597250	g40122
OG0015514	Ag007G597050	g40114
OG0015515	Ag007G597850	g40154
OG0015516	Ag007G597860	g37795
OG0015517	Ag007G598000	g40176
OG0015518	Ag007G598040	g40179
OG0015519	Ag007G598050	g40180
OG0015520	Ag007G598250	g40191
OG0015521	Ag008G729310	g315
OG0015522	Ag003G272360	g17214
OG0015523	Ag006G519020	g25340
OG0015524	Ag004G328630	g38267
OG0015525	Ag006G527390	g36795
OG0015526	Ag006G526570	g38286
OG0015528	Ag006G527190	g38290
OG0015529	Ag006G526660	g36818
OG0015530	Ag006G527290	g36822
OG0015531	Ag006G525730	g38301
OG0015533	Ag001G083610	g51074
OG0015534	Ag003G251620	g23635
OG0015535	Ag001G100380	g32638
OG0015536	Ag001G100470	g12718
OG0015537	Ag001G100790	g7949
OG0015538	Ag001G100830	g7951
OG0015539	Ag007G583680	g27649
OG0015540	Ag001G100940	g12723
OG0015541	Ag001G100990	g7954
OG0015542	Ag001G101030	g3021
OG0015543	Ag001G101040	g12724
OG0015544	Ag001G101070	g12727
OG0015545	Ag006G490710	g17247
OG0015546	Ag006G490750	g5871
OG0015547	Ag006G490780	g45283
OG0015548	Ag006G490850	g45284
OG0015549	Ag006G490860	g5872
OG0015550	Ag006G490880	g5869
OG0015551	Ag006G490890	g5868
OG0015552	Ag006G491100	g5864
OG0015553	Ag006G491000	g42871, g5861
OG0015554	Ag006G490990	g5860
OG0015555	Ag004G399480	g47587
OG0015556	Ag003G250810	g47604, g23673
OG0015557	Ag005G490380	g7921
OG0015558	Ag005G490310	g7919
OG0015559	Ag005G489990	g7904
OG0015560	Ag005G489980	g12748
OG0015561	Ag005G489960	g7902
OG0015562	Ag005G489910	g7895
OG0015563	Ag005G489780	g7881
OG0015564	Ag005G489760	g7882
OG0015565	Ag005G489370	g7874
OG0015566	Ag005G489030	g45761
OG0015567	Ag005G488980, Ag005G488850	g12757
OG0015568	Ag005G488720	g7860
OG0015569	Ag005G488550	g7855
OG0015570	Ag005G488380	g7841
OG0015571	Ag005G488230	g12665
OG0015573	Ag005G487890	g12651
OG0015574	Ag005G487320	g7820
OG0015575	Ag005G486950	g7816
OG0015576	Ag005G486830	g7811
OG0015577	Ag005G486430	g12802
OG0015578	Ag005G486010	g7784
OG0015579	Ag005G485840	g7783
OG0015580	Ag005G485680	g7777, g7768
OG0015581	Ag005G484970	g7742
OG0015582	Ag005G484890	g7740
OG0015583	Ag005G484330	g12846
OG0015584	Ag005G484110	g12560
OG0015585	Ag005G483490	g12551
OG0015586	Ag005G483890	g12862
OG0015587	Ag005G483270	g12543
OG0015588	Ag005G483260	g7693
OG0015589	Ag005G483020	g12534
OG0015590	Ag005G482930	g12528
OG0015592	Ag005G481570	g12493
OG0015593	Ag005G481480	g12488
OG0015594	Ag005G480760	g12470
OG0015595	Ag005G480630	g12464
OG0015596	Ag005G470820	g12271
OG0015597	Ag005G480540	g12946
OG0015598	Ag005G480510	g12458
OG0015599	Ag005G480400	g12452
OG0015600	Ag005G480380	g12954
OG0015601	Ag005G480200	g7599
OG0015603	Ag005G479610	g7590
OG0015604	Ag005G479510	g12973
OG0015605	Ag005G479390	g7575
OG0015606	Ag005G479360	g12980
OG0015607	Ag005G479330	g12434
OG0015608	Ag005G479240	g7567
OG0015609	Ag005G479150	g7563
OG0015610	Ag005G479140	g12428
OG0015611	Ag005G478970	g12994
OG0015612	Ag005G478260	g7523
OG0015613	Ag005G478230	g7520
OG0015614	Ag002G186000	g37348
OG0015616	Ag002G185070	g38138
OG0015617	Ag002G184140	g51837
OG0015618	Ag002G184100	g51833
OG0015619	Ag002G182430	g37326
OG0015620	Ag002G182350	g51787
OG0015621	Ag002G180250	g37312
OG0015622	Ag002G181450	g51773
OG0015623	Ag002G180060	g51752
OG0015625	Ag002G179420	g51744
OG0015626	Ag002G164970	g38021
OG0015627	Ag002G166640	g38032
OG0015628	Ag002G178460	g1678
OG0015630	Ag002G108160, Ag002G167840	g51593
OG0015631	Ag002G168430	g38047
OG0015632	Ag002G170120, Ag002G170340	g38052
OG0015633	Ag002G170490	g51620
OG0015634	Ag002G171000	g38056
OG0015635	Ag002G170910	g37195
OG0015636	Ag005G426870	g6395
OG0015637	Ag002G171270	g37199
OG0015638	Ag002G171360	g37202
OG0015639	Ag002G171510	g38066
OG0015641	Ag002G172580	g37219
OG0015642	Ag002G173060	g51660
OG0015643	Ag002G173170	g38078
OG0015644	Ag002G177750	g51732
OG0015645	Ag002G177430	g37286
OG0015646	Ag002G177070	g37284
OG0015647	Ag002G175470	g37257
OG0015648	Ag002G175440	g51701
OG0015649	Ag002G175150	g37248
OG0015650	Ag008G684190	g20611, g20608, g8340, g21630
OG0015651	Ag002G164710	g51544
OG0015652	Ag004G323570	g49948
OG0015653	Ag004G323610	g49950
OG0015655	Ag004G324820	g49966
OG0015656	Ag004G325010	g31651
OG0015657	Ag004G325360	g31657
OG0015658	Ag004G326060	g31679
OG0015659	Ag004G326260	g31684
OG0015660	Ag004G326860	g27369
OG0015661	Ag004G327520	g50003
OG0015662	Ag004G327510	g31711
OG0015663	Ag004G327490	g31710
OG0015664	Ag004G327450	g27371
OG0015665	Ag004G327340	g49998
OG0015666	Ag004G327620	g50009, g31718
OG0015667	Ag004G328170	g31726
OG0015668	Ag004G329640	g31762
OG0015669	Ag004G329430	g31753
OG0015670	Ag004G329390	g50032
OG0015671	Ag004G329230	g31745
OG0015672	Ag003G234570	g44559
OG0015673	Ag004G330420	g31799
OG0015674	Ag004G330980	g50056
OG0015675	Ag005G452300	g31812
OG0015676	Ag004G331530	g31815
OG0015677	Ag004G331670	g27428
OG0015678	Ag004G331780	g31819
OG0015679	Ag004G332010	g31836
OG0015680	Ag004G332060	g50083
OG0015681	Ag004G332090	g31844
OG0015682	Ag004G332150	g27433
OG0015683	Ag004G333630	g50120
OG0015685	Ag004G334510	g31940
OG0015686	Ag004G334660	g31945
OG0015687	Ag004G335310	g31951
OG0015688	Ag004G335980	g31963
OG0015689	Ag004G337410	g27490
OG0015690	Ag004G337470	g50205
OG0015691	Ag004G337480	g50206
OG0015692	Ag004G337780	g32007
OG0015693	Ag004G337890	g32010
OG0015694	Ag004G337910	g27496
OG0015695	Ag004G303920	g30926
OG0015696	Ag004G338600	g32023
OG0015697	Ag004G338690	g50233
OG0015698	Ag004G339600	g32038
OG0015699	Ag004G339870	g32044
OG0015700	Ag004G340220	g50250
OG0015701	Ag004G340620	g50254
OG0015702	Ag004G340980	g27538
OG0015703	Ag008G715760, Ag004G341010	g50271
OG0015704	Ag004G341110	g27542
OG0015706	Ag003G241400	g32061
OG0015708	Ag003G242610	g32087
OG0015709	Ag003G242820	g32083
OG0015710	Ag003G243010	g32079
OG0015711	Ag004G306200	g49560
OG0015712	Ag003G244690	g32145
OG0015713	Ag003G245000	g32149
OG0015714	Ag003G245290	g32162
OG0015715	Ag003G275980	g44779
OG0015717	Ag004G351210	g45757
OG0015718	Ag003G247770	g50371
OG0015719	Ag003G247300	g32195
OG0015720	Ag001G092700	g32201
OG0015721	Ag003G246530	g32230
OG0015722	Ag003G211880	g50399
OG0015723	Ag001G055130	g27621
OG0015724	Ag004G333450	g31894
OG0015725	Ag004G343360	g53933
OG0015726	Ag008G723300	g28142
OG0015727	Ag006G528740	g32284
OG0015728	Ag007G590870	g47493
OG0015729	Ag005G478250	g47499
OG0015730	Ag004G306890	g17217
OG0015731	Ag001G031200, Ag001G029920	g17207
OG0015732	Ag007G580440	g23832
OG0015733	Ag007G647880	g23826
OG0015734	Ag006G525180	g38329
OG0015735	Ag007G598360	g17200
OG0015736	Ag007G598400	g47519
OG0015737	Ag007G598420	g47524
OG0015738	Ag002G177950	g23819
OG0015739	Ag008G662330	g23811
OG0015740	Ag007G598740	g23801
OG0015741	Ag007G598830	g23792
OG0015742	Ag007G586180	g23779
OG0015743	Ag007G586060	g47544
OG0015744	Ag007G585630	g47551
OG0015745	Ag007G585920	g17165
