Orthogroup	Alyssum_gmelinii	Arabis_alpina
OG0013486	Ag002G200070	Aa_G252370.h1.t1
OG0013487	Ag001G092510	Aa_G103420.h1.t1
OG0013488	Ag002G199840	Aa_G265060.h1.t1
OG0013489	Ag002G199790	Aa_G265110.h1.t1
OG0013490	Ag002G199530	Aa_G484790.h1.t1
OG0013491	Ag002G199390	Aa_G288470.h1.t1
OG0013492	Ag002G199370	Aa_G288490.h1.t1
OG0013493	Ag002G199120	Aa_G479510.h1.t1
OG0013494	Ag002G198590, Ag007G648850	Aa_G595210.h1.t1
OG0013495	Ag002G198380	Aa_G552010.h1.t1
OG0013496	Ag002G197920	Aa_G445360.h1.t1
OG0013497	Ag002G197300	Aa_G581330.h1.t1
OG0013498	Ag002G197070	Aa_G125350.h1.t1
OG0013499	Ag002G196790	Aa_G125450.h1.t1
OG0013500	Ag002G196700	Aa_G125530.h1.t1
OG0013501	Ag002G196140	Aa_G280550.h1.t1
OG0013502	Ag002G196030	Aa_G454740.h1.t1
OG0013503	Ag002G195880	Aa_G450740.h1.t1
OG0013504	Ag002G195100	Aa_G374620.h1.t1
OG0013505	Ag001G088000	Aa_G433170.h1.t1
OG0013506	Ag002G193230	Aa_G67370.h1.t1
OG0013507	Ag002G193340	Aa_G230780.h1.t1
OG0013508	Ag002G192560	Aa_G145840.h1.t1
OG0013509	Ag002G192580	Aa_G145850.h1.t1
OG0013511	Ag006G491800	Aa_G420150.h1.t1
OG0013512	Ag006G492180	Aa_G443040.h1.t1
OG0013513	Ag006G492320	Aa_G18640.h1.t1
OG0013514	Ag006G492430	Aa_G18700.h1.t1
OG0013515	Ag006G492730	Aa_G18830.h1.t1
OG0013516	Ag006G492800	Aa_G18910.h1.t1
OG0013517	Ag006G492920	Aa_G274570.h1.t1
OG0013518	Ag006G492980	Aa_G85200.h1.t1
OG0013519	Ag006G493520	Aa_G260580.h1.t1
OG0013520	Ag006G494040	Aa_G260780.h1.t1
OG0013521	Ag006G494030	Aa_G260770.h1.t1
OG0013522	Ag006G495600	Aa_G170140.h1.t1
OG0013523	Ag006G495620	Aa_G170120.h1.t1
OG0013524	Ag006G495860	Aa_G509400.h1.t1
OG0013525	Ag006G496080	Aa_G520000.h1.t1
OG0013526	Ag006G496090	Aa_G519990.h1.t1
OG0013527	Ag006G496530	Aa_G226410.h1.t1
OG0013529	Ag006G496940	Aa_G259030.h1.t1
OG0013530	Ag006G496960	Aa_G259020.h1.t1
OG0013531	Ag006G497310	Aa_G140770.h1.t1
OG0013532	Ag006G497390	Aa_G140720.h1.t1
OG0013533	Ag006G497440	Aa_G140670.h1.t1
OG0013534	Ag006G497480	Aa_G665020.h1.t1
OG0013535	Ag006G497570	Aa_G181640.h1.t1
OG0013536	Ag006G497580	Aa_G181630.h1.t1
OG0013537	Ag008G718710	Aa_G68360.h1.t1
OG0013539	Ag008G719350	Aa_G181240.h1.t1
OG0013540	Ag008G717720	Aa_G15470.h1.t1
OG0013541	Ag008G717710	Aa_G15460.h1.t1
OG0013542	Ag008G716590	Aa_G404760.h1.t1
OG0013543	Ag008G716260	Aa_G9010.h1.t1
OG0013544	Ag008G716170	Aa_G8870.h1.t1, Aa_G79830.h1.t1
OG0013545	Ag008G716140	Aa_G8850.h1.t1
OG0013546	Ag008G715990	Aa_G8750.h1.t1
OG0013547	Ag008G714020	Aa_G470840.h1.t1
OG0013548	Ag008G714010	Aa_G470850.h1.t1
OG0013549	Ag008G713700	Aa_G552160.h1.t1
OG0013550	Ag008G712900	Aa_G127270.h1.t1
OG0013551	Ag008G712770	Aa_G127250.h1.t1
OG0013552	Ag008G712760	Aa_G127240.h1.t1
OG0013553	Ag008G712540	Aa_G127140.h1.t1
OG0013554	Ag008G712310	Aa_G478610.h1.t1
OG0013555	Ag008G710650	Aa_G34020.h2.t1, Aa_G34020.h1.t1
OG0013556	Ag008G709060	Aa_G28140.h1.t1
OG0013557	Ag008G708930	Aa_G28070.h1.t1
OG0013558	Ag008G708900	Aa_G28050.h1.t1
OG0013559	Ag007G583850	Aa_G613730.h1.t1
OG0013561	Ag008G729130	Aa_G472760.h1.t1
OG0013562	Ag008G729220	Aa_G75370.h1.t1
OG0013563	Ag008G729620	Aa_G559300.h1.t1, Aa_G559300.h2.t1
OG0013564	Ag008G729770	Aa_G75950.h1.t1
OG0013565	Ag008G730210	Aa_G76040.h1.t1
OG0013566	Ag008G730570	Aa_G268230.h1.t1
OG0013567	Ag008G730630	Aa_G268290.h1.t1, Aa_G340790.h1.t1
OG0013569	Ag008G730860	Aa_G268430.h1.t1
OG0013570	Ag008G730960	Aa_G51660.h1.t1
OG0013571	Ag008G731020	Aa_G51630.h1.t1
OG0013572	Ag008G731120	Aa_G51510.h1.t1
OG0013573	Ag008G731220	Aa_G51460.h1.t1
OG0013574	Ag008G731270	Aa_G51400.h1.t1
OG0013575	Ag008G731400	Aa_G306140.h1.t1
OG0013576	Ag008G731490	Aa_G21110.h1.t1
OG0013577	Ag005G410660, Ag008G731650	Aa_G325960.h1.t1
OG0013578	Ag008G731710	Aa_G20940.h1.t1
OG0013579	Ag003G280820, Ag008G731810	Aa_G20890.h1.t1
OG0013580	Ag008G732260	Aa_G704370.h1.t1, Aa_G720630.h1.t1
OG0013581	Ag008G732580	Aa_G37180.h1.t1
OG0013582	Ag008G733020	Aa_G526980.h1.t1
OG0013583	Ag008G733460	Aa_G500380.h1.t1
OG0013584	Ag008G733470	Aa_G500370.h1.t1
OG0013585	Ag008G733570	Aa_G500330.h1.t1
OG0013586	Ag008G733650	Aa_G23390.h1.t1
OG0013587	Ag008G733790, Ag008G733830	Aa_G23480.h1.t1
OG0013588	Ag008G734020	Aa_G23600.h1.t1
OG0013589	Ag008G734050	Aa_G23630.h1.t1
OG0013590	Ag008G734080	Aa_G23660.h1.t1
OG0013591	Ag008G734280	Aa_G383090.h1.t1
OG0013592	Ag008G734360	Aa_G383190.h1.t1
OG0013593	Ag008G734450	Aa_G165820.h1.t1
OG0013594	Ag008G734510	Aa_G165880.h1.t1
OG0013595	Ag008G734560	Aa_G165920.h1.t1
OG0013596	Ag008G734580	Aa_G165950.h1.t1
OG0013599	Ag003G276410	Aa_G147150.h1.t1
OG0013600	Ag008G735100	Aa_G147040.h1.t1
OG0013601	Ag001G100070	Aa_G43560.h1.t1, Aa_G43590.h1.t1
OG0013602	Ag001G099610	Aa_G43970.h1.t1
OG0013603	Ag001G099490	Aa_G44090.h1.t1
OG0013604	Ag001G099380	Aa_G113940.h1.t1
OG0013605	Ag001G099310	Aa_G113860.h1.t1
OG0013606	Ag001G099270	Aa_G113820.h1.t1
OG0013607	Ag001G099200	Aa_G113760.h1.t1
OG0013608	Ag001G099180	Aa_G113740.h1.t1
OG0013609	Ag007G609650, Ag006G519120	Aa_G136190.h1.t1
OG0013610	Ag006G519170	Aa_G136210.h1.t1
OG0013611	Ag006G519320	Aa_G136230.h1.t1
OG0013612	Ag006G516850	Aa_G78460.h1.t1
OG0013613	Ag006G517180	Aa_G511690.h1.t1
OG0013614	Ag006G520050	Aa_G242180.h1.t1
OG0013615	Ag006G520020	Aa_G242200.h1.t1
OG0013616	Ag006G520000	Aa_G242210.h1.t1
OG0013617	Ag006G515770	Aa_G53390.h1.t1
OG0013618	Ag006G515530	Aa_G67890.h1.t1
OG0013619	Ag006G515520	Aa_G67880.h1.t1
OG0013620	Ag006G515370	Aa_G67810.h1.t1
OG0013621	Ag006G515230	Aa_G67770.h1.t1
OG0013622	Ag006G514920	Aa_G53170.h1.t1
OG0013623	Ag006G513750	Aa_G46800.h1.t1
OG0013624	Ag006G513600	Aa_G46770.h1.t1
OG0013625	Ag006G513080	Aa_G46730.h1.t1
OG0013626	Ag006G513100	Aa_G46710.h1.t1
OG0013627	Ag006G512830	Aa_G46580.h1.t1
OG0013628	Ag006G512650	Aa_G191440.h1.t1
OG0013629	Ag006G512640	Aa_G191420.h1.t1
OG0013630	Ag006G512570	Aa_G191360.h1.t1
OG0013631	Ag004G299750	Aa_G6600.h1.t1
OG0013632	Ag006G511190	Aa_G99710.h1.t1
OG0013633	Ag006G509920	Aa_G188710.h1.t1
OG0013634	Ag007G599550	Aa_G188910.h1.t1
OG0013635	Ag007G599560	Aa_G188900.h1.t1
OG0013636	Ag006G508540	Aa_G188890.h1.t1
OG0013637	Ag007G599470	Aa_G189030.h1.t1
OG0013638	Ag007G599440	Aa_G189050.h1.t1
OG0013639	Ag007G599370	Aa_G189130.h1.t1
OG0013640	Ag007G599170	Aa_G187660.h1.t1
OG0013641	Ag007G599120	Aa_G187680.h1.t1
OG0013642	Ag007G598930	Aa_G187810.h1.t1
OG0013643	Ag007G586420	Aa_G384400.h1.t1
OG0013644	Ag007G586430	Aa_G384390.h1.t1
OG0013645	Ag007G586690	Aa_G215320.h1.t1
OG0013646	Ag007G586940	Aa_G89520.h1.t1
OG0013647	Ag007G586960	Aa_G89540.h1.t1
OG0013648	Ag007G587050	Aa_G89650.h1.t1
OG0013649	Ag007G587340	Aa_G316890.h1.t1
OG0013650	Ag007G587580	Aa_G359950.h1.t1
OG0013651	Ag007G587830	Aa_G519810.h1.t1
OG0013652	Ag007G587940	Aa_G219550.h1.t1
OG0013653	Ag007G588510	Aa_G183630.h1.t1
OG0013654	Ag007G588460	Aa_G363630.h1.t1
OG0013655	Ag007G588410	Aa_G363560.h1.t1
OG0013656	Ag007G588390	Aa_G363550.h1.t1
OG0013657	Ag007G589400	Aa_G243710.h1.t1
OG0013658	Ag007G588710	Aa_G148670.h1.t1
OG0013659	Ag007G589610	Aa_G243560.h1.t1
OG0013660	Ag007G589490	Aa_G243630.h1.t1
OG0013661	Ag007G589850	Aa_G346420.h1.t1
OG0013662	Ag007G589860	Aa_G346380.h1.t1
OG0013663	Ag007G590150	Aa_G154590.h1.t1
OG0013664	Ag007G590200	Aa_G154640.h1.t1
OG0013666	Ag007G590430	Aa_G154730.h1.t1
OG0013667	Ag007G590630	Aa_G445720.h1.t1
OG0013668	Ag007G591470	Aa_G359450.h1.t1
OG0013669	Ag007G591510	Aa_G359490.h1.t1
OG0013670	Ag007G591660	Aa_G561790.h1.t1
OG0013671	Ag007G591890	Aa_G86100.h1.t1
OG0013672	Ag007G591950	Aa_G86010.h1.t1
OG0013673	Ag007G592060	Aa_G359810.h1.t1
OG0013674	Ag007G592110	Aa_G310910.h1.t1
OG0013675	Ag007G592220	Aa_G351170.h1.t1
OG0013676	Ag007G592620	Aa_G119330.h1.t1
OG0013677	Ag007G592680	Aa_G35370.h1.t1
OG0013678	Ag008G681180	Aa_G375190.h1.t1
OG0013679	Ag007G593550	Aa_G470510.h1.t1
OG0013680	Ag007G593770	Aa_G154130.h1.t1
OG0013681	Ag007G593800	Aa_G199800.h1.t1
OG0013682	Ag007G594730	Aa_G763040.h1.t1
OG0013683	Ag007G595060	Aa_G248310.h1.t1
OG0013684	Ag003G296850	Aa_G219250.h1.t1
OG0013685	Ag007G595840	Aa_G18090.h1.t1, Aa_G456320.h1.t1
OG0013686	Ag007G595950	Aa_G502970.h1.t1
OG0013687	Ag007G596230	Aa_G202230.h1.t1
OG0013688	Ag007G596250	Aa_G277890.h1.t1, Aa_G277890.h2.t1
OG0013689	Ag007G596400	Aa_G504330.h1.t1
OG0013690	Ag007G596440	Aa_G466700.h1.t1
OG0013692	Ag007G597760	Aa_G432310.h1.t1
OG0013693	Ag007G597710, Ag007G597720	Aa_G90660.h1.t1
OG0013695	Ag007G597080	Aa_G65700.h1.t1
OG0013696	Ag007G597920	Aa_G2980.h1.t1
OG0013697	Ag007G597930	Aa_G2970.h1.t1
OG0013698	Ag007G598030	Aa_G321240.h1.t1
OG0013699	Ag007G598110	Aa_G411220.h1.t1
OG0013700	Ag007G598280	Aa_G536200.h1.t1
OG0013701	Ag007G598310, Ag002G148020	Aa_G7100.h1.t1
OG0013702	Ag003G246410	Aa_G36210.h1.t1
OG0013703	Ag007G628240	Aa_G383310.h1.t1, Aa_G758480.h1.t1
OG0013704	Ag007G634310	Aa_G597970.h1.t1
OG0013705	Ag006G525810	Aa_G363350.h1.t1
OG0013706	Ag008G716030	Aa_G647370.h1.t1
OG0013707	Ag006G526650	Aa_G506530.h1.t1
OG0013708	Ag007G593600	Aa_G709530.h1.t1
OG0013709	Ag005G486300	Aa_G185660.h1.t1
OG0013710	Ag006G525800	Aa_G290430.h1.t1
OG0013711	Ag007G631330	Aa_G495990.h1.t1
OG0013712	Ag006G525700	Aa_G480890.h1.t1
OG0013713	Ag006G525490	Aa_G480910.h1.t1
OG0013714	Ag006G527900	Aa_G35770.h1.t1
OG0013715	Ag003G252060	Aa_G217520.h1.t1
OG0013716	Ag003G251000	Aa_G363780.h1.t1
OG0013717	Ag005G490600	Aa_G14910.h1.t1, Aa_G14910.h2.t1
OG0013719	Ag001G100770	Aa_G52580.h1.t1
OG0013721	Ag001G100810	Aa_G52550.h1.t1
OG0013722	Ag001G100880	Aa_G52490.h1.t1
OG0013723	Ag006G490840	Aa_G271780.h1.t1
OG0013724	Ag006G490920	Aa_G264570.h1.t1
OG0013725	Ag006G491050	Aa_G264610.h1.t1
OG0013726	Ag006G490980	Aa_G264640.h1.t1
OG0013727	Ag008G698080	Aa_G216610.h1.t1
OG0013728	Ag008G694590	Aa_G483120.h1.t1
OG0013729	Ag005G490180	Aa_G14590.h1.t1
OG0013730	Ag005G490130	Aa_G14570.h1.t1
OG0013731	Ag005G489840	Aa_G71590.h1.t1
OG0013732	Ag005G489800	Aa_G14950.h1.t1, Aa_G14960.h1.t1, Aa_G71550.h1.t1
OG0013734	Ag007G643600	Aa_G102240.h1.t1
OG0013735	Ag005G488790	Aa_G42200.h1.t1
OG0013737	Ag005G487970	Aa_G267930.h1.t1, Aa_G181660.h1.t1
OG0013739	Ag005G487820	Aa_G267840.h1.t1
OG0013740	Ag003G266480, Ag003G265700	Aa_G129620.h1.t1
OG0013741	Ag005G487230	Aa_G44860.h1.t1, Aa_G413580.h1.t1
OG0013742	Ag005G486910	Aa_G45020.h1.t1
OG0013743	Ag005G486770	Aa_G438120.h1.t1
OG0013744	Ag005G486750	Aa_G438150.h1.t1
OG0013745	Ag005G486420	Aa_G185540.h1.t1
OG0013746	Ag005G486400	Aa_G185560.h1.t1
OG0013747	Ag005G486020	Aa_G217210.h1.t1
OG0013748	Ag005G485670	Aa_G304960.h1.t1
OG0013749	Ag005G485750	Aa_G305000.h1.t1
OG0013750	Ag005G485470	Aa_G4200.h1.t1
OG0013751	Ag005G485460	Aa_G4210.h1.t1
OG0013752	Ag005G485330	Aa_G4280.h1.t1
OG0013753	Ag005G485220	Aa_G4320.h1.t1
OG0013754	Ag005G484900	Aa_G4500.h1.t1
OG0013755	Ag005G484830	Aa_G4560.h1.t1
OG0013756	Ag005G484670	Aa_G4650.h1.t1
OG0013757	Ag005G484530	Aa_G4740.h1.t1, Aa_G686360.h1.t1
OG0013758	Ag005G484180	Aa_G5020.h1.t1
OG0013759	Ag005G483990	Aa_G75570.h1.t1
OG0013760	Ag005G484130	Aa_G5060.h1.t1
OG0013761	Ag005G483170	Aa_G51110.h1.t1
OG0013762	Ag005G482960	Aa_G51210.h1.t1
OG0013763	Ag005G482550	Aa_G205810.h1.t1
OG0013764	Ag005G482530	Aa_G205840.h1.t1, Aa_G205830.h1.t1
OG0013765	Ag005G482070	Aa_G524320.h1.t1
OG0013766	Ag005G481560	Aa_G49760.h1.t1
OG0013767	Ag005G481420	Aa_G49910.h1.t1
OG0013768	Ag005G481160	Aa_G47290.h1.t1
OG0013769	Ag005G481090	Aa_G47250.h1.t1
OG0013770	Ag005G480840	Aa_G47120.h1.t1
OG0013771	Ag005G480390	Aa_G78790.h1.t1, Aa_G139070.h1.t1
OG0013772	Ag005G479750	Aa_G174620.h1.t1
OG0013773	Ag002G146430	Aa_G573280.h1.t1
OG0013774	Ag005G479300	Aa_G174220.h1.t1
OG0013775	Ag005G479280	Aa_G174190.h1.t1
OG0013776	Ag005G478980	Aa_G301980.h1.t1
OG0013777	Ag005G478870	Aa_G302030.h1.t1
OG0013778	Ag005G478660	Aa_G24380.h1.t1
OG0013779	Ag005G478340	Aa_G24200.h1.t1
OG0013780	Ag002G186510	Aa_G560390.h1.t1
OG0013782	Ag002G185060	Aa_G224200.h1.t1
OG0013783	Ag001G079970	Aa_G591500.h1.t1
OG0013784	Ag002G184120	Aa_G38310.h1.t1
OG0013785	Ag002G183140	Aa_G451130.h1.t1
OG0013786	Ag002G182940	Aa_G359290.h1.t1
OG0013787	Ag002G182030	Aa_G461850.h1.t1
OG0013788	Ag002G181900	Aa_G461890.h1.t1
OG0013789	Ag002G180560	Aa_G509540.h1.t1
OG0013790	Ag002G180160	Aa_G202450.h1.t1
OG0013791	Ag002G180140	Aa_G202440.h1.t1
OG0013792	Ag002G179720	Aa_G444100.h1.t1
OG0013793	Ag002G179700	Aa_G444110.h1.t1
OG0013794	Ag002G179080	Aa_G216880.h1.t1, Aa_G216870.h1.t1
OG0013795	Ag002G178270	Aa_G269530.h1.t1
OG0013796	Ag002G177930	Aa_G594440.h1.t1
OG0013797	Ag002G165520	Aa_G354200.h1.t1
OG0013798	Ag002G166610	Aa_G282210.h1.t1
OG0013799	Ag002G167740	Aa_G595100.h1.t1
OG0013800	Ag002G168060	Aa_G402600.h1.t1, Aa_G382140.h1.t1
OG0013801	Ag002G168310	Aa_G25230.h1.t1
OG0013802	Ag002G168540	Aa_G25350.h1.t1
OG0013803	Ag002G169580	Aa_G159800.h1.t1
OG0013804	Ag002G169990	Aa_G135760.h1.t1
OG0013805	Ag002G170500	Aa_G570360.h1.t1
OG0013806	Ag002G171660	Aa_G30040.h1.t1
OG0013807	Ag002G176470	Aa_G197150.h1.t1
OG0013808	Ag002G172770	Aa_G197170.h1.t1
OG0013809	Ag002G173330	Aa_G617050.h2.t1, Aa_G617050.h1.t1
OG0013810	Ag002G175060	Aa_G150770.h1.t1
OG0013811	Ag002G175030	Aa_G150780.h1.t1
OG0013812	Ag001G057960	Aa_G150810.h1.t1
OG0013813	Ag007G628410	Aa_G679800.h1.t1
OG0013814	Ag002G164700	Aa_G24610.h1.t1
OG0013816	Ag004G322740	Aa_G121180.h1.t1
OG0013817	Ag004G324830	Aa_G66470.h1.t1
OG0013818	Ag004G325190	Aa_G103930.h1.t1
OG0013819	Ag004G325210	Aa_G103910.h1.t1
OG0013822	Ag004G325550	Aa_G131910.h1.t1
OG0013823	Ag004G318470	Aa_G118450.h1.t1
OG0013824	Ag004G326430	Aa_G275070.h1.t1
OG0013825	Ag004G326920	Aa_G324090.h1.t1, Aa_G487860.h1.t1
OG0013826	Ag004G327080	Aa_G495530.h1.t1
OG0013827	Ag004G327330, Ag004G326210, Ag004G393700	Aa_G631860.h1.t1
OG0013828	Ag004G327400	Aa_G343570.h1.t1
OG0013829	Ag004G328180	Aa_G454420.h1.t1
OG0013830	Ag004G328660	Aa_G535560.h1.t1, Aa_G139700.h1.t1
OG0013831	Ag004G329650	Aa_G55190.h1.t1
OG0013832	Ag004G329330	Aa_G583540.h1.t1
OG0013833	Ag004G328960	Aa_G583640.h1.t1
OG0013834	Ag004G328780	Aa_G729270.h1.t1
OG0013835	Ag004G329870	Aa_G132320.h1.t1
OG0013836	Ag004G330270, Ag004G330250	Aa_G119010.h1.t1
OG0013838	Ag004G331810	Aa_G192190.h1.t1
OG0013839	Ag004G331820	Aa_G192180.h1.t1
OG0013840	Ag004G332600	Aa_G407840.h1.t1
OG0013841	Ag004G331990	Aa_G407810.h1.t1
OG0013842	Ag004G332120	Aa_G407700.h1.t1
OG0013843	Ag004G332400	Aa_G93300.h1.t1, Aa_G93320.h1.t1
OG0013844	Ag004G332440	Aa_G93360.h1.t1
OG0013845	Ag004G332810	Aa_G329250.h1.t1
OG0013846	Ag004G332990	Aa_G329300.h1.t1
OG0013847	Ag004G333480	Aa_G266420.h1.t1
OG0013848	Ag004G334410	Aa_G148840.h1.t1
OG0013849	Ag004G335080	Aa_G715280.h1.t1
OG0013851	Ag004G336710	Aa_G331070.h1.t1
OG0013852	Ag004G336940	Aa_G374440.h1.t1
OG0013853	Ag004G336950	Aa_G374430.h1.t1
OG0013854	Ag004G337390, Ag004G337310	Aa_G86960.h1.t1
OG0013855	Ag004G337440	Aa_G86900.h1.t1
OG0013856	Ag004G337690	Aa_G454260.h1.t1
OG0013857	Ag004G337810	Aa_G458300.h1.t1
OG0013858	Ag004G338470	Aa_G272120.h1.t1
OG0013859	Ag004G340380	Aa_G121750.h1.t1, Aa_G121750.h2.t1
OG0013860	Ag004G340390	Aa_G121760.h2.t1, Aa_G121760.h1.t1
OG0013861	Ag004G340410	Aa_G121780.h2.t1, Aa_G121780.h1.t1
OG0013862	Ag004G340610	Aa_G121800.h1.t1, Aa_G121800.h2.t1
OG0013863	Ag003G241990	Aa_G62440.h1.t1
OG0013864	Ag003G242920	Aa_G274060.h2.t1, Aa_G274060.h1.t1
OG0013865	Ag003G242960	Aa_G274080.h1.t1
OG0013866	Ag003G243780	Aa_G126640.h1.t1
OG0013867	Ag003G244370	Aa_G255010.h1.t1
OG0013868	Ag006G498100, Ag003G244430	Aa_G255000.h1.t1
OG0013869	Ag003G244450	Aa_G254970.h1.t1
OG0013870	Ag003G245050	Aa_G469110.h1.t1
OG0013871	Ag003G245260	Aa_G539060.h1.t1
OG0013872	Ag003G245760	Aa_G283520.h1.t1
OG0013874	Ag004G312080	Aa_G587340.h1.t1
OG0013875	Ag007G611200	Aa_G474510.h1.t1
OG0013876	Ag004G355610	Aa_G7150.h1.t1
OG0013877	Ag003G246960	Aa_G61820.h1.t1
OG0013878	Ag006G531440	Aa_G475480.h1.t1
OG0013879	Ag006G528660	Aa_G593950.h1.t1, Aa_G593980.h1.t1
OG0013880	Ag001G014360	Aa_G520630.h1.t1, Aa_G92210.h1.t1
OG0013882	Ag007G598370	Aa_G627760.h1.t1
OG0013883	Ag007G598380	Aa_G130180.h1.t1
OG0013884	Ag007G598570	Aa_G130090.h1.t1
OG0013885	Ag007G598800, Ag007G598810	Aa_G353740.h1.t1
OG0013886	Ag007G586320	Aa_G353760.h1.t1
OG0013887	Ag007G586290	Aa_G353790.h1.t1
OG0013888	Ag003G278670	Aa_G153900.h1.t1
OG0013889	Ag006G524990	Aa_G373600.h1.t1
OG0013890	Ag007G605510	Aa_G393010.h1.t1
OG0013891	Ag006G525940	Aa_G321390.h1.t1
OG0013892	Ag006G526180	Aa_G393050.h1.t1
OG0013893	Ag003G277070	Aa_G432640.h1.t1
OG0013894	Ag006G526310	Aa_G393110.h1.t1
OG0013895	Ag006G526320	Aa_G393120.h1.t1
OG0013897	Ag006G526690	Aa_G155640.h1.t1
OG0013898	Ag006G575800	Aa_G169110.h1.t1
OG0013899	Ag006G525380	Aa_G321350.h1.t1
OG0013900	Ag004G337050	Aa_G11830.h1.t1
OG0013901	Ag006G523660	Aa_G157410.h1.t1
OG0013903	Ag003G222470	Aa_G87850.h1.t1
OG0013904	Ag002G138970	Aa_G224760.h1.t1
OG0013905	Ag006G522970	Aa_G313890.h1.t1
OG0013906	Ag006G522610	Aa_G91700.h1.t1
OG0013907	Ag006G522240	Aa_G100310.h1.t1
OG0013908	Ag006G522190	Aa_G100340.h1.t1
OG0013909	Ag006G522150	Aa_G145580.h1.t1
OG0013910	Ag006G521780	Aa_G279280.h1.t1
OG0013911	Ag006G521360	Aa_G50360.h1.t1
OG0013914	Ag006G518360	Aa_G36400.h1.t1
OG0013915	Ag004G322700	Aa_G121140.h1.t1
OG0013916	Ag004G321250	Aa_G486480.h1.t1, Aa_G242510.h1.t1
OG0013917	Ag004G321220	Aa_G115610.h1.t1
OG0013918	Ag004G321010	Aa_G393320.h1.t1
OG0013919	Ag004G320200	Aa_G93100.h1.t1
OG0013920	Ag004G319840	Aa_G658780.h1.t1
OG0013921	Ag004G318960	Aa_G437630.h1.t1
OG0013922	Ag004G318830, Ag001G080090	Aa_G437590.h1.t1
OG0013923	Ag004G318630	Aa_G118560.h1.t1
OG0013924	Ag004G318480	Aa_G118460.h1.t1
OG0013926	Ag004G317850	Aa_G164270.h1.t1
OG0013927	Ag004G317160	Aa_G26650.h1.t1
OG0013928	Ag004G316470	Aa_G291950.h1.t1, Aa_G291950.h2.t1
OG0013929	Ag004G316450	Aa_G291930.h2.t1, Aa_G291930.h1.t1
OG0013930	Ag004G315110	Aa_G298960.h1.t1
OG0013931	Ag004G314860	Aa_G77440.h1.t1
OG0013932	Ag004G314850	Aa_G77450.h1.t1
OG0013933	Ag004G314620	Aa_G338990.h1.t1
OG0013934	Ag004G314500	Aa_G339050.h1.t1
OG0013935	Ag004G313090	Aa_G457690.h1.t1
OG0013936	Ag004G312990	Aa_G457590.h1.t1
OG0013937	Ag004G312620	Aa_G43250.h1.t1
OG0013938	Ag005G425830	Aa_G211160.h1.t1
OG0013939	Ag005G425820	Aa_G211150.h1.t1
OG0013940	Ag004G327360	Aa_G165910.h1.t1
OG0013941	Ag004G310780	Aa_G463950.h1.t1
OG0013942	Ag004G310830	Aa_G550200.h1.t1
OG0013944	Ag004G310380	Aa_G516450.h1.t1
OG0013945	Ag004G310160	Aa_G194050.h1.t1
OG0013946	Ag004G310120	Aa_G193970.h1.t1
OG0013947	Ag004G309940	Aa_G193890.h1.t1
OG0013948	Ag004G309890	Aa_G394730.h1.t1
OG0013949	Ag004G309830	Aa_G394790.h1.t1
OG0013950	Ag004G308770	Aa_G488180.h1.t1
OG0013951	Ag008G679770, Ag004G308650	Aa_G442670.h1.t1
OG0013952	Ag006G544590, Ag004G308590	Aa_G512740.h1.t1
OG0013953	Ag004G308500	Aa_G368330.h1.t1
OG0013955	Ag004G307600	Aa_G481440.h1.t1
OG0013957	Ag004G306850	Aa_G275750.h1.t1
OG0013958	Ag004G306660, Ag004G306630	Aa_G275930.h1.t1
OG0013959	Ag004G306300	Aa_G441410.h1.t1
OG0013960	Ag004G306160	Aa_G429800.h1.t1
OG0013961	Ag004G306150	Aa_G429810.h1.t1
OG0013962	Ag004G305840	Aa_G22490.h1.t1
OG0013963	Ag002G140460, Ag004G305560	Aa_G22820.h1.t1
OG0013964	Ag004G305390	Aa_G22970.h1.t1
OG0013966	Ag004G304800	Aa_G220720.h1.t1
OG0013967	Ag004G304510	Aa_G219890.h1.t1
OG0013968	Ag004G304370	Aa_G79440.h1.t1
OG0013969	Ag004G303900	Aa_G219030.h1.t1
OG0013970	Ag004G303410	Aa_G493570.h1.t1
OG0013971	Ag004G303180	Aa_G286270.h1.t1
OG0013972	Ag004G303130	Aa_G286230.h1.t1
OG0013973	Ag004G302920	Aa_G477750.h1.t1
OG0013974	Ag004G302570	Aa_G38840.h1.t1
OG0013975	Ag004G302310	Aa_G341260.h1.t1
OG0013976	Ag004G302210	Aa_G423570.h1.t1
OG0013977	Ag004G302170	Aa_G423540.h1.t1
OG0013978	Ag004G300870	Aa_G134960.h1.t1
OG0013979	Ag004G300390	Aa_G358040.h1.t1
OG0013980	Ag004G300200	Aa_G228380.h1.t1
OG0013981	Ag004G300150	Aa_G228430.h1.t1
OG0013982	Ag004G299690	Aa_G6570.h1.t1
OG0013983	Ag004G299170	Aa_G325250.h1.t1
OG0013984	Ag004G298850	Aa_G211790.h1.t1, Aa_G531700.h1.t1
OG0013985	Ag004G298710	Aa_G290690.h1.t1
OG0013986	Ag004G298670	Aa_G290710.h1.t1
OG0013987	Ag004G298640	Aa_G290740.h1.t1
OG0013988	Ag004G298620	Aa_G290760.h1.t1
OG0013989	Ag004G298520	Aa_G325190.h1.t1
OG0013990	Ag004G298200	Aa_G105740.h1.t1
OG0013991	Ag004G298270	Aa_G105790.h1.t1
OG0013992	Ag004G297980	Aa_G291090.h1.t1
OG0013993	Ag004G297660	Aa_G94470.h1.t1
