Orthogroup	Alyssum_gmelinii	Arabidopsis_thaliana
OG0017417	Ag005G468990	AT3G13560.1
OG0017418	Ag005G468440	AT3G13700.1
OG0017419	Ag005G468300	AT3G13782.1
OG0017420	Ag005G465450	AT3G14570.1
OG0017421	Ag005G465430	AT3G14580.1
OG0017422	Ag005G464540	AT3G15050.1
OG0017424	Ag005G464390	AT3G15160.1
OG0017425	Ag005G463870	AT3G15357.1
OG0017426	Ag005G462990	AT3G15630.1
OG0017427	Ag005G461460	AT3G16290.1
OG0017428	Ag005G461090	AT3G16470.1
OG0017429	Ag005G459970	AT3G16785.4
OG0017430	Ag005G456560	AT3G17890.1
OG0017431	Ag005G454770	AT3G18440.1
OG0017432	Ag005G454750	AT3G18470.1
OG0017434	Ag005G450620	AT3G19230.1
OG0017435	Ag005G448850	AT3G19620.1
OG0017437	Ag005G448640	AT3G19690.1
OG0017438	Ag005G448530	AT3G19720.1
OG0017439	Ag005G448520	AT3G19740.1
OG0017440	Ag005G441370	AT3G21530.1
OG0017441	Ag005G441970	AT3G21300.1
OG0017443	Ag005G441240	AT3G21620.1
OG0017444	Ag005G441230	AT3G21630.1
OG0017445	Ag005G438320	AT3G22450.1
OG0017447	Ag005G437540	AT3G22740.1
OG0017448	Ag005G435670	AT3G23220.1
OG0017449	Ag005G432690, Ag005G434000	AT3G23710.1
OG0017450	Ag005G429720	AT3G24500.1
OG0017451	Ag005G429710	AT3G24503.1
OG0017452	Ag005G428500	AT3G24715.1
OG0017453	Ag005G427670	AT3G24840.3
OG0017454	Ag006G530820	AT2G25660.1
OG0017455	Ag005G425690	AT2G05170.1
OG0017456	Ag005G420930	AT2G07170.1
OG0017457	Ag007G614960	AT2G13290.1
OG0017459	Ag005G424820	AT2G06000.1
OG0017460	Ag005G420510	AT2G13690.1
OG0017461	Ag005G420090	AT2G14210.2
OG0017462	Ag005G418580	AT2G16050.1
OG0017465	Ag005G415950	AT2G17430.1
OG0017466	Ag005G414150	AT2G17695.3
OG0017467	Ag005G414660	AT2G17790.1
OG0017468	Ag005G410670	AT2G18460.1
OG0017469	Ag005G409320	AT2G18850.1
OG0017470	Ag005G406620	AT2G19430.1
OG0017471	Ag005G402640	AT2G20100.3
OG0017472	Ag005G403150	AT2G20330.1
OG0017473	Ag005G403400	AT2G20390.1
OG0017475	Ag005G404330	AT2G20810.1
OG0017476	Ag002G197890	AT2G20790.1
OG0017478	Ag005G404440	AT2G20875.1
OG0017479	Ag005G404450	AT2G20890.1
OG0017480	Ag001G000110	AT1G56200.1
OG0017481	Ag001G000900	AT1G55870.1
OG0017482	Ag001G001140	AT1G55740.1
OG0017483	Ag001G001380	AT1G55580.1
OG0017484	Ag001G002450	AT1G55265.1
OG0017485	Ag001G002860	AT1G55170.1
OG0017486	Ag001G002930	AT1G55150.2
OG0017487	Ag001G002940	AT1G55140.1
OG0017488	Ag001G003520	AT1G54215.1
OG0017489	Ag001G004370	AT1G53920.1
OG0017490	Ag001G005070	AT1G53680.1
OG0017491	Ag001G006960	AT1G53110.1
OG0017492	Ag001G006980	AT1G53090.1
OG0017493	Ag001G008100	AT1G52620.1
OG0017494	Ag001G008350	AT1G52560.1
OG0017495	Ag001G014110	AT1G50630.1
OG0017496	Ag001G014370	AT1G50590.1
OG0017498	Ag001G017020	AT1G49975.1
OG0017499	Ag001G023280	AT1G48970.1
OG0017500	Ag001G023540	AT1G48880.1
OG0017501	Ag001G023620	AT1G48870.1
OG0017502	Ag001G024560	AT1G48650.2
OG0017503	Ag001G024710	AT4G02750.1
OG0017504	Ag001G025830	AT1G48350.1
OG0017505	Ag001G028450	AT4G16280.2
OG0017507	Ag001G031900	AT4G15790.2
OG0017508	Ag001G032840	AT4G15730.1
OG0017510	Ag007G580600	AT1G30460.1
OG0017511	Ag002G160690	AT2G34510.1
OG0017512	Ag002G160590	AT2G34440.1
OG0017513	Ag001G064520	AT3G52155.1
OG0017514	Ag001G064500	AT3G52170.1
OG0017515	Ag001G069810	AT3G52720.1
OG0017516	Ag001G069960	AT3G52790.1
OG0017517	Ag001G070870	AT3G52970.2
OG0017518	Ag001G070930	AT3G53000.1
OG0017519	Ag001G073020	AT3G53700.1
OG0017520	Ag001G073130	AT3G53760.1
OG0017521	Ag001G073230	AT3G53770.1
OG0017522	Ag001G073360	AT3G53830.4
OG0017523	Ag001G074050	AT3G54030.1
OG0017524	Ag001G075200	AT3G54440.3
OG0017525	Ag001G074800	AT3G54240.1
OG0017526	Ag001G074860	AT3G54280.2
OG0017527	Ag001G076490	AT3G54940.2
OG0017528	Ag001G076810	AT3G55040.1
OG0017530	Ag001G078300	AT3G55350.1
OG0017531	Ag001G078630	AT3G55460.1
OG0017532	Ag001G078650	AT3G55480.2
OG0017533	Ag001G079170	AT3G55630.3
OG0017534	Ag001G080040	AT3G55920.1
OG0017535	Ag001G079920	AT3G55820.1
OG0017536	Ag001G080550	AT3G56080.1
OG0017537	Ag001G081280	AT3G56350.1
OG0017539	Ag001G084360	AT3G57320.2
OG0017540	Ag001G084990	AT3G57520.1
OG0017541	Ag001G088470	AT3G58650.1
OG0017542	Ag001G088810	AT3G58800.1
OG0017543	Ag001G089570	AT3G59030.1
OG0017544	Ag001G091550	AT3G59840.1
OG0017545	Ag001G091630	AT3G59850.2
OG0017546	Ag001G092800	AT3G60410.1
OG0017547	Ag001G064690	AT3G52030.1
OG0017548	Ag001G093590	AT3G60780.1
OG0017549	Ag001G093630	AT3G60810.1
OG0017550	Ag001G095720	AT3G61810.1
OG0017551	Ag001G096780	AT3G62190.1
OG0017552	Ag001G097800	AT3G62640.1
OG0017553	Ag001G098010	AT3G62730.1
OG0017554	Ag001G098830	AT3G63350.1
OG0017555	Ag001G098940	AT3G63440.1
OG0017556	Ag001G093750	AT3G60910.1
OG0017557	Ag001G000570	AT1G56010.2
OG0017558	Ag001G007410	AT1G52890.1
OG0017559	Ag001G008060	AT1G52660.1
OG0017560	Ag001G011020	AT1G51440.1
OG0017561	Ag001G026750, Ag004G401730, Ag004G386810, Ag002G181800	AT1G49015.1
OG0017562	Ag001G031830	AT4G15830.1
OG0017564	Ag001G054540	AT3G47830.1
OG0017565	Ag001G058700	AT3G49820.1
OG0017566	Ag001G064150	AT3G52340.6
OG0017567	Ag001G064510	AT3G52160.1
OG0017568	Ag001G066980	AT3G51540.1
OG0017569	Ag001G070960	AT3G53030.1
OG0017570	Ag001G071070	AT3G53065.1
OG0017571	Ag001G072820	AT5G39365.1
OG0017572	Ag001G075150	AT3G54390.2
OG0017573	Ag001G075180	AT3G54420.1
OG0017574	Ag001G075310	AT3G54490.1
OG0017575	Ag001G077410	AT3G55230.1
OG0017576	Ag001G079220	AT3G55640.1
OG0017577	Ag001G080420	AT3G56000.1
OG0017578	Ag001G081060	AT3G56270.1
OG0017579	Ag001G088060	AT3G58560.1
OG0017580	Ag001G098370	AT3G63050.1
OG0017581	Ag001G099240	AT5G66060.1
OG0017583	Ag002G117580	AT5G67120.1
OG0017584	Ag002G123720	AT5G47810.1
OG0017586	Ag002G142300	AT4G12460.7
OG0017587	Ag002G145190	AT4G11655.1
OG0017588	Ag002G161760	AT2G34870.1
OG0017589	Ag002G164770	AT2G35795.1
OG0017590	Ag002G176220	AT2G38340.1
OG0017591	Ag002G178250	AT2G38830.1
OG0017592	Ag002G184010	AT2G39880.1
OG0017593	Ag002G189570	AT2G41160.1
OG0017595	Ag002G191810	AT2G41870.1
OG0017596	Ag002G192910	AT2G42030.1
OG0017597	Ag002G194930	AT2G42660.1
OG0017598	Ag002G204750	AT2G47140.1
OG0017599	Ag003G211990	AT1G79130.1
OG0017600	Ag003G215540	AT1G77855.1
OG0017601	Ag004G384890, Ag003G222020, Ag003G222040, Ag003G221970, Ag003G221990, Ag003G226790	AT1G76230.1
OG0017602	Ag003G228240	AT1G74990.1
OG0017604	Ag003G238180	AT1G72980.1
OG0017605	Ag003G253380	AT4G28070.2
OG0017606	Ag003G253540	AT4G28110.1
OG0017607	Ag003G260610	AT4G30130.1
OG0017608	Ag003G263840, Ag003G263180	AT4G30670.1
OG0017609	Ag003G270450	AT4G31670.1
OG0017610	Ag003G276490	AT4G33390.1
OG0017611	Ag003G276630	AT4G33280.3
OG0017612	Ag003G282270	AT4G34610.1
OG0017613	Ag003G285360	AT1G35440.1
OG0017614	Ag004G297880	AT1G01695.1
OG0017615	Ag004G297900	AT3G28570.2
OG0017616	Ag004G301940	AT1G03980.2
OG0017617	Ag004G304540	AT1G05690.1
OG0017618	Ag004G305950	AT1G06800.1
OG0017619	Ag004G306040	AT1G06920.1
OG0017620	Ag004G308160	AT1G08170.1
OG0017621	Ag004G308290	AT1G08280.1
OG0017622	Ag004G314480	AT1G11690.1
OG0017623	Ag004G319710	AT1G14140.1
OG0017624	Ag004G320230	AT1G14350.1
OG0017625	Ag004G322980	AT1G15410.1
OG0017626	Ag004G327680	AT4G09435.1
OG0017627	Ag004G332800	AT1G19830.1
OG0017628	Ag004G339560	AT1G22460.1
OG0017629	Ag004G341350	AT1G23060.1
OG0017630	Ag004G343460	AT1G71090.1
OG0017632	Ag004G347100, Ag004G346910	AT1G69935.1
OG0017633	Ag004G348840	AT1G69526.2
OG0017634	Ag004G350300	AT1G69080.1
OG0017635	Ag004G353360	AT1G68350.1
OG0017636	Ag004G365910	AT1G55050.1
OG0017637	Ag004G366930	AT1G56710.1
OG0017638	Ag004G372760	AT1G60760.1
OG0017639	Ag004G379830	AT1G62480.1
OG0017640	Ag004G383890	AT2G14755.1
OG0017641	Ag004G397170	AT1G64160.1
OG0017642	Ag005G402800	AT2G20142.1
OG0017643	Ag005G418030	AT2G16380.1
OG0017644	Ag006G565730, Ag005G432090, Ag005G432100	AT4G21510.1
OG0017645	Ag005G435120	AT3G23340.1
OG0017646	Ag005G458090, Ag005G439790	AT4G27560.1, AT4G27570.1
OG0017647	Ag005G453490	AT3G18640.1, AT2G10553.1
OG0017648	Ag005G463030	AT3G15605.4
OG0017650	Ag005G470650	AT3G12750.1
OG0017651	Ag005G473540	AT3G11260.1
OG0017652	Ag005G476220	AT3G09930.1
OG0017653	Ag005G478680	AT3G08660.1
OG0017654	Ag005G482140	AT3G06140.1
OG0017655	Ag005G483880	AT5G34930.2
OG0017656	Ag005G485400	AT3G04590.2
OG0017657	Ag005G490540	AT3G01320.1
OG0017658	Ag006G494270	AT5G02950.1
OG0017659	Ag006G502810	AT5G06080.1
OG0017660	Ag006G503990	AT4G25980.1
OG0017661	Ag006G505010	AT5G06620.1
OG0017662	Ag006G506100	AT5G07050.1
OG0017663	Ag006G506170, Ag006G506160, Ag008G707720	AT5G59190.1
OG0017664	Ag006G506700	AT5G07165.1
OG0017665	Ag006G518400	AT2G41990.1
OG0017666	Ag006G519530	AT4G00210.1
OG0017667	Ag006G528010	AT2G24350.1
OG0017668	Ag006G552180	AT4G22560.1
OG0017669	Ag006G554250	AT4G22160.2
OG0017670	Ag006G564050	AT4G21180.1
OG0017671	Ag006G564530	AT4G21340.1
OG0017672	Ag007G580520	AT1G30500.2
OG0017673	Ag007G583130	AT1G28410.1
OG0017674	Ag007G584010	AT1G27770.1
OG0017675	Ag007G584260	AT1G47056.1
OG0017676	Ag007G584690	AT1G45010.1
OG0017677	Ag007G584870	AT1G47290.2
OG0017678	Ag007G586240	AT4G25225.2
OG0017680	Ag007G591340	AT3G57740.2
OG0017681	Ag007G592070	AT2G30766.1
OG0017682	Ag007G595300	AT2G28650.1
OG0017683	Ag007G595670	AT2G28490.1
OG0017684	Ag007G597040	AT2G27385.1
OG0017685	Ag007G601730	AT5G08610.1
OG0017686	Ag007G603870	AT5G09990.1
OG0017687	Ag007G607880	AT5G11690.1
OG0017688	Ag007G642400	AT5G49110.2
OG0017689	Ag007G651080	AT4G15540.1
OG0017690	Ag007G651580	AT5G40330.1
OG0017691	Ag007G655780	AT5G41180.1
OG0017692	Ag008G663910	AT3G25680.1
OG0017693	Ag008G696640	AT5G55900.1
OG0017694	Ag008G707600	AT5G59230.1
OG0017695	Ag008G708580	AT5G59360.1
OG0017696	Ag008G713680	AT5G22875.1
OG0017697	Ag008G733490, Ag008G733530, Ag008G716560	AT1G64100.2, AT1G64105.1
OG0017698	Ag008G717470	AT3G55670.1, AT3G49045.1
OG0017699	Ag008G719780	AT5G26160.1
OG0017700	Ag008G729250	AT5G63320.1
OG0017701	Ag008G732640	AT5G65230.1
OG0017751	Ag002G199460	AT4G28670.1
OG0017752	Ag003G255100	AT4G28703.1
OG0017753	Ag003G258490	AT4G29658.2
OG0017754	Ag003G268100	AT4G31150.1
OG0017755	Ag003G271440	AT4G31850.1
OG0017756	Ag003G279810	AT4G32260.1
OG0017757	Ag006G549660	ATCG01240.1, ATCG00900.1
OG0017758	Ag006G540700	AT1G50990.1
OG0017759	Ag003G282820	AT4G34840.1
OG0017760	Ag003G284030	AT4G35130.1
OG0017761	Ag003G277370	AT4G33020.2
OG0017763	Ag007G578140	AT1G32415.1
OG0017764	Ag007G578060	AT1G32510.1
OG0017765	Ag001G101160	AT4G17140.3
OG0017766	Ag004G364620	AT1G54530.1
OG0017767	Ag004G366550	AT1G56430.1
OG0017768	Ag004G370460	AT1G60000.1
OG0017769	Ag004G370700	AT1G60070.2
OG0017771	Ag004G377860	AT1G61870.1
OG0017774	Ag012G741070, Ag008G658350	AT2G01330.1
OG0017777	Ag007G584250	AT2G01740.1
OG0017781	Ag008G662280	AT2G03380.1
OG0017782	Ag008G667020	AT3G26610.1
OG0017783	Ag008G667430	AT3G26780.1
OG0017784	Ag008G669030	AT3G27290.1
OG0017786	Ag008G671260	AT3G27870.1
OG0017787	Ag001G017000	AT3G28630.1
OG0017788	Ag004G400220	AT3G29230.1
OG0017790	Ag004G359530	AT2G01918.1
OG0017791	Ag004G361080	AT1G65910.1
OG0017792	Ag004G363040	AT1G65610.1
OG0017793	Ag004G362260	AT1G65590.1
OG0017794	Ag004G364470	AT5G55000.2
OG0017795	Ag004G400150	AT1G64355.1
OG0017796	Ag004G386050	AT1G63295.2
OG0017797	Ag005G476630	AT3G09735.1
OG0017799	Ag005G472210	AT3G11760.1
OG0017804	Ag008G683770	AT5G52810.1
OG0017806	Ag006G573940	AT4G18750.1
OG0017808	Ag008G687750	AT5G53880.1
OG0017809	Ag008G701210	AT5G57160.1
OG0017810	Ag008G704110	AT5G57690.1
OG0017811	Ag007G611390	AT5G13270.1
OG0017812	Ag007G610260	AT5G13050.1
OG0017813	Ag007G607670	AT5G11600.1
OG0017814	Ag007G604420	AT5G10250.2
OG0017815	Ag007G603780	AT5G09980.1
OG0017816	Ag007G602180	AT5G09360.1
OG0017817	Ag007G601510	AT5G08510.1
OG0017818	Ag007G601460	AT5G08460.1
OG0017821	Ag007G599580	AT5G07500.1
OG0017822	Ag006G508490	AT5G07480.1
OG0017823	Ag006G577220	AT4G17660.1
OG0017824	Ag006G576650	AT4G17905.2
OG0017825	Ag005G435150	AT3G23330.1
OG0017827	Ag006G571150	AT4G19440.1
OG0017828	Ag006G564480	AT4G21320.1
OG0017829	Ag006G552130	AT4G22580.1
OG0017831	Ag006G542000	AT4G23610.1
OG0017832	Ag006G540100, Ag006G538090	AT1G33440.1
OG0017833	Ag006G535510	AT1G35140.1
OG0017834	Ag006G535410	AT1G35220.1
OG0017835	Ag006G534030	AT1G36730.1
OG0017836	Ag006G533680	AT1G37140.1
OG0017838	Ag006G532000	AT1G43980.1
OG0017842	Ag007G581090	AT1G30020.1
OG0017843	Ag007G580500	AT1G30515.1
OG0017844	Ag007G580430	AT1G30570.1
OG0017845	Ag003G285800	AT4G35520.2
OG0017846	Ag003G286110	AT4G35680.1
OG0017847	Ag003G290370	AT4G36980.4
OG0017848	Ag003G290800	AT4G36890.1
OG0017849	Ag003G291070	AT4G37380.1
OG0017850	Ag003G291270	AT4G37480.1
OG0017851	Ag003G292080	AT4G37780.1
OG0017854	Ag003G294510	AT4G39530.1
OG0017855	Ag007G645720	AT5G37550.1
OG0017856	Ag007G645860	AT5G37670.1
OG0017857	Ag007G647040	AT5G38450.1
OG0017858	Ag007G648700	AT5G39590.1
OG0017859	Ag002G162050	AT2G34960.1
OG0017860	Ag002G162740	AT2G35200.1
OG0017861	Ag006G561870	AT4G09100.1
OG0017862	Ag007G618480, Ag002G187260	AT4G08840.1
OG0017863	Ag002G160560	AT2G34380.1
OG0017864	Ag004G368600	AT2G33680.5
OG0017865	Ag002G199880	AT5G42655.2
OG0017867	Ag004G334780	AT5G42440.1
OG0017869	Ag002G148270	AT4G10250.1
OG0017873	Ag002G146870	AT4G10950.2
OG0017874	Ag002G145880	AT4G11350.1
OG0017875	Ag002G143560	AT4G11950.1
OG0017876	Ag002G141650	AT4G12560.1
OG0017877	Ag002G102990, Ag002G102750	AT5G45120.1
OG0017878	Ag002G104520	AT5G45540.1
OG0017879	Ag002G106230	AT5G45810.1
OG0017880	Ag002G113500	AT5G46340.1
OG0017881	Ag002G117680	AT5G46610.1
OG0017882	Ag002G119310	AT5G46720.1
OG0017883	Ag002G120520	AT5G46920.1
OG0017885	Ag002G123710	AT5G47800.2
OG0017887	Ag001G042210	AT5G35180.4
OG0017889	Ag001G043030	AT4G12640.1
OG0017890	Ag001G043480	AT4G12970.1
OG0017893	Ag001G044140, Ag001G039300	AT4G13235.1
OG0017894	Ag001G038530	AT4G13600.1
OG0017896	Ag007G614500	AT4G14050.1
OG0017897	Ag007G614520	AT4G14070.1
OG0017899	Ag001G036980	AT4G14305.1
OG0017900	Ag001G036560	AT4G14510.1
OG0017901	Ag001G033290	AT4G15563.7
OG0017902	Ag020G743080, Ag001G087370, Ag001G087380	AT3G58310.1
OG0017903	Ag007G652200	AT5G40500.1
OG0017904	Ag007G655580	AT5G41070.1
OG0017906	Ag002G204360	AT2G46890.1
OG0017908	Ag002G201710	AT2G45450.1
OG0017909	Ag002G201510	AT2G45350.1
OG0017911	Ag002G198880	AT2G44230.1
OG0017912	Ag002G196480	AT2G43100.1
OG0017913	Ag002G196040	AT2G42980.1
OG0017914	Ag002G195850	AT2G42920.1
OG0017915	Ag002G195540	AT2G42800.1
OG0017916	Ag002G192950	AT2G42060.1
OG0017917	Ag002G193370	AT2G42240.4
OG0017918	Ag006G491270	AT5G01690.1
OG0017919	Ag006G491300	AT5G01670.2
OG0017920	Ag006G491320	AT5G01660.1
OG0017921	Ag006G491510	AT5G01520.1
OG0017922	Ag006G492040	AT5G01190.1
OG0017924	Ag006G495940	AT5G03580.1
OG0017925	Ag008G719260	AT5G19670.1
OG0017926	Ag008G717500	AT5G20710.1
OG0017927	Ag008G710980	AT5G60100.2
OG0017928	Ag008G709210	AT5G59600.1
OG0017929	Ag008G707020	AT5G58910.2
OG0017930	Ag008G731280	AT5G64480.2
OG0017931	Ag008G731690	AT5G64710.1
OG0017933	Ag001G099640	AT5G66360.2
OG0017934	Ag001G099440	AT5G66230.2
OG0017936	Ag006G518910	AT4G00030.1
OG0017937	Ag001G094950	AT4G00040.1
OG0017938	Ag006G519460	AT4G00200.1
OG0017939	Ag006G517280	AT4G00467.1
OG0017941	Ag006G515780	AT4G01130.1
OG0017942	Ag006G514910	AT4G01400.1
OG0017943	Ag006G510860	AT4G02405.1
OG0017944	Ag003G282010, Ag007G588320	AT2G33290.1
OG0017945	Ag007G590550	AT2G31830.2
OG0017946	Ag007G593540	AT2G29960.1
OG0017947	Ag007G593690	AT2G29690.1
OG0017948	Ag004G307610	AT1G07860.1
OG0017949	Ag007G597600	AT2G27130.1
OG0017950	Ag001G008700	AT1G52340.1
OG0017951	Ag003G246440	AT2G26420.2
OG0017953	Ag001G100350	AT3G01490.1
OG0017954	Ag001G100450	AT3G01550.1
OG0017955	Ag005G481760	AT3G06340.1
OG0017956	Ag001G100700	AT3G01720.1
OG0017957	Ag001G100980	AT3G01990.5
OG0017958	Ag001G101020	AT3G02030.2
OG0017959	Ag006G493220	AT5G01020.1
OG0017960	Ag006G490760	AT3G08570.1
OG0017961	Ag006G490830	AT5G01940.3
OG0017962	Ag006G491140	AT5G01850.2
OG0017966	Ag005G488480	AT3G02860.2
OG0017967	Ag005G487830	AT3G03310.1
OG0017968	Ag005G487420	AT3G03470.1
OG0017969	Ag005G487330	AT3G03510.1
OG0017970	Ag005G487210	AT3G03580.1
OG0017971	Ag005G487050	AT3G03590.1
OG0017972	Ag005G485480	AT3G04530.1
OG0017975	Ag005G404280, Ag005G474770	AT5G48330.1
OG0017976	Ag005G484000	AT3G05340.1
OG0017977	Ag005G484010	AT3G05345.1
OG0017978	Ag005G483280	AT3G05620.1
OG0017979	Ag005G482940	AT3G05750.1
OG0017980	Ag005G481640	AT3G06360.1
OG0017981	Ag005G479560	AT3G07525.2
OG0017982	Ag005G479420	AT3G07620.1
OG0017984	Ag005G478540	AT3G08800.1
OG0017985	Ag005G478460	AT3G08820.1
OG0017986	Ag002G180990	AT2G39360.1
OG0017987	Ag002G166620	AT2G36295.1
OG0017988	Ag002G166780	AT2G36325.1
OG0017989	Ag002G166910	AT2G36350.1
OG0017991	Ag002G175210	AT2G38100.3
OG0017993	Ag004G322850	AT1G15320.1
OG0017994	Ag004G323090	AT1G15510.1
OG0017995	Ag004G323120	AT1G15540.3
OG0017996	Ag004G325740	AT1G16916.2
OG0017997	Ag004G327980	AT1G17650.1
OG0017998	Ag004G329720	AT1G18335.2
OG0017999	Ag004G330400	AT1G18560.1
OG0018000	Ag004G331590	AT1G19025.1
OG0018001	Ag004G333780	AT1G20160.1
OG0018002	Ag004G333870	AT1G20225.1
OG0018003	Ag004G333890	AT1G20230.1
OG0018004	Ag004G333960	AT1G20300.1
OG0018005	Ag004G337280	AT1G21528.1
OG0018006	Ag004G339590	AT1G22470.1
OG0018008	Ag004G340700	AT1G22830.1
OG0018009	Ag003G241440	AT1G23200.1
OG0018014	Ag003G234350	AT1G24290.1
OG0018015	Ag007G586310	AT4G24460.1
OG0018016	Ag007G598650	AT4G24972.1
OG0018017	Ag007G586050	AT4G25390.1
OG0018019	Ag006G526290	AT2G25010.1
OG0018028	Ag006G522770	AT2G22370.1
OG0018029	Ag006G521160	AT2G21400.2
OG0018030	Ag004G317760	AT1G13250.1
OG0018031	Ag004G313550	AT1G11290.1
OG0018032	Ag004G312270	AT1G10600.1
OG0018033	Ag004G310450	AT1G09630.1
OG0018034	Ag004G309140	AT1G08940.1
OG0018035	Ag004G307480	AT1G07740.1
OG0018036	Ag004G306820	AT1G07350.1
OG0018037	Ag004G305220	AT1G06140.1
OG0018038	Ag004G305110	AT1G06050.1
OG0018039	Ag004G304360	AT1G05590.1
OG0018040	Ag004G304100	AT1G05460.1
OG0018041	Ag004G303160	AT1G04920.1
OG0018042	Ag004G303030	AT1G04840.1
OG0018043	Ag004G302080	AT1G04130.1
OG0018044	Ag004G302060	AT1G04110.1
OG0018045	Ag004G301140	AT1G03540.1
OG0018046	Ag004G299800	AT1G02800.1
OG0018047	Ag004G298650	AT1G01220.1
OG0018049	Ag004G297540	AT1G01950.3
OG0018050	Ag004G297530	AT1G01960.1
OG0018051	Ag004G297480	AT1G02010.4
OG0018053	Ag007G613350	AT5G14150.1
OG0018054	Ag007G614690, Ag002G170770	AT5G14650.1
OG0018055	Ag007G616910	AT5G14970.1
OG0018056	Ag007G617990	AT5G15300.1
OG0018057	Ag007G627170	AT5G17720.1
OG0018058	Ag007G628530	AT5G18100.1
OG0018059	Ag007G631200	AT5G18290.1
OG0018060	Ag007G629080	AT5G18950.1
OG0018061	Ag007G635240	AT5G26910.1
OG0018062	Ag005G484580	AT3G04990.1
OG0018066	Ag007G612170	AT5G13660.2
OG0018067	Ag004G338990	AT5G48060.1
OG0018069	Ag006G501640	AT5G05850.1
OG0018070	Ag006G499790	AT5G05110.1
OG0018071	Ag006G499030	AT5G04780.1
OG0018072	Ag008G722510	AT5G24340.2
OG0018074	Ag008G725760	AT5G61350.1
OG0018075	Ag008G725800	AT5G61400.1
OG0018077	Ag008G726090	AT5G61540.1
OG0018078	Ag008G726600	AT5G61830.1
OG0018079	Ag008G706270	AT5G58620.1
OG0018082	Ag008G691460	AT3G48940.1
OG0018083	Ag001G052740	AT3G46890.1
OG0018084	Ag008G668510	AT3G43800.1
OG0018085	Ag008G674570	AT3G43240.1
OG0018086	Ag003G218240	AT1G23070.1
OG0018087	Ag006G523700	AT3G42860.1
OG0018089	Ag004G354890	AT1G67820.1
OG0018090	Ag004G351200	AT1G68790.1
OG0018091	Ag004G350580	AT1G68890.1
OG0018092	Ag004G350270	AT1G69085.1
OG0018093	Ag004G349760	AT1G69280.1
OG0018094	Ag004G343260	AT1G71220.3
OG0018095	Ag004G342420	AT1G71740.1
OG0018096	Ag003G218260	AT1G77320.3
OG0018097	Ag003G218700	AT1G77210.1
OG0018098	Ag003G218810	AT1G77122.1
OG0018099	Ag003G220690	AT1G76380.2
OG0018100	Ag003G224100	AT1G75820.1
OG0018102	Ag003G227240	AT1G75170.1
OG0018103	Ag003G227490	AT1G75140.1
OG0018104	Ag003G229510	AT1G74720.1
OG0018105	Ag003G229560	AT1G74700.1
OG0018108	Ag003G237840	AT1G73040.1
OG0018109	Ag002G206750	AT2G48110.1
OG0018110	Ag003G239090	AT1G72620.1
OG0018112	Ag003G211760	AT1G79310.1
OG0018113	Ag003G211610	AT1G79420.1
OG0018114	Ag003G207650	AT1G79880.1
OG0018115	Ag005G470610	AT3G12770.1
OG0018117	Ag005G469840	AT3G13180.1
OG0018118	Ag005G469710	AT3G13226.1
OG0018119	Ag005G469700	AT3G13229.1
OG0018121	Ag005G468340	AT3G13770.1
OG0018122	Ag005G464430	AT3G15120.2
OG0018123	Ag005G463920	AT3G15352.4
OG0018125	Ag005G454760	AT3G18460.1, AT3G18450.1
OG0018126	Ag005G439360	AT3G22150.1
OG0018127	Ag005G439030	AT3G22250.1
OG0018128	Ag005G436490	AT3G22980.1
OG0018129	Ag005G431950	AT3G23880.1
OG0018130	Ag005G431820	AT3G24240.1
OG0018131	Ag002G187890	AT5G35400.2
OG0018132	Ag005G426530	AT2G04235.1
OG0018133	Ag005G425780	AT2G04865.1
OG0018134	Ag005G420810	AT2G13370.1
OG0018136	Ag005G424800	AT2G06010.1
OG0018137	Ag005G424810	AT2G06005.1
OG0018138	Ag006G561990	AT2G12462.1
OG0018139	Ag005G420560	AT2G13680.1
OG0018141	Ag003G219930	AT2G15630.1
OG0018142	Ag003G219880	AT2G15980.1
OG0018143	Ag005G417820	AT2G16595.1
OG0018144	Ag005G415590	AT2G17525.1
OG0018146	Ag005G407190	AT2G19310.1
OG0018147	Ag005G404040	AT2G20635.1
OG0018148	Ag001G001000	AT2G20710.1
OG0018149	Ag001G005700	AT1G53600.1
OG0018150	Ag001G007620	AT1G52790.1
OG0018152	Ag001G009920	AT1G51965.1
OG0018153	Ag001G023160	AT1G48980.1
OG0018154	Ag001G021720	AT1G49180.1
OG0018155	Ag001G024960	AT1G48480.1
OG0018156	Ag001G000030	AT5G48920.1
OG0018158	Ag001G069950	AT3G52780.1
OG0018159	Ag001G071580	AT3G53100.1
OG0018160	Ag001G072000	AT3G53235.1
OG0018161	Ag001G076650	AT3G54960.1
OG0018162	Ag001G081390	AT3G56370.1
OG0018163	Ag001G081430	AT3G56390.1
OG0018164	Ag001G081590	AT3G56460.1
OG0018166	Ag001G084800	AT3G57440.1
OG0018168	Ag001G088030	AT3G58520.1
OG0018169	Ag001G089630	AT3G59080.1
OG0018170	Ag001G092740	AT3G60370.2
OG0018171	Ag001G094870	AT3G61510.1
OG0018172	Ag001G097680	AT3G62590.1
OG0018173	Ag001G003810	AT1G54095.1
OG0018174	Ag008G731360, Ag001G017610	AT1G01410.1
OG0018175	Ag001G042070	AT5G35110.1
OG0018176	Ag001G061370	AT3G50510.1
OG0018177	Ag001G067520	AT3G51230.1
