Orthogroup	Alyssum_gmelinii	Noccaea_praecox
OG0017049	Ag006G514950	Np003G188160
OG0017051	Ag007G584800	Np004G210470
OG0017052	Ag006G512530	Np003G187100
OG0017053	Ag006G510090	Np003G186490
OG0017054	Ag007G586640	Np001G040100
OG0017056	Ag007G587430	Np001G040970
OG0017057	Ag007G587440	Np001G040980
OG0017058	Ag007G587710	Np001G041210
OG0017059	Ag007G588930	Np006G357300
OG0017060	Ag007G590450	Np006G355680
OG0017062	Ag007G591030, Ag007G591020, Ag001G070250	Np006G355220
OG0017063	Ag007G591590	Np006G348300, Np006G354620
OG0017065	Ag007G592270	Np006G347260
OG0017067	Ag007G594110	Np006G360560
OG0017068	Ag007G594930	Np006G360040
OG0017069	Ag007G595250	Np006G359780
OG0017070	Ag007G595330	Np006G359690
OG0017071	Ag007G595770	Np006G359210
OG0017072	Ag007G596110	Np006G358880
OG0017073	Ag007G596150	Np006G358830
OG0017074	Ag007G596610	Np006G358250
OG0017075	Ag007G597630	Np006G361370
OG0017076	Ag007G597800	Np006G361650
OG0017077	Ag007G598130	Np006G362210
OG0017078	Ag007G598230	Np006G362230
OG0017079	Ag007G598240	Np006G362250
OG0017080	Ag006G527430	Np006G362440
OG0017081	Ag007G623940	Np006G362510
OG0017083	Ag006G526500	Np006G362850
OG0017085	Ag003G212190	Np006G363020
OG0017086	Ag004G400000	Np006G363210
OG0017087	Ag006G525450	Np006G363200
OG0017088	Ag003G251880	Np005G277670
OG0017089	Ag003G251820	Np005G277830
OG0017091	Ag003G251390	Np005G278040
OG0017092	Ag003G251400	Np005G278050
OG0017093	Ag003G251450	Np005G278120
OG0017094	Ag001G100590	Np007G424980
OG0017095	Ag001G100550	Np007G424960
OG0017096	Ag001G100730	Np007G425130
OG0017097	Ag001G100780	Np007G425190
OG0017098	Ag001G100970	Np007G425390
OG0017099	Ag001G101060	Np007G425480
OG0017102	Ag003G250030	Np005G278980
OG0017105	Ag005G489970	Np007G423860
OG0017106	Ag005G489850	Np007G423730
OG0017107	Ag005G488590	Np007G423030
OG0017108	Ag005G488460	Np007G422920
OG0017109	Ag005G488410	Np007G422900
OG0017110	Ag005G487990	Np007G422510
OG0017111	Ag005G487840	Np007G422330
OG0017112	Ag005G487580	Np007G422120
OG0017113	Ag005G486990	Np007G421750
OG0017114	Ag005G486230	Np007G421240
OG0017115	Ag005G485270	Np005G318400, Np007G420330
OG0017116	Ag005G484950	Np007G420090, Np007G420100
OG0017118	Ag005G484140	Np007G419180
OG0017119	Ag005G483530	Np007G418790
OG0017120	Ag005G482840	Np007G418020
OG0017121	Ag005G482810	Np007G418010
OG0017123	Ag005G482360	Np007G417680
OG0017124	Ag005G482340	Np007G417660
OG0017125	Ag005G481440	Np007G417010
OG0017126	Ag005G481370	Np007G416930
OG0017129	Ag005G480640	Np007G416250
OG0017130	Ag005G480220	Np007G415760
OG0017131	Ag005G479740	Np007G415490
OG0017132	Ag005G479480	Np007G415280
OG0017133	Ag005G479340	Np007G415130
OG0017134	Ag005G478990	Np007G414620
OG0017135	Ag005G478960	Np007G414590
OG0017136	Ag005G478390	Np007G414090
OG0017137	Ag002G186280	Np006G331810
OG0017139	Ag002G182040	Np006G333530, Np006G333490
OG0017140	Ag002G181930	Np006G333560
OG0017141	Ag002G181820	Np006G333670
OG0017142	Ag002G180220	Np006G334160
OG0017144	Ag002G178910	Np006G334620
OG0017145	Ag002G178760	Np006G334640
OG0017146	Ag002G166060	Np006G339540
OG0017147	Ag002G168300	Np006G338480
OG0017148	Ag002G170520	Np006G337980
OG0017150	Ag002G173650	Np006G336840
OG0017151	Ag002G173810	Np006G336780
OG0017152	Ag002G176670	Np006G335430
OG0017153	Ag004G322860	Np004G241030
OG0017154	Ag004G323100	Np004G240760
OG0017155	Ag004G324340	Np004G240250
OG0017157	Ag004G325270	Np004G239600
OG0017158	Ag004G326170	Np004G239170
OG0017159	Ag004G326350	Np004G239050
OG0017160	Ag004G326510	Np004G238930
OG0017161	Ag004G327960	Np004G238380
OG0017162	Ag004G329760	Np004G237530
OG0017163	Ag004G329360	Np004G237770
OG0017164	Ag004G330030	Np004G237290
OG0017165	Ag004G330210	Np004G237230
OG0017166	Ag004G330260	Np004G237190
OG0017167	Ag004G330460	Np004G237020
OG0017168	Ag004G331790	Np004G236570
OG0017169	Ag004G332260	Np004G236060
OG0017170	Ag004G332390	Np004G235930
OG0017171	Ag001G012900	Np004G196350
OG0017172	Ag004G335570	Np004G234500
OG0017173	Ag004G337090	Np004G233900
OG0017174	Ag004G337490	Np004G233680
OG0017175	Ag004G337700	Np004G233600
OG0017176	Ag004G337750	Np004G233510
OG0017177	Ag004G337920	Np004G233350
OG0017179	Ag004G339730	Np004G232040
OG0017180	Ag004G339890	Np004G231950
OG0017181	Ag004G340370	Np004G231750
OG0017182	Ag004G339950	Np004G231730
OG0017183	Ag004G340760	Np004G231290
OG0017184	Ag004G341150	Np004G231080
OG0017186	Ag003G242810	Np004G229210
OG0017187	Ag003G242910	Np004G229100
OG0017191	Ag002G142570	Np004G209250
OG0017192	Ag005G482330	Np004G209530
OG0017195	Ag006G552850	Np004G210320
OG0017198	Ag007G586190	Np005G281010
OG0017200	Ag003G252680	Np005G277260
OG0017202	Ag004G318170	Np006G364740
OG0017204	Ag001G006530	Np006G365740
OG0017206	Ag006G523950	Np006G367410
OG0017208	Ag006G523350	Np006G368530
OG0017209	Ag006G523080	Np006G368750
OG0017210	Ag006G522270	Np006G369380
OG0017211	Ag006G522160	Np006G369520
OG0017212	Ag006G521460	Np006G369900
OG0017213	Ag006G521350	Np006G370540
OG0017214	Ag006G521080	Np006G370650
OG0017215	Ag006G520620	Np006G356730
OG0017216	Ag006G520580	Np006G371020
OG0017217	Ag004G321210	Np004G241800
OG0017218	Ag004G319730	Np004G242650
OG0017219	Ag004G318440	Np004G243340
OG0017220	Ag004G318050, Ag004G318040	Np004G243670, Np004G243680
OG0017221	Ag001G038190, Ag004G316960	Np004G244590
OG0017222	Ag004G316830	Np004G244630
OG0017224	Ag004G313970	Np007G414680, Np004G246870
OG0017225	Ag004G313650	Np004G247070
OG0017226	Ag004G312760	Np004G247760
OG0017227	Ag004G312630	Np004G247820
OG0017228	Ag004G312590	Np004G247880
OG0017229	Ag004G311730	Np004G248540
OG0017230	Ag004G310720	Np004G249210
OG0017231	Ag004G310810	Np004G249120
OG0017233	Ag004G309600	Np004G249920
OG0017234	Ag004G366420	Np002G108240
OG0017235	Ag004G309450	Np004G250020
OG0017238	Ag006G506290	Np003G132860
OG0017239	Ag004G308660	Np004G250760
OG0017240	Ag004G306620	Np004G252320
OG0017241	Ag004G305510	Np004G253340
OG0017242	Ag004G305360	Np004G253510
OG0017243	Ag004G304930	Np004G253820
OG0017244	Ag004G304380	Np004G254300
OG0017245	Ag004G303990	Np004G254530
OG0017246	Ag004G303270	Np004G255080
OG0017247	Ag004G303240	Np004G255150
OG0017248	Ag004G302680	Np004G255650
OG0017249	Ag004G302420	Np004G255910
OG0017250	Ag004G302050	Np004G256230
OG0017251	Ag004G302000	Np004G256290
OG0017252	Ag004G301240	Np004G256770
OG0017253	Ag004G301360	Np004G256730
OG0017254	Ag004G301380	Np004G256720
OG0017255	Ag004G301500	Np004G256650
OG0017256	Ag007G586680	Np004G256560
OG0017257	Ag004G300660	Np004G257090
OG0017258	Ag004G300490	Np004G257190
OG0017259	Ag004G299280	Np004G258120
OG0017260	Ag004G299240	Np004G258230
OG0017261	Ag004G297770	Np004G259390
OG0017262	Ag004G297650	Np004G259520
OG0017263	Ag004G297390	Np004G259820
OG0017264	Ag004G297320	Np004G259890
OG0017265	Ag007G614550	Np003G141490
OG0017266	Ag007G614340	Np003G141460
OG0017267	Ag007G614240	Np003G141440
OG0017268	Ag007G614080	Np003G141380
OG0017269	Ag007G616920	Np003G141870
OG0017270	Ag007G616930	Np003G141880
OG0017271	Ag007G616980	Np003G141890
OG0017272	Ag007G618160	Np003G142290
OG0017273	Ag007G617760	Np003G142130
OG0017274	Ag007G621340	Np003G143240
OG0017275	Ag007G622260	Np003G143480
OG0017276	Ag007G623400	Np003G143900
OG0017277	Ag007G626480	Np003G144980
OG0017278	Ag007G626540	Np003G145020
OG0017279	Ag007G627620	Np003G145150
OG0017280	Ag004G353750, Ag004G353740	Np002G089630
OG0017281	Ag007G629270	Np003G146750
OG0017283	Ag007G631880	Np003G146890
OG0017284	Ag007G633090	Np003G147240
OG0017285	Ag007G637090	Np001G015090
OG0017286	Ag007G637550	Np001G015430
OG0017287	Ag007G641490	Np001G015790
OG0017288	Ag007G641140	Np001G016190
OG0017289	Ag007G641010	Np001G016350
OG0017291	Ag005G404920	Np001G017790
OG0017292	Ag006G555470	Np001G017580
OG0017293	Ag007G612220	Np003G140510
OG0017294	Ag007G612120	Np003G140450
OG0017295	Ag006G505590	Np003G132540
OG0017296	Ag008G662170	Np001G024800
OG0017297	Ag001G000360	Np004G190290
OG0017299	Ag006G500310	Np003G130290
OG0017300	Ag006G500270	Np003G130260
OG0017301	Ag006G500090	Np003G130090
OG0017302	Ag006G499940	Np003G129940
OG0017303	Ag006G499250	Np003G129560
OG0017304	Ag008G720530	Np001G013090
OG0017305	Ag008G720450	Np001G013160
OG0017306	Ag008G720670	Np001G013030
OG0017307	Ag004G328720	Np004G238030
OG0017308	Ag008G721790	Np001G012130
OG0017309	Ag008G721940	Np001G012020
OG0017310	Ag008G722580	Np001G011590
OG0017311	Ag008G722470	Np001G011730
OG0017312	Ag008G722650	Np001G011480
OG0017313	Ag008G722990	Np001G011210
OG0017314	Ag008G723100	Np001G011170
OG0017315	Ag008G723110	Np001G011140
OG0017316	Ag008G724360, Ag008G724350	Np001G010210
OG0017317	Ag008G724430	Np001G010120
OG0017319	Ag008G693890	Np003G161080
OG0017320	Ag008G726070	Np001G009090
OG0017321	Ag003G259860	Np001G008610
OG0017323	Ag008G726820	Np001G008470
OG0017324	Ag008G726910	Np001G007900
OG0017326	Ag008G728790	Np001G006630
OG0017327	Ag008G706130	Np003G154320
OG0017328	Ag008G706040	Np003G154380
OG0017331	Ag001G059830, Ag001G063390	Np001G052650
OG0017332	Ag001G062980	Np001G052510
OG0017333	Ag001G062370	Np001G052350
OG0017334	Ag001G061780	Np001G052150
OG0017337	Ag008G719470	Np003G147570
OG0017338	Ag008G691330	Np001G049620
OG0017340	Ag001G056390	Np001G048820
OG0017341	Ag001G055830	Np001G048300
OG0017342	Ag001G055580	Np001G048200
OG0017343	Ag001G054650	Np001G047810
OG0017345	Ag001G053660	Np001G047220
OG0017346	Ag001G052910	Np001G046740
OG0017347	Ag006G575750	Np001G046600
OG0017348	Ag001G052020	Np001G046220
OG0017349	Ag001G037480	Np005G306050
OG0017353	Ag008G673380	Np001G043950
OG0017354	Ag008G674580	Np001G043260
OG0017355	Ag005G479320	Np001G018320
OG0017356	Ag004G355070, Ag002G194700	Np002G090930
OG0017357	Ag004G355260	Np002G091160
OG0017358	Ag007G612490	Np003G140620
OG0017359	Ag004G354750	Np002G090670
OG0017360	Ag004G354850	Np002G090770
OG0017361	Ag004G350740	Np002G088250
OG0017362	Ag004G350030	Np002G087520
OG0017363	Ag004G349890	Np002G087410
OG0017364	Ag004G298220	Np006G368790
OG0017365	Ag004G348960	Np002G087010
OG0017366	Ag004G348900	Np002G086960
OG0017367	Ag004G348160	Np002G086470
OG0017368	Ag004G344650	Np002G085060
OG0017369	Ag004G344640	Np002G085050
OG0017370	Ag004G344340	Np002G084650
OG0017371	Ag004G343900	Np002G084340
OG0017373	Ag004G343470	Np002G084060
OG0017374	Ag004G342690	Np002G083630
OG0017375	Ag003G215280	Np002G074220
OG0017376	Ag003G215330	Np002G074240
OG0017377	Ag003G218030	Np002G074920
OG0017378	Ag003G218070	Np002G074950
OG0017379	Ag003G218190	Np002G075050
OG0017380	Ag003G219010, Ag004G373300	Np002G075520
OG0017382	Ag003G219750	Np002G076090
OG0017383	Ag003G219870	Np002G076110
OG0017384	Ag003G222150	Np002G076810
OG0017385	Ag003G223480	Np002G077260
OG0017386	Ag003G224130	Np002G077430
OG0017387	Ag004G332570	Np004G235760
OG0017388	Ag003G228210	Np002G078590
OG0017389	Ag003G229590, Ag003G229600	Np002G079000
OG0017390	Ag003G231620	Np002G079360
OG0017391	Ag008G719540	Np003G147360
OG0017392	Ag003G233040	Np002G079800
OG0017393	Ag001G042080	Np005G309760
OG0017394	Ag003G234420	Np002G080320
OG0017395	Ag003G235000	Np002G080800
OG0017396	Ag003G236420	Np002G081130
OG0017397	Ag003G236680	Np002G081270
OG0017398	Ag003G237140	Np002G081410
OG0017399	Ag003G238030	Np002G081650
OG0017400	Ag003G239200	Np002G082240
OG0017401	Ag003G213630	Np002G073290
OG0017402	Ag003G212720	Np002G072990
OG0017404	Ag003G211520	Np002G072110
OG0017405	Ag003G211270	Np002G072060
OG0017406	Ag003G210660	Np002G071670
OG0017407	Ag003G210520	Np002G071540
OG0017408	Ag003G210230	Np002G071390
OG0017409	Ag003G208150	Np002G070560
OG0017411	Ag003G207670	Np002G070220
OG0017412	Ag003G207690	Np002G070200
OG0017413	Ag003G207730	Np002G070170
OG0017415	Ag005G469860	Np007G407980
OG0017416	Ag005G469630	Np007G407770
OG0017417	Ag005G468990	Np007G407360
OG0017418	Ag005G468440	Np007G406940
OG0017419	Ag005G468300	Np007G406700
OG0017422	Ag005G464540	Np007G404740
OG0017424	Ag005G464390	Np007G404570
OG0017425	Ag005G463870	Np007G404030
OG0017427	Ag005G461460	Np007G390560
OG0017428	Ag005G461090	Np004G237730
OG0017429	Ag005G459970	Np007G391510
OG0017430	Ag005G456560	Np007G393270
OG0017431	Ag005G454770	Np007G394350
OG0017432	Ag005G454750	Np003G163140
OG0017434	Ag005G450620	Np007G395940
OG0017435	Ag005G448850	Np007G396930
OG0017437	Ag005G448640	Np007G397080
OG0017438	Ag005G448530	Np007G397470
OG0017439	Ag005G448520	Np007G397480
OG0017440	Ag005G441370	Np007G381650
OG0017441	Ag005G441970	Np007G381270
OG0017443	Ag005G441240	Np007G381870
OG0017445	Ag005G438320	Np007G383220
OG0017447	Ag005G437540	Np007G383560
OG0017448	Ag005G435670	Np007G384320
OG0017449	Ag005G432690, Ag005G434000	Np007G385260
OG0017450	Ag005G429720	Np007G387040
OG0017451	Ag005G429710	Np007G387050
OG0017452	Ag005G428500	Np007G387410
OG0017453	Ag005G427670	Np007G387590
OG0017454	Ag006G530820	Np006G363620
OG0017455	Ag005G425690	Np007G389050
OG0017456	Ag005G420930	Np005G294480
OG0017457	Ag007G614960	Np007G380030
OG0017459	Ag005G424820	Np007G389600
OG0017460	Ag005G420510	Np007G379790
OG0017461	Ag005G420090	Np007G379500
OG0017462	Ag005G418580	Np007G377690
OG0017465	Ag005G415950	Np007G375920
OG0017466	Ag005G414150	Np007G375550
OG0017467	Ag005G414660	Np007G375380
OG0017468	Ag005G410670	Np007G374530
OG0017469	Ag005G409320	Np007G373730
OG0017470	Ag005G406620	Np007G373410
OG0017471	Ag005G402640	Np007G372440
OG0017472	Ag005G403150	Np007G372190
OG0017473	Ag005G403400	Np007G372120
OG0017475	Ag005G404330	Np007G371640
OG0017476	Ag002G197890	Np003G144060
OG0017478	Ag005G404440	Np007G371540
OG0017479	Ag005G404450	Np007G371520
OG0017480	Ag001G000110	Np004G190130
OG0017481	Ag001G000900	Np004G190560
OG0017482	Ag001G001140	Np004G190730
OG0017483	Ag001G001380	Np004G190880
OG0017484	Ag001G002450	Np004G191300
OG0017485	Ag001G002860	Np004G191440
OG0017486	Ag001G002930	Np004G191490
OG0017487	Ag001G002940	Np004G191500
OG0017488	Ag001G003520	Np004G191720
OG0017489	Ag001G004370	Np004G192260
OG0017490	Ag001G005070	Np004G192580
OG0017491	Ag001G006960	Np004G193500
OG0017492	Ag001G006980	Np004G193530
OG0017493	Ag001G008100	Np004G194230
OG0017494	Ag001G008350	Np004G194290
OG0017496	Ag001G014370	Np004G196540
OG0017498	Ag001G017020	Np004G197160
OG0017499	Ag001G023280	Np004G198670
OG0017500	Ag001G023540	Np004G198760
OG0017501	Ag001G023620	Np004G198790
OG0017502	Ag001G024560	Np004G199160
OG0017503	Ag001G024710	Np004G199220
OG0017504	Ag001G025830	Np004G199630
OG0017506	Ag001G028500	Np005G300750
OG0017507	Ag001G031900	Np005G302050
OG0017508	Ag001G032840	Np005G302320
OG0017510	Ag007G580600	Np004G213850
OG0017511	Ag002G160690	Np006G341970
OG0017512	Ag002G160590	Np006G342050
OG0017513	Ag001G064520	Np001G054110
OG0017514	Ag001G064500	Np001G054130
OG0017515	Ag001G069810	Np001G054930
OG0017516	Ag001G069960	Np001G055020
OG0017517	Ag001G070870	Np001G061810, Np001G055270
OG0017518	Ag001G070930	Np001G055340
OG0017519	Ag001G073020	Np001G056540
OG0017520	Ag001G073130	Np001G056590
OG0017521	Ag001G073230	Np001G056600
OG0017522	Ag001G073360	Np001G056720
OG0017523	Ag001G074050	Np001G057070
OG0017524	Ag001G075200	Np001G057520
OG0017525	Ag001G074800	Np001G057330
OG0017526	Ag001G074860	Np001G057370
OG0017527	Ag001G076490	Np001G058410
OG0017528	Ag001G076810	Np001G058570
OG0017530	Ag001G078300	Np001G059010
OG0017531	Ag001G078630	Np001G059200
OG0017532	Ag001G078650	Np001G059230
OG0017533	Ag001G079170	Np001G059470
OG0017534	Ag001G080040	Np001G059870
OG0017535	Ag001G079920	Np001G059760
OG0017536	Ag001G080550	Np001G060090
OG0017537	Ag001G081280	Np001G060530
OG0017540	Ag001G084990	Np001G062260
OG0017541	Ag001G088470	Np001G063590
OG0017542	Ag001G088810	Np001G063760
OG0017543	Ag001G089570	Np001G064270
OG0017544	Ag001G091550	Np005G290770
OG0017545	Ag001G091630	Np001G065110
OG0017546	Ag001G092800	Np001G066160
OG0017547	Ag001G064690	Np001G053910
OG0017548	Ag001G093590	Np001G066600
OG0017549	Ag001G093630	Np001G066640
OG0017550	Ag001G095720	Np001G067890
OG0017551	Ag001G096780	Np001G068440
OG0017552	Ag001G097800	Np001G068950
OG0017553	Ag001G098010	Np001G069140
OG0017554	Ag001G098830	Np001G069810
OG0017555	Ag001G098940	Np001G069900
OG0017556	Ag001G093750	Np001G066770
OG0017557	Ag001G000570	Np004G190380
OG0017558	Ag001G007410	Np004G193880
OG0017559	Ag001G008060	Np004G194200
OG0017560	Ag001G011020	Np004G195620
OG0017562	Ag001G031830	Np005G301910
OG0017563	Ag001G051280	Np001G045650
OG0017564	Ag001G054540	Np001G047680
OG0017565	Ag001G058700	Np001G050940
OG0017566	Ag001G064150	Np001G054360
OG0017567	Ag001G064510	Np001G054120
OG0017568	Ag001G066980	Np001G053330
OG0017569	Ag001G070960	Np001G055370
OG0017571	Ag001G072820	Np005G319200, Np001G057120
OG0017572	Ag001G075150	Np001G057480
OG0017573	Ag001G075180	Np001G057500
OG0017574	Ag001G075310	Np001G057570
OG0017575	Ag001G077410	Np001G058810
OG0017576	Ag001G079220	Np001G059480
OG0017577	Ag001G080420	Np001G059990
OG0017578	Ag001G081060	Np001G060410
OG0017579	Ag001G088060	Np001G063440
OG0017580	Ag001G098370	Np001G069470
OG0017581	Ag001G099240	Np001G000190
OG0017583	Ag002G117580	Np001G001720
OG0017584	Ag002G123720	Np001G032700
OG0017586	Ag002G142300	Np003G182570
OG0017587	Ag002G145190	Np003G181130
OG0017588	Ag002G161760	Np003G184170
OG0017589	Ag002G164770	Np006G339970
OG0017590	Ag002G176220	Np006G335570
OG0017591	Ag002G178250	Np006G334720, Np006G334800, Np006G334830
OG0017592	Ag002G184010	Np006G332900
OG0017593	Ag002G189570	Np006G330600
OG0017595	Ag002G191810	Np006G329460
OG0017596	Ag002G192910	Np006G329080
OG0017597	Ag002G194930	Np006G328220
OG0017598	Ag002G204750	Np004G241450
OG0017599	Ag003G211990	Np002G072540
OG0017600	Ag003G215540	Np002G074330
OG0017601	Ag004G384890, Ag003G222020, Ag003G222040, Ag003G221970, Ag003G221990, Ag003G226790	Np002G076780
OG0017602	Ag003G228240	Np002G078600
OG0017603	Ag003G234520, Ag003G252720	Np005G277240
OG0017604	Ag003G238180	Np002G081670
OG0017605	Ag003G253380	Np005G276870
OG0017606	Ag003G253540	Np005G276820
OG0017607	Ag003G260610	Np005G274170
OG0017608	Ag003G263840, Ag003G263180	Np005G272900
OG0017609	Ag003G270450	Np005G271560
OG0017610	Ag003G276490	Np005G263490
OG0017611	Ag003G276630	Np005G263410
OG0017612	Ag003G282270	Np005G265160
OG0017613	Ag003G285360	Np004G204330
OG0017614	Ag004G297880	Np004G259290
OG0017615	Ag004G297900	Np001G019760
OG0017616	Ag004G301940	Np004G256350
OG0017617	Ag004G304540	Np004G254180
OG0017618	Ag004G305950	Np004G252910
OG0017619	Ag004G306040	Np004G252740
OG0017620	Ag004G308160	Np004G251160
OG0017621	Ag004G308290	Np004G251070
OG0017622	Ag004G314480	Np004G246550
OG0017623	Ag004G319710	Np004G242680
OG0017624	Ag004G320230	Np004G242350
OG0017625	Ag004G322980	Np004G240900
OG0017627	Ag004G332800	Np004G235700
OG0017628	Ag004G339560	Np004G232220
OG0017629	Ag004G341350	Np004G231020, Np004G231030
OG0017630	Ag004G343460	Np002G084050
OG0017631	Ag004G344930	Np002G085180
OG0017632	Ag004G347100, Ag004G346910	Np002G086090
OG0017633	Ag004G348840	Np002G086880
OG0017635	Ag004G353360	Np002G089550
OG0017636	Ag004G365910	Np001G037790, Np002G106810
OG0017637	Ag004G366930	Np002G111520
OG0017638	Ag004G372760	Np002G116550
OG0017639	Ag004G379830	Np002G120070
OG0017641	Ag004G397170	Np002G123840
OG0017643	Ag005G418030	Np007G377410
OG0017644	Ag006G565730, Ag005G432090, Ag005G432100	Np005G286940
OG0017645	Ag005G435120	Np007G384560
OG0017646	Ag005G458090, Ag005G439790	Np005G277510
OG0017648	Ag005G463030	Np007G402970
OG0017649	Ag005G467360, Ag005G467410, Ag005G466500	Np006G325570, Np002G085670, Np002G085680
OG0017650	Ag005G470650	Np007G408620
OG0017651	Ag005G473540	Np007G410590
OG0017652	Ag005G476220	Np007G412690
OG0017653	Ag005G478680	Np007G414350
OG0017654	Ag005G482140	Np007G417490
OG0017655	Ag005G483880	Np005G309590
OG0017656	Ag005G485400	Np005G318720, Np007G420430
OG0017657	Ag005G490540	Np007G424560
OG0017658	Ag006G494270	Np003G127130
OG0017659	Ag006G502810	Np003G131360
OG0017660	Ag006G503990	Np005G279900
OG0017661	Ag006G505010	Np003G132290, Np004G226790
OG0017662	Ag006G506100	Np003G132750
OG0017663	Ag006G506170, Ag006G506160, Ag008G707720	Np003G153520
OG0017664	Ag006G506700	Np005G299720, Np002G108430, Np003G132920
OG0017665	Ag006G518400	Np006G371390
OG0017666	Ag006G519530	Np006G348780, Np003G189670
OG0017667	Ag006G528010	Np006G365830
OG0017668	Ag006G552180	Np005G285100
OG0017669	Ag006G554250	Np005G285800
OG0017670	Ag006G564050	Np005G287530
OG0017671	Ag006G564530	Np005G287750
