Orthogroup	Alyssum_gmelinii	Conringia_planisiliqua
OG0013095	Ag008G690150, Ag008G688280	CP8_g53380_DN3_SP4_c.t1
OG0013096	Ag008G690160, Ag008G688270	CP8_g53379_DN3_SP8_c.t1
OG0013099	Ag008G687980	CP8_g53368_DN3_SP0_c.t1
OG0013100	Ag008G687970	CP8_g53367_DN3_SP3_c.t1
OG0013101	Ag008G687850	CP8_g53366_DN3_SP8_c.t1
OG0013102	Ag008G688610, Ag008G689880	CP8_g53399_DN3_SP1_c.t1
OG0013103	Ag008G689590, Ag008G688910	CP8_g53405_DN3_SP8_c.t1
OG0013104	Ag001G057760, Ag008G685470	CP8_g53421_DN3_SP0_c.t1
OG0013105	Ag002G104720	CP10_g43842_DN3_SP7_c.t1
OG0013107	Ag008G694020	CP8_g53454_DN3_SP0_c.t1
OG0013108	Ag008G694030	CP8_g53455_DN3_SP4_c.t1
OG0013109	Ag008G694040	CP8_g53456_DN3_SP7_c.t1
OG0013110	Ag008G694100	CP8_g53458_DN1_SP0_c.t1
OG0013111	Ag008G694110	CP8_g53461_DN3_SP5_c.t1
OG0013113	Ag008G694950	CP8_g53498_DN3_SP8_c.t1
OG0013114	Ag003G250690	CP19_g17958_DN3_SP8_c.t1
OG0013115	Ag008G695180	CP8_g53501_DN3_SP8_c.t1
OG0013116	Ag008G695640	CP8_g53528_DN3_SP8_c.t1
OG0013117	Ag008G696200	CP8_g53549_DN3_SP0_c.t1
OG0013118	Ag008G697180, Ag008G696360	CP8_g53559_DN3_SP0_c.t1
OG0013119	Ag008G696830	CP8_g53578_DN3_SP8_c.t1
OG0013120	Ag008G697550	CP8_g53594_DN1_SP0_c.t1
OG0013121	Ag008G698270	CP8_g53600_DN3_SP0_c.t1
OG0013122	Ag008G698440	CP8_g53618_DN3_SP8_c.t1
OG0013123	Ag008G699280	CP8_g53635_DN3_SP0_c.t1
OG0013124	Ag008G701230	CP8_g53709_DN3_SP2_c.t1
OG0013125	Ag008G702020	CP8_g53719_DN3_SP8_c.t1
OG0013126	Ag008G702140	CP8_g53721_DN3_SP0_c.t1
OG0013127	Ag008G702390	CP8_g53731_DN2_SP2_c.t1
OG0013128	Ag008G702400	CP8_g53732_DN3_SP1_c.t1
OG0013129	Ag008G703120	CP8_g53748_DN3_SP0_c.t1
OG0013130	Ag008G704350	CP8_g53772_DN1_SP0_c.t1
OG0013131	Ag008G704560	CP8_g53784_DN3_SP7_c.t1
OG0013132	Ag008G705210	CP8_g53807_DN3_SP1_c.t1
OG0013133	Ag008G705250	CP8_g53812_DN3_SP8_c.t1
OG0013134	Ag001G039890	CP6_g7117_DN3_SP5_c.t1
OG0013135	Ag008G724340	CP2_g48249_DN3_SP0_c.t1
OG0013136	Ag007G644300	CP2_g48833_DN3_SP7_c.t1
OG0013137	Ag007G611490	CP11_g32635_DN3_SP0_c.t1
OG0013138	Ag007G611380	CP11_g32641_DN3_SP6_c.t1
OG0013139	Ag007G611310	CP11_g32643_DN3_SP8_c.t1
OG0013141	Ag007G609680	CP11_g32679_DN3_SP8_c.t1
OG0013143	Ag007G609390	CP11_g32701_DN3_SP5_c.t1
OG0013144	Ag007G609370	CP11_g32703_DN3_SP0_c.t1
OG0013145	Ag007G609220	CP11_g32711_DN3_SP0_c.t1
OG0013146	Ag007G609190	CP11_g32713_DN3_SP8_c.t1
OG0013147	Ag007G609120	CP11_g32718_DN3_SP8_c.t1
OG0013148	Ag007G608210	CP11_g32746_DN3_SP8_c.t1
OG0013149	Ag007G608070	CP11_g32753_DN3_SP0_c.t1
OG0013150	Ag007G607870	CP11_g32766_DN3_SP8_c.t1
OG0013151	Ag007G607840	CP11_g32769_DN3_SP8_c.t1
OG0013152	Ag007G607710	CP11_g32772_DN3_SP0_c.t1
OG0013153	Ag007G607510	CP11_g32782_DN3_SP8_c.t1
OG0013154	Ag007G607320	CP11_g32793_DN3_SP1_c.t1
OG0013155	Ag007G607260	CP11_g32794_DN3_SP7_c.t1
OG0013156	Ag007G607090	CP11_g32804_DN3_SP6_c.t1
OG0013157	Ag007G607080	CP11_g32805_DN3_SP2_c.t1
OG0013159	Ag007G605850	CP11_g32845_DN2_SP2_c.t1
OG0013160	Ag007G604360	CP11_g32910_DN3_SP8_c.t1
OG0013161	Ag007G603350	CP11_g32950_DN3_SP3_c.t1
OG0013162	Ag007G603270	CP11_g32953_DN3_SP2_c.t1
OG0013163	Ag007G602460	CP11_g32979_DN3_SP7_c.t1
OG0013164	Ag007G602240	CP11_g32987_DN3_SP8_c.t1
OG0013165	Ag007G602220	CP11_g32989_DN3_SP0_c.t1
OG0013166	Ag007G602120	CP11_g32998_DN3_SP4_c.t1
OG0013167	Ag007G601930	CP11_g33010_DN3_SP7_c.t1
OG0013168	Ag007G601890	CP11_g33012_DN3_SP5_c.t1
OG0013169	Ag007G601830	CP11_g33013_DN3_SP8_c.t1
OG0013170	Ag002G108140, Ag007G601760	CP11_g33019_DN3_SP8_c.t1
OG0013171	Ag007G601400	CP11_g33044_DN3_SP3_c.t1
OG0013172	Ag008G724010	CP2_g48270_DN3_SP8_c.t1
OG0013173	Ag007G601100	CP11_g33061_DN3_SP0_c.t1
OG0013174	Ag007G600750	CP11_g33080_DN3_SP2_c.t1
OG0013175	Ag007G600740	CP11_g33082_DN3_SP1_c.t1
OG0013176	Ag007G600280	CP11_g33114_DN3_SP1_c.t1
OG0013177	Ag007G600110	CP11_g33122_DN3_SP0_c.t1
OG0013178	Ag007G600090	CP11_g33124_DN3_SP0_c.t1
OG0013179	Ag006G507390	CP11_g33169_DN3_SP0_c.t1
OG0013180	Ag008G726940	CP2_g48096_DN3_SP6_c.t1
OG0013181	Ag006G506710	CP11_g33182_DN3_SP0_c.t1
OG0013183	Ag006G577460	CP6_g7078_DN3_SP2_c.t1
OG0013184	Ag006G577260	CP6_g7069_DN2_SP0_c.t1
OG0013186	Ag006G577130	CP6_g7051_DN3_SP7_c.t1
OG0013187	Ag006G576430	CP6_g7027_DN3_SP8_c.t1
OG0013188	Ag006G575440	CP6_g6991_DN3_SP8_c.t1
OG0013189	Ag006G575330	CP6_g6987_DN3_SP1_c.t1
OG0013190	Ag006G575320	CP6_g6986_DN3_SP6_c.t1
OG0013191	Ag002G107610, Ag002G111220	CP13_g19921_DN3_SP0_c.t1
OG0013192	Ag006G574390	CP6_g6957_DN3_SP2_c.t1, CP6_g6956_DN3_SP3_c.t1
OG0013193	Ag006G574200	CP6_g6944_DN3_SP8_c.t1
OG0013194	Ag006G573950	CP6_g6936_DN3_SP0_c.t1
OG0013195	Ag006G573900	CP6_g6932_DN3_SP8_c.t1
OG0013196	Ag006G573800	CP6_g6927_DN3_SP8_c.t1
OG0013197	Ag006G572690, Ag006G572660	CP6_g6916_DN3_SP6_c.t1
OG0013198	Ag006G573370	CP6_g6903_DN3_SP0_c.t1
OG0013199	Ag006G573500, Ag006G573490	CP6_g6901_DN2_SP0_c.t1
OG0013201	Ag006G571290	CP6_g6878_DN2_SP1_c.t1, CP16_g55187_DN3_SP0_c.t1
OG0013202	Ag006G559700	CP6_g6816_DN2_SP0_c.t1
OG0013203	Ag001G084790	CP3_g13603_DN2_SP0_c.t1
OG0013204	Ag006G559710	CP6_g6815_DN3_SP8_c.t1
OG0013205	Ag003G291150	CP5_g268_DN2_SP0_c.t1
OG0013206	Ag006G561510	CP6_g6781_DN3_SP8_c.t1
OG0013207	Ag006G564460	CP6_g6729_DN2_SP0_c.t1
OG0013208	Ag006G564880	CP6_g6715_DN3_SP3_c.t1
OG0013209	Ag006G565950	CP6_g6689_DN3_SP1_c.t1
OG0013211	Ag006G553800	CP19_g18458_DN3_SP8_c.t1
OG0013212	Ag004G347680	CP9_g28591_DN3_SP8_c.t1
OG0013213	Ag006G552800	CP19_g18438_DN3_SP1_c.t1
OG0013214	Ag006G551790	CP19_g18417_DN3_SP0_c.t1
OG0013216	Ag006G545160, Ag006G542460	CP19_g18283_DN3_SP0_c.t1
OG0013219	Ag006G544480, Ag006G543110	CP19_g18265_DN3_SP7_c.t1
OG0013220	Ag006G541680	CP19_g18242_DN3_SP0_c.t1
OG0013221	Ag006G541090	CP7_g44610_DN3_SP2_c.t1
OG0013222	Ag006G540740	CP7_g44587_DN2_SP0_c.t1
OG0013223	Ag006G538150, Ag006G540160	CP7_g44554_DN3_SP0_c.t1
OG0013224	Ag006G540140, Ag006G538130	CP7_g44550_DN3_SP4_c.t1
OG0013225	Ag008G718490	CP8_g54316_DN3_SP8_c.t1
OG0013226	Ag007G585520	CP19_g18077_DN3_SP4_c.t1
OG0013227	Ag006G506240	CP11_g33192_DN3_SP1_c.t1
OG0013228	Ag006G536930, Ag006G539450	CP7_g44516_DN3_SP8_c.t1
OG0013229	Ag006G536510, Ag006G539060	CP7_g44487_DN3_SP1_c.t1
OG0013230	Ag006G538990, Ag006G536470	CP7_g44484_DN3_SP3_c.t1
OG0013231	Ag006G538770, Ag006G536270	CP7_g44471_DN3_SP0_c.t1
OG0013232	Ag006G536030	CP7_g44455_DN3_SP7_c.t1
OG0013233	Ag006G535780	CP7_g44432_DN3_SP1_c.t1
OG0013234	Ag006G535420	CP7_g44386_DN3_SP0_c.t1
OG0013235	Ag006G535350	CP7_g44334_DN3_SP0_c.t1
OG0013236	Ag006G535070	CP7_g44213_DN3_SP0_c.t1
OG0013237	Ag006G535010	CP7_g44163_DN3_SP5_c.t1
OG0013238	Ag006G533910	CP1_g41171_DN3_SP0_c.t1, CP1_g41173_DN1_SP0_c.t1
OG0013239	Ag006G532550	CP1_g39030_DN3_SP3_c.t1
OG0013241	Ag007G579830	CP7_g44809_DN3_SP6_c.t1
OG0013242	Ag006G531030	CP1_g39944_DN3_SP8_c.t1
OG0013243	Ag007G584590	CP1_g38643_DN3_SP8_c.t1
OG0013244	Ag004G357430	CP1_g39138_DN3_SP0_c.t1, CP1_g39139_DN1_SP0_c.t1
OG0013245	Ag007G585220	CP10_g43548_DN2_SP0_c.t1, CP1_g38407_DN3_SP0_c.t1
OG0013246	Ag007G585090	CP1_g38432_DN3_SP8_c.t1
OG0013247	Ag003G249790	CP1_g39692_DN3_SP8_c.t1
OG0013249	Ag003G248080	CP1_g39613_DN3_SP8_c.t1
OG0013250	Ag007G584540	CP1_g38639_DN3_SP3_c.t1
OG0013251	Ag007G584320	CP1_g38516_DN3_SP2_c.t1
OG0013252	Ag007G583980	CP7_g45100_DN3_SP6_c.t1
OG0013253	Ag007G584000	CP7_g45102_DN3_SP5_c.t1
OG0013254	Ag007G583650	CP7_g45079_DN3_SP4_c.t1
OG0013255	Ag007G583560	CP7_g45073_DN3_SP6_c.t1
OG0013256	Ag007G583540	CP7_g45071_DN3_SP0_c.t1
OG0013257	Ag007G583020	CP7_g45034_DN3_SP2_c.t1
OG0013258	Ag007G582790	CP7_g45020_DN3_SP3_c.t1
OG0013259	Ag007G582590	CP7_g45009_DN3_SP0_c.t1
OG0013260	Ag007G582460	CP7_g45002_DN3_SP0_c.t1
OG0013261	Ag008G713710, Ag005G428910	CP12_g30850_DN3_SP3_c.t1
OG0013262	Ag007G582320	CP7_g44988_DN2_SP2_c.t1
OG0013263	Ag007G582120	CP7_g44972_DN3_SP6_c.t1
OG0013264	Ag007G581530	CP7_g44911_DN3_SP7_c.t1
OG0013265	Ag007G580800	CP7_g44872_DN3_SP0_c.t1
OG0013266	Ag003G285440	CP5_g471_DN3_SP0_c.t1
OG0013267	Ag003G285480	CP5_g467_DN3_SP6_c.t1
OG0013268	Ag003G286030	CP5_g446_DN3_SP8_c.t1
OG0013269	Ag003G286890	CP5_g422_DN3_SP7_c.t1
OG0013270	Ag003G286940	CP5_g419_DN3_SP4_c.t1
OG0013271	Ag003G287020	CP5_g413_DN3_SP4_c.t1
OG0013272	Ag005G414680	CP10_g43740_DN3_SP7_c.t1
OG0013273	Ag003G288340	CP5_g390_DN3_SP8_c.t1
OG0013274	Ag003G288600	CP5_g377_DN3_SP7_c.t1
OG0013275	Ag002G166170, Ag003G288610	CP5_g376_DN3_SP8_c.t1
OG0013276	Ag003G288640	CP5_g373_DN3_SP8_c.t1
OG0013277	Ag003G288740	CP5_g370_DN3_SP8_c.t1
OG0013278	Ag003G288880	CP5_g364_DN3_SP7_c.t1
OG0013279	Ag003G289080	CP5_g354_DN3_SP8_c.t1
OG0013280	Ag003G289180	CP5_g351_DN3_SP8_c.t1
OG0013281	Ag003G289680	CP5_g320_DN3_SP7_c.t1
OG0013282	Ag003G290290	CP5_g302_DN3_SP6_c.t1
OG0013283	Ag003G290300	CP5_g301_DN3_SP1_c.t1
OG0013284	Ag003G290410	CP5_g295_DN3_SP0_c.t1
OG0013285	Ag003G291230	CP5_g264_DN3_SP7_c.t1
OG0013286	Ag003G292340	CP5_g222_DN3_SP1_c.t1
OG0013287	Ag001G072530	CP3_g14016_DN3_SP0_c.t1
OG0013288	Ag003G293000, Ag003G292990	CP5_g195_DN3_SP4_c.t1
OG0013289	Ag003G293030	CP5_g194_DN3_SP0_c.t1
OG0013290	Ag003G293070	CP5_g190_DN3_SP0_c.t1
OG0013291	Ag003G293430	CP5_g171_DN3_SP6_c.t1
OG0013292	Ag003G293450	CP5_g170_DN3_SP8_c.t1
OG0013293	Ag003G293460	CP5_g169_DN3_SP8_c.t1
OG0013294	Ag007G584120	CP7_g45114_DN3_SP6_c.t1
OG0013295	Ag003G293510	CP5_g166_DN2_SP0_c.t1
OG0013296	Ag003G294780	CP5_g126_DN3_SP0_c.t1
OG0013297	Ag003G294890	CP5_g125_DN3_SP8_c.t1
OG0013298	Ag003G294900	CP5_g124_DN3_SP6_c.t1
OG0013299	Ag003G295110	CP5_g111_DN3_SP0_c.t1
OG0013300	Ag003G295190	CP5_g106_DN3_SP8_c.t1
OG0013301	Ag003G295480	CP5_g94_DN3_SP3_c.t1
OG0013302	Ag003G296370	CP5_g59_DN3_SP8_c.t1
OG0013303	Ag003G296550	CP5_g52_DN3_SP0_c.t1
OG0013304	Ag003G296610	CP5_g48_DN3_SP3_c.t1
OG0013305	Ag003G296840	CP5_g34_DN3_SP0_c.t1
OG0013306	Ag003G297040	CP5_g12_DN3_SP8_c.t1
OG0013307	Ag003G296960	CP5_g20_DN3_SP2_c.t1
OG0013308	Ag003G296920	CP5_g24_DN3_SP0_c.t1
OG0013309	Ag003G297090	CP5_g7_DN3_SP8_c.t1
OG0013310	Ag006G521770	CP16_g54802_DN3_SP2_c.t1
OG0013311	Ag003G285540	CP5_g2061_DN3_SP8_c.t1
OG0013312	Ag007G644870	CP5_g1972_DN3_SP8_c.t1
OG0013313	Ag007G583190	CP5_g1950_DN3_SP0_c.t1
OG0013314	Ag007G645000	CP5_g1857_DN3_SP2_c.t1
OG0013315	Ag007G645480	CP5_g1823_DN3_SP7_c.t1
OG0013316	Ag004G307000	CP5_g1795_DN3_SP0_c.t1
OG0013317	Ag007G645730	CP5_g1784_DN3_SP1_c.t1
OG0013318	Ag007G645770	CP5_g1779_DN3_SP5_c.t1
OG0013319	Ag007G645870	CP5_g1739_DN3_SP8_c.t1
OG0013320	Ag007G645990	CP5_g1736_DN3_SP7_c.t1
OG0013321	Ag007G646220	CP5_g1715_DN3_SP8_c.t1
OG0013322	Ag007G646700	CP5_g1668_DN3_SP8_c.t1
OG0013323	Ag007G646880	CP5_g1641_DN3_SP8_c.t1
OG0013324	Ag007G647060	CP5_g1637_DN3_SP6_c.t1
OG0013325	Ag007G647240	CP5_g1628_DN3_SP0_c.t1
OG0013326	Ag007G647250	CP5_g1623_DN3_SP8_c.t1
OG0013327	Ag007G647260	CP5_g1622_DN3_SP8_c.t1
OG0013328	Ag007G647750	CP5_g1592_DN3_SP1_c.t1
OG0013329	Ag007G648070	CP5_g1560_DN2_SP0_c.t1
OG0013331	Ag004G333730	CP5_g1490_DN2_SP1_c.t1, CP5_g1482_DN3_SP8_c.t1
OG0013332	Ag007G649470, Ag005G462980	CP5_g1481_DN2_SP0_c.t1
OG0013333	Ag007G629560	CP8_g54460_DN3_SP8_c.t1
OG0013334	Ag007G578850	CP7_g44731_DN3_SP0_c.t1
OG0013335	Ag002G197740	CP3_g14844_DN3_SP4_c.t1
OG0013336	Ag002G146100	CP20_g4329_DN3_SP6_c.t1
OG0013339	Ag002G163240	CP4_g25206_DN3_SP5_c.t1
OG0013340	Ag002G162860	CP4_g25222_DN3_SP3_c.t1
OG0013341	Ag009G736880, Ag002G151900	CP20_g4107_DN3_SP8_c.t1
OG0013342	Ag002G153520, Ag002G156070	CP20_g4048_DN3_SP8_c.t1
OG0013343	Ag002G155930, Ag002G153310	CP20_g4004_DN3_SP4_c.t1
OG0013345	Ag002G155860, Ag002G153280	CP20_g3999_DN3_SP8_c.t1
OG0013346	Ag002G155790, Ag002G153130	CP20_g3973_DN3_SP1_c.t1
OG0013347	Ag002G149270, Ag002G155670	CP20_g3956_DN3_SP8_c.t1
OG0013348	Ag008G719070	CP8_g54344_DN3_SP0_c.t1
OG0013349	Ag002G120260	CP34_g51507_DN3_SP3_c.t1
OG0013350	Ag005G415090	CP10_g43728_DN3_SP3_c.t1
OG0013351	Ag006G533410	CP1_g41429_DN3_SP8_c.t1
OG0013352	Ag002G107780, Ag002G111330	CP14_g23549_DN2_SP0_c.t1
OG0013353	Ag004G313160	CP14_g23526_DN3_SP4_c.t1
OG0013355	Ag002G160220	CP4_g25326_DN3_SP8_c.t1
OG0013356	Ag002G158760	CP4_g25384_DN3_SP1_c.t1
OG0013357	Ag002G158750	CP4_g25385_DN3_SP1_c.t1
OG0013358	Ag002G158630	CP4_g25389_DN2_SP0_c.t1
OG0013359	Ag002G163550	CP4_g25199_DN3_SP5_c.t1
OG0013360	Ag003G256630	CP13_g20346_DN3_SP0_c.t1
OG0013363	Ag002G158250	CP13_g20364_DN3_SP8_c.t1
OG0013364	Ag002G158120	CP13_g20425_DN3_SP4_c.t1
OG0013365	Ag002G157700	CP13_g20459_DN3_SP6_c.t1
OG0013366	Ag007G584420	CP1_g38530_DN3_SP6_c.t1
OG0013367	Ag002G157280	CP13_g20612_DN3_SP4_c.t1
OG0013368	Ag002G154630, Ag002G157090	CP13_g20752_DN3_SP0_c.t1
OG0013369	Ag001G024930	CP1_g38282_DN3_SP7_c.t1
OG0013370	Ag002G156950, Ag002G154520	CP13_g20817_DN3_SP1_c.t1
OG0013371	Ag002G156810, Ag002G154400	CP22_g17227_DN3_SP7_c.t1
OG0013372	Ag002G156520, Ag002G154070	CP4_g24796_DN3_SP0_c.t1
OG0013373	Ag002G156410, Ag002G153980	CP22_g17339_DN3_SP1_c.t1
OG0013374	Ag002G163740	CP22_g17360_DN3_SP2_c.t1
OG0013375	Ag007G587310	CP13_g20237_DN3_SP0_c.t1
OG0013376	Ag002G153970, Ag002G156390	CP22_g17685_DN3_SP6_c.t1
OG0013377	Ag002G174970	CP4_g24922_DN3_SP7_c.t1
OG0013378	Ag002G153960, Ag002G156350	CP22_g17682_DN3_SP7_c.t1
OG0013379	Ag002G153920, Ag002G156310	CP22_g17664_DN3_SP7_c.t1
OG0013380	Ag002G153870, Ag002G156260	CP22_g17625_DN3_SP0_c.t1
OG0013381	Ag008G724480	CP2_g48239_DN2_SP0_c.t1
OG0013382	Ag002G164600	CP4_g25166_DN3_SP3_c.t1
OG0013383	Ag002G152670	CP20_g4130_DN3_SP0_c.t1
OG0013384	Ag004G375440	CP20_g4145_DN3_SP5_c.t1
OG0013385	Ag002G149080	CP20_g4149_DN3_SP6_c.t1
OG0013386	Ag002G148560	CP20_g4162_DN3_SP2_c.t1
OG0013387	Ag002G148510	CP20_g4181_DN3_SP0_c.t1
OG0013388	Ag006G540110, Ag006G538110	CP7_g44548_DN3_SP8_c.t1
OG0013389	Ag002G148090	CP20_g4205_DN3_SP5_c.t1
OG0013390	Ag002G146850	CP20_g4290_DN3_SP1_c.t1
OG0013391	Ag002G146490	CP20_g4312_DN3_SP1_c.t1
OG0013392	Ag002G146070	CP20_g4330_DN3_SP0_c.t1
OG0013393	Ag002G145990	CP20_g4335_DN3_SP8_c.t1, CP59_g6668_DN2_SP0_c.t1
OG0013394	Ag002G145660, Ag004G383970	CP20_g4345_DN3_SP8_c.t1
OG0013395	Ag002G145630	CP20_g4349_DN3_SP2_c.t1
OG0013396	Ag002G145370	CP20_g4365_DN3_SP0_c.t1
OG0013397	Ag002G145110	CP20_g4378_DN3_SP4_c.t1
OG0013398	Ag002G144970	CP20_g4383_DN3_SP1_c.t1
OG0013399	Ag002G143330	CP20_g4392_DN3_SP3_c.t1
OG0013400	Ag002G143720	CP20_g4405_DN3_SP1_c.t1
OG0013401	Ag002G143100	CP20_g4429_DN3_SP8_c.t1
OG0013402	Ag002G140560	CP11_g31820_DN3_SP3_c.t1
OG0013403	Ag002G140440	CP11_g31825_DN3_SP8_c.t1
OG0013404	Ag002G133350	CP11_g31888_DN3_SP8_c.t1
OG0013405	Ag002G133190	CP11_g31890_DN2_SP0_c.t1
OG0013406	Ag002G131810	CP11_g31902_DN3_SP6_c.t1
OG0013407	Ag002G133180	CP11_g31891_DN3_SP8_c.t1
OG0013408	Ag002G128710	CP13_g20172_DN2_SP3_c.t1
OG0013409	Ag002G127670	CP13_g20165_DN2_SP0_c.t1
OG0013410	Ag002G125360	CP13_g20119_DN3_SP6_c.t1
OG0013411	Ag002G124920	CP13_g20106_DN3_SP2_c.t1
OG0013412	Ag002G124420	CP4_g23993_DN3_SP2_c.t1
OG0013414	Ag002G103590	CP13_g20000_DN3_SP8_c.t1
OG0013415	Ag002G103600	CP13_g19999_DN3_SP0_c.t1
OG0013416	Ag002G103730	CP13_g19997_DN3_SP0_c.t1
OG0013418	Ag002G104710	CP13_g19960_DN3_SP3_c.t1
OG0013419	Ag002G104950	CP13_g19951_DN3_SP3_c.t1
OG0013420	Ag002G105260	CP13_g19947_DN3_SP0_c.t1
OG0013422	Ag002G106080	CP13_g19936_DN3_SP8_c.t1
OG0013423	Ag002G108050, Ag002G111580	CP13_g19912_DN3_SP0_c.t1
OG0013424	Ag002G116220	CP13_g19873_DN3_SP5_c.t1
OG0013425	Ag008G718820	CP8_g54331_DN3_SP7_c.t1
OG0013426	Ag002G114730, Ag002G122960	CP13_g19757_DN3_SP0_c.t1
OG0013427	Ag002G122860, Ag002G114670	CP13_g19758_DN3_SP8_c.t1
OG0013428	Ag001G042060	CP5_g2732_DN3_SP0_c.t1
OG0013429	Ag005G425770	CP12_g31144_DN3_SP1_c.t1
OG0013430	Ag001G043050	CP6_g9664_DN3_SP0_c.t1
OG0013431	Ag001G043100	CP6_g9597_DN3_SP0_c.t1
OG0013432	Ag005G426830	CP12_g30989_DN3_SP7_c.t1
OG0013433	Ag001G043310	CP6_g8739_DN3_SP8_c.t1
OG0013434	Ag005G427500	CP12_g30889_DN3_SP0_c.t1
OG0013435	Ag001G043960, Ag001G039310	CP6_g8657_DN3_SP5_c.t1
OG0013436	Ag005G429740	CP12_g30836_DN3_SP0_c.t1
OG0013437	Ag001G038390	CP6_g7700_DN3_SP0_c.t1
OG0013438	Ag001G038130	CP6_g7665_DN3_SP0_c.t1
OG0013439	Ag001G037870	CP6_g7591_DN3_SP0_c.t1
OG0013440	Ag001G037730	CP6_g7574_DN3_SP0_c.t1
OG0013441	Ag001G037460	CP8_g53387_DN3_SP0_c.t1
OG0013442	Ag002G146730	CP20_g4307_DN3_SP7_c.t1
OG0013443	Ag001G036800	CP6_g7506_DN3_SP7_c.t1
OG0013444	Ag001G036550	CP6_g7491_DN2_SP0_c.t1, CP8_g53384_DN2_SP0_c.t1
OG0013445	Ag001G035020	CP6_g7436_DN3_SP0_c.t1
OG0013446	Ag004G349020	CP6_g7414_DN3_SP8_c.t1
OG0013447	Ag001G034540	CP6_g7405_DN3_SP6_c.t1
OG0013449	Ag001G034410	CP6_g7396_DN3_SP8_c.t1
OG0013450	Ag001G033560	CP6_g7343_DN3_SP7_c.t1
OG0013451	Ag001G033520	CP6_g7338_DN3_SP6_c.t1
OG0013452	Ag007G649950	CP5_g1451_DN1_SP0_c.t1
OG0013453	Ag007G650820	CP5_g1411_DN3_SP1_c.t1
OG0013454	Ag007G651750	CP5_g1385_DN3_SP0_c.t1
OG0013455	Ag007G653890	CP5_g1351_DN3_SP8_c.t1
OG0013456	Ag007G655740	CP19_g17914_DN3_SP0_c.t1
OG0013458	Ag001G065350	CP19_g17835_DN2_SP0_c.t1
OG0013459	Ag002G186010	CP19_g17825_DN3_SP1_c.t1
OG0013460	Ag007G592820	CP19_g17817_DN3_SP4_c.t1
OG0013461	Ag002G206600	CP4_g25106_DN3_SP0_c.t1
OG0013462	Ag002G206400	CP4_g23940_DN3_SP3_c.t1
OG0013463	Ag002G206310	CP4_g23945_DN2_SP0_c.t1
OG0013464	Ag002G206210	CP4_g23952_DN3_SP0_c.t1
OG0013465	Ag002G206190	CP4_g23954_DN3_SP2_c.t1
OG0013466	Ag002G206080	CP4_g23963_DN3_SP1_c.t1
OG0013467	Ag002G205990	CP4_g23971_DN3_SP8_c.t1
OG0013468	Ag002G205720	CP4_g23988_DN3_SP7_c.t1
OG0013469	Ag002G204600	CP4_g24018_DN3_SP8_c.t1
OG0013470	Ag002G204590	CP4_g24020_DN3_SP5_c.t1
OG0013471	Ag002G204440	CP30_g10160_DN3_SP0_c.t1
OG0013472	Ag002G204420	CP4_g24026_DN3_SP3_c.t1
OG0013473	Ag002G203720	CP4_g24061_DN3_SP8_c.t1
OG0013474	Ag002G203440	CP4_g24079_DN3_SP3_c.t1
OG0013475	Ag002G203380	CP4_g24083_DN3_SP0_c.t1
OG0013476	Ag002G203340	CP4_g24087_DN3_SP6_c.t1
OG0013477	Ag002G203320	CP4_g24089_DN3_SP8_c.t1
OG0013478	Ag002G203250	CP4_g24094_DN3_SP8_c.t1
OG0013479	Ag002G202950	CP4_g24112_DN3_SP7_c.t1
OG0013480	Ag002G202810	CP4_g24122_DN3_SP8_c.t1
OG0013481	Ag002G202780	CP4_g24124_DN3_SP0_c.t1
OG0013482	Ag002G202680	CP4_g24135_DN3_SP4_c.t1, CP1_g36480_DN2_SP1_c.t1
OG0013483	Ag002G202660	CP4_g24137_DN3_SP5_c.t1
OG0013484	Ag002G202000	CP4_g24164_DN3_SP0_c.t1
OG0013485	Ag002G201470	CP4_g24200_DN3_SP3_c.t1, CP16_g55204_DN3_SP1_c.t1
OG0013486	Ag002G200070	CP4_g24258_DN3_SP0_c.t1
OG0013487	Ag001G092510	CP3_g13367_DN3_SP1_c.t1
OG0013488	Ag002G199840	CP4_g24263_DN3_SP4_c.t1
OG0013489	Ag002G199790	CP4_g24267_DN3_SP0_c.t1
OG0013490	Ag002G199530	CP4_g24278_DN3_SP8_c.t1
OG0013491	Ag002G199390	CP4_g24287_DN3_SP0_c.t1
OG0013492	Ag002G199370	CP4_g24289_DN2_SP0_c.t1
OG0013493	Ag002G199120	CP4_g24298_DN3_SP0_c.t1
OG0013494	Ag002G198590, Ag007G648850	CP4_g24325_DN3_SP0_c.t1
OG0013495	Ag002G198380	CP4_g24340_DN3_SP8_c.t1
OG0013496	Ag002G197920	CP4_g24356_DN3_SP3_c.t1
OG0013497	Ag002G197300	CP4_g24376_DN2_SP0_c.t1
OG0013498	Ag002G197070	CP4_g24389_DN3_SP8_c.t1
OG0013499	Ag002G196790	CP4_g24399_DN3_SP0_c.t1
OG0013500	Ag002G196700	CP4_g24402_DN3_SP0_c.t1
OG0013501	Ag002G196140	CP4_g24424_DN2_SP0_c.t1
OG0013502	Ag002G196030	CP4_g24430_DN3_SP0_c.t1
OG0013503	Ag002G195880	CP4_g24432_DN3_SP6_c.t1
OG0013504	Ag002G195100	CP4_g24456_DN3_SP8_c.t1
OG0013505	Ag001G088000	CP3_g13507_DN3_SP7_c.t1
OG0013506	Ag002G193230	CP4_g24513_DN3_SP4_c.t1
