Orthogroup	Alyssum_gmelinii	Camelina_sativa
OG0016551	Ag004G309300	XP_010475733.1, XP_010489693.1, XP_010458177.1
OG0016552	Ag004G311900	XP_019095238.1, XP_010496982.1, XP_010491200.1, XP_010462623.1
OG0016553	Ag004G313360	XP_010476031.2, XP_010492533.1
OG0016555	Ag004G315100	XP_010476147.1, XP_010458618.1, XP_019095195.1, XP_019098955.1
OG0016556	Ag004G318500, Ag004G370330	XP_010495477.1, XP_010476372.1, XP_019091444.1
OG0016558	Ag004G322940	XP_010459072.1, XP_010476625.1, XP_019099011.1
OG0016559	Ag004G327560	XP_010459347.1, XP_010480515.1, XP_010497782.1, XP_010498108.1
OG0016560	Ag004G328560	XP_010498159.1, XP_010459396.1
OG0016561	Ag004G332730	XP_010498401.1, XP_010477201.1, XP_010459654.1
OG0016562	Ag004G334570	XP_010498494.1, XP_010459746.1
OG0016563	Ag004G346270	XP_010471008.1, XP_010512083.1, XP_010415682.1
OG0016564	Ag004G352760	XP_010511843.1, XP_010474205.1, XP_010470797.1, XP_010415467.1
OG0016565	Ag004G355010	XP_010511741.1, XP_010470711.1, XP_010415366.1
OG0016566	Ag004G376790	XP_010473377.1, XP_010430178.1, XP_010418133.1
OG0016567	Ag004G385050	XP_010476960.1
OG0016568	Ag004G395670, Ag004G391160	XP_010494189.1, XP_010442174.1
OG0016569	Ag005G433840, Ag005G432480	XP_010490084.2, XP_010466733.1, XP_010512873.1
OG0016570	Ag005G464270	XP_010487344.1, XP_010465474.1, XP_010502680.1
OG0016571	Ag005G472460	XP_019101238.1, XP_019096361.1, XP_010489781.1, XP_010464884.1
OG0016572	Ag005G474480	XP_019096274.1, XP_010464771.1, XP_010491875.1
OG0016573	Ag005G476380	XP_010478182.1, XP_019096756.1, XP_010464646.1
OG0016574	Ag005G479640	XP_010464367.1, XP_010486304.1, XP_010452198.1
OG0016575	Ag005G482020	XP_010468042.1, XP_010468043.1, XP_010417979.1, XP_010489696.1, XP_010489694.1
OG0016576	Ag005G490320	XP_010485531.1, XP_010463564.1, XP_010416604.1, XP_019092633.1
OG0016577	Ag006G492280	XP_010423914.1, XP_010452023.1, XP_010490605.1
OG0016578	Ag006G497320	XP_010490919.1, XP_010452311.1, XP_010423622.1
OG0016579	Ag006G501880	XP_010491142.1, XP_010423401.1, XP_010452507.1
OG0016580	Ag006G504640	XP_010452583.1, XP_010423331.1, XP_010491214.1, XP_010491217.1
OG0016581	Ag006G505090	XP_010491243.1, XP_010423314.1, XP_010452605.1
OG0016582	Ag006G506850	XP_010452675.1, XP_019084475.1, XP_010491323.1, XP_010424739.1
OG0016583	Ag006G520750	XP_010416864.1, XP_010429020.1, XP_010472102.1
OG0016584	Ag006G535970	XP_010478875.1, XP_010499993.1, XP_010461269.1
OG0016585	Ag006G539940, Ag006G537450	XP_010499900.1, XP_010461181.1, XP_010478775.1
OG0016586	Ag006G540770	XP_010478733.1, XP_010461123.1
OG0016587	Ag006G548360	XP_010448692.1, XP_010445171.2, XP_010433893.1
OG0016588	Ag006G555910	XP_010434102.1, XP_010439399.1, XP_010448966.1, XP_010497265.1
OG0016589	Ag006G560950	XP_010500163.1, XP_010518647.1, XP_010479061.1
OG0016590	Ag006G570370	XP_010465912.1, XP_010506610.1, XP_010487739.1
OG0016591	Ag006G577880	XP_010434713.1, XP_010440048.1, XP_010449663.1
OG0016592	Ag007G583880	XP_010499290.1, XP_010460564.1, XP_010478147.1
OG0016593	Ag007G586500	XP_010422460.1
OG0016594	Ag007G590420	XP_010510138.1, XP_010469655.1, XP_010414066.1
OG0016595	Ag007G591880	XP_010418746.1, XP_010473940.1, XP_010513187.1
OG0016596	Ag007G592250	XP_010469838.1, XP_010510339.1, XP_010414251.1
OG0016597	Ag007G596800	XP_010417908.1, XP_010510759.1, XP_019093164.1
OG0016598	Ag007G600530	XP_010495105.1
OG0016599	Ag007G602500	XP_010452947.1, XP_010422973.1, XP_010491584.1
OG0016600	Ag007G604190	XP_010491665.1, XP_010422889.1, XP_010453032.1
OG0016601	Ag007G606610	XP_010453155.1, XP_010491833.1, XP_010419671.1
OG0016602	Ag007G610030	XP_010492024.1, XP_010419848.1, XP_010453338.1
OG0016603	Ag007G612080	XP_010419951.1, XP_010492128.1, XP_010453448.1
OG0016604	Ag007G612930	XP_010419999.1, XP_010492169.1
OG0016606	Ag007G643970	XP_010442303.1, XP_010493700.1, XP_010482117.1
OG0016608	Ag007G646820	XP_010436757.1, XP_010450930.1, XP_010450933.1
OG0016609	Ag008G691490	XP_010450744.1, XP_019085540.1, XP_010503541.1
OG0016610	Ag008G692970	XP_010498968.1, XP_010460223.1, XP_010477772.1
OG0016611	Ag008G705380	XP_010483386.1, XP_010453310.1
OG0016612	Ag008G708960	XP_010483579.1, XP_010443706.1, XP_010455063.1
OG0016613	Ag008G721930	XP_010421314.1, XP_010493722.1, XP_010454801.1
OG0016658	Ag003G254080	XP_019088549.1, XP_019086092.1, XP_019088907.1
OG0016659	Ag003G254100	XP_010447981.1, XP_010433219.1, XP_010438456.1
OG0016660	Ag003G254120	XP_010447978.1, XP_010438449.1, XP_010433217.1
OG0016664	Ag003G257020	XP_010433121.1, XP_010438323.1, XP_010447879.1
OG0016665	Ag003G259030	XP_010433064.1, XP_010438260.1
OG0016666	Ag003G260230, Ag003G260210	XP_010438227.1
OG0016667	Ag003G260500	XP_019089314.1, XP_010438220.1
OG0016668	Ag003G260510	XP_010433029.1, XP_010447770.1
OG0016669	Ag003G268360	XP_010447586.1, XP_010447589.1, XP_010438055.1, XP_010432879.1
OG0016670	Ag003G268740	XP_010438051.1, XP_010432873.1
OG0016671	Ag003G271450	XP_010432807.1, XP_010447488.1
OG0016672	Ag003G279180	XP_010447383.1, XP_010432718.1
OG0016673	Ag003G278140	XP_010437855.1, XP_010447344.1, XP_010432667.1
OG0016675	Ag003G276010	XP_010447236.1, XP_010437759.1, XP_010436276.1, XP_010432556.1
OG0016676	Ag003G275880	XP_010447225.1, XP_010432549.1, XP_010437752.1
OG0016677	Ag003G275820	XP_019086775.1
OG0016679	Ag003G280990	XP_010437654.1, XP_010447120.1, XP_010432448.1
OG0016680	Ag007G602790, Ag005G465180	XP_010465393.1, XP_010487287.1, XP_019100704.1
OG0016681	Ag003G282700	XP_010432378.1, XP_010437568.1
OG0016682	Ag007G579550	XP_010499668.1, XP_010478561.1
OG0016683	Ag007G579210	XP_010478890.1, XP_010460968.1
OG0016684	Ag007G579130	XP_010499696.1, XP_010478897.1
OG0016685	Ag007G579110	XP_010478899.1, XP_019099325.1
OG0016686	Ag007G578300	XP_010461044.1, XP_010478649.1, XP_010501735.1
OG0016687	Ag007G578220	XP_010478658.1, XP_019091625.1, XP_010499779.1
OG0016688	Ag007G580540	XP_010440694.1, XP_010450349.1
OG0016689	Ag004G364630	XP_010414901.1, XP_010470348.1, XP_010511195.1
OG0016690	Ag004G364990, Ag004G365520	XP_010511213.1, XP_010414921.1
OG0016691	Ag004G366270	XP_010480228.1, XP_010414969.1, XP_010511257.1
OG0016692	Ag004G366410	XP_010511276.1, XP_010480242.1
OG0016693	Ag004G366790	XP_010511298.1, XP_010480270.1, XP_010415007.1
OG0016694	Ag004G368210	XP_010414769.1, XP_010511090.1
OG0016695	Ag004G368550	XP_010470265.1, XP_010511107.1, XP_010414744.1
OG0016696	Ag004G369030, Ag007G652180	XP_010470253.1, XP_010511069.1
OG0016697	Ag004G369160	XP_019101051.1, XP_010470225.1, XP_010414707.1
OG0016698	Ag004G370540	XP_010510978.1, XP_010414610.1, XP_010470159.1
OG0016699	Ag004G371690	XP_010510951.1, XP_010473219.1, XP_010417975.1
OG0016700	Ag004G371730	XP_010510949.1, XP_010417978.1
OG0016701	Ag004G371820	XP_019083617.1, XP_010510946.1
OG0016702	Ag004G373180	XP_010418023.1, XP_010473259.1, XP_010510906.1
OG0016703	Ag004G374130	XP_010418056.1, XP_010430096.1, XP_010473308.1
OG0016704	Ag004G378290	XP_010418185.1, XP_010430247.1
OG0016709	Ag008G662040	XP_010514087.1, XP_010425105.1
OG0016710	Ag008G662050	XP_010514090.1, XP_010502330.1, XP_010425106.1
OG0016711	Ag003G245440	XP_019101799.1
OG0016712	Ag008G663420	XP_010425195.1, XP_019102172.1, XP_010502425.1
OG0016713	Ag008G664690	XP_010514201.1, XP_010502462.1, XP_010425233.2
OG0016714	Ag008G665620	XP_019085932.1, XP_010514234.1, XP_010506970.1
OG0016715	Ag008G666620	XP_010425371.1, XP_010502573.1
OG0016716	Ag008G667160	XP_010514323.1, XP_010425381.1
OG0016717	Ag008G670850	XP_010502773.1, XP_010514478.1
OG0016718	Ag008G671850, Ag004G324710	XP_010502801.1
OG0016719	Ag002G112860, Ag002G108860	XP_019085428.1
OG0016720	Ag008G672300	XP_010502847.1, XP_010514550.1
OG0016721	Ag006G562120	XP_010425733.1, XP_010412463.1, XP_010502960.1
OG0016722	Ag005G431770	XP_010488481.1, XP_010466770.1, XP_010513098.1
OG0016725	Ag004G356870	XP_010415261.1, XP_010511626.1, XP_010470605.1
OG0016726	Ag004G357550	XP_010511613.1, XP_010415245.1, XP_010470592.1
OG0016727	Ag004G358030	XP_010470553.1, XP_010415216.1
OG0016728	Ag004G358570	XP_019082625.1, XP_010470524.1, XP_010511478.1
OG0016729	Ag004G359240	XP_010415177.1, XP_010470506.1
OG0016731	Ag004G366750	XP_019083191.1, XP_010511450.1
OG0016732	Ag004G343600	XP_019100917.1, XP_019083190.1
OG0016733	Ag004G363890	XP_010496214.1, XP_010415062.1
OG0016735	Ag004G363470	XP_019083161.1, XP_019101561.1
OG0016736	Ag004G363750	XP_010511139.1, XP_010470327.1
OG0016738	Ag004G364400	XP_010511158.1, XP_010470339.1, XP_010414881.1
OG0016739	Ag004G402050	XP_010496631.1, XP_010473735.1, XP_010430619.1
OG0016740	Ag004G401930, Ag007G592840	XP_010430612.1, XP_010473731.1
OG0016741	Ag004G400400	XP_010473710.1, XP_010418509.1, XP_010430576.1
OG0016742	Ag004G381410	XP_010430365.1, XP_010418292.1
OG0016743	Ag004G380960	XP_010418276.1, XP_010473500.1, XP_010430354.1
OG0016744	Ag004G379530	XP_010430290.1, XP_010418230.1
OG0016745	Ag004G379080	XP_010430272.1, XP_010473446.1
OG0016746	Ag004G379150	XP_010473452.1, XP_010430282.1, XP_010418221.1
OG0016747	Ag005G471140	XP_010465027.1, XP_010486974.1, XP_010499127.1
OG0016748	Ag003G245950	XP_010448372.1, XP_010438833.1
OG0016749	Ag005G454890	XP_019088486.1, XP_010433556.1, XP_010451179.2
OG0016752	Ag002G188000, Ag002G187980	XP_010508817.1, XP_010507667.1, XP_010412975.1
OG0016753	Ag005G478020	XP_010469281.1, XP_010486474.1, XP_010464549.1
OG0016754	Ag005G476920	XP_010486528.1, XP_010464601.1, XP_010473998.1
OG0016755	Ag005G476770	XP_010474920.1, XP_010486535.1, XP_010464615.1
OG0016756	Ag005G476560	XP_010486552.1, XP_010476767.1
OG0016758	Ag006G495310	XP_010423730.1, XP_010452211.1, XP_010490813.1
OG0016759	Ag005G476030	XP_010464663.1, XP_010480055.1
OG0016760	Ag005G475690	XP_010464711.1, XP_010486641.1
OG0016761	Ag005G474830	XP_010486676.1, XP_010464740.1
OG0016762	Ag005G474150	XP_010468114.2, XP_010464792.1, XP_010489870.1
OG0016763	Ag007G603710	XP_010422919.1, XP_010453005.1, XP_019097261.1
OG0016764	Ag005G473030	XP_010464856.1, XP_010486809.2
OG0016765	Ag005G464580	XP_010488840.1, XP_019089021.1, XP_010467179.1
OG0016766	Ag008G730450	XP_019095822.1, XP_019094009.1
OG0016767	Ag001G040260	XP_010455227.1, XP_010421731.1, XP_010438663.1
OG0016769	Ag001G032000	XP_010442492.1, XP_010482315.1, XP_010441596.1
OG0016773	Ag008G677140	XP_010442859.1, XP_010482432.1, XP_010442584.1
OG0016774	Ag008G680530	XP_010443668.1, XP_010442681.1, XP_010482517.1
OG0016776	Ag008G680920	XP_010443940.1, XP_010442688.1, XP_010482525.1
OG0016779	Ag008G681620	XP_010444597.1, XP_010482572.1
OG0016780	Ag002G187740	XP_010445240.1, XP_010482653.1, XP_010442822.1
OG0016781	Ag008G683760	XP_019088763.1, XP_010445265.1, XP_010482657.1
OG0016782	Ag008G684900	XP_010445531.1, XP_010442863.1, XP_010482691.1
OG0016783	Ag008G686600	XP_010482749.1, XP_010442915.1
OG0016784	Ag008G694930	XP_010482954.1, XP_010443139.1
OG0016785	Ag008G696540	XP_019087107.1, XP_010450185.1, XP_010485148.1
OG0016786	Ag008G698420	XP_010450929.1, XP_010443282.1, XP_010483106.1
OG0016787	Ag008G699790	XP_010451315.1, XP_010443313.1
OG0016788	Ag008G700410	XP_019087220.1, XP_010451532.1, XP_010483166.1
OG0016789	Ag008G701460	XP_010483207.1, XP_010451800.1, XP_010443382.1
OG0016790	Ag008G702670	XP_010452070.1, XP_010483253.1
OG0016791	Ag008G703010	XP_010452150.1, XP_010483270.1, XP_010443435.1
OG0016792	Ag008G704990	XP_010443505.1, XP_010483352.1, XP_010452991.1
OG0016793	Ag007G609440	XP_010491995.1, XP_010419824.1, XP_010453301.1
OG0016794	Ag007G607640	XP_010491893.1, XP_010453206.1
OG0016795	Ag007G607430	XP_010419716.2, XP_010491876.2
OG0016797	Ag007G606590	XP_010491809.1, XP_010419668.1, XP_010453153.1
OG0016798	Ag007G606110	XP_010491787.1, XP_010453131.1
OG0016799	Ag007G605930	XP_010453123.2, XP_010491775.1, XP_010419642.1
OG0016800	Ag007G605840	XP_010453115.1, XP_010491768.1
OG0016801	Ag007G605590	XP_010491746.1, XP_010453104.1, XP_010422819.1
OG0016802	Ag007G604930, Ag006G493770	XP_010422839.1, XP_010491718.1
OG0016804	Ag007G604480	XP_010491694.1, XP_010453054.1
OG0016805	Ag007G604100	XP_010453027.1, XP_010422897.1, XP_010491660.1
OG0016806	Ag007G603740	XP_010422915.1, XP_010453010.1, XP_010491644.1
OG0016807	Ag007G602250	XP_010422986.1, XP_010452929.1, XP_010491567.1
OG0016808	Ag007G602150	XP_019084443.1, XP_010491549.1, XP_019090641.1
OG0016809	Ag007G602060	XP_010491541.1, XP_010452898.1
OG0016810	Ag008G680420, Ag007G602020	XP_010452892.1
OG0016811	Ag007G602010	XP_010423022.1, XP_010491537.1, XP_010452893.1
OG0016812	Ag007G601090	XP_010491457.1, XP_010423113.1
OG0016813	Ag007G600690	XP_010423139.1, XP_010491427.1, XP_019090313.1
OG0016814	Ag005G430260, Ag007G600610	XP_010423146.1, XP_010452773.1
OG0016815	Ag007G600590	XP_010491421.1, XP_010423152.1, XP_010452770.1
OG0016816	Ag006G508170	XP_010452699.1, XP_010491346.1
OG0016817	Ag006G575770	XP_010434577.1, XP_010449502.1
OG0016819	Ag006G575260	XP_010434552.1, XP_010439870.1, XP_010517553.1
OG0016820	Ag006G574220	XP_010449490.1, XP_010449491.1, XP_010434508.1
OG0016821	Ag006G572980	XP_010439777.1, XP_010449426.1
OG0016822	Ag006G571820	XP_019088857.1, XP_010434435.1, XP_010439739.1
OG0016823	Ag006G571240	XP_010434426.1, XP_010439721.1, XP_010449360.1
OG0016824	Ag006G569890	XP_010449315.1, XP_010434373.1, XP_010439671.1
OG0016825	Ag006G559730	XP_010449218.1, XP_010439612.1, XP_010434316.1
OG0016826	Ag006G559820	XP_010434313.1, XP_010449216.1, XP_010439610.1
OG0016827	Ag006G561160	XP_019089634.1, XP_010439587.1
OG0016828	Ag006G561380	XP_010439575.1, XP_010449169.1
OG0016829	Ag006G563480	XP_010439527.1, XP_010449132.1
OG0016830	Ag006G564120	XP_010439503.1, XP_010434209.1, XP_010449100.1
OG0016831	Ag006G565690	XP_010449054.1, XP_010434173.1, XP_010439470.1
OG0016833	Ag006G567580	XP_010448976.1, XP_010439410.1, XP_010434112.1
OG0016834	Ag006G553000, Ag002G118640	XP_010434055.1, XP_019088492.1
OG0016835	Ag006G539920, Ag006G537430	XP_010499901.1, XP_010461186.1
OG0016836	Ag006G536640, Ag006G539230	XP_019094312.1, XP_010499947.1, XP_010461233.2
OG0016837	Ag006G536460, Ag006G538980	XP_010463123.1, XP_010499957.2
OG0016838	Ag006G535740	XP_010478913.1, XP_010500004.1, XP_010461279.1
OG0016839	Ag006G535670	XP_010500010.1, XP_010478918.1
OG0016840	Ag006G534870	XP_010478961.1, XP_010500054.1, XP_010461336.1
OG0016841	Ag001G005970	XP_010450366.1, XP_010440706.1, XP_010435428.1
OG0016843	Ag006G531040	XP_010500100.1, XP_010461394.1, XP_010479003.1
OG0016844	Ag001G027380	XP_010478987.1, XP_010501843.1
OG0016845	Ag008G705000	XP_010453004.2, XP_010483353.1
OG0016846	Ag007G585130	XP_010461557.1, XP_010500282.1, XP_010479161.1
OG0016847	Ag007G584990	XP_010500269.1, XP_010461542.1
OG0016848	Ag007G584890	XP_010461535.1, XP_010479137.1
OG0016849	Ag007G584860	XP_010479132.1, XP_010500255.1, XP_010461528.1, XP_019098745.1
OG0016850	Ag007G584780	XP_010460523.1, XP_010499250.1, XP_010478111.1
OG0016851	Ag007G584770	XP_010460522.1, XP_019095598.1, XP_010478109.1
OG0016852	Ag007G584550	XP_010479074.1, XP_010461473.1
OG0016853	Ag007G583940	XP_010460558.1, XP_010478141.1, XP_010499282.1
OG0016854	Ag007G584130	XP_010460526.1, XP_010478115.1, XP_010499252.1
OG0016855	Ag007G583320	XP_010478199.1, XP_010460619.1
OG0016856	Ag007G583270	XP_019090805.1, XP_019094459.1, XP_019099247.1
OG0016858	Ag007G582710	XP_010460669.1, XP_010499417.1
OG0016859	Ag007G581930	XP_010478324.1, XP_010460733.1, XP_010499466.1, XP_010499467.1
OG0016860	Ag007G581740	XP_010460739.1, XP_010478334.1, XP_010499479.1
OG0016861	Ag003G246510	XP_010472557.1, XP_010429555.1
OG0016863	Ag007G581600	XP_010460753.1, XP_010499497.1, XP_010478349.1
OG0016864	Ag007G581560	XP_010478351.1, XP_010460754.1
OG0016866	Ag007G580510	XP_010478464.1, XP_010460850.1
OG0016867	Ag007G580390	XP_019099292.1, XP_010460865.1, XP_010478484.1
OG0016868	Ag007G580150	XP_010478507.1, XP_010499620.1, XP_010460881.1
OG0016869	Ag003G285840	XP_010432264.1, XP_010446909.1
OG0016870	Ag003G286580	XP_010437426.1, XP_010432233.1, XP_010446881.1
OG0016871	Ag003G286840	XP_010437413.1, XP_010446869.1
OG0016872	Ag003G288410	XP_010437363.1, XP_010432188.1, XP_010446812.1
OG0016873	Ag003G289330	XP_010444943.1, XP_010451029.1, XP_019086373.1, XP_019086189.1
OG0016874	Ag003G289710	XP_010446721.1, XP_010432112.1, XP_010437286.1
OG0016875	Ag003G290610	XP_010446692.1, XP_010437253.1, XP_010432083.1
OG0016877	Ag003G292520	XP_010446600.1, XP_010437160.2, XP_010432006.1
OG0016878	Ag003G293080	XP_010437128.1, XP_010446580.1
OG0016879	Ag003G293620	XP_010446539.1, XP_019086181.1, XP_010437101.1
OG0016880	Ag003G294000	XP_010431947.1, XP_010446527.1, XP_010437096.1
OG0016881	Ag003G294270	XP_019086979.1
OG0016882	Ag003G294490	XP_010446501.1, XP_010437074.1, XP_019086947.1
OG0016883	Ag003G295290	XP_010446445.1, XP_010437026.1
OG0016884	Ag003G295780	XP_010446420.1, XP_010436998.1
OG0016885	Ag003G296360	XP_010431832.1, XP_010446397.1, XP_010436978.1
OG0016886	Ag003G296560	XP_010436971.1, XP_010431816.1, XP_010446388.1
OG0016887	Ag003G296790	XP_010446364.1, XP_010436950.1, XP_010431793.1
OG0016888	Ag003G296830	XP_010446358.1, XP_010431789.1
OG0016889	Ag003G296980	XP_019088059.1, XP_010431767.1
OG0016890	Ag003G297060	XP_010446333.1, XP_010431756.1
OG0016891	Ag003G297100	XP_010436911.1, XP_019089541.1
OG0016892	Ag005G412660	XP_010440676.1, XP_010450323.1, XP_010435380.1
OG0016893	Ag002G158090	XP_010435476.1
OG0016895	Ag007G645740	XP_010450521.1, XP_010440876.1, XP_010435599.1
OG0016896	Ag007G645880	XP_010440879.1, XP_010450525.1
OG0016899	Ag007G648340	XP_010435892.1, XP_010441060.1, XP_010450813.1
OG0016900	Ag007G649390	XP_010450764.2, XP_010435843.1, XP_010441095.1
OG0016901	Ag007G649670	XP_010441100.1, XP_010497457.1
OG0016902	Ag002G161960	XP_019099866.1, XP_019101040.1, XP_019102046.1
OG0016903	Ag004G311300	XP_010458354.1, XP_010475880.1
OG0016904	Ag001G100540	XP_010496314.1, XP_010435646.2
OG0016905	Ag007G598120	XP_010514911.1, XP_010426015.1, XP_010503196.1
OG0016906	Ag007G578770	XP_010499733.1, XP_010478600.1, XP_010461004.1
OG0016909	Ag001G053040	XP_010515040.1, XP_010426169.1, XP_010503329.1
OG0016911	Ag002G159050	XP_010469432.1, XP_010413813.1
OG0016912	Ag002G158770	XP_010413834.1, XP_010469450.1
OG0016913	Ag002G158370	XP_010494308.1, XP_010442046.1, XP_010481879.1
OG0016915	Ag002G157530	XP_010481940.1, XP_010494238.1
OG0016916	Ag002G156210, Ag002G153710	XP_010421645.1, XP_010455141.1, XP_010494029.1
OG0016917	Ag008G713530	XP_010442193.1, XP_010496076.1
OG0016920	Ag002G146950	XP_010436658.1, XP_010422020.1, XP_010455484.1
OG0016921	Ag002G145640	XP_010422099.1, XP_010434930.1, XP_010455552.1
OG0016922	Ag002G142660	XP_010455678.1, XP_010433519.1
OG0016923	Ag002G140960	XP_010455719.1, XP_010433113.1
OG0016924	Ag002G140750	XP_019098174.1, XP_019084094.1, XP_010468179.1
OG0016925	Ag002G132960	XP_010431913.1, XP_010455833.1, XP_010422368.1
OG0016926	Ag002G130930, Ag002G130690	XP_019084666.1
OG0016927	Ag002G129980	XP_010431466.1, XP_010422426.1
OG0016928	Ag004G308410	XP_010488746.1, XP_010475627.1
OG0016929	Ag002G126830	XP_010494483.1, XP_010441875.1
OG0016930	Ag002G104850	XP_010481548.1, XP_010441688.1, XP_010494679.1
OG0016931	Ag005G465910	XP_010419150.1, XP_010465324.1, XP_010487231.1
OG0016932	Ag001G042250	XP_010440697.1, XP_010435407.1
OG0016933	Ag006G493860	XP_010490744.1, XP_010423824.1, XP_010452127.1
OG0016934	Ag002G123550	XP_019095452.1, XP_010441433.1
OG0016935	Ag002G114300	XP_010484743.1, XP_010441483.1, XP_010494956.1
OG0016936	Ag002G123700	XP_010494925.1, XP_010441504.1, XP_010481371.1
OG0016937	Ag001G042480	XP_010440736.1, XP_010435440.1, XP_010450386.1
OG0016939	Ag001G042820	XP_010440735.1, XP_010450385.1, XP_010436674.1
OG0016940	Ag001G042360	XP_010450362.1, XP_010435425.1, XP_010440701.1
OG0016941	Ag005G426490	XP_010514371.1, XP_010488672.1
OG0016942	Ag005G426470	XP_010514409.1, XP_010466989.1, XP_010488675.1
OG0016943	Ag001G042520	XP_010450379.1, XP_010435438.1, XP_010440720.1
OG0016944	Ag005G477670	XP_010488769.1, XP_010467093.1, XP_010412684.1
OG0016945	Ag004G333950	XP_010440754.1, XP_010450408.1
OG0016946	Ag005G448240	XP_010450355.1, XP_010435402.1
OG0016947	Ag001G043490	XP_010450266.1, XP_010440643.1, XP_010435315.1
OG0016948	Ag001G045860, Ag001G043680	XP_010495981.1, XP_010450297.1
OG0016949	Ag001G038690	XP_010450193.1, XP_010435249.1
OG0016950	Ag001G038290	XP_010450175.1, XP_010440544.1, XP_010435232.1
OG0016951	Ag001G037800	XP_010450128.1, XP_010435192.1
OG0016952	Ag001G037470	XP_010445456.2
OG0016953	Ag001G035010	XP_010435060.1, XP_010449980.1, XP_010440383.1
OG0016954	Ag001G034980	XP_010449976.1, XP_010440378.1, XP_010435055.1
OG0016955	Ag001G034960	XP_010440375.1, XP_010435052.1
OG0016956	Ag001G034680	XP_010434999.1, XP_010449967.1, XP_010440372.1
OG0016957	Ag001G034390	XP_010495894.1, XP_010440340.1, XP_010435021.1
OG0016958	Ag001G033720	XP_019087073.1, XP_010434326.1, XP_010434981.1
OG0016959	Ag007G649720	XP_010441105.1, XP_010450757.1, XP_010435972.1
