Orthogroup	Alyssum_gmelinii	Arabidopsis_lyrata_NCBI
OG0018046	Ag004G299800	XP_002892125.1
OG0018047	Ag004G298650	XP_020866678.1
OG0018049	Ag004G297540	XP_020869420.1
OG0018050	Ag004G297530	XP_002889344.1
OG0018051	Ag004G297480	XP_020868111.1
OG0018053	Ag007G613350	XP_020879235.1
OG0018054	Ag007G614690, Ag002G170770	XP_020879025.1
OG0018055	Ag007G616910	XP_002871640.1
OG0018056	Ag007G617990	XP_002873718.1
OG0018057	Ag007G627170	XP_020877816.1
OG0018058	Ag007G628530	XP_002871801.1
OG0018059	Ag007G631200	XP_002873883.1
OG0018060	Ag007G629080	XP_002873920.1
OG0018061	Ag007G635240	XP_020878873.1
OG0018062	Ag005G484580	XP_002862603.1, XP_020886444.1, XP_020886527.1
OG0018066	Ag007G612170	XP_020878097.1
OG0018067	Ag004G338990	XP_020871800.1
OG0018069	Ag006G501640	XP_020875967.1
OG0018070	Ag006G499790	XP_002873194.1
OG0018071	Ag006G499030	XP_002871113.1
OG0018072	Ag008G722510	XP_020877414.1
OG0018074	Ag008G725760	XP_002864728.1
OG0018075	Ag008G725800	XP_020887688.1
OG0018077	Ag008G726090	XP_020888831.1
OG0018078	Ag008G726600	XP_002864756.1
OG0018079	Ag008G706270	XP_020887576.1
OG0018082	Ag008G691460	XP_002877638.1
OG0018083	Ag001G052740	XP_020879843.1
OG0018084	Ag008G668510	XP_002875625.1
OG0018085	Ag008G674570	XP_020880182.1
OG0018086	Ag003G218240	XP_002893259.1
OG0018087	Ag006G523700	XP_002875595.1
OG0018089	Ag004G354890	XP_002887147.1
OG0018090	Ag004G351200	XP_020889994.1
OG0018091	Ag004G350580	XP_002887212.1
OG0018092	Ag004G350270	XP_020865906.1
OG0018093	Ag004G349760	XP_020890228.1
OG0018094	Ag004G343260	XP_002887355.1
OG0018095	Ag004G342420	XP_002887385.1
OG0018096	Ag003G218260	XP_020890499.1
OG0018097	Ag003G218700	XP_002889130.1
OG0018098	Ag003G218810	XP_020891438.1
OG0018099	Ag003G220690	XP_020890988.1
OG0018100	Ag003G224100	XP_020891600.1
OG0018102	Ag003G227240	XP_002887576.1
OG0018103	Ag003G227490	XP_002889012.1
OG0018104	Ag003G229510	XP_020865798.1
OG0018105	Ag003G229560	XP_002887553.1
OG0018108	Ag003G237840	XP_002888904.2
OG0018109	Ag002G206750	XP_020883655.1
OG0018110	Ag003G239090	XP_020889739.1
OG0018112	Ag003G211760	XP_002887778.2
OG0018113	Ag003G211610	XP_020865865.1
OG0018114	Ag003G207650	XP_020891642.1
OG0018115	Ag005G470610	XP_002884925.1
OG0018117	Ag005G469840	XP_020888496.1
OG0018118	Ag005G469710	XP_020888914.1
OG0018119	Ag005G469700	XP_020886268.1
OG0018121	Ag005G468340	XP_002882843.1
OG0018122	Ag005G464430	XP_002885070.1
OG0018123	Ag005G463920	XP_020886992.1
OG0018125	Ag005G454760	XP_002885258.2, XP_020885986.1
OG0018126	Ag005G439360	XP_002883344.1
OG0018127	Ag005G439030	XP_002883349.1
OG0018128	Ag005G436490	XP_002885535.1
OG0018129	Ag005G431950	XP_002885602.2
OG0018130	Ag005G431820	XP_020885932.1
OG0018132	Ag005G426530	XP_020887164.1
OG0018133	Ag005G425780	XP_020888180.1
OG0018134	Ag005G420810	XP_020886347.1
OG0018136	Ag005G424800	XP_020888436.1
OG0018137	Ag005G424810	XP_020888434.1
OG0018138	Ag006G561990	XP_002885854.1
OG0018139	Ag005G420560	XP_002883808.1
OG0018141	Ag003G219930	XP_002883912.1
OG0018143	Ag005G417820	XP_020888015.1
OG0018144	Ag005G415590	XP_020887280.1
OG0018146	Ag005G407190	XP_002883997.1
OG0018147	Ag005G404040	XP_020888493.1
OG0018148	Ag001G001000	XP_002884218.1
OG0018149	Ag001G005700	XP_020867135.1
OG0018150	Ag001G007620	XP_020868143.1
OG0018152	Ag001G009920	XP_020870040.1
OG0018153	Ag001G023160	XP_002891469.2
OG0018154	Ag001G021720	XP_002894164.1
OG0018155	Ag001G024960	XP_002891438.1
OG0018156	Ag001G000030	XP_020867510.1
OG0018158	Ag001G069950	XP_002877885.2
OG0018159	Ag001G071580	XP_002877901.1
OG0018160	Ag001G072000	XP_002877908.2
OG0018161	Ag001G076650	XP_020881450.1
OG0018162	Ag001G081390	XP_002878081.1
OG0018163	Ag001G081430	XP_002876365.1
OG0018164	Ag001G081590	XP_020879938.1
OG0018166	Ag001G084800	XP_002876421.1
OG0018167	Ag001G085390	XP_020881906.1, XP_020885791.1
OG0018168	Ag001G088030	XP_020880555.1
OG0018169	Ag001G089630	XP_020880504.1
OG0018170	Ag001G092740	XP_002878331.1
OG0018171	Ag001G094870	XP_002878386.1
OG0018172	Ag001G097680	XP_002878465.2
OG0018173	Ag001G003810	XP_002891788.1
OG0018174	Ag008G731360, Ag001G017610	XP_020870182.1
OG0018175	Ag001G042070	XP_002870419.1
OG0018176	Ag001G061370	XP_020882469.1
OG0018177	Ag001G067520	XP_002877793.1
OG0018178	Ag001G071770	XP_020881709.1
OG0018180	Ag001G072920	XP_020882386.1
OG0018181	Ag001G079980	XP_020880202.1
OG0018183	Ag001G085260	XP_002876431.1
OG0018184	Ag001G093730	XP_002878352.1
OG0018186	Ag001G098290	XP_002876698.1
OG0018187	Ag001G099570	XP_002886598.1
OG0018188	Ag001G099630	XP_020882271.1
OG0018190	Ag002G117670	XP_002863396.1
OG0018191	Ag002G123820	XP_002890726.1
OG0018192	Ag002G157570	XP_002863728.1
OG0018193	Ag002G158010	XP_002863703.2
OG0018194	Ag002G163560	XP_002879552.1
OG0018195	Ag002G176680	XP_002879746.1
OG0018196	Ag002G178600	XP_020878351.1
OG0018197	Ag002G184590, Ag002G184290, Ag002G184450, Ag002G183290	XP_002885663.1
OG0018198	Ag002G192210	XP_020885009.1
OG0018199	Ag002G204350	XP_002862756.1, XP_020885020.1
OG0018200	Ag003G209100	XP_002889287.1
OG0018201	Ag003G212700, Ag003G212690	XP_002889212.1
OG0018202	Ag003G214330	XP_020890025.1
OG0018203	Ag003G223220	XP_020891720.1
OG0018204	Ag003G235140	XP_020891514.1
OG0018205	Ag003G238690	XP_020891523.1
OG0018206	Ag003G252930	XP_002869533.1
OG0018207	Ag003G259880	XP_002867376.1
OG0018208	Ag003G269010	XP_002869517.2
OG0018209	Ag003G287850	XP_020874033.1
OG0018210	Ag004G299510, Ag004G299520	XP_002892112.1
OG0018211	Ag004G303530, Ag004G303540	XP_020890192.1
OG0018212	Ag004G303960	XP_002889546.1
OG0018213	Ag004G305440	XP_002892334.2
OG0018214	Ag004G306050	XP_002889624.1
OG0018215	Ag004G307420	XP_020868737.1
OG0018216	Ag004G307630	XP_002892423.1
OG0018217	Ag004G308310	XP_020867924.1
OG0018218	Ag004G314360	XP_002889883.1
OG0018219	Ag008G700600, Ag008G700700, Ag008G700640, Ag008G700620, Ag008G700690, Ag004G321530	XP_020866496.1
OG0018220	Ag004G322810	XP_020866381.1
OG0018221	Ag004G332500	XP_020870168.1
OG0018222	Ag004G339840	XP_020866307.1
OG0018223	Ag004G344660	XP_020873794.1
OG0018224	Ag004G345110	XP_002888783.1
OG0018225	Ag004G347090, Ag004G346900	XP_020890157.1
OG0018226	Ag004G354460	XP_002888643.1
OG0018227	Ag004G355980	XP_020891139.1
OG0018228	Ag004G367980	XP_002886706.1
OG0018230	Ag004G378690	XP_020891367.1
OG0018231	Ag004G397040, Ag004G380340	XP_020872943.1
OG0018232	Ag004G398070	XP_020890689.1
OG0018234	Ag005G426840	XP_002885723.1
OG0018235	Ag005G459120	XP_020889229.1
OG0018236	Ag005G461770	XP_020889008.1
OG0018237	Ag005G464030, Ag005G464000	XP_020886622.1
OG0018238	Ag005G471100	XP_020888261.1
OG0018239	Ag005G475940	XP_002887186.1
OG0018240	Ag005G478550	XP_002882583.1
OG0018241	Ag005G481190	XP_020887670.1
OG0018242	Ag005G486000	XP_002882336.1
OG0018243	Ag006G494290	XP_020876635.1
OG0018244	Ag006G499820	XP_002871139.1
OG0018245	Ag006G501270	XP_020886096.1, XP_002883929.1
OG0018246	Ag006G505360	XP_020879081.1
OG0018247	Ag006G506270	XP_002871249.1
OG0018248	Ag006G506310	XP_002871251.1
OG0018249	Ag006G506410	XP_020876543.1
OG0018251	Ag006G518420	XP_002881816.1
OG0018252	Ag006G564490	XP_020872902.1
OG0018253	Ag006G567510, Ag006G567500	XP_002893977.1
OG0018254	Ag007G583210	XP_002890773.1
OG0018255	Ag007G585950	XP_020873826.1
OG0018256	Ag007G586100, Ag007G586080, Ag007G586110	XP_020873312.1
OG0018257	Ag007G588900	XP_002881242.2
OG0018258	Ag007G595490	XP_020882895.1
OG0018259	Ag007G596950	XP_002879091.1
OG0018260	Ag007G618490, Ag007G597300	XP_002880897.1
OG0018261	Ag007G598300	XP_002878994.1
OG0018262	Ag007G598670	XP_002867631.1
OG0018263	Ag007G600870	XP_020879517.1
OG0018264	Ag007G607680	XP_020877001.1
OG0018265	Ag007G609460	XP_002871524.1
OG0018267	Ag007G626550	XP_020877774.1
OG0018268	Ag007G628600	XP_020874805.1
OG0018269	Ag007G631390	XP_020878824.1
OG0018270	Ag007G631430	XP_020878825.1
OG0018271	Ag008G669170	XP_002877044.1
OG0018273	Ag008G704620	XP_020881260.1
OG0018274	Ag008G709850	XP_002864650.1
OG0018275	Ag008G713540	XP_020879011.1
OG0018276	Ag008G715700	XP_020879423.1
OG0018277	Ag008G717640	XP_020876534.1
OG0018278	Ag008G717910	XP_020877338.1
OG0018279	Ag008G720360	XP_002872178.1
OG0018280	Ag008G723910	XP_020878996.1
OG0018281	Ag008G725650	XP_020871149.1
OG0018282	Ag008G726170	XP_020868821.1
OG0018283	Ag008G728930	XP_002866531.1
OG0018285	Ag008G733120	XP_020865692.1
OG0018286	Ag008G734990	XP_002866737.1
OG0018337	Ag001G101620	XP_020872206.1
OG0018338	Ag003G273450	XP_002885623.2
OG0018339	Ag004G365680, Ag004G365130	XP_020866362.1
OG0018340	Ag004G365160, Ag004G365700	XP_020868219.1
OG0018342	Ag004G369460	XP_020890293.1
OG0018343	Ag008G660250	XP_020879897.1
OG0018344	Ag008G662650	XP_002875221.2
OG0018346	Ag001G008140, Ag001G008220, Ag001G008120	XP_020879831.1
OG0018347	Ag004G358280	XP_020890807.1
OG0018351	Ag004G381530	XP_002886445.1
OG0018352	Ag006G491950	XP_002870935.1
OG0018353	Ag005G476580, Ag005G476590	XP_020877382.1
OG0018354	Ag001G000130	XP_020870484.1
OG0018355	Ag006G501040	XP_020875988.1
OG0018357	Ag001G032010	XP_002865774.1
OG0018358	Ag001G032080	XP_020877731.1
OG0018361	Ag008G675480	XP_002865838.1
OG0018365	Ag008G683540	XP_002864185.1
OG0018366	Ag008G696560	XP_020871082.1
OG0018367	Ag008G700540	XP_020871073.1
OG0018368	Ag007G644430	XP_020878935.1
OG0018369	Ag007G611300	XP_020878683.1
OG0018370	Ag007G601160	XP_020877031.1
OG0018371	Ag007G597590, Ag007G597550, Ag006G508080	XP_002873306.1
OG0018372	Ag006G576100	XP_002868013.1
OG0018373	Ag006G575340	XP_020875202.1
OG0018376	Ag006G563580	XP_002869909.1
OG0018378	Ag006G540180	XP_002893762.1
OG0018380	Ag007G582270	XP_002890800.2
OG0018381	Ag003G289560	XP_002866984.1
OG0018382	Ag003G291950, Ag003G291930	XP_002866934.1
OG0018383	Ag003G295690	XP_002868879.1
OG0018384	Ag006G567490	XP_020873781.1
OG0018385	Ag007G646770	XP_020874607.1
OG0018386	Ag007G647960	XP_002868737.1
OG0018389	Ag002G157390	XP_020871202.1
OG0018390	Ag008G662300	XP_002875204.1
OG0018391	Ag006G538120, Ag006G540120	XP_002893768.1
OG0018392	Ag002G147020	XP_002872541.2
OG0018393	Ag002G146620	XP_002872545.1
OG0018394	Ag002G134500	XP_002874818.1
OG0018395	Ag002G134960, Ag002G133460	XP_020876502.1
OG0018397	Ag002G102580	XP_002863529.1, XP_002865302.1
OG0018398	Ag002G104080	XP_020872475.1
OG0018399	Ag002G123440	XP_020888796.1
OG0018400	Ag005G426240	XP_002885752.2
OG0018404	Ag001G034850	XP_020873164.1
OG0018405	Ag007G650410	XP_020872975.1
OG0018408	Ag007G654330	XP_020874663.1
OG0018409	Ag007G654730	XP_002868637.1
OG0018410	Ag007G655970	XP_002870642.2
OG0018412	Ag007G657570	XP_020873931.1
OG0018414	Ag002G206270	XP_020883854.1
OG0018415	Ag002G204300	XP_002880268.1
OG0018416	Ag002G200340	XP_002880139.1
OG0018417	Ag002G199900	XP_020885731.1
OG0018418	Ag002G197870	XP_002868345.2
OG0018419	Ag002G191980	XP_002881802.1
OG0018420	Ag006G491780, Ag006G491790	XP_020879579.1
OG0018421	Ag006G493780	XP_020875856.1
OG0018423	Ag007G654990	XP_020875269.1
OG0018424	Ag008G712280	XP_020871896.1
OG0018425	Ag008G729650	XP_002864855.1
OG0018426	Ag001G099480	XP_020889484.1
OG0018427	Ag001G099330	XP_020878111.1
OG0018428	Ag006G519300	XP_020878795.1
OG0018429	Ag006G509960	XP_002874903.2
OG0018430	Ag007G587270	XP_002863630.1
OG0018431	Ag007G592180	XP_020883948.1
OG0018432	Ag007G594620	XP_020874779.1, XP_002881031.1
OG0018433	Ag007G594690	XP_020885296.1
OG0018434	Ag007G596280	XP_002879120.2
OG0018435	Ag007G597880	XP_020885677.1
OG0018438	Ag001G100920	XP_020888193.1
OG0018440	Ag001G101080	XP_020886383.1
OG0018441	Ag006G490770	XP_020872264.1
OG0018442	Ag005G490510	XP_002882185.1
OG0018443	Ag005G490000	XP_002884302.1
OG0018444	Ag005G489570	XP_020886891.1
OG0018445	Ag005G489200	XP_020888539.1
OG0018446	Ag005G487850	XP_020886480.1
OG0018447	Ag005G485630	XP_002882350.1
OG0018448	Ag007G637050	XP_002872271.1
OG0018449	Ag005G482130	XP_020885917.1
OG0018454	Ag007G598500	XP_020873429.1
OG0018455	Ag007G586040	XP_020873857.1
OG0018459	Ag007G594070	XP_020882742.1
OG0018460	Ag006G518040	XP_002880357.1
OG0018462	Ag004G313540	XP_020869013.1
OG0018464	Ag004G309290	XP_020867125.1
OG0018465	Ag007G586660	XP_002865376.1
OG0018466	Ag004G307240	XP_020870890.1
OG0018467	Ag004G304750	XP_020869989.1
OG0018468	Ag004G302040	XP_020867265.1
OG0018469	Ag004G301090	XP_002892165.1
OG0018472	Ag007G613020	XP_020879502.1
OG0018473	Ag007G616020	XP_020877569.1
OG0018474	Ag007G617640	XP_020876810.1
OG0018475	Ag004G393640, Ag004G393620, Ag003G222580	XP_002893876.2
OG0018476	Ag007G624120	XP_020877759.1
OG0018477	Ag007G629380	XP_020878901.1
OG0018480	Ag005G485690	XP_002865731.1
OG0018482	Ag006G503770	XP_020877583.1
OG0018483	Ag008G720500	XP_002872168.1
OG0018484	Ag008G722590	XP_002874187.1
OG0018486	Ag001G063400, Ag001G059820	XP_002876063.1
OG0018488	Ag008G692060	XP_020881591.1
OG0018490	Ag001G056380	XP_002875908.1
OG0018492	Ag001G056030	XP_020880372.1
OG0018493	Ag001G055180	XP_020880379.1
OG0018494	Ag002G103150, Ag002G144010, Ag002G144510	XP_002877552.1
OG0018497	Ag004G307980	XP_002892433.1
OG0018498	Ag004G355780	XP_002888603.1
OG0018500	Ag004G344110	XP_020889808.1
OG0018501	Ag003G218910	XP_020865915.1
OG0018502	Ag003G221150	XP_020890971.1
OG0018505	Ag003G238980	XP_002887446.1
OG0018508	Ag003G208550	XP_020891101.1
OG0018510	Ag005G468290	XP_020888925.1
OG0018511	Ag005G465810	XP_020889041.1
OG0018512	Ag005G428900	XP_020886342.1
OG0018513	Ag005G422600, Ag005G423590	XP_020887118.1
OG0018516	Ag005G409380	XP_002886262.1
OG0018517	Ag005G409310	XP_020888943.1
OG0018518	Ag005G404380	XP_002886310.1
OG0018519	Ag001G009000	XP_020868001.1
OG0018520	Ag001G011770	XP_020870257.1
OG0018522	Ag001G093520	XP_020880932.1
OG0018525	Ag001G098850	XP_020882100.1
OG0018526	Ag001G098990	XP_020881764.1
OG0018528	Ag001G035670	XP_020874621.1
OG0018529	Ag001G037410	XP_002870328.1
OG0018530	Ag001G060370	XP_002877736.1
OG0018531	Ag001G069130	XP_002877872.1
OG0018532	Ag001G070030	XP_020880762.1
OG0018533	Ag001G080750	XP_020882624.1
OG0018534	Ag001G094780	XP_020881458.1
OG0018535	Ag001G097780	XP_002876681.1
OG0018536	Ag002G102970	XP_020885867.1
OG0018537	Ag007G589070	XP_020884720.1
OG0018537	Ag002G111340	XP_020884724.1
OG0018539	Ag002G120070	XP_002865163.1
OG0018540	Ag002G174200	XP_020874142.1, XP_020882728.1
OG0018541	Ag002G177360	XP_020882925.1
OG0018544	Ag002G188790	XP_002881755.1
OG0018545	Ag002G195200, Ag002G195170, Ag002G195190, Ag002G194180	XP_020883864.1, XP_020882842.1
OG0018546	Ag002G199060	XP_020882961.1
OG0018548	Ag003G231470	XP_020890833.1
OG0018549	Ag003G252600	XP_020874228.1
OG0018550	Ag019G742940, Ag003G254050	XP_002869506.1
OG0018552	Ag003G284270	XP_020875155.1
OG0018553	Ag003G297130	XP_020872831.1
OG0018554	Ag004G304770	XP_020869686.1
OG0018555	Ag004G306120	XP_002889628.1
OG0018556	Ag004G306460	XP_020866373.1
OG0018557	Ag004G307840	XP_002889678.2
OG0018558	Ag004G309910	XP_002889745.2
OG0018559	Ag004G314330	XP_020867506.1
OG0018560	Ag004G317840	XP_002889998.2
OG0018561	Ag004G318490	XP_020868021.1
OG0018562	Ag004G318800	XP_002884080.1
OG0018563	Ag004G320780	XP_002892809.1
OG0018564	Ag004G323600	XP_002892876.1
OG0018565	Ag004G340400	XP_002890531.1
OG0018566	Ag004G353060	XP_002888662.1
OG0018567	Ag004G379670	XP_020889884.1
OG0018568	Ag005G425980	XP_020888453.1
OG0018569	Ag005G428400	XP_020886071.1
OG0018570	Ag005G446860	XP_020886277.1
OG0018571	Ag005G455930	XP_002865471.1
OG0018572	Ag005G470420	XP_020888753.1
OG0018573	Ag005G473770	XP_002884833.2
OG0018574	Ag005G476940	XP_002882623.1
OG0018575	Ag005G476990	XP_020887257.1
OG0018576	Ag005G481340	XP_002882477.1
OG0018578	Ag006G493070	XP_020878797.1
OG0018579	Ag006G495130	XP_020876150.1
OG0018580	Ag006G506110	XP_002873294.1
OG0018581	Ag006G551300	XP_020873400.1
OG0018582	Ag006G554240	XP_002877145.1
OG0018583	Ag006G576440	XP_002870076.1
OG0018585	Ag007G585410	XP_020873251.1
OG0018586	Ag007G585420	XP_002867592.1
OG0018587	Ag007G589000	XP_002879410.2
OG0018588	Ag007G592140	XP_020885078.1
OG0018589	Ag007G593630	XP_020885403.1
OG0018590	Ag007G597230	XP_020884678.1
OG0018591	Ag007G598490	XP_020884452.1, XP_002870417.2
OG0018593	Ag007G602770	XP_002873412.1
OG0018594	Ag007G613920	XP_020876228.1
OG0018595	Ag007G624580	XP_002871752.2
OG0018596	Ag007G627880	XP_020877786.1
OG0018597	Ag007G635460	XP_002872245.1
OG0018598	Ag007G648670	XP_020872962.1
OG0018599	Ag007G654940	XP_020872456.1
OG0018600	Ag008G659720	XP_002875116.1
OG0018601	Ag008G681680	XP_020885944.1
OG0018602	Ag008G702650	XP_002866204.2
OG0018603	Ag008G702700	XP_020883265.1
OG0018604	Ag008G704120	XP_020871974.1
OG0018605	Ag008G707710	XP_020868924.1
OG0018606	Ag008G719640	XP_002873950.2
OG0018607	Ag008G720480	XP_020876234.1
OG0018608	Ag008G722250	XP_020879510.1
OG0018609	Ag008G724220	XP_002872047.1
OG0018610	Ag008G732810	XP_002866665.1
OG0018673	Ag003G278280	XP_002869255.1
OG0018677	Ag001G101110	XP_020870376.1
OG0018680	Ag003G230450	XP_020879997.1
OG0018684	Ag004G380730	XP_002886460.1
OG0018686	Ag002G188140	XP_002879890.1
OG0018689	Ag001G040700	XP_002864028.1
OG0018695	Ag008G696530	XP_002864411.1
OG0018698	Ag006G564500	XP_020872904.1
OG0018700	Ag006G552660	XP_002867770.1
OG0018705	Ag007G580900	XP_020869894.1
OG0018710	Ag004G312980	XP_020883085.1
OG0018714	Ag001G098060	XP_002878475.1
OG0018717	Ag001G043000	XP_002863232.1
OG0018721	Ag007G652870	XP_002870713.1
OG0018724	Ag002G204390, Ag002G134540	XP_020884266.1
OG0018725	Ag002G200920	XP_020882680.1
OG0018726	Ag002G199520	XP_002880119.1
OG0018728	Ag002G196050	XP_002880015.1
OG0018729	Ag006G491220	XP_020876180.1
OG0018730	Ag006G491550	XP_020877920.1
OG0018731	Ag006G492700	XP_002873036.1
OG0018732	Ag006G497870	XP_020878101.1
OG0018734	Ag001G099910, Ag005G459250	XP_020890699.1
OG0018735	Ag001G099890	XP_002865064.1
OG0018736	Ag006G518430	XP_002872977.2
OG0018737	Ag006G511840	XP_020876321.1
OG0018739	Ag004G303420	XP_020867987.1
OG0018741	Ag007G598290	XP_020884077.1
OG0018743	Ag001G100860	XP_002882162.1
OG0018744	Ag001G100960	XP_002882154.1
OG0018746	Ag005G487340	XP_002884355.1
OG0018747	Ag005G485660	XP_020888520.1
OG0018748	Ag005G484820	XP_020886924.1
OG0018749	Ag005G478400	XP_002884701.1
OG0018750	Ag005G403680	XP_002884209.1
OG0018755	Ag004G314100	XP_020868356.1
OG0018756	Ag004G312150	XP_020870869.1
OG0018757	Ag004G310640	XP_020869084.1
OG0018758	Ag004G299270	XP_002892104.2
OG0018759	Ag004G299190	XP_002892098.1
OG0018760	Ag004G297460	XP_002889340.2
OG0018761	Ag007G624010	XP_002871739.1
OG0018762	Ag008G727090	XP_002866479.1
OG0018763	Ag008G727430	XP_020889521.1
OG0018764	Ag008G706280	XP_020887592.1
OG0018765	Ag008G706120	XP_020886534.1
OG0018767	Ag001G052190	XP_002875800.2
OG0018772	Ag004G353190	XP_002888660.1
OG0018773	Ag004G346190	XP_002888756.1
OG0018775	Ag003G214820	XP_002887727.1
OG0018780	Ag002G171200, Ag005G468510	XP_020888597.1
OG0018782	Ag005G465110	XP_020886638.1
OG0018783	Ag005G460390	XP_002885157.1
OG0018784	Ag005G446270	XP_020888106.1
OG0018785	Ag005G446090	XP_002885371.1
OG0018789	Ag005G416580	XP_020886767.1
OG0018790	Ag005G476200	XP_002884767.1
OG0018792	Ag001G000070	XP_020869431.1
OG0018794	Ag001G016190	XP_020866695.1
OG0018795	Ag001G018020	XP_002891531.1
OG0018796	Ag001G024570	XP_020867040.1
OG0018797	Ag001G083050	XP_002876386.1
OG0018798	Ag001G085530	XP_020881345.1
OG0018799	Ag001G090370	XP_020880670.1
OG0018800	Ag001G094210	XP_020881575.1
OG0018801	Ag001G098550	XP_020882186.1
OG0018802	Ag001G098860	XP_020882098.1
OG0018804	Ag001G007080	XP_002894421.1
OG0018806	Ag001G015300	XP_020870128.1
OG0018807	Ag001G020710	XP_002894181.2
OG0018808	Ag001G022380, Ag001G022390	XP_020869682.1
OG0018809	Ag001G031500	XP_002865822.1
OG0018810	Ag001G069210	XP_002877875.1
OG0018811	Ag001G098840	XP_002878513.1
OG0018813	Ag002G118430	XP_020871683.1
OG0018814	Ag002G123380	XP_020871215.1
OG0018816	Ag002G158780	XP_002879462.1
OG0018817	Ag002G184860	XP_020882766.1
OG0018818	Ag003G216140, Ag003G216240, Ag003G216130, Ag008G733220	XP_002891096.1, XP_002888784.1
OG0018819	Ag003G218110	XP_002889142.1
OG0018820	Ag003G229260	XP_002888992.1
OG0018821	Ag003G236570	XP_020883518.1
OG0018822	Ag003G269310	XP_002867300.1
OG0018823	Ag003G279250, Ag003G279230	XP_020872618.1
OG0018824	Ag003G283290	XP_020874656.1
OG0018826	Ag003G294200	XP_002866877.1
OG0018827	Ag006G551740, Ag004G299370	XP_020872907.1, XP_002888154.1
OG0018828	Ag004G300680	XP_002889454.1
OG0018829	Ag004G301700	XP_002889479.1
OG0018830	Ag004G301860	XP_002889483.1
OG0018831	Ag004G302020	XP_020870719.1
OG0018832	Ag004G302530	XP_020868211.1
OG0018833	Ag004G305850	XP_020868594.1
OG0018834	Ag004G310100	XP_002892504.2
OG0018835	Ag004G322420	XP_002892847.1
OG0018836	Ag004G326440	XP_020870696.1
OG0018837	Ag004G333770	XP_002893090.1
OG0018838	Ag004G334420	XP_020866803.1
OG0018839	Ag004G335900	XP_002879518.1, XP_002879421.1
OG0018841	Ag004G373850	XP_002886572.1
OG0018842	Ag004G377980	XP_020889805.1
OG0018843	Ag004G400080	XP_020891530.1
OG0018844	Ag005G407480	XP_020887778.1, XP_002883791.1
OG0018845	Ag005G414120	XP_002884076.1
OG0018846	Ag005G457130	XP_020889087.1
OG0018847	Ag005G488170	XP_020866517.1, XP_002863359.2
OG0018848	Ag006G493350	XP_002873047.1
OG0018849	Ag006G501670	XP_020875974.1
OG0018850	Ag006G505890	XP_020875777.1
OG0018851	Ag006G506400	XP_020876541.1
OG0018852	Ag006G535820, Ag006G576080	XP_020874385.1
