Orthogroup	Alyssum_gmelinii	Brassica_napus
OG0012557	Ag005G465160	XP_013677244.1, XP_013719665.2, XP_048635804.1
OG0012558	Ag005G464360	XP_013697073.1, XP_022575410.2
OG0012559	Ag005G464340	XP_013697072.1, XP_048635780.1, XP_013701969.1
OG0012560	Ag005G464280	XP_013701233.2, XP_048628003.1, XP_013696445.1
OG0012561	Ag003G208120, Ag004G322870, Ag005G462660	XP_013682805.1, XP_048635758.1, XP_013701196.1
OG0012562	Ag005G462290	XP_013736328.2, XP_013698889.1
OG0012563	Ag005G460980	XP_048609084.1, XP_013736337.2
OG0012564	Ag005G459860	XP_013692641.2, XP_022543498.1
OG0012565	Ag005G459690	XP_013686477.1, XP_048594782.1
OG0012566	Ag005G459230	XP_048631317.1, XP_013749552.2, XP_013697491.2
OG0012567	Ag005G459170	XP_048635681.1, XP_013751636.3, XP_013693132.1
OG0012568	Ag005G459140	XP_048609088.1, XP_048600858.1, XP_013681949.1
OG0012569	Ag005G458130	XP_013714389.1, XP_013749573.2, XP_048635669.1
OG0012570	Ag005G457340	XP_013749468.1, XP_048635651.1, XP_013719136.1
OG0012571	Ag005G457330	XP_013719140.1, XP_048635652.1, XP_013749469.2
OG0012572	Ag005G457320	XP_013749466.2, XP_048631180.1, XP_013719135.2
OG0012573	Ag005G457240	XP_048614418.1, XP_013749475.2
OG0012574	Ag005G455350	XP_013749399.2, XP_048630787.1, XP_022559425.1
OG0012575	Ag005G454870	XP_013730719.1, XP_013661888.3
OG0012576	Ag005G454790	XP_022575323.1, XP_022561056.1
OG0012577	Ag005G454540, Ag005G453670	XP_013662739.2, XP_022575218.1
OG0012578	Ag005G453370	XP_048635594.1, XP_048615452.1
OG0012579	Ag005G452680	XP_048635579.1, XP_048630725.1, XP_048631087.1, XP_048614610.1
OG0012580	Ag005G450810	XP_048634890.1, XP_048630736.1, XP_048612941.1
OG0012581	Ag005G450630	XP_048612830.1, XP_013749336.2, XP_022555912.2
OG0012582	Ag005G449740, Ag005G449720	XP_048630735.1, XP_048634885.1, XP_013672860.1
OG0012583	Ag002G140020	XP_013641091.2, XP_013648076.1
OG0012584	Ag005G447260	XP_048635332.1, XP_013721253.1, XP_013725011.1
OG0012585	Ag005G446660	XP_048632483.1, XP_013684993.2
OG0012586	Ag005G446020	XP_048627850.1, XP_048635289.1, XP_013652612.1, XP_048614864.1
OG0012587	Ag005G444530, Ag005G443320	XP_013697929.1, XP_013749294.2, XP_048630333.1
OG0012588	Ag001G011800	XP_013640767.2, XP_013731677.1
OG0012589	Ag005G444190, Ag005G442920, Ag005G444200	XP_013697470.2, XP_048630313.1, XP_013749310.2
OG0012590	Ag005G441260, Ag005G441310	XP_013687325.1, XP_013743116.1
OG0012592	Ag005G436740	XP_048592986.1, XP_013751404.2
OG0012593	Ag005G436180	XP_022562835.1
OG0012594	Ag005G435740	XP_013717753.1, XP_022544391.1, XP_048592920.1
OG0012595	Ag005G433590, Ag005G434410	XP_013653040.1, XP_013750548.1
OG0012596	Ag005G433890, Ag005G432530	XP_013653023.1, XP_013677188.1
OG0012597	Ag005G432410, Ag005G433750	XP_048626422.1, XP_013685435.2, XP_013708428.1
OG0012598	Ag005G432070	XP_048592510.1, XP_013702089.1
OG0012599	Ag005G431940	XP_048592507.1, XP_013698913.2
OG0012600	Ag004G308930	XP_013708139.2, XP_013641051.2
OG0012601	Ag005G431750	XP_048592500.1, XP_048619475.1, XP_013730369.1
OG0012602	Ag005G430960	XP_013673813.1, XP_013752043.1
OG0012603	Ag005G421370	XP_013720083.1, XP_013640559.1, XP_013683336.1
OG0012604	Ag005G428660	NP_001302690.1, XP_013657045.1
OG0012605	Ag005G426680	XP_013657078.1, XP_048607056.1
OG0012606	Ag005G426720	XP_013726567.1, XP_013662969.1
OG0012607	Ag007G649610, Ag005G426150	XP_013657088.2, XP_022566835.1
OG0012608	Ag003G226360, Ag002G157010	XP_013736738.2, XP_013685107.1
OG0012609	Ag005G411290	XP_022552866.1, XP_013652868.1
OG0012610	Ag005G424240, Ag007G619350	XP_048632583.1, XP_013714475.1
OG0012611	Ag004G375750	XP_013652888.2, XP_013701809.1
OG0012612	Ag005G425310	XP_013700884.1, XP_013679858.2, XP_013736749.2
OG0012613	Ag005G425400	XP_048632578.1, XP_013722947.1
OG0012615	Ag005G421580	XP_022547405.1, XP_048595543.1, XP_013705042.1
OG0012616	Ag005G420590	NP_001302974.1, XP_013736717.2
OG0012617	Ag005G419850	XP_013705220.1, XP_013729253.1
OG0012618	Ag005G419790	XP_048595553.1, XP_048623881.1
OG0012619	Ag005G419580	XP_013703338.1, XP_048629404.1, XP_048593190.1
OG0012620	Ag005G418660	XP_013742661.1, XP_048593206.1
OG0012621	Ag005G418650	XP_022572376.2, XP_022551863.2
OG0012622	Ag005G418570	XP_013746571.2, XP_013690906.1, XP_013746570.1
OG0012623	Ag005G417930	XP_013655838.1, XP_013641982.1
OG0012624	Ag005G417560	XP_013690512.2, XP_013719438.2
OG0012626	Ag002G176260	XP_048631673.1, XP_013732528.1
OG0012627	Ag004G312690, Ag005G417300	XP_013724880.2, XP_013690405.2
OG0012628	Ag005G416270	XP_013643528.2, XP_013677473.1
OG0012629	Ag005G415690	XP_013697369.1, XP_013661433.2
OG0012630	Ag005G415680	XP_013685189.2, XP_013744348.2
OG0012631	Ag005G414070	XP_013749095.2, XP_013733272.2
OG0012632	Ag005G413540, Ag005G413100	XP_013749075.2, XP_022544323.2
OG0012633	Ag005G413330, Ag005G412960	XP_013661476.1, XP_022564761.1
OG0012634	Ag005G412860	XP_013652979.2, XP_022548119.2
OG0012635	Ag005G410580	XP_048624951.1, XP_013652956.2
OG0012636	Ag003G218360, Ag005G411270	XP_048624828.1, XP_013652865.1, XP_022570399.1
OG0012637	Ag005G408480	XP_013691617.2, XP_048593151.1
OG0012638	Ag005G407310, Ag008G676850	XP_013652748.2, XP_022544302.2
OG0012639	Ag005G406480	XP_013695242.1, XP_013651673.1
OG0012640	Ag005G405440	XP_013670898.1, XP_013744437.1
OG0012641	Ag014G741820	XP_013744422.1, XP_013742384.2
OG0012642	Ag003G274260, Ag005G402890	XP_048619671.1
OG0012643	Ag005G403610	XP_013652688.1, XP_013675967.1
OG0012644	Ag005G404340	XP_048593066.1, XP_048619752.1
OG0012645	Ag001G000170, Ag007G629690	XP_048606208.1, XP_013725275.2, XP_013652339.2
OG0012646	Ag001G000300	XP_048594469.1, XP_013725268.2
OG0012647	Ag001G000910	XP_048629844.1, XP_013709021.2, XP_013702460.1
OG0012648	Ag001G000920	XP_048637670.1
OG0012649	Ag001G002080	XP_048626745.1, XP_048607440.1, XP_013655393.2
OG0012650	Ag001G004380	XP_013672976.1, XP_013655444.2
OG0012651	Ag001G005240	XP_013640432.2, XP_013640619.1
OG0012652	Ag001G006120	XP_013640617.1, XP_013748864.1
OG0012654	Ag001G006940	XP_048629829.1, XP_048636941.1, XP_048628199.1, XP_013703428.2
OG0012655	Ag001G007460	XP_013702010.2, XP_048616436.1
OG0012656	Ag001G007610	XP_022543845.1, XP_013699455.2
OG0012657	Ag001G008680	XP_013645016.1, XP_013700394.2
OG0012658	Ag001G009370, Ag001G009490	XP_048629578.1, XP_013640379.1, XP_013699037.1, XP_048629579.1, XP_022571543.1
OG0012659	Ag001G010490	XP_013640743.2, XP_013717048.1
OG0012660	Ag001G010520	XP_013640734.2, XP_022566020.2, XP_013655540.1, XP_013723670.1
OG0012661	Ag001G010750	XP_013655553.1, XP_013723679.2
OG0012662	Ag001G012150	XP_022576047.1, XP_048636970.1
OG0012663	Ag001G011940	XP_022559198.1, XP_048635516.1, XP_013727172.2
OG0012664	Ag001G013330	XP_048616361.1, XP_048637777.1
OG0012665	Ag001G013960	XP_022561049.1, XP_048637784.1
OG0012666	Ag001G013980	XP_022560315.2, XP_048616357.1
OG0012667	Ag001G015100	XP_048637799.1, XP_013702713.1
OG0012668	Ag001G017080	XP_013735849.1, XP_013681071.1
OG0012669	Ag001G017490	XP_013740904.2, XP_022553549.2
OG0012671	Ag001G020690	NP_001302847.1, XP_048635542.1, XP_048615064.1
OG0012672	Ag001G011900	XP_013723625.3, XP_013693126.1
OG0012673	Ag001G024150	XP_048636322.1, XP_048635555.1, XP_013727322.2
OG0012674	Ag001G023430	XP_013655570.2, XP_013719988.1
OG0012675	Ag001G023550	XP_013677495.2, XP_048637953.1
OG0012676	Ag001G025280	XP_013655457.2, XP_022560522.2
OG0012677	Ag001G025550	XP_013702387.1, XP_048637972.1
OG0012678	Ag001G026130	XP_013655610.2, XP_048620475.1
OG0012679	Ag001G026140	XP_013641193.2, XP_013649070.2
OG0012680	Ag001G028870	XP_013738169.1, XP_013706179.2
OG0012681	Ag001G029360	XP_013671737.1, XP_022550604.1
OG0012682	Ag001G031230, Ag001G029950	XP_013746663.3, XP_013746665.1, XP_013715187.1
OG0012683	Ag001G031700, Ag001G030550	XP_013742930.2, XP_013715227.2
OG0012684	Ag001G030360, Ag001G031540	XP_048602128.1, XP_013744021.3
OG0012685	Ag001G031840	XP_013742922.1, XP_013715182.3
OG0012686	Ag005G432170	XP_048636611.1, XP_048629217.1, XP_013738479.2
OG0012688	Ag002G160620	XP_048634421.1, XP_048610961.1
OG0012689	Ag001G064990	XP_022573725.1, XP_013686705.1
OG0012690	Ag001G064970	XP_013698956.2, XP_013663173.2
OG0012691	Ag001G064570	XP_013663158.1, XP_013698845.2
OG0012692	Ag007G633600, Ag001G064220	XP_013686684.1, XP_013742738.2
OG0012693	Ag001G068530	XP_013686678.1, XP_013742116.1
OG0012694	Ag001G068830	XP_013663140.1, XP_022546808.2
OG0012695	Ag001G069180	XP_013663133.1, XP_013663269.2
OG0012696	Ag001G070050	XP_013663122.2, XP_013663256.2
OG0012698	Ag001G072430	XP_022546564.2, XP_013730232.1
OG0012699	Ag001G072630	XP_013659193.1, XP_013675398.1
OG0012700	Ag008G721800	XP_013643702.2, XP_013676150.1
OG0012701	Ag001G073510	XP_013675845.2, XP_013742568.1
OG0012702	Ag001G074020	XP_013664131.2, XP_013742557.1
OG0012703	Ag001G066310	XP_013745635.2, XP_048618603.1, XP_013741283.2
OG0012704	Ag001G074820	XP_013742478.2, XP_013727619.1
OG0012705	Ag001G075300	XP_048610849.1, XP_013712262.1, XP_013712638.2
OG0012706	Ag001G076430	XP_013698824.1, XP_013708080.1
OG0012707	Ag001G076660	XP_013736862.1, XP_013708568.1
OG0012708	Ag001G078470	XP_022569669.2, XP_013710397.2
OG0012709	Ag001G078840	XP_013655897.1, XP_013712075.2
OG0012710	Ag001G079080	XP_013655901.2, XP_013708692.2
OG0012712	Ag001G079560	XP_013655918.1, XP_048597128.1
OG0012713	Ag001G081190	XP_013663287.2, XP_013663432.2
OG0012714	Ag001G081240	XP_013663428.2, XP_013663288.2
OG0012715	Ag001G081900	XP_013663409.2, XP_013663306.2
OG0012716	Ag001G081910	XP_013742195.1, XP_013663308.2, XP_013663413.2
OG0012717	Ag001G081930	XP_013663311.2, XP_013663406.2
OG0012718	Ag001G082950	XP_048620687.1, XP_013663386.2
OG0012719	Ag001G082960	XP_048596494.1, XP_048620686.1
OG0012720	Ag001G042050	XP_013748496.1, XP_013642142.2
OG0012721	Ag001G083710	XP_013743022.2
OG0012722	Ag001G083880	XP_013707932.2, XP_048597170.1
OG0012723	Ag001G083900	XP_013663338.2, XP_013708118.1
OG0012724	Ag001G084330	XP_013742170.1, XP_048597173.1, XP_048620703.1
OG0012725	Ag001G085740	XP_013728410.1, XP_048593027.1
OG0012726	Ag001G088130	XP_048634289.1, XP_013728886.2
OG0012728	Ag002G195110	XP_013657031.1, XP_013673092.1
OG0012729	Ag001G089580	XP_022564012.1, XP_022546922.2
OG0012730	Ag001G089600	XP_013663691.1, XP_022546923.2
OG0012731	Ag001G019970, Ag001G020230, Ag001G020280, Ag011G740850	XP_013659998.2, XP_048597247.1
OG0012732	Ag001G091480	XP_013648288.2, XP_013701847.2
OG0012733	Ag001G093030	XP_013647824.1, XP_013710011.1
OG0012734	Ag001G093050	XP_048591629.1, XP_013710292.1, XP_013710251.2
OG0012735	Ag001G093660	XP_013699254.2
OG0012736	Ag001G096500	XP_013712566.2, XP_022564652.1
OG0012737	Ag001G097220, Ag005G416700	XP_013749449.1
OG0012738	Ag001G097670	XP_048597336.1, XP_013749441.1
OG0012739	Ag001G098120	XP_013716674.2, XP_013746305.1, XP_013670036.2
OG0012740	Ag001G098570	XP_013741836.2, XP_022556533.1
OG0012741	Ag001G098700	XP_048620914.1, XP_048597364.1
OG0012742	Ag001G033140	XP_022569293.2, XP_048606471.1, XP_048593513.1
OG0012743	Ag006G525470, Ag001G016310, Ag006G541400	XP_013744050.2, XP_013697257.2
OG0012744	Ag001G018160	XP_048637929.1, XP_048617638.1
OG0012746	Ag001G074830	XP_013727621.1
OG0012748	Ag001G079720, Ag001G079830, Ag001G079700	XP_048600248.1, XP_013728698.1, XP_013743196.1, XP_048633229.1, XP_048601730.1, XP_048590738.1, XP_048601737.1, XP_013731842.1
OG0012749	Ag001G085280	XP_048597186.1
OG0012750	Ag001G092910	XP_013703006.1, XP_048591523.1, XP_013703004.1, XP_048591627.1, XP_048634268.1, XP_048609617.1
OG0012751	Ag004G299820, Ag004G299830, Ag001G097960, Ag003G223350	XP_013694088.1, XP_013719197.1
OG0012752	Ag002G105690	XP_013661864.2, XP_013703677.1, XP_022543754.2
OG0012753	Ag002G131850	XP_013664002.2, XP_013709889.1
OG0012755	Ag002G190410	XP_013734482.2, XP_048608621.1, XP_013727335.2, XP_013727340.1
OG0012756	Ag003G212770	XP_013655390.2, XP_013650131.2, XP_048607438.1
OG0012757	Ag003G218140	XP_048592298.1, XP_048617483.1
OG0012758	Ag003G228700	XP_013649949.1
OG0012759	Ag003G254870	XP_013697490.2, XP_022559009.2
OG0012760	Ag003G255060	XP_013668623.1, XP_013668621.1, XP_048599553.1, XP_013651279.2
OG0012761	Ag005G407090	XP_013670848.2
OG0012762	Ag003G268580	XP_013704805.1, XP_013640703.2, XP_048608300.1
OG0012763	Ag003G277970, Ag004G371490, Ag008G733780, Ag008G733820	XP_013657919.2
OG0012764	Ag003G291920	XP_048607486.1, XP_013655010.2, XP_048633087.1, XP_022562957.2
OG0012765	Ag004G302410	XP_013666491.2, XP_013695092.1
OG0012766	Ag004G305540	XP_013716289.1, XP_013723219.2, XP_013696408.1
OG0012767	Ag004G308170	XP_013729506.1, XP_048594248.1, XP_013709919.2, XP_013646466.2
OG0012768	Ag004G338390	XP_048618699.1, XP_013728288.1, XP_048594011.1
OG0012770	Ag004G356020	XP_022544827.2, XP_048616845.1
OG0012771	Ag006G516110, Ag004G368130	XP_048625472.1, XP_022571036.1
OG0012772	Ag004G390570, Ag004G390560	XP_013687398.2, XP_013691474.1, XP_013747692.1
OG0012773	Ag004G397850	XP_013659310.1, XP_013675107.1
OG0012774	Ag005G410140	XP_022561804.2, XP_048595605.1, XP_013681407.1, XP_022546588.2
OG0012775	Ag005G443180, Ag005G444390	XP_013674808.2, XP_013681691.2, XP_013639892.2, XP_048635285.1, XP_013696137.2
OG0012776	Ag005G450220	XP_048630720.1, XP_013724527.2, XP_013714872.1, XP_048600482.1, XP_013641516.2
OG0012777	Ag005G463820	XP_013721564.1, XP_013693769.1, XP_013684836.2, XP_013736307.1
OG0012778	Ag005G470560	XP_013651974.1, XP_022547794.1, XP_013670431.2
OG0012780	Ag006G504560	XP_048602653.1, XP_013718947.1, XP_048623187.1, XP_013715400.2
OG0012781	Ag006G507410	XP_048622721.1, XP_022546448.2
OG0012782	Ag006G521490	XP_048631902.1, XP_048608780.1
OG0012783	Ag006G558810, Ag006G558890, Ag006G558980, Ag006G559020, Ag006G559000, Ag006G558530, Ag006G559040, Ag006G558930, Ag006G558960, Ag006G559220, Ag006G559200, Ag008G722310	XP_022546811.2
OG0012784	Ag006G577820	XP_013742003.1, XP_013737324.1, XP_048622789.1, XP_013671334.1
OG0012786	Ag007G595960	XP_013647640.2, XP_013692160.1, XP_048626800.1
OG0012787	Ag007G596470	XP_013692158.1, XP_013647627.2
OG0012788	Ag007G600100	XP_013702940.2, XP_013745655.2
OG0012790	Ag007G612970	XP_013727437.1, XP_022572670.2
OG0012791	Ag007G617820	XP_013740187.1, XP_013740169.1, XP_013720918.1, XP_013666148.1
OG0012792	Ag007G621890	XP_013667829.1, XP_048598226.1
OG0012793	Ag007G624600	XP_013682403.1, XP_013665395.2, XP_048604939.1, XP_013652423.2
OG0012794	Ag008G664920	XP_013720538.1, XP_013647536.1, XP_013675104.2
OG0012795	Ag008G700520	XP_013732890.1, XP_048608238.1, XP_013732233.1
OG0012796	Ag008G704510	XP_022565350.1, XP_048598906.1, XP_013684155.1
OG0012797	Ag008G711040	YP_717168.1
OG0012798	Ag008G714120	XP_013682199.2, XP_013715889.1, XP_013724000.1
OG0012799	Ag008G716040	XP_013706014.1
OG0012800	Ag008G718130	XP_013730978.2, XP_013680535.2
OG0012801	Ag008G725640	XP_048603206.1, XP_013741510.3, XP_048617984.1, XP_013739582.2
OG0012802	Ag008G728050	XP_048606514.1
OG0012803	Ag008G728880, Ag008G728920, Ag008G728890	XP_013706226.1
OG0012836	Ag003G253490	XP_013671670.2, XP_048600279.1
OG0012837	Ag003G253750	XP_013750396.2, XP_013671677.1
OG0012838	Ag003G253930	XP_022544584.2, XP_013711803.2
OG0012839	Ag007G607730	XP_013685573.2, XP_013706849.2
OG0012840	Ag003G255310	XP_022550286.2, XP_048637714.1
OG0012841	Ag003G256610	XP_022560693.1, XP_013641161.2
OG0012842	Ag003G258050	XP_013681745.2, XP_013693430.1
OG0012843	Ag003G258370	XP_013667622.2, XP_013694183.1
OG0012844	Ag002G188860	XP_022557266.2, XP_013727334.1
OG0012845	Ag003G259160	XP_013703180.2, XP_013738247.1
OG0012846	Ag003G261890	XP_013688788.1, XP_013670810.2
OG0012847	Ag003G266100, Ag003G265310	XP_013707261.2, XP_022571159.1
OG0012848	Ag003G264840, Ag003G262870, Ag003G264150	XP_013738333.2, XP_013705088.2
OG0012849	Ag003G266840	XP_013648038.1, XP_013706519.2
OG0012850	Ag003G266960	XP_013720341.2, XP_013674044.2
OG0012851	Ag003G267580	XP_013678099.2, XP_013730741.2
OG0012852	Ag003G267880	XP_013720293.2, XP_013685861.3
OG0012853	Ag003G268310	XP_013685872.2, XP_013720350.2
OG0012854	Ag003G269040	XP_013707086.1, XP_013716793.1
OG0012855	Ag003G271990	XP_013674268.1, XP_013716596.1
OG0012856	Ag005G477800, Ag003G272350	XP_048601197.1, XP_013667013.2
OG0012857	Ag003G279680	XP_022553216.2, XP_048601190.1
OG0012858	Ag003G279530	XP_013719516.1, XP_013703395.1
OG0012859	Ag003G279260	XP_022552772.1, XP_013698102.2
OG0012860	Ag003G279010	XP_013670479.2, XP_022546308.1
OG0012861	Ag003G278740	XP_013706632.1, XP_048601171.1
OG0012862	Ag003G278480	XP_013707748.1, XP_013670670.2
OG0012863	Ag003G277630	XP_013703208.1, XP_013719633.1
OG0012864	Ag003G277780	XP_013673305.1, XP_013659924.1
OG0012865	Ag003G278150	XP_013707373.2, XP_013719625.1
OG0012866	Ag003G278250	XP_013670667.2, XP_048635998.1
OG0012867	Ag003G277280	XP_013659033.1, XP_013664250.2
OG0012868	Ag003G275990	XP_013735184.2, XP_013664203.2
OG0012869	Ag003G276190, Ag003G276090, Ag003G276050	XP_013664205.2, XP_048635585.1
OG0012870	Ag003G276260, Ag003G276290	XP_013735179.1, XP_013664208.1
OG0012871	Ag003G287030, Ag003G275970	XP_013735185.1, XP_013664200.2
OG0012872	Ag003G275830	XP_013700886.2, XP_013654869.1
OG0012873	Ag003G275420	XP_048601142.1, XP_013735199.1
OG0012874	Ag006G528400, Ag006G549670	YP_005089997.1, YP_005090013.1, XP_048627052.1, XP_022566915.2
OG0012875	Ag003G273940	XP_013740762.1, XP_013651456.2
OG0012876	Ag003G281220	XP_013697846.1, XP_013651381.2
OG0012877	Ag003G273610	XP_013657429.2, XP_013735220.2
OG0012878	Ag003G281410	XP_013650000.2, XP_013697226.1
OG0012879	Ag003G282800, Ag003G283470, Ag003G283460	XP_013731046.1, XP_013670616.2
OG0012880	Ag003G282810	XP_013670611.2, XP_048634901.1
OG0012881	Ag003G283480	XP_013670597.1, XP_013731053.2
OG0012882	Ag003G287870	XP_013644194.1, XP_048634382.1
OG0012883	Ag003G284170	XP_013746833.2, XP_013670591.1
OG0012884	Ag003G292670	XP_022572347.2, XP_048607068.1
OG0012885	Ag007G579700	XP_013661817.1, XP_048595043.1
OG0012886	Ag007G579670	XP_013647464.1, XP_013659422.1
OG0012887	Ag007G579320	XP_048592537.1, XP_013695413.1
OG0012888	Ag007G579180	XP_013661463.1, XP_013693886.2, XP_013708719.1
OG0012889	Ag007G578190	XP_013740367.1, XP_013659575.1
OG0012890	Ag007G578150	XP_013662294.2, XP_013656881.1
OG0012892	Ag001G101610	XP_013733789.2, XP_048623984.1
OG0012893	Ag001G101810	XP_013706940.1, XP_013737354.2
OG0012894	Ag001G101870	XP_013688212.1, XP_013743396.1
OG0012895	Ag001G101880	XP_013688211.1, XP_013743401.1
OG0012896	Ag001G101950	XP_013688203.2, XP_013743482.2
OG0012897	Ag001G074390	XP_013743578.1, XP_022550585.1
OG0012898	Ag001G101830	XP_013655741.1, XP_013710943.2
OG0012899	Ag004G364590	XP_013750273.2, XP_022575558.2
OG0012900	Ag004G364640	XP_022575556.2, XP_013750275.2
OG0012901	Ag004G365340, Ag004G364750	XP_022575554.2, XP_048595906.1
OG0012902	Ag004G365570, Ag004G365030	XP_013690934.1, XP_013670134.1
OG0012903	Ag004G365760, Ag004G365220	XP_013706024.2, XP_013713430.2
OG0012904	Ag004G365250, Ag004G365790, Ag001G090580	XP_048610067.1, XP_048618448.1
OG0012905	Ag004G365820	XP_013730269.1, XP_022569904.1
OG0012906	Ag004G366370	XP_048633124.1, XP_022550723.1
OG0012907	Ag004G366400	XP_048618533.1, XP_048612481.1
OG0012908	Ag004G366450	XP_048595892.1, XP_013687714.1
OG0012909	Ag004G367380	XP_013691930.1, XP_013730545.2
OG0012910	Ag004G367470	XP_013691931.1, XP_013730546.2
OG0012911	Ag004G368320	XP_013746430.2, XP_048601810.1
OG0012912	Ag004G368690	XP_013670162.1, XP_013661678.2, XP_013723548.2
OG0012913	Ag004G369040	XP_013728549.1, XP_022567844.1, XP_013661699.2
OG0012914	Ag004G369140	XP_013672267.1, XP_013748781.2
OG0012915	Ag004G369750	XP_013714791.1, XP_013731016.1
OG0012916	Ag004G369450	XP_013653180.1, XP_013731296.1
OG0012917	Ag004G370020	XP_013672524.1, XP_048601685.1, XP_013747349.2
OG0012918	Ag004G370110	XP_013692336.2, XP_013672327.1, XP_013747304.1
OG0012919	Ag004G371870	XP_013725315.1, NP_001302969.1
OG0012920	Ag004G372120	XP_048601857.1, XP_013747076.2
OG0012921	Ag004G372300	XP_048599210.1, XP_013731330.2
OG0012922	Ag004G373080	XP_048626060.1, XP_013661650.2
OG0012923	Ag004G372520	XP_013747026.2, XP_013687187.2
OG0012924	Ag004G373500	XP_048595817.1, XP_013733213.1
OG0012925	Ag004G374250, Ag005G420040	XP_013718735.2, XP_013685526.2
OG0012927	Ag004G374410	NP_001302916.1, XP_013672290.1
OG0012928	Ag004G313110	XP_048638112.1, XP_013695964.1, XP_013701150.1
OG0012929	Ag004G374880	XP_013688137.2, XP_013708722.1, XP_013652990.2
OG0012930	Ag004G375140	XP_013668775.2, XP_013733270.1
OG0012931	Ag004G377850	XP_013725753.1, XP_013670002.1, XP_048600871.1
OG0012932	Ag008G658400, Ag003G280130	XP_013677322.2, XP_048626354.1, XP_013752036.1
OG0012934	Ag004G382670	XP_013644863.3, XP_048637309.1
OG0012935	Ag001G067590	XP_013734427.2, XP_048614809.1
OG0012936	Ag005G469950	XP_048615137.1, XP_013697174.2, XP_013670179.1
OG0012937	Ag008G657920, Ag008G659120	XP_013697198.1, XP_013701712.1
OG0012938	Ag007G608030	XP_013707193.2, XP_013684806.2
OG0012939	Ag008G658890, Ag008G659550	XP_013684684.2, XP_013707425.2
OG0012940	Ag008G660260	XP_013727812.2, XP_013706920.1
