Orthogroup	Alyssum_gmelinii	Brassica_oleracea
OG0012601	Ag005G431750	XP_013597431.1
OG0012602	Ag005G430960	XP_013595394.1
OG0012603	Ag005G421370	XP_013607300.1, XP_013628885.1
OG0012604	Ag005G428660	XP_013627290.1
OG0012605	Ag005G426680	XP_013630708.1
OG0012606	Ag005G426720	XP_013614926.1
OG0012607	Ag007G649610, Ag005G426150	XP_013625144.1
OG0012608	Ag003G226360, Ag002G157010	XP_013629607.1
OG0012609	Ag005G411290	XP_013599042.1
OG0012610	Ag005G424240, Ag007G619350	XP_013628134.1
OG0012611	Ag004G375750	XP_013598017.1
OG0012612	Ag005G425310	XP_013595848.1, XP_013622985.1
OG0012613	Ag005G425400	XP_013630309.1
OG0012615	Ag005G421580	XP_013610125.1
OG0012616	Ag005G420590	XP_013629875.1
OG0012617	Ag005G419850	XP_013610129.1
OG0012618	Ag005G419790	XP_013613246.1
OG0012619	Ag005G419580	XP_013595405.1
OG0012620	Ag005G418660	XP_013597601.1
OG0012621	Ag005G418650	XP_013622876.1
OG0012622	Ag005G418570	XP_013596458.1, XP_013596456.1
OG0012623	Ag005G417930	XP_013609098.1
OG0012624	Ag005G417560	XP_013609843.1, XP_013593736.1
OG0012626	Ag002G176260	XP_013629728.1
OG0012627	Ag004G312690, Ag005G417300	XP_013592993.1
OG0012628	Ag005G416270	XP_013625482.1, XP_013594400.1
OG0012629	Ag005G415690	XP_013612613.1
OG0012630	Ag005G415680	XP_013629272.1
OG0012631	Ag005G414070	XP_013598696.1
OG0012632	Ag005G413540, Ag005G413100	XP_013593243.1
OG0012633	Ag005G413330, Ag005G412960	XP_013606838.1
OG0012634	Ag005G412860	XP_013611581.1
OG0012635	Ag005G410580	XP_013609224.1
OG0012636	Ag003G218360, Ag005G411270	XP_013609838.1, XP_013595980.1
OG0012637	Ag005G408480	XP_013597085.1
OG0012638	Ag005G407310, Ag008G676850	XP_013615737.1
OG0012639	Ag005G406480	XP_013596228.1
OG0012640	Ag005G405440	XP_013606350.1
OG0012641	Ag014G741820	XP_013611914.1
OG0012642	Ag003G274260, Ag005G402890	XP_013593129.1
OG0012643	Ag005G403610	XP_013595868.1
OG0012644	Ag005G404340	XP_013594284.1
OG0012645	Ag001G000170, Ag007G629690	XP_013625045.1
OG0012646	Ag001G000300	XP_013625046.1
OG0012647	Ag001G000910	XP_013592024.1
OG0012649	Ag001G002080	XP_013629408.1
OG0012650	Ag001G004380	XP_013630261.1
OG0012651	Ag001G005240	XP_013588030.1
OG0012652	Ag001G006120	XP_013589959.1
OG0012654	Ag001G006940	XP_013590104.1
OG0012655	Ag001G007460	XP_013592705.1
OG0012656	Ag001G007610	XP_013590365.1
OG0012657	Ag001G008680	XP_013589044.1
OG0012658	Ag001G009370, Ag001G009490	XP_013589792.1
OG0012659	Ag001G010490	XP_013591953.1, XP_013592759.1
OG0012660	Ag001G010520	XP_013588414.1, XP_013628705.1
OG0012661	Ag001G010750	XP_013629320.1
OG0012662	Ag001G012150	XP_013613697.1
OG0012663	Ag001G011940	XP_013608909.1, XP_013613874.1
OG0012664	Ag001G013330	XP_013587833.1
OG0012665	Ag001G013960	XP_013589965.1
OG0012666	Ag001G013980	XP_013591975.1
OG0012667	Ag001G015100	XP_013588678.1
OG0012668	Ag001G017080	XP_013630375.1
OG0012669	Ag001G017490	XP_013626586.1
OG0012671	Ag001G020690	XP_013587368.1
OG0012672	Ag001G011900	XP_013625944.1
OG0012673	Ag001G024150	XP_013586255.1
OG0012674	Ag001G023430	XP_013605644.1
OG0012675	Ag001G023550	XP_013592213.1
OG0012676	Ag001G025280	XP_013592027.1
OG0012677	Ag001G025550	XP_013588043.1
OG0012678	Ag001G026130	XP_013605543.1
OG0012679	Ag001G026140	XP_013588619.1
OG0012680	Ag001G028870	XP_013593286.1
OG0012681	Ag001G029360	XP_013591284.1
OG0012682	Ag001G031230, Ag001G029950	XP_013595807.1
OG0012683	Ag001G031700, Ag001G030550	XP_013598023.1, XP_013614594.1
OG0012684	Ag001G030360, Ag001G031540	XP_013619621.1
OG0012685	Ag001G031840	XP_013593580.1
OG0012686	Ag005G432170	XP_013633573.1
OG0012688	Ag002G160620	XP_013636410.1
OG0012689	Ag001G064990	XP_013631502.1
OG0012690	Ag001G064970	XP_013600205.1
OG0012691	Ag001G064570	XP_013605821.1
OG0012692	Ag007G633600, Ag001G064220	XP_013631802.1
OG0012693	Ag001G068530	XP_013636219.1
OG0012694	Ag001G068830	XP_013602477.1
OG0012695	Ag001G069180	XP_013602016.1
OG0012696	Ag001G070050	XP_013602797.1
OG0012698	Ag001G072430	XP_013605891.1
OG0012699	Ag001G072630	XP_013619776.1, XP_013602989.1
OG0012700	Ag008G721800	XP_013597941.1
OG0012701	Ag001G073510	XP_013636259.1
OG0012702	Ag001G074020	XP_013637628.1
OG0012703	Ag001G066310	XP_013596244.1
OG0012704	Ag001G074820	XP_013633656.1
OG0012705	Ag001G075300	XP_013604658.1
OG0012706	Ag001G076430	XP_013605516.1
OG0012707	Ag001G076660	XP_013602443.1
OG0012708	Ag001G078470	XP_013605341.1
OG0012709	Ag001G078840	XP_013602533.1
OG0012710	Ag001G079080	XP_013600939.1
OG0012712	Ag001G079560	XP_013599758.1
OG0012713	Ag001G081190	XP_013605089.1
OG0012714	Ag001G081240	XP_013600360.1, XP_013627756.1, XP_013602276.1
OG0012715	Ag001G081900	XP_013601971.1
OG0012716	Ag001G081910	XP_013601977.1
OG0012717	Ag001G081930	XP_013604122.1
OG0012718	Ag001G082950	XP_013602705.1
OG0012719	Ag001G082960	XP_013605049.1
OG0012720	Ag001G042050	XP_013633679.1
OG0012721	Ag001G083710	XP_013588137.1
OG0012722	Ag001G083880	XP_013599811.1
OG0012723	Ag001G083900	XP_013602090.1
OG0012724	Ag001G084330	XP_013604582.1
OG0012725	Ag001G085740	XP_013591803.1
OG0012726	Ag001G088130	XP_013637078.1
OG0012727	Ag001G088140	XP_013594747.1
OG0012728	Ag002G195110	XP_013633526.1
OG0012729	Ag001G089580	XP_013605254.1, XP_013590739.1
OG0012730	Ag001G089600	XP_013634260.1, XP_013605267.1
OG0012731	Ag001G019970, Ag001G020230, Ag001G020280, Ag011G740850	XP_013602787.1
OG0012732	Ag001G091480	XP_013592311.1
OG0012733	Ag001G093030	XP_013602749.1
OG0012734	Ag001G093050	XP_013591012.1, XP_013603208.1
OG0012735	Ag001G093660	XP_013630853.1
OG0012736	Ag001G096500	XP_013599576.1
OG0012737	Ag001G097220, Ag005G416700	XP_013605848.1
OG0012738	Ag001G097670	XP_013605285.1
OG0012739	Ag001G098120	XP_013634208.1
OG0012740	Ag001G098570	XP_013635704.1
OG0012741	Ag001G098700	XP_013599636.1
OG0012742	Ag001G033140	XP_013626816.1
OG0012743	Ag006G525470, Ag001G016310, Ag006G541400	XP_013637559.1
OG0012744	Ag001G018160	XP_013591824.1
OG0012746	Ag001G074830	XP_013634684.1
OG0012748	Ag001G079720, Ag001G079830, Ag001G079700	XP_013594576.1
OG0012749	Ag001G085280	XP_013602902.1
OG0012750	Ag001G092910	XP_013589970.1, XP_013634438.1
OG0012751	Ag004G299820, Ag004G299830, Ag001G097960, Ag003G223350	XP_013585086.1
OG0012752	Ag002G105690	XP_013606018.1, XP_013593121.1
OG0012753	Ag002G131850	XP_013603539.1
OG0012755	Ag002G190410	XP_013622284.1, XP_013631807.1
OG0012756	Ag003G212770	XP_013588306.1, XP_013623024.1
OG0012757	Ag003G218140	XP_013591664.1
OG0012758	Ag003G228700	XP_013589743.1
OG0012759	Ag003G254870	XP_013596773.1
OG0012760	Ag003G255060	XP_013623970.1
OG0012761	Ag005G407090	XP_013612379.1
OG0012762	Ag003G268580	XP_013595183.1, XP_013626013.1
OG0012764	Ag003G291920	XP_013627635.1, XP_013595188.1
OG0012765	Ag004G302410	XP_013584784.1
OG0012766	Ag004G305540	XP_013602991.1, XP_013583576.1
OG0012767	Ag004G308170	XP_013603057.1, XP_013584053.1
OG0012768	Ag004G338390	XP_013596897.1, XP_013603343.1
OG0012770	Ag004G356020	XP_013590031.1
OG0012771	Ag006G516110, Ag004G368130	XP_013607447.1
OG0012772	Ag004G390570, Ag004G390560	XP_013635141.1, XP_013610758.1
OG0012773	Ag004G397850	XP_013606972.1
OG0012774	Ag005G410140	XP_013609811.1, XP_013596045.1
OG0012775	Ag005G443180, Ag005G444390	XP_013589373.1, XP_013585217.1
OG0012776	Ag005G450220	XP_013586218.1, XP_013594317.1
OG0012777	Ag005G463820	XP_013585875.1, XP_013629265.1
OG0012778	Ag005G470560	XP_013627950.1, XP_013593773.1
OG0012780	Ag006G504560	XP_013619559.1, XP_013609925.1
OG0012781	Ag006G507410	XP_013601205.1
OG0012782	Ag006G521490	XP_013623542.1
OG0012784	Ag006G577820	XP_013595443.1, XP_013583247.1
OG0012786	Ag007G595960	XP_013631511.1
OG0012787	Ag007G596470	XP_013636559.1
OG0012788	Ag007G600100	XP_013612182.1
OG0012790	Ag007G612970	XP_013625385.1, XP_013625498.1, XP_013615590.1
OG0012791	Ag007G617820	XP_013628552.1, XP_013610822.1
OG0012792	Ag007G621890	XP_013610842.1
OG0012793	Ag007G624600	XP_013610471.1, XP_013616392.1
OG0012794	Ag008G664920	XP_013619766.1, XP_013596915.1
OG0012795	Ag008G700520	XP_013628974.1, XP_013610238.1
OG0012796	Ag008G704510	XP_013612500.1, XP_013620277.1
OG0012797	Ag008G711040	YP_004927493.1, YP_004927492.1
OG0012798	Ag008G714120	XP_013623564.1, XP_013608338.1
OG0012799	Ag008G716040	XP_013597453.1
OG0012800	Ag008G718130	XP_013627163.1
OG0012801	Ag008G725640	XP_013620440.1, XP_013594158.1
OG0012802	Ag008G728050	XP_013630552.1
OG0012803	Ag008G728880, Ag008G728920, Ag008G728890	XP_013610919.1
OG0012836	Ag003G253490	XP_013617156.1
OG0012837	Ag003G253750	XP_013621708.1
OG0012838	Ag003G253930	XP_013605769.1
OG0012839	Ag007G607730	XP_013598489.1
OG0012840	Ag003G255310	XP_013596821.1
OG0012841	Ag003G256610	XP_013587875.1
OG0012842	Ag003G258050	XP_013619698.1
OG0012843	Ag003G258370	XP_013638434.1
OG0012844	Ag002G188860	XP_013633441.1
OG0012845	Ag003G259160	XP_013593311.1
OG0012846	Ag003G261890	XP_013600763.1
OG0012847	Ag003G266100, Ag003G265310	XP_013597683.1
OG0012848	Ag003G264840, Ag003G262870, Ag003G264150	XP_013593531.1
OG0012849	Ag003G266840	XP_013595359.1
OG0012850	Ag003G266960	XP_013626034.1
OG0012851	Ag003G267580	XP_013627930.1
OG0012852	Ag003G267880	XP_013622386.1
OG0012853	Ag003G268310	XP_013625517.1
OG0012854	Ag003G269040	XP_013598592.1
OG0012855	Ag003G271990	XP_013595943.1
OG0012856	Ag005G477800, Ag003G272350	XP_013618431.1
OG0012857	Ag003G279680	XP_013600348.1
OG0012858	Ag003G279530	XP_013595697.1
OG0012859	Ag003G279260	XP_013595780.1
OG0012860	Ag003G279010	XP_013601264.1
OG0012861	Ag003G278740	XP_013595956.1
OG0012862	Ag003G278480	XP_013607132.1
OG0012863	Ag003G277630	XP_013595433.1
OG0012864	Ag003G277780	XP_013611489.1
OG0012865	Ag003G278150	XP_013593603.1
OG0012866	Ag003G278250	XP_013587232.1
OG0012867	Ag003G277280	XP_013606630.1
OG0012868	Ag003G275990	XP_013604411.1
OG0012869	Ag003G276190, Ag003G276090, Ag003G276050	XP_013605960.1
OG0012870	Ag003G276260, Ag003G276290	XP_013639218.1
OG0012871	Ag003G287030, Ag003G275970	XP_013607751.1
OG0012872	Ag003G275830	XP_013626253.1
OG0012873	Ag003G275420	XP_013607000.1
OG0012875	Ag003G273940	XP_013585885.1
OG0012876	Ag003G281220	XP_013591234.1
OG0012877	Ag003G273610	XP_013618235.1
OG0012878	Ag003G281410	XP_013603409.1
OG0012879	Ag003G282800, Ag003G283470, Ag003G283460	XP_013635667.1
OG0012880	Ag003G282810	XP_013635615.1
OG0012881	Ag003G283480	XP_013620738.1
OG0012882	Ag003G287870	XP_013608054.1
OG0012883	Ag003G284170	XP_013612883.1
OG0012884	Ag003G292670	XP_013623722.1
OG0012885	Ag007G579700	XP_013584335.1
OG0012886	Ag007G579670	XP_013584174.1
OG0012887	Ag007G579320	XP_013595802.1
OG0012888	Ag007G579180	XP_013584604.1, XP_013604030.1
OG0012889	Ag007G578190	XP_013639431.1, XP_013637727.1
OG0012890	Ag007G578150	XP_013586228.1
OG0012892	Ag001G101610	XP_013620161.1
OG0012893	Ag001G101810	XP_013593659.1
OG0012894	Ag001G101870	XP_013619941.1
OG0012895	Ag001G101880	XP_013618678.1
OG0012896	Ag001G101950	XP_013601461.1
OG0012897	Ag001G074390	XP_013601476.1
OG0012898	Ag001G101830	XP_013604377.1
OG0012899	Ag004G364590	XP_013612358.1
OG0012900	Ag004G364640	XP_013611859.1
OG0012901	Ag004G365340, Ag004G364750	XP_013612392.1
OG0012902	Ag004G365570, Ag004G365030	XP_013585758.1
OG0012903	Ag004G365760, Ag004G365220	XP_013610188.1
OG0012904	Ag004G365250, Ag004G365790, Ag001G090580	XP_013633632.1
OG0012905	Ag004G365820	XP_013613590.1
OG0012906	Ag004G366370	XP_013613577.1
OG0012907	Ag004G366400	XP_013614918.1
OG0012908	Ag004G366450	XP_013611397.1
OG0012909	Ag004G367380	XP_013611970.1
OG0012910	Ag004G367470	XP_013611971.1
OG0012911	Ag004G368320	XP_013605055.1
OG0012912	Ag004G368690	XP_013607396.1
OG0012913	Ag004G369040	XP_013637230.1, XP_013607078.1
OG0012914	Ag004G369140	XP_013615946.1
OG0012915	Ag004G369750	XP_013612512.1
OG0012916	Ag004G369450	XP_013611454.1
OG0012917	Ag004G370020	XP_013594531.1
OG0012918	Ag004G370110	XP_013636121.1, XP_013605398.1
OG0012919	Ag004G371870	XP_013612673.1
OG0012920	Ag004G372120	XP_013597112.1
OG0012921	Ag004G372300	XP_013617366.1
OG0012922	Ag004G373080	XP_013605997.1
OG0012923	Ag004G372520	XP_013605810.1, XP_013634368.1
OG0012924	Ag004G373500	XP_013612280.1
OG0012925	Ag004G374250, Ag005G420040	XP_013606019.1
OG0012927	Ag004G374410	XP_013614938.1
OG0012928	Ag004G313110	XP_013585224.1, XP_013603868.1
OG0012929	Ag004G374880	XP_013632163.1, XP_013621063.1
OG0012930	Ag004G375140	XP_013606605.1
OG0012931	Ag004G377850	XP_013637285.1, XP_013606477.1
OG0012932	Ag008G658400, Ag003G280130	XP_013620531.1
OG0012934	Ag004G382670	XP_013593674.1
OG0012935	Ag001G067590	XP_013621120.1
OG0012936	Ag005G469950	XP_013618527.1
OG0012937	Ag008G657920, Ag008G659120	XP_013620754.1
OG0012938	Ag007G608030	XP_013599323.1
OG0012939	Ag008G658890, Ag008G659550	XP_013599192.1
OG0012940	Ag008G660260	XP_013597747.1
OG0012941	Ag001G032700	XP_013611678.1
OG0012942	Ag004G385190	XP_013599282.1
OG0012943	Ag008G660800	XP_013593265.1
OG0012944	Ag008G661570	XP_013598948.1
OG0012945	Ag008G661750	XP_013593571.1
OG0012946	Ag004G319470	XP_013585931.1
OG0012947	Ag004G333060	XP_013609261.1
OG0012948	Ag008G662750, Ag005G471810	XP_013607115.1
OG0012949	Ag008G663190	XP_013597926.1
OG0012950	Ag008G663440	XP_013593383.1
OG0012951	Ag008G665120	XP_013593803.1
OG0012953	Ag008G665970	XP_013595765.1
OG0012954	Ag008G666120	XP_013596684.1
OG0012955	Ag008G666360	XP_013612549.1
OG0012957	Ag008G666990	XP_013606351.1
OG0012958	Ag008G667230	XP_013613421.1
OG0012959	Ag008G667250	XP_013597306.1
OG0012960	Ag008G667960	XP_013593321.1
OG0012961	Ag008G668300	XP_013593496.1
OG0012962	Ag008G668610	XP_013621077.1
OG0012963	Ag008G668690	XP_013595986.1
OG0012964	Ag008G668780	XP_013598233.1
OG0012965	Ag008G669060	XP_013595490.1
OG0012966	Ag007G654160	XP_013632318.1
OG0012967	Ag008G669750	XP_013606737.1
OG0012968	Ag008G670940	XP_013616475.1
OG0012969	Ag008G671060	XP_013619674.1
OG0012970	Ag008G671860	XP_013599426.1
OG0012971	Ag005G435870, Ag005G415500	XP_013596154.1
OG0012972	Ag008G725040	XP_013593650.1
OG0012973	Ag008G672230	XP_013594022.1
OG0012974	Ag004G342830	XP_013595326.1
OG0012975	Ag001G077370	XP_013597894.1
OG0012976	Ag007G584400	XP_013595994.1
OG0012977	Ag008G699830	XP_013593958.1
OG0012980	Ag007G647200	XP_013636957.1
OG0012981	Ag004G356610	XP_013592644.1
OG0012982	Ag004G356660	XP_013618489.1
OG0012983	Ag004G357180	XP_013618389.1
OG0012984	Ag004G357270	XP_013618077.1
OG0012985	Ag004G357700	XP_013590321.1
OG0012986	Ag004G358240	XP_013589858.1
OG0012987	Ag004G359640	XP_013621498.1
OG0012988	Ag004G359900, Ag002G193810	XP_013616635.1
OG0012989	Ag004G359980	XP_013591285.1
OG0012990	Ag004G362490	XP_013591726.1
OG0012991	Ag004G363670	XP_013588425.1
OG0012992	Ag004G364120	XP_013621378.1
OG0012993	Ag004G364100	XP_013592355.1
OG0012994	Ag004G363880	XP_013620916.1
OG0012995	Ag007G645800	XP_013631536.1
OG0012996	Ag004G364370	XP_013626803.1
OG0012997	Ag006G539070, Ag006G536540	XP_013593549.1
OG0012998	Ag004G401970	XP_013607282.1
OG0012999	Ag004G401650	XP_013611603.1
OG0013000	Ag004G400020	XP_013610315.1
OG0013002	Ag004G397990, Ag004G397970	XP_013610649.1
OG0013003	Ag004G397980, Ag004G397950	XP_013606970.1
OG0013004	Ag004G397070	XP_013606809.1
OG0013005	Ag004G396990	XP_013609160.1
OG0013006	Ag004G396530, Ag004G392000	XP_013612441.1
OG0013007	Ag004G396510, Ag004G391980	XP_013612695.1
OG0013008	Ag004G396490, Ag004G391920	XP_013606156.1
OG0013009	Ag004G395400, Ag004G390610	XP_013606274.1
OG0013010	Ag004G394410, Ag004G389440	XP_013611232.1
OG0013011	Ag004G388850, Ag004G393800	XP_013613010.1
OG0013012	Ag004G386980	XP_013609562.1
OG0013013	Ag004G386470	XP_013631201.1, XP_013612758.1
OG0013014	Ag004G386120	XP_013611660.1
OG0013015	Ag004G316680	XP_013586086.1
OG0013016	Ag004G382530	XP_013610617.1
OG0013017	Ag004G381900	XP_013609548.1
OG0013018	Ag004G380860	XP_013607206.1, XP_013632858.1
OG0013019	Ag004G380820	XP_013608805.1
OG0013020	Ag004G379680	XP_013631683.1, XP_013606151.1
OG0013021	Ag004G315150	XP_013585436.1
OG0013022	Ag004G379490	XP_013607364.1
OG0013023	Ag004G379450	XP_013583831.1
OG0013024	Ag001G008460	XP_013637303.1
OG0013028	Ag006G515580	XP_013625967.1
OG0013029	Ag007G644890	XP_013636960.1
OG0013030	Ag002G190230	XP_013626626.1, XP_013631892.1
OG0013031	Ag002G189600	XP_013631667.1
OG0013032	Ag002G188780, Ag002G188770	XP_013631057.1
OG0013033	Ag002G188820	XP_013633774.1, XP_013590323.1
OG0013034	Ag003G241020, Ag002G188420	XP_013621953.1
OG0013035	Ag002G187860	XP_013629864.1
OG0013036	Ag002G187450	XP_013634023.1
OG0013037	Ag005G478190	XP_013638041.1
OG0013038	Ag005G477890	XP_013583973.1
OG0013039	Ag005G477790	XP_013589152.1
OG0013040	Ag005G476760	XP_013586459.1
OG0013041	Ag005G476750	XP_013586456.1
OG0013042	Ag005G476260	XP_013586711.1
OG0013044	Ag002G118900	XP_013584760.1
OG0013045	Ag005G475980	XP_013583291.1
OG0013046	Ag005G475920	XP_013583549.1
OG0013047	Ag005G475900	XP_013585145.1, XP_013587738.1
OG0013048	Ag005G475890	XP_013630370.1
OG0013049	Ag005G475660, Ag004G360630	XP_013628591.1
OG0013050	Ag005G475640	XP_013586953.1
OG0013051	Ag008G719430	XP_013611113.1, XP_013629424.1
OG0013052	Ag005G474820	XP_013583502.1
OG0013053	Ag005G474780	XP_013627964.1
OG0013054	Ag005G474730, Ag002G106720	XP_013630314.1
OG0013055	Ag005G474470	XP_013585723.1
OG0013056	Ag004G313370	XP_013583516.1
OG0013057	Ag005G473680	XP_013583807.1
OG0013058	Ag005G472720	XP_013586614.1
OG0013059	Ag005G472660	XP_013585717.1
OG0013060	Ag005G471840	XP_013583396.1, XP_013621720.1
OG0013061	Ag005G471830	XP_013586529.1, XP_013611619.1
OG0013062	Ag005G471740	XP_013586842.1
OG0013063	Ag005G471700	XP_013586351.1
OG0013064	Ag007G591500	XP_013634062.1
OG0013065	Ag005G471400	XP_013626142.1, XP_013587493.1
OG0013066	Ag007G582350	XP_013595584.1
OG0013067	Ag002G176700	XP_013597018.1, XP_013637634.1
OG0013068	Ag001G041320	XP_013615428.1
OG0013070	Ag001G047110, Ag001G045680	XP_013613239.1
OG0013071	Ag001G046870, Ag001G044570	XP_013614303.1
OG0013072	Ag001G040640	XP_013614305.1
OG0013073	Ag004G326830	XP_013609122.1
OG0013074	Ag001G040980	XP_013606033.1
OG0013075	Ag001G040390	XP_013611604.1
OG0013076	Ag003G278550	XP_013628351.1
OG0013077	Ag001G041080	XP_013628353.1
OG0013078	Ag004G384740	XP_013628438.1
OG0013080	Ag005G427210	XP_013599216.1
OG0013081	Ag008G677130	XP_013611611.1, XP_013628903.1
OG0013082	Ag008G676600, Ag008G676590	XP_013622836.1
OG0013083	Ag002G160170	XP_013608758.1
OG0013084	Ag001G094810	XP_013623449.1
OG0013085	Ag008G680270	XP_013609867.1
OG0013088	Ag008G681220	XP_013616075.1
OG0013089	Ag008G681610, Ag008G668450	XP_013613073.1
OG0013090	Ag008G681750	XP_013627724.1
OG0013092	Ag008G684640	XP_013608913.1
OG0013093	Ag008G686480	XP_013608642.1
OG0013094	Ag003G252640	XP_013610212.1
OG0013095	Ag008G690150, Ag008G688280	XP_013620844.1
OG0013096	Ag008G690160, Ag008G688270	XP_013620845.1
OG0013098	Ag008G688210, Ag008G690240	XP_013621677.1
OG0013099	Ag008G687980	XP_013621135.1
OG0013100	Ag008G687970	XP_013621136.1
OG0013101	Ag008G687850	XP_013615476.1
OG0013102	Ag008G688610, Ag008G689880	XP_013626820.1
OG0013103	Ag008G689590, Ag008G688910	XP_013612373.1
OG0013104	Ag001G057760, Ag008G685470	XP_013623330.1
OG0013105	Ag002G104720	XP_013593607.1
OG0013107	Ag008G694020	XP_013605952.1
OG0013108	Ag008G694030	XP_013605954.1
OG0013109	Ag008G694040	XP_013608766.1
OG0013110	Ag008G694100	XP_013620836.1
OG0013111	Ag008G694110	XP_013618584.1
OG0013113	Ag008G694950	XP_013621683.1
OG0013114	Ag003G250690	XP_013600536.1
OG0013115	Ag008G695180	XP_013607418.1
OG0013116	Ag008G695640	XP_013621807.1
OG0013117	Ag008G696200	XP_013613199.1, XP_013608213.1
OG0013118	Ag008G697180, Ag008G696360	XP_013612604.1
OG0013119	Ag008G696830	XP_013607181.1
OG0013120	Ag008G697550	XP_013621607.1
OG0013121	Ag008G698270	XP_013612612.1
OG0013122	Ag008G698440	XP_013609998.1, XP_013618789.1
OG0013123	Ag008G699280	XP_013606786.1
OG0013124	Ag008G701230	XP_013613138.1
OG0013125	Ag008G702020	XP_013609807.1
OG0013126	Ag008G702140	XP_013611715.1
OG0013127	Ag008G702390	XP_013616697.1
OG0013128	Ag008G702400	XP_013618108.1
OG0013129	Ag008G703120	XP_013619482.1
OG0013130	Ag008G704350	XP_013609267.1, XP_013626909.1
OG0013131	Ag008G704560	XP_013620275.1
OG0013132	Ag008G705210	XP_013619374.1
OG0013133	Ag008G705250	XP_013608702.1
OG0013134	Ag001G039890	XP_013601744.1
OG0013135	Ag008G724340	XP_013595641.1
OG0013136	Ag007G644300	XP_013597666.1
OG0013137	Ag007G611490	XP_013607185.1
OG0013138	Ag007G611380	XP_013611991.1
OG0013139	Ag007G611310	XP_013613281.1, XP_013619477.1
OG0013141	Ag007G609680	XP_013611274.1
OG0013142	Ag007G609610	XP_013611225.1
OG0013143	Ag007G609390	XP_013609775.1
OG0013144	Ag007G609370	XP_013611523.1
OG0013145	Ag007G609220	XP_013629154.1
OG0013146	Ag007G609190	XP_013606352.1
OG0013147	Ag007G609120	XP_013611371.1
OG0013148	Ag007G608210	XP_013629177.1
OG0013149	Ag007G608070	XP_013609318.1
OG0013150	Ag007G607870	XP_013619046.1, XP_013628977.1
OG0013151	Ag007G607840	XP_013606660.1
OG0013152	Ag007G607710	XP_013609672.1
OG0013153	Ag007G607510	XP_013621277.1, XP_013629543.1
OG0013154	Ag007G607320	XP_013613148.1
OG0013155	Ag007G607260	XP_013611733.1
OG0013156	Ag007G607090	XP_013609092.1
OG0013157	Ag007G607080	XP_013608670.1
OG0013158	Ag007G605880	XP_013618347.1, XP_013606505.1
OG0013159	Ag007G605850	XP_013620150.1
OG0013160	Ag007G604360	XP_013620785.1
