Orthogroup	Alyssum_gmelinii	Eutrema_salsugineum
OG0015814	Ag004G310670	XP_006417533.2
OG0015815	Ag004G310710	XP_006417530.1
OG0015816	Ag004G310770	XP_006417526.1
OG0015818	Ag004G311100	XP_024009031.1
OG0015819	Ag004G310500	XP_006417549.1
OG0015820	Ag004G310140	XP_024007838.1
OG0015821	Ag004G310130	XP_006417572.1
OG0015822	Ag004G309850	XP_006417586.1
OG0015823	Ag004G309650	XP_006417590.1
OG0015824	Ag004G309620	XP_006417593.1
OG0015825	Ag004G309370	XP_006417602.1
OG0015826	Ag004G309230	XP_006417619.1
OG0015827	Ag004G308950	XP_006417650.1
OG0015828	Ag004G308720	XP_006417669.1
OG0015829	Ag004G308820	XP_006417660.1
OG0015830	Ag004G308030	XP_024007800.1
OG0015831	Ag004G307430	XP_006417764.1
OG0015832	Ag004G307460	XP_006417770.1
OG0015833	Ag005G418150	XP_024006708.1
OG0015834	Ag004G307160	XP_006417795.1
OG0015835	Ag004G306800	XP_006417815.1
OG0015836	Ag004G306250	XP_006417849.2
OG0015837	Ag004G306130	XP_006417857.1
OG0015838	Ag004G306100	XP_006417862.1
OG0015839	Ag004G305670	XP_006417903.1
OG0015840	Ag004G305980	XP_006417874.1
OG0015841	Ag004G305960	XP_006417877.1
OG0015842	Ag004G305810	XP_006417889.1
OG0015843	Ag004G305780	XP_006417892.1
OG0015844	Ag004G305640	XP_006417906.1
OG0015845	Ag004G305630	XP_006417907.1
OG0015846	Ag004G305610	XP_006417910.1
OG0015847	Ag004G305570	XP_006417918.1
OG0015848	Ag004G304980	XP_006417970.1
OG0015849	Ag004G304860	XP_006417982.1
OG0015850	Ag007G634830	XP_006395183.1
OG0015851	Ag004G304850	XP_006417981.1
OG0015852	Ag004G304830	XP_006417984.1
OG0015853	Ag004G304080	XP_024009290.1
OG0015854	Ag004G303980	XP_006418031.2
OG0015856	Ag004G303490	XP_006418061.1
OG0015857	Ag004G307780	XP_006418067.2
OG0015858	Ag004G303250	XP_024009087.1
OG0015859	Ag004G303220	XP_006418075.1
OG0015860	Ag004G303210	XP_006418076.1
OG0015861	Ag004G303090	XP_024007706.1
OG0015862	Ag004G302630	XP_006418115.1
OG0015863	Ag006G565530	XP_006414447.1
OG0015864	Ag004G301990	XP_024008493.1
OG0015865	Ag004G301960	XP_006418179.1
OG0015866	Ag004G301950	XP_006418180.2
OG0015867	Ag004G301160	XP_006418224.1
OG0015868	Ag004G301620	XP_006397379.1
OG0015869	Ag004G300830	XP_006418236.2
OG0015870	Ag004G300740	XP_006418238.1
OG0015871	Ag004G300730	XP_006418239.1
OG0015872	Ag004G300600	XP_006418253.1
OG0015873	Ag004G300260	XP_024008121.1
OG0015874	Ag004G299850	XP_006418300.1
OG0015875	Ag004G299720	XP_006418314.1
OG0015876	Ag004G299610	XP_006418321.1
OG0015877	Ag004G299310	XP_006418348.1
OG0015878	Ag004G299470	XP_006418335.1
OG0015879	Ag004G299230	XP_006418356.1
OG0015880	Ag004G299210	XP_006418357.1
OG0015881	Ag004G298540	XP_006418407.1
OG0015882	Ag004G298400	XP_006418420.1
OG0015883	Ag004G297820	XP_006418449.1
OG0015884	Ag004G297760	XP_024009077.1
OG0015885	Ag004G297630	XP_024008726.1
OG0015886	Ag004G297620	XP_006418467.1
OG0015887	Ag004G297610	XP_006418469.1
OG0015888	Ag004G297550	XP_006418472.1
OG0015889	Ag004G297520	XP_006418475.1
OG0015890	Ag004G297510	XP_006418477.1
OG0015891	Ag004G297440, Ag004G297430	XP_006418483.1
OG0015892	Ag004G297370	XP_024008195.1
OG0015893	Ag004G297300	XP_006393817.1
OG0015894	Ag007G612940	XP_006399892.1
OG0015895	Ag007G614440	XP_006399968.1
OG0015896	Ag007G614040	XP_006399952.1
OG0015897	Ag007G613510	XP_024012509.1
OG0015898	Ag007G613330	XP_006399924.1
OG0015899	Ag007G613260	XP_006399916.1
OG0015900	Ag007G614700	XP_006399979.1
OG0015901	Ag007G615580	XP_006399988.2
OG0015902	Ag007G615850	XP_006399994.2
OG0015903	Ag007G618940	XP_024012282.1
OG0015904	Ag007G618610	XP_006400065.1
OG0015905	Ag007G618150	XP_006400057.1
OG0015906	Ag007G617970, Ag007G617960	XP_024012477.1
OG0015907	Ag007G617520, Ag007G617530	XP_006400034.1
OG0015908	Ag007G620150	XP_006400116.1
OG0015909	Ag007G621690	XP_006400159.1
OG0015910	Ag005G489160	XP_006408409.1
OG0015911	Ag007G621170	XP_006400146.1
OG0015912	Ag007G622560	XP_006400191.1
OG0015913	Ag007G623050	XP_006400201.1
OG0015914	Ag007G623860	XP_006400222.1
OG0015915	Ag007G624020	XP_006400229.1
OG0015916	Ag007G624070	XP_006400234.1
OG0015917	Ag007G624690	XP_006400256.1
OG0015918	Ag007G625220	XP_006400275.1
OG0015919	Ag007G625200	XP_006400273.1
OG0015920	Ag007G625490	XP_024012177.1
OG0015921	Ag007G626140	XP_006400299.1
OG0015922	Ag007G626490	XP_006400305.1
OG0015923	Ag007G626530	XP_006400308.1
OG0015924	Ag007G628110	XP_006400338.1
OG0015925	Ag007G628320	XP_006400340.1
OG0015926	Ag007G631460	XP_006400368.1
OG0015927	Ag007G631450	XP_006400369.1
OG0015928	Ag007G631100	XP_006400384.1
OG0015929	Ag007G630940	XP_006400387.1
OG0015930	Ag004G308740	XP_006417667.1
OG0015931	Ag007G630010	XP_006400418.1
OG0015932	Ag007G629640	XP_006400429.1
OG0015933	Ag007G629630	XP_024011942.1
OG0015934	Ag007G629420	XP_006400440.1
OG0015935	Ag007G632610	XP_006400474.1
OG0015936	Ag007G633960	XP_024006970.1
OG0015937	Ag007G634910	XP_006394903.1
OG0015939	Ag007G635020	XP_024007177.1
OG0015940	Ag007G636520	XP_006394945.1
OG0015941	Ag003G210920	XP_006394956.1
OG0015942	Ag007G637100	XP_024007122.1
OG0015943	Ag007G637110	XP_024007166.1
OG0015944	Ag007G637820	XP_024007208.1
OG0015945	Ag007G641130	XP_006395048.1
OG0015946	Ag008G691110	XP_006404215.1
OG0015947	Ag007G640990	XP_006395051.1
OG0015948	Ag005G462860	XP_006406929.1
OG0015951	Ag007G643120	XP_006395179.1
OG0015953	Ag001G029180	XP_006395187.2
OG0015954	Ag007G624000	XP_006400227.1
OG0015955	Ag006G505610	XP_006399161.1
OG0015956	Ag006G505710, Ag006G505750	XP_006399166.2
OG0015957	Ag007G612890	XP_006399885.1
OG0015958	Ag007G612880	XP_006399884.1
OG0015959	Ag006G505410	XP_006399155.1
OG0015960	Ag006G504680	XP_006399126.1
OG0015961	Ag007G644760	XP_006395226.1
OG0015962	Ag006G532510	XP_006393716.1
OG0015963	Ag007G644770	XP_006395222.1
OG0015964	Ag006G504220	XP_024011768.1
OG0015966	Ag006G503060	XP_006399081.1
OG0015967	Ag006G502840	XP_006399069.1
OG0015968	Ag006G501870	XP_006399057.2
OG0015969	Ag006G501850	XP_006399055.1
OG0015970	Ag006G501840	XP_006399054.2
OG0015971	Ag006G501560	XP_006399040.1
OG0015972	Ag006G501510	XP_006399038.1
OG0015973	Ag006G501320	XP_024012179.1
OG0015974	Ag006G501230	XP_006399028.2
OG0015975	Ag006G501190	XP_006399025.1
OG0015976	Ag006G500450	XP_006399000.1
OG0015977	Ag005G464420, Ag005G464410	XP_006407010.1
OG0015978	Ag006G500030	XP_006398985.1
OG0015979	Ag006G499960	XP_006398978.1
OG0015980	Ag006G499780	XP_006398970.1
OG0015981	Ag006G499240	XP_006398944.1
OG0015982	Ag004G326250	XP_006416746.1
OG0015983	Ag006G498580	XP_006398918.1
OG0015984	Ag006G498230	XP_006398911.1
OG0015985	Ag006G498120	XP_006398900.1
OG0015986	Ag008G719910	XP_006394853.1
OG0015987	Ag008G719930	XP_006394851.1
OG0015988	Ag008G719960	XP_006394849.1
OG0015989	Ag008G720130	XP_006394840.1
OG0015990	Ag008G721020	XP_024006958.1
OG0015991	Ag008G721170	XP_024007594.1
OG0015992	Ag008G721610	XP_006394744.1
OG0015993	Ag008G721700	XP_006394739.1
OG0015994	Ag008G721830	XP_006394733.1
OG0015995	Ag008G721920	XP_006394728.1
OG0015996	Ag008G722570	XP_006394689.1
OG0015997	Ag008G722500	XP_006394693.1
OG0015998	Ag008G722350	XP_006394705.2
OG0015999	Ag008G722340	XP_024007117.1
OG0016001	Ag008G722970	XP_006394667.1
OG0016002	Ag008G723390	XP_006394646.1
OG0016003	Ag008G723450	XP_006394641.1
OG0016004	Ag008G723510	XP_006394637.1
OG0016005	Ag005G426410	XP_006418576.1
OG0016006	Ag008G723850	XP_006394615.2
OG0016007	Ag008G723920	XP_024007198.1
OG0016008	Ag008G724420	XP_006394580.1
OG0016009	Ag008G724500	XP_006394572.1
OG0016010	Ag008G724940	XP_006394551.1
OG0016011	Ag008G724970	XP_006394550.1
OG0016012	Ag008G724980	XP_006394549.1
OG0016013	Ag008G725300	XP_006394537.1
OG0016015	Ag008G725790	XP_006394513.1
OG0016016	Ag008G726140	XP_024006742.1
OG0016017	Ag008G726240	XP_006394481.1
OG0016018	Ag008G726870	XP_006394442.1
OG0016019	Ag008G726920	XP_006394438.1
OG0016020	Ag008G727100	XP_006394420.1
OG0016021	Ag008G727200	XP_006394410.2
OG0016022	Ag008G727210	XP_006394409.1
OG0016023	Ag008G727890	XP_006394377.1
OG0016024	Ag008G728120	XP_006394367.1
OG0016025	Ag008G728310	XP_024007613.1
OG0016026	Ag008G728610	XP_006394339.1
OG0016027	Ag008G728710	XP_006394329.2
OG0016028	Ag008G728960	XP_006394317.1
OG0016029	Ag008G706640	XP_006401045.1
OG0016030	Ag008G706220	XP_006401061.2
OG0016031	Ag008G706090	XP_006401070.1
OG0016032	Ag008G706080	XP_024011719.1
OG0016033	Ag008G705960	XP_024011723.1
OG0016034	Ag008G705910	XP_006401082.1
OG0016035	Ag008G705420	XP_024012085.1
OG0016036	Ag008G705400	XP_006401116.1
OG0016037	Ag001G067380	XP_006403930.1
OG0016038	Ag001G067470	XP_006403938.1
OG0016039	Ag001G059430, Ag001G059610	XP_006403959.1
OG0016040	Ag001G062450	XP_006404003.1
OG0016041	Ag001G061230	XP_006404031.1
OG0016042	Ag001G061190	XP_006404033.2
OG0016043	Ag005G404140	XP_024013491.1
OG0016044	Ag001G060480	XP_006404047.1
OG0016045	Ag001G060060	XP_006404056.1
OG0016047	Ag001G058090	XP_006404111.1
OG0016048	Ag008G693250	XP_006404122.1
OG0016049	Ag008G693200	XP_006404127.1
OG0016050	Ag008G722290	XP_006394707.1
OG0016051	Ag008G692620	XP_024013846.1
OG0016052	Ag008G691760	XP_006404181.1
OG0016053	Ag008G691620	XP_006404192.1
OG0016054	Ag008G691600	XP_024013408.1
OG0016055	Ag007G581470	XP_006415538.1
OG0016056	Ag001G056170	XP_006404259.1
OG0016057	Ag001G056120	XP_006404262.1
OG0016058	Ag001G056080	XP_006404268.1
OG0016059	Ag001G055900	XP_006404276.1
OG0016060	Ag001G055670	XP_006404283.1
OG0016061	Ag001G055610	XP_006404286.1
OG0016062	Ag008G728730	XP_006394328.1
OG0016063	Ag001G054930	XP_006404292.1
OG0016064	Ag001G055020	XP_006404295.1
OG0016065	Ag001G055320	XP_006404307.1
OG0016066	Ag001G055540	XP_006404315.1
OG0016067	Ag001G054580	XP_006404324.1
OG0016068	Ag001G054390	XP_006404339.1
OG0016069	Ag001G054320	XP_006404351.2
OG0016071	Ag001G054000	XP_006404359.1
OG0016072	Ag001G053460	XP_006404374.1
OG0016073	Ag001G053530	XP_024013721.1
OG0016074	Ag001G053540	XP_006404379.1
OG0016075	Ag001G053560	XP_006404380.1
OG0016076	Ag001G053620	XP_006404388.1
OG0016077	Ag001G052920	XP_006404426.1
OG0016078	Ag003G259120	XP_006404445.2
OG0016079	Ag001G052280	XP_006418858.1
OG0016081	Ag010G740760, Ag001G050560	XP_006419012.1
OG0016082	Ag010G740610, Ag001G050290	XP_006419041.1
OG0016083	Ag003G294360	XP_006419049.1
OG0016084	Ag008G706630	XP_006404463.1
OG0016085	Ag005G425290	XP_006419140.2
OG0016086	Ag008G674450	XP_006419134.1
OG0016087	Ag001G051870	XP_006419132.1
OG0016088	Ag002G188530	XP_006400215.1
OG0016089	Ag001G099470	XP_006406769.1
OG0016090	Ag008G675130	XP_006419138.1
OG0016091	Ag004G299600	XP_006418322.1
OG0016092	Ag004G353930	XP_006391174.1
OG0016093	Ag004G355810	XP_024007952.1
OG0016094	Ag004G354250	XP_006391186.1
OG0016095	Ag004G353870	XP_006391167.1
OG0016096	Ag004G354700	XP_006391205.1
OG0016097	Ag004G351710	XP_024006319.1
OG0016098	Ag004G350810	XP_006391092.1
OG0016099	Ag005G471150	XP_006407325.1
OG0016100	Ag004G351380	XP_006391105.1
OG0016101	Ag004G350600	XP_006391085.1
OG0016102	Ag004G350510	XP_006391071.1
OG0016103	Ag004G350500	XP_006391070.2
OG0016104	Ag004G350440	XP_024015335.1
OG0016105	Ag004G350430	XP_006391063.1
OG0016106	Ag004G349900	XP_006391045.2
OG0016107	Ag004G349330	XP_006391028.1
OG0016109	Ag004G348870	XP_006391008.1
OG0016110	Ag004G348860	XP_006391006.1
OG0016111	Ag004G348420	XP_006390993.1
OG0016112	Ag004G347430	XP_024010909.1
OG0016113	Ag004G346750, Ag006G576530	XP_006390936.1
OG0016114	Ag004G346430	XP_006390929.1
OG0016115	Ag004G346150	XP_006390922.1
OG0016116	Ag004G345990	XP_006390913.1
OG0016117	Ag008G719840	XP_006394855.1
OG0016118	Ag004G344630	XP_024008952.1
OG0016119	Ag004G344550	XP_024012574.1
OG0016120	Ag004G344180	XP_006390835.2
OG0016121	Ag004G344070	XP_006390825.1
OG0016122	Ag004G343450	XP_006390804.1
OG0016123	Ag004G343390	XP_006390801.1
OG0016124	Ag004G343250	XP_006390790.1
OG0016125	Ag004G343130	XP_006390788.1
OG0016126	Ag004G343090	XP_006390783.1
OG0016127	Ag004G342810	XP_006390772.1
OG0016128	Ag004G342680	XP_006390764.1
OG0016129	Ag004G342610	XP_006390759.1
OG0016130	Ag004G342500	XP_024012600.1
OG0016131	Ag004G342490	XP_006390753.1
OG0016132	Ag004G342430	XP_006390749.1
OG0016133	Ag004G342410	XP_006390747.1
OG0016134	Ag004G342330	XP_006390743.1
OG0016135	Ag004G342260	XP_024007505.1
OG0016136	Ag003G240660	XP_006390707.1
OG0016138	Ag003G215190	XP_006390033.1
OG0016139	Ag003G215260	XP_024011036.1
OG0016140	Ag003G215360	XP_024007105.1
OG0016141	Ag003G216810	XP_006390068.1
OG0016142	Ag003G217010	XP_006390071.1
OG0016143	Ag003G218080	XP_006390089.1
OG0016144	Ag003G218160	XP_006390096.1
OG0016145	Ag003G218680	XP_006390111.1
OG0016146	Ag003G219360	XP_006390143.1
OG0016148	Ag003G219690	XP_024012740.1
OG0016149	Ag003G219830	XP_006390170.1
OG0016150	Ag003G220010	XP_006390179.1
OG0016151	Ag005G425720	XP_006395112.1
OG0016152	Ag003G220170	XP_006390190.1, XP_006390191.1
OG0016153	Ag003G220360	XP_006390194.1
OG0016154	Ag003G220670	XP_006390202.1
OG0016155	Ag003G220680	XP_006390203.1
OG0016156	Ag003G221890	XP_006390219.1
OG0016157	Ag003G222130	XP_024004863.1
OG0016158	Ag003G222400	XP_006390230.1
OG0016159	Ag003G222480	XP_006390237.1
OG0016160	Ag003G223490	XP_006390260.1
OG0016161	Ag003G224750	XP_006390285.1
OG0016162	Ag003G225120	XP_006390287.1
OG0016163	Ag003G225610	XP_006390292.1
OG0016164	Ag007G584390	XP_006393637.1
OG0016165	Ag003G226150	XP_006390301.1
OG0016166	Ag003G226190	XP_006390303.1
OG0016167	Ag003G226250	XP_006390308.1
OG0016168	Ag003G227040	XP_006390327.1
OG0016169	Ag003G227640	XP_006390353.1
OG0016170	Ag003G228200	XP_024011019.1
OG0016171	Ag003G228670	XP_006390370.1
OG0016172	Ag003G228710	XP_006390378.1
OG0016173	Ag003G229370	XP_006390390.1
OG0016174	Ag003G229580	XP_006390401.1
OG0016175	Ag003G229900	XP_024012355.1
OG0016176	Ag003G229910	XP_006390406.1
OG0016177	Ag003G230470	XP_006390410.1
OG0016178	Ag003G230640	XP_006404917.1, XP_006390413.1
OG0016179	Ag003G231640	XP_006390438.1
OG0016180	Ag003G231650	XP_006390439.1
OG0016181	Ag003G231770	XP_006390445.1
OG0016182	Ag003G233240	XP_006390476.1
OG0016185	Ag003G235020	XP_006390529.1
OG0016186	Ag003G236440, Ag006G540890	XP_006390563.2
OG0016187	Ag003G236620	XP_006390567.1
OG0016188	Ag003G236730	XP_006390570.1
OG0016189	Ag003G237150	XP_006390586.1
OG0016190	Ag003G237580	XP_006390590.1
OG0016191	Ag003G237610	XP_024010545.1
OG0016192	Ag003G237630	XP_006390595.1
OG0016193	Ag003G237810	XP_006390598.1
OG0016194	Ag003G238170	XP_006390605.1
OG0016195	Ag003G238990	XP_006390634.1
OG0016196	Ag003G239300	XP_006390648.1
OG0016197	Ag003G239460	XP_006390650.1
OG0016198	Ag003G239660	XP_006390652.1
OG0016199	Ag003G212710	XP_024006464.1
OG0016200	Ag003G212470	XP_006389943.1
OG0016201	Ag003G212460	XP_006389941.2
OG0016202	Ag003G212420	XP_006389939.2
OG0016203	Ag003G212290	XP_006389935.1
OG0016204	Ag003G211870	XP_006389905.1
OG0016205	Ag003G211190	XP_006389876.2
OG0016206	Ag003G210640	XP_024011214.1
OG0016207	Ag003G210510	XP_006389842.1
OG0016208	Ag003G208200	XP_024008230.1
OG0016209	Ag003G208190	XP_006389764.1
OG0016210	Ag003G208060	XP_006389752.1
OG0016211	Ag003G207960	XP_006389750.1
OG0016212	Ag003G207900	XP_006389744.1
OG0016213	Ag003G207630	XP_006389712.2
OG0016214	Ag003G207820	XP_006389737.1
OG0016215	Ag003G207760	XP_006389727.2
OG0016216	Ag003G207750	XP_006389725.2
OG0016217	Ag003G207740	XP_006389724.1
OG0016218	Ag005G470570	XP_006407291.1
OG0016219	Ag006G516370, Ag005G470300	XP_006407279.1
OG0016220	Ag005G469910	XP_006407261.1
OG0016222	Ag005G469000	XP_024015476.1
OG0016223	Ag005G468490	XP_006407183.1
OG0016224	Ag005G468460	XP_006407182.1
OG0016225	Ag005G468310	XP_006407170.1
OG0016226	Ag005G467800	XP_024015399.1
OG0016227	Ag005G466440	XP_024015705.1
OG0016228	Ag005G465150	XP_006407047.1
OG0016229	Ag005G464930	XP_024015639.1
OG0016230	Ag005G464500	XP_006407018.1
OG0016231	Ag005G463790	XP_006406969.1
OG0016233	Ag005G462870	XP_006406930.2
OG0016234	Ag005G462440	XP_006406904.1
OG0016235	Ag005G462410	XP_006406901.1
OG0016236	Ag005G461690	XP_006406865.1
OG0016237	Ag005G461490	XP_006406854.1
OG0016238	Ag005G461480	XP_006406853.1
OG0016239	Ag005G461470	XP_006406852.1
OG0016240	Ag005G461440	XP_006406848.1
OG0016242	Ag005G460930	XP_006406826.1
OG0016243	Ag005G460010	XP_006406809.1
OG0016244	Ag005G459620	XP_006406793.1
OG0016245	Ag005G459610	XP_006406792.1
OG0016246	Ag005G459530	XP_006406788.1
OG0016247	Ag005G459320	XP_006406780.1
OG0016248	Ag005G459290	XP_006406777.1
OG0016249	Ag005G458950, Ag005G454460	XP_006406794.1, XP_006406756.1
OG0016250	Ag005G458040	XP_024015797.1
OG0016251	Ag005G457910	XP_006406728.1
OG0016252	Ag005G457880	XP_006406724.1
OG0016253	Ag005G457570	XP_006406714.1
OG0016254	Ag005G456570	XP_006406678.1
OG0016255	Ag005G456520	XP_006406673.1
OG0016256	Ag005G456350	XP_006406664.1
OG0016257	Ag005G456230	XP_006406659.1
OG0016258	Ag005G456150	XP_006406650.1
OG0016259	Ag005G454850	XP_006406614.1
OG0016260	Ag005G454530, Ag005G453660	XP_024015165.1
OG0016261	Ag003G274270, Ag005G453440	XP_024015019.1
OG0016263	Ag005G452670	XP_024015467.1
OG0016264	Ag005G451010	XP_024015606.1
OG0016265	Ag005G450750	XP_006406527.1
OG0016267	Ag005G448810	XP_006406477.1
OG0016268	Ag005G448630	XP_006406469.1
OG0016269	Ag005G448470	XP_006406457.1
OG0016270	Ag005G448400	XP_006406456.1
OG0016271	Ag005G448160	XP_006406444.1
OG0016272	Ag005G445900	XP_024015478.1
OG0016273	Ag004G378700	XP_024004905.1
OG0016274	Ag005G444720	XP_006406359.1
OG0016275	Ag005G444710	XP_006406356.1
OG0016276	Ag005G444590	XP_006406349.1
OG0016277	Ag005G428490	XP_006418701.1
OG0016278	Ag005G441330	XP_024015585.1
OG0016279	Ag005G441660	XP_006406270.1
OG0016280	Ag005G441750	XP_024014981.1
OG0016281	Ag005G439600	XP_006406217.1
OG0016282	Ag005G439160	XP_006406199.1
OG0016283	Ag005G438330	XP_006406163.2
OG0016284	Ag005G435790	XP_006406073.1
OG0016285	Ag005G435560	XP_006406062.1
OG0016289	Ag005G431190	XP_024009546.1
OG0016290	Ag005G431160	XP_024009539.1
OG0016291	Ag005G429730	XP_006418741.2
OG0016292	Ag005G428960	XP_006418721.1
OG0016293	Ag005G428920	XP_006418716.1
OG0016294	Ag003G231970	XP_006405223.1
OG0016295	Ag007G601240	XP_006418674.1
OG0016297	Ag005G427470	XP_006418656.1
OG0016298	Ag004G332830	XP_006418611.1
OG0016299	Ag005G426880	XP_006418630.2
OG0016300	Ag005G425880	XP_006418545.1
OG0016301	Ag005G426100	XP_006418561.1
OG0016302	Ag007G636910	XP_006414149.1
OG0016303	Ag008G683560	XP_006401805.1
OG0016304	Ag005G423530, Ag005G422720	XP_006409681.1
OG0016307	Ag007G649370	XP_006409684.1
OG0016308	Ag004G299150	XP_006409703.1
OG0016309	Ag005G420290	XP_024016608.1
OG0016310	Ag005G420490	XP_006409673.1
OG0016311	Ag005G420370	XP_006409672.1
OG0016312	Ag005G420450	XP_024016501.1
OG0016313	Ag005G420350	XP_006409669.2
OG0016314	Ag005G420320	XP_006409668.1
OG0016315	Ag001G032350	XP_006409661.1
OG0016316	Ag005G419990	XP_006409660.1
OG0016317	Ag005G419950	XP_006409653.1
OG0016318	Ag005G419940	XP_006409649.1
OG0016319	Ag001G041980	XP_006403101.1
OG0016321	Ag005G419670	XP_006409584.1
OG0016322	Ag008G701770	XP_006409571.1
OG0016323	Ag005G419520	XP_006409563.1
OG0016324	Ag005G419440	XP_006409562.1
OG0016325	Ag005G419160	XP_006409534.1
OG0016326	Ag005G417950	XP_006409434.1
OG0016327	Ag005G417710	XP_006409411.1
OG0016328	Ag005G417360	XP_006409387.1
OG0016329	Ag005G417310	XP_006409384.1
OG0016330	Ag005G416880	XP_024016188.1
OG0016331	Ag002G103360, Ag005G416360	XP_006409335.1
OG0016332	Ag005G414080	XP_006409268.1
OG0016333	Ag002G201160	XP_006409216.1
OG0016335	Ag005G412850	XP_006409198.1
OG0016336	Ag005G410490	XP_024016566.1
OG0016337	Ag005G410980	XP_006409161.1
OG0016339	Ag005G411240	XP_006409172.1
OG0016340	Ag008G701790	XP_006409179.1
OG0016341	Ag005G409040	XP_006409110.1
OG0016342	Ag005G408110	XP_006409083.1
OG0016343	Ag005G407180	XP_006409066.1
OG0016344	Ag005G406980	XP_006409062.1
OG0016345	Ag005G405370	XP_006408888.1
OG0016346	Ag014G742020	XP_006408904.1
OG0016347	Ag014G741970	XP_006408906.1
OG0016348	Ag005G402470	XP_006408915.1
OG0016349	Ag005G402730	XP_006408925.1
OG0016350	Ag005G402740	XP_006408926.1
OG0016351	Ag005G402990	XP_006408941.1
OG0016353	Ag001G072510	XP_006409010.1
OG0016354	Ag005G436890	XP_006409025.1
OG0016355	Ag001G000860	XP_006392587.1
OG0016356	Ag001G000880	XP_006392590.1
OG0016357	Ag001G000990	XP_024006096.1
OG0016358	Ag001G001090	XP_006392606.1
OG0016359	Ag001G001370	XP_006392619.1
OG0016360	Ag001G001480	XP_006392626.1
OG0016361	Ag001G002390	XP_006392650.1
OG0016362	Ag001G002840	XP_024006126.1
OG0016363	Ag001G002960	XP_006392688.1
OG0016364	Ag005G468110	XP_024015105.1
OG0016365	Ag001G003820	XP_006392721.1
OG0016366	Ag005G466470	XP_006407119.1
OG0016367	Ag001G004600	XP_006392747.1
OG0016368	Ag001G005100	XP_024006109.1
OG0016369	Ag001G006520	XP_006392806.1
OG0016370	Ag001G006820	XP_006392822.1
OG0016371	Ag001G007120	XP_006392843.2
OG0016372	Ag001G007630	XP_006392869.2
OG0016373	Ag001G007650	XP_006392871.1
OG0016374	Ag001G007710	XP_024005983.1
OG0016375	Ag001G008070	XP_006392896.1
OG0016376	Ag001G008270	XP_006392902.1
OG0016377	Ag001G008390	XP_006392911.1
OG0016378	Ag001G008740	XP_006392932.1
OG0016379	Ag001G008940	XP_006392935.1
OG0016380	Ag001G009050	XP_006404736.1
OG0016381	Ag001G009170	XP_006392949.1
OG0016382	Ag001G009260	XP_006392951.1
OG0016383	Ag001G012230	XP_006393095.1
OG0016384	Ag001G011860	XP_006393080.1
OG0016385	Ag001G011850	XP_006393079.1
