Orthogroup	Alyssum_gmelinii	Brassica_rapa
OG0013167	Ag007G601930	XP_009122496.2
OG0013168	Ag007G601890	XP_009122491.1
OG0013169	Ag007G601830	XP_009125743.1
OG0013170	Ag002G108140, Ag007G601760	XP_009125739.1
OG0013171	Ag007G601400	XP_009122449.1
OG0013172	Ag008G724010	XP_009150870.2
OG0013173	Ag007G601100	XP_009122443.1
OG0013174	Ag007G600750	XP_009122421.2
OG0013175	Ag007G600740	XP_009122919.1
OG0013176	Ag007G600280	XP_009131013.2
OG0013177	Ag007G600110	XP_009131007.1
OG0013178	Ag007G600090	XP_009122316.1
OG0013179	Ag006G507390	XP_009122354.2
OG0013180	Ag008G726940	XP_009130191.1
OG0013181	Ag006G506710	XP_033144621.1
OG0013182	Ag006G577700	XP_033144039.1
OG0013183	Ag006G577460	XP_009130748.1
OG0013184	Ag006G577260	XP_009136857.1
OG0013186	Ag006G577130	XP_009136866.1
OG0013187	Ag006G576430	XP_009136887.2
OG0013188	Ag006G575440	XP_009108356.1
OG0013189	Ag006G575330	XP_018513622.1
OG0013190	Ag006G575320	XP_033144284.1
OG0013191	Ag002G107610, Ag002G111220	XP_009128831.3
OG0013192	Ag006G574390	XP_009131932.1
OG0013193	Ag006G574200	XP_009132057.1
OG0013194	Ag006G573950	XP_009132165.1
OG0013195	Ag006G573900	XP_009136956.1
OG0013196	Ag006G573800	XP_009132253.2
OG0013197	Ag006G572690, Ag006G572660	XP_033129631.1
OG0013198	Ag006G573370	XP_009132470.1
OG0013199	Ag006G573500, Ag006G573490	XP_009132501.1
OG0013201	Ag006G571290	XP_009132746.1
OG0013202	Ag006G559700	XP_009133470.1
OG0013203	Ag001G084790	XP_009116445.1
OG0013204	Ag006G559710	XP_009133482.1
OG0013205	Ag003G291150	XP_033132101.1
OG0013206	Ag006G561510	XP_009133917.1
OG0013207	Ag006G564460	XP_009134643.1
OG0013208	Ag006G564880	XP_009134704.1
OG0013209	Ag006G565950	XP_009108490.1
OG0013210	Ag006G555450, Ag006G555510	XP_018508079.1
OG0013211	Ag006G553800	XP_009135705.1
OG0013212	Ag004G347680	XP_009105650.1
OG0013213	Ag006G552800	XP_009135880.1
OG0013214	Ag006G551790	XP_009108577.1
OG0013216	Ag006G545160, Ag006G542460	XP_033142593.1
OG0013217	Ag006G545010, Ag006G542610	XP_009137391.1
OG0013219	Ag006G544480, Ag006G543110	XP_009137399.1
OG0013220	Ag006G541680	XP_033144466.1
OG0013221	Ag006G541090	XP_009114852.1
OG0013222	Ag006G540740	XP_033136207.1, XP_009151461.1
OG0013223	Ag006G538150, Ag006G540160	XP_009114797.1
OG0013224	Ag006G540140, Ag006G538130	XP_009151466.1
OG0013225	Ag008G718490	XP_033144631.1
OG0013226	Ag007G585520	XP_009139380.1
OG0013227	Ag006G506240	XP_009122378.1
OG0013228	Ag006G536930, Ag006G539450	XP_009114782.1
OG0013229	Ag006G536510, Ag006G539060	XP_009145154.1
OG0013230	Ag006G538990, Ag006G536470	XP_033137153.1
OG0013231	Ag006G538770, Ag006G536270	XP_009114746.1
OG0013232	Ag006G536030	XP_009114735.1
OG0013233	Ag006G535780	XP_018514308.1
OG0013234	Ag006G535420	XP_009145135.1
OG0013235	Ag006G535350	XP_033135794.1
OG0013236	Ag006G535070	XP_018514874.2
OG0013237	Ag006G535010	XP_009145121.1
OG0013238	Ag006G533910	XP_018511593.1
OG0013239	Ag006G532550	XP_009123067.1
OG0013240	Ag005G478110	XP_009135071.1
OG0013241	Ag007G579830	XP_009115033.1
OG0013242	Ag006G531030	XP_033137948.1
OG0013243	Ag007G584590	XP_009107462.1, XP_009129554.1
OG0013244	Ag004G363840, Ag004G357430	XP_033133973.1
OG0013245	Ag007G585220	XP_009118935.1
OG0013246	Ag007G585090	XP_009118930.1
OG0013247	Ag003G249790	XP_009107643.1
OG0013249	Ag003G248080	XP_009107640.2
OG0013250	Ag007G584540	XP_009107455.2
OG0013251	Ag007G584320	XP_009107441.2
OG0013252	Ag007G583980	XP_009102943.1
OG0013253	Ag007G584000	XP_033137138.1
OG0013254	Ag007G583650	XP_033135133.1
OG0013255	Ag007G583560	XP_009109751.1
OG0013256	Ag007G583540	XP_033131617.1
OG0013257	Ag007G583020	XP_009109709.2
OG0013258	Ag007G582790	XP_009113637.1
OG0013259	Ag007G582590	XP_009102885.1
OG0013260	Ag007G582460	XP_009102880.1
OG0013261	Ag008G713710, Ag005G428910	XP_018508892.1
OG0013262	Ag007G582320	XP_009115261.1
OG0013263	Ag007G582120	XP_009115240.1
OG0013264	Ag007G581530	XP_009109637.1
OG0013265	Ag007G580800	XP_009115169.2
OG0013266	Ag003G285440	XP_009102369.1
OG0013267	Ag003G285480	XP_009101983.1
OG0013268	Ag003G286030	XP_033133048.1
OG0013269	Ag003G286890	XP_009149096.1
OG0013270	Ag003G286940	XP_009138394.1
OG0013271	Ag003G287020	XP_009148286.3
OG0013272	Ag005G414680	XP_009121074.1
OG0013273	Ag003G288340	XP_009146060.1
OG0013274	Ag003G288600	XP_009138420.1
OG0013275	Ag002G166170, Ag003G288610	XP_009144816.1
OG0013276	Ag003G288640	XP_009144678.1
OG0013277	Ag003G288740	XP_009144397.2, XP_009138427.1
OG0013278	Ag003G288880	XP_009143937.1
OG0013279	Ag003G289080	XP_009138434.1
OG0013280	Ag003G289180	XP_009138438.1
OG0013281	Ag003G289680	XP_009138460.2
OG0013282	Ag003G290290	XP_009109357.1
OG0013283	Ag003G290300	XP_009138989.1
OG0013284	Ag003G290410	XP_009138381.1
OG0013285	Ag003G291230	XP_009135730.2
OG0013286	Ag003G292340	XP_009138536.1
OG0013287	Ag001G072530	XP_033137000.1
OG0013288	Ag003G293000, Ag003G292990	XP_033140662.1, XP_033140670.1
OG0013289	Ag003G293030	XP_009130259.1, XP_033140715.1
OG0013290	Ag003G293070	XP_009129984.1
OG0013291	Ag003G293430	XP_033143637.1
OG0013292	Ag003G293450	XP_009128515.1
OG0013293	Ag003G293460	XP_033132964.1
OG0013294	Ag007G584120	XP_009109782.1
OG0013295	Ag003G293510	XP_009109436.2
OG0013296	Ag003G294780	XP_009101872.2
OG0013297	Ag003G294890	XP_009109466.1
OG0013298	Ag003G294900	XP_009122821.1
OG0013299	Ag003G295110	XP_009101886.1
OG0013300	Ag003G295190	XP_009109481.1
OG0013301	Ag003G295480	XP_009109499.1
OG0013302	Ag003G296370	XP_009109527.1
OG0013303	Ag003G296550	XP_009109533.1
OG0013304	Ag003G296610	XP_009109535.1
OG0013305	Ag003G296840	XP_033138137.1
OG0013306	Ag003G297040	XP_033129125.1
OG0013307	Ag003G296960	XP_009109558.1
OG0013309	Ag003G297090	NP_001288952.1
OG0013310	Ag006G521770	XP_009117370.2, XP_033145362.1
OG0013311	Ag003G285540	XP_009124245.2
OG0013312	Ag007G644870	XP_009124227.1
OG0013313	Ag007G583190	XP_009124220.1
OG0013314	Ag007G645000	XP_009139697.1
OG0013315	Ag007G645480	XP_009144670.1
OG0013316	Ag004G307000	XP_009102317.1
OG0013317	Ag007G645730	XP_009139733.1
OG0013318	Ag007G645770	XP_009139735.1
OG0013319	Ag007G645870	XP_009139741.1
OG0013320	Ag007G645990	XP_009139743.1
OG0013321	Ag007G646220	XP_009139754.1
OG0013322	Ag007G646700	XP_009125064.1
OG0013323	Ag007G646880	XP_009139785.1
OG0013324	Ag007G647060	XP_009139788.1
OG0013325	Ag007G647240	XP_009125087.1
OG0013326	Ag007G647250	XP_009139798.1
OG0013327	Ag007G647260	XP_009139799.1
OG0013328	Ag007G647750	XP_009125096.1
OG0013329	Ag007G648070	XP_033145963.1
OG0013330	Ag007G649090	XP_009139915.1
OG0013331	Ag004G333730	XP_009124853.1
OG0013332	Ag007G649470, Ag005G462980	XP_033145584.1
OG0013333	Ag007G629560	XP_009126286.1
OG0013334	Ag007G578850	XP_009145230.1
OG0013335	Ag002G197740	XP_009150054.1
OG0013336	Ag002G146100	XP_009108181.1
OG0013337	Ag007G643700	XP_009151677.1
OG0013339	Ag002G163240	XP_009143676.2
OG0013340	Ag002G162860	XP_009141472.1
OG0013341	Ag009G736880, Ag002G151900	XP_009134161.1
OG0013342	Ag002G153520, Ag002G156070	XP_009113534.1
OG0013343	Ag002G155930, Ag002G153310	XP_009134136.1
OG0013345	Ag002G155860, Ag002G153280	XP_009134134.1
OG0013347	Ag002G149270, Ag002G155670	XP_009134125.1
OG0013348	Ag008G719070	XP_009131755.1
OG0013349	Ag002G120260	XP_033141801.1
OG0013350	Ag005G415090	XP_009121061.1
OG0013351	Ag006G533410	XP_009145111.1
OG0013353	Ag004G313160	XP_009124540.1
OG0013355	Ag002G160220	XP_009143796.1
OG0013356	Ag002G158760	XP_009141333.1, XP_009132940.1
OG0013357	Ag002G158750	XP_009141332.1
OG0013358	Ag002G158630	XP_009141328.1
OG0013359	Ag002G163550	XP_009143668.2
OG0013360	Ag003G256630	XP_009101798.1
OG0013363	Ag002G158250	XP_009101813.1
OG0013364	Ag002G158120	XP_009101817.2
OG0013365	Ag002G157700	XP_009101825.2
OG0013366	Ag007G584420	XP_009107447.1
OG0013367	Ag002G157280	XP_009114040.1
OG0013368	Ag002G154630, Ag002G157090	XP_033134619.1
OG0013369	Ag001G024930	XP_009107355.1
OG0013370	Ag002G156950, Ag002G154520	XP_009123685.1
OG0013371	Ag002G156810, Ag002G154400	XP_009101846.1
OG0013372	Ag002G156520, Ag002G154070	XP_009143333.1
OG0013373	Ag002G156410, Ag002G153980	XP_018510432.1
OG0013374	Ag002G163740	XP_009113442.1
OG0013375	Ag007G587310	XP_009101758.1
OG0013376	Ag002G153970, Ag002G156390	XP_009113439.1
OG0013377	Ag002G174970	XP_009133227.1
OG0013378	Ag002G153960, Ag002G156350	XP_009113438.1
OG0013379	Ag002G153920, Ag002G156310	XP_009123013.1
OG0013380	Ag002G153870, Ag002G156260	XP_009113434.1
OG0013381	Ag008G724480	XP_009136392.1
OG0013382	Ag002G164600	XP_009141512.1
OG0013383	Ag002G152670	XP_009113577.1
OG0013384	Ag004G375440	XP_009113588.1
OG0013385	Ag002G149080	XP_009113591.1
OG0013386	Ag002G148560	XP_009113592.1
OG0013387	Ag002G148510	XP_009113599.1
OG0013388	Ag006G540110, Ag006G538110	XP_009151468.1
OG0013389	Ag002G148090	XP_009134187.1
OG0013390	Ag002G146850	XP_033142092.1
OG0013391	Ag002G146490	XP_009108197.1
OG0013392	Ag002G146070	XP_009108180.1
OG0013393	Ag002G145990	XP_009108179.1
OG0013394	Ag002G145660, Ag004G383970	XP_009108166.1
OG0013395	Ag002G145630	XP_009128673.1
OG0013396	Ag002G145370	XP_033134835.1
OG0013397	Ag002G145110	XP_009124794.1
OG0013398	Ag002G144970	XP_009124388.2
OG0013399	Ag002G143330	XP_009114659.1
OG0013400	Ag002G143720	XP_009114647.1
OG0013401	Ag002G143100	XP_009134262.1
OG0013402	Ag002G140560	XP_009114584.1
OG0013403	Ag002G140440	XP_033142037.1
OG0013404	Ag002G133350	XP_009134325.1
OG0013405	Ag002G133190	XP_009114524.2
OG0013406	Ag002G131810	XP_009114510.1
OG0013407	Ag002G133180	XP_009114523.1
OG0013408	Ag002G128710	XP_009123941.1
OG0013409	Ag002G127670	XP_009101713.1
OG0013410	Ag002G125360	XP_009123626.3
OG0013411	Ag002G124920	XP_009101641.1
OG0013412	Ag002G124420	XP_009113890.1
OG0013414	Ag002G103590	XP_009128780.1
OG0013415	Ag002G103600	XP_009101610.1
OG0013416	Ag002G103730	XP_009113869.1
OG0013418	Ag002G104710	XP_009101587.1
OG0013419	Ag002G104950	XP_009101580.1
OG0013420	Ag002G105260	XP_009101576.1
OG0013422	Ag002G106080	XP_033128248.1
OG0013423	Ag002G108050, Ag002G111580	XP_009128842.1
OG0013424	Ag002G116220	XP_009114354.1
OG0013425	Ag008G718820	XP_009120844.1
OG0013426	Ag002G114730, Ag002G122960	XP_009114282.1
OG0013427	Ag002G122860, Ag002G114670	XP_009114283.1, XP_009101427.1
OG0013428	Ag001G042060	XP_033132294.1
OG0013429	Ag005G425770	XP_009136157.1
OG0013430	Ag001G043050	XP_009124132.1
OG0013431	Ag001G043100	XP_009107659.1
OG0013432	Ag005G426830	XP_033144183.1
OG0013433	Ag001G043310	XP_009139658.1
OG0013434	Ag005G427500	XP_009102431.1
OG0013435	Ag001G043960, Ag001G039310	XP_009107685.1
OG0013436	Ag005G429740	XP_018513592.1
OG0013437	Ag001G038390	XP_009139608.1
OG0013438	Ag001G038130	XP_009107746.1
OG0013439	Ag001G037870	XP_009108081.1
OG0013440	Ag001G037730	XP_009108098.1
OG0013441	Ag001G037460	XP_009119946.1
OG0013442	Ag002G146730	XP_009108201.1
OG0013443	Ag001G036800	XP_033146651.1
OG0013444	Ag001G036550	XP_009119944.1
OG0013445	Ag001G035020	XP_009144704.1
OG0013446	Ag004G349020	XP_009144712.1
OG0013447	Ag001G034540	XP_009147899.1
OG0013448	Ag001G034440	XP_009147838.1
OG0013449	Ag001G034410	XP_009107829.1
OG0013450	Ag001G033560	XP_009136700.1, XP_009147242.1
OG0013451	Ag001G033520	XP_009146935.1
OG0013452	Ag007G649950	XP_009125125.1
OG0013453	Ag007G650820	XP_009139970.1
OG0013454	Ag007G651750	XP_009125134.1
OG0013455	Ag007G653890	XP_009140028.1
OG0013456	Ag007G655740	XP_009140071.1
OG0013457	Ag007G656280	XP_009140092.1
OG0013458	Ag001G065350	XP_033146221.1
OG0013459	Ag002G186010	XP_009125213.1
OG0013460	Ag007G592820	XP_009125220.1
OG0013461	Ag002G206600	XP_009133077.1
OG0013462	Ag002G206400	XP_009133829.1
OG0013463	Ag002G206310	XP_009142501.1
OG0013464	Ag002G206210	XP_009142508.1
OG0013465	Ag002G206190	XP_018514679.1
OG0013466	Ag002G206080	XP_009142518.1
OG0013467	Ag002G205990	XP_009142526.1
OG0013468	Ag002G205720	XP_033142834.1, XP_033142833.1
OG0013469	Ag002G204600	XP_033147353.1
OG0013470	Ag002G204590	XP_009142573.2
OG0013471	Ag002G204440	XP_009142578.1
OG0013472	Ag002G204420	XP_009142580.1
OG0013473	Ag002G203720	XP_009142428.1
OG0013474	Ag002G203440	XP_033148408.1
OG0013475	Ag002G203380	XP_009142651.1
OG0013476	Ag002G203340	XP_009142658.1
OG0013477	Ag002G203320	XP_009142660.1
OG0013478	Ag002G203250	XP_009142667.1
OG0013479	Ag002G202950	XP_009143214.1
OG0013480	Ag002G202810	XP_009143199.1
OG0013481	Ag002G202780	XP_009143197.1
OG0013482	Ag002G202680	XP_009142375.1
OG0013483	Ag002G202660	XP_009142371.1
OG0013484	Ag002G202000	XP_009143153.1
OG0013485	Ag002G201470	XP_009133724.1
OG0013486	Ag002G200070	XP_009133683.1
OG0013487	Ag001G092510	XP_009138861.1
OG0013488	Ag002G199840	XP_009143054.1
OG0013489	Ag002G199790	XP_009143049.1
OG0013490	Ag002G199530	XP_033148319.1
OG0013491	Ag002G199390	XP_009143023.2
OG0013492	Ag002G199370	XP_009143020.1
OG0013493	Ag002G199120	XP_009133668.1
OG0013494	Ag002G198590, Ag007G648850	XP_009142989.1
OG0013495	Ag002G198380	XP_009142231.1, XP_009133644.1
OG0013496	Ag002G197920	XP_009142224.1
OG0013497	Ag002G197300	XP_009142202.1
OG0013498	Ag002G197070	XP_009142929.1
OG0013499	Ag002G196790	XP_033145555.1
OG0013500	Ag002G196700	XP_009142176.1
OG0013501	Ag002G196140	XP_009133567.1
OG0013502	Ag002G196030	XP_009142150.1, XP_033139253.1
OG0013503	Ag002G195880	XP_033146038.1, XP_033139246.1
OG0013504	Ag002G195100	XP_009142880.2
OG0013505	Ag001G088000	XP_009104145.1
OG0013506	Ag002G193230	XP_009142802.1
OG0013507	Ag002G193340	XP_009142050.2
OG0013508	Ag002G192560	XP_009142004.1
OG0013510	Ag006G491680	XP_009130659.1, XP_033139523.1, XP_033139518.1
OG0013511	Ag006G491800	XP_009122849.1
OG0013512	Ag006G492180	XP_009122825.1
OG0013513	Ag006G492320	XP_009130670.1
OG0013514	Ag006G492430	XP_009122817.2
OG0013515	Ag006G492730	XP_009122809.1
OG0013516	Ag006G492800	XP_009122802.1
OG0013517	Ag006G492920	XP_009125440.1
OG0013518	Ag006G492980	XP_009122792.1
OG0013519	Ag006G493520	XP_009130751.1
OG0013520	Ag006G494040	XP_009122751.1
OG0013521	Ag006G494030	XP_009122750.1
OG0013522	Ag006G495600	XP_009125504.1
OG0013523	Ag006G495620	XP_009122696.1, XP_009125505.1
OG0013524	Ag006G495860	XP_009130766.1
OG0013525	Ag006G496080	XP_033138523.1
OG0013526	Ag006G496090	XP_033138511.1
OG0013527	Ag006G496530	XP_009122679.1
OG0013529	Ag006G496940	XP_009122649.1
OG0013530	Ag006G496960	XP_009122647.1
OG0013531	Ag006G497310	XP_009122634.1
OG0013532	Ag006G497390	XP_009122629.1
OG0013533	Ag006G497440	XP_009122625.1
OG0013534	Ag006G497480	XP_009122623.1
OG0013535	Ag006G497570	XP_009122621.1
OG0013536	Ag006G497580	XP_009122619.2
OG0013537	Ag008G718710	XP_009126405.1
OG0013539	Ag008G719350	XP_009120869.2
OG0013540	Ag008G717720	XP_009131802.1
OG0013541	Ag008G717710	XP_009120795.1
OG0013542	Ag008G716590	XP_009120736.1
OG0013543	Ag008G716260	XP_009126514.1, XP_009120703.1
OG0013544	Ag008G716170	XP_009120693.1
OG0013545	Ag008G716140	XP_009131853.1
OG0013546	Ag008G715990	XP_009126527.1
OG0013547	Ag008G714020	XP_009126567.2
OG0013548	Ag008G714010	XP_009120631.1
OG0013549	Ag008G713700	XP_009126574.1
OG0013550	Ag008G712900	XP_009126584.1
OG0013551	Ag008G712770	XP_009126586.1
OG0013552	Ag008G712760	XP_009120609.1, XP_009131904.1
OG0013553	Ag008G712540	XP_009121330.1, XP_009131908.2
OG0013554	Ag008G712310	XP_009120586.1
OG0013555	Ag008G710650	XP_033142417.1
OG0013556	Ag008G709060	XP_009120463.1
OG0013557	Ag008G708930	XP_009120455.1
OG0013558	Ag008G708900	XP_033137981.1
OG0013559	Ag007G583850	XP_009113717.1
OG0013561	Ag008G729130	XP_009112072.2
OG0013562	Ag008G729220	XP_009112073.1
OG0013563	Ag008G729620	XP_009112086.1
OG0013564	Ag008G729770	XP_009150417.1
OG0013565	Ag008G730210	XP_009150428.1
OG0013566	Ag008G730570	XP_009150466.1
OG0013567	Ag008G730630	XP_009150475.1
OG0013569	Ag008G730860	XP_009150495.1
OG0013570	Ag008G730960	XP_009150496.1
OG0013571	Ag008G731020	XP_009130447.1
OG0013572	Ag008G731120	XP_009150516.1
OG0013573	Ag008G731220	XP_009130453.1
OG0013574	Ag008G731270	XP_009150529.1
OG0013575	Ag008G731400	XP_018509708.1
OG0013576	Ag008G731490	XP_009150542.1
OG0013577	Ag005G410660	XP_009112491.1
OG0013578	Ag008G731710	XP_009150552.1
OG0013579	Ag003G280820, Ag008G731810	XP_009150556.2
OG0013580	Ag008G732260	XP_009150580.1, XP_009130485.1
OG0013581	Ag008G732580	XP_009130496.1
OG0013582	Ag008G733020	XP_009150635.1
OG0013583	Ag008G733460	XP_009112196.1
OG0013584	Ag008G733470	XP_009150664.1
OG0013585	Ag008G733570	XP_009150668.1
OG0013586	Ag008G733650	XP_009150673.3
OG0013587	Ag008G733790, Ag008G733830	XP_009150680.1
OG0013588	Ag008G734020	XP_009150696.1
OG0013589	Ag008G734050	XP_009150701.1
OG0013590	Ag008G734080	XP_009130540.1
OG0013591	Ag008G734280	XP_009112370.1
OG0013592	Ag008G734360	XP_009147104.1
OG0013593	Ag008G734450	XP_009103442.1
OG0013594	Ag008G734510	XP_009112359.1
OG0013595	Ag008G734560	XP_009103449.1
OG0013596	Ag008G734580	XP_009103450.1
OG0013597	Ag008G734720	XP_009112351.1
OG0013599	Ag003G276410	XP_033131881.1
OG0013600	Ag008G735100	XP_009103494.1
OG0013601	Ag001G100070	XP_009103500.1
OG0013602	Ag001G099610	XP_009103540.2, XP_033139237.1, XP_033131235.1
OG0013603	Ag001G099490	XP_009112288.1
OG0013604	Ag001G099380	XP_009112283.2
OG0013605	Ag001G099310	XP_009112280.1
OG0013606	Ag001G099270	XP_009130574.1
OG0013607	Ag001G099200	XP_009112264.2
OG0013608	Ag001G099180	XP_009112266.2
OG0013609	Ag007G609650, Ag006G519120	XP_033143728.1
OG0013610	Ag006G519170	XP_009111514.1
OG0013611	Ag006G519320	XP_009134567.1
OG0013612	Ag006G516850	XP_009134530.1
OG0013613	Ag006G517180	XP_009134544.1
OG0013614	Ag006G520050	XP_033137166.1
OG0013615	Ag006G520020	XP_009111496.1
OG0013616	Ag006G520000	XP_009111497.1
OG0013617	Ag006G515770	XP_009111420.1
OG0013618	Ag006G515530	XP_033142070.1
OG0013619	Ag006G515520	XP_033136162.1
OG0013620	Ag006G515370	XP_009111403.1
OG0013621	Ag006G515230	XP_009111398.2
OG0013622	Ag006G514920	XP_009134487.2
OG0013623	Ag006G513750	XP_009111345.1
OG0013624	Ag006G513600	NP_001288912.1
OG0013625	Ag006G513080	XP_033142100.1
OG0013626	Ag006G513100	XP_009134465.2
OG0013628	Ag006G512650	XP_009134457.1
OG0013629	Ag006G512640	XP_009134456.1
OG0013630	Ag006G512570	XP_009134448.1
OG0013631	Ag004G299750	XP_009119615.1
OG0013632	Ag006G511190	XP_009111294.1
OG0013633	Ag006G509920	XP_009144549.1
OG0013634	Ag007G599550	XP_009144540.1
OG0013635	Ag007G599560	XP_009111252.2
OG0013636	Ag006G508540	XP_009134399.1
OG0013637	Ag007G599470	XP_018513433.1
OG0013638	Ag007G599440	XP_009111249.1
OG0013639	Ag007G599370	XP_009122222.1
OG0013640	Ag007G599170	XP_009144522.1
OG0013641	Ag007G599120	XP_009122064.1
OG0013642	Ag007G598930	XP_009121917.1
OG0013643	Ag007G586420	XP_009134349.1
OG0013644	Ag007G586430	XP_009121881.1
OG0013645	Ag007G586690	XP_009101729.1
OG0013646	Ag007G586940	XP_009101738.1
OG0013647	Ag007G586960	XP_033137163.1
OG0013648	Ag007G587050	XP_009101748.1
OG0013649	Ag007G587340	XP_009101765.1
OG0013650	Ag007G587580	XP_009101774.1
OG0013651	Ag007G587830	XP_009113986.1
OG0013652	Ag007G587940	XP_009101787.1
OG0013653	Ag007G588510	XP_009141291.1
OG0013654	Ag007G588460	XP_009141295.1
OG0013655	Ag007G588410	XP_009141298.1
OG0013656	Ag007G588390	XP_009143878.1
OG0013657	Ag007G589400	XP_033143743.1
OG0013658	Ag007G588710	XP_009143922.1
OG0013659	Ag007G589610	XP_033142154.1
OG0013660	Ag007G589490	XP_009141242.2
OG0013661	Ag007G589850	XP_009144008.1
OG0013662	Ag007G589860	XP_009144014.1
OG0013663	Ag007G590150	XP_009132830.1
OG0013664	Ag007G590200	XP_009132827.1
OG0013665	Ag007G590330	XP_009144020.1
OG0013666	Ag007G590430	XP_009132821.2
OG0013667	Ag007G590630	XP_009144050.1
OG0013668	Ag007G591470	XP_009144237.2
OG0013669	Ag007G591510	XP_009144233.1
OG0013670	Ag007G591660	XP_009144258.1
OG0013671	Ag007G591890	XP_009141115.1
OG0013672	Ag007G591950	XP_033145613.1
OG0013673	Ag007G592060	XP_009141098.2
OG0013674	Ag007G592110	XP_009141094.2
OG0013675	Ag007G592220	XP_018514112.1
OG0013676	Ag007G592620	XP_009132725.1
OG0013677	Ag007G592680	XP_009132721.1
OG0013678	Ag008G681180	XP_009132570.2
OG0013679	Ag007G593550	XP_009133836.1
OG0013680	Ag007G593770	XP_009144358.1
OG0013681	Ag007G593800	XP_009144360.1
OG0013682	Ag007G594730	XP_009125047.1
OG0013683	Ag007G595060	XP_009140947.1
OG0013684	Ag003G296850	XP_009109552.2
OG0013685	Ag007G595840	XP_009103678.1
OG0013686	Ag007G595950	XP_009103664.1
OG0013687	Ag007G596230	XP_009103641.1
OG0013688	Ag007G596250	XP_009103639.1
OG0013689	Ag007G596400	XP_009103630.1
OG0013690	Ag007G596440	XP_009140831.1
OG0013691	Ag007G596740	XP_009103613.1
OG0013692	Ag007G597760	XP_009140753.1
OG0013693	Ag007G597710, Ag007G597720	XP_009133913.1
OG0013694	Ag007G597260	XP_018514143.1
OG0013695	Ag007G597080	XP_009133901.1
OG0013696	Ag007G597920	XP_009106920.1
OG0013697	Ag007G597930	XP_009103557.1
OG0013698	Ag007G598030	XP_009140750.2
OG0013699	Ag007G598110	XP_009103549.1
OG0013700	Ag007G598280	XP_009133932.1
OG0013701	Ag007G598310, Ag002G148020	XP_009140622.1
OG0013702	Ag003G246410	XP_009117002.1
OG0013703	Ag007G628240	XP_009143561.1
OG0013704	Ag007G634310	XP_009140745.1
OG0013705	Ag006G525810	XP_009117004.1
OG0013706	Ag008G716030	XP_009133941.2
OG0013707	Ag006G526650	XP_009140740.1
OG0013708	Ag007G593600	XP_009117028.1
OG0013709	Ag005G486300	XP_009130406.1
