Orthogroup	Alyssum_gmelinii	Cardamine_hirsuta
OG0018233	Ag007G615750, Ag007G615790, Ag005G418320	CARHR211720, CARHR211990
OG0018234	Ag005G426840	CARHR101780
OG0018235	Ag005G459120	CARHR092360
OG0018236	Ag005G461770	CARHR091320
OG0018237	Ag005G464030, Ag005G464000	CARHR090290
OG0018238	Ag005G471100	CARHR087070
OG0018239	Ag005G475940	CARHR061290
OG0018240	Ag005G478550	CARHR083110
OG0018241	Ag005G481190	CARHR081190
OG0018243	Ag006G494290	CARHR210310
OG0018244	Ag006G499820	CARHR208140
OG0018245	Ag006G501270	CARHR207390, CARHR207380, CARHR207370
OG0018246	Ag006G505360	CARHR206400
OG0018247	Ag006G506270	CARHR206030
OG0018248	Ag006G506310	CARHR206010
OG0018249	Ag006G506410	CARHR205990
OG0018251	Ag006G518420	CARHR245000
OG0018252	Ag006G564490	CARHR227900
OG0018253	Ag006G567510, Ag006G567500	CARHR035770
OG0018254	Ag007G583210	CARHR027870
OG0018255	Ag007G585950	CARHR232850
OG0018256	Ag007G586100, Ag007G586080, Ag007G586110	CARHR232760
OG0018257	Ag007G588900	CARHR126730
OG0018258	Ag007G595490	CARHR121570
OG0018259	Ag007G596950	CARHR120130
OG0018260	Ag007G618490, Ag007G597300	CARHR119720
OG0018261	Ag007G598300	CARHR118530
OG0018262	Ag007G598670	CARHR232390
OG0018263	Ag007G600870	CARHR204950
OG0018264	Ag007G607680	CARHR201610
OG0018265	Ag007G609460	CARHR200730
OG0018266	Ag007G612230	CARHR199750
OG0018267	Ag007G626550	CARHR077630, CARHR195500
OG0018268	Ag007G628600	CARHR216100
OG0018269	Ag007G631390	CARHR194800
OG0018270	Ag007G631430	CARHR194820
OG0018271	Ag008G669170	CARHR148680
OG0018272	Ag008G670460	CARHR262540
OG0018273	Ag008G704620	CARHR271720
OG0018274	Ag008G709850	CARHR273330
OG0018275	Ag008G713540	CARHR190610
OG0018276	Ag008G715700	CARHR191370
OG0018277	Ag008G717640	CARHR192150
OG0018278	Ag008G717910	CARHR192390
OG0018279	Ag008G720360	CARHR187690
OG0018280	Ag008G723910	CARHR190070
OG0018281	Ag008G725650	CARHR275020
OG0018282	Ag008G726170	CARHR275400
OG0018283	Ag008G728930	CARHR276880
OG0018284	Ag008G732300	CARHR293720
OG0018285	Ag008G733120	CARHR279490
OG0018286	Ag008G734990	CARHR280910
OG0018337	Ag001G101620	CARHR223300
OG0018338	Ag003G273450	CARHR242250
OG0018339	Ag004G365680, Ag004G365130	CARHR056070, CARHR181680
OG0018340	Ag004G365160, Ag004G365700	CARHR284550
OG0018342	Ag004G369460	CARHR053480
OG0018343	Ag008G660250	CARHR144480
OG0018346	Ag001G008140, Ag001G008220, Ag001G008120	CARHR153080
OG0018347	Ag004G358280	CARHR058830
OG0018351	Ag004G381530	CARHR048760
OG0018352	Ag006G491950	CARHR211590
OG0018353	Ag005G476580, Ag005G476590	CARHR210160
OG0018354	Ag001G000130	CARHR045950
OG0018357	Ag001G032010	CARHR258510
OG0018358	Ag001G032080	CARHR258500
OG0018361	Ag008G675480	CARHR257130
OG0018365	Ag008G683540	CARHR265620
OG0018366	Ag008G696560	CARHR269230
OG0018367	Ag008G700540	CARHR270650
OG0018368	Ag007G644430	CARHR284320
OG0018369	Ag007G611300	CARHR200220
OG0018370	Ag007G601160	CARHR204720
OG0018371	Ag007G597590, Ag007G597550, Ag006G508080	CARHR205790
OG0018372	Ag006G576100	CARHR224830
OG0018373	Ag006G575340	CARHR225050
OG0018376	Ag006G563580	CARHR227650
OG0018378	Ag006G540180	CARHR032760
OG0018380	Ag007G582270	CARHR028590
OG0018381	Ag003G289560	CARHR245270
OG0018382	Ag003G291950, Ag003G291930	CARHR246110
OG0018383	Ag003G295690	CARHR247740
OG0018384	Ag006G567490	CARHR228620
OG0018385	Ag007G646770	CARHR214270
OG0018386	Ag007G647960	CARHR263210
OG0018389	Ag002G157390	CARHR181750
OG0018390	Ag008G662300	CARHR145750
OG0018391	Ag006G538120, Ag006G540120	CARHR032870
OG0018392	Ag002G147020	CARHR255730
OG0018393	Ag002G146620	CARHR255530
OG0018394	Ag002G134500	CARHR252630
OG0018397	Ag002G102580	CARHR177700
OG0018398	Ag002G104080	CARHR176650
OG0018399	Ag002G123440	CARHR173820
OG0018400	Ag005G426240	CARHR102270
OG0018404	Ag001G034850	CARHR221450
OG0018405	Ag007G650410	CARHR262080
OG0018408	Ag007G654330	CARHR213780
OG0018409	Ag007G654730	CARHR213720
OG0018410	Ag007G655970	CARHR213010
OG0018414	Ag002G206270	CARHR143120
OG0018415	Ag002G204300	CARHR142180
OG0018416	Ag002G200340	CARHR140020
OG0018417	Ag002G199900	CARHR139900
OG0018418	Ag002G197870	CARHR219380
OG0018419	Ag002G191980	CARHR136920
OG0018423	Ag007G654990	CARHR213530
OG0018424	Ag008G712280	CARHR274180
OG0018425	Ag008G729650	CARHR277420
OG0018426	Ag001G099480	CARHR281470
OG0018427	Ag001G099330	CARHR281590
OG0018428	Ag006G519300	CARHR248210
OG0018429	Ag006G509960	CARHR250950
OG0018430	Ag007G587270	CARHR179600
OG0018432	Ag007G594620	CARHR122430
OG0018433	Ag007G594690	CARHR122330
OG0018434	Ag007G596280	CARHR120730
OG0018435	Ag007G597880	CARHR119020
OG0018438	Ag001G100920	CARHR075010
OG0018440	Ag001G101080	CARHR074860
OG0018441	Ag006G490770	CARHR215590
OG0018442	Ag005G490510	CARHR075710
OG0018444	Ag005G489570	CARHR076310
OG0018445	Ag005G489200	CARHR076500
OG0018446	Ag005G487850	CARHR077330
OG0018448	Ag007G637050	CARHR186050
OG0018449	Ag005G482130	CARHR080660
OG0018454	Ag007G598500	CARHR232200
OG0018455	Ag007G586040	CARHR232810
OG0018459	Ag007G594070	CARHR113460, CARHR112360
OG0018464	Ag004G309290	CARHR008970
OG0018465	Ag007G586660	CARHR179010
OG0018466	Ag004G307240	CARHR007380
OG0018467	Ag004G304750	CARHR005300
OG0018468	Ag004G302040	CARHR003430
OG0018469	Ag004G301090	CARHR002870
OG0018470	Ag004G297450	CARHR000290
OG0018472	Ag007G613020	CARHR199490
OG0018473	Ag007G616020	CARHR198460
OG0018474	Ag007G617640	CARHR198100
OG0018475	Ag004G393640, Ag004G393620, Ag003G222580	CARHR034210
OG0018476	Ag007G624120	CARHR196230
OG0018477	Ag007G629380	CARHR194160
OG0018480	Ag005G485690	CARHR182180
OG0018482	Ag006G503770	CARHR207000
OG0018483	Ag008G720500	CARHR187880
OG0018488	Ag008G692060	CARHR158050
OG0018492	Ag001G056030	CARHR157120
OG0018493	Ag001G055180	CARHR156750
OG0018494	Ag002G103150, Ag002G144010, Ag002G144510	CARHR155900, CARHR155890, CARHR155880, CARHR155870
OG0018497	Ag004G307980	CARHR007890
OG0018498	Ag004G355780	CARHR060090
OG0018500	Ag004G344110	CARHR064170
OG0018502	Ag003G221150	CARHR069880
OG0018505	Ag003G238980	CARHR065610
OG0018508	Ag003G208550	CARHR074810
OG0018510	Ag005G468290	CARHR088550
OG0018511	Ag005G465810	CARHR089400
OG0018512	Ag005G428900	CARHR100890
OG0018513	Ag005G422600, Ag005G423590	CARHR104090
OG0018516	Ag005G409380	CARHR109390
OG0018517	Ag005G409310	CARHR109430
OG0018518	Ag005G404380	CARHR111570
OG0018519	Ag001G009000	CARHR042400
OG0018520	Ag001G011770	CARHR041220
OG0018522	Ag001G093520	CARHR171120
OG0018525	Ag001G098850	CARHR291600
OG0018526	Ag001G098990	CARHR291490
OG0018528	Ag001G035670	CARHR221210
OG0018529	Ag001G037410	CARHR220310
OG0018530	Ag001G060370	CARHR159580
OG0018531	Ag001G069130	CARHR162330
OG0018532	Ag001G070030	CARHR162690
OG0018533	Ag001G080750	CARHR166310
OG0018534	Ag001G094780	CARHR171790
OG0018535	Ag001G097780	CARHR172890
OG0018536	Ag002G102970	CARHR177460
OG0018537	Ag002G111340	CARHR127080, CARHR055260
OG0018538	Ag002G114460, Ag002G114440, Ag002G122280	CARHR174100
OG0018539	Ag002G120070	CARHR174730
OG0018540	Ag002G174200	CARHR131740
OG0018541	Ag002G177360	CARHR133250
OG0018542	Ag002G179030	CARHR222120
OG0018543	Ag002G186560	CARHR135490
OG0018544	Ag002G188790	CARHR136130
OG0018545	Ag002G195200, Ag002G195170, Ag002G195190, Ag002G194180	CARHR137820
OG0018546	Ag002G199060	CARHR139420
OG0018548	Ag003G231470	CARHR067680
OG0018549	Ag003G252600	CARHR235460
OG0018550	Ag019G742940, Ag003G254050	CARHR236160
OG0018552	Ag003G284270	CARHR243490
OG0018553	Ag003G297130	CARHR293920
OG0018554	Ag004G304770	CARHR005320
OG0018555	Ag004G306120	CARHR006660
OG0018556	Ag004G306460	CARHR006870
OG0018557	Ag004G307840	CARHR007810
OG0018558	Ag004G309910	CARHR178520, CARHR178500
OG0018559	Ag004G314330	CARHR011930
OG0018560	Ag004G317840	CARHR013660
OG0018561	Ag004G318490	CARHR014020
OG0018562	Ag004G318800	CARHR014150
OG0018563	Ag004G320780	CARHR014920
OG0018564	Ag004G323600	CARHR016210
OG0018565	Ag004G340400	CARHR023120
OG0018566	Ag004G353060	CARHR061200
OG0018567	Ag004G379670	CARHR049480
OG0018568	Ag005G425980	CARHR102710, CARHR102730
OG0018569	Ag005G428400	CARHR101080
OG0018570	Ag005G446860	CARHR095570
OG0018571	Ag005G455930	CARHR181180
OG0018572	Ag005G470420	CARHR087400
OG0018576	Ag005G481340	CARHR081070
OG0018578	Ag006G493070	CARHR210970
OG0018579	Ag006G495130	CARHR210080
OG0018580	Ag006G506110	CARHR206090
OG0018581	Ag006G551300	CARHR229720
OG0018582	Ag006G554240	CARHR152030
OG0018583	Ag006G576440	CARHR224700
OG0018584	Ag006G577640	CARHR224040
OG0018585	Ag007G585410	CARHR231570
OG0018586	Ag007G585420	CARHR233200
OG0018587	Ag007G589000	CARHR126630
OG0018588	Ag007G592140	CARHR124190
OG0018589	Ag007G593630	CARHR123120
OG0018590	Ag007G597230	CARHR119780
OG0018593	Ag007G602770	CARHR203750
OG0018594	Ag007G613920	CARHR198980
OG0018595	Ag007G624580	CARHR196030
OG0018596	Ag007G627880	CARHR195340
OG0018597	Ag007G635460	CARHR186640
OG0018598	Ag007G648670	CARHR262710
OG0018599	Ag007G654940	CARHR213660
OG0018600	Ag008G659720	CARHR144800
OG0018601	Ag008G681680	CARHR265230
OG0018602	Ag008G702650	CARHR271200
OG0018603	Ag008G702700	CARHR271240
OG0018604	Ag008G704120	CARHR271450
OG0018605	Ag008G707710	CARHR285360
OG0018606	Ag008G719640	CARHR193420
OG0018607	Ag008G720480	CARHR187870
OG0018608	Ag008G722250	CARHR188890
OG0018609	Ag008G724220	CARHR190270
OG0018610	Ag008G732810	CARHR279280
OG0018673	Ag003G278280	CARHR240670
OG0018677	Ag001G101110	CARHR032100
OG0018680	Ag003G230450	CARHR144430
OG0018684	Ag004G380730	CARHR049140
OG0018686	Ag002G188140	CARHR135860
OG0018689	Ag001G040700	CARHR258630
OG0018695	Ag008G696530	CARHR269200
OG0018698	Ag006G564500	CARHR227910
OG0018699	Ag006G565090	CARHR228090
OG0018700	Ag006G552660	CARHR229340
OG0018705	Ag007G580900	CARHR029210
OG0018706	Ag003G288400	CARHR244630
OG0018717	Ag001G043000	CARHR218010
OG0018721	Ag007G652870	CARHR261720
OG0018724	Ag002G204390, Ag002G134540	CARHR142260
OG0018725	Ag002G200920	CARHR140240
OG0018726	Ag002G199520	CARHR139650
OG0018728	Ag002G196050	CARHR138050
OG0018729	Ag006G491220	CARHR212100
OG0018730	Ag006G491550	CARHR211850
OG0018731	Ag006G492700	CARHR211280
OG0018732	Ag006G497870	CARHR208970
OG0018734	Ag001G099910, Ag005G459250	CARHR281230
OG0018735	Ag001G099890	CARHR281260
OG0018736	Ag006G518430	CARHR111670, CARHR247980
OG0018737	Ag006G511840	CARHR250420
OG0018739	Ag004G303420	CARHR004530
OG0018743	Ag001G100860	CARHR075050
OG0018744	Ag001G100960	CARHR074990
OG0018747	Ag005G485660	CARHR078550
OG0018748	Ag005G484820	CARHR079150
OG0018749	Ag005G478400	CARHR083180
OG0018750	Ag005G403680	CARHR111120
OG0018751	Ag004G337180, Ag004G337150, Ag004G337170	CARHR021890
OG0018755	Ag004G314100	CARHR011850
OG0018756	Ag004G312150	CARHR010720
OG0018757	Ag004G310640	CARHR009770
OG0018758	Ag004G299270	CARHR001680
OG0018759	Ag004G299190	CARHR001590
OG0018760	Ag004G297460	CARHR000300
OG0018761	Ag007G624010	CARHR196300
OG0018763	Ag008G727430	CARHR276180
OG0018764	Ag008G706280	CARHR272490
OG0018765	Ag008G706120	CARHR272400
OG0018767	Ag001G052190	CARHR154910
OG0018772	Ag004G353190	CARHR061140, CARHR061130
OG0018773	Ag004G346190	CARHR063220
OG0018774	Ag004G344750	CARHR063800
OG0018775	Ag003G214820	CARHR071640
OG0018776	Ag004G332560	CARHR020250
OG0018780	Ag002G171200, Ag005G468510	CARHR088380
OG0018782	Ag005G465110	CARHR089740
OG0018783	Ag005G460390	CARHR091870
OG0018784	Ag005G446270	CARHR096000
OG0018785	Ag005G446090	CARHR096110
OG0018789	Ag005G416580	CARHR293460
OG0018792	Ag001G000070	CARHR046010
OG0018794	Ag001G016190	CARHR040210
OG0018795	Ag001G018020	CARHR039810
OG0018796	Ag001G024570	CARHR038290
OG0018797	Ag001G083050	CARHR167070
OG0018798	Ag001G085530	CARHR168110
OG0018799	Ag001G090370	CARHR169670
OG0018801	Ag001G098550	CARHR173480
OG0018802	Ag001G098860	CARHR291590
OG0018804	Ag001G007080	CARHR043250
OG0018807	Ag001G020710	CARHR039430
OG0018808	Ag001G022380, Ag001G022390	CARHR039060
OG0018809	Ag001G031500	CARHR257560
OG0018810	Ag001G069210	CARHR162420
OG0018811	Ag001G098840	CARHR291610
OG0018813	Ag002G118430	CARHR174870
OG0018814	Ag002G123380	CARHR173840
OG0018815	Ag004G306930, Ag004G306910	CARHR185720, CARHR182210
OG0018816	Ag002G158780	CARHR127650
OG0018817	Ag002G184860	CARHR135040
OG0018819	Ag003G218110	CARHR070900
OG0018820	Ag003G229260	CARHR068130
OG0018821	Ag003G236570	CARHR117160
OG0018822	Ag003G269310	CARHR239360
OG0018823	Ag003G279250, Ag003G279230	CARHR240380
OG0018824	Ag003G283290	CARHR243310
OG0018826	Ag003G294200	CARHR247050
OG0018827	Ag006G551740, Ag004G299370	CARHR001440
OG0018828	Ag004G300680	CARHR002650
OG0018830	Ag004G301860	CARHR003260
OG0018831	Ag004G302020	CARHR003400
OG0018832	Ag004G302530	CARHR003830
OG0018834	Ag004G310100	CARHR009390
OG0018835	Ag004G322420	CARHR015590
OG0018836	Ag004G326440	CARHR017760
OG0018837	Ag004G333770	CARHR020660
OG0018838	Ag004G334420	CARHR020990
OG0018839	Ag004G335900	CARHR126820
OG0018842	Ag004G377980	CARHR050350
OG0018845	Ag005G414120	CARHR107930
OG0018846	Ag005G457130	CARHR093090
OG0018847	Ag005G488170	CARHR174190
OG0018848	Ag006G493350	CARHR211060
OG0018849	Ag006G501670	CARHR207360
OG0018850	Ag006G505890	CARHR206190
OG0018851	Ag006G506400	CARHR206000
OG0018853	Ag006G550730	CARHR229980
OG0018854	Ag006G551140	CARHR229850
OG0018855	Ag006G555230	CARHR212670
OG0018856	Ag006G575810	CARHR224860
OG0018860	Ag008G692790	CARHR158350
OG0018861	Ag008G719230	CARHR193180, CARHR193190
OG0018941	Ag003G267870	CARHR238980
OG0018942	Ag007G579570	CARHR030620
OG0018943	Ag007G578800	CARHR031140
OG0018948	Ag008G663040	CARHR146180
OG0018956	Ag007G608720, Ag006G542380, Ag006G542370	CARHR200650
OG0018959	Ag007G601250	CARHR204630
OG0018960	Ag006G555480	CARHR228830
OG0018961	Ag006G540820, Ag006G540860	CARHR032280, CARHR032300
OG0018964	Ag003G291900	CARHR246090
OG0018966	Ag003G296680	CARHR294320
OG0018967	Ag002G163980	CARHR129720
OG0018968	Ag001G101140	CARHR032120
OG0018972	Ag002G127280	CARHR178660, CARHR178640
OG0018973	Ag001G039060	CARHR218800
OG0018974	Ag002G199320	CARHR139560
OG0018976	Ag001G100040	CARHR281130
OG0018978	Ag006G493460	CARHR210800
OG0018980	Ag007G597810	CARHR119090
OG0018981	Ag001G100390	CARHR075430
OG0018984	Ag004G324250	CARHR016410
OG0018985	Ag004G319530	CARHR026770
OG0018989	Ag004G311910	CARHR010600
OG0018990	Ag004G303230	CARHR004390
OG0018993	Ag007G629590	CARHR194190
OG0018994	Ag008G721400	CARHR188390
OG0018995	Ag008G726450	CARHR275510
OG0018996	Ag008G690450	CARHR157470
OG0018997	Ag001G053760	CARHR156150
OG0019001	Ag004G342090	CARHR290900
OG0019003	Ag005G462420	CARHR091070
OG0019004	Ag005G459600	CARHR092200
OG0019006	Ag005G435850	CARHR099070
OG0019010	Ag001G001160	CARHR114410
OG0019013	Ag001G030230	CARHR290640
OG0019018	Ag001G010910	CARHR041680
OG0019022	Ag001G025130	CARHR038140
OG0019023	Ag001G050130, Ag010G740350	CARHR150800
OG0019024	Ag001G060760	CARHR159610
OG0019025	Ag001G068560	CARHR162190
OG0019027	Ag001G077390	CARHR165210
OG0019028	Ag001G101700	CARHR223200
OG0019029	Ag002G173200	CARHR131910
OG0019030	Ag003G214860, Ag004G351610, Ag008G712080, Ag008G712230	CARHR274150, CARHR102930
OG0019031	Ag003G222220	CARHR069750
OG0019032	Ag003G229450	CARHR138460
OG0019034	Ag003G268140	CARHR030520
OG0019034	Ag003G267560	CARHR030530
OG0019035	Ag003G278960	CARHR240500
OG0019036	Ag004G297380	CARHR000220
OG0019038	Ag004G313910, Ag004G313940	CARHR011730
OG0019040	Ag004G315300	CARHR012460
OG0019045	Ag005G468000	CARHR088700
OG0019046	Ag005G489380	CARHR076410
OG0019049	Ag006G517170	CARHR248700
OG0019050	Ag007G586170	CARHR232700
OG0019051	Ag007G614100	CARHR198840
OG0019052	Ag007G649800	CARHR262250
OG0019053	Ag008G711530	CARHR273960
OG0019054	Ag008G726740	CARHR275640
OG0019132	Ag004G373980	CARHR052160
OG0019133	Ag004G389050, Ag004G394000	CARHR047630
OG0019135	Ag008G694350	CARHR268360
OG0019140	Ag006G540290	CARHR032650
OG0019141	Ag002G119940	CARHR112780, CARHR149560
OG0019142	Ag006G534620	CARHR034600
OG0019143	Ag006G534590	CARHR034650
OG0019145	Ag007G585040	CARHR037050
OG0019146	Ag003G290940	CARHR245710
OG0019149	Ag002G127690	CARHR178770
OG0019153	Ag005G477970	CARHR218640
OG0019154	Ag002G202390	CARHR141010
OG0019155	Ag002G200590	CARHR140130
OG0019157	Ag006G491290, Ag006G491280	CARHR212040
OG0019158	Ag006G496240	CARHR209590
OG0019160	Ag008G708890	CARHR285780
OG0019163	Ag006G490720	CARHR212320
OG0019164	Ag005G488420	CARHR076910
OG0019165	Ag005G483310	CARHR080050
OG0019167	Ag002G183970	CARHR134750
OG0019168	Ag004G331460	CARHR019570
OG0019169	Ag004G337120	CARHR021880
OG0019175	Ag008G726770	CARHR275670
OG0019176	Ag008G727800	CARHR276270
OG0019181	Ag001G016010, Ag001G016160	CARHR150830
OG0019183	Ag003G224640	CARHR069080
OG0019185	Ag003G207390	CARHR074510
OG0019186	Ag005G465380	CARHR089600
OG0019192	Ag001G000140	CARHR045940
OG0019195	Ag001G031240	CARHR290670
OG0019197	Ag001G061030	CARHR159810
OG0019199	Ag001G078900, Ag001G078870	CARHR165600
OG0019201	Ag001G098600	CARHR291750
OG0019203	Ag002G120380	CARHR174570, CARHR174560
OG0019204	Ag002G154460, Ag002G156920	CARHR181780
OG0019205	Ag002G165960	CARHR112290
OG0019207	Ag002G199130	CARHR139490
OG0019209	Ag003G253480	CARHR235810
OG0019210	Ag003G261970	CARHR238280
OG0019211	Ag003G278980	CARHR240480
OG0019213	Ag003G282130	CARHR242860
OG0019215	Ag003G292290	CARHR246250, CARHR207720
OG0019216	Ag003G295710	CARHR247750
OG0019217	Ag004G316980, Ag004G316970	CARHR114440
OG0019218	Ag004G318300	CARHR013860
OG0019219	Ag004G325350	CARHR017110
OG0019220	Ag004G325390	CARHR017150
OG0019222	Ag004G367320	CARHR230260
OG0019223	Ag004G372530	CARHR052280
OG0019224	Ag005G402260	CARHR110410
OG0019226	Ag005G425760	CARHR102910
OG0019227	Ag005G471680	CARHR086700, CARHR010400
OG0019232	Ag008G665200	CARHR112660
OG0019233	Ag008G687330	CARHR266840
OG0019234	Ag008G719890	CARHR187350
OG0019235	Ag008G723880	CARHR190040
OG0019236	Ag008G732220	CARHR293780
OG0019305	Ag003G271060	CARHR239660
OG0019312	Ag008G696980	CARHR269350
OG0019314	Ag007G602110	CARHR204120
OG0019319	Ag003G295680	CARHR247730
OG0019326	Ag001G031050, Ag002G203390	CARHR141670
OG0019327	Ag002G193260	CARHR137200
OG0019328	Ag007G593870	CARHR122850
OG0019332	Ag005G479310	CARHR082420
OG0019333	Ag004G330000	CARHR019090
OG0019334	Ag004G333440	CARHR020510
OG0019338	Ag007G635670	CARHR186470
OG0019340	Ag001G053930	CARHR156280
OG0019343	Ag003G208140	CARHR074360
OG0019344	Ag005G466300	CARHR089130
OG0019345	Ag005G435720	CARHR099140
OG0019349	Ag001G006570	CARHR043450
OG0019350	Ag001G097770, Ag001G097760	CARHR172880
OG0019351	Ag001G013360	CARHR040820
OG0019352	Ag001G025890	CARHR276120
OG0019354	Ag001G079060	CARHR165640
OG0019355	Ag001G087760	CARHR168720
OG0019356	Ag001G089170	CARHR051180
OG0019359	Ag002G125920	CARHR178330
OG0019360	Ag007G608270, Ag007G608290, Ag007G608310, Ag007G608250, Ag007G608230, Ag002G130100	CARHR256090, CARHR032290
OG0019363	Ag002G194120, Ag002G194150	CARHR137500
OG0019364	Ag003G214660	CARHR071720
OG0019365	Ag003G215290	CARHR071430
OG0019366	Ag003G276370	CARHR067130
OG0019367	Ag003G297080	CARHR293990
OG0019368	Ag004G323200	CARHR016130
OG0019369	Ag004G325320	CARHR017090
OG0019370	Ag004G341100	CARHR256380, CARHR183190, CARHR287760, CARHR257970, CARHR152020, CARHR180970
OG0019371	Ag004G343330	CARHR064450
OG0019372	Ag004G345320	CARHR063520
OG0019376	Ag005G466290	CARHR089140
OG0019377	Ag005G475460	CARHR084970
OG0019378	Ag005G487880	CARHR077300
OG0019380	Ag007G578780	CARHR031160
OG0019381	Ag007G613340	CARHR199190
OG0019382	Ag008G669550	CARHR148760
OG0019383	Ag008G692050	CARHR158040
OG0019385	Ag008G722850	CARHR189420, CARHR189400
OG0019449	Ag001G101300	CARHR223620
OG0019454	Ag007G647710	CARHR263730
OG0019457	Ag007G600910	CARHR204920
OG0019459	Ag007G579990	CARHR030260
OG0019460	Ag006G574990	CARHR225230
OG0019461	Ag001G047000, Ag001G039560	CARHR218050
OG0019466	Ag007G599080	CARHR251680
OG0019468	Ag004G354300	CARHR060710
OG0019470	Ag004G401050, Ag002G165350	CARHR130210
OG0019480	Ag007G609960	CARHR104560
OG0019482	Ag003G237800	CARHR066040
OG0019484	Ag005G465210	CARHR089650
OG0019485	Ag005G457590	CARHR092880
OG0019486	Ag008G729860	CARHR103390
OG0019489	Ag005G410480	CARHR109150
OG0019490	Ag005G408200	CARHR109630
OG0019491	Ag001G000050	CARHR046040
OG0019492	Ag005G470050, Ag001G000620	CARHR045710
OG0019494	Ag001G022050	CARHR039160
OG0019495	Ag002G206660	CARHR143470
OG0019497	Ag001G000350	CARHR045780
OG0019498	Ag001G024730	CARHR040780, CARHR040800
OG0019500	Ag001G037990	CARHR188990
OG0019500	Ag001G074670, Ag006G564950, Ag006G509890	CARHR166900
OG0019501	Ag001G042950	CARHR217950
OG0019503	Ag001G050220, Ag010G740520	CARHR150600
OG0019504	Ag007G619810, Ag006G528300	CARHR181330
OG0019505	Ag001G071090	CARHR169380
OG0019506	Ag001G088680	CARHR169160
OG0019508	Ag001G099160	CARHR281760
OG0019509	Ag002G103050	CARHR177340
OG0019514	Ag003G288970	CARHR244940
OG0019515	Ag003G293950	CARHR246970
OG0019518	Ag004G313390	CARHR011490
OG0019519	Ag004G338930	CARHR022590
OG0019521	Ag004G355840	CARHR068030
OG0019525	Ag005G479570	CARHR082170
OG0019526	Ag005G483860	CARHR079770
OG0019527	Ag006G490690	CARHR212350
OG0019528	Ag006G494800	CARHR289340
OG0019529	Ag006G502860	CARHR206800
