Orthogroup	Alyssum_gmelinii	Euclidium_syriacum
OG0015765	Ag006G522960	ESY8_g59695_DN3_SP4_c0.t1
OG0015766	Ag006G522280	ESY8_g59738_DN3_SP0_c0.t1
OG0015767	Ag006G522180	ESY8_g59749_DN3_SP8_c0.t1
OG0015768	Ag006G522170	ESY8_g59750_DN3_SP8_c0.t1
OG0015769	Ag006G521680	ESY8_g59811_DN3_SP1_c0.t1
OG0015770	Ag006G521590	ESY8_g59818_DN3_SP7_c0.t1
OG0015771	Ag006G521450	ESY8_g59834_DN3_SP8_c0.t1
OG0015772	Ag006G517950, Ag006G517970	ESY8_g59906_DN3_SP0_c0.t1
OG0015773	Ag006G518190	ESY8_g59926_DN2_SP2_c0.t1
OG0015774	Ag006G518220	ESY8_g59928_DN3_SP0_c0.t1
OG0015775	Ag006G518350	ESY8_g59941_DN3_SP1_c0.t1
OG0015776	Ag004G320920	ESY5_g2817_DN3_SP8_c0.t1
OG0015777	Ag004G320590	ESY5_g2792_DN3_SP2_c0.t1
OG0015778	Ag004G320100	ESY5_g2780_DN3_SP8_c0.t1
OG0015779	Ag004G320090	ESY5_g2779_DN3_SP6_c0.t1
OG0015780	Ag004G320060	ESY5_g2777_DN3_SP0_c0.t1
OG0015781	Ag004G319860	ESY5_g2768_DN3_SP5_c0.t1
OG0015782	Ag004G319420	ESY5_g2736_DN3_SP0_c0.t1
OG0015783	Ag004G319460	ESY5_g2732_DN3_SP2_c0.t1
OG0015784	Ag004G319110	ESY5_g2715_DN3_SP4_c0.t1
OG0015786	Ag004G318610	ESY5_g2688_DN3_SP0_c0.t1
OG0015787	Ag004G318340	ESY5_g2658_DN3_SP6_c0.t1
OG0015788	Ag004G317730	ESY5_g2612_DN3_SP0_c0.t1
OG0015790	Ag004G317490	ESY5_g2603_DN3_SP8_c0.t1
OG0015791	Ag004G317080	ESY5_g2561_DN3_SP0_c0.t1
OG0015792	Ag004G316250	ESY5_g3837_DN3_SP0_c0.t1
OG0015793	Ag004G316150	ESY5_g3828_DN3_SP8_c0.t1
OG0015794	Ag004G315950	ESY5_g3810_DN3_SP8_c0.t1
OG0015795	Ag004G315800	ESY5_g3803_DN3_SP8_c0.t1
OG0015796	Ag004G315730	ESY5_g3796_DN3_SP7_c0.t1
OG0015797	Ag004G315450	ESY5_g3785_DN3_SP0_c0.t1
OG0015798	Ag004G315460	ESY5_g3786_DN3_SP8_c0.t1
OG0015799	Ag004G315220	ESY5_g3759_DN3_SP7_c0.t1
OG0015800	Ag004G314640	ESY5_g3719_DN3_SP0_c0.t1
OG0015801	Ag004G314440	ESY5_g3703_DN3_SP5_c14.t1
OG0015802	Ag004G314060	ESY5_g3679_DN3_SP8_c0.t1
OG0015803	Ag004G377320	ESY2_g33808_DN3_SP8_c0.t1
OG0015804	Ag004G313680	ESY5_g3662_DN3_SP3_c20.t1
OG0015805	Ag004G313320	ESY5_g3618_DN3_SP1_c0.t1
OG0015806	Ag004G312830	ESY5_g3561_DN3_SP1_c0.t1
OG0015807	Ag004G312720	ESY5_g3549_DN3_SP8_c15.t1
OG0015808	Ag004G312640	ESY5_g3545_DN3_SP0_c0.t1
OG0015809	Ag004G312440	ESY5_g3530_DN3_SP8_c0.t1
OG0015810	Ag004G312130	ESY5_g3497_DN3_SP7_c0.t1
OG0015811	Ag004G312100	ESY5_g3494_DN3_SP0_c0.t1
OG0015812	Ag004G311820	ESY5_g3441_DN3_SP8_c0.t1
OG0015814	Ag004G310670	ESY5_g3367_DN3_SP0_c0.t1
OG0015815	Ag004G310710	ESY5_g3369_DN3_SP0_c0.t1
OG0015816	Ag004G310770	ESY5_g3376_DN3_SP1_c0.t1
OG0015818	Ag004G311100	ESY5_g3410_DN3_SP0_c0.t1, ESY5_g2575_DN3_SP0_c0.t1
OG0015820	Ag004G310140	ESY5_g3303_DN3_SP0_c0.t1
OG0015821	Ag004G310130	ESY5_g3302_DN3_SP3_c0.t1
OG0015822	Ag004G309850	ESY5_g3277_DN3_SP7_c0.t1
OG0015823	Ag004G309650	ESY5_g3270_DN3_SP0_c0.t1
OG0015824	Ag004G309620	ESY5_g3268_DN2_SP0_c0.t1
OG0015825	Ag004G309370	ESY5_g3254_DN3_SP8_c0.t1
OG0015826	Ag004G309230	ESY5_g3234_DN3_SP0_c0.t1
OG0015827	Ag004G308950	ESY5_g3193_DN1_SP0_c0.t1
OG0015828	Ag004G308720	ESY5_g3157_DN3_SP0_c8.t1
OG0015829	Ag004G308820	ESY5_g3169_DN1_SP0_c0.t1
OG0015830	Ag004G308030	ESY5_g3081_DN3_SP8_c0.t1
OG0015831	Ag004G307430	ESY5_g4471_DN3_SP8_c0.t1, ESY15_g64358_DN2_SP0_c0.t1
OG0015832	Ag004G307460	ESY5_g4473_DN2_SP0_c0.t1
OG0015833	Ag005G418150	ESY21_g55096_DN3_SP0_c0.t1
OG0015834	Ag004G307160	ESY5_g4510_DN3_SP0_c0.t1
OG0015835	Ag004G306800	ESY5_g4548_DN3_SP0_c34.t1
OG0015836	Ag004G306250	ESY5_g4584_DN3_SP0_c0.t1
OG0015837	Ag004G306130	ESY5_g4598_DN3_SP0_c0.t1
OG0015838	Ag004G306100	ESY5_g4603_DN2_SP0_c0.t1
OG0015839	Ag004G305670	ESY5_g4658_DN3_SP5_c0.t1
OG0015840	Ag004G305980	ESY5_g4621_DN3_SP5_c8.t1
OG0015841	Ag004G305960	ESY5_g4625_DN3_SP8_c0.t1
OG0015842	Ag004G305810	ESY5_g4641_DN3_SP0_c19.t1
OG0015843	Ag004G305780	ESY5_g4645_DN3_SP7_c0.t1
OG0015844	Ag004G305640	ESY5_g4661_DN3_SP2_c0.t1
OG0015845	Ag004G305630	ESY5_g4662_DN3_SP0_c0.t1
OG0015846	Ag004G305610	ESY5_g4664_DN3_SP0_c0.t1
OG0015847	Ag004G305570	ESY5_g4673_DN3_SP0_c0.t1
OG0015848	Ag004G304980	ESY5_g4738_DN3_SP0_c0.t1
OG0015849	Ag004G304860	ESY8_g58435_DN3_SP1_c0.t1
OG0015850	Ag007G634830	ESY15_g64774_DN3_SP1_c0.t1
OG0015851	Ag004G304850	ESY5_g4752_DN1_SP0_c0.t1
OG0015852	Ag004G304830	ESY5_g4755_DN3_SP0_c0.t1
OG0015853	Ag004G304080	ESY5_g4821_DN3_SP0_c0.t1
OG0015854	Ag004G303980	ESY5_g4826_DN3_SP0_c0.t1, ESY1_g8544_DN2_SP0_c0.t1
OG0015855	Ag004G303510	ESY5_g4874_DN3_SP0_c0.t1
OG0015856	Ag004G303490	ESY5_g4877_DN3_SP0_c0.t1
OG0015857	Ag004G307780	ESY5_g4444_DN3_SP5_c0.t1
OG0015858	Ag004G303250	ESY5_g4898_DN3_SP1_c0.t1
OG0015859	Ag004G303220	ESY5_g4907_DN3_SP0_c0.t1
OG0015860	Ag004G303210	ESY5_g4908_DN3_SP0_c0.t1
OG0015861	Ag004G303090	ESY5_g4928_DN3_SP0_c0.t1
OG0015862	Ag004G302630	ESY5_g4978_DN2_SP0_c0.t1
OG0015863	Ag006G565530	ESY4_g21714_DN3_SP0_c0.t1
OG0015864	Ag004G301990	ESY5_g5081_DN3_SP0_c0.t1
OG0015865	Ag004G301960	ESY5_g5084_DN3_SP0_c0.t1
OG0015866	Ag004G301950	ESY5_g5085_DN3_SP2_c0.t1
OG0015867	Ag004G301160	ESY5_g5103_DN1_SP0_c0.t1
OG0015868	Ag004G301620	ESY5_g5145_DN3_SP0_c0.t1
OG0015869	Ag004G300830	ESY5_g5171_DN3_SP7_c0.t1
OG0015870	Ag004G300740	ESY5_g5174_DN2_SP0_c0.t1
OG0015871	Ag004G300730	ESY5_g5175_DN3_SP4_c0.t1
OG0015872	Ag004G300600	ESY5_g5201_DN3_SP1_c0.t1
OG0015873	Ag004G300260	ESY5_g5238_DN3_SP7_c0.t1
OG0015874	Ag004G299850	ESY5_g5311_DN3_SP0_c0.t1
OG0015875	Ag004G299720	ESY5_g5334_DN3_SP0_c0.t1
OG0015877	Ag004G299310	ESY5_g5351_DN2_SP0_c0.t1
OG0015878	Ag004G299470	ESY5_g5369_DN3_SP3_c0.t1
OG0015879	Ag004G299230	ESY5_g5383_DN3_SP6_c0.t1
OG0015880	Ag004G299210	ESY5_g5385_DN3_SP0_c0.t1
OG0015881	Ag004G298540	ESY5_g5467_DN3_SP3_c16.t1
OG0015883	Ag004G297820	ESY5_g5522_DN3_SP8_c0.t1
OG0015884	Ag004G297760	ESY5_g5528_DN3_SP1_c0.t1
OG0015885	Ag004G297630	ESY5_g5538_DN3_SP0_c0.t1
OG0015886	Ag004G297620	ESY5_g5539_DN3_SP0_c14.t1
OG0015887	Ag004G297610	ESY5_g5541_DN3_SP8_c0.t1
OG0015888	Ag004G297550	ESY5_g5546_DN3_SP8_c0.t1
OG0015889	Ag004G297520	ESY5_g5549_DN3_SP0_c0.t1
OG0015890	Ag004G297510	ESY5_g5553_DN3_SP0_c0.t1
OG0015891	Ag004G297440, Ag004G297430	ESY5_g5560_DN3_SP0_c0.t1
OG0015892	Ag004G297370	ESY5_g5570_DN3_SP0_c0.t1
OG0015893	Ag004G297300	ESY5_g5579_DN2_SP7_c0.t1
OG0015894	Ag007G612940	ESY7_g17683_DN2_SP0_c0.t1
OG0015895	Ag007G614440	ESY7_g17592_DN3_SP8_c0.t1
OG0015896	Ag007G614040	ESY7_g17618_DN2_SP0_c0.t1
OG0015897	Ag007G613510	ESY7_g17640_DN3_SP6_c0.t1
OG0015898	Ag007G613330	ESY7_g17653_DN3_SP0_c0.t1
OG0015899	Ag007G613260	ESY7_g17663_DN3_SP0_c3.t1
OG0015900	Ag007G614700	ESY7_g17573_DN3_SP2_c0.t1
OG0015901	Ag007G615580	ESY7_g17561_DN3_SP0_c0.t1
OG0015902	Ag007G615850	ESY7_g17558_DN1_SP0_c18.t1
OG0015903	Ag007G618940	ESY7_g17439_DN3_SP0_c0.t1
OG0015904	Ag007G618610	ESY7_g17447_DN3_SP7_c0.t1
OG0015905	Ag007G618150	ESY7_g17460_DN3_SP4_c0.t1
OG0015906	Ag007G617970, Ag007G617960	ESY7_g17467_DN3_SP0_c0.t1
OG0015907	Ag007G617520, Ag007G617530	ESY7_g17483_DN3_SP1_c0.t1
OG0015908	Ag007G620150	ESY7_g17387_DN3_SP0_c17.t1
OG0015909	Ag007G621690	ESY7_g17329_DN3_SP0_c0.t1
OG0015910	Ag005G489160	ESY3_g32476_DN3_SP8_c0.t1
OG0015911	Ag007G621170	ESY7_g17352_DN3_SP5_c0.t1
OG0015912	Ag007G622560	ESY7_g17289_DN3_SP0_c0.t1
OG0015913	Ag007G623050	ESY7_g17277_DN3_SP0_c0.t1
OG0015914	Ag007G623860	ESY7_g17248_DN3_SP7_c0.t1
OG0015915	Ag007G624020	ESY7_g17242_DN3_SP3_c0.t1
OG0015916	Ag007G624070	ESY7_g17238_DN3_SP0_c0.t1
OG0015917	Ag007G624690	ESY7_g17203_DN3_SP0_c0.t1
OG0015918	Ag007G625220	ESY7_g17178_DN3_SP8_c0.t1
OG0015919	Ag007G625200	ESY7_g17181_DN3_SP0_c0.t1
OG0015920	Ag007G625490	ESY7_g17166_DN1_SP0_c0.t1
OG0015921	Ag007G626140	ESY7_g17150_DN3_SP3_c0.t1
OG0015922	Ag007G626490	ESY7_g17142_DN3_SP8_c0.t1
OG0015923	Ag007G626530	ESY7_g17140_DN3_SP0_c0.t1
OG0015924	Ag007G628110	ESY7_g17101_DN3_SP0_c0.t1
OG0015925	Ag007G628320	ESY7_g17098_DN3_SP0_c0.t1
OG0015926	Ag007G631460	ESY7_g17068_DN3_SP1_c0.t1
OG0015927	Ag007G631450	ESY7_g17067_DN3_SP5_c0.t1
OG0015928	Ag007G631100	ESY7_g17042_DN2_SP0_c0.t1
OG0015929	Ag007G630940	ESY7_g17037_DN3_SP8_c0.t1
OG0015930	Ag004G308740	ESY5_g3159_DN3_SP0_c0.t1
OG0015931	Ag007G630010	ESY7_g16980_DN3_SP0_c0.t1
OG0015932	Ag007G629640	ESY7_g16960_DN3_SP0_c10.t1
OG0015933	Ag007G629630	ESY7_g16959_DN3_SP0_c0.t1
OG0015934	Ag007G629420	ESY7_g16949_DN3_SP7_c0.t1
OG0015935	Ag007G632610	ESY7_g16891_DN1_SP0_c0.t1
OG0015936	Ag007G633960	ESY7_g16865_DN3_SP8_c0.t1
OG0015937	Ag007G634910	ESY10_g15368_DN3_SP0_c0.t1
OG0015939	Ag007G635020	ESY10_g15392_DN3_SP0_c0.t1
OG0015940	Ag007G636520	ESY10_g15487_DN3_SP2_c0.t1
OG0015941	Ag003G210920	ESY10_g15517_DN3_SP6_c0.t1
OG0015942	Ag007G637100	ESY10_g15592_DN3_SP0_c0.t1
OG0015943	Ag007G637110	ESY10_g15593_DN3_SP2_c0.t1
OG0015945	Ag007G641130	ESY10_g15871_DN2_SP0_c0.t1
OG0015946	Ag008G691110	ESY1_g9307_DN2_SP0_c13.t1
OG0015947	Ag007G640990	ESY10_g15890_DN3_SP1_c0.t1
OG0015948	Ag005G462860	ESY39_g61438_DN3_SP0_c0.t1
OG0015951	Ag007G643120	ESY15_g64784_DN3_SP8_c0.t1
OG0015953	Ag001G029180	ESY15_g64749_DN3_SP0_c0.t1
OG0015954	Ag007G624000	ESY7_g17244_DN3_SP0_c0.t1
OG0015955	Ag006G505610	ESY7_g18456_DN3_SP0_c0.t1
OG0015957	Ag007G612890	ESY7_g17690_DN3_SP8_c0.t1
OG0015958	Ag007G612880	ESY7_g17691_DN3_SP3_c0.t1
OG0015959	Ag006G505410	ESY7_g18446_DN3_SP0_c0.t1
OG0015961	Ag007G644760	ESY15_g65083_DN3_SP8_c0.t1
OG0015962	Ag006G532510	ESY3_g29361_DN3_SP2_c0.t1
OG0015963	Ag007G644770	ESY15_g64824_DN3_SP0_c0.t1
OG0015964	Ag006G504220	ESY7_g18767_DN3_SP4_c0.t1
OG0015966	Ag006G503060	ESY7_g18795_DN3_SP4_c0.t1
OG0015967	Ag006G502840	ESY7_g18809_DN3_SP0_c0.t1
OG0015968	Ag006G501870	ESY7_g18836_DN3_SP1_c0.t1
OG0015969	Ag006G501850	ESY7_g18838_DN3_SP5_c0.t1
OG0015970	Ag006G501840	ESY7_g18840_DN3_SP2_c8.t1
OG0015971	Ag006G501560	ESY7_g18856_DN3_SP0_c0.t1
OG0015972	Ag006G501510	ESY7_g18858_DN3_SP1_c19.t1
OG0015973	Ag006G501320	ESY7_g18863_DN3_SP3_c0.t1
OG0015974	Ag006G501230	ESY7_g18872_DN3_SP0_c0.t1
OG0015975	Ag006G501190	ESY7_g18876_DN3_SP0_c0.t1
OG0015976	Ag006G500450	ESY7_g18927_DN3_SP4_c0.t1
OG0015978	Ag006G500030	ESY7_g18949_DN3_SP0_c0.t1
OG0015979	Ag006G499960	ESY7_g18957_DN3_SP4_c0.t1
OG0015980	Ag006G499780	ESY7_g18974_DN3_SP0_c0.t1
OG0015981	Ag006G499240	ESY7_g19009_DN3_SP8_c0.t1
OG0015982	Ag004G326250	ESY5_g4372_DN3_SP0_c0.t1
OG0015983	Ag006G498580	ESY7_g19061_DN3_SP0_c0.t1
OG0015984	Ag006G498230	ESY7_g19077_DN3_SP7_c0.t1
OG0015985	Ag006G498120	ESY7_g19091_DN3_SP4_c0.t1
OG0015986	Ag008G719910	ESY6_g49906_DN2_SP0_c0.t1
OG0015987	Ag008G719930	ESY6_g49908_DN3_SP3_c0.t1
OG0015988	Ag008G719960	ESY6_g49911_DN3_SP0_c0.t1
OG0015989	Ag008G720130	ESY6_g49917_DN3_SP0_c0.t1
OG0015990	Ag008G721020	ESY6_g49973_DN3_SP8_c0.t1
OG0015991	Ag008G721170	ESY6_g49988_DN2_SP0_c0.t1
OG0015992	Ag008G721610	ESY6_g50008_DN3_SP0_c0.t1
OG0015993	Ag008G721700	ESY6_g50019_DN3_SP0_c0.t1
OG0015994	Ag008G721830	ESY6_g50023_DN3_SP0_c0.t1
OG0015995	Ag008G721920	ESY6_g50028_DN3_SP8_c0.t1
OG0015996	Ag008G722570	ESY6_g50073_DN3_SP4_c0.t1
OG0015997	Ag008G722500	ESY6_g50070_DN3_SP0_c0.t1
OG0015998	Ag008G722350	ESY6_g50054_DN3_SP0_c0.t1
OG0015999	Ag008G722340	ESY6_g50053_DN3_SP0_c0.t1
OG0016001	Ag008G722970	ESY6_g50107_DN3_SP0_c18.t1
OG0016002	Ag008G723390	ESY6_g50129_DN3_SP8_c0.t1
OG0016003	Ag008G723450	ESY6_g50132_DN3_SP4_c17.t1
OG0016004	Ag008G723510	ESY6_g50139_DN3_SP0_c0.t1
OG0016005	Ag005G426410	ESY3_g27270_DN3_SP0_c0.t1
OG0016006	Ag008G723850	ESY6_g50163_DN3_SP0_c0.t1
OG0016007	Ag008G723920	ESY6_g50170_DN3_SP7_c0.t1
OG0016008	Ag008G724420	ESY6_g50203_DN3_SP7_c0.t1
OG0016009	Ag008G724500	ESY6_g50208_DN3_SP7_c0.t1
OG0016010	Ag008G724940	ESY6_g49579_DN3_SP4_c0.t1
OG0016011	Ag008G724970	ESY6_g49577_DN3_SP0_c0.t1
OG0016012	Ag008G724980	ESY6_g49576_DN3_SP0_c0.t1
OG0016013	Ag008G725300	ESY6_g49552_DN3_SP8_c0.t1
OG0016015	Ag008G725790	ESY6_g49514_DN3_SP0_c0.t1
OG0016016	Ag008G726140	ESY6_g49478_DN3_SP8_c0.t1
OG0016017	Ag008G726240	ESY6_g49463_DN3_SP7_c0.t1
OG0016018	Ag008G726870	ESY6_g49416_DN3_SP0_c0.t1
OG0016019	Ag008G726920	ESY6_g49405_DN3_SP4_c0.t1
OG0016020	Ag008G727100	ESY6_g49385_DN3_SP0_c0.t1
OG0016021	Ag008G727200	ESY6_g49375_DN3_SP8_c0.t1
OG0016022	Ag008G727210	ESY6_g49374_DN3_SP3_c0.t1
OG0016023	Ag008G727890	ESY6_g49339_DN3_SP0_c0.t1
OG0016024	Ag008G728120	ESY6_g49844_DN3_SP8_c0.t1
OG0016025	Ag008G728310	ESY6_g49824_DN3_SP0_c0.t1
OG0016026	Ag008G728610	ESY6_g49797_DN3_SP1_c0.t1
OG0016027	Ag008G728710	ESY6_g49783_DN2_SP0_c0.t1
OG0016028	Ag008G728960	ESY6_g49752_DN3_SP0_c0.t1
OG0016029	Ag008G706640	ESY6_g48638_DN3_SP7_c0.t1
OG0016030	Ag008G706220	ESY6_g48617_DN2_SP0_c0.t1
OG0016031	Ag008G706090	ESY6_g48604_DN3_SP3_c0.t1
OG0016032	Ag008G706080	ESY6_g48603_DN3_SP0_c0.t1
OG0016033	Ag008G705960	ESY6_g48595_DN3_SP3_c0.t1
OG0016034	Ag008G705910	ESY6_g48589_DN3_SP0_c0.t1
OG0016035	Ag008G705420	ESY6_g48563_DN3_SP6_c0.t1
OG0016036	Ag008G705400	ESY6_g48561_DN3_SP0_c0.t1
OG0016037	Ag001G067380	ESY1_g10141_DN2_SP0_c0.t1
OG0016038	Ag001G067470	ESY1_g10131_DN3_SP2_c0.t1
OG0016039	Ag001G059430, Ag001G059610	ESY1_g10103_DN3_SP8_c0.t1
OG0016040	Ag001G062450	ESY1_g10047_DN3_SP0_c0.t1
OG0016041	Ag001G061230	ESY1_g9936_DN3_SP0_c0.t1
OG0016042	Ag001G061190	ESY1_g9933_DN3_SP8_c0.t1
OG0016043	Ag005G404140	ESY1_g9915_DN3_SP0_c0.t1
OG0016044	Ag001G060480	ESY1_g9882_DN3_SP0_c0.t1
OG0016045	Ag001G060060	ESY1_g9860_DN3_SP6_c0.t1
OG0016048	Ag008G693250	ESY1_g9692_DN3_SP6_c0.t1
OG0016049	Ag008G693200	ESY1_g9689_DN3_SP7_c0.t1
OG0016050	Ag008G722290	ESY6_g50051_DN3_SP0_c0.t1
OG0016051	Ag008G692620	ESY1_g9640_DN3_SP4_c0.t1
OG0016052	Ag008G691760	ESY1_g9447_DN3_SP2_c0.t1
OG0016053	Ag008G691620	ESY1_g9359_DN3_SP8_c0.t1
OG0016054	Ag008G691600	ESY1_g9345_DN3_SP1_c17.t1
OG0016055	Ag007G581470	ESY4_g23321_DN3_SP8_c0.t1
OG0016056	Ag001G056170	ESY1_g9189_DN3_SP0_c0.t1
OG0016057	Ag001G056120	ESY1_g9180_DN3_SP2_c0.t1
OG0016058	Ag001G056080	ESY1_g9172_DN3_SP0_c0.t1
OG0016059	Ag001G055900	ESY1_g9115_DN3_SP7_c0.t1
OG0016060	Ag001G055670	ESY1_g9109_DN3_SP0_c0.t1
OG0016061	Ag001G055610	ESY1_g9105_DN3_SP8_c0.t1
OG0016062	Ag008G728730	ESY6_g49782_DN3_SP8_c0.t1
OG0016063	Ag001G054930	ESY1_g9004_DN3_SP8_c0.t1
OG0016064	Ag001G055020	ESY1_g8993_DN3_SP0_c0.t1
OG0016065	Ag001G055320	ESY1_g8925_DN3_SP8_c0.t1
OG0016066	Ag001G055540	ESY1_g8850_DN3_SP8_c0.t1
OG0016067	Ag001G054580	ESY1_g8757_DN3_SP0_c0.t1
OG0016068	Ag001G054390	ESY1_g8625_DN3_SP0_c0.t1
OG0016069	Ag001G054320	ESY1_g8604_DN3_SP0_c0.t1
OG0016071	Ag001G054000	ESY1_g8598_DN3_SP7_c0.t1
OG0016072	Ag001G053460	ESY1_g8467_DN3_SP7_c0.t1
OG0016073	Ag001G053530	ESY1_g8453_DN3_SP1_c0.t1
OG0016074	Ag001G053540	ESY1_g8452_DN3_SP8_c0.t1
OG0016075	Ag001G053560	ESY1_g8451_DN3_SP6_c0.t1
OG0016076	Ag001G053620	ESY1_g8392_DN3_SP4_c0.t1
OG0016077	Ag001G052920	ESY1_g8295_DN3_SP8_c0.t1
OG0016078	Ag003G259120	ESY1_g8249_DN3_SP8_c18.t1
OG0016079	Ag001G052280	ESY1_g8217_DN3_SP4_c0.t1
OG0016081	Ag010G740760, Ag001G050560	ESY1_g7836_DN3_SP2_c0.t1
OG0016082	Ag010G740610, Ag001G050290	ESY1_g7755_DN3_SP7_c0.t1
OG0016083	Ag003G294360	ESY11_g54849_DN3_SP8_c0.t1
OG0016084	Ag008G706630	ESY1_g12118_DN2_SP0_c0.t1
OG0016085	Ag005G425290	ESY4_g25165_DN3_SP0_c0.t1
OG0016086	Ag008G674450	ESY1_g6847_DN3_SP8_c0.t1
OG0016087	Ag001G051870	ESY1_g6778_DN3_SP7_c0.t1
OG0016088	Ag002G188530	ESY2_g33533_DN3_SP0_c0.t1
OG0016089	Ag001G099470	ESY1_g6783_DN3_SP3_c0.t1
OG0016090	Ag008G675130	ESY4_g25954_DN3_SP8_c0.t1
OG0016091	Ag004G299600	ESY5_g5343_DN3_SP0_c0.t1
OG0016092	Ag004G353930	ESY2_g34495_DN3_SP0_c0.t1
OG0016093	Ag004G355810	ESY19_g41932_DN3_SP1_c0.t1
OG0016094	Ag004G354250	ESY2_g34508_DN3_SP8_c0.t1
OG0016095	Ag004G353870	ESY2_g34488_DN3_SP3_c0.t1
OG0016096	Ag004G354700	ESY21_g55188_DN3_SP6_c0.t1
OG0016097	Ag004G351710	ESY2_g34433_DN3_SP8_c0.t1
OG0016098	Ag004G350810	ESY2_g34406_DN3_SP8_c0.t1
OG0016099	Ag005G471150	ESY3_g30079_DN3_SP7_c0.t1
OG0016100	Ag004G351380	ESY2_g34422_DN3_SP1_c0.t1
OG0016101	Ag004G350600	ESY2_g34396_DN2_SP0_c0.t1
OG0016103	Ag004G350500	ESY2_g34388_DN3_SP1_c0.t1
OG0016104	Ag004G350440	ESY2_g35354_DN3_SP0_c0.t1
OG0016105	Ag004G350430	ESY2_g35356_DN3_SP7_c0.t1
OG0016106	Ag004G349900	ESY2_g35374_DN3_SP1_c0.t1
OG0016107	Ag004G349330	ESY2_g35395_DN3_SP0_c0.t1
OG0016109	Ag004G348870	ESY2_g35416_DN3_SP2_c0.t1
OG0016110	Ag004G348860	ESY2_g35417_DN3_SP0_c0.t1
OG0016111	Ag004G348420	ESY2_g35435_DN3_SP0_c0.t1
OG0016112	Ag004G347430	ESY2_g35470_DN3_SP1_c0.t1
OG0016113	Ag004G346750, Ag006G576530	ESY2_g35487_DN2_SP1_c44.t1
OG0016114	Ag004G346430	ESY2_g35498_DN3_SP7_c0.t1
OG0016115	Ag004G346150	ESY2_g35515_DN3_SP0_c0.t1
OG0016116	Ag004G345990	ESY2_g35525_DN3_SP0_c0.t1
OG0016117	Ag008G719840	ESY6_g49902_DN1_SP0_c0.t1
OG0016118	Ag004G344630	ESY2_g35586_DN3_SP2_c0.t1
OG0016119	Ag004G344550	ESY2_g35589_DN3_SP0_c0.t1
OG0016120	Ag004G344180	ESY2_g35609_DN3_SP8_c0.t1
OG0016121	Ag004G344070	ESY2_g35621_DN3_SP8_c0.t1
OG0016122	Ag004G343450	ESY2_g35641_DN3_SP0_c0.t1
OG0016123	Ag004G343390	ESY2_g35644_DN3_SP0_c0.t1
OG0016124	Ag004G343250	ESY2_g35659_DN3_SP0_c0.t1
OG0016125	Ag004G343130	ESY2_g35661_DN3_SP0_c0.t1
OG0016126	Ag004G343090	ESY2_g35665_DN3_SP0_c0.t1
OG0016127	Ag004G342810	ESY2_g35673_DN3_SP0_c0.t1
OG0016128	Ag004G342680	ESY2_g35680_DN3_SP7_c0.t1
OG0016129	Ag004G342610	ESY2_g35688_DN2_SP0_c0.t1, ESY2_g35686_DN2_SP0_c0.t1
OG0016130	Ag004G342500	ESY2_g35709_DN3_SP0_c7.t1
OG0016131	Ag004G342490	ESY2_g35710_DN3_SP3_c0.t1
OG0016132	Ag004G342430	ESY2_g35713_DN3_SP0_c0.t1
OG0016133	Ag004G342410	ESY2_g35715_DN3_SP4_c0.t1
OG0016134	Ag004G342330	ESY2_g35721_DN3_SP8_c0.t1
OG0016135	Ag004G342260	ESY2_g35726_DN3_SP8_c0.t1
OG0016136	Ag003G240660	ESY2_g35758_DN3_SP0_c0.t1
OG0016137	Ag003G214910	ESY2_g35039_DN2_SP6_c0.t1
OG0016138	Ag003G215190	ESY2_g35054_DN3_SP3_c0.t1
OG0016139	Ag003G215260	ESY2_g35057_DN3_SP0_c0.t1
OG0016140	Ag003G215360	ESY2_g35067_DN3_SP0_c0.t1
OG0016141	Ag003G216810	ESY2_g34590_DN3_SP2_c0.t1
OG0016142	Ag003G217010	ESY2_g34594_DN3_SP0_c0.t1
OG0016143	Ag003G218080	ESY2_g34616_DN3_SP8_c0.t1
OG0016144	Ag003G218160	ESY2_g34625_DN3_SP8_c0.t1
OG0016145	Ag003G218680	ESY2_g34642_DN3_SP1_c0.t1
OG0016146	Ag003G219360	ESY2_g34680_DN3_SP0_c0.t1
OG0016148	Ag003G219690	ESY2_g34701_DN3_SP6_c0.t1
OG0016149	Ag003G219830	ESY2_g34708_DN3_SP0_c0.t1
OG0016150	Ag003G220010	ESY2_g34721_DN1_SP0_c0.t1
OG0016151	Ag005G425720	ESY16_g62341_DN3_SP0_c0.t1
OG0016152	Ag003G220170	ESY2_g34731_DN3_SP0_c0.t1
OG0016153	Ag003G220360	ESY2_g34733_DN3_SP3_c0.t1
OG0016154	Ag003G220670	ESY2_g34745_DN3_SP3_c0.t1
OG0016155	Ag003G220680	ESY2_g34746_DN3_SP0_c0.t1
OG0016156	Ag003G221890	ESY2_g34766_DN3_SP0_c0.t1
OG0016157	Ag003G222130	ESY2_g34771_DN3_SP0_c0.t1, ESY2_g34767_DN2_SP0_c0.t1
OG0016158	Ag003G222400	ESY2_g34782_DN3_SP2_c0.t1
OG0016159	Ag003G222480	ESY2_g34787_DN3_SP0_c0.t1
OG0016160	Ag003G223490	ESY2_g34821_DN3_SP8_c0.t1
OG0016161	Ag003G224750	ESY2_g36076_DN3_SP0_c0.t1
