Orthogroup	Alyssum_gmelinii	Arabidopsis_lyrata_Rawat
OG0017385	Ag003G223480	AL2G35870
OG0017386	Ag003G224130	AL2G35780
OG0017387	Ag004G332570	AL1G32460
OG0017388	Ag003G228210	AL2G34880
OG0017389	Ag003G229590, Ag003G229600	AL2G34560
OG0017390	Ag003G231620	AL2G34200
OG0017391	Ag008G719540	AL6G30900
OG0017392	Ag003G233040	AL2G33970
OG0017393	Ag001G042080	AL7G44000
OG0017394	Ag003G234420	AL2G33550
OG0017395	Ag003G235000	AL2G33460
OG0017396	Ag003G236420	AL2G33190
OG0017397	Ag003G236680	AL2G33090
OG0017398	Ag003G237140	AL2G32940
OG0017399	Ag003G238030	AL2G32750
OG0017400	Ag003G239200	AL2G32250
OG0017401	Ag003G213630	AL2G38950
OG0017402	Ag003G212720	AL2G39200
OG0017404	Ag003G211520	AL2G40100
OG0017405	Ag003G211270	AL2G40180
OG0017406	Ag003G210660	AL2G40400
OG0017407	Ag003G210520	AL2G40500
OG0017408	Ag003G210230	AL2G40580
OG0017409	Ag003G208150	AL2G41380
OG0017410	Ag003G207350	AL2G41540
OG0017411	Ag003G207670	AL2G41700
OG0017413	Ag003G207730	AL2G41730
OG0017415	Ag005G469860	AL3G24910
OG0017416	Ag005G469630	AL3G25150
OG0017417	Ag005G468990	AL3G25470
OG0017418	Ag005G468440	AL3G25740
OG0017419	Ag005G468300	AL3G25860
OG0017420	Ag005G465450	AL3G26900
OG0017421	Ag005G465430	AL3G26910
OG0017422	Ag005G464540	AL3G27390
OG0017424	Ag005G464390	AL3G27550
OG0017425	Ag005G463870	AL3G27840
OG0017426	Ag005G462990	AL3G28270
OG0017427	Ag005G461460	AL3G29030
OG0017428	Ag005G461090	AL3G29290
OG0017429	Ag005G459970	AL3G29710
OG0017430	Ag005G456560	AL3G31060
OG0017431	Ag005G454770	AL3G31730
OG0017432	Ag005G454750	nbis-gene-729
OG0017435	Ag005G448850	AL3G33060
OG0017437	Ag005G448640	AL3G33160
OG0017438	Ag005G448530	AL3G33190
OG0017439	Ag005G448520	AL3G33200
OG0017440	Ag005G441370	AL3G35640
OG0017441	Ag005G441970	AL3G35360
OG0017443	Ag005G441240	AL3G35740
OG0017444	Ag005G441230	AL3G35750
OG0017445	Ag005G438320	AL3G36760
OG0017447	Ag005G437540	AL3G37050
OG0017448	Ag005G435670	AL3G37870
OG0017449	Ag005G432690, Ag005G434000	AL3G38580
OG0017450	Ag005G429720	AL3G39970
OG0017451	Ag005G429710	AL3G39980
OG0017452	Ag005G428500	AL3G40440
OG0017453	Ag005G427670	AL3G40620
OG0017454	Ag006G530820	AL4G17260
OG0017455	Ag005G425690	AL3G42770
OG0017456	Ag005G420930	AL3G44100
OG0017457	Ag007G614960	AL3G45230
OG0017459	Ag005G424820	AL3G43560
OG0017460	Ag005G420510	AL3G45550
OG0017461	Ag005G420090	AL3G45910
OG0017465	Ag005G415950	AL3G50300
OG0017466	Ag005G414150	AL3G50680, AL3G27500
OG0017467	Ag005G414660	AL3G50820
OG0017468	Ag005G410670	AL3G51740
OG0017469	Ag005G409320	AL3G53100
OG0017471	Ag005G402640	AL3G47990
OG0017472	Ag005G403150	AL3G53280
OG0017473	Ag005G403400	AL3G53360
OG0017475	Ag005G404330	AL3G53920
OG0017476	Ag002G197890	AL3G53900
OG0017478	Ag005G404440	AL3G54130
OG0017479	Ag005G404450	AL3G54160
OG0017480	Ag001G000110	AL1G64510
OG0017481	Ag001G000900	AL1G64000
OG0017482	Ag001G001140	AL1G63800
OG0017483	Ag001G001380	AL1G63630
OG0017484	Ag001G002450	AL1G63310
OG0017485	Ag001G002860	AL1G63210
OG0017486	Ag001G002930	AL1G63150
OG0017487	Ag001G002940	AL1G63140
OG0017488	Ag001G003520	AL1G62930
OG0017489	Ag001G004370	AL1G62630
OG0017490	Ag001G005070	AL1G62350
OG0017491	Ag001G006960	AL1G61470
OG0017492	Ag001G006980	AL1G61450
OG0017493	Ag001G008100	AL1G60900
OG0017494	Ag001G008350	AL1G60810
OG0017495	Ag001G014110	AL1G58290
OG0017496	Ag001G014370	AL1G58240
OG0017498	Ag001G017020	AL1G57530
OG0017499	Ag001G023280	AL1G55800
OG0017500	Ag001G023540	AL1G55680
OG0017501	Ag001G023620	AL1G55660
OG0017502	Ag001G024560	AL1G55320
OG0017503	Ag001G024710	AL6G50210
OG0017504	Ag001G025830	AL1G54950
OG0017505	Ag001G028450	AL7G38750
OG0017506	Ag001G028500	AL7G38800
OG0017507	Ag001G031900	AL7G39510
OG0017508	Ag001G032840	AL7G39670
OG0017510	Ag007G580600	AL1G44410
OG0017511	Ag002G160690	AL4G30480
OG0017512	Ag002G160590	AL4G30410
OG0017513	Ag001G064520	AL5G32730
OG0017514	Ag001G064500	AL5G32750
OG0017516	Ag001G069960	AL5G33570
OG0017517	Ag001G070870	AL5G33780
OG0017518	Ag001G070930	AL5G33810
OG0017519	Ag001G073020	AL5G34670
OG0017520	Ag001G073130	AL5G34740
OG0017521	Ag001G073230	AL5G34750
OG0017522	Ag001G073360	AL5G34820
OG0017523	Ag001G074050	AL5G35030
OG0017524	Ag001G075200	AL5G35490
OG0017525	Ag001G074800	AL5G35280
OG0017526	Ag001G074860	AL5G35320
OG0017527	Ag001G076490	AL5G36050
OG0017528	Ag001G076810	AL5G36160
OG0017530	Ag001G078300	AL5G36490
OG0017531	Ag001G078630	AL5G36610
OG0017532	Ag001G078650	AL5G36630
OG0017533	Ag001G079170	AL5G36840
OG0017534	Ag001G080040	AL5G37200
OG0017535	Ag001G079920	AL5G37110
OG0017536	Ag001G080550	AL5G37380
OG0017537	Ag001G081280	AL5G37680
OG0017539	Ag001G084360	AL5G38860
OG0017540	Ag001G084990	AL5G39100
OG0017541	Ag001G088470	AL5G40410
OG0017542	Ag001G088810	AL5G40590
OG0017543	Ag001G089570	AL5G40910
OG0017544	Ag001G091550	AL5G41940
OG0017545	Ag001G091630	AL5G41970
OG0017546	Ag001G092800	AL5G42660
OG0017547	Ag001G064690	nbis-gene-1354
OG0017548	Ag001G093590	AL5G43080
OG0017549	Ag001G093630	AL5G43130
OG0017550	Ag001G095720	AL5G44370
OG0017551	Ag001G096780	AL5G44940
OG0017552	Ag001G097800	AL5G45390
OG0017553	Ag001G098010	AL5G45480
OG0017554	Ag001G098830	AL5G46200
OG0017555	Ag001G098940	AL5G46300
OG0017556	Ag001G093750	AL5G43230
OG0017557	Ag001G000570	AL1G64250
OG0017558	Ag001G007410	AL1G61210
OG0017559	Ag001G008060	AL1G60930
OG0017560	Ag001G011020	AL1G59320
OG0017561	Ag001G026750, Ag004G401730, Ag004G386810, Ag002G181800	AL1G59060
OG0017562	Ag001G031830	AL7G39460
OG0017563	Ag001G051280	AL5G20630, AL5G24610
OG0017564	Ag001G054540	AL5G27120
OG0017565	Ag001G058700	nbis-gene-1336
OG0017566	Ag001G064150	AL5G32980
OG0017567	Ag001G064510	AL5G33290, AL5G32740
OG0017568	Ag001G066980	AL5G31980
OG0017569	Ag001G070960	AL5G33860
OG0017570	Ag001G071070	nbis-gene-1357
OG0017570	Ag001G071030, Ag001G071020	AL5G33930
OG0017571	Ag001G072820	AL7G51070, nbis-gene-1936, AL7G50960, AL7G50310
OG0017572	Ag001G075150	AL5G35440
OG0017573	Ag001G075180	AL5G35470
OG0017574	Ag001G075310	AL5G35540
OG0017575	Ag001G077410	AL5G36350
OG0017576	Ag001G079220	AL5G36850
OG0017577	Ag001G080420	AL5G37280
OG0017578	Ag001G081060	AL5G37590
OG0017579	Ag001G088060	AL5G40320
OG0017580	Ag001G098370	AL5G45840
OG0017581	Ag001G099240	AL8G45540
OG0017583	Ag002G117580	AL8G44240
OG0017584	Ag002G123720	AL1G55010
OG0017585	Ag002G201870, Ag002G124430, Ag002G146670, Ag006G516970	AL3G46210
OG0017586	Ag002G142300	AL6G47340
OG0017587	Ag002G145190	AL6G46250
OG0017588	Ag002G161760	AL4G30880
OG0017589	Ag002G164770	AL4G31910
OG0017590	Ag002G176220	AL4G35570
OG0017591	Ag002G178250	AL4G36140
OG0017592	Ag002G184010	AL4G37450
OG0017593	Ag002G189570	AL4G39130
OG0017594	Ag002G191500, Ag002G191630	AL4G40700
OG0017595	Ag002G191810	AL4G40200
OG0017596	Ag002G192910	AL4G40400
OG0017597	Ag002G194930	AL4G41210
OG0017598	Ag002G204750	AL4G46690
OG0017599	Ag003G211990	AL2G39610
OG0017600	Ag003G215540	AL2G38090
OG0017601	Ag004G384890, Ag003G222020, Ag003G222040, Ag003G221970, Ag003G221990, Ag003G226790	AL2G36300
OG0017602	Ag003G228240	AL2G34870
OG0017603	Ag003G234520, Ag003G252720	AL7G24850
OG0017604	Ag003G238180	AL2G32730
OG0017605	Ag003G253380	AL7G24540
OG0017606	Ag003G253540	AL7G24480
OG0017607	Ag003G260610	AL7G22070
OG0017608	Ag003G263840, Ag003G263180	AL7G21450
OG0017609	Ag003G270450	AL7G20380
OG0017610	Ag003G276490	AL7G18180
OG0017611	Ag003G276630	AL7G18270
OG0017612	Ag003G282270	AL7G16590
OG0017613	Ag003G285360	nbis-gene-220
OG0017614	Ag004G297880	AL1G10670
OG0017616	Ag004G301940	AL1G13590
OG0017617	Ag004G304540	AL1G15600
OG0017618	Ag004G305950	AL1G16810
OG0017619	Ag004G306040	AL1G16940
OG0017620	Ag004G308160	AL1G18580
OG0017621	Ag004G308290	AL1G18680
OG0017622	Ag004G314480	AL1G22830
OG0017623	Ag004G319710	AL1G26010
OG0017624	Ag004G320230	AL1G26240
OG0017625	Ag004G322980	AL1G27520
OG0017627	Ag004G332800	AL1G32530
OG0017628	Ag004G339560	AL1G35980
OG0017629	Ag004G341350	AL1G36630
OG0017630	Ag004G343460	AL2G30670
OG0017632	Ag004G347100, Ag004G346910	AL2G29180
OG0017633	Ag004G348840	AL2G28660
OG0017634	Ag004G350300	AL2G28130
OG0017635	Ag004G353360	nbis-gene-563
OG0017636	Ag004G365910	AL1G65720
OG0017637	Ag004G366930	AL1G66670
OG0017638	Ag004G372760	AL2G15820
OG0017639	Ag004G379830	AL2G13400
OG0017640	Ag004G383890	AL2G13740
OG0017641	Ag004G397170	AL2G10860
OG0017642	Ag005G402800	AL3G47945
OG0017643	Ag005G418030	AL3G52530
OG0017644	Ag006G565730, Ag005G432090, Ag005G432100	AL7G32540
OG0017645	Ag005G435120	AL3G38000
OG0017646	Ag005G458090, Ag005G439790	AL7G25210, AL7G25190
OG0017647	Ag005G453490	AL3G31950
OG0017648	Ag005G463030	AL3G28230
OG0017649	Ag005G467360, Ag005G467410, Ag005G466500	AL6G43570, AL6G43580
OG0017650	Ag005G470650	AL3G24430
OG0017651	Ag005G473540	AL3G22780
OG0017652	Ag005G476220	AL3G21210
OG0017653	Ag005G478680	AL3G19660
OG0017654	Ag005G482140	AL3G16990
OG0017655	Ag005G483880	AL7G43850
OG0017656	Ag005G485400	AL3G14610
OG0017657	Ag005G490540	AL3G10910
OG0017658	Ag006G494270	AL6G12240
OG0017659	Ag006G502810	AL6G16030
OG0017660	Ag006G503990	AL7G27020
OG0017661	Ag006G505010	AL6G16710
OG0017662	Ag006G506100	AL6G17210
OG0017663	Ag006G506170, Ag006G506160, Ag008G707720	AL8G35500
OG0017664	Ag006G506700	AL6G17360
OG0017665	Ag006G518400	AL4G40350
OG0017666	Ag006G519530	AL6G53290
OG0017667	Ag006G528010	AL2G23240, AL4G14740
OG0017668	Ag006G552180	AL7G31030
OG0017669	Ag006G554250	AL7G31530
OG0017670	Ag006G564050	AL7G32940
OG0017671	Ag006G564530	AL7G32760
OG0017672	Ag007G580520	AL1G44530
OG0017673	Ag007G583130	AL1G42040
OG0017674	Ag007G584010	AL1G41320
OG0017675	Ag007G584260	AL1G53280
OG0017676	Ag007G584690	AL1G52650
OG0017677	Ag007G584870	AL1G53470
OG0017678	Ag007G586240	AL7G27920
OG0017680	Ag007G591340	AL5G39390
OG0017681	Ag007G592070	AL4G25670
OG0017682	Ag007G595300	AL4G23180, AL228U10010
OG0017683	Ag007G595670	AL4G22870
OG0017684	Ag007G597040	AL4G21340
OG0017685	Ag007G601730	nbis-gene-1493
OG0017686	Ag007G603870	AL6G20430
OG0017687	Ag007G607880	AL6G22410
OG0017688	Ag007G642400	AL8G22620
OG0017689	Ag007G651080	AL7G39980
OG0017690	Ag007G651580	AL7G49630
OG0017691	Ag007G655780	AL7G48250
OG0017692	Ag008G663910	AL5G14220
OG0017693	Ag008G696640	AL8G31460
OG0017694	Ag008G707600	AL8G35460
OG0017695	Ag008G708580	AL8G35800
OG0017696	Ag008G713680	AL6G34010
OG0017699	Ag008G719780	AL6G38150
OG0017700	Ag008G729250	AL8G40400
OG0017701	Ag008G732640	AL8G42770
OG0017751	Ag002G199460	nbis-gene-1766
OG0017752	Ag003G255100	AL7G23820
OG0017753	Ag003G258490	AL7G22660
OG0017754	Ag003G268100	AL7G20920
OG0017755	Ag003G271440	AL7G20130
OG0017756	Ag003G279810	AL7G19610
OG0017757	Ag006G549660	nbis-gene-2229, nbis-gene-229
OG0017757	Ag006G528420	nbis-gene-1885
OG0017757	Ag006G549640	nbis-gene-523
OG0017758	Ag006G540700	AL1G58720
OG0017759	Ag003G282820	AL7G16370
OG0017760	Ag003G284030	AL7G16080
OG0017761	Ag003G277370	AL7G18650
OG0017762	Ag007G578280, Ag001G058540	AL1G46430
OG0017763	Ag007G578140	AL1G46610
OG0017764	Ag007G578060	AL1G46760
OG0017765	Ag001G101160	AL7G37590
OG0017766	Ag004G364620	AL1G64970
OG0017767	Ag004G366550	AL1G66130
OG0017768	Ag004G370460	AL2G16690
OG0017769	Ag004G370700	AL2G16620
OG0017771	Ag004G377860	AL2G14180
OG0017774	Ag012G741070, Ag008G658350	AL5G10290
OG0017777	Ag007G584250	AL5G10840
OG0017779	Ag008G661940	AL5G12760
OG0017781	Ag008G662280	AL5G13090, AL5G13130
OG0017783	Ag008G667430	AL5G15650
OG0017784	Ag008G669030	AL5G16520
OG0017786	Ag008G671260	AL5G17350
OG0017787	Ag001G017000	AL5G18260
OG0017788	Ag004G400220	AL5G19140
OG0017790	Ag004G359530	AL5G11050
OG0017791	Ag004G361080	AL2G23290
OG0017792	Ag004G363040	AL2G22560
OG0017793	Ag004G362260	AL2G22550
OG0017794	Ag004G364470	nbis-gene-2139
OG0017795	Ag004G400150	AL2G10510
OG0017796	Ag004G386050	nbis-gene-371
OG0017797	Ag005G476630	AL3G20960
OG0017799	Ag005G472210	AL3G23330
OG0017804	Ag008G683770	AL8G27240
OG0017806	Ag006G573940	AL7G35500
OG0017808	Ag008G687750	AL8G28950
OG0017809	Ag008G701210	AL8G33090
OG0017810	Ag008G704110	AL8G33720
OG0017811	Ag007G611390	AL6G23890
OG0017812	Ag007G610260	AL6G23630
OG0017814	Ag007G604420	AL6G20750
OG0017815	Ag007G603780	AL6G20420
OG0017816	Ag007G602180	nbis-gene-1494
OG0017817	Ag007G601510	nbis-gene-1490
OG0017818	Ag007G601460	AL6G18930
OG0017821	Ag007G599580	AL6G17800
OG0017823	Ag006G577220	AL7G36930
OG0017824	Ag006G576650	AL7G36610
OG0017825	Ag005G435150	AL3G37990
OG0017827	Ag006G571150	AL7G34670
OG0017828	Ag006G564480	AL7G32800
OG0017829	Ag006G552130	AL7G31010
OG0017831	Ag006G542000	AL7G29760
OG0017832	Ag006G540100, Ag006G538090	AL1G47830
OG0017833	Ag006G535510	AL1G49860
OG0017834	Ag006G535410	AL1G49940
OG0017835	Ag006G534030	AL1G51060
OG0017836	Ag006G533680	AL1G51200
OG0017838	Ag006G532000	AL1G52080
OG0017841	Ag007G581320	AL1G43850
OG0017842	Ag007G581090	AL1G43910
OG0017843	Ag007G580500	AL1G44550
OG0017844	Ag007G580430	AL1G44610
OG0017845	Ag003G285800	AL7G15650
OG0017846	Ag003G286110	AL7G15450
OG0017847	Ag003G290370	AL7G13750
OG0017848	Ag003G290800	AL7G13650
OG0017849	Ag003G291070	nbis-gene-1704
OG0017850	Ag003G291270	AL7G13310
OG0017851	Ag003G292080	AL7G12900
OG0017854	Ag003G294510	AL7G11570
OG0017855	Ag007G645720	AL7G46310
OG0017856	Ag007G645860	AL7G46490
OG0017857	Ag007G647040	AL7G52130
OG0017858	Ag007G648700	AL7G50720
OG0017859	Ag002G162050	AL4G30970
OG0017860	Ag002G162740	AL4G31210
OG0017861	Ag006G561870	AL6G42810
OG0017862	Ag007G618480, Ag002G187260	AL6G42650
OG0017863	Ag002G160560	AL4G30350
OG0017864	Ag004G368600	AL4G29350
OG0017865	Ag002G199880	AL8G18550
OG0017867	Ag004G334780	AL8G19060
OG0017869	Ag002G148270	AL6G44080
OG0017873	Ag002G146870	AL6G45040
OG0017874	Ag002G145880	AL6G45750
OG0017875	Ag002G143560	AL6G46720
OG0017876	Ag002G141650	AL6G47500
OG0017877	Ag002G102990, Ag002G102750	AL8G14090
OG0017878	Ag002G104520	AL8G13130
OG0017879	Ag002G106230	AL8G12770
OG0017880	Ag002G113500	AL8G12080
OG0017881	Ag002G117680	AL8G11730
OG0017882	Ag002G119310	AL8G11630
OG0017883	Ag002G120520	AL8G11350
OG0017885	Ag002G123710	AL8G11100
OG0017887	Ag001G042210	AL7G44030
OG0017889	Ag001G043030	AL9U12140
OG0017890	Ag001G043480	AL9U11560
OG0017893	Ag001G044140, Ag001G039300	AL9U10680
OG0017894	Ag001G038530	AL7G42990
OG0017896	Ag007G614500	AL7G42380
OG0017897	Ag007G614520	AL7G42350
OG0017899	Ag001G036980	AL7G41960
OG0017900	Ag001G036560	AL7G41620
OG0017901	Ag001G033290	nbis-gene-1851
OG0017902	Ag020G743080, Ag001G087370, Ag001G087380	AL5G40040
OG0017903	Ag007G652200	AL7G49320
OG0017904	Ag007G655580	AL7G48480
OG0017906	Ag002G204360	AL4G46350
OG0017907	Ag002G203680	AL4G45970
OG0017908	Ag002G201710	AL4G44620
OG0017909	Ag002G201510	AL4G44490
OG0017911	Ag002G198880	AL4G43190
OG0017912	Ag002G196480	AL4G41750
OG0017913	Ag002G196040	AL4G41620
OG0017914	Ag002G195850	AL4G41560
OG0017915	Ag002G195540	AL4G41410
OG0017916	Ag002G192950	AL4G40420
OG0017917	Ag002G193370	AL4G40600
OG0017918	Ag006G491270	AL6G10360
OG0017919	Ag006G491300	AL6G10380
OG0017920	Ag006G491320	AL6G10390
OG0017921	Ag006G491510	AL6G10530
OG0017922	Ag006G492040	AL6G11000
OG0017925	Ag008G719260	AL6G31180
OG0017926	Ag008G717500	AL6G32270
OG0017927	Ag008G710980	AL8G36680
OG0017928	Ag008G709210	AL8G36100
OG0017930	Ag008G731280	AL8G41850
OG0017931	Ag008G731690	AL8G42160
OG0017933	Ag001G099640	AL8G45170
OG0017934	Ag001G099440	AL8G45300
OG0017936	Ag006G518910	AL6G53480
OG0017937	Ag001G094950	AL6G53470
OG0017938	Ag006G519460	AL6G53300
OG0017941	Ag006G515780	AL6G52230
OG0017942	Ag006G514910	AL6G52000
OG0017943	Ag006G510860	AL6G50710
OG0017944	Ag003G282010, Ag007G588320	nbis-gene-1074
OG0017945	Ag007G590550	AL4G27090
OG0017946	Ag007G593540	AL4G24710
OG0017947	Ag007G593690	AL4G24470
OG0017948	Ag004G307610	AL1G18140
OG0017949	Ag007G597600	AL4G20840
OG0017950	Ag001G008700	AL1G60550
OG0017951	Ag003G246440	AL4G19110
OG0017953	Ag001G100350	AL3G10680
OG0017954	Ag001G100450	AL3G10600
OG0017955	Ag005G481760	AL3G17280
OG0017956	Ag001G100700	AL3G10420
OG0017957	Ag001G100980	AL3G10100
OG0017958	Ag001G101020	AL3G10060
OG0017959	Ag006G493220	AL6G10030
OG0017960	Ag006G490760	AL3G19530
OG0017961	Ag006G490830	AL6G10090
OG0017962	Ag006G491140	AL6G10180
OG0017966	Ag005G488480	AL3G12280
OG0017967	Ag005G487830	AL3G12940
OG0017968	Ag005G487420	AL3G13150
OG0017969	Ag005G487330	AL3G13220
OG0017970	Ag005G487210	AL3G13340
OG0017971	Ag005G487050	nbis-gene-1602, AL3G13360
OG0017972	Ag005G485480	AL3G14550
OG0017973	Ag005G485340	AL3G14630
OG0017975	Ag005G404280, Ag005G474770	AL8G21050
OG0017976	Ag005G484000	AL3G15840
OG0017977	Ag005G484010	nbis-gene-664
OG0017978	Ag005G483280	AL3G16260
OG0017979	Ag005G482940	AL3G16480
OG0017980	Ag005G481640	AL3G17300
OG0017981	Ag005G479560	AL3G18850
OG0017982	Ag005G479420	AL3G18980
OG0017984	Ag005G478540	nbis-gene-678
OG0017985	Ag005G478460	nbis-gene-680
OG0017986	Ag002G180990	AL4G36710
OG0017987	Ag002G166620	AL4G32400
OG0017988	Ag002G166780	nbis-gene-1084
OG0017989	Ag002G166910	AL4G32500
OG0017991	Ag002G175210	AL4G35100
OG0017994	Ag004G323090	AL1G27630
OG0017995	Ag004G323120	AL1G27670
OG0017996	Ag004G325740	AL1G29090
OG0017997	Ag004G327980	AL1G29980
OG0017998	Ag004G329720	AL1G30710
OG0017999	Ag004G330400	AL1G31000
OG0018000	Ag004G331590	AL1G31600
OG0018001	Ag004G333780	AL1G33000
OG0018002	Ag004G333870	AL1G33070
OG0018003	Ag004G333890	AL1G33080
OG0018004	Ag004G333960	AL1G33130
OG0018006	Ag004G339590	AL1G35990
OG0018008	Ag004G340700	AL1G36370
OG0018009	Ag003G241440	AL1G36870
OG0018014	Ag003G234350	AL1G40630
OG0018015	Ag007G586310	AL7G28760
OG0018016	Ag007G598650	AL7G28210
OG0018017	Ag007G586050	AL7G27740
OG0018019	Ag006G526290	AL4G16100
OG0018028	Ag006G522770	AL4G11870
OG0018029	Ag006G521160	AL4G10590
OG0018030	Ag004G317760	AL1G24950
OG0018031	Ag004G313550	AL1G22370
OG0018032	Ag004G312270	AL1G21450
OG0018033	Ag004G310450	AL1G20170
OG0018034	Ag004G309140	AL1G19370
OG0018035	Ag004G307480	AL1G17960
OG0018037	Ag004G305220	AL1G16080
OG0018038	Ag004G305110	AL1G16000
OG0018039	Ag004G304360	AL1G15490
OG0018040	Ag004G304100	AL1G15300
OG0018041	Ag004G303160	AL1G14640
OG0018042	Ag004G303030	AL1G14560
OG0018043	Ag004G302080	AL1G13730
OG0018044	Ag004G302060	AL1G13710
OG0018045	Ag004G301140	AL1G13050
OG0018046	Ag004G299800	AL1G12170
OG0018047	Ag004G298650	AL1G11260
OG0018049	Ag004G297540	AL1G10370
OG0018050	Ag004G297530	AL1G10360
OG0018051	Ag004G297480	AL1G10310
OG0018053	Ag007G613350	AL6G24830
OG0018054	Ag007G614690, Ag002G170770	AL6G25420
OG0018055	Ag007G616910	AL6G25770
OG0018056	Ag007G617990	AL6G26170
OG0018057	Ag007G627170	AL6G28810
OG0018058	Ag007G628530	AL6G29300
OG0018059	Ag007G631200	AL6G29520
OG0018060	Ag007G629080	AL6G30300
OG0018061	Ag007G635240	AL6G38740
OG0018062	Ag005G484580	AL294U10010, AL3G15340, AL3G15130
OG0018066	Ag007G612170	AL6G24270
OG0018067	Ag004G338990	AL8G20390
OG0018069	Ag006G501640	AL6G15760
OG0018070	Ag006G499790	AL6G14920
OG0018071	Ag006G499030	AL6G14440
OG0018072	Ag008G722510	AL6G35860
OG0018074	Ag008G725760	AL8G38020
OG0018075	Ag008G725800	AL8G38070
OG0018077	Ag008G726090	AL8G38240
OG0018078	Ag008G726600	AL8G38590
OG0018079	Ag008G706270	AL8G34890
OG0018082	Ag008G691460	AL5G28450
OG0018083	Ag001G052740	AL5G25920
OG0018084	Ag008G668510	AL5G21770
OG0018085	Ag008G674570	AL5G21340
OG0018086	Ag003G218240	AL1G36640
OG0018087	Ag006G523700	AL5G21140
OG0018089	Ag004G354890	AL2G26570
OG0018090	Ag004G351200	AL2G27740
OG0018091	Ag004G350580	AL2G27910
OG0018092	Ag004G350270	AL2G28150
OG0018093	Ag004G349760	AL2G28370
OG0018094	Ag004G343260	AL2G30830
OG0018095	Ag004G342420	AL2G31310
OG0018096	Ag003G218260	AL2G37520
OG0018097	Ag003G218700	AL2G37380
OG0018098	Ag003G218810	AL2G37300
OG0018099	Ag003G220690	AL2G36480
OG0018100	Ag003G224100	AL2G35810
OG0018101	Ag003G226990	nbis-gene-604
OG0018102	Ag003G227240	AL2G35080
OG0018103	Ag003G227490	AL2G35040
OG0018104	Ag003G229510	AL2G34610
OG0018105	Ag003G229560	AL2G34590
OG0018108	Ag003G237840	AL2G32790
OG0018109	Ag002G206750	AL4G47710
OG0018110	Ag003G239090	AL2G32290
OG0018112	Ag003G211760	nbis-gene-622
OG0018113	Ag003G211610	nbis-gene-623
OG0018114	Ag003G207650	AL2G41680
OG0018115	Ag005G470610	AL3G24450
OG0018117	Ag005G469840	AL3G24930
OG0018118	Ag005G469710	AL3G25050
OG0018119	Ag005G469700	AL3G25070
OG0018121	Ag005G468340	AL3G25810
OG0018122	Ag005G464430	AL3G27480
OG0018123	Ag005G463920	AL3G27810
OG0018125	Ag005G454760	AL3G31740
OG0018126	Ag005G439360	AL3G36340
OG0018127	Ag005G439030	AL3G36510
OG0018128	Ag005G436490	AL3G37390
OG0018129	Ag005G431950	AL3G38850
OG0018130	Ag005G431820	AL3G38940
OG0018131	Ag002G187890	AL7G44200
OG0018132	Ag005G426530	AL3G41930
OG0018133	Ag005G425780	AL3G42490
OG0018134	Ag005G420810	AL3G45270
OG0018136	Ag005G424800	AL3G43590
OG0018137	Ag005G424810	AL3G43580
OG0018139	Ag005G420560	AL3G45540
OG0018141	Ag003G219930	AL3G47400
OG0018143	Ag005G417820	AL3G49200
OG0018144	Ag005G415590	AL3G50480
OG0018146	Ag005G407190	AL3G49000
OG0018147	Ag005G404040	AL3G53720
OG0018148	Ag001G001000	AL3G53800
OG0018149	Ag001G005700	AL1G62190
OG0018152	Ag001G009920	AL1G60010
OG0018153	Ag001G023160	AL1G55850
OG0018154	Ag001G021720	AL1G56050
OG0018155	Ag001G024960	AL1G55130
OG0018156	Ag001G000030	AL1G64600
OG0018158	Ag001G069950	AL5G33560
OG0018159	Ag001G071580	AL5G33980
OG0018160	Ag001G072000	AL5G34140
OG0018161	Ag001G076650	AL5G36070
OG0018162	Ag001G081390	AL5G37700
OG0018163	Ag001G081430	AL5G37720
OG0018164	Ag001G081590	AL5G37790
OG0018166	Ag001G084800	AL5G39010
OG0018167	Ag001G085390	AL5G39370, AL4G17380
OG0018168	Ag001G088030	AL5G40290
OG0018169	Ag001G089630	AL5G40970
OG0018170	Ag001G092740	AL5G42610
OG0018171	Ag001G094870	AL5G43870
OG0018172	Ag001G097680	AL5G45340
OG0018173	Ag001G003810	AL1G62800
OG0018174	Ag008G731360, Ag001G017610	AL1G11040
OG0018175	Ag001G042070	AL7G43990
OG0018176	Ag001G061370	AL5G30660
OG0018177	Ag001G067520	AL5G31630
OG0018178	Ag001G071770	AL5G34050
OG0018180	Ag001G072920	AL5G34520
OG0018181	Ag001G079980	AL5G37130
OG0018183	Ag001G085260	AL5G39300
OG0018184	Ag001G093730	AL5G43210
OG0018186	Ag001G098290	AL5G45750
OG0018187	Ag001G099570	AL2G15880
OG0018188	Ag001G099630	AL5G34090
OG0018190	Ag002G117670	AL8G11740
OG0018191	Ag002G123820	AL1G40820
OG0018192	Ag002G157570	AL8G18110
OG0018193	Ag002G158010	AL8G17770
OG0018194	Ag002G163560	AL4G31510
OG0018195	Ag002G176680	AL4G35720
OG0018196	Ag002G178600	AL6G27390
