Orthogroup	Alyssum_gmelinii	Capsella_rubella
OG0013293	Ag003G293460	XP_023633757.1
OG0013294	Ag007G584120	XP_023632995.1
OG0013295	Ag003G293510	XP_023635086.1
OG0013296	Ag003G294780	XP_006284058.1
OG0013297	Ag003G294890	XP_023634565.1
OG0013298	Ag003G294900	XP_023634817.1
OG0013300	Ag003G295190	XP_006282679.1
OG0013301	Ag003G295480	XP_006285644.1
OG0013302	Ag003G296370	XP_006284330.1
OG0013303	Ag003G296550	XP_006283781.1
OG0013304	Ag003G296610	XP_006283927.2
OG0013305	Ag003G296840	XP_006285229.1
OG0013306	Ag003G297040	XP_023633796.1
OG0013307	Ag003G296960	XP_023634613.1
OG0013308	Ag003G296920	XP_006282731.1
OG0013309	Ag003G297090	XP_006284385.1
OG0013310	Ag006G521770	XP_023639534.1
OG0013311	Ag003G285540	XP_006283073.1
OG0013312	Ag007G644870	XP_006284223.1
OG0013313	Ag007G583190	XP_006284604.1
OG0013314	Ag007G645000	XP_006283411.1
OG0013315	Ag007G645480	XP_006284219.1
OG0013316	Ag004G307000	XP_006286320.2
OG0013317	Ag007G645730	XP_023634550.1
OG0013318	Ag007G645770	XP_023635437.1
OG0013319	Ag007G645870	XP_006284596.1
OG0013320	Ag007G645990	XP_006283752.1
OG0013321	Ag007G646220	XP_006284003.2
OG0013322	Ag007G646700	XP_023637825.1
OG0013323	Ag007G646880	XP_023634447.1
OG0013324	Ag007G647060	XP_006283513.1
OG0013325	Ag007G647240	XP_023634198.1
OG0013326	Ag007G647250	XP_006284470.1
OG0013327	Ag007G647260	XP_006283307.1
OG0013328	Ag007G647750	XP_006284346.2
OG0013329	Ag007G648070	XP_006282750.1
OG0013331	Ag004G333730	XP_006283717.1
OG0013332	Ag007G649470, Ag005G462980	XP_006283155.1
OG0013333	Ag007G629560	XP_006287368.1
OG0013334	Ag007G578850	XP_006303657.1
OG0013335	Ag002G197740	XP_023637810.1
OG0013336	Ag002G146100	XP_006288205.1
OG0013337	Ag007G643700	XP_006280834.2
OG0013339	Ag002G163240	XP_006296247.1
OG0013340	Ag002G162860	XP_006295956.1
OG0013341	Ag009G736880, Ag002G151900	XP_006288671.1
OG0013342	Ag002G153520, Ag002G156070	XP_006288372.1
OG0013343	Ag002G155930, Ag002G153310	XP_006287267.1
OG0013345	Ag002G155860, Ag002G153280	XP_006287151.2
OG0013346	Ag002G155790, Ag002G153130	XP_006288345.1
OG0013347	Ag002G149270, Ag002G155670	XP_023637167.1
OG0013348	Ag008G719070	XP_023635767.1
OG0013349	Ag002G120260	XP_006290109.1
OG0013350	Ag005G415090	XP_006297545.1
OG0013351	Ag006G533410	XP_023632880.1
OG0013352	Ag002G107780, Ag002G111330	XP_006290057.1
OG0013353	Ag004G313160	XP_023636748.1
OG0013355	Ag002G160220	XP_006294014.1
OG0013356	Ag002G158760	XP_006294517.1
OG0013357	Ag002G158750	XP_006294152.1
OG0013358	Ag002G158630	XP_006295585.1
OG0013359	Ag002G163550	XP_006293491.2
OG0013360	Ag003G256630	XP_006281298.1
OG0013363	Ag002G158250	XP_006281624.1
OG0013364	Ag002G158120	XP_006280135.1
OG0013365	Ag002G157700	XP_006280019.1
OG0013366	Ag007G584420	XP_006304196.1
OG0013367	Ag002G157280	XP_006281050.1
OG0013368	Ag002G154630, Ag002G157090	XP_006281812.1
OG0013369	Ag001G024930	XP_023645790.1
OG0013370	Ag002G156950, Ag002G154520	XP_006280924.1
OG0013371	Ag002G156810, Ag002G154400	XP_006280026.1
OG0013372	Ag002G156520, Ag002G154070	XP_006289702.2
OG0013373	Ag002G156410, Ag002G153980	XP_023636679.1
OG0013374	Ag002G163740	XP_006280463.1
OG0013375	Ag007G587310	XP_006279800.1
OG0013376	Ag002G153970, Ag002G156390	XP_006282265.1
OG0013377	Ag002G174970	XP_006294931.1
OG0013378	Ag002G153960, Ag002G156350	XP_006280531.1
OG0013379	Ag002G153920, Ag002G156310	XP_023642992.1
OG0013380	Ag002G153870, Ag002G156260	XP_023635314.1
OG0013381	Ag008G724480	XP_006289847.1
OG0013382	Ag002G164600	XP_006296306.1
OG0013383	Ag002G152670	XP_006288984.1
OG0013384	Ag004G375440	XP_006286995.1
OG0013385	Ag002G149080	XP_006286675.1
OG0013386	Ag002G148560	XP_023636864.1
OG0013387	Ag002G148510	XP_006288754.1
OG0013388	Ag006G540110, Ag006G538110	XP_023644597.1
OG0013389	Ag002G148090	XP_006288876.1
OG0013390	Ag002G146850	XP_023636356.1
OG0013391	Ag002G146490	XP_006286352.2
OG0013392	Ag002G146070	XP_006287990.1
OG0013393	Ag002G145990	XP_006287960.1
OG0013394	Ag002G145660, Ag004G383970	XP_006286532.1
OG0013395	Ag002G145630	XP_006287161.1
OG0013396	Ag002G145370	XP_006287963.1
OG0013397	Ag002G145110	XP_006287901.1
OG0013398	Ag002G144970	XP_006287290.2
OG0013399	Ag002G143330	XP_006287187.1
OG0013400	Ag002G143720	XP_006288258.1
OG0013401	Ag002G143100	XP_006287911.1
OG0013402	Ag002G140560	XP_023636504.1
OG0013403	Ag002G140440	XP_006287500.1
OG0013404	Ag002G133350	XP_006287020.1
OG0013405	Ag002G133190	XP_023637135.1
OG0013406	Ag002G131810	XP_006288136.1
OG0013407	Ag002G133180	XP_023640707.1
OG0013408	Ag002G128710	XP_006281530.1
OG0013409	Ag002G127670	XP_006280500.1
OG0013410	Ag002G125360	XP_006280615.2
OG0013412	Ag002G124420	XP_006279554.1
OG0013414	Ag002G103590	XP_006280604.1
OG0013415	Ag002G103600	XP_006279608.1
OG0013416	Ag002G103730	XP_006280718.1
OG0013418	Ag002G104710	XP_006281686.2
OG0013419	Ag002G104950	XP_006281053.1
OG0013420	Ag002G105260	XP_006279676.1
OG0013422	Ag002G106080	XP_006279596.1
OG0013423	Ag002G108050, Ag002G111580	XP_006282229.1
OG0013424	Ag002G116220	XP_006280370.1
OG0013425	Ag008G718820	XP_006286617.1
OG0013426	Ag002G114730, Ag002G122960	XP_006282411.2
OG0013427	Ag002G122860, Ag002G114670	XP_006280934.1
OG0013428	Ag001G042060	XP_006285569.1
OG0013429	Ag005G425770	XP_006297523.1
OG0013430	Ag001G043050	XP_006283293.1
OG0013431	Ag001G043100	XP_006284402.1
OG0013432	Ag005G426830	XP_006296866.2
OG0013433	Ag001G043310	XP_006282646.1
OG0013434	Ag005G427500	XP_006297814.1
OG0013435	Ag001G043960, Ag001G039310	XP_006285038.1
OG0013436	Ag005G429740	XP_006298066.1
OG0013437	Ag001G038390	XP_006283335.1
OG0013438	Ag001G038130	XP_006282983.1
OG0013439	Ag001G037870	XP_006285602.1
OG0013440	Ag001G037730	XP_006282890.1
OG0013441	Ag001G037460	XP_006283572.1
OG0013442	Ag002G146730	XP_006288685.1
OG0013444	Ag001G036550	XP_006282711.2
OG0013445	Ag001G035020	XP_006283437.1
OG0013446	Ag004G349020	XP_006282693.1
OG0013447	Ag001G034540	XP_023635423.1
OG0013448	Ag001G034440	XP_006286331.2, XP_023635512.1
OG0013449	Ag001G034410	XP_006285060.1
OG0013450	Ag001G033560	XP_006282814.1
OG0013451	Ag001G033520	XP_006285361.1
OG0013452	Ag007G649950	XP_006286056.1
OG0013453	Ag007G650820	XP_023634857.1
OG0013454	Ag007G651750	XP_006283066.1
OG0013455	Ag007G653890	XP_006284657.1
OG0013456	Ag007G655740	XP_006283072.1
OG0013457	Ag007G656280	XP_006283536.1
OG0013458	Ag001G065350	XP_006282634.1
OG0013459	Ag002G186010	XP_006283216.1
OG0013460	Ag007G592820	XP_006282620.1
OG0013461	Ag002G206600	XP_006295825.2
OG0013462	Ag002G206400	XP_006296572.2
OG0013463	Ag002G206310	XP_006296478.1
OG0013464	Ag002G206210	XP_006294464.1
OG0013465	Ag002G206190	XP_006293613.1
OG0013466	Ag002G206080	XP_006294873.1
OG0013467	Ag002G205990	XP_023640974.1
OG0013468	Ag002G205720	XP_006294937.1
OG0013469	Ag002G204600	XP_006294308.1
OG0013470	Ag002G204590	XP_006294072.2
OG0013471	Ag002G204440	XP_006293976.2
OG0013472	Ag002G204420	XP_006293476.1
OG0013473	Ag002G203720	XP_006296454.1
OG0013474	Ag002G203440	XP_006293455.1
OG0013475	Ag002G203380	XP_006295827.1
OG0013476	Ag002G203340	XP_006293445.1
OG0013477	Ag002G203320	XP_006294456.1
OG0013478	Ag002G203250	XP_006294418.1
OG0013479	Ag002G202950	XP_023639484.1
OG0013480	Ag002G202810	XP_023639448.1
OG0013481	Ag002G202780	XP_006293977.1
OG0013482	Ag002G202680	XP_006295941.1
OG0013483	Ag002G202660	XP_006294413.1
OG0013484	Ag002G202000	XP_006294575.1
OG0013485	Ag002G201470	XP_023639533.1
OG0013486	Ag002G200070	XP_006293533.1
OG0013487	Ag001G092510	XP_023638992.1
OG0013488	Ag002G199840	XP_006294054.1
OG0013489	Ag002G199790	XP_006294365.2
OG0013490	Ag002G199530	XP_006293918.1
OG0013491	Ag002G199390	XP_006295614.1
OG0013492	Ag002G199370	XP_006294328.1
OG0013493	Ag002G199120	XP_006295630.2
OG0013494	Ag002G198590, Ag007G648850	XP_006294042.1
OG0013495	Ag002G198380	XP_006295652.1
OG0013496	Ag002G197920	XP_006295181.1
OG0013497	Ag002G197300	XP_006295607.1
OG0013498	Ag002G197070	XP_006295895.1
OG0013499	Ag002G196790	XP_006296106.1
OG0013500	Ag002G196700	XP_023640815.1
OG0013501	Ag002G196140	XP_006294690.2
OG0013502	Ag002G196030	XP_023639906.1
OG0013503	Ag002G195880	XP_006294058.1
OG0013504	Ag002G195100	XP_006293679.1
OG0013505	Ag001G088000	XP_006291211.1
OG0013506	Ag002G193230	XP_006295197.1
OG0013507	Ag002G193340	XP_023639548.1
OG0013508	Ag002G192560	XP_006294175.1
OG0013509	Ag002G192580	XP_006296277.1
OG0013510	Ag006G491680	XP_006289006.1
OG0013511	Ag006G491800	XP_006289328.1
OG0013512	Ag006G492180	XP_006288012.1
OG0013513	Ag006G492320	XP_006288649.1
OG0013514	Ag006G492430	XP_006287417.1
OG0013515	Ag006G492730	XP_023637217.1
OG0013516	Ag006G492800	XP_006288886.1
OG0013517	Ag006G492920	XP_006288408.1
OG0013518	Ag006G492980	XP_006288199.1
OG0013519	Ag006G493520	XP_006288190.1
OG0013520	Ag006G494040	XP_006287051.1
OG0013521	Ag006G494030	XP_006287809.1
OG0013522	Ag006G495600	XP_006286430.1
OG0013523	Ag006G495620	XP_023637154.1
OG0013524	Ag006G495860	XP_006290075.1
OG0013525	Ag006G496080	XP_006287011.1
OG0013526	Ag006G496090	XP_006287076.1
OG0013527	Ag006G496530	XP_006287844.1
OG0013529	Ag006G496940	XP_006288191.1
OG0013530	Ag006G496960	XP_006288908.1
OG0013531	Ag006G497310	XP_023637501.1
OG0013532	Ag006G497390	XP_006286508.1
OG0013533	Ag006G497440	XP_006290131.1
OG0013534	Ag006G497480	XP_006286906.1
OG0013535	Ag006G497570	XP_023636210.1
OG0013536	Ag006G497580	XP_006286682.1
OG0013537	Ag008G718710	XP_023636711.1
OG0013539	Ag008G719350	XP_006287138.1
OG0013540	Ag008G717720	XP_006288077.1
OG0013541	Ag008G717710	XP_006287593.1
OG0013542	Ag008G716590	XP_006289389.1
OG0013543	Ag008G716260	XP_006288274.1
OG0013544	Ag008G716170	XP_006287902.1
OG0013545	Ag008G716140	XP_006288383.1
OG0013546	Ag008G715990	XP_006287736.1
OG0013547	Ag008G714020	XP_006287473.1
OG0013548	Ag008G714010	XP_006286498.1
OG0013549	Ag008G713700	XP_006290201.1
OG0013550	Ag008G712900	XP_006280734.1
OG0013551	Ag008G712770	XP_006280609.1
OG0013552	Ag008G712760	XP_006280106.2
OG0013553	Ag008G712540	XP_006282297.2
OG0013554	Ag008G712310	XP_006280984.1
OG0013555	Ag008G710650	XP_006282166.1
OG0013556	Ag008G709060	XP_006280582.1
OG0013557	Ag008G708930	XP_006280828.2
OG0013558	Ag008G708900	XP_006280446.1
OG0013559	Ag007G583850	XP_006304566.1
OG0013561	Ag008G729130	XP_023639607.1
OG0013562	Ag008G729220	XP_006280392.1
OG0013563	Ag008G729620	XP_006279591.1
OG0013564	Ag008G729770	XP_006280449.1
OG0013565	Ag008G730210	XP_006279576.1
OG0013566	Ag008G730570	XP_006280708.1
OG0013567	Ag008G730630	XP_006281785.1
OG0013569	Ag008G730860	XP_006281974.2
OG0013570	Ag008G730960	XP_023635169.1
OG0013571	Ag008G731020	XP_006280266.1
OG0013572	Ag008G731120	XP_006282245.1
OG0013573	Ag008G731220	XP_006280078.1
OG0013574	Ag008G731270	XP_006280592.2
OG0013575	Ag008G731400	XP_023643103.1
OG0013576	Ag008G731490	XP_006281486.1
OG0013577	Ag005G410660, Ag008G731650	XP_006298310.1
OG0013578	Ag008G731710	XP_006280853.2
OG0013579	Ag003G280820, Ag008G731810	XP_006281074.2
OG0013580	Ag008G732260	XP_006281347.1
OG0013581	Ag008G732580	XP_006282141.1
OG0013582	Ag008G733020	XP_006282127.2
OG0013583	Ag008G733460	XP_006280440.1
OG0013584	Ag008G733470	XP_006280895.1
OG0013585	Ag008G733570	XP_006280309.1
OG0013586	Ag008G733650	XP_006280727.2
OG0013587	Ag008G733790, Ag008G733830	XP_023639600.1
OG0013588	Ag008G734020	XP_006280894.1
OG0013589	Ag008G734050	XP_006282183.1
OG0013590	Ag008G734080	XP_006279725.1
OG0013591	Ag008G734280	XP_006280091.1
OG0013592	Ag008G734360	XP_006280566.1
OG0013593	Ag008G734450	XP_006281625.1
OG0013594	Ag008G734510	XP_006280643.1
OG0013595	Ag008G734560	XP_006280460.1, XP_006307509.1
OG0013596	Ag008G734580	XP_006280502.1
OG0013597	Ag008G734720	XP_006281717.1
OG0013599	Ag003G276410	XP_006280114.1
OG0013600	Ag008G735100	XP_006280550.1
OG0013601	Ag001G100070	XP_006279534.1
OG0013602	Ag001G099610	XP_006280764.1
OG0013603	Ag001G099490	XP_006282125.1
OG0013604	Ag001G099380	XP_006280674.1
OG0013605	Ag001G099310	XP_023639518.1
OG0013606	Ag001G099270	XP_006281130.1
OG0013607	Ag001G099200	XP_023636261.1
OG0013608	Ag001G099180	XP_006280929.2
OG0013609	Ag007G609650, Ag006G519120	XP_006289610.2
OG0013610	Ag006G519170	XP_006287420.1
OG0013611	Ag006G519320	XP_023636880.1
OG0013612	Ag006G516850	XP_006287695.1
OG0013613	Ag006G517180	XP_006288872.1
OG0013614	Ag006G520050	XP_023636179.1
OG0013615	Ag006G520020	XP_006287852.1
OG0013616	Ag006G520000	XP_006288322.1
OG0013617	Ag006G515770	XP_006288014.1
OG0013618	Ag006G515530	XP_023636325.1
OG0013619	Ag006G515520	XP_023636324.1
OG0013620	Ag006G515370	XP_006288242.2
OG0013621	Ag006G515230	XP_006288474.1
OG0013622	Ag006G514920	XP_023635969.1
OG0013623	Ag006G513750	XP_006288075.1
OG0013624	Ag006G513600	XP_006287597.1
OG0013625	Ag006G513080	XP_006286570.1
OG0013626	Ag006G513100	XP_006290175.2
OG0013627	Ag006G512830	XP_023637115.1
OG0013628	Ag006G512650	XP_006288488.1
OG0013629	Ag006G512640	XP_006287175.1
OG0013630	Ag006G512570	XP_006286904.1
OG0013631	Ag004G299750	XP_006306607.1
OG0013632	Ag006G511190	XP_006289167.1
OG0013633	Ag006G509920	XP_006287797.2
OG0013634	Ag007G599550	XP_006287476.1
OG0013635	Ag007G599560	XP_006290238.2
OG0013636	Ag006G508540	XP_006288122.1
OG0013637	Ag007G599470	XP_006287839.1
OG0013638	Ag007G599440	XP_006287389.1
OG0013639	Ag007G599370	XP_006287777.1
OG0013640	Ag007G599170	XP_006288741.1
OG0013641	Ag007G599120	XP_006286789.1
OG0013642	Ag007G598930	XP_006288308.1
OG0013643	Ag007G586420	XP_023636398.1
OG0013644	Ag007G586430	XP_006287679.1
OG0013645	Ag007G586690	XP_023636563.1
OG0013646	Ag007G586940	XP_006281546.1
OG0013647	Ag007G586960	XP_006282132.1
OG0013648	Ag007G587050	XP_006280804.2
OG0013649	Ag007G587340	XP_006282303.1
OG0013650	Ag007G587580	XP_023635740.1
OG0013651	Ag007G587830	XP_006279681.1
OG0013652	Ag007G587940	XP_006280791.1
OG0013653	Ag007G588510	XP_006293587.1
OG0013654	Ag007G588460	XP_023640084.1
OG0013655	Ag007G588410	XP_023640680.1
OG0013656	Ag007G588390	XP_006295609.1
OG0013657	Ag007G589400	XP_023639762.1
OG0013658	Ag007G588710	XP_006294195.2
OG0013659	Ag007G589610	XP_023640043.1
OG0013660	Ag007G589490	XP_023639720.1
OG0013661	Ag007G589850	XP_006295927.1
OG0013662	Ag007G589860	XP_006293923.1
OG0013663	Ag007G590150	XP_006293663.1
OG0013664	Ag007G590200	XP_006295998.1
OG0013665	Ag007G590330	XP_006295508.1
OG0013666	Ag007G590430	XP_006293800.1
OG0013667	Ag007G590630	XP_006293721.1
OG0013668	Ag007G591470	XP_006295186.1
OG0013669	Ag007G591510	XP_006293925.1
OG0013670	Ag007G591660	XP_006293485.1
OG0013671	Ag007G591890	XP_006294949.1
OG0013672	Ag007G591950	XP_006294059.1
OG0013673	Ag007G592060	XP_023640919.1
OG0013674	Ag007G592110	XP_006294180.1
OG0013675	Ag007G592220	XP_006293695.1
OG0013676	Ag007G592620	XP_006295184.1
OG0013677	Ag007G592680	XP_006295069.1
OG0013678	Ag008G681180	XP_023640872.1
OG0013679	Ag007G593550	XP_006293392.2
OG0013680	Ag007G593770	XP_006296374.1
OG0013681	Ag007G593800	XP_006293729.1
OG0013682	Ag007G594730	XP_006294406.1
OG0013683	Ag007G595060	XP_023640221.1
OG0013684	Ag003G296850	XP_023633979.1
OG0013685	Ag007G595840	XP_006293778.1
OG0013686	Ag007G595950	XP_006293920.1
OG0013687	Ag007G596230	XP_006293759.1
OG0013688	Ag007G596250	XP_006295262.1
OG0013689	Ag007G596400	XP_006293360.1
OG0013690	Ag007G596440	XP_006295521.1
OG0013691	Ag007G596740	XP_006294094.1
OG0013692	Ag007G597760	XP_023641041.1
OG0013693	Ag007G597710, Ag007G597720	XP_006303765.2
OG0013694	Ag007G597260	XP_023640681.1
OG0013696	Ag007G597920	XP_023639453.1
OG0013697	Ag007G597930	XP_023639809.1
OG0013698	Ag007G598030	XP_006294000.1
OG0013699	Ag007G598110	XP_023636694.1
OG0013700	Ag007G598280	XP_006294379.1
OG0013701	Ag007G598310, Ag002G148020	XP_006293431.1
OG0013702	Ag003G246410	XP_006294073.1
OG0013703	Ag007G628240	XP_006307435.1
OG0013704	Ag007G634310	XP_006293713.1
OG0013705	Ag006G525810	XP_006295237.1
OG0013706	Ag008G716030	XP_023639872.1
OG0013707	Ag006G526650	XP_006294416.1
OG0013708	Ag007G593600	XP_006295273.1
OG0013709	Ag005G486300	XP_023641400.1
OG0013710	Ag006G525800	XP_006296521.1
OG0013711	Ag007G631330	XP_006294876.1
OG0013712	Ag006G525700	XP_006295006.1
OG0013713	Ag006G525490	XP_023640627.1
OG0013714	Ag006G527900	XP_006293422.1
OG0013715	Ag003G252060	XP_006284446.1
OG0013716	Ag003G251000	XP_006284048.1
OG0013717	Ag005G490600	XP_006296749.1
OG0013719	Ag001G100770	XP_006298338.1
OG0013720	Ag001G100800	XP_006299725.1
OG0013721	Ag001G100810	XP_006297134.1
OG0013722	Ag001G100880	XP_023641462.1
OG0013723	Ag006G490840	XP_006279332.2
OG0013724	Ag006G490920	XP_006279330.1
OG0013725	Ag006G491050	XP_006306935.1
OG0013726	Ag006G490980	XP_006288609.1
OG0013727	Ag008G698080	XP_006282277.1
OG0013728	Ag008G694590	XP_023638269.1
OG0013729	Ag005G490180	XP_006297602.1
OG0013730	Ag005G490130	XP_006297653.1
OG0013731	Ag005G489840	XP_006298466.1
OG0013732	Ag005G489800	XP_023642505.1
OG0013733	Ag005G489050	XP_006299851.1
OG0013734	Ag007G643600	XP_006280626.2
OG0013735	Ag005G488790	XP_006298406.1, XP_006302698.1
OG0013737	Ag005G487970	XP_006297951.1
OG0013738	Ag005G487870	XP_006299661.1
OG0013739	Ag005G487820	XP_006298986.1
OG0013740	Ag003G266480, Ag003G265700	XP_006284022.1
OG0013741	Ag005G487230	XP_006298972.1
OG0013742	Ag005G486910	XP_006297551.1
OG0013743	Ag005G486770	XP_006298626.2
OG0013744	Ag005G486750	XP_006296880.1
OG0013745	Ag005G486420	XP_006300208.1
OG0013746	Ag005G486400	XP_006298545.1
OG0013747	Ag005G486020	XP_006298882.2
OG0013748	Ag005G485670	XP_006297897.1
OG0013749	Ag005G485750	XP_006298330.1
OG0013750	Ag005G485470	XP_006299269.1
OG0013751	Ag005G485460	XP_006297764.1
OG0013752	Ag005G485330	XP_006297308.1
OG0013753	Ag005G485220	XP_006297533.1
OG0013754	Ag005G484900	XP_006296690.1
OG0013755	Ag005G484830	XP_006297343.1
OG0013756	Ag005G484670	XP_006298480.1
OG0013757	Ag005G484530	XP_023642421.1
OG0013758	Ag005G484180	XP_023641689.1
OG0013759	Ag005G483990	XP_006299176.1
OG0013760	Ag005G484130	XP_006298292.1
OG0013761	Ag005G483170	XP_006297685.1
OG0013762	Ag005G482960	XP_006297250.1
OG0013763	Ag005G482550	XP_006299402.1
OG0013764	Ag005G482530	XP_006297751.1
OG0013765	Ag005G482070	XP_023642283.1
OG0013766	Ag005G481560	XP_023642124.1
OG0013767	Ag005G481420	XP_006296874.1
OG0013768	Ag005G481160	XP_006297269.1
OG0013769	Ag005G481090	XP_023641423.1
OG0013770	Ag005G480840	XP_006297459.2
OG0013771	Ag005G480390	XP_023641756.1
OG0013772	Ag005G479750	XP_006296894.1
OG0013773	Ag002G146430	XP_023636590.1
OG0013774	Ag005G479300	XP_023642367.1
OG0013775	Ag005G479280	XP_006297371.1
OG0013776	Ag005G478980	XP_006298743.1
OG0013777	Ag005G478870	XP_006298302.1
OG0013778	Ag005G478660	XP_006297193.1
OG0013779	Ag005G478340	XP_023641221.1
OG0013780	Ag002G186510	XP_006294080.1
OG0013781	Ag002G185290, Ag002G185280	XP_006294274.1
OG0013782	Ag002G185060	XP_006294771.1
OG0013783	Ag001G079970	XP_006291460.1
OG0013784	Ag002G184120	XP_006295820.1
OG0013785	Ag002G183140	XP_023639489.1
OG0013786	Ag002G182940	XP_006294071.2
OG0013787	Ag002G182030	XP_023639396.1
OG0013788	Ag002G181900	XP_006296026.1
OG0013789	Ag002G180560	XP_023639660.1
OG0013790	Ag002G180160	XP_006294930.1
OG0013791	Ag002G180140	XP_006294188.2
OG0013792	Ag002G179720	XP_006294584.1
OG0013793	Ag002G179700	XP_023639455.1
OG0013794	Ag002G179080	XP_006294116.2
OG0013795	Ag002G178270	XP_006294278.2
OG0013796	Ag002G177930	XP_023639643.1
OG0013797	Ag002G165520	XP_006296315.1
OG0013798	Ag002G166610	XP_006294483.1
OG0013799	Ag002G167740	XP_006293797.1
OG0013800	Ag002G168060	XP_023640509.1
OG0013801	Ag002G168310	XP_006294477.1
OG0013802	Ag002G168540	XP_006294313.1
OG0013803	Ag002G169580	XP_006294787.2
OG0013804	Ag002G169990	XP_023640301.1
OG0013805	Ag002G170500	XP_006294661.1
OG0013806	Ag002G171660	XP_006295864.1
OG0013807	Ag002G176470	XP_006295492.1
OG0013808	Ag002G172770	XP_006294388.1
OG0013809	Ag002G173330	XP_006293640.2
OG0013810	Ag002G175060	XP_006294026.1
OG0013811	Ag002G175030	XP_006295771.1
OG0013812	Ag001G057960	XP_006296131.1
OG0013813	Ag007G628410	XP_006283483.1
OG0013814	Ag002G164700	XP_006294164.1
OG0013816	Ag004G322740	XP_006304599.1
OG0013817	Ag004G324830	XP_006307632.2
OG0013818	Ag004G325190	XP_006305342.1
OG0013819	Ag004G325210	XP_006305925.1
OG0013820	Ag004G325330	XP_006303905.1
OG0013821	Ag004G325450	XP_006306547.1
OG0013822	Ag004G325550	XP_006303936.1
OG0013823	Ag004G318470	XP_023633040.1
OG0013824	Ag004G326430	XP_006305063.1
OG0013825	Ag004G326920	XP_006305901.1
OG0013826	Ag004G327080	XP_006304130.2
OG0013828	Ag004G327400	XP_006304233.1
OG0013829	Ag004G328180	XP_023644771.1
OG0013830	Ag004G328660	XP_006303992.1
OG0013831	Ag004G329650	XP_006306068.1
OG0013832	Ag004G329330	XP_006307108.1
OG0013833	Ag004G328960	XP_006307453.1
OG0013834	Ag004G328780	XP_006305158.1
OG0013835	Ag004G329870	XP_006305468.2
OG0013836	Ag004G330270, Ag004G330250	XP_006305296.1
OG0013838	Ag004G331810	XP_006306445.1
OG0013839	Ag004G331820	XP_006304975.1
OG0013840	Ag004G332600	XP_006303454.1
OG0013841	Ag004G331990	XP_006306730.1
OG0013842	Ag004G332120	XP_006305739.1
OG0013843	Ag004G332400	XP_006305200.1
OG0013844	Ag004G332440	XP_006307378.1
OG0013845	Ag004G332810	XP_006306683.2
OG0013846	Ag004G332990	XP_023645878.1
OG0013847	Ag004G333480	XP_023633121.1
OG0013848	Ag004G334410	XP_006303947.1
OG0013849	Ag004G335080	XP_006305569.1
