Orthogroup	Cardamine_hirsuta	Brassica_oleracea
OG0016157	CARHR069780	XP_013589691.1
OG0016158	CARHR069700	XP_013591828.1
OG0016159	CARHR069650	XP_013589868.1
OG0016160	CARHR069400	XP_013591587.1
OG0016161	CARHR069060	XP_013620923.1
OG0016162	CARHR069040	XP_013587917.1
OG0016163	CARHR068960	XP_013592748.1
OG0016164	CARHR036460	XP_013600008.1
OG0016165	CARHR068850	XP_013592188.1
OG0016166	CARHR068830	XP_013590953.1
OG0016167	CARHR068780	XP_013592530.1
OG0016168	CARHR068590	XP_013590354.1
OG0016169	CARHR068410	XP_013587817.1
OG0016170	CARHR068320	XP_013592727.1
OG0016171	CARHR068240	XP_013591657.1
OG0016172	CARHR068200	XP_013589745.1
OG0016173	CARHR068080	XP_013587929.1
OG0016174	CARHR067970	XP_013587885.1
OG0016175	CARHR067910	XP_013621658.1
OG0016176	CARHR067930	XP_013616862.1
OG0016177	CARHR067850	XP_013591987.1
OG0016178	CARHR067810	XP_013592860.1
OG0016179	CARHR067590	XP_013591350.1
OG0016180	CARHR067580	XP_013591352.1
OG0016181	CARHR067510	XP_013620745.1
OG0016182	CARHR067170	XP_013588027.1
OG0016183	CARHR067080	XP_013591084.1
OG0016184	CARHR066860	XP_013619816.1
OG0016185	CARHR066720	XP_013588522.1
OG0016186	CARHR066430	XP_013615920.1
OG0016187	CARHR066390	XP_013588849.1
OG0016188	CARHR066370	XP_013591983.1
OG0016189	CARHR066160	XP_013613913.1
OG0016190	CARHR066110	XP_013616336.1
OG0016191	CARHR066080	XP_013591715.1
OG0016192	CARHR066060	XP_013618330.1
OG0016193	CARHR066030	XP_013592823.1
OG0016194	CARHR065960	XP_013588209.1
OG0016195	CARHR065600	XP_013588115.1
OG0016196	CARHR065460	XP_013621469.1
OG0016197	CARHR065440	XP_013592127.1
OG0016198	CARHR065410	XP_013592563.1
OG0016199	CARHR072360	XP_013621061.1
OG0016200	CARHR072500	XP_013588742.1
OG0016201	CARHR072510	XP_013588617.1
OG0016202	CARHR072540	XP_013590217.1
OG0016203	CARHR072640	XP_013587955.1
OG0016205	CARHR073220	XP_013591405.1
OG0016206	CARHR073480	XP_013591125.1
OG0016207	CARHR073600	XP_013621321.1
OG0016208	CARHR074300	XP_013616487.1
OG0016209	CARHR074310	XP_013590201.1
OG0016210	CARHR074400	XP_013591199.1
OG0016211	CARHR074420	XP_013588257.1
OG0016212	CARHR074450	XP_013591427.1
OG0016213	CARHR074590	XP_013592249.1
OG0016214	CARHR074690	XP_013592154.1
OG0016215	CARHR122860	XP_013590434.1
OG0016216	CARHR063820	XP_013631529.1
OG0016217	CARHR074760	XP_013592058.1
OG0016218	CARHR087340	XP_013585576.1
OG0016219	CARHR087470	XP_013611157.1
OG0016220	CARHR087700	XP_013586311.1
OG0016221	CARHR087740	XP_013610993.1
OG0016222	CARHR088220	XP_013583875.1
OG0016224	CARHR088420	XP_013610820.1
OG0016225	CARHR088510	XP_013584221.1
OG0016226	CARHR088820	XP_013610680.1
OG0016227	CARHR089060	XP_013610615.1
OG0016228	CARHR089710	XP_013583383.1
OG0016229	CARHR089800	XP_013622138.1
OG0016230	CARHR090040	XP_013583999.1
OG0016231	CARHR090460	XP_013586463.1
OG0016233	CARHR090800	XP_013589452.1
OG0016234	CARHR091020	XP_013609927.1
OG0016235	CARHR091080	XP_013587633.1
OG0016236	CARHR091380	XP_013586918.1
OG0016237	CARHR091470	XP_013587152.1
OG0016238	CARHR091480	XP_013586602.1
OG0016239	CARHR091490	XP_013584412.1
OG0016240	CARHR091520	XP_013638168.1
OG0016242	CARHR091770	XP_013583796.1
OG0016243	CARHR092010	XP_013609553.1
OG0016244	CARHR092180	XP_013587750.1
OG0016245	CARHR092190	XP_013586864.1
OG0016246	CARHR092210	XP_013586584.1
OG0016247	CARHR092250	XP_013616086.1
OG0016248	CARHR092280	XP_013639707.1
OG0016249	CARHR092450	XP_013620647.1
OG0016250	CARHR092700	XP_013629140.1
OG0016251	CARHR092770	XP_013613833.1
OG0016252	CARHR092800	XP_013628752.1
OG0016253	CARHR092900	XP_013584057.1
OG0016254	CARHR093220	XP_013587741.1
OG0016255	CARHR093260	XP_013586454.1
OG0016256	CARHR093330	XP_013638626.1
OG0016257	CARHR093380	XP_013586840.1
OG0016258	CARHR093420	XP_013613957.1
OG0016259	CARHR093720	XP_013585450.1
OG0016260	CARHR093910	XP_013629343.1
OG0016261	CARHR094050	XP_013584436.1
OG0016262	CARHR094280	XP_013639014.1
OG0016263	CARHR094340	XP_013584080.1
OG0016265	CARHR094600	XP_013585639.1
OG0016266	CARHR095070	XP_013623296.1, XP_013594355.1
OG0016267	CARHR095090	XP_013623295.1
OG0016268	CARHR095180	XP_013589515.1
OG0016269	CARHR095310	XP_013608344.1
OG0016270	CARHR095320	XP_013586941.1
OG0016271	CARHR095430	XP_013636780.1
OG0016272	CARHR096240	XP_013618351.1
OG0016273	CARHR049870	XP_013606831.1
OG0016274	CARHR096490	XP_013613984.1
OG0016275	CARHR096540	XP_013608162.1
OG0016276	CARHR096620	XP_013587571.1
OG0016277	CARHR101060	XP_013630596.1
OG0016278	CARHR097520	XP_013592804.1
OG0016279	CARHR097400	XP_013586569.1
OG0016280	CARHR097330	XP_013639232.1
OG0016281	CARHR097920	XP_013583799.1
OG0016282	CARHR098100	XP_013585583.1
OG0016283	CARHR098350	XP_013607479.1
OG0016284	CARHR099090	XP_013593098.1
OG0016285	CARHR099190	XP_013588419.1
OG0016286	CARHR099400	XP_013596972.1, XP_013625608.1
OG0016287	CARHR099930	XP_013596865.1
OG0016288	CARHR100160	XP_013594610.1
OG0016289	CARHR100190	XP_013609968.1
OG0016290	CARHR100220	XP_013595766.1
OG0016291	CARHR100600	XP_013621187.1
OG0016292	CARHR100790	XP_013594036.1
OG0016293	CARHR100870	XP_013615069.1
OG0016294	CARHR115710	XP_013634076.1
OG0016295	CARHR101340	XP_013627742.1
OG0016296	CARHR101280	XP_013597572.1
OG0016297	CARHR101470	XP_013597796.1
OG0016298	CARHR101970	XP_013593560.1
OG0016299	CARHR101730	XP_013593662.1
OG0016300	CARHR102830	XP_013629381.1
OG0016301	CARHR102490	XP_013598657.1
OG0016302	CARHR104080	XP_013595337.1
OG0016303	CARHR265580	XP_013621080.1
OG0016304	CARHR104790	XP_013630042.1
OG0016305	CARHR103890	XP_013630707.1
OG0016306	CARHR103340	XP_013625330.1
OG0016307	CARHR104820	XP_013612460.1
OG0016308	CARHR104150	XP_013597132.1
OG0016309	CARHR104700	XP_013626832.1
OG0016310	CARHR104670	XP_013622945.1
OG0016311	CARHR104660	XP_013626209.1
OG0016312	CARHR104240	XP_013615029.1
OG0016313	CARHR104210	XP_013626666.1
OG0016314	CARHR104200	XP_013608939.1
OG0016315	CARHR105310	XP_013592607.1
OG0016316	CARHR105280	XP_013622125.1
OG0016317	CARHR105220	XP_013623210.1
OG0016318	CARHR105200	XP_013596168.1
OG0016319	CARHR286870	XP_013604547.1
OG0016320	CARHR105550	XP_013593578.1
OG0016321	CARHR105620	XP_013593569.1
OG0016322	CARHR105650	XP_013596102.1
OG0016323	CARHR105690	XP_013595792.1
OG0016324	CARHR105700	XP_013605993.1
OG0016325	CARHR106030	XP_013608907.1
OG0016326	CARHR106680	XP_013622147.1
OG0016327	CARHR106910	XP_013630763.1
OG0016328	CARHR107130	XP_013606055.1
OG0016329	CARHR107140	XP_013593413.1
OG0016330	CARHR293400, CARHR290210	XP_013630364.1
OG0016331	CARHR293540	XP_013599248.1
OG0016332	CARHR107900	XP_013606720.1
OG0016333	CARHR108440	XP_013593343.1
OG0016334	CARHR108450	XP_013593242.1
OG0016335	CARHR108580	XP_013611582.1
OG0016336	CARHR109140	XP_013627111.1
OG0016337	CARHR108960	XP_013610296.1
OG0016338	CARHR108910	XP_013596257.1
OG0016339	CARHR108880	XP_013625877.1
OG0016340	CARHR108750	XP_013599083.1
OG0016341	CARHR109440	XP_013608892.1
OG0016342	CARHR215810	XP_013611907.1
OG0016343	CARHR109780	XP_013596567.1
OG0016344	CARHR109830	XP_013595612.1
OG0016345	CARHR110160	XP_013598192.1
OG0016346	CARHR110310	XP_013593126.1
OG0016347	CARHR110330	XP_013596642.1
OG0016348	CARHR110480	XP_013598227.1
OG0016349	CARHR110630	XP_013595507.1
OG0016350	CARHR110640	XP_013595271.1
OG0016351	CARHR110750	XP_013593007.1, XP_013584128.1
OG0016352	CARHR111560	XP_013602725.1
OG0016353	CARHR111400	XP_013598309.1
OG0016354	CARHR111610	XP_013605488.1
OG0016355	CARHR045620	XP_013629819.1
OG0016356	CARHR045580	XP_013591946.1
OG0016357	CARHR045530	XP_013591969.1
OG0016358	CARHR045440	XP_013621712.1
OG0016359	CARHR045290	XP_013592715.1
OG0016360	CARHR045230	XP_013628282.1
OG0016361	CARHR044970	XP_013592646.1
OG0016362	CARHR044800	XP_013591602.1
OG0016363	CARHR044710	XP_013591604.1
OG0016364	CARHR088620	XP_013584054.1
OG0016365	CARHR044420	XP_013629580.1
OG0016366	CARHR089030	XP_013585114.1
OG0016367	CARHR044110	XP_013591363.1
OG0016368	CARHR043960	XP_013588579.1
OG0016369	CARHR043500	XP_013629055.1
OG0016370	CARHR043380	XP_013590989.1
OG0016371	CARHR043230	XP_013591217.1
OG0016372	CARHR042960	XP_013591832.1
OG0016373	CARHR042930	XP_013588315.1
OG0016374	CARHR042910	XP_013592087.1
OG0016375	CARHR042760	XP_013590179.1
OG0016376	CARHR042720	XP_013626143.1
OG0016377	CARHR042650	XP_013587986.1
OG0016378	CARHR042440	XP_013591542.1
OG0016379	CARHR042420	XP_013630783.1
OG0016380	CARHR042350	XP_013592402.1
OG0016381	CARHR042330	XP_013591882.1
OG0016382	CARHR042320	XP_013592360.1
OG0016383	CARHR040980	XP_013625205.1
OG0016385	CARHR041130	XP_013592317.1
OG0016386	CARHR041310	XP_013639633.1
OG0016387	CARHR041520	XP_013625363.1
OG0016388	CARHR041620	XP_013587951.1
OG0016389	CARHR041630	XP_013588743.1
OG0016390	CARHR040700	XP_013591203.1
OG0016391	CARHR040670	XP_013587196.1
OG0016392	CARHR040570	XP_013589952.1
OG0016393	CARHR040190	XP_013630020.1
OG0016394	CARHR040100	XP_013588150.1
OG0016395	CARHR040030	XP_013587938.1
OG0016396	CARHR039990	XP_013630374.1
OG0016397	CARHR039920	XP_013600523.1
OG0016398	CARHR039510	XP_013603935.1
OG0016399	CARHR039480	XP_013602987.1
OG0016400	CARHR039470	XP_013602271.1
OG0016401	CARHR039460	XP_013605215.1
OG0016402	CARHR039420	XP_013602683.1
OG0016403	CARHR039260	XP_013590722.1
OG0016404	CARHR038170	XP_013592008.1
OG0016405	CARHR038080	XP_013587265.1
OG0016406	CARHR037990	XP_013604897.1
OG0016407	CARHR037930	XP_013638091.1
OG0016408	CARHR290870, CARHR037810	XP_013590508.1
OG0016409	CARHR037760	XP_013591893.1
OG0016410	CARHR037740	XP_013588578.1
OG0016411	CARHR037700	XP_013600004.1
OG0016412	CARHR037620	XP_013585058.1
OG0016413	CARHR222660	XP_013589653.1
OG0016414	CARHR222510	XP_013604099.1
OG0016415	CARHR290690	XP_013593100.1
OG0016416	CARHR290270	XP_013617874.1
OG0016418	CARHR290240	XP_013595399.1
OG0016419	CARHR128900	XP_013628493.1
OG0016420	CARHR029950	XP_013586251.1
OG0016421	CARHR128560, CARHR272540	XP_013631003.1
OG0016422	CARHR161550	XP_013631216.1
OG0016423	CARHR161690	XP_013605029.1
OG0016424	CARHR161960	XP_013637362.1
OG0016425	CARHR162040	XP_013595456.1
OG0016426	CARHR162280	XP_013635038.1
OG0016427	CARHR162430	XP_013599522.1
OG0016428	CARHR162440	XP_013603916.1
OG0016429	CARHR162460	XP_013637439.1
OG0016430	CARHR162940	XP_013636552.1
OG0016431	CARHR082190	XP_013587573.1, XP_013587574.1
OG0016432	CARHR018370	XP_013599712.1
OG0016433	CARHR163260	XP_013613776.1, XP_013613778.1
OG0016434	CARHR163840	XP_013636975.1
OG0016435	CARHR163850	XP_013592905.1
OG0016436	CARHR161460	XP_013615934.1
OG0016437	CARHR161520	XP_013631870.1
OG0016438	CARHR161420	XP_013600244.1
OG0016439	CARHR161370	XP_013603341.1
OG0016440	CARHR161230	XP_013605165.1
OG0016441	CARHR023900	XP_013638334.1
OG0016442	CARHR161200	XP_013638879.1
OG0016443	CARHR161210	XP_013604518.1
OG0016444	CARHR164400	XP_013591947.1
OG0016445	CARHR164550	XP_013600110.1
OG0016446	CARHR164780	XP_013600148.1
OG0016447	CARHR164840	XP_013604383.1
OG0016448	CARHR164860	XP_013605518.1
OG0016449	CARHR165310	XP_013632093.1
OG0016450	CARHR165370	XP_013605629.1
OG0016451	CARHR165400	XP_013605342.1
OG0016452	CARHR166110	XP_013604690.1
OG0016453	CARHR166280	XP_013605292.1
OG0016454	CARHR166390	XP_013600902.1
OG0016455	CARHR166420	XP_013614716.1, XP_013600534.1
OG0016456	CARHR166540	XP_013592126.1
OG0016457	CARHR166760	XP_013631427.1
OG0016458	CARHR166870	XP_013600324.1
OG0016459	CARHR167050	XP_013599730.1
OG0016460	CARHR167220	XP_013599944.1
OG0016461	CARHR167320	XP_013590711.1
OG0016462	CARHR167760	XP_013600426.1
OG0016463	CARHR167800	XP_013605624.1
OG0016464	CARHR167930	XP_013605794.1
OG0016465	CARHR168080, CARHR168050	XP_013592448.1
OG0016466	CARHR168140	XP_013600676.1
OG0016467	CARHR168150	XP_013600425.1
OG0016468	CARHR168330	XP_013614175.1
OG0016469	CARHR164500	XP_013591745.1
OG0016470	CARHR168850	XP_013600350.1
OG0016471	CARHR168860	XP_013602227.1
OG0016472	CARHR168930	XP_013602087.1
OG0016473	CARHR169230	XP_013592603.1
OG0016474	CARHR169760	XP_013616589.1
OG0016475	CARHR169900	XP_013615010.1
OG0016476	CARHR170100	XP_013630943.1
OG0016477	CARHR102970	XP_013628107.1
OG0016478	CARHR170270	XP_013604804.1
OG0016479	CARHR170300	XP_013604200.1
OG0016480	CARHR170470	XP_013591560.1
OG0016481	CARHR170660	XP_013591690.1
OG0016482	CARHR170910	XP_013592672.1
OG0016483	CARHR171240	XP_013605313.1
OG0016484	CARHR171460	XP_013600175.1
OG0016485	CARHR171750	XP_013605803.1
OG0016486	CARHR171830	XP_013605528.1
OG0016487	CARHR171870	XP_013602357.1
OG0016488	CARHR171970	XP_013603568.1
OG0016489	CARHR172110	XP_013588910.1
OG0016490	CARHR172210	XP_013605869.1
OG0016491	CARHR172370	XP_013604290.1
OG0016492	CARHR172540	XP_013604934.1
OG0016493	CARHR172690	XP_013604689.1
OG0016494	CARHR172700	XP_013591413.1
OG0016495	CARHR173090	XP_013602385.1
OG0016496	CARHR173050	XP_013632889.1
OG0016497	CARHR173360	XP_013634009.1
OG0016498	CARHR173400	XP_013600331.1
OG0016499	CARHR173430	XP_013600593.1
OG0016500	CARHR291680	XP_013631159.1
OG0016501	CARHR291660	XP_013636909.1
OG0016502	CARHR291640	XP_013630900.1
OG0016503	CARHR291650	XP_013630901.1
OG0016504	CARHR291570	XP_013635881.1
OG0016505	CARHR291540	XP_013600766.1
OG0016506	CARHR291500	XP_013590690.1
OG0016507	CARHR291480	XP_013636072.1
OG0016508	CARHR291440	XP_013636073.1
OG0016509	CARHR291430	XP_013630290.1
OG0016510	CARHR045800	XP_013588597.1
OG0016511	CARHR260380, CARHR042560	XP_013592619.1
OG0016513	CARHR290370	XP_013598503.1
OG0016515	CARHR218750	XP_013590847.1
OG0016516	CARHR160520	XP_013604624.1
OG0016517	CARHR162930	XP_013634725.1
OG0016518	CARHR163710	XP_013600082.1, XP_013598111.1
OG0016519	CARHR168100	XP_013633539.1
OG0016521	CARHR186620	XP_013593252.1
OG0016522	CARHR170060	XP_013599702.1
OG0016523	CARHR114390	XP_013602440.1
OG0016524	CARHR170630	XP_013636428.1
OG0016525	CARHR171430	XP_013592301.1
OG0016526	CARHR172170	XP_013604932.1
OG0016527	CARHR222720	XP_013637915.1
OG0016528	CARHR176050	XP_013635781.1
OG0016529	CARHR174620	XP_013614723.1
OG0016530	CARHR173570	XP_013598681.1
OG0016531	CARHR178100	XP_013599120.1
OG0016532	CARHR145590	XP_013596231.1, XP_013593902.1
OG0016533	CARHR129170	XP_013631895.1
OG0016534	CARHR292780	XP_013596871.1
OG0016535	CARHR132880	XP_013634096.1
OG0016536	CARHR138260	XP_013623994.1
OG0016537	CARHR142470	XP_013613918.1
OG0016539	CARHR070910	XP_013621139.1
OG0016540	CARHR216820	XP_013636486.1
OG0016541	CARHR235200	XP_013621137.1
OG0016542	CARHR240830	XP_013609461.1
OG0016543	CARHR258290	XP_013628352.1
OG0016545	CARHR294020	XP_013595220.1
OG0016546	CARHR001350	XP_013585623.1
OG0016547	CARHR003890	XP_013583961.1, XP_013600674.1
OG0016548	CARHR005420	XP_013586032.1
OG0016549	CARHR007000	XP_013586617.1
OG0016550	CARHR008780	XP_013600861.1
OG0016551	CARHR008980	XP_013614886.1, XP_013615408.1, XP_013615406.1, XP_013604645.1
OG0016552	CARHR010590	XP_013585670.1
OG0016553	CARHR011450	XP_013639166.1
OG0016555	CARHR012320	XP_013584746.1
OG0016558	CARHR015920	XP_013585122.1, XP_013601488.1, XP_013603911.1
OG0016559	CARHR018110	XP_013638574.1
OG0016560	CARHR018440	XP_013600669.1
OG0016561	CARHR020300	XP_013596921.1, XP_013584249.1
OG0016562	CARHR021060	XP_013600136.1
OG0016563	CARHR063190	XP_013589757.1
OG0016564	CARHR061260	XP_013621475.1, XP_013590525.1
OG0016565	CARHR058060, CARHR060420	XP_013592690.1
OG0016566	CARHR050720	XP_013631474.1, XP_013615758.1
OG0016568	CARHR181830	XP_013637433.1
OG0016569	CARHR099750	XP_013595427.1
OG0016570	CARHR090230	XP_013585260.1
OG0016571	CARHR086190	XP_013591221.1
OG0016572	CARHR085400	XP_013585724.1
OG0016573	CARHR084380	XP_013585103.1
OG0016574	CARHR082100	XP_013585490.1, XP_013627819.1
OG0016575	CARHR080740	XP_013585286.1
OG0016576	CARHR075870	XP_013636950.1
OG0016577	CARHR211430	XP_013630274.1
OG0016578	CARHR209120	XP_013626414.1
OG0016579	CARHR207250	XP_013618928.1, XP_013609776.1
OG0016580	CARHR206680	XP_013609327.1
OG0016581	CARHR206540	XP_013621387.1
OG0016582	CARHR205960	XP_013610797.1
OG0016584	CARHR033850	XP_013605895.1
OG0016585	CARHR032910	XP_013588401.1
OG0016586	CARHR032350, CARHR032320	XP_013602545.1
OG0016587	CARHR230900	XP_013590665.1
OG0016588	CARHR228730	XP_013601218.1
OG0016589	CARHR036110	XP_013591000.1
OG0016590	CARHR093600	XP_013594378.1, XP_013585370.1
OG0016591	CARHR223720	XP_013605501.1
OG0016593	CARHR251860	XP_013610883.1
OG0016593	CARHR100500, CARHR004110	XP_013639091.1
OG0016594	CARHR125610	XP_013629248.1
OG0016595	CARHR124450	XP_013632639.1
OG0016596	CARHR124040	XP_013631921.1
OG0016597	CARHR121460	XP_013625466.1
OG0016598	CARHR205270	XP_013616763.1
OG0016599	CARHR203850	XP_013611504.1
OG0016600	CARHR203180	XP_013628480.1
OG0016601	CARHR202130	XP_013610191.1
OG0016602	CARHR200560	XP_013606237.1
OG0016603	CARHR199840	XP_013610282.1, XP_013619760.1
OG0016604	CARHR199550	XP_013625551.1, XP_013609618.1
OG0016605	CARHR186480	XP_013598359.1, XP_013620979.1
OG0016606	CARHR183310	XP_013598849.1
OG0016607	CARHR291970	XP_013599277.1
OG0016609	CARHR157750	XP_013603532.1
OG0016610	CARHR024820	XP_013593498.1
OG0016611	CARHR272000, CARHR032820	XP_013618135.1
OG0016612	CARHR285840	XP_013616582.1, XP_013623253.1
OG0016613	CARHR188740	XP_013615708.1
OG0016614	CARHR000950	XP_013639071.1
OG0016616	CARHR026150	XP_013596475.1, XP_013584285.1
OG0016617	CARHR027120	XP_013637765.1
OG0016619	CARHR039960, CARHR039970	XP_013588994.1
OG0016620	CARHR041230	XP_013590962.1, XP_013585111.1
OG0016625	CARHR108180	XP_013609007.1, XP_013593780.1
OG0016626	CARHR114030	XP_013635294.1, XP_013603658.1
OG0016627	CARHR117500	XP_013605149.1
OG0016629	CARHR149430	XP_013597086.1
OG0016630	CARHR156360	XP_013625443.1
OG0016631	CARHR159050	XP_013602696.1
OG0016632	CARHR159130	XP_013593223.1, XP_013600011.1
OG0016635	CARHR252490	XP_013612146.1
OG0016637	CARHR230850, CARHR230860	XP_013588331.1
OG0016641	CARHR004780	XP_013639103.1, XP_013632371.1, XP_013585281.1
OG0016642	CARHR216080	XP_013633105.1, XP_013633106.1, XP_013633107.1, XP_013633109.1
OG0016643	CARHR288710	XP_013612953.1, XP_013594387.1
OG0016645	CARHR220510	XP_013628063.1, XP_013633070.1
OG0016646	CARHR270900	XP_013616972.1, XP_013610384.1, XP_013627037.1
OG0016657	CARHR235930	XP_013598042.1
OG0016659	CARHR236200	XP_013599022.1
OG0016660	CARHR236220	XP_013599118.1
OG0016661	CARHR236270	XP_013600875.1
OG0016662	CARHR236570	XP_013616915.1
OG0016663	CARHR236840	XP_013596338.1
OG0016664	CARHR236970	XP_013598254.1
OG0016665	CARHR237700	XP_013598134.1
OG0016667	CARHR238000	XP_013588486.1
OG0016668	CARHR238010	XP_013597588.1
OG0016669	CARHR239180	XP_013593225.1
OG0016670	CARHR239230	XP_013612069.1
OG0016671	CARHR239770	XP_013597880.1
OG0016672	CARHR240370	XP_013585641.1
OG0016673	CARHR240770	XP_013639740.1
OG0016675	CARHR241560	XP_013605978.1
OG0016676	CARHR241630	XP_013596155.1
OG0016680	CARHR221260, CARHR089760	XP_013593855.1
OG0016681	CARHR243050	XP_013584505.1
OG0016682	CARHR030640	XP_013618613.1
OG0016683	CARHR030900	XP_013593336.1
OG0016684	CARHR287050	XP_013587410.1
OG0016685	CARHR287030	XP_013586718.1
OG0016686	CARHR031620	XP_013584973.1
OG0016687	CARHR031720	XP_013583925.1
OG0016688	CARHR217170	XP_013599984.1
OG0016689	CARHR055630	XP_013610455.1
OG0016690	CARHR055920	XP_013634196.1
OG0016692	CARHR055360	XP_013614915.1
OG0016693	CARHR054950	XP_013612959.1
OG0016694	CARHR053900	XP_013636147.1
OG0016695	CARHR284190	XP_013593925.1, XP_013610423.1
OG0016696	CARHR283960	XP_013614982.1
OG0016697	CARHR283840	XP_013607744.1
OG0016698	CARHR052900	XP_013610502.1
OG0016699	CARHR052620	XP_013606117.1
OG0016700	CARHR052610	XP_013606115.1
OG0016701	CARHR052570	XP_013618081.1
OG0016702	CARHR051810	XP_013605946.1
OG0016703	CARHR052190	XP_013594883.1, XP_013634557.1
OG0016704	CARHR050130	XP_013631503.1
OG0016705	CARHR144300	XP_013595312.1
OG0016706	CARHR144470	XP_013619844.1
OG0016707	CARHR144590	XP_013618651.1
OG0016708	CARHR145080	XP_013618278.1
OG0016709	CARHR145540	XP_013607876.1, XP_013597727.1
OG0016710	CARHR145550	XP_013597729.1
OG0016711	CARHR145870	XP_013609372.1
OG0016712	CARHR146460	XP_013615981.1
OG0016713	CARHR146720	XP_013615480.1, XP_013610881.1
OG0016714	CARHR147030	XP_013609399.1
OG0016715	CARHR147470	XP_013597744.1
OG0016716	CARHR147690	XP_013597640.1
OG0016717	CARHR149120	XP_013597960.1
OG0016718	CARHR149500	XP_013595739.1
OG0016719	CARHR149690	XP_013593758.1
OG0016720	CARHR292500	XP_013595627.1
OG0016721	CARHR154000	XP_013598414.1
OG0016722	CARHR099940	XP_013593812.1
OG0016723	CARHR153020	XP_013607485.1
OG0016725	CARHR059550	XP_013619182.1
OG0016726	CARHR059420	XP_013590776.1
OG0016727	CARHR058930	XP_013588830.1
OG0016728	CARHR058500	XP_013590197.1
OG0016729	CARHR058220	XP_013591391.1
OG0016730	CARHR057820	XP_013630027.1
OG0016731	CARHR057260	XP_013618397.1
OG0016732	CARHR057220	XP_013619812.1
OG0016733	CARHR056850	XP_013627035.1
OG0016734	CARHR056540	XP_013587964.1
