Orthogroup	Cardamine_hirsuta	Cochlearia_excelsa
OG0018188	CARHR163090	g23726
OG0018189	CARHR174250	g22223
OG0018190	CARHR174980	g40638
OG0018191	CARHR027000	g5904
OG0018194	CARHR129610	g51522
OG0018195	CARHR133130	g51722
OG0018196	CARHR196800	g45729
OG0018198	CARHR136890	g37410
OG0018203	CARHR069490	g44418
OG0018205	CARHR065680	g46016
OG0018206	CARHR235600	g17073
OG0018207	CARHR237890	g23445
OG0018208	CARHR235880	g23573
OG0018209	CARHR244470	g22954
OG0018210	CARHR001820	g30774
OG0018211	CARHR184180	g10289
OG0018212	CARHR004870	g26957
OG0018213	CARHR005890	g49543
OG0018214	CARHR006600	g31034
OG0018216	CARHR007690	g31086
OG0018217	CARHR008150	g31112
OG0018220	CARHR015820	g31588
OG0018222	CARHR022970	g32041
OG0018223	CARHR231690	g23842
OG0018226	CARHR060670	g41581
OG0018227	CARHR059920	g41724
OG0018228	CARHR053910	g44028
OG0018231	CARHR262300	g15780
OG0018232	CARHR046680, CARHR046690	g4762
OG0018234	CARHR101780	g6391
OG0018235	CARHR092360	g12056
OG0018236	CARHR091320	g7039
OG0018237	CARHR090290	g14415
OG0018238	CARHR087070	g7302
OG0018239	CARHR061290	g41531
OG0018240	CARHR083110	g7535
OG0018241	CARHR081190	g12934
OG0018244	CARHR208140	g11666
OG0018248	CARHR206010	g29644
OG0018249	CARHR205990	g5567
OG0018252	CARHR227900	g24020
OG0018254	CARHR027870	g32344
OG0018255	CARHR232850	g23763
OG0018256	CARHR232760	g17174
OG0018257	CARHR126730	g37941
OG0018258	CARHR121570	g40023
OG0018261	CARHR118530	g29760
OG0018262	CARHR232390	g17186
OG0018265	CARHR200730	g45596
OG0018266	CARHR199750	g5254
OG0018268	CARHR216100	g46837
OG0018269	CARHR194800	g29037
OG0018271	CARHR148680	g10493
OG0018272	CARHR262540	g8212, g8710, g50816
OG0018273	CARHR271720	g28670
OG0018277	CARHR192150	g41395
OG0018278	CARHR192390	g719
OG0018281	CARHR275020	g9908
OG0018282	CARHR275410, CARHR275400	g410
OG0018283	CARHR276880	g9829
OG0018284	CARHR293720	g29514
OG0018284	CARHR167580, CARHR153320, CARHR102510	g10326
OG0018286	CARHR280910	g9643
OG0018287	CARHR007980	g27023, g31109
OG0018288	CARHR010560	g27118
OG0018291	CARHR022470	g32021
OG0018298	CARHR060790	g44859
OG0018299	CARHR060930	g41567
OG0018301	CARHR099340	g11760
OG0018302	CARHR101600	g11664
OG0018303	CARHR118240	g50970
OG0018305	CARHR157320	g223
OG0018306	CARHR163530	g19187
OG0018308	CARHR193080, CARHR193090	g668
OG0018310	CARHR260350	g25867
OG0018311	CARHR235860	g17057
OG0018312	CARHR235290	g17080
OG0018313	CARHR233220	g17152, g47557
OG0018317	CARHR216150	g37060
OG0018318	CARHR214300	g18112
OG0018319	CARHR213260	g16801
OG0018320	CARHR182770	g40484
OG0018321	CARHR257350	g1359
OG0018322	CARHR264580	g41176, g41195
OG0018323	CARHR271490	g1133
OG0018325	CARHR288310	g20256, g30277, g30313
OG0018337	CARHR223300	g17562
OG0018338	CARHR242250	g18195
OG0018339	CARHR056070, CARHR181680	g1693
OG0018340	CARHR284550	g43912, g52811
OG0018341	CARHR054790	g41094
OG0018342	CARHR053480	g44089
OG0018343	CARHR144480	g10744
OG0018346	CARHR153080	g10346
OG0018348	CARHR058130	g45007
OG0018349	CARHR057400	g45064
OG0018350	CARHR056530	g45104
OG0018351	CARHR048760	g36896
OG0018354	CARHR045950	g17979
OG0018356	CARHR258690	g1446
OG0018358	CARHR258500	g1430
OG0018361	CARHR257130	g28303
OG0018362	CARHR256810	g28325
OG0018363	CARHR264650	g1322
OG0018364	CARHR264840	g41177
OG0018365	CARHR265620	g886
OG0018367	CARHR270650	g39332
OG0018368	CARHR284320	g10302
OG0018369	CARHR200220	g5284
OG0018371	CARHR205790	g5550
OG0018372	CARHR224830	g47256
OG0018373	CARHR225050	g17483
OG0018374	CARHR226080	g24139
OG0018376	CARHR227650	g47361
OG0018379	CARHR035290	g28231
OG0018380	CARHR028590	g32391
OG0018382	CARHR246110	g24653, g22815
OG0018383	CARHR247740	g22680
OG0018385	CARHR214270	g18102
OG0018386	CARHR263210	g46705
OG0018387	CARHR128100	g51411
OG0018390	CARHR145750	g10664
OG0018391	CARHR032870	g50706
OG0018392	CARHR255730	g25765
OG0018394	CARHR252630	g25565
OG0018396	CARHR178470	g18412
OG0018397	CARHR177700	g40530
OG0018398	CARHR176650	g40557
OG0018400	CARHR102270	g13537
OG0018401	CARHR216770	g47084
OG0018402	CARHR219080	g24642, g24636
OG0018403	CARHR219520	g47014
OG0018405	CARHR262080	g16861
OG0018406	CARHR261600	g46675
OG0018407	CARHR261340	g15791, g3690
OG0018409	CARHR213720	g16820
OG0018411	CARHR287640	g46642
OG0018414	CARHR143120	g37752
OG0018416	CARHR140020	g37567
OG0018418	CARHR219380	g24611
OG0018425	CARHR277420	g288
OG0018427	CARHR281590	g9624
OG0018428	CARHR248210	g45279
OG0018434	CARHR120730	g40074
OG0018437	CARHR075350	g7933
OG0018439	CARHR074950	g46666
OG0018444	CARHR076310	g41080
OG0018446	CARHR077330	g12770
OG0018448	CARHR186050	g10148
OG0018450	CARHR025040	g32147
OG0018451	CARHR025520	g32163
OG0018452	CARHR025990	g32199
OG0018453	CARHR231900	g47510
OG0018454	CARHR232200	g23818
OG0018456	CARHR116830	g38360
OG0018458	CARHR293050	g38430
OG0018459	CARHR113460, CARHR112360	g38529
OG0018463	CARHR009100	g31162
OG0018464	CARHR008970	g31159
OG0018465	CARHR179010	g39674
OG0018466	CARHR007380	g49573
OG0018467	CARHR005300	g49514
OG0018468	CARHR003430	g30851
OG0018469	CARHR002870	g30828
OG0018470	CARHR000290	g49291
OG0018472	CARHR199490	g45631
OG0018478	CARHR186770	g4827
OG0018479	CARHR186200	g4788
OG0018480	CARHR182180	g4648
OG0018482	CARHR207000	g29688
OG0018483	CARHR187880	g10070
OG0018485	CARHR275560	g397
OG0018488	CARHR158050	g19416
OG0018491	CARHR157140	g2719, g2722
OG0018494	CARHR155900, CARHR155890, CARHR155880, CARHR155870	g19518
OG0018497	CARHR007890	g31101
OG0018502	CARHR069880	g44405
OG0018506	CARHR072020	g46458
OG0018508	CARHR074810	g46580
OG0018511	CARHR089400	g12181
OG0018512	CARHR100890	g11704
OG0018513	CARHR104090	g24214
OG0018514	CARHR104850	g6242
OG0018517	CARHR109430	g13944
OG0018524	CARHR173150	g12666
OG0018525	CARHR291600	g11144
OG0018526	CARHR291490	g18706
OG0018529	CARHR220310	g17755
OG0018532	CARHR162690	g11322
OG0018533	CARHR166310	g2166
OG0018535	CARHR172890	g18793
OG0018536	CARHR177460	g40536
OG0018541	CARHR133250	g38092
OG0018543	CARHR135490	g51883
OG0018550	CARHR236160	g17047
OG0018553	CARHR293920	g54146
OG0018554	CARHR005320	g49516
OG0018555	CARHR006660	g31038
OG0018557	CARHR007810	g49603
OG0018559	CARHR011930	g27167
OG0018560	CARHR013660	g49872
OG0018561	CARHR014020	g27227
OG0018563	CARHR014920	g31532
OG0018564	CARHR016210	g27311
OG0018566	CARHR061200	g44841
OG0018567	CARHR049480	g40911
OG0018568	CARHR102710, CARHR102730	g6365
OG0018569	CARHR101080	g13517
OG0018570	CARHR095570	g13367
OG0018571	CARHR181180	g37051
OG0018572	CARHR087400	g7276
OG0018576	CARHR081070	g12484
OG0018579	CARHR210080	g5746
OG0018580	CARHR206090	g29647
OG0018581	CARHR229720	g47438
OG0018583	CARHR224700	g47254
OG0018584	CARHR224040	g17749, g17548
OG0018585	CARHR231570	g17224
OG0018586	CARHR233200	g17154
OG0018587	CARHR126630	g51313
OG0018588	CARHR124190	g51221
OG0018589	CARHR123120	g37883
OG0018593	CARHR203750	g29553
OG0018595	CARHR196030	g45747
OG0018596	CARHR195340	g4956, g4952
OG0018597	CARHR186640	g10119
OG0018599	CARHR213660	g46659
OG0018600	CARHR144800	g16710
OG0018602	CARHR271200	g28638, g28640
OG0018603	CARHR271240	g39305
OG0018604	CARHR271450	g39295
OG0018605	CARHR285360	g1246
OG0018608	CARHR188890	g10019
OG0018609	CARHR190270	g9956
OG0018611	CARHR006090	g31004
OG0018613	CARHR026170	g32208
OG0018618	CARHR064890	g13578
OG0018620	CARHR102400	g13545
OG0018622	CARHR112940	g36945
OG0018623	CARHR114100	g50912
OG0018624	CARHR292820	g38455
OG0018626	CARHR129150	g51491
OG0018627	CARHR131000, CARHR130990, CARHR131030	g44637, g37129, g46356
OG0018629	CARHR137330	g52050
OG0018634	CARHR208150	g29747
OG0018636	CARHR248230	g25346
OG0018637	CARHR234020	g47585
OG0018638	CARHR233210	g23737
OG0018639	CARHR183630	g10265
OG0018641	CARHR209300	g45377
OG0018644	CARHR216630, CARHR220430	g17727, g17731, g17728
OG0018645	CARHR192790	g28960
OG0018676	CARHR030670	g50580
OG0018681	CARHR147870	g10546
OG0018683	CARHR056130	g18069
OG0018685	CARHR233240	g23735
OG0018687	CARHR293300	g26633
OG0018689	CARHR258630	g1444, g26781
OG0018690	CARHR258480	g1423
OG0018691	CARHR265050	g867
OG0018692	CARHR265220	g41212
OG0018695	CARHR269200	g28528
OG0018697	CARHR223860	g24282
OG0018698	CARHR227910	g24019
OG0018699	CARHR228090	g47374
OG0018700	CARHR229340	g47425
OG0018701	CARHR232790	g23765
OG0018703	CARHR035380	g11308
OG0018706	CARHR244630	g22941
OG0018707	CARHR215440	g46805
OG0018711	CARHR180860	g11135
OG0018712	CARHR180910	g11138
OG0018713	CARHR284890	g18457
OG0018717	CARHR218010	g46933
OG0018718	CARHR218000	g46934
OG0018720	CARHR221380	g17711, g53650
OG0018721	CARHR261720	g16843
OG0018725	CARHR140240	g52220
OG0018726	CARHR139650	g52167
OG0018728	CARHR138050	g38201
OG0018731	CARHR211280	g11552
OG0018734	CARHR281230	g9632
OG0018736	CARHR111670, CARHR247980	g25331
OG0018737	CARHR250420	g39550
OG0018740	CARHR118970	g40159
OG0018750	CARHR111120	g13825
OG0018751	CARHR021890	g50198
OG0018752	CARHR025400	g32157
OG0018757	CARHR009770	g31217
OG0018758	CARHR001680	g49362
OG0018760	CARHR000300	g49292
OG0018761	CARHR196300	g29157
OG0018763	CARHR276180	g9864
OG0018765	CARHR272400	g1199
OG0018766	CARHR156170	g2730
OG0018767	CARHR154910	g2821
OG0018769	CARHR154900	g19541
OG0018770	CARHR150820	g19593
OG0018771	CARHR152540	g11513
OG0018772	CARHR061140, CARHR061130	g44843
OG0018775	CARHR071640	g46426
OG0018776	CARHR020250	g27438
OG0018777	CARHR067660	g44531
OG0018781	CARHR089670	g12165
OG0018782	CARHR089740	g12163
OG0018783	CARHR091870	g13266
OG0018784	CARHR096000	g11916
OG0018786	CARHR097320	g11869
OG0018789	CARHR293460	g6107
OG0018791	CARHR109760	g5966
OG0018792	CARHR046010	g27973
OG0018795	CARHR039810	g54150
OG0018796	CARHR038290	g36347
OG0018798	CARHR168110	g11225
OG0018799	CARHR169670	g2012
OG0018801	CARHR173480	g18767
OG0018802	CARHR291590	g18786
OG0018809	CARHR257560	g1381
OG0018811	CARHR291610	g18785
OG0018816	CARHR127650	g37963
OG0018819	CARHR070900	g46354
OG0018820	CARHR068130	g44500
OG0018821	CARHR117160	g38361
OG0018822	CARHR239360	g23324
OG0018828	CARHR002650	g30817, g45206
OG0018835	CARHR015590	g31571
OG0018842	CARHR050350	g40932
OG0018845	CARHR107930	g6052
OG0018846	CARHR093090	g6922
OG0018850	CARHR206190	g5577
OG0018851	CARHR206000	g29643
OG0018853	CARHR229980	g23927
OG0018855	CARHR212670	g46625
OG0018861	CARHR193180, CARHR193190	g28976
OG0018862	CARHR004490	g26951
OG0018865	CARHR019010	g31773
OG0018866	CARHR024950	g50341
OG0018867	CARHR026640	g32250
OG0018870	CARHR112370	g13645
OG0018874	CARHR054870, CARHR054860	g43512
OG0018876	CARHR061230	g41549
OG0018878	CARHR065510	g44602, g34995
OG0018879	CARHR097550	g6661
OG0018881	CARHR099780	g11744
OG0018882	CARHR100320	g13487
OG0018885	CARHR293110	g38433
OG0018886	CARHR184730	g36888
OG0018892	CARHR141780	g37668
OG0018899	CARHR260730	g40270
OG0018903	CARHR215340	g46792
OG0018905	CARHR212870	g16778
OG0018906	CARHR285070	g18450
OG0018909	CARHR260870	g47927
OG0018910	CARHR270730	g28593
OG0018911	CARHR277450	g18643
OG0018920	CARHR220710	g24666, g3463, g42667, g42658, g53192, g53639, g35738, g34267, g3458, g25998, g26812, g25032, g25130, g14341, g25091, g4720, g24699, g22261, g4055, g35250
OG0018940	CARHR062840	g17033
OG0018941	CARHR238980	g23352
OG0018948	CARHR146180	g16673
OG0018949	CARHR146320	g10641
OG0018950	CARHR148070	g1603
OG0018951	CARHR292550	g10416
OG0018952	CARHR233910	g47582
OG0018953	CARHR264590	g16246
OG0018954	CARHR258590	g1439
OG0018955	CARHR265350	g28369
OG0018958	CARHR203470	g5441
OG0018959	CARHR204630	g5501
OG0018960	CARHR228830	g47409
OG0018964	CARHR246090	g22817
OG0018966	CARHR294320	g22662
OG0018969	CARHR127530	g51364
OG0018971	CARHR255560	g40345
OG0018973	CARHR218800	g17862
OG0018976	CARHR281130	g9635
OG0018979	CARHR121730	g39978
OG0018980	CARHR119090	g40152
OG0018986	CARHR026330	g50392
OG0018993	CARHR194190	g41454
OG0018994	CARHR188390	g10039
OG0018998	CARHR151010	g19595
OG0018999	CARHR151430	g19602
OG0019006	CARHR099070	g11765
OG0019022	CARHR038140	g54078
OG0019023	CARHR150800	g3003
OG0019025	CARHR162190	g19255
OG0019027	CARHR165210	g11280
OG0019028	CARHR223200	g47176
OG0019029	CARHR131910	g37227
OG0019035	CARHR240500	g11004
OG0019036	CARHR000220	g49285
OG0019045	CARHR088700	g7204
OG0019050	CARHR232700	g23778
OG0019053	CARHR273960	g28812
OG0019063	CARHR049510, CARHR049520	g44229, g44226
OG0019064	CARHR283950	g44055
OG0019071	CARHR061510	g44817
OG0019074	CARHR093890	g12004
OG0019076	CARHR111650	g13835
OG0019081	CARHR127860, CARHR127880	g27653
OG0019082	CARHR134760	g51821
OG0019088	CARHR209230	g5706, g5707
OG0019089	CARHR189630	g510
OG0019092	CARHR245790	g22840, g35971
OG0019096	CARHR231970	g47511
OG0019098	CARHR012090, CARHR261920	g34981, g53072, g43409
OG0019099	CARHR213420	g16807
OG0019104	CARHR280360	g18676
OG0019111	CARHR108150, CARHR108140	g14002
OG0019129	CARHR283000, CARHR288330	g8118, g20151, g48800, g8024, g20197
OG0019130	CARHR031180	g32542
OG0019135	CARHR268360	g989
OG0019136	CARHR268600	g1007
OG0019137	CARHR202160	g29457
OG0019142	CARHR034600	g53679
OG0019144	CARHR034720	g27949
OG0019146	CARHR245710	g22843
OG0019147	CARHR259630	g25933
OG0019149	CARHR178770	g40487
OG0019157	CARHR212040	g5849
OG0019159	CARHR106140	g11883
OG0019164	CARHR076910	g12669
OG0019168	CARHR019570	g27423
OG0019171	CARHR114120	g50909
OG0019172	CARHR112040	g50856
OG0019175	CARHR275670	g389
OG0019180	CARHR104470	g3198
OG0019183	CARHR069080	g46227
OG0019188	CARHR095830	g13360
OG0019197	CARHR159810	g19365
OG0019203	CARHR174570, CARHR174560	g18478
OG0019204	CARHR181780	g37013
OG0019205	CARHR112290	g32385, g27225
OG0019210	CARHR238280	g18083
OG0019215	CARHR246250, CARHR207720	g46913
OG0019217	CARHR114440	g38447
OG0019218	CARHR013860	g31461
OG0019224	CARHR110410	g13814
OG0019233	CARHR266840	g39445
OG0019234	CARHR187350	g18543, g631
OG0019235	CARHR190040	g491
OG0019240	CARHR024940	g50340
OG0019245	CARHR053770	g41071
OG0019246	CARHR288470	g1679
OG0019252	CARHR115650	g51056
OG0019256	CARHR151480	g3113
OG0019258	CARHR210770	g45330, g45331
OG0019265	CARHR289980	g17648
OG0019266	CARHR177720	g53821
OG0019274	CARHR146760	g50975
OG0019276	CARHR108350	g13755, g40676
OG0019278	CARHR076210	g7888
OG0019284	CARHR131900	g51662
OG0019306	CARHR288640, CARHR282710	g20167, g8133
OG0019309	CARHR055990	g43900
OG0019312	CARHR269350	g1041
OG0019318	CARHR028070	g32359
OG0019321	CARHR260260	g40254
OG0019322	CARHR283510, CARHR288180	g48740, g8084
OG0019327	CARHR137200	g52032
OG0019329	CARHR115300	g36836
OG0019333	CARHR019090	g31780
OG0019334	CARHR020510	g31893
OG0019336	CARHR288190	g21377
OG0019336	CARHR283530	g48611
OG0019338	CARHR186470	g10123
OG0019339	CARHR185760	g10156
OG0019340	CARHR156280	g19509
OG0019356	CARHR104600, CARHR061830	g18902
OG0019360	CARHR256090, CARHR032290	g32647
OG0019364	CARHR071720	g46434
OG0019366	CARHR067130	g46112
OG0019369	CARHR017090	g49977
OG0019372	CARHR063520	g45849
OG0019381	CARHR199190	g45650
OG0019385	CARHR189370, CARHR189410	g44054
OG0019392	CARHR024790	g36023, g32121
OG0019393	CARHR026180	g32210
OG0019399	CARHR060950	g18023, g18021
OG0019403	CARHR089610, CARHR095630	g7147, g12174
OG0019409	CARHR169280	g18916
OG0019453	CARHR153210	g36402
OG0019456	CARHR264410	g28347
OG0019459	CARHR030260	g27715
OG0019460	CARHR225230, CARHR175660	g40603
OG0019463	CARHR142640	g37722
OG0019464	CARHR191320	g784
OG0019466	CARHR251680	g25512
OG0019467	CARHR234260	g23681
OG0019468	CARHR060710	g44865
OG0019470	CARHR130210	g38024
OG0019472	CARHR282690	g48620, g21349
OG0019476	CARHR160960	g2479
OG0019479	CARHR150010	g2968
OG0019480	CARHR104560	g3267
OG0019482	CARHR066040	g44579
OG0019487	CARHR104170	g13662
OG0019500	CARHR166900	g54145
OG0019500	CARHR159480	g29284, g11332, g32119
OG0019503	CARHR150600	g11443
OG0019504	CARHR181330	g19713, g19749
OG0019505	CARHR169380	g18130, g16732
OG0019518	CARHR011490	g31306
OG0019529	CARHR206800	g45444
OG0019538	CARHR025650	g35166, g32171
OG0019543	CARHR043870	g54302
OG0019544	CARHR046820	g13687
OG0019548	CARHR059000	g44954
OG0019555	CARHR184650	g38404
OG0019556	CARHR254680	g34480
OG0019563	CARHR150240	g2980
OG0019564	CARHR185960	g4685
OG0019565	CARHR248380	g24588
OG0019567	CARHR240970	g47828
OG0019570	CARHR233310	g23731
OG0019571	CARHR262310	g16502
OG0019579	CARHR145670, CARHR095750	g26220, g26253
OG0019581	CARHR235020	g17091
OG0019625	CARHR245820	g47986
OG0019628	CARHR174550	g10913
OG0019635	CARHR267260	g47705
OG0019638	CARHR158820	g19390
OG0019642	CARHR064880	g19478
OG0019643	CARHR051620, CARHR266950	g50577
OG0019645	CARHR090860	g13246
OG0019646	CARHR102950	g13568
OG0019647	CARHR106270	g13702
OG0019651	CARHR162290	g11326
OG0019653	CARHR291520	g18703
OG0019657	CARHR287440	g19698, g19765
OG0019661	CARHR175730	g13552
OG0019662	CARHR254970	g25712
OG0019663	CARHR129040	g51478
OG0019667	CARHR226940	g45062
OG0019676	CARHR102390	g13538
OG0019681	CARHR273740	g857
OG0019688	CARHR215090	g41904
OG0019690	CARHR276650	g27196, g27165, g12711
OG0019691	CARHR210390, CARHR290810	g6182
OG0019697	CARHR045720	g36742
OG0019706	CARHR218060	g8628, g30355, g29959, g48838, g8640, g52546, g48822, g30509, g8604, g29983, g30378, g8591, g8627, g48810, g43715
OG0019708	CARHR142680	g38256
OG0019709	CARHR114160	g38457
OG0019710	CARHR289120	g23091, g28502
OG0019716	CARHR150270	g19590
OG0019722	CARHR232940	g47549, g17163
OG0019723	CARHR232410	g47527
OG0019725	CARHR287650	g46639
OG0019728	CARHR072610	g4619, g42787, g33626, g25925
OG0019729	CARHR260030	g27999, g43569
OG0019776	CARHR055650	g41133
OG0019784	CARHR294290	g18348
OG0019791	CARHR077400	g7826
OG0019797	CARHR151210	g19599
OG0019812	CARHR023750, CARHR023740	g32069
OG0019814	CARHR103420	g18264
OG0019836	CARHR056730, CARHR153280	g36474
OG0019837	CARHR045430	g41740, g41738, g41742, g41734, g41736
OG0019841	CARHR057940, CARHR057960	g45035
OG0019842	CARHR069180	g17975
OG0019848	CARHR104220	g13673
OG0019853	CARHR144530	g1645
OG0019855	CARHR157300, CARHR156990	g12969, g4592
OG0019859	CARHR207740	g5633
OG0019861	CARHR259930	g40236
OG0019864	CARHR248950	g25377
OG0019868	CARHR118220, CARHR118210, CARHR224570	g47241
OG0019872	CARHR274130	g845
OG0019873	CARHR283360, CARHR282610	g48716, g8109, g20187, g8153, g3966
OG0019874	CARHR282790, CARHR288260, CARHR288250	g48608, g21374, g48649
OG0019875	CARHR282840, CARHR282830	g48726, g8099
OG0019892	CARHR255900	g25781
OG0019944	CARHR256170	g40314
OG0019945	CARHR255710	g40336
OG0019954	CARHR234530	g17110
OG0019956	CARHR017400	g27358
OG0019958	CARHR061330	g32198
OG0019979	CARHR286970	g31470, g31471, g31472, g31469
OG0019996	CARHR212400	g26982, g26985
OG0019999	CARHR018980	g50038
OG0020013	CARHR076280	g41233
OG0020019	CARHR096740	g11890
OG0020026	CARHR136110	g18074, g28375
OG0020036	CARHR201480	g5359
OG0020038	CARHR285610	g2859, g2852, g2835, g2845
OG0020040	CARHR248160	g25342
OG0020044	CARHR275360	g414
OG0020045	CARHR287190	g20172, g8137
OG0020067	CARHR101920, CARHR055400, CARHR057530	g16097
OG0020067	CARHR266470	g4382, g3940
OG0020097	CARHR267480, CARHR267470	g28465
OG0020099	CARHR227630	g17369
OG0020102	CARHR214700	g46766
OG0020105	CARHR293820	g9731
OG0020109	CARHR155530, CARHR155430	g19535, g19529, g19528, g18516
OG0020111	CARHR177290	g48618
OG0020112	CARHR266500	g25846
OG0020117	CARHR094290	g11986
OG0020121	CARHR283160	g21362, g48635, g48588
OG0020136	CARHR001140	g49332
OG0020141	CARHR082200	g6319
OG0020148	CARHR214420, CARHR059120	g44947
OG0020148	CARHR059150, CARHR059390	g41819
OG0020165	CARHR106900	g13712, g13711
OG0020171	CARHR249920	g34318
OG0020190	CARHR189050	g10010
OG0020202	CARHR283110, CARHR287240	g48780, g8043
OG0020211	CARHR116860, CARHR282090, CARHR116850	g19704, g19759
OG0020212	CARHR282120	g19703, g19760
OG0020215	CARHR288480	g44983, g44981
OG0020232	CARHR233690	g23714
OG0020271	CARHR059650	g41790
OG0020277	CARHR270580, CARHR055160, CARHR270020	g39337
OG0020281	CARHR213800	g16829
OG0020290	CARHR288210, CARHR282720	g48617
OG0020296	CARHR197760	g5101
OG0020300	CARHR153760	g11539
OG0020318	CARHR185510, CARHR241310, CARHR241440, CARHR286400	g53201
OG0020321	CARHR221050	g18095
OG0020332	CARHR014910	g31530
OG0020381	CARHR265290	g13647
OG0020384	CARHR282890	g20170
OG0020385	CARHR287160, CARHR282620	g8094
OG0020393	CARHR035300	g28225
OG0020394	CARHR151730	g22837
OG0020398	CARHR282040	g19755
OG0020401	CARHR282310, CARHR282550	g48785, g20209, g8038
OG0020418	CARHR216210	g27308
OG0020439	CARHR137620, CARHR137610	g52058, g51275, g52067
