Orthogroup	Cardamine_hirsuta	Euclidium_syriacum
OG0015544	CARHR074870	ESY3_g32693_DN3_SP8_c0.t1
OG0015545	CARHR212330	ESY7_g19677_DN3_SP0_c0.t1
OG0015546	CARHR082860	ESY7_g19674_DN3_SP8_c0.t1
OG0015547	CARHR212300	ESY7_g19672_DN3_SP0_c0.t1
OG0015548	CARHR212270	ESY7_g19669_DN3_SP8_c0.t1
OG0015549	CARHR212260	ESY7_g19667_DN3_SP0_c0.t1
OG0015550	CARHR123610	ESY7_g19665_DN3_SP8_c0.t1
OG0015551	CARHR212240	ESY7_g19664_DN3_SP0_c0.t1
OG0015552	CARHR212190	ESY7_g19655_DN3_SP0_c0.t1
OG0015553	CARHR212170	ESY7_g19652_DN3_SP0_c0.t1
OG0015554	CARHR212160	ESY7_g19651_DN3_SP0_c0.t1
OG0015555	CARHR234140	ESY16_g62502_DN3_SP2_c0.t1
OG0015556	CARHR234410	ESY16_g62404_DN3_SP0_c21.t1
OG0015557	CARHR075830	ESY3_g32586_DN3_SP0_c0.t1
OG0015558	CARHR075880	ESY3_g32578_DN3_SP0_c0.t1
OG0015559	CARHR076070	ESY3_g32541_DN3_SP8_c0.t1
OG0015560	CARHR076080	ESY3_g32540_DN3_SP0_c0.t1
OG0015561	CARHR076100	ESY3_g32538_DN3_SP0_c0.t1
OG0015562	CARHR076150	ESY3_g32532_DN3_SP4_c0.t1
OG0015563	CARHR076250	ESY3_g32508_DN3_SP7_c0.t1
OG0015564	CARHR076260	ESY3_g32503_DN3_SP8_c0.t1
OG0015565	CARHR076420	ESY3_g32489_DN3_SP3_c0.t1
OG0015566	CARHR076650	ESY3_g32463_DN1_SP0_c0.t1
OG0015567	CARHR076690	ESY3_g32458_DN3_SP6_c0.t1
OG0015568	CARHR076710	ESY6_g46512_DN3_SP0_c0.t1, ESY3_g32456_DN3_SP8_c0.t1
OG0015569	CARHR076830	ESY3_g32435_DN3_SP0_c0.t1
OG0015570	CARHR076950	ESY3_g32403_DN3_SP0_c0.t1
OG0015571	CARHR077020	ESY3_g32392_DN3_SP0_c0.t1
OG0015572	CARHR077030	ESY3_g32391_DN3_SP1_c0.t1
OG0015573	CARHR077290	ESY3_g32344_DN3_SP7_c0.t1
OG0015574	CARHR077530	ESY3_g32282_DN3_SP8_c0.t1
OG0015575	CARHR077730	ESY3_g32252_DN3_SP0_c0.t1
OG0015576	CARHR077810, CARHR077800	ESY3_g32228_DN3_SP0_c0.t1
OG0015577	CARHR078000	ESY3_g32172_DN3_SP6_c0.t1
OG0015578	CARHR078270	ESY3_g32089_DN3_SP0_c0.t1
OG0015579	CARHR078410	ESY3_g32051_DN3_SP8_c0.t1
OG0015581	CARHR078990	ESY3_g31946_DN3_SP2_c3.t1
OG0015582	CARHR079070	ESY3_g31927_DN3_SP2_c0.t1
OG0015583	CARHR079470	ESY3_g31806_DN3_SP7_c0.t1
OG0015584	CARHR079610	ESY3_g31787_DN3_SP0_c0.t1
OG0015585	CARHR079900	ESY3_g31700_DN3_SP3_c0.t1
OG0015586	CARHR079750	ESY3_g31763_DN3_SP1_c0.t1
OG0015587	CARHR080070	ESY3_g31674_DN3_SP8_c0.t1
OG0015588	CARHR080080	ESY3_g31673_DN3_SP7_c0.t1
OG0015589	CARHR080170	ESY3_g31660_DN3_SP1_c24.t1
OG0015590	CARHR080230	ESY3_g31652_DN3_SP7_c0.t1
OG0015591	CARHR170500	ESY1_g11999_DN3_SP1_c0.t1
OG0015592	CARHR080900	ESY3_g31539_DN3_SP4_c0.t1
OG0015593	CARHR080960	ESY3_g31531_DN3_SP7_c0.t1
OG0015594	CARHR081450	ESY3_g31447_DN3_SP0_c0.t1
OG0015595	CARHR081560	ESY3_g31457_DN3_SP0_c0.t1
OG0015597	CARHR081620	ESY3_g31470_DN3_SP2_c0.t1
OG0015598	CARHR081650	ESY3_g31473_DN3_SP0_c0.t1
OG0015599	CARHR081730	ESY3_g31420_DN3_SP8_c0.t1
OG0015600	CARHR081750	ESY3_g31418_DN3_SP0_c0.t1
OG0015601	CARHR081960	ESY3_g31393_DN3_SP3_c0.t1
OG0015602	CARHR081990	ESY3_g31388_DN3_SP1_c0.t1
OG0015603	CARHR082130	ESY3_g31369_DN3_SP0_c0.t1
OG0015604	CARHR082230	ESY3_g30663_DN3_SP0_c0.t1
OG0015605	CARHR082340	ESY3_g30689_DN3_SP0_c0.t1
OG0015606	CARHR082380	ESY3_g30694_DN3_SP8_c0.t1
OG0015607	CARHR082410	ESY3_g30699_DN3_SP8_c0.t1
OG0015608	CARHR082490	ESY3_g30710_DN3_SP0_c4.t1, ESY3_g30708_DN3_SP1_c4.t1
OG0015609	CARHR082580	ESY3_g30724_DN3_SP5_c0.t1
OG0015610	CARHR082600	ESY3_g30725_DN3_SP0_c0.t1
OG0015611	CARHR082760	ESY3_g30739_DN3_SP8_c0.t1
OG0015612	CARHR083310	ESY3_g30820_DN3_SP2_c0.t1
OG0015613	CARHR083330	ESY3_g30830_DN3_SP3_c0.t1
OG0015614	CARHR135350	ESY12_g50852_DN3_SP8_c0.t1
OG0015615	CARHR135330	ESY12_g50848_DN3_SP0_c0.t1
OG0015616	CARHR135080	ESY9_g45685_DN3_SP8_c0.t1
OG0015617	CARHR134870	ESY9_g45648_DN3_SP1_c0.t1
OG0015618	CARHR134830	ESY9_g45635_DN3_SP0_c0.t1
OG0015619	CARHR134510	ESY9_g45571_DN3_SP8_c0.t1
OG0015620	CARHR134490	ESY9_g45562_DN3_SP3_c0.t1
OG0015621	CARHR133940	ESY9_g45460_DN3_SP0_c0.t1
OG0015622	CARHR134280	ESY9_g45521_DN3_SP0_c0.t1
OG0015623	CARHR133850	ESY9_g45447_DN3_SP8_c0.t1
OG0015624	CARHR133800	ESY9_g45439_DN3_SP0_c0.t1
OG0015625	CARHR133780	ESY9_g45436_DN3_SP5_c0.t1
OG0015626	CARHR130170	ESY9_g44066_DN3_SP8_c0.t1
OG0015627	CARHR130580	ESY9_g44321_DN3_SP0_c0.t1
OG0015628	CARHR287100	ESY15_g64862_DN3_SP0_c0.t1
OG0015631	CARHR131190	ESY9_g44581_DN3_SP8_c0.t1
OG0015633	CARHR131490	ESY9_g44653_DN3_SP8_c0.t1
OG0015634	CARHR131610	ESY6_g49539_DN2_SP0_c0.t1
OG0015635	CARHR131600	ESY12_g51555_DN3_SP8_c0.t1
OG0015636	CARHR101740	ESY3_g27433_DN3_SP3_c0.t1
OG0015637	CARHR131710	ESY9_g44749_DN3_SP2_c0.t1
OG0015638	CARHR132360	ESY2_g34609_DN3_SP0_c11.t1
OG0015639	CARHR132350	ESY9_g44777_DN3_SP1_c0.t1
OG0015640	CARHR132250	ESY9_g44794_DN3_SP8_c0.t1
OG0015641	CARHR132080	ESY9_g44864_DN3_SP0_c0.t1
OG0015642	CARHR131940	ESY9_g44954_DN3_SP7_c0.t1
OG0015643	CARHR131920	ESY9_g44957_DN3_SP7_c0.t1
OG0015644	CARHR133330	ESY9_g45363_DN3_SP8_c0.t1
OG0015645	CARHR133260	ESY9_g45352_DN3_SP0_c0.t1
OG0015646	CARHR133230, CARHR035360	ESY9_g45347_DN3_SP0_c0.t1
OG0015647	CARHR132760	ESY9_g45242_DN3_SP0_c0.t1
OG0015648	CARHR132730	ESY9_g45238_DN3_SP8_c0.t1
OG0015649	CARHR132650	ESY7_g19006_DN3_SP0_c0.t1
OG0015651	CARHR130030	ESY9_g44040_DN3_SP2_c0.t1
OG0015652	CARHR016190	ESY5_g2953_DN3_SP0_c0.t1
OG0015653	CARHR016230	ESY5_g2957_DN3_SP7_c0.t1
OG0015654	CARHR016580	ESY2_g36018_DN2_SP0_c0.t1, ESY5_g3008_DN3_SP3_c0.t1
OG0015655	CARHR016750	ESY5_g3034_DN3_SP5_c0.t1
OG0015656	CARHR016920	ESY5_g3053_DN3_SP1_c0.t1
OG0015657	CARHR017120	ESY5_g4420_DN3_SP0_c0.t1
OG0015658	CARHR017470	ESY5_g4388_DN3_SP8_c0.t1
OG0015659	CARHR017610	ESY5_g4371_DN3_SP2_c0.t1
OG0015660	CARHR017850	ESY5_g4346_DN3_SP8_c0.t1
OG0015661	CARHR018090	ESY5_g4318_DN3_SP0_c0.t1
OG0015662	CARHR018080	ESY5_g4319_DN3_SP5_c0.t1
OG0015663	CARHR018060	ESY5_g4321_DN3_SP0_c0.t1
OG0015664	CARHR018020	ESY5_g4323_DN3_SP5_c0.t1, ESY2_g35833_DN3_SP0_c0.t1
OG0015665	CARHR017970	ESY5_g4330_DN3_SP7_c0.t1
OG0015666	CARHR018180	ESY5_g4310_DN3_SP8_c0.t1
OG0015667	CARHR018350	ESY5_g4278_DN3_SP8_c0.t1
OG0015668	CARHR018820	ESY5_g4229_DN3_SP0_c0.t1
OG0015669	CARHR018750	ESY5_g4236_DN3_SP3_c0.t1
OG0015670	CARHR018720	ESY5_g4238_DN3_SP7_c0.t1
OG0015671	CARHR018620	ESY5_g4248_DN3_SP5_c0.t1
OG0015672	CARHR066790	ESY2_g34872_DN3_SP8_c2.t1
OG0015673	CARHR019310	ESY5_g4166_DN3_SP4_c0.t1
OG0015674	CARHR019460	ESY5_g4153_DN3_SP0_c0.t1
OG0015675	CARHR019500	ESY5_g4147_DN3_SP0_c0.t1
OG0015676	CARHR019590	ESY5_g4136_DN3_SP0_c0.t1
OG0015677	CARHR019680	ESY5_g4117_DN3_SP0_c16.t1
OG0015678	CARHR019720	ESY5_g4113_DN3_SP7_c0.t1
OG0015679	CARHR019900	ESY5_g4083_DN3_SP0_c0.t1
OG0015680	CARHR019930	ESY5_g4080_DN3_SP0_c0.t1
OG0015681	CARHR019960	ESY5_g4077_DN3_SP0_c0.t1
OG0015682	CARHR020010	ESY5_g4066_DN3_SP7_c0.t1
OG0015683	CARHR020610	ESY5_g3981_DN3_SP0_c0.t1
OG0015684	CARHR021000	ESY5_g3937_DN3_SP0_c0.t1
OG0015685	CARHR021030	ESY5_g3934_DN3_SP3_c0.t1
OG0015687	CARHR021300	ESY5_g3905_DN3_SP0_c0.t1
OG0015688	CARHR021500	ESY5_g2554_DN3_SP0_c0.t1
OG0015689	CARHR021930	ESY5_g2423_DN3_SP0_c0.t1
OG0015690	CARHR021990	ESY5_g2415_DN3_SP8_c0.t1
OG0015691	CARHR022000	ESY5_g2414_DN3_SP7_c0.t1
OG0015692	CARHR022100	ESY5_g2403_DN2_SP0_c0.t1
OG0015693	CARHR022150	ESY5_g2396_DN3_SP7_c0.t1
OG0015694	CARHR022160	ESY5_g2394_DN3_SP8_c0.t1
OG0015696	CARHR022490	ESY5_g2347_DN3_SP1_c0.t1
OG0015697	CARHR022540	ESY5_g2343_DN3_SP0_c0.t1
OG0015698	CARHR022820	ESY5_g2293_DN3_SP0_c0.t1
OG0015699	CARHR022980	ESY5_g2253_DN2_SP0_c0.t1
OG0015700	CARHR023060	ESY5_g2236_DN3_SP0_c0.t1
OG0015701	CARHR023160	ESY5_g2203_DN3_SP8_c0.t1
OG0015702	CARHR023310	ESY5_g2173_DN3_SP0_c0.t1
OG0015703	CARHR023320	ESY5_g2171_DN3_SP6_c0.t1
OG0015704	CARHR023380	ESY5_g2159_DN3_SP0_c0.t1
OG0015705	CARHR023480	ESY2_g35622_DN3_SP3_c0.t1
OG0015706	CARHR023620	ESY5_g2126_DN3_SP0_c0.t1
OG0015707	CARHR023830	ESY5_g2055_DN1_SP0_c0.t1
OG0015709	CARHR024340	ESY5_g1883_DN3_SP0_c0.t1
OG0015710	CARHR024420	ESY5_g1839_DN2_SP0_c0.t1
OG0015711	CARHR006730	ESY5_g4586_DN3_SP7_c3.t1
OG0015712	CARHR025200	ESY2_g35359_DN3_SP0_c0.t1
OG0015713	CARHR025320	ESY5_g1418_DN2_SP0_c0.t1
OG0015714	CARHR025500	ESY5_g1352_DN3_SP0_c0.t1
OG0015715	CARHR061950	ESY2_g35364_DN3_SP0_c0.t1
OG0015716	CARHR025690	ESY5_g1246_DN1_SP0_c0.t1
OG0015717	CARHR061600	ESY2_g34411_DN3_SP0_c0.t1
OG0015719	CARHR025960	ESY5_g1208_DN3_SP8_c0.t1
OG0015720	CARHR026070	ESY5_g1069_DN3_SP1_c0.t1
OG0015721	CARHR026420	ESY13_g57561_DN3_SP8_c0.t1
OG0015722	CARHR026680	ESY4_g25952_DN3_SP0_c0.t1
OG0015723	CARHR026710	ESY16_g62288_DN3_SP0_c0.t1
OG0015724	CARHR020520	ESY5_g3991_DN3_SP1_c0.t1
OG0015725	CARHR036160	ESY13_g58037_DN3_SP0_c0.t1
OG0015726	CARHR036150	ESY13_g58031_DN3_SP0_c0.t1
OG0015727	CARHR027060	ESY13_g57228_DN3_SP0_c0.t1
OG0015728	CARHR231630	ESY8_g58431_DN2_SP0_c0.t1
OG0015729	CARHR231700	ESY3_g30821_DN3_SP0_c0.t1
OG0015730	CARHR231780	ESY1_g11344_DN3_SP0_c0.t1
OG0015731	CARHR231870, CARHR218950	ESY13_g57598_DN3_SP4_c0.t1
OG0015732	CARHR231930	ESY13_g57623_DN3_SP3_c0.t1
OG0015733	CARHR232000	ESY13_g57632_DN3_SP7_c0.t1
OG0015734	CARHR115890	ESY8_g59333_DN3_SP8_c0.t1
OG0015735	CARHR232090	ESY13_g57030_DN3_SP8_c0.t1
OG0015736	CARHR232120	ESY13_g57025_DN3_SP5_c0.t1
OG0015737	CARHR232190	ESY13_g56956_DN3_SP3_c0.t1
OG0015738	CARHR232210	ESY15_g65381_DN3_SP0_c0.t1
OG0015739	CARHR232330	ESY10_g14208_DN3_SP1_c0.t1
OG0015740	CARHR232460	ESY13_g56847_DN3_SP0_c0.t1
OG0015741	CARHR232510	ESY7_g18204_DN3_SP5_c0.t1
OG0015742	CARHR232690	ESY13_g56697_DN3_SP4_c0.t1
OG0015743	CARHR232780	ESY13_g56502_DN3_SP5_c0.t1
OG0015744	CARHR232960	ESY13_g56603_DN3_SP0_c0.t1
OG0015745	CARHR232880	ESY13_g56725_DN3_SP8_c0.t1
OG0015746	CARHR232860	ESY13_g56706_DN3_SP0_c0.t1
OG0015747	CARHR264790	ESY6_g46621_DN3_SP4_c0.t1
OG0015748	CARHR008340	ESY5_g3142_DN3_SP3_c0.t1
OG0015749	CARHR235510	ESY4_g23793_DN3_SP3_c0.t1
OG0015750	CARHR235430	ESY16_g62098_DN3_SP8_c0.t1
OG0015752	CARHR294560	ESY8_g59395_DN3_SP0_c0.t1
OG0015753	CARHR116800	ESY8_g59391_DN3_SP2_c0.t1
OG0015754	CARHR117360	ESY20_g13056_DN3_SP4_c0.t1
OG0015755	CARHR184860	ESY8_g59521_DN3_SP8_c0.t1
OG0015757	CARHR293100	ESY8_g59570_DN3_SP8_c0.t1
OG0015758	CARHR293010	ESY8_g59579_DN3_SP4_c0.t1
OG0015759	CARHR292960	ESY8_g59589_DN3_SP5_c0.t1
OG0015760	CARHR235530	ESY4_g23806_DN3_SP3_c0.t1
OG0015761	CARHR114450	ESY8_g59607_DN3_SP1_c0.t1
OG0015762	CARHR114150	ESY8_g59639_DN3_SP2_c2.t1
OG0015763	CARHR113760	ESY8_g59681_DN3_SP2_c23.t1
OG0015764	CARHR164290	ESY1_g10960_DN3_SP0_c0.t1
OG0015765	CARHR113630	ESY8_g59695_DN3_SP4_c0.t1
OG0015766	CARHR113210	ESY8_g59738_DN3_SP0_c0.t1
OG0015767	CARHR113060, CARHR113050	ESY8_g59749_DN3_SP8_c0.t1
OG0015768	CARHR113040	ESY8_g59750_DN3_SP8_c0.t1
OG0015769	CARHR112700	ESY8_g59811_DN3_SP1_c0.t1
OG0015770	CARHR112610	ESY8_g59818_DN3_SP7_c0.t1
OG0015771	CARHR112450	ESY8_g59834_DN3_SP8_c0.t1
OG0015772	CARHR111970	ESY8_g59906_DN3_SP0_c0.t1
OG0015773	CARHR111880	ESY8_g59926_DN2_SP2_c0.t1
OG0015774	CARHR111860	ESY8_g59928_DN3_SP0_c0.t1
OG0015775	CARHR115960	ESY8_g59941_DN3_SP1_c0.t1
OG0015776	CARHR015000	ESY5_g2817_DN3_SP8_c0.t1
OG0015777	CARHR014830	ESY5_g2792_DN3_SP2_c0.t1
OG0015778	CARHR014730	ESY5_g2780_DN3_SP8_c0.t1
OG0015779	CARHR014720	ESY5_g2779_DN3_SP6_c0.t1
OG0015780	CARHR014700	ESY5_g2777_DN3_SP0_c0.t1
OG0015781	CARHR014620	ESY5_g2768_DN3_SP5_c0.t1
OG0015782	CARHR014400	ESY5_g2736_DN3_SP0_c0.t1
OG0015783	CARHR014360	ESY5_g2732_DN3_SP2_c0.t1
OG0015784	CARHR014210	ESY5_g2715_DN3_SP4_c0.t1
OG0015786	CARHR014070	ESY5_g2688_DN3_SP0_c0.t1
OG0015787	CARHR013890	ESY5_g2658_DN3_SP6_c0.t1
OG0015788	CARHR013600	ESY5_g2612_DN3_SP0_c0.t1
OG0015789	CARHR013770	ESY5_g2635_DN3_SP1_c0.t1
OG0015790	CARHR013540	ESY5_g2603_DN3_SP8_c0.t1
OG0015791	CARHR013310	ESY5_g2561_DN3_SP0_c0.t1
OG0015792	CARHR012940	ESY5_g3837_DN3_SP0_c0.t1
OG0015793	CARHR012850	ESY5_g3828_DN3_SP8_c0.t1
OG0015794	CARHR012780	ESY5_g3810_DN3_SP8_c0.t1
OG0015795	CARHR012720	ESY5_g3803_DN3_SP8_c0.t1
OG0015796	CARHR012660	ESY5_g3796_DN3_SP7_c0.t1
OG0015797	CARHR012550	ESY5_g3785_DN3_SP0_c0.t1
OG0015798	CARHR012560	ESY5_g3786_DN3_SP8_c0.t1
OG0015799	CARHR012410	ESY5_g3759_DN3_SP7_c0.t1
OG0015800	CARHR012080	ESY5_g3719_DN3_SP0_c0.t1
OG0015801	CARHR011970	ESY5_g3703_DN3_SP5_c14.t1
OG0015802	CARHR011830	ESY5_g3679_DN3_SP8_c0.t1
OG0015803	CARHR050560	ESY2_g33808_DN3_SP8_c0.t1
OG0015804	CARHR011620	ESY5_g3662_DN3_SP3_c20.t1
OG0015805	CARHR011430	ESY5_g3618_DN3_SP1_c0.t1
OG0015806	CARHR011100	ESY5_g3561_DN3_SP1_c0.t1
OG0015807	CARHR011050	ESY5_g3549_DN3_SP8_c15.t1
OG0015808	CARHR011020	ESY5_g3545_DN3_SP0_c0.t1
OG0015809	CARHR010880	ESY5_g3530_DN3_SP8_c0.t1
OG0015810	CARHR010710	ESY5_g3497_DN3_SP7_c0.t1
OG0015811	CARHR010680	ESY5_g3494_DN3_SP0_c0.t1
OG0015812	CARHR010520	ESY5_g3441_DN3_SP8_c0.t1
OG0015814	CARHR009800	ESY5_g3367_DN3_SP0_c0.t1
OG0015815	CARHR009820	ESY5_g3369_DN3_SP0_c0.t1
OG0015816	CARHR009870	ESY5_g3376_DN3_SP1_c0.t1
OG0015817	CARHR009960	ESY5_g3381_DN2_SP0_c18.t1
OG0015818	CARHR010160	ESY5_g3410_DN3_SP0_c0.t1, ESY5_g2575_DN3_SP0_c0.t1
OG0015820	CARHR009420	ESY5_g3303_DN3_SP0_c0.t1
OG0015821	CARHR009410	ESY5_g3302_DN3_SP3_c0.t1
OG0015822	CARHR009270	ESY5_g3277_DN3_SP7_c0.t1
OG0015823	CARHR009230	ESY5_g3270_DN3_SP0_c0.t1
OG0015824	CARHR009200	ESY5_g3268_DN2_SP0_c0.t1
OG0015825	CARHR009090	ESY5_g3254_DN3_SP8_c0.t1
OG0015826	CARHR008930	ESY5_g3234_DN3_SP0_c0.t1
OG0015827	CARHR008690	ESY5_g3193_DN1_SP0_c0.t1
OG0015828	CARHR008490	ESY5_g3157_DN3_SP0_c8.t1
OG0015829	CARHR008600	ESY5_g3169_DN1_SP0_c0.t1
OG0015830	CARHR007930	ESY5_g3081_DN3_SP8_c0.t1
OG0015831	CARHR007490	ESY5_g4471_DN3_SP8_c0.t1, ESY15_g64358_DN2_SP0_c0.t1
OG0015832	CARHR007520	ESY5_g4473_DN2_SP0_c0.t1
OG0015833	CARHR153580	ESY21_g55096_DN3_SP0_c0.t1
OG0015834	CARHR007300	ESY5_g4510_DN3_SP0_c0.t1
OG0015835	CARHR007030	ESY5_g4548_DN3_SP0_c34.t1
OG0015836	CARHR006750	ESY5_g4584_DN3_SP0_c0.t1
OG0015837	CARHR006680	ESY5_g4598_DN3_SP0_c0.t1
OG0015838	CARHR006640	ESY5_g4603_DN2_SP0_c0.t1
OG0015839	CARHR006160	ESY5_g4658_DN3_SP5_c0.t1
OG0015840	CARHR006530	ESY5_g4621_DN3_SP5_c8.t1
OG0015841	CARHR006510	ESY5_g4625_DN3_SP8_c0.t1
OG0015842	CARHR006390	ESY5_g4641_DN3_SP0_c19.t1
OG0015843	CARHR006370	ESY5_g4645_DN3_SP7_c0.t1
OG0015844	CARHR006140	ESY5_g4661_DN3_SP2_c0.t1
OG0015845	CARHR006130	ESY5_g4662_DN3_SP0_c0.t1
OG0015846	CARHR006110	ESY5_g4664_DN3_SP0_c0.t1
OG0015847	CARHR006060	ESY5_g4673_DN3_SP0_c0.t1
OG0015848	CARHR005480	ESY5_g4738_DN3_SP0_c0.t1
OG0015849	CARHR005370	ESY8_g58435_DN3_SP1_c0.t1
OG0015850	CARHR183670	ESY15_g64774_DN3_SP1_c0.t1
OG0015851	CARHR005380	ESY5_g4752_DN1_SP0_c0.t1
OG0015852	CARHR005350	ESY5_g4755_DN3_SP0_c0.t1
OG0015853	CARHR004930	ESY5_g4821_DN3_SP0_c0.t1
OG0015854	CARHR004890	ESY5_g4826_DN3_SP0_c0.t1, ESY1_g8544_DN2_SP0_c0.t1
OG0015855	CARHR004590	ESY5_g4874_DN3_SP0_c0.t1
OG0015856	CARHR004560	ESY5_g4877_DN3_SP0_c0.t1
OG0015857	CARHR004500	ESY5_g4444_DN3_SP5_c0.t1
OG0015858	CARHR004410	ESY5_g4898_DN3_SP1_c0.t1
OG0015859	CARHR004380	ESY5_g4907_DN3_SP0_c0.t1
OG0015860	CARHR004370	ESY5_g4908_DN3_SP0_c0.t1
OG0015861	CARHR004280	ESY5_g4928_DN3_SP0_c0.t1
OG0015862	CARHR003920	ESY5_g4978_DN2_SP0_c0.t1
OG0015863	CARHR290280	ESY4_g21714_DN3_SP0_c0.t1
OG0015864	CARHR003370	ESY5_g5081_DN3_SP0_c0.t1
OG0015865	CARHR003340	ESY5_g5084_DN3_SP0_c0.t1
OG0015866	CARHR003330	ESY5_g5085_DN3_SP2_c0.t1
OG0015867	CARHR002920	ESY5_g5103_DN1_SP0_c0.t1
OG0015868	CARHR003160	ESY5_g5145_DN3_SP0_c0.t1
OG0015869	CARHR002780	ESY5_g5171_DN3_SP7_c0.t1
OG0015870	CARHR002770	ESY5_g5174_DN2_SP0_c0.t1
OG0015871	CARHR002760	ESY5_g5175_DN3_SP4_c0.t1
OG0015872	CARHR002550	ESY5_g5201_DN3_SP1_c0.t1
OG0015873	CARHR002440	ESY5_g5238_DN3_SP7_c0.t1
OG0015874	CARHR002140	ESY5_g5311_DN3_SP0_c0.t1
OG0015875	CARHR002000	ESY5_g5334_DN3_SP0_c0.t1
OG0015877	CARHR001710	ESY5_g5351_DN2_SP0_c0.t1
OG0015878	CARHR001800	ESY5_g5369_DN3_SP3_c0.t1
OG0015879	CARHR001640	ESY5_g5383_DN3_SP6_c0.t1
OG0015880	CARHR001620	ESY5_g5385_DN3_SP0_c0.t1
OG0015881	CARHR001190	ESY5_g5467_DN3_SP3_c16.t1
OG0015883	CARHR000620	ESY5_g5522_DN3_SP8_c0.t1
OG0015884	CARHR000550	ESY5_g5528_DN3_SP1_c0.t1
OG0015885	CARHR000470	ESY5_g5538_DN3_SP0_c0.t1
OG0015886	CARHR000460	ESY5_g5539_DN3_SP0_c14.t1
OG0015887	CARHR000450	ESY5_g5541_DN3_SP8_c0.t1
OG0015888	CARHR000410	ESY5_g5546_DN3_SP8_c0.t1
OG0015889	CARHR000380	ESY5_g5549_DN3_SP0_c0.t1
OG0015891	CARHR000280	ESY5_g5560_DN3_SP0_c0.t1
OG0015892	CARHR000210	ESY5_g5570_DN3_SP0_c0.t1
OG0015893	CARHR000150	ESY5_g5579_DN2_SP7_c0.t1
OG0015894	CARHR199540	ESY7_g17683_DN2_SP0_c0.t1
OG0015895	CARHR198760	ESY7_g17592_DN3_SP8_c0.t1
OG0015896	CARHR198900	ESY7_g17618_DN2_SP0_c0.t1
OG0015897	CARHR199120	ESY7_g17640_DN3_SP6_c0.t1
OG0015898	CARHR199200	ESY7_g17653_DN3_SP0_c0.t1
OG0015899	CARHR199280	ESY7_g17663_DN3_SP0_c3.t1
OG0015900	CARHR198660	ESY7_g17573_DN3_SP2_c0.t1
OG0015901	CARHR198570	ESY7_g17561_DN3_SP0_c0.t1
OG0015902	CARHR198540	ESY7_g17558_DN1_SP0_c18.t1
OG0015903	CARHR197800	ESY7_g17439_DN3_SP0_c0.t1
OG0015904	CARHR197880	ESY7_g17447_DN3_SP7_c0.t1
OG0015905	CARHR197960	ESY7_g17460_DN3_SP4_c0.t1
OG0015906	CARHR198030	ESY7_g17467_DN3_SP0_c0.t1
OG0015907	CARHR198140	ESY7_g17483_DN3_SP1_c0.t1
OG0015908	CARHR197410	ESY7_g17387_DN3_SP0_c17.t1
OG0015909	CARHR197050	ESY7_g17329_DN3_SP0_c0.t1
OG0015910	CARHR076540	ESY3_g32476_DN3_SP8_c0.t1
OG0015911	CARHR197160	ESY7_g17352_DN3_SP5_c0.t1
OG0015912	CARHR196720	ESY7_g17289_DN3_SP0_c0.t1
OG0015913	CARHR196570	ESY7_g17277_DN3_SP0_c0.t1
OG0015914	CARHR196350	ESY7_g17248_DN3_SP7_c0.t1
OG0015915	CARHR196290	ESY7_g17242_DN3_SP3_c0.t1
OG0015916	CARHR196240	ESY7_g17238_DN3_SP0_c0.t1
OG0015917	CARHR195970	ESY7_g17203_DN3_SP0_c0.t1
OG0015918	CARHR195830	ESY7_g17178_DN3_SP8_c0.t1
OG0015919	CARHR195850	ESY7_g17181_DN3_SP0_c0.t1
OG0015920	CARHR195750	ESY7_g17166_DN1_SP0_c0.t1
OG0015921	CARHR195610	ESY7_g17150_DN3_SP3_c0.t1
OG0015922	CARHR195540	ESY7_g17142_DN3_SP8_c0.t1
OG0015923	CARHR195520	ESY7_g17140_DN3_SP0_c0.t1
OG0015924	CARHR195170	ESY7_g17101_DN3_SP0_c0.t1
OG0015925	CARHR195090	ESY7_g17098_DN3_SP0_c0.t1
OG0015926	CARHR194850	ESY7_g17068_DN3_SP1_c0.t1
OG0015927	CARHR194840	ESY7_g17067_DN3_SP5_c0.t1
OG0015928	CARHR194640	ESY7_g17042_DN2_SP0_c0.t1
OG0015929	CARHR194610	ESY7_g17037_DN3_SP8_c0.t1
OG0015930	CARHR008520	ESY5_g3159_DN3_SP0_c0.t1
OG0015931	CARHR194360	ESY7_g16980_DN3_SP0_c0.t1
OG0015932	CARHR194240	ESY7_g16960_DN3_SP0_c10.t1
OG0015933	CARHR194230	ESY7_g16959_DN3_SP0_c0.t1
OG0015934	CARHR194150	ESY7_g16949_DN3_SP7_c0.t1
OG0015935	CARHR193790	ESY7_g16891_DN1_SP0_c0.t1
OG0015936	CARHR187130	ESY7_g16865_DN3_SP8_c0.t1
OG0015937	CARHR186840	ESY10_g15368_DN3_SP0_c0.t1
OG0015938	CARHR186740, CARHR186730, CARHR107860, CARHR058520	ESY10_g15390_DN2_SP0_c0.t1
OG0015939	CARHR186720	ESY10_g15392_DN3_SP0_c0.t1
OG0015940	CARHR186230	ESY10_g15487_DN3_SP2_c0.t1
OG0015941	CARHR186120	ESY10_g15517_DN3_SP6_c0.t1
OG0015942	CARHR185990	ESY10_g15592_DN3_SP0_c0.t1
OG0015943	CARHR185980	ESY10_g15593_DN3_SP2_c0.t1
