Orthogroup	Cardamine_hirsuta	Conringia_planisiliqua
OG0015941	CARHR186120	CP2_g48598_DN3_SP7_c.t1
OG0015942	CARHR185990	CP2_g48610_DN3_SP2_c.t1
OG0015943	CARHR185980	CP2_g48611_DN3_SP4_c.t1
OG0015944	CARHR185010	CP2_g48643_DN3_SP4_c.t1
OG0015945	CARHR185570	CP2_g48677_DN2_SP0_c.t1
OG0015946	CARHR157620	CP3_g14496_DN1_SP0_c.t1
OG0015947	CARHR287990	CP2_g48682_DN3_SP1_c.t1
OG0015948	CARHR233880	CP12_g29913_DN3_SP5_c.t1
OG0015949	CARHR182660	CP2_g48726_DN3_SP0_c.t1
OG0015950	CARHR183120	CP2_g48752_DN3_SP2_c.t1
OG0015951	CARHR183620	CP2_g48783_DN3_SP8_c.t1
OG0015952	CARHR183980	CP2_g48797_DN3_SP5_c.t1
OG0015953	CARHR183800	CP2_g48790_DN3_SP4_c.t1
OG0015954	CARHR196310	CP11_g32279_DN3_SP0_c.t1
OG0015955	CARHR206320	CP11_g33278_DN3_SP0_c.t1
OG0015956	CARHR206250	CP11_g33282_DN3_SP3_c.t1
OG0015957	CARHR199590	CP11_g32586_DN3_SP8_c.t1
OG0015958	CARHR199600	CP11_g32587_DN3_SP8_c.t1
OG0015959	CARHR206390	CP11_g33270_DN3_SP0_c.t1
OG0015961	CARHR184310	CP2_g48823_DN3_SP8_c.t1
OG0015963	CARHR184240	CP2_g48818_DN3_SP0_c.t1
OG0015964	CARHR207080	CP11_g33227_DN3_SP7_c.t1
OG0015965	CARHR206980	CP11_g33217_DN3_SP0_c.t1
OG0015966	CARHR206840	CP11_g33202_DN3_SP6_c.t1
OG0015967	CARHR206790	CP11_g33197_DN3_SP7_c.t1
OG0015968	CARHR207260	CP11_g33309_DN2_SP1_c.t1
OG0015969	CARHR207280	CP11_g33311_DN3_SP5_c.t1
OG0015970	CARHR207290	CP11_g33312_DN3_SP8_c.t1
OG0015971	CARHR207450	CP11_g33324_DN3_SP0_c.t1
OG0015973	CARHR207520	CP11_g33331_DN3_SP7_c.t1
OG0015974	CARHR207580	CP11_g33334_DN3_SP0_c.t1
OG0015975	CARHR207600	CP11_g33336_DN3_SP5_c.t1
OG0015976	CARHR207870	CP11_g33359_DN3_SP7_c.t1
OG0015978	CARHR208000	CP11_g33371_DN3_SP5_c.t1
OG0015979	CARHR208100	CP11_g33378_DN3_SP0_c.t1
OG0015980	CARHR208170	CP11_g33387_DN3_SP1_c.t1
OG0015981	CARHR208370	CP11_g33406_DN3_SP8_c.t1
OG0015982	CARHR017600	CP7_g46040_DN1_SP0_c.t1
OG0015983	CARHR208680	CP11_g33430_DN3_SP0_c.t1
OG0015984	CARHR208750, CARHR034630	CP11_g33438_DN3_SP6_c.t1
OG0015985	CARHR208890	CP11_g33449_DN3_SP8_c.t1
OG0015986	CARHR187340	CP2_g48502_DN3_SP0_c.t1
OG0015987	CARHR187290	CP2_g48500_DN3_SP3_c.t1
OG0015988	CARHR187270	CP2_g48497_DN3_SP1_c.t1
OG0015989	CARHR187500	CP2_g48491_DN3_SP5_c.t1
OG0015990	CARHR188140	CP2_g48440_DN3_SP8_c.t1
OG0015991	CARHR188280	CP2_g48428_DN1_SP0_c.t1
OG0015992	CARHR188520	CP2_g48409_DN3_SP0_c.t1
OG0015993	CARHR188580	CP2_g48404_DN3_SP0_c.t1
OG0015994	CARHR188640	CP2_g48398_DN3_SP2_c.t1
OG0015995	CARHR188730	CP2_g48392_DN3_SP8_c.t1
OG0015996	CARHR189130	CP2_g48355_DN3_SP6_c.t1
OG0015997	CARHR189090	CP2_g48358_DN3_SP4_c.t1
OG0015998	CARHR188930	CP2_g48374_DN3_SP8_c.t1
OG0015999	CARHR188920	CP2_g48375_DN3_SP0_c.t1
OG0016000	CARHR189440	CP2_g48334_DN3_SP1_c.t1
OG0016001	CARHR189490	CP2_g48328_DN3_SP0_c.t1
OG0016002	CARHR189680	CP2_g48310_DN3_SP8_c.t1
OG0016003	CARHR189710	CP2_g48307_DN3_SP5_c.t1
OG0016004	CARHR189800	CP2_g48301_DN2_SP0_c.t1
OG0016005	CARHR102220	CP12_g31028_DN3_SP8_c.t1
OG0016006	CARHR190020	CP2_g48280_DN3_SP0_c.t1
OG0016007	CARHR190080	CP2_g48275_DN3_SP8_c.t1
OG0016008	CARHR190410	CP2_g48244_DN3_SP8_c.t1
OG0016009	CARHR190470	CP2_g48238_DN3_SP8_c.t1
OG0016010	CARHR274620	CP2_g48216_DN3_SP5_c.t1
OG0016011	CARHR274640	CP2_g48214_DN3_SP0_c.t1
OG0016012	CARHR147920	CP2_g48213_DN3_SP1_c.t1
OG0016013	CARHR274830	CP2_g48189_DN3_SP8_c.t1
OG0016014	CARHR275130	CP2_g48167_DN3_SP0_c.t1
OG0016015	CARHR275150	CP2_g48165_DN3_SP0_c.t1
OG0016016	CARHR275370	CP2_g48145_DN3_SP8_c.t1
OG0016017	CARHR275470	CP2_g48135_DN3_SP8_c.t1
OG0016018	CARHR275820	CP2_g48102_DN3_SP0_c.t1
OG0016019	CARHR275860	CP2_g48098_DN3_SP6_c.t1
OG0016020	CARHR276000	CP2_g48082_DN3_SP0_c.t1
OG0016021	CARHR276100	CP2_g48073_DN3_SP8_c.t1
OG0016022	CARHR276110	CP2_g48072_DN3_SP5_c.t1
OG0016023	CARHR276350	CP2_g48045_DN3_SP1_c.t1
OG0016024	CARHR276440	CP2_g48040_DN3_SP8_c.t1
OG0016025	CARHR276540	CP2_g48030_DN3_SP0_c.t1
OG0016026	CARHR276710	CP2_g48018_DN3_SP4_c.t1
OG0016027	CARHR276800	CP2_g48009_DN1_SP0_c.t1
OG0016028	CARHR276890	CP2_g48002_DN3_SP0_c.t1
OG0016029	CARHR272670	CP8_g53879_DN3_SP8_c.t1
OG0016030	CARHR272460	CP8_g53863_DN3_SP0_c.t1
OG0016031	CARHR272380	CP8_g53855_DN3_SP5_c.t1
OG0016032	CARHR272370	CP8_g53854_DN3_SP0_c.t1
OG0016033	CARHR272310	CP8_g53848_DN3_SP3_c.t1
OG0016034	CARHR272270	CP8_g53845_DN3_SP7_c.t1
OG0016035	CARHR272040	CP8_g53825_DN3_SP4_c.t1
OG0016036	CARHR272020	CP8_g53823_DN3_SP3_c.t1
OG0016037	CARHR160900	CP3_g14235_DN3_SP0_c.t1
OG0016038	CARHR160830	CP3_g14241_DN3_SP5_c.t1
OG0016039	CARHR160630	CP3_g14260_DN3_SP8_c.t1
OG0016040	CARHR160280	CP3_g14301_DN3_SP0_c.t1
OG0016041	CARHR159940	CP3_g14334_DN3_SP0_c.t1
OG0016042	CARHR159910	CP3_g14337_DN3_SP8_c.t1
OG0016043	CARHR159850	CP3_g14343_DN3_SP1_c.t1
OG0016044	CARHR159600	CP3_g14355_DN3_SP6_c.t1
OG0016045	CARHR159170	CP3_g14366_DN3_SP4_c.t1
OG0016046	CARHR159060	CP3_g14376_DN3_SP0_c.t1
OG0016047	CARHR158780	CP3_g14405_DN3_SP0_c.t1
OG0016048	CARHR158670	CP3_g14413_DN3_SP6_c.t1
OG0016049	CARHR158600	CP3_g14417_DN3_SP7_c.t1
OG0016050	CARHR188910	CP2_g48376_DN3_SP0_c.t1
OG0016051	CARHR158260	CP3_g14442_DN3_SP8_c.t1
OG0016052	CARHR157910	CP3_g14470_DN3_SP4_c.t1
OG0016053	CARHR157810	CP3_g14479_DN3_SP8_c.t1
OG0016054	CARHR157790	CP3_g14480_DN3_SP4_c.t1
OG0016055	CARHR029540	CP7_g44908_DN3_SP8_c.t1
OG0016056	CARHR157200	CP3_g14540_DN3_SP0_c.t1
OG0016057	CARHR157170	CP3_g14543_DN3_SP8_c.t1
OG0016058	CARHR157150	CP3_g14548_DN3_SP7_c.t1
OG0016059	CARHR157070	CP3_g14553_DN3_SP8_c.t1
OG0016060	CARHR157000	CP3_g14562_DN3_SP3_c.t1
OG0016061	CARHR156950	CP3_g14565_DN3_SP8_c.t1
OG0016062	CARHR276810	CP2_g48008_DN3_SP8_c.t1
OG0016063	CARHR156890	CP3_g14570_DN3_SP8_c.t1
OG0016064	CARHR156850	CP3_g14574_DN3_SP1_c.t1
OG0016065	CARHR156730	CP3_g14586_DN3_SP8_c.t1
OG0016066	CARHR156640	CP3_g14593_DN3_SP8_c.t1
OG0016067	CARHR156550	CP3_g14606_DN3_SP0_c.t1
OG0016068	CARHR156480	CP3_g14614_DN3_SP4_c.t1
OG0016069	CARHR156380	CP3_g14630_DN3_SP7_c.t1
OG0016070	CARHR156300	CP3_g14639_DN3_SP0_c.t1
OG0016071	CARHR156290	CP3_g14640_DN3_SP7_c.t1
OG0016072	CARHR156130	CP3_g14655_DN3_SP7_c.t1
OG0016073	CARHR156090	CP3_g14659_DN3_SP8_c.t1
OG0016074	CARHR156080	CP3_g14660_DN3_SP8_c.t1
OG0016075	CARHR156070	CP3_g14661_DN3_SP7_c.t1
OG0016077	CARHR155610	CP3_g14706_DN3_SP8_c.t1
OG0016078	CARHR155520	CP3_g14718_DN3_SP8_c.t1
OG0016079	CARHR154880	CP3_g14724_DN3_SP6_c.t1
OG0016080	CARHR155230	CP3_g14747_DN3_SP0_c.t1
OG0016081	CARHR149920	CP3_g14859_DN3_SP5_c.t1
OG0016082	CARHR150430	CP3_g14885_DN3_SP8_c.t1
OG0016083	CARHR150610	CP3_g14891_DN3_SP8_c.t1
OG0016084	CARHR104480	CP3_g15235_DN3_SP0_c.t1
OG0016085	CARHR098710	CP3_g15736_DN3_SP1_c.t1
OG0016086	CARHR153370	CP3_g15777_DN3_SP8_c.t1
OG0016087	CARHR184560	CP3_g15848_DN3_SP7_c.t1
OG0016088	CARHR152570	CP11_g32292_DN3_SP1_c.t1
OG0016089	CARHR147050	CP3_g15979_DN3_SP7_c.t1
OG0016090	CARHR152510	CP10_g42497_DN3_SP8_c.t1
OG0016091	CARHR001920	CP1_g36807_DN3_SP8_c.t1
OG0016092	CARHR060870	CP9_g28392_DN3_SP0_c.t1
OG0016093	CARHR060060	CP9_g28303_DN3_SP8_c.t1
OG0016094	CARHR060760	CP9_g28381_DN3_SP8_c.t1
OG0016095	CARHR060910	CP9_g28396_DN3_SP7_c.t1
OG0016096	CARHR060550	CP9_g28361_DN3_SP8_c.t1
OG0016097	CARHR061440	CP9_g28451_DN3_SP8_c.t1
OG0016098	CARHR061660	CP9_g28471_DN3_SP8_c.t1
OG0016099	CARHR087030	CP10_g43209_DN3_SP7_c.t1
OG0016100	CARHR061530	CP9_g28459_DN3_SP1_c.t1
OG0016101	CARHR061720	CP9_g28477_DN3_SP0_c.t1
OG0016103	CARHR061810	CP9_g28485_DN3_SP2_c.t1
OG0016104	CARHR061890	CP9_g28489_DN3_SP2_c.t1
OG0016105	CARHR061900	CP9_g28490_DN3_SP7_c.t1
OG0016106	CARHR062080	CP9_g28508_DN3_SP3_c.t1
OG0016107	CARHR062230	CP9_g28528_DN2_SP0_c.t1
OG0016108	CARHR062240	CP9_g28529_DN3_SP0_c.t1
OG0016109	CARHR062440	CP9_g28547_DN3_SP2_c.t1
OG0016110	CARHR062450	CP9_g28551_DN3_SP0_c.t1
OG0016111	CARHR062560	CP9_g28563_DN3_SP0_c.t1
OG0016112	CARHR062940	CP9_g28594_DN3_SP0_c.t1
OG0016114	CARHR063170	CP9_g28614_DN3_SP8_c.t1
OG0016116	CARHR063320	CP9_g28632_DN3_SP0_c.t1
OG0016117	CARHR187380	CP2_g48507_DN3_SP0_c.t1
OG0016118	CARHR063860	CP9_g28684_DN3_SP1_c.t1
OG0016119	CARHR063900	CP11_g32477_DN3_SP0_c.t1
OG0016120	CARHR064080	CP9_g28704_DN3_SP8_c.t1
OG0016121	CARHR064180	CP9_g28720_DN3_SP8_c.t1
OG0016122	CARHR064390	CP9_g28737_DN3_SP0_c.t1
OG0016123	CARHR064410	CP9_g28739_DN3_SP3_c.t1
OG0016124	CARHR064540	CP9_g28753_DN3_SP3_c.t1
OG0016125	CARHR064580	CP9_g28755_DN3_SP0_c.t1
OG0016126	CARHR064620	CP9_g28760_DN3_SP1_c.t1
OG0016127	CARHR291240	CP9_g28769_DN3_SP2_c.t1
OG0016128	CARHR291180	CP9_g28774_DN3_SP8_c.t1
OG0016129	CARHR291140	CP9_g28778_DN3_SP0_c.t1
OG0016130	CARHR291100	CP9_g28782_DN3_SP5_c.t1
OG0016131	CARHR291090	CP9_g28783_DN3_SP8_c.t1
OG0016132	CARHR291060	CP9_g28786_DN3_SP0_c.t1
OG0016133	CARHR291040	CP9_g28789_DN3_SP0_c.t1
OG0016134	CARHR290990	CP9_g28793_DN3_SP8_c.t1
OG0016135	CARHR290970	CP9_g28796_DN3_SP8_c.t1
OG0016136	CARHR064910	CP9_g28830_DN3_SP0_c.t1
OG0016137	CARHR071590	CP9_g29454_DN3_SP6_c.t1
OG0016138	CARHR071470	CP9_g29442_DN3_SP6_c.t1
OG0016139	CARHR071450	CP9_g29439_DN3_SP2_c.t1
OG0016140	CARHR071380	CP9_g29432_DN3_SP1_c.t1
OG0016141	CARHR071170	CP9_g29409_DN3_SP7_c.t1
OG0016142	CARHR071140	CP9_g29406_DN3_SP3_c.t1
OG0016143	CARHR070970	CP9_g29388_DN3_SP8_c.t1
OG0016144	CARHR070860	CP9_g29380_DN3_SP8_c.t1
OG0016145	CARHR070700	CP4_g24090_DN3_SP0_c.t1, CP9_g29365_DN3_SP2_c.t1
OG0016146	CARHR070420	CP9_g29335_DN3_SP0_c.t1
OG0016147	CARHR070320	CP9_g29326_DN3_SP1_c.t1
OG0016148	CARHR070260	CP9_g29319_DN3_SP8_c.t1
OG0016149	CARHR070180	CP9_g29311_DN3_SP2_c.t1
OG0016150	CARHR070110	CP9_g29299_DN1_SP0_c.t1
OG0016151	CARHR103010	CP12_g31288_DN3_SP0_c.t1
OG0016152	CARHR070030	CP9_g29291_DN3_SP0_c.t1
OG0016153	CARHR070010	CP9_g29289_DN3_SP3_c.t1
OG0016154	CARHR069950	CP9_g29282_DN3_SP8_c.t1
OG0016155	CARHR069940	CP9_g29281_DN2_SP2_c.t1
OG0016156	CARHR069800	CP9_g29267_DN3_SP0_c.t1
OG0016157	CARHR069780	CP9_g29266_DN3_SP0_c.t1
OG0016158	CARHR069700	CP9_g29259_DN3_SP5_c.t1
OG0016159	CARHR069650	CP9_g29254_DN3_SP5_c.t1
OG0016160	CARHR069400	CP9_g29230_DN3_SP8_c.t1
OG0016161	CARHR069060	CP9_g29207_DN3_SP1_c.t1
OG0016162	CARHR069040	CP9_g29205_DN3_SP0_c.t1
OG0016163	CARHR068960	CP9_g29197_DN2_SP2_c.t1
OG0016164	CARHR036460	CP1_g38528_DN3_SP7_c.t1
OG0016165	CARHR068850	CP9_g29183_DN3_SP8_c.t1
OG0016166	CARHR068830	CP9_g29181_DN3_SP5_c.t1
OG0016167	CARHR068780	CP9_g29177_DN3_SP7_c.t1
OG0016168	CARHR068590	CP9_g29164_DN3_SP0_c.t1
OG0016169	CARHR068410	CP9_g29144_DN3_SP0_c.t1
OG0016170	CARHR068320	CP9_g29137_DN3_SP7_c.t1
OG0016171	CARHR068240	CP9_g29129_DN3_SP8_c.t1
OG0016172	CARHR068200	CP9_g29125_DN3_SP8_c.t1
OG0016173	CARHR068080	CP9_g29114_DN3_SP8_c.t1
OG0016174	CARHR067970	CP9_g29105_DN2_SP3_c.t1
OG0016175	CARHR067910	CP9_g29101_DN3_SP4_c.t1
OG0016178	CARHR067810	CP9_g29093_DN3_SP3_c.t1
OG0016179	CARHR067590	CP9_g29072_DN3_SP8_c.t1
OG0016180	CARHR067580	CP9_g29071_DN3_SP8_c.t1
OG0016181	CARHR067510	CP9_g29066_DN3_SP1_c.t1
OG0016182	CARHR067170	CP9_g29044_DN3_SP7_c.t1
OG0016183	CARHR067080	CP9_g29034_DN2_SP0_c.t1
OG0016184	CARHR066860	CP9_g29014_DN3_SP0_c.t1
OG0016185	CARHR066720	CP9_g29000_DN3_SP1_c.t1
OG0016186	CARHR066430	CP9_g28974_DN3_SP0_c.t1
OG0016187	CARHR066390	CP9_g28970_DN3_SP8_c.t1
OG0016188	CARHR066370	CP9_g28966_DN3_SP7_c.t1
OG0016189	CARHR066160	CP9_g28948_DN3_SP2_c.t1
OG0016190	CARHR066110	CP9_g28945_DN3_SP8_c.t1
OG0016191	CARHR066080	CP9_g28942_DN3_SP8_c.t1
OG0016192	CARHR066060	CP9_g28940_DN3_SP5_c.t1
OG0016193	CARHR066030	CP9_g28937_DN3_SP6_c.t1
OG0016194	CARHR065960	CP9_g28930_DN3_SP0_c.t1
OG0016195	CARHR065600	CP9_g28907_DN3_SP8_c.t1
OG0016196	CARHR065460	CP9_g28892_DN3_SP8_c.t1
OG0016197	CARHR065440	CP9_g28890_DN3_SP4_c.t1
OG0016198	CARHR065410	CP9_g28887_DN3_SP7_c.t1
OG0016199	CARHR072360	CP9_g29517_DN3_SP0_c.t1
OG0016200	CARHR072500	CP9_g29527_DN3_SP5_c.t1
OG0016201	CARHR072510	CP9_g29528_DN3_SP8_c.t1
OG0016202	CARHR072540	CP9_g29531_DN3_SP2_c.t1
OG0016203	CARHR072640	CP9_g29538_DN3_SP7_c.t1
OG0016205	CARHR073220	CP9_g29592_DN3_SP8_c.t1
OG0016207	CARHR073600	CP9_g29620_DN3_SP0_c.t1
OG0016208	CARHR074300	CP9_g29700_DN2_SP0_c.t1
OG0016209	CARHR074310	CP9_g29701_DN3_SP2_c.t1
OG0016210	CARHR074400	CP9_g29709_DN3_SP7_c.t1
OG0016211	CARHR074420	CP9_g29711_DN3_SP0_c.t1
OG0016212	CARHR074450	CP9_g29719_DN3_SP8_c.t1
OG0016213	CARHR074590	CP9_g29731_DN3_SP5_c.t1
OG0016214	CARHR074690	CP9_g29750_DN3_SP8_c.t1
OG0016215	CARHR122860	CP9_g29743_DN3_SP0_c.t1
OG0016216	CARHR063820	CP9_g29742_DN2_SP0_c.t1
OG0016217	CARHR074760	CP9_g29741_DN3_SP7_c.t1
OG0016218	CARHR087340	CP10_g43239_DN3_SP3_c.t1
OG0016219	CARHR087470	CP10_g43251_DN3_SP7_c.t1
OG0016221	CARHR087740	CP10_g43272_DN3_SP0_c.t1
OG0016222	CARHR088220	CP10_g43319_DN3_SP7_c.t1
OG0016224	CARHR088420	CP10_g43329_DN3_SP3_c.t1
OG0016225	CARHR088510	CP10_g43340_DN3_SP0_c.t1
OG0016226	CARHR088820	CP10_g43368_DN3_SP0_c.t1
OG0016227	CARHR089060	CP10_g43387_DN3_SP1_c.t1
OG0016228	CARHR089710	CP10_g43444_DN2_SP3_c.t1
OG0016229	CARHR089800	CP10_g43453_DN3_SP5_c.t1
OG0016230	CARHR090040	CP10_g43474_DN3_SP8_c.t1
OG0016231	CARHR090460	CP12_g29880_DN3_SP7_c.t1
OG0016233	CARHR090800	CP12_g29912_DN3_SP7_c.t1
OG0016234	CARHR091020	CP12_g29936_DN3_SP1_c.t1
OG0016235	CARHR091080	CP12_g29939_DN3_SP7_c.t1
OG0016236	CARHR091380	CP12_g29972_DN3_SP4_c.t1
OG0016237	CARHR091470	CP12_g29979_DN3_SP5_c.t1
OG0016238	CARHR091480	CP12_g29980_DN3_SP8_c.t1
OG0016240	CARHR091520	CP12_g29984_DN3_SP8_c.t1
OG0016242	CARHR091770	CP12_g30007_DN3_SP3_c.t1
OG0016244	CARHR092180	CP12_g30034_DN3_SP6_c.t1
OG0016245	CARHR092190	CP12_g30035_DN3_SP8_c.t1
OG0016246	CARHR092210	CP12_g30037_DN3_SP3_c.t1
OG0016247	CARHR092250	CP12_g30041_DN3_SP4_c.t1
OG0016248	CARHR092280	CP12_g30044_DN3_SP4_c.t1
OG0016249	CARHR092450	CP12_g30059_DN3_SP7_c.t1
OG0016250	CARHR092700	CP12_g30078_DN3_SP6_c.t1
OG0016251	CARHR092770	CP12_g30084_DN3_SP2_c.t1
OG0016252	CARHR092800	CP12_g30088_DN3_SP8_c.t1
OG0016253	CARHR092900	CP12_g30093_DN3_SP8_c.t1
OG0016254	CARHR093220	CP12_g30122_DN3_SP6_c.t1
OG0016255	CARHR093260	CP12_g30127_DN3_SP4_c.t1
OG0016256	CARHR093330	CP1_g39231_DN2_SP0_c.t1, CP12_g30136_DN3_SP0_c.t1
OG0016257	CARHR093380	CP12_g30143_DN3_SP8_c.t1
OG0016258	CARHR093420	CP12_g30148_DN3_SP8_c.t1
OG0016259	CARHR093720	CP12_g30173_DN3_SP8_c.t1
OG0016260	CARHR093910	CP12_g30190_DN3_SP8_c.t1
OG0016261	CARHR094050	CP12_g30204_DN3_SP3_c.t1
OG0016262	CARHR094280	CP12_g30225_DN3_SP0_c.t1
OG0016263	CARHR094340	CP12_g30231_DN3_SP0_c.t1
OG0016265	CARHR094600	CP12_g30258_DN3_SP0_c.t1
OG0016266	CARHR095070	CP12_g30306_DN3_SP0_c.t1
OG0016267	CARHR095090	CP12_g30308_DN3_SP8_c.t1
OG0016268	CARHR095180	CP12_g30316_DN3_SP0_c.t1
OG0016269	CARHR095310	CP12_g30324_DN3_SP5_c.t1
OG0016270	CARHR095320	CP12_g30325_DN3_SP7_c.t1
OG0016271	CARHR095430	CP12_g30334_DN3_SP8_c.t1
OG0016272	CARHR096240	CP13_g20173_DN3_SP0_c.t1
OG0016273	CARHR049870	CP2_g49057_DN2_SP0_c.t1
OG0016274	CARHR096490	CP12_g30426_DN3_SP0_c.t1
OG0016275	CARHR096540	CP12_g30427_DN3_SP7_c.t1
OG0016276	CARHR096620	CP12_g30434_DN3_SP7_c.t1
OG0016277	CARHR101060	CP12_g30860_DN3_SP1_c.t1
OG0016278	CARHR097520	CP12_g30519_DN3_SP0_c.t1
OG0016279	CARHR097400	CP12_g30504_DN3_SP1_c.t1
OG0016282	CARHR098100	CP12_g30584_DN3_SP5_c.t1
OG0016283	CARHR098350	CP12_g30611_DN3_SP8_c.t1
OG0016284	CARHR099090	CP12_g30673_DN3_SP0_c.t1
OG0016286	CARHR099400	CP12_g30708_DN3_SP0_c.t1
OG0016287	CARHR099930	CP12_g30797_DN2_SP0_c.t1
OG0016288	CARHR100160	CP12_g30780_DN2_SP0_c.t1
OG0016289	CARHR100190	CP12_g30778_DN3_SP7_c.t1
OG0016290	CARHR100220	CP12_g30775_DN3_SP8_c.t1
OG0016291	CARHR100600	CP12_g30837_DN3_SP6_c.t1
OG0016292	CARHR100790	CP12_g30846_DN3_SP1_c.t1
OG0016293	CARHR100870	CP12_g30849_DN3_SP5_c.t1
OG0016294	CARHR115710	CP16_g55514_DN3_SP5_c.t1
OG0016295	CARHR101340	CP12_g30879_DN2_SP0_c.t1
OG0016296	CARHR101280	CP12_g30874_DN2_SP0_c.t1
OG0016297	CARHR101470	CP12_g30894_DN3_SP0_c.t1
OG0016298	CARHR101970	CP12_g30994_DN3_SP2_c.t1
OG0016299	CARHR101730	CP12_g30960_DN3_SP1_c.t1
OG0016300	CARHR102830	CP12_g31138_DN3_SP8_c.t1
OG0016301	CARHR102490	CP12_g31071_DN3_SP3_c.t1
OG0016302	CARHR104080	CP6_g7012_DN3_SP1_c.t1
OG0016303	CARHR265580	CP8_g53211_DN3_SP8_c.t1
OG0016304	CARHR104790	CP15_g35279_DN3_SP0_c.t1
OG0016305	CARHR103890	CP17_g5650_DN3_SP8_c.t1
OG0016306	CARHR103340	CP12_g31697_DN3_SP2_c.t1
OG0016307	CARHR104820	CP15_g35310_DN3_SP8_c.t1, CP15_g35380_DN1_SP0_c.t1
OG0016308	CARHR104150	CP15_g35924_DN2_SP0_c.t1
OG0016309	CARHR104700	CP15_g35131_DN3_SP3_c.t1
OG0016310	CARHR104670	CP15_g35005_DN3_SP2_c.t1
OG0016311	CARHR104660	CP15_g34956_DN3_SP5_c.t1
OG0016312	CARHR104240	CP15_g34941_DN3_SP8_c.t1
OG0016313	CARHR104210	CP15_g34915_DN3_SP0_c.t1
OG0016314	CARHR104200	CP15_g34914_DN3_SP7_c.t1
OG0016315	CARHR105310	CP15_g34877_DN1_SP0_c.t1
OG0016316	CARHR105280	CP15_g34875_DN3_SP8_c.t1
OG0016317	CARHR105220	CP15_g34839_DN3_SP4_c.t1
OG0016318	CARHR105200	CP15_g34750_DN2_SP0_c.t1
OG0016319	CARHR286870	CP5_g2554_DN3_SP8_c.t1
OG0016320	CARHR105550	CP17_g5058_DN2_SP0_c.t1
OG0016321	CARHR105620	CP17_g5005_DN3_SP6_c.t1
OG0016322	CARHR105650	CP17_g4895_DN2_SP0_c.t1, CP17_g4986_DN2_SP0_c.t1
OG0016323	CARHR105690	CP17_g4845_DN3_SP8_c.t1
OG0016324	CARHR105700	CP17_g4836_DN3_SP0_c.t1
OG0016325	CARHR106030	CP10_g44048_DN3_SP0_c.t1
OG0016326	CARHR106680	CP10_g43949_DN3_SP8_c.t1
OG0016327	CARHR106910	CP10_g43908_DN3_SP8_c.t1
OG0016328	CARHR107130	CP10_g43884_DN3_SP3_c.t1
OG0016329	CARHR107140	CP10_g43881_DN3_SP8_c.t1
OG0016330	CARHR293400, CARHR290210	CP10_g43850_DN3_SP0_c.t1
OG0016331	CARHR293540	CP10_g43828_DN3_SP0_c.t1
OG0016332	CARHR107900	CP10_g43778_DN3_SP0_c.t1
OG0016333	CARHR108440	CP10_g43724_DN3_SP1_c.t1
OG0016334	CARHR108450	CP10_g43722_DN3_SP4_c.t1
OG0016335	CARHR108580	CP10_g43707_DN3_SP8_c.t1
OG0016336	CARHR109140	CP10_g43658_DN3_SP0_c.t1
OG0016337	CARHR108960	CP10_g43676_DN2_SP0_c.t1
OG0016338	CARHR108910	CP10_g43682_DN3_SP0_c.t1
OG0016339	CARHR108880	CP10_g43684_DN3_SP8_c.t1
OG0016340	CARHR108750	CP10_g43691_DN3_SP2_c.t1
OG0016341	CARHR109440	CP10_g43632_DN3_SP7_c.t1
OG0016343	CARHR109780	CP10_g43591_DN3_SP8_c.t1
OG0016344	CARHR109830	CP10_g43587_DN3_SP1_c.t1
OG0016345	CARHR110160	CP10_g43561_DN3_SP0_c.t1
OG0016346	CARHR110310	CP10_g43539_DN1_SP0_c.t1
OG0016347	CARHR110330	CP10_g43537_DN3_SP7_c.t1
OG0016348	CARHR110480	CP10_g43528_DN3_SP8_c.t1
OG0016352	CARHR111560	CP12_g29811_DN3_SP0_c.t1
OG0016353	CARHR111400	CP12_g29824_DN3_SP0_c.t1
OG0016354	CARHR111610	CP12_g29807_DN3_SP0_c.t1
OG0016355	CARHR045620	CP7_g46441_DN3_SP3_c.t1
OG0016356	CARHR045580	CP7_g46438_DN3_SP8_c.t1
OG0016357	CARHR045530	CP7_g46430_DN3_SP0_c.t1
OG0016358	CARHR045440	CP7_g46421_DN3_SP8_c.t1
OG0016359	CARHR045290	CP7_g46408_DN3_SP6_c.t1, CP20_g4246_DN2_SP0_c.t1
OG0016360	CARHR045230	CP7_g46402_DN3_SP0_c.t1
OG0016361	CARHR044970	CP7_g46380_DN3_SP6_c.t1
OG0016362	CARHR044800	CP7_g46367_DN3_SP3_c.t1
OG0016363	CARHR044710	CP7_g46357_DN3_SP2_c.t1
OG0016364	CARHR088620	CP10_g43347_DN3_SP0_c.t1
OG0016365	CARHR044420	CP7_g46326_DN3_SP0_c.t1
OG0016366	CARHR089030	CP10_g43383_DN3_SP1_c.t1
OG0016367	CARHR044110	CP7_g46301_DN3_SP0_c.t1
OG0016368	CARHR043960	CP7_g46291_DN3_SP4_c.t1
OG0016369	CARHR043500	CP7_g46247_DN2_SP0_c.t1
OG0016370	CARHR043380	CP7_g46235_DN3_SP0_c.t1
OG0016371	CARHR043230	CP7_g46219_DN1_SP0_c.t1
OG0016372	CARHR042960	CP1_g37849_DN3_SP0_c.t1
OG0016373	CARHR042930	CP1_g37850_DN3_SP1_c.t1
