Orthogroup	Cardamine_hirsuta	Alyssum_gmelinii
OG0016224	CARHR088420	Ag005G468460
OG0016225	CARHR088510	Ag005G468310
OG0016226	CARHR088820	Ag005G467800
OG0016227	CARHR089060	Ag005G466440
OG0016228	CARHR089710	Ag005G465150
OG0016229	CARHR089800	Ag005G464930
OG0016230	CARHR090040	Ag005G464500
OG0016231	CARHR090460	Ag005G463790
OG0016233	CARHR090800	Ag005G462870
OG0016234	CARHR091020	Ag005G462440
OG0016235	CARHR091080	Ag005G462410
OG0016236	CARHR091380	Ag005G461690
OG0016237	CARHR091470	Ag005G461490
OG0016238	CARHR091480	Ag005G461480
OG0016239	CARHR091490	Ag005G461470
OG0016240	CARHR091520	Ag005G461440
OG0016242	CARHR091770	Ag005G460930
OG0016243	CARHR092010	Ag005G460010
OG0016244	CARHR092180	Ag005G459620
OG0016245	CARHR092190	Ag005G459610
OG0016246	CARHR092210	Ag005G459530
OG0016247	CARHR092250	Ag005G459320
OG0016248	CARHR092280	Ag005G459290
OG0016249	CARHR092450	Ag005G458950, Ag005G454460
OG0016250	CARHR092700	Ag005G458040
OG0016251	CARHR092770	Ag005G457910
OG0016252	CARHR092800	Ag005G457880
OG0016253	CARHR092900	Ag005G457570
OG0016254	CARHR093220	Ag005G456570
OG0016255	CARHR093260	Ag005G456520
OG0016256	CARHR093330	Ag005G456350
OG0016257	CARHR093380	Ag005G456230
OG0016258	CARHR093420	Ag005G456150
OG0016259	CARHR093720	Ag005G454850
OG0016260	CARHR093910	Ag005G454530, Ag005G453660
OG0016261	CARHR094050	Ag003G274270, Ag005G453440
OG0016263	CARHR094340	Ag005G452670
OG0016265	CARHR094600	Ag005G450750
OG0016266	CARHR095070	Ag005G448860
OG0016267	CARHR095090	Ag005G448810
OG0016268	CARHR095180	Ag005G448630
OG0016269	CARHR095310	Ag005G448470
OG0016271	CARHR095430	Ag005G448160
OG0016272	CARHR096240	Ag005G445900
OG0016273	CARHR049870	Ag004G378700
OG0016274	CARHR096490	Ag005G444720
OG0016275	CARHR096540	Ag005G444710
OG0016276	CARHR096620	Ag005G444590
OG0016277	CARHR101060	Ag005G428490
OG0016278	CARHR097520	Ag005G441330
OG0016279	CARHR097400	Ag005G441660
OG0016280	CARHR097330	Ag005G441750
OG0016281	CARHR097920	Ag005G439600
OG0016282	CARHR098100	Ag005G439160
OG0016283	CARHR098350	Ag005G438330
OG0016284	CARHR099090	Ag005G435790
OG0016285	CARHR099190	Ag005G435560
OG0016289	CARHR100190	Ag005G431190
OG0016290	CARHR100220	Ag005G431160
OG0016291	CARHR100600	Ag005G429730
OG0016292	CARHR100790	Ag005G428960
OG0016293	CARHR100870	Ag005G428920
OG0016294	CARHR115710	Ag003G231970
OG0016295	CARHR101340	Ag007G601240
OG0016297	CARHR101470	Ag005G427470
OG0016298	CARHR101970	Ag004G332830
OG0016299	CARHR101730	Ag005G426880
OG0016300	CARHR102830	Ag005G425880
OG0016301	CARHR102490	Ag005G426100
OG0016302	CARHR104080	Ag007G636910
OG0016303	CARHR265580	Ag008G683560
OG0016304	CARHR104790	Ag005G423530, Ag005G422720
OG0016307	CARHR104820	Ag007G649370
OG0016308	CARHR104150	Ag004G299150
OG0016309	CARHR104700	Ag005G420290
OG0016310	CARHR104670	Ag005G420490
OG0016311	CARHR104660	Ag005G420370
OG0016312	CARHR104240	Ag005G420450
OG0016313	CARHR104210	Ag005G420350
OG0016314	CARHR104200	Ag005G420320
OG0016315	CARHR105310	Ag001G032350
OG0016316	CARHR105280	Ag005G419990
OG0016317	CARHR105220	Ag005G419950
OG0016318	CARHR105200	Ag005G419940
OG0016319	CARHR286870	Ag001G041980
OG0016321	CARHR105620	Ag005G419670
OG0016322	CARHR105650	Ag008G701770
OG0016323	CARHR105690	Ag005G419520
OG0016324	CARHR105700	Ag005G419440
OG0016325	CARHR106030	Ag005G419160
OG0016326	CARHR106680	Ag005G417950
OG0016327	CARHR106910	Ag005G417710
OG0016328	CARHR107130	Ag005G417360
OG0016329	CARHR107140	Ag005G417310
OG0016330	CARHR293400, CARHR290210	Ag005G416880
OG0016331	CARHR293540	Ag002G103360, Ag005G416360
OG0016332	CARHR107900	Ag005G414080
OG0016333	CARHR108440	Ag002G201160
OG0016335	CARHR108580	Ag005G412850
OG0016336	CARHR109140	Ag005G410490
OG0016337	CARHR108960	Ag005G410980
OG0016338	CARHR108910	Ag005G411090
OG0016339	CARHR108880	Ag005G411240
OG0016340	CARHR108750	Ag008G701790
OG0016341	CARHR109440	Ag005G409040
OG0016342	CARHR215810	Ag005G408110
OG0016343	CARHR109780	Ag005G407180
OG0016344	CARHR109830	Ag005G406980
OG0016345	CARHR110160	Ag005G405370
OG0016346	CARHR110310	Ag014G742020
OG0016347	CARHR110330	Ag014G741970
OG0016348	CARHR110480	Ag005G402470
OG0016349	CARHR110630	Ag005G402730
OG0016350	CARHR110640	Ag005G402740
OG0016351	CARHR110750	Ag005G402990
OG0016353	CARHR111400	Ag001G072510
OG0016354	CARHR111610	Ag005G436890
OG0016355	CARHR045620	Ag001G000860
OG0016356	CARHR045580	Ag001G000880
OG0016357	CARHR045530	Ag001G000990
OG0016358	CARHR045440	Ag001G001090
OG0016359	CARHR045290	Ag001G001370
OG0016360	CARHR045230	Ag001G001480
OG0016361	CARHR044970	Ag001G002390
OG0016362	CARHR044800	Ag001G002840
OG0016363	CARHR044710	Ag001G002960
OG0016364	CARHR088620	Ag005G468110
OG0016365	CARHR044420	Ag001G003820
OG0016366	CARHR089030	Ag005G466470
OG0016367	CARHR044110	Ag001G004600
OG0016368	CARHR043960	Ag001G005100
OG0016369	CARHR043500	Ag001G006520
OG0016370	CARHR043380	Ag001G006820
OG0016371	CARHR043230	Ag001G007120
OG0016372	CARHR042960	Ag001G007630
OG0016373	CARHR042930	Ag001G007650
OG0016374	CARHR042910	Ag001G007710
OG0016375	CARHR042760	Ag001G008070
OG0016376	CARHR042720	Ag001G008270
OG0016377	CARHR042650	Ag001G008390
OG0016378	CARHR042440	Ag001G008740
OG0016379	CARHR042420	Ag001G008940
OG0016380	CARHR042350	Ag001G009050
OG0016381	CARHR042330	Ag001G009170
OG0016382	CARHR042320	Ag001G009260
OG0016383	CARHR040980	Ag001G012230
OG0016384	CARHR041120	Ag001G011860
OG0016385	CARHR041130	Ag001G011850
OG0016386	CARHR041310	Ag001G011600
OG0016387	CARHR041520	Ag001G011240
OG0016388	CARHR041620	Ag001G011010
OG0016389	CARHR041630	Ag001G011000
OG0016390	CARHR040700	Ag001G014030
OG0016391	CARHR040670	Ag001G014120
OG0016392	CARHR040570	Ag001G014460
OG0016393	CARHR040190	Ag001G016230
OG0016394	CARHR040100	Ag001G016580
OG0016395	CARHR040030	Ag001G016910
OG0016396	CARHR039990	Ag001G017090
OG0016397	CARHR039920	Ag001G017530
OG0016398	CARHR039510	Ag001G019840
OG0016399	CARHR039480	Ag001G019880
OG0016400	CARHR039470	Ag001G019890
OG0016401	CARHR039460	Ag001G020400
OG0016402	CARHR039420	Ag001G020720
OG0016403	CARHR039260	Ag001G021280
OG0016404	CARHR038170	Ag001G024880
OG0016405	CARHR038080	Ag001G024920
OG0016406	CARHR037990	Ag001G025590
OG0016407	CARHR037930	Ag001G026040
OG0016408	CARHR290870, CARHR037810	Ag001G026690, Ag001G026720
OG0016409	CARHR037760	Ag001G026880
OG0016410	CARHR037740	Ag001G027220
OG0016411	CARHR037700	Ag001G027290
OG0016412	CARHR037620	Ag001G027730
OG0016413	CARHR222660	Ag001G028460
OG0016414	CARHR222510	Ag001G029380
OG0016415	CARHR290690	Ag001G031210, Ag001G029930
OG0016416	CARHR290270	Ag001G031910
OG0016417	CARHR290250	Ag001G032170
OG0016418	CARHR290240	Ag001G032110
OG0016420	CARHR029950	Ag007G580470
OG0016421	CARHR128560, CARHR272540	Ag002G160610
OG0016422	CARHR161550	Ag001G065160
OG0016423	CARHR161690	Ag001G064670
OG0016424	CARHR161960	Ag001G064440
OG0016425	CARHR162040	Ag001G064270
OG0016426	CARHR162280	Ag001G069060
OG0016427	CARHR162430	Ag001G069220
OG0016428	CARHR162440	Ag001G069230
OG0016429	CARHR162460	Ag001G069250
OG0016430	CARHR162940	Ag001G071570
OG0016432	CARHR018370	Ag004G328210
OG0016434	CARHR163840	Ag001G073620
OG0016435	CARHR163850	Ag001G073660
OG0016436	CARHR161460	Ag001G065900
OG0016437	CARHR161520	Ag001G065540
OG0016438	CARHR161420	Ag001G066160
OG0016439	CARHR161370	Ag001G066260
OG0016440	CARHR161230	Ag001G066620
OG0016441	CARHR023900	Ag003G242250
OG0016442	CARHR161200	Ag001G066640
OG0016443	CARHR161210	Ag001G066630
OG0016444	CARHR164400	Ag001G075320
OG0016445	CARHR164550	Ag001G075820
OG0016446	CARHR164780	Ag001G076210
OG0016447	CARHR164840	Ag001G076420
OG0016448	CARHR164860	Ag001G076440
OG0016449	CARHR165310	Ag001G078260
OG0016450	CARHR165370	Ag001G078310
OG0016451	CARHR165400	Ag001G078460
OG0016452	CARHR166110	Ag001G080450
OG0016453	CARHR166280	Ag001G080670
OG0016454	CARHR166390	Ag001G080930
OG0016455	CARHR166420	Ag001G081040
OG0016456	CARHR166540	Ag001G081550
OG0016457	CARHR166760	Ag001G082060
OG0016458	CARHR166870	Ag001G082370
OG0016459	CARHR167050	Ag001G083030
OG0016460	CARHR167220	Ag001G083500
OG0016461	CARHR167320	Ag001G083790
OG0016462	CARHR167760	Ag001G085040
OG0016463	CARHR167800	Ag001G085140
OG0016464	CARHR167930	Ag001G085190
OG0016465	CARHR168080, CARHR168050	Ag001G085490
OG0016466	CARHR168140	Ag001G085650
OG0016467	CARHR168150	Ag001G085660
OG0016468	CARHR168330	Ag001G086000
OG0016469	CARHR164500	Ag001G075740
OG0016470	CARHR168850	Ag001G087950
OG0016471	CARHR168860	Ag001G087960
OG0016472	CARHR168930	Ag001G088040
OG0016473	CARHR169230	Ag001G088820
OG0016474	CARHR169760	Ag001G090620
OG0016475	CARHR169900	Ag001G090810
OG0016476	CARHR170100	Ag001G091310
OG0016477	CARHR102970	Ag005G425730
OG0016478	CARHR170270	Ag001G091770
OG0016479	CARHR170300	Ag001G091810
OG0016480	CARHR170470	Ag001G092360
OG0016481	CARHR170660	Ag001G092720
OG0016482	CARHR170910	Ag001G093070
OG0016483	CARHR171240	Ag001G093680
OG0016484	CARHR171460	Ag001G093990, Ag001G093940
OG0016485	CARHR171750	Ag001G094630
OG0016486	CARHR171830	Ag001G094840
OG0016487	CARHR171870	Ag001G094930
OG0016488	CARHR171970	Ag001G095200
OG0016489	CARHR172110	Ag001G095580
OG0016490	CARHR172210	Ag001G096000
OG0016491	CARHR172370	Ag001G096410
OG0016492	CARHR172540	Ag001G096810
OG0016493	CARHR172690	Ag001G097390
OG0016494	CARHR172700	Ag001G097400
OG0016495	CARHR173090	Ag001G098130
OG0016496	CARHR173050	Ag001G098080
OG0016498	CARHR173400	Ag001G098470
OG0016499	CARHR173430	Ag001G098510
OG0016500	CARHR291680	Ag001G098750
OG0016501	CARHR291660	Ag001G098770
OG0016502	CARHR291640	Ag001G098790
OG0016503	CARHR291650	Ag001G098800
OG0016504	CARHR291570	Ag001G098880
OG0016505	CARHR291540	Ag001G098910
OG0016506	CARHR291500	Ag001G098980
OG0016507	CARHR291480	Ag001G099000
OG0016508	CARHR291440	Ag001G099040
OG0016509	CARHR291430	Ag001G099050
OG0016510	CARHR045800	Ag004G314220, Ag001G000320
OG0016511	CARHR260380, CARHR042560	Ag001G008530
OG0016512	CARHR051420	Ag001G009530, Ag001G009380
OG0016513	CARHR290370	Ag001G031820
OG0016515	CARHR218750	Ag001G039090
OG0016516	CARHR160520	Ag001G059910, Ag001G063310
OG0016517	CARHR162930	Ag001G070970
OG0016518	CARHR163710	Ag001G073270
OG0016519	CARHR168100	Ag001G085510, Ag002G120050
OG0016520	CARHR168280	Ag001G085900, Ag002G119620, Ag001G085800
OG0016521	CARHR186620	Ag001G090850
OG0016522	CARHR170060	Ag001G091240, Ag005G470190
OG0016523	CARHR114390	Ag001G092620
OG0016524	CARHR170630	Ag001G092680
OG0016525	CARHR171430	Ag001G093920
OG0016526	CARHR172170	Ag001G095840
OG0016527	CARHR222720	Ag001G102060
OG0016528	CARHR176050	Ag002G107160, Ag002G110660, Ag002G110710, Ag002G107260
OG0016529	CARHR174620	Ag002G120240
OG0016530	CARHR173570	Ag002G123670
OG0016531	CARHR178100	Ag002G124480, Ag002G124900
OG0016532	CARHR145590	Ag002G128490
OG0016533	CARHR129170	Ag002G162240
OG0016534	CARHR292780	Ag002G167310
OG0016535	CARHR132880	Ag002G175840
OG0016536	CARHR138260	Ag002G196610
OG0016537	CARHR142470	Ag002G204670
OG0016538	CARHR055000	Ag002G206020, Ag002G205070, Ag002G205060, Ag002G205890
OG0016538	CARHR114230	Ag004G318310
OG0016539	CARHR070910	Ag003G218100
OG0016540	CARHR216820	Ag003G218250
OG0016541	CARHR235200	Ag003G251980
OG0016542	CARHR240830	Ag003G278050
OG0016543	CARHR258290	Ag003G278540
OG0016545	CARHR294020	Ag003G297050
OG0016546	CARHR001350	Ag004G298760
OG0016547	CARHR003890	Ag004G302600
OG0016548	CARHR005420	Ag004G304910
OG0016549	CARHR007000	Ag004G306740
OG0016550	CARHR008780	Ag004G309060
OG0016551	CARHR008980	Ag004G309300
OG0016552	CARHR010590	Ag004G311900
OG0016553	CARHR011450	Ag004G313360
OG0016555	CARHR012320	Ag004G315100
OG0016558	CARHR015920	Ag004G322940
OG0016559	CARHR018110	Ag004G327560
OG0016560	CARHR018440	Ag004G328560
OG0016561	CARHR020300	Ag004G332730
OG0016562	CARHR021060	Ag004G334570
OG0016563	CARHR063190	Ag004G346270
OG0016564	CARHR061260	Ag004G352760
OG0016565	CARHR058060, CARHR060420	Ag004G355010
OG0016566	CARHR050720	Ag004G376790
OG0016568	CARHR181830	Ag004G395670, Ag004G391160
OG0016569	CARHR099750	Ag005G433840, Ag005G432480
OG0016570	CARHR090230	Ag005G464270
OG0016571	CARHR086190	Ag005G472460
OG0016572	CARHR085400	Ag005G474480
OG0016573	CARHR084380	Ag005G476380
OG0016574	CARHR082100	Ag005G479640
OG0016575	CARHR080740	Ag005G482020
OG0016576	CARHR075870	Ag005G490320
OG0016577	CARHR211430	Ag006G492280
OG0016578	CARHR209120	Ag006G497320
OG0016579	CARHR207250	Ag006G501880
OG0016580	CARHR206680	Ag006G504640
OG0016581	CARHR206540	Ag006G505090
OG0016582	CARHR205960	Ag006G506850
OG0016584	CARHR033850	Ag006G535970
OG0016585	CARHR032910	Ag006G539940, Ag006G537450
OG0016586	CARHR032350, CARHR032320	Ag006G540770
OG0016587	CARHR230900	Ag006G548360
OG0016588	CARHR228730	Ag006G555910
OG0016589	CARHR036110	Ag006G560950
OG0016590	CARHR093600	Ag006G570370
OG0016591	CARHR223720	Ag006G577880
OG0016592	CARHR027390	Ag007G583880
OG0016593	CARHR251860	Ag007G586500
OG0016593	CARHR100500, CARHR004110	Ag007G586490
OG0016594	CARHR125610	Ag007G590420
OG0016595	CARHR124450	Ag007G591880
OG0016596	CARHR124040	Ag007G592250
OG0016597	CARHR121460	Ag007G596800
OG0016598	CARHR205270	Ag007G600530
OG0016600	CARHR203180	Ag007G604190
OG0016601	CARHR202130	Ag007G606610
OG0016602	CARHR200560	Ag007G610030
OG0016603	CARHR199840	Ag007G612080
OG0016604	CARHR199550	Ag007G612930
OG0016605	CARHR186480	Ag007G635680
OG0016606	CARHR183310	Ag007G643970
OG0016607	CARHR291970	Ag007G644040
OG0016609	CARHR157750	Ag008G691490
OG0016610	CARHR024820	Ag008G692970
OG0016611	CARHR272000, CARHR032820	Ag008G705380
OG0016612	CARHR285840	Ag008G708960
OG0016613	CARHR188740	Ag008G721930
OG0016659	CARHR236200	Ag003G254100
OG0016660	CARHR236220	Ag003G254120
OG0016664	CARHR236970	Ag003G257020
OG0016665	CARHR237700	Ag003G259030
OG0016667	CARHR238000	Ag003G260500
OG0016668	CARHR238010	Ag003G260510
OG0016669	CARHR239180	Ag003G268360
OG0016670	CARHR239230	Ag003G268740
OG0016671	CARHR239770	Ag003G271450
OG0016672	CARHR240370	Ag003G279180
OG0016673	CARHR240770	Ag003G278140
OG0016675	CARHR241560	Ag003G276010
OG0016676	CARHR241630	Ag003G275880
OG0016677	CARHR241670	Ag003G275820
OG0016679	CARHR242580	Ag003G280990
OG0016680	CARHR221260, CARHR089760	Ag007G602790, Ag005G465180
OG0016681	CARHR243050	Ag003G282700
OG0016682	CARHR030640	Ag007G579550
OG0016683	CARHR030900	Ag007G579210
OG0016684	CARHR287050	Ag007G579130
OG0016685	CARHR287030	Ag007G579110
OG0016686	CARHR031620	Ag007G578300
OG0016687	CARHR031720	Ag007G578220
OG0016688	CARHR217170	Ag007G580540
OG0016689	CARHR055630	Ag004G364630
OG0016690	CARHR055920	Ag004G364990, Ag004G365520
OG0016691	CARHR166650, CARHR289830	Ag004G366270
OG0016692	CARHR055360	Ag004G366410
OG0016693	CARHR054950	Ag004G366790
OG0016694	CARHR053900	Ag004G368210
OG0016695	CARHR284190	Ag004G368550
OG0016696	CARHR283960	Ag004G369030, Ag007G652180
OG0016697	CARHR283840	Ag004G369160
OG0016698	CARHR052900	Ag004G370540
OG0016699	CARHR052620	Ag004G371690
OG0016700	CARHR052610	Ag004G371730
OG0016701	CARHR052570	Ag004G371820
OG0016702	CARHR051810	Ag004G373180
OG0016703	CARHR052190	Ag004G374130
OG0016704	CARHR050130	Ag004G378290
OG0016709	CARHR145540	Ag008G662040
OG0016710	CARHR145550	Ag008G662050
OG0016712	CARHR146460	Ag008G663420
OG0016713	CARHR146720	Ag008G664690
OG0016714	CARHR147030	Ag008G665620
OG0016715	CARHR147470	Ag008G666620
OG0016716	CARHR147690	Ag008G667160
OG0016717	CARHR149120	Ag008G670850
OG0016718	CARHR149500	Ag008G671850, Ag004G324710
OG0016719	CARHR149690	Ag002G112860, Ag002G108860
OG0016720	CARHR292500	Ag008G672300
OG0016721	CARHR154000	Ag006G562120
OG0016722	CARHR099940	Ag005G431770
OG0016725	CARHR059550	Ag004G356870
OG0016726	CARHR059420	Ag004G357550
OG0016727	CARHR058930	Ag004G358030
OG0016728	CARHR058500	Ag004G358570
OG0016729	CARHR058220	Ag004G359240
OG0016731	CARHR057260	Ag004G366750
OG0016732	CARHR057220	Ag004G343600
OG0016733	CARHR056850	Ag004G363890
OG0016735	CARHR057330, CARHR056450	Ag004G363470
OG0016736	CARHR056210	Ag004G363750
OG0016738	CARHR055510	Ag004G364400
OG0016739	CARHR046200	Ag004G402050
OG0016740	CARHR046230	Ag004G401930, Ag007G592840
OG0016741	CARHR046500	Ag004G400400
OG0016742	CARHR048880	Ag004G381410
OG0016743	CARHR049060	Ag004G380960
OG0016744	CARHR049550	Ag004G379530
OG0016745	CARHR049810	Ag004G379080
OG0016746	CARHR049740	Ag004G379150
OG0016747	CARHR087040	Ag005G471140
OG0016748	CARHR233230	Ag003G245950
OG0016749	CARHR233600	Ag005G454890
OG0016752	CARHR135810	Ag002G188000, Ag002G187980
OG0016753	CARHR083480	Ag005G478020
OG0016754	CARHR083960	Ag005G476920
OG0016755	CARHR084050	Ag005G476770
OG0016756	CARHR084230	Ag005G476560
OG0016758	CARHR210000	Ag006G495310
OG0016759	CARHR084530	Ag005G476030
OG0016760	CARHR084870	Ag005G475690
OG0016761	CARHR085200	Ag005G474830
OG0016762	CARHR085580	Ag005G474150
OG0016763	CARHR203380	Ag007G603710
OG0016764	CARHR086020	Ag005G473030
OG0016765	CARHR105140	Ag005G464580
OG0016766	CARHR277820	Ag008G730450
OG0016767	CARHR259210	Ag001G040260
OG0016769	CARHR258520	Ag001G032000
OG0016773	CARHR257040	Ag008G677140
OG0016774	CARHR264610	Ag008G680530
OG0016776	CARHR264700	Ag008G680920
OG0016779	CARHR265150, CARHR265160	Ag008G681620
OG0016780	CARHR265730	Ag002G187740
OG0016781	CARHR265740	Ag008G683760
OG0016782	CARHR266100	Ag008G684900
OG0016783	CARHR266630	Ag008G686600
OG0016784	CARHR268560	Ag008G694930
OG0016785	CARHR269210	Ag008G696540
OG0016786	CARHR269710	Ag008G698420
OG0016787	CARHR270300	Ag008G699790
OG0016789	CARHR270870	Ag008G701460
OG0016790	CARHR271210	Ag008G702670
OG0016791	CARHR271270	Ag008G703010
OG0016792	CARHR271730	Ag008G704990
OG0016793	CARHR200750	Ag007G609440
OG0016794	CARHR201640	Ag007G607640
OG0016795	CARHR201780	Ag007G607430
OG0016797	CARHR202150	Ag007G606590
OG0016798	CARHR202320	Ag007G606110
OG0016799	CARHR202390	Ag007G605930
OG0016800	CARHR202470	Ag007G605840
OG0016801	CARHR202610	Ag007G605590
OG0016802	CARHR202830	Ag007G604930, Ag006G493770
OG0016804	CARHR203010, CARHR279180	Ag007G604480
OG0016805	CARHR203220	Ag007G604100
OG0016806	CARHR203360	Ag007G603740
OG0016807	CARHR203990	Ag007G602250
OG0016808	CARHR204080	Ag007G602150
OG0016809	CARHR204190	Ag007G602060
OG0016810	CARHR204230	Ag008G680420, Ag007G602020
OG0016811	CARHR204240	Ag007G602010
OG0016812	CARHR204820	Ag007G601090
OG0016813	CARHR205110	Ag007G600690
OG0016814	CARHR205170	Ag005G430260, Ag007G600610
OG0016815	CARHR205200	Ag007G600590
OG0016816	CARHR205770	Ag006G508170
OG0016817	CARHR224870	Ag006G575770
OG0016819	CARHR225100	Ag006G575260
OG0016820	CARHR225480	Ag006G574220
OG0016821	CARHR225920	Ag006G572980
OG0016822	CARHR123800, CARHR226070	Ag006G571820
OG0016823	CARHR226190	Ag006G571240
OG0016824	CARHR226460	Ag006G569890
OG0016825	CARHR226970	Ag006G559730
OG0016826	CARHR226990	Ag006G559820
OG0016827	CARHR227170	Ag006G561160
OG0016828	CARHR227260	Ag006G561380
OG0016829	CARHR227640	Ag006G563480
OG0016830	CARHR227800	Ag006G564120
OG0016831	CARHR228160	Ag006G565690
OG0016833	CARHR228650	Ag006G567580
OG0016834	CARHR229250	Ag006G553000, Ag002G118640
OG0016835	CARHR032930	Ag006G539920, Ag006G537430
OG0016836	CARHR033460	Ag006G536640, Ag006G539230
OG0016837	CARHR033680	Ag006G536460, Ag006G538980
OG0016838	CARHR033950	Ag006G535740
OG0016839	CARHR034040	Ag006G535670
OG0016840	CARHR034580	Ag006G534870
OG0016841	CARHR217390	Ag001G005970
OG0016843	CARHR035330	Ag006G531040
OG0016844	CARHR035240	Ag001G027380
OG0016845	CARHR271740	Ag008G705000
OG0016846	CARHR037220	Ag007G585130
OG0016847	CARHR037020	Ag007G584990
OG0016848	CARHR036920	Ag007G584890
OG0016849	CARHR036860	Ag007G584860
OG0016850	CARHR027160	Ag007G584780
OG0016851	CARHR027150	Ag007G584770
OG0016852	CARHR036240	Ag007G584550
OG0016853	CARHR027350	Ag007G583940
OG0016854	CARHR027180	Ag007G584130
OG0016855	CARHR027810	Ag007G583320
OG0016856	CARHR027820	Ag007G583270
OG0016858	CARHR028180	Ag007G582710
OG0016859	CARHR028930	Ag007G581930
OG0016860	CARHR029050, CARHR029040	Ag007G581740
OG0016861	CARHR115770	Ag003G246510
OG0016863	CARHR029150	Ag007G581600
OG0016864	CARHR029620	Ag007G581560
OG0016866	CARHR029920	Ag007G580510
OG0016867	CARHR030040	Ag007G580390
OG0016868	CARHR030210	Ag007G580150
OG0016869	CARHR243900	Ag003G285840
OG0016870	CARHR244120	Ag003G286580
OG0016871	CARHR244220	Ag003G286840
OG0016872	CARHR244640	Ag003G288410
OG0016873	CARHR245130	Ag003G289330
OG0016874	CARHR245340	Ag003G289710
OG0016875	CARHR245560	Ag003G290610
OG0016877	CARHR246420	Ag003G292520
OG0016878	CARHR246660	Ag003G293080
OG0016879	CARHR246920	Ag003G293620
OG0016880	CARHR247020	Ag003G294000
OG0016881	CARHR247110	Ag003G294270
OG0016882	CARHR247190	Ag003G294490
OG0016883	CARHR247580	Ag003G295290
OG0016884	CARHR247760	Ag003G295780
OG0016885	CARHR247920	Ag003G296360
OG0016887	CARHR294260	Ag003G296790
OG0016888	CARHR294220	Ag003G296830
OG0016889	CARHR294090	Ag003G296980
OG0016890	CARHR294010	Ag003G297060
OG0016891	CARHR293970	Ag003G297100
OG0016892	CARHR217070	Ag005G412660
OG0016893	CARHR216700	Ag002G158090
OG0016895	CARHR215190	Ag007G645740
