Orthogroup	Cardamine_hirsuta	Capsella_rubella
OG0017587	CARHR254730	XP_006288648.1
OG0017590	CARHR132960	XP_006295384.1
OG0017591	CARHR292910, CARHR133560	XP_006295726.2
OG0017592	CARHR134800	XP_006294397.1
OG0017593	CARHR136250	XP_006294732.1
OG0017594	CARHR137370, CARHR137010	XP_023637263.1
OG0017595	CARHR136960	XP_006294746.1
OG0017596	CARHR137120	XP_023639870.1
OG0017597	CARHR137770	XP_006295407.1
OG0017598	CARHR142520	XP_023640133.1
OG0017599	CARHR072790	XP_006301648.1
OG0017600	CARHR071340	XP_006302561.1
OG0017602	CARHR068300	XP_006301765.1
OG0017604	CARHR065950	XP_006301334.1
OG0017605	CARHR235770	XP_023634903.1
OG0017606	CARHR235830	XP_006286241.1
OG0017607	CARHR238030	XP_023635689.1
OG0017608	CARHR238550	XP_006284800.2
OG0017609	CARHR239550	XP_023635165.1
OG0017610	CARHR241430	XP_006285573.1
OG0017611	CARHR241360	XP_006284220.2
OG0017612	CARHR242790	XP_006283499.1
OG0017615	CARHR286740	XP_006292221.2
OG0017616	CARHR003310	XP_023645415.1
OG0017617	CARHR005210	XP_006307700.1
OG0017618	CARHR006500	XP_006307284.1
OG0017619	CARHR006590	XP_006306181.1
OG0017620	CARHR008000	XP_006306103.1
OG0017621	CARHR008130	XP_006304996.1
OG0017622	CARHR012000	XP_006303320.1
OG0017623	CARHR014530	XP_006305460.1
OG0017624	CARHR014790	XP_006303665.1
OG0017625	CARHR015960	XP_006305327.1
OG0017627	CARHR020320	XP_006304311.1
OG0017628	CARHR022800	XP_006306504.1
OG0017629	CARHR023440	XP_006306475.2
OG0017630	CARHR064380	XP_006300471.1
OG0017631	CARHR063750	XP_006301832.1
OG0017632	CARHR063040	XP_006300366.1
OG0017633	CARHR062470	XP_006301111.2
OG0017634	CARHR061960	XP_006302782.1
OG0017635	CARHR061060	XP_006301255.1
OG0017637	CARHR054800	XP_006301910.1
OG0017638	CARHR051730	XP_006301382.1
OG0017641	CARHR046780	XP_006302880.1
OG0017642	CARHR110670, CARHR110660	XP_006298136.2
OG0017643	CARHR106620	XP_006297369.1
OG0017644	CARHR228170	XP_006282705.1
OG0017645	CARHR099310	XP_006297681.1
OG0017647	CARHR094020	XP_023641197.1
OG0017648	CARHR090680	XP_006299909.2
OG0017649	CARHR131260	XP_006286709.2
OG0017650	CARHR087270	XP_006299048.1
OG0017651	CARHR085820	XP_006299957.1
OG0017652	CARHR084460	XP_006299747.1
OG0017653	CARHR082960	XP_006297291.1
OG0017654	CARHR080650	XP_006297898.2
OG0017655	CARHR286880	XP_006285821.2
OG0017656	CARHR078770	XP_006297823.1
OG0017657	CARHR075690	XP_023641175.1
OG0017658	CARHR210340	XP_023636399.1
OG0017659	CARHR206780	XP_006289422.1
OG0017660	CARHR233490	XP_023634125.1
OG0017661	CARHR206580	XP_023637411.1
OG0017662	CARHR206100	XP_023637458.1
OG0017663	CARHR285350	XP_023644696.1
OG0017665	CARHR115950	XP_006295605.1
OG0017666	CARHR248260	XP_006289084.1
OG0017667	CARHR117720	XP_023639339.1
OG0017668	CARHR229450	XP_006284350.1
OG0017669	CARHR228990	XP_006286177.1
OG0017670	CARHR227760	XP_006283280.1
OG0017671	CARHR227930	XP_006285553.2
OG0017672	CARHR029910	XP_023645778.1
OG0017673	CARHR027920	XP_006305509.1
OG0017674	CARHR027290	XP_006306641.2
OG0017675	CARHR036670	XP_006306435.1
OG0017676	CARHR036190	XP_006304172.1
OG0017677	CARHR036900	XP_006307540.1
OG0017678	CARHR232630	XP_023634783.1
OG0017679	CARHR125630	XP_006295439.1
OG0017680	CARHR168040, CARHR168060	XP_006291249.2
OG0017681	CARHR124240	XP_023639497.1
OG0017682	CARHR121760	XP_006293375.1
OG0017683	CARHR121490	XP_006295626.1
OG0017684	CARHR119990	XP_006293390.2
OG0017685	CARHR204370	XP_006286450.1
OG0017686	CARHR203330	XP_006288985.1
OG0017687	CARHR201530	XP_006288881.1
OG0017689	CARHR222340	XP_023634452.1
OG0017690	CARHR261770	XP_006282714.1
OG0017691	CARHR213200	XP_023633985.1
OG0017692	CARHR288540	XP_006292808.1
OG0017694	CARHR285310	XP_023642534.1
OG0017695	CARHR285730	XP_006281262.1
OG0017696	CARHR190660	XP_006288979.1
OG0017698	CARHR278920, CARHR148010, CARHR148050, CARHR065350	XP_023637358.1
OG0017699	CARHR187440	XP_006286989.1
OG0017700	CARHR277170	XP_006282318.1
OG0017701	CARHR279170	XP_006279657.1
OG0017703	CARHR008280	XP_006306781.2
OG0017709	CARHR057540	XP_006302165.1
OG0017710	CARHR071670	XP_006301735.1
OG0017712	CARHR047530	XP_023641165.1
OG0017716	CARHR130110	XP_006295315.1
OG0017717	CARHR104510	XP_006291704.2
OG0017718	CARHR163690	XP_023638951.1
OG0017719	CARHR162350	XP_006292625.1
OG0017720	CARHR202730, CARHR202720	XP_006288244.1
OG0017721	CARHR188670	XP_006290115.1
OG0017722	CARHR255230, CARHR255240, CARHR293200	XP_023636107.1
OG0017723	CARHR231860	XP_006285047.1
OG0017726	CARHR229100	XP_006286248.1
OG0017727	CARHR229540	XP_006283393.1
OG0017729	CARHR257670, CARHR257680	XP_023642480.1
OG0017731	CARHR264200	XP_006301482.2
OG0017732	CARHR056300, CARHR257110, CARHR114090, CARHR106770, CARHR123560, CARHR123550	XP_006289390.1, XP_006289275.1
OG0017733	CARHR197290	XP_023637567.1
OG0017751	CARHR236450, CARHR235620	XP_023635554.1
OG0017752	CARHR236480	XP_006284813.1
OG0017753	CARHR237510	XP_006285006.1
OG0017754	CARHR239060	XP_006284304.1
OG0017755	CARHR239780	XP_006282792.1
OG0017756	CARHR240140	XP_023633930.1
OG0017759	CARHR243130	XP_006284905.1
OG0017760	CARHR243440	XP_006283134.1
OG0017761	CARHR241030	XP_006284064.2
OG0017762	CARHR031650	XP_023632547.1
OG0017763	CARHR031870	XP_006306842.1
OG0017764	CARHR031960	XP_023644894.1
OG0017765	CARHR223710	XP_023633684.1
OG0017766	CARHR055620	XP_006301796.1
OG0017767	CARHR055180	XP_006301716.1
OG0017768	CARHR052980	XP_006302703.1
OG0017769	CARHR052880	XP_006300391.1
OG0017770	CARHR052360	XP_006302505.1
OG0017771	CARHR050450	XP_006302331.1
OG0017772	CARHR143750	XP_006292592.2
OG0017773	CARHR143800	XP_006290965.1
OG0017774	CARHR143850	XP_006290756.1
OG0017775	CARHR143940	XP_006290757.1
OG0017776	CARHR144070	XP_006290812.1
OG0017777	CARHR144310	XP_023638523.1
OG0017778	CARHR145400	XP_023639288.1
OG0017779	CARHR145450	XP_006291058.1
OG0017780	CARHR145580	XP_023638797.1
OG0017781	CARHR145740	XP_006292336.1
OG0017782	CARHR147630	XP_006293340.2
OG0017783	CARHR147850	XP_006291255.1
OG0017784	CARHR148570	XP_006291048.1
OG0017785	CARHR148600	XP_006291087.1
OG0017786	CARHR149380	XP_006292889.1
OG0017787	CARHR286670	XP_006291564.2
OG0017788	CARHR153890	XP_023637887.1
OG0017789	CARHR058250	XP_006302161.1
OG0017790	CARHR144520	XP_006291892.1
OG0017791	CARHR057810	XP_006301376.1
OG0017792	CARHR057380	XP_006300882.1
OG0017793	CARHR057340	XP_006302115.1
OG0017794	CARHR268340	XP_006280888.1
OG0017795	CARHR046590	XP_023643657.1
OG0017796	CARHR048120	XP_023643396.1
OG0017797	CARHR084160	XP_006298914.1
OG0017798	CARHR235490	XP_006283941.1
OG0017799	CARHR086310	XP_006300051.1
OG0017800	CARHR259250	XP_006287707.1
OG0017801	CARHR258350	XP_006280686.1
OG0017802	CARHR257210	XP_006280284.1
OG0017803	CARHR264350	XP_006280771.1
OG0017805	CARHR265800	XP_006281494.1
OG0017806	CARHR225600	XP_006282442.1
OG0017807	CARHR267370	XP_006282357.1
OG0017809	CARHR270950	XP_023637186.1
OG0017811	CARHR200180	XP_006290013.1
OG0017812	CARHR200420	XP_023636033.1
OG0017813	CARHR201620	XP_006289046.1
OG0017814	CARHR203050	XP_023636848.1
OG0017815	CARHR203340	XP_006288992.1
OG0017817	CARHR204480	XP_006289662.1
OG0017818	CARHR204540	XP_006289976.2
OG0017820	CARHR205150	XP_023637698.1
OG0017821	CARHR205630	XP_006286651.1
OG0017822	CARHR205650	XP_023637126.1
OG0017823	CARHR224380	XP_006283936.1
OG0017825	CARHR099300	XP_006297059.1
OG0017826	CARHR225710	XP_006283500.1
OG0017827	CARHR226230	XP_006282558.1
OG0017828	CARHR227890	XP_006284258.1
OG0017829	CARHR229470	XP_006283747.1
OG0017830	CARHR128860	XP_006296427.1
OG0017831	CARHR230990	XP_006284691.2, XP_006284980.2
OG0017832	CARHR032890	XP_006307047.1
OG0017833	CARHR262000	XP_006305423.1
OG0017834	CARHR286320	XP_023645754.1
OG0017835	CARHR035070	XP_006307546.1
OG0017837	CARHR035920	XP_006303682.1
OG0017838	CARHR035750	XP_006303707.2
OG0017839	CARHR035620	XP_006305212.2
OG0017840	CARHR028120	XP_006307253.1
OG0017841	CARHR029420	XP_023645208.1
OG0017842	CARHR029370	XP_023633049.1
OG0017843	CARHR029930	XP_006303746.1
OG0017844	CARHR030020	XP_023632658.1
OG0017845	CARHR243850	XP_023634478.1
OG0017847	CARHR245520	XP_023634399.1
OG0017848	CARHR245620	XP_006283538.1
OG0017849	CARHR245760	XP_006282456.1
OG0017850	CARHR245880	XP_006283527.1
OG0017851	CARHR246170	XP_006285426.1
OG0017852	CARHR246410	XP_006283458.1
OG0017853	CARHR246740	XP_006283167.1
OG0017854	CARHR247200	XP_006285114.1
OG0017855	CARHR215350	XP_006286065.1
OG0017856	CARHR215160	XP_006284728.1
OG0017857	CARHR291860	XP_006285498.1
OG0017858	CARHR262700	XP_006283379.2
OG0017859	CARHR129120	XP_006295596.1
OG0017860	CARHR129360	XP_006296059.2
OG0017861	CARHR260170	XP_006290190.1
OG0017862	CARHR259790	XP_006289449.1
OG0017863	CARHR128460	XP_006294160.1
OG0017864	CARHR127680	XP_006293702.1
OG0017866	CARHR181940	XP_006281635.1
OG0017867	CARHR285150	XP_006280665.1
OG0017868	CARHR260860, CARHR260600	XP_023636235.1
OG0017869	CARHR256610	XP_006289058.1
OG0017870	CARHR256600	XP_006289593.1
OG0017871	CARHR255930, CARHR255920	XP_006287968.1
OG0017872	CARHR255700	XP_006289958.1
OG0017873	CARHR255660	XP_023637478.1
OG0017874	CARHR255220	XP_006287536.1
OG0017875	CARHR254340	XP_006288167.1
OG0017876	CARHR253610	XP_023636528.1
OG0017877	CARHR177450	XP_006281436.1
OG0017878	CARHR176480	XP_006280036.1
OG0017879	CARHR176160	XP_006282326.1
OG0017880	CARHR175460	XP_023632748.1
OG0017881	CARHR174910	XP_023644038.1
OG0017882	CARHR174780	XP_023641839.1
OG0017884	CARHR217710	XP_006282611.2
OG0017885	CARHR173530	XP_023636229.1
OG0017887	CARHR217280	XP_023634137.1
OG0017888	CARHR216760	XP_006283039.1
OG0017889	CARHR217980	XP_006282837.2
OG0017890	CARHR218280	XP_023635271.1
OG0017892	CARHR218420	XP_006285917.1
OG0017893	CARHR218720	XP_006285088.1
OG0017894	CARHR219270	XP_006284568.1
OG0017895	CARHR219680	XP_006284831.1
OG0017896	CARHR220070	XP_006283355.1
OG0017897	CARHR220060	XP_006285501.2
OG0017898	CARHR220420	XP_006282743.2
OG0017899	CARHR220490	XP_006284593.1
OG0017900	CARHR220730	XP_006285700.1
OG0017901	CARHR289990	XP_006284374.1
OG0017902	CARHR168670	XP_006292774.1
OG0017904	CARHR213300	XP_006283874.1
OG0017905	CARHR142490	XP_006296444.1
OG0017906	CARHR142240	XP_006294602.1
OG0017907	CARHR141880	XP_023639742.1
OG0017908	CARHR140640	XP_006295322.2
OG0017909	CARHR140560	XP_006296085.1
OG0017910	CARHR139950	XP_023640429.1
OG0017911	CARHR139390	XP_006293958.1
OG0017912	CARHR138170	XP_006294846.1
OG0017913	CARHR138040	XP_006296519.1
OG0017914	CARHR137990	XP_023640511.1
OG0017915	CARHR137880	XP_006294151.1
OG0017916	CARHR137140	XP_006295729.1
OG0017917	CARHR137280	XP_023639547.1
OG0017918	CARHR212050	XP_023637588.1
OG0017919	CARHR212030	XP_006290105.1
OG0017920	CARHR212020	XP_023635982.1
OG0017921	CARHR211880	XP_023636551.1
OG0017922	CARHR211520	XP_006287399.1
OG0017923	CARHR170720	XP_006292383.1
OG0017924	CARHR209740	XP_023635720.1
OG0017925	CARHR193240	XP_006287301.1
OG0017926	CARHR192100	XP_006290000.1
OG0017927	CARHR273730	XP_023642631.1
OG0017928	CARHR273080	XP_006282115.1
OG0017929	CARHR272850	XP_006282033.2
OG0017930	CARHR278450	XP_006281123.2
OG0017931	CARHR278700	XP_006280093.2
OG0017932	CARHR281250	XP_006281458.1
OG0017933	CARHR281350	XP_006280630.1
OG0017934	CARHR281500	XP_023645516.1
OG0017935	CARHR281650	XP_006280466.1
OG0017936	CARHR248070	XP_006289907.2
OG0017937	CARHR248080	XP_006290098.1
OG0017938	CARHR248250	XP_006288292.1
OG0017939	CARHR248570, CARHR000050	XP_023637645.1
OG0017940	CARHR249100	XP_006289671.1
OG0017941	CARHR249160	XP_006286509.2
OG0017943	CARHR250600	XP_023636267.1
OG0017945	CARHR125520	XP_023640584.1
OG0017946	CARHR123200	XP_023639746.1
OG0017949	CARHR119480	XP_023641040.1
OG0017950	CARHR042470	XP_006303255.1
OG0017951	CARHR118370	XP_023640691.1
OG0017952	CARHR115450	XP_006293630.1
OG0017953	CARHR075470	XP_006299114.1
OG0017954	CARHR075370	XP_006297906.1
OG0017955	CARHR080860	XP_006297143.1
OG0017956	CARHR075200	XP_023641457.1
OG0017957	CARHR074960	XP_023641209.1
OG0017958	CARHR074910	XP_023641652.1
OG0017959	CARHR212380	XP_006279336.1
OG0017960	CARHR082870	XP_006297232.1
OG0017961	CARHR212290	XP_023633497.1
OG0017963	CARHR234550	XP_006284539.1
OG0017964	CARHR234500	XP_023633782.1
OG0017965	CARHR234390	XP_023635131.1
OG0017966	CARHR076870	XP_006298166.1
OG0017967	CARHR077350	XP_006297666.1
OG0017968	CARHR077480	XP_006298969.2
OG0017969	CARHR077520	XP_023642609.1
OG0017970	CARHR077590	XP_006296957.1
OG0017971	CARHR077600	XP_023641972.1
OG0017974	CARHR079000	XP_006299672.2
OG0017975	CARHR183970	XP_023638232.1
OG0017976	CARHR079700	XP_023642733.1
OG0017977	CARHR079690	XP_023642736.1
OG0017978	CARHR080060	XP_006296700.1
OG0017979	CARHR080220	XP_023642568.1
OG0017980	CARHR080880	XP_006298818.1
OG0017981	CARHR082180	XP_023641135.1
OG0017982	CARHR082320	XP_023642788.1
OG0017983	CARHR082630	XP_006299231.1
OG0017984	CARHR083120	XP_006296925.1
OG0017985	CARHR083140	XP_006299039.1
OG0017986	CARHR134150	XP_006296215.1
OG0017987	CARHR130560	XP_006293413.1
OG0017989	CARHR130640	XP_006293627.1
OG0017990	CARHR132280	XP_006293457.1
OG0017991	CARHR132680	XP_006296158.2
OG0017993	CARHR015850	XP_006303677.2
OG0017994	CARHR016080	XP_006306315.1
OG0017995	CARHR016100	XP_006303647.1
OG0017996	CARHR017420	XP_006303491.1
OG0017997	CARHR018260	XP_023644813.1
OG0017998	CARHR018920	XP_006303272.1
OG0017999	CARHR019180	XP_006306916.1
OG0018000	CARHR019650	XP_006303949.1
OG0018001	CARHR020670	XP_006306824.1
OG0018002	CARHR020720	XP_006305550.2
OG0018003	CARHR020730	XP_006306841.1
OG0018004	CARHR020780	XP_006306084.1
OG0018005	CARHR021900	XP_006303754.1
OG0018006	CARHR022810	XP_006305750.1
OG0018007	CARHR226110, CARHR178910	XP_006279776.1
OG0018008	CARHR023180	XP_006306895.1
OG0018009	CARHR023650	XP_006307093.1
OG0018010	CARHR024110	XP_023645257.1
OG0018011	CARHR024870	XP_006303997.1
OG0018012	CARHR025470	XP_006306518.1
OG0018013	CARHR026130	XP_006306802.1
OG0018014	CARHR026810	XP_023644641.1
OG0018015	CARHR231850	XP_006283786.1
OG0018017	CARHR232800	XP_006283324.1
OG0018018	CARHR116650	XP_006295087.1
OG0018020	CARHR294540	XP_006294708.1
OG0018021	CARHR117760	XP_006294301.1
OG0018022	CARHR118150	XP_006294605.1
OG0018023	CARHR184630	XP_006295562.2
OG0018024	CARHR262860	XP_006295650.1
OG0018025	CARHR293140	XP_006294044.2
OG0018026	CARHR292940	XP_006293725.1
OG0018027	CARHR113940	XP_023639925.1
OG0018028	CARHR113580	XP_006293521.1
OG0018029	CARHR112300	XP_023640715.1
OG0018030	CARHR013630	XP_006305868.1
OG0018031	CARHR011540	XP_006304494.1
OG0018033	CARHR009600	XP_006305601.1
OG0018034	CARHR008850	XP_006303260.1
OG0018035	CARHR007530	XP_023634460.1
OG0018036	CARHR007060	XP_006305290.1
OG0018037	CARHR005670	XP_006304009.1
OG0018038	CARHR005570	XP_006304039.1
OG0018039	CARHR005090	XP_006306133.1
OG0018040	CARHR004950	XP_006306654.2
OG0018041	CARHR004320	XP_006306646.1
OG0018042	CARHR004230	XP_006306938.2
OG0018043	CARHR003480	XP_023644462.1
OG0018044	CARHR003450	XP_006304967.1
OG0018045	CARHR002900	XP_006305995.1
OG0018046	CARHR002100	XP_006304674.1
OG0018047	CARHR001250	XP_023636434.1
OG0018048	CARHR000970	XP_006305528.1
OG0018049	CARHR000400	XP_006306736.1
OG0018050	CARHR000390	XP_023644738.1
OG0018051	CARHR000350	XP_023632640.1
OG0018052	CARHR199000	XP_006289003.2
OG0018053	CARHR199180	XP_006289564.1
OG0018054	CARHR198670	XP_023637194.1
OG0018055	CARHR198340	XP_006288051.1
OG0018056	CARHR198010	XP_006287429.1
OG0018058	CARHR194970	XP_006288775.2
OG0018059	CARHR194760	XP_006286542.2
OG0018060	CARHR194060	XP_006289665.1
OG0018061	CARHR186660	XP_006287063.1
OG0018063	CARHR185110	XP_006286502.1
OG0018064	CARHR185260	XP_023637274.1
OG0018065	CARHR286230, CARHR286170	XP_006281345.1
OG0018066	CARHR199780	XP_006287537.1
OG0018067	CARHR184230	XP_006279938.1
OG0018068	CARHR206890	XP_006286722.1
OG0018069	CARHR207400	XP_006287428.2
OG0018070	CARHR216350, CARHR208160	XP_006288436.2
OG0018071	CARHR208500	XP_006289677.2
OG0018072	CARHR189110	XP_006286492.1
OG0018073	CARHR189170	XP_023637391.1
OG0018074	CARHR275110	XP_006281454.1
OG0018075	CARHR275160	XP_006282008.2
OG0018076	CARHR275290	XP_006281983.1
OG0018077	CARHR275310	XP_023639112.1
OG0018078	CARHR275590	XP_006280830.1
OG0018079	CARHR272480	XP_006280196.1
OG0018080	CARHR158810	XP_006292792.1
OG0018081	CARHR157880	XP_006292166.1
OG0018082	CARHR157740	XP_023639064.1
OG0018083	CARHR155510	XP_006291859.1
OG0018084	CARHR222320	XP_006291646.2
OG0018085	CARHR153440	XP_006290637.1
OG0018086	CARHR023450	XP_006304645.1
OG0018087	CARHR152360	XP_006292441.1
OG0018088	CARHR153630	XP_006279358.1
OG0018090	CARHR061610	XP_006300668.1
OG0018091	CARHR061750	XP_006301060.1
OG0018092	CARHR061970	XP_023644349.1
OG0018094	CARHR064520	XP_023643847.1
OG0018095	CARHR291050	XP_006301823.1
OG0018096	CARHR070810	XP_023643092.1
OG0018097	CARHR070680	XP_006302156.1
OG0018098	CARHR070600	XP_006300530.2
OG0018099	CARHR069930	XP_006302024.2
OG0018100	CARHR069240	XP_006300675.1
OG0018102	CARHR068500	XP_006300983.1
OG0018103	CARHR068470	XP_006301028.2
OG0018104	CARHR068020	XP_006300670.1
OG0018105	CARHR067990	XP_006302656.1
OG0018106	CARHR067890	XP_006300304.1
OG0018107	CARHR067210	XP_006301400.2
OG0018108	CARHR066010	XP_006301377.2
OG0018109	CARHR143510	XP_006293567.1
OG0018110	CARHR065540	XP_006300918.1
OG0018111	CARHR072850	XP_006302930.1
OG0018112	CARHR072960	XP_006302347.1
OG0018113	CARHR073080	XP_006302315.1
OG0018115	CARHR087300	XP_006299513.1
OG0018116	CARHR087480	XP_006299732.1
OG0018117	CARHR087770	XP_006297433.1
OG0018118	CARHR087860	XP_006298082.1
OG0018119	CARHR087870	XP_006299636.1
OG0018120	CARHR151450	XP_023638777.1, XP_023633783.1
OG0018121	CARHR088490	XP_006299919.1
OG0018122	CARHR090100	XP_006296814.1
OG0018123	CARHR090370	XP_006299161.1
OG0018124	CARHR093350	XP_023641817.1
OG0018126	CARHR098030, CARHR098020	XP_006296991.1
OG0018128	CARHR098920	XP_006296891.1
OG0018129	CARHR099880	XP_006299537.1
OG0018130	CARHR099900	XP_006300005.1
OG0018131	CARHR217420	XP_006283804.1
OG0018133	CARHR102890	XP_006297123.1
OG0018134	CARHR105150	XP_006296589.1
OG0018135	CARHR104980	XP_006297616.1
OG0018136	CARHR103670	XP_006298634.1
OG0018137	CARHR103630	XP_023641860.1
OG0018138	CARHR105070	XP_006298396.1
OG0018139	CARHR104750	XP_023641334.1
OG0018140	CARHR105420	XP_006299420.1
OG0018141	CARHR106000	XP_006297214.1
OG0018142	CARHR106300	XP_006299009.1
OG0018143	CARHR106800	XP_023642118.1
OG0018144	CARHR107690	XP_006297198.1
OG0018145	CARHR109130	XP_006297760.1
OG0018146	CARHR109750	XP_006299777.1
OG0018147	CARHR111290	XP_006299416.1
OG0018148	CARHR111350	XP_006299518.1
OG0018149	CARHR043860	XP_023645646.1
OG0018150	CARHR042950	XP_006305421.1
OG0018151	CARHR042340	XP_006305669.1
OG0018152	CARHR042130	XP_006306411.2
OG0018154	CARHR039180	XP_006304751.2
OG0018155	CARHR038110	XP_006306949.2
OG0018156	CARHR046070	XP_023632837.1
OG0018157	CARHR003990	XP_006303397.1
OG0018158	CARHR162660	XP_006292482.2
OG0018159	CARHR162950	XP_006291405.1
OG0018160	CARHR163050	XP_023637740.1
OG0018161	CARHR164940	XP_006290823.1
OG0018162	CARHR166520	XP_006290556.1
OG0018164	CARHR166580	XP_006292645.1
OG0018165	CARHR166670	XP_006290466.1
OG0018166	CARHR167640	XP_006291767.1
OG0018168	CARHR168920	XP_006292874.1
OG0018169	CARHR169500	XP_006290872.1
OG0018170	CARHR170690	XP_006282701.1
OG0018172	CARHR172860	XP_006292839.1
OG0018173	CARHR044430	XP_006304272.2
OG0018175	CARHR217180	XP_006284979.1
OG0018176	CARHR160010	XP_006292643.2
OG0018177	CARHR160810	XP_006291707.1
OG0018178	CARHR163140	XP_006290968.1
OG0018180	CARHR163510	XP_023638668.1
OG0018181	CARHR165950	XP_006292901.1
OG0018183	CARHR167880	XP_006292175.1
OG0018185	CARHR172390	XP_023638340.1
OG0018186	CARHR173260	XP_006291570.2
OG0018188	CARHR163090	XP_006291322.1
OG0018190	CARHR174980	XP_006280267.1
OG0018191	CARHR027000	XP_006305977.1
OG0018192	CARHR181310	XP_006281304.1
OG0018193	CARHR181020	XP_006282272.1
OG0018194	CARHR129610	XP_006296437.1
OG0018195	CARHR133130	XP_006295208.1
OG0018196	CARHR196800	XP_006289218.1
OG0018198	CARHR136890	XP_006296392.1
OG0018199	CARHR142230	XP_023640934.1
OG0018200	CARHR074080	XP_006301906.2
OG0018201	CARHR072370	XP_006305231.2
OG0018202	CARHR071860, CARHR071870	XP_006302800.1
OG0018203	CARHR069490	XP_006300580.2
OG0018204	CARHR066680	XP_006302928.1
OG0018205	CARHR065680	XP_023643759.1
OG0018206	CARHR235600	XP_006284241.2
OG0018207	CARHR237890	XP_006285961.1
OG0018208	CARHR235880	XP_006285698.2
OG0018209	CARHR244470	XP_006282841.1
OG0018210	CARHR001820	XP_006306036.1
OG0018211	CARHR184180	XP_006302063.1
OG0018212	CARHR004870	XP_006307640.1
OG0018213	CARHR005890	XP_006304721.1
OG0018214	CARHR006600	XP_006303994.1
OG0018215	CARHR007480	XP_023645535.1
OG0018216	CARHR007690	XP_006303500.1
OG0018217	CARHR008150	XP_023644757.1
OG0018218	CARHR011940	XP_006307499.2
OG0018219	CARHR015290	XP_006304452.1
