Orthogroup	Cardamine_hirsuta	Brassica_rapa
OG0014847	CARHR049400	XP_033134784.1
OG0014848	CARHR087050	XP_009146609.2
OG0014849	CARHR235700	XP_033133052.1
OG0014850	CARHR233380	XP_009139703.1
OG0014851	CARHR233560	XP_018513275.1, XP_018509444.1
OG0014852	CARHR233710	XP_009142049.1
OG0014853	CARHR233790	XP_009137584.1
OG0014854	CARHR136300	XP_009133473.1
OG0014856	CARHR136210	XP_009141963.1
OG0014857	CARHR136040	XP_009141951.1
OG0014858	CARHR136160	XP_009142719.1
OG0014859	CARHR135960	XP_009142714.1
OG0014860	CARHR135800	XP_009142706.1
OG0014861	CARHR135770	XP_009142705.1
OG0014862	CARHR083420	XP_009135069.1
OG0014863	CARHR083450	XP_009123475.2
OG0014864	CARHR083550	XP_009123446.1
OG0014865	CARHR083600	XP_009123421.1
OG0014866	CARHR083670	XP_009146939.1
OG0014867	CARHR083860	XP_009146927.2
OG0014868	CARHR083990	XP_009146921.1
OG0014869	CARHR084110	XP_009123262.1
OG0014870	CARHR084140	XP_009123226.1
OG0014871	CARHR084150	XP_009123211.1
OG0014872	CARHR084360	XP_009146893.1
OG0014873	CARHR084370	XP_009146891.1
OG0014874	CARHR084420	XP_009146886.1
OG0014875	CARHR209680	XP_009125514.1
OG0014876	CARHR084560	XP_033147888.1
OG0014877	CARHR084570	XP_009146875.1
OG0014878	CARHR084720	XP_009146860.1
OG0014879	CARHR084800	XP_009146850.1
OG0014880	CARHR084840	XP_009135104.1
OG0014881	CARHR084880	XP_009146844.1
OG0014882	CARHR085280	XP_009146811.1
OG0014883	CARHR269990	XP_009126941.1
OG0014884	CARHR085630	XP_009146780.1
OG0014885	CARHR085520	XP_009146792.1
OG0014886	CARHR085670	XP_009146754.1
OG0014887	CARHR085730	XP_009122356.1
OG0014888	CARHR288750, CARHR085900	XP_009146735.1
OG0014889	CARHR086600	XP_033147419.1
OG0014890	CARHR086720	XP_009120892.1
OG0014891	CARHR086660	XP_009146647.1
OG0014892	CARHR086880	XP_009146616.1
OG0014893	CARHR259260	XP_009134081.1
OG0014894	CARHR293250	XP_009123552.1
OG0014895	CARHR259230	XP_009134079.1
OG0014896	CARHR258960	XP_009127374.1
OG0014897	CARHR097540	XP_009135758.1
OG0014898	CARHR258250	XP_009118892.1
OG0014899	CARHR008020	XP_009148079.1
OG0014900	CARHR257740, CARHR257730	XP_009127350.1
OG0014901	CARHR257720	XP_009127348.1
OG0014902	CARHR257590	XP_009132696.1
OG0014903	CARHR257430	XP_009140890.1
OG0014904	CARHR257180	XP_009132677.1
OG0014905	CARHR256750	XP_009132613.1
OG0014906	CARHR264360	XP_009107333.1
OG0014907	CARHR264370	XP_009132597.1
OG0014908	CARHR264450	XP_009127281.1
OG0014909	CARHR264520	XP_009127276.1
OG0014910	CARHR264570	XP_009123384.1
OG0014911	CARHR264910	XP_009106970.1
OG0014912	CARHR265020	XP_009132550.1
OG0014913	CARHR265040	XP_009132551.1
OG0014914	CARHR265080	XP_033138422.1, XP_018513412.1
OG0014915	CARHR265100	XP_009106908.1, XP_033128883.1
OG0014916	CARHR265110	XP_018513411.1
OG0014917	CARHR265340	XP_009127249.1
OG0014918	CARHR265490	XP_009127234.2
OG0014919	CARHR265530	XP_009127231.1
OG0014920	CARHR265760	XP_009127213.1
OG0014921	CARHR266360	XP_009132484.1
OG0014922	CARHR266180	XP_009132500.1
OG0014923	CARHR266030	XP_009119840.1
OG0014924	CARHR266570	XP_009119890.1
OG0014925	CARHR266590	XP_009127165.2
OG0014926	CARHR266710	XP_009119909.1
OG0014927	CARHR266990	XP_009119927.1
OG0014928	CARHR267680	XP_009127090.1
OG0014929	CARHR268170	XP_009120010.1
OG0014930	CARHR019440, CARHR128300	XP_033132823.1
OG0014931	CARHR268670	XP_009120049.1
OG0014932	CARHR268780	XP_009120057.1
OG0014933	CARHR268830	XP_033139626.1
OG0014934	CARHR268890	XP_009132370.1
OG0014935	CARHR269500	XP_009120125.1
OG0014936	CARHR269610	XP_009120138.1
OG0014937	CARHR269700	XP_009132313.1
OG0014938	CARHR269880	XP_009132302.1
OG0014939	CARHR270280	XP_009120169.1
OG0014940	CARHR270470	XP_009120184.1
OG0014941	CARHR270480	XP_009120182.1
OG0014942	CARHR270790	XP_009132151.1
OG0014943	CARHR270810	XP_009120224.1
OG0014944	CARHR270820	XP_018510780.1
OG0014945	CARHR271190	XP_009126838.1
OG0014946	CARHR271410	XP_009120281.1
OG0014947	CARHR271430	XP_009120284.1
OG0014948	CARHR271520	XP_009120294.1, XP_009132108.1
OG0014949	CARHR271590	XP_009132102.1
OG0014950	CARHR271710	XP_009126804.1
OG0014951	CARHR271930, CARHR256340	XP_009120326.2
OG0014952	CARHR271960	XP_009132081.1
OG0014953	CARHR260070	NP_001288838.1
OG0014954	CARHR260060	XP_009141245.1
OG0014955	CARHR200030	XP_009125906.1
OG0014956	CARHR200020	XP_009125909.1
OG0014957	CARHR200350	XP_009131319.1
OG0014958	CARHR200530	XP_033142471.1
OG0014959	CARHR200960	XP_009125851.1
OG0014960	CARHR201290	XP_009121908.1
OG0014961	CARHR201650	XP_009121934.1
OG0014962	CARHR201680	XP_009125808.1
OG0014963	CARHR201800	XP_009121950.1
OG0014964	CARHR201900	XP_033138548.1
OG0014965	CARHR201940	XP_009121965.1
OG0014966	CARHR202200	XP_009125786.1
OG0014967	CARHR202260	XP_009122001.1
OG0014968	CARHR202270	XP_009122002.1
OG0014969	CARHR132720	XP_009143421.1
OG0014970	CARHR202350	XP_009122011.1
OG0014971	CARHR202380	XP_009122014.1
OG0014972	CARHR202410	XP_009125267.1
OG0014973	CARHR202620	XP_009131173.1
OG0014974	CARHR202630	XP_009125286.1
OG0014975	CARHR202790	XP_009122045.1
OG0014976	CARHR202820	XP_009131160.1
OG0014977	CARHR202850	XP_009122052.1
OG0014978	CARHR202920	XP_018511090.1
OG0014979	CARHR203080	XP_009122076.1
OG0014980	CARHR203090	XP_009122078.1
OG0014981	CARHR203320	XP_009122102.1
OG0014982	CARHR203720	XP_009125354.1
OG0014983	CARHR203760	XP_009122527.1
OG0014984	CARHR203940	XP_009122518.1
OG0014985	CARHR203930	XP_009125763.1
OG0014986	CARHR204250	XP_009122494.1
OG0014987	CARHR204730	XP_009131058.1
OG0014988	CARHR204780	XP_009125725.1
OG0014989	CARHR205130	XP_033144935.1
OG0014990	CARHR205560	XP_009122324.2
OG0014991	CARHR205640	XP_009130996.1
OG0014992	CARHR205750	XP_009125687.1
OG0014993	CARHR205820	XP_009122350.1
OG0014994	CARHR223750	XP_009144687.1
OG0014995	CARHR223990	XP_009108319.1
OG0014996	CARHR224010	XP_009144551.1
OG0014997	CARHR224480	XP_009136869.1
OG0014998	CARHR224490	XP_009136870.1
OG0014999	CARHR225210	XP_009108360.1
OG0015000	CARHR225310	XP_009131789.1
OG0015001	CARHR225440	XP_009132000.1
OG0015002	CARHR225460	XP_018508855.2
OG0015003	CARHR225510	XP_009132069.1
OG0015004	CARHR225640	XP_009136957.1
OG0015005	CARHR225670	NP_001288965.1
OG0015006	CARHR225970	XP_033144513.1
OG0015007	CARHR226020	XP_009132535.1
OG0015008	CARHR226180	XP_009132764.1
OG0015009	CARHR226480	XP_009133120.1
OG0015010	CARHR226490	XP_009133147.2
OG0015011	CARHR226530	XP_009133206.1
OG0015012	CARHR226870	XP_033128978.1
OG0015013	CARHR227310	XP_009133906.1
OG0015014	CARHR227360	XP_009134010.1
OG0015015	CARHR227420	XP_009134054.1
OG0015016	CARHR018640	XP_009110367.1
OG0015017	CARHR227750	XP_018508067.1
OG0015018	CARHR227840	XP_009134603.1
OG0015019	CARHR199050	XP_018511204.1
OG0015020	CARHR227940	XP_009134680.1
OG0015021	CARHR228140	XP_009134802.1
OG0015022	CARHR228180	XP_009134846.1
OG0015023	CARHR228220	XP_033133212.1
OG0015024	CARHR228390	XP_009137204.2
OG0015025	CARHR228520	XP_009135238.1
OG0015026	CARHR228530	XP_009135289.1
OG0015027	CARHR228770	XP_009135472.1
OG0015028	CARHR229420	XP_009135961.1
OG0015029	CARHR229650	XP_009136073.1
OG0015030	CARHR229880	XP_009136244.1
OG0015031	CARHR229940	XP_018513614.1
OG0015033	CARHR231370	XP_009137568.1
OG0015034	CARHR231540	XP_009137727.1
OG0015035	CARHR032180	XP_033132256.1
OG0015036	CARHR032230	XP_009151458.1
OG0015037	CARHR032260	XP_009114848.1
OG0015038	CARHR032380	XP_009107963.1
OG0015039	CARHR032390	XP_009151462.1
OG0015040	CARHR032610	XP_009123749.1
OG0015041	CARHR032630	XP_033135497.1
OG0015042	CARHR032670	XP_009114808.2
OG0015043	CARHR032750	XP_009114800.2
OG0015044	CARHR033710	XP_009114750.1
OG0015045	CARHR033740	XP_009114748.1
OG0015046	CARHR033780	XP_009114739.1
OG0015047	CARHR033900	XP_009107921.1
OG0015048	CARHR034180	XP_009114716.1
OG0015049	CARHR034250	XP_009107656.1
OG0015050	CARHR034260	XP_033135787.1
OG0015051	CARHR034470	XP_009107913.1
OG0015052	CARHR034670	XP_033148750.1
OG0015053	CARHR034990	XP_009107903.1
OG0015056	CARHR034780	XP_033148751.1
OG0015057	CARHR035910	NP_001288853.1
OG0015058	CARHR035810	XP_009145050.1
OG0015059	CARHR035760	XP_009123047.1
OG0015060	CARHR035580	XP_009123033.1
OG0015061	CARHR035640	XP_009107489.1
OG0015062	CARHR035390	XP_009127576.1
OG0015063	CARHR035370	XP_009111402.1
OG0015064	CARHR035260	XP_009107484.1
OG0015065	CARHR036170	XP_009129550.1
OG0015066	CARHR222680	XP_009124513.1
OG0015067	CARHR037310	XP_009118936.1
OG0015068	CARHR037260	XP_033137525.1
OG0015069	CARHR037040	XP_009107422.1
OG0015070	CARHR036830	XP_009118921.1
OG0015071	CARHR035230	XP_009107645.1
OG0015072	CARHR036360	XP_009123535.1
OG0015073	CARHR174670, CARHR036370	XP_009123534.2
OG0015074	CARHR036440	XP_018511404.1
OG0015076	CARHR037470	XP_009107400.1
OG0015077	CARHR027330	XP_009109771.1
OG0015078	CARHR098550	XP_009135821.1
OG0015079	CARHR027260	XP_009113734.1
OG0015080	CARHR027270	XP_009109776.1
OG0015081	CARHR275250	XP_009136481.1
OG0015082	CARHR027700	XP_009109748.2
OG0015083	CARHR027830	XP_009113673.1
OG0015084	CARHR028540	XP_009109677.1
OG0015085	CARHR029010	XP_009115224.1
OG0015086	CARHR029180	XP_009115213.1
OG0015087	CARHR029410	XP_009115202.1
OG0015088	CARHR029380	XP_009115198.1
OG0015089	CARHR029340	XP_009115195.1
OG0015090	CARHR029320	XP_009115192.1
OG0015091	CARHR029940	XP_009115133.1
OG0015092	CARHR030120	XP_009115114.1
OG0015093	CARHR030150	XP_009115060.1
OG0015094	CARHR243700	XP_009102464.2
OG0015095	CARHR243930	XP_009151519.1
OG0015096	CARHR244260	XP_033132977.1
OG0015097	CARHR244330	XP_033142588.1
OG0015099	CARHR244430	XP_009138403.1
OG0015100	CARHR244450	XP_009147422.1
OG0015101	CARHR244590	XP_009146238.2
OG0015102	CARHR244750	XP_009138423.1
OG0015103	CARHR245150	XP_009141825.1
OG0015104	CARHR245190	XP_033144271.1
OG0015105	CARHR245200	XP_009141493.1
OG0015106	CARHR245220	XP_018511219.1
OG0015107	CARHR244310	XP_009141323.1
OG0015108	CARHR245540	XP_009138470.1
OG0015109	CARHR245600	XP_009138482.1
OG0015110	CARHR245640	XP_009137739.1
OG0015111	CARHR245670	XP_009137560.1
OG0015112	CARHR245810	XP_009136438.1, XP_009136332.1
OG0015113	CARHR217490	XP_009124274.2
OG0015114	CARHR246010	XP_009138512.1
OG0015115	CARHR246190	XP_009138533.2
OG0015116	CARHR246330	XP_009132152.1
OG0015117	CARHR246380	XP_009131836.1
OG0015118	CARHR246460	XP_009131305.1
OG0015120	CARHR246490	XP_009139691.1
OG0015121	CARHR246680	XP_009129775.1
OG0015122	CARHR247010	XP_009126909.1
OG0015123	CARHR247030	XP_009109453.1
OG0015124	CARHR247120	XP_009109460.1
OG0015125	CARHR247330	XP_009109472.1
OG0015126	CARHR247380	XP_009101881.2
OG0015127	CARHR247620	XP_009102260.1
OG0015128	CARHR247720	XP_033141620.1
OG0015129	CARHR247870	XP_009136626.1
OG0015130	CARHR247910	XP_009101926.2
OG0015131	CARHR294430	XP_009109532.1
OG0015132	CARHR294410	XP_009109534.1
OG0015133	CARHR294390	XP_009119419.2
OG0015134	CARHR294040	XP_009101951.1
OG0015135	CARHR294080	XP_009101950.1
OG0015136	CARHR294120	XP_009109555.1
OG0015137	CARHR294130	XP_009101946.1
OG0015138	CARHR294180	XP_009125880.1
OG0015139	CARHR294200	XP_009109553.1
OG0015140	CARHR293890	XP_009124989.1
OG0015141	CARHR217120	XP_009102283.1
OG0015142	CARHR215730	XP_033145793.1
OG0015143	CARHR216510	XP_009144655.1
OG0015145	CARHR216430	XP_009124221.2
OG0015146	CARHR057090	XP_009127400.1
OG0015147	CARHR215460	XP_009139725.1
OG0015149	CARHR214920	XP_033131571.1
OG0015150	CARHR214880	XP_009139755.1
OG0015151	CARHR214680	XP_009125056.1
OG0015152	CARHR213920	XP_009125078.1
OG0015153	CARHR214060	XP_009125091.1
OG0015154	CARHR288760	XP_009139802.1
OG0015155	CARHR263160	XP_009139826.2
OG0015156	CARHR262690	XP_009139907.1
OG0015157	CARHR262450	XP_033145966.1
OG0015158	CARHR262440	XP_009139925.1
OG0015159	CARHR176290	XP_009114397.1
OG0015160	CARHR030490	XP_009107751.1
OG0015161	CARHR129260	XP_009143703.1
OG0015162	CARHR129270, CARHR141110, CARHR180830	XP_009143701.1
OG0015163	CARHR129290	XP_009143700.1
OG0015164	CARHR154200	XP_009150055.1
OG0015165	CARHR154260	XP_009150051.1
OG0015166	CARHR031210	XP_009145225.1
OG0015167	CARHR129710	XP_009141497.1, XP_009144134.1
OG0015168	CARHR129650	XP_009141487.1
OG0015169	CARHR129630	XP_009143665.1
OG0015170	CARHR129560	XP_009141485.1
OG0015171	CARHR129520	XP_009143679.1
OG0015172	CARHR033860	XP_009114734.1
OG0015173	CARHR260370	XP_009134143.1
OG0015174	CARHR259780	XP_033144996.1
OG0015175	CARHR259750	XP_009113502.1
OG0015176	CARHR259660	XP_009134106.1
OG0015177	CARHR259590	XP_009134103.1
OG0015178	CARHR259580	XP_009113492.1
OG0015179	CARHR034980	XP_009123838.1
OG0015180	CARHR259370	XP_009151422.1
OG0015181	CARHR128390	XP_009132982.1, XP_009141467.1
OG0015182	CARHR128260	XP_033147643.1
OG0015183	CARHR128240	XP_009143805.1
OG0015184	CARHR127980	XP_009143825.1
OG0015185	CARHR127920	XP_033146305.1
OG0015186	CARHR127760	XP_009143831.1
OG0015187	CARHR127750	XP_009143834.1
OG0015188	CARHR127620	XP_009141331.1
OG0015189	CARHR127490	XP_009143857.1, XP_009141320.1
OG0015190	CARHR180720	XP_009101801.2
OG0015191	CARHR180760	XP_009101807.1
OG0015192	CARHR180800	XP_009101808.1
OG0015193	CARHR181150	XP_009101822.1
OG0015194	CARHR181120	XP_009114017.1
OG0015195	CARHR181260	XP_009101831.1
OG0015196	CARHR181720	XP_009101838.2
OG0015197	CARHR181660	XP_009123697.1
OG0015198	CARHR181870	XP_033141270.1
OG0015199	CARHR285100	XP_009113445.1
OG0015200	CARHR193030	XP_009120855.1
OG0015201	CARHR179670	XP_009101759.1
OG0015202	CARHR284960	XP_009131728.1
OG0015203	CARHR284920	XP_009138557.1
OG0015205	CARHR261210	XP_033140683.1
OG0015206	CARHR256650	XP_009134181.1
OG0015207	CARHR256640	XP_009134182.1
OG0015208	CARHR256620	XP_033135208.1
OG0015209	CARHR256310	XP_009128718.1
OG0015210	CARHR256180	XP_009113615.1
OG0015211	CARHR255960	XP_009134200.1
OG0015212	CARHR255870	XP_009128702.1
OG0015213	CARHR255800	XP_009108220.1
OG0015214	CARHR255690	NP_001288923.1
OG0015215	CARHR255670	XP_033142019.1
OG0015216	CARHR255650	XP_009108209.1
OG0015217	CARHR255510	XP_009108199.1
OG0015218	CARHR255400	XP_009108192.1
OG0015219	CARHR255350	XP_033140686.1
OG0015220	CARHR255320	XP_009108183.1
OG0015221	CARHR254800	XP_009108158.1
OG0015222	CARHR254790	XP_009128669.1
OG0015223	CARHR254430	XP_009114655.1
OG0015224	CARHR254300	XP_033134824.1
OG0015225	CARHR254130	XP_033141523.1
OG0015226	CARHR259290	XP_009129703.1
OG0015227	CARHR229440	XP_033142726.1
OG0015228	CARHR253430	XP_033142099.1
OG0015230	CARHR253150	XP_009114580.1
OG0015231	CARHR253090	XP_009134299.1
OG0015232	CARHR253040	XP_009114574.1
OG0015233	CARHR252930	XP_009114558.2
OG0015234	CARHR252740	XP_033136381.1
OG0015236	CARHR252340	XP_009114493.1
OG0015237	CARHR178650	XP_009113913.1
OG0015238	CARHR178260	XP_009101689.1
OG0015239	CARHR178230	XP_009101687.1
OG0015240	CARHR178160	XP_009101643.1
OG0015241	CARHR176840	XP_009128781.2
OG0015242	CARHR176410	XP_009101583.1
OG0015243	CARHR176220	XP_009114390.2
OG0015244	CARHR176170	XP_009101565.2
OG0015245	CARHR176120	XP_009128819.1
OG0015246	CARHR066620	XP_009104804.2
OG0015247	CARHR176010	XP_009128827.1
OG0015248	CARHR175990	XP_009128830.1
OG0015249	CARHR045090, CARHR045120	XP_009103727.1
OG0015250	CARHR175490	XP_033128337.1, XP_009128854.1, XP_033136898.1
OG0015251	CARHR175480	XP_009114361.1
OG0015252	CARHR175370	XP_009101518.2
OG0015253	CARHR002750	XP_009101380.1
OG0015254	CARHR104130	XP_009116312.1
OG0015255	CARHR174430	XP_009101454.1
OG0015256	CARHR217310	XP_009144640.1
OG0015257	CARHR217620	XP_009124271.1
OG0015258	CARHR173950	XP_009114280.1
OG0015259	CARHR173970	XP_033128240.1
OG0015260	CARHR217050	XP_033132277.1
OG0015261	CARHR102420	XP_009136139.1
OG0015262	CARHR216840	XP_009124258.1
OG0015263	CARHR102920	XP_033131637.1
OG0015264	CARHR216780	XP_009124252.2
OG0015265	CARHR218170	XP_009139659.1
OG0015266	CARHR101710	XP_033131020.1
OG0015267	CARHR231580	XP_009137755.1
OG0015268	CARHR218370	XP_009107675.1
OG0015269	CARHR101170	XP_009102458.1
OG0015270	CARHR101160	XP_009136092.3
OG0015271	CARHR218820	XP_009107688.1
OG0015272	CARHR219230	XP_009107704.1
OG0015273	CARHR219440	XP_009139605.2
OG0015274	CARHR219940	XP_009139571.1
OG0015275	CARHR220030	XP_009108085.1
OG0015276	CARHR220500	XP_033132238.1
OG0015277	CARHR220670	XP_009107773.1
OG0015278	CARHR220680	XP_009139507.1
OG0015279	CARHR099080	XP_009108178.1
OG0015280	CARHR221440, CARHR221430	XP_033137493.1
OG0015281	CARHR222170	XP_009107839.1
OG0015282	CARHR097490	XP_009147284.1
OG0015283	CARHR262280	XP_009125120.2
OG0015284	CARHR262070	XP_009139950.1
OG0015285	CARHR261810	XP_009139986.1
OG0015286	CARHR261800	XP_009139987.1
OG0015287	CARHR261570	XP_009125138.1
OG0015288	CARHR213710	XP_033145710.1
OG0015289	CARHR212990	XP_033145583.1
OG0015290	CARHR103070	XP_009139732.1
OG0015291	CARHR143460	XP_009142482.1
OG0015293	CARHR143350	XP_009142490.1
OG0015294	CARHR143310	XP_009142493.1
OG0015295	CARHR143160	XP_009118212.1
OG0015296	CARHR143140	XP_009118224.2
OG0015297	CARHR143130	XP_009142503.1
OG0015298	CARHR143000	XP_009142516.1
OG0015299	CARHR142990	XP_009142517.1
OG0015300	CARHR142950	XP_009142522.1
OG0015301	CARHR142920	XP_033148017.1
OG0015302	CARHR142890	XP_009142527.1
OG0015303	CARHR090660	XP_009146225.1
OG0015304	CARHR142430	XP_009124484.1
OG0015305	CARHR142270	XP_009142585.1
OG0015306	CARHR142250	XP_009142586.1
OG0015307	CARHR142050	XP_009142438.1
OG0015308	CARHR141980	XP_009142619.1
OG0015309	CARHR141860	XP_009142634.1
OG0015310	CARHR141770	XP_009133781.1
OG0015311	CARHR141630	XP_009142657.1
OG0015312	CARHR141320	XP_009143208.1
OG0015313	CARHR141150	XP_009143179.1
OG0015314	CARHR140840	XP_009142351.1
OG0015315	CARHR140830	XP_009143154.1
OG0015316	CARHR140810	XP_009142350.2
OG0015317	CARHR140580	XP_009143132.1
OG0015318	CARHR140460	XP_009143106.1
OG0015319	CARHR140440	XP_033144905.1
OG0015320	CARHR140400	XP_009133710.1
OG0015321	CARHR140370	XP_009133706.1
OG0015322	CARHR140290	XP_009143096.1
OG0015323	CARHR140270	XP_009143094.1
OG0015324	CARHR140160	XP_009143080.1
OG0015325	CARHR140110	XP_009142305.1
OG0015326	CARHR139930	XP_033148294.1
OG0015327	CARHR139520	XP_009142256.1
OG0015328	CARHR139270	XP_009142246.1
OG0015329	CARHR139160	XP_009142985.1
OG0015330	CARHR138830	XP_009133627.1
OG0015331	CARHR138670	XP_009142205.1
OG0015332	CARHR138550	XP_009142938.1
OG0015333	CARHR138510	XP_009142932.1
OG0015334	CARHR138310	XP_009133585.1
OG0015335	CARHR138150	XP_009142907.1
OG0015336	CARHR138020	XP_009142894.1
OG0015337	CARHR137970	XP_009142889.1
OG0015338	CARHR137930	XP_009142864.1
OG0015339	CARHR137840	XP_009142079.2
OG0015340	CARHR137830	XP_009142878.1
OG0015341	CARHR137780	XP_009142883.1
OG0015342	CARHR137730	XP_009133545.1
OG0015343	CARHR137490	XP_009142839.1
OG0015344	CARHR137070	XP_009142793.1
OG0015345	CARHR137290	XP_009142048.1
OG0015346	CARHR136650	XP_009142751.1
OG0015347	CARHR211870	XP_018513209.1
OG0015348	CARHR211860	XP_009130650.1
OG0015349	CARHR211580, CARHR132710	XP_009122843.1
OG0015350	CARHR211540	XP_009125428.2, XP_033137563.1
OG0015352	CARHR211360	XP_009130673.1
OG0015353	CARHR211320	XP_009130678.1
OG0015354	CARHR211180	XP_009122801.1
OG0015355	CARHR211120	XP_009122795.1
OG0015356	CARHR210730	XP_009122763.1
OG0015357	CARHR210640	XP_009122759.1
OG0015358	CARHR210260	XP_009125477.2
OG0015359	CARHR210240	XP_033140672.1
OG0015360	CARHR210220	XP_009130728.1
OG0015361	CARHR210060	XP_009122719.1
OG0015362	CARHR265950	XP_009125499.1
OG0015363	CARHR209920	XP_009122700.1
OG0015364	CARHR209870	XP_009130759.1
OG0015365	CARHR209640	XP_033138478.1
OG0015366	CARHR203490	XP_009125341.1
OG0015367	CARHR209600	XP_009122680.1
OG0015368	CARHR209460	XP_009125519.1
OG0015369	CARHR209400	XP_009125524.1
OG0015370	CARHR209340	XP_009122659.1
OG0015371	CARHR209180	XP_018511141.1
OG0015372	CARHR209000	XP_033145086.1
OG0015373	CARHR208990	XP_009122616.2
OG0015374	CARHR193580	XP_009126357.1
OG0015375	CARHR192600	XP_009120827.1
OG0015376	CARHR192710	XP_009126423.1
OG0015377	CARHR191990	XP_009126485.1
OG0015378	CARHR191940	XP_009131825.2
OG0015379	CARHR235400	XP_009143855.1
OG0015380	CARHR191850	XP_009131833.1
OG0015381	CARHR191810	XP_009120734.1
OG0015382	CARHR191660	XP_009120711.1
OG0015383	CARHR191480	XP_009131854.1
OG0015384	CARHR191410	XP_009131860.2
OG0015385	CARHR191250	NP_001288932.1
OG0015386	CARHR191120	XP_009126542.1
OG0015387	CARHR191060	XP_009120655.1
OG0015388	CARHR190840	XP_009131887.1
OG0015389	CARHR274420	XP_033144518.1
OG0015390	CARHR274260	XP_009120594.1
OG0015391	CARHR274230	XP_033138847.1
OG0015393	CARHR059780	XP_009105272.1
OG0015394	CARHR273670	XP_009126626.1
OG0015395	CARHR273410	XP_009126651.1
OG0015396	CARHR273350	XP_009126666.1
OG0015397	CARHR285770	XP_009120449.1
OG0015398	CARHR285290	XP_009120413.1
OG0015399	CARHR285820	XP_009120457.1
OG0015400	CARHR285560	XP_009126713.1
OG0015401	CARHR276950	XP_009112063.1
OG0015402	CARHR277110	XP_009150385.1
