Orthogroup	Cardamine_hirsuta	Arabis_alpina
OG0017595	CARHR136960	Aa_G67160.h1.t1
OG0017596	CARHR137120	Aa_G67290.h1.t1
OG0017597	CARHR137770	Aa_G374680.h1.t1
OG0017598	CARHR142520	Aa_G453070.h1.t1
OG0017599	CARHR072790	Aa_G80380.h1.t1
OG0017602	CARHR068300	Aa_G476920.h1.t1
OG0017604	CARHR065950	Aa_G579210.h1.t1
OG0017605	CARHR235770	Aa_G231290.h1.t1
OG0017607	CARHR238030	Aa_G549930.h1.t1
OG0017608	CARHR238550	Aa_G129830.h1.t1
OG0017609	CARHR239550	Aa_G145100.h1.t1
OG0017610	CARHR241430	Aa_G376530.h1.t1
OG0017611	CARHR241360	Aa_G376660.h1.t1
OG0017612	CARHR242790	Aa_G503100.h1.t1
OG0017615	CARHR286740	Aa_G270260.h1.t1
OG0017616	CARHR003310	Aa_G400280.h1.t1
OG0017618	CARHR006500	Aa_G22400.h1.t1
OG0017619	CARHR006590	Aa_G22310.h1.t1
OG0017620	CARHR008000	Aa_G151870.h1.t1
OG0017621	CARHR008130	Aa_G151750.h1.t1
OG0017623	CARHR014530	Aa_G592530.h1.t1
OG0017624	CARHR014790	Aa_G117810.h1.t1
OG0017625	CARHR015960	Aa_G163850.h1.t1
OG0017627	CARHR020320	Aa_G615520.h1.t1
OG0017628	CARHR022800	Aa_G198680.h1.t1
OG0017629	CARHR023440	Aa_G367210.h1.t1
OG0017630	CARHR064380	Aa_G232160.h1.t1
OG0017631	CARHR063750	Aa_G17620.h1.t1
OG0017632	CARHR063040	Aa_G510890.h1.t1
OG0017633	CARHR062480	Aa_G335290.h1.t1
OG0017633	CARHR062470	Aa_G335300.h1.t1
OG0017634	CARHR061960	Aa_G283290.h1.t1
OG0017635	CARHR061060	Aa_G141420.h1.t1
OG0017636	CARHR289740	Aa_G157820.h1.t1
OG0017637	CARHR054800	Aa_G253440.h1.t1
OG0017642	CARHR110670, CARHR110660	Aa_G166600.h1.t1
OG0017643	CARHR106620	Aa_G110270.h1.t1
OG0017644	CARHR228170	Aa_G398700.h1.t1
OG0017645	CARHR099310	Aa_G538320.h1.t1
OG0017646	CARHR235260, CARHR235250	Aa_G157430.h1.t1, Aa_G179370.h1.t1
OG0017647	CARHR094020	Aa_G104640.h1.t1
OG0017648	CARHR090680	Aa_G507820.h1.t1
OG0017650	CARHR087270	Aa_G40090.h1.t1
OG0017651	CARHR085820	Aa_G195490.h1.t1
OG0017652	CARHR084460	Aa_G324460.h1.t1
OG0017653	CARHR082960	Aa_G24400.h1.t1
OG0017654	CARHR080650	Aa_G163070.h1.t1
OG0017655	CARHR286880	Aa_G679790.h1.t1
OG0017656	CARHR078770	Aa_G4240.h1.t1
OG0017657	CARHR075690	Aa_G14840.h1.t1
OG0017658	CARHR210340	Aa_G478940.h1.t1
OG0017659	CARHR206780	Aa_G195320.h1.t1
OG0017660	CARHR233490	Aa_G146840.h1.t1
OG0017661	CARHR206580	Aa_G494000.h1.t1
OG0017662	CARHR206100	Aa_G244400.h1.t1
OG0017663	CARHR285350	Aa_G225490.h1.t1
OG0017665	CARHR115950	Aa_G36380.h1.t1
OG0017667	CARHR117720	Aa_G310090.h1.t1
OG0017669	CARHR228990	Aa_G371070.h1.t1
OG0017670	CARHR227760	Aa_G37620.h1.t1
OG0017671	CARHR227930	Aa_G59000.h1.t1
OG0017672	CARHR029910	Aa_G138750.h1.t1
OG0017673	CARHR027920	Aa_G472930.h1.t1
OG0017674	CARHR027290	Aa_G130800.h1.t1
OG0017675	CARHR036670	Aa_G171150.h1.t1
OG0017676	CARHR036190	Aa_G533060.h1.t1
OG0017677	CARHR036900	Aa_G514060.h1.t1
OG0017678	CARHR232630	Aa_G90840.h1.t1
OG0017679	CARHR125630	Aa_G154700.h1.t1
OG0017680	CARHR168040, CARHR168060	Aa_G317270.h1.t1, Aa_G317260.h1.t1
OG0017681	CARHR124240	Aa_G310950.h1.t1
OG0017683	CARHR121490	Aa_G405390.h1.t1
OG0017684	CARHR119990	Aa_G456710.h1.t1
OG0017685	CARHR204370	Aa_G635930.h1.t1
OG0017686	CARHR203330	Aa_G195970.h1.t1
OG0017687	CARHR201530	Aa_G267560.h1.t1, Aa_G267540.h1.t1
OG0017688	CARHR182630	Aa_G382520.h1.t1
OG0017689	CARHR222340	Aa_G119950.h1.t1
OG0017690	CARHR261770	Aa_G247540.h1.t1
OG0017691	CARHR213200	Aa_G298250.h1.t1
OG0017692	CARHR288540	Aa_G227100.h1.t1
OG0017693	CARHR269270	Aa_G641240.h1.t1
OG0017694	CARHR285310	Aa_G345480.h1.t1
OG0017695	CARHR285730	Aa_G27960.h1.t1
OG0017696	CARHR190660	Aa_G552170.h1.t1
OG0017698	CARHR162520, CARHR162530	Aa_G61380.h1.t1
OG0017700	CARHR277170	Aa_G75340.h1.t1
OG0017701	CARHR279170	Aa_G37250.h1.t1
OG0017703	CARHR008280	Aa_G368340.h1.t1
OG0017709	CARHR057540	Aa_G387860.h1.t1
OG0017710	CARHR071670	Aa_G687020.h1.t1
OG0017712	CARHR051000	Aa_G1071720.h1.t1
OG0017712	CARHR047600	Aa_G524030.h1.t1
OG0017716	CARHR130110	Aa_G286450.h1.t1
OG0017717	CARHR104510	Aa_G192410.h1.t1
OG0017718	CARHR163690	Aa_G297390.h1.t1
OG0017719	CARHR162350	Aa_G153470.h1.t1
OG0017720	CARHR202730	Aa_G1019580.h1.t1
OG0017720	CARHR202720	Aa_G98330.h1.t1
OG0017721	CARHR188670	Aa_G719350.h1.t1
OG0017722	CARHR293190, CARHR293170, CARHR255230, CARHR255240, CARHR293200	Aa_G352870.h1.t1
OG0017723	CARHR231860	Aa_G92160.h1.t1
OG0017726	CARHR229100	Aa_G167090.h1.t1
OG0017727	CARHR229540, CARHR223260, CARHR223280	Aa_G296120.h1.t1
OG0017728	CARHR214600	Aa_G285010.h1.t1
OG0017729	CARHR257670, CARHR257680	Aa_G313090.h1.t1
OG0017751	CARHR236450, CARHR235620	Aa_G317820.h1.t1
OG0017754	CARHR239060	Aa_G33060.h1.t1
OG0017755	CARHR239780	Aa_G45840.h1.t1
OG0017756	CARHR240140	Aa_G394990.h1.t1
OG0017759	CARHR243130	Aa_G385120.h1.t1
OG0017760	CARHR243440	Aa_G395570.h1.t1
OG0017761	CARHR241030	Aa_G58490.h1.t1
OG0017762	CARHR031650	Aa_G109220.h1.t1
OG0017763	CARHR031870	Aa_G109340.h1.t1
OG0017764	CARHR031960	Aa_G16450.h1.t1
OG0017765	CARHR223710	Aa_G16630.h1.t1
OG0017766	CARHR055620	Aa_G510090.h1.t1
OG0017767	CARHR055180	Aa_G365890.h1.t1
OG0017768	CARHR052980	Aa_G841870.h1.t1
OG0017769	CARHR052880	Aa_G17430.h1.t1
OG0017770	CARHR052360	Aa_G330570.h1.t1
OG0017771	CARHR050450	Aa_G218140.h1.t1
OG0017772	CARHR143750	Aa_G251350.h1.t1
OG0017773	CARHR143800	Aa_G251410.h1.t1
OG0017774	CARHR143850	Aa_G251460.h1.t1
OG0017775	CARHR143940	Aa_G278020.h1.t1
OG0017776	CARHR144070	Aa_G278160.h1.t1
OG0017777	CARHR144310	Aa_G244030.h1.t1
OG0017778	CARHR145400	Aa_G146420.h1.t1
OG0017779	CARHR145450	Aa_G171910.h1.t1
OG0017780	CARHR145580	Aa_G536720.h1.t1, Aa_G172030.h1.t1
OG0017782	CARHR147630	Aa_G25670.h1.t1
OG0017784	CARHR148570	Aa_G263320.h1.t1
OG0017785	CARHR148600	Aa_G263350.h1.t1
OG0017786	CARHR149380	Aa_G34170.h1.t1
OG0017787	CARHR286670	Aa_G699130.h1.t1
OG0017788	CARHR153890	Aa_G247660.h1.t1
OG0017789	CARHR058250	Aa_G536610.h1.t1
OG0017790	CARHR144520	Aa_G149730.h1.t1
OG0017791	CARHR057810	Aa_G368200.h1.t1
OG0017792	CARHR057380	Aa_G32370.h1.t1
OG0017793	CARHR057340	Aa_G32360.h1.t1
OG0017794	CARHR268340	Aa_G62050.h1.t1
OG0017796	CARHR048120	Aa_G72510.h1.t1
OG0017797	CARHR084160	Aa_G34650.h1.t1
OG0017799	CARHR086310	Aa_G102890.h1.t1
OG0017800	CARHR259250	Aa_G577670.h1.t1
OG0017801	CARHR258350	Aa_G415900.h1.t1
OG0017802	CARHR257210	Aa_G577660.h1.t1
OG0017803	CARHR264350	Aa_G338420.h1.t1
OG0017805	CARHR265800	Aa_G116530.h1.t1
OG0017806	CARHR225600	Aa_G587510.h1.t1
OG0017807	CARHR267370	Aa_G578830.h1.t1
OG0017809	CARHR270950	Aa_G69020.h1.t1
OG0017811	CARHR200180	Aa_G19520.h1.t1
OG0017812	CARHR200420	Aa_G155230.h1.t1
OG0017813	CARHR201620	Aa_G711930.h1.t1
OG0017814	CARHR203050	Aa_G159040.h1.t1
OG0017815	CARHR203340	Aa_G195960.h1.t1
OG0017817	CARHR204480	Aa_G210790.h1.t1
OG0017820	CARHR205150	Aa_G392790.h1.t1
OG0017821	CARHR205630	Aa_G495830.h1.t1
OG0017822	CARHR205650	Aa_G495810.h1.t1
OG0017825	CARHR099300	Aa_G538330.h1.t1
OG0017826	CARHR225710	Aa_G533720.h1.t1
OG0017827	CARHR226230	Aa_G299710.h1.t1
OG0017828	CARHR227890	Aa_G59030.h1.t1
OG0017832	CARHR032890	Aa_G610240.h1.t1
OG0017833	CARHR262000	Aa_G507030.h1.t1
OG0017834	CARHR286320	Aa_G389440.h1.t1
OG0017835	CARHR035070	Aa_G10930.h1.t1
OG0017836	CARHR033330	Aa_G287780.h1.t1
OG0017837	CARHR035920	Aa_G27700.h1.t1
OG0017838	CARHR035750	Aa_G369280.h1.t1
OG0017839	CARHR035620	Aa_G169570.h1.t1
OG0017840	CARHR028120	Aa_G205010.h1.t1
OG0017841	CARHR029420	Aa_G248870.h1.t1
OG0017842	CARHR029370	Aa_G248820.h1.t1
OG0017844	CARHR030020	Aa_G138820.h1.t1
OG0017845	CARHR243850	Aa_G426400.h1.t1
OG0017847	CARHR245520	Aa_G139450.h1.t1
OG0017848	CARHR245620	Aa_G540760.h1.t1
OG0017849	CARHR245760	Aa_G346630.h1.t1
OG0017850	CARHR245880	Aa_G153300.h1.t1
OG0017851	CARHR246170	Aa_G95160.h1.t1
OG0017852	CARHR246410	Aa_G294430.h1.t1
OG0017853	CARHR246740	Aa_G486290.h1.t1
OG0017854	CARHR247200	Aa_G374890.h1.t1
OG0017855	CARHR215350	Aa_G512920.h1.t1
OG0017856	CARHR215160	Aa_G481860.h1.t1
OG0017857	CARHR291860	Aa_G253960.h1.t1
OG0017859	CARHR129120	Aa_G264050.h1.t1
OG0017863	CARHR128460	Aa_G12050.h1.t1
OG0017864	CARHR127680	Aa_G113420.h1.t1
OG0017867	CARHR285150	Aa_G39530.h1.t1
OG0017868	CARHR260860, CARHR260600	Aa_G294860.h1.t1
OG0017869	CARHR256610	Aa_G154320.h1.t1
OG0017870	CARHR256600	Aa_G154310.h1.t1
OG0017871	CARHR255930, CARHR255920	Aa_G558780.h1.t1
OG0017872	CARHR255700	Aa_G36120.h1.t1
OG0017873	CARHR255660	Aa_G36180.h1.t1
OG0017875	CARHR254340	Aa_G225590.h1.t1
OG0017876	CARHR253610	Aa_G300120.h1.t1
OG0017878	CARHR176480	Aa_G118060.h1.t1
OG0017879	CARHR176160	Aa_G650030.h1.t1
OG0017880	CARHR175460	Aa_G524880.h1.t1
OG0017881	CARHR174910	Aa_G160370.h1.t1
OG0017882	CARHR174780	Aa_G26330.h1.t1
OG0017884	CARHR217710	Aa_G538770.h1.t1
OG0017885	CARHR173530	Aa_G63520.h1.t1
OG0017886	CARHR026700	Aa_G61740.h1.t1
OG0017887	CARHR217280	Aa_G70930.h1.t1
OG0017888	CARHR216760	Aa_G44320.h1.t1
OG0017889	CARHR217980	Aa_G255310.h1.t1
OG0017890	CARHR218280	Aa_G321580.h1.t1
OG0017891	CARHR218310	Aa_G76710.h1.t1
OG0017892	CARHR218420	Aa_G356230.h1.t1
OG0017893	CARHR218720	Aa_G183940.h1.t1
OG0017894	CARHR219270	Aa_G198110.h1.t1
OG0017895	CARHR219680	Aa_G953770.h1.t1, Aa_G953770.h2.t1
OG0017896	CARHR220070	Aa_G367840.h1.t1
OG0017897	CARHR220060	Aa_G115780.h1.t1
OG0017898	CARHR220420	Aa_G408380.h1.t1, Aa_G408350.h1.t1
OG0017899	CARHR220490	Aa_G518260.h1.t1
OG0017900	CARHR220730	Aa_G362590.h1.t1
OG0017901	CARHR289990	Aa_G580580.h1.t1
OG0017906	CARHR142240	Aa_G177890.h1.t1
OG0017907	CARHR141880	Aa_G332580.h1.t1
OG0017908	CARHR140640	Aa_G16220.h1.t1
OG0017909	CARHR140560	Aa_G289620.h1.t1
OG0017910	CARHR139950	Aa_G252360.h1.t1
OG0017911	CARHR139390	Aa_G100620.h1.t1
OG0017912	CARHR138170	Aa_G401570.h1.t1
OG0017913	CARHR138040	Aa_G454730.h1.t1
OG0017914	CARHR137990	Aa_G450760.h1.t1
OG0017915	CARHR137880	Aa_G199940.h1.t1
OG0017916	CARHR137140	Aa_G67320.h1.t1
OG0017917	CARHR137280	Aa_G230800.h1.t1
OG0017918	CARHR212050	Aa_G481290.h1.t1
OG0017919	CARHR212030	Aa_G481310.h1.t1
OG0017920	CARHR212020	Aa_G626100.h1.t1
OG0017921	CARHR211880	Aa_G53990.h1.t1
OG0017922	CARHR211520	Aa_G443010.h1.t1
OG0017923	CARHR170720	Aa_G77320.h1.t1
OG0017925	CARHR193240	Aa_G181170.h1.t1
OG0017926	CARHR192100	Aa_G15340.h1.t1
OG0017927	CARHR273730	Aa_G234650.h1.t1
OG0017929	CARHR272850	Aa_G246240.h1.t1
OG0017930	CARHR278450	Aa_G51390.h1.t1
OG0017932	CARHR281250	Aa_G43790.h1.t1
OG0017933	CARHR281350	Aa_G43950.h1.t1
OG0017934	CARHR281500	Aa_G44130.h1.t1
OG0017935	CARHR281650	Aa_G113830.h1.t1
OG0017937	CARHR248080	Aa_G136110.h1.t1
OG0017939	CARHR248570	Aa_G299840.h2.t1, Aa_G299840.h1.t1
OG0017941	CARHR249160	Aa_G53380.h1.t1
OG0017943	CARHR250600	Aa_G99650.h1.t1
OG0017945	CARHR125520	Aa_G154790.h1.t1
OG0017946	CARHR123200	Aa_G470520.h1.t1
OG0017947	CARHR123030	Aa_G391890.h1.t1
OG0017948	CARHR007670	Aa_G481450.h1.t1
OG0017951	CARHR118370	Aa_G371790.h1.t1
OG0017952	CARHR115450	Aa_G35730.h1.t1
OG0017953	CARHR075470	Aa_G593140.h1.t1
OG0017954	CARHR075370	Aa_G553320.h1.t1
OG0017955	CARHR080860	Aa_G47760.h1.t1
OG0017956	CARHR075200	Aa_G52670.h1.t1
OG0017957	CARHR074960	Aa_G52420.h1.t1
OG0017958	CARHR074910	Aa_G52370.h1.t1
OG0017959	CARHR212380	Aa_G271670.h1.t1
OG0017960	CARHR082870	Aa_G271740.h1.t1
OG0017961	CARHR212290	Aa_G271770.h1.t1
OG0017962	CARHR212200	Aa_G264590.h1.t1
OG0017963	CARHR234550	Aa_G234060.h1.t1
OG0017966	CARHR076870	Aa_G250290.h1.t1
OG0017967	CARHR077350	Aa_G267850.h1.t1
OG0017968	CARHR077480	Aa_G47590.h1.t1, Aa_G833050.h1.t1
OG0017969	CARHR077520	Aa_G47550.h1.t1, Aa_G416350.h1.t1
OG0017970	CARHR077590	Aa_G44890.h1.t1
OG0017971	CARHR077600	Aa_G44910.h1.t1
OG0017974	CARHR079000	Aa_G4450.h1.t1
OG0017975	CARHR183970	Aa_G190640.h1.t1
OG0017976	CARHR079700	Aa_G75560.h1.t1
OG0017977	CARHR079690	Aa_G75550.h1.t1
OG0017978	CARHR080060	Aa_G51060.h1.t1
OG0017979	CARHR080220	Aa_G51220.h1.t1
OG0017980	CARHR080880	Aa_G47780.h1.t1
OG0017982	CARHR082320	Aa_G174330.h1.t1
OG0017983	CARHR082630	Aa_G258580.h1.t1
OG0017984	CARHR083120	Aa_G24290.h1.t1
OG0017985	CARHR083140	Aa_G24280.h1.t1
OG0017986	CARHR134150	Aa_G632240.h1.t1
OG0017989	CARHR130640	Aa_G12270.h1.t1
OG0017990	CARHR132280	Aa_G30060.h1.t1
OG0017991	CARHR132680	Aa_G378830.h1.t1
OG0017992	CARHR143560	Aa_G288940.h1.t1, Aa_G288930.h1.t1, Aa_G1006490.h1.t1
OG0017993	CARHR015850	Aa_G121290.h1.t1
OG0017994	CARHR016080	Aa_G112420.h1.t1
OG0017996	CARHR017420	Aa_G132010.h1.t1
OG0017997	CARHR018260	Aa_G278350.h1.t1
OG0017998	CARHR018920	Aa_G725990.h1.t1
OG0017999	CARHR019180	Aa_G271520.h1.t1
OG0018000	CARHR019650	Aa_G580230.h1.t1
OG0018001	CARHR020670	Aa_G266300.h1.t1
OG0018002	CARHR020720	Aa_G393480.h1.t1
OG0018003	CARHR020730	Aa_G393490.h1.t1
OG0018004	CARHR020780	Aa_G660990.h1.t1
OG0018005	CARHR021900	Aa_G453480.h1.t1
OG0018009	CARHR023650	Aa_G62620.h1.t1
OG0018010	CARHR024110	Aa_G349970.h1.t1
OG0018011	CARHR024870	Aa_G126680.h1.t1
OG0018012	CARHR025470	Aa_G539050.h1.t1
OG0018013	CARHR026130	Aa_G636980.h1.t1
OG0018014	CARHR026810	Aa_G229250.h1.t1
OG0018015	CARHR231850	Aa_G353770.h1.t1
OG0018017	CARHR232800	Aa_G90980.h1.t1
OG0018018	CARHR116650	Aa_G393040.h1.t1
OG0018020	CARHR294540	Aa_G155580.h1.t1
OG0018021	CARHR117760	Aa_G670600.h1.t1
OG0018022	CARHR118150	Aa_G162590.h1.t1
OG0018023	CARHR184630	Aa_G166840.h1.t1
OG0018024	CARHR262860	Aa_G11810.h1.t1
OG0018025	CARHR293140	Aa_G499150.h1.t1
OG0018026	CARHR292940	Aa_G204740.h1.t1
OG0018027	CARHR113940	Aa_G224790.h1.t1
OG0018028	CARHR113580	Aa_G407260.h1.t1
OG0018030	CARHR013630	Aa_G666150.h1.t1
OG0018031	CARHR011540	Aa_G89250.h1.t1
OG0018033	CARHR009600	Aa_G516380.h1.t1
OG0018034	CARHR008850	Aa_G19340.h1.t1
OG0018035	CARHR007530	Aa_G558390.h1.t1, Aa_G90710.h1.t1
OG0018036	CARHR007060	Aa_G275780.h1.t1
OG0018037	CARHR005670	Aa_G517570.h1.t1
OG0018038	CARHR005570	Aa_G140110.h1.t1
OG0018039	CARHR005090	Aa_G79430.h1.t1
OG0018040	CARHR004950	Aa_G79320.h1.t1
OG0018041	CARHR004320	Aa_G286250.h1.t1
OG0018042	CARHR004230	Aa_G217760.h1.t1
OG0018043	CARHR003480	Aa_G400430.h1.t1
OG0018044	CARHR003450	Aa_G400410.h1.t1
OG0018045	CARHR002900	Aa_G134870.h1.t1
OG0018046	CARHR002100	Aa_G6680.h1.t1
OG0018047	CARHR001250	Aa_G290730.h1.t1
OG0018049	CARHR000400	Aa_G94580.h1.t1
OG0018050	CARHR000390	Aa_G94590.h1.t1
OG0018051	CARHR000350	Aa_G106090.h1.t1
OG0018053	CARHR199180	Aa_G72840.h1.t1
OG0018055	CARHR198340	Aa_G450440.h1.t1
OG0018056	CARHR198010	Aa_G321090.h1.t1
OG0018058	CARHR194970	Aa_G396230.h1.t1
OG0018059	CARHR194760	Aa_G416200.h1.t1
OG0018061	CARHR186660	Aa_G122240.h1.t1
OG0018063	CARHR185110	Aa_G224610.h1.t1
OG0018066	CARHR199780	Aa_G209440.h1.t1
OG0018067	CARHR184230	Aa_G108680.h1.t1
OG0018068	CARHR206890	Aa_G209840.h1.t1
OG0018069	CARHR207400	Aa_G546990.h1.t1
OG0018070	CARHR216350, CARHR208160	Aa_G634210.h1.t1
OG0018071	CARHR208500	Aa_G331840.h1.t1
OG0018072	CARHR189110	Aa_G45520.h1.t1
OG0018074	CARHR275110	Aa_G448810.h1.t1
OG0018075	CARHR275160	Aa_G606830.h1.t1
OG0018076	CARHR275290	Aa_G401220.h1.t1
OG0018077	CARHR275310	Aa_G401200.h1.t1
OG0018078	CARHR275590	Aa_G807290.h1.t1
OG0018079	CARHR272480	Aa_G93960.h1.t1
OG0018080	CARHR158810	Aa_G462690.h1.t1
OG0018081	CARHR057370	Aa_G445110.h1.t1
OG0018082	CARHR157740	Aa_G106830.h1.t1
OG0018083	CARHR155510	Aa_G826290.h1.t1
OG0018084	CARHR222320	Aa_G337630.h1.t1
OG0018085	CARHR153440	Aa_G337490.h1.t1
OG0018086	CARHR023450	Aa_G252650.h1.t1
OG0018087	CARHR152360	Aa_G314410.h1.t1
OG0018088	CARHR153630	Aa_G465090.h1.t1
OG0018090	CARHR061610	Aa_G395930.h1.t1
OG0018091	CARHR061750	Aa_G190310.h1.t1
OG0018092	CARHR061970	Aa_G283250.h1.t1
OG0018094	CARHR064520	Aa_G170730.h1.t1
OG0018095	CARHR291050	Aa_G245890.h1.t1
OG0018096	CARHR070810	Aa_G104250.h1.t1
OG0018097	CARHR070680	Aa_G104370.h1.t1
OG0018098	CARHR070600	Aa_G215650.h1.t1
OG0018099	CARHR069930	Aa_G111210.h1.t1
OG0018100	CARHR069240	Aa_G702580.h1.t1
OG0018102	CARHR068500	Aa_G348910.h1.t1
OG0018103	CARHR068470	Aa_G259400.h1.t1
OG0018104	CARHR068020	Aa_G64560.h1.t1
OG0018105	CARHR067990	Aa_G64580.h1.t1
OG0018106	CARHR067890	Aa_G492830.h1.t1
OG0018107	CARHR067210	Aa_G30620.h1.t1
OG0018108	CARHR066010	Aa_G341750.h1.t1
OG0018109	CARHR143510	Aa_G13200.h1.t1
OG0018110	CARHR065540	Aa_G187200.h1.t1
OG0018111	CARHR072850	Aa_G80430.h1.t1
OG0018112	CARHR072960	Aa_G336960.h1.t1
OG0018113	CARHR073080	Aa_G145350.h1.t1
OG0018114	CARHR074610	Aa_G239110.h1.t1
OG0018115	CARHR087300	Aa_G40070.h1.t1
OG0018117	CARHR087770	Aa_G374010.h1.t1
OG0018118	CARHR087860	Aa_G373920.h1.t1
OG0018120	CARHR151450	Aa_G426810.h1.t1
OG0018121	CARHR088490	Aa_G327490.h1.t1
OG0018122	CARHR090100	Aa_G1170.h1.t1
OG0018123	CARHR090370	Aa_G234930.h1.t1
OG0018124	CARHR093350	Aa_G63050.h1.t1
OG0018126	CARHR098030, CARHR098020	Aa_G698520.h1.t1
OG0018128	CARHR098920	Aa_G427510.h1.t1
OG0018129	CARHR099880	Aa_G658400.h1.t1
OG0018130	CARHR099900	Aa_G305950.h1.t1
OG0018131	CARHR217420	Aa_G401740.h1.t1
OG0018133	CARHR102890	Aa_G211210.h1.t1
OG0018134	CARHR105150	Aa_G105380.h1.t1
OG0018135	CARHR104980	Aa_G105530.h1.t1
OG0018136	CARHR103670	Aa_G116300.h1.t1
OG0018137	CARHR103630	Aa_G116290.h1.t1
OG0018138	CARHR105070	Aa_G105470.h1.t1
OG0018139	CARHR104750	Aa_G105250.h1.t1
OG0018140	CARHR105420	Aa_G269120.h1.t1
OG0018141	CARHR106000	Aa_G384630.h1.t1
OG0018142	CARHR106300	Aa_G81670.h1.t1
OG0018143	CARHR106800	Aa_G601880.h1.t1, Aa_G313550.h1.t1
OG0018144	CARHR107690	Aa_G650550.h1.t1
OG0018145	CARHR109130	Aa_G688020.h1.t1
OG0018146	CARHR109750	Aa_G244900.h1.t1
OG0018147	CARHR111290	Aa_G194660.h1.t1
OG0018148	CARHR111350	Aa_G627410.h1.t1
OG0018149	CARHR043860	Aa_G613360.h1.t1
OG0018150	CARHR042950	Aa_G173570.h1.t1
OG0018152	CARHR042130	Aa_G677570.h1.t1
OG0018153	CARHR038990	Aa_G273830.h1.t1
OG0018154	CARHR039180	Aa_G133510.h1.t1
OG0018155	CARHR038110	Aa_G110700.h1.t1
OG0018157	CARHR003990	Aa_G38970.h1.t1
OG0018158	CARHR162660	Aa_G100030.h1.t1
OG0018159	CARHR162950	Aa_G211580.h1.t1
OG0018160	CARHR163050	Aa_G14320.h1.t1
OG0018161	CARHR164940	Aa_G287670.h1.t1
OG0018162	CARHR166520	Aa_G654540.h1.t1
OG0018164	CARHR166580	Aa_G373060.h1.t1
OG0018165	CARHR166670	Aa_G660550.h1.t1
OG0018166	CARHR167640	Aa_G401940.h1.t1
OG0018167	CARHR168000	Aa_G317290.h1.t1
OG0018168	CARHR168920	Aa_G433200.h1.t1
OG0018170	CARHR170690	Aa_G77350.h1.t1
OG0018172	CARHR172860	Aa_G167830.h1.t1
OG0018173	CARHR044430	Aa_G118340.h1.t1
OG0018175	CARHR217180	Aa_G70970.h1.t1
OG0018176	CARHR160010	Aa_G392670.h1.t1
OG0018177	CARHR160810	Aa_G122440.h1.t1
OG0018178	CARHR163140	Aa_G622310.h1.t1, Aa_G622330.h1.t1
OG0018180	CARHR163510	Aa_G402330.h1.t1
OG0018181	CARHR165950	Aa_G591510.h1.t1
OG0018183	CARHR167880	Aa_G114700.h1.t1
OG0018185	CARHR172390	Aa_G2400.h1.t1
OG0018186	CARHR173260	Aa_G163530.h1.t1
OG0018188	CARHR163090	Aa_G43960.h1.t1
OG0018190	CARHR174980	Aa_G160390.h1.t1
OG0018191	CARHR027000	Aa_G194810.h1.t1
OG0018192	CARHR181310	Aa_G150350.h1.t1
OG0018194	CARHR129610	Aa_G11090.h1.t1
OG0018196	CARHR196800	Aa_G539730.h1.t1
OG0018198	CARHR136890	Aa_G145720.h1.t1
OG0018199	CARHR142230	Aa_G177880.h1.t1
OG0018200	CARHR205690	Aa_G819160.h1.t1
OG0018201	CARHR072370	Aa_G457920.h1.t1
OG0018202	CARHR071860, CARHR071870	Aa_G780410.h1.t1
OG0018203	CARHR069490	Aa_G281650.h1.t1
OG0018204	CARHR066680	Aa_G203190.h1.t1
OG0018207	CARHR237890	Aa_G572880.h1.t1
OG0018209	CARHR244470	Aa_G285850.h1.t1
OG0018210	CARHR001820	Aa_G6430.h1.t1
OG0018212	CARHR004870	Aa_G219080.h1.t1
OG0018215	CARHR007480	Aa_G375860.h1.t1
OG0018216	CARHR007690	Aa_G481470.h1.t1
OG0018217	CARHR008150	Aa_G151730.h1.t1
OG0018218	CARHR011940	Aa_G531840.h1.t1
OG0018220	CARHR015820	Aa_G121250.h1.t1
OG0018221	CARHR020190	Aa_G544290.h1.t1
OG0018222	CARHR022970	Aa_G589600.h1.t1
OG0018226	CARHR060670	Aa_G28770.h1.t1
OG0018227	CARHR059920	Aa_G586440.h1.t1
OG0018228	CARHR053910	Aa_G100810.h1.t1
OG0018231	CARHR262300	Aa_G460020.h1.t1, Aa_G460010.h1.t1
OG0018232	CARHR046680	Aa_G135590.h1.t1
OG0018234	CARHR101780	Aa_G183440.h1.t1
OG0018235	CARHR092360	Aa_G71160.h1.t1
OG0018236	CARHR091320	Aa_G241820.h1.t1, Aa_G719060.h1.t1
OG0018238	CARHR087070	Aa_G40320.h1.t1
OG0018239	CARHR061290	Aa_G169780.h1.t1
OG0018240	CARHR083110	Aa_G24300.h1.t1
OG0018241	CARHR081190	Aa_G47320.h1.t1
OG0018243	CARHR210310	Aa_G478960.h1.t1
OG0018244	CARHR208140	Aa_G634190.h1.t1
OG0018246	CARHR206400	Aa_G386400.h1.t1
OG0018247	CARHR206030	Aa_G244340.h1.t1
OG0018249	CARHR205990	Aa_G244300.h1.t1
OG0018251	CARHR245000	Aa_G36360.h1.t1
OG0018253	CARHR035770	Aa_G369230.h1.t1
OG0018254	CARHR027870	Aa_G430710.h1.t1
OG0018256	CARHR232760	Aa_G90940.h1.t1
OG0018258	CARHR121570	Aa_G59990.h1.t1
OG0018261	CARHR118530	Aa_G304000.h1.t1
