Orthogroup	Cardamine_hirsuta	Noccaea_praecox
OG0017101	CARHR234080	Np005G279150
OG0017102	CARHR234200	Np005G278980
OG0017103	CARHR234480	Np005G278690
OG0017104	CARHR234290	Np005G278910
OG0017105	CARHR076090	Np007G423860
OG0017106	CARHR076180	Np007G423730
OG0017107	CARHR076800	Np007G423030
OG0017108	CARHR076890	Np007G422920
OG0017109	CARHR076920	Np007G422900
OG0017110	CARHR077210	Np007G422510
OG0017111	CARHR077340	Np007G422330
OG0017112	CARHR077470	Np007G422120
OG0017113	CARHR077690	Np007G421750
OG0017114	CARHR078140	Np007G421240
OG0017116	CARHR079010	Np007G420090, Np007G420100
OG0017118	CARHR079580	Np007G419180
OG0017119	CARHR079860	Np007G418790
OG0017120	CARHR080270	Np007G418020
OG0017121	CARHR080290	Np007G418010
OG0017124	CARHR080540	Np007G417660
OG0017125	CARHR080990	Np007G417010
OG0017126	CARHR081040	Np007G416930
OG0017129	CARHR081550	Np007G416250
OG0017130	CARHR081940	Np007G415760
OG0017131	CARHR082050	Np007G415490
OG0017132	CARHR082260	Np007G415280
OG0017133	CARHR082400	Np007G415130
OG0017134	CARHR082730	Np007G414620
OG0017135	CARHR082750	Np007G414590
OG0017136	CARHR083190	Np007G414090
OG0017137	CARHR135400	Np006G331810
OG0017138	CARHR134840	Np006G332790
OG0017139	CARHR134460	Np006G333530, Np006G333490
OG0017140	CARHR134440	Np006G333560
OG0017141	CARHR134390	Np006G333670
OG0017142	CARHR133930	Np006G334160
OG0017143	CARHR133900	Np006G334330
OG0017144	CARHR133640	Np006G334620
OG0017145	CARHR133620	Np006G334640
OG0017146	CARHR130380	Np006G339540
OG0017147	CARHR131090	Np006G338480
OG0017148	CARHR131510	Np006G337980
OG0017149	CARHR132100	Np006G337100
OG0017150	CARHR131860	Np006G336840
OG0017151	CARHR131800	Np006G336780
OG0017152	CARHR133120	Np006G335430
OG0017153	CARHR015860	Np004G241030
OG0017154	CARHR016070	Np004G240760
OG0017155	CARHR016480	Np004G240250
OG0017156	CARHR016990	Np004G239660
OG0017157	CARHR017060	Np004G239600
OG0017158	CARHR017560	Np004G239170
OG0017159	CARHR017660	Np004G239050
OG0017160	CARHR017840	Np004G238930
OG0017161	CARHR018240, CARHR033600	Np004G238380
OG0017162	CARHR018950	Np004G237530
OG0017163	CARHR018700	Np004G237770
OG0017164	CARHR019110	Np004G237290
OG0017165	CARHR019170	Np004G237230
OG0017166	CARHR274870, CARHR019210	Np004G237190
OG0017167	CARHR019320	Np004G237020
OG0017168	CARHR019730	Np004G236570
OG0017169	CARHR020060	Np004G236060
OG0017170	CARHR020130	Np004G235930
OG0017172	CARHR021390	Np004G234500
OG0017173	CARHR021870	Np004G233900
OG0017175	CARHR022030	Np004G233600
OG0017176	CARHR022070	Np004G233510
OG0017177	CARHR022170	Np004G233350
OG0017178	CARHR022690	Np004G232470
OG0017179	CARHR035320, CARHR022910	Np004G232040
OG0017180	CARHR023000	Np004G231950
OG0017181	CARHR032220	Np004G231750
OG0017182	CARHR023090	Np004G231730
OG0017183	CARHR023210	Np004G231290
OG0017184	CARHR023390	Np004G231080
OG0017185	CARHR023490	Np004G230950
OG0017186	CARHR024330	Np004G229210
OG0017187	CARHR024380	Np004G229100
OG0017188	CARHR024860	Np004G227840, Np004G227880, Np004G226640
OG0017189	CARHR025180	Np004G226840
OG0017191	CARHR026110	Np004G209250
OG0017192	CARHR026430	Np004G209530
OG0017193	CARHR027110	Np004G210340
OG0017194	CARHR027090	Np004G210330
OG0017195	CARHR027100	Np004G210320
OG0017196	CARHR231840	Np005G282260
OG0017197	CARHR136190	Np006G330660
OG0017198	CARHR232680	Np005G281010
OG0017199	CARHR233000	Np005G280550
OG0017200	CARHR235500	Np005G277260
OG0017202	CARHR116770	Np006G364740
OG0017203	CARHR116540	Np006G364410
OG0017204	CARHR117660	Np006G365740
OG0017205	CARHR117920	Np006G366130
OG0017206	CARHR293000	Np006G367410
OG0017207	CARHR114510	Np006G367960
OG0017209	CARHR113720	Np006G368750
OG0017210	CARHR113200	Np006G369380
OG0017211	CARHR113030	Np006G369520
OG0017212	CARHR112460	Np006G369900
OG0017213	CARHR112410	Np006G370540
OG0017214	CARHR112260	Np006G370650
OG0017215	CARHR112060	Np006G356730
OG0017216	CARHR112030	Np006G371020
OG0017217	CARHR015200	Np004G241800
OG0017218	CARHR014560	Np004G242650
OG0017219	CARHR013950	Np004G243340
OG0017220	CARHR013780	Np004G243680
OG0017221	CARHR013220	Np004G244590
OG0017222	CARHR120940, CARHR013180	Np004G244630
OG0017223	CARHR012870	Np004G245140
OG0017224	CARHR011760	Np007G414680, Np004G246870
OG0017225	CARHR011600	Np004G247070
OG0017226	CARHR011080	Np004G247760
OG0017227	CARHR011010	Np004G247820
OG0017228	CARHR010970	Np004G247880
OG0017229	CARHR010440	Np004G248540
OG0017230	CARHR009830	Np004G249210
OG0017231	CARHR009930	Np004G249120
OG0017233	CARHR009190	Np004G249920
OG0017234	CARHR055230	Np002G108240
OG0017235	CARHR009130	Np004G250020
OG0017238	CARHR206040	Np003G132860
OG0017239	CARHR008430	Np004G250760
OG0017240	CARHR006960	Np004G252320
OG0017241	CARHR006010	Np004G253340
OG0017242	CARHR005780	Np004G253510
OG0017243	CARHR005430	Np004G253820
OG0017244	CARHR005110	Np004G254300
OG0017245	CARHR004900	Np004G254530
OG0017246	CARHR004440	Np004G255080
OG0017247	CARHR004400	Np004G255150
OG0017248	CARHR003970	Np004G255650
OG0017249	CARHR003720	Np004G255910
OG0017250	CARHR003440	Np004G256230
OG0017251	CARHR003380	Np004G256290
OG0017252	CARHR002980	Np004G256770
OG0017253	CARHR003020	Np004G256730
OG0017254	CARHR003030	Np004G256720
OG0017255	CARHR003080	Np004G256650
OG0017257	CARHR002700, CARHR002630	Np004G257090
OG0017258	CARHR002520	Np004G257190
OG0017259	CARHR001690	Np004G258120
OG0017260	CARHR001650	Np004G258230
OG0017261	CARHR000560	Np004G259390
OG0017262	CARHR000490	Np004G259520
OG0017263	CARHR000230	Np004G259820
OG0017264	CARHR000170	Np004G259890
OG0017265	CARHR198750	Np003G141490
OG0017266	CARHR198780	Np003G141460
OG0017267	CARHR198800	Np003G141440
OG0017268	CARHR198860	Np003G141380
OG0017269	CARHR198330	Np003G141870
OG0017270	CARHR198320	Np003G141880
OG0017271	CARHR198300	Np003G141890
OG0017272	CARHR197950	Np003G142290
OG0017273	CARHR198070	Np003G142130
OG0017275	CARHR196830	Np003G143480
OG0017276	CARHR196440	Np003G143900
OG0017277	CARHR195550	Np003G144980
OG0017278	CARHR195510	Np003G145020
OG0017279	CARHR195390	Np003G145150
OG0017280	CARHR060970	Np002G089630
OG0017281	CARHR194100	Np003G146750
OG0017282	CARHR193970	Np003G146870
OG0017283	CARHR193960	Np003G146890
OG0017284	CARHR193670	Np003G147240
OG0017285	CARHR186000	Np001G015090
OG0017286	CARHR185750	Np001G015430
OG0017287	CARHR185300	Np001G015790
OG0017289	CARHR182020	Np001G016350
OG0017290	CARHR182470	Np001G016680
OG0017291	CARHR183840	Np001G017790
OG0017292	CARHR183490	Np001G017580
OG0017293	CARHR199760	Np003G140510
OG0017294	CARHR199810	Np003G140450
OG0017295	CARHR206340	Np003G132540
OG0017296	CARHR145610	Np001G024800
OG0017297	CARHR045770	Np004G190290
OG0017298	CARHR184300	Np001G018110
OG0017299	CARHR207930	Np003G130290
OG0017300	CARHR207970	Np003G130260
OG0017301	CARHR207980	Np003G130090
OG0017302	CARHR208110	Np003G129940
OG0017303	CARHR208360	Np003G129560
OG0017304	CARHR187910	Np001G013090
OG0017305	CARHR187830	Np001G013160
OG0017306	CARHR188010	Np001G013030
OG0017307	CARHR018550	Np004G238030
OG0017308	CARHR188610	Np001G012130
OG0017309	CARHR188760	Np001G012020
OG0017310	CARHR189140	Np001G011590
OG0017311	CARHR189040	Np001G011730
OG0017312	CARHR189210	Np001G011480
OG0017313	CARHR189510	Np001G011210
OG0017314	CARHR189550	Np001G011170
OG0017315	CARHR189570	Np001G011140
OG0017316	CARHR190370	Np001G010210
OG0017317	CARHR190420	Np001G010120
OG0017319	CARHR268160	Np003G161080
OG0017320	CARHR275280	Np001G009090
OG0017321	CARHR275630	Np001G008610
OG0017322	CARHR275690	Np001G008510
OG0017323	CARHR275790	Np001G008470
OG0017324	CARHR275850	Np001G007900
OG0017326	CARHR276840	Np001G006630
OG0017327	CARHR272410	Np003G154320
OG0017328	CARHR272350	Np003G154380
OG0017330	CARHR160910	Np001G053080
OG0017331	CARHR160550	Np001G052650
OG0017332	CARHR160430	Np001G052510
OG0017333	CARHR160270	Np001G052350
OG0017334	CARHR160150	Np001G052150
OG0017336	CARHR159100	Np001G051230
OG0017337	CARHR193360	Np003G147570
OG0017338	CARHR157720	Np001G049620
OG0017339	CARHR157660	Np001G049510
OG0017340	CARHR157250	Np001G048820
OG0017341	CARHR157020	Np001G048300
OG0017342	CARHR156940	Np001G048200
OG0017343	CARHR156600	Np001G047810
OG0017345	CARHR156140	Np001G047220
OG0017346	CARHR155590	Np001G046740
OG0017347	CARHR154870	Np001G046600
OG0017348	CARHR155260	Np001G046220
OG0017349	CARHR220200	Np005G306050
OG0017350	CARHR150740	Np001G044920
OG0017351	CARHR104460	Np001G044080
OG0017352	CARHR104390	Np001G044130
OG0017353	CARHR104580	Np001G043950
OG0017354	CARHR153450	Np001G043260
OG0017355	CARHR192690	Np001G018320
OG0017357	CARHR060310	Np002G091160
OG0017358	CARHR199670	Np003G140620
OG0017359	CARHR060530	Np002G090670
OG0017360	CARHR060480	Np002G090770
OG0017361	CARHR061670	Np002G088250
OG0017362	CARHR062050	Np002G087520
OG0017363	CARHR062090	Np002G087410
OG0017364	CARHR259160	Np006G368790
OG0017365	CARHR062400	Np002G087010
OG0017366	CARHR062430	Np002G086960
OG0017367	CARHR062700	Np002G086470
OG0017368	CARHR063840	Np002G085060
OG0017369	CARHR063850	Np002G085050
OG0017370	CARHR064010	Np002G084650
OG0017371	CARHR064220	Np002G084340
OG0017372	CARHR064350	Np002G084080
OG0017373	CARHR064370	Np002G084060
OG0017374	CARHR291190	Np002G083630
OG0017375	CARHR071440	Np002G074220
OG0017376	CARHR071400	Np002G074240
OG0017377	CARHR071010	Np002G074920
OG0017378	CARHR070980	Np002G074950
OG0017379	CARHR070840	Np002G075050
OG0017380	CARHR070520	Np002G075520
OG0017382	CARHR070190	Np002G076090
OG0017383	CARHR070170	Np002G076110
OG0017384	CARHR069770	Np002G076810
OG0017385	CARHR069410	Np002G077260
OG0017386	CARHR069210	Np002G077430
OG0017387	CARHR020260	Np004G235760
OG0017388	CARHR068310	Np002G078590
OG0017389	CARHR067960	Np002G079000
OG0017390	CARHR067610	Np002G079360
OG0017391	CARHR193540	Np003G147360
OG0017392	CARHR067230	Np002G079800
OG0017393	CARHR217230	Np005G309760
OG0017394	CARHR066810	Np002G080320
OG0017395	CARHR066740	Np002G080800
OG0017396	CARHR066460	Np002G081130
OG0017397	CARHR066380	Np002G081270
OG0017398	CARHR066170	Np002G081410
OG0017399	CARHR065970	Np002G081650
OG0017400	CARHR065500	Np002G082240
OG0017401	CARHR072040	Np002G073290
OG0017402	CARHR072350	Np002G072990
OG0017403	CARHR072780	Np002G072550
OG0017404	CARHR073150	Np002G072110
OG0017405	CARHR036700	Np002G072060
OG0017406	CARHR073470	Np002G071670
OG0017407	CARHR073590	Np002G071540
OG0017408	CARHR073670	Np002G071390
OG0017409	CARHR074350	Np002G070560
OG0017411	CARHR074630	Np002G070220
OG0017412	CARHR074650	Np002G070200
OG0017413	CARHR074770	Np002G070170
OG0017414	CARHR087490	Np007G408320
OG0017415	CARHR087750	Np007G407980
OG0017416	CARHR087940	Np007G407770
OG0017417	CARHR088230	Np007G407360
OG0017418	CARHR088440	Np007G406940
OG0017419	CARHR088520	Np007G406700
OG0017422	CARHR090010	Np007G404740
OG0017423	CARHR090120	Np007G404590
OG0017424	CARHR090140	Np007G404570
OG0017427	CARHR091500	Np007G390560
OG0017428	CARHR091680	Np004G237730
OG0017429	CARHR092040	Np007G391510
OG0017431	CARHR093800	Np007G394350
OG0017432	CARHR093820	Np003G163140
OG0017433	CARHR094400	Np007G395380
OG0017434	CARHR094640	Np007G395940
OG0017435	CARHR095080	Np007G396930
OG0017436	CARHR095120	Np007G396970
OG0017437	CARHR095170	Np007G397080
OG0017438	CARHR095250	Np007G397470
OG0017439	CARHR095260	Np007G397480
OG0017440	CARHR097480	Np007G381650
OG0017441	CARHR097230	Np007G381270
OG0017442	CARHR097210	Np007G381260
OG0017443	CARHR097590	Np007G381870
OG0017445	CARHR098360	Np007G383220
OG0017446	CARHR264380	Np003G168100
OG0017447	CARHR098590	Np007G383560
OG0017448	CARHR099170	Np007G384320
OG0017449	CARHR099700	Np007G385260
OG0017450	CARHR100610	Np007G387040
OG0017451	CARHR100620	Np007G387050
OG0017452	CARHR101050	Np007G387410
OG0017453	CARHR101200	Np007G387590
OG0017454	CARHR115590	Np006G363620
OG0017455	CARHR103040	Np007G389050
OG0017456	CARHR104000	Np005G294480
OG0017457	CARHR105120	Np007G380030
OG0017458	CARHR104800	Np007G379850
OG0017459	CARHR103620	Np007G389600
OG0017460	CARHR104740	Np007G379790
OG0017461	CARHR105340	Np007G379500
OG0017462	CARHR106340	Np007G377690
OG0017463	CARHR106650	Np007G377380
OG0017464	CARHR293510	Np007G376180
OG0017465	CARHR281790, CARHR107600	Np007G375920
OG0017466	CARHR107960	Np007G375550
OG0017467	CARHR108210	Np007G375380
OG0017468	CARHR109050	Np007G374530
OG0017469	CARHR109410	Np007G373730
OG0017470	CARHR109870	Np007G373410
OG0017471	CARHR110610	Np007G372440
OG0017472	CARHR110860	Np007G372190
OG0017473	CARHR110910	Np007G372120
OG0017474	CARHR236130	Np005G276510
OG0017475	CARHR283700	Np007G371640
OG0017476	CARHR111460	Np003G144060
OG0017477	CARHR111410	Np007G371690
OG0017478	CARHR111620	Np007G371540
OG0017479	CARHR111640	Np007G371520
OG0017480	CARHR045970	Np004G190130
OG0017481	CARHR045570	Np004G190560
OG0017482	CARHR045400	Np004G190730
OG0017483	CARHR045280	Np004G190880
OG0017484	CARHR044920	Np004G191300
OG0017485	CARHR044790	Np004G191440
OG0017486	CARHR044750	Np004G191490
OG0017487	CARHR044740	Np004G191500
OG0017488	CARHR044590	Np004G191720
OG0017489	CARHR044230	Np004G192260
OG0017490	CARHR043970	Np004G192580
OG0017491	CARHR043330	Np004G193500
OG0017492	CARHR043310	Np004G193530
OG0017493	CARHR042740	Np004G194230
OG0017494	CARHR042670	Np004G194290
OG0017496	CARHR040620	Np004G196540
OG0017497	CARHR040340	Np004G196840
OG0017498	CARHR040010	Np004G197160
OG0017499	CARHR038980	Np004G198670
OG0017500	CARHR038880	Np004G198760
OG0017501	CARHR038860	Np004G198790
OG0017502	CARHR038300	Np004G199160
OG0017503	CARHR251090	Np004G199220
OG0017504	CARHR037960	Np004G199630
OG0017506	CARHR222630	Np005G300750
OG0017507	CARHR290290	Np005G302050
OG0017508	CARHR290140	Np005G302320
OG0017509	CARHR290120	Np005G302330
OG0017510	CARHR029850	Np004G213850
OG0017511	CARHR128600	Np006G341970
OG0017512	CARHR128530	Np006G342050
OG0017513	CARHR161900	Np001G054110
OG0017514	CARHR161930	Np001G054130
OG0017515	CARHR162590	Np001G054930
OG0017516	CARHR162670	Np001G055020
OG0017517	CARHR162870	Np001G061810, Np001G055270
OG0017518	CARHR162890	Np001G055340
OG0017519	CARHR163610	Np001G056540
OG0017520	CARHR163650	Np001G056590
OG0017521	CARHR163660	Np001G056600
OG0017522	CARHR163760	Np001G056720
OG0017523	CARHR163930	Np001G057070
OG0017524	CARHR164340	Np001G057520
OG0017525	CARHR164160	Np001G057330
OG0017526	CARHR164210	Np001G057370
OG0017527	CARHR164920	Np001G058410
OG0017528	CARHR165060	Np001G058570
OG0017530	CARHR165360	Np001G059010
OG0017531	CARHR165480	Np001G059200
OG0017532	CARHR165530	Np001G059230
OG0017533	CARHR165690	Np001G059470
OG0017534	CARHR166010	Np001G059870
OG0017535	CARHR165930	Np001G059760
OG0017536	CARHR166150	Np001G060090
OG0017537	CARHR166500	Np001G060530
OG0017538	CARHR166720	Np001G059740, Np002G088800, Np001G060820
OG0017540	CARHR167740	Np001G062260
OG0017541	CARHR169040	Np001G063590
OG0017542	CARHR169190	Np001G063760
OG0017543	CARHR169440	Np001G064270
OG0017544	CARHR170180	Np005G290770
OG0017545	CARHR170200	Np001G065110
OG0017546	CARHR170730	Np001G066160
OG0017547	CARHR161660	Np001G053910
OG0017548	CARHR171170	Np001G066600
OG0017549	CARHR171200	Np001G066640
OG0017550	CARHR172140	Np001G067890
OG0017551	CARHR172530	Np001G068440
OG0017552	CARHR172910	Np001G068950
OG0017553	CARHR173000	Np001G069140
OG0017554	CARHR291620	Np001G069810
OG0017555	CARHR291530	Np001G069900
OG0017556	CARHR171300	Np001G066770
OG0017557	CARHR045740	Np004G190380
OG0017558	CARHR043110	Np004G193880
OG0017559	CARHR042780	Np004G194200
OG0017560	CARHR041610	Np004G195620
OG0017562	CARHR290360	Np005G301910
OG0017563	CARHR154300	Np001G045650
OG0017564	CARHR156520	Np001G047680
OG0017565	CARHR158890	Np001G050940
OG0017566	CARHR162110	Np001G054360
OG0017567	CARHR161920	Np001G054120
OG0017568	CARHR161110	Np001G053330
OG0017569	CARHR162920	Np001G055370
OG0017571	CARHR215170	Np005G319200
OG0017572	CARHR164300	Np001G057480
OG0017573	CARHR164320	Np001G057500
OG0017574	CARHR164390	Np001G057570
OG0017575	CARHR165230	Np001G058810
OG0017576	CARHR165700	Np001G059480
OG0017577	CARHR166080	Np001G059990
OG0017578	CARHR166430	Np001G060410
OG0017579	CARHR168950	Np001G063440
OG0017580	CARHR173340	Np001G069470
OG0017581	CARHR281690	Np001G000190
OG0017583	CARHR280530	Np001G001720
OG0017584	CARHR066190	Np001G032700
OG0017586	CARHR253740	Np003G182570
OG0017587	CARHR254730	Np003G181130
OG0017590	CARHR132960	Np006G335570
OG0017591	CARHR292910, CARHR133560	Np006G334720, Np006G334800, Np006G334830
OG0017592	CARHR134800	Np006G332900
OG0017593	CARHR136250	Np006G330600
OG0017595	CARHR136960	Np006G329460
OG0017596	CARHR137120	Np006G329080
OG0017597	CARHR137770	Np006G328220
OG0017598	CARHR142520	Np006G321820, Np004G241450
OG0017599	CARHR072790	Np002G072540
OG0017600	CARHR071340	Np002G074330
OG0017601	CARHR069790	Np002G076780
OG0017602	CARHR068300	Np002G078600
OG0017604	CARHR065950	Np002G081670
OG0017605	CARHR235770	Np005G276870
OG0017606	CARHR235830	Np005G276820
OG0017607	CARHR238030	Np005G274170
OG0017608	CARHR238550	Np005G272900
OG0017609	CARHR239550	Np005G271560
OG0017610	CARHR241430	Np005G263490
OG0017611	CARHR241360	Np005G263410
OG0017612	CARHR242790	Np005G265160
OG0017615	CARHR286740	Np001G019760
OG0017616	CARHR003310	Np004G256350
OG0017617	CARHR005210	Np004G254180
OG0017618	CARHR006500	Np004G252910
OG0017619	CARHR006590	Np004G252740
OG0017620	CARHR008000	Np004G251160
OG0017621	CARHR008130	Np004G251070
OG0017622	CARHR012000	Np004G246550
OG0017623	CARHR014530	Np004G242680
OG0017624	CARHR014790	Np004G242350
OG0017625	CARHR015960	Np004G240900
OG0017627	CARHR020320	Np004G235700
OG0017628	CARHR022800	Np004G232220
OG0017629	CARHR023440	Np004G231020, Np004G231030
OG0017630	CARHR064380	Np002G084050
OG0017631	CARHR063750	Np002G085180
OG0017632	CARHR063040	Np002G086090
OG0017633	CARHR062470	Np002G086880
OG0017635	CARHR061060	Np002G089550
OG0017636	CARHR289740	Np001G037790, Np002G106810
OG0017637	CARHR054800	Np002G111520
OG0017638	CARHR051730	Np002G116550
OG0017641	CARHR046780	Np002G123840
OG0017643	CARHR106620	Np007G377410
OG0017644	CARHR228170	Np005G286940
OG0017645	CARHR099310	Np007G384560
OG0017646	CARHR235260, CARHR235250	Np005G277510
OG0017648	CARHR090680	Np007G402970
OG0017649	CARHR131260	Np006G325570, Np002G085670, Np002G085680
OG0017650	CARHR087270	Np007G408620
OG0017651	CARHR085820	Np007G410590
OG0017652	CARHR084460	Np007G412690
OG0017653	CARHR082960	Np007G414350
OG0017654	CARHR080650	Np007G417490
OG0017655	CARHR286880	Np005G309590
OG0017656	CARHR078770	Np005G318720, Np007G420430
OG0017657	CARHR075690	Np007G424560
OG0017658	CARHR210340	Np003G127130
OG0017659	CARHR206780	Np003G131360
OG0017660	CARHR233490	Np005G279900
OG0017661	CARHR206580	Np003G132290, Np004G226790
OG0017662	CARHR206100	Np003G132750
OG0017663	CARHR285350	Np003G153520
OG0017665	CARHR115950	Np006G371390
OG0017666	CARHR248260	Np006G348780, Np003G189670, Np006G354220
OG0017667	CARHR117720	Np006G365830
OG0017668	CARHR229450	Np005G285100
OG0017669	CARHR228990	Np005G285800
OG0017670	CARHR227760	Np005G287530
OG0017671	CARHR227930	Np005G287750
OG0017672	CARHR029910	Np004G213920
OG0017673	CARHR027920	Np004G211400
OG0017674	CARHR027290	Np004G210610
OG0017675	CARHR036670	Np004G201240
OG0017676	CARHR036190	Np004G202030
OG0017677	CARHR036900	Np004G200890
OG0017679	CARHR125630	Np006G355730
OG0017680	CARHR168040, CARHR168060	Np001G062540
OG0017681	CARHR124240	Np006G346990, Np006G353780
OG0017682	CARHR121760	Np006G359720
OG0017683	CARHR121490	Np006G359380
OG0017684	CARHR119990	Np006G360870
OG0017685	CARHR204370	Np003G135090
OG0017687	CARHR201530	Np003G138380
OG0017688	CARHR182630	Np001G016730
OG0017689	CARHR222340	Np005G316830
OG0017690	CARHR261770	Np005G317310
OG0017692	CARHR288540	Np001G023570
OG0017693	CARHR269270	Np003G158680
OG0017694	CARHR285310	Np003G153620
OG0017695	CARHR285730	Np003G153130
OG0017696	CARHR190660	Np003G151050
