Orthogroup	Cardamine_hirsuta	Arabidopsis_lyrata_Rawat
OG0015294	CARHR143310	AL4G47510, AL39U10110
OG0015295	CARHR143160	AL4G47370
OG0015296	CARHR143140	AL4G47340
OG0015297	CARHR143130	AL4G47330
OG0015298	CARHR143000	AL4G47180
OG0015299	CARHR142990	AL4G47170
OG0015300	CARHR142950	AL4G47120
OG0015301	CARHR142920	AL4G38910
OG0015302	CARHR142890	AL4G47060
OG0015303	CARHR090660	AL3G28200
OG0015304	CARHR142430	AL4G46570
OG0015305	CARHR142270	AL4G46380
OG0015306	CARHR142250	AL4G46360
OG0015307	CARHR142050	AL4G46170
OG0015308	CARHR141980	nbis-gene-1168
OG0015309	CARHR141860	AL4G45950
OG0015310	CARHR141770	AL4G45780
OG0015311	CARHR141630	AL4G45650
OG0015312	CARHR141320	AL4G45270
OG0015313	CARHR141150	AL4G45090
OG0015314	CARHR140840	AL4G44790
OG0015315	CARHR140830	AL4G44780
OG0015316	CARHR140810	AL4G44760
OG0015317	CARHR140580	AL4G44510
OG0015318	CARHR140460	AL4G44350
OG0015319	CARHR140440	AL4G44330
OG0015320	CARHR140400	AL4G44300
OG0015321	CARHR140370	AL4G44260
OG0015322	CARHR140290	AL4G44130
OG0015323	CARHR140270	AL4G44110
OG0015324	CARHR140160	AL4G44020
OG0015325	CARHR140110	AL4G43950
OG0015326	CARHR139930	AL4G43770
OG0015327	CARHR139520	AL4G43340
OG0015328	CARHR139270	AL4G42990
OG0015329	CARHR139160	AL4G42870
OG0015330	CARHR138830	AL4G42470
OG0015331	CARHR138670	AL4G42360
OG0015332	CARHR138550	AL4G42200
OG0015333	CARHR138510	AL4G42160
OG0015334	CARHR138310	AL4G41890
OG0015335	CARHR138150	AL4G41720
OG0015336	CARHR138020	AL4G41590
OG0015337	CARHR137970	AL4G41540
OG0015338	CARHR137930	AL4G41460
OG0015339	CARHR137840	AL4G41360
OG0015340	CARHR137830	AL4G41330
OG0015341	CARHR137780	AL4G41220
OG0015342	CARHR137730	AL4G41140
OG0015343	CARHR137490	AL4G40900
OG0015344	CARHR137070	AL4G40310
OG0015345	CARHR137290	AL4G40610
OG0015346	CARHR136650	AL4G39620
OG0015347	CARHR211870	AL6G10540
OG0015348	CARHR211860	nbis-gene-1428
OG0015349	CARHR211580	AL6G10930
OG0015350	CARHR211540	AL6G10980
OG0015351	CARHR211400	AL6G11150
OG0015352	CARHR211360	AL6G11200
OG0015353	CARHR211320	AL6G11260
OG0015354	CARHR211180	AL6G11410
OG0015355	CARHR211120	AL6G11510
OG0015356	CARHR210730	AL6G11910
OG0015357	CARHR210640	AL6G11990
OG0015358	CARHR210260	AL6G12360
OG0015359	CARHR210240	AL6G12390
OG0015360	CARHR210220	AL6G12420
OG0015361	CARHR210060	AL6G12590
OG0015362	CARHR265950	nbis-gene-2115
OG0015363	CARHR209920	AL6G12750
OG0015364	CARHR209870	AL6G12830
OG0015365	CARHR209640	AL6G13170
OG0015366	CARHR203490	AL6G20270
OG0015367	CARHR209600	AL6G13210
OG0015368	CARHR209460	AL6G13380
OG0015369	CARHR209400	AL6G13430
OG0015370	CARHR209340	AL6G13500
OG0015371	CARHR209180	AL6G13710
OG0015372	CARHR209000	AL6G13910
OG0015373	CARHR208990	AL6G13920
OG0015374	CARHR193580	AL6G30870
OG0015375	CARHR192600	AL6G31780
OG0015376	CARHR192710	AL6G31670
OG0015377	CARHR191990	AL6G32400
OG0015378	CARHR191940	AL6G32470
OG0015379	CARHR235400	AL7G24990
OG0015380	CARHR191850	AL6G32560
OG0015381	CARHR191810	AL6G32610
OG0015382	CARHR191660	AL6G32850
OG0015383	CARHR191480	AL6G33020
OG0015384	CARHR191410	AL6G33100
OG0015385	CARHR191250	AL6G33310
OG0015386	CARHR191120	AL6G33430
OG0015387	CARHR191060	AL6G33490
OG0015388	CARHR190840	AL6G33750
OG0015389	CARHR274420	AL8G37330
OG0015390	CARHR274260	AL8G37190
OG0015391	CARHR274230	AL8G37160
OG0015392	CARHR122510	AL4G20490
OG0015393	CARHR059780	AL2G25820
OG0015394	CARHR273670	AL8G36640
OG0015395	CARHR273410	AL8G36380
OG0015396	CARHR273350	AL8G36290
OG0015397	CARHR285770	AL8G35870
OG0015398	CARHR285290	AL8G35440
OG0015399	CARHR285820	AL8G35920
OG0015400	CARHR285560	AL8G35640
OG0015401	CARHR276950	AL8G40180
OG0015402	CARHR277110	AL8G40340
OG0015403	CARHR277140	AL8G40380
OG0015404	CARHR277210	AL8G40440
OG0015405	CARHR277220	AL8G40450
OG0015406	CARHR277240	AL8G40470
OG0015407	CARHR277280	AL8G40490
OG0015408	CARHR277290	AL8G40500
OG0015409	CARHR277510	AL8G40750
OG0015410	CARHR277830	AL8G41150
OG0015411	CARHR277860	AL8G41210
OG0015412	CARHR133030	AL4G35630
OG0015413	CARHR278140	AL8G41510
OG0015414	CARHR278250	AL8G41680
OG0015415	CARHR278270	AL8G41700
OG0015416	CARHR278300	AL8G41720
OG0015417	CARHR278390	AL8G41790
OG0015418	CARHR278420	AL8G41830
OG0015419	CARHR278480	AL8G41900
OG0015420	CARHR278560	AL8G42010
OG0015421	CARHR278630	AL8G42070
OG0015422	CARHR278840	AL8G42310
OG0015423	CARHR278890	AL8G42370
OG0015424	CARHR279080	AL455U10030, AL8G42670
OG0015425	CARHR279230	AL8G42850
OG0015426	CARHR279370, CARHR279380	AL8G42970
OG0015427	CARHR279500	AL8G43110
OG0015429	CARHR279670	AL8G43340
OG0015430	CARHR279890	AL8G43600
OG0015431	CARHR279910	AL8G43620
OG0015432	CARHR279980	AL8G43690
OG0015433	CARHR280050	AL8G43770
OG0015434	CARHR280110	AL8G43820
OG0015435	CARHR280160	AL8G43880
OG0015436	CARHR280280	AL8G44000
OG0015437	CARHR280290	AL8G44010
OG0015438	CARHR280340	AL8G44050
OG0015439	CARHR280600	AL8G44320
OG0015440	CARHR115980	AL4G16910
OG0015441	CARHR280810	AL8G44540
OG0015442	CARHR280840	AL8G44580
OG0015443	CARHR281050	AL8G44810
OG0015444	CARHR281200	AL954U10020, AL8G23350
OG0015445	CARHR281220	AL8G45000
OG0015446	CARHR034750	AL8G45110
OG0015447	CARHR281410	AL8G45220
OG0015448	CARHR281480	AL8G45280
OG0015449	CARHR281530	AL8G45330
OG0015450	CARHR281580	AL8G45430
OG0015451	CARHR281710	AL8G45560
OG0015452	CARHR281820	AL8G45690
OG0015453	CARHR248110	AL6G53450
OG0015454	CARHR248920	AL6G52720
OG0015455	CARHR248610	AL6G52980
OG0015456	CARHR248420	AL6G53150
OG0015457	CARHR249060	AL6G52140
OG0015458	CARHR249070	AL7G39210, AL6G52150
OG0015459	CARHR249210	AL6G52280
OG0015460	CARHR249300	AL6G52360
OG0015461	CARHR249400	AL6G52450
OG0015462	CARHR249970	AL6G51630
OG0015463	CARHR249790	AL6G51490
OG0015464	CARHR249690	AL6G51260
OG0015466	CARHR250790	AL6G50560
OG0015467	CARHR250900	AL6G50440
OG0015468	CARHR250920	AL6G50420
OG0015469	CARHR250940	AL6G50410
OG0015470	CARHR293790	AL8G42480
OG0015471	CARHR251280	AL6G50020
OG0015472	CARHR178990	AL8G15780
OG0015473	CARHR179080	AL8G15840
OG0015474	CARHR179110	AL8G15860
OG0015475	CARHR179120	AL8G15870
OG0015476	CARHR179260	AL8G16050
OG0015477	CARHR179450	AL8G16160
OG0015478	CARHR179500	AL8G16210
OG0015479	CARHR179610	AL8G16320
OG0015480	CARHR179680	AL8G16370
OG0015481	CARHR179700	AL8G16390
OG0015482	CARHR180180	AL8G16880
OG0015483	CARHR126040	AL4G27620
OG0015484	CARHR126860	AL4G28450
OG0015485	CARHR126480	AL4G28040
OG0015486	CARHR125890	AL103U10040
OG0015487	CARHR125850	AL4G27420
OG0015488	CARHR125820	AL4G27410
OG0015489	CARHR125650	AL4G27240, AL80U10020
OG0015490	CARHR125090	AL4G26710
OG0015491	CARHR124960	AL4G26570
OG0015492	CARHR124940	AL4G26550
OG0015493	CARHR124370	nbis-gene-364
OG0015494	CARHR123640	AL4G25180
OG0015495	CARHR123490	AL4G25000
OG0015496	CARHR123210	AL4G24720
OG0015497	CARHR122350	AL4G23640
OG0015498	CARHR121950	AL4G23340
OG0015499	CARHR121770	nbis-gene-1030
OG0015500	CARHR121650	AL4G23120
OG0015501	CARHR121580	AL4G23060
OG0015502	CARHR121250	AL4G21760
OG0015503	CARHR121080	AL4G21940
OG0015504	CARHR121000	AL4G22000
OG0015505	CARHR120970	AL4G22020
OG0015506	CARHR120860	AL4G22060
OG0015507	CARHR120810	AL4G22090
OG0015508	CARHR120540	AL4G22390
OG0015509	CARHR119390	AL4G20620
OG0015510	CARHR119420	AL4G20760
OG0015511	CARHR119530	AL4G20900
OG0015512	CARHR119700	AL4G21100
OG0015513	CARHR119760, CARHR119750	AL4G21160
OG0015514	CARHR119970	AL4G21330
OG0015515	CARHR119040	AL4G20110
OG0015516	CARHR119030	AL4G20090
OG0015517	CARHR118790	AL4G19800
OG0015518	CARHR118750	AL4G19730
OG0015519	CARHR119010	AL4G20030
OG0015520	CARHR118490	AL4G19530
OG0015521	CARHR107570	AL4G40530
OG0015522	CARHR007470	AL1G17900
OG0015523	CARHR248130	AL6G53420
OG0015524	CARHR120050	AL4G19390
OG0015525	CARHR114530	AL4G19270
OG0015526	CARHR115230	AL4G18920
OG0015527	CARHR115130	AL4G18890
OG0015528	CARHR115100	nbis-gene-1006
OG0015529	CARHR115020	nbis-gene-1005
OG0015530	CARHR114940	AL4G18610
OG0015531	CARHR114820	AL4G18250
OG0015532	CARHR115320	AL4G17840
OG0015533	CARHR115440	AL4G17520
OG0015534	CARHR235100	AL7G25350
OG0015535	CARHR075440	AL3G10660
OG0015536	CARHR075360	AL3G10580
OG0015537	CARHR075110	AL3G10310
OG0015538	CARHR075070	AL3G10270
OG0015539	CARHR027590	AL1G41640
OG0015540	CARHR075000	AL3G10140
OG0015541	CARHR074970	AL3G10090
OG0015542	CARHR074920	AL3G10050
OG0015543	CARHR074900	AL3G32740
OG0015544	CARHR074870	AL3G10030
OG0015545	CARHR212330	AL6G10050
OG0015546	CARHR082860	AL3G19520
OG0015547	CARHR212300	AL6G10080
OG0015548	CARHR212270	AL6G10110
OG0015549	CARHR212260	AL6G10120
OG0015550	CARHR123610	AL4G25140
OG0015551	CARHR212240	AL6G10140
OG0015552	CARHR212190	AL6G10190
OG0015553	CARHR212170	AL6G10210
OG0015554	CARHR212160	AL6G10220
OG0015555	CARHR234140	AL7G26340
OG0015556	CARHR234410	AL7G26040
OG0015557	CARHR075830	AL3G11030
OG0015558	CARHR075880	AL3G11090
OG0015559	CARHR076070	AL3G11340
OG0015560	CARHR076080	AL3G11350
OG0015561	CARHR076100	AL3G11370
OG0015562	CARHR076150	AL3G11430
OG0015563	CARHR076250	AL3G11570
OG0015564	CARHR076260	AL3G11580
OG0015565	CARHR076420	AL3G11750
OG0015566	CARHR076650	AL3G12020
OG0015567	CARHR076690	AL3G12080
OG0015568	CARHR076710	AL3G12100
OG0015569	CARHR076830	AL3G12230
OG0015570	CARHR076950	AL3G12370
OG0015571	CARHR077020	AL3G12460
OG0015572	CARHR077030	AL3G12520
OG0015573	CARHR077290	AL3G12870
OG0015574	CARHR077530	AL3G13230
OG0015575	CARHR077730	AL3G13470
OG0015576	CARHR077810, CARHR077800	AL3G13560
OG0015577	CARHR078000	AL3G13770
OG0015578	CARHR078270	AL3G14050
OG0015579	CARHR078410	AL3G14240
OG0015580	CARHR078530	AL3G14340
OG0015581	CARHR078990	AL3G14870
OG0015582	CARHR079070	AL3G14980
OG0015583	CARHR079470	nbis-gene-663
OG0015584	CARHR079610	AL3G15710
OG0015585	CARHR079900	AL3G16110
OG0015586	CARHR079750	AL3G15960
OG0015587	CARHR080070	AL3G16270
OG0015588	CARHR080080	AL3G16280
OG0015589	CARHR080170	AL3G16410
OG0015590	CARHR080230	AL3G16500
OG0015591	CARHR170500	AL5G42390
OG0015592	CARHR080900	AL3G17320
OG0015593	CARHR080960	AL3G17380
OG0015594	CARHR081450	AL3G17960
OG0015595	CARHR081560	AL3G18130
OG0015596	CARHR087200	AL3G24360
OG0015597	CARHR081620	AL3G18250
OG0015598	CARHR081650	AL3G18290
OG0015599	CARHR081730	AL3G18380
OG0015600	CARHR081750	AL3G18400
OG0015601	CARHR081960	AL3G18610
OG0015602	CARHR081990	AL3G18640
OG0015603	CARHR082130	AL3G18800
OG0015604	CARHR082230	AL3G18890
OG0015605	CARHR082340	AL3G19000
OG0015606	CARHR082380	AL3G19030
OG0015607	CARHR082410	AL3G19060
OG0015608	CARHR082490	AL3G19150
OG0015609	CARHR082580	AL3G19230
OG0015610	CARHR082600	AL3G19240
OG0015611	CARHR082760	AL3G19390
OG0015612	CARHR083310	AL3G19990
OG0015613	CARHR083330	AL3G20010
OG0015614	CARHR135350	AL4G38070
OG0015615	CARHR135330	AL4G38010, AL4G38040
OG0015616	CARHR135080	AL4G37760
OG0015617	CARHR134870	AL4G37530
OG0015618	CARHR134830	AL4G37490
OG0015619	CARHR134510	AL4G37080
OG0015620	CARHR134490	AL4G37060
OG0015621	CARHR133940	AL4G36490
OG0015622	CARHR134280	AL4G36800
OG0015623	CARHR133850	AL4G36390
OG0015624	CARHR133800	AL4G36350
OG0015625	CARHR133780	AL4G36300
OG0015626	CARHR130170	AL4G32020
OG0015627	CARHR130580	AL4G32420
OG0015628	CARHR287100	AL3G24000
OG0015629	CARHR130670	AL4G32530
OG0015630	CARHR130890	AL4G32790
OG0015631	CARHR131190	AL4G33000
OG0015632	CARHR131450	AL4G33220
OG0015633	CARHR131490	nbis-gene-1093
OG0015634	CARHR131610	AL4G33450
OG0015635	CARHR131600	AL4G33440
OG0015636	CARHR101740	AL3G41310
OG0015637	CARHR131710	AL4G33560
OG0015638	CARHR132360	AL4G33600
OG0015639	CARHR132350	AL4G33620
OG0015640	CARHR132250	AL4G33720
OG0015641	CARHR132080	AL4G34020
OG0015642	CARHR131940	AL4G34220
OG0015644	CARHR133330	AL4G35940
OG0015645	CARHR133260	AL4G35860
OG0015646	CARHR133230, CARHR035360	AL4G35830
OG0015648	CARHR132730	AL4G35140
OG0015649	CARHR132650	AL4G35070
OG0015651	CARHR130030	AL4G31890
OG0015652	CARHR016190	AL1G27810
OG0015653	CARHR016230	AL1G27850
OG0015654	CARHR016580	AL1G28230
OG0015655	CARHR016750	AL1G28400
OG0015656	CARHR016920	nbis-gene-94
OG0015657	CARHR017120	AL1G28820
OG0015658	CARHR017470	AL1G29140
OG0015659	CARHR017610	AL1G29250
OG0015660	CARHR017850	AL1G29500
OG0015661	CARHR018090	AL1G29780
OG0015662	CARHR018080	AL1G29770
OG0015663	CARHR018060	AL1G29750
OG0015664	CARHR018020	AL1G29690
OG0015665	CARHR017970	AL1G29640
OG0015666	CARHR018180	AL1G29890
OG0015667	CARHR018350	AL1G30090
OG0015668	CARHR018820	AL1G30640
OG0015669	CARHR018750	AL1G30550
OG0015670	CARHR018720	AL1G30530
OG0015671	CARHR018620	AL1G30380
OG0015672	CARHR066790	AL2G33520
OG0015673	CARHR019310	AL1G31130
OG0015674	CARHR019460	AL1G31320
OG0015675	CARHR019500	AL1G31390
OG0015676	CARHR019590	AL1G31520
OG0015677	CARHR019680	AL1G31660
OG0015678	CARHR019720	AL1G31700
OG0015679	CARHR019900	AL1G31900
OG0015680	CARHR019930	AL1G31930
OG0015681	CARHR019960	AL1G31960
OG0015682	CARHR020010	AL1G32180
OG0015683	CARHR020610	AL1G32940
OG0015684	CARHR021000	AL1G33460
OG0015685	CARHR021030	AL1G33490
OG0015686	CARHR021110	AL1G33610
OG0015687	CARHR021300	AL1G33890
OG0015688	CARHR021500	AL1G34100
OG0015689	CARHR021930	AL1G34710
OG0015690	CARHR021990	AL1G34780
OG0015691	CARHR022000	AL1G34790
OG0015692	CARHR022100	AL1G34900
OG0015693	CARHR022150	AL1G34960
OG0015694	CARHR022160	AL1G34980
OG0015695	CARHR004820	AL1G15130
OG0015696	CARHR022490	AL1G35580
OG0015697	CARHR022540	AL1G35640
OG0015698	CARHR022820	AL1G36000
OG0015699	CARHR022980	AL1G36140
OG0015700	CARHR023060	AL1G36230
OG0015701	CARHR023160	AL1G36350
OG0015702	CARHR023310	AL1G36490
OG0015703	CARHR023320	AL1G36500
OG0015704	CARHR023380	AL1G36570
OG0015705	CARHR023480	AL1G36670
OG0015706	CARHR023620	AL1G36850
OG0015707	CARHR023830	AL1G37180
OG0015708	CARHR024260	AL1G37610
OG0015709	CARHR024340	AL1G37790
OG0015710	CARHR024420	AL1G37940
OG0015711	CARHR006730	AL1G17150
OG0015712	CARHR025200	AL1G38950
OG0015713	CARHR025320	AL1G39080
OG0015714	CARHR025500	AL1G39280
OG0015715	CARHR061950	AL2G28120
OG0015716	CARHR025690	AL1G39510
OG0015717	CARHR061600	AL2G27720
OG0015718	CARHR025840	AL1G39690
OG0015719	CARHR025960	AL1G39800
OG0015720	CARHR026070	AL1G39910
OG0015721	CARHR026420	AL1G40240
OG0015722	CARHR026680	AL1G40490
OG0015723	CARHR026710	AL1G40520
OG0015724	CARHR020520	AL1G32850
OG0015725	CARHR036160	AL1G52610
OG0015726	CARHR036150	AL1G52590
OG0015727	CARHR027060	AL1G40880
OG0015728	CARHR231630	AL7G29060
OG0015729	CARHR231700	AL7G28980
OG0015730	CARHR231780	AL7G28850
OG0015731	CARHR231870, CARHR218950	AL7G28740
OG0015732	CARHR231930	AL7G28690
OG0015733	CARHR232000	AL7G28590
OG0015734	CARHR115890	AL4G16960
OG0015736	CARHR232120	AL7G28440
OG0015737	CARHR232190	AL7G28390
OG0015738	CARHR232210	AL7G28380
OG0015739	CARHR232330	AL7G28270
OG0015740	CARHR232460	AL7G28080
OG0015741	CARHR232510	AL7G28030
OG0015742	CARHR232690	AL7G27860
OG0015743	CARHR232780	AL7G27760
OG0015744	CARHR232960	AL7G27560
OG0015745	CARHR232880	AL7G27640
OG0015746	CARHR232860	AL7G27670
OG0015747	CARHR264790	AL8G26180
OG0015748	CARHR008340	AL1G18880
OG0015749	CARHR235510	AL7G24860
OG0015750	CARHR235430	AL7G24960
OG0015751	CARHR116270	AL4G16600
OG0015752	CARHR294560	AL4G15790
OG0015753	CARHR116800	nbis-gene-980
OG0015754	CARHR117360	AL4G15160
OG0015755	CARHR184860	AL4G13910
OG0015757	CARHR293100	AL4G13450
OG0015758	CARHR293010	AL4G13290
OG0015759	CARHR292960	AL4G13210
OG0015760	CARHR235530	AL7G24840
OG0015761	CARHR114450	AL4G12930
OG0015762	CARHR114150	AL4G12420
OG0015763	CARHR113760	AL4G12110
OG0015764	CARHR164290	AL5G35430
OG0015765	CARHR113630	AL4G11950
OG0015766	CARHR113210	AL4G11390
OG0015767	CARHR113060, CARHR113050	AL4G11290
OG0015768	CARHR113040	AL4G11280
OG0015769	CARHR112700	AL4G10940
OG0015770	CARHR112610	AL4G10820
OG0015771	CARHR112450	AL4G10710
OG0015772	CARHR111970	AL4G10230
OG0015773	CARHR111880	AL4G10130
OG0015774	CARHR111860	AL4G10110
OG0015775	CARHR115960	AL7G48900
OG0015776	CARHR015000	AL1G26490
OG0015777	CARHR014830	AL1G26280
OG0015778	CARHR014730	AL1G26190
OG0015779	CARHR014720	AL1G26180
OG0015780	CARHR014700	AL1G26160
OG0015781	CARHR014620	AL1G26090
OG0015782	CARHR014400	AL1G25870
OG0015783	CARHR014360	AL1G25830
OG0015784	CARHR014210	AL1G25620
OG0015785	CARHR014260	AL1G25720
OG0015786	CARHR014070	AL1G25450
OG0015787	CARHR013890	AL1G25310
OG0015788	CARHR013600	AL1G24910
OG0015789	CARHR013770	AL1G25160
OG0015790	CARHR013540	AL1G24850
OG0015791	CARHR013310	AL1G24620
OG0015792	CARHR012940	AL1G24110
OG0015793	CARHR012850	AL1G23920
OG0015794	CARHR012780	AL1G23840
OG0015795	CARHR012720	AL1G23770
OG0015796	CARHR012660	AL1G23690
OG0015797	CARHR012550	AL1G23530
OG0015798	CARHR012560	AL1G23540
OG0015799	CARHR012410	AL1G23300
OG0015800	CARHR012080	AL1G22940
OG0015801	CARHR011970	AL1G22800
OG0015802	CARHR011830	AL1G22650
OG0015803	CARHR050560	AL2G14330
OG0015804	CARHR011620	AL1G22470
OG0015805	CARHR011430	AL1G22230
OG0015806	CARHR011100	AL1G21840
OG0015807	CARHR011050	AL1G21760
OG0015808	CARHR011020	nbis-gene-67
OG0015809	CARHR010880	AL1G21570
OG0015810	CARHR010710	AL1G21360
OG0015811	CARHR010680	AL1G21340
OG0015812	CARHR010520	AL1G21140
OG0015813	CARHR010360	AL1G20630, AL1G20950
OG0015814	CARHR009800	AL1G20390
OG0015815	CARHR009820	AL1G20410
OG0015816	CARHR009870	AL1G20450
OG0015817	CARHR009960	AL1G20500
OG0015818	CARHR010160	AL1G20750
OG0015819	CARHR009650	AL1G20230
OG0015820	CARHR009420	AL1G19970
OG0015821	CARHR009410	AL1G19960
OG0015822	CARHR009270	AL1G19790
OG0015823	CARHR009230	AL1G19750
OG0015824	CARHR009200	AL1G19730
OG0015825	CARHR009090	AL1G19620
OG0015826	CARHR008930	AL1G19470
OG0015827	CARHR008690	AL1G19200
OG0015828	CARHR008490	AL1G19020
OG0015829	CARHR008600	AL1G19120
OG0015830	CARHR007930	AL1G18500
OG0015831	CARHR007490	AL1G17920
OG0015832	CARHR007520	AL1G17940
OG0015833	CARHR153580	AL5G20540
OG0015834	CARHR007300	AL1G17710
OG0015835	CARHR007030	AL1G17470
OG0015836	CARHR006750	AL1G17180
OG0015837	CARHR006680	AL1G17040
OG0015838	CARHR006640	AL1G17010
OG0015839	CARHR006160	AL1G16580
OG0015840	CARHR006530	AL1G16850
OG0015841	CARHR006510	AL1G16820
OG0015842	CARHR006390	AL1G16720
OG0015843	CARHR006370	AL1G16700
OG0015844	CARHR006140	AL1G16550
OG0015845	CARHR006130	AL1G16540
OG0015846	CARHR006110	AL1G16520
OG0015847	CARHR006060	AL1G16460
OG0015848	CARHR005480	AL1G15900
OG0015849	CARHR005370	AL1G15780
OG0015850	CARHR183670	AL8G21270
OG0015851	CARHR005380	AL1G15770
OG0015852	CARHR005350	AL1G15750
OG0015853	CARHR004930	AL1G15280
OG0015854	CARHR004890	nbis-gene-37
OG0015856	CARHR004560	AL1G14870
OG0015857	CARHR004500	AL1G14800
OG0015858	CARHR004410	AL1G14730
OG0015859	CARHR004380	AL1G14700
OG0015860	CARHR004370	AL1G14690
OG0015861	CARHR004280	AL1G14610
OG0015862	CARHR003920	AL1G14250
OG0015863	CARHR290280	AL6G32210
OG0015864	CARHR003370	AL1G13630
OG0015865	CARHR003340	AL1G13600
OG0015867	CARHR002920	AL1G13070
OG0015868	CARHR003160	AL1G13390
OG0015869	CARHR002780	AL1G12930
OG0015870	CARHR002770	AL1G12920
OG0015871	CARHR002760	AL1G12910
OG0015872	CARHR002550	AL1G12740
OG0015873	CARHR002440	AL1G12550
OG0015874	CARHR002140	AL1G12210
OG0015875	CARHR002000	AL1G12070
OG0015876	CARHR001930	AL1G11980
OG0015877	CARHR001710	AL1G11740
OG0015878	CARHR001800	AL1G11820
OG0015879	CARHR001640	AL1G11660
OG0015880	CARHR001620	AL1G11650
OG0015881	CARHR001190	AL1G11180
OG0015882	CARHR001010	AL1G11020
OG0015883	CARHR000620	AL1G10630
OG0015884	CARHR000550	AL1G10570
OG0015885	CARHR000470	AL1G10450
OG0015886	CARHR000460	AL1G10430
OG0015887	CARHR000450	AL1G10420
OG0015888	CARHR000410	AL1G10380
OG0015889	CARHR000380	AL1G10350
OG0015891	CARHR000280	AL1G10230
OG0015892	CARHR000210	AL1G10110
OG0015893	CARHR000150	AL1G10050
OG0015894	CARHR199540	AL6G24530
OG0015895	CARHR198760	AL6G25300
OG0015896	CARHR198900	AL6G25130
OG0015897	CARHR199120	AL6G24890
OG0015898	CARHR199200	AL6G24810
OG0015899	CARHR199280	AL6G24740
OG0015900	CARHR198660	AL6G25430
OG0015901	CARHR198570	AL6G25520
OG0015902	CARHR198540	AL6G25570
OG0015903	CARHR197800	AL6G26360
OG0015904	CARHR197880	AL6G26290
OG0015905	CARHR197960	AL6G26210
OG0015906	CARHR198030	AL6G26150
OG0015907	CARHR198140	AL6G25990
OG0015908	CARHR197410	AL6G26780
OG0015909	CARHR197050	AL6G27150
OG0015910	CARHR076540	AL3G11900
OG0015911	CARHR197160	AL6G27020
OG0015912	CARHR196720	AL6G27460
OG0015913	CARHR196570	AL6G27600
OG0015914	CARHR196350	AL6G27830
OG0015915	CARHR196290	AL6G27880
OG0015916	CARHR196240	AL6G27920
OG0015917	CARHR195970	AL6G28290
OG0015918	CARHR195830	AL6G28450
OG0015919	CARHR195850	AL6G28430
OG0015920	CARHR195750	AL6G28530
OG0015921	CARHR195610	AL6G28660
OG0015922	CARHR195540	AL6G28730
OG0015923	CARHR195520	AL6G28750
OG0015924	CARHR195170	AL6G29030
OG0015925	CARHR195090	AL6G29080
OG0015926	CARHR194850	AL6G29420
OG0015927	CARHR194840	AL6G29430
OG0015928	CARHR194640	AL6G29620
OG0015929	CARHR194610	AL6G29660
OG0015930	CARHR008520	AL1G19040
OG0015931	CARHR194360	AL6G29930
OG0015932	CARHR194240	AL6G30080
OG0015933	CARHR194230	AL6G30100
OG0015934	CARHR194150	AL6G30200
OG0015935	CARHR193790	AL6G30580
OG0015936	CARHR187130	AL6G38250
OG0015937	CARHR186840	AL6G38600
OG0015938	CARHR186740, CARHR186730, CARHR107860, CARHR058520	AL6G38680
OG0015939	CARHR186720	AL6G38690
OG0015940	CARHR186230	AL6G39250
OG0015941	CARHR186120	AL6G39450
OG0015942	CARHR185990	AL6G39620
OG0015943	CARHR185980	AL6G39630
OG0015944	CARHR185010	AL6G40390
OG0015945	CARHR185570	AL8G23410
OG0015946	CARHR157620	AL5G28320
OG0015947	CARHR287990	AL8G23370
OG0015948	CARHR233880	AL7G26640
OG0015949	CARHR182660	AL8G22490
OG0015950	CARHR183120	AL8G21840
OG0015951	CARHR183620	AL8G21300
OG0015952	CARHR183980	AL8G21040
OG0015953	CARHR183800	AL8G21200
OG0015955	CARHR206320	AL6G16970
OG0015956	CARHR206250	AL6G17050
OG0015957	CARHR199590	AL6G24470
OG0015958	CARHR199600	AL6G24460
OG0015959	CARHR206390	AL6G16900
OG0015960	CARHR206660	AL6G16630
OG0015961	CARHR184310	AL8G20240
OG0015962	CARHR036000	AL1G52410
