Orthogroup	Cardamine_hirsuta	Arabidopsis_arenosa
OG0014621	CARHR103690	jg11492
OG0014623	CARHR270700	jg22584
OG0014637	CARHR236120	jg9599
OG0014638	CARHR109360	jg28055
OG0014639	CARHR236350	jg9575
OG0014640	CARHR236380	jg9571
OG0014641	CARHR236430	jg9567
OG0014643	CARHR236530	jg9557
OG0014644	CARHR070660	jg3384
OG0014645	CARHR236700	jg9536
OG0014646	CARHR236710	jg9535
OG0014647	CARHR236820	jg9525
OG0014648	CARHR236880	jg9519
OG0014649	CARHR236900	jg9517
OG0014650	CARHR237110	jg9504
OG0014651	CARHR237120	jg9503
OG0014652	CARHR237260	jg9491
OG0014653	CARHR237320	jg9486
OG0014654	CARHR237370	jg9482
OG0014655	CARHR237420	jg9473
OG0014656	CARHR071080	jg3424
OG0014657	CARHR237620	jg9454
OG0014658	CARHR237600	jg17061, jg17058
OG0014659	CARHR237710	jg9438
OG0014660	CARHR237720	jg9437
OG0014661	CARHR238220	jg9381
OG0014662	CARHR238690	jg9324
OG0014663	CARHR238720	jg9320
OG0014665	CARHR238800	jg9309
OG0014666	CARHR293950	jg8276
OG0014667	CARHR239020	jg9288
OG0014668	CARHR239100	jg9280
OG0014669	CARHR239130	jg9277
OG0014670	CARHR239270	jg9263
OG0014671	CARHR239300	jg9260
OG0014672	CARHR008640	jg29234
OG0014673	CARHR239480	jg9242
OG0014675	CARHR239720	jg9220
OG0014676	CARHR239730	jg9219
OG0014677	CARHR239820	jg9210
OG0014678	CARHR239830	jg9207
OG0014679	CARHR239960, CARHR239970	jg9193
OG0014680	CARHR240240	jg9160
OG0014682	CARHR240340	jg9151
OG0014683	CARHR115680	jg17145
OG0014684	CARHR240600	jg9127
OG0014685	CARHR240900	jg9098
OG0014686	CARHR240800	jg9108
OG0014687	CARHR240780	jg9110
OG0014689	CARHR242550	jg8934
OG0014690	CARHR241570	jg9032
OG0014691	CARHR241610	jg9029
OG0014692	CARHR241620	jg9027
OG0014693	CARHR241640	jg9021
OG0014695	CARHR241830	jg8996
OG0014696	CARHR242490	jg8928
OG0014697	CARHR242710	jg8951
OG0014698	CARHR242130	jg8966
OG0014699	CARHR242070	jg8971
OG0014700	CARHR242410	jg8920
OG0014701	CARHR242440	jg8922
OG0014702	CARHR242870	jg8899
OG0014703	CARHR242930	jg8888
OG0014705	CARHR110960	jg28257
OG0014706	CARHR243570	jg8825
OG0014707	CARHR243630	jg8816
OG0014708	CARHR243670	jg8811
OG0014709	CARHR030630	jg31722
OG0014710	CARHR030840	jg31755
OG0014711	CARHR030980	jg31774
OG0014712	CARHR031080	jg31808
OG0014713	CARHR031100	jg31810
OG0014714	CARHR031250	jg31823
OG0014715	CARHR031260	jg31824
OG0014716	CARHR031590	jg31863
OG0014717	CARHR031630	jg31872
OG0014718	CARHR033090	jg31879
OG0014719	CARHR031680	jg31881
OG0014720	CARHR031740	jg31885
OG0014722	CARHR031970	jg31904
OG0014723	CARHR223580	jg10918
OG0014724	CARHR223570	jg10919
OG0014725	CARHR223460	jg10929
OG0014726	CARHR223430	jg10933
OG0014727	CARHR223420	jg10934
OG0014728	CARHR223400	jg10936
OG0014729	CARHR223230	jg10951
OG0014730	CARHR223060	jg10964
OG0014731	CARHR222780	jg11008
OG0014732	CARHR222710	jg11018
OG0014733	CARHR055560	jg1558
OG0014734	CARHR055680	jg15774
OG0014735	CARHR055910	jg1507
OG0014736	CARHR060080	jg2282
OG0014737	CARHR289670	jg1454
OG0014738	CARHR289770	jg1447
OG0014739	CARHR055120	jg1407
OG0014740	CARHR054920	jg1361
OG0014741	CARHR054810	jg1349
OG0014742	CARHR053950	jg1201
OG0014743	CARHR283790	jg1100
OG0014744	CARHR131730	jg18947
OG0014745	CARHR237630	jg9453
OG0014746	CARHR052730	jg979
OG0014747	CARHR052560	jg956
OG0014748	CARHR051910	jg895
OG0014750	CARHR051460	jg848
OG0014751	CARHR050400	jg753
OG0014752	CARHR049950	jg718
OG0014753	CARHR143620	jg12898
OG0014754	CARHR143870	jg12925
OG0014755	CARHR143910	jg12928
OG0014756	CARHR143980	jg12934
OG0014757	CARHR144130	jg12958
OG0014758	CARHR144210	jg1732, jg12965
OG0014759	CARHR144230	jg12967
OG0014760	CARHR144250	jg12969
OG0014761	CARHR144290	jg12974
OG0014763	CARHR144420	jg12990
OG0014764	CARHR144730	jg13025
OG0014765	CARHR145220	jg13076
OG0014766	CARHR145320	jg13086
OG0014767	CARHR145330	jg13093
OG0014768	CARHR213680	jg13104
OG0014769	CARHR145770	jg13143
OG0014770	CARHR145810	jg13146
OG0014771	CARHR145970	jg13165
OG0014772	CARHR145990	jg13168
OG0014773	CARHR146240	jg13186
OG0014774	CARHR146680	jg13241
OG0014775	CARHR146940	jg13273
OG0014776	CARHR146960	jg13275
OG0014777	CARHR147040	jg13282
OG0014778	CARHR147070	jg13291
OG0014779	CARHR147140	jg13297
OG0014780	CARHR147570	jg13346
OG0014781	CARHR147740	jg13363
OG0014782	CARHR147820	jg13368
OG0014783	CARHR147990	jg13385
OG0014784	CARHR148130	jg13399
OG0014785	CARHR148270	jg13409
OG0014786	CARHR148330	jg13414
OG0014788	CARHR148810	jg13490
OG0014789	CARHR148960	jg13514
OG0014790	CARHR149190	jg13530
OG0014791	CARHR149610	jg13557
OG0014792	CARHR149620	jg13558
OG0014793	CARHR292490	jg13617
OG0014794	CARHR151700	jg13653
OG0014795	CARHR151760	jg13657
OG0014796	CARHR263020	jg12502
OG0014797	CARHR153030	jg13804
OG0014798	CARHR153340	jg13860
OG0014799	CARHR264040, CARHR291810	jg12419
OG0014800	CARHR050780	jg796
OG0014801	CARHR059670	jg2241
OG0014802	CARHR059560	jg2230
OG0014803	CARHR059530	jg2226
OG0014804	CARHR058940	jg2175
OG0014805	CARHR058430	jg2105
OG0014806	CARHR058230	jg2087
OG0014807	CARHR292200	jg2059
OG0014808	CARHR058100	jg2049
OG0014809	CARHR057790	jg2019
OG0014810	CARHR057700	jg2008
OG0014811	CARHR057590	jg1985
OG0014812	CARHR057470	jg1965
OG0014813	CARHR057250	jg1934
OG0014814	CARHR056900	jg1857
OG0014815	CARHR056600	jg1818
OG0014816	CARHR053870	jg1808
OG0014817	CARHR056360	jg1763
OG0014818	CARHR034490	jg1753
OG0014819	CARHR056270	jg1747
OG0014820	CARHR056260	jg1744
OG0014821	CARHR056180	jg23380
OG0014822	CARHR056150	jg1725
OG0014823	CARHR028870	jg1587
OG0014824	CARHR055490	jg1584
OG0014825	CARHR287400	jg1717
OG0014826	CARHR046180	jg356
OG0014827	CARHR160330	jg14953
OG0014828	CARHR146270	jg13189
OG0014829	CARHR046420	jg377
OG0014830	CARHR046460	jg387
OG0014831	CARHR046480	jg389
OG0014832	CARHR046550	jg394
OG0014833	CARHR047040	jg469
OG0014834	CARHR047380	jg483
OG0014835	CARHR047660	jg502
OG0014836	CARHR047880	jg526
OG0014837	CARHR047900	jg529
OG0014839	CARHR047930	jg535
OG0014840	CARHR047940	jg536
OG0014841	CARHR048340	jg569
OG0014842	CARHR048690	jg603
OG0014843	CARHR048890	jg624
OG0014844	CARHR049050	jg631
OG0014845	CARHR049070	jg633
OG0014846	CARHR049090	jg635
OG0014847	CARHR049400	jg671
OG0014848	CARHR087050	jg25210
OG0014849	CARHR235700	jg9636
OG0014850	CARHR233380	jg9869
OG0014852	CARHR233710	jg9839
OG0014853	CARHR233790	jg9830
OG0014854	CARHR136300	jg19396
OG0014855	CARHR216640, CARHR216650	jg12027
OG0014856	CARHR136210	jg19388
OG0014857	CARHR136040	jg19368
OG0014858	CARHR136160	jg19383
OG0014859	CARHR135960	jg19353
OG0014860	CARHR135800	jg19335
OG0014861	CARHR135770	jg19332
OG0014862	CARHR083420	jg24827
OG0014863	CARHR083450	jg24829
OG0014864	CARHR083550	jg24844
OG0014865	CARHR083600	jg24848
OG0014866	CARHR083670	jg24854
OG0014867	CARHR083860	jg24872
OG0014868	CARHR083990	jg24884
OG0014869	CARHR084110	jg24895
OG0014870	CARHR084140	jg24898
OG0014871	CARHR084150	jg24899
OG0014872	CARHR084360	jg24912
OG0014873	CARHR084370	jg24913
OG0014874	CARHR084420	jg24917
OG0014875	CARHR209680	jg4106
OG0014876	CARHR084560	jg24937
OG0014877	CARHR084570	jg24938
OG0014878	CARHR084720	jg24958
OG0014879	CARHR084800	jg24966
OG0014880	CARHR084840	jg24970
OG0014881	CARHR084880	jg24974
OG0014882	CARHR085280	jg25010
OG0014883	CARHR269990	jg22514
OG0014884	CARHR085630	jg25054
OG0014885	CARHR085520	jg25040
OG0014886	CARHR085670	jg25057
OG0014887	CARHR085730	jg25062
OG0014888	CARHR288750, CARHR085900	jg25081
OG0014889	CARHR086600	jg25157
OG0014890	CARHR086720	jg25173
OG0014891	CARHR086660	jg25165
OG0014892	CARHR086880	jg25190
OG0014893	CARHR259260	jg7026
OG0014894	CARHR293250	jg21608
OG0014895	CARHR259230	jg6970
OG0014896	CARHR258960	jg21629
OG0014897	CARHR097540	jg26354
OG0014898	CARHR258250	jg21688
OG0014899	CARHR008020	jg29181
OG0014900	CARHR257740, CARHR257730	jg21723
OG0014901	CARHR257720	jg21725
OG0014902	CARHR257590	jg21733
OG0014903	CARHR257430	jg21741
OG0014904	CARHR257180	jg21759
OG0014905	CARHR256750	jg21790
OG0014906	CARHR264360	jg21827
OG0014907	CARHR264370	jg21828
OG0014908	CARHR264450	jg21843
OG0014909	CARHR264520	jg21845
OG0014910	CARHR264570	jg21847
OG0014911	CARHR264910	jg21880
OG0014912	CARHR265020	jg21896
OG0014913	CARHR265040	jg21897
OG0014914	CARHR265080	jg21908
OG0014915	CARHR265100	jg21910
OG0014916	CARHR265110	jg21911
OG0014917	CARHR265340	jg21931
OG0014918	CARHR265490	jg21948
OG0014919	CARHR265530	jg21952
OG0014920	CARHR265760	jg21990
OG0014921	CARHR266360	jg22053
OG0014922	CARHR266180	jg22038
OG0014923	CARHR266030	jg22025
OG0014924	CARHR266570	jg22065
OG0014926	CARHR266710	jg22081
OG0014927	CARHR266990	jg22148
OG0014928	CARHR267680	jg22235
OG0014929	CARHR268170	jg22309
OG0014930	CARHR128300	jg30406
OG0014931	CARHR268670	jg22357
OG0014932	CARHR268780	jg22378
OG0014933	CARHR268830	jg22386
OG0014934	CARHR268890	jg22394
OG0014935	CARHR269500	jg22460
OG0014936	CARHR269610	jg22470
OG0014937	CARHR269700	jg22481
OG0014939	CARHR270280	jg22541
OG0014940	CARHR270470	jg22555
OG0014941	CARHR270480	jg22556
OG0014942	CARHR270790	jg22595
OG0014943	CARHR270810	jg22598
OG0014944	CARHR270820	jg22599
OG0014945	CARHR271190	jg22641
OG0014946	CARHR271410	jg22668
OG0014947	CARHR271430	jg22670
OG0014949	CARHR271590	jg22687
OG0014950	CARHR271710	jg22695
OG0014951	CARHR271930, CARHR256340	jg22718
OG0014952	CARHR271960	jg22720
OG0014954	CARHR260060	jg6955
OG0014955	CARHR200030	jg5153
OG0014956	CARHR200020	jg5154
OG0014957	CARHR200350	jg5126
OG0014958	CARHR200530	jg5102
OG0014959	CARHR200960	jg5056
OG0014960	CARHR201290	jg5025
OG0014961	CARHR201650	jg4989
OG0014962	CARHR201680	jg4986
OG0014963	CARHR201800	jg4975
OG0014964	CARHR201900	jg4966
OG0014965	CARHR201940	jg4962
OG0014966	CARHR202200	jg4940
OG0014967	CARHR202260	jg4933
OG0014968	CARHR202270	jg4932
OG0014969	CARHR132720	jg18981
OG0014970	CARHR202350	jg4923
OG0014971	CARHR202380	jg4920
OG0014972	CARHR202410	jg4916
OG0014973	CARHR202620	jg4899
OG0014974	CARHR202630	jg4898
OG0014975	CARHR202790	jg4879
OG0014976	CARHR202820	jg4876
OG0014977	CARHR202850	jg4873
OG0014978	CARHR202920	jg4869
OG0014979	CARHR203080	jg4851
OG0014980	CARHR203090	jg4850
OG0014981	CARHR203320	jg4823
OG0014982	CARHR203720	jg4783
OG0014983	CARHR203760	jg4778
OG0014984	CARHR203940	jg4762
OG0014985	CARHR203930	jg4761
OG0014986	CARHR204250	jg4731
OG0014987	CARHR204730	jg4682
OG0014988	CARHR204780	jg4680
OG0014989	CARHR205130	jg4644
OG0014990	CARHR205560	jg4603
OG0014991	CARHR205640	jg4592
OG0014992	CARHR205750, CARHR217940	jg4581
OG0014993	CARHR205820	jg4571
OG0014994	CARHR223750	jg10902
OG0014995	CARHR223990	jg10882
OG0014996	CARHR224010	jg10880
OG0014997	CARHR224480	jg10838
OG0014998	CARHR224490	jg10837
OG0014999	CARHR225210	jg10753
OG0015000	CARHR225310	jg10745
OG0015001	CARHR225440	jg10730
OG0015002	CARHR225460	jg10728
OG0015003	CARHR225510	jg10722
OG0015005	CARHR225670	jg10707
OG0015006	CARHR225970	jg10675
OG0015007	CARHR226020	jg10663
OG0015008	CARHR226180	jg10646
OG0015009	CARHR226480	jg10611
OG0015010	CARHR226490	jg10610
OG0015011	CARHR226530	jg10604
OG0015012	CARHR226870	jg10561
OG0015013	CARHR227310	jg10499
OG0015014	CARHR227360	jg10493
OG0015015	CARHR227420	jg10487
OG0015016	CARHR018640	jg30329
OG0015017	CARHR227750	jg10451
OG0015018	CARHR227840	jg10441
OG0015019	CARHR199050	jg5245
OG0015020	CARHR227940	jg10431
OG0015021	CARHR228140	jg10418
OG0015022	CARHR228180	jg10412
OG0015023	CARHR228220	jg10407
OG0015024	CARHR228390	jg10395
OG0015025	CARHR228520	jg10381
OG0015026	CARHR228530	jg10377
OG0015027	CARHR228770	jg10345
OG0015028	CARHR229420	jg10279
OG0015029	CARHR229650	jg10257
OG0015030	CARHR229880	jg10239
OG0015031	CARHR229940	jg10235
OG0015033	CARHR231370	jg10092
OG0015034	CARHR231540	jg10069
OG0015035	CARHR032180	jg31934
OG0015036	CARHR032230	jg31941
OG0015037	CARHR032260	jg31945
OG0015038	CARHR032380	jg31957
OG0015039	CARHR032390	jg31958
OG0015040	CARHR032610	jg31975
OG0015041	CARHR032630	jg31977
OG0015042	CARHR032670	jg31980
OG0015043	CARHR032750	jg31984
OG0015044	CARHR033710	jg32098
OG0015046	CARHR033780	jg32107
OG0015047	CARHR033900	jg32138
OG0015048	CARHR034180	jg32211
OG0015049	CARHR034250	jg32218
OG0015050	CARHR034260	jg32219
OG0015051	CARHR034470	jg32241
OG0015052	CARHR034670	jg32271
OG0015053	CARHR034990	jg32297
OG0015055	CARHR035040	jg32299
OG0015056	CARHR034780	jg32329
OG0015057	CARHR035910	jg32614
OG0015058	CARHR035810	jg32603
OG0015059	CARHR035760	jg32595
OG0015060	CARHR035580	jg32534
OG0015061	CARHR035640	jg32518
OG0015062	CARHR035390	jg32514
OG0015063	CARHR035370	jg32503, jg32511
OG0015064	CARHR035260	jg32492
OG0015065	CARHR036170	jg32660
OG0015066	CARHR222680	jg11021
OG0015067	CARHR037310	jg32811
OG0015068	CARHR037260	jg32799
OG0015069	CARHR037040	jg32779
OG0015071	CARHR035230	jg32481
OG0015072	CARHR036360	jg32706
OG0015073	CARHR174670, CARHR036370	jg32707
OG0015074	CARHR036440	jg32713
OG0015075	CARHR181800	jg21064
OG0015076	CARHR037470	jg32833
OG0015077	CARHR027330	jg31306
OG0015078	CARHR098550	jg26498
OG0015079	CARHR027260	jg31298
OG0015080	CARHR027270	jg31299
OG0015081	CARHR275250	jg23095
OG0015082	CARHR027700	jg31343
OG0015084	CARHR028540	jg31445
OG0015085	CARHR029010	jg31500
OG0015086	CARHR029180	jg31522
OG0015087	CARHR029410	jg31542
OG0015088	CARHR029380	jg31545
OG0015089	CARHR029340	jg31549
OG0015090	CARHR029320	jg31551
OG0015091	CARHR029940	jg31609
OG0015092	CARHR030120	jg31622
OG0015093	CARHR030150	jg31626
OG0015094	CARHR243700	jg8807
OG0015095	CARHR243930	jg8789
OG0015096	CARHR244260	jg8747
OG0015097	CARHR244330	jg8740
OG0015099	CARHR244430	jg8731
OG0015100	CARHR244450	jg8729
OG0015101	CARHR244590	jg8712
OG0015102	CARHR244750	jg8694
OG0015103	CARHR245150	jg8658
OG0015104	CARHR245190	jg8654
OG0015105	CARHR245200	jg8652
OG0015106	CARHR245220	jg8651
OG0015107	CARHR244310	jg8742
OG0015108	CARHR245540	jg8621
OG0015109	CARHR245600	jg8615
OG0015110	CARHR245640	jg8610
OG0015111	CARHR245670	jg8607
OG0015112	CARHR245810	jg8593
OG0015113	CARHR217490	jg11939
OG0015114	CARHR246010	jg8572
OG0015115	CARHR246190	jg8554
OG0015116	CARHR246330	jg8541
OG0015117	CARHR246380	jg8535
OG0015118	CARHR246460	jg8527
OG0015120	CARHR246490	jg8521
OG0015121	CARHR246680	jg8505
OG0015122	CARHR247010	jg8467
OG0015123	CARHR247030	jg8465
OG0015124	CARHR247120	jg8431
OG0015125	CARHR247330	jg8408
OG0015126	CARHR247380	jg8402
OG0015127	CARHR247620	jg8383
OG0015128	CARHR247720	jg8373, jg32607
OG0015129	CARHR247870	jg8356
OG0015130	CARHR247910	jg8350
OG0015131	CARHR294430	jg8340
OG0015132	CARHR294410	jg8337
OG0015133	CARHR294390	jg8335
OG0015134	CARHR294040	jg8288
OG0015135	CARHR294080	jg8290
OG0015136	CARHR294120	jg8294
OG0015137	CARHR294130	jg8295
OG0015138	CARHR294180	jg8308, jg8301
OG0015139	CARHR294200	jg8310
OG0015140	CARHR293890	jg8271
OG0015141	CARHR217120	jg11840
OG0015142	CARHR215730	jg12168
OG0015143	CARHR216510	jg12038
OG0015145	CARHR216430	jg12052
OG0015146	CARHR057090	jg1906
OG0015147	CARHR215460	jg12198
OG0015148	CARHR215380	jg12204
OG0015149	CARHR214920	jg12254
OG0015150	CARHR214880	jg12258
OG0015151	CARHR214680	jg12302
OG0015152	CARHR213920	jg12385
OG0015153	CARHR214060	jg12402
OG0015154	CARHR288760	jg12415
OG0015155	CARHR263160	jg12485
OG0015156	CARHR262690	jg12534
OG0015157	CARHR262450	jg12553
OG0015158	CARHR262440	jg12554
OG0015159	CARHR176290	jg20516
OG0015160	CARHR030490	jg31683
OG0015161	CARHR129260	jg18627
OG0015162	CARHR129270	jg18629
OG0015163	CARHR129290	jg18631
OG0015164	CARHR154200	jg14366
OG0015165	CARHR154260	jg14369
OG0015166	CARHR031210	jg31820
OG0015167	CARHR129710	jg18679
OG0015168	CARHR129650	jg18674
OG0015169	CARHR129630	jg18672
OG0015170	CARHR129560	jg18663
OG0015171	CARHR129520	jg18659
OG0015172	CARHR033860	jg32122
OG0015173	CARHR260370	jg7253
OG0015174	CARHR259780	jg7181
OG0015175	CARHR259750	jg7176
OG0015176	CARHR259660	jg7119
OG0015178	CARHR259580	jg7102, jg7137
OG0015179	CARHR034980	jg32291
OG0015180	CARHR259370	jg7057
OG0015181	CARHR128390	jg18532
OG0015182	CARHR128260	jg18518
OG0015183	CARHR128240	jg18516
OG0015184	CARHR127980	jg18493
OG0015185	CARHR127920	jg18488
OG0015186	CARHR127760	jg18475
OG0015187	CARHR127750	jg18474
OG0015188	CARHR127620	jg18457
OG0015189	CARHR127490	jg18446
OG0015190	CARHR180720	jg20926
OG0015191	CARHR180760	jg20930
OG0015192	CARHR180800	jg20931
OG0015193	CARHR181150	jg20987
OG0015194	CARHR181120	jg20986
OG0015195	CARHR181260	jg21004
OG0015196	CARHR181720	jg21026
OG0015197	CARHR181660	jg21027
OG0015198	CARHR181870	jg21077
OG0015199	CARHR285100	jg21115
OG0015200	CARHR193030	jg5846
OG0015201	CARHR179670	jg20824
OG0015202	CARHR284960	jg21131
OG0015203	CARHR284920	jg21133
OG0015205	CARHR261210	jg7354
OG0015206	CARHR256650	jg7363
OG0015207	CARHR256640	jg7364
OG0015208	CARHR256620	jg7366
OG0015209	CARHR256310	jg7379
OG0015210	CARHR256180	jg7393
OG0015211	CARHR255960	jg7414
OG0015212	CARHR255870	jg7425
OG0015213	CARHR255800	jg7431
OG0015214	CARHR255690	jg7447
OG0015215	CARHR255670	jg7450
OG0015216	CARHR255650	jg7451
OG0015217	CARHR255510	jg7469
OG0015218	CARHR255400	jg7483
OG0015219	CARHR255350	jg7489
OG0015220	CARHR255320	jg7494
OG0015221	CARHR254800	jg7550
OG0015222	CARHR254790	jg7553
OG0015223	CARHR254430	jg7586
OG0015224	CARHR254300	jg7600
OG0015225	CARHR254130	jg7610
OG0015226	CARHR259290	jg21338
OG0015227	CARHR229440	jg10277
OG0015228	CARHR253430	jg7682
OG0015230	CARHR253150	jg7693
OG0015231	CARHR253090	jg7695
OG0015232	CARHR253040	jg7700
OG0015234	CARHR252740	jg7733
OG0015236	CARHR252340	jg7786
OG0015237	CARHR178650	jg20729
OG0015238	CARHR178260	jg20672
OG0015240	CARHR178160	jg20661
OG0015241	CARHR176840	jg20562
OG0015242	CARHR176410	jg20524
OG0015243	CARHR176220	jg20507
OG0015244	CARHR176170	jg20500
OG0015245	CARHR176120	jg20495
OG0015246	CARHR066620	jg2999
OG0015247	CARHR176010	jg20484
OG0015248	CARHR175990	jg20483
OG0015249	CARHR045120	jg33700
OG0015251	CARHR175480	jg20435
OG0015252	CARHR175370	jg20427
OG0015253	CARHR002750	jg28654
OG0015254	CARHR104130	jg21796
OG0015255	CARHR174430	jg20358
OG0015256	CARHR217310	jg11915
OG0015257	CARHR217620	jg11943
OG0015258	CARHR173950	jg20302
OG0015259	CARHR173970	jg20303
OG0015260	CARHR217050	jg11961
OG0015261	CARHR102420	jg26969
OG0015262	CARHR216840	jg11970
OG0015263	CARHR102920	jg27011
OG0015264	CARHR216780	jg11980
OG0015265	CARHR218170	jg11661
OG0015266	CARHR101710	jg26879
OG0015267	CARHR231580	jg10065
OG0015268	CARHR218370	jg11623
OG0015269	CARHR101170	jg26823
OG0015270	CARHR101160	jg26822
OG0015271	CARHR218820	jg11546
OG0015272	CARHR219230	jg11463
OG0015273	CARHR219440	jg11447
OG0015274	CARHR219940	jg11403
OG0015275	CARHR220030	jg11391
OG0015276	CARHR220500	jg11347
OG0015277	CARHR220670	jg11322
OG0015278	CARHR220680	jg11321
OG0015279	CARHR099080	jg26561
OG0015280	CARHR221430	jg11254
OG0015281	CARHR222170	jg11172
OG0015282	CARHR097490	jg26350
OG0015283	CARHR262280	jg12569
OG0015284	CARHR262070	jg12606
OG0015285	CARHR261810	jg12634
OG0015286	CARHR261800	jg12637
OG0015287	CARHR261570	jg12658
OG0015288	CARHR213710	jg12701
OG0015289	CARHR212990	jg12758
OG0015290	CARHR103070	jg27039
OG0015291	CARHR143460	jg20221
OG0015292	CARHR143370	jg20214
OG0015293	CARHR143350	jg20211
OG0015295	CARHR143160	jg20193
OG0015296	CARHR143140	jg20191
OG0015297	CARHR143130	jg20190
OG0015298	CARHR143000	jg20175
OG0015299	CARHR142990	jg20174
OG0015300	CARHR142950	jg20167
OG0015301	CARHR142920	jg19370
OG0015302	CARHR142890	jg20162
OG0015304	CARHR142430	jg20114
OG0015305	CARHR142270	jg20097
OG0015306	CARHR142250	jg20095
OG0015307	CARHR142050	jg20076
OG0015308	CARHR141980	jg20071
OG0015309	CARHR141860	jg20060
OG0015310	CARHR141770	jg20047
OG0015311	CARHR141630	jg20037
OG0015312	CARHR141320	jg20003
OG0015313	CARHR141150	jg19985
OG0015314	CARHR140840	jg19956
OG0015315	CARHR140830	jg19955
OG0015316	CARHR140810	jg19953, jg27438
OG0015317	CARHR140580	jg19917, jg19930
OG0015318	CARHR140460	jg19911
OG0015319	CARHR140440	jg19909
OG0015320	CARHR140400	jg19906
OG0015321	CARHR140370	jg19902
OG0015322	CARHR140290	jg19871
OG0015323	CARHR140270	jg19868
OG0015324	CARHR140160	jg19856
OG0015325	CARHR140110	jg19848
OG0015326	CARHR139930	jg19830
OG0015327	CARHR139520	jg19786
OG0015328	CARHR139270	jg19758
OG0015329	CARHR139160	jg19747
OG0015330	CARHR138830	jg19706
OG0015331	CARHR138670	jg19692
OG0015332	CARHR138550	jg19680
OG0015333	CARHR138510	jg19676
OG0015334	CARHR138310	jg19651
OG0015335	CARHR138150	jg19631
OG0015336	CARHR138020	jg19620
OG0015337	CARHR137970	jg19614
OG0015338	CARHR137930	jg19606
OG0015339	CARHR137840	jg19593
OG0015340	CARHR137830	jg19592
OG0015341	CARHR137780	jg19582
OG0015342	CARHR137730	jg19575
OG0015343	CARHR137490	jg19549
OG0015344	CARHR137070	jg19492
OG0015345	CARHR137290	jg19526
OG0015346	CARHR136650	jg19438
OG0015347	CARHR211870	jg3864
OG0015348	CARHR211860	jg3865
OG0015349	CARHR211580	jg3903
OG0015350	CARHR211540	jg3907
OG0015351	CARHR211400	jg3925
OG0015352	CARHR211360	jg3930
OG0015353	CARHR211320	jg3934
OG0015354	CARHR211180	jg3948
OG0015355	CARHR211120	jg3960
OG0015356	CARHR210730	jg3999
