Orthogroup	Cardamine_hirsuta	Brassica_napus
OG0017733	CARHR197290	XP_048604707.1, XP_048602354.1
OG0017751	CARHR236450, CARHR235620	XP_048637804.1, XP_048601383.1
OG0017752	CARHR236480	XP_013669818.1, XP_013698304.2
OG0017753	CARHR237510	XP_013682512.2, XP_013696311.1
OG0017754	CARHR239060	XP_048594873.1, XP_013685867.1
OG0017755	CARHR239780	XP_013716759.1, XP_013719591.2
OG0017756	CARHR240140	XP_013665689.2, XP_013695142.1
OG0017757	CARHR282520	YP_005090012.1, YP_005089998.1, XP_048626972.1, XP_048630195.1
OG0017759	CARHR243130	XP_013718046.1, XP_013656163.2
OG0017760	CARHR243440	XP_022571306.2, XP_013670593.1
OG0017761	CARHR241030	XP_013660114.2, XP_048635851.1
OG0017762	CARHR031650	XP_013733844.1, XP_013662299.2
OG0017763	CARHR031870	XP_013662292.2, XP_013656876.1
OG0017764	CARHR031960	XP_013715081.2, XP_048622032.1
OG0017765	CARHR223710	XP_022569080.1, XP_048594639.1
OG0017766	CARHR055620	XP_048623456.1, XP_022576118.2
OG0017767	CARHR055180	XP_022571551.1, XP_013712419.1
OG0017768	CARHR052980	XP_013714914.1, XP_013672146.2
OG0017770	CARHR052360	XP_013747047.2, XP_013731331.1
OG0017771	CARHR050450	XP_013671800.2, XP_048600870.1
OG0017772	CARHR143750	XP_022562108.2, XP_048619765.1
OG0017773	CARHR143800	XP_022552700.2, XP_013684287.2
OG0017774	CARHR143850	XP_022565612.1, XP_022548469.1
OG0017775	CARHR143940	XP_013684377.1, XP_048604244.1
OG0017776	CARHR144070	XP_048637291.1, XP_048619669.1
OG0017777	CARHR144310	XP_013684501.1, XP_013698965.1
OG0017778	CARHR145400	XP_013644033.1, XP_022552736.1, XP_048627384.1
OG0017779	CARHR145450	XP_048619652.1, XP_048637218.1
OG0017780	CARHR145580	XP_022564842.1, XP_048596673.1
OG0017781	CARHR145740	XP_013641252.1, XP_013706353.1
OG0017782	CARHR147630	XP_022561760.2, XP_022571017.2
OG0017783	CARHR147850	XP_048602893.1, XP_013698408.1
OG0017784	CARHR148570	XP_013708780.1, XP_013688611.2
OG0017785	CARHR148600	XP_048600739.1, XP_013698003.1, XP_013670870.1
OG0017786	CARHR149380	XP_013644614.2, XP_022562229.1
OG0017787	CARHR286670	XP_022564868.1, XP_048595271.1
OG0017788	CARHR153890	XP_013707222.2, XP_013644494.2
OG0017789	CARHR058250	XP_013722503.1, XP_048610900.1
OG0017790	CARHR144520	XP_013674856.2, XP_048610889.1
OG0017792	CARHR057380	XP_048610733.1, XP_048604175.1
OG0017793	CARHR057340	XP_013722455.2, XP_048616152.1
OG0017794	CARHR268340	XP_013642290.2, XP_048608294.1
OG0017795	CARHR046590	XP_048625933.1, XP_022571326.1
OG0017796	CARHR048120	XP_048595666.1
OG0017797	CARHR084160	XP_022575570.1
OG0017798	CARHR235490	XP_013738043.1, XP_013671646.1
OG0017799	CARHR086310	XP_013747500.1, XP_013646513.2
OG0017800	CARHR259250	XP_013680899.2, XP_048606866.1, XP_013680911.2
OG0017801	CARHR258350	XP_013683944.2, XP_013684008.1
OG0017802	CARHR257210	XP_013656340.1, XP_013702443.2
OG0017803	CARHR264350	XP_022570809.1, XP_013711638.1
OG0017805	CARHR265800	XP_013687789.2, XP_013680642.2
OG0017806	CARHR225600	XP_013700306.2, XP_013728077.1
OG0017807	CARHR267370	XP_013733538.1, XP_013733893.1
OG0017809	CARHR270950	XP_013667043.2, XP_013714703.1
OG0017811	CARHR200180	XP_022549291.1, XP_013667938.2
OG0017812	CARHR200420	XP_022549303.1, XP_013667976.1
OG0017814	CARHR203050	XP_013723225.1, XP_048598402.1
OG0017815	CARHR203340	XP_048625259.1, XP_048627787.1, XP_013681789.1
OG0017817	CARHR204480	XP_013715655.2, XP_022549472.2
OG0017818	CARHR204540	XP_013715449.3, XP_048623113.1
OG0017820	CARHR205150	XP_048598466.1, XP_048623136.1
OG0017821	CARHR205630	XP_013734961.1, XP_013715343.2
OG0017822	CARHR205650	XP_022565558.2, XP_013715604.2, XP_048602670.1, XP_013718976.2
OG0017823	CARHR224380	XP_022552957.1, XP_013655961.1
OG0017825	CARHR099300	XP_022544382.2, XP_048618735.1
OG0017826	CARHR225710	XP_013719427.1, XP_013652988.2
OG0017828	CARHR227890	XP_013717263.1, XP_013717225.1
OG0017829	CARHR229470	XP_013672077.2, XP_022550396.2
OG0017831	CARHR230990	XP_013645228.3, XP_013654218.2
OG0017832	CARHR032890	XP_013662654.1, XP_013717354.1
OG0017834	CARHR286320	XP_013653147.2, XP_013672373.1
OG0017835	CARHR035070	XP_013701673.2, XP_048616943.1
OG0017836	CARHR033330	XP_013715001.1, XP_013674118.1
OG0017837	CARHR035920	XP_013676445.1, XP_048638316.1
OG0017838	CARHR035750	XP_013705406.2, XP_013710311.2
OG0017839	CARHR035620	XP_048593618.1, XP_048622149.1
OG0017840	CARHR028120	XP_013656915.2, XP_048593901.1
OG0017841	CARHR029420	XP_022569560.1, XP_013662589.1
OG0017842	CARHR029370	XP_013655075.2
OG0017843	CARHR029930	XP_013659628.1, XP_013705627.1
OG0017844	CARHR030020	XP_013706934.1, XP_013662447.1
OG0017845	CARHR243850	XP_022572819.1, XP_013643260.2
OG0017847	CARHR245520	XP_048600984.1, XP_048634051.1
OG0017848	CARHR245620	XP_048600979.1, XP_013736262.2
OG0017849	CARHR245760	XP_022557042.1, XP_013706378.2
OG0017850	CARHR245880	XP_013656595.1, XP_022555735.1
OG0017851	CARHR246170	XP_022568754.1, XP_013722975.1
OG0017852	CARHR246410	XP_048627738.1, XP_013684524.2, XP_013689397.2
OG0017853	CARHR246740	XP_048633741.1, XP_013736230.2
OG0017854	CARHR247200	XP_013707231.1, XP_013644959.2
OG0017855	CARHR215350	XP_013705510.2, XP_048633338.1
OG0017856	CARHR215160	XP_013674617.2, XP_048633345.1
OG0017857	CARHR291860	XP_013725643.2
OG0017858	CARHR262700	XP_013743162.1, XP_013728615.3
OG0017859	CARHR129120	XP_013744535.2
OG0017860	CARHR129360	XP_048609472.1, XP_048629160.1, XP_013741679.2
OG0017861	CARHR260170	XP_013654822.1, XP_013670474.2
OG0017862	CARHR259790	XP_048598990.1, XP_013659058.2
OG0017864	CARHR127680	XP_013748497.1, XP_013642143.2
OG0017866	CARHR181940	XP_013713974.2, XP_022576367.1
OG0017867	CARHR285150	XP_013727393.3, XP_013687769.2
OG0017868	CARHR260860, CARHR260600	XP_048614549.1
OG0017869	CARHR256610	XP_013732867.1, XP_013719755.1
OG0017870	CARHR256600	XP_013732864.1, XP_048606898.1
OG0017871	CARHR255930, CARHR255920	XP_013687932.1, XP_013749247.1
OG0017872	CARHR255700	XP_013691613.1, XP_048614397.1
OG0017873	CARHR255660	XP_013718607.2, XP_013669552.1
OG0017874	CARHR255220	XP_013742151.2, XP_048596792.1
OG0017875	CARHR254340	XP_013659539.2, XP_022556178.1
OG0017876	CARHR253610	XP_013676962.1, XP_013657300.2
OG0017877	CARHR177450	XP_013688888.2, XP_013713260.2
OG0017878	CARHR176480	XP_013681731.2, XP_022561329.1
OG0017879	CARHR176160	XP_013677921.1, XP_013677920.2
OG0017880	CARHR175460	XP_048618336.1, XP_013698156.2
OG0017881	CARHR174910	XP_048620135.1
OG0017882	CARHR174780	XP_013743294.1, XP_013659461.1
OG0017884	CARHR217710	XP_013688352.1, XP_013679207.2
OG0017885	CARHR173530	XP_022561893.2, XP_022543714.2
OG0017887	CARHR217280	XP_013746786.2, XP_022545597.2
OG0017888	CARHR216760	XP_022569932.2, XP_013680236.2
OG0017889	CARHR217980	XP_013743603.2, XP_013641648.1
OG0017890	CARHR218280	XP_013647008.1, XP_013708178.2
OG0017891	CARHR218310	XP_013652848.1, XP_048620408.1
OG0017892	CARHR218420	XP_013732603.1, NP_001302598.1
OG0017893	CARHR218720	XP_022564746.1, XP_022548723.1
OG0017894	CARHR219270	XP_048634303.1, XP_013723163.2
OG0017895	CARHR219680	XP_048610660.1, XP_013726333.2
OG0017896	CARHR220070	XP_013708716.1, XP_013695457.2
OG0017897	CARHR220060	XP_013742873.2, NP_001303215.1
OG0017898	CARHR220420	XP_013686748.1, XP_048634013.1
OG0017899	CARHR220490	XP_013746624.2, XP_013690911.1
OG0017900	CARHR220730	XP_013644414.1, XP_013734378.1
OG0017901	CARHR289990	XP_013674641.1, XP_013651791.1
OG0017902	CARHR168670	XP_013647164.2, XP_013675509.2
OG0017904	CARHR213300	XP_013743372.2, XP_013687072.1
OG0017905	CARHR142490	XP_013734881.1, XP_013734856.2
OG0017906	CARHR142240	XP_013751991.2, XP_013687368.2
OG0017907	CARHR141880	XP_013710495.1, XP_013747627.1, XP_013750948.1
OG0017908	CARHR140640	XP_022575365.1, XP_022557321.1, XP_013690578.1
OG0017909	CARHR140560	XP_013691952.1, XP_013748160.1
OG0017910	CARHR139950	XP_013751067.3, XP_013691634.1
OG0017911	CARHR139390	XP_013692512.1, XP_013692695.1
OG0017912	CARHR138170	XP_013730818.1, XP_013717392.1
OG0017913	CARHR138040	XP_013673113.2, XP_013730817.2
OG0017914	CARHR137990	XP_013673103.1, XP_048609303.1
OG0017915	CARHR137880	XP_013657033.1, XP_013673089.2
OG0017916	CARHR137140	XP_013724352.1, XP_013681513.2
OG0017917	CARHR137280	XP_048608605.1
OG0017918	CARHR212050	XP_022554134.2, XP_048623751.1
OG0017919	CARHR212030	XP_013730092.2, XP_013723361.2
OG0017920	CARHR212020	XP_013732730.2
OG0017921	CARHR211880	XP_013723479.2, XP_013730120.1
OG0017922	CARHR211520	XP_013720200.2
OG0017923	CARHR170720	XP_013711834.1, XP_013711537.2
OG0017924	CARHR209740	XP_048607739.1, XP_022563147.1
OG0017925	CARHR193240	XP_013667352.2, XP_013727586.2
OG0017926	CARHR192100	XP_013665896.2, XP_022568030.2
OG0017927	CARHR273730	XP_013711501.2, XP_022565984.1
OG0017928	CARHR273080	XP_022549062.1, XP_048624928.1
OG0017929	CARHR272850	XP_013701006.2, XP_048598942.1
OG0017930	CARHR278450	XP_048606641.1, XP_048637924.1
OG0017931	CARHR278700	XP_013700900.1, XP_048616661.1, XP_013678370.1
OG0017932	CARHR281250	XP_013710089.1, XP_013653748.1
OG0017933	CARHR281350	XP_013653643.1, XP_013651737.1
OG0017934	CARHR281500	XP_013661392.2, XP_013688514.2
OG0017935	CARHR281650	XP_013688596.1, XP_013661386.1
OG0017936	CARHR248070	XP_048595095.1, XP_013697605.2
OG0017937	CARHR248080	XP_022571810.2, XP_013697889.2
OG0017938	CARHR248250, CARHR048240	XP_048595096.1, XP_048623035.1
OG0017939	CARHR248570, CARHR000050	XP_048596133.1
OG0017940	CARHR249100	XP_022571040.2, XP_013660554.2
OG0017941	CARHR249160	XP_013684341.2, XP_013735314.1
OG0017945	CARHR125520	XP_048610629.1, XP_048636755.1
OG0017946	CARHR123200	XP_013672904.1, XP_013730402.2
OG0017947	CARHR123030	XP_013707479.1, XP_048631842.1
OG0017948	CARHR007670	XP_022546181.1, XP_013729527.2
OG0017949	CARHR119480	XP_013653700.1
OG0017950	CARHR042470	XP_013640359.2, XP_013686511.1
OG0017951	CARHR118370	XP_048597376.1, XP_013712632.2
OG0017952	CARHR115450	XP_013734976.2, XP_013693630.2
OG0017953	CARHR075470	XP_048636266.1, XP_048614351.1
OG0017954	CARHR075370	XP_013684247.1, XP_013735635.2
OG0017955	CARHR080860	XP_013735905.2, XP_013684451.1
OG0017956	CARHR075200	XP_013735612.2, XP_013684266.1
OG0017957	CARHR074960	XP_048632125.1, XP_013679602.3
OG0017958	CARHR074910	XP_048629961.1, XP_013689835.1
OG0017959	CARHR212380	XP_048631766.1, XP_022554870.1
OG0017960	CARHR082870	XP_048613011.1, XP_013662449.1
OG0017961	CARHR212290	XP_013723288.1, XP_013648801.2
OG0017962	CARHR212200	XP_022553323.1
OG0017963	CARHR234550	XP_013738128.2, XP_022562218.1
OG0017964	CARHR234500	XP_022546479.2, XP_048621727.1, XP_022573202.2, XP_013655538.2
OG0017965	CARHR234390	XP_013724496.1, XP_022573176.1
OG0017966	CARHR076870	XP_048614239.1, XP_022575666.2
OG0017967	CARHR077350	XP_013747666.2
OG0017968	CARHR077480	XP_013745023.2, XP_013735738.2
OG0017969	CARHR077520	XP_048614866.1, XP_013752013.2
OG0017970	CARHR077590	XP_048612834.1, XP_013713053.2
OG0017971	CARHR077600	XP_013714896.2, XP_013712974.2
OG0017974	CARHR079000	XP_013750774.2, XP_013723577.1
OG0017975	CARHR183970	XP_048635942.1, XP_048615238.1
OG0017976	CARHR079700	XP_013750715.2, XP_048615405.1
OG0017977	CARHR079690	XP_013732399.2, XP_048601682.1
OG0017978	CARHR080060	XP_013693166.3, XP_048615395.1
OG0017979	CARHR080220	XP_048636081.1, XP_048615391.1
OG0017980	CARHR080880	XP_013646364.2, XP_048602218.1
OG0017982	CARHR082320	XP_022575996.1
OG0017983	CARHR082630	XP_013695690.1, XP_013750500.2
OG0017984	CARHR083120	XP_013697666.2, XP_013750459.2
OG0017985	CARHR083140	XP_013697667.1, XP_013750460.1
OG0017986	CARHR134150	XP_013734598.2
OG0017987	CARHR130560	XP_048634466.1, XP_048611014.1
OG0017989	CARHR130640	XP_048631432.1, XP_013748436.1, XP_013691981.2
OG0017990	CARHR132280	XP_013682659.1, XP_013744753.1
OG0017991	CARHR132680	XP_048611369.1, XP_048636491.1
OG0017993	CARHR015850	XP_048638291.1, XP_013658844.3
OG0017994	CARHR016080	XP_048614080.1, XP_013641492.1
OG0017995	CARHR016100	XP_022558706.1, XP_022543892.2
OG0017996	CARHR017420	XP_013712441.1, XP_013731192.1
OG0017997	CARHR018260	XP_013641761.2, XP_013744615.2
OG0017998	CARHR018920	XP_022546038.1, XP_022566525.2
OG0017999	CARHR019180	XP_013664614.1
OG0018000	CARHR019650	XP_013664641.3, XP_013664423.1
OG0018001	CARHR020670	XP_048612673.1, XP_013730008.2
OG0018002	CARHR020720	XP_013642029.1, XP_013729967.1
OG0018003	CARHR020730	XP_013642030.1, XP_013729968.2
OG0018004	CARHR020780	XP_013642034.2, XP_013729996.1
OG0018005	CARHR021900	XP_022561285.1, XP_022561361.1, XP_022548688.1, XP_048612747.1, XP_022543930.1
OG0018006	CARHR022810	XP_048612791.1, XP_013752348.1
OG0018007	CARHR226110, CARHR178910	XP_022543508.2, XP_048602967.1, NP_001302959.1
OG0018008	CARHR023180	XP_013725977.2, XP_013693810.1
OG0018009	CARHR023650	XP_013738221.2, XP_013698277.2
OG0018010	CARHR024110	XP_048596908.1, XP_013698085.2
OG0018011	CARHR024870	XP_048614509.1, XP_013695454.2
OG0018012	CARHR025470	XP_013698190.1, XP_013642075.1
OG0018013	CARHR026130	XP_048606777.1, XP_048626647.1, XP_013657131.2
OG0018014	CARHR026810	XP_048619791.1, XP_022544473.2
OG0018015	CARHR231850	XP_013739205.1, XP_048600099.1
OG0018017	CARHR232800	XP_013738052.1, XP_022555347.1
OG0018018	CARHR116650	XP_048597401.1, XP_013681429.2
OG0018020	CARHR294540	XP_022573894.2, XP_048612367.1
OG0018021	CARHR117760	XP_022568292.2, XP_013743872.1
OG0018022	CARHR118150	XP_013660055.2, XP_013711816.1
OG0018023	CARHR184630	XP_022571066.2, XP_048612335.1
OG0018024	CARHR262860	XP_013710424.1, XP_048628867.1, XP_013660066.1
OG0018025	CARHR293140	XP_048633625.1, XP_013688623.2
OG0018026	CARHR292940	XP_013743651.2, XP_013692842.2
OG0018027	CARHR113940	XP_013688338.2, XP_048633593.1
OG0018028	CARHR113580	XP_048612267.1, XP_013743575.2
OG0018029	CARHR112300	XP_013717020.2, XP_048633546.1, XP_048621043.1
OG0018030	CARHR013630	XP_013708298.1, XP_013641219.2
OG0018031	CARHR011540	XP_022547046.1, XP_022564521.2
OG0018033	CARHR009600	XP_013693022.1, XP_013640985.1
OG0018034	CARHR008850	XP_013641037.1, XP_013711367.2
OG0018035	CARHR007530	XP_013657571.1, XP_013729494.1
OG0018036	CARHR007060	XP_022558511.2, XP_013687139.2
OG0018037	CARHR005670	XP_048618827.1
OG0018038	CARHR005570	XP_048599433.1, XP_013697324.1
OG0018039	CARHR005090	XP_013716445.1
OG0018040	CARHR004950	XP_022548870.2, XP_022558628.1
OG0018041	CARHR004320	XP_013693316.1, XP_013666433.2
OG0018042	CARHR004230	XP_013697923.2, XP_013666438.3
OG0018043	CARHR003480	XP_013701836.2
OG0018044	CARHR003450	XP_013698375.2, XP_013666397.2
OG0018045	CARHR002900	XP_048621937.1, XP_013693892.2
OG0018046	CARHR002100	XP_013664883.1, XP_048597968.1, XP_013664885.2
OG0018047	CARHR001250	XP_013673033.1, XP_013647602.2
OG0018048	CARHR000970	XP_048614486.1, XP_013697757.2
OG0018049	CARHR000400	XP_013730444.2, XP_022566801.1
OG0018050	CARHR000390	XP_013730443.2, XP_013722194.2
OG0018051	CARHR000350	XP_048597997.1, XP_048621427.1
OG0018052	CARHR199000	XP_022575816.1
OG0018053	CARHR199180	XP_022572676.2, XP_048607912.1
OG0018054	CARHR198670	XP_022565694.1, XP_048598267.1
OG0018055	CARHR198340	XP_013662366.2
OG0018056	CARHR198010	XP_013720899.1, XP_022549238.2
OG0018057	CARHR195460	XP_013679304.3, XP_013722281.1
OG0018058	CARHR194970	XP_013722319.1
OG0018059	CARHR194760	XP_013683152.2, XP_013713117.2
OG0018060	CARHR194060	XP_013667402.2, XP_013683499.2
OG0018061	CARHR186660	XP_013660829.2, XP_013737439.2
OG0018063	CARHR185110	XP_013663070.2, XP_013677969.1
OG0018064	CARHR185260	XP_013647327.2, XP_048617833.1
OG0018065	CARHR286230, CARHR286170	XP_013644162.2, XP_013703376.1
OG0018066	CARHR199780	XP_022554633.1
OG0018067	CARHR184230	XP_022543505.2
OG0018068	CARHR206890	XP_048623196.1, XP_013715624.2
OG0018069	CARHR207400	XP_013715215.3, XP_022567605.2
OG0018070	CARHR216350, CARHR208160	XP_013724295.2, XP_013680438.1
OG0018071	CARHR208500	XP_048607760.1, XP_013678555.2
OG0018072	CARHR189110	XP_048604315.1, XP_013700496.1
OG0018073	CARHR189160	XP_048617934.1
OG0018074	CARHR275110	XP_048625738.1, XP_013675183.2
OG0018075	CARHR275160	XP_048595417.1, XP_022568064.2
OG0018076	CARHR275290	XP_048632673.1, XP_013698159.2
OG0018077	CARHR275310	XP_013693626.2, XP_013736907.1
OG0018078	CARHR275590	XP_013642812.1, XP_013718228.2
OG0018079	CARHR272480	XP_048598932.1, XP_048623649.1
OG0018080	CARHR158810	XP_013703774.1, XP_013737012.2
OG0018081	CARHR057370, CARHR157880	XP_013746277.2, XP_013642427.2
OG0018082	CARHR157740	XP_048638566.1
OG0018083	CARHR155510	XP_013646964.1, XP_048608905.1
OG0018084	CARHR222320	XP_013698693.1, XP_013642746.1
OG0018085	CARHR153440	XP_022543778.1
OG0018086	CARHR023450	XP_048638585.1, XP_048621924.1
OG0018087	CARHR152360	XP_013666881.2, XP_013675650.1
OG0018088	CARHR153630	XP_048621027.1, XP_048597489.1
OG0018090	CARHR061610	XP_013689490.2, XP_013652733.1
OG0018091	CARHR061750	XP_013689518.2
OG0018092	CARHR061970	XP_013695935.1, XP_013652230.2
OG0018094	CARHR064520	XP_013649451.2, XP_048617302.1
OG0018095	CARHR291050	XP_013649499.1, XP_013676396.1
OG0018096	CARHR070810	XP_013657982.2, XP_048592290.1
OG0018097	CARHR070680	XP_048617476.1, XP_013650059.2
OG0018098	CARHR070600	XP_013688402.1, XP_013650066.2
OG0018099	CARHR069930	XP_013702442.2, XP_013717956.2
OG0018100	CARHR069240	XP_013717912.2, NP_001303078.1
OG0018101	CARHR068600	XP_013693201.2, XP_013671072.1, XP_013699059.1, XP_013649911.2
OG0018102	CARHR068500	XP_013702301.1, XP_013649924.2
OG0018103	CARHR068470	XP_013648892.1, XP_022568920.1
OG0018104	CARHR068020	XP_013648872.2, XP_048615970.1
OG0018105	CARHR067990	XP_022551905.1, XP_013674875.2
OG0018106	CARHR067890	XP_048617403.1, XP_022560438.2
OG0018107	CARHR067210	XP_048592181.1, XP_013708465.1
OG0018108	CARHR066010	XP_048613387.1, XP_013676622.1
OG0018109	CARHR143510	XP_022574685.2, XP_048612450.1
OG0018110	CARHR065540	XP_022546761.2, XP_013701008.1
OG0018111	CARHR072850	XP_022570484.1
OG0018112	CARHR072960	XP_013701492.1, XP_048591686.1
OG0018113	CARHR073080	XP_048617574.1, XP_048592390.1
OG0018114	CARHR074610	XP_013678630.2, XP_022544680.1
OG0018115	CARHR087300	XP_013685643.2, XP_013749917.2
OG0018116	CARHR087480	XP_013670441.3, XP_022567379.1
OG0018117	CARHR087770	XP_013673222.2, XP_022544446.2
OG0018118	CARHR087860	XP_022544390.2, XP_022550972.1
OG0018119	CARHR087870	XP_013679737.1, XP_013691692.1
OG0018120	CARHR151450	XP_013724766.2, XP_048600849.1
OG0018121	CARHR088490	XP_013749830.2, XP_013737791.3
OG0018122	CARHR090100	XP_048609053.1, XP_048632414.1
OG0018123	CARHR090370	XP_048595211.1, XP_013644899.2
OG0018124	CARHR093350	XP_013642229.2, XP_013684694.2
OG0018125	CARHR093810	XP_022575888.1, XP_048613488.1, XP_013751595.2
OG0018126	CARHR098030, CARHR098020	XP_048614364.1
OG0018128	CARHR098920	XP_013749210.2, XP_048612532.1
OG0018129	CARHR099880	XP_013747739.1, XP_013747735.2
OG0018130	CARHR099900	XP_013700660.2, XP_013747728.2
OG0018131	CARHR217420	XP_013714964.2, XP_013645214.2
OG0018133	CARHR102890	XP_013736768.1, XP_022572349.1
OG0018134	CARHR105150	XP_013706270.1, XP_013661415.1
OG0018135	CARHR104980	XP_048623870.1, XP_022548080.2
OG0018136	CARHR103670	XP_013652895.1, XP_048619444.1
OG0018137	CARHR103630	XP_013652893.2, XP_048619442.1
OG0018138	CARHR105070	XP_013736732.2, XP_013736733.2
OG0018139	CARHR104750	XP_048595545.1, XP_048623874.1
OG0018140	CARHR105420	XP_013705544.1, XP_013729254.2
OG0018141	CARHR106000	XP_013742672.1, XP_013656860.2
OG0018142	CARHR106300	XP_013742655.1, XP_013691875.1
OG0018143	CARHR106800	XP_013719450.1, XP_013688073.1
OG0018144	CARHR107690	XP_013686081.1, XP_013744624.1
OG0018145	CARHR109130	XP_013739000.1, XP_013731395.1
OG0018146	CARHR109750	XP_048618518.1, XP_013652743.1
OG0018147	CARHR111290	XP_013664286.2, XP_048621063.1
OG0018148	CARHR111350	XP_013664361.2, XP_013742417.2
OG0018149	CARHR043860	XP_013640618.2, XP_013700002.2
OG0018150	CARHR042950	XP_022543846.2, XP_048616433.1
OG0018151	CARHR042340	XP_013646248.1, XP_048616418.1
OG0018152	CARHR042130	XP_048636914.1, XP_048616614.1
OG0018153	CARHR038990	XP_022559803.2, XP_048628235.1
OG0018154	CARHR039180	XP_048593527.1, XP_048621639.1
OG0018155	CARHR038110	XP_013655599.2
OG0018156	CARHR046070	XP_013675965.1, XP_013652686.1
OG0018157	CARHR003990	XP_013666459.2
OG0018158	CARHR162660	XP_048620547.1, XP_013659845.2
OG0018159	CARHR162950	XP_013697292.2, XP_013684781.1
OG0018160	CARHR163050	XP_048597057.1
OG0018161	CARHR164940	XP_022546849.2, XP_013736863.2
OG0018162	CARHR166520	XP_013663292.2, XP_013663425.2
OG0018164	CARHR166580	XP_013702572.2, XP_013648028.2
OG0018165	CARHR166670	XP_022563382.2, XP_013663408.2
OG0018166	CARHR167640	XP_013752488.1
OG0018167	CARHR168000	XP_048620535.1
OG0018168	CARHR168920	XP_013663498.2, XP_048597211.1
