Orthogroup	Cardamine_hirsuta	Cardamine_glauca
OG0015200	CARHR193030	Cg008G300330
OG0015201	CARHR179670	Cg008G319710
OG0015202	CARHR284960	Cg008G317430
OG0015203	CARHR284920	Cg008G317400
OG0015205	CARHR261210	Cg003G084170
OG0015206	CARHR256650	Cg003G084040
OG0015207	CARHR256640	Cg003G084030
OG0015208	CARHR256620	Cg003G084020
OG0015209	CARHR256310	Cg003G083900
OG0015210	CARHR256180	Cg003G083780
OG0015211	CARHR255960	Cg003G083480
OG0015212	CARHR255870	Cg003G083340
OG0015213	CARHR255800	Cg003G083210
OG0015214	CARHR255690	Cg003G083130
OG0015215	CARHR255670	Cg003G083110
OG0015216	CARHR255650	Cg003G083090, Cg004G140520
OG0015217	CARHR255510	Cg003G082790
OG0015218	CARHR255400	Cg003G082650
OG0015219	CARHR255350	Cg003G082580
OG0015220	CARHR255320	Cg003G082550
OG0015221	CARHR254800	Cg003G082160
OG0015222	CARHR254790	Cg003G082150
OG0015223	CARHR254430	Cg003G081840
OG0015224	CARHR254300	Cg003G081730
OG0015225	CARHR254130	Cg003G081630
OG0015226	CARHR259290	Cg008G313320
OG0015227	CARHR229440	Cg001G018420
OG0015228	CARHR253430	Cg003G080930
OG0015230	CARHR253150	Cg003G080710
OG0015231	CARHR253090	Cg003G080660
OG0015232	CARHR253040	Cg003G080610
OG0015233	CARHR252930	Cg003G080500, Cg003G093450
OG0015234	CARHR252740	Cg003G093650, Cg003G080330
OG0015236	CARHR252340	Cg003G094070, Cg003G079940
OG0015237	CARHR178650	Cg008G320790
OG0015238	CARHR178260	Cg008G321140
OG0015239	CARHR178230	Cg008G321160
OG0015240	CARHR178160	Cg008G321250
OG0015241	CARHR176840	Cg008G322350
OG0015242	CARHR176410	Cg008G322730
OG0015243	CARHR176220	Cg008G322930
OG0015244	CARHR176170	Cg008G322980
OG0015245	CARHR176120	Cg008G323040
OG0015246	CARHR066620	Cg007G273990
OG0015247	CARHR176010	Cg008G323150
OG0015248	CARHR175990	Cg008G323160
OG0015249	CARHR045120	Cg006G194840
OG0015251	CARHR175480	Cg008G323680
OG0015252	CARHR175370	Cg008G323790
OG0015253	CARHR002750	Cg006G243020
OG0015255	CARHR174430	Cg008G324570
OG0015258	CARHR173950	Cg008G324970
OG0015259	CARHR173970	Cg008G324950
OG0015260	CARHR217050	Cg001G033580
OG0015261	CARHR102420	Cg004G143980
OG0015262	CARHR216840	Cg001G033820
OG0015263	CARHR102920	Cg004G144770
OG0015264	CARHR216780	Cg001G033910
OG0015266	CARHR101710	Cg004G143220
OG0015267	CARHR231580	Cg001G016730
OG0015268	CARHR218370	Cg001G030940
OG0015269	CARHR101170	Cg004G142760
OG0015270	CARHR101160	Cg004G142750
OG0015271	CARHR218820	Cg001G029790
OG0015272	CARHR219230	Cg001G029280
OG0015273	CARHR219440	Cg001G028980
OG0015274	CARHR219940	Cg001G028490
OG0015275	CARHR220030	Cg001G028420
OG0015276	CARHR220500	Cg001G027920
OG0015277	CARHR220670	Cg001G027550
OG0015278	CARHR220680	Cg001G027540
OG0015279	CARHR099080	Cg004G140510
OG0015280	CARHR221430	Cg001G026940
OG0015281	CARHR222170	Cg001G026070
OG0015282	CARHR097490	Cg004G138580
OG0015283	CARHR262280	Cg001G040370
OG0015284	CARHR262070	Cg001G040550
OG0015285	CARHR261810	Cg001G040860
OG0015286	CARHR261800	Cg001G040870
OG0015288	CARHR213710	Cg001G041560
OG0015289	CARHR212990	Cg001G042230
OG0015290	CARHR103070	Cg004G145020
OG0015291	CARHR143460	Cg005G157560
OG0015292	CARHR143370	Cg005G157630
OG0015293	CARHR143350	Cg005G157650
OG0015294	CARHR143310	Cg005G157700, Cg005G157690
OG0015295	CARHR143160	Cg005G157840
OG0015296	CARHR143140	Cg005G157860
OG0015297	CARHR143130	Cg005G157870
OG0015298	CARHR143000	Cg005G158020
OG0015299	CARHR142990	Cg005G158030
OG0015300	CARHR142950	Cg005G158070
OG0015301	CARHR142920	Cg005G158100
OG0015302	CARHR142890	Cg005G158130
OG0015303	CARHR090660	Cg004G131980
OG0015304	CARHR142430	Cg005G158590
OG0015305	CARHR142270	Cg005G158780
OG0015306	CARHR142250	Cg005G158800
OG0015307	CARHR142050	Cg005G159000
OG0015308	CARHR141980	Cg005G159070
OG0015309	CARHR141860	Cg005G159180
OG0015310	CARHR141770	Cg005G159270
OG0015311	CARHR141630	Cg005G159370
OG0015312	CARHR141320	Cg005G159680
OG0015313	CARHR141150	Cg005G159840
OG0015314	CARHR140840	Cg005G160150
OG0015315	CARHR140830	Cg005G160160
OG0015316	CARHR140810	Cg005G160180
OG0015317	CARHR140580	Cg005G160430
OG0015318	CARHR140460	Cg005G160560
OG0015319	CARHR140440	Cg005G160580
OG0015320	CARHR140400	Cg005G160610
OG0015321	CARHR140370	Cg005G160640
OG0015322	CARHR140290	Cg005G160760
OG0015323	CARHR140270	Cg005G160780
OG0015324	CARHR140160	Cg005G160880
OG0015325	CARHR140110	Cg005G160940
OG0015326	CARHR139930	Cg005G161110
OG0015327	CARHR139520	Cg005G161480
OG0015328	CARHR139270	Cg005G161690
OG0015329	CARHR139160	Cg005G161800
OG0015330	CARHR138830	Cg005G162150
OG0015331	CARHR138670	Cg005G162280
OG0015332	CARHR138550	Cg005G162400
OG0015333	CARHR138510	Cg005G162440
OG0015334	CARHR138310	Cg005G162640
OG0015335	CARHR138150	Cg005G162810
OG0015336	CARHR138020	Cg005G162930
OG0015337	CARHR137970	Cg005G162980
OG0015338	CARHR137930	Cg005G163040
OG0015339	CARHR137840	Cg005G163190
OG0015340	CARHR137830	Cg005G163200
OG0015341	CARHR137780	Cg005G163290
OG0015342	CARHR137730	Cg005G163380
OG0015343	CARHR137490	Cg005G163570
OG0015344	CARHR137070	Cg005G163990
OG0015345	CARHR137290	Cg005G163760
OG0015346	CARHR136650	Cg005G164420
OG0015347	CARHR211870	Cg008G282370
OG0015348	CARHR211860	Cg008G282380
OG0015349	CARHR211580	Cg008G282640
OG0015350	CARHR211540	Cg008G282680
OG0015351	CARHR211400	Cg008G282800
OG0015352	CARHR211360	Cg008G282830
OG0015353	CARHR211320	Cg008G282870
OG0015354	CARHR211180	Cg008G283000
OG0015355	CARHR211120	Cg008G283050
OG0015356	CARHR210730	Cg008G283430
OG0015357	CARHR210640	Cg008G283490
OG0015358	CARHR210260	Cg008G283790
OG0015359	CARHR210240	Cg008G283810
OG0015360	CARHR210220	Cg008G283830
OG0015361	CARHR210060	Cg008G284000
OG0015362	CARHR265950	Cg003G099740
OG0015364	CARHR209870	Cg008G284200
OG0015365	CARHR209640	Cg008G284410
OG0015366	CARHR203490	Cg008G290250
OG0015367	CARHR209600	Cg008G284450
OG0015368	CARHR209460	Cg008G284580
OG0015369	CARHR209400	Cg008G284630
OG0015370	CARHR209340	Cg008G284710
OG0015371	CARHR209180	Cg008G284850
OG0015372	CARHR209000	Cg008G285070
OG0015373	CARHR208990	Cg008G285080
OG0015374	CARHR193580	Cg008G299820
OG0015375	CARHR192600	Cg008G300720
OG0015376	CARHR192710	Cg008G300610
OG0015377	CARHR191990	Cg008G301280
OG0015378	CARHR191940	Cg008G301340
OG0015379	CARHR235400	Cg001G012970
OG0015380	CARHR191850	Cg008G301430
OG0015381	CARHR191810	Cg008G301480
OG0015382	CARHR191660	Cg008G301630
OG0015383	CARHR191480	Cg008G301810
OG0015384	CARHR191410	Cg008G301890
OG0015385	CARHR191250	Cg008G302050
OG0015386	CARHR191120	Cg008G302200
OG0015387	CARHR191060	Cg008G302260
OG0015388	CARHR190840	Cg008G302470
OG0015389	CARHR274420	Cg003G108430
OG0015390	CARHR274260	Cg003G108280
OG0015391	CARHR274230	Cg003G108250
OG0015393	CARHR059780	Cg007G267200
OG0015394	CARHR273670	Cg003G107750
OG0015395	CARHR273410	Cg003G107500
OG0015396	CARHR273350	Cg003G107440
OG0015397	CARHR285770	Cg003G107050
OG0015398	CARHR285290	Cg003G106680
OG0015399	CARHR285820	Cg003G107100
OG0015400	CARHR285560	Cg003G106850
OG0015401	CARHR276950	Cg003G110940
OG0015402	CARHR277110	Cg003G111090
OG0015403	CARHR277140	Cg003G111130
OG0015404	CARHR277210	Cg003G111180
OG0015405	CARHR277220	Cg003G111190
OG0015406	CARHR277240	Cg003G111210
OG0015407	CARHR277280	Cg003G111220
OG0015408	CARHR277290	Cg003G111230
OG0015409	CARHR277510	Cg003G111440
OG0015410	CARHR277830	Cg003G111750
OG0015411	CARHR277860	Cg003G111780
OG0015412	CARHR133030	Cg005G167930
OG0015413	CARHR278140	Cg003G112070
OG0015414	CARHR278250	Cg003G112210
OG0015415	CARHR278270	Cg003G112230
OG0015416	CARHR278300	Cg003G112250
OG0015417	CARHR278390	Cg003G112340
OG0015418	CARHR278420	Cg003G112370
OG0015419	CARHR278480	Cg003G112420
OG0015420	CARHR278560	Cg003G112510
OG0015421	CARHR278630	Cg003G112580
OG0015422	CARHR278840	Cg003G112810
OG0015423	CARHR278890	Cg003G112860
OG0015424	CARHR279080	Cg003G113000
OG0015425	CARHR279230	Cg003G113280
OG0015426	CARHR279370	Cg003G113400
OG0015427	CARHR279500	Cg003G113540
OG0015429	CARHR279670	Cg003G113720
OG0015430	CARHR279890	Cg003G113970
OG0015431	CARHR279910	Cg003G113990
OG0015432	CARHR279980	Cg003G114050
OG0015433	CARHR280050	Cg003G114140
OG0015434	CARHR280110	Cg003G114190
OG0015435	CARHR280160	Cg003G114250
OG0015436	CARHR280280	Cg003G114390
OG0015437	CARHR280290	Cg003G114400
OG0015438	CARHR280340	Cg003G114440
OG0015439	CARHR280600	Cg003G114700
OG0015440	CARHR115980	Cg013G330200
OG0015441	CARHR280810	Cg003G114900
OG0015442	CARHR280840	Cg003G114930
OG0015443	CARHR281050	Cg003G115140
OG0015444	CARHR281200	Cg003G115280
OG0015445	CARHR281220	Cg003G115300
OG0015446	CARHR034750	Cg006G208190
OG0015447	CARHR281410	Cg003G115520
OG0015448	CARHR281480	Cg003G115580
OG0015449	CARHR281530	Cg003G115630
OG0015450	CARHR281580	Cg003G115680
OG0015451	CARHR281710	Cg003G115830
OG0015452	CARHR281820	Cg003G096980, Cg003G115900
OG0015453	CARHR248110	Cg003G075970
OG0015454	CARHR248920	Cg003G076660, Cg014G332910
OG0015455	CARHR248610	Cg003G076430, Cg014G333150
OG0015456	CARHR248420	Cg014G333340, Cg003G076240
OG0015457	CARHR249060	Cg014G332750, Cg003G076850
OG0015458	CARHR249070	Cg014G332740, Cg003G076860
OG0015459	CARHR249210	Cg003G077000, Cg014G332610
OG0015460	CARHR249300	Cg003G077080, Cg014G332550
OG0015461	CARHR249400	Cg014G332440, Cg003G077170
OG0015462	CARHR249970	Cg003G077760, Cg014G331880
OG0015463	CARHR249790	Cg014G332040, Cg003G077570
OG0015464	CARHR249690	Cg003G077470, Cg014G332150
OG0015465	CARHR249600	Cg003G077380, Cg014G332240
OG0015466	CARHR250790	Cg014G330990, Cg003G078560
OG0015467	CARHR250900	Cg003G078670, Cg014G330880
OG0015468	CARHR250920	Cg014G330860, Cg003G078690
OG0015469	CARHR250940	Cg014G330850, Cg003G078700
OG0015470	CARHR293790	Cg003G113180
OG0015471	CARHR251280	Cg003G079000, Cg003G094950
OG0015472	CARHR178990	Cg008G320450
OG0015473	CARHR179080	Cg008G320350
OG0015474	CARHR179110	Cg008G320330
OG0015475	CARHR179120	Cg008G320320
OG0015476	CARHR179260	Cg008G320020
OG0015477	CARHR179450	Cg008G319890
OG0015478	CARHR179500	Cg008G319830
OG0015479	CARHR179610	Cg008G319730
OG0015480	CARHR179680	Cg008G319690
OG0015481	CARHR179700	Cg008G319660
OG0015482	CARHR180180	Cg008G319050
OG0015483	CARHR126040	Cg005G174430
OG0015484	CARHR126860	Cg005G173730
OG0015485	CARHR126480	Cg005G174050
OG0015486	CARHR125890	Cg005G174570
OG0015487	CARHR125850	Cg005G174610
OG0015488	CARHR125820	Cg005G174620
OG0015489	CARHR125650	Cg005G174750
OG0015490	CARHR125090	Cg005G175190
OG0015491	CARHR124960	Cg005G175310
OG0015492	CARHR124940	Cg005G175330
OG0015493	CARHR124370	Cg005G175860
OG0015494	CARHR123640	Cg005G176500
OG0015495	CARHR123490	Cg005G176690
OG0015496	CARHR123210	Cg005G176980
OG0015497	CARHR122350	Cg005G177860
OG0015498	CARHR121950	Cg005G178270
OG0015499	CARHR121770	Cg005G178470
OG0015500	CARHR121650	Cg005G178580
OG0015501	CARHR121580	Cg005G178630
OG0015502	CARHR121250	Cg005G179000
OG0015503	CARHR121080	Cg005G179180
OG0015504	CARHR121000	Cg005G179210
OG0015505	CARHR120970	Cg005G179240
OG0015506	CARHR120860	Cg005G179290
OG0015507	CARHR120810	Cg005G179330
OG0015508	CARHR120540	Cg005G179620
OG0015509	CARHR119390	Cg005G182150
OG0015510	CARHR119420	Cg005G182110
OG0015511	CARHR119530	Cg005G181860
OG0015512	CARHR119700	Cg005G181590
OG0015514	CARHR119970	Cg005G181090
OG0015515	CARHR119040	Cg005G182570
OG0015516	CARHR119030	Cg005G182620
OG0015517	CARHR118790	Cg005G183020
OG0015518	CARHR118750	Cg005G183200
OG0015519	CARHR119010	Cg005G182690
OG0015520	CARHR118490	Cg005G184470
OG0015521	CARHR107570	Cg004G153380
OG0015522	CARHR007470	Cg006G238370
OG0015523	CARHR248130	Cg003G075990
OG0015524	CARHR120050	Cg005G184710
OG0015525	CARHR114530	Cg005G185220
OG0015526	CARHR115230	Cg005G185600
OG0015527	CARHR115130	Cg005G185680
OG0015528	CARHR115100	Cg005G185780
OG0015529	CARHR115020	Cg005G186060
OG0015530	CARHR114940	Cg005G186160
OG0015531	CARHR114820	Cg005G186250
OG0015532	CARHR115320	Cg005G186720
OG0015533	CARHR115440	Cg005G186990
OG0015534	CARHR235100	Cg001G013290
OG0015535	CARHR075440	Cg004G116550
OG0015536	CARHR075360	Cg004G116460
OG0015537	CARHR075110	Cg004G116210
OG0015538	CARHR075070	Cg004G116170
OG0015539	CARHR027590	Cg006G218570
OG0015540	CARHR075000	Cg004G116080
OG0015541	CARHR074970	Cg004G116040
OG0015542	CARHR074920	Cg004G115990
OG0015543	CARHR074900	Cg004G115980
OG0015544	CARHR074870	Cg004G115950
OG0015545	CARHR212330	Cg008G281900
OG0015546	CARHR082860	Cg004G124210
OG0015547	CARHR212300	Cg008G281930
OG0015548	CARHR212270	Cg008G281960
OG0015549	CARHR212260	Cg008G281970
OG0015550	CARHR123610	Cg005G176540
OG0015551	CARHR212240	Cg008G281990
OG0015552	CARHR212190	Cg008G282040
OG0015553	CARHR212170	Cg008G282060
OG0015554	CARHR212160	Cg008G282070
OG0015555	CARHR234140	Cg001G014140
OG0015556	CARHR234410	Cg001G013880
OG0015557	CARHR075830	Cg004G116930
OG0015558	CARHR075880	Cg004G116980
OG0015559	CARHR076070	Cg004G117230
OG0015560	CARHR076080	Cg004G117240
OG0015561	CARHR076100	Cg004G117260
OG0015562	CARHR076150	Cg004G117340
OG0015563	CARHR076250	Cg004G117430
OG0015564	CARHR076260	Cg004G117440
OG0015565	CARHR076420	Cg004G117570
OG0015566	CARHR076650	Cg004G117780
OG0015567	CARHR076690	Cg004G117820
OG0015568	CARHR076710	Cg004G117840
OG0015569	CARHR076830	Cg004G117970
OG0015570	CARHR076950	Cg004G118110
OG0015571	CARHR077020	Cg004G118180
OG0015572	CARHR077030	Cg004G118190
OG0015573	CARHR077290	Cg004G118440
OG0015575	CARHR077730	Cg004G119390
OG0015576	CARHR077800	Cg004G119460
OG0015577	CARHR078000	Cg004G119580
OG0015578	CARHR078270	Cg004G119820
OG0015579	CARHR078410	Cg004G119900
OG0015580	CARHR078530	Cg004G119990
OG0015581	CARHR078990	Cg004G120400
OG0015582	CARHR079070	Cg004G120500
OG0015583	CARHR079470	Cg004G120900
OG0015584	CARHR079610	Cg004G121060
OG0015585	CARHR079900	Cg004G121280
OG0015586	CARHR079750	Cg004G121190
OG0015587	CARHR080070	Cg004G121430
OG0015588	CARHR080080	Cg004G121440
OG0015589	CARHR080170	Cg004G121550
OG0015590	CARHR080230	Cg004G121600
OG0015591	CARHR170500	Cg002G046430
OG0015592	CARHR080900	Cg004G122330
OG0015593	CARHR080960	Cg004G122390
OG0015594	CARHR081450	Cg004G122890
OG0015595	CARHR081560	Cg004G123010
OG0015596	CARHR087200	Cg004G128410
OG0015597	CARHR081620	Cg004G123100
OG0015598	CARHR081650	Cg004G123130
OG0015599	CARHR081730	Cg004G123200
OG0015600	CARHR081750	Cg004G123220
OG0015601	CARHR081960	Cg004G123380
OG0015602	CARHR081990	Cg004G123400
OG0015603	CARHR082130	Cg004G123570
OG0015604	CARHR082230	Cg004G123640
OG0015605	CARHR082340	Cg004G123750
OG0015606	CARHR082380	Cg004G123790
OG0015607	CARHR082410	Cg004G123820
OG0015608	CARHR082490	Cg004G123900
OG0015609	CARHR082580	Cg004G123960
OG0015610	CARHR082600	Cg004G123970
OG0015611	CARHR082760	Cg004G124100
OG0015612	CARHR083310	Cg004G124620
OG0015613	CARHR083330	Cg004G124640
OG0015614	CARHR135350	Cg005G165850
OG0015615	CARHR135330	Cg005G165870
OG0015616	CARHR135080	Cg005G166070
OG0015617	CARHR134870	Cg005G166260
OG0015618	CARHR134830	Cg005G166300
OG0015619	CARHR134510	Cg005G166620
OG0015620	CARHR134490	Cg005G166640
OG0015621	CARHR133940	Cg005G167080
OG0015622	CARHR134280	Cg005G166830
OG0015623	CARHR133850	Cg005G167170
OG0015624	CARHR133800	Cg005G167220
OG0015625	CARHR133780	Cg005G167270
OG0015626	CARHR130170	Cg005G170640
OG0015627	CARHR130580	Cg005G170260
OG0015628	CARHR287100	Cg003G085870, Cg003G089100
OG0015629	CARHR130670	Cg005G170160
OG0015630	CARHR130890	Cg005G169930
OG0015631	CARHR131190	Cg005G169780
OG0015632	CARHR131450	Cg005G169570
OG0015633	CARHR131490	Cg005G169520
OG0015634	CARHR131610	Cg005G169410
OG0015635	CARHR131600	Cg005G169420
OG0015636	CARHR101740	Cg004G143250
OG0015637	CARHR131710	Cg005G169310
OG0015638	CARHR132360	Cg005G169270
OG0015639	CARHR132350	Cg005G169260
OG0015640	CARHR132250	Cg005G169160
OG0015641	CARHR132080	Cg005G168970
OG0015642	CARHR131940	Cg005G168840
OG0015643	CARHR131920	Cg005G168820
OG0015644	CARHR133330	Cg005G167650
OG0015645	CARHR133260	Cg005G167730
OG0015646	CARHR133230, CARHR035360	Cg005G167760
OG0015647	CARHR132760	Cg005G168190
OG0015648	CARHR132730	Cg005G168220
OG0015649	CARHR132650	Cg005G168320
OG0015651	CARHR130030	Cg005G170770
OG0015652	CARHR016190	Cg006G230220
OG0015653	CARHR016230	Cg006G230180
OG0015654	CARHR016580	Cg006G229830
OG0015655	CARHR016750	Cg006G229690
OG0015656	CARHR016920	Cg006G229520
OG0015657	CARHR017120	Cg006G229330
OG0015658	CARHR017470	Cg006G228980
OG0015659	CARHR017610	Cg006G228890
OG0015660	CARHR017850	Cg006G228710
OG0015661	CARHR018090	Cg006G228480
OG0015662	CARHR018080	Cg006G228490
OG0015663	CARHR018060	Cg006G228510
OG0015664	CARHR018020	Cg006G228550
OG0015665	CARHR017970	Cg006G228600
OG0015666	CARHR018180	Cg006G228380
OG0015667	CARHR018350	Cg006G228240
OG0015668	CARHR018820	Cg006G227800
OG0015669	CARHR018750	Cg006G227850
OG0015670	CARHR018720	Cg006G227870
OG0015671	CARHR018620	Cg006G228000
OG0015672	CARHR066790	Cg007G274150
OG0015673	CARHR019310	Cg006G227350
OG0015674	CARHR019460	Cg006G227170
OG0015675	CARHR019500	Cg006G227130
OG0015676	CARHR019590	Cg006G227040
OG0015677	CARHR019680	Cg006G226930
OG0015678	CARHR019720	Cg006G226890
OG0015679	CARHR019900	Cg006G226680
OG0015680	CARHR019930	Cg006G226640
OG0015681	CARHR019960	Cg006G226610
OG0015682	CARHR020010	Cg006G226570
OG0015683	CARHR020610	Cg006G225850
OG0015684	CARHR021000	Cg006G225480
OG0015685	CARHR021030	Cg006G225450
OG0015686	CARHR021110	Cg006G225360
OG0015687	CARHR021300	Cg006G225120
OG0015688	CARHR021500	Cg006G224940
OG0015689	CARHR021930	Cg006G224440
OG0015690	CARHR021990	Cg006G224380
OG0015691	CARHR022000	Cg006G224370
OG0015692	CARHR022100	Cg006G224270
OG0015693	CARHR022150	Cg006G224220
OG0015694	CARHR022160	Cg006G224200
OG0015695	CARHR004820	Cg006G240980
OG0015696	CARHR022490	Cg006G223840
OG0015697	CARHR022540	Cg006G223760
OG0015698	CARHR022820	Cg006G223480
OG0015699	CARHR022980	Cg006G223310
OG0015700	CARHR023060	Cg006G223230
OG0015701	CARHR023160	Cg006G223130
OG0015702	CARHR023310	Cg006G222960
OG0015703	CARHR023320	Cg006G222950
OG0015704	CARHR023380	Cg006G222890
OG0015705	CARHR023480	Cg006G222780
OG0015706	CARHR023620	Cg006G222670
OG0015707	CARHR023830	Cg006G222450
OG0015708	CARHR024260	Cg006G222000
OG0015709	CARHR024340	Cg006G221920
OG0015710	CARHR024420	Cg006G221840
OG0015711	CARHR006730	Cg006G239170
OG0015712	CARHR025200	Cg006G221040
OG0015713	CARHR025320	Cg006G220920
OG0015714	CARHR025500	Cg006G220720
OG0015715	CARHR061950	Cg007G269360
OG0015716	CARHR025690	Cg006G220530
OG0015717	CARHR061600	Cg007G269010
OG0015718	CARHR025840	Cg006G220370
OG0015719	CARHR025960	Cg006G220260
OG0015720	CARHR026070	Cg006G220120
OG0015721	CARHR026420	Cg006G219770
OG0015722	CARHR026680	Cg006G219530
OG0015723	CARHR026710	Cg006G219500
OG0015724	CARHR020520	Cg006G225920
OG0015725	CARHR036160	Cg006G204200
OG0015726	CARHR036150	Cg006G204180
OG0015727	CARHR027060	Cg006G219140
OG0015728	CARHR231630	Cg001G016680
OG0015729	CARHR231700	Cg001G016610
OG0015730	CARHR231780	Cg001G016530
OG0015731	CARHR231870, CARHR218950	Cg001G016390
OG0015732	CARHR231930	Cg001G016320
OG0015733	CARHR232000	Cg001G016230
OG0015734	CARHR115890	Cg005G188130
OG0015735	CARHR232090	Cg001G016140
OG0015736	CARHR232120	Cg001G016100
OG0015737	CARHR232190	Cg001G016040
OG0015738	CARHR232210	Cg001G016030
OG0015739	CARHR232330	Cg001G015920
OG0015740	CARHR232460	Cg001G015750
OG0015741	CARHR232510	Cg001G015700
OG0015742	CARHR232690	Cg001G015520
OG0015743	CARHR232780	Cg001G015430
OG0015745	CARHR232880	Cg001G015330
OG0015746	CARHR232860	Cg001G015350
OG0015747	CARHR264790	Cg003G098430
OG0015748	CARHR008340	Cg006G237580
OG0015749	CARHR235510	Cg001G012860
OG0015750	CARHR235430	Cg001G012940
OG0015751	CARHR116270	Cg005G188370
OG0015752	CARHR294560	Cg005G189180
OG0015753	CARHR116800	Cg005G189120
OG0015754	CARHR117360	Cg005G189810
OG0015755	CARHR184860	Cg005G190880
OG0015757	CARHR293100	Cg005G191230
OG0015758	CARHR293010	Cg005G191330
OG0015759	CARHR292960	Cg005G191430
OG0015760	CARHR235530	Cg001G012840
OG0015761	CARHR114450	Cg005G191640
OG0015762	CARHR114150	Cg005G191870
OG0015763	CARHR113760	Cg005G192200
OG0015764	CARHR164290	Cg002G052190
OG0015765	CARHR113630	Cg005G192380
OG0015766	CARHR113210	Cg005G192730
OG0015767	CARHR113060, CARHR113050	Cg005G192940
OG0015768	CARHR113040	Cg005G192950
OG0015769	CARHR112700	Cg005G193130
OG0015770	CARHR112610	Cg005G193210
OG0015771	CARHR112450	Cg005G193320
OG0015772	CARHR111970	Cg005G193800
OG0015773	CARHR111880	Cg005G193900
OG0015774	CARHR111860	Cg005G193920
OG0015775	CARHR115960	Cg013G330190
OG0015776	CARHR015000	Cg006G231380
OG0015777	CARHR014830	Cg006G231530
OG0015778	CARHR014730	Cg006G231640
OG0015779	CARHR014720	Cg006G231650
OG0015780	CARHR014700	Cg006G231670
OG0015781	CARHR014620	Cg006G231760
OG0015782	CARHR014400	Cg006G231940
OG0015783	CARHR014360	Cg006G231990
OG0015784	CARHR014210	Cg006G232140
OG0015785	CARHR014260	Cg006G232090
OG0015786	CARHR014070	Cg006G232290
OG0015787	CARHR013890	Cg006G232410
OG0015788	CARHR013600	Cg006G232690
OG0015790	CARHR013540	Cg006G232740
OG0015791	CARHR013310	Cg006G232950
OG0015792	CARHR012940	Cg006G233300
