Orthogroup	Raphanus_sativus	Alyssum_gmelinii
OG0014062	XP_018470181.1	Ag006G503420
OG0014063	XP_018468697.1, XP_018445709.1	Ag006G503080
OG0014064	XP_018443163.1	Ag006G502300, Ag008G721910
OG0014065	XP_018442196.1	Ag006G501860
OG0014066	XP_018445982.1	Ag006G501770
OG0014068	XP_018476358.1	Ag006G501340
OG0014069	XP_018445046.1	Ag006G501160
OG0014070	XP_018442841.1	Ag006G500640
OG0014071	XP_018476869.1	Ag006G500610
OG0014072	XP_018442140.1, XP_018442134.1	Ag006G500260
OG0014073	XP_018469153.1, XP_018446754.1	Ag006G500020
OG0014074	XP_018442824.1	Ag006G499110
OG0014075	XP_018446338.1, XP_018446339.1	Ag006G499130
OG0014076	XP_018443905.1	Ag006G499260
OG0014077	XP_018443904.1	Ag006G499270
OG0014078	XP_018472567.1	Ag006G498960
OG0014079	XP_018442444.1	Ag006G498760
OG0014080	XP_018475777.1	Ag006G498700
OG0014081	XP_018443270.1, XP_018445462.1	Ag006G498590
OG0014082	XP_018456441.1	Ag006G498290
OG0014083	XP_018446967.1, XP_018444183.1	Ag006G497990
OG0014084	XP_018484014.1	Ag008G719940
OG0014085	XP_018441822.1, XP_018463303.1	Ag008G720440
OG0014086	XP_018441824.1, XP_018478280.1	Ag008G720430
OG0014087	XP_018477057.1	Ag008G721030
OG0014088	XP_018480544.1	Ag008G722610
OG0014089	XP_018482704.1	Ag008G722480
OG0014090	XP_018481343.1	Ag008G722460
OG0014091	XP_018485254.1	Ag008G722640
OG0014092	XP_018457831.1	Ag008G722730
OG0014093	XP_018457602.1, XP_018452710.1	Ag008G723320
OG0014094	XP_018483278.1	Ag008G723570
OG0014095	XP_018491790.1	Ag005G426420
OG0014096	XP_018466642.1	Ag008G724510
OG0014097	XP_018438766.1	Ag008G724530
OG0014098	XP_018491022.1, XP_018491023.1	Ag008G725070
OG0014099	XP_018460652.1, XP_018480811.1	Ag008G725910
OG0014100	XP_018477321.1	Ag008G726050
OG0014101	XP_018452755.1, XP_018463142.1	Ag008G726460
OG0014102	XP_018459046.1	Ag003G269000
OG0014103	XP_018486707.1, XP_018491729.1	Ag008G726880
OG0014105	XP_018471435.1	Ag008G727250
OG0014106	XP_018491984.1	Ag008G728160
OG0014107	XP_018487263.1, XP_018488147.1	Ag008G728280
OG0014108	XP_018492591.1, XP_018492631.1	Ag008G728320
OG0014109	XP_018488488.1, XP_018488509.1	Ag008G728450
OG0014110	XP_018491389.1	Ag008G728630
OG0014111	XP_018457533.1	Ag008G728800
OG0014112	XP_018457534.1	Ag008G728810
OG0014113	XP_018453083.1, XP_018456364.1	Ag008G706440
OG0014114	XP_018453302.1, XP_018465513.1	Ag008G706210
OG0014115	XP_018456742.1	Ag008G705770
OG0014116	XP_018463827.1, XP_018441051.1	Ag001G067030
OG0014117	XP_018438228.1	Ag001G067140
OG0014118	XP_018433940.1	Ag001G067350
OG0014119	XP_018439731.1	Ag001G067400
OG0014120	XP_018454354.1	Ag001G059620, Ag001G059440
OG0014121	XP_018480671.1, XP_018436697.1	Ag001G062880
OG0014123	XP_018485350.1	Ag001G062000
OG0014124	XP_018468043.1	Ag001G061400
OG0014125	XP_018470304.1	Ag001G061110
OG0014126	XP_018481070.1, XP_018481053.1	Ag001G058930
OG0014127	XP_018472114.1	Ag001G058620
OG0014128	XP_018436124.1	Ag001G058070
OG0014129	XP_018448628.1	Ag008G692900
OG0014130	XP_018471992.1	Ag008G692760
OG0014131	XP_018465254.1, XP_018463950.1	Ag008G692040
OG0014132	XP_018440441.1, XP_018433649.1	Ag008G691770
OG0014133	XP_018485829.1, XP_018462176.1	Ag008G690400
OG0014134	XP_018446116.1, XP_018445910.1	Ag001G057030
OG0014135	XP_018458326.1	Ag001G055710
OG0014136	XP_018458316.1	Ag001G054710
OG0014138	XP_018457329.1	Ag001G022140
OG0014139	XP_018440403.1	Ag001G054490
OG0014140	XP_018440519.1	Ag001G054210
OG0014142	XP_018489105.1, XP_018441670.1	Ag002G177150
OG0014143	XP_018438389.1	Ag001G053570
OG0014144	XP_018439385.1	Ag001G052990
OG0014145	XP_018433629.1	Ag001G052970
OG0014146	XP_018433919.1, XP_018471716.1	Ag005G467850
OG0014147	XP_018464635.1, XP_018489781.1	Ag001G051710
OG0014148	XP_018434025.1	Ag001G051580
OG0014149	XP_018456636.1	Ag003G234360
OG0014150	XP_018436482.1, XP_018464103.1	Ag001G050930
OG0014151	XP_018492415.1	Ag001G051040
OG0014152	XP_018436502.1	Ag001G050530, Ag010G740730
OG0014153	XP_018439586.1	Ag010G740530, Ag001G050230
OG0014155	XP_018440973.1	Ag001G050120, Ag010G740340
OG0014156	XP_018441368.1	Ag001G081870
OG0014157	XP_018472103.1	Ag010G739930, Ag001G049700
OG0014158	XP_018437695.1	Ag008G673710
OG0014159	XP_018437691.1	Ag008G672800
OG0014160	XP_018437692.1	Ag008G670010
OG0014161	XP_018434205.1	Ag002G173600
OG0014162	XP_018485059.1	Ag002G202180
OG0014163	XP_018463115.1, XP_018459302.1	Ag001G044190, Ag001G046380
OG0014164	XP_018436082.1	Ag008G703000
OG0014165	XP_018446194.1	Ag004G355460
OG0014166	XP_018472013.1, XP_018456157.1	Ag004G355670
OG0014167	XP_018442230.1	Ag004G354880
OG0014168	XP_018454815.1	Ag004G381590
OG0014169	XP_018442429.1, XP_018445992.1	Ag004G354600
OG0014170	XP_018447009.1, XP_018446232.1	Ag004G354580
OG0014171	XP_018455668.1	Ag004G351790
OG0014172	XP_018444935.1	Ag004G351500
OG0014173	XP_018452413.1	Ag001G010740
OG0014174	XP_018472195.1	Ag004G349810
OG0014175	XP_018452665.1	Ag004G349350
OG0014176	XP_018457775.1	Ag004G349310
OG0014177	XP_018468834.1, XP_018461480.1	Ag004G349260
OG0014178	XP_018455371.1, XP_018455346.1	Ag004G348690
OG0014179	XP_018446747.1, XP_018446760.1	Ag004G347180
OG0014180	XP_018469440.1	Ag004G345330
OG0014181	XP_018457241.1	Ag004G344740
OG0014182	XP_018452180.1, XP_018455511.1	Ag004G344590
OG0014183	XP_018457714.1	Ag004G343400
OG0014184	XP_018454241.1	Ag004G343270
OG0014185	XP_018445045.1	Ag004G343110
OG0014186	XP_018456091.1	Ag004G343020
OG0014187	XP_018452697.1	Ag004G342790
OG0014188	XP_018458003.1	Ag004G342440
OG0014189	XP_018455473.1, XP_018455474.1	Ag004G342070
OG0014190	XP_018452762.1	Ag004G342060, Ag004G342050
OG0014191	XP_018457535.1	Ag003G240910
OG0014192	XP_018452642.1	Ag003G240890
OG0014193	XP_018445469.1, XP_018446264.1	Ag003G214800
OG0014194	XP_018469466.1	Ag003G216340
OG0014195	XP_018470803.1	Ag003G216790
OG0014196	XP_018455743.1	Ag004G364420, Ag003G217070
OG0014197	XP_018456000.1, XP_018464128.1	Ag003G218600
OG0014198	XP_018455999.1, XP_018455250.1	Ag003G218640
OG0014199	XP_018442901.1	Ag003G218850
OG0014200	XP_018446418.1	Ag003G218920
OG0014201	XP_018444139.1	Ag003G219270
OG0014202	XP_018445722.1	Ag003G219610
OG0014203	XP_018478069.1	Ag003G220000
OG0014204	XP_018445394.1	Ag003G221090
OG0014205	XP_018442265.1	Ag003G222670
OG0014206	XP_018433193.1, XP_018433194.1	Ag003G222800
OG0014207	XP_018445879.1	Ag003G222840
OG0014209	XP_018463481.1, XP_018446240.1	Ag003G224150
OG0014210	XP_018444244.1, XP_018468712.1	Ag003G225630
OG0014211	XP_018472334.1	Ag003G226640
OG0014212	XP_018445651.1, XP_018445676.1	Ag003G226650
OG0014213	XP_018445972.1	Ag003G227500
OG0014214	XP_018446810.1, XP_018446816.1, XP_018443063.1	Ag003G227630
OG0014215	XP_018446567.1, XP_018446569.1	Ag003G228690
OG0014216	XP_018445565.1, XP_018445546.1	Ag003G229360
OG0014217	XP_018468454.1, XP_018460278.1	Ag003G229570
OG0014218	XP_018446665.1	Ag003G231050
OG0014219	XP_018445136.1, XP_018445175.1	Ag003G231480
OG0014220	XP_018446865.1	Ag003G231630
OG0014221	XP_018470875.1, XP_018445083.1	Ag003G231780
OG0014222	XP_018471043.1	Ag003G232740
OG0014223	XP_018443927.1	Ag003G232840
OG0014224	XP_018470960.1	Ag003G233580
OG0014225	XP_018456840.1	Ag003G233660
OG0014226	XP_018453297.1	Ag003G233910
OG0014227	XP_018457908.1	Ag003G234040
OG0014228	XP_018452975.1	Ag003G234210
OG0014229	XP_018460145.1	Ag003G234320
OG0014230	XP_018458771.1, XP_018461940.1	Ag003G234580
OG0014231	XP_018457038.1	Ag003G236310
OG0014232	XP_018452305.1, XP_018452295.1	Ag003G236960
OG0014233	XP_018444310.1, XP_018463364.1	Ag003G237130
OG0014235	XP_018457314.1	Ag003G238660
OG0014236	XP_018457468.1	Ag003G239000
OG0014237	XP_018454702.1	Ag003G239040
OG0014238	XP_018442238.1, XP_018456998.1	Ag004G327460
OG0014239	XP_018442464.1, XP_018463056.1	Ag003G239670
OG0014240	XP_018466714.1, XP_018444947.1	Ag003G239680
OG0014241	XP_018453244.1, XP_018453225.1	Ag003G239790
OG0014242	XP_018452553.1	Ag003G240040
OG0014243	XP_018444783.1	Ag003G212440
OG0014244	XP_018442191.1, XP_018463882.1	Ag003G212230
OG0014245	XP_018456493.1	Ag003G212110
OG0014246	XP_018457537.1	Ag003G211980
OG0014247	XP_018454689.1	Ag003G211750, Ag003G211740
OG0014248	XP_018456517.1, XP_018456515.1	Ag003G211700
OG0014249	XP_018452483.1	Ag003G211680
OG0014250	XP_018457178.1	Ag003G211580
OG0014251	XP_018455703.1	Ag003G211560
OG0014252	XP_018472248.1	Ag003G210380
OG0014253	XP_018470250.1, XP_018471667.1	Ag003G209550
OG0014254	XP_018461736.1	Ag003G208520
OG0014255	XP_018455098.1, XP_018453392.1	Ag003G208470
OG0014256	XP_018475730.1, XP_018468278.1	Ag003G208410
OG0014257	XP_018469609.1	Ag003G208400
OG0014258	XP_018448719.1	Ag003G208350
OG0014259	XP_018445352.1	Ag003G207880, Ag003G207310
OG0014260	XP_018446974.1	Ag003G207420
OG0014261	XP_018456728.1	Ag003G207460
OG0014262	XP_018462614.1, XP_018441685.1	Ag003G207640
OG0014263	XP_018444318.1	Ag003G207790
OG0014264	XP_018442361.1	Ag003G207770
OG0014265	XP_018485593.1, XP_018485902.1	Ag005G470830
OG0014266	XP_018492761.1	Ag003G283210, Ag005G470310
OG0014267	XP_018433943.1	Ag005G469790
OG0014268	XP_018493358.1, XP_018459548.1	Ag005G468060
OG0014269	XP_018434801.1, XP_018439011.1	Ag005G468040
OG0014270	XP_018472559.1	Ag008G683080
OG0014271	XP_018438048.1, XP_018438050.1, XP_018463106.1	Ag005G467540
OG0014272	XP_018463107.1, XP_018491671.1	Ag005G467520
OG0014273	XP_018493094.1	Ag005G467460
OG0014274	XP_018441857.1	Ag005G465420
OG0014275	XP_018489814.1	Ag005G464890
OG0014276	XP_018432818.1, XP_018492755.1	Ag005G464870
OG0014277	XP_018485545.1, XP_018485591.1	Ag005G464800
OG0014278	XP_018492256.1, XP_018492262.1	Ag005G464400
OG0014279	XP_018486179.1	Ag005G464180
OG0014280	XP_018485976.1	Ag005G463060
OG0014281	XP_018440643.1	Ag005G463000
OG0014282	XP_018433521.1	Ag005G462430, Ag006G557280
OG0014283	XP_018462270.1, XP_018474770.1	Ag005G490050
OG0014284	XP_018489540.1	Ag005G461880
OG0014285	XP_018433438.1, XP_018433474.1	Ag005G461860
OG0014287	XP_018491970.1	Ag005G460940
OG0014288	XP_018485805.1	Ag005G459940
OG0014289	XP_018488260.1	Ag005G459330
OG0014290	XP_018434707.1, XP_018439661.1	Ag005G459010
OG0014291	XP_018486957.1	Ag005G458730
OG0014292	XP_018440893.1, XP_018489107.1	Ag005G457500
OG0014293	XP_018437320.1	Ag005G457350
OG0014294	XP_018490868.1	Ag005G456790
OG0014295	XP_018492992.1, XP_018492990.1	Ag005G456250
OG0014296	XP_018489930.1	Ag005G455530
OG0014297	XP_018437830.1, XP_018437831.1	Ag007G595740
OG0014298	XP_018488567.1, XP_018488550.1	Ag005G454670
OG0014299	XP_018437630.1, XP_018491764.1, XP_018490438.1, XP_018489417.1	Ag005G453380
OG0014300	XP_018437273.1	Ag005G453160
OG0014301	XP_018493287.1	Ag005G452700
OG0014303	XP_018489302.1	Ag005G450740
OG0014304	XP_018432829.1	Ag005G450600
OG0014305	XP_018488638.1	Ag005G450610
OG0014306	XP_018448118.1	Ag001G017880
OG0014307	XP_018486176.1	Ag005G449700
OG0014308	XP_018487218.1, XP_018493574.1	Ag005G449520
OG0014309	XP_018435923.1	Ag001G017310
OG0014310	XP_018492600.1	Ag005G448480
OG0014311	XP_018441024.1	Ag002G140010, Ag005G448280
OG0014312	XP_018434087.1	Ag005G448220
OG0014313	XP_018490735.1, XP_018490738.1	Ag005G446490
OG0014314	XP_018490731.1, XP_018486556.1	Ag005G446480
OG0014315	XP_018486872.1	Ag005G446130
OG0014316	XP_018483131.1, XP_018483132.1	Ag005G445890
OG0014317	XP_018492668.1	Ag005G445870
OG0014318	XP_018492670.1	Ag005G445850
OG0014319	XP_018490667.1	Ag005G444600
OG0014320	XP_018490015.1	Ag005G443210, Ag005G444450
OG0014321	XP_018491257.1	Ag005G443050, Ag005G444350
OG0014322	XP_018491266.1	Ag005G444340, Ag005G443030
OG0014323	XP_018458538.1, XP_018458539.1	Ag005G441400
OG0014324	XP_018492543.1	Ag005G441840
OG0014325	XP_018486836.1	Ag005G441870
OG0014326	XP_018492734.1	Ag005G441980
OG0014327	XP_018492435.1	Ag005G441990
OG0014328	XP_018458548.1	Ag005G441140
OG0014329	XP_018489235.1, XP_018491562.1	Ag005G440410
OG0014330	XP_018493015.1	Ag005G437780
OG0014331	XP_018446372.1	Ag008G718800
OG0014332	XP_018492316.1, XP_018492317.1	Ag005G437030
OG0014333	XP_018459945.1, XP_018459939.1	Ag005G436400
OG0014334	XP_018488006.1, XP_018492575.1	Ag005G435040
OG0014335	XP_018485552.1	Ag005G434450, Ag005G433660
OG0014336	XP_018434003.1, XP_018466881.1, XP_018493572.1	Ag005G433500, Ag005G434370
OG0014337	XP_018485617.1	Ag005G432700, Ag005G434010
OG0014338	XP_018480060.1	Ag001G037860
OG0014339	XP_018485619.1	Ag005G431280
OG0014340	XP_018493532.1	Ag005G430730, Ag005G430150
OG0014341	XP_018478146.1	Ag005G430360, Ag005G430600
OG0014342	XP_018432650.1	Ag005G430370, Ag005G430590
OG0014344	XP_018465653.1, XP_018465652.1	Ag005G428720
OG0014345	XP_018486728.1, XP_018486720.1	Ag005G428300
OG0014346	XP_018486672.1	Ag005G427200
OG0014347	XP_018493151.1	Ag005G427100
OG0014348	XP_018492344.1	Ag005G426970
OG0014349	XP_018432677.1	Ag005G425940
OG0014350	XP_018463204.1, XP_018485799.1	Ag005G425990
OG0014351	XP_018463202.1, XP_018485801.1	Ag005G426090
OG0014352	XP_018491583.1	Ag005G421730, Ag008G729590
OG0014353	XP_018452213.1, XP_018464127.1	Ag005G411280
OG0014354	XP_018493072.1	Ag005G424210
OG0014356	XP_018487751.1	Ag005G424770
OG0014357	XP_018462221.1, XP_018432985.1	Ag005G424780
OG0014358	XP_018432576.1	Ag005G424930
OG0014359	XP_018466363.1, XP_018486666.1	Ag005G425000
OG0014360	XP_018492818.1	Ag005G442140, Ag001G090080
OG0014361	XP_018493406.1, XP_018485381.1	Ag005G425470
OG0014362	XP_018485387.1	Ag004G372590
OG0014363	XP_018459202.1	Ag005G419240
OG0014364	XP_018492562.1	Ag017G742680, Ag005G421280
OG0014365	XP_018487290.1	Ag006G505160
OG0014366	XP_018457932.1	Ag005G420180
OG0014367	XP_018452271.1	Ag005G420000
OG0014368	XP_018454342.1	Ag004G401860
OG0014369	XP_018461559.1	Ag005G419880, Ag006G526040
OG0014370	XP_018477531.1	Ag003G276520
OG0014371	XP_018455662.1, XP_018453933.1	Ag005G419770
OG0014372	XP_018433383.1	Ag005G419810, Ag005G482510, Ag005G482490
OG0014373	XP_018488489.1	Ag005G419720
OG0014374	XP_018491525.1	Ag004G307740
OG0014375	XP_018433473.1	Ag005G418890
OG0014376	XP_018485967.1	Ag005G418720
OG0014377	XP_018485812.1	Ag005G418620
OG0014378	XP_018492361.1, XP_018459311.1	Ag005G418010, Ag007G597610
OG0014379	XP_018448658.1	Ag006G565520
OG0014380	XP_018464333.1, XP_018486751.1	Ag005G417670
OG0014381	XP_018433024.1	Ag005G417170
OG0014382	XP_018456394.1	Ag003G222880
OG0014383	XP_018433610.1, XP_018465645.1	Ag005G416110
OG0014384	XP_018441163.1	Ag005G415490
OG0014385	XP_018440665.1, XP_018433428.1	Ag005G414210
OG0014386	XP_018434783.1	Ag005G410770
OG0014387	XP_018456847.1	Ag005G409610
OG0014388	XP_018433359.1	Ag005G409600
OG0014389	XP_018434851.1	Ag005G408980
OG0014390	XP_018432522.1	Ag005G408840
OG0014391	XP_018435002.1	Ag005G408770
OG0014394	XP_018441764.1, XP_018441797.1	Ag005G405500
OG0014395	XP_018441638.1	Ag005G402280
OG0014396	XP_018440072.1	Ag005G402540, Ag002G116120
OG0014397	XP_018435813.1	Ag005G402960
OG0014398	XP_018473366.1	Ag001G099280, Ag005G403640
OG0014401	XP_018433496.1, XP_018441943.1	Ag005G403600
OG0014402	XP_018434584.1, XP_018434563.1	Ag003G231930
OG0014403	XP_018482437.1, XP_018481318.1	Ag001G000060
OG0014404	XP_018492376.1	Ag001G000100
OG0014405	XP_018442628.1	Ag001G001010
OG0014406	XP_018450841.1	Ag001G001030
OG0014407	XP_018439318.1	Ag001G002090
OG0014408	XP_018469854.1	Ag001G002220, Ag001G002190
OG0014409	XP_018492009.1	Ag001G002310
OG0014410	XP_018456268.1, XP_018457615.1	Ag002G123640
OG0014411	XP_018451626.1	Ag001G002500
OG0014412	XP_018465730.1, XP_018476558.1	Ag001G004830
OG0014413	XP_018447324.1	Ag001G004880
OG0014414	XP_018493578.1	Ag001G005780
OG0014415	XP_018479498.1	Ag001G006510
OG0014416	XP_018487187.1	Ag001G007510
OG0014417	XP_018489334.1	Ag001G007530
OG0014418	XP_018487003.1	Ag001G007900
OG0014419	XP_018486989.1	Ag001G008400
OG0014420	XP_018432628.1	Ag001G008430
OG0014421	XP_018432625.1	Ag001G008440
OG0014422	XP_018486443.1, XP_018465801.1	Ag001G008710
OG0014423	XP_018439431.1	Ag001G009270
OG0014424	XP_018489231.1, XP_018490371.1	Ag001G010350
OG0014425	XP_018492039.1, XP_018449144.1	Ag001G010500
OG0014426	XP_018493027.1, XP_018486452.1	Ag001G010780
OG0014427	XP_018485571.1	Ag001G012430
OG0014428	XP_018472797.1	Ag001G011930
OG0014429	XP_018478287.1, XP_018486532.1	Ag001G011370
OG0014430	XP_018446527.1	Ag001G076080
OG0014431	XP_018436740.1, XP_018486508.1	Ag001G014350
OG0014432	XP_018480067.1, XP_018480157.1	Ag001G014480
OG0014434	XP_018451400.1	Ag001G015910
OG0014435	XP_018462923.1	Ag001G016220
OG0014436	XP_018443475.1	Ag001G017730
OG0014437	XP_018438103.1	Ag001G018150
OG0014438	XP_018450078.1	Ag001G018940, Ag001G019500
OG0014439	XP_018486338.1	Ag005G451270
OG0014440	XP_018447645.1, XP_018447644.1	Ag001G020730
OG0014441	XP_018447797.1	Ag001G020740
OG0014442	XP_018490515.1	Ag001G022260
OG0014443	XP_018433594.1	Ag001G022510
OG0014444	XP_018490472.1, XP_018488096.1	Ag001G023230, Ag001G023520
OG0014445	XP_018489029.1	Ag001G021740
OG0014446	XP_018435223.1, XP_018435242.1, XP_018461834.1	Ag001G025290
OG0014447	XP_018447767.1	Ag001G025610
OG0014448	XP_018482169.1, XP_018466004.1	Ag001G026200
OG0014449	XP_018458239.1	Ag001G028480
OG0014450	XP_018470028.1	Ag001G030930, Ag001G029580
OG0014451	XP_018492432.1	Ag001G074790
OG0014452	XP_018472370.1	Ag001G031030, Ag001G029770
OG0014453	XP_018448553.1	Ag001G030260, Ag001G031460
OG0014454	XP_018468601.1	Ag001G030530, Ag001G031680
OG0014455	XP_018471155.1	Ag001G031850
OG0014456	XP_018476056.1	Ag002G161200
OG0014457	XP_018476385.1	Ag002G161180
OG0014458	XP_018480454.1, XP_018461504.1	Ag002G160900
OG0014459	XP_018433147.1, XP_018433145.1	Ag001G065110
OG0014460	XP_018433863.1, XP_018433881.1	Ag001G064920
OG0014462	XP_018439392.1, XP_018439391.1	Ag001G064370
OG0014463	XP_018439393.1, XP_018439394.1	Ag001G064360
OG0014464	XP_018439395.1, XP_018439396.1	Ag001G064320
OG0014465	XP_018478904.1	Ag001G064250
OG0014467	XP_018462455.1, XP_018438125.1	Ag001G069100
OG0014468	XP_018485433.1	Ag001G069260
OG0014469	XP_018486116.1	Ag001G069790
OG0014470	XP_018456190.1	Ag004G354450
OG0014471	XP_018487969.1	Ag001G072440
OG0014472	XP_018460322.1, XP_018484261.1	Ag001G072480
OG0014473	XP_018486256.1	Ag001G073390
OG0014474	XP_018490643.1	Ag001G074400
OG0014475	XP_018484468.1	Ag001G065620
OG0014476	XP_018442471.1, XP_018444551.1	Ag007G615980
OG0014477	XP_018434599.1	Ag001G066170
OG0014478	XP_018437403.1	Ag001G066200
OG0014479	XP_018477528.1	Ag001G066940
OG0014480	XP_018484100.1	Ag001G075270
OG0014481	XP_018489707.1, XP_018490242.1	Ag001G075350
OG0014482	XP_018491940.1, XP_018491941.1	Ag001G076410
OG0014483	XP_018484867.1	Ag001G077330
OG0014484	XP_018477044.1	Ag001G077450
OG0014485	XP_018483771.1	Ag001G077940
OG0014486	XP_018432556.1	Ag001G078290
OG0014487	XP_018458429.1, XP_018490743.1	Ag001G078850
OG0014488	XP_018461216.1	Ag001G080870
OG0014489	XP_018461231.1, XP_018462999.1	Ag001G080910
OG0014490	XP_018480998.1, XP_018461156.1	Ag002G187390
OG0014491	XP_018458573.1, XP_018460411.1	Ag001G081630
OG0014492	XP_018488375.1, XP_018488369.1	Ag001G082360
OG0014493	XP_018458584.1	Ag001G082910
OG0014494	XP_018488386.1, XP_018488385.1	Ag001G082940
OG0014495	XP_018493033.1, XP_018493049.1	Ag001G083890
OG0014496	XP_018445716.1, XP_018446185.1	Ag001G085730
OG0014497	XP_018465175.1, XP_018480142.1, XP_018480144.1	Ag001G086250
OG0014498	XP_018481940.1	Ag001G086350
OG0014499	XP_018480154.1	Ag001G087970
OG0014501	XP_018459997.1, XP_018459999.1	Ag001G089660
OG0014502	XP_018492329.1, XP_018462897.1	Ag008G701980, Ag001G089750
OG0014503	XP_018461206.1, XP_018461496.1	Ag001G089760
OG0014504	XP_018446977.1	Ag001G090630, Ag001G090570
OG0014506	XP_018488672.1	Ag001G091650
OG0014507	XP_018492541.1	Ag001G091670
OG0014508	XP_018466640.1, XP_018493077.1	Ag001G092070
OG0014509	XP_018478416.1, XP_018478425.1	Ag001G092670
OG0014510	XP_018489946.1, XP_018488640.1	Ag001G092760
OG0014511	XP_018492130.1, XP_018488361.1	Ag001G082090
OG0014512	XP_018486725.1, XP_018486737.1	Ag001G093320
OG0014513	XP_018485676.1	Ag001G093440
OG0014514	XP_018483881.1, XP_018482955.1	Ag001G093690
OG0014515	XP_018445191.1, XP_018445192.1	Ag001G093860
OG0014516	XP_018442428.1, XP_018442424.1	Ag001G094920
OG0014517	XP_018480282.1, XP_018462764.1	Ag001G095240
OG0014518	XP_018444912.1	Ag001G095710
OG0014519	XP_018489590.1, XP_018465538.1	Ag001G096160
OG0014520	XP_018488643.1	Ag001G061830
OG0014521	XP_018488933.1	Ag006G555040
OG0014522	XP_018491271.1	Ag001G096400
OG0014523	XP_018462788.1, XP_018445443.1	Ag001G096700
OG0014524	XP_018486232.1	Ag001G097570
OG0014525	XP_018477337.1	Ag001G098180, Ag005G487630, Ag005G450160
OG0014526	XP_018483465.1	Ag001G098530
OG0014527	XP_018478053.1, XP_018483464.1	Ag001G098540
OG0014528	XP_018459651.1	Ag001G098760
OG0014529	XP_018488084.1, XP_018488083.1	Ag001G098870
OG0014530	XP_018488085.1, XP_018459650.1	Ag001G098900
OG0014531	XP_018445039.1	Ag001G099010
OG0014532	XP_018454242.1	Ag001G099020
OG0014533	XP_018450938.1	Ag001G099060
OG0014536	XP_018456416.1, XP_018437334.1	Ag010G740590, Ag001G050260
OG0014537	XP_018465312.1, XP_018467073.1, XP_018480127.1	Ag001G076010
OG0014538	XP_018486134.1	Ag001G080540
OG0014539	XP_018455182.1	Ag002G102240
OG0014541	XP_018444698.1, XP_018443430.1	Ag003G225730, Ag002G143530
OG0014542	XP_018457979.1	Ag002G154280, Ag002G156720
OG0014543	XP_018482912.1	Ag002G164040
