Orthogroup	Raphanus_sativus	Cardamine_glauca
OG0017524	XP_018483245.1	Cg002G052140
OG0017526	XP_018490976.1	Cg002G052270
OG0017527	XP_018489768.1	Cg002G051600
OG0017528	XP_018432671.1	Cg002G051470
OG0017529	XP_018491622.1	Cg002G051430
OG0017530	XP_018485923.1	Cg002G051160
OG0017531	XP_018483403.1, XP_018477188.1	Cg002G051000
OG0017532	XP_018492794.1	Cg002G050980
OG0017534	XP_018490674.1	Cg002G050420
OG0017535	XP_018463161.1, XP_018490748.1	Cg002G050550
OG0017536	XP_018484819.1	Cg002G050240
OG0017537	XP_018489893.1	Cg002G049950
OG0017539	XP_018444775.1, XP_018437314.1	Cg002G048970
OG0017540	XP_018492209.1	Cg002G048790
OG0017541	XP_018442264.1	Cg002G047700
OG0017542	XP_018486266.1	Cg002G047540
OG0017543	XP_018460414.1	Cg002G047420
OG0017544	XP_018444873.1	Cg002G046740
OG0017545	XP_018488671.1	Cg002G046720
OG0017546	XP_018492662.1	Cg002G046190
OG0017547	XP_018482792.1	Cg002G054820
OG0017548	XP_018488049.1	Cg002G045840
OG0017549	XP_018486064.1	Cg002G045810
OG0017550	XP_018444918.1	Cg002G044870
OG0017551	XP_018488815.1	Cg002G044420
OG0017552	XP_018490225.1	Cg002G044060
OG0017553	XP_018460341.1	Cg002G043960
OG0017554	XP_018488890.1	Cg002G043370
OG0017556	XP_018442229.1	Cg002G045710
OG0017557	XP_018450146.1	Cg006G194310
OG0017558	XP_018458100.1	Cg006G196830
OG0017559	XP_018489372.1	Cg006G197120
OG0017560	XP_018436999.1	Cg006G198320
OG0017562	XP_018462775.1, XP_018449268.1	Cg001G025490
OG0017564	XP_018459324.1, XP_018436857.1	Cg002G059200
OG0017565	XP_018469511.1	Cg002G057020
OG0017566	XP_018478620.1	Cg002G054450
OG0017567	XP_018482791.1	Cg002G054620
OG0017568	XP_018434899.1	Cg002G055320
OG0017569	XP_018485730.1, XP_018461243.1	Cg002G053630
OG0017572	XP_018491556.1	Cg002G052180
OG0017573	XP_018486810.1	Cg002G052160
OG0017574	XP_018481295.1, XP_018462959.1	Cg002G052090
OG0017575	XP_018481292.1	Cg002G051280
OG0017576	XP_018492308.1	Cg002G050760
OG0017577	XP_018487138.1	Cg002G050330
OG0017578	XP_018489386.1, XP_018467350.1, XP_018461221.1	Cg002G050040
OG0017579	XP_018444999.1	Cg002G047790
OG0017580	XP_018481164.1	Cg002G043660
OG0017581	XP_018456590.1	Cg003G115810
OG0017584	XP_018439859.1	Cg007G273630
OG0017586	XP_018476566.1	Cg003G081220
OG0017587	XP_018454849.1, XP_018462873.1	Cg003G082080
OG0017588	XP_018435028.1	Cg005G171750
OG0017589	XP_018474081.1	Cg005G170750
OG0017590	XP_018436379.1	Cg005G168010
OG0017591	XP_018484980.1, XP_018479941.1	Cg005G167430
OG0017592	XP_018437041.1	Cg005G166330
OG0017593	XP_018439608.1	Cg005G164870
OG0017596	XP_018434085.1	Cg005G163940
OG0017597	XP_018475937.1	Cg005G163340
OG0017599	XP_018455154.1	Cg007G279840
OG0017600	XP_018454578.1	Cg007G278510
OG0017602	XP_018444794.1	Cg007G275450
OG0017604	XP_018469529.1	Cg007G273420
OG0017605	XP_018453307.1	Cg001G012600
OG0017606	XP_018481670.1, XP_018469222.1	Cg001G012540
OG0017607	XP_018467986.1	Cg001G010400
OG0017608	XP_018484656.1, XP_018484655.1	Cg001G009820
OG0017609	XP_018444151.1	Cg001G008900
OG0017610	XP_018479043.1, XP_018469205.1	Cg001G006990
OG0017611	XP_018484959.1	Cg001G007060
OG0017612	XP_018484955.1	Cg001G005610
OG0017614	XP_018487879.1	Cg006G244950
OG0017615	XP_018479377.1, XP_018479374.1, XP_018484711.1	Cg002G069320
OG0017616	XP_018486660.1, XP_018488565.1	Cg006G242470
OG0017617	XP_018447262.1, XP_018447250.1	Cg006G240610
OG0017618	XP_018472600.1	Cg006G239430
OG0017619	XP_018490250.1	Cg006G239320
OG0017620	XP_018484528.1	Cg006G237880
OG0017621	XP_018438230.1	Cg006G237760
OG0017622	XP_018448223.1, XP_018489233.1	Cg006G234240
OG0017623	XP_018434863.1	Cg006G231850
OG0017624	XP_018436603.1	Cg006G231570
OG0017625	XP_018440535.1	Cg006G230430
OG0017627	XP_018486910.1	Cg006G226220
OG0017628	XP_018469506.1	Cg006G223500
OG0017629	XP_018437351.1	Cg006G222830
OG0017630	XP_018457603.1	Cg007G271610
OG0017631	XP_018469712.1	Cg007G270960
OG0017632	XP_018454749.1	Cg007G270370
OG0017633	XP_018445317.1	Cg007G269880
OG0017634	XP_018454660.1, XP_018465436.1	Cg007G269370
OG0017635	XP_018461396.1, XP_018444812.1	Cg007G268470
OG0017636	XP_018455840.1, XP_018453002.1	Cg007G254910
OG0017637	XP_018457323.1	Cg007G253330
OG0017638	XP_018455624.1	Cg007G249770
OG0017639	XP_018456966.1	Cg007G247870
OG0017641	XP_018456462.1	Cg007G246140
OG0017642	XP_018460755.1, XP_018481611.1	Cg004G156500
OG0017643	XP_018486297.1	Cg004G152140
OG0017644	XP_018468329.1	Cg001G019510
OG0017645	XP_018433916.1, XP_018462709.1	Cg004G140830
OG0017647	XP_018434222.1	Cg004G135300
OG0017648	XP_018487539.1	Cg004G132000
OG0017650	XP_018492548.1	Cg004G128480
OG0017651	XP_018489741.1	Cg004G127000
OG0017652	XP_018490005.1	Cg004G125570
OG0017653	XP_018486199.1, XP_018486217.1	Cg004G124310
OG0017654	XP_018491101.1	Cg004G122050
OG0017655	XP_018476718.1	Cg001G033110
OG0017656	XP_018434596.1	Cg004G120210
OG0017657	XP_018439114.1	Cg004G116770
OG0017658	XP_018471929.1	Cg008G283710
OG0017659	XP_018444637.1	Cg008G286880
OG0017660	XP_018470529.1	Cg001G014760
OG0017661	XP_018469744.1	Cg008G287440
OG0017664	XP_018474333.1, XP_018475493.1	Cg008G287970
OG0017665	XP_018475368.1, XP_018462165.1	Cg013G330140
OG0017666	XP_018465750.1	Cg003G076120
OG0017667	XP_018483067.1	Cg005G190270
OG0017668	XP_018449891.1, XP_018460971.1	Cg001G018410
OG0017669	XP_018468436.1, XP_018468438.1	Cg001G018800
OG0017670	XP_018469995.1	Cg001G019850
OG0017671	XP_018471644.1	Cg001G019680
OG0017672	XP_018470276.1	Cg006G215930
OG0017673	XP_018479905.1	Cg006G218160
OG0017674	XP_018450748.1	Cg006G218860
OG0017676	XP_018450052.1	Cg006G204230
OG0017677	XP_018485647.1	Cg006G202990
OG0017678	XP_018469282.1, XP_018481172.1	Cg001G015580
OG0017679	XP_018436318.1	Cg005G174770
OG0017680	XP_018489657.1	Cg002G048540
OG0017681	XP_018476846.1, XP_018481521.1	Cg005G175950
OG0017682	XP_018434675.1	Cg005G178500
OG0017683	XP_018436279.1	Cg005G178770
OG0017684	XP_018464186.1	Cg005G181060
OG0017685	XP_018446585.1	Cg008G289500
OG0017686	XP_018442783.1	Cg008G290390
OG0017687	XP_018475977.1	Cg008G292130
OG0017688	XP_018433745.1	Cg008G310670, Cg008G309030
OG0017689	XP_018478966.1	Cg001G025920
OG0017690	XP_018482001.1	Cg001G040880
OG0017691	XP_018442380.1	Cg001G042090
OG0017692	XP_018457119.1	Cg002G073080
OG0017693	XP_018456292.1, XP_018456125.1	Cg003G103190
OG0017694	XP_018456069.1	Cg003G106700
OG0017695	XP_018455080.1	Cg003G107010
OG0017696	XP_018442306.1, XP_018464381.1	Cg008G302620
OG0017699	XP_018483372.1	Cg008G305890
OG0017701	XP_018492161.1	Cg003G113220
OG0017703	XP_018438878.1	Cg006G237640
OG0017704	XP_018464664.1, XP_018474029.1	Cg006G221590, Cg006G221570
OG0017710	XP_018455455.1	Cg007G278840
OG0017716	XP_018475209.1, XP_018480661.1	Cg005G170710
OG0017717	XP_018491634.1, XP_018437066.1	Cg002G063590
OG0017718	XP_018456552.1, XP_018452918.1, XP_018462849.1	Cg002G052750
OG0017721	XP_018481281.1	Cg008G304440
OG0017723	XP_018469923.1	Cg001G016440
OG0017727	XP_018464275.1	Cg001G024410
OG0017751	XP_018467779.1	Cg001G011840
OG0017752	XP_018468992.1, XP_018468997.1	Cg001G011810
OG0017753	XP_018471913.1	Cg001G010940
OG0017754	XP_018450422.1	Cg004G133920, Cg001G009360
OG0017755	XP_018483921.1	Cg001G008660
OG0017756	XP_018471545.1	Cg001G008260
OG0017758	XP_018445270.1	Cg006G198770
OG0017759	XP_018451780.1	Cg001G005410
OG0017760	XP_018471340.1	Cg001G005080
OG0017761	XP_018469007.1	Cg001G007300
OG0017762	XP_018475063.1	Cg006G213810
OG0017763	XP_018441345.1	Cg006G213570
OG0017764	XP_018449878.1	Cg006G213410
OG0017765	XP_018449412.1	Cg001G023860
OG0017766	XP_018456557.1	Cg007G257320
OG0017768	XP_018457572.1	Cg007G250910
OG0017769	XP_018435538.1	Cg007G250840
OG0017770	XP_018433467.1	Cg007G250340
OG0017771	XP_018441895.1, XP_018433112.1	Cg007G248650
OG0017772	XP_018464029.1, XP_018434358.1	Cg002G075670
OG0017773	XP_018441692.1	Cg002G075600
OG0017774	XP_018455235.1	Cg002G075550
OG0017775	XP_018441225.1, XP_018481402.1	Cg002G075490
OG0017776	XP_018461687.1, XP_018481360.1	Cg002G075350
OG0017777	XP_018452936.1	Cg002G075090
OG0017778	XP_018434448.1	Cg002G074170
OG0017779	XP_018481133.1	Cg002G074090
OG0017781	XP_018478996.1	Cg002G073790
OG0017782	XP_018481086.1	Cg002G072050
OG0017783	XP_018441583.1	Cg002G071860
OG0017784	XP_018456078.1	Cg002G071110
OG0017785	XP_018439071.1	Cg002G071080
OG0017786	XP_018484373.1	Cg002G068480
OG0017787	XP_018454111.1, XP_018454109.1	Cg002G069360
OG0017788	XP_018480402.1, XP_018458466.1	Cg002G068030
OG0017789	XP_018447161.1	Cg007G265520
OG0017790	XP_018471619.1	Cg002G074910
OG0017791	XP_018468102.1	Cg007G264760
OG0017794	XP_018473420.1	Cg003G102270
OG0017795	XP_018452264.1	Cg007G245930
OG0017796	XP_018454891.1	Cg007G246960
OG0017797	XP_018437653.1	Cg004G125340
OG0017798	XP_018471282.1	Cg001G012880
OG0017799	XP_018441555.1	Cg004G127550
OG0017800	XP_018473528.1	Cg003G088330
OG0017801	XP_018449481.1, XP_018475848.1	Cg016G334190
OG0017802	XP_018452878.1	Cg003G097380
OG0017803	XP_018471916.1	Cg003G098080
OG0017804	XP_018467026.1	Cg003G099500
OG0017805	XP_018450809.1	Cg003G099560
OG0017806	XP_018470774.1	Cg001G021980
OG0017808	XP_018458639.1	Cg003G100900
OG0017809	XP_018456999.1	Cg003G104760
OG0017810	XP_018475398.1	Cg003G105270
OG0017811	XP_018445364.1	Cg008G293430
OG0017812	XP_018445598.1	Cg008G293160
OG0017814	XP_018444098.1	Cg008G290660
OG0017815	XP_018444241.1, XP_018475555.1	Cg008G290380
OG0017816	XP_018444349.1	Cg008G289740
OG0017817	XP_018446592.1	Cg008G289390
OG0017818	XP_018443365.1	Cg008G289340
OG0017820	XP_018444395.1	Cg008G288840
OG0017821	XP_018444955.1	Cg008G288330
OG0017823	XP_018449421.1, XP_018449422.1	Cg001G023300
OG0017824	XP_018458763.1	Cg001G023000
OG0017825	XP_018486992.1	Cg004G140820
OG0017826	XP_018450721.1	Cg001G021880
OG0017827	XP_018447196.1	Cg001G021270
OG0017828	XP_018482836.1	Cg001G019720
OG0017829	XP_018444908.1	Cg001G018390
OG0017831	XP_018467741.1	Cg001G017290
OG0017832	XP_018469216.1	Cg006G212080
OG0017834	XP_018490466.1	Cg006G209770
OG0017836	XP_018448644.1	Cg006G208310
OG0017837	XP_018480955.1	Cg006G204730
OG0017838	XP_018476743.1	Cg006G205200
OG0017839	XP_018448959.1, XP_018448730.1	Cg006G206390
OG0017840	XP_018447754.1	Cg006G217910
OG0017841	XP_018469342.1, XP_018469171.1	Cg006G216440
OG0017842	XP_018449881.1	Cg006G216370
OG0017844	XP_018493395.1	Cg006G215860
OG0017847	XP_018471772.1	Cg001G003040
OG0017848	XP_018471617.1	Cg001G002940
OG0017849	XP_018484880.1	Cg001G002820
OG0017850	XP_018447251.1	Cg001G002710
OG0017851	XP_018468738.1, XP_018468751.1	Cg001G002420
OG0017852	XP_018450211.1	Cg001G002110
OG0017853	XP_018455672.1	Cg001G001770
OG0017854	XP_018459478.1, XP_018477316.1	Cg001G001380
OG0017855	XP_018481181.1	Cg001G036340
OG0017856	XP_018481959.1, XP_018480892.1	Cg001G036650
OG0017857	XP_018481249.1, XP_018481239.1	Cg001G038100
OG0017859	XP_018484194.1	Cg005G171650
OG0017860	XP_018437907.1	Cg005G171420
OG0017861	XP_018455846.1, XP_018455669.1	Cg003G085770
OG0017862	XP_018443253.1	Cg003G086360
OG0017864	XP_018433246.1	Cg005G172970
OG0017866	XP_018449484.1	Cg008G316500
OG0017867	XP_018477919.1	Cg008G316600
OG0017868	XP_018469954.1	Cg003G084860
OG0017869	XP_018475821.1	Cg003G084010
OG0017870	XP_018475099.1	Cg003G084000
OG0017871	XP_018454745.1	Cg003G083450
OG0017872	XP_018459673.1	Cg003G083140
OG0017873	XP_018457706.1	Cg003G083100
OG0017874	XP_018452337.1	Cg003G082460
OG0017875	XP_018454923.1	Cg003G081770
OG0017876	XP_018472440.1	Cg003G081130
OG0017877	XP_018455731.1	Cg008G321890
OG0017878	XP_018477465.1	Cg008G322660
OG0017879	XP_018466609.1	Cg008G322990
OG0017881	XP_018481035.1	Cg008G324070
OG0017882	XP_018453078.1	Cg008G324250
OG0017883	XP_018485322.1	Cg008G324480
OG0017884	XP_018458106.1	Cg001G033330
OG0017885	XP_018439857.1	Cg008G325380
OG0017888	XP_018445487.1	Cg001G034010
OG0017889	XP_018436125.1	Cg001G032170
OG0017890	XP_018449445.1	Cg001G031210
OG0017891	XP_018442043.1	Cg001G031050
OG0017892	XP_018477800.1	Cg001G030870
OG0017893	XP_018444634.1	Cg001G030080
OG0017894	XP_018480956.1	Cg001G029270
OG0017895	XP_018482453.1, XP_018482476.1	Cg001G028750
OG0017896	XP_018447982.1	Cg001G028400
OG0017897	XP_018484960.1	Cg001G028390
OG0017898	XP_018477813.1	Cg001G027970
OG0017900	XP_018470899.1	Cg001G027490
OG0017901	XP_018472019.1	Cg001G025870
OG0017902	XP_018489544.1, XP_018493337.1	Cg002G047990
OG0017903	XP_018484838.1	Cg001G041180
OG0017904	XP_018484742.1	Cg001G041880
OG0017906	XP_018434441.1	Cg005G158810
OG0017908	XP_018440277.1	Cg005G160350
OG0017909	XP_018440255.1	Cg005G160460
OG0017911	XP_018433678.1	Cg005G161590
OG0017912	XP_018434011.1	Cg005G162770
OG0017913	XP_018440469.1	Cg005G162910
OG0017914	XP_018440465.1	Cg005G162960
OG0017915	XP_018439153.1	Cg005G163130
OG0017916	XP_018474828.1	Cg005G163920
OG0017917	XP_018474822.1, XP_018474720.1	Cg005G163770
OG0017919	XP_018474422.1	Cg008G282210
OG0017920	XP_018442101.1	Cg008G282220
OG0017921	XP_018466559.1	Cg008G282360
OG0017922	XP_018467983.1	Cg008G282700
OG0017923	XP_018492661.1	Cg002G046200
OG0017924	XP_018469833.1	Cg008G284330
OG0017925	XP_018442175.1	Cg008G300180
OG0017926	XP_018444621.1	Cg008G301150
OG0017928	XP_018452465.1	Cg003G107240
OG0017929	XP_018455594.1	Cg003G106520
OG0017930	XP_018490685.1	Cg003G112390
OG0017931	XP_018434353.1	Cg003G112650
OG0017932	XP_018433021.1	Cg003G115330
OG0017934	XP_018456209.1	Cg003G115600
OG0017935	XP_018454219.1	Cg003G115760
OG0017936	XP_018453218.1	Cg003G075940
OG0017937	XP_018458933.1	Cg003G075950
OG0017939	XP_018453915.1	Cg014G333180, Cg003G076400
OG0017940	XP_018457543.1	Cg003G076890, Cg014G332710
OG0017941	XP_018473436.1	Cg014G332660, Cg003G076940
OG0017942	XP_018461991.1, XP_018461993.1	Cg014G331640, Cg003G078050
OG0017943	XP_018476367.1, XP_018474540.1	Cg003G078400, Cg014G331220
OG0017945	XP_018439590.1	Cg005G174880
OG0017946	XP_018439091.1	Cg005G176990
OG0017947	XP_018473911.1	Cg005G177220
OG0017949	XP_018436688.1	Cg005G181950
OG0017950	XP_018490222.1	Cg006G197400
OG0017951	XP_018490696.1	Cg005G185340
OG0017952	XP_018487965.1	Cg005G187080
OG0017953	XP_018485947.1	Cg004G116580
OG0017954	XP_018490990.1	Cg004G116480
OG0017955	XP_018493066.1	Cg004G122280
OG0017956	XP_018492776.1	Cg004G116310
OG0017957	XP_018486788.1	Cg004G116050
OG0017958	XP_018438889.1	Cg004G116000
OG0017959	XP_018475900.1	Cg008G281870
OG0017960	XP_018459323.1	Cg004G124220
OG0017961	XP_018475812.1	Cg008G281940
OG0017962	XP_018465347.1, XP_018471372.1, XP_018471369.1	Cg008G282030
OG0017963	XP_018482648.1, XP_018483187.1	Cg001G013750
OG0017965	XP_018448479.1	Cg001G013900
OG0017966	XP_018493542.1	Cg004G118030
OG0017967	XP_018491393.1	Cg004G118500
OG0017970	XP_018487330.1	Cg004G119260
OG0017971	XP_018485494.1	Cg004G119300
OG0017972	XP_018491431.1	Cg004G120150
OG0017973	XP_018441458.1, XP_018485766.1	Cg004G120230
OG0017974	XP_018491276.1	Cg004G120430
OG0017975	XP_018488915.1	Cg008G312590
OG0017977	XP_018434976.1	Cg004G121130
OG0017978	XP_018486773.1	Cg004G121420
OG0017979	XP_018486045.1	Cg004G121580
OG0017980	XP_018436741.1	Cg004G122300
OG0017982	XP_018438495.1	Cg004G123730
OG0017984	XP_018493173.1	Cg004G124440
OG0017985	XP_018493174.1	Cg004G124450
OG0017986	XP_018476393.1	Cg005G166910
OG0017987	XP_018481359.1, XP_018479910.1	Cg005G170280
OG0017988	XP_018476778.1, XP_018474073.1	Cg005G170210
OG0017989	XP_018440189.1	Cg005G170190
OG0017990	XP_018478191.1, XP_018478172.1	Cg005G169190
OG0017991	XP_018436375.1	Cg005G168290
OG0017993	XP_018466222.1	Cg006G230550
OG0017994	XP_018435989.1	Cg006G230330
OG0017995	XP_018486463.1	Cg006G230300
OG0017996	XP_018454626.1	Cg006G229020
OG0017997	XP_018464010.1	Cg006G228330
OG0017998	XP_018449339.1	Cg006G227730
OG0017999	XP_018433100.1	Cg006G227480
OG0018000	XP_018434180.1	Cg006G226980
OG0018001	XP_018435338.1	Cg006G225780
OG0018002	XP_018480019.1	Cg006G225730
OG0018003	XP_018468929.1	Cg006G225720
OG0018004	XP_018487618.1	Cg006G225680
OG0018006	XP_018485720.1	Cg006G223490
OG0018007	XP_018435646.1	Cg008G313380
OG0018008	XP_018473695.1, XP_018467067.1	Cg006G223110
OG0018009	XP_018480598.1	Cg006G222650
OG0018010	XP_018443909.1	Cg006G222150
OG0018011	XP_018485209.1	Cg006G221420
OG0018012	XP_018484184.1	Cg006G220750
OG0018013	XP_018448108.1, XP_018448109.1	Cg006G220060
OG0018014	XP_018492622.1	Cg006G219400
OG0018015	XP_018469922.1	Cg001G016450
OG0018017	XP_018478131.1	Cg001G015410
OG0018018	XP_018441467.1	Cg005G188960
OG0018019	XP_018477630.1	Cg005G188980
OG0018020	XP_018483777.1	Cg005G189200
OG0018021	XP_018485335.1	Cg005G190240
OG0018022	XP_018437280.1, XP_018437277.1	Cg005G190520
OG0018023	XP_018484932.1	Cg005G190790
OG0018024	XP_018438640.1, XP_018438529.1	Cg005G191130
OG0018025	XP_018483178.1, XP_018480299.1	Cg005G191190
OG0018026	XP_018484835.1	Cg005G191450
OG0018027	XP_018485107.1	Cg005G192060
OG0018028	XP_018478784.1	Cg005G192590
OG0018029	XP_018481837.1, XP_018438354.1	Cg005G193470
OG0018030	XP_018474969.1	Cg006G232660
OG0018031	XP_018439963.1	Cg006G234660
OG0018032	XP_018432898.1, XP_018441760.1	Cg006G235390
OG0018033	XP_018483247.1	Cg006G236430
OG0018034	XP_018462336.1	Cg006G237100
OG0018035	XP_018465871.1, XP_018447831.1	Cg006G238310
OG0018036	XP_018488579.1	Cg006G238800
OG0018037	XP_018461224.1	Cg006G240070
OG0018038	XP_018434199.1	Cg006G240150
OG0018039	XP_018491815.1	Cg006G240720
OG0018040	XP_018435785.1	Cg006G240850
OG0018041	XP_018471147.1, XP_018471061.1	Cg006G241460
OG0018042	XP_018441659.1	Cg006G241550
OG0018043	XP_018492504.1	Cg006G242330
OG0018044	XP_018470349.1	Cg006G242350
OG0018045	XP_018447119.1	Cg006G242880
OG0018046	XP_018487161.1	Cg006G243610
OG0018047	XP_018492681.1	Cg006G244430
OG0018048	XP_018489093.1, XP_018489082.1	Cg006G244660
OG0018049	XP_018490517.1	Cg006G245200
OG0018050	XP_018490516.1	Cg006G245210
OG0018051	XP_018489382.1	Cg006G245250
OG0018053	XP_018473699.1	Cg008G294320
OG0018054	XP_018446903.1	Cg008G294860
OG0018055	XP_018445831.1	Cg008G295200
OG0018056	XP_018445662.1	Cg008G295590
OG0018057	XP_018444603.1	Cg008G298020
OG0018058	XP_018443161.1	Cg008G298440
OG0018059	XP_018445264.1, XP_018444187.1	Cg008G298640
OG0018060	XP_018446988.1	Cg008G299330
OG0018061	XP_018465825.1, XP_018471904.1	Cg008G306420
OG0018063	XP_018462681.1	Cg008G307530
OG0018064	XP_018477370.1	Cg008G307640
OG0018065	XP_018483432.1	Cg008G310790, Cg008G309120
OG0018066	XP_018470375.1	Cg008G293790
OG0018067	XP_018482552.1	Cg008G313360
OG0018068	XP_018465670.1, XP_018444152.1	Cg008G287000
OG0018069	XP_018442462.1	Cg008G286650
OG0018071	XP_018475865.1	Cg008G285610
OG0018074	XP_018454083.1	Cg003G109070
OG0018075	XP_018452351.1	Cg003G109120
OG0018076	XP_018478770.1	Cg003G109250
OG0018077	XP_018484779.1	Cg003G109270
OG0018078	XP_018493051.1	Cg003G109570
OG0018079	XP_018457652.1	Cg003G106210
OG0018080	XP_018477851.1	Cg002G057090
OG0018081	XP_018437649.1	Cg002G057850
OG0018083	XP_018489601.1	Cg002G060180
OG0018084	XP_018434684.1	Cg002G064390
OG0018085	XP_018441283.1	Cg002G064740
OG0018086	XP_018434339.1	Cg006G222820
OG0018088	XP_018437803.1	Cg004G143150, Cg002G066790
OG0018090	XP_018471274.1	Cg007G269020
OG0018091	XP_018470743.1	Cg007G269180
OG0018093	XP_018453438.1	Cg007G269670
OG0018094	XP_018454240.1	Cg007G271740
OG0018096	XP_018457284.1	Cg007G277970
OG0018097	XP_018456379.1	Cg007G277870
OG0018098	XP_018456194.1	Cg007G277790
OG0018099	XP_018445391.1	Cg007G277030
OG0018100	XP_018445747.1	Cg007G276380
OG0018101	XP_018472302.1, XP_018442977.1	Cg007G275760
OG0018102	XP_018446494.1	Cg007G275660
OG0018104	XP_018446273.1	Cg007G275200
OG0018105	XP_018468133.1	Cg007G275180
OG0018106	XP_018446348.1	Cg007G275070
OG0018108	XP_018470258.1, XP_018470260.1	Cg007G273480
OG0018109	XP_018470331.1	Cg005G157510
OG0018110	XP_018442887.1	Cg007G273100
OG0018111	XP_018454456.1	Cg007G279890
OG0018112	XP_018443807.1	Cg007G279970
OG0018113	XP_018452543.1	Cg007G280070
OG0018114	XP_018446451.1	Cg007G281680
OG0018115	XP_018492788.1	Cg004G128500
OG0018116	XP_018438829.1, XP_018437676.1	Cg004G128710
OG0018117	XP_018434940.1	Cg004G129010
OG0018119	XP_018490319.1	Cg004G129100
OG0018121	XP_018491014.1	Cg004G129650
OG0018122	XP_018489335.1	Cg004G131270
OG0018123	XP_018437393.1, XP_018439757.1	Cg004G131670
OG0018124	XP_018440766.1	Cg004G134590
OG0018125	XP_018487576.1	Cg004G135110
OG0018126	XP_018485966.1	Cg004G139280
OG0018127	XP_018490402.1	Cg004G139490
OG0018128	XP_018459943.1	Cg004G140260
OG0018129	XP_018492276.1	Cg004G141530
OG0018130	XP_018463027.1	Cg004G141560
OG0018132	XP_018432862.1	Cg004G143510
OG0018133	XP_018432606.1	Cg004G144740
OG0018134	XP_018456008.1	Cg004G147710
OG0018135	XP_018453276.1	Cg004G147260
OG0018137	XP_018492566.1	Cg004G146120
OG0018138	XP_018487243.1	Cg004G147370
OG0018139	XP_018452378.1	Cg004G148000
OG0018140	XP_018456043.1	Cg004G150460, Cg004G149410
OG0018141	XP_018434698.1	Cg004G151300
OG0018142	XP_018441014.1	Cg004G151700
OG0018143	XP_018441548.1	Cg004G152440
OG0018144	XP_018441384.1	Cg004G153590
OG0018145	XP_018453039.1	Cg004G154710
OG0018146	XP_018434152.1	Cg008G317910
OG0018147	XP_018436755.1	Cg004G157030
OG0018148	XP_018452330.1	Cg004G157090
OG0018150	XP_018489431.1	Cg006G196920
OG0018151	XP_018480903.1	Cg006G197510
OG0018152	XP_018485692.1	Cg006G197790
OG0018153	XP_018485173.1	Cg006G200680
OG0018155	XP_018451613.1	Cg006G201400
OG0018156	XP_018440104.1	Cg006G194010
