Orthogroup	Raphanus_sativus	Erysimum_linariifolium
OG0015103	XP_018470421.1	El003G145400
OG0015104	XP_018481387.1	El003G145360
OG0015105	XP_018468199.1, XP_018462731.1	El003G145340
OG0015106	XP_018453489.1, XP_018462728.1	El003G145330
OG0015107	XP_018470867.1	El003G146270
OG0015108	XP_018484537.1	El003G145000
OG0015109	XP_018480691.1	El003G144940
OG0015110	XP_018467842.1	El003G144890
OG0015111	XP_018470455.1	El003G144860
OG0015112	XP_018469985.1, XP_018469984.1, XP_018455808.1, XP_018455829.1	El003G144670
OG0015113	XP_018453220.1	El003G182920
OG0015114	XP_018478918.1	El003G144590
OG0015115	XP_018485221.1	El003G144290
OG0015116	XP_018469681.1	El003G144130
OG0015117	XP_018453852.1, XP_018459418.1	El003G144090
OG0015118	XP_018471432.1, XP_018471430.1	El003G143920
OG0015119	XP_018448366.1	El003G143880
OG0015120	XP_018484591.1	El003G143860
OG0015121	XP_018468113.1	El003G143650
OG0015122	XP_018458170.1	El003G143260
OG0015123	XP_018451696.1	El003G143230
OG0015124	XP_018449726.1	El003G143130
OG0015125	XP_018448161.1	El003G142880
OG0015126	XP_018483410.1	El003G142790
OG0015127	XP_018446021.1	El003G142610
OG0015128	XP_018456011.1	El003G142500
OG0015129	XP_018470461.1	El003G142340
OG0015130	XP_018482493.1	El003G142270
OG0015131	XP_018447414.1	El003G142170
OG0015132	XP_018447484.1	El003G142140
OG0015133	XP_018470926.1	El003G142120
OG0015134	XP_018483258.1, XP_018479001.1	El003G141760
OG0015135	XP_018479002.1, XP_018479003.1	El003G141790
OG0015136	XP_018450779.1	El003G141830
OG0015137	XP_018477346.1	El003G141850
OG0015138	XP_018449141.1	El003G141900
OG0015139	XP_018450230.1	El003G141920
OG0015140	XP_018440690.1	El003G141590
OG0015141	XP_018433412.1	El003G181560
OG0015142	XP_018483884.1	El003G185250
OG0015143	XP_018442913.1	El003G184130
OG0015144	XP_018445080.1	El003G183970
OG0015145	XP_018485360.1, XP_018483208.1	El003G184350
OG0015146	XP_018444869.1	El004G213200
OG0015147	XP_018478519.1	El003G185530
OG0015148	XP_018478812.1	El003G185600
OG0015149	XP_018458520.1	El003G186290
OG0015150	XP_018479607.1	El003G186340
OG0015151	XP_018444800.1, XP_018462677.1	El003G186700
OG0015152	XP_018445948.1	El003G187510
OG0015153	XP_018459843.1, XP_018444006.1	El003G188260
OG0015154	XP_018482723.1	El003G188170
OG0015155	XP_018459111.1	El003G188990
OG0015156	XP_018484114.1	El003G189510, El001G009960, El001G011700
OG0015157	XP_018483454.1	El003G189700
OG0015158	XP_018483458.1	El003G189710
OG0015159	XP_018453340.1	El007G363890
OG0015160	XP_018451741.1	El002G117980
OG0015161	XP_018439914.1	El006G295990
OG0015162	XP_018441496.1	El006G295970
OG0015163	XP_018440885.1	El006G295950
OG0015164	XP_018436496.1	El001G014910
OG0015165	XP_018436499.1	El001G014940
OG0015166	XP_018432813.1	El002G119090
OG0015167	XP_018439774.1	El006G295560
OG0015168	XP_018483545.1	El006G295600
OG0015169	XP_018441941.1	El006G295620
OG0015170	XP_018477999.1	El006G295700
OG0015171	XP_018437024.1	El006G295740
OG0015172	XP_018491169.1	El002G123040
OG0015173	XP_018467922.1, XP_018474561.1	El001G010130
OG0015174	XP_018476546.1	El001G010640
OG0015175	XP_018458867.1	El001G010680
OG0015176	XP_018476443.1	El001G010810
OG0015177	XP_018464892.1	El003G177680, El001G010910
OG0015178	XP_018453701.1	El001G010920
OG0015179	XP_018450934.1	El002G125180
OG0015180	XP_018466121.1	El001G011350
OG0015181	XP_018475546.1	El006G296990
OG0015182	XP_018434995.1	El006G297190
OG0015183	XP_018434312.1	El006G297600
OG0015184	XP_018434321.1	El006G297910
OG0015185	XP_018478858.1	El006G297980
OG0015186	XP_018436979.1	El006G298190
OG0015187	XP_018437581.1	El006G298200
OG0015188	XP_018485024.1	El006G298320
OG0015189	XP_018437718.1, XP_018478980.1	El006G298460
OG0015190	XP_018480339.1	El007G358540
OG0015191	XP_018480476.1, XP_018436872.1	El007G358380
OG0015192	XP_018480565.1	El007G358370
OG0015193	XP_018479157.1, XP_018478979.1, XP_018464541.1	El007G358040
OG0015194	XP_018455088.1	El007G358050
OG0015195	XP_018477201.1	El007G357980
OG0015196	XP_018483016.1	El007G357560
OG0015197	XP_018435035.1	El007G357520
OG0015198	XP_018465461.1, XP_018435788.1	El007G356940
OG0015199	XP_018456639.1	El007G356630
OG0015200	XP_018443169.1	El001G060320
OG0015201	XP_018477175.1	El007G359710
OG0015202	XP_018474553.1	El007G356520
OG0015203	XP_018484876.1	El007G356490
OG0015204	XP_018476652.1, XP_018474709.1	El001G009330
OG0015205	XP_018470877.1	El001G009230
OG0015206	XP_018473137.1, XP_018474510.1	El001G009190
OG0015207	XP_018472719.1	El001G009180
OG0015208	XP_018452609.1	El001G009170
OG0015209	XP_018472158.1	El001G009040
OG0015210	XP_018453131.1	El001G008810
OG0015211	XP_018474608.1	El001G008330
OG0015212	XP_018472239.1, XP_018472222.1	El001G008260
OG0015213	XP_018452598.1, XP_018452600.1	El001G008210
OG0015214	XP_018473312.1	El001G008130
OG0015215	XP_018476356.1	El001G008110
OG0015216	XP_018457707.1	El001G008100
OG0015217	XP_018465316.1, XP_018453317.1	El001G007940
OG0015218	XP_018454651.1	El001G007830
OG0015219	XP_018458955.1	El001G007730
OG0015220	XP_018456457.1	El001G007700
OG0015221	XP_018467004.1, XP_018455220.1	El001G007380
OG0015222	XP_018450131.1	El001G007370
OG0015223	XP_018454320.1, XP_018464896.1	El001G007060
OG0015224	XP_018454808.1	El001G006900
OG0015225	XP_018469735.1	El001G006720
OG0015226	XP_018464357.1, XP_018434589.1	El007G350000
OG0015227	XP_018468066.1	El003G162950
OG0015228	XP_018475207.1, XP_018475213.1	El001G005790
OG0015229	XP_018460794.1, XP_018454375.1	El001G005760
OG0015230	XP_018456085.1, XP_018456337.1	El001G005640
OG0015231	XP_018476670.1	El001G005620
OG0015232	XP_018454577.1	El001G005570
OG0015233	XP_018454524.1	El001G005400
OG0015234	XP_018452395.1	El001G005190
OG0015235	XP_018456420.1	El001G004960
OG0015236	XP_018455638.1	El001G004710
OG0015237	XP_018453266.1	El007G360910
OG0015238	XP_018485353.1	El007G361430
OG0015239	XP_018435753.1, XP_018477374.1	El007G361480
OG0015240	XP_018477985.1	El007G361580
OG0015241	XP_018442032.1	El007G363200
OG0015242	XP_018477789.1	El007G363760
OG0015243	XP_018457939.1	El007G363980
OG0015244	XP_018484693.1	El007G364050
OG0015246	XP_018442342.1	El004G225930
OG0015247	XP_018433082.1	El007G364260
OG0015248	XP_018434243.1	El007G364270
OG0015249	XP_018439319.1	El002G140400
OG0015251	XP_018456682.1	El007G364930
OG0015252	XP_018485041.1	El007G365020
OG0015253	XP_018440615.1	El002G085220
OG0015254	XP_018490923.1	El007G342700
OG0015255	XP_018484099.1	El007G366020
OG0015256	XP_018432971.1	El003G182530
OG0015257	XP_018458689.1	El003G183080
OG0015258	XP_018457256.1	El007G366530
OG0015259	XP_018484134.1	El007G366510
OG0015260	XP_018447380.1	El003G183390
OG0015261	XP_018485861.1	El005G269530
OG0015262	XP_018458119.1	El003G183470
OG0015263	XP_018488739.1	El005G269980
OG0015264	XP_018459706.1, XP_018463444.1	El003G183540
OG0015265	XP_018477856.1, XP_018466985.1	El003G179630
OG0015266	XP_018492342.1	El005G268930
OG0015267	XP_018470584.1	El003G160620
OG0015268	XP_018451857.1	El003G179060
OG0015269	XP_018493193.1	El005G268280
OG0015270	XP_018487186.1	El005G268270
OG0015271	XP_018447620.1	El003G177960
OG0015272	XP_018447142.1	El003G177070
OG0015273	XP_018477130.1	El003G176800
OG0015274	XP_018485252.1	El003G176100
OG0015275	XP_018449293.1	El003G175990
OG0015276	XP_018451471.1	El003G175210
OG0015277	XP_018449200.1	El003G175030
OG0015278	XP_018484172.1	El003G175000
OG0015280	XP_018470164.1	El003G174170
OG0015281	XP_018451627.1	El003G172980
OG0015282	XP_018471616.1	El005G259790
OG0015283	XP_018446241.1	El003G189880
OG0015284	XP_018483015.1	El003G190490
OG0015285	XP_018477492.1	El003G190830
OG0015286	XP_018478315.1	El003G190880
OG0015287	XP_018443851.1	El003G191280
OG0015288	XP_018482742.1	El003G191840
OG0015289	XP_018483580.1	El003G192600
OG0015290	XP_018484026.1	El005G270160
OG0015291	XP_018439187.1, XP_018433693.1	El006G279740
OG0015293	XP_018440902.1, XP_018440995.1	El007G348520
OG0015294	XP_018440903.1, XP_018440996.1	El006G279870
OG0015295	XP_018477407.1	El006G280030
OG0015296	XP_018477408.1	El006G280050
OG0015297	XP_018441502.1	El006G280060
OG0015298	XP_018440306.1	El006G280210
OG0015299	XP_018440307.1	El006G280220
OG0015300	XP_018433206.1	El006G280260
OG0015301	XP_018439085.1	El006G288500
OG0015302	XP_018433967.1	El006G280300
OG0015303	XP_018488576.1	El005G252210
OG0015304	XP_018439364.1, XP_018467095.1	El006G280830
OG0015305	XP_018438795.1	El006G280990
OG0015306	XP_018438798.1	El006G281010
OG0015307	XP_018477543.1	El006G281200
OG0015308	XP_018437063.1	El006G281260
OG0015309	XP_018437895.1	El006G281440
OG0015310	XP_018472960.1	El006G281560
OG0015311	XP_018438747.1, XP_018438748.1	El006G281720
OG0015312	XP_018441545.1, XP_018441546.1	El006G282070
OG0015313	XP_018436598.1	El006G282400
OG0015314	XP_018484051.1	El006G282760
OG0015315	XP_018438226.1	El006G282770
OG0015316	XP_018477179.1	El006G282790
OG0015317	XP_018434483.1	El006G283050
OG0015318	XP_018433747.1	El006G283170
OG0015319	XP_018475284.1	El006G283190
OG0015320	XP_018476408.1	El006G283220
OG0015321	XP_018476571.1	El006G283300
OG0015322	XP_018437367.1	El006G283430
OG0015323	XP_018440002.1	El006G283460
OG0015324	XP_018436894.1	El006G283580
OG0015325	XP_018482494.1	El006G283680
OG0015326	XP_018464253.1	El006G283970
OG0015327	XP_018477305.1	El006G284380
OG0015328	XP_018481254.1	El006G284710
OG0015329	XP_018439883.1	El006G284820
OG0015330	XP_018472607.1	El006G285170
OG0015331	XP_018483077.1, XP_018483076.1	El006G285310
OG0015332	XP_018441095.1	El006G285410
OG0015333	XP_018439438.1	El006G285440
OG0015334	XP_018475899.1	El006G285640
OG0015335	XP_018441698.1	El006G285810
OG0015336	XP_018440467.1	El006G285930
OG0015337	XP_018433184.1	El006G286000
OG0015338	XP_018437540.1	El006G286130
OG0015339	XP_018484204.1	El006G286240
OG0015340	XP_018437567.1	El006G286250
OG0015341	XP_018465609.1, XP_018441589.1	El006G286340
OG0015342	XP_018476137.1	El006G286420
OG0015343	XP_018433743.1	El006G286650
OG0015344	XP_018439061.1	El006G287210
OG0015345	XP_018479952.1, XP_018482521.1	El006G286900
OG0015346	XP_018439300.1	El006G287830
OG0015347	XP_018474414.1	El001G081720
OG0015348	XP_018470015.1	El001G081710
OG0015349	XP_018446501.1	El001G081370
OG0015350	XP_018471574.1	El001G081330
OG0015351	XP_018469129.1, XP_018444495.1	El001G081180
OG0015352	XP_018472512.1	El001G081140
OG0015353	XP_018472880.1	El001G081070
OG0015354	XP_018442959.1	El001G080930
OG0015355	XP_018446078.1	El001G080850
OG0015356	XP_018446388.1	El001G080260
OG0015357	XP_018442518.1	El001G080190
OG0015358	XP_018470611.1	El001G079870
OG0015359	XP_018475169.1	El001G079840
OG0015360	XP_018476783.1	El001G079810
OG0015361	XP_018445239.1	El001G079600
OG0015362	XP_018468180.1	El007G340360
OG0015363	XP_018446207.1, XP_018446214.1	El001G079360
OG0015364	XP_018473404.1	El001G079320
OG0015365	XP_018445512.1	El001G079030
OG0015366	XP_018470983.1	El001G072200
OG0015367	XP_018443079.1	El001G078980
OG0015368	XP_018459494.1	El001G078850
OG0015369	XP_018468682.1	El001G078790
OG0015370	XP_018445901.1	El001G078720
OG0015371	XP_018447368.1	El001G078530
OG0015372	XP_018476730.1	El001G078260
OG0015373	XP_018445685.1	El001G078250
OG0015374	XP_018446438.1	El001G060960
OG0015375	XP_018444985.1	El001G059910
OG0015376	XP_018451835.1	El001G060030
OG0015377	XP_018461948.1, XP_018470507.1	El001G059200
OG0015378	XP_018473024.1	El001G059140
OG0015379	XP_018468720.1	El003G156380
OG0015380	XP_018476752.1	El001G059030
OG0015381	XP_018442472.1	El001G058970
OG0015382	XP_018444116.1	El001G058780
OG0015383	XP_018476225.1	El001G058530
OG0015384	XP_018473402.1	El001G058410
OG0015385	XP_018471785.1	El001G058230
OG0015386	XP_018465620.1, XP_018465614.1	El001G058100
OG0015387	XP_018444774.1	El001G058030
OG0015388	XP_018476050.1, XP_018476029.1	El001G057590
OG0015389	XP_018475823.1	El007G330180
OG0015390	XP_018446518.1	El007G330360
OG0015391	XP_018442615.1	El007G330390
OG0015393	XP_018446294.1	El004G217400
OG0015394	XP_018470219.1	El007G330900
OG0015395	XP_018471566.1	El007G331130
OG0015396	XP_018458624.1	El007G331200
OG0015397	XP_018454515.1	El007G331750
OG0015398	XP_018452743.1	El007G332160
OG0015399	XP_018456195.1	El007G331700
OG0015400	XP_018454921.1	El007G331940
OG0015401	XP_018457977.1	El007G327480
OG0015402	XP_018432864.1	El007G327320
OG0015403	XP_018458199.1	El007G327280
OG0015404	XP_018441958.1	El007G327210
OG0015405	XP_018491070.1	El007G327200
OG0015406	XP_018457642.1	El007G327180
OG0015407	XP_018432808.1	El007G327160
OG0015408	XP_018486899.1	El007G327150
OG0015409	XP_018493039.1, XP_018463382.1	El007G326930
OG0015410	XP_018485408.1	El007G326630
OG0015411	XP_018485544.1	El007G326590
OG0015412	XP_018441103.1, XP_018441076.1	El006G291800
OG0015413	XP_018456913.1	El007G326270
OG0015414	XP_018441827.1, XP_018459908.1	El007G326140
OG0015415	XP_018492738.1	El007G326120
OG0015416	XP_018493344.1	El007G326100
OG0015417	XP_018491982.1	El007G325990
OG0015418	XP_018490683.1	El007G325950
OG0015419	XP_018490680.1	El007G325900
OG0015420	XP_018452628.1	El007G325820
OG0015421	XP_018432643.1	El007G325760
OG0015422	XP_018491639.1	El007G325480
OG0015423	XP_018488183.1	El007G325430
OG0015424	XP_018438382.1	El007G325090
OG0015425	XP_018432659.1	El007G324920
OG0015426	XP_018436695.1	El007G324740
OG0015427	XP_018457511.1	El007G324590
OG0015428	XP_018486820.1	El007G324510
OG0015429	XP_018432527.1, XP_018432529.1	El007G324390
OG0015430	XP_018485628.1	El007G324150
OG0015431	XP_018492367.1	El007G324090
OG0015432	XP_018486408.1	El007G323970
OG0015433	XP_018488948.1	El007G323890
OG0015434	XP_018491146.1	El007G323840
OG0015435	XP_018462525.1	El007G323790
OG0015436	XP_018441347.1	El007G323660
OG0015437	XP_018456165.1	El007G323650
OG0015438	XP_018440390.1	El007G323570
OG0015439	XP_018457366.1	El007G323310
OG0015440	XP_018483795.1	El006G314440
OG0015441	XP_018433742.1	El007G323100
OG0015442	XP_018433442.1	El007G323070
OG0015443	XP_018456773.1	El007G322800
OG0015444	XP_018472200.1	El007G322610
OG0015445	XP_018434274.1, XP_018436515.1	El007G322580
OG0015446	XP_018440741.1	El007G322460
OG0015447	XP_018463816.1, XP_018437582.1	El007G322350
OG0015448	XP_018467061.1	El007G322290
OG0015449	XP_018440282.1	El007G322230
OG0015450	XP_018440130.1	El007G322170
OG0015451	XP_018456538.1	El007G322050
OG0015452	XP_018450466.1	El007G321920
OG0015453	XP_018458928.1	El001G000100
OG0015454	XP_018472372.1	El001G000840
OG0015455	XP_018457651.1	El001G000590
OG0015456	XP_018453208.1	El001G000440
OG0015457	XP_018459835.1	El001G001030
OG0015458	XP_018462386.1, XP_018455385.1	El001G001040
OG0015459	XP_018463922.1, XP_018452428.1	El001G001180
OG0015460	XP_018455614.1	El001G001240
OG0015461	XP_018463356.1	El001G001330
OG0015462	XP_018452870.1	El001G001910
OG0015463	XP_018456995.1	El001G002040
OG0015464	XP_018473206.1	El001G002240
OG0015465	XP_018454506.1, XP_018455043.1	El001G002360
OG0015466	XP_018453138.1	El001G003030
OG0015467	XP_018452129.1	El001G003180
OG0015468	XP_018457606.1	El001G003200
OG0015469	XP_018452028.1	El001G003210
OG0015470	XP_018493414.1	El007G325300
OG0015471	XP_018475055.1	El001G003560
OG0015472	XP_018478054.1	El007G360340
OG0015473	XP_018483496.1	El007G360250
OG0015475	XP_018478699.1	El007G360220
OG0015476	XP_018483662.1	El007G360010
OG0015477	XP_018433395.1	El007G359870
OG0015478	XP_018455526.1	El007G359840
OG0015479	XP_018452053.1	El007G359720
OG0015480	XP_018484243.1	El007G359690
OG0015481	XP_018483462.1	El007G359670
OG0015482	XP_018477749.1	El007G359040
OG0015483	XP_018441037.1	El006G300000
OG0015484	XP_018433239.1	El006G299110
OG0015485	XP_018472802.1, XP_018475854.1	El006G299500
OG0015486	XP_018439637.1	El006G300130
OG0015487	XP_018440998.1	El006G300200
OG0015488	XP_018481936.1, XP_018481235.1	El006G300220
OG0015489	XP_018437329.1	El006G300370
OG0015490	XP_018473415.1	El006G300980
OG0015491	XP_018434183.1	El006G301110
OG0015492	XP_018441794.1	El006G301120
OG0015493	XP_018474640.1	El006G301740
OG0015494	XP_018472858.1	El006G302370
OG0015495	XP_018433291.1	El006G302580
OG0015496	XP_018439090.1	El006G302930
OG0015497	XP_018478628.1	El006G304150
OG0015498	XP_018478155.1	El006G304500
OG0015499	XP_018480520.1	El006G304860
OG0015500	XP_018484805.1	El006G304930
OG0015501	XP_018480511.1	El006G304980
OG0015502	XP_018440860.1	El006G305420
OG0015503	XP_018437443.1	El006G305610
OG0015504	XP_018442021.1	El006G305670
OG0015505	XP_018441949.1	El006G305700
OG0015506	XP_018485128.1	El006G305780
OG0015507	XP_018484920.1	El006G305810
OG0015508	XP_018484464.1	El006G306140
OG0015509	XP_018441613.1, XP_018436554.1	El006G308210
OG0015510	XP_018472684.1, XP_018441614.1, XP_018436556.1	El006G308140
OG0015511	XP_018483492.1	El006G307970
OG0015512	XP_018485198.1	El006G307490
OG0015513	XP_018482472.1	El006G307430
OG0015514	XP_018479800.1	El006G307180
OG0015515	XP_018436625.1	El006G309220
OG0015516	XP_018478818.1	El006G309230
OG0015517	XP_018436869.1	El006G309910
OG0015518	XP_018465546.1	El006G309960
OG0015519	XP_018434917.1	El006G309400
OG0015520	XP_018459375.1	El006G310960
OG0015521	XP_018492383.1	El006G286980
OG0015522	XP_018478830.1	El002G090320
OG0015523	XP_018456818.1	El001G000120
OG0015524	XP_018478636.1	El006G311360
OG0015525	XP_018432811.1	El001G077220
OG0015526	XP_018493384.1	El006G312420
OG0015527	XP_018483594.1, XP_018481838.1	El006G312500
OG0015528	XP_018491861.1, XP_018492048.1	El007G364010
OG0015529	XP_018484807.1	El006G312760
OG0015530	XP_018478561.1	El006G312810
OG0015531	XP_018478237.1	El006G313220
OG0015532	XP_018481620.1	El006G313560
OG0015533	XP_018483761.1	El006G313710
OG0015534	XP_018468979.1	El003G156790
OG0015535	XP_018486818.1	El005G235520
OG0015536	XP_018490997.1	El005G235440
OG0015537	XP_018491517.1	El005G235140
OG0015538	XP_018485637.1	El005G235100
OG0015539	XP_018447619.1	El002G113740
OG0015540	XP_018490162.1, XP_018489504.1	El005G235010
OG0015541	XP_018489944.1	El005G234960
OG0015542	XP_018438891.1	El005G234900, El002G097550
OG0015543	XP_018466368.1	El005G256850
OG0015545	XP_018447373.1	El001G082290
OG0015546	XP_018459410.1	El006G316860
OG0015547	XP_018475814.1	El001G082260
OG0015548	XP_018475809.1	El001G082230
OG0015549	XP_018474747.1	El001G082220
OG0015550	XP_018468658.1	El006G302400
OG0015551	XP_018471337.1	El001G082200
OG0015552	XP_018471371.1	El001G082110
OG0015553	XP_018472213.1	El001G082090
OG0015554	XP_018471713.1, XP_018471807.1	El001G082080
OG0015555	XP_018484224.1	El003G157870
OG0015556	XP_018468292.1	El003G157530
OG0015557	XP_018486430.1	El005G235940
OG0015558	XP_018492190.1	El005G235990
OG0015559	XP_018486409.1	El005G236250
OG0015560	XP_018492382.1, XP_018490852.1	El005G236260
OG0015561	XP_018439854.1	El005G236280
OG0015562	XP_018487032.1	El005G236350
OG0015563	XP_018490822.1	El005G236450
OG0015564	XP_018490817.1	El005G236460
OG0015565	XP_018492986.1	El005G236600
OG0015566	XP_018438362.1	El005G236880
OG0015567	XP_018439340.1	El005G236930
OG0015568	XP_018441802.1	El005G236960
OG0015569	XP_018493197.1	El005G237070
OG0015570	XP_018435147.1	El005G237210
OG0015571	XP_018437177.1	El005G237290
