Orthogroup	Arabidopsis_lyrata_Rawat	Conringia_planisiliqua
OG0014567	AL3G33880	CP12_g30368_DN3_SP0_c.t1
OG0014568	AL3G47840	CP12_g29871_DN3_SP3_c.t1, CP10_g43511_DN3_SP0_c.t1
OG0014569	AL3G51200	CP10_g43711_DN3_SP1_c.t1
OG0014570	AL3G40800	CP12_g30887_DN3_SP8_c.t1
OG0014571	AL3G39350	CP12_g30777_DN3_SP6_c.t1
OG0014572	AL3G33040	CP12_g30305_DN3_SP2_c.t1
OG0014573	AL286U10010, AL3G26230	CP10_g43369_DN3_SP1_c.t1
OG0014574	AL3G21470	CP10_g42975_DN3_SP2_c.t1
OG0014575	AL6G16350	CP11_g33224_DN3_SP0_c.t1
OG0014576	AL6G17140	CP11_g33291_DN3_SP0_c.t1
OG0014579	AL7G32270	CP19_g18519_DN2_SP2_c.t1
OG0014580	AL7G34800	CP16_g55186_DN3_SP0_c.t1, CP1_g38487_DN3_SP0_c.t1, CP6_g6879_DN3_SP0_c.t1
OG0014581	AL7G36870	CP6_g7057_DN3_SP0_c.t1
OG0014582	AL7G37420	CP6_g7106_DN3_SP8_c.t1
OG0014583	AL1G46230	CP7_g44686_DN3_SP6_c.t1
OG0014584	AL1G42700	CP7_g45014_DN3_SP0_c.t1
OG0014585	AL7G27540	CP19_g18088_DN3_SP0_c.t1
OG0014586	AL7G27770	CP19_g18109_DN3_SP4_c.t1
OG0014589	AL6G24310	CP11_g32600_DN3_SP7_c.t1
OG0014590	AL6G25110	CP11_g32527_DN3_SP7_c.t1
OG0014591	AL6G28580	CP11_g32222_DN2_SP0_c.t1
OG0014592	AL8G21650	CP2_g48764_DN3_SP8_c.t1
OG0014593	AL7G47480	CP19_g17846_DN3_SP0_c.t1
OG0014594	AL8G34310	CP8_g53822_DN3_SP0_c.t1
OG0014595	AL8G35900	CP8_g53954_DN3_SP0_c.t1
OG0014596	AL6G33420	CP8_g54159_DN3_SP7_c.t1
OG0014597	AL6G33210	CP8_g53779_DN1_SP0_c.t1
OG0014600	AL8G43460	CP2_g47718_DN3_SP2_c.t1
OG0014601	AL8G43910	CP2_g47673_DN3_SP0_c.t1
OG0014602	AL1G31170	CP7_g45882_DN1_SP0_c.t1
OG0014603	AL1G32330	CP7_g45797_DN3_SP5_c.t1, CP9_g28822_DN3_SP0_c.t1
OG0014607	AL2G23710	CP9_g28151_DN3_SP0_c.t1
OG0014609	AL3G45120, AL3G45090	CP15_g35617_DN2_SP8_c.t1
OG0014611	AL3G50960	CP10_g43726_DN3_SP0_c.t1
OG0014612	AL4G14120	CP16_g55062_DN3_SP2_c.t1
OG0014613	AL4G16850	CP16_g55321_DN3_SP0_c.t1
OG0014615	AL1G20360, AL4G40820	CP8_g53972_DN3_SP0_c.t1
OG0014616	AL5G34810	CP3_g13975_DN2_SP0_c.t1
OG0014620	AL7G16400	CP5_g529_DN3_SP0_c.t1
OG0014623	AL290U10010	CP8_g53685_DN3_SP0_c.t1
OG0014637	AL7G24210	CP5_g1163_DN3_SP0_c.t1
OG0014638	AL3G53180	CP5_g1142_DN3_SP2_c.t1
OG0014639	AL7G23980	CP5_g1138_DN3_SP0_c.t1
OG0014640	AL7G23950	CP5_g1136_DN3_SP5_c.t1
OG0014641	AL7G23890	CP5_g1131_DN3_SP7_c.t1
OG0014642	nbis-gene-1764	CP5_g1128_DN3_SP1_c.t1
OG0014643	AL7G23760	CP5_g1120_DN3_SP4_c.t1
OG0014645	AL7G23490	CP5_g1101_DN3_SP8_c.t1
OG0014646	AL7G23480	CP5_g1100_DN3_SP8_c.t1
OG0014647	AL7G23360	CP5_g1090_DN3_SP7_c.t1
OG0014648	AL7G23290	CP5_g1084_DN3_SP3_c.t1
OG0014649	AL7G23270	CP5_g1082_DN3_SP7_c.t1
OG0014650	AL7G23120	CP5_g1069_DN3_SP8_c.t1
OG0014651	AL7G23100	CP5_g1068_DN3_SP7_c.t1
OG0014652	AL7G22950	CP5_g1056_DN3_SP0_c.t1
OG0014653	AL7G22900	CP5_g1050_DN3_SP8_c.t1
OG0014654	AL7G22860	CP5_g1046_DN3_SP8_c.t1
OG0014655	AL7G22790	CP5_g1044_DN3_SP7_c.t1
OG0014656	AL2G37770	CP5_g2162_DN3_SP2_c.t1
OG0014657	AL7G22560	CP5_g1034_DN3_SP3_c.t1
OG0014659	AL7G22440	CP5_g1027_DN3_SP8_c.t1
OG0014660	AL7G22430	CP5_g1026_DN3_SP3_c.t1
OG0014661	AL7G21840	CP5_g971_DN3_SP8_c.t1
OG0014662	AL7G21300	CP5_g916_DN2_SP0_c.t1
OG0014663	AL7G21270	CP5_g913_DN3_SP2_c.t1
OG0014664	AL4G14320	CP16_g55075_DN3_SP8_c.t1
OG0014665	AL7G21190	CP5_g907_DN3_SP8_c.t1
OG0014668	AL7G20880	CP5_g875_DN3_SP8_c.t1
OG0014670	AL7G20670	CP5_g859_DN3_SP8_c.t1
OG0014671	AL7G20640	CP5_g856_DN3_SP2_c.t1
OG0014672	AL1G19160	CP1_g37155_DN3_SP6_c.t1
OG0014673	AL7G20440	CP5_g840_DN3_SP8_c.t1
OG0014674	AL7G20220	CP5_g3138_DN1_SP0_c.t1, CP5_g823_DN3_SP8_c.t1
OG0014675	AL7G20200	CP5_g821_DN3_SP0_c.t1
OG0014676	AL7G20170	CP5_g820_DN3_SP5_c.t1
OG0014677	AL7G20050	CP5_g812_DN3_SP8_c.t1
OG0014678	AL7G19980	CP5_g810_DN3_SP2_c.t1
OG0014679	AL7G19830	CP5_g796_DN3_SP5_c.t1
OG0014680	AL7G19500	CP5_g774_DN3_SP0_c.t1
OG0014681	AL7G19490	CP5_g772_DN3_SP0_c.t1
OG0014682	AL7G19420	CP5_g765_DN3_SP2_c.t1
OG0014683	AL4G17090	CP16_g55526_DN3_SP5_c.t1
OG0014684	AL7G19130	CP5_g744_DN3_SP0_c.t1
OG0014685	AL7G18810	CP5_g719_DN3_SP4_c.t1
OG0014686	AL7G18920	CP5_g728_DN3_SP8_c.t1
OG0014687	AL7G18940	CP5_g730_DN3_SP0_c.t1
OG0014689	AL7G17050	CP5_g585_DN3_SP3_c.t1
OG0014690	AL7G18060	CP5_g667_DN3_SP8_c.t1
OG0014691	AL7G18030	CP5_g664_DN3_SP8_c.t1
OG0014692	AL7G18010	CP5_g663_DN3_SP8_c.t1
OG0014693	AL7G17980	CP5_g661_DN3_SP1_c.t1
OG0014695	AL7G17730	CP5_g638_DN2_SP0_c.t1
OG0014696	AL7G16990	CP5_g578_DN3_SP2_c.t1
OG0014697	AL7G17230	CP5_g598_DN3_SP1_c.t1
OG0014699	AL7G17470	CP5_g622_DN3_SP5_c.t1
OG0014700	AL7G16910	CP5_g571_DN3_SP8_c.t1
OG0014701	AL7G16930	CP5_g573_DN1_SP0_c.t1
OG0014702	AL7G16680	CP5_g553_DN3_SP1_c.t1
OG0014703	AL7G16580	CP5_g545_DN3_SP6_c.t1
OG0014705	AL3G53380	CP28_g34076_DN3_SP1_c.t1
OG0014706	AL7G15930	CP5_g485_DN3_SP8_c.t1
OG0014707	AL7G15850	CP5_g478_DN3_SP8_c.t1
OG0014708	AL7G15810	CP5_g474_DN3_SP8_c.t1
OG0014709	AL1G49390	CP7_g44787_DN3_SP7_c.t1
OG0014710	AL1G49670	CP7_g44763_DN3_SP8_c.t1
OG0014711	AL1G49590	CP7_g44757_DN3_SP0_c.t1
OG0014712	AL1G45850	CP7_g44732_DN3_SP8_c.t1
OG0014713	AL1G45870	CP7_g44730_DN3_SP8_c.t1
OG0014714	AL1G46000	CP7_g44715_DN3_SP8_c.t1
OG0014715	AL1G46010	CP7_g44714_DN3_SP0_c.t1
OG0014716	AL1G46350	CP7_g44677_DN3_SP8_c.t1
OG0014717	AL1G46410	CP7_g44672_DN3_SP0_c.t1
OG0014719	AL1G46470	CP7_g44660_DN3_SP1_c.t1
OG0014720	AL1G46560	CP7_g44654_DN3_SP0_c.t1
OG0014721	AL1G46750	CP7_g44641_DN3_SP6_c.t1
OG0014722	AL1G46770	CP7_g44639_DN3_SP8_c.t1
OG0014723	AL7G37700	CP6_g7139_DN3_SP8_c.t1
OG0014724	AL7G37710	CP6_g7140_DN3_SP2_c.t1
OG0014725	AL7G37800	CP6_g7150_DN3_SP1_c.t1
OG0014726	AL6G36200, AL7G37840	CP6_g7154_DN3_SP0_c.t1
OG0014727	AL7G37850	CP6_g7155_DN3_SP4_c.t1
OG0014728	AL7G37880	CP6_g7157_DN3_SP8_c.t1
OG0014729	AL7G38030	CP6_g7167_DN3_SP4_c.t1
OG0014730	AL7G38200	CP6_g7181_DN3_SP4_c.t1
OG0014731	AL7G38600	CP6_g7207_DN2_SP0_c.t1
OG0014732	AL7G38710	CP6_g7217_DN3_SP8_c.t1
OG0014733	AL1G64860	CP28_g33950_DN3_SP8_c.t1
OG0014734	AL5G39200	CP2_g50710_DN2_SP0_c.t1
OG0014735	AL1G65240	CP2_g50390_DN3_SP8_c.t1
OG0014736	AL2G26100	CP9_g28300_DN3_SP3_c.t1
OG0014737	AL1G65690	CP2_g50046_DN3_SP2_c.t1
OG0014738	AL1G65780	CP2_g50032_DN3_SP2_c.t1
OG0014739	AL1G66170	CP2_g49881_DN3_SP0_c.t1
OG0014740	AL1G66480	CP2_g49846_DN3_SP8_c.t1
OG0014741	AL1G66660	CP2_g49774_DN3_SP6_c.t1
OG0014742	AL2G18050	CP2_g49517_DN3_SP0_c.t1
OG0014743	AL2G17470	CP2_g49386_DN3_SP1_c.t1
OG0014745	AL7G22550	CP5_g1032_DN3_SP2_c.t1
OG0014746	AL2G16430	CP2_g49294_DN3_SP8_c.t1
OG0014747	AL2G16220	CP2_g49267_DN3_SP7_c.t1
OG0014748	AL2G15640	CP2_g49220_DN3_SP8_c.t1
OG0014749	AL2G15470	CP2_g49191_DN3_SP5_c.t1
OG0014750	AL2G15150	CP2_g49159_DN3_SP1_c.t1
OG0014751	AL2G14140	CP2_g49083_DN3_SP0_c.t1
OG0014752	AL2G13750	CP2_g49065_DN3_SP8_c.t1
OG0014753	AL5G10020	CP13_g19706_DN3_SP7_c.t1
OG0014754	AL5G10310	CP13_g19680_DN3_SP8_c.t1
OG0014755	nbis-gene-1180	CP13_g19678_DN3_SP2_c.t1
OG0014756	AL5G10440	CP13_g19671_DN3_SP8_c.t1
OG0014758	AL5G10740	CP13_g19649_DN3_SP0_c.t1
OG0014759	AL5G10760	CP13_g19647_DN2_SP1_c.t1
OG0014760	AL5G10780	CP13_g19645_DN3_SP8_c.t1
OG0014761	AL5G10820	CP13_g19641_DN3_SP8_c.t1
OG0014762	AL5G10930	CP13_g19631_DN1_SP2_c.t1
OG0014763	AL5G10970	CP13_g19625_DN1_SP0_c.t1
OG0014764	AL5G11350	CP13_g19596_DN3_SP8_c.t1
OG0014765	AL5G11990	CP13_g19552_DN3_SP4_c.t1
OG0014766	AL5G12440	CP13_g19544_DN3_SP6_c.t1
OG0014768	AL5G12650	CP13_g19534_DN3_SP5_c.t1
OG0014769	AL5G13180	CP13_g19505_DN3_SP1_c.t1
OG0014770	AL5G13210	CP13_g19503_DN3_SP2_c.t1
OG0014771	AL5G13400	CP13_g19492_DN3_SP8_c.t1
OG0014772	AL5G13440	CP13_g19489_DN3_SP3_c.t1
OG0014773	AL5G13630, AL5G13660	CP13_g19470_DN3_SP2_c.t1
OG0014774	AL5G14350	CP13_g19434_DN3_SP7_c.t1
OG0014775	AL5G14610	CP13_g19411_DN3_SP0_c.t1
OG0014776	AL5G14640	CP13_g19409_DN3_SP8_c.t1
OG0014777	AL5G14730	CP13_g19403_DN3_SP0_c.t1
OG0014778	AL5G14780	CP13_g19401_DN3_SP5_c.t1
OG0014779	AL5G14870	CP13_g19395_DN3_SP0_c.t1
OG0014780	AL5G15370	CP13_g19356_DN3_SP7_c.t1
OG0014781	AL5G15570	CP13_g19341_DN3_SP8_c.t1
OG0014782	AL5G15610	CP13_g19337_DN3_SP0_c.t1
OG0014783	AL5G15880	CP13_g19321_DN3_SP2_c.t1
OG0014784	AL5G15980	CP13_g19315_DN3_SP8_c.t1
OG0014785	AL5G16160	CP13_g19304_DN3_SP5_c.t1
OG0014786	AL5G16240	CP13_g19298_DN3_SP8_c.t1
OG0014787	AL5G16450	CP13_g19282_DN2_SP0_c.t1
OG0014788	AL5G16850	CP13_g19260_DN3_SP7_c.t1
OG0014789	AL5G17010	CP13_g19246_DN3_SP6_c.t1
OG0014790	AL5G17170	CP13_g19235_DN3_SP8_c.t1
OG0014791	nbis-gene-1234	CP13_g19218_DN3_SP8_c.t1
OG0014792	AL5G17490	CP13_g19217_DN3_SP8_c.t1
OG0014793	AL5G18100	CP13_g19191_DN3_SP5_c.t1
OG0014794	nbis-gene-1244	CP13_g19175_DN3_SP0_c.t1
OG0014795	AL5G18490	CP13_g19167_DN3_SP4_c.t1
OG0014796	AL7G50940	CP5_g1537_DN2_SP0_c.t1
OG0014797	nbis-gene-1257	CP13_g19110_DN3_SP2_c.t1
OG0014798	AL5G19980	CP2_g48853_DN3_SP8_c.t1
OG0014799	AL7G51670	CP5_g1607_DN2_SP0_c.t1
OG0014800	AL2G14640	CP2_g49115_DN3_SP5_c.t1
OG0014801	AL2G25720	CP9_g28259_DN3_SP1_c.t1
OG0014802	AL2G25490	CP39_g21148_DN2_SP8_c.t1
OG0014803	AL2G25440	CP39_g21145_DN3_SP2_c.t1
OG0014804	AL2G25040	CP9_g28224_DN3_SP1_c.t1
OG0014805	AL2G24280	CP9_g28191_DN3_SP0_c.t1
OG0014806	AL2G24070	CP9_g28176_DN3_SP0_c.t1
OG0014807	AL2G23880	CP9_g28160_DN2_SP0_c.t1
OG0014808	AL2G23730	CP9_g28152_DN3_SP4_c.t1
OG0014809	AL2G23270	CP9_g28105_DN3_SP5_c.t1
OG0014810	AL2G23210	CP9_g28094_DN3_SP8_c.t1
OG0014811	AL2G22860	CP9_g28074_DN3_SP8_c.t1
OG0014812	AL2G22700	CP9_g28047_DN3_SP8_c.t1
OG0014813	AL2G22480	CP9_g27809_DN3_SP8_c.t1
OG0014815	AL2G19830	CP9_g27572_DN3_SP7_c.t1
OG0014816	AL2G19710	CP9_g27504_DN3_SP1_c.t1
OG0014817	AL2G19510	CP14_g22993_DN3_SP1_c.t1
OG0014818	nbis-gene-447	CP9_g29256_DN3_SP4_c.t1
OG0014819	AL2G19270	CP2_g50651_DN3_SP8_c.t1
OG0014820	AL2G19260	CP14_g22700_DN3_SP4_c.t1
OG0014821	AL8G41170	CP25_g55846_DN2_SP8_c.t1
OG0014822	AL2G19160	CP25_g55790_DN3_SP8_c.t1
OG0014823	AL1G64670	CP28_g34077_DN3_SP5_c.t1
OG0014824	AL1G64640	CP11_g32068_DN3_SP3_c.t1
OG0014826	AL2G10030	CP13_g19042_DN3_SP7_c.t1
OG0014829	AL2G10270	CP13_g19066_DN3_SP5_c.t1
OG0014830	AL2G10370	CP13_g19071_DN3_SP8_c.t1
OG0014831	AL2G10400	CP13_g19073_DN3_SP0_c.t1
OG0014832	AL2G10470	CP13_g19079_DN3_SP0_c.t1
OG0014833	AL2G11180	CP2_g48889_DN3_SP0_c.t1
OG0014834	AL2G11320	CP2_g48902_DN3_SP1_c.t1
OG0014835	AL2G11550	CP2_g48911_DN3_SP8_c.t1
OG0014836	AL2G11730	CP2_g48931_DN3_SP1_c.t1
OG0014837	AL2G11760	CP2_g48933_DN3_SP7_c.t1
OG0014839	AL2G11810	CP2_g48938_DN3_SP1_c.t1
OG0014840	AL2G11820	CP2_g48939_DN3_SP7_c.t1
OG0014841	AL2G12350	CP2_g48957_DN3_SP8_c.t1
OG0014842	AL2G12680	CP2_g48981_DN2_SP0_c.t1
OG0014843	AL2G12910	CP2_g48994_DN3_SP4_c.t1
OG0014844	AL2G13000	CP2_g49001_DN3_SP0_c.t1
OG0014845	AL2G13020	CP2_g49003_DN2_SP3_c.t1
OG0014846	AL2G13040	CP2_g49005_DN3_SP8_c.t1
OG0014847	AL2G13350	CP2_g49027_DN2_SP0_c.t1
OG0014848	nbis-gene-698	CP10_g43211_DN3_SP1_c.t1
OG0014849	AL7G24610	CP5_g1202_DN3_SP7_c.t1
OG0014850	AL7G27100	CP19_g18049_DN3_SP6_c.t1
OG0014851	AL7G26930	CP19_g18036_DN3_SP1_c.t1
OG0014852	AL7G26790	CP19_g18019_DN3_SP8_c.t1
OG0014853	AL7G26720	CP19_g18014_DN3_SP8_c.t1
OG0014854	AL4G39170	CP4_g24600_DN3_SP6_c.t1
OG0014855	AL7G45090	CP7_g44435_DN3_SP1_c.t1
OG0014856	AL4G39090	CP4_g24608_DN3_SP1_c.t1
OG0014857	AL4G38890	CP4_g24627_DN3_SP8_c.t1
OG0014858	AL4G39020	CP4_g24613_DN3_SP4_c.t1
OG0014859	AL4G38790	CP4_g24634_DN3_SP8_c.t1
OG0014860	AL4G38570	CP4_g24649_DN3_SP7_c.t1
OG0014861	AL4G38530	CP4_g24652_DN3_SP3_c.t1
OG0014862	AL3G20120	CP10_g42876_DN2_SP0_c.t1
OG0014863	AL3G20150	CP10_g42878_DN3_SP0_c.t1
OG0014864	AL3G20320	CP10_g42885_DN3_SP6_c.t1
OG0014865	AL3G20360	CP10_g42889_DN2_SP2_c.t1
OG0014866	AL3G20460	CP10_g42896_DN3_SP4_c.t1
OG0014867	AL3G20630	CP10_g42908_DN3_SP0_c.t1
OG0014868	AL3G20750	CP10_g42918_DN3_SP0_c.t1
OG0014869	AL3G20900	CP10_g42930_DN3_SP2_c.t1
OG0014870	AL3G20940	CP10_g42933_DN3_SP8_c.t1
OG0014871	AL3G20950	CP10_g42934_DN3_SP0_c.t1
OG0014872	AL3G21080	CP10_g42947_DN3_SP0_c.t1
OG0014873	AL3G21090	CP10_g42949_DN3_SP8_c.t1
OG0014874	AL3G21150	CP10_g42957_DN3_SP8_c.t1
OG0014875	AL6G13130	CP11_g33526_DN3_SP2_c.t1
OG0014876	AL3G21390	CP10_g42970_DN3_SP8_c.t1
OG0014877	AL3G21400	CP10_g42971_DN3_SP2_c.t1
OG0014878	AL3G21570	CP10_g42985_DN2_SP0_c.t1
OG0014879	AL3G21650	CP10_g42991_DN3_SP0_c.t1
OG0014880	AL3G21690	CP10_g42995_DN3_SP7_c.t1
OG0014881	AL3G21730	CP10_g43000_DN2_SP0_c.t1
OG0014882	AL3G22170, AL1G36750	CP10_g43035_DN3_SP8_c.t1
OG0014883	AL8G32140	CP8_g53632_DN3_SP0_c.t1
OG0014884	AL3G22600	CP10_g43073_DN3_SP6_c.t1
OG0014885	AL3G22480	CP10_g43062_DN3_SP7_c.t1
OG0014886	AL3G22630	CP10_g43077_DN2_SP0_c.t1
OG0014887	nbis-gene-689	CP10_g43081_DN2_SP0_c.t1
OG0014889	AL3G23650	CP10_g43169_DN3_SP8_c.t1
OG0014890	AL3G23820	CP10_g43180_DN3_SP2_c.t1
OG0014891	AL3G23730	CP10_g43175_DN3_SP7_c.t1
OG0014892	AL3G23990	CP10_g43196_DN3_SP0_c.t1
OG0014893	AL6G41780	CP14_g23762_DN3_SP7_c.t1
OG0014894	AL8G23510	CP27_g41876_DN2_SP8_c.t1
OG0014895	AL6G41350	CP30_g9961_DN3_SP6_c.t1
OG0014896	AL8G23780	CP26_g51209_DN3_SP8_c.t1
OG0014897	nbis-gene-748	CP12_g30520_DN3_SP8_c.t1
OG0014899	AL1G18600	CP1_g37100_DN3_SP8_c.t1
OG0014900	AL8G24790	CP8_g52906_DN3_SP5_c.t1
OG0014901	AL8G24800	CP8_g52911_DN3_SP7_c.t1
OG0014902	AL63U10060, AL8G24890	CP8_g52924_DN3_SP6_c.t1
OG0014903	AL8G24990	CP8_g52955_DN3_SP5_c.t1
OG0014904	AL8G25220	CP8_g52978_DN3_SP5_c.t1
OG0014905	AL8G25560	CP8_g53028_DN3_SP7_c.t1
OG0014906	AL64U10020	CP8_g53063_DN3_SP8_c.t1
OG0014907	AL64U10010	CP8_g53087_DN3_SP8_c.t1
OG0014908	AL8G25920	CP8_g53101_DN3_SP8_c.t1
OG0014909	AL8G25940	CP8_g53108_DN3_SP8_c.t1
OG0014910	AL8G25970	CP2_g49047_DN3_SP8_c.t1
OG0014911	AL8G26300	CP8_g53140_DN3_SP8_c.t1
OG0014912	AL8G26470	CP8_g53163_DN3_SP8_c.t1
OG0014913	AL8G26480	CP8_g53164_DN3_SP2_c.t1
OG0014914	AL8G26550	CP8_g53167_DN3_SP0_c.t1
OG0014915	AL8G26560	CP8_g53170_DN3_SP0_c.t1
OG0014916	AL8G26570	CP8_g53171_DN3_SP0_c.t1
OG0014917	AL8G26790	CP8_g53192_DN3_SP4_c.t1
OG0014918	AL8G26980	CP8_g53202_DN3_SP8_c.t1
OG0014919	AL8G27010	CP8_g53207_DN3_SP0_c.t1
OG0014920	AL8G27270	CP8_g53231_DN3_SP3_c.t1
OG0014921	AL8G28030	CP8_g53296_DN3_SP3_c.t1
OG0014922	AL8G27790	CP8_g53277_DN3_SP3_c.t1
OG0014923	AL8G27640	CP8_g53249_DN3_SP0_c.t1
OG0014924	AL8G28150	CP8_g53309_DN3_SP8_c.t1
OG0014925	AL8G28170	CP8_g53311_DN3_SP8_c.t1
OG0014926	AL8G28310	CP8_g53327_DN3_SP8_c.t1
OG0014927	AL8G28920	CP8_g53357_DN3_SP8_c.t1
OG0014928	AL8G29740	CP8_g53413_DN3_SP8_c.t1
OG0014929	AL8G30280	CP8_g53453_DN3_SP7_c.t1
OG0014931	AL8G30850	CP8_g53504_DN3_SP5_c.t1
OG0014932	AL8G31000	CP8_g53524_DN3_SP8_c.t1
OG0014933	AL8G31070	CP8_g53533_DN3_SP3_c.t1
OG0014934	AL8G31150	CP8_g53543_DN3_SP8_c.t1
OG0014935	AL8G31750	CP8_g53596_DN1_SP0_c.t1
OG0014936	AL8G31840	CP8_g53606_DN3_SP0_c.t1
OG0014937	AL8G31930	CP8_g53616_DN3_SP2_c.t1
OG0014939	AL8G32410	CP8_g53652_DN3_SP8_c.t1
OG0014940	AL8G32550	CP8_g53663_DN3_SP4_c.t1
OG0014941	AL8G32560	CP8_g53664_DN3_SP8_c.t1
OG0014942	AL8G32940	CP8_g53696_DN3_SP5_c.t1
OG0014943	AL8G32960	CP8_g53698_DN3_SP7_c.t1
OG0014944	AL8G32970	CP8_g53699_DN3_SP0_c.t1
OG0014945	AL8G33370	CP8_g53736_DN3_SP5_c.t1
OG0014946	AL8G33680	CP8_g53760_DN3_SP8_c.t1
OG0014947	AL8G33700	CP8_g53762_DN3_SP5_c.t1
OG0014948	AL8G33820	CP8_g53773_DN1_SP0_c.t1
OG0014950	nbis-gene-2167	CP8_g53790_DN3_SP7_c.t1
OG0014951	AL8G34230	CP8_g53814_DN3_SP0_c.t1
OG0014952	AL8G34250	CP8_g53816_DN3_SP0_c.t1
OG0014953	AL6G41240	CP8_g53007_DN3_SP5_c.t1
OG0014954	AL6G41260	CP30_g10061_DN3_SP1_c.t1
OG0014955	AL6G24020	CP11_g32629_DN3_SP8_c.t1
OG0014956	AL6G24030	CP11_g32628_DN3_SP6_c.t1
OG0014957	AL6G23720	CP11_g32655_DN3_SP3_c.t1
OG0014958	AL6G23480	CP11_g32673_DN3_SP3_c.t1
OG0014959	AL6G22940	CP11_g32717_DN3_SP4_c.t1
OG0014960	AL6G22630	CP11_g32743_DN3_SP6_c.t1
OG0014962	AL6G22210	CP11_g32780_DN3_SP6_c.t1
OG0014963	AL6G22090	CP11_g32791_DN3_SP0_c.t1
OG0014964	AL6G22000	CP11_g32795_DN3_SP1_c.t1
OG0014965	AL6G21980	CP11_g32798_DN3_SP1_c.t1
OG0014966	AL6G21730	CP11_g32819_DN3_SP8_c.t1
OG0014967	AL6G21650	CP11_g32826_DN3_SP0_c.t1
OG0014968	AL6G21630	CP11_g32828_DN3_SP6_c.t1
OG0014969	AL4G35130	CP4_g24912_DN3_SP8_c.t1
OG0014970	AL6G21500	CP11_g32836_DN3_SP8_c.t1
OG0014971	AL6G21470	CP11_g32839_DN3_SP7_c.t1
OG0014972	AL6G21440	CP11_g32842_DN3_SP5_c.t1
OG0014973	AL6G21240	CP11_g32858_DN3_SP6_c.t1
OG0014974	AL6G21210	CP11_g32860_DN3_SP1_c.t1
OG0014975	AL6G21020	CP11_g32876_DN2_SP0_c.t1
OG0014976	AL6G20990	CP11_g32880_DN3_SP6_c.t1
OG0014977	AL6G20940	CP11_g32885_DN3_SP0_c.t1
OG0014978	AL6G20880	CP8_g53780_DN2_SP0_c.t1, CP11_g32893_DN3_SP0_c.t1
OG0014979	AL6G20700	CP11_g32908_DN3_SP0_c.t1
OG0014980	AL6G20690	CP11_g32909_DN3_SP8_c.t1
OG0014981	AL6G20440	CP11_g32930_DN3_SP0_c.t1
OG0014982	AL6G20100	CP11_g32962_DN2_SP0_c.t1
OG0014983	AL6G20040	CP11_g32967_DN2_SP0_c.t1
OG0014984	AL6G19860	CP11_g32980_DN1_SP0_c.t1
OG0014985	AL6G19850	CP11_g32981_DN3_SP1_c.t1
OG0014986	AL6G19500	CP11_g33009_DN3_SP8_c.t1
OG0014987	AL6G18780	CP11_g33056_DN3_SP0_c.t1
OG0014988	AL6G18750	CP11_g33059_DN3_SP0_c.t1
OG0014989	AL6G18400	CP11_g33087_DN3_SP7_c.t1
OG0014990	AL6G17900	CP11_g33134_DN3_SP8_c.t1
OG0014991	AL6G17790	CP11_g33145_DN3_SP3_c.t1
OG0014992	AL6G17700	CP11_g33154_DN3_SP0_c.t1
OG0014993	AL6G17600	CP11_g33165_DN2_SP0_c.t1
OG0014994	AL7G37550	CP6_g7120_DN3_SP8_c.t1
OG0014995	AL7G37330	CP6_g7097_DN3_SP8_c.t1
OG0014996	AL7G37310	CP6_g7095_DN3_SP1_c.t1
OG0014997	AL7G36810	CP6_g7049_DN3_SP8_c.t1
OG0014998	AL7G36790	CP6_g7048_DN3_SP8_c.t1
OG0014999	AL7G35960	CP6_g6973_DN2_SP0_c.t1
OG0015000	AL7G35810	CP6_g6964_DN3_SP8_c.t1
OG0015001	AL7G35680	CP6_g6950_DN3_SP4_c.t1
OG0015002	AL7G35660	CP6_g6948_DN3_SP0_c.t1
OG0015003	AL7G35610	CP6_g6943_DN3_SP4_c.t1
OG0015004	AL7G35460	CP6_g6931_DN3_SP8_c.t1
OG0015005	AL7G35440	CP6_g6928_DN3_SP8_c.t1
OG0015008	AL7G34770	CP6_g6875_DN3_SP4_c.t1
OG0015009	AL7G34380	CP6_g6848_DN3_SP1_c.t1
OG0015010	AL7G34370	CP6_g6847_DN3_SP5_c.t1
OG0015011	AL7G34320	CP6_g6842_DN3_SP8_c.t1
OG0015012	AL7G33790	CP6_g6818_DN3_SP0_c.t1
OG0015013	AL7G33380	CP6_g6780_DN3_SP0_c.t1
OG0015014	AL7G33330	CP6_g6775_DN3_SP0_c.t1
OG0015015	AL7G33280	CP6_g6770_DN3_SP8_c.t1
OG0015016	nbis-gene-100	CP7_g45948_DN3_SP7_c.t1
OG0015017	AL7G32950	CP6_g6742_DN3_SP0_c.t1
OG0015018	AL7G32850	CP6_g6732_DN3_SP6_c.t1
OG0015019	AL6G24970	CP11_g32540_DN3_SP0_c.t1
OG0015020	AL7G32750	CP6_g6721_DN3_SP0_c.t1
OG0015021	AL7G32600	CP6_g6707_DN3_SP7_c.t1
OG0015022	AL7G32530	CP6_g6702_DN3_SP8_c.t1
OG0015023	AL7G32470	CP6_g6697_DN3_SP0_c.t1
OG0015024	AL7G32300	CP19_g18521_DN3_SP2_c.t1
OG0015025	AL7G32150	CP19_g18509_DN3_SP0_c.t1
OG0015026	AL7G32110	CP19_g18505_DN3_SP3_c.t1
OG0015027	AL7G31740	CP19_g18476_DN3_SP8_c.t1
