Orthogroup	Arabidopsis_lyrata_Rawat	Alyssum_gmelinii
OG0018075	AL8G38070	Ag008G725800
OG0018077	AL8G38240	Ag008G726090
OG0018078	AL8G38590	Ag008G726600
OG0018079	AL8G34890	Ag008G706270
OG0018082	AL5G28450	Ag008G691460
OG0018083	AL5G25920	Ag001G052740
OG0018084	AL5G21770	Ag008G668510
OG0018085	AL5G21340	Ag008G674570
OG0018086	AL1G36640	Ag003G218240
OG0018087	AL5G21140	Ag006G523700
OG0018089	AL2G26570	Ag004G354890
OG0018090	AL2G27740	Ag004G351200
OG0018091	AL2G27910	Ag004G350580
OG0018092	AL2G28150	Ag004G350270
OG0018093	AL2G28370	Ag004G349760
OG0018094	AL2G30830	Ag004G343260
OG0018095	AL2G31310	Ag004G342420
OG0018096	AL2G37520	Ag003G218260
OG0018097	AL2G37380	Ag003G218700
OG0018098	AL2G37300	Ag003G218810
OG0018099	AL2G36480	Ag003G220690
OG0018100	AL2G35810	Ag003G224100
OG0018101	nbis-gene-604	Ag003G226990
OG0018102	AL2G35080	Ag003G227240
OG0018103	AL2G35040	Ag003G227490
OG0018104	AL2G34610	Ag003G229510
OG0018105	AL2G34590	Ag003G229560
OG0018108	AL2G32790	Ag003G237840
OG0018109	AL4G47710	Ag002G206750
OG0018110	AL2G32290	Ag003G239090
OG0018112	nbis-gene-622	Ag003G211760
OG0018113	nbis-gene-623	Ag003G211610
OG0018114	AL2G41680	Ag003G207650
OG0018115	AL3G24450	Ag005G470610
OG0018117	AL3G24930	Ag005G469840
OG0018118	AL3G25050	Ag005G469710
OG0018119	AL3G25070	Ag005G469700
OG0018121	AL3G25810	Ag005G468340
OG0018122	AL3G27480	Ag005G464430
OG0018123	AL3G27810	Ag005G463920
OG0018125	AL3G31740	Ag005G454760
OG0018126	AL3G36340	Ag005G439360
OG0018127	AL3G36510	Ag005G439030
OG0018128	AL3G37390	Ag005G436490
OG0018129	AL3G38850	Ag005G431950
OG0018130	AL3G38940	Ag005G431820
OG0018131	AL7G44200	Ag002G187890
OG0018132	AL3G41930	Ag005G426530
OG0018133	AL3G42490	Ag005G425780
OG0018134	AL3G45270	Ag005G420810
OG0018136	AL3G43590	Ag005G424800
OG0018137	AL3G43580	Ag005G424810
OG0018139	AL3G45540	Ag005G420560
OG0018141	AL3G47400	Ag003G219930
OG0018143	AL3G49200	Ag005G417820
OG0018144	AL3G50480	Ag005G415590
OG0018146	AL3G49000	Ag005G407190
OG0018147	AL3G53720	Ag005G404040
OG0018148	AL3G53800	Ag001G001000
OG0018149	AL1G62190	Ag001G005700
OG0018152	AL1G60010	Ag001G009920
OG0018153	AL1G55850	Ag001G023160
OG0018154	AL1G56050	Ag001G021720
OG0018155	AL1G55130	Ag001G024960
OG0018156	AL1G64600	Ag001G000030
OG0018158	AL5G33560	Ag001G069950
OG0018159	AL5G33980	Ag001G071580
OG0018160	AL5G34140	Ag001G072000
OG0018161	AL5G36070	Ag001G076650
OG0018162	AL5G37700	Ag001G081390
OG0018163	AL5G37720	Ag001G081430
OG0018164	AL5G37790	Ag001G081590
OG0018166	AL5G39010	Ag001G084800
OG0018167	AL5G39370, AL4G17380	Ag001G085390
OG0018168	AL5G40290	Ag001G088030
OG0018169	AL5G40970	Ag001G089630
OG0018170	AL5G42610	Ag001G092740
OG0018171	AL5G43870	Ag001G094870
OG0018172	AL5G45340	Ag001G097680
OG0018173	AL1G62800	Ag001G003810
OG0018174	AL1G11040	Ag008G731360, Ag001G017610
OG0018175	AL7G43990	Ag001G042070
OG0018176	AL5G30660	Ag001G061370
OG0018177	AL5G31630	Ag001G067520
OG0018178	AL5G34050	Ag001G071770
OG0018180	AL5G34520	Ag001G072920
OG0018181	AL5G37130	Ag001G079980
OG0018183	AL5G39300	Ag001G085260
OG0018184	AL5G43210	Ag001G093730
OG0018186	AL5G45750	Ag001G098290
OG0018187	AL2G15880	Ag001G099570
OG0018188	AL5G34090	Ag001G099630
OG0018190	AL8G11740	Ag002G117670
OG0018191	AL1G40820	Ag002G123820
OG0018192	AL8G18110	Ag002G157570
OG0018193	AL8G17770	Ag002G158010
OG0018194	AL4G31510	Ag002G163560
OG0018195	AL4G35720	Ag002G176680
OG0018196	AL6G27390	Ag002G178600
OG0018197	AL3G40230	Ag002G184590, Ag002G184290, Ag002G184450, Ag002G183290
OG0018198	AL4G40130	Ag002G192210
OG0018199	AL181U10030, AL4G46340	Ag002G204350
OG0018200	AL2G40910	Ag003G209100
OG0018201	AL2G39220	Ag003G212700, Ag003G212690
OG0018202	AL2G38730	Ag003G214330
OG0018203	AL2G35950	Ag003G223220
OG0018204	AL2G33410	Ag003G235140
OG0018205	AL2G32440	Ag003G238690
OG0018206	AL7G24730	Ag003G252930
OG0018207	AL7G22260	Ag003G259880
OG0018208	AL7G24430	Ag003G269010
OG0018209	AL7G14970	Ag003G287850
OG0018210	AL1G11850	Ag004G299510, Ag004G299520
OG0018211	AL8G20820	Ag004G303530, Ag004G303540
OG0018212	AL1G15180	Ag004G303960
OG0018213	AL1G16340	Ag004G305440
OG0018214	AL1G16950	Ag004G306050
OG0018215	AL1G17910	Ag004G307420
OG0018216	AL1G18160	Ag004G307630
OG0018217	AL1G18700	Ag004G308310
OG0018218	AL1G22780	Ag004G314360
OG0018219	AL1G26780	Ag008G700600, Ag008G700700, Ag008G700640, Ag008G700620, Ag008G700690, Ag004G321530
OG0018220	AL1G27380	Ag004G322810
OG0018221	AL1G32390	Ag004G332500
OG0018222	AL1G36130	Ag004G339840
OG0018223	AL7G28990	Ag004G344660
OG0018224	nbis-gene-585	Ag004G345110
OG0018225	AL2G29190	Ag004G347090, Ag004G346900
OG0018226	AL2G26900	Ag004G354460
OG0018227	AL2G25960	Ag004G355980
OG0018228	AL2G18110	Ag004G367980
OG0018229	AL3G29190	Ag004G368080
OG0018230	AL2G13680	Ag004G378690
OG0018231	AL7G50260	Ag004G397040, Ag004G380340
OG0018235	AL3G30090	Ag005G459120
OG0018236	AL3G28840	Ag005G461770
OG0018237	AL3G27730	Ag005G464030, Ag005G464000
OG0018238	AL3G24220	Ag005G471100
OG0018239	nbis-gene-564	Ag005G475940
OG0018240	nbis-gene-677	Ag005G478550
OG0018241	AL3G17720	Ag005G481190
OG0018242	AL3G14080	Ag005G486000
OG0018243	AL6G12260	Ag006G494290
OG0018244	AL6G14960	Ag006G499820
OG0018245	nbis-gene-1472, nbis-gene-864, nbis-gene-865, nbis-gene-978	Ag006G501270
OG0018246	AL6G16890	Ag006G505360
OG0018247	AL6G17280	Ag006G506270
OG0018248	AL6G17310	Ag006G506310
OG0018249	AL6G17340	Ag006G506410
OG0018251	AL4G40370	Ag006G518420
OG0018252	AL7G32790	Ag006G564490
OG0018253	AL1G52140	Ag006G567510, Ag006G567500
OG0018254	AL1G41990	Ag007G583210
OG0018255	AL7G27680	Ag007G585950
OG0018256	AL7G27780	Ag007G586100, Ag007G586080, Ag007G586110
OG0018257	AL4G28260	Ag007G588900
OG0018259	AL4G21470	Ag007G596950
OG0018260	AL4G21130	Ag007G618490, Ag007G597300
OG0018261	AL4G19620	Ag007G598300
OG0018262	AL7G28170	Ag007G598670
OG0018263	AL6G18620	Ag007G600870
OG0018264	AL6G22300	Ag007G607680
OG0018265	AL6G23180	Ag007G609460
OG0018267	AL6G28770	Ag007G626550
OG0018268	AL7G45890	Ag007G628600
OG0018269	AL6G29480	Ag007G631390
OG0018270	AL6G29460	Ag007G631430
OG0018271	AL5G16690	Ag008G669170
OG0018273	AL8G34020	Ag008G704620
OG0018274	AL8G36270	Ag008G709850
OG0018275	AL6G34060	Ag008G713540
OG0018276	AL6G33170	Ag008G715700
OG0018277	AL6G32190	Ag008G717640
OG0018278	AL6G31970	Ag008G717910
OG0018279	AL6G37510	Ag008G720360
OG0018280	AL6G34730	Ag008G723910
OG0018281	AL8G37930	Ag008G725650
OG0018282	AL8G38350	Ag008G726170
OG0018283	AL8G40100	Ag008G728930
OG0018284	AL8G42560	Ag008G732300
OG0018285	AL8G43100	Ag008G733120
OG0018286	AL8G44660	Ag008G734990
OG0018337	nbis-gene-1837	Ag001G101620
OG0018338	AL3G39380	Ag003G273450
OG0018339	AL1G65350	Ag004G365680, Ag004G365130
OG0018340	AL1G65400	Ag004G365160, Ag004G365700
OG0018342	AL2G17190	Ag004G369460
OG0018343	AL5G11020	Ag008G660250
OG0018344	AL5G13410	Ag008G662650
OG0018346	AL5G19690	Ag001G008140, Ag001G008220, Ag001G008120
OG0018347	AL2G24890	Ag004G358280
OG0018351	nbis-gene-382	Ag004G381530
OG0018352	AL6G10920	Ag006G491950
OG0018353	AL6G12470	Ag005G476580, Ag005G476590
OG0018354	AL1G64490	Ag001G000130
OG0018355	AL6G15470	Ag006G501040
OG0018357	AL8G24120	Ag001G032010
OG0018358	AL8G24130	Ag001G032080
OG0018361	AL8G25250	Ag008G675480
OG0018365	AL8G27100	Ag008G683540
OG0018366	nbis-gene-2144	Ag008G696560
OG0018367	AL8G32750	Ag008G700540
OG0018368	AL8G19890	Ag007G644430
OG0018369	AL6G23840	Ag007G611300
OG0018370	AL6G18790	Ag007G601160
OG0018371	AL6G17660	Ag007G597590, Ag007G597550, Ag006G508080
OG0018372	AL7G36370	Ag006G576100
OG0018376	AL7G33070	Ag006G563580
OG0018378	AL1G47730	Ag006G540180
OG0018380	AL1G43060	Ag007G582270
OG0018381	AL7G14040	Ag003G289560
OG0018382	AL7G12960	Ag003G291950, Ag003G291930
OG0018383	AL7G10940	Ag003G295690
OG0018384	AL7G32040	Ag006G567490
OG0018385	AL7G52480	Ag007G646770
OG0018386	nbis-gene-1950	Ag007G647960
OG0018389	AL8G18290	Ag002G157390
OG0018390	AL5G13160	Ag008G662300
OG0018391	AL1G47810	Ag006G538120, Ag006G540120
OG0018392	AL6G44960	Ag002G147020
OG0018393	AL6G45210	Ag002G146620
OG0018394	AL6G48410	Ag002G134500
OG0018397	AL8G14190, AL8G14390	Ag002G102580
OG0018398	AL185U10030	Ag002G104080
OG0018399	AL8G10440	Ag002G123440
OG0018400	AL3G42050	Ag005G426240
OG0018404	AL7G40910	Ag001G034850
OG0018405	AL7G49980	Ag007G650410
OG0018408	AL7G49010	Ag007G654330
OG0018409	AL7G48930	Ag007G654730
OG0018410	AL7G48130	Ag007G655970
OG0018414	AL4G47320	Ag002G206270
OG0018415	AL4G46300	Ag002G204300
OG0018416	AL4G43890	Ag002G200340
OG0018418	AL7G42900	Ag002G197870
OG0018419	AL4G40160	Ag002G191980
OG0018420	AL6G10860	Ag006G491780, Ag006G491790
OG0018421	AL6G11960	Ag006G493780
OG0018424	AL8G37110	Ag008G712280
OG0018425	AL8G40640	Ag008G729650
OG0018426	AL8G45270	Ag001G099480
OG0018427	AL8G45440	Ag001G099330
OG0018428	AL6G53340	Ag006G519300
OG0018429	AL6G50400	Ag006G509960
OG0018430	AL8G16300	Ag007G587270
OG0018432	AL4G23690	Ag007G594620
OG0018433	AL4G23630	Ag007G594690
OG0018434	AL4G22170	Ag007G596280
OG0018435	AL4G20050	Ag007G597880
OG0018438	AL3G10160	Ag001G100920
OG0018440	AL3G10020	Ag001G101080
OG0018441	AL7G46140	Ag006G490770
OG0018442	AL3G10920	Ag005G490510
OG0018443	AL3G11330	Ag005G490000
OG0018444	AL3G11620	Ag005G489570
OG0018445	nbis-gene-642	Ag005G489200
OG0018446	AL3G12920	Ag005G487850
OG0018447	AL3G14400	Ag005G485630
OG0018448	AL6G39570	Ag007G637050
OG0018449	AL3G17000	Ag005G482130
OG0018454	AL7G28370	Ag007G598500
OG0018455	AL7G27730	Ag007G586040
OG0018459	AL4G10630	Ag007G594070
OG0018460	AL4G10200	Ag006G518040
OG0018462	AL1G22360	Ag004G313540
OG0018464	AL1G19520	Ag004G309290
OG0018465	AL8G15790	Ag007G586660
OG0018466	AL1G17770	Ag004G307240
OG0018468	AL1G13690	Ag004G302040
OG0018469	AL1G13010	Ag004G301090
OG0018470	AL1G10240	Ag004G297450
OG0018472	AL6G24590	Ag007G613020
OG0018473	AL6G25660	Ag007G616020
OG0018474	AL6G26060	Ag007G617640
OG0018475	nbis-gene-305	Ag004G393640, Ag004G393620, Ag003G222580
OG0018476	AL6G27940	Ag007G624120
OG0018477	AL6G30210	Ag007G629380
OG0018480	AL8G23000	Ag005G485690
OG0018482	AL6G16310	Ag006G503770
OG0018483	AL6G37300	Ag008G720500
OG0018484	AL6G35820	Ag008G722590
OG0018486	AL5G31410	Ag001G063400, Ag001G059820
OG0018488	AL5G28890	Ag008G692060
OG0018490	AL5G27920	Ag001G056380
OG0018492	AL5G27760	Ag001G056030
OG0018493	AL5G27340	Ag001G055180
OG0018494	AL5G26460	Ag002G103150, Ag002G144010, Ag002G144510
OG0018497	AL1G18430	Ag004G307980
OG0018498	AL2G26110	Ag004G355780
OG0018500	AL2G30400	Ag004G344110
OG0018501	AL2G37220	Ag003G218910
OG0018502	AL2G36420	Ag003G221150
OG0018505	AL2G32370	Ag003G238980
OG0018508	AL2G41060	Ag003G208550
OG0018510	AL3G25870	Ag005G468290
OG0018511	AL3G26720	Ag005G465810
OG0018512	AL3G40180	Ag005G428900
OG0018513	AL3G44200	Ag005G422600, Ag005G423590
OG0018516	AL3G53120	Ag005G409380
OG0018517	AL3G53080	Ag005G409310
OG0018518	AL3G54030	Ag005G404380
OG0018519	AL1G60450	Ag001G009000
OG0018520	AL1G58980	Ag001G011770
OG0018522	AL5G43030	Ag001G093520
OG0018525	AL5G46220	Ag001G098850
OG0018526	AL5G46340	Ag001G098990
OG0018528	AL7G41210	Ag001G035670
OG0018529	AL7G42130	Ag001G037410
OG0018530	AL5G30350	Ag001G060370
OG0018531	AL5G33310	Ag001G069130
OG0018532	AL5G33590	Ag001G070030
OG0018533	AL5G37480	Ag001G080750
OG0018534	AL5G43750	Ag001G094780
OG0018535	AL5G45370	Ag001G097780
OG0018536	AL8G14100	Ag002G102970
OG0018539	AL8G11570	Ag002G120070
OG0018540	AL68U10020, AL4G34720	Ag002G174200
OG0018541	AL4G35850	Ag002G177360
OG0018544	AL4G38990	Ag002G188790
OG0018545	AL4G41310, AL4G41280	Ag002G195200, Ag002G195170, Ag002G195190, Ag002G194180
OG0018546	AL4G43210	Ag002G199060
OG0018547	AL4G46810	Ag002G205550, Ag002G205500, Ag002G205440, Ag002G205580, Ag002G205570, Ag006G567350
OG0018548	AL2G34270	Ag003G231470
OG0018549	AL7G24920	Ag003G252600
OG0018550	AL7G24180	Ag019G742940, Ag003G254050
OG0018552	AL7G16030	Ag003G284270
OG0018553	AL7G10070	Ag003G297130
OG0018554	AL1G15720	Ag004G304770
OG0018555	AL1G17030	Ag004G306120
OG0018556	AL1G17280	Ag004G306460
OG0018557	AL1G18370	Ag004G307840
OG0018559	AL1G22760	Ag004G314330
OG0018560	AL1G24990	Ag004G317840
OG0018561	AL1G25430	Ag004G318490
OG0018562	nbis-gene-892	Ag004G318800
OG0018563	AL1G26360	Ag004G320780
OG0018564	AL1G27840	Ag004G323600
OG0018565	AL1G36300	Ag004G340400
OG0018566	AL2G27270	Ag004G353060
OG0018567	AL2G13450	Ag004G379670
OG0018568	AL3G42360	Ag005G425980
OG0018569	AL3G40480	Ag005G428400
OG0018570	AL3G33720	Ag005G446860
OG0018571	AL8G17940	Ag005G455930
OG0018572	AL3G24550	Ag005G470420
OG0018573	AL3G22680	Ag005G473770
OG0018574	AL3G20710	Ag005G476940
OG0018575	AL3G20670	Ag005G476990
OG0018576	AL3G17550	Ag005G481340
OG0018578	AL6G11680	Ag006G493070
OG0018579	AL6G12580	Ag006G495130
OG0018580	AL6G17230	Ag006G506110
OG0018581	AL7G30770	Ag006G551300
OG0018582	AL5G18780	Ag006G554240
OG0018583	AL7G36550	Ag006G576440
OG0018585	AL7G29120	Ag007G585410
OG0018586	AL7G27290	Ag007G585420
OG0018587	AL4G28180	Ag007G589000
OG0018588	nbis-gene-1043	Ag007G592140
OG0018589	AL4G24630	Ag007G593630
OG0018590	AL4G21180	Ag007G597230
OG0018593	AL6G20050	Ag007G602770
OG0018594	AL6G25050	Ag007G613920
OG0018595	AL6G28230	Ag007G624580
OG0018596	AL6G28920	Ag007G627880
OG0018597	AL6G38830	Ag007G635460
OG0018598	AL7G50730	Ag007G648670
OG0018599	AL7G48710	Ag007G654940
OG0018600	AL5G11390	Ag008G659720
OG0018601	AL8G26640	Ag008G681680
OG0018602	AL8G33380	Ag008G702650
OG0018604	AL8G33730	Ag008G704120
OG0018605	AL8G35490	Ag008G707710
OG0018606	AL6G31000	Ag008G719640
OG0018607	AL6G37320	Ag008G720480
OG0018608	AL6G36140, AL6G36150	Ag008G722250
OG0018609	AL6G34500	Ag008G724220
OG0018610	AL8G42900	Ag008G732810
OG0018677	nbis-gene-195	Ag001G101110
OG0018680	AL5G10980	Ag003G230450
OG0018682	AL7G43810	Ag001G041970
OG0018684	AL2G13090	Ag004G380730
OG0018686	AL4G38650	Ag002G188140
OG0018689	AL8G24030	Ag001G040700
OG0018695	AL8G31390	Ag008G696530
OG0018698	AL7G32780	Ag006G564500
OG0018699	AL7G32660	Ag006G565090
OG0018700	AL7G31190	Ag006G552660
OG0018705	AL1G44130	Ag007G580900
OG0018710	AL8G17370	Ag004G312980
OG0018714	AL5G45530	Ag001G098060
OG0018717	AL9U12170	Ag001G043000
OG0018721	AL7G49520	Ag007G652870
OG0018724	AL4G46370	Ag002G204390, Ag002G134540
OG0018725	AL4G44080	Ag002G200920
OG0018726	AL4G43510	Ag002G199520
OG0018728	AL4G41630	Ag002G196050
OG0018729	AL6G10310	Ag006G491220
OG0018731	AL6G11290	Ag006G492700
OG0018732	AL6G13950	Ag006G497870
OG0018734	AL8G45010	Ag001G099910, Ag005G459250
OG0018735	AL8G45040	Ag001G099890
OG0018736	AL6G53550	Ag006G518430
OG0018741	AL4G19600	Ag007G598290
OG0018743	AL3G10230	Ag001G100860
OG0018744	AL3G10120	Ag001G100960
OG0018746	AL3G12620	Ag005G487340
OG0018747	AL3G14360	Ag005G485660
OG0018748	AL3G15170	Ag005G484820
OG0018749	AL3G19850	Ag005G478400
OG0018750	AL3G53560	Ag005G403680
OG0018751	AL1G34670	Ag004G337180, Ag004G337150, Ag004G337170
OG0018756	AL1G21380	Ag004G312150
OG0018759	AL1G11620	Ag004G299190
OG0018760	AL1G10250	Ag004G297460
OG0018761	AL6G27870	Ag007G624010
OG0018762	AL8G39030	Ag008G727090
OG0018763	AL8G39230	Ag008G727430
OG0018764	AL8G34900	Ag008G706280
OG0018767	AL5G25740	Ag001G052190
OG0018772	AL2G27240	Ag004G353190
OG0018774	AL2G30000	Ag004G344750
OG0018775	AL4G42330, AL2G38490	Ag003G214820
OG0018776	AL1G32450	Ag004G332560
OG0018780	AL3G25640	Ag002G171200, Ag005G468510
OG0018782	AL3G27110	Ag005G465110
OG0018783	AL3G29530	Ag005G460390
OG0018784	AL3G34070	Ag005G446270
OG0018789	AL3G49990	Ag005G416580
OG0018790	AL3G21230	Ag005G476200
OG0018792	AL1G64560	Ag001G000070
OG0018794	AL1G57800	Ag001G016190
OG0018795	AL1G57210	Ag001G018020
OG0018796	AL1G55310	Ag001G024570
OG0018797	AL5G38320	Ag001G083050
OG0018798	AL5G39460	Ag001G085530
OG0018799	AL5G41170	Ag001G090370
OG0018800	AL5G43480	Ag001G094210
OG0018801	AL5G46000	Ag001G098550
OG0018802	AL5G46240	Ag001G098860
OG0018804	AL1G61380	Ag001G007080
OG0018806	AL1G57990	Ag001G015300
OG0018807	AL1G56580	Ag001G020710
OG0018808	nbis-gene-260	Ag001G022380, Ag001G022390
OG0018809	AL8G24930	Ag001G031500
OG0018810	AL5G33380	Ag001G069210
OG0018811	AL5G46210	Ag001G098840
OG0018813	AL8G11700	Ag002G118430
OG0018814	AL8G10460	Ag002G123380
OG0018816	AL4G29310	Ag002G158780
OG0018817	AL4G37720, AL301U10010	Ag002G184860
OG0018818	AL1G48880, nbis-gene-586	Ag003G216140, Ag003G216240, Ag003G216130, Ag008G733220
OG0018819	AL2G37620	Ag003G218110
OG0018820	AL2G34700	Ag003G229260
OG0018822	AL7G20590	Ag003G269310
OG0018823	AL7G19380	Ag003G279250, Ag003G279230
OG0018824	AL7G16190	Ag003G283290
OG0018826	AL7G11870	Ag003G294200
OG0018827	AL7G32860, AL2G16580	Ag006G551740, Ag004G299370
OG0018828	AL1G12850	Ag004G300680
OG0018829	AL1G13460	Ag004G301700
OG0018830	nbis-gene-30	Ag004G301860
OG0018831	AL1G13660	Ag004G302020
OG0018832	AL1G14140	Ag004G302530
OG0018833	AL1G16750	Ag004G305850
OG0018834	AL1G19930	Ag004G310100
OG0018835	AL1G27120	Ag004G322420
OG0018836	AL1G29400	Ag004G326440
OG0018837	AL1G32990	Ag004G333770
OG0018838	AL1G33450	Ag004G334420
OG0018839	nbis-gene-1080, AL4G28390	Ag004G335900
OG0018841	AL2G15520	Ag004G373850
OG0018842	AL2G14120	Ag004G377980
OG0018843	AL2G10550	Ag004G400080
OG0018844	AL3G45190, AL3G45160	Ag005G407480
OG0018845	AL3G50660	Ag005G414120
OG0018846	AL3G30900	Ag005G457130
OG0018847	AL1G11390, AL8G10920	Ag005G488170
OG0018848	AL6G11570	Ag006G493350
OG0018849	AL6G15770	Ag006G501670
OG0018850	AL6G17110	Ag006G505890
OG0018851	AL6G17330	Ag006G506400
OG0018852	nbis-gene-1823	Ag006G535820, Ag006G576080
OG0018853	AL7G30580	Ag006G550730
OG0018854	AL7G30700	Ag006G551140
OG0018855	AL7G47330	Ag006G555230
OG0018856	AL7G36320	Ag006G575810
OG0018858	AL6G28590	Ag007G625600
OG0018859	AL5G20490	Ag007G647390
OG0018860	AL5G29140	Ag008G692790
OG0018941	AL7G21000	Ag003G267870
OG0018942	AL1G49400	Ag007G579570
OG0018945	AL1G65910	Ag004G366330
OG0018948	AL5G13560	Ag008G663040
OG0018956	AL6G23320, AL6G23350, AL6G23280	Ag007G608720, Ag006G542380, Ag006G542370
OG0018959	AL6G18870	Ag007G601250
OG0018961	AL1G47280	Ag006G540820, Ag006G540860
OG0018964	AL7G12990	Ag003G291900
OG0018966	AL7G10480	Ag003G296680
OG0018967	AL4G31600	Ag002G163980
OG0018968	AL1G47020	Ag001G101140
OG0018972	AL8G15410, AL8G15450, AL184U10010	Ag002G127280
OG0018973	AL9U10520	Ag001G039060
OG0018974	AL4G43390	Ag002G199320
OG0018976	AL8G44900	Ag001G100040
OG0018977	AL6G53240	Ag006G519820
OG0018980	AL4G20160	Ag007G597810
OG0018981	AL3G10650	Ag001G100390
OG0018983	AL7G17840	Ag003G275340, Ag003G275360
OG0018985	AL1G40600	Ag004G319530
OG0018989	AL1G21250	Ag004G311910
OG0018990	AL1G14710	Ag004G303230
OG0018991	AL1G12590	Ag004G300350
OG0018992	AL1G12080	Ag004G299730
OG0018993	AL6G30160	Ag007G629590
OG0018994	AL6G36750	Ag008G721400
OG0018995	AL8G38510	Ag008G726450
OG0018996	AL5G28200	Ag008G690450
OG0018997	AL5G26740	Ag001G053760
OG0019001	AL2G31460	Ag004G342090
OG0019004	AL3G29890	Ag005G459600
OG0019005	AL3G32410	Ag005G452190
OG0019006	AL3G37690	Ag005G435850
OG0019009	AL1G63930	Ag001G001020
OG0019012	AL1G55980	Ag001G022300
OG0019013	AL7G39200	Ag001G030230
OG0019014	AL5G34330	Ag001G072490
OG0019015	AL5G42440	Ag001G092500
OG0019017	AL1G62970	Ag001G003490, Ag001G003480, Ag001G003440
OG0019018	AL1G59410	Ag001G010910
OG0019021	AL1G59130	Ag001G021880
OG0019022	AL1G55160	Ag001G025130
OG0019023	AL5G23700	Ag001G050130, Ag010G740350
OG0019024	AL5G30380	Ag001G060760
OG0019025	AL5G33070	Ag001G068560
OG0019030	nbis-gene-579	Ag003G214860, Ag004G351610, Ag008G712080, Ag008G712230
OG0019031	AL2G36260	Ag003G222220
OG0019032	AL4G42120	Ag003G229450
OG0019033	AL1G37920	Ag003G242930
OG0019034	nbis-gene-186, AL8G17450	Ag003G268140, Ag003G267560
OG0019035	AL7G19230	Ag003G278960
OG0019036	AL1G10120	Ag004G297380
OG0019039	AL1G22910	Ag004G314590
OG0019041	AL1G10880	Ag004G315470
OG0019044	AL3G51300	Ag005G412780
OG0019045	AL3G26070	Ag005G468000
OG0019046	AL3G11740	Ag005G489380
OG0019047	AL3G11240	Ag005G490070
OG0019048	AL3G35550	Ag006G496880
OG0019049	nbis-gene-1677	Ag006G517170
OG0019050	AL7G27850	Ag007G586170
OG0019051	AL6G25200	Ag007G614100
OG0019052	nbis-gene-1933	Ag007G649800
OG0019053	AL8G36870	Ag008G711530
OG0019054	AL8G38640	Ag008G726740
OG0019131	nbis-gene-335	Ag004G366690
OG0019132	AL2G15410	Ag004G373980
OG0019133	AL2G11520	Ag004G389050, Ag004G394000
OG0019135	AL8G30520	Ag008G694350
OG0019140	AL1G47680	Ag006G540290
OG0019141	AL5G21620, AL5G21680	Ag002G119940
OG0019142	AL1G50790	Ag006G534620
OG0019143	AL1G50810	Ag006G534590
OG0019145	AL1G53730	Ag007G585040
OG0019146	AL7G13530	Ag003G290940
OG0019148	AL8G18460	Ag007G649380
OG0019149	AL8G15530	Ag002G127690
OG0019151	AL8G13890	Ag002G103230
OG0019153	AL9U10860	Ag005G477970
OG0019155	AL4G43970	Ag002G200590
OG0019156	AL4G41250	Ag002G195040
OG0019157	AL6G10370	Ag006G491290, Ag006G491280
OG0019158	AL6G13230	Ag006G496240
OG0019160	AL8G35880	Ag008G708890
OG0019163	AL6G10060	Ag006G490720
OG0019164	AL3G12320	Ag005G488420
OG0019165	AL3G16250	Ag005G483310
OG0019167	AL4G37400	Ag002G183970
OG0019168	AL1G31500	Ag004G331460
OG0019169	AL1G34660	Ag004G337120
OG0019173	AL1G17680	Ag004G307130
OG0019174	AL1G10510	Ag004G297670
OG0019175	AL8G38670	Ag008G726770
OG0019176	AL8G39370	Ag008G727800
OG0019181	AL5G23630	Ag001G016010, Ag001G016160
OG0019184	nbis-gene-621	Ag003G211780
OG0019187	AL3G27010	Ag005G465220
OG0019189	AL3G53510	Ag005G403620
OG0019191	AL5G44170	Ag001G095230
OG0019192	AL1G64480	Ag001G000140
OG0019193	AL1G59530	Ag001G010670
OG0019194	AL5G21760	Ag001G013970
OG0019197	AL5G30470	Ag001G061030
OG0019198	AL5G33910	Ag001G070990, Ag001G071000
OG0019200	AL5G38760	Ag001G084280, Ag001G084270
OG0019201	AL5G46040	Ag001G098600
OG0019203	AL8G11420	Ag002G120380
OG0019204	AL8G18660	Ag002G154460, Ag002G156920
OG0019205	AL4G16430	Ag002G165960
OG0019206	nbis-gene-2194	Ag002G198260
OG0019207	AL4G43290	Ag002G199130
OG0019208	AL2G32590	Ag003G238360
OG0019209	AL7G24510	Ag003G253480
OG0019211	AL7G19240	Ag003G278980
OG0019212	AL8G23680	Ag003G280930, Ag004G333490
OG0019213	AL7G16670	Ag003G282130
OG0019214	AL2G16370, AL7G15390	Ag003G286310, Ag003G286290, Ag003G286330, Ag003G286360
OG0019215	AL7G12820	Ag003G292290
OG0019216	AL7G10930	Ag003G295710
OG0019217	AL4G12940	Ag004G316980, Ag004G316970
OG0019218	AL1G25290	Ag004G318300
OG0019219	AL1G28810	Ag004G325350
OG0019220	AL1G28850	Ag004G325390
OG0019221	AL1G37850, AL1G37820	Ag004G333670, Ag004G333200, Ag006G563220, Ag004G333990
