Orthogroup	Arabidopsis_lyrata_Rawat	Odontarrhena_muralis
OG0015421	AL8G42070	Om006G232750
OG0015422	AL8G42310	Om006G232530
OG0015423	AL8G42370	Om006G232460
OG0015424	AL455U10030, AL8G42670	Om006G232110
OG0015425	AL8G42850	Om006G231970
OG0015426	AL8G42970	Om006G231790
OG0015427	AL8G43110	Om006G231640
OG0015428	nbis-gene-2212, nbis-gene-6	Om006G231570
OG0015429	AL8G43340	Om006G231450
OG0015430	AL8G43600	Om006G231190
OG0015431	AL8G43620	Om006G231170
OG0015432	AL8G43690	Om006G231070
OG0015433	AL8G43770	Om006G230970
OG0015434	AL8G43820	Om006G230910
OG0015435	AL8G43880	Om006G230860
OG0015436	AL8G44000	Om006G230720
OG0015437	AL8G44010	Om006G230700
OG0015438	AL8G44050	Om006G230610
OG0015439	AL8G44320	Om006G230300
OG0015440	AL4G16910	Om006G270980
OG0015441	AL8G44540	Om006G230090
OG0015442	AL8G44580	Om006G230060
OG0015443	AL8G44810	Om006G229830
OG0015444	AL954U10020, AL8G23350	Om006G229670
OG0015445	AL8G45000	Om006G229630
OG0015446	AL8G45110	Om006G229490
OG0015447	AL8G45220	Om006G229330
OG0015448	AL8G45280	Om006G229270
OG0015449	AL8G45330	Om006G229230
OG0015450	AL8G45430	Om006G229180
OG0015451	AL8G45560	Om006G229070
OG0015452	AL8G45690	Om006G228970
OG0015453	AL6G53450	Om004G157100
OG0015454	AL6G52720	Om004G157900
OG0015455	AL6G52980	Om004G157640
OG0015456	AL6G53150	Om004G157440
OG0015458	AL7G39210, AL6G52150	Om004G158120
OG0015459	AL6G52280	Om004G158270
OG0015460	AL6G52360	Om004G158340
OG0015461	AL6G52450	Om004G158430
OG0015462	AL6G51630	Om004G158910
OG0015463	AL6G51490	Om004G136270
OG0015464	AL6G51260	Om004G159200
OG0015466	AL6G50560	Om004G159950
OG0015467	AL6G50440	Om004G160090
OG0015468	AL6G50420	Om004G160110
OG0015469	AL6G50410	Om004G160130
OG0015470	AL8G42480	Om006G232190
OG0015471	AL6G50020	Om004G160490
OG0015472	AL8G15780	Om007G293000
OG0015473	AL8G15840	Om007G292920
OG0015475	AL8G15870	Om007G292880
OG0015476	AL8G16050	Om007G277420
OG0015477	AL8G16160	Om007G277520
OG0015478	AL8G16210	Om007G277540
OG0015479	AL8G16320	Om007G277640
OG0015480	AL8G16370	Om007G277690
OG0015481	AL8G16390	Om007G277710
OG0015482	AL8G16880	Om007G278030
OG0015483	AL4G27620	Om007G279220
OG0015484	AL4G28450	Om007G278790
OG0015485	AL4G28040	Om007G279580
OG0015486	AL103U10040	Om007G279690
OG0015487	AL4G27420	Om007G279760
OG0015488	AL4G27410	Om007G279770
OG0015489	AL4G27240, AL80U10020	Om007G279920
OG0015490	AL4G26710	Om007G280440
OG0015491	AL4G26570	Om007G280590
OG0015492	AL4G26550	Om007G280620
OG0015493	nbis-gene-364	Om007G281150
OG0015494	AL4G25180	Om007G281720
OG0015495	AL4G25000	Om007G281840
OG0015496	AL4G24720	Om007G282110
OG0015497	AL4G23640	Om007G282950
OG0015498	AL4G23340	Om007G283220
OG0015499	nbis-gene-1030	Om007G283380
OG0015500	AL4G23120	Om007G283430
OG0015501	AL4G23060	Om007G283480
OG0015502	AL4G21760	Om007G283760
OG0015503	AL4G21940	Om007G283900
OG0015504	AL4G22000	Om007G283930
OG0015505	AL4G22020	Om007G283950
OG0015506	AL4G22060	Om007G283990
OG0015507	AL4G22090	Om007G284050
OG0015508	AL4G22390	Om007G284270
OG0015509	AL4G20620	Om007G285110
OG0015510	AL4G20760	Om007G285090
OG0015511	AL4G20900	Om007G285010
OG0015512	AL4G21100	Om007G284930
OG0015514	AL4G21330	Om007G284770
OG0015515	AL4G20110	Om007G285290
OG0015516	AL4G20090	Om007G285300
OG0015517	AL4G19800	Om007G285430
OG0015518	AL4G19730	Om007G285450
OG0015519	AL4G20030	Om007G285460
OG0015520	AL4G19530	Om007G285540
OG0015521	AL4G40530	Om006G234300
OG0015522	AL1G17900	Om001G028820
OG0015523	AL6G53420	Om004G157120
OG0015524	AL4G19390	Om005G199380
OG0015525	AL4G19270	Om004G149390
OG0015526	AL4G18920	Om004G151030
OG0015528	nbis-gene-1006	Om002G062040
OG0015529	nbis-gene-1005	Om004G150970
OG0015530	AL4G18610	Om002G059890
OG0015531	AL4G18250	Om004G150380
OG0015532	AL4G17840	Om003G125840
OG0015533	AL4G17520	Om004G150890
OG0015534	AL7G25350	Om001G020370
OG0015535	AL3G10660	Om002G042650
OG0015536	AL3G10580	Om002G042570
OG0015537	AL3G10310	Om002G042310
OG0015538	AL3G10270	Om002G042260
OG0015539	AL1G41640	Om007G288380
OG0015540	AL3G10140	Om002G042160
OG0015541	AL3G10090	Om002G042090
OG0015542	AL3G10050	Om002G042040
OG0015543	AL3G32740	Om002G042030
OG0015544	AL3G10030	Om002G042000
OG0015545	AL6G10050	Om004G177460
OG0015546	AL3G19520	Om004G177420
OG0015547	AL6G10080	Om004G177390
OG0015548	AL6G10110	Om004G177360
OG0015549	AL6G10120	Om004G177350
OG0015550	AL4G25140	Om004G177320
OG0015551	AL6G10140	Om004G177310
OG0015552	AL6G10190	Om004G177220
OG0015553	AL6G10210	Om004G177170
OG0015554	AL6G10220	Om004G177150
OG0015555	AL7G26340	Om002G065070
OG0015556	AL7G26040	Om006G233940
OG0015557	AL3G11030	Om002G043010
OG0015558	AL3G11090	Om002G043060
OG0015559	AL3G11340	Om002G043390
OG0015560	AL3G11350	Om002G043400
OG0015561	AL3G11370	Om002G043420
OG0015562	AL3G11430	Om002G043470
OG0015563	AL3G11570	Om002G043600
OG0015564	AL3G11580	Om002G043610
OG0015565	AL3G11750	Om002G043750
OG0015566	AL3G12020	Om002G043980, Om006G272850
OG0015567	AL3G12080	Om002G044020
OG0015568	AL3G12100	Om002G044040
OG0015569	AL3G12230	Om002G044180
OG0015570	AL3G12370	Om002G044310
OG0015571	AL3G12460	Om002G044430
OG0015572	AL3G12520	Om002G044440
OG0015573	AL3G12870	Om002G044710
OG0015574	AL3G13230	Om002G045050
OG0015575	AL3G13470	Om002G045230
OG0015576	AL3G13560	Om002G045300
OG0015577	AL3G13770	Om002G045510
OG0015578	AL3G14050	Om002G045860
OG0015579	AL3G14240	Om002G045940
OG0015580	AL3G14340	Om002G046220
OG0015581	AL3G14870	Om002G046560
OG0015582	AL3G14980	Om002G046630
OG0015583	nbis-gene-663	Om002G047140
OG0015584	AL3G15710	Om002G047330
OG0015585	AL3G16110	Om002G047620
OG0015586	AL3G15960	Om002G047530
OG0015587	AL3G16270	Om002G047820
OG0015588	AL3G16280	Om002G047830
OG0015589	AL3G16410	Om002G048000
OG0015590	AL3G16500	Om002G048080
OG0015591	AL5G42390	Om003G124750
OG0015592	AL3G17320	Om002G048960
OG0015593	AL3G17380	Om002G049020
OG0015594	AL3G17960	Om002G049520
OG0015595	AL3G18130	Om002G049670
OG0015596	AL3G24360	Om002G056470, Om001G039140
OG0015597	AL3G18250	Om002G049740
OG0015598	AL3G18290	Om002G049770
OG0015599	AL3G18380	Om002G049840
OG0015600	AL3G18400	Om002G049860
OG0015601	AL3G18610	Om002G050020
OG0015602	AL3G18640	Om002G050050
OG0015603	AL3G18800	Om002G050210
OG0015604	AL3G18890	Om002G050300
OG0015605	AL3G19000	Om002G050420
OG0015606	AL3G19030	Om002G050450
OG0015607	AL3G19060	Om002G050480
OG0015608	AL3G19150	Om002G050580
OG0015609	AL3G19230	Om002G050650
OG0015610	AL3G19240	Om002G050660
OG0015611	AL3G19390	Om002G050830
OG0015612	AL3G19990	Om002G051410
OG0015613	AL3G20010	Om002G051450
OG0015614	AL4G38070	Om008G330160
OG0015615	AL4G38010, AL4G38040	Om008G330190
OG0015616	AL4G37760	Om008G330600
OG0015617	AL4G37530	Om008G331280
OG0015618	AL4G37490	Om008G331240
OG0015619	AL4G37080	Om008G331640
OG0015620	AL4G37060	Om008G331670
OG0015621	AL4G36490	Om008G332340
OG0015622	AL4G36800	Om008G331970
OG0015623	AL4G36390	Om008G332520
OG0015624	AL4G36350	Om008G332610
OG0015625	AL4G36300	Om008G332650
OG0015626	AL4G32020	Om008G337970
OG0015627	AL4G32420	Om008G337380
OG0015628	AL3G24000	Om008G332970
OG0015629	AL4G32530	Om008G337210
OG0015630	AL4G32790	Om008G336880
OG0015631	AL4G33000	Om008G336580
OG0015632	AL4G33220	Om008G336340
OG0015633	nbis-gene-1093	Om008G336270
OG0015634	AL4G33450	Om008G336100
OG0015635	AL4G33440	Om008G336110
OG0015636	AL3G41310	Om002G075310
OG0015637	AL4G33560	Om008G335970
OG0015638	AL4G33600	Om008G335930
OG0015639	AL4G33620	Om008G335920
OG0015640	AL4G33720	Om008G335800
OG0015641	AL4G34020	Om008G335430
OG0015642	AL4G34220	Om008G335240
OG0015644	AL4G35940	Om008G333340
OG0015645	AL4G35860	Om008G333430
OG0015646	AL4G35830	Om008G333540
OG0015648	AL4G35140	Om008G334300
OG0015649	AL4G35070	Om008G334560
OG0015651	AL4G31890	Om008G338120
OG0015652	AL1G27810	Om005G196450
OG0015653	AL1G27850	Om005G196490
OG0015654	AL1G28230	Om005G196990
OG0015655	AL1G28400	Om005G197180
OG0015656	nbis-gene-94	Om005G197390
OG0015657	AL1G28820	Om005G197610
OG0015658	AL1G29140	Om005G198020
OG0015659	AL1G29250	Om005G198100
OG0015660	AL1G29500	Om005G198390
OG0015661	AL1G29780	Om005G198780
OG0015662	AL1G29770	Om005G198770
OG0015663	AL1G29750	Om005G198750
OG0015664	AL1G29690	Om005G198710
OG0015665	AL1G29640	Om005G198630
OG0015666	AL1G29890	Om005G198870
OG0015667	AL1G30090	Om005G199160
OG0015668	AL1G30640	Om005G199810
OG0015669	AL1G30550	Om005G199700
OG0015670	AL1G30530	Om005G199670
OG0015671	AL1G30380	Om005G199560
OG0015672	AL2G33520	Om004G140700
OG0015673	AL1G31130	Om005G200470
OG0015674	AL1G31320	Om005G200680
OG0015675	AL1G31390	Om005G200720
OG0015676	AL1G31520	Om005G200840
OG0015677	AL1G31660	Om005G200930
OG0015678	AL1G31700	Om005G200970
OG0015679	AL1G31900	Om005G201230
OG0015680	AL1G31930	Om005G201260
OG0015681	AL1G31960	Om005G201290
OG0015682	AL1G32180	Om005G201390
OG0015683	AL1G32940	Om005G202260
OG0015684	AL1G33460	Om005G202610
OG0015685	AL1G33490	Om005G202640
OG0015686	AL1G33610	Om005G202710
OG0015687	AL1G33890	Om005G203030
OG0015688	AL1G34100	Om005G203260
OG0015689	AL1G34710	Om005G203890
OG0015690	AL1G34780	Om005G203960
OG0015691	AL1G34790	Om005G203970
OG0015692	AL1G34900	Om005G204140
OG0015693	AL1G34960	Om005G204180
OG0015694	AL1G34980	Om005G204200
OG0015695	AL1G15130	Om005G182660
OG0015696	AL1G35580	Om005G204630
OG0015697	AL1G35640	Om005G204680
OG0015698	AL1G36000	Om005G204980
OG0015699	AL1G36140	Om005G205120
OG0015700	AL1G36230	Om005G205200
OG0015701	AL1G36350	Om005G205330
OG0015702	AL1G36490	Om005G205550
OG0015703	AL1G36500	Om005G205570
OG0015704	AL1G36570	Om005G205630
OG0015705	AL1G36670	Om005G206950
OG0015706	AL1G36850	Om004G143400
OG0015707	AL1G37180	Om004G143760
OG0015708	AL1G37610	Om004G144460
OG0015709	AL1G37790	Om004G144550
OG0015710	AL1G37940	Om004G144690
OG0015711	AL1G17150	Om005G184550
OG0015712	AL1G38950	Om004G145510
OG0015713	AL1G39080	Om004G145990
OG0015714	AL1G39280	Om004G146220
OG0015715	AL2G28120	Om005G209830
OG0015716	AL1G39510	Om004G146590
OG0015717	AL2G27720	Om005G210360
OG0015718	AL1G39690	Om004G146780
OG0015719	AL1G39800	Om004G147020
OG0015720	AL1G39910	Om003G124950
OG0015721	AL1G40240	Om004G147610
OG0015722	AL1G40490	Om004G131990
OG0015723	AL1G40520	Om006G263420
OG0015724	AL1G32850	Om005G202140
OG0015725	AL1G52610	Om004G149350
OG0015726	AL1G52590	Om006G238540
OG0015727	AL1G40880	Om004G151810
OG0015728	AL7G29060	Om007G280240
OG0015729	AL7G28980	Om002G051420
OG0015730	AL7G28850	Om005G185130
OG0015732	AL7G28690	Om007G291210
OG0015733	AL7G28590	Om007G315270
OG0015734	AL4G16960	Om004G150560
OG0015736	AL7G28440	Om007G285670
OG0015737	AL7G28390	Om007G285690
OG0015738	AL7G28380	Om008G333230
OG0015739	AL7G28270	Om006G273970
OG0015740	AL7G28080	Om007G285930
OG0015741	AL7G28030	Om007G286000
OG0015743	AL7G27760	Om007G286320
OG0015744	AL7G27560	Om007G286560
OG0015745	AL7G27640	Om007G286430, Om011G365030
OG0015746	AL7G27670	Om007G286400
OG0015747	AL8G26180	Om003G127070
OG0015748	AL1G18880	Om005G186450
OG0015749	AL7G24860	Om001G021450
OG0015750	AL7G24960	Om001G021270
OG0015751	AL4G16600	Om004G151690
OG0015752	AL4G15790	Om004G154600
OG0015753	nbis-gene-980	Om001G007990
OG0015754	AL4G15160	Om003G095560
OG0015755	AL4G13910	Om004G152330, Om004G155250
OG0015756	AL4G13630	Om002G046770
OG0015757	AL4G13450	Om004G152090
OG0015758	AL4G13290	Om004G152020
OG0015759	AL4G13210	Om004G151310
OG0015760	AL7G24840	Om001G021460
OG0015761	AL4G12930	Om004G154470
OG0015762	AL4G12420	Om004G154340
OG0015763	AL4G12110	Om004G154050
OG0015764	AL5G35430	Om006G253350
OG0015765	AL4G11950	Om004G153820
OG0015766	AL4G11390	Om004G153550
OG0015767	AL4G11290	Om004G153500
OG0015768	AL4G11280	Om004G153490
OG0015769	AL4G10940	Om004G155840
OG0015770	AL4G10820	Om004G155890
OG0015771	AL4G10710	Om004G156000
OG0015772	AL4G10230	Om004G156420
OG0015773	AL4G10130	Om001G033090
OG0015774	AL4G10110	Om004G156570
OG0015776	AL1G26490	Om005G194750
OG0015777	AL1G26280	Om005G194510
OG0015778	AL1G26190	Om005G194420
OG0015779	AL1G26180	Om005G194410
OG0015780	AL1G26160	Om005G194390
OG0015781	AL1G26090	Om005G194270
OG0015782	AL1G25870	Om005G193980
OG0015783	AL1G25830	Om005G194020
OG0015784	AL1G25620	Om005G193810
OG0015785	AL1G25720	Om005G193860
OG0015786	AL1G25450	Om005G193650
OG0015787	AL1G25310	Om005G193390
OG0015788	AL1G24910	Om005G192940
OG0015790	AL1G24850	Om005G192860
OG0015791	AL1G24620	Om005G192540
OG0015792	AL1G24110	Om005G192130
OG0015793	AL1G23920	Om005G192040
OG0015794	AL1G23840	Om005G191950
OG0015795	AL1G23770	Om005G191880
OG0015796	AL1G23690	Om005G191790
OG0015797	AL1G23530	Om005G191590
OG0015798	AL1G23540	Om005G191600
OG0015799	AL1G23300	Om005G191380
OG0015800	AL1G22940	Om005G190940
OG0015801	AL1G22800	Om005G190810
OG0015802	AL1G22650	Om005G190560
OG0015803	AL2G14330	Om005G223560
OG0015804	AL1G22470	Om005G190290
OG0015805	AL1G22230	Om005G190020
OG0015806	AL1G21840	Om005G189650
OG0015807	AL1G21760	Om005G189530
OG0015808	nbis-gene-67	Om005G189510
OG0015809	AL1G21570	Om005G189380
OG0015810	AL1G21360	Om005G189170
OG0015811	AL1G21340	Om005G189150
OG0015812	AL1G21140	Om005G188910, Om002G078120
OG0015813	AL1G20630, AL1G20950, AL1G20640	Om005G188770
OG0015814	AL1G20390	Om005G188130
OG0015815	AL1G20410	Om005G188160
OG0015816	AL1G20450	Om005G188210
OG0015817	AL1G20500	Om005G188260
OG0015818	AL1G20750	Om005G188520
OG0015819	AL1G20230	Om005G187940
OG0015820	AL1G19970	Om005G187550
OG0015821	AL1G19960	Om005G187540
OG0015822	AL1G19790	Om005G187390
OG0015823	AL1G19750	Om005G187320
OG0015824	AL1G19730	Om005G187300
OG0015825	AL1G19620	Om005G187150
OG0015826	AL1G19470	Om005G187040
OG0015827	AL1G19200	Om005G186810
OG0015828	AL1G19020	Om005G186620
OG0015829	AL1G19120	Om005G186720
OG0015830	AL1G18500	Om005G186050
OG0015831	AL1G17920	Om005G185530
OG0015832	AL1G17940	Om005G185560
OG0015833	AL5G20540	Om002G082350
OG0015834	AL1G17710	Om005G185300
OG0015835	AL1G17470	Om005G184990
OG0015836	AL1G17180	Om005G184570
OG0015837	AL1G17040	Om005G184470
OG0015838	AL1G17010	Om005G184440
OG0015839	AL1G16580	Om005G184050
OG0015840	AL1G16850	Om005G184330
OG0015841	AL1G16820	Om005G184310
OG0015842	AL1G16720	Om005G184180
OG0015843	AL1G16700	Om005G184160
OG0015844	AL1G16550	Om005G184020
OG0015845	AL1G16540	Om005G184010
OG0015846	AL1G16520	Om005G183970
OG0015847	AL1G16460	Om005G183920
OG0015848	AL1G15900	Om005G183390
OG0015849	AL1G15780	Om005G183250
OG0015850	AL8G21270	Om007G309140
OG0015851	AL1G15770	Om005G183240
OG0015852	AL1G15750	Om005G183220
OG0015853	AL1G15280	Om005G182800
OG0015854	nbis-gene-37	Om005G182750
OG0015856	AL1G14870	Om005G182320
OG0015857	AL1G14800	Om005G185840
OG0015858	AL1G14730	Om005G182200
OG0015859	AL1G14700	Om005G182160
OG0015860	AL1G14690	Om005G182150
OG0015861	AL1G14610	Om005G182030
OG0015862	AL1G14250	Om005G181550
OG0015863	AL6G32210	Om001G016900
OG0015864	AL1G13630	Om005G181070
OG0015865	AL1G13600	Om005G181040
OG0015867	AL1G13070	Om005G180490
OG0015868	AL1G13390	Om005G180830
OG0015869	AL1G12930	Om005G180330
OG0015870	AL1G12920	Om005G180300
OG0015871	AL1G12910	Om005G180290
OG0015872	AL1G12740	Om005G180150
OG0015873	AL1G12550	Om005G179960
OG0015874	AL1G12210	Om005G179620
OG0015875	AL1G12070	Om005G179480
OG0015876	AL1G11980	Om005G179410
OG0015877	AL1G11740	Om005G179170
OG0015878	AL1G11820	Om005G179310
OG0015879	AL1G11660	Om005G179100
OG0015880	AL1G11650	Om005G179080
OG0015881	AL1G11180	Om005G178610
OG0015882	AL1G11020	Om005G178480
OG0015883	AL1G10630	Om005G178090
OG0015884	AL1G10570	Om005G178140
OG0015885	AL1G10450	Om005G177900
OG0015886	AL1G10430	Om005G177890
OG0015887	AL1G10420	Om005G177880
OG0015888	AL1G10380	Om005G177840
OG0015889	AL1G10350	Om005G177810
OG0015890	AL1G10330	Om005G177790
OG0015891	AL1G10230	Om005G177720
OG0015892	AL1G10110	Om005G177650
OG0015893	AL1G10050	Om005G177570
OG0015894	AL6G24530	Om007G302100
OG0015895	AL6G25300	Om007G301170
OG0015896	AL6G25130	Om007G301360
OG0015897	AL6G24890	Om007G301620
OG0015898	AL6G24810	Om007G301700
OG0015899	AL6G24740	Om007G301790
OG0015900	AL6G25430	Om007G301030
OG0015901	AL6G25520, AL3G10670	Om007G300900
OG0015902	AL6G25570	Om007G300810
OG0015903	AL6G26360	Om007G299750
OG0015904	AL6G26290	Om007G299830
OG0015905	AL6G26210	Om007G299980
OG0015906	AL6G26150	Om007G300070
OG0015908	AL6G26780	Om007G299140
OG0015909	AL6G27150	Om007G298640
OG0015910	AL3G11900	Om002G043840
OG0015911	AL6G27020	Om007G298830
OG0015912	AL6G27460	Om007G298210
OG0015913	AL6G27600	Om007G298050
OG0015914	AL6G27830	Om007G297740
OG0015915	AL6G27880	Om007G297640
OG0015917	AL6G28290	Om007G297310
OG0015918	AL6G28450	Om007G297150
OG0015919	AL6G28430	Om007G297170
OG0015920	AL6G28530	Om007G297060
OG0015921	AL6G28660	Om007G296830
OG0015922	AL6G28730	Om007G296720
OG0015923	AL6G28750	Om007G296700
OG0015924	AL6G29030	Om007G296360
OG0015925	AL6G29080	Om007G296290
OG0015926	AL6G29420	Om007G296060
OG0015927	AL6G29430	Om007G296050
OG0015928	AL6G29620	Om007G295900
OG0015929	AL6G29660	Om007G295870
OG0015930	AL1G19040	Om005G186640
OG0015931	AL6G29930	Om007G295420
OG0015932	AL6G30080	Om007G295320
OG0015933	AL6G30100	Om007G295310
OG0015934	AL6G30200	Om007G295180
OG0015935	AL6G30580	Om007G294860
OG0015936	AL6G38250	Om007G294660
OG0015937	AL6G38600	Om007G294330
OG0015939	AL6G38690	Om007G294280
OG0015940	AL6G39250	Om007G293870
OG0015941	AL6G39450	Om004G131440
OG0015942	AL6G39620	Om007G293570
OG0015943	AL6G39630	Om007G293560
OG0015944	AL6G40390	Om007G293300
OG0015946	AL5G28320	Om006G261320
OG0015947	AL8G23370	Om007G303540
OG0015948	AL7G26640	Om002G061350
OG0015950	AL8G21840	Om007G305980, Om009G363090
OG0015951	AL8G21300	Om010G364920, Om007G309280
OG0015952	AL8G21040	Om007G308030
OG0015953	AL8G21200	Om007G308240
OG0015955	AL6G16970	Om004G169760
OG0015956	AL6G17050	Om004G169690
OG0015957	AL6G24470	Om007G302140
OG0015958	AL6G24460	Om007G302150
OG0015959	AL6G16900	Om004G169900
OG0015960	AL6G16630	Om004G170170
OG0015961	AL8G20240	Om002G084040
OG0015962	AL1G52410	Om001G015250
OG0015963	AL8G20300	Om008G358740
OG0015964	AL6G16400	Om004G170390
OG0015965	AL6G16290	Om004G170480
OG0015966	AL6G16100	Om004G170660
OG0015967	AL6G16040	Om004G170720
OG0015968	AL6G15890	Om004G170960
OG0015969	AL6G15860	Om004G170980
OG0015970	AL6G15850	Om004G170990
OG0015971	AL6G15710	Om004G171140
OG0015972	AL6G15680	Om004G171160
OG0015973	AL6G15640	Om004G171210
OG0015974	AL6G15600	Om004G171240
OG0015975	AL6G15570	Om004G171260
OG0015976	AL6G15260	Om004G171660
OG0015977	AL3G27520	Om002G060310
OG0015978	AL6G15070	Om004G171890
OG0015979	AL6G15000	Om004G171960
OG0015980	AL6G14910	Om004G172050
OG0015981	AL6G14580	Om004G172400
OG0015982	AL1G29240	Om005G198110
OG0015983	AL6G14240	Om004G172680
OG0015984	AL6G14160	Om004G172780
OG0015985	AL6G14040	Om004G172900
OG0015986	AL6G38050	Om006G240720
OG0015987	AL6G38030	Om006G240710
OG0015988	AL6G38000	Om006G240690
OG0015989	AL6G37880	Om006G240640
OG0015990	AL6G37050	Om006G240050
OG0015991	AL6G36860	Om006G239920
OG0015992	AL6G36590	Om006G239620
OG0015993	AL6G36540	Om006G239510
OG0015994	AL6G36460	Om006G239460
OG0015995	AL6G36350	Om006G239410
OG0015996	AL6G35840	Om006G238970
OG0015997	AL6G35880	Om006G239000
OG0015998	AL6G36080	Om006G239160
OG0015999	AL6G36090	Om006G239170
OG0016000	AL6G35500	Om006G238750
OG0016001	AL6G35450	Om006G238700
OG0016002	AL6G35190	Om006G238410
OG0016003	AL6G35110	Om006G238370
OG0016004	AL6G35010	Om006G238300
OG0016005	AL3G42030	Om002G076000
OG0016006	AL6G34790	Om006G238060
OG0016007	AL6G34720	Om006G237970
OG0016008	AL6G34310	Om006G237590
OG0016009	AL6G34230	Om006G237510
OG0016010	AL8G37560	Om006G237280
OG0016011	AL8G37580	Om006G237250
OG0016012	AL5G15820	Om006G237240
OG0016013	AL8G37790	Om006G237020
OG0016014	AL8G38040	Om006G236750
OG0016015	AL8G38060	Om006G236730
OG0016016	AL8G38310	Om006G236520
OG0016017	AL8G38390	Om006G236400
OG0016018	AL8G38790	Om006G236010
OG0016019	AL8G38850	Om006G235960
OG0016020	AL8G39040	Om006G235730
OG0016021	AL8G39140	Om006G235650
OG0016022	AL8G39150	Om006G235640
OG0016023	AL8G39460	Om006G235330
OG0016024	AL8G39610	Om006G235170
OG0016025	AL8G39720	Om006G235040
OG0016026	AL8G39920	Om006G234890
OG0016027	AL8G40020	Om006G234800
OG0016028	AL8G40110	Om006G234650
OG0016029	AL8G35040	Om006G247330
OG0016030	AL8G34880	Om006G247520
OG0016031	AL8G34790	Om006G247610
OG0016032	AL8G34780	Om006G247620
OG0016033	AL8G34700	Om006G247690
OG0016034	AL8G34640	Om006G247750
OG0016035	AL8G34340	Om006G247960
OG0016036	AL8G34320	Om006G247980
OG0016037	AL5G31740	Om006G257430
OG0016038	AL5G31650	Om006G257510
OG0016039	AL5G31470	Om006G257720
OG0016040	AL5G30990	Om006G258230
OG0016042	AL5G30550	Om006G258690
OG0016043	AL5G30500	Om006G258760
OG0016044	AL5G30370	Om006G259030
OG0016045	AL5G30230	Om006G259160
OG0016046	AL5G30050	Om006G259290
OG0016047	AL5G29660	Om006G259980
OG0016048	AL5G29490	Om006G260140
OG0016049	AL5G29430	Om006G260220
OG0016050	AL6G36110	Om006G239200
OG0016051	AL5G29070	Om006G260440
OG0016052	AL5G28590	Om006G260920
OG0016053	AL5G28500	Om006G261040
OG0016054	AL5G28490	Om006G261070
OG0016055	AL1G43750	Om007G290350
OG0016056	AL5G27850	Om006G262490
OG0016057	AL5G27820	Om006G262530
OG0016058	AL5G27780	Om006G262630
OG0016059	AL5G27720	Om006G262770
OG0016060	AL5G27630	Om006G262920
