Orthogroup	Arabidopsis_lyrata_Rawat	Euclidium_syriacum
OG0017025	AL8G42290	ESY6_g50610_DN3_SP0_c0.t1
OG0017026	AL8G42440	ESY6_g50585_DN3_SP8_c0.t1
OG0017027	AL8G42540	ESY6_g50562_DN3_SP0_c0.t1
OG0017028	nbis-gene-2210	ESY6_g50542_DN3_SP0_c0.t1
OG0017029	AL8G42660	ESY6_g50541_DN3_SP3_c0.t1
OG0017030	AL8G43080	ESY6_g50493_DN3_SP0_c0.t1
OG0017032	AL8G43420	ESY6_g50461_DN3_SP0_c0.t1
OG0017035	AL8G43730	ESY6_g50434_DN3_SP0_c0.t1
OG0017036	AL8G43760	ESY6_g50438_DN3_SP0_c0.t1
OG0017037	AL8G44170	ESY6_g50372_DN3_SP0_c0.t1
OG0017038	AL8G44420	ESY6_g50361_DN3_SP0_c0.t1
OG0017039	AL8G43240	ESY6_g50315_DN3_SP7_c0.t1
OG0017040	AL8G44920	ESY6_g50284_DN3_SP0_c0.t1
OG0017041	AL2G37570	ESY6_g49427_DN3_SP6_c0.t1
OG0017042	AL8G45480	ESY6_g50745_DN2_SP0_c10.t1
OG0017043	AL472U10020, AL8G45580	ESY6_g50754_DN2_SP0_c0.t1
OG0017044	AL6G53510	ESY20_g13369_DN2_SP8_c0.t1
OG0017046	AL6G52220	ESY20_g13026_DN3_SP0_c0.t1
OG0017048	AL6G52540	ESY20_g13069_DN1_SP0_c0.t1
OG0017049	AL6G52640	ESY20_g13079_DN3_SP5_c0.t1
OG0017050	AL6G51960	ESY20_g13090_DN3_SP0_c0.t1
OG0017052	AL6G51140	ESY20_g13177_DN2_SP0_c0.t1
OG0017053	AL6G50510	ESY20_g13273_DN3_SP0_c0.t1
OG0017054	AL8G15770	ESY8_g58211_DN3_SP0_c0.t1
OG0017056	AL8G16610	ESY20_g12912_DN3_SP8_c0.t1
OG0017057	AL8G16620	ESY20_g12911_DN3_SP2_c0.t1
OG0017058	AL8G16770	ESY20_g12880_DN3_SP4_c0.t1
OG0017059	AL4G28220	ESY20_g12722_DN3_SP0_c0.t1
OG0017060	AL4G27160	ESY8_g58402_DN3_SP0_c0.t1
OG0017061	AL4G27100	ESY8_g58405_DN3_SP2_c0.t1
OG0017062	AL4G26740	ESY8_g58453_DN3_SP0_c0.t1
OG0017064	AL4G25820	ESY8_g58555_DN3_SP8_c0.t1
OG0017065	AL4G25430	ESY8_g58609_DN2_SP3_c0.t1
OG0017066	AL59U10050, AL4G24870	ESY8_g58705_DN3_SP1_c0.t1
OG0017067	AL4G23940	ESY8_g58792_DN3_SP0_c0.t1, ESY4_g26599_DN2_SP0_c0.t1
OG0017068	AL4G23490	ESY8_g58854_DN3_SP4_c15.t1
OG0017069	AL4G23230	ESY8_g58892_DN2_SP1_c0.t1
OG0017070	AL4G23160	ESY8_g58897_DN3_SP0_c0.t1
OG0017071	AL4G21630	ESY8_g58931_DN3_SP0_c0.t1
OG0017072	AL4G22010	ESY8_g58968_DN3_SP0_c0.t1
OG0017073	AL4G22050	ESY8_g58974_DN3_SP0_c0.t1
OG0017076	AL4G20170	ESY8_g59111_DN3_SP4_c0.t1
OG0017078	AL4G19640	ESY8_g59173_DN3_SP7_c0.t1
OG0017079	AL4G19550	ESY8_g59174_DN2_SP6_c0.t1
OG0017080	AL4G19360	ESY8_g59209_DN3_SP6_c0.t1
OG0017082	AL4G19000	ESY8_g59224_DN2_SP5_c0.t1
OG0017083	AL4G18760	ESY8_g59244_DN3_SP0_c0.t1
OG0017084	AL4G18620	ESY8_g59248_DN3_SP3_c0.t1
OG0017085	AL4G18280	ESY8_g59255_DN1_SP0_c0.t1
OG0017087	nbis-gene-994	ESY8_g59276_DN3_SP5_c0.t1
OG0017088	AL7G25260	ESY16_g62190_DN3_SP0_c0.t1
OG0017089	AL7G25280	ESY16_g62192_DN3_SP8_c0.t1
OG0017090	AL7G25310	ESY16_g62195_DN3_SP0_c0.t1
OG0017091	AL7G25410	ESY16_g62237_DN3_SP6_c0.t1
OG0017092	AL7G25420	ESY16_g62238_DN3_SP0_c0.t1
OG0017093	AL7G25470	ESY16_g62250_DN3_SP2_c0.t1
OG0017094	AL3G10490	ESY3_g32649_DN3_SP4_c0.t1
OG0017095	AL3G10510	ESY3_g32647_DN3_SP0_c0.t1
OG0017096	AL3G10380	ESY3_g32659_DN3_SP0_c0.t1
OG0017097	AL3G10320	ESY3_g32666_DN3_SP0_c0.t1
OG0017098	AL3G10110	ESY3_g32683_DN3_SP0_c0.t1
OG0017099	AL3G10040	ESY3_g32692_DN3_SP0_c0.t1
OG0017100	AL7G26540	ESY16_g62569_DN3_SP1_c0.t1
OG0017101	AL7G26430	ESY16_g62530_DN2_SP0_c0.t1
OG0017102	AL7G26270	ESY16_g62487_DN3_SP7_c0.t1
OG0017103	AL7G25980	ESY16_g62388_DN3_SP8_c0.t1
OG0017104	AL7G26160	ESY16_g62429_DN2_SP0_c0.t1
OG0017105	AL3G11360	ESY3_g32539_DN2_SP0_c0.t1
OG0017106	AL3G11460	ESY3_g32525_DN3_SP6_c0.t1
OG0017107	AL3G12200	ESY3_g32441_DN3_SP0_c0.t1
OG0017108	AL3G12300	ESY3_g32424_DN3_SP7_c0.t1
OG0017109	AL3G12330	ESY3_g32422_DN3_SP0_c0.t1
OG0017110	AL3G12800	ESY3_g32356_DN3_SP0_c0.t1
OG0017112	AL3G13120	ESY3_g32298_DN3_SP0_c0.t1
OG0017113	AL3G13420	ESY3_g32256_DN3_SP0_c0.t1
OG0017114	AL3G13920	ESY3_g32129_DN3_SP8_c0.t1
OG0017115	AL3G14680	ESY3_g31975_DN1_SP0_c0.t1, ESY3_g31974_DN2_SP0_c0.t1
OG0017117	nbis-gene-658	ESY3_g31923_DN3_SP0_c0.t1
OG0017119	AL3G16080	ESY3_g31708_DN3_SP6_c0.t1
OG0017120	AL3G16560	ESY3_g31634_DN3_SP7_c0.t1
OG0017121	AL3G16570	ESY3_g31632_DN3_SP0_c0.t1
OG0017122	AL3G16740, AL549U10010	ESY3_g31613_DN3_SP7_c0.t1, ESY9_g43681_DN3_SP0_c0.t1, ESY9_g43682_DN3_SP0_c0.t1
OG0017123	AL3G16860	ESY3_g31597_DN3_SP8_c0.t1
OG0017124	AL3G16880	ESY3_g31595_DN1_SP0_c0.t1
OG0017125	AL3G17470	ESY3_g31527_DN3_SP8_c0.t1
OG0017126	AL3G17530	ESY3_g31520_DN3_SP7_c0.t1
OG0017127	AL3G17600	ESY3_g31513_DN3_SP0_c0.t1
OG0017128	AL3G17970	ESY3_g31448_DN3_SP3_c0.t1
OG0017130	AL3G18590	ESY3_g31397_DN2_SP0_c0.t1
OG0017131	AL3G18710	ESY3_g31382_DN3_SP8_c5.t1
OG0017132	AL3G18920	ESY3_g30666_DN3_SP3_c0.t1
OG0017133	AL3G19050	ESY3_g30698_DN3_SP8_c13.t1
OG0017134	AL3G19370	ESY3_g30737_DN3_SP7_c0.t1
OG0017135	AL3G19400	ESY3_g30741_DN3_SP0_c0.t1
OG0017136	AL3G19860	ESY3_g30809_DN2_SP0_c33.t1
OG0017137	AL4G38130	ESY12_g50857_DN3_SP0_c0.t1
OG0017138	AL4G37500	ESY9_g45636_DN3_SP0_c0.t1
OG0017139	AL4G37030	ESY9_g45559_DN1_SP0_c0.t1
OG0017140	AL4G36980	ESY9_g45552_DN3_SP8_c0.t1
OG0017141	AL4G36900, AL4G36920	ESY9_g45536_DN2_SP2_c0.t1
OG0017142	AL4G36480	ESY9_g45455_DN2_SP0_c0.t1
OG0017143	AL92U10090, AL4G36420	ESY9_g45450_DN2_SP0_c0.t1
OG0017144	AL4G36230	ESY9_g45415_DN3_SP8_c0.t1
OG0017145	AL4G36200	ESY9_g45410_DN3_SP0_c0.t1
OG0017146	AL4G32230	ESY9_g44247_DN3_SP4_c0.t1
OG0017148	AL4G33340	ESY9_g44655_DN3_SP0_c0.t1
OG0017149	AL4G34000	ESY9_g44846_DN3_SP2_c0.t1
OG0017150	AL4G34610	ESY9_g44962_DN3_SP8_c0.t1
OG0017151	AL4G34660	ESY9_g45043_DN3_SP0_c28.t1
OG0017152	AL4G35710	ESY9_g45324_DN3_SP1_c0.t1
OG0017153	AL1G27420	ESY5_g2906_DN3_SP0_c0.t1
OG0017155	AL1G28140	ESY5_g3000_DN3_SP5_c0.t1
OG0017156	AL1G28680	ESY5_g3061_DN1_SP0_c0.t1
OG0017157	AL1G28750	ESY5_g3067_DN3_SP4_c0.t1
OG0017158	AL1G29190	ESY5_g4376_DN3_SP0_c0.t1
OG0017159	AL1G29320	ESY5_g4367_DN3_SP0_c0.t1
OG0017160	AL1G29470	ESY5_g4348_DN3_SP7_c18.t1
OG0017162	AL1G30780	ESY5_g4214_DN3_SP0_c0.t1
OG0017163	AL1G30510	ESY5_g4241_DN3_SP3_c0.t1
OG0017164	AL1G30930	ESY5_g4195_DN3_SP5_c0.t1
OG0017165	AL1G30990	ESY5_g4189_DN3_SP4_c0.t1
OG0017166	AL1G31030	ESY5_g4185_DN3_SP0_c0.t1
OG0017167	AL1G31150	ESY5_g4164_DN3_SP0_c0.t1
OG0017169	AL1G32240	ESY5_g4061_DN3_SP0_c0.t1
OG0017170	AL1G32310	ESY5_g4050_DN3_SP5_c11.t1
OG0017172	AL1G33950	ESY5_g3893_DN3_SP2_c8.t1
OG0017173	AL1G34650	ESY5_g2455_DN2_SP0_c0.t1
OG0017174	AL1G34800	ESY5_g2413_DN3_SP1_c0.t1
OG0017175	AL1G34840	ESY5_g2410_DN3_SP0_c0.t1
OG0017176	AL1G34880	ESY5_g2405_DN3_SP1_c0.t1
OG0017177	AL1G34990	ESY5_g2393_DN3_SP8_c0.t1
OG0017178	AL1G35760	ESY5_g2321_DN3_SP0_c0.t1, ESY5_g2320_DN2_SP0_c0.t1
OG0017179	AL1G36080	ESY5_g2273_DN3_SP0_c19.t1
OG0017180	AL1G36160	ESY12_g51599_DN2_SP0_c0.t1
OG0017181	AL1G47170	ESY5_g2227_DN3_SP0_c0.t1
OG0017182	AL1G36270	ESY5_g2224_DN3_SP0_c0.t1
OG0017183	AL1G36400	ESY5_g2198_DN3_SP8_c0.t1
OG0017185	AL1G36680	ESY5_g2132_DN3_SP8_c0.t1
OG0017187	AL1G37900	ESY5_g1877_DN3_SP1_c0.t1
OG0017188	AL1G38440	ESY5_g1665_DN2_SP0_c0.t1
OG0017189	AL1G38940	ESY5_g1504_DN2_SP0_c0.t1
OG0017190	AL1G39580	ESY5_g1238_DN3_SP4_c0.t1
OG0017191	AL1G39950	ESY5_g1118_DN3_SP0_c0.t1
OG0017192	AL1G40250	ESY10_g15051_DN3_SP0_c0.t1
OG0017193	AL1G40980, AL1G40940	ESY13_g57992_DN3_SP0_c0.t1
OG0017195	AL1G40910	ESY6_g46771_DN3_SP0_c0.t1
OG0017196	AL7G28770	ESY13_g57603_DN3_SP0_c0.t1
OG0017199	AL7G27520	ESY13_g56608_DN3_SP0_c0.t1
OG0017200	AL7G24870	ESY4_g23792_DN3_SP1_c0.t1
OG0017202	AL4G16000	ESY8_g59392_DN2_SP0_c0.t1
OG0017203	AL4G16300	ESY8_g59376_DN2_SP0_c0.t1
OG0017204	AL4G14830	ESY8_g59437_DN3_SP0_c0.t1
OG0017205	AL4G14470	ESY8_g59494_DN2_SP0_c0.t1
OG0017206	AL4G13280	ESY8_g59580_DN3_SP2_c0.t1
OG0017208	AL4G12190	ESY8_g59666_DN2_SP6_c0.t1
OG0017209	AL4G12060	ESY8_g59684_DN3_SP0_c0.t1
OG0017211	AL4G11270	ESY8_g59751_DN3_SP0_c0.t1
OG0017212	AL4G10720	ESY8_g59833_DN3_SP0_c0.t1
OG0017213	AL4G10670	ESY8_g59840_DN3_SP0_c0.t1
OG0017214	AL4G10550	ESY8_g59865_DN3_SP7_c0.t1
OG0017215	AL4G10300	ESY8_g59894_DN2_SP4_c0.t1
OG0017216	AL4G10270	ESY8_g59900_DN2_SP0_c0.t1
OG0017217	AL1G26670	ESY5_g2835_DN3_SP0_c0.t1
OG0017218	AL1G26030	ESY5_g2760_DN3_SP0_c0.t1
OG0017219	AL1G25390	ESY5_g2677_DN3_SP0_c21.t1
OG0017221	AL1G24530	ESY5_g3876_DN1_SP0_c26.t1
OG0017222	AL1G24500	ESY5_g3871_DN3_SP6_c0.t1
OG0017223	AL1G23950	ESY5_g3830_DN3_SP8_c0.t1
OG0017225	AL1G22450	ESY5_g3660_DN2_SP0_c0.t1
OG0017226	AL1G21800	ESY5_g3552_DN3_SP7_c0.t1
OG0017227	AL1G21720	ESY5_g3543_DN3_SP0_c0.t1
OG0017228	AL1G21680	ESY5_g3538_DN3_SP8_c0.t1
OG0017229	AL1G21040	ESY5_g3457_DN3_SP8_c0.t1
OG0017230	AL1G20420	ESY5_g3370_DN2_SP0_c8.t1
OG0017231	nbis-gene-59	ESY5_g3380_DN3_SP7_c0.t1
OG0017232	AL1G19940	ESY5_g3299_DN3_SP0_c0.t1
OG0017234	AL1G66100	ESY2_g34206_DN3_SP4_c0.t1
OG0017237	AL1G19580	ESY5_g3247_DN3_SP8_c0.t1
OG0017238	AL6G17290	ESY7_g18493_DN3_SP0_c0.t1
OG0017239	AL1G18960	ESY5_g3151_DN3_SP0_c0.t1
OG0017241	AL1G16410	ESY5_g4680_DN3_SP7_c0.t1
OG0017242	AL1G16230	ESY5_g4698_DN3_SP0_c0.t1
OG0017243	AL1G15840	ESY5_g4745_DN2_SP0_c0.t1
OG0017244	AL1G15510	ESY5_g4790_DN3_SP0_c0.t1
OG0017246	AL1G14760	ESY5_g4896_DN3_SP8_c0.t1
OG0017247	AL1G14720	ESY5_g4899_DN3_SP0_c0.t1
OG0017248	AL1G14300	ESY5_g4969_DN3_SP8_c0.t1
OG0017249	AL1G14000	ESY5_g5016_DN3_SP0_c0.t1
OG0017250	AL1G13700	ESY5_g5068_DN3_SP0_c0.t1
OG0017251	AL1G13640	ESY5_g5080_DN3_SP0_c0.t1
OG0017252	AL1G13150	ESY5_g5113_DN3_SP4_c0.t1
OG0017253	AL1G13180	ESY5_g5124_DN3_SP2_c0.t1
OG0017254	AL1G13190	ESY5_g5126_DN3_SP8_c0.t1
OG0017255	AL1G13300	ESY5_g5137_DN3_SP1_c0.t1
OG0017256	AL1G13370	ESY8_g58202_DN3_SP0_c32.t1
OG0017257	AL1G12830	ESY5_g5181_DN3_SP0_c0.t1
OG0017258	AL1G12670	ESY5_g5215_DN3_SP1_c0.t1
OG0017259	AL1G11720	ESY5_g5349_DN3_SP0_c0.t1
OG0017260	AL1G11670	ESY5_g5379_DN3_SP3_c0.t1
OG0017261	AL1G10580	ESY5_g5527_DN3_SP0_c0.t1
OG0017262	AL1G10480	ESY5_g5536_DN3_SP0_c0.t1
OG0017263	AL1G10130	ESY5_g5569_DN3_SP8_c0.t1
OG0017264	AL1G10070	ESY5_g5577_DN3_SP6_c0.t1
OG0017265	AL6G25330	ESY7_g17591_DN3_SP0_c0.t1
OG0017266	AL6G25280	ESY7_g17594_DN3_SP8_c0.t1
OG0017267	AL6G25260	ESY7_g17598_DN3_SP4_c0.t1
OG0017268	AL6G25180	ESY7_g17614_DN3_SP8_c0.t1
OG0017269	AL6G25780	ESY7_g17528_DN3_SP0_c0.t1
OG0017270	AL6G25790	ESY7_g17527_DN3_SP0_c0.t1
OG0017271	AL6G25830	ESY7_g17525_DN2_SP0_c0.t1
OG0017273	AL6G26100	ESY7_g17475_DN3_SP6_c0.t1
OG0017274	AL6G27080	ESY7_g17342_DN3_SP0_c0.t1
OG0017276	AL6G27750	ESY7_g17258_DN3_SP2_c0.t1
OG0017277	AL6G28720	ESY7_g17143_DN3_SP0_c41.t1
OG0017278	AL6G28760	ESY7_g17139_DN3_SP4_c0.t1
OG0017279	AL6G28870	ESY7_g17123_DN3_SP0_c0.t1
OG0017280	AL2G27120	ESY2_g34480_DN3_SP5_c0.t1
OG0017281	AL6G30270	ESY7_g16941_DN1_SP6_c0.t1
OG0017282	AL6G30370	ESY7_g16916_DN3_SP0_c0.t1
OG0017283	AL6G30390	ESY7_g16913_DN3_SP0_c0.t1
OG0017284	AL6G30780	ESY7_g16872_DN3_SP0_c0.t1
OG0017285	AL6G39610	ESY10_g15591_DN3_SP0_c0.t1
OG0017286	AL6G40110	ESY10_g15673_DN3_SP0_c0.t1
OG0017287	AL6G40710	ESY10_g15816_DN3_SP3_c0.t1
OG0017288	AL8G23420	ESY10_g15870_DN3_SP0_c0.t1
OG0017289	AL8G23240	ESY10_g15893_DN3_SP0_c0.t1
OG0017290	AL8G22730	ESY15_g64349_DN3_SP6_c0.t1
OG0017291	nbis-gene-2058	ESY15_g64743_DN3_SP7_c0.t1
OG0017292	AL8G21480	ESY15_g64512_DN3_SP0_c0.t1
OG0017293	AL6G24290	ESY7_g17717_DN3_SP0_c0.t1
OG0017294	AL6G24240	ESY7_g17723_DN3_SP8_c0.t1
OG0017295	AL6G16950	ESY7_g18454_DN3_SP6_c7.t1
OG0017296	AL5G12910	ESY10_g14275_DN3_SP0_c0.t1
OG0017297	AL1G64300	ESY2_g36404_DN3_SP8_c0.t1
OG0017298	AL8G20250	ESY15_g64828_DN3_SP8_c0.t1
OG0017300	AL6G15120	ESY7_g18943_DN2_SP0_c0.t1
OG0017301	AL6G15090	ESY7_g18947_DN3_SP0_c0.t1
OG0017302	AL6G14990	ESY7_g18959_DN3_SP0_c0.t1
OG0017303	AL6G14590	ESY7_g19008_DN3_SP8_c0.t1
OG0017304	AL6G37280	ESY6_g49956_DN3_SP2_c0.t1
OG0017305	AL6G37370	ESY6_g49949_DN3_SP0_c34.t1
OG0017306	AL6G37210	ESY6_g49960_DN3_SP7_c0.t1
OG0017307	AL1G30280	ESY5_g4258_DN3_SP8_c19.t1
OG0017308	AL6G36490	ESY6_g50021_DN3_SP0_c0.t1
OG0017309	AL6G36330	ESY6_g50031_DN3_SP0_c0.t1
OG0017310	AL6G35830	ESY6_g50074_DN3_SP0_c0.t1
OG0017311	AL6G35960	ESY6_g50067_DN3_SP8_c2.t1
OG0017312	AL6G35730	ESY6_g50081_DN3_SP0_c0.t1
OG0017313	AL6G35430	ESY6_g50109_DN3_SP6_c8.t1
OG0017316	AL6G34350	ESY6_g50196_DN3_SP0_c0.t1
OG0017317	AL6G34300	ESY7_g19419_DN3_SP8_c0.t1
OG0017318	AL8G37940	ESY6_g49531_DN3_SP0_c0.t1
OG0017319	AL8G30270	ESY6_g47953_DN2_SP0_c0.t1
OG0017320	AL8G38200	ESY6_g49495_DN3_SP8_c0.t1
OG0017321	AL8G38630	ESY6_g49434_DN3_SP2_c0.t1
OG0017322	AL8G38690	ESY6_g49429_DN3_SP0_c0.t1
OG0017324	AL8G38840	ESY6_g49406_DN2_SP0_c0.t1
OG0017325	AL8G38980	ESY6_g49394_DN3_SP0_c0.t1
OG0017326	AL3G51110	ESY6_g49756_DN3_SP1_c0.t1
OG0017327	AL8G34810	ESY6_g48607_DN3_SP8_c0.t1
OG0017328	nbis-gene-2168	ESY6_g48599_DN3_SP1_c0.t1
OG0017329	AL8G34710	ESY6_g48596_DN3_SP8_c0.t1
OG0017331	AL5G31400	ESY1_g10095_DN3_SP1_c0.t1
OG0017332	AL5G31230	ESY1_g10079_DN3_SP0_c0.t1
OG0017333	AL5G30980	ESY1_g10046_DN3_SP0_c0.t1
OG0017335	AL5G30360	ESY1_g9881_DN3_SP0_c0.t1
OG0017336	AL5G30150	ESY1_g9838_DN3_SP0_c0.t1
OG0017337	AL6G31050	ESY6_g49866_DN3_SP0_c0.t1
OG0017338	AL5G28430	ESY1_g9326_DN3_SP0_c0.t1
OG0017339	AL5G28360	ESY1_g9310_DN3_SP6_c0.t1
OG0017340	AL5G27930	ESY1_g9200_DN3_SP8_c0.t1
OG0017341	AL5G27660	ESY1_g9112_DN3_SP4_c0.t1
OG0017342	AL5G27540	ESY1_g9090_DN3_SP1_c0.t1
OG0017343	AL5G27200	ESY11_g54980_DN3_SP0_c0.t1
OG0017344	AL5G27070	ESY1_g8624_DN3_SP0_c0.t1
OG0017345	AL5G26730	ESY1_g8520_DN3_SP0_c0.t1
OG0017346	AL5G26180	ESY1_g8283_DN3_SP8_c0.t1
OG0017348	AL5G25400	ESY1_g8112_DN3_SP8_c0.t1
OG0017349	AL7G42210	ESY15_g65509_DN2_SP0_c0.t1
OG0017350	AL5G23790	ESY2_g33652_DN3_SP0_c0.t1
OG0017351	AL5G22570	ESY4_g25807_DN3_SP0_c0.t1
OG0017353	AL5G22420	ESY1_g7105_DN3_SP3_c0.t1
OG0017354	AL5G21330	ESY1_g6748_DN2_SP3_c0.t1
OG0017355	AL6G31690	ESY6_g49337_DN3_SP2_c0.t1
OG0017357	AL2G26420	ESY19_g41791_DN3_SP7_c0.t1
OG0017358	AL6G24390	ESY7_g17702_DN3_SP0_c0.t1
OG0017359	AL2G26680	ESY21_g55186_DN2_SP5_c0.t1
OG0017360	AL2G26590	ESY19_g41786_DN3_SP0_c0.t1
OG0017361	AL2G27800	ESY2_g34404_DN3_SP8_c0.t1
OG0017362	AL2G28270	ESY2_g35370_DN3_SP8_c0.t1
OG0017363	AL2G28300	ESY2_g35375_DN3_SP0_c0.t1
OG0017364	AL8G23560	ESY15_g65036_DN3_SP1_c0.t1
OG0017365	AL2G28590	ESY2_g35412_DN3_SP0_c0.t1
OG0017366	AL2G28620	ESY2_g35415_DN3_SP8_c21.t1
OG0017367	AL2G28880	ESY2_g35447_DN3_SP0_c0.t1
OG0017368	AL2G30040	ESY2_g35585_DN3_SP7_c0.t1
OG0017370	AL2G30190	ESY2_g35600_DN3_SP0_c27.t1
OG0017371	AL2G30480	ESY2_g35626_DN3_SP0_c0.t1
OG0017372	AL2G30640	ESY2_g35637_DN3_SP0_c0.t1
OG0017374	AL6G46970, AL2G31150	ESY2_g35679_DN2_SP0_c0.t1
OG0017375	AL2G38240	ESY2_g35059_DN3_SP5_c18.t1, ESY11_g53745_DN3_SP0_c0.t1
OG0017376	AL2G38190	ESY2_g35065_DN3_SP1_c0.t1
OG0017377	AL2G37690	ESY2_g34612_DN3_SP8_c0.t1
OG0017378	AL2G37660	ESY2_g34615_DN3_SP8_c0.t1
OG0017379	AL2G37560	ESY2_g34627_DN1_SP0_c0.t1
OG0017381	AL2G36880	ESY2_g34700_DN3_SP6_c0.t1
OG0017382	AL2G36770	ESY2_g34707_DN3_SP2_c0.t1
OG0017383	AL2G36750	ESY2_g34709_DN2_SP0_c0.t1
OG0017384	AL2G36280	ESY2_g34773_DN3_SP0_c0.t1
OG0017385	AL2G35870	ESY2_g34820_DN3_SP0_c0.t1
OG0017386	AL2G35780	ESY2_g34828_DN3_SP0_c0.t1
OG0017387	AL1G32460	ESY5_g4034_DN3_SP2_c0.t1
OG0017388	AL2G34880	ESY2_g35966_DN3_SP5_c0.t1
OG0017389	AL2G34560	ESY2_g34992_DN3_SP4_c0.t1
OG0017390	AL2G34200	ESY2_g34959_DN2_SP0_c0.t1
OG0017391	AL6G30900	ESY6_g49875_DN3_SP0_c13.t1
OG0017392	AL2G33970	ESY2_g34922_DN3_SP1_c0.t1
OG0017393	AL7G44000	ESY4_g25049_DN1_SP0_c0.t1
OG0017394	AL2G33550	ESY2_g34876_DN3_SP0_c0.t1
OG0017395	AL2G33460	ESY2_g34866_DN3_SP6_c0.t1
OG0017396	AL2G33190	ESY2_g35930_DN1_SP0_c0.t1
OG0017397	AL2G33090	ESY2_g35921_DN3_SP0_c0.t1
OG0017398	AL2G32940	ESY2_g35896_DN3_SP5_c0.t1
OG0017399	AL2G32750	ESY2_g35876_DN2_SP0_c0.t1
OG0017400	AL2G32250	ESY2_g35828_DN3_SP6_c0.t1
OG0017401	AL2G38950	ESY2_g36114_DN3_SP0_c0.t1
OG0017402	AL2G39200	ESY2_g36153_DN3_SP8_c0.t1
OG0017403	AL2G39590	ESY2_g36778_DN2_SP0_c0.t1
OG0017404	AL2G40100	ESY2_g36689_DN3_SP0_c0.t1
OG0017405	AL2G40180	ESY2_g36684_DN2_SP0_c0.t1
OG0017406	AL2G40400	ESY2_g36658_DN3_SP2_c0.t1
OG0017407	AL2G40500	ESY2_g36646_DN3_SP0_c0.t1
OG0017408	AL2G40580	ESY2_g36632_DN3_SP0_c0.t1
OG0017409	AL2G41380	ESY2_g36532_DN3_SP0_c0.t1
OG0017410	AL2G41540	ESY2_g36508_DN3_SP0_c0.t1
OG0017411	AL2G41700	ESY2_g36481_DN3_SP7_c0.t1
OG0017413	AL2G41730	ESY2_g36475_DN3_SP7_c0.t1
OG0017414	nbis-gene-699	ESY3_g30138_DN3_SP0_c0.t1
OG0017415	AL3G24910	ESY3_g30168_DN3_SP7_c0.t1
OG0017416	AL3G25150	ESY3_g30192_DN3_SP8_c0.t1
OG0017417	AL3G25470	ESY3_g30233_DN3_SP4_c0.t1
OG0017418	AL3G25740	ESY3_g30258_DN3_SP1_c0.t1
OG0017419	AL3G25860	ESY3_g30272_DN3_SP0_c0.t1
OG0017420	AL3G26900	ESY3_g30434_DN3_SP8_c0.t1
OG0017421	AL3G26910	ESY3_g30437_DN3_SP0_c0.t1
OG0017422	AL3G27390	ESY3_g30518_DN3_SP0_c0.t1
OG0017423	AL3G27530	ESY3_g30530_DN3_SP1_c0.t1
OG0017424	AL3G27550	ESY3_g30533_DN3_SP8_c6.t1
OG0017425	AL3G27840	ESY3_g30568_DN3_SP0_c0.t1
OG0017426	AL3G28270	ESY3_g30607_DN3_SP0_c0.t1
OG0017427	AL3G29030	ESY3_g29982_DN3_SP8_c0.t1
OG0017428	AL3G29290	ESY3_g29947_DN3_SP0_c0.t1
OG0017430	AL3G31060	ESY3_g29740_DN3_SP0_c0.t1
OG0017431	AL3G31730	ESY3_g29673_DN3_SP8_c0.t1
OG0017432	nbis-gene-729	ESY3_g29671_DN2_SP2_c0.t1
OG0017433	AL3G32360	ESY3_g29549_DN3_SP0_c0.t1
OG0017435	AL3G33060	ESY3_g29389_DN3_SP5_c0.t1
OG0017436	AL3G33100	ESY3_g29385_DN3_SP0_c0.t1
OG0017437	AL3G33160	ESY3_g29382_DN2_SP0_c0.t1
OG0017438	AL3G33190	ESY3_g29375_DN3_SP8_c0.t1
OG0017439	AL3G33200	ESY3_g29374_DN3_SP0_c5.t1
OG0017440	AL3G35640	ESY3_g29009_DN3_SP0_c0.t1
OG0017441	AL3G35360	ESY3_g29087_DN3_SP8_c0.t1
OG0017442	AL3G35350	ESY3_g29088_DN3_SP0_c0.t1
OG0017443	AL3G35740	ESY3_g29001_DN3_SP8_c0.t1
OG0017444	AL3G35750	ESY3_g29000_DN3_SP0_c0.t1
OG0017445	AL3G36760	ESY3_g28792_DN3_SP0_c47.t1
OG0017447	AL3G37050	ESY3_g28820_DN3_SP5_c0.t1
OG0017448	AL3G37870	ESY3_g28550_DN1_SP0_c0.t1
OG0017450	AL3G39970	ESY4_g23338_DN3_SP0_c0.t1
OG0017451	AL3G39980	ESY12_g51117_DN3_SP3_c0.t1
OG0017453	AL3G40620	ESY3_g27592_DN3_SP4_c0.t1
OG0017454	AL4G17260	ESY8_g59298_DN3_SP8_c0.t1
OG0017455	AL3G42770	ESY2_g36268_DN3_SP8_c0.t1
OG0017456	AL3G44100	ESY11_g52785_DN3_SP0_c0.t1
OG0017457	AL3G45230	ESY7_g18871_DN3_SP0_c0.t1
OG0017459	AL3G43560	ESY11_g52413_DN3_SP0_c31.t1
OG0017460	AL3G45550	ESY11_g53263_DN2_SP0_c36.t1
OG0017464	AL3G50070	ESY11_g53965_DN3_SP0_c0.t1
OG0017465	AL3G50300	ESY11_g54027_DN3_SP6_c0.t1
OG0017466	AL3G50680, AL3G27500	ESY11_g54098_DN3_SP0_c0.t1
