Orthogroup	Arabidopsis_lyrata_Rawat	Noccaea_praecox
OG0013571	AL8G41640	Np001G004710
OG0013572	AL8G41740	Np001G004550
OG0013573	AL8G41780	Np001G004520
OG0013574	AL8G41840	Np001G004420
OG0013575	AL8G41910	Np001G004350
OG0013576	AL8G42000	Np001G004280
OG0013577	AL3G51750	Np007G374480
OG0013578	AL8G42180	Np001G004090
OG0013579	AL8G42240	Np001G004020
OG0013580	AL8G42550	Np001G003660
OG0013581	AL8G42720	Np001G003400
OG0013583	AL8G43440	Np001G002700
OG0013584	AL8G43450	Np001G002690
OG0013585	AL8G43480	Np001G002630
OG0013586	AL8G43570	Np001G002520
OG0013587	AL8G43660	Np001G002440
OG0013588	AL8G43780	Np001G002320
OG0013589	AL8G43810	Np001G002290
OG0013590	AL8G43840	Np001G002250
OG0013591	AL8G43990	Np001G002040
OG0013592	AL8G44040	Np001G001970
OG0013593	AL8G44110	Np001G001890
OG0013594	AL8G44180	Np001G001800
OG0013595	AL8G44210	Np001G001770
OG0013596	AL8G44230	Np001G001750
OG0013597	nbis-gene-535, AL8G44390	Np001G001550
OG0013598	AL8G44630	Np001G001300
OG0013599	AL8G44640	Np001G001290
OG0013600	AL8G44750	Np001G001080
OG0013601	AL8G44870	Np001G000910
OG0013602	AL8G45180	Np001G000540
OG0013603	AL8G45260	Np001G000430
OG0013604	AL8G45340	Np001G000330
OG0013605	AL8G45460	Np001G000270
OG0013606	AL8G45500	Np001G000220
OG0013607	AL472U10010, AL8G45590	Np001G000140
OG0013608	AL8G45610	Np001G000120, Np001G000110
OG0013609	AL6G53380	Np003G189780
OG0013610	AL6G53350	Np003G189750
OG0013611	AL6G53330	Np003G189730
OG0013612	AL6G52710	Np003G188950
OG0013613	AL6G52950	Np003G189230
OG0013614	AL6G53140	Np003G189500, Np006G348840
OG0013615	AL6G53160	Np003G189520
OG0013616	AL6G53170	Np003G189530
OG0013617	AL6G52240	Np003G188570
OG0013618	AL6G52340	Np003G188410
OG0013619	AL6G52350	Np003G188400
OG0013620	AL6G52440	Np003G188300, Np003G189040
OG0013621	AL6G52480	Np003G188270
OG0013622	AL6G52010	Np003G188080
OG0013623	AL6G51660	Np003G187670
OG0013624	AL6G51620	Np003G187600
OG0013625	AL6G51370	Np003G187390
OG0013626	AL6G51390	Np003G187410
OG0013627	AL6G51350	Np003G187320
OG0013628	AL6G51250	Np003G187220
OG0013629	AL6G51240	Np003G187210
OG0013630	AL6G51170	Np003G187140
OG0013631	AL1G12110	Np004G257700
OG0013632	AL6G50760	Np003G186770
OG0013633	AL6G50370	Np003G186240
OG0013634	AL6G50110	Np003G185990
OG0013635	AL6G50120	Np003G186000
OG0013636	AL6G50130	Np003G186010
OG0013637	AL6G50010	Np003G185890
OG0013638	AL6G49990	Np003G185840
OG0013639	AL6G49900	Np003G185680
OG0013640	AL6G49760	Np003G185540
OG0013641	AL6G49740	Np003G185480
OG0013642	AL6G49590	Np003G185350
OG0013643	nbis-gene-1656	Np003G185240
OG0013644	AL6G49480	Np003G185230
OG0013645	AL8G15820	Np001G040150
OG0013646	AL8G15970	Np001G040360
OG0013647	AL8G16010	Np001G040380
OG0013648	AL8G16130	Np001G040510
OG0013649	AL8G16400	Np001G040820
OG0013650	AL8G16640	Np001G041060
OG0013651	AL8G16870	Np001G041270
OG0013652	AL8G16980	Np001G041350
OG0013653	AL4G28730	Np006G357720
OG0013654	AL4G29530, AL4G28820	Np006G357830
OG0013655	AL4G28880	Np006G357870
OG0013656	AL4G28900	Np006G357890
OG0013657	AL4G27690	Np006G356580
OG0013658	AL4G28440	Np006G357520
OG0013659	AL4G27880	Np006G356890
OG0013660	AL4G27810	Np006G356720
OG0013661	AL4G27500	Np006G356120
OG0013662	AL4G27490, AL103U10020	Np006G356100
OG0013663	AL4G27360	Np006G355960
OG0013664	AL4G27320	Np006G355900
OG0013665	AL4G27230, AL80U10010	Np006G355740
OG0013666	AL4G27180	Np006G355700
OG0013667	AL4G27000	Np006G355530
OG0013668	AL4G26400	Np006G354760, Np006G348160
OG0013669	AL4G26370	Np006G354720, Np006G348200
OG0013670	AL4G26200	Np006G354510, Np006G348550
OG0013671	AL4G25880	Np006G354090, Np006G348900
OG0013672	AL4G25830	Np006G354020, Np006G346730
OG0013673	AL4G25690, AL4G25710	Np006G346970, Np006G353860
OG0013674	AL4G25620	Np006G347020, Np006G353760
OG0013675	AL4G25490	Np006G353600, Np006G347170
OG0013676	AL4G25190	Np006G347890, Np006G352870
OG0013677	AL4G25120	Np006G352600
OG0013678	AL8G26330	Np003G167040
OG0013679	AL4G24680	Np006G352270
OG0013680	AL4G24410, AL2G20350	Np006G350590
OG0013681	AL4G24370	Np006G350480, Np008G425860
OG0013682	AL4G23610	Np006G360130
OG0013683	AL4G23370	Np006G359930
OG0013684	AL7G10350	Np003G152110
OG0013685	AL4G21730	Np006G359140
OG0013686	AL4G21860	Np006G359010
OG0013687	AL4G22110	Np006G358750
OG0013688	AL4G22120	Np006G358730
OG0013689	AL4G22270	Np006G358550
OG0013690	AL4G22330	Np006G358490
OG0013691	AL4G22660, AL345U10010	Np006G358060
OG0013692	AL4G20450	Np006G361570
OG0013693	AL4G20570	Np006G361520
OG0013694	AL4G21150	Np006G361110
OG0013695	AL4G21280	Np006G361000
OG0013696	AL4G19970	Np006G361950
OG0013697	AL4G19960	Np006G361970
OG0013698	AL4G19740	Np006G362040
OG0013699	AL8G25470	Np006G362200
OG0013700	AL4G19590	Np006G362260
OG0013701	AL4G19630	Np006G362280
OG0013702	AL4G25250	Np006G362290
OG0013703	AL1G53850	Np006G338660
OG0013704	AL4G19470	Np006G362340
OG0013705	AL4G19340	Np006G362460
OG0013706	AL4G19190	Np006G362560
OG0013707	AL4G18930	Np006G362690
OG0013708	AL4G18820	Np006G362800
OG0013709	AL3G13880	Np007G421280
OG0013710	AL4G18400	Np006G362920
OG0013711	AL4G18220	Np006G363050
OG0013712	AL4G18030	Np006G363100
OG0013713	AL4G17960	Np006G363130
OG0013714	AL4G17350	Np006G363410, Np006G363470
OG0013715	AL7G25230	Np005G277630
OG0013716	AL7G25850	Np005G278600
OG0013717	AL3G10840	Np007G424650
OG0013718	AL2G15040	Np007G425140
OG0013719	AL3G10330	Np007G425180
OG0013720	AL3G10300	Np007G425210
OG0013721	AL3G10290	Np007G425220
OG0013722	AL3G10210	Np007G425330
OG0013723	AL6G10100	Np003G124950
OG0013724	AL6G10150	Np003G125030
OG0013725	AL6G10200	Np007G376810
OG0013726	AL6G10230	Np003G125110
OG0013727	AL8G31860, AL191U10020	Np003G158190
OG0013728	AL8G30600	Np003G160590
OG0013729	AL3G11180	Np007G424160
OG0013730	AL3G11200	Np007G424130
OG0013731	AL3G11470	Np007G423720
OG0013732	AL3G11530	Np007G423680
OG0013734	AL8G20910	Np001G017940
OG0013735	AL3G12090	Np007G423130
OG0013736	AL3G12420	Np007G422800
OG0013737	AL3G12820	Np007G422490
OG0013738	AL3G12890	Np007G422380, Np007G422290
OG0013739	AL3G12950	Np007G422310
OG0013740	AL7G25570	Np005G278330
OG0013741	AL3G13320	Np007G421970
OG0013742	AL3G13500	Np007G421670
OG0013743	AL3G13590	Np007G421570
OG0013744	AL3G13620	Np007G421550
OG0013745	AL3G13780	Np007G421410
OG0013746	AL3G13790	Np007G421400
OG0013747	AL3G14040	Np007G420950
OG0013748	AL3G14350	Np007G420720
OG0013749	AL3G14300	Np007G420760
OG0013750	AL3G14570	Np007G420470
OG0013751	AL3G14580	Np007G420460
OG0013752	AL3G14650	Np007G420360
OG0013753	nbis-gene-360, AL3G14690	Np007G420290
OG0013754	AL3G14970	Np007G420020
OG0013755	AL3G15160, AL3G15060	Np007G419950
OG0013756	AL3G15290	Np007G419550
OG0013757	AL3G15370	Np007G419450
OG0013758	AL3G15630	Np007G419210
OG0013759	AL3G15850, AL3G15830	Np007G418970
OG0013760	AL3G15690	Np007G419170, Np007G419140
OG0013761	AL3G16330	Np007G418470
OG0013762	AL3G16440	Np007G418290
OG0013763	AL3G16710	Np007G417870
OG0013764	AL3G16730	Np007G417850
OG0013765	AL3G17030	Np007G417420
OG0013766	AL962U10010, AL3G17340	Np007G417200
OG0013767	AL3G17500	Np007G416960
OG0013768	AL3G17750	Np007G416680
OG0013769	AL3G42790	Np003G175930
OG0013770	AL3G17890	Np007G416510
OG0013771	AL3G18390	Np007G415920
OG0013772	AL3G18700	Np007G415500
OG0013773	AL6G45290	Np003G179990
OG0013774	AL3G19080	Np007G415100
OG0013775	AL3G19100	Np007G415070
OG0013776	AL3G19380	Np007G414610
OG0013777	AL3G19450	Np007G414520
OG0013778	AL3G19680	Np007G414330
OG0013779	AL3G19920	Np007G414040
OG0013780	AL4G38210	Np006G331710
OG0013781	AL4G37880	Np006G332100
OG0013782	AL4G37750	Np006G332380
OG0013783	AL5G37120	Np001G059800
OG0013784	AL4G37510	Np006G332800
OG0013785	AL4G37210	Np006G333190
OG0013786	AL4G37120	Np006G333340
OG0013787	AL4G36990	Np003G176070, Np006G333540
OG0013788	AL4G36960	Np006G333580
OG0013789	AL4G36580	Np006G334070
OG0013790	AL4G36450	Np006G334200
OG0013791	AL4G36440	Np006G334210
OG0013793	AL4G21810	Np006G334430
OG0013794	AL4G36270	Np006G334540
OG0013796	AL4G36020	Np006G334980
OG0013797	AL4G32090	Np006G339720
OG0013798	AL4G32390	Np006G339360
OG0013799	AL4G32740	Np006G338810
OG0013800	AL4G32850	Np006G338700
OG0013801	AL4G32960	Np006G338470
OG0013802	AL4G33040	Np006G338290
OG0013804	AL4G33200	Np006G338130
OG0013805	AL4G33330	Np006G337990
OG0013806	AL4G33670	Np006G337570
OG0013807	AL4G34060	Np006G337000
OG0013808	AL4G34150	Np006G336980
OG0013809	AL4G34590	Np006G336860
OG0013810	AL4G35060	Np006G336110
OG0013811	AL4G35050	Np006G336120
OG0013812	AL4G35000	Np006G336160, Np001G062670
OG0013813	AL7G43860	Np005G309600
OG0013814	AL4G31880	Np006G340000
OG0013816	AL1G27320	Np004G241130
OG0013817	AL1G28410	Np004G239990
OG0013818	AL1G28690	Np004G239650
OG0013819	AL6G51080, nbis-gene-1666, AL1G28710	Np004G239630
OG0013822	AL1G29000	Np004G239370
OG0013823	AL1G25410	Np004G243860, Np004G243930
OG0013824	AL1G29390	Np004G238990
OG0013826	AL1G29580	Np004G238850
OG0013828	AL1G29670	Np004G238660
OG0013829	AL1G30100	Np004G238250
OG0013830	AL1G30230	Np004G238080
OG0013831	AL1G30650	Np004G237620
OG0013832	AL1G30470	Np004G237790
OG0013833	AL1G30350	Np004G237880
OG0013834	AL1G30330	Np004G237900
OG0013835	AL1G30810	Np004G237490
OG0013836	AL1G31040	Np004G237180
OG0013838	AL1G31730	Np004G236540
OG0013839	AL1G31750	Np004G236530
OG0013840	AL1G31820	Np004G236430
OG0013841	AL1G31880	Np004G236360
OG0013842	AL1G31980	Np004G236190
OG0013843	AL1G32320	Np004G235920
OG0013844	AL1G32350	Np004G235890
OG0013845	AL1G32550	Np004G235690
OG0013846	AL1G32610	Np004G235610
OG0013847	AL1G32860	Np004G235470
OG0013848	AL1G33440	Np004G234990
OG0013849	AL1G33810	Np004G234660
OG0013850	AL1G34050	Np004G234420
OG0013851	AL1G34450	Np004G234020, Np004G234100
OG0013852	AL1G34540	Np002G113680, Np004G233990
OG0013853	AL1G34550	Np004G233980
OG0013854	AL1G34700	Np004G233800
OG0013855	AL1G34740	Np004G233760
OG0013856	AL1G34830	Np004G233610
OG0013857	AL1G34920	Np004G233470
OG0013858	AL1G35490	Np004G232760
OG0013859	AL1G36280	Np004G231720
OG0013860	AL1G36290	Np004G231700
OG0013861	AL1G36320	Np004G231560
OG0013863	AL1G37160	Np004G230390
OG0013864	AL1G37910	Np004G228970
OG0013865	AL1G37930	Np004G228890
OG0013866	AL1G38420	Np004G227900
OG0013867	AL1G38770	Np004G226980
OG0013868	AL1G38870	Np004G226940
OG0013869	AL1G38900	Np004G226900
OG0013870	AL1G39090	Np004G226130
OG0013871	AL1G39210	Np004G225850
OG0013872	AL1G39570	Np004G224650
OG0013873	AL1G39590	Np004G208840
OG0013874	AL1G39730	Np004G208980
OG0013875	AL1G40400	Np004G209710
OG0013876	AL2G26250	Np002G091320
OG0013877	AL1G40610	Np004G209970
OG0013878	AL1G40720	Np004G210090
OG0013879	AL1G52580	Np004G202210
OG0013880	AL7G28790	Np005G282280
OG0013881	AL7G28670	Np005G282070
OG0013882	AL7G28460	Np005G281750
OG0013883	AL7G28450	Np005G281740
OG0013884	AL7G28300	Np005G281500
OG0013885	nbis-gene-1781	Np005G281190
OG0013886	AL7G27990	Np005G281140
OG0013887	nbis-gene-1780	Np005G281120
OG0013888	AL7G19140, nbis-gene-1732	Np005G270000
OG0013889	AL4G16580	Np006G364180
OG0013890	AL4G16220	Np006G364540
OG0013891	AL4G16260	Np006G364430
OG0013892	AL4G16180	Np006G364590
OG0013893	AL7G18440	Np005G263240
OG0013894	AL4G16050	Np006G364720
OG0013895	AL4G16040	Np006G364730
OG0013897	AL4G15870	Np006G364820
OG0013898	AL4G16310	Np006G364400
OG0013899	AL4G16400	Np006G364370
OG0013900	AL4G13660	Np006G366810
OG0013901	AL4G12700	Np006G367990
OG0013902	AL2G36170	Np002G076940
OG0013903	AL2G36160	Np002G076950
OG0013904	AL4G12200	Np006G368520
OG0013905	AL4G11960	Np006G368900
OG0013906	AL4G11760	Np006G369120
OG0013907	AL4G11330	Np006G369450
OG0013908	AL4G11310	Np006G369480
OG0013909	AL4G11260	Np006G369530
OG0013910	AL4G11000	Np006G370150
OG0013911	AL4G10680	Np006G370510
OG0013912	AL4G10460	Np006G370710
OG0013913	AL4G10180	Np006G371170
OG0013914	AL1G28330	Np006G371370
OG0013915	AL1G27280	Np004G241200
OG0013916	AL1G26700	Np004G241780
OG0013917	nbis-gene-84	Np004G241790
OG0013918	AL1G26530	Np004G242090
OG0013919	AL1G26230	Np004G242360
OG0013920	AL1G26070	Np004G242600
OG0013921	AL1G25610	Np004G243030, Np004G243060
OG0013922	AL1G25570	Np004G243110
OG0013923	AL1G25480	Np004G243170
OG0013924	AL1G25420	Np004G243260
OG0013925	AL1G25280	Np004G243480
OG0013926	AL1G25000	Np004G244010
OG0013927	AL1G24650	Np004G244490
OG0013928	AL1G24360	Np004G244850
OG0013929	AL1G24340	Np004G244870
OG0013930	AL1G23210	Np004G245960
OG0013931	AL1G23080	Np004G246180
OG0013932	AL1G23070	Np004G246190
OG0013933	AL1G22920	Np004G246390
OG0013934	AL1G22840	Np004G246530
OG0013935	AL1G22070	Np004G247510
OG0013936	AL1G21980	Np004G247600
OG0013937	AL1G21710	Np004G247830
OG0013938	AL3G42450	Np007G388890
OG0013940	AL6G40570	Np001G015690
OG0013941	AL1G20460	Np004G249160
OG0013942	AL1G20510	Np004G249100
OG0013943	AL1G20140	Np004G249540
OG0013944	AL1G20100	Np004G249580
OG0013945	AL1G19990	Np004G249690
OG0013946	AL1G19950	Np004G249730
OG0013947	AL1G19900	Np004G249750
OG0013948	AL1G19830	Np004G249800
OG0013949	AL1G19770	Np004G249860
OG0013950	AL1G19070	Np004G250620
OG0013951	AL1G18950	Np004G250770
OG0013952	AL1G18900	Np004G250870
OG0013953	AL1G18820	Np004G250930
OG0013954	AL5G39400	Np001G062550
OG0013955	AL1G18130	Np004G251530
OG0013956	AL1G17610	Np004G252090
OG0013957	AL1G17530	Np004G252180
OG0013958	AL1G17400	Np004G252310
OG0013959	AL1G17240	Np004G252520
OG0013960	AL1G17080	Np004G252620
OG0013961	AL1G17070	Np004G252630
OG0013962	AL1G16740	Np004G253000
OG0013963	AL1G16450	Np004G253300
OG0013964	AL1G16280	Np004G253470
OG0013966	AL1G15730	Np004G253940
OG0013967	AL1G15570	Np004G254230
OG0013968	AL1G15500	Np004G254310
OG0013969	AL1G15110	Np004G254660
OG0013970	AL1G14810	Np004G255040
OG0013971	AL1G14660	Np004G255250
OG0013972	AL1G14620	Np004G255290
OG0013973	AL1G14450	Np004G255470
OG0013974	AL1G14180	Np004G255750
OG0013975	AL1G13930	Np004G255960
OG0013976	AL1G13840	Np004G256040
OG0013977	AL1G13800	Np004G256080
OG0013978	AL1G12960	Np004G256970
OG0013979	AL1G12650	Np004G257210
OG0013980	AL1G12510	Np004G257350
OG0013981	AL1G12480	Np004G257380
OG0013982	nbis-gene-27	Np004G257750
OG0013983	AL4G39680	Np004G258300
OG0013984	AL1G11480	Np004G258410
OG0013985	AL1G11320	Np004G258570
OG0013986	AL1G11280	Np004G258600
OG0013987	AL1G11250	Np004G258630
OG0013988	AL1G11220	Np004G258650
OG0013989	AL1G11160	Np004G258720
OG0013990	nbis-gene-20	Np004G259080
OG0013991	AL1G10900	Np004G258980
OG0013992	AL1G10710	Np004G259250
OG0013993	AL1G10490	Np004G259460, Np004G259490
OG0013994	AL1G10470	Np004G259530
OG0013995	AL4G40380	Np004G259570
OG0013996	AL1G10410	Np004G259600
OG0013997	AL5G27440	Np002G078300
OG0013998	AL1G10040	Np004G259920
OG0013999	AL6G24630	Np003G140840
OG0014000	AL6G25350	Np003G141510
OG0014001	AL6G30550	Np003G147010
OG0014002	AL6G25190	Np003G141390
OG0014003	AL6G25160	Np003G141360
OG0014004	AL6G24760	Np003G140980
OG0014005	AL6G25560	Np003G141680
OG0014006	AL6G26330	Np003G142400
OG0014007	AL6G26530	Np003G142620
OG0014008	AL6G26540	Np003G142630
OG0014009	AL6G26550	Np003G142640
OG0014010	nbis-gene-1523	Np003G142680
OG0014011	AL6G26630	Np003G142710
OG0014012	AL6G26790	Np003G142910
OG0014013	AL6G26800	Np003G142920
OG0014014	AL6G26960	Np003G143090
OG0014015	AL6G27060	Np003G143220
OG0014016	AL6G27090	Np003G143250
OG0014017	AL6G27450	Np003G143590
OG0014018	AL6G27720	Np003G143860
OG0014019	AL6G27800	Np003G143940
OG0014020	AL6G28010	Np003G144170
OG0014021	AL6G28220	Np003G144350
OG0014022	AL6G28300	Np003G144430
OG0014023	AL6G28490	Np003G144740
OG0014024	AL6G28480	Np003G144730
OG0014025	AL6G28700	Np003G144960
OG0014026	AL6G29340	Np003G145620
OG0014027	AL2G37320	Np002G075330
OG0014028	AL6G29400	Np003G145700
OG0014029	AL6G29680	Np003G145980
OG0014030	AL6G29750	Np003G146320
OG0014031	AL6G29840	Np003G146390
OG0014032	AL6G29970	Np003G146520
OG0014033	AL6G30290	Np003G146780
OG0014034	AL6G30590	Np003G147050
OG0014035	AL6G30810	Np003G147270
OG0014036	AL6G38510	Np001G014110
OG0014037	AL6G38590	Np001G014240
OG0014038	AL6G38610	Np001G014260
OG0014039	AL6G38630	Np001G014290
OG0014040	AL6G38700	Np001G014340
OG0014041	AL6G38870	Np001G014470
OG0014042	AL8G16580	Np001G041010
OG0014043	AL6G39370	Np001G014840
OG0014044	AL6G39790	Np001G015230
OG0014045	AL6G40560	Np001G015680
OG0014046	AL8G22170	Np001G016940
OG0014047	AL8G22140	Np001G017010
OG0014048	AL8G22020	Np001G017090
OG0014049	AL8G21970	Np001G017130
OG0014050	AL8G21120	Np001G017800
OG0014051	AL8G21770	Np001G017250
OG0014052	AL6G24150	Np003G140340
OG0014053	AL6G17030	Np003G132600
OG0014054	AL6G17190	Np003G132740
OG0014055	AL6G17090	Np003G132640
OG0014056	AL6G25620	Np005G308970, Np003G141730
OG0014057	AL6G16780	Np003G132350
OG0014058	AL6G16740	Np003G132310
OG0014059	AL6G16700	Np003G132280
OG0014060	AL6G16640	Np003G132120
OG0014061	AL8G20040	Np001G018150
OG0014062	nbis-gene-1478	Np003G131530
OG0014063	AL6G16110	Np003G131450
OG0014064	AL6G15980	Np003G131320
OG0014065	AL6G15880	Np003G131180
OG0014067	AL6G15750	Np003G130990
OG0014068	AL6G15650	Np003G130750
OG0014069	AL6G15550	Np003G130660, Np003G137480
OG0014070	AL6G15400	Np003G130520
OG0014071	AL6G15370	Np003G130490
OG0014072	AL6G15110	Np003G130250
OG0014073	AL6G15060	Np003G130050
OG0014074	AL6G14500	Np003G129470
OG0014075	AL6G14530	Np003G129490
OG0014076	AL6G14600	Np003G132780
OG0014077	AL6G14620	Np003G129620
OG0014078	AL6G14410	Np003G129360
OG0014079	AL6G14370	Np003G129330
OG0014080	AL6G14290	Np003G129300
OG0014081	AL6G14250	Np003G129240
OG0014082	AL6G14210	Np003G129200
OG0014083	AL6G14000	Np003G128960
OG0014084	AL6G38010	Np001G013640
OG0014085	AL6G37390	Np001G013170
OG0014087	AL6G37040	Np001G012780
OG0014088	AL6G35810	Np001G011570
OG0014089	AL6G35920	Np001G011700
OG0014090	AL6G35970	Np001G011740
OG0014091	AL6G35740	Np001G011490
OG0014092	AL6G35670	Np001G011430
OG0014093	AL6G35240	Np001G011060
OG0014094	AL6G34990	Np001G010870
OG0014095	AL3G42020	Np007G388580
OG0014096	AL6G34220	Np001G010030
OG0014097	AL6G34190	Np001G010000
OG0014098	AL8G37670	Np001G009700
OG0014099	AL8G38140	Np001G009170
OG0014100	AL8G38180	Np001G009110
OG0014101	AL8G38520	Np001G008740
OG0014102	AL7G24420	Np005G276750
OG0014103	AL8G38810	Np001G007920
OG0014104	AL8G38920	Np001G007820, Np001G007810
OG0014105	AL8G39200	Np001G007470, Np001G007490
OG0014106	AL8G39630	Np001G007090
OG0014107	AL8G39700	Np001G007000
OG0014108	AL8G39730	Np001G006970
OG0014109	AL8G39840	Np001G006880
OG0014110	AL8G39940	Np001G006790
OG0014111	AL8G40070	Np001G006620
OG0014112	AL8G40080	Np001G006610
OG0014113	nbis-gene-2172	Np003G154100
OG0014114	AL8G34870	Np003G154250
OG0014115	AL8G34520	Np003G154610
OG0014116	AL5G31920	Np001G053280
OG0014117	AL5G31860	Np001G053180
OG0014118	AL5G31790	Np001G053120
OG0014119	AL5G31730	Np001G053060
OG0014120	AL5G31460	Np001G052730
OG0014121	AL5G31210	Np001G052480
OG0014122	AL5G30860	Np001G052200
OG0014123	AL5G30850	Np005G268320
OG0014124	AL5G30670	Np001G052030
OG0014125	AL5G30510	Np001G051770
OG0014126	AL5G29900	Np001G051010
OG0014127	AL5G29790	Np001G050910
OG0014128	AL5G29680	Np001G050820
OG0014129	AL5G29160	Np001G050370
OG0014130	AL5G29110	Np001G050300
OG0014131	AL5G28870	Np001G050100
OG0014132	AL5G28600	Np001G049940
OG0014133	AL5G28130	Np001G049330
OG0014134	AL5G27990	Np001G049120
OG0014135	AL5G27640	Np001G048260
OG0014136	AL5G27530	Np001G048190
OG0014137	AL5G27430	Np001G048060
OG0014138	AL6G45300	Np003G180000, Np003G180010
OG0014139	AL5G27110	Np001G047670
OG0014140	AL5G27000	Np001G047560
OG0014141	AL5G26710	Np001G047200
OG0014142	AL5G26640	Np001G047130
OG0014143	AL5G26600	Np001G047100, Np001G047110
OG0014144	AL5G26210	Np001G046770
OG0014145	AL5G26200	Np001G046760
OG0014146	AL5G25490	Np001G046350
OG0014147	AL5G25280	Np001G046160
OG0014148	AL5G25000	Np001G045870
OG0014149	AL2G33560	Np002G080310
OG0014150	AL5G24520	Np001G045560
OG0014151	AL5G24480	Np001G045500
OG0014152	AL5G24260	Np001G045350
OG0014153	AL5G23900	Np001G045000
OG0014154	AL5G23860	Np001G044960
OG0014155	AL5G23580	Np001G044790
OG0014156	AL5G23470	Np001G044710
OG0014157	AL5G23290	Np001G044570
OG0014158	AL5G22270	Np001G043850
OG0014159	AL5G22190	Np001G043830
OG0014160	AL5G22180	Np001G043820
OG0014161	AL5G22060	Np001G043710
OG0014162	AL4G44880	Np006G323890
OG0014163	AL6G41800	Np003G175330
OG0014164	AL5G20770	Np004G190240
OG0014165	AL2G26300	Np002G091240
OG0014166	AL2G26220	Np002G091610
OG0014167	AL2G26580	Np002G090800
OG0014168	AL2G12750	Np002G121180
OG0014169	AL2G26960	Np002G090500
OG0014170	AL2G26980	Np002G090380
OG0014171	AL2G27530	Np002G088850
OG0014172	AL2G27600	Np002G088750
OG0014173	AL2G40920	Np002G071010
OG0014174	AL2G28360	Np002G087320
OG0014175	AL2G28440	Np002G087240
OG0014176	AL2G28490	Np002G087120
OG0014179	AL22U10070	Np002G086130
OG0014180	AL2G29640	Np002G085460
OG0014181	AL2G30010	Np002G085080
OG0014182	AL2G30070	Np002G084950
OG0014183	AL2G30690	Np002G084030
OG0014184	AL2G30820	Np002G083910
OG0014185	AL2G30910, AL1G14060	Np002G083820
OG0014186	AL2G31080	Np002G083690
OG0014187	AL2G31120	Np002G083650
OG0014188	AL2G31290	Np002G083510
OG0014189	AL2G31440	Np002G083320
OG0014190	AL2G31430	Np002G083310
OG0014191	nbis-gene-1644, AL2G31590	Np002G083150
OG0014192	AL2G31600	Np002G083140
OG0014193	AL2G38510	Np002G073710
OG0014194	AL2G37960	Np002G074510
