Orthogroup	Arabidopsis_lyrata_Rawat	Cardamine_glauca
OG0018156	AL1G64600	Cg006G194010
OG0018157	AL1G14320	Cg006G241770
OG0018158	AL5G33560	Cg002G053940
OG0018159	AL5G33980	Cg002G053520
OG0018160	AL5G34140	Cg002G053340
OG0018161	AL5G36070	Cg002G051580
OG0018162	AL5G37700	Cg002G049930
OG0018164	AL5G37790	Cg002G049870
OG0018165	AL5G37930	Cg002G049720
OG0018166	AL5G39010	Cg002G048850
OG0018167	AL4G17380	Cg002G048570
OG0018168	AL5G40290	Cg002G047820
OG0018169	AL5G40970	Cg002G047370
OG0018170	AL5G42610	Cg002G046230
OG0018171	AL5G43870	Cg002G045230
OG0018173	AL1G62800	Cg006G195420
OG0018175	AL7G43990	Cg001G033260
OG0018176	AL5G30660	Cg002G056340
OG0018177	AL5G31630	Cg002G055610
OG0018178	AL5G34050	Cg002G053440
OG0018180	AL5G34520	Cg002G052910
OG0018181	AL5G37130	Cg002G050490
OG0018183	AL5G39300	Cg002G048640
OG0018186	AL5G45750	Cg002G043730
OG0018187	AL2G15880	Cg007G249730
OG0018188	AL5G34090	Cg002G053400
OG0018190	AL8G11740	Cg008G324040
OG0018191	AL1G40820	Cg006G219200
OG0018192	AL8G18110	Cg008G314200
OG0018193	AL8G17770	Cg008G318330
OG0018194	AL4G31510	Cg005G171130
OG0018195	AL4G35720	Cg005G167880
OG0018199	AL181U10030, AL4G46340	Cg005G158820
OG0018200	AL2G40910	Cg007G280750
OG0018201	AL2G39220	Cg007G279470
OG0018202	AL2G38730	Cg007G279060
OG0018203	AL2G35950	Cg007G276560
OG0018204	AL2G33410	Cg007G274030
OG0018205	AL2G32440	Cg007G273240
OG0018206	AL7G24730	Cg001G012770
OG0018207	AL7G22260	Cg001G010550
OG0018208	AL7G24430	Cg001G012440
OG0018209	AL7G14970	Cg001G003980
OG0018210	AL1G11850	Cg006G243860
OG0018211	AL8G20820	Cg008G312940
OG0018212	AL1G15180	Cg006G240940
OG0018213	AL1G16340	Cg006G239890
OG0018214	AL1G16950	Cg006G239300, Cg006G240420
OG0018215	AL1G17910	Cg006G238360
OG0018216	AL1G18160	Cg006G238190
OG0018217	AL1G18700	Cg006G237740
OG0018218	AL1G22780	Cg006G234290
OG0018219	AL1G26780	Cg006G231110
OG0018220	AL1G27380	Cg006G230590
OG0018221	AL1G32390	Cg006G226350
OG0018222	AL1G36130	Cg006G223360
OG0018223	AL7G28990	Cg001G016620
OG0018224	nbis-gene-585	Cg007G270900
OG0018225	AL2G29190	Cg007G270380
OG0018226	AL2G26900	Cg007G268000
OG0018227	AL2G25960	Cg007G267320
OG0018228	AL2G18110	Cg007G252240
OG0018230	AL2G13680	Cg007G248230
OG0018231	AL7G50260	Cg001G040350
OG0018235	AL3G30090	Cg004G133560
OG0018236	AL3G28840	Cg004G132530
OG0018237	AL3G27730	Cg004G131600
OG0018238	AL3G24220	Cg004G128280
OG0018239	nbis-gene-564	Cg007G268680
OG0018240	nbis-gene-677	Cg004G124430
OG0018241	AL3G17720	Cg004G122680
OG0018242	AL3G14080	Cg004G119830
OG0018243	AL6G12260	Cg008G283730
OG0018244	AL6G14960	Cg008G285970
OG0018246	AL6G16890	Cg008G287600
OG0018247	AL6G17280	Cg008G287910
OG0018248	AL6G17310	Cg008G287940
OG0018249	AL6G17340	Cg008G287960
OG0018251	AL4G40370	Cg001G003530
OG0018252	AL7G32790	Cg001G019710
OG0018253	AL1G52140	Cg006G205130, Cg006G205180, Cg006G205100
OG0018254	AL1G41990	Cg006G218210
OG0018255	AL7G27680	Cg001G015360
OG0018256	AL7G27780	Cg001G015450
OG0018257	AL4G28260	Cg005G173880
OG0018259	AL4G21470	Cg005G180540
OG0018260	AL4G21130	Cg005G181570
OG0018261	AL4G19620	Cg005G184570
OG0018262	AL7G28170	Cg001G015850
OG0018263	AL6G18620	Cg008G289040
OG0018264	AL6G22300	Cg008G292050
OG0018265	AL6G23180	Cg008G292830
OG0018266	AL6G24300	Cg008G293820
OG0018268	AL7G45890	Cg001G035080
OG0018269	AL6G29480	Cg008G298610
OG0018270	AL6G29460	Cg008G298590
OG0018271	AL5G16690	Cg002G071030
OG0018273	AL8G34020	Cg003G105490
OG0018274	AL8G36270	Cg003G107420
OG0018275	AL6G34060	Cg008G302670
OG0018276	AL6G33170	Cg008G301930
OG0018277	AL6G32190	Cg008G301080
OG0018278	AL6G31970	Cg008G300880
OG0018279	AL6G37510	Cg008G305420
OG0018280	AL6G34730	Cg008G303180
OG0018282	AL8G38350	Cg003G109340
OG0018283	AL8G40100	Cg003G110890
OG0018285	AL8G43100	Cg003G113530
OG0018286	AL8G44660	Cg003G114990
OG0018287	nbis-gene-51	Cg006G237900
OG0018288	AL1G21190	Cg006G235620
OG0018291	AL1G35560	Cg006G223860
OG0018292	AL1G42260	Cg006G209820
OG0018298	AL2G26790	Cg007G268110
OG0018301	AL3G38030	Cg004G140850
OG0018302	AL3G41160	Cg004G143120
OG0018303	AL4G14190	Cg005G190560
OG0018306	AL5G34550	Cg002G052900
OG0018310	AL6G42970	Cg003G085460
OG0018311	AL7G24450	Cg001G012490
OG0018312	AL7G25160	Cg001G013090
OG0018313	AL7G27270	Cg001G014980
OG0018317	AL7G45560	Cg001G034980
OG0018318	AL7G52510	Cg001G038000
OG0018319	AL7G48440	Cg001G041920
OG0018320	AL8G15570	Cg008G320630
OG0018321	AL8G25100	Cg003G097130
OG0018322	AL8G25980	Cg003G098250
OG0018324	AL8G42940	Cg003G113370
OG0018337	nbis-gene-1837	Cg001G024400
OG0018338	AL3G39380	Cg001G006190
OG0018339	AL1G65350	Cg007G255710
OG0018340	AL1G65400	Cg007G255700
OG0018341	AL1G66690	Cg007G253320
OG0018342	AL2G17190	Cg007G251390
OG0018343	AL5G11020	Cg002G074940
OG0018344	AL5G13410	Cg002G073580
OG0018346	AL5G19690	Cg008G310180
OG0018347	AL2G24890	Cg007G266250
OG0018348	AL2G23920	Cg007G265390
OG0018350	AL2G19680	Cg007G261470
OG0018352	AL6G10920	Cg008G282630
OG0018353	AL6G12470	Cg008G283900, Cg008G283910
OG0018354	AL1G64490	Cg006G194110
OG0018359	AL8G24410	Cg003G095720, Cg003G090250
OG0018361	AL8G25250	Cg003G097440
OG0018362	AL8G25490	Cg003G097720
OG0018363	AL8G26060	Cg003G098300
OG0018365	AL8G27100	Cg003G099390
OG0018367	AL8G32750	Cg003G104380
OG0018368	AL8G19890	Cg008G313960, Cg009G326050
OG0018369	AL6G23840	Cg008G293380
OG0018370	AL6G18790	Cg008G289200
OG0018372	AL7G36370	Cg001G022780
OG0018374	AL7G34880	Cg001G021440
OG0018376	AL7G33070	Cg001G019960
OG0018378	AL1G47730	Cg006G212250
OG0018379	AL1G51550	Cg006G206480
OG0018380	AL1G43060	Cg006G217250, Cg006G217340, Cg006G217470
OG0018382	AL7G12960	Cg001G002480
OG0018383	AL7G10940	Cg001G000840
OG0018384	AL7G32040	Cg001G019140
OG0018385	AL7G52480	Cg001G038020
OG0018386	nbis-gene-1950	Cg001G039170
OG0018387	AL4G29900	Cg005G172560
OG0018388	AL4G29890	Cg005G172570
OG0018389	AL8G18290	Cg008G314540
OG0018390	AL5G13160	Cg002G073770
OG0018391	AL1G47810	Cg006G212100
OG0018392	AL6G44960	Cg003G083160
OG0018393	AL6G45210	Cg003G082810
OG0018397	AL8G14190, AL8G14390	Cg008G321720
OG0018398	AL185U10030	Cg008G322550
OG0018400	AL3G42050	Cg004G143680
OG0018401	AL7G44680	Cg001G033920
OG0018402	AL9U10120	Cg001G029460
OG0018403	AL7G42770	Cg001G028810
OG0018404	AL7G40910	Cg001G026850
OG0018405	AL7G49980	Cg001G040540
OG0018407	AL7G49180	Cg001G041320
OG0018408	AL7G49010	Cg001G041450
OG0018409	AL7G48930	Cg001G041540
OG0018410	AL7G48130	Cg001G042210
OG0018411	AL7G47810	Cg001G042420
OG0018413	AL6G18230	Cg008G288700
OG0018414	AL4G47320	Cg005G157880
OG0018415	AL4G46300	Cg005G158870
OG0018416	AL4G43890	Cg005G161000
OG0018418	AL7G42900	Cg001G029070
OG0018419	AL4G40160	Cg005G164130
OG0018420	AL6G10860	Cg008G282560
OG0018421	AL6G11960	Cg008G283470
OG0018424	AL8G37110	Cg003G108210
OG0018425	AL8G40640	Cg003G111350
OG0018426	AL8G45270	Cg003G115570
OG0018428	AL6G53340	Cg003G076060
OG0018429	AL6G50400	Cg014G330840, Cg003G078710
OG0018432	AL4G23690	Cg005G177790
OG0018433	AL4G23630	Cg005G177870
OG0018434	AL4G22170	Cg005G179400
OG0018435	AL4G20050	Cg005G182670
OG0018437	AL3G10570	Cg004G116450
OG0018438	AL3G10160	Cg004G116090
OG0018439	AL3G46550	Cg004G116030
OG0018440	AL3G10020	Cg004G115940
OG0018441	AL7G46140	Cg001G035920, Cg001G035930
OG0018442	AL3G10920	Cg004G116800
OG0018443	AL3G11330	Cg004G117210
OG0018444	AL3G11620	Cg004G117470
OG0018445	nbis-gene-642	Cg004G117620
OG0018446	AL3G12920	Cg004G118480
OG0018447	AL3G14400	Cg004G120050
OG0018448	AL6G39570	Cg008G307000
OG0018449	AL3G17000	Cg004G122060
OG0018450	AL1G38670	Cg006G221190
OG0018452	AL1G39830	Cg006G220210
OG0018453	AL7G28710	Cg001G016360
OG0018454	AL7G28370	Cg001G016020
OG0018455	AL7G27730	Cg001G015400
OG0018456	AL4G15740	Cg005G189240
OG0018457	AL1G62990, AL1G63020	Cg006G195230
OG0018458	AL4G13370	Cg005G191260
OG0018459	AL4G10630	Cg005G193420
OG0018460	AL4G10200	Cg005G193830
OG0018461	AL1G22850	Cg006G234220
OG0018463	AL1G19630	Cg006G236910
OG0018464	AL1G19520	Cg006G236990
OG0018465	AL8G15790	Cg008G320430
OG0018466	AL1G17770	Cg006G238480
OG0018468	AL1G13690	Cg006G242370
OG0018469	AL1G13010	Cg006G242910
OG0018470	AL1G10240	Cg006G245290
OG0018471	AL1G10180	Cg006G245320
OG0018472	AL6G24590	Cg008G294070
OG0018473	AL6G25660	Cg008G295100
OG0018474	AL6G26060	Cg008G295480
OG0018476	AL6G27940	Cg008G297190
OG0018477	AL6G30210	Cg008G299210
OG0018478	AL6G38660	Cg008G306330
OG0018479	AL6G39350	Cg008G306790
OG0018480	AL8G23000	Cg008G308420
OG0018481	AL8G21550	Cg008G311760
OG0018482	AL6G16310	Cg008G287110
OG0018483	AL6G37300	Cg008G305270
OG0018485	AL8G38560	Cg003G109520
OG0018486	AL5G31410	Cg002G055820
OG0018487	AL5G30900	Cg002G056110
OG0018488	AL5G28890	Cg002G057720
OG0018489	AL5G27940	Cg002G058450
OG0018491	AL5G27770	Cg002G058580
OG0018492	AL5G27760	Cg002G058590
OG0018493	AL5G27340	Cg002G058980
OG0018494	AL5G26460	Cg002G059820
OG0018495	AL5G24240, AL8G10100	Cg002G061650
OG0018497	AL1G18430	Cg006G238020
OG0018498	AL2G26110	Cg007G267440
OG0018499	AL2G27900	Cg007G269170
OG0018501	AL2G37220	Cg001G033150
OG0018502	AL2G36420	Cg007G276980
OG0018503	AL2G33330	Cg007G273970
OG0018504	AL2G32500	Cg007G273280
OG0018505	AL2G32370	Cg007G273170
OG0018506	AL2G38930	Cg007G279190
OG0018507	AL2G39690	Cg007G279900
OG0018508	AL2G41060	Cg007G281090
OG0018509	AL3G24990	Cg004G129050
OG0018511	AL3G26720	Cg004G130520
OG0018512	AL3G40180	Cg004G142560
OG0018514	AL3G45320	Cg004G147860
OG0018515	AL3G52350	Cg004G152000
OG0018516	AL3G53120	Cg004G154960
OG0018517	AL3G53080	Cg004G155070
OG0018518	AL3G54030	Cg004G157290
OG0018519	AL1G60450	Cg006G197450
OG0018520	AL1G58980	Cg006G198560
OG0018523	AL5G45110	Cg002G044290
OG0018524	AL5G45660	Cg002G043820
OG0018525	AL5G46220	Cg002G043350
OG0018526	AL5G46340	Cg002G043240
OG0018529	AL7G42130	Cg001G028070
OG0018530	AL5G30350	Cg002G056700
OG0018532	AL5G33590	Cg002G053910
OG0018533	AL5G37480	Cg002G050160
OG0018534	AL5G43750	Cg002G045290
OG0018535	AL5G45370	Cg002G044080
OG0018536	AL8G14100	Cg008G321880
OG0018539	AL8G11570	Cg008G324300
OG0018540	AL68U10020, AL4G34720	Cg005G168680
OG0018541	AL4G35850	Cg005G167740
OG0018544	AL4G38990	Cg005G164990
OG0018545	AL4G41280	Cg005G163220
OG0018548	AL2G34270	Cg007G274890, Cg007G274860
OG0018549	AL7G24920	Cg001G012910
OG0018550	AL7G24180	Cg001G012150
OG0018552	AL7G16030	Cg001G005040
OG0018553	AL7G10070	Cg001G000060
OG0018554	AL1G15720	Cg006G240520
OG0018555	AL1G17030	Cg006G239230
OG0018556	AL1G17280	Cg006G239000
OG0018559	AL1G22760	Cg006G234300
OG0018560	AL1G24990	Cg006G232630
OG0018561	AL1G25430	Cg006G232310
OG0018563	AL1G26360	Cg006G231450
OG0018564	AL1G27840	Cg006G230190
OG0018565	AL1G36300	Cg006G223170
OG0018566	AL2G27270	Cg007G268550
OG0018567	AL2G13450	Cg007G247930
OG0018568	AL3G42360	Cg004G144480, Cg004G144950
OG0018569	AL3G40480	Cg004G142680
OG0018570	AL3G33720	Cg004G136840
OG0018572	AL3G24550	Cg004G128590
OG0018573	AL3G22680	Cg004G134840, Cg004G134850
OG0018574	AL3G20710	Cg004G125140
OG0018576	AL3G17550	Cg004G122500
OG0018578	AL6G11680	Cg008G283190
OG0018580	AL6G17230	Cg008G287870
OG0018581	AL7G30770	Cg001G018200
OG0018582	AL5G18780	Cg002G070010
OG0018583	AL7G36550	Cg001G022890
OG0018585	AL7G29120	Cg001G016740
OG0018586	AL7G27290	Cg001G015000
OG0018587	AL4G28180	Cg005G173950
OG0018588	nbis-gene-1043	Cg005G176000
OG0018589	AL4G24630	Cg005G177080
OG0018590	AL4G21180	Cg005G181480
OG0018593	AL6G20050	Cg008G290010
OG0018595	AL6G28230	Cg008G297460
OG0018596	AL6G28920	Cg008G298130
OG0018597	AL6G38830	Cg008G306450
OG0018598	AL7G50730	Cg001G039690
OG0018599	AL7G48710	Cg001G041650
OG0018600	AL5G11390	Cg002G074670
OG0018601	AL8G26640	Cg003G099020
OG0018602	AL8G33380	Cg003G105010
OG0018604	AL8G33730	Cg003G105280
OG0018605	AL8G35490	Cg003G106730
OG0018606	AL6G31000	Cg008G299990
OG0018607	AL6G37320	Cg008G305290
OG0018608	AL6G36140, AL6G36150	Cg008G304230
OG0018609	AL6G34500	Cg008G302980
OG0018610	AL8G42900	Cg003G113330
OG0018613	AL1G40010	Cg006G220020
OG0018618	AL2G31690	Cg007G272470
OG0018620	AL3G42140	Cg004G143960
OG0018621	AL3G46540	Cg004G149020
OG0018623	AL4G12350	Cg005G191930
OG0018624	nbis-gene-951	Cg005G191790
OG0018627	AL4G32890, nbis-gene-1328	Cg005G169840
OG0018628	AL4G38620	Cg005G165310, Cg005G165270
OG0018629	AL4G40650	Cg005G163720
OG0018635	AL6G51400	Cg003G077640
OG0018636	AL6G53320	Cg003G076080
OG0018637	AL7G26490	Cg001G014240
OG0018638	AL7G27280	Cg001G014990
OG0018639	AL8G21290	Cg008G312090
OG0018640	AL625U10010	Cg008G309890, Cg008G311700
OG0018641	AL6G13570	Cg008G284750
OG0018677	nbis-gene-195	Cg006G213160
OG0018678	AL7G38610	Cg001G024830
OG0018679	AL1G65730	Cg007G254870
OG0018681	AL5G15660	Cg002G071830
OG0018682	AL7G43810	Cg001G033070
OG0018683	AL2G19150	Cg002G060040
OG0018685	AL7G27250	Cg001G014960
OG0018686	AL4G38650	Cg005G165250
OG0018687	AL8G23540	Cg003G092020
OG0018690	AL8G24170	Cg003G095150, Cg016G334030
OG0018691	AL8G26490	Cg003G098750
OG0018692	AL8G26630	Cg003G099010
OG0018693	AL8G27290	Cg003G099550
OG0018694	AL8G31230	Cg003G102960
OG0018695	AL8G31390	Cg003G103130
OG0018696	AL8G19840	Cg009G325650, Cg008G313840
OG0018697	AL7G37460	Cg001G023750
OG0018698	AL7G32780	Cg001G019700
OG0018699	AL7G32660	Cg001G019610
OG0018700	AL7G31190	Cg001G018510
OG0018702	AL1G52380	Cg006G204570
OG0018703	AL1G51610	Cg006G205860
OG0018705	AL1G44130	Cg006G216230
OG0018707	AL7G46250	Cg001G036160
OG0018708	AL6G43090	Cg003G085390
OG0018710	AL8G17370	Cg008G318750
OG0018711	AL8G17540	Cg008G318550
OG0018712	AL8G17570	Cg008G318490
OG0018713	AL8G19330	Cg008G317360
OG0018715	AL6G44580	Cg003G083620, Cg003G083610
OG0018716	AL144U10030	Cg008G322390
OG0018717	AL9U12170	Cg001G032190
OG0018718	AL9U12160	Cg001G032180
OG0018719	AL7G41990	Cg001G027940
OG0018720	AL7G41030	Cg001G026980
OG0018721	AL7G49520	Cg001G040950
OG0018723	AL7G47360	Cg001G042810
OG0018724	AL4G46370	Cg005G158790
OG0018726	AL4G43510	Cg005G161350
OG0018727	AL4G41960	Cg005G162610
OG0018728	AL4G41630	Cg005G162900
OG0018729	AL6G10310	Cg008G282130
OG0018731	AL6G11290	Cg008G282900
OG0018732	AL6G13950	Cg008G285110
OG0018733	AL8G44280	Cg003G114650
OG0018735	AL8G45040	Cg003G115340
OG0018736	AL6G53550	Cg003G075870
OG0018740	AL4G19980	Cg005G182740
OG0018741	AL4G19600	Cg005G184520
OG0018742	AL7G25440	Cg001G013370
OG0018743	AL3G10230	Cg004G116130
OG0018744	AL3G10120	Cg004G116070
OG0018745	AL3G11270	Cg004G117180
OG0018747	AL3G14360	Cg004G120010
OG0018748	AL3G15170	Cg004G120570
OG0018749	AL3G19850	Cg004G124480
OG0018750	AL3G53560	Cg004G156890
OG0018752	AL1G39160	Cg006G220840
OG0018753	AL4G14840	Cg005G190350
OG0018754	AL4G13670	Cg005G191100
OG0018756	AL1G21380	Cg006G235440
OG0018759	AL1G11620	Cg006G244070
OG0018760	AL1G10250	Cg006G245280
OG0018761	AL6G27870	Cg008G297120
OG0018763	AL8G39230	Cg003G110200
OG0018764	AL8G34900	Cg003G106220
OG0018767	AL5G25740	Cg002G060320
OG0018768	AL5G24370	Cg002G061500
OG0018769	AL5G25750, AL4G43980	Cg002G060300
OG0018770	AL5G23690	Cg002G062290
OG0018771	AL5G21240	Cg002G064920
OG0018772	AL2G27240	Cg007G268520
OG0018775	AL4G42330, AL2G38490	Cg007G278810
OG0018776	AL1G32450	Cg006G226300
OG0018777	AL2G34250	Cg007G274840
OG0018778	AL3G48140, AL2G32270	Cg007G273080
OG0018781	AL3G27040	Cg004G130840
OG0018782	AL3G27110	Cg004G130920
OG0018783	AL3G29530	Cg004G133070
OG0018784	AL3G34070	Cg004G137220
OG0018786	AL3G35440	Cg004G138380
OG0018788	AL3G43750	Cg004G146350
OG0018789	AL3G49990	Cg004G153030
OG0018792	AL1G64560	Cg006G194050
OG0018793	AL1G60080	Cg006G197740
OG0018794	AL1G57800	Cg006G199550
OG0018795	AL1G57210	Cg006G199850
OG0018796	AL1G55310	Cg006G201200
OG0018797	AL5G38320	Cg002G049370
OG0018798	AL5G39460	Cg002G048490
OG0018799	AL5G41170	Cg002G047180
OG0018800	AL5G43480	Cg002G045530
OG0018802	AL5G46240	Cg002G043340
OG0018804	AL1G61380	Cg006G196680
OG0018806	AL1G57990	Cg006G199430
OG0018807	AL1G56580	Cg006G200210
OG0018808	nbis-gene-260	Cg006G200550
OG0018810	AL5G33380	Cg002G054160
OG0018811	AL5G46210	Cg002G043360
OG0018813	AL8G11700	Cg008G324150
OG0018814	AL8G10460	Cg008G325080
OG0018816	AL4G29310	Cg005G172990
OG0018817	AL4G37720, AL301U10010	Cg005G166110
OG0018818	AL1G48880, nbis-gene-586	Cg007G272890
OG0018819	AL2G37620	Cg007G278060
OG0018822	AL7G20590	Cg001G009070
OG0018823	AL7G19380	Cg001G008010
OG0018824	AL7G16190	Cg001G005220
OG0018827	AL7G32860	Cg006G244210
OG0018828	AL1G12850	Cg006G243060
OG0018829	AL1G13460	Cg006G242580
OG0018830	nbis-gene-30	Cg006G242530
OG0018832	AL1G14140	Cg006G241940
OG0018833	AL1G16750	Cg006G239490
OG0018834	AL1G19930	Cg006G236660
OG0018835	AL1G27120	Cg006G230800
OG0018836	AL1G29400	Cg006G228780
OG0018837	AL1G32990	Cg006G225790
OG0018838	AL1G33450	Cg006G225490
OG0018839	nbis-gene-1080, AL4G28390	Cg005G173780
OG0018841	AL2G15520	Cg007G250130, Cg007G250090
OG0018842	AL2G14120	Cg007G248580
OG0018845	AL3G50660	Cg004G153730
OG0018846	AL3G30900	Cg004G134280
OG0018847	AL1G11390, AL8G10920	Cg006G243010
OG0018848	AL6G11570	Cg008G283110
OG0018849	AL6G15770	Cg008G286660
OG0018850	AL6G17110	Cg008G287780
OG0018851	AL6G17330	Cg008G287950
OG0018854	AL7G30700	Cg001G018130
OG0018856	AL7G36320	Cg001G022740
OG0018858	AL6G28590	Cg008G297790
OG0018859	AL5G20490	Cg002G065890
OG0018860	AL5G29140	Cg002G057500
OG0018862	AL1G14790	Cg006G241320
OG0018864	AL4G18140, AL755U10010, AL4G20630, AL2G10580, AL2G24480, AL2G14220, AL6G34850, AL7G39160	Cg002G063910
OG0018865	AL1G30820	Cg006G227650
OG0018866	AL1G38590	Cg006G221270
OG0018868	AL1G44990	Cg006G215510
OG0018870	nbis-gene-246, AL3G36240	Cg005G193410
OG0018871	AL1G63720	Cg006G194650
OG0018874	AL1G66570	Cg003G086880, Cg003G086860
OG0018876	AL2G27310	Cg007G268590
OG0018878	AL2G32260	Cg007G273060
OG0018880	AL3G38020	Cg004G140840
OG0018882	AL3G39590	Cg004G142020
OG0018884	AL3G53040	Cg004G155140, Cg004G155150, Cg004G155120
OG0018885	AL4G13460	Cg005G191220
OG0018886	AL4G14080	Cg005G190710
OG0018887	AL4G15420	Cg005G189670
OG0018888	AL4G16130	Cg005G182790
OG0018889	AL4G32730	Cg005G169980
OG0018892	AL4G45800	Cg005G159250
OG0018893	AL1G52550, AL5G17340	Cg002G068450
OG0018894	AL5G20020	Cg002G065580
OG0018898	AL6G40670	Cg008G307650
OG0018899	AL6G43370	Cg003G085100
OG0018901	AL7G27690	Cg001G015370
OG0018903	AL7G46320	Cg001G036360
OG0018904	AL7G47830	Cg001G042400
OG0018905	AL7G47760	Cg001G042460
OG0018906	AL8G19120	Cg008G316750
OG0018908	nbis-gene-2084	Cg003G090620
OG0018910	AL8G32860, AL8G32880	Cg003G104500, Cg003G104510
OG0018940	AL2G28960	Cg007G270170
OG0018941	AL7G21000	Cg001G009430
OG0018942	AL1G49400	Cg006G215150
OG0018944	AL1G65270	Cg007G255940
OG0018947	AL5G12580	Cg002G074190
OG0018948	AL5G13560	Cg002G073440
OG0018950	AL5G15940	Cg002G071590
OG0018951	AL5G18040	Cg002G069110
OG0018952	AL7G26610	Cg001G014340
OG0018958	AL6G20290	Cg008G290270
OG0018959	AL6G18870	Cg008G289270
OG0018963	AL1G51960	Cg006G205310
OG0018964	AL7G12990	Cg001G002500
OG0018965	AL1G67440	Cg007G253010
OG0018966	AL7G10480	Cg001G000460
OG0018967	AL4G31600	Cg005G171040
OG0018968	AL1G47020	Cg006G213120
OG0018970	AL8G19730	Cg011G328800, Cg008G316890
OG0018972	AL8G15410, AL8G15450, AL184U10010	Cg008G320810
OG0018973	AL9U10520	Cg001G029800
OG0018974	AL4G43390	Cg005G161450
OG0018975	AL7G29470	Cg001G017020
OG0018976	AL8G44900	Cg003G115210
OG0018977	AL6G53240	Cg003G076170
OG0018980	AL4G20160	Cg005G182490
OG0018981	AL3G10650	Cg004G116540
OG0018982	AL92U10060, AL4G36400	Cg005G167160
OG0018983	AL7G17840	Cg001G006680
OG0018986	AL1G40140	Cg006G219850
OG0018989	AL1G21250	Cg006G235580
OG0018992	AL1G12080	Cg006G243690
OG0018993	AL6G30160	Cg008G299160
OG0018994	AL6G36750	Cg008G304690
OG0018995	AL8G38510	Cg003G109470
OG0018996	AL5G28200	Cg002G058240
OG0018997	AL5G26740	Cg002G059600
OG0018998	AL5G23430	Cg002G062480
OG0018999	AL5G22960	Cg002G062920
OG0019000	AL2G28580	Cg007G269810
OG0019001	AL2G31460	Cg007G272240
OG0019002	AL2G38680, AL2G38700	Cg007G279030, Cg007G278960
OG0019004	AL3G29890	Cg004G133380
OG0019006	AL3G37690	Cg004G140500
OG0019012	AL1G55980	Cg006G200540, Cg007G249970
OG0019013	AL7G39200	Cg001G025300
OG0019014	AL5G34330	Cg002G053140
OG0019018	AL1G59410	Cg006G198240
OG0019023	AL5G23700	Cg002G062280
OG0019024	AL5G30380	Cg002G056670
OG0019025	AL5G33070	Cg002G054390
OG0019030	nbis-gene-579	Cg006G213690, Cg004G144830
OG0019031	AL2G36260	Cg007G276820
OG0019033	AL1G37920	Cg006G221860
OG0019035	AL7G19230	Cg001G007910, Cg001G007870
OG0019036	AL1G10120	Cg006G245370
OG0019039	AL1G22910	Cg006G234180
OG0019044	AL3G51300	Cg004G154250
OG0019046	AL3G11740	Cg004G117560
OG0019048	AL3G35550	Cg004G138510
OG0019049	nbis-gene-1677	Cg003G076480
OG0019050	AL7G27850	Cg001G015510
OG0019051	AL6G25200	Cg008G294670
OG0019052	nbis-gene-1933	Cg001G040390
OG0019053	AL8G36870	Cg003G108040
OG0019054	AL8G38640	Cg003G109610
OG0019056	AL1G17270	Cg006G239010
OG0019057	AL1G17480	Cg006G238820
OG0019059	AL1G39430	Cg006G220630
OG0019060	AL1G40460	Cg006G219570
OG0019064	AL2G17750	Cg007G251770
OG0019075	AL3G53740	Cg005G170630
OG0019076	AL3G54150	Cg004G157350
OG0019078	nbis-gene-986	Cg005G188790
OG0019079	AL4G17690	Cg005G186780
OG0019081	AL4G29490	Cg005G172830
OG0019082	AL4G37410	Cg005G166360
OG0019083	AL4G42100	Cg005G164700
OG0019085	AL5G10890	Cg002G075060
OG0019086	AL5G29640	Cg002G057160
OG0019089	AL6G35250	Cg008G303590
OG0019090	AL6G46350	Cg007G265180
OG0019092	AL7G13410	Cg001G002790
OG0019093	AL7G26020	Cg001G013850
OG0019094	AL7G26530	Cg001G014280
OG0019095	AL7G28530	Cg001G016180
OG0019096	AL7G28630	Cg001G016260
OG0019097	AL7G36910	Cg001G023280
OG0019100	AL8G17480	Cg008G318630
OG0019101	AL8G18090	Cg008G314190
OG0019104	AL8G44070	Cg003G114460
OG0019106	AL3G18510	Cg004G123320
OG0019129	AL6G41410	Cg019G335210, Cg019G335040, Cg021G335580, Cg019G334920
OG0019131	nbis-gene-335	Cg007G253820
OG0019132	AL2G15410	Cg007G250210
OG0019133	AL2G11520	Cg007G246570
OG0019134	AL8G27020	Cg003G099330
OG0019135	AL8G30520	Cg003G102300
OG0019136	AL8G30790	Cg003G102510
OG0019137	AL6G21760	Cg008G291600
OG0019138	AL7G34230	Cg001G020880
OG0019139	AL7G32590	Cg001G019530
OG0019140	AL1G47680	Cg006G212370
OG0019141	AL5G21620, AL5G21680	Cg005G193090
OG0019142	AL1G50790	Cg006G208670
OG0019143	AL1G50810	Cg006G208580
OG0019144	AL1G51170	Cg006G208240
OG0019147	AL6G42420	Cg003G086820
OG0019148	AL8G18460	Cg008G315110
OG0019153	AL9U10860	Cg001G030260
OG0019155	AL4G43970	Cg005G160920
OG0019156	AL4G41250	Cg005G163260
OG0019157	AL6G10370	Cg008G282200
OG0019158	AL6G13230	Cg008G284460
