Orthogroup	Arabidopsis_lyrata_Rawat	Cardamine_hirsuta
OG0014122	AL5G30860	CARHR160240, CARHR160210
OG0014123	AL5G30850	CARHR160190
OG0014124	AL5G30670	CARHR160020
OG0014125	AL5G30510	CARHR159890
OG0014126	AL5G29900	CARHR158970
OG0014127	AL5G29790	CARHR158870
OG0014128	AL5G29680	CARHR158800
OG0014129	AL5G29160	CARHR158370
OG0014130	AL5G29110	CARHR158290
OG0014131	AL5G28870	CARHR158030
OG0014132	AL5G28600	CARHR157920
OG0014133	AL5G28130	CARHR157460
OG0014134	AL5G27990	CARHR157340
OG0014135	AL5G27640	CARHR157010
OG0014136	AL5G27530	CARHR156920
OG0014137	AL5G27430	CARHR156830
OG0014138	AL6G45300	CARHR255450
OG0014139	AL5G27110	CARHR156500
OG0014140	AL5G27000	CARHR156410
OG0014141	AL5G26710	CARHR156120
OG0014142	AL5G26640	CARHR156060
OG0014143	AL5G26600	CARHR156050
OG0014144	AL5G26210	CARHR155640
OG0014145	AL5G26200	CARHR155620
OG0014146	AL5G25490	CARHR155210
OG0014147	AL5G25280	CARHR155380
OG0014148	AL5G25000	CARHR154650
OG0014149	AL2G33560	CARHR066820
OG0014150	AL5G24520	CARHR154140
OG0014151	AL5G24480	CARHR149890
OG0014152	AL5G24260	CARHR149990
OG0014153	AL5G23900	CARHR150590, CARHR150580
OG0014154	AL5G23860	CARHR150650
OG0014155	AL5G23580	CARHR150850
OG0014156	AL5G23470	CARHR150960
OG0014157	AL5G23290	CARHR151220
OG0014158	AL5G22270	CARHR152690
OG0014159	AL5G22190	CARHR152940
OG0014160	AL5G22180	CARHR152930
OG0014161	AL5G22060	CARHR152710
OG0014162	AL4G44880	CARHR140930
OG0014163	AL6G41800	CARHR259270
OG0014164	AL5G20770	CARHR153610
OG0014165	AL2G26300	CARHR060210, CARHR058070
OG0014166	AL2G26220	CARHR060120
OG0014167	AL2G26580	CARHR060460
OG0014168	AL2G12750	CARHR048740
OG0014169	AL2G26960	CARHR060610
OG0014170	AL2G26980	CARHR060600
OG0014171	AL2G27530	CARHR061410
OG0014172	AL2G27600	CARHR061490
OG0014173	AL2G40920	CARHR074070
OG0014174	AL2G28360	CARHR062140
OG0014175	AL2G28440	CARHR062220
OG0014176	AL2G28490	CARHR062260
OG0014177	AL2G28510	CARHR062280
OG0014178	AL2G28700	CARHR062510
OG0014179	AL22U10070	CARHR062990
OG0014180	AL2G29640	CARHR063510
OG0014181	AL2G30010	CARHR063810
OG0014182	AL2G30070	CARHR063870
OG0014183	AL2G30690	CARHR064400
OG0014184	AL2G30820	CARHR064510
OG0014185	AL2G30910, AL1G14060	CARHR064600
OG0014186	AL2G31080	CARHR291260
OG0014187	AL2G31120	CARHR291210
OG0014188	AL2G31290	CARHR291070
OG0014189	AL2G31440	CARHR289070
OG0014190	AL2G31430	CARHR290930
OG0014191	nbis-gene-1644, AL2G31590	CARHR064800
OG0014192	AL2G31600	CARHR064810
OG0014193	AL2G38510	CARHR071650
OG0014194	AL2G37960	CARHR071240
OG0014195	AL2G37890	CARHR071190
OG0014196	AL2G37790	CARHR071090
OG0014197	AL2G37490	CARHR070800
OG0014198	AL2G37440	CARHR070730
OG0014199	AL2G37280	CARHR070590
OG0014200	AL2G37210	CARHR070560
OG0014201	AL2G37090	CARHR070460
OG0014202	AL2G36890	CARHR070280
OG0014203	AL2G36710	CARHR070120
OG0014204	AL2G36450	CARHR069900
OG0014205	AL2G36120	CARHR069620
OG0014206	AL2G36100	CARHR069590
OG0014207	AL2G36060	CARHR069570
OG0014208	AL2G35880	CARHR069420
OG0014209	AL2G35760	CARHR069190
OG0014210	AL2G35530	CARHR068950
OG0014211	AL2G35250	CARHR068670
OG0014212	AL2G35240	CARHR068660
OG0014213	AL2G35030	CARHR068460
OG0014214	AL2G34990	CARHR068420
OG0014215	AL2G34780	CARHR068220
OG0014216	AL2G34670	CARHR068090
OG0014217	AL2G34580	CARHR067980
OG0014218	AL2G34310	CARHR067720
OG0014219	AL2G34260	CARHR067670
OG0014221	AL2G34120	CARHR067500
OG0014222	AL2G34060	CARHR067310
OG0014223	AL2G34030	CARHR067280
OG0014224	AL2G33820	CARHR067110
OG0014225	AL2G33790	CARHR067070
OG0014226	AL2G33700	CARHR066980
OG0014227	AL2G33670	CARHR066950
OG0014228	AL2G33640	CARHR066910
OG0014229	AL2G33580	CARHR066840
OG0014230	AL2G33510	CARHR066780
OG0014231	AL2G33240	CARHR066500
OG0014232	AL2G33010	CARHR066250
OG0014233	AL2G32950	CARHR066180
OG0014235	AL2G32450	CARHR065690
OG0014236	AL2G32350	CARHR065590
OG0014237	AL2G32310	CARHR065560
OG0014238	AL1G29720	CARHR018030
OG0014239	AL2G32160	CARHR065420
OG0014240	AL2G32150	CARHR065400
OG0014241	AL2G32080	CARHR065310
OG0014242	AL2G31950	CARHR065120
OG0014243	AL2G39360	CARHR072530
OG0014244	AL2G39450	CARHR072660
OG0014245	AL2G39540	CARHR072750
OG0014246	AL2G39620	CARHR072800
OG0014247	AL2G39920	CARHR072970
OG0014248	AL2G39960	CARHR073010
OG0014249	AL2G39970	CARHR073020
OG0014250	AL2G40050	CARHR073100
OG0014251	AL2G40070	CARHR073120
OG0014252	AL2G40530	CARHR073610
OG0014253	AL2G40790	CARHR073870
OG0014254	AL2G41100	CARHR074840
OG0014255	AL2G41110	CARHR074120
OG0014256	AL2G41160	CARHR074170
OG0014257	AL2G41170	CARHR074180
OG0014258	AL2G41210	CARHR074200
OG0014259	AL2G41530	CARHR074470
OG0014260	AL2G41590	CARHR074520
OG0014261	nbis-gene-625	CARHR074570
OG0014262	AL2G41670	CARHR074600
OG0014263	AL2G41790	CARHR104860, CARHR074710
OG0014264	AL2G41760	CARHR049030
OG0014265	AL3G24350	CARHR087190
OG0014266	AL3G24620	CARHR087460
OG0014267	AL3G24980	CARHR087810
OG0014268	AL3G26020	CARHR088650
OG0014269	AL3G26040	CARHR088670
OG0014270	AL8G27830	CARHR266250
OG0014271	AL3G26260	CARHR088900
OG0014272	AL3G26280	CARHR088910
OG0014273	AL3G26320	CARHR088950
OG0014274	AL3G26920	CARHR089550
OG0014275	AL3G27200	CARHR089820
OG0014276	AL3G27220	CARHR089840
OG0014277	AL3G27250	CARHR089870
OG0014278	AL3G27540	CARHR090130
OG0014279	AL3G27680	CARHR090270
OG0014280	AL3G28220	CARHR091030, CARHR090670
OG0014281	AL3G28260	CARHR090710, CARHR292070
OG0014282	AL3G28560	CARHR292930, CARHR091060
OG0014283	AL6G41290	CARHR288440
OG0014284	AL3G28720	CARHR091230
OG0014285	AL3G28740	CARHR091250
OG0014286	AL3G29120	CARHR091560
OG0014287	AL3G29420	CARHR091760
OG0014288	AL3G29730	CARHR092060
OG0014289	nbis-gene-716	CARHR092240
OG0014290	AL3G30170	CARHR092440
OG0014291	AL3G30290	CARHR092520
OG0014292	AL3G30710	CARHR092960
OG0014293	AL3G30770	CARHR093000
OG0014294	AL3G30990	CARHR093180
OG0014295	AL3G31200	CARHR093360
OG0014296	AL3G31450	CARHR093570
OG0014297	AL4G21600	CARHR121370
OG0014298	AL3G31800	CARHR093870
OG0014300	AL3G32150	CARHR094180
OG0014301	AL3G32260	CARHR094320
OG0014302	AL6G14390	CARHR208560
OG0014303	AL3G32580	CARHR094610
OG0014304	AL3G32590	CARHR094620
OG0014305	AL3G32600	CARHR094630
OG0014306	AL1G57240	CARHR039850
OG0014307	AL3G32860	CARHR094880
OG0014308	AL3G32880	CARHR094900
OG0014309	AL1G57500	CARHR039980
OG0014310	AL3G33230	CARHR095300
OG0014311	AL3G33410	CARHR095390
OG0014312	AL3G33450	CARHR095420
OG0014313	AL3G33980, AL880U10020	CARHR095880
OG0014314	AL3G34000	CARHR095900
OG0014316	AL3G34270	CARHR096250
OG0014317	AL3G34280	CARHR096260
OG0014318	AL126U10010, AL3G34340	CARHR096280
OG0014319	AL3G34700	CARHR096610
OG0014320	AL3G34770	CARHR096700
OG0014321	AL3G34800	CARHR096730
OG0014323	AL3G35620	CARHR097440
OG0014324	AL3G35430	CARHR097310
OG0014325	AL3G35400	CARHR097270
OG0014326	AL3G35340	CARHR097200
OG0014327	AL3G35330	CARHR097190
OG0014328	AL3G35800	CARHR097620
OG0014329	AL3G36030	CARHR097830
OG0014330	AL3G36890	CARHR098480
OG0014331	AL6G31480	CARHR192900
OG0014332	AL3G37190	CARHR098740
OG0014333	AL3G37400	CARHR098930
OG0014334	AL3G38060	CARHR099370
OG0014335	AL3G38240	CARHR099490
OG0014336	AL3G38260	CARHR099510
OG0014337	AL3G38570	CARHR099680
OG0014338	AL7G42440	CARHR219970
OG0014339	AL3G39330	CARHR100180
OG0014340	AL3G39790	CARHR100430
OG0014341	AL3G39860	CARHR100520
OG0014342	AL3G39870	CARHR100530
OG0014343	nbis-gene-782	CARHR100540
OG0014344	AL3G40250	CARHR100960
OG0014345	AL3G40490	CARHR101120
OG0014346	AL3G41120	CARHR101570
OG0014347	AL3G41150	CARHR101590
OG0014348	AL8G12580, AL3G41270	CARHR101700
OG0014349	AL3G42370	CARHR102750
OG0014350	AL3G42350	CARHR102690
OG0014351	AL3G42220	CARHR102500
OG0014352	AL3G45350	CARHR104840
OG0014353	AL3G51510	CARHR108780
OG0014354	AL3G43950	CARHR084080
OG0014355	AL3G43800	CARHR103830
OG0014356	AL3G43680	CARHR103720
OG0014357	AL3G43670	CARHR103710
OG0014358	AL3G43520	CARHR103580
OG0014359	AL3G43430	CARHR103520
OG0014360	AL3G43300	CARHR103380
OG0014361	AL3G42830	CARHR103100
OG0014362	AL3G45030	CARHR105080
OG0014363	AL3G47340	CARHR105850
OG0014364	AL3G44790	CARHR104890
OG0014365	AL3G45660	CARHR104680
OG0014366	AL3G45850, AL3G41850	CARHR105360
OG0014367	AL3G45930	CARHR105290
OG0014368	nbis-gene-846	CARHR286340
OG0014369	AL3G46380	CARHR286390
OG0014370	AL7G18200	CARHR160310, CARHR241410
OG0014371	AL3G46560	CARHR284790
OG0014372	AL6G12130	CARHR210470
OG0014373	AL3G46830	CARHR105450
OG0014374	AL1G18300	CARHR007750
OG0014375	nbis-gene-862	CARHR106180
OG0014376	AL3G47680	CARHR106220
OG0014377	AL3G47790	CARHR106280
OG0014378	AL3G52550	CARHR106640
OG0014379	AL1G51310	CARHR292370
OG0014380	AL3G49410	CARHR106950
OG0014381	AL1G48920	CARHR033820
OG0014382	AL3G49810	CARHR107340
OG0014383	AL3G50250	CARHR107530
OG0014384	AL3G50520	CARHR107730
OG0014385	AL3G50700	CARHR107990
OG0014386	AL3G51690	CARHR109010
OG0014387	AL3G52090	CARHR109290
OG0014388	AL3G52100	CARHR109300
OG0014389	AL3G53020	CARHR109460
OG0014390	AL2G11780, AL3G52990	CARHR109480
OG0014391	AL3G52980	CARHR109490
OG0014392	AL3G49010	CARHR109740
OG0014393	AL3G35900	CARHR104760
OG0014394	AL3G48610	CARHR110060
OG0014395	AL3G48120	CARHR110420
OG0014396	AL3G48050	CARHR110520
OG0014397	AL3G47850	CARHR110730
OG0014398	AL3G53530	CARHR111060
OG0014399	AL3G53650	CARHR111170
OG0014400	AL3G53780	CARHR111330
OG0014401	AL3G53890	CARHR111450
OG0014402	AL3G53860	CARHR111420
OG0014403	AL1G64570	CARHR046020
OG0014404	AL1G64530	CARHR045980
OG0014405	AL1G63940	CARHR045520
OG0014407	AL1G63500	CARHR045150
OG0014408	AL1G63430	CARHR045040
OG0014409	AL1G63400	CARHR045010
OG0014410	AL8G10230	CARHR173600
OG0014411	AL1G63290	CARHR044900
OG0014412	AL1G62460	CARHR044080
OG0014413	AL1G62410	CARHR044010
OG0014414	AL1G62180	CARHR043850
OG0014415	AL1G61700	CARHR043510
OG0014416	AL1G61140	CARHR043060
OG0014418	AL1G61040	CARHR042860
OG0014419	AL1G60770	CARHR042630
OG0014420	AL1G60760	CARHR042610
OG0014421	AL1G60740	CARHR042600
OG0014422	AL1G60510, AL1G60540	CARHR042460
OG0014423	AL1G60250	CARHR042290
OG0014424	AL1G59800	CARHR041940
OG0014425	AL1G59670	CARHR041890
OG0014426	AL1G59440	CARHR041700
OG0014427	AL1G58620	CARHR040930
OG0014428	AL1G58880	CARHR041100
OG0014429	AL1G59170	CARHR041420
OG0014430	AL2G26830	CARHR060740
OG0014431	AL1G58260	CARHR040640
OG0014432	AL1G58210	CARHR040550
OG0014433	AL1G58080	CARHR040450
OG0014434	AL1G57830	CARHR040300
OG0014435	AL1G57790	CARHR040200
OG0014436	AL1G57300	CARHR039880
OG0014437	AL1G57170	CARHR039770
OG0014438	AL1G56940	CARHR039610
OG0014439	AL3G32450	CARHR094500
OG0014440	AL1G56370, AL1G56560	CARHR039410
OG0014441	AL1G56340	CARHR039390
OG0014442	AL1G55990	CARHR039110
OG0014444	AL1G55730	CARHR038900
OG0014445	AL1G56040	CARHR039170, CARHR057290
OG0014446	AL1G55190	CARHR038160
OG0014447	AL1G54960	CARHR037970
OG0014448	AL1G54870	CARHR037890
OG0014449	AL7G38780	CARHR222640
OG0014450	AL7G39000	CARHR222450
OG0014451	AL5G35270	CARHR164150
OG0014452	AL7G39040	CARHR222420
OG0014453	AL7G39250	CARHR290620
OG0014455	AL7G39480	CARHR290330
OG0014456	AL4G30670	CARHR128810, CARHR128800
OG0014457	AL4G30660	CARHR128790
OG0014458	AL4G30560	CARHR128680
OG0014459	AL5G32440	CARHR161570
OG0014460	AL5G32500	CARHR161650
OG0014461	AL5G19290	CARHR153970
OG0014462	AL5G32800	CARHR161970
OG0014463	AL5G32810	CARHR161980
OG0014464	AL5G32820	CARHR162000
OG0014465	AL5G32920	CARHR162050
OG0014466	AL5G33090	CARHR162210
OG0014467	AL5G33300	CARHR162320
OG0014468	AL5G33430	CARHR162480
OG0014469	AL5G33470	CARHR162580
OG0014470	AL2G26890	CARHR060680
OG0014471	AL5G34270	CARHR163210
OG0014472	AL5G34320	CARHR163310
OG0014473	AL5G34860	CARHR163780
OG0014474	AL5G35110, AL5G35100	CARHR163980
OG0014475	AL1G42920, AL5G32360	CARHR161500
OG0014476	AL6G25640	CARHR198480
OG0014477	AL5G32240	CARHR161410
OG0014478	AL5G32220	CARHR161390
OG0014479	AL5G32020	CARHR161170
OG0014480	AL5G35510	CARHR164360
OG0014481	AL5G35560	CARHR164410
OG0014482	AL5G35960	CARHR164830
OG0014483	AL5G36260	CARHR165170
OG0014484	AL5G36400	CARHR165260
OG0014485	AL5G36410	CARHR165270
OG0014486	AL5G36480	CARHR165350
OG0014487	AL5G36700	CARHR165590
OG0014488	AL5G37490	CARHR166320
OG0014489	AL5G37530	CARHR166360
OG0014490	AL4G38400	CARHR135660
OG0014491	AL5G37850	CARHR166640, CARHR166620
OG0014492	AL5G38090	CARHR166860
OG0014493	AL5G38140	CARHR159450, CARHR166930
OG0014494	AL5G38200	CARHR166970
OG0014495	AL5G38670	CARHR167360
OG0014496	AL5G39560	CARHR168210
OG0014497	AL5G39780	CARHR168440
OG0014498	AL5G39840	CARHR168520
OG0014499	AL5G40240	CARHR168870
OG0014500	AL5G40380	CARHR169010, CARHR218790
OG0014501	AL5G40990	CARHR169520
OG0014502	AL5G41020	CARHR169540
OG0014503	AL5G41030	CARHR169550
OG0014504	AL5G41290	CARHR169780
OG0014505	AL5G41310	CARHR169800
OG0014506	AL5G42000	CARHR170210
OG0014507	AL5G42070	CARHR170240
OG0014508	AL5G42280	CARHR170390
OG0014509	nbis-gene-1401	CARHR170620
OG0014510	AL5G42630	CARHR170710
OG0014511	AL5G38060	CARHR166810
OG0014512	AL5G42920	CARHR171010
OG0014513	AL5G42990	CARHR171080
OG0014514	AL5G43180	CARHR171250
OG0014515	AL5G43290	CARHR171390
OG0014516	AL5G43900	CARHR171860
OG0014517	AL5G44180	CARHR171990
OG0014518	AL5G44360	CARHR172130
OG0014520	AL5G44600	CARHR172340
OG0014521	AL5G44620	CARHR172350
OG0014522	AL5G44630	CARHR172360
OG0014523	AL5G44830	CARHR172470
OG0014524	AL5G45260	CARHR172790
OG0014525	AL5G45650	CARHR173140
OG0014526	AL5G45980	CARHR173460
OG0014527	AL5G45990	CARHR173470
OG0014528	AL5G46140	CARHR291670
OG0014529	AL5G46250	CARHR291580
OG0014530	AL5G46280	CARHR291560
OG0014531	AL5G46360	CARHR291470
OG0014532	AL5G46370	CARHR291460
OG0014533	AL5G46410	CARHR291420
OG0014534	AL1G60960	CARHR042820
OG0014537	AL5G35790	CARHR164630
OG0014538	AL5G37340	CARHR166140
OG0014539	AL8G14570, AL8G14620	CARHR177920
OG0014540	AL8G13310	CARHR176590
OG0014542	AL8G19070	CARHR285130
OG0014543	AL4G31620	CARHR129770
OG0014544	AL4G31990	CARHR130140
OG0014545	AL4G35960	CARHR133350
OG0014546	AL3G15190	CARHR079170
OG0014547	AL2G41180	CARHR074190
OG0014548	AL2G39110	CARHR072240
OG0014549	AL2G38460	CARHR071610
OG0014550	AL2G34050	CARHR067300
OG0014551	AL7G21490	CARHR238530
OG0014553	AL7G19970	CARHR239840
OG0014554	AL7G24440	CARHR235870
OG0014555	AL7G18320	CARHR241290
OG0014556	AL3G15950	CARHR079740
OG0014557	AL1G10060	CARHR000160
OG0014558	AL1G17970	CARHR007550
OG0014559	AL1G24510	CARHR013190
OG0014560	AL1G26480	CARHR173350, CARHR014990
OG0014561	AL1G28240	CARHR016590
OG0014562	AL2G28990	CARHR062860
OG0014563	AL2G28680	CARHR062500
OG0014564	AL2G27260	CARHR061190
OG0014565	AL1G64840	CARHR055540
OG0014566	AL2G13560	CARHR049770, CARHR049660, CARHR049730, CARHR049650
OG0014567	AL3G33880	CARHR095770
OG0014568	AL3G47840	CARHR110740
OG0014569	AL3G51200	CARHR108540
OG0014570	AL3G40800	CARHR101420
OG0014571	AL3G39350	CARHR100200
OG0014572	AL3G33040	CARHR095060
OG0014573	AL286U10010, AL3G26230	CARHR088830
OG0014574	AL3G21470	CARHR084620
OG0014575	AL6G16350	CARHR207050
OG0014576	AL6G17140	CARHR206160
OG0014577	nbis-gene-1542	CARHR078670
OG0014578	AL7G29570, AL7G29580	CARHR231170
OG0014579	AL7G32270	CARHR228410
OG0014581	AL7G36870	CARHR224430
OG0014582	AL7G37420	CARHR223910
OG0014583	AL1G46230	CARHR031500
OG0014584	AL1G42700	CARHR028190
OG0014585	AL7G27540	CARHR232980
OG0014586	AL7G27770	CARHR232770
OG0014587	AL1G30300, AL558U10030, AL4G23980	CARHR122700
OG0014589	AL6G24310	CARHR199740
OG0014590	AL6G25110	CARHR198910
OG0014591	AL6G28580	CARHR195710
OG0014592	AL8G21650	CARHR183330
OG0014593	AL7G47480	CARHR212790
OG0014594	AL8G34310	CARHR272010
OG0014595	AL8G35900	CARHR285800
OG0014596	AL6G33420	CARHR191130
OG0014597	AL6G33210	CARHR191340
OG0014598	AL6G33160, AL6G33180	CARHR191360
OG0014599	AL6G31570	CARHR192810
OG0014600	AL8G43460	CARHR279740
OG0014601	AL8G43910	CARHR280190
OG0014602	AL1G31170	CARHR019340
OG0014603	AL1G32330	CARHR247530
OG0014604	AL2G19100, nbis-gene-1270	CARHR155120, CARHR150450
OG0014605	AL1G66050, nbis-gene-325, AL1G66080	CARHR055300
OG0014607	AL2G23710	CARHR058090
OG0014609	AL3G45120, AL3G45090	CARHR105100
OG0014611	AL3G50960	CARHR108420
OG0014612	AL4G14120	CARHR118280
OG0014613	AL4G16850	CARHR116020
OG0014614	AL4G36130	CARHR133550
OG0014615	AL1G20360, AL4G40820	CARHR137450
OG0014616	AL5G34810	CARHR163750
OG0014619	AL6G43630	CARHR260900
OG0014620	AL7G16400	CARHR243100
OG0014621	AL7G43040, AL5G12100, AL5G12090, AL5G12080	CARHR103690
OG0014623	AL290U10010	CARHR270700
OG0014637	AL7G24210	CARHR236120
OG0014638	AL3G53180	CARHR109360
OG0014639	AL7G23980	CARHR236350
OG0014640	AL7G23950	CARHR236380
OG0014641	AL7G23890	CARHR236430
OG0014643	AL7G23760	CARHR236530
OG0014644	AL2G37340	CARHR070660
OG0014645	AL7G23490	CARHR236700
OG0014646	AL7G23480	CARHR236710
OG0014647	AL7G23360	CARHR236820
OG0014648	AL7G23290	CARHR236880
OG0014649	AL7G23270	CARHR236900
OG0014650	AL7G23120	CARHR237110
OG0014651	AL7G23100	CARHR237120
OG0014652	AL7G22950	CARHR237260
OG0014653	AL7G22900	CARHR237320
OG0014654	AL7G22860	CARHR237370
OG0014655	AL7G22790	CARHR237420
OG0014656	AL2G37770	CARHR071080
OG0014657	AL7G22560	CARHR237620
OG0014658	AL4G16350	CARHR237600
OG0014659	AL7G22440	CARHR237710
OG0014660	AL7G22430	CARHR237720
OG0014661	AL7G21840	CARHR238220
OG0014662	AL7G21300	CARHR238690
OG0014663	AL7G21270	CARHR238720
OG0014665	AL7G21190	CARHR238800
OG0014666	AL7G10080	CARHR293950
OG0014667	AL7G20960	CARHR239020
OG0014668	AL7G20880	CARHR239100
OG0014669	nbis-gene-1740	CARHR239130
OG0014670	AL7G20670	CARHR239270
OG0014671	AL7G20640	CARHR239300
OG0014672	AL1G19160	CARHR008640
OG0014673	AL7G20440	CARHR239480
OG0014674	AL7G20220	CARHR239690
OG0014675	AL7G20200	CARHR239720
OG0014676	AL7G20170	CARHR239730
OG0014677	AL7G20050	CARHR239820
OG0014678	AL7G19980	CARHR239830
OG0014679	AL7G19830	CARHR239960, CARHR239970
OG0014680	AL7G19500	CARHR240240
OG0014681	AL7G19490	CARHR240260
OG0014682	AL7G19420	CARHR240340
OG0014683	AL4G17090	CARHR115680
OG0014684	AL7G19130	CARHR240600
OG0014685	AL7G18810	CARHR240900
OG0014686	AL7G18920	CARHR240800
OG0014687	AL7G18940	CARHR240780
OG0014689	AL7G17050	CARHR242550
OG0014690	AL7G18060	CARHR241570
OG0014691	AL7G18030	CARHR241610
OG0014692	AL7G18010	CARHR241620
OG0014693	AL7G17980	CARHR241640
OG0014695	AL7G17730	CARHR241830
OG0014696	AL7G16990	CARHR242490
OG0014697	AL7G17230	CARHR242710
OG0014698	AL7G17390	CARHR242130
OG0014699	AL7G17470	CARHR242070
OG0014700	AL7G16910	CARHR242410
OG0014701	AL7G16930	CARHR242440
OG0014702	AL7G16680	CARHR242870
OG0014703	AL7G16580	CARHR242930
OG0014704	AL3G49690	CARHR107220
OG0014705	AL3G53380	CARHR110960
OG0014706	AL7G15930	CARHR243570
OG0014707	AL7G15850	CARHR243630
OG0014708	AL7G15810	CARHR243670
OG0014709	AL1G49390	CARHR030630
OG0014710	AL1G49670	CARHR030840
OG0014711	AL1G49590	CARHR030980
OG0014712	AL1G45850	CARHR031080
OG0014713	AL1G45870	CARHR031100
OG0014714	AL1G46000	CARHR031250
OG0014715	AL1G46010	CARHR031260
OG0014716	AL1G46350	CARHR031590
OG0014717	AL1G46410	CARHR031630
OG0014719	AL1G46470	CARHR031680
OG0014720	AL1G46560	CARHR031740
OG0014721	AL1G46750	CARHR031950
OG0014722	AL1G46770	CARHR031970
OG0014723	AL7G37700	CARHR223580
OG0014724	AL7G37710	CARHR223570
OG0014725	AL7G37800	CARHR223460
OG0014726	AL6G36200, AL7G37840	CARHR223430
OG0014727	AL7G37850	CARHR223420
OG0014728	AL7G37880	CARHR223400
OG0014729	AL7G38030	CARHR223230
OG0014730	AL7G38200	CARHR223060
OG0014731	AL7G38600	CARHR222780
OG0014732	AL7G38710	CARHR222710
OG0014733	AL1G64860	CARHR055560
OG0014734	AL5G39200	CARHR055680
OG0014735	AL1G65240	CARHR055910
OG0014736	AL2G26100	CARHR060080
OG0014737	AL1G65690	CARHR289670
OG0014738	AL1G65780	CARHR289770
OG0014739	AL1G66170	CARHR055120
OG0014740	AL1G66480	CARHR054920
OG0014741	AL1G66660	CARHR054810
OG0014742	AL2G18050	CARHR053950
OG0014743	AL2G17470	CARHR283790
OG0014745	AL7G22550	CARHR237630
OG0014746	AL2G16430	CARHR052730
OG0014747	AL2G16220	CARHR052560
OG0014748	AL2G15640	CARHR051910
OG0014750	AL2G15150	CARHR051460
OG0014751	AL2G14140	CARHR050400
OG0014752	AL2G13750	CARHR049950
OG0014753	AL5G10020	CARHR143620
OG0014754	AL5G10310	CARHR143870
OG0014755	nbis-gene-1180	CARHR143910
OG0014756	AL5G10440	CARHR143980
OG0014758	AL5G10740	CARHR144210
OG0014759	AL5G10760	CARHR144230
OG0014760	AL5G10780	CARHR144250
OG0014761	AL5G10820	CARHR144290
OG0014762	AL5G10930	CARHR144370
OG0014763	AL5G10970	CARHR144420
OG0014764	AL5G11350	CARHR144730
OG0014765	AL5G11990	CARHR145220
OG0014766	AL5G12440	CARHR145320
OG0014767	AL5G12510	CARHR145340
OG0014768	AL5G12650	CARHR213680
OG0014769	AL5G13180	CARHR145770
OG0014770	AL5G13210	CARHR145810
OG0014771	AL5G13400	CARHR145970
OG0014772	AL5G13440	CARHR145990
OG0014773	AL5G13630, AL5G13660	CARHR146240
OG0014774	AL5G14350	CARHR146680
OG0014775	AL5G14610	CARHR146940
OG0014776	AL5G14640	CARHR146960
OG0014777	AL5G14730	CARHR147040
OG0014778	AL5G14780	CARHR147070
OG0014779	AL5G14870	CARHR147140
OG0014780	AL5G15370	CARHR147570
OG0014781	AL5G15570	CARHR147740
OG0014782	AL5G15610	CARHR147820
OG0014783	AL5G15880	CARHR147990
OG0014784	AL5G15980	CARHR148130
OG0014785	AL5G16160	CARHR148270
OG0014786	AL5G16240	CARHR148330
OG0014787	AL5G16450	CARHR148530
OG0014788	AL5G16850	CARHR148810
OG0014789	AL5G17010	CARHR148960
OG0014790	AL5G17170	CARHR149190
OG0014791	nbis-gene-1234	CARHR149610
OG0014792	AL5G17490	CARHR149620
OG0014793	AL5G18100	CARHR292490
OG0014794	nbis-gene-1244	CARHR151700
OG0014795	AL5G18490	CARHR151760
OG0014796	AL7G50940	CARHR263020
OG0014797	nbis-gene-1257	CARHR153030
OG0014798	AL5G19980	CARHR153340
OG0014799	AL7G51670	CARHR264040, CARHR291810
OG0014800	AL2G14640	CARHR050780
OG0014801	AL2G25720	CARHR059670
OG0014802	AL2G25490	CARHR059560
OG0014803	AL2G25440	CARHR059530
OG0014804	AL2G25040	CARHR058940
OG0014805	AL2G24280	CARHR058430
OG0014806	AL2G24070	CARHR058230
OG0014807	AL2G23880	CARHR292200
OG0014808	AL2G23730	CARHR058100
OG0014809	AL2G23270	CARHR057790
OG0014810	AL2G23210	CARHR057700
OG0014811	AL2G22860	CARHR057590
