Orthogroup	Brassica_oleracea	Brassica_rapa
OG0019682	XP_013585504.1	XP_009146332.1
OG0019683	XP_013630963.1	XP_009116622.1
OG0019684	XP_013621931.1	XP_009115151.1
OG0019687	XP_013620049.1	XP_009123694.3
OG0019689	XP_013635551.1	XP_009139746.1
OG0019690	XP_013596985.1	XP_009102627.1
OG0019691	XP_013585175.1	XP_009119571.1
OG0019692	XP_013600809.1	XP_009118170.1
OG0019695	XP_013596562.1	XP_033131289.1
OG0019696	XP_013585752.1	XP_033129252.1
OG0019697	XP_013586522.1	XP_009149098.1
OG0019698	XP_013586526.1	XP_009149288.1
OG0019699	XP_013619326.1	XP_033139598.1
OG0019704	XP_013613583.1	XP_009122986.1
OG0019707	XP_013607897.1	XP_033136442.1
OG0019708	XP_013630443.1	XP_009109546.1
OG0019710	XP_013592631.1	XP_009132531.1
OG0019711	XP_013622765.1	XP_033130853.1
OG0019714	XP_013592709.1	XP_009144188.1
OG0019716	XP_013585680.1	XP_009119102.2
OG0019718	XP_013596787.1	XP_009103355.1
OG0019720	XP_013584207.1	XP_009115602.1
OG0019724	XP_013591222.1	XP_033148059.1
OG0019726	XP_013607704.1	XP_033134173.1
OG0019729	XP_013620219.1	XP_009127834.1
OG0019730	XP_013635423.1	XP_009118032.1
OG0019735	XP_013594367.1	XP_009102280.1
OG0019737	XP_013604276.1	XP_009117433.1
OG0019738	XP_013634609.1	XP_009140397.1
OG0019740	XP_013599675.1	XP_009117241.2
OG0019741	XP_013603903.1	XP_018515307.2
OG0019742	XP_013631337.1	XP_018514149.2
OG0019744	XP_013634280.1	XP_009144040.3
OG0019747	XP_013627799.1	XP_009149879.1
OG0019748	XP_013602153.1	XP_009116416.1
OG0019749	XP_013634579.1	XP_009118731.1
OG0019751	XP_013627822.1	XP_009150064.1
OG0019755	XP_013603571.1	XP_009115779.1
OG0019756	XP_013634303.1	XP_009138761.1
OG0019759	XP_013632696.1, XP_013628509.1	XP_009123775.1
OG0019761	XP_013593151.1	XP_009101908.1
OG0019762	XP_013596044.1	XP_009114098.1
OG0019763	XP_013589973.1	NP_001306250.1
OG0019763	XP_013614490.1	XP_033133011.1
OG0019764	XP_013590221.1	XP_009127829.1
OG0019766	XP_013589242.1	XP_033143338.1
OG0019768	XP_013618593.1	XP_009138335.1
OG0019769	XP_013627114.1	XP_009108533.1
OG0019770	XP_013602392.1	XP_009134813.1
OG0019772	XP_013587661.1	XP_009147469.2
OG0019773	XP_013635061.1	XP_033145246.1
OG0019774	XP_013634677.1	XP_009140061.1
OG0019776	XP_013592569.1	XP_009105712.1
OG0019777	XP_013593935.1	XP_033129637.1
OG0019779	XP_013619871.1	XP_009127313.1
OG0019780	XP_013620511.1	XP_009127241.1
OG0019781	XP_013624358.1, XP_013639117.1	XP_033138459.1, XP_033138458.1, XP_033138457.1, XP_033138460.1
OG0019783	XP_013635421.1	XP_009141360.1
OG0019784	XP_013606419.1	XP_009120369.1
OG0019785	XP_013616490.1	XP_009129098.1
OG0019789	XP_013597269.1	XP_018515317.1
OG0019790	XP_013596984.1	XP_009151762.1
OG0019791	XP_013594242.1	XP_009151874.1
OG0019792	XP_013602867.1	XP_009115762.1
OG0019793	XP_013590890.1	XP_033130897.1
OG0019795	XP_013628121.1	XP_018513329.1
OG0019796	XP_013598297.1	XP_009151699.1
OG0019801	XP_013609841.1	XP_033135025.1
OG0019801	XP_013610379.1	XP_033135034.1
OG0019805	XP_013589444.1, XP_013608194.1	XP_018510893.2
OG0019805	XP_013589708.1	XP_033141208.1, XP_033143192.1
OG0019807	XP_013590254.1	XP_033130912.1, XP_033135277.1
OG0019808	XP_013632457.1	XP_009144098.3
OG0019808	XP_013635528.1	XP_018514368.1
OG0019808	XP_013635624.1	XP_018514369.1
OG0019836	XP_013613567.1	XP_009113716.1, XP_009113715.1
OG0019840	XP_013610599.1	XP_009112166.1
OG0019842	XP_013622003.1	XP_009151370.1
OG0019844	XP_013595007.1	XP_009151058.1
OG0019845	XP_013605511.1	XP_009149760.1
OG0019847	XP_013609567.1	XP_009122677.1
OG0019850	XP_013589772.1	XP_009104435.1
OG0019852	XP_013615024.1	XP_009128123.1
OG0019861	XP_013620304.1	XP_018512058.1
OG0019871	XP_013599481.1	XP_033135976.1
OG0019874	XP_013627664.1	XP_033131344.1
OG0019880	XP_013610801.1	XP_033135108.1
OG0019881	XP_013633469.1	XP_009142261.2
OG0019883	XP_013635944.1	XP_033145486.1
OG0019883	XP_013635945.1	XP_009142065.1
OG0019884	XP_013622286.1	XP_033142677.1
OG0019885	XP_013624111.1	XP_009134642.1
OG0019886	XP_013627873.1	XP_009134726.1
OG0019888	XP_013621104.1	XP_018513681.1
OG0019891	XP_013584361.1	XP_009146392.1
OG0019892	XP_013584756.1	XP_009146391.1
OG0019897	XP_013614520.1, XP_013586560.1	XP_009145833.1
OG0019900	XP_013600958.1	XP_009111235.2
OG0019901	XP_013587555.1	XP_033128770.1
OG0019904	XP_013611546.1	XP_009113134.1
OG0019907	XP_013625830.1	XP_009109509.1
OG0019909	XP_013590852.1	XP_009106057.1
OG0019913	XP_013602199.1	XP_009118667.2
OG0019914	XP_013585295.1	XP_009148653.1
OG0019916	XP_013610974.1	XP_009114464.1, XP_033136863.1
OG0019917	XP_013637897.1	XP_009149156.1
OG0019919	XP_013637842.1	XP_009115614.1
OG0019927	XP_013612638.1	XP_009113364.1
OG0019928	XP_013608876.1	XP_033135257.1
OG0019929	XP_013584857.1	XP_009119491.1
OG0019930	XP_013620168.1	XP_009127493.1
OG0019931	XP_013609938.1	XP_009113451.1
OG0019931	XP_013609043.1	XP_009114041.2
OG0019933	XP_013584224.1, XP_013584228.1	XP_033146827.1
OG0019934	XP_013627598.1	XP_009134769.1, XP_033143051.1
OG0019938	XP_013627272.1	XP_009136173.2
OG0019943	XP_013596229.1	XP_009102282.1
OG0019944	XP_013635208.1	XP_018514044.1
OG0019950	XP_013634942.1	XP_009142529.1
OG0019952	XP_013619964.1	XP_009129061.1
OG0019953	XP_013635804.1	XP_009145162.1, XP_009141001.1
OG0019956	XP_013587590.1	XP_009145795.1
OG0019957	XP_013589612.1, XP_013590976.1	XP_009105438.1
OG0019957	XP_013590864.1	XP_009105631.1
OG0019961	XP_013603394.1	XP_009149834.1
OG0019961	XP_013600604.1	XP_018515014.2, XP_033129960.1
OG0019970	XP_013609145.1	XP_009121990.1
OG0019973	XP_013599059.1	XP_033129630.1
OG0019977	XP_013611608.1	XP_009111264.1
OG0019979	XP_013594279.1	XP_033132280.1
OG0019980	XP_013626000.1	XP_009142192.1
OG0019981	XP_013625793.1	XP_033148023.1
OG0019984	XP_013597388.1	XP_033144836.1
OG0019985	XP_013634952.1	XP_009139936.1
OG0019986	XP_013606506.1	XP_009114391.1
OG0019988	XP_013617643.1	XP_033139908.1
OG0019991	XP_013617079.1	XP_033141377.1
OG0019992	XP_013629786.1	XP_009132610.1
OG0019993	XP_013628117.1	XP_009132611.1
OG0019996	XP_013616957.1	XP_009126807.2
OG0020001	XP_013625251.1	XP_009133095.1
OG0020003	XP_013619718.1	XP_009127894.1
OG0020007	XP_013633447.1	XP_033145316.1
OG0020008	XP_013630558.1	XP_033129561.1
OG0020016	XP_013591091.1	XP_018508595.2
OG0020016	XP_013615812.1, XP_013591020.1	XP_018508577.2
OG0020018	XP_013583824.1	XP_009113646.1
OG0020019	XP_013588984.1, XP_013615350.1, XP_013588867.1, XP_013615530.1, XP_013601266.1, XP_013594313.1, XP_013629454.1, XP_013624611.1, XP_013624489.1, XP_013632759.1, XP_013626228.1, XP_013617468.1, XP_013617414.1	XP_009129604.2
OG0020020	XP_013615815.1	XP_009147930.3, XP_033134039.1
OG0020020	XP_013591122.1, XP_013592109.1, XP_013591162.1	XP_009148218.2
OG0020021	XP_013601151.1	XP_033140009.1, XP_033146247.1, XP_033143390.1, XP_009124473.2, XP_033145807.1, XP_009124444.2, XP_009150348.1, XP_009123478.1, XP_009123545.1
OG0020026	XP_013632597.1	XP_009111100.1, XP_009121277.1, XP_009140849.2, XP_033143920.1, XP_033132097.1, XP_018509955.2, XP_033135341.1, XP_009145296.3, XP_033128190.1, XP_009111515.1, XP_033132689.1, XP_033132832.1, XP_033129803.1, XP_033144720.1
OG0020050	XP_013594996.1	XP_033129728.1
OG0020050	XP_013601896.1	XP_033136510.1
OG0020058	XP_013589070.1	XP_009147611.1
OG0020059	YP_004927499.1	XP_033138899.1
OG0020063	XP_013597827.1	XP_033128344.1, XP_009129417.1
OG0020066	XP_013634204.1	XP_009143728.1
OG0020071	XP_013592005.1	XP_009150993.1
OG0020074	XP_013637419.1	XP_033146733.1
OG0020075	XP_013601736.1	XP_009117214.1
OG0020076	XP_013632048.1, XP_013632046.1	XP_009138903.2
OG0020079	XP_013632445.1	XP_009143228.3, XP_009143229.2
OG0020088	XP_013594759.1	XP_033144810.1
OG0020089	XP_013583581.1	XP_009146337.1
OG0020091	XP_013639832.1	XP_033148587.1
OG0020093	XP_013615631.1, XP_013624144.1	XP_033142944.1, XP_018512848.2
OG0020095	XP_013605065.1	XP_009115843.1
OG0020096	XP_013639083.1	XP_018510868.1
OG0020097	XP_013583486.1	XP_009148465.1
OG0020100	XP_013600586.1	XP_009117652.1
OG0020106	XP_013601168.1	XP_009137084.1
OG0020108	XP_013587711.1	XP_009126505.1
OG0020115	XP_013613935.1	XP_009107485.1
OG0020118	XP_013613763.1	XP_009112248.1
OG0020128	XP_013627997.1	XP_009135025.1
OG0020130	XP_013584712.1	XP_009146171.1
OG0020135	XP_013625706.1	XP_009136248.1
OG0020142	XP_013635296.1	XP_009141300.1
OG0020144	XP_013635497.1	XP_009143317.1
OG0020145	XP_013629362.1	XP_009150069.1
OG0020151	XP_013607498.1	XP_009111933.1
OG0020158	XP_013622987.1	XP_018508785.1
OG0020163	XP_013637652.1	XP_018511538.1
OG0020164	XP_013631935.1	XP_009139762.1
OG0020167	XP_013596381.1	XP_009101479.1
OG0020168	XP_013595240.1	XP_009151702.1
OG0020178	XP_013587752.1	XP_033137304.1
OG0020179	XP_013613536.1, XP_013613528.1	XP_009139897.3
OG0020179	XP_013613526.1	XP_033145994.1
OG0020181	XP_013583632.1	XP_009146657.1
OG0020189	XP_013635888.1, XP_013635889.1, XP_013635887.1, XP_013632215.1	XP_009143919.1
OG0020190	XP_013623108.1, XP_013629095.1	XP_009150557.1
OG0020194	XP_013619994.1	XP_009130135.1
OG0020195	XP_013598415.1	XP_009151788.1
OG0020199	XP_013595609.1	XP_009121223.1
OG0020201	XP_013631865.1	XP_009140633.1
OG0020202	XP_013622213.1	XP_009132371.1
OG0020203	XP_013639102.1	XP_033138475.1
OG0020204	XP_013621088.1, XP_013597439.1, XP_013623718.1, XP_013584666.1, XP_013631770.1, XP_013585617.1, XP_013626343.1, XP_013614811.1, XP_013622825.1, XP_013634662.1, XP_013635120.1, XP_013594299.1	XP_009119191.1
OG0020205	XP_013625084.1	XP_018512828.2
OG0020205	XP_013586967.1, XP_013638116.1	XP_009146981.2, XP_009147184.2
OG0020207	XP_013619615.1	XP_009130046.2
OG0020207	XP_013617897.1	XP_009130047.1
OG0020209	XP_013624537.1	XP_033138854.1, XP_033139567.1, XP_033134288.1
OG0020210	XP_013635748.1, XP_013635745.1, XP_013615441.1	XP_009139997.2, XP_033145706.1, XP_033145705.1, XP_033145707.1, XP_033145708.1
OG0020235	XP_013615197.1	XP_018511470.1
OG0020238	XP_013639468.1	XP_009115260.1
OG0020240	XP_013622207.1	XP_009131927.1
OG0020243	XP_013608476.1, XP_013608477.1	XP_033138530.1
OG0020245	XP_013621495.1	XP_009128289.1
OG0020247	XP_013590547.1	XP_009147458.1
OG0020251	XP_013592822.1	XP_009105960.2
OG0020256	XP_013616507.1	XP_009128771.1
OG0020259	XP_013624581.1	XP_018512734.1
OG0020260	XP_013596778.1	XP_033144785.1
OG0020263	XP_013634002.1	XP_018514099.1
OG0020265	XP_013589308.1	XP_033131292.1
OG0020266	XP_013594077.1	XP_009102373.2
OG0020268	XP_013593826.1	XP_033131310.1
OG0020271	XP_013638222.1	XP_033129225.1
OG0020271	XP_013638224.1	XP_009148968.2
OG0020275	XP_013635168.1	XP_009142064.1
OG0020277	XP_013585658.1	XP_009148177.1
OG0020286	XP_013617404.1	XP_009128620.1
OG0020291	XP_013603002.1	XP_018509257.1
OG0020294	XP_013613920.1	XP_033136886.1
OG0020302	XP_013588245.1	XP_009105953.2
OG0020305	XP_013610528.1	XP_009112827.1
OG0020315	XP_013584107.1	XP_009130409.1
OG0020324	XP_013603262.1	XP_009117263.1
OG0020325	XP_013634969.1	XP_009140700.1
OG0020330	XP_013611355.1	XP_009120120.1
OG0020335	XP_013635603.1	XP_009138969.1
OG0020339	XP_013606705.1	XP_009122100.1
OG0020348	XP_013610775.1	XP_009135653.1
OG0020357	XP_013608339.1, XP_013608481.1	XP_009123069.1
OG0020358	XP_013605608.1	XP_033134930.1
OG0020360	XP_013616006.1	XP_009127283.1
OG0020363	YP_004927448.1	XP_033128548.1
OG0020368	XP_013613928.1	XP_033133913.1
OG0020369	XP_013611006.1	XP_009121554.1
OG0020373	XP_013602559.1	XP_033135493.1
OG0020378	XP_013639550.1	XP_033129383.1, XP_033139541.1
OG0020388	XP_013610485.1	XP_009113177.1
OG0020392	XP_013624017.1, XP_013632297.1	XP_009135929.1
OG0020394	XP_013592986.1	XP_009116462.1, XP_018513059.1
OG0020397	XP_013624927.1	XP_009148746.1
OG0020398	XP_013633104.1	XP_018511896.1
OG0020398	XP_013595047.1	XP_033133568.1
OG0020398	XP_013595147.1, XP_013624157.1, XP_013588886.1, XP_013589076.1	XP_009114425.1
OG0020400	XP_013626317.1	XP_009135859.1
OG0020400	XP_013592968.1, XP_013592967.1	XP_018508396.1, XP_009102616.1
OG0020401	XP_013629822.1	XP_033140711.1, XP_033129387.1, XP_033139144.1
OG0020402	XP_013601769.1, XP_013603923.1	XP_009117315.1
OG0020404	XP_013609969.1, XP_013609320.1	XP_033137212.1
OG0020405	XP_013619978.1	XP_009126923.1
OG0020406	XP_013624510.1	XP_018511085.1, XP_009113837.2, XP_009139367.2, XP_018511429.1, XP_009107382.1, XP_018515101.1, XP_009114830.1, XP_009144119.1, XP_009144946.2, XP_033137251.1, XP_033132764.1, XP_033133672.1
OG0020407	XP_013639787.1, XP_013624622.1	XP_018509043.1
OG0020408	XP_013624965.1	XP_033139255.1
OG0020409	XP_013629279.1	XP_033144503.1
OG0020409	XP_013629283.1, XP_013629281.1	XP_009130992.1, XP_009130991.2
OG0020443	XP_013626254.1	XP_009133910.1
OG0020444	XP_013634473.1	XP_009141301.1
OG0020446	XP_013595701.1	XP_009135603.2
OG0020453	XP_013618771.1	XP_033141238.1
OG0020455	XP_013612440.1, XP_013615490.1	XP_009125665.3
OG0020456	XP_013590804.1	XP_009101685.1
OG0020457	XP_013626818.1	XP_033142690.1
OG0020460	XP_013634153.1	XP_009141549.1
OG0020464	XP_013607727.1, XP_013624432.1	XP_009113250.1
OG0020467	XP_013596165.1	XP_009119379.1
OG0020489	XP_013610111.1	XP_033135320.1
OG0020506	XP_013624996.1, XP_013589114.1	XP_033148491.1
OG0020513	XP_013589466.1	XP_009105573.1
OG0020517	XP_013635183.1	XP_018511634.1
OG0020525	XP_013595750.1	XP_009102582.1
OG0020531	XP_013623733.1	XP_033134462.1
OG0020543	XP_013602746.1	XP_009149679.1
OG0020547	XP_013603811.1	XP_033137103.1
OG0020550	XP_013632884.1	XP_009138684.1
OG0020552	XP_013618380.1	XP_009125497.2
OG0020559	XP_013611185.1	XP_009111745.1
OG0020562	XP_013637394.1	XP_009144208.1
OG0020563	XP_013620570.1	XP_009128726.1
OG0020565	XP_013622581.1	XP_009109543.1
OG0020568	XP_013601379.1	XP_009109954.2
OG0020569	XP_013605001.1	XP_009143278.1
OG0020574	XP_013595043.1	XP_033144771.1
OG0020577	XP_013635772.1	XP_009139753.1
OG0020578	XP_013589265.1	XP_033130427.1
OG0020586	XP_013597615.1	XP_009136492.1
OG0020594	XP_013627962.1	XP_009108703.1
OG0020595	XP_013611867.1	XP_033140000.1
OG0020605	XP_013594533.1	XP_033131832.1
OG0020613	XP_013590287.1	XP_009105386.1
OG0020616	XP_013588059.1	XP_033130539.1
OG0020617	XP_013635150.1	XP_033147019.1
OG0020618	XP_013603743.1	XP_009110083.1, XP_033132547.1
OG0020620	XP_013628247.1	XP_009134204.1
OG0020622	XP_013618811.1	XP_009126831.1
OG0020623	XP_013592148.1	XP_009143626.1
OG0020623	XP_013627400.1	XP_009109326.1
OG0020624	XP_013610890.1, XP_013593717.1	XP_033136625.1
OG0020624	XP_013624339.1	XP_018512873.1
OG0020625	XP_013601279.1	XP_033146248.1
OG0020627	XP_013607208.1	XP_009142035.1
OG0020628	XP_013623823.1	XP_009131664.2
OG0020628	XP_013607312.1	XP_009112932.1
OG0020629	XP_013635750.1, XP_013608014.1	XP_033134261.1
OG0020629	XP_013608011.1, XP_013620006.1	XP_033141710.1
OG0020629	XP_013615354.1	XP_033136492.1
OG0020630	XP_013614362.1, XP_013624544.1	XP_033140263.1
OG0020630	XP_013632840.1, XP_013608050.1, XP_013632645.1	XP_033129982.1, XP_033144302.1
OG0020631	XP_013616933.1	XP_033135956.1, XP_033146867.1, XP_033129635.1, XP_033132261.1, XP_033135201.1, XP_033143575.1
OG0020631	XP_013639349.1	XP_033131255.1, XP_033136987.1
OG0020632	XP_013617590.1, XP_013633044.1	XP_033128562.1
OG0020634	XP_013619702.1	XP_009127096.2
OG0020634	XP_013623881.1	XP_033142002.1
OG0020635	XP_013623341.1, XP_013623053.1	XP_033144107.1
OG0020637	XP_013632933.1	XP_009139320.1
OG0020637	XP_013635186.1	XP_018513787.1
OG0020672	XP_013628082.1, XP_013596444.1	XP_009127659.1
OG0020677	XP_013634201.1	XP_009140769.1
OG0020678	XP_013635358.1	XP_033145826.1
OG0020678	XP_013635028.1	XP_009103581.1
OG0020679	XP_013614833.1	XP_009140808.1
OG0020683	XP_013595021.1	XP_033129560.1
OG0020690	XP_013601789.1	XP_033132529.1
OG0020696	XP_013635151.1	XP_009138791.1
OG0020699	XP_013615525.1, XP_013632328.1	XP_033146233.1
OG0020699	XP_013601690.1	XP_009117185.1
OG0020715	XP_013601803.1	XP_009117651.1
OG0020716	XP_013639296.1	XP_018515273.2
OG0020718	XP_013599726.1	XP_009110140.2
OG0020718	XP_013599449.1	XP_009103239.1
OG0020733	XP_013623842.1, XP_013623840.1, XP_013623838.1, XP_013627604.1, XP_013623841.1, XP_013615752.1	XP_033142241.1, XP_009132272.2
OG0020745	XP_013593882.1	XP_009103809.1, XP_009103802.1
OG0020750	XP_013627761.1	XP_018513331.1
OG0020753	XP_013638743.1	XP_009147238.2
OG0020761	XP_013623066.1	XP_009131427.1
OG0020776	XP_013612973.1	XP_009122930.3
OG0020777	XP_013616760.1	XP_033141757.1
OG0020778	XP_013602225.1	XP_009117501.1
OG0020779	XP_013600126.1	XP_009117506.1
OG0020782	XP_013633462.1	XP_009142219.1
OG0020786	XP_013608483.1	XP_033138825.1
OG0020798	XP_013615401.1	XP_009123675.1
OG0020806	XP_013593518.1	XP_018512737.1
OG0020807	XP_013625655.1	XP_018508965.1
OG0020811	XP_013584898.1	XP_018511499.2
OG0020826	XP_013587894.1	XP_033139066.1, XP_033139067.1
OG0020827	XP_013637021.1, XP_013626083.1, XP_013636024.1	XP_009143196.2
OG0020830	XP_013586246.1	XP_009115131.1
OG0020832	XP_013591838.1, XP_013589705.1	XP_009106400.2
OG0020835	XP_013635663.1	XP_009143634.2
OG0020835	XP_013634846.1	XP_033148188.1
OG0020837	XP_013583608.1	XP_009146739.1
OG0020838	XP_013633076.1, XP_013612559.1, XP_013588778.1, XP_013615147.1, XP_013594992.1, XP_013596789.1, XP_013607878.1, XP_013594497.1, XP_013624029.1	XP_033142768.1
OG0020839	XP_013601645.1, XP_013607632.1, XP_013617345.1, XP_013607621.1, XP_013613882.1, XP_013639691.1, XP_013589050.1, XP_013594604.1, XP_013594820.1	XP_009120263.2
OG0020841	XP_013595100.1, XP_013625558.1, XP_013595101.1	XP_018508460.1
OG0020842	XP_013590825.1	XP_009148007.1
OG0020842	XP_013590489.1, XP_013590446.1	XP_009148004.1
OG0020843	XP_013591559.1	XP_033145996.1, XP_009114142.2
OG0020843	XP_013594066.1	XP_033134698.1
OG0020843	XP_013593444.1	XP_009112329.2
OG0020844	XP_013639522.1	XP_033146635.1
OG0020845	XP_013610402.1	XP_009113907.1
OG0020845	XP_013596813.1	XP_009101693.1, XP_033141160.1
OG0020846	XP_013623629.1, XP_013639537.1, XP_013601223.1, XP_013614522.1, XP_013607783.1, XP_013624701.1	XP_009128608.1, XP_033144000.1, XP_009140693.2
OG0020849	XP_013617825.1	XP_009129344.1
OG0020849	XP_013619905.1, XP_013620118.1, XP_013620043.1	XP_033140779.1
OG0020850	XP_013627210.1, XP_013627205.1	XP_009147681.1
OG0020888	XP_013612136.1	XP_009121566.1
OG0020895	XP_013613975.1	XP_009130134.1
OG0020900	XP_013639183.1	XP_033131891.1
OG0020901	XP_013635134.1, XP_013601170.1, XP_013601346.1, XP_013624404.1	XP_033135808.1
OG0020902	XP_013635302.1, XP_013583405.1	XP_018508352.1
OG0020908	XP_013604160.1	XP_033132225.1
OG0020908	XP_013604153.1, XP_013614581.1	XP_033132223.1
OG0020912	XP_013625150.1, XP_013608252.1	XP_033140543.1
OG0020916	XP_013604424.1	XP_009115806.1
OG0020918	XP_013589273.1, XP_013627551.1	XP_009134981.1
OG0020923	XP_013594168.1	XP_009124758.1
OG0020937	XP_013603803.1	XP_009117991.1
OG0020941	XP_013591040.1	XP_033128710.1
OG0020942	XP_013593909.1	XP_009101717.1
OG0020947	XP_013625274.1	XP_009108799.1
OG0020956	XP_013602994.1	XP_033136142.1
OG0020960	XP_013600748.1	XP_018509350.1
OG0020964	XP_013633352.1	XP_009141453.1
OG0020976	XP_013629943.1	XP_009127505.2, XP_009137635.1
OG0020977	XP_013634156.1	XP_009119807.2
OG0020978	XP_013585170.1	XP_033148394.1
OG0020983	XP_013632976.1	XP_009115932.1
OG0020989	XP_013618186.1	XP_018512243.1
OG0020993	XP_013617446.1	XP_009148491.2
OG0021005	XP_013610401.1	XP_033138833.1
OG0021012	XP_013617796.1	XP_033139115.1
OG0021012	XP_013626549.1	XP_033139371.1, XP_033139472.1, XP_009124433.2
OG0021018	XP_013627073.1	XP_009147165.1
OG0021022	XP_013594811.1	XP_018508044.2
OG0021040	XP_013632517.1	XP_033145303.1
OG0021041	XP_013590706.1	XP_009101974.1
OG0021043	XP_013597325.1	XP_009108237.1
OG0021044	XP_013614971.1, XP_013614589.1	XP_033135714.1
OG0021045	XP_013614753.1	XP_009105265.1
OG0021054	XP_013619269.1, XP_013610943.1	XP_033135478.1
OG0021057	XP_013631701.1	XP_033146508.1
OG0021057	XP_013613961.1	XP_009139348.1
OG0021070	XP_013601306.1, XP_013632743.1, XP_013624693.1, XP_013583285.1, XP_013613809.1, XP_013594637.1, XP_013624684.1	XP_033131410.1, XP_009103986.1, XP_033148878.1
OG0021071	XP_013632848.1	XP_033136281.1, XP_018514499.2, XP_033135651.1
OG0021071	XP_013600415.1, XP_013584273.1, XP_013632535.1, XP_013584583.1, XP_013611049.1	XP_033133480.1
OG0021074	XP_013594443.1, XP_013630739.1, XP_013594642.1, XP_013624663.1, XP_013601830.1, XP_013594708.1, XP_013625648.1, XP_013617010.1, XP_013589317.1	XP_033131926.1
OG0021075	XP_013623903.1, XP_013623901.1	XP_033142715.1
OG0021075	XP_013589528.1, XP_013628024.1	XP_009132717.2
OG0021076	XP_013617160.1, XP_013594327.1, XP_013589635.1	XP_009139684.2, XP_033129456.1
OG0021077	XP_013589778.1	XP_009147718.2
OG0021079	XP_013632846.1, XP_013616619.1, XP_013594902.1, XP_013607958.1, XP_013601171.1, XP_013617334.1, XP_013639685.1, XP_013624659.1	XP_033139109.1, XP_033132853.1
OG0021080	XP_013617038.1, XP_013608547.1	XP_009119921.1
OG0021082	XP_013604740.1	XP_033133424.1
OG0021083	XP_013609741.1	XP_018510791.1
OG0021083	XP_013609736.1	XP_009122868.1
OG0021087	XP_013623322.1	XP_033142522.1
OG0021087	XP_013620969.1	XP_009125736.1
OG0021154	XP_013606216.1	XP_009112190.2
OG0021175	XP_013601513.1	XP_018509243.1
OG0021182	XP_013629868.1	XP_009134154.1
