Orthogroup	Brassica_oleracea	Rorippa_islandica
OG0015082	XP_013636409.1	Roisl.0179s0007.1.p
OG0015083	XP_013637573.1	Roisl.0082s0043.1.p
OG0015084	XP_013599798.1	Roisl.0058s0113.1.p, Roisl.0058s0103.1.p
OG0015085	XP_013613472.1	Roisl.0020s0027.1.p
OG0015086	XP_013590847.1	Roisl.0214s0908.1.p
OG0015087	XP_013600428.1	Roisl.0058s0004.1.p
OG0015088	XP_013605907.1	Roisl.0075s0062.1.p
OG0015089	XP_013637452.1	Roisl.0075s0079.1.p
OG0015090	XP_013637455.1	Roisl.0075s0081.1.p
OG0015091	XP_013637590.1	Roisl.0075s0117.1.p
OG0015092	XP_013631755.1	Roisl.0075s0119.1.p
OG0015093	XP_013622179.1	Roisl.0075s0173.1.p
OG0015094	XP_013602498.1	Roisl.0075s0196.1.p
OG0015095	XP_013614141.1	Roisl.0075s0197.1.p
OG0015096	XP_013600725.1	Roisl.0075s0199.1.p
OG0015097	XP_013584231.1	Roisl.0002s0216.1.p
OG0015098	XP_013591899.1	Roisl.0002s0209.1.p
OG0015099	XP_013589491.1	Roisl.0002s0205.1.p
OG0015101	XP_013605786.1	Roisl.0002s0164.1.p
OG0015102	XP_013639512.1	Roisl.0002s0160.1.p
OG0015103	XP_013603719.1	Roisl.0115s0506.1.p
OG0015104	XP_013601677.1	Roisl.0002s0149.1.p
OG0015105	XP_013611678.1	Roisl.0011s0105.1.p
OG0015106	XP_013592607.1	Roisl.0062s0011.1.p
OG0015107	XP_013595399.1	Roisl.0002s0107.1.p
OG0015108	XP_013617874.1	Roisl.0002s0104.1.p
OG0015109	XP_013604345.1	Roisl.0002s0102.1.p
OG0015110	XP_013601602.1	Roisl.0002s0099.1.p
OG0015111	XP_013604343.1	Roisl.0002s0096.1.p
OG0015112	XP_013617233.1, XP_013589665.1	Roisl.0019s0219.1.p
OG0015113	XP_013592151.1	Roisl.0019s0218.1.p
OG0015114	XP_013619887.1	Roisl.0019s0192.1.p
OG0015115	XP_013588209.1	Roisl.0019s0191.1.p
OG0015116	XP_013591781.1	Roisl.0019s0180.1.p
OG0015117	XP_013618330.1	Roisl.0019s0179.1.p
OG0015118	XP_013616338.1	Roisl.0019s0175.1.p
OG0015119	XP_013616336.1	Roisl.0019s0174.1.p
OG0015121	XP_013591983.1	Roisl.0019s0150.1.p
OG0015122	XP_013596202.1	Roisl.0014s0129.1.p
OG0015123	XP_013588849.1	Roisl.0019s0148.1.p
OG0015124	XP_013590000.1	Roisl.0019s0117.1.p
OG0015125	XP_013588522.1	Roisl.0019s0113.1.p
OG0015126	XP_013588461.1	Roisl.0019s0104.1.p
OG0015127	XP_013596208.1	Roisl.0022s0434.1.p
OG0015128	XP_013592430.1	Roisl.0019s0101.1.p
OG0015129	XP_013592744.1	Roisl.0019s0089.1.p
OG0015130	XP_013591748.1	Roisl.0004s0512.1.p
OG0015131	XP_013621660.1	Roisl.0004s0508.1.p
OG0015132	XP_013588027.1	Roisl.0004s0501.1.p
OG0015133	XP_013634076.1	Roisl.0023s0110.1.p
OG0015134	XP_013602944.1	Roisl.0214s0021.1.p
OG0015135	XP_013620745.1	Roisl.0004s0477.1.p
OG0015136	XP_013591352.1	Roisl.0004s0472.1.p
OG0015138	XP_013588557.1	Roisl.0004s0464.1.p
OG0015139	XP_013591987.1	Roisl.0004s0442.1.p
OG0015140	XP_013597696.1	Roisl.0011s0088.1.p
OG0015141	XP_013616862.1	Roisl.0004s0436.1.p
OG0015142	XP_013621658.1	Roisl.0004s0435.1.p
OG0015143	XP_013587885.1	Roisl.0004s0431.1.p
OG0015144	XP_013589734.1	Roisl.0004s0425.1.p
OG0015145	XP_013592037.1	Roisl.0004s0424.1.p
OG0015146	XP_013587929.1	Roisl.0004s0422.1.p
OG0015147	XP_013591256.1	Roisl.0019s0691.1.p
OG0015148	XP_013590283.1	Roisl.0019s0690.1.p
OG0015149	XP_013620298.1	Roisl.0019s0681.1.p
OG0015150	XP_013588485.1	Roisl.0019s0680.1.p
OG0015151	XP_013588279.1	Roisl.0019s0675.1.p
OG0015152	XP_013588322.1	Roisl.0019s0670.1.p
OG0015153	XP_013619123.1	Roisl.0019s0662.1.p
OG0015154	XP_013592596.1	Roisl.0019s0652.1.p
OG0015155	XP_013592594.1	Roisl.0019s0651.1.p
OG0015156	XP_013590247.1	Roisl.0019s0638.1.p
OG0015157	XP_013588611.1	Roisl.0019s0628.1.p
OG0015158	XP_013591642.1	Roisl.0019s0600.1.p
OG0015159	XP_013599118.1	Roisl.0022s0526.1.p
OG0015160	XP_013599504.1	Roisl.0044s0007.1.p
OG0015161	XP_013603417.1, XP_013596765.1	Roisl.0044s0008.1.p
OG0015162	XP_013601752.1	Roisl.0044s0012.1.p
OG0015164	XP_013599170.1	Roisl.0044s0021.1.p
OG0015165	XP_013596706.1	Roisl.0044s0043.1.p
OG0015166	XP_013596683.1	Roisl.0044s0044.1.p
OG0015167	XP_013599813.1	Roisl.0044s0057.1.p
OG0015169	XP_013596385.1	Roisl.0044s0065.1.p
OG0015170	XP_013598254.1	Roisl.0044s0073.1.p
OG0015171	XP_013611892.1, XP_013622495.1	Roisl.0031s0092.1.p
OG0015172	XP_013612171.1	Roisl.0010s0192.1.p
OG0015173	XP_013610390.1	Roisl.0010s0204.1.p
OG0015174	XP_013608997.1	Roisl.0050s0107.1.p
OG0015175	XP_013587808.1	Roisl.0009s0275.1.p
OG0015176	XP_013632352.1	Roisl.0009s0251.1.p
OG0015177	XP_013634334.1	Roisl.0009s0221.1.p
OG0015178	XP_013635627.1	Roisl.0009s0218.1.p
OG0015179	XP_013591743.1	Roisl.0009s0216.1.p
OG0015180	XP_013586241.1	Roisl.0208s0045.1.p
OG0015181	XP_013627998.1	Roisl.0208s0022.1.p
OG0015182	XP_013597799.1	Roisl.0185s0044.1.p
OG0015183	XP_013596923.1	Roisl.0025s0073.1.p
OG0015184	XP_013598531.1	Roisl.0188s0120.1.p
OG0015185	XP_013597909.1	Roisl.0025s0027.1.p
OG0015186	XP_013619674.1	Roisl.0011s0572.1.p
OG0015187	XP_013593859.1	Roisl.0011s0555.1.p
OG0015188	XP_013610215.1	Roisl.0011s0544.1.p
OG0015189	XP_013618520.1	Roisl.0011s0541.1.p
OG0015190	XP_013593802.1	Roisl.0011s0531.1.p
OG0015191	XP_013618387.1	Roisl.0011s0519.1.p
OG0015192	XP_013598233.1	Roisl.0011s0509.1.p
OG0015193	XP_013621077.1	Roisl.0011s0505.1.p
OG0015194	XP_013598164.1	Roisl.0011s0504.1.p
OG0015195	XP_013594928.1, XP_013612180.1	Roisl.0011s0503.1.p
OG0015196	XP_013609402.1	Roisl.0011s0497.1.p
OG0015197	XP_013593294.1	Roisl.0011s0485.1.p
OG0015198	XP_013598825.1	Roisl.0011s0475.1.p
OG0015199	XP_013597307.1	Roisl.0011s0456.1.p
OG0015200	XP_013613421.1	Roisl.0011s0452.1.p
OG0015201	XP_013597303.1	Roisl.0011s0448.1.p
OG0015202	XP_013597633.1	Roisl.0011s0432.1.p
OG0015203	XP_013613405.1	Roisl.0011s0424.1.p
OG0015204	XP_013607337.1	Roisl.0011s0386.1.p
OG0015205	XP_013598115.1	Roisl.0011s0380.1.p
OG0015206	XP_013620876.1	Roisl.0011s0377.1.p
OG0015207	XP_013609399.1	Roisl.0011s0376.1.p
OG0015208	XP_013584338.1	Roisl.0007s0296.1.p
OG0015209	XP_013607198.1	Roisl.0011s0341.1.p
OG0015210	XP_013599418.1	Roisl.0011s0337.1.p
OG0015211	XP_013606677.1	Roisl.0011s0330.1.p
OG0015212	XP_013591797.1	Roisl.0019s0538.1.p
OG0015213	XP_013591089.1	Roisl.0019s0548.1.p
OG0015214	XP_013592786.1	Roisl.0019s0587.1.p
OG0015215	XP_013589957.1	Roisl.0019s0588.1.p
OG0015216	XP_013588547.1	Roisl.0019s0591.1.p
OG0015217	XP_013588552.1	Roisl.0002s0221.1.p
OG0015218	XP_013587844.1	Roisl.0019s0620.1.p
OG0015219	XP_013615278.1	Roisl.0005s0235.1.p
OG0015220	XP_013620303.1	Roisl.0005s0236.1.p
OG0015221	XP_013598961.1	Roisl.0005s0259.1.p
OG0015222	XP_013606507.1	Roisl.0005s0264.1.p
OG0015223	XP_013593860.1	Roisl.0005s0287.1.p
OG0015224	XP_013613838.1	Roisl.0005s0324.1.p
OG0015225	XP_013593039.1	Roisl.0005s0325.1.p
OG0015226	XP_013620931.1	Roisl.0005s0326.1.p
OG0015227	XP_013599248.1	Roisl.0066s0223.1.p
OG0015228	XP_013598281.1	Roisl.0005s0367.1.p
OG0015229	XP_013600441.1	Roisl.0006s0043.1.p
OG0015230	XP_013588125.1	Roisl.0006s0047.1.p
OG0015231	XP_013600523.1	Roisl.0006s0053.1.p
OG0015232	XP_013588561.1	Roisl.0006s0057.1.p
OG0015233	XP_013630374.1	Roisl.0006s0058.1.p
OG0015234	XP_013590530.1	Roisl.0006s0060.1.p
OG0015235	XP_013587938.1	Roisl.0006s0061.1.p
OG0015236	XP_013588150.1	Roisl.0006s0064.1.p
OG0015237	XP_013630020.1	Roisl.0006s0076.1.p
OG0015238	XP_013622224.1	Roisl.0006s0086.1.p
OG0015239	XP_013583812.1	Roisl.0006s0098.1.p
OG0015240	XP_013588678.1	Roisl.0006s0099.1.p
OG0015241	XP_013592865.1	Roisl.0006s0110.1.p
OG0015242	XP_013589952.1	Roisl.0006s0111.1.p
OG0015243	XP_013591203.1	Roisl.0006s0123.1.p
OG0015244	XP_013625205.1	Roisl.0006s0153.1.p
OG0015246	XP_013592317.1	Roisl.0006s0171.1.p
OG0015247	XP_013639633.1	Roisl.0006s0186.1.p
OG0015248	XP_013588858.1	Roisl.0006s0200.1.p
OG0015249	XP_013587951.1	Roisl.0006s0201.1.p
OG0015250	XP_013588743.1	Roisl.0006s0202.1.p
OG0015251	XP_013588194.1	Roisl.0115s0096.1.p
OG0015252	XP_013631930.1	Roisl.0051s0043.1.p
OG0015253	XP_013588414.1, XP_013628705.1	Roisl.0006s0228.1.p
OG0015254	XP_013592880.1	Roisl.0006s0234.1.p
OG0015255	XP_013592402.1	Roisl.0006s0291.1.p
OG0015256	XP_013630783.1	Roisl.0006s0282.1.p
OG0015257	XP_013591542.1	Roisl.0006s0280.1.p
OG0015258	XP_013637303.1	Roisl.0022s0235.1.p
OG0015259	XP_013592223.1	Roisl.0006s0305.1.p
OG0015260	XP_013592225.1	Roisl.0006s0306.1.p
OG0015261	XP_013626143.1	Roisl.0006s0316.1.p
OG0015262	XP_013588424.1	Roisl.0006s0318.1.p
OG0015263	XP_013590179.1	Roisl.0006s0320.1.p
OG0015264	XP_013591776.1	Roisl.0006s0331.1.p
OG0015265	XP_013588315.1	Roisl.0006s0336.1.p
OG0015266	XP_013591832.1	Roisl.0006s0339.1.p
OG0015267	XP_013590757.1	Roisl.0006s0346.1.p
OG0015268	XP_013592705.1	Roisl.0006s0352.1.p
OG0015269	XP_013588383.1	Roisl.0006s0354.1.p
OG0015270	XP_013620045.1	Roisl.0055s0060.1.p
OG0015271	XP_013633882.1	Roisl.0214s0321.1.p
OG0015272	XP_013637425.1	Roisl.0214s0293.1.p
OG0015273	XP_013610746.1	Roisl.0214s0280.1.p
OG0015274	XP_013595962.1	Roisl.0012s0060.1.p
OG0015275	XP_013595861.1	Roisl.0012s0061.1.p
OG0015276	XP_013636243.1	Roisl.0028s0760.1.p
OG0015277	XP_013627890.1, XP_013635605.1	Roisl.0028s0767.1.p
OG0015278	XP_013637244.1	Roisl.0028s0772.1.p
OG0015279	XP_013637243.1	Roisl.0028s0773.1.p
OG0015280	XP_013632190.1	Roisl.0028s0788.1.p
OG0015281	XP_013633810.1	Roisl.0028s0814.1.p
OG0015282	XP_013630905.1	Roisl.0028s0819.1.p
OG0015283	XP_013636946.1	Roisl.0028s0821.1.p
OG0015284	XP_013637498.1	Roisl.0028s0823.1.p
OG0015285	XP_013627927.1	Roisl.0028s0835.1.p
OG0015286	XP_013631003.1	Roisl.0028s0851.1.p
OG0015287	XP_013636447.1	Roisl.0028s0872.1.p
OG0015288	XP_013616223.1	Roisl.0188s0096.1.p
OG0015289	XP_013631895.1	Roisl.0028s0916.1.p
OG0015290	XP_013637090.1	Roisl.0028s0919.1.p
OG0015291	XP_013637087.1	Roisl.0028s0920.1.p
OG0015292	XP_013636313.1	Roisl.0209s0201.1.p, Roisl.0028s0926.1.p
OG0015293	XP_013630903.1	Roisl.0028s0928.1.p
OG0015294	XP_013636269.1	Roisl.0028s0929.1.p
OG0015295	XP_013637231.1	Roisl.0028s0958.1.p
OG0015296	XP_013637292.1	Roisl.0028s0962.1.p
OG0015297	XP_013636398.1	Roisl.0028s0967.1.p
OG0015298	XP_013634751.1	Roisl.0028s0977.1.p
OG0015299	XP_013626271.1	Roisl.0041s0070.1.p
OG0015300	XP_013631231.1	Roisl.0028s1003.1.p
OG0015301	XP_013630114.1	Roisl.0028s1019.1.p
OG0015302	XP_013624367.1	Roisl.0091s0365.1.p
OG0015303	XP_013637806.1	Roisl.0091s0373.1.p
OG0015304	XP_013595075.1	Roisl.0047s0037.1.p
OG0015305	XP_013598713.1	Roisl.0091s0379.1.p
OG0015306	XP_013593289.1, XP_013605233.1	Roisl.0091s0385.1.p
OG0015307	XP_013609035.1	Roisl.0091s0390.1.p
OG0015308	XP_013628960.1	Roisl.0091s0395.1.p
OG0015309	XP_013597274.1	Roisl.0091s0412.1.p
OG0015310	XP_013601048.1	Roisl.0091s0429.1.p
OG0015311	XP_013606391.1	Roisl.0091s0430.1.p
OG0015312	XP_013624267.1	Roisl.0091s0448.1.p
OG0015313	XP_013597013.1	Roisl.0091s0453.1.p
OG0015314	XP_013596967.1	Roisl.0091s0467.1.p
OG0015315	XP_013593878.1	Roisl.0091s0485.1.p
OG0015316	XP_013593692.1	Roisl.0091s0491.1.p
OG0015317	XP_013593579.1	Roisl.0091s0493.1.p
OG0015318	XP_013595067.1	Roisl.0091s0508.1.p
OG0015320	XP_013596874.1	Roisl.0091s0513.1.p
OG0015321	XP_013605070.1	Roisl.0023s0020.1.p
OG0015322	XP_013594006.1	Roisl.0091s0526.1.p
OG0015323	XP_013596221.1	Roisl.0091s0552.1.p
OG0015324	XP_013598915.1	Roisl.0091s0554.1.p
OG0015325	XP_013598916.1, XP_013636680.1	Roisl.0091s0555.1.p
OG0015326	XP_013597718.1	Roisl.0091s0568.1.p
OG0015327	XP_013605250.1	Roisl.0091s0601.1.p
OG0015328	XP_013601739.1	Roisl.0091s0624.1.p
OG0015329	XP_013605501.1	Roisl.0091s0627.1.p
OG0015330	XP_013635463.1	Roisl.0053s0080.1.p
OG0015331	XP_013611677.1	Roisl.0005s0184.1.p
OG0015332	XP_013618782.1	Roisl.0188s0072.1.p
OG0015333	XP_013604626.1	Roisl.0046s1051.1.p
OG0015334	XP_013600197.1	Roisl.0046s1031.1.p
OG0015335	XP_013595717.1	Roisl.0046s1024.1.p
OG0015336	XP_013583771.1	Roisl.0046s1009.1.p
OG0015337	XP_013590409.1	Roisl.0046s0981.1.p
OG0015338	XP_013604545.1	Roisl.0046s0979.1.p
OG0015339	XP_013620393.1	Roisl.0046s0975.1.p
OG0015340	XP_013599488.1	Roisl.0046s0959.1.p
OG0015341	XP_013618844.1	Roisl.0046s0958.1.p
OG0015342	XP_013594105.1	Roisl.0046s0950.1.p
OG0015343	XP_013616692.1	Roisl.0189s0119.1.p
OG0015344	XP_013612792.1	Roisl.0189s0137.1.p
OG0015345	XP_013613236.1	Roisl.0189s0146.1.p
OG0015346	XP_013629730.1	Roisl.0189s0154.1.p
OG0015347	XP_013625774.1	Roisl.0189s0155.1.p
OG0015348	XP_013622824.1	Roisl.0189s0165.1.p
OG0015349	XP_013612062.1	Roisl.0189s0168.1.p
OG0015350	XP_013612568.1	Roisl.0189s0185.1.p
OG0015351	XP_013622941.1, XP_013606870.1	Roisl.0189s0211.1.p
OG0015352	XP_013621567.1	Roisl.0189s0205.1.p
OG0015353	XP_013631157.1	Roisl.0189s0202.1.p
OG0015354	XP_013629992.1	Roisl.0189s0214.1.p
OG0015355	XP_013630417.1	Roisl.0012s0012.1.p
OG0015356	XP_013630640.1	Roisl.0081s0009.1.p
OG0015357	XP_013613319.1	Roisl.0081s0008.1.p
OG0015358	XP_013607300.1, XP_013628885.1	Roisl.0214s0129.1.p
OG0015359	XP_013622945.1	Roisl.0066s0446.1.p
OG0015360	XP_013615029.1	Roisl.0066s0401.1.p
OG0015361	XP_013626666.1	Roisl.0062s0024.1.p
OG0015362	XP_013608939.1	Roisl.0062s0023.1.p
OG0015363	XP_013626832.1	Roisl.0066s0443.1.p
OG0015364	XP_013594265.1	Roisl.0062s0012.1.p
OG0015365	XP_013622125.1	Roisl.0062s0009.1.p
OG0015366	XP_013623210.1	Roisl.0062s0004.1.p
OG0015367	XP_013596168.1	Roisl.0047s0063.1.p
OG0015368	XP_013599295.1	Roisl.0047s0060.1.p
OG0015369	XP_013610132.1	Roisl.0047s0039.1.p
OG0015370	XP_013593569.1	Roisl.0045s0101.1.p
OG0015371	XP_013595792.1	Roisl.0045s0087.1.p
OG0015372	XP_013605993.1	Roisl.0045s0085.1.p
OG0015373	XP_013595891.1	Roisl.0045s0013.1.p
OG0015374	XP_013597898.1	Roisl.0185s0081.1.p
OG0015375	XP_013622100.1	Roisl.0065s0004.1.p
OG0015376	XP_013622147.1	Roisl.0012s0001.1.p
OG0015377	XP_013606055.1	Roisl.0066s0270.1.p
OG0015378	XP_013593413.1	Roisl.0066s0266.1.p
OG0015379	XP_013599227.1	Roisl.0008s0206.1.p
OG0015380	XP_013597885.1	Roisl.0008s0188.1.p
OG0015382	XP_013619773.1	Roisl.0091s0023.1.p
OG0015383	XP_013624870.1, XP_013619441.1	Roisl.0091s0025.1.p
OG0015384	XP_013598611.1	Roisl.0091s0030.1.p
OG0015385	XP_013626824.1	Roisl.0091s0046.1.p
OG0015386	XP_013626022.1	Roisl.0091s0067.1.p
OG0015387	XP_013598507.1	Roisl.0091s0070.1.p
OG0015388	XP_013621682.1	Roisl.0091s0105.1.p
OG0015389	XP_013597659.1	Roisl.0091s0316.1.p
OG0015390	XP_013597751.1	Roisl.0091s0299.1.p
OG0015391	XP_013598405.1	Roisl.0091s0277.1.p
OG0015392	XP_013603370.1	Roisl.0091s0260.1.p
OG0015393	XP_013614806.1	Roisl.0091s0254.1.p
OG0015394	XP_013635713.1	Roisl.0091s0248.1.p
OG0015395	XP_013625603.1	Roisl.0091s0241.1.p
OG0015396	XP_013628406.1	Roisl.0091s0239.1.p
OG0015397	XP_013598354.1	Roisl.0091s0215.1.p
OG0015398	XP_013600717.1	Roisl.0091s0214.1.p
OG0015399	XP_013588421.1	Roisl.0091s0210.1.p
OG0015400	XP_013602070.1	Roisl.0091s0202.1.p
OG0015402	XP_013594413.1	Roisl.0091s0198.1.p
OG0015403	XP_013617834.1	Roisl.0091s0197.1.p
OG0015404	XP_013601614.1	Roisl.0002s0103.1.p
OG0015405	XP_013639178.1	Roisl.0091s0181.1.p
OG0015406	XP_013637840.1	Roisl.0091s0180.1.p
OG0015407	XP_013626604.1	Roisl.0091s0168.1.p
OG0015408	XP_013597902.1	Roisl.0091s0162.1.p
OG0015409	XP_013621399.1	Roisl.0011s0028.1.p
OG0015410	XP_013590822.1	Roisl.0091s0147.1.p
OG0015411	XP_013616786.1	Roisl.0091s0143.1.p
OG0015412	XP_013591229.1	Roisl.0179s0083.1.p
OG0015413	XP_013607509.1	Roisl.0091s0136.1.p
OG0015414	XP_013608303.1	Roisl.0091s0332.1.p
OG0015415	XP_013597471.1	Roisl.0091s0342.1.p
OG0015417	XP_013618280.1	Roisl.0046s0425.1.p
OG0015418	XP_013616409.1	Roisl.0010s0185.1.p
OG0015419	XP_013636701.1	Roisl.0041s0065.1.p
OG0015420	XP_013611321.1	Roisl.0189s0011.1.p
OG0015421	XP_013601498.1	Roisl.0002s0031.1.p
OG0015422	XP_013601461.1	Roisl.0002s0013.1.p
OG0015423	XP_013617647.1	Roisl.0091s0693.1.p
OG0015424	XP_013604377.1	Roisl.0002s0028.1.p
OG0015425	XP_013593659.1	Roisl.0091s0690.1.p
OG0015426	XP_013601369.1	Roisl.0091s0657.1.p
OG0015427	XP_013610091.1	Roisl.0091s0671.1.p
OG0015428	XP_013600330.1	Roisl.0091s0673.1.p
OG0015429	XP_013619111.1	Roisl.0091s0642.1.p
OG0015430	XP_013585063.1	Roisl.0016s0018.1.p
OG0015431	XP_013629399.1	Roisl.0016s0027.1.p
OG0015432	XP_013586441.1	Roisl.0016s0029.1.p
OG0015433	XP_013628679.1	Roisl.0016s0031.1.p
OG0015434	XP_013623708.1	Roisl.0016s0041.1.p
OG0015435	XP_013622760.1	Roisl.0016s0055.1.p
OG0015436	XP_013622536.1	Roisl.0016s0065.1.p
OG0015437	XP_013612762.1	Roisl.0024s0620.1.p
OG0015438	XP_013598925.1	Roisl.0024s0627.1.p
OG0015439	XP_013598350.1	Roisl.0072s0012.1.p
OG0015440	XP_013607113.1	Roisl.0004s0161.1.p
OG0015441	XP_013596223.1	Roisl.0024s0647.1.p
OG0015442	XP_013614076.1	Roisl.0011s0378.1.p
OG0015443	XP_013618032.1	Roisl.0024s0661.1.p
OG0015444	XP_013593667.1	Roisl.0024s0663.1.p
OG0015445	XP_013618027.1	Roisl.0024s0670.1.p
OG0015446	XP_013612862.1	Roisl.0024s0674.1.p
OG0015447	XP_013599969.1, XP_013600568.1	Roisl.0066s0131.1.p
OG0015448	XP_013630290.1	Roisl.0066s0130.1.p
OG0015449	XP_013636073.1	Roisl.0018s0492.1.p
OG0015450	XP_013636072.1	Roisl.0018s0490.1.p
OG0015451	XP_013590690.1	Roisl.0018s0488.1.p
OG0015452	XP_013600174.1	Roisl.0018s0483.1.p
OG0015453	XP_013635881.1	Roisl.0018s0481.1.p
OG0015454	XP_013630901.1	Roisl.0018s0473.1.p
OG0015455	XP_013630900.1	Roisl.0018s0472.1.p
OG0015456	XP_013600593.1	Roisl.0018s0453.1.p
OG0015457	XP_013600331.1	Roisl.0018s0450.1.p
OG0015458	XP_013604620.1	Roisl.0018s0435.1.p
OG0015459	XP_013634240.1	Roisl.0018s0423.1.p
OG0015460	XP_013602385.1	Roisl.0018s0418.1.p
OG0015461	XP_013632889.1	Roisl.0018s0412.1.p
OG0015462	XP_013603192.1	Roisl.0018s0407.1.p
OG0015463	XP_013602231.1	Roisl.0018s0395.1.p
OG0015464	XP_013591413.1	Roisl.0018s0369.1.p
OG0015465	XP_013604689.1	Roisl.0018s0368.1.p
OG0015466	XP_013591934.1	Roisl.0018s0353.1.p
OG0015467	XP_013604934.1	Roisl.0018s0350.1.p
OG0015468	XP_013604290.1	Roisl.0018s0331.1.p
OG0015469	XP_013603484.1, XP_013590906.1	Roisl.0018s0321.1.p
OG0015470	XP_013605869.1	Roisl.0018s0316.1.p
OG0015471	XP_013604932.1	Roisl.0018s0311.1.p
OG0015472	XP_013606437.1	Roisl.0189s0179.1.p
OG0015473	XP_013603568.1	Roisl.0018s0287.1.p
OG0015474	XP_013602357.1	Roisl.0018s0278.1.p
OG0015475	XP_013605528.1	Roisl.0018s0270.1.p
OG0015476	XP_013605803.1	Roisl.0018s0262.1.p
OG0015477	XP_013600175.1	Roisl.0018s0230.1.p
OG0015478	XP_013592301.1	Roisl.0018s0225.1.p
OG0015479	XP_013635935.1, XP_013600738.1	Roisl.0018s0215.1.p
OG0015480	XP_013635617.1	Roisl.0018s0209.1.p
OG0015481	XP_013605313.1	Roisl.0018s0208.1.p
OG0015482	XP_013635177.1	Roisl.0036s0120.1.p
OG0015483	XP_013592672.1	Roisl.0018s0169.1.p
OG0015484	XP_013589970.1, XP_013634438.1	Roisl.0018s0159.1.p
OG0015485	XP_013591690.1	Roisl.0018s0148.1.p
OG0015486	XP_013593829.1	Roisl.0191s0429.1.p
OG0015487	XP_013633581.1	Roisl.0018s0144.1.p
OG0015488	XP_013635850.1	Roisl.0018s0135.1.p
OG0015489	XP_013591560.1	Roisl.0008s0091.1.p
OG0015490	XP_013604200.1	Roisl.0018s0109.1.p
OG0015491	XP_013604804.1	Roisl.0018s0104.1.p
OG0015492	XP_013592311.1	Roisl.0018s0086.1.p
OG0015493	XP_013615010.1	Roisl.0018s0065.1.p
OG0015494	XP_013592739.1	Roisl.0018s0053.1.p
OG0015495	XP_013616589.1	Roisl.0018s0052.1.p
OG0015496	XP_013598770.1	Roisl.0213s0666.1.p
OG0015497	XP_013633521.1	Roisl.0018s0032.1.p
OG0015498	XP_013592603.1	Roisl.0018s0003.1.p
OG0015500	XP_013634672.1, XP_013591647.1	Roisl.0026s0021.1.p
OG0015501	XP_013587914.1	Roisl.0026s0035.1.p
OG0015502	XP_013602087.1	Roisl.0026s0037.1.p
OG0015503	XP_013591937.1	Roisl.0026s0041.1.p
OG0015504	XP_013602227.1	Roisl.0026s0043.1.p
OG0015505	XP_013600350.1	Roisl.0026s0044.1.p
OG0015506	XP_013614175.1	Roisl.0026s0087.1.p
OG0015507	XP_013600425.1	Roisl.0026s0105.1.p
OG0015508	XP_013600676.1	Roisl.0026s0107.1.p
OG0015509	XP_013592448.1	Roisl.0026s0113.1.p
OG0015510	XP_013605794.1	Roisl.0026s0132.1.p
OG0015511	XP_013605624.1	Roisl.0026s0136.1.p
OG0015512	XP_013600426.1	Roisl.0026s0139.1.p
OG0015513	XP_013604868.1	Roisl.0026s0155.1.p
OG0015515	XP_013636156.1	Roisl.0026s0003.1.p
OG0015516	XP_013600855.1, XP_013636216.1	Roisl.0026s0191.1.p
OG0015518	XP_013631427.1	Roisl.0046s1669.1.p
OG0015519	XP_013635852.1	Roisl.0046s1664.1.p
OG0015520	XP_013629951.1	Roisl.0027s0102.1.p
OG0015521	XP_013601973.1	Roisl.0046s1647.1.p
OG0015522	XP_013592126.1	Roisl.0046s1644.1.p
OG0015523	XP_013600902.1	Roisl.0046s1627.1.p
OG0015524	XP_013600079.1	Roisl.0046s1620.1.p
OG0015525	XP_013605292.1	Roisl.0046s1616.1.p
OG0015526	XP_013604690.1	Roisl.0046s1604.1.p
OG0015527	XP_013602974.1	Roisl.0046s1601.1.p
OG0015528	XP_013602277.1	Roisl.0046s1583.1.p
OG0015529	XP_013605226.1	Roisl.0046s1578.1.p
OG0015530	XP_013605227.1	Roisl.0046s1577.1.p
OG0015531	XP_013605207.1	Roisl.0046s1555.1.p
OG0015532	XP_013609537.1	Roisl.0010s0169.1.p
OG0015533	XP_013605342.1	Roisl.0046s1528.1.p
OG0015534	XP_013605629.1	Roisl.0046s1525.1.p
OG0015535	XP_013632093.1	Roisl.0046s1522.1.p
OG0015536	XP_013631182.1	Roisl.0084s0009.1.p
OG0015537	XP_013635006.1	Roisl.0084s0006.1.p
OG0015538	XP_013597894.1	Roisl.0046s1512.1.p
OG0015539	XP_013630980.1	Roisl.0046s1510.1.p
OG0015540	XP_013592790.1	Roisl.0046s1501.1.p
OG0015541	XP_013602443.1	Roisl.0046s1489.1.p
OG0015542	XP_013603306.1, XP_013591931.1	Roisl.0046s1482.1.p
OG0015543	XP_013605518.1	Roisl.0046s1477.1.p
OG0015544	XP_013605516.1	Roisl.0046s1476.1.p
OG0015545	XP_013600148.1	Roisl.0046s1469.1.p
OG0015546	XP_013589977.1	Roisl.0019s0753.1.p
OG0015547	XP_013600110.1	Roisl.0046s1449.1.p
OG0015548	XP_013591745.1	Roisl.0046s1444.1.p
OG0015549	XP_013591947.1	Roisl.0046s1433.1.p
OG0015550	XP_013636238.1	Roisl.0046s1429.1.p
OG0015551	XP_013604657.1	Roisl.0046s1425.1.p
OG0015552	XP_013600435.1	Roisl.0046s1423.1.p
OG0015553	XP_013590253.1, XP_013588179.1	Roisl.0046s1422.1.p
